Orthogroup	NEMVE	BRAFL
OG0000885	NEMVE19889	bflo_11025, bflo_11318, bflo_13363, bflo_04914, bflo_18203, bflo_04878, bflo_23973, bflo_01472, bflo_01133, bflo_23495, bflo_03977, bflo_13319, bflo_01903
OG0000887	NEMVE10146	bflo_01743, bflo_19302
OG0000888	NEMVE10813	bflo_05832
OG0000888	NEMVE11848	bflo_07374
OG0000889	NEMVE22565	bflo_12593
OG0000889	NEMVE14419	bflo_21142
OG0000893	NEMVE20101, NEMVE02240, NEMVE02067, NEMVE02075	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931
OG0000894	NEMVE23274	bflo_14750
OG0000894	NEMVE14617	bflo_23023
OG0000896	NEMVE21907	bflo_13131
OG0000896	NEMVE10977	bflo_09970
OG0000897	NEMVE06224, NEMVE12475	bflo_11434
OG0000897	NEMVE14979	bflo_11945, bflo_11590, bflo_11740
OG0000898	NEMVE14546, NEMVE21727	bflo_12625, bflo_26024
OG0000899	NEMVE18761	bflo_14337
OG0000903	NEMVE13285	bflo_26084
OG0000904	NEMVE08753	bflo_13183
OG0000905	NEMVE24633	bflo_26708, bflo_03252
OG0000906	NEMVE15755	bflo_15863
OG0000906	NEMVE08831	bflo_17920, bflo_19022
OG0000906	NEMVE02278	bflo_17827, bflo_21444
OG0000906	NEMVE03808	bflo_27265
OG0000907	NEMVE00986	bflo_25628
OG0000909	NEMVE10272	bflo_18377
OG0000910	NEMVE17424	bflo_01854
OG0000911	NEMVE24020	bflo_00891, bflo_00957, bflo_12997
OG0000912	NEMVE23980	bflo_09112
OG0000912	NEMVE23705	bflo_20621
OG0000913	NEMVE23286, NEMVE05585, NEMVE00499, NEMVE04717	bflo_14588
OG0000914	NEMVE08606	bflo_10973
OG0000915	NEMVE05638	bflo_12273
OG0000916	NEMVE00760, NEMVE23155, NEMVE15635	bflo_26245, bflo_16703, bflo_25616, bflo_13633
OG0000921	NEMVE19737, NEMVE09442	bflo_15652
OG0000924	NEMVE03228	bflo_14560
OG0000924	NEMVE10495, NEMVE10492	bflo_22652
OG0000924	NEMVE04674	bflo_15112
OG0000925	NEMVE21937, NEMVE05629, NEMVE00068	bflo_09205
OG0000925	NEMVE22442, NEMVE00338	bflo_22447
OG0000926	NEMVE13598, NEMVE10833	bflo_09210
OG0000926	NEMVE13988	bflo_13640
OG0000928	NEMVE20627	bflo_05985
OG0000929	NEMVE10278	bflo_17125
OG0000930	NEMVE06499, NEMVE09880, NEMVE16667, NEMVE11111	bflo_15834, bflo_16803, bflo_15830
OG0000931	NEMVE13552	bflo_08954
OG0000934	NEMVE09369	bflo_04490
OG0000935	NEMVE24478, NEMVE06639	bflo_19247
OG0000936	NEMVE05175, NEMVE23075, NEMVE05183	bflo_26344
OG0000937	NEMVE16160	bflo_21410, bflo_11852, bflo_21542, bflo_15297, bflo_24310, bflo_17182, bflo_22368, bflo_09623, bflo_26017, bflo_04262, bflo_00497, bflo_07960, bflo_13655, bflo_13656
OG0000939	NEMVE17859	bflo_03844, bflo_00030
OG0000942	NEMVE19243	bflo_01751, bflo_03988, bflo_21413, bflo_02201, bflo_22086, bflo_21168, bflo_17160, bflo_02220, bflo_17849, bflo_05027, bflo_05162
OG0000943	NEMVE14119	bflo_07247, bflo_25977, bflo_25404
OG0000943	NEMVE15785, NEMVE08924	bflo_20510
OG0000944	NEMVE07708	bflo_14426
OG0000945	NEMVE22316, NEMVE22428	bflo_13705, bflo_12713
OG0000946	NEMVE11477	bflo_03784, bflo_04905
OG0000946	NEMVE07731	bflo_04391
OG0000946	NEMVE10926	bflo_03785, bflo_04916
OG0000947	NEMVE04758	bflo_00205
OG0000947	NEMVE07474	bflo_00170
OG0000949	NEMVE24705, NEMVE16573, NEMVE25704, NEMVE24321	bflo_17563
OG0000950	NEMVE08112	bflo_19953
OG0000951	NEMVE21998	bflo_05064
OG0000951	NEMVE02530	bflo_17583, bflo_17253
OG0000952	NEMVE04659	bflo_14821
OG0000952	NEMVE02164	bflo_14818
OG0000953	NEMVE12932	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078, bflo_00708
OG0000954	NEMVE06460	bflo_13257
OG0000954	NEMVE05247, NEMVE12295	bflo_23747
OG0000955	NEMVE14901	bflo_25651
OG0000955	NEMVE06008	bflo_06523
OG0000955	NEMVE08350	bflo_14322
OG0000957	NEMVE00980	bflo_03309
OG0000958	NEMVE24805, NEMVE17902	bflo_13701, bflo_17086, bflo_23243, bflo_15534, bflo_17088, bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214
OG0000960	NEMVE02244	bflo_12512
OG0000963	NEMVE06216	bflo_07262
OG0000963	NEMVE03242	bflo_03565
OG0000964	NEMVE19256	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039
OG0000965	NEMVE10501	bflo_08576
OG0000965	NEMVE02072	bflo_13018
OG0000966	NEMVE06417	bflo_20263
OG0000967	NEMVE05572	bflo_04354
OG0000967	NEMVE11722, NEMVE10506	bflo_07239
OG0000968	NEMVE14701	bflo_20978
OG0000968	NEMVE15048	bflo_20214
OG0000969	NEMVE14628	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839
OG0000970	NEMVE08789	bflo_20773
OG0000972	NEMVE04609, NEMVE00954	bflo_20769, bflo_20771, bflo_20770, bflo_25828
OG0000972	NEMVE10082	bflo_08143
OG0000973	NEMVE17915	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707, bflo_16385, bflo_16383
OG0000974	NEMVE13444	bflo_01162, bflo_20847
OG0000975	NEMVE10075	bflo_26488, bflo_00432, bflo_25264, bflo_24020, bflo_24018, bflo_24129, bflo_25116, bflo_25100, bflo_24258, bflo_25136, bflo_25048, bflo_23977, bflo_24917, bflo_24259, bflo_24015, bflo_24016, bflo_24017, bflo_24011, bflo_24012, bflo_23927, bflo_25043, bflo_24249, bflo_25131, bflo_24953, bflo_24050, bflo_24241, bflo_23950, bflo_24253, bflo_23999, bflo_17932, bflo_24013, bflo_25018, bflo_24007, bflo_24009, bflo_26489
OG0000976	NEMVE02732	bflo_21695
OG0000976	NEMVE06490, NEMVE05744	bflo_21693, bflo_22585, bflo_21856, bflo_21904, bflo_22532
OG0000977	NEMVE25192	bflo_13836
OG0000977	NEMVE06329	bflo_00630
OG0000977	NEMVE20685, NEMVE07099	bflo_19025, bflo_19017
OG0000978	NEMVE25212	bflo_13255
OG0000979	NEMVE17920, NEMVE04790, NEMVE16326	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369
OG0000981	NEMVE05035, NEMVE14361, NEMVE15417	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648
OG0000981	NEMVE22521	bflo_05697
OG0000982	NEMVE07619, NEMVE11958	bflo_07681
OG0000984	NEMVE21717	bflo_06233
OG0000984	NEMVE12738, NEMVE25727	bflo_15006
OG0000985	NEMVE09786, NEMVE11913	bflo_07499
OG0000986	NEMVE04242	bflo_21122
OG0000987	NEMVE05580	bflo_02033
OG0000988	NEMVE11568, NEMVE19955, NEMVE23928, NEMVE06782	bflo_15623
OG0000992	NEMVE11620	bflo_22932
OG0000992	NEMVE04858	bflo_09287
OG0000993	NEMVE12763	bflo_00226, bflo_26569, bflo_00227
OG0000994	NEMVE24464	bflo_01641
OG0000994	NEMVE05403	bflo_10212
OG0000996	NEMVE06175	bflo_21978
OG0000997	NEMVE15784	bflo_15516
OG0000998	NEMVE18412, NEMVE14793	bflo_17960
OG0000999	NEMVE00092	bflo_03341
OG0001000	NEMVE02448	bflo_17958, bflo_27228
OG0001001	NEMVE20649, NEMVE24599, NEMVE12542	bflo_27374, bflo_21303
OG0001002	NEMVE09531, NEMVE19920	bflo_15982, bflo_10399, bflo_04098
OG0001004	NEMVE06123	bflo_26280
OG0001005	NEMVE10101	bflo_10085
OG0001006	NEMVE21915	bflo_04350
OG0001006	NEMVE10239	bflo_22313
OG0001007	NEMVE00044, NEMVE10735	bflo_07675, bflo_16602
OG0001008	NEMVE24531	bflo_03203
OG0001009	NEMVE05243, NEMVE05261, NEMVE09366, NEMVE18423, NEMVE15625, NEMVE02988, NEMVE13111	bflo_23339
OG0001013	NEMVE02022	bflo_23910, bflo_22623, bflo_23653, bflo_22743, bflo_23440
OG0001014	NEMVE22762, NEMVE19276, NEMVE21298, NEMVE15752	bflo_22524, bflo_21916, bflo_21459, bflo_14544
OG0001015	NEMVE07976	bflo_23858
OG0001016	NEMVE14344	bflo_19435
OG0001016	NEMVE14850	bflo_00910
OG0001017	NEMVE08837	bflo_00667
OG0001017	NEMVE01365	bflo_00666
OG0001018	NEMVE25537	bflo_17983, bflo_02467, bflo_02601, bflo_13307, bflo_24232
OG0001018	NEMVE07573	bflo_23920
OG0001019	NEMVE06651	bflo_13773, bflo_13159
OG0001021	NEMVE05054	bflo_16744, bflo_13349
OG0001021	NEMVE22093	bflo_15771
OG0001022	NEMVE24828	bflo_21941
OG0001023	NEMVE12107	bflo_03026
OG0001024	NEMVE22572	bflo_04903
OG0001025	NEMVE19762	bflo_17439, bflo_26040, bflo_18822, bflo_00385, bflo_14209
OG0001027	NEMVE22961	bflo_13760, bflo_23209, bflo_04293, bflo_23208
OG0001028	NEMVE25953, NEMVE14639	bflo_25597
OG0001029	NEMVE03131, NEMVE01675	bflo_13219
OG0001030	NEMVE13370	bflo_05876
OG0001030	NEMVE21815, NEMVE13139, NEMVE08210, NEMVE13480, NEMVE00380	bflo_05907
OG0001031	NEMVE13279	bflo_07447
OG0001031	NEMVE12566, NEMVE03083, NEMVE18815, NEMVE03518, NEMVE01512, NEMVE05098	bflo_01411
OG0001031	NEMVE01877, NEMVE05278, NEMVE00495, NEMVE02692, NEMVE05018, NEMVE00690, NEMVE08345	bflo_21667
OG0001032	NEMVE14168	bflo_16280
OG0001033	NEMVE24849	bflo_08146
OG0001033	NEMVE03845	bflo_20841
OG0001034	NEMVE23685	bflo_18574, bflo_18588
OG0001036	NEMVE07958	bflo_01100
OG0001039	NEMVE05718, NEMVE05729	bflo_08311
OG0001039	NEMVE14813	bflo_11607
OG0001042	NEMVE20161, NEMVE25296	bflo_11460, bflo_27000
OG0001043	NEMVE16776, NEMVE05556	bflo_13402
OG0001045	NEMVE10485, NEMVE08539, NEMVE15170, NEMVE17384, NEMVE15704, NEMVE18352, NEMVE17386, NEMVE21043	bflo_23536, bflo_23550
OG0001048	NEMVE04666	bflo_07509, bflo_26856
OG0001049	NEMVE24151	bflo_24363
OG0001050	NEMVE11321	bflo_23753, bflo_21612
OG0001052	NEMVE24748	bflo_08592
OG0001052	NEMVE21906	bflo_07579, bflo_08590
OG0001053	NEMVE01408	bflo_19733, bflo_08662
OG0001056	NEMVE07347	bflo_13893, bflo_17997, bflo_18003, bflo_18327, bflo_17999, bflo_17717, bflo_22012, bflo_22005, bflo_24389, bflo_24431, bflo_01319, bflo_01670
OG0001059	NEMVE05294	bflo_04773
OG0001060	NEMVE02960, NEMVE14652, NEMVE13876	bflo_14877
OG0001062	NEMVE01533	bflo_26106
OG0001063	NEMVE08862	bflo_10992, bflo_20437, bflo_20436, bflo_09032
OG0001064	NEMVE19071	bflo_16843, bflo_27227, bflo_17908, bflo_17446, bflo_17801, bflo_10560, bflo_10566
OG0001066	NEMVE24583	bflo_07352
OG0001066	NEMVE01656	bflo_18100
OG0001067	NEMVE01866	bflo_01867
OG0001067	NEMVE18870, NEMVE18446, NEMVE25152	bflo_14070, bflo_05866, bflo_01536
OG0001068	NEMVE04571	bflo_24364
OG0001072	NEMVE08244, NEMVE08252, NEMVE00953, NEMVE07521	bflo_20583
OG0001072	NEMVE01518	bflo_01344
OG0001073	NEMVE11637, NEMVE14006, NEMVE02704	bflo_14186
OG0001075	NEMVE07705, NEMVE15967	bflo_01789
OG0001076	NEMVE01471	bflo_14398
OG0001077	NEMVE06665	bflo_19161, bflo_19130, bflo_15522, bflo_09727
OG0001078	NEMVE21841, NEMVE03024	bflo_10417
OG0001079	NEMVE05363, NEMVE02062, NEMVE19455, NEMVE05874, NEMVE21793, NEMVE05858, NEMVE11085, NEMVE05389	bflo_14192
OG0001079	NEMVE10902	bflo_11561
OG0001080	NEMVE25549	bflo_06623
OG0001080	NEMVE24155	bflo_21619
OG0001081	NEMVE14063	bflo_15729, bflo_03684
OG0001082	NEMVE13496	bflo_19096
OG0001083	NEMVE07865	bflo_10562
OG0001084	NEMVE15577, NEMVE10374, NEMVE06345	bflo_04559, bflo_26439
OG0001085	NEMVE23730	bflo_11120
OG0001086	NEMVE10921	bflo_05720
OG0001088	NEMVE09696, NEMVE11696	bflo_18566
OG0001088	NEMVE00284, NEMVE01666	bflo_07204, bflo_15734
OG0001088	NEMVE19674, NEMVE00424, NEMVE18333, NEMVE11019, NEMVE08315, NEMVE08309	bflo_21001
OG0001089	NEMVE21830	bflo_05776
OG0001091	NEMVE05727	bflo_26460
OG0001092	NEMVE01451	bflo_15467
OG0001093	NEMVE01792	bflo_02494
OG0001094	NEMVE22605, NEMVE25441	bflo_14443, bflo_08753, bflo_09562, bflo_24273, bflo_24271, bflo_24569, bflo_25669, bflo_26150
OG0001095	NEMVE24881	bflo_26605, bflo_00827, bflo_26602
OG0001096	NEMVE10292, NEMVE12692	bflo_24946, bflo_25111
OG0001097	NEMVE07237	bflo_05325, bflo_05062, bflo_05061, bflo_19755, bflo_16070, bflo_16075, bflo_25888, bflo_16071, bflo_16097, bflo_16086, bflo_16099, bflo_16936, bflo_16088, bflo_16934, bflo_16933, bflo_00056, bflo_00057, bflo_00052, bflo_16929, bflo_16098, bflo_16069, bflo_16087, bflo_16073, bflo_16178, bflo_16167, bflo_16177, bflo_16179, bflo_15612, bflo_27163, bflo_16160, bflo_15632, bflo_15619, bflo_15630, bflo_16090, bflo_16114, bflo_16094, bflo_16939, bflo_16932, bflo_16944, bflo_16931, bflo_16089, bflo_16930, bflo_21274, bflo_16092, bflo_16093, bflo_16938, bflo_21537, bflo_16928, bflo_16622, bflo_16041, bflo_03601
OG0001101	NEMVE01007	bflo_12035
OG0001102	NEMVE01649	bflo_23676
OG0001102	NEMVE08655, NEMVE08649, NEMVE13238, NEMVE19915, NEMVE07408	bflo_01832, bflo_15231
OG0001103	NEMVE11703, NEMVE01302	bflo_13190
OG0001103	NEMVE05814	bflo_01225
OG0001104	NEMVE04017, NEMVE06719	bflo_00423
OG0001104	NEMVE25846	bflo_01201
OG0001105	NEMVE13446	bflo_10029
OG0001105	NEMVE00247	bflo_23443
OG0001105	NEMVE17686	bflo_02480
OG0001106	NEMVE10846	bflo_06185
OG0001107	NEMVE00952	bflo_22127
OG0001108	NEMVE22820	bflo_00378
OG0001108	NEMVE03343	bflo_22556, bflo_20433
OG0001109	NEMVE17631	bflo_20879, bflo_05579, bflo_14803, bflo_14804
OG0001110	NEMVE25055, NEMVE25054	bflo_05245, bflo_16974, bflo_16461, bflo_16317, bflo_16971
OG0001111	NEMVE17909, NEMVE18987	bflo_13059
OG0001112	NEMVE18988	bflo_22501
OG0001113	NEMVE11789, NEMVE13858	bflo_14797
OG0001113	NEMVE14477	bflo_22426
OG0001113	NEMVE22434	bflo_26422
OG0001114	NEMVE13059	bflo_04550
OG0001117	NEMVE24913, NEMVE17548	bflo_18874
OG0001118	NEMVE08045	bflo_10522
OG0001119	NEMVE00905, NEMVE12022	bflo_01654
OG0001120	NEMVE17944	bflo_12559
OG0001121	NEMVE15144	bflo_24945, bflo_17622, bflo_24293, bflo_04825
OG0001123	NEMVE08367, NEMVE00548	bflo_09074
OG0001123	NEMVE07298	bflo_20201
OG0001124	NEMVE14042	bflo_23639
OG0001124	NEMVE14572	bflo_10476
OG0001125	NEMVE02257	bflo_05411, bflo_05381
OG0001126	NEMVE21706	bflo_21937
OG0001127	NEMVE23507	bflo_19588, bflo_19589
OG0001128	NEMVE07541	bflo_09982
OG0001129	NEMVE22537, NEMVE23490, NEMVE23489	bflo_12819, bflo_13264
OG0001130	NEMVE21964, NEMVE14047	bflo_06407, bflo_04255
OG0001131	NEMVE02265	bflo_25190
OG0001133	NEMVE17872	bflo_17034
OG0001133	NEMVE22361	bflo_25491
OG0001134	NEMVE10572	bflo_22790
OG0001135	NEMVE08713, NEMVE13852	bflo_14080
OG0001136	NEMVE14986	bflo_06069
OG0001137	NEMVE09544, NEMVE24640, NEMVE09543	bflo_23646
OG0001138	NEMVE25571, NEMVE23415, NEMVE15977	bflo_00349, bflo_14068, bflo_00161
OG0001139	NEMVE14993	bflo_22593
OG0001139	NEMVE07868	bflo_09826
OG0001140	NEMVE06552	bflo_06370
OG0001141	NEMVE13888	bflo_03254
OG0001142	NEMVE20807, NEMVE13380	bflo_01437
OG0001143	NEMVE07319	bflo_07319
OG0001144	NEMVE02135	bflo_00201
OG0001146	NEMVE18037, NEMVE07073	bflo_25096, bflo_22204
OG0001146	NEMVE07468	bflo_22177
OG0001147	NEMVE05148	bflo_22964, bflo_26119
OG0001148	NEMVE24407	bflo_18428, bflo_17694, bflo_17724, bflo_27225, bflo_17202, bflo_17203, bflo_12826, bflo_12827
OG0001155	NEMVE14646	bflo_20442
OG0001156	NEMVE14927	bflo_18549
OG0001158	NEMVE13124	bflo_13300, bflo_11159
OG0001159	NEMVE02254	bflo_01554, bflo_01553
OG0001160	NEMVE11154, NEMVE22281	bflo_14781
OG0001161	NEMVE13207	bflo_08066
OG0001162	NEMVE23909, NEMVE23908, NEMVE22577	bflo_17404
OG0001163	NEMVE01640	bflo_06913, bflo_07427
OG0001164	NEMVE07314	bflo_21084
OG0001165	NEMVE15007	bflo_01574
OG0001165	NEMVE15056	bflo_22236
OG0001166	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900	bflo_14820, bflo_15448
OG0001167	NEMVE01035	bflo_16326
OG0001168	NEMVE14002	bflo_13463
OG0001169	NEMVE22495	bflo_17729, bflo_06385, bflo_14076, bflo_12639
OG0001170	NEMVE01927	bflo_04525, bflo_11360
OG0001171	NEMVE08775	bflo_05953
OG0001172	NEMVE14607	bflo_02862
OG0001172	NEMVE13977	bflo_02443
OG0001174	NEMVE06466, NEMVE20623	bflo_11141
OG0001175	NEMVE18808, NEMVE00944	bflo_00560, bflo_02898
OG0001176	NEMVE04714	bflo_07517
OG0001177	NEMVE07007	bflo_20551, bflo_01608
OG0001178	NEMVE13445, NEMVE00910	bflo_25556
OG0001178	NEMVE14023	bflo_22453
OG0001181	NEMVE04930	bflo_18914
OG0001183	NEMVE02043	bflo_19634
OG0001184	NEMVE23775	bflo_15772
OG0001184	NEMVE05038	bflo_09793
OG0001185	NEMVE15207	bflo_06562
OG0001186	NEMVE07796	bflo_12657
OG0001186	NEMVE14205	bflo_12919
OG0001188	NEMVE04912	bflo_05292
OG0001189	NEMVE24274	bflo_06318
OG0001190	NEMVE07335, NEMVE20942	bflo_25067
OG0001191	NEMVE02357	bflo_10001
OG0001196	NEMVE08224, NEMVE12229	bflo_09773
OG0001197	NEMVE09865	bflo_24451
OG0001198	NEMVE24571	bflo_02095
OG0001198	NEMVE22207, NEMVE25198, NEMVE00766	bflo_03034
OG0001199	NEMVE23802, NEMVE12602	bflo_17249
OG0001200	NEMVE09033	bflo_09896, bflo_19272, bflo_21205
OG0001201	NEMVE09573	bflo_12759
OG0001202	NEMVE18910, NEMVE19217	bflo_02498
OG0001203	NEMVE06946	bflo_18138
OG0001204	NEMVE16401	bflo_20309, bflo_20315
OG0001205	NEMVE09608	bflo_14061, bflo_27112
OG0001207	NEMVE05326	bflo_21743
OG0001207	NEMVE07504	bflo_02422
OG0001208	NEMVE13141	bflo_25733
OG0001209	NEMVE13903	bflo_26894
OG0001210	NEMVE24102	bflo_24464
OG0001211	NEMVE14313	bflo_00897
OG0001212	NEMVE08966, NEMVE10705	bflo_15260
OG0001213	NEMVE09096	bflo_10680
OG0001213	NEMVE14427	bflo_20590
OG0001214	NEMVE06648, NEMVE11810, NEMVE05859	bflo_11103
OG0001215	NEMVE25378	bflo_00807
OG0001216	NEMVE13574	bflo_24683
OG0001218	NEMVE21894	bflo_24854
OG0001219	NEMVE22457	bflo_01008
OG0001220	NEMVE01931	bflo_20837
OG0001220	NEMVE06753	bflo_21723
OG0001221	NEMVE10455, NEMVE21175	bflo_13343
OG0001222	NEMVE22897	bflo_18729, bflo_18730, bflo_18724, bflo_27274, bflo_19111, bflo_18731, bflo_18732, bflo_19546, bflo_27308
OG0001224	NEMVE18437	bflo_04929
OG0001225	NEMVE24191	bflo_08317
OG0001230	NEMVE14462	bflo_01521, bflo_04046, bflo_16407
OG0001231	NEMVE18418	bflo_03798
OG0001232	NEMVE19947, NEMVE16316, NEMVE01186, NEMVE16317	bflo_23877
OG0001232	NEMVE08692	bflo_23005, bflo_23685
OG0001233	NEMVE05554	bflo_15064
OG0001234	NEMVE18230, NEMVE12291	bflo_14036
OG0001236	NEMVE24358	bflo_24082
OG0001238	NEMVE14613	bflo_06313
OG0001238	NEMVE05651	bflo_26480
OG0001239	NEMVE13393	bflo_10959
OG0001240	NEMVE12044, NEMVE01922	bflo_06423
OG0001241	NEMVE23698	bflo_06240
OG0001241	NEMVE22413	bflo_21597
OG0001242	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	NEMVE04580	bflo_08723
OG0001244	NEMVE18953, NEMVE13181, NEMVE05200, NEMVE06276, NEMVE06601, NEMVE25505, NEMVE07927, NEMVE07933, NEMVE25684, NEMVE03017, NEMVE10603, NEMVE13558, NEMVE14877	bflo_00021, bflo_08831, bflo_11777, bflo_11002, bflo_06939, bflo_21548, bflo_16495
OG0001245	NEMVE23125	bflo_08692
OG0001246	NEMVE03137, NEMVE07108	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063
OG0001247	NEMVE03420	bflo_12136
OG0001248	NEMVE14608	bflo_00177
OG0001249	NEMVE08338	bflo_25407, bflo_25542
OG0001250	NEMVE07058	bflo_23893
OG0001251	NEMVE05777	bflo_13478
OG0001252	NEMVE05179	bflo_25844
OG0001253	NEMVE14445	bflo_11668, bflo_06734
OG0001254	NEMVE01446, NEMVE14277	bflo_16683
OG0001256	NEMVE11467, NEMVE20435	bflo_27204, bflo_17356
OG0001261	NEMVE12600, NEMVE24381	bflo_27125, bflo_14339
OG0001263	NEMVE01880	bflo_07084
OG0001264	NEMVE09188	bflo_13401
OG0001266	NEMVE14615, NEMVE13420, NEMVE23687	bflo_05858, bflo_18162, bflo_05662
OG0001267	NEMVE25606	bflo_14627
OG0001267	NEMVE22271	bflo_20420
OG0001268	NEMVE13796	bflo_06467
OG0001268	NEMVE10358	bflo_11029
OG0001270	NEMVE21909, NEMVE12078	bflo_23365
OG0001270	NEMVE22554	bflo_22891
OG0001271	NEMVE16016, NEMVE12266	bflo_11260, bflo_18970
OG0001272	NEMVE24865	bflo_20203
OG0001273	NEMVE06058	bflo_00724, bflo_03191
OG0001274	NEMVE24783	bflo_15721
OG0001275	NEMVE02957	bflo_17335
OG0001276	NEMVE24658	bflo_14135
OG0001278	NEMVE22456	bflo_02941, bflo_01205
OG0001279	NEMVE06730	bflo_08526
OG0001280	NEMVE15111, NEMVE13261	bflo_05584
OG0001281	NEMVE11367	bflo_06100
OG0001282	NEMVE13494	bflo_26722, bflo_03069
OG0001284	NEMVE15039	bflo_19270
OG0001284	NEMVE12745, NEMVE19495	bflo_06254
OG0001285	NEMVE07034	bflo_10129
OG0001286	NEMVE08364	bflo_10170, bflo_26942
OG0001287	NEMVE13851	bflo_14817
OG0001288	NEMVE20273	bflo_06118
OG0001290	NEMVE22813, NEMVE07506	bflo_05691
OG0001291	NEMVE25091	bflo_08573
OG0001293	NEMVE24929	bflo_20495
OG0001294	NEMVE21404, NEMVE10810	bflo_18510
OG0001295	NEMVE10114	bflo_00207
OG0001296	NEMVE10339	bflo_12324
OG0001297	NEMVE03104	bflo_10353
OG0001300	NEMVE13700, NEMVE10660, NEMVE19269	bflo_05337, bflo_26790, bflo_20405
OG0001302	NEMVE11902	bflo_25165
OG0001302	NEMVE17610	bflo_08709
OG0001304	NEMVE01937	bflo_13694
OG0001305	NEMVE06825	bflo_15741
OG0001306	NEMVE16218	bflo_25980
OG0001306	NEMVE08625	bflo_16344
OG0001308	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230	bflo_08681
OG0001309	NEMVE23002, NEMVE18542	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	NEMVE22452	bflo_20260
OG0001310	NEMVE14637	bflo_17144
OG0001311	NEMVE05964, NEMVE03793	bflo_00386, bflo_18844
OG0001312	NEMVE14791, NEMVE14787	bflo_17709
OG0001314	NEMVE24317	bflo_18178
OG0001317	NEMVE01591	bflo_10965
OG0001317	NEMVE13378	bflo_16409
OG0001318	NEMVE22575	bflo_03324
OG0001318	NEMVE14651	bflo_04124
OG0001319	NEMVE01465	bflo_21304
OG0001320	NEMVE10295	bflo_10273
OG0001320	NEMVE25688	bflo_05629
OG0001321	NEMVE21741, NEMVE15029	bflo_08721
OG0001322	NEMVE14406	bflo_09889
OG0001322	NEMVE05068, NEMVE21787	bflo_23924
OG0001323	NEMVE17138	bflo_19666
OG0001324	NEMVE19268, NEMVE11187	bflo_02826
OG0001327	NEMVE09298	bflo_01466
OG0001327	NEMVE15997	bflo_11384
OG0001329	NEMVE06386	bflo_08763, bflo_14333, bflo_12300
OG0001330	NEMVE14535	bflo_20123
OG0001331	NEMVE23983	bflo_08815
OG0001332	NEMVE22532	bflo_06611, bflo_06610, bflo_25803
OG0001332	NEMVE10338	bflo_25758
OG0001335	NEMVE06061	bflo_05620
OG0001337	NEMVE04512, NEMVE11126	bflo_05523
OG0001337	NEMVE05602	bflo_25577
OG0001339	NEMVE09406	bflo_09453
OG0001339	NEMVE21011, NEMVE25120	bflo_06139
OG0001341	NEMVE00960, NEMVE01284	bflo_11107
OG0001343	NEMVE19131	bflo_18851, bflo_17959
OG0001344	NEMVE22371	bflo_08238, bflo_05567
OG0001345	NEMVE15150	bflo_12252, bflo_11238, bflo_11249
OG0001348	NEMVE25188	bflo_21574
OG0001349	NEMVE17568	bflo_24225, bflo_10708, bflo_09331, bflo_08005
OG0001350	NEMVE17281, NEMVE14117, NEMVE13044	bflo_25719
OG0001351	NEMVE17590	bflo_21262
OG0001352	NEMVE14525, NEMVE21813	bflo_23166, bflo_23187
OG0001353	NEMVE14778	bflo_16481
OG0001353	NEMVE14645	bflo_05764
OG0001354	NEMVE15993	bflo_21871
OG0001354	NEMVE15994, NEMVE05871	bflo_13887
OG0001355	NEMVE14405	bflo_10179
OG0001356	NEMVE04630	bflo_10948
OG0001357	NEMVE07199	bflo_21298
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	bflo_08174, bflo_08197
OG0001362	NEMVE13199	bflo_23593, bflo_22855, bflo_10725
OG0001363	NEMVE24406	bflo_16521, bflo_16519
OG0001364	NEMVE25546, NEMVE21006	bflo_24323
OG0001366	NEMVE15255	bflo_19736
OG0001367	NEMVE10311	bflo_16121
OG0001368	NEMVE07089, NEMVE22569, NEMVE25218	bflo_01730, bflo_01015
OG0001368	NEMVE04773, NEMVE01407	bflo_20314
OG0001369	NEMVE07342	bflo_11602
OG0001370	NEMVE16952	bflo_05809
