Orthogroup	HUMAN	DANRE
OG0008674	HUMAN23099	DANRE15733
OG0008676	HUMAN22338	DANRE15892, DANRE15891
OG0008677	HUMAN20610	DANRE10643
OG0008678	HUMAN20001, HUMAN20000, HUMAN19999	DANRE00301, DANRE00302
OG0008680	HUMAN24151	DANRE06212
OG0008681	HUMAN07834	DANRE41523
OG0008682	HUMAN25021	DANRE22797
OG0008683	HUMAN21773	DANRE27629
OG0008684	HUMAN17588, HUMAN17587	DANRE42050
OG0008685	HUMAN11457	DANRE12963
OG0008688	HUMAN05788	DANRE31441
OG0008688	HUMAN21046	DANRE41301
OG0008689	HUMAN14589	DANRE43435
OG0008692	HUMAN28965	DANRE27860, DANRE27859, DANRE24624
OG0008692	HUMAN18007	DANRE35668, DANRE35669, DANRE42129
OG0008693	HUMAN13384, HUMAN13383	DANRE35999, DANRE36000
OG0008696	HUMAN20255	DANRE43031, DANRE28463, DANRE28464
OG0008697	HUMAN29066, HUMAN29067	DANRE35369
OG0008698	HUMAN25361	DANRE17303
OG0008698	HUMAN00476	DANRE10051
OG0008701	HUMAN27496, HUMAN27497	DANRE38617, DANRE13236, DANRE24300, DANRE24303, DANRE24301, DANRE24302, DANRE24299
OG0008702	HUMAN13757	DANRE14162, DANRE09938, DANRE09939
OG0008702	HUMAN19207, HUMAN19208	DANRE37117, DANRE37116
OG0008704	HUMAN24525	DANRE13673
OG0008704	HUMAN00814	DANRE14215
OG0008704	HUMAN19228	DANRE22589
OG0008705	HUMAN14679	DANRE28894, DANRE17512, DANRE17511, DANRE28893
OG0008706	HUMAN09642, HUMAN09641	DANRE37623
OG0008706	HUMAN01586	DANRE14943, DANRE14942, DANRE10168
OG0008707	HUMAN00155, HUMAN00156	DANRE41038, DANRE41039
OG0008708	HUMAN00730	DANRE13698, DANRE10130
OG0008708	HUMAN17198, HUMAN17197	DANRE11629, DANRE18769
OG0008709	HUMAN05803	DANRE31330
OG0008710	HUMAN23207	DANRE27335
OG0008710	HUMAN23208	DANRE24008, DANRE24009, DANRE24007, DANRE24010
OG0008711	HUMAN02713	DANRE04802
OG0008711	HUMAN04743	DANRE07065, DANRE07064
OG0008758	HUMAN04318, HUMAN04319	DANRE25447
OG0008760	HUMAN02596	DANRE39974
OG0008762	HUMAN15863	DANRE07808
OG0008763	HUMAN09215, HUMAN09214	DANRE15129, DANRE18089, DANRE15128
OG0008764	HUMAN10301	DANRE16853
OG0008765	HUMAN26189, HUMAN17949	DANRE42705
OG0008770	HUMAN12966	DANRE04001
OG0008771	HUMAN26018	DANRE14678, DANRE08594, DANRE08593
OG0008775	HUMAN15953	DANRE24777
OG0008778	HUMAN09671	DANRE38517
OG0008780	HUMAN08348	DANRE18957, DANRE18953, DANRE18955, DANRE18954, DANRE18956
OG0008782	HUMAN28152	DANRE10205
OG0008784	HUMAN00844, HUMAN00843	DANRE36431
OG0008785	HUMAN01164	DANRE40047, DANRE40048
OG0008786	HUMAN02896	DANRE30978
OG0008788	HUMAN17878	DANRE35585, DANRE35586
OG0008788	HUMAN17879	DANRE41461
OG0008790	HUMAN02547	DANRE04440
OG0008796	HUMAN08149	DANRE38059, DANRE38060
OG0008797	HUMAN19977	DANRE40748, DANRE40749
OG0008798	HUMAN22931, HUMAN22932	DANRE09043, DANRE09044
OG0008799	HUMAN24720	DANRE14578, DANRE14579
OG0008800	HUMAN19579	DANRE16057, DANRE16059, DANRE16058
OG0008802	HUMAN10633	DANRE30566, DANRE30565
OG0008804	HUMAN08314	DANRE11733
OG0008805	HUMAN14943	DANRE21729, DANRE21728
OG0008806	HUMAN26308	DANRE04945
OG0008807	HUMAN13226	DANRE03677, DANRE43178, DANRE03676
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	DANRE24341
OG0008812	HUMAN08515, HUMAN08514	DANRE15106
OG0008815	HUMAN09727	DANRE35754
OG0008816	HUMAN13931, HUMAN13932	DANRE00451
OG0008820	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628	DANRE14984
OG0008821	HUMAN00756	DANRE09036
OG0008822	HUMAN10580	DANRE35661
OG0008823	HUMAN12241	DANRE08198
OG0008824	HUMAN29242, HUMAN29240	DANRE00389, DANRE00390
OG0008826	HUMAN14800	DANRE28903
OG0008827	HUMAN25952, HUMAN25951	DANRE30017
OG0008828	HUMAN21920	DANRE42365, DANRE42366
OG0008829	HUMAN23320	DANRE00441
OG0008830	HUMAN14190	DANRE10522, DANRE21598, DANRE21599
OG0008831	HUMAN29255, HUMAN29254	DANRE19423, DANRE19424
OG0008832	HUMAN00277	DANRE02516
OG0008835	HUMAN22023	DANRE20917
OG0008837	HUMAN12247	DANRE08220, DANRE08221
OG0008838	HUMAN07842	DANRE41615
OG0008840	HUMAN18824	DANRE01624, DANRE01623
OG0008841	HUMAN10323, HUMAN10322	DANRE28816
OG0008844	HUMAN24457, HUMAN24456	DANRE27006
OG0008845	HUMAN30121	DANRE07162
OG0008850	HUMAN24240	DANRE20420
OG0008851	HUMAN14876	DANRE08616
OG0008853	HUMAN00837	DANRE02857
OG0008855	HUMAN03700	DANRE04757
OG0008856	HUMAN12431, HUMAN12432	DANRE29191
OG0008857	HUMAN21703, HUMAN21704, HUMAN21705	DANRE13118
OG0008859	HUMAN18630	DANRE04721
OG0008860	HUMAN18560	DANRE02341
OG0008861	HUMAN24421	DANRE26272
OG0008864	HUMAN20838	DANRE21016
OG0008865	HUMAN23448	DANRE33969, DANRE33968, DANRE33967
OG0008866	HUMAN07821	DANRE36316
OG0008867	HUMAN13913	DANRE19167, DANRE39550
OG0008868	HUMAN26521	DANRE04359
OG0008870	HUMAN07265, HUMAN07264, HUMAN07262	DANRE33681
OG0008871	HUMAN29455	DANRE33924, DANRE33925
OG0008872	HUMAN01074	DANRE17540
OG0008876	HUMAN03398	DANRE03533, DANRE03534
OG0008878	HUMAN21096, HUMAN21097, HUMAN21095	DANRE36788, DANRE36787
OG0008883	HUMAN10885	DANRE15937
OG0008885	HUMAN26541	DANRE15048
OG0008888	HUMAN02635	DANRE17423
OG0008889	HUMAN14926	DANRE20978, DANRE20977
OG0008891	HUMAN25348, HUMAN25350, HUMAN25349	DANRE17257
OG0008892	HUMAN08615	DANRE11596
OG0008893	HUMAN11504	DANRE12529
OG0008894	HUMAN16867	DANRE03025
OG0008896	HUMAN11258, HUMAN11259	DANRE12825
OG0008897	HUMAN07367	DANRE40908
OG0008898	HUMAN12218	DANRE30423, DANRE28957
OG0008900	HUMAN25122	DANRE30845
OG0008901	HUMAN02460	DANRE36660
OG0008907	HUMAN10658, HUMAN10657	DANRE24823, DANRE24822
OG0008910	HUMAN08148	DANRE27761, DANRE27762
OG0008911	HUMAN20340, HUMAN20339	DANRE31367, DANRE31369, DANRE31370, DANRE31368
OG0008913	HUMAN19253, HUMAN19254	DANRE22522
OG0008914	HUMAN05122, HUMAN05120, HUMAN05121	DANRE08866
OG0008915	HUMAN22258	DANRE15822
OG0008916	HUMAN07590	DANRE33880
OG0008917	HUMAN07469	DANRE11441, DANRE11440
OG0008918	HUMAN01765	DANRE13937
OG0008922	HUMAN27067	DANRE30774
OG0008923	HUMAN16587	DANRE18121, DANRE18122
OG0008924	HUMAN30499, HUMAN30500	DANRE22832
OG0008925	HUMAN28411	DANRE33931, DANRE33932
OG0008927	HUMAN23372	DANRE00101
OG0008928	HUMAN26063	DANRE13551
OG0008929	HUMAN09358	DANRE11735
OG0008932	HUMAN25566	DANRE17336, DANRE17334, DANRE17335
OG0008933	HUMAN29532	DANRE42952
OG0008934	HUMAN16939	DANRE04660, DANRE04659
OG0008936	HUMAN10097	DANRE37668
OG0008937	HUMAN17450	DANRE41540
OG0008938	HUMAN17093	DANRE33562
OG0008940	HUMAN05105, HUMAN05106, HUMAN05104	DANRE20105
OG0008942	HUMAN00925	DANRE36407
OG0008943	HUMAN29522	DANRE42942
OG0008945	HUMAN19981	DANRE33628, DANRE33629
OG0008946	HUMAN07520	DANRE20400
OG0008953	HUMAN11872, HUMAN11870	DANRE38171, DANRE38170, DANRE00749
OG0008955	HUMAN18651	DANRE04893, DANRE04894
OG0008959	HUMAN00036	DANRE01766, DANRE01767, DANRE01769
OG0008962	HUMAN08285	DANRE10890
OG0008962	HUMAN21752	DANRE07537
OG0008969	HUMAN20768	DANRE10208, DANRE13583
OG0008974	HUMAN29597	DANRE42877
OG0008974	HUMAN29598	DANRE43325, DANRE42879, DANRE01506
OG0008974	HUMAN20994	DANRE41302
OG0008975	HUMAN02312	DANRE36812, DANRE36816, DANRE36817, DANRE36815, DANRE36814, DANRE36813, DANRE36811
OG0008976	HUMAN00702	DANRE11373
OG0008976	HUMAN00701	DANRE14821, DANRE11031, DANRE11372
OG0008977	HUMAN28090	DANRE20485, DANRE38987
OG0008978	HUMAN27855, HUMAN27854	DANRE27144, DANRE27145, DANRE27143
OG0008979	HUMAN23256, HUMAN23257	DANRE19334, DANRE35216, DANRE35215
OG0008980	HUMAN26159	DANRE14962
OG0008980	HUMAN12653	DANRE14281, DANRE03452, DANRE03451
OG0008981	HUMAN12101	DANRE08224
OG0008981	HUMAN19912	DANRE01425, DANRE40846, DANRE40845
OG0008982	HUMAN16027	DANRE03203, DANRE03204, DANRE29628, DANRE29629
OG0008982	HUMAN04321	DANRE13353
OG0008983	HUMAN23877, HUMAN23878	DANRE06678, DANRE06679
OG0008985	HUMAN18908	DANRE36928, DANRE36929
OG0008985	HUMAN28054	DANRE11564, DANRE14432, DANRE10201
OG0008986	HUMAN25578	DANRE17352
OG0008986	HUMAN00612	DANRE14184, DANRE14185
OG0008986	HUMAN13688	DANRE24905
OG0008987	HUMAN25749	DANRE17960, DANRE17959
OG0008987	HUMAN08505	DANRE17804, DANRE17803
OG0008988	HUMAN22528	DANRE19599
OG0008988	HUMAN17109, HUMAN17108	DANRE36670, DANRE36671
OG0008989	HUMAN27351, HUMAN27352, HUMAN27350	DANRE11384
OG0008990	HUMAN26155	DANRE03437, DANRE03438
OG0008991	HUMAN14364	DANRE40103
OG0008991	HUMAN28993, HUMAN28992, HUMAN28994	DANRE35356, DANRE35358, DANRE35357
OG0008992	HUMAN21331	DANRE35259, DANRE35258
OG0008993	HUMAN19454, HUMAN19452, HUMAN19453, HUMAN19451, HUMAN19457, HUMAN19455, HUMAN19456	DANRE41794
OG0008994	HUMAN10214	DANRE17234, DANRE17232, DANRE30077, DANRE17233, DANRE17231
OG0009043	HUMAN23477, HUMAN23476	DANRE39553
OG0009044	HUMAN23326	DANRE34873
OG0009049	HUMAN10410	DANRE21949, DANRE30353, DANRE30354, DANRE30352
OG0009052	HUMAN26667, HUMAN26666	DANRE31419
OG0009054	HUMAN05268, HUMAN05269	DANRE19806
OG0009055	HUMAN30277	DANRE31171
OG0009056	HUMAN17511	DANRE04937, DANRE04938
OG0009061	HUMAN08466	DANRE11019, DANRE11018
OG0009062	HUMAN28654	DANRE34597
OG0009063	HUMAN18041, HUMAN18040	DANRE42124, DANRE42125
OG0009064	HUMAN21779	DANRE24446
OG0009067	HUMAN27033	DANRE28510
OG0009069	HUMAN24784, HUMAN24783	DANRE00309
OG0009070	HUMAN16663	DANRE11969
OG0009071	HUMAN25467	DANRE18917, DANRE15010
OG0009075	HUMAN23444	DANRE40028
OG0009076	HUMAN04747, HUMAN04748	DANRE19897
OG0009077	HUMAN23497	DANRE19506, DANRE34810
OG0009077	HUMAN10089	DANRE12794, DANRE12795
OG0009078	HUMAN14279	DANRE21310
OG0009083	HUMAN25240	DANRE04480
OG0009084	HUMAN26770	DANRE25581
OG0009085	HUMAN00346	DANRE36695, DANRE36694, DANRE36696
OG0009091	HUMAN12342	DANRE36141
OG0009092	HUMAN14264, HUMAN14262, HUMAN14263	DANRE28370
OG0009094	HUMAN13029, HUMAN13028	DANRE36126
OG0009095	HUMAN11473, HUMAN11472	DANRE12515
OG0009097	HUMAN02049	DANRE24404, DANRE24405
OG0009097	HUMAN30312	DANRE33733, DANRE06308
OG0009110	HUMAN18180	DANRE02571, DANRE42842
OG0009113	HUMAN05028, HUMAN11757	DANRE35089, DANRE35090
OG0009114	HUMAN30092	DANRE06200
OG0009115	HUMAN14535	DANRE27057
OG0009117	HUMAN08777	DANRE11121, DANRE11122
OG0009119	HUMAN23185	DANRE14597
OG0009120	HUMAN23342	DANRE34568, DANRE34567, DANRE00360, DANRE00359, DANRE00358
OG0009121	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552	DANRE18049
OG0009123	HUMAN27618	DANRE18486, DANRE18487
OG0009125	HUMAN00648	DANRE05527, DANRE05526
OG0009127	HUMAN29781	DANRE39947
OG0009128	HUMAN26962	DANRE31236
OG0009129	HUMAN29358	DANRE33271
OG0009131	HUMAN28869, HUMAN28868	DANRE21280
OG0009132	HUMAN10398	DANRE21960, DANRE21958, DANRE21961
OG0009133	HUMAN00488, HUMAN00489	DANRE13722
OG0009134	HUMAN05759	DANRE08020
OG0009135	HUMAN00403	DANRE23509
OG0009137	HUMAN05705	DANRE01972, DANRE01971
OG0009140	HUMAN19169, HUMAN19168, HUMAN19170	DANRE23499
OG0009141	HUMAN21363	DANRE16621, DANRE41651
OG0009142	HUMAN18881	DANRE22346, DANRE22348, DANRE22349, DANRE22347
OG0009143	HUMAN30526, HUMAN30527	DANRE40761
OG0009145	HUMAN07765	DANRE37112
OG0009147	HUMAN10274	DANRE03579, DANRE03581
OG0009148	HUMAN13843	DANRE24665, DANRE24663, DANRE24664
OG0009149	HUMAN11382, HUMAN11381	DANRE15277
OG0009150	HUMAN25866	DANRE01976
OG0009151	HUMAN03544	DANRE05357
OG0009152	HUMAN03240	DANRE04346
OG0009154	HUMAN17954	DANRE09849, DANRE41699
OG0009157	HUMAN18633	DANRE39561
OG0009158	HUMAN08639	DANRE11602, DANRE11603
OG0009162	HUMAN22330	DANRE19164
OG0009163	HUMAN13548, HUMAN13547	DANRE30202
OG0009167	HUMAN17514	DANRE30255
OG0009168	HUMAN05895, HUMAN05896	DANRE17639
OG0009169	HUMAN01327	DANRE24536
OG0009170	HUMAN03764, HUMAN03762, HUMAN03763	DANRE10874
OG0009172	HUMAN26535	DANRE13550
OG0009174	HUMAN03511	DANRE16876, DANRE16875
OG0009175	HUMAN01750	DANRE14934, DANRE14933, DANRE14932
OG0009176	HUMAN21877	DANRE28004, DANRE28005
OG0009178	HUMAN29830	DANRE06358
OG0009179	HUMAN23667, HUMAN29631	DANRE02068
OG0009180	HUMAN26436	DANRE35043
OG0009181	HUMAN10048	DANRE40404
OG0009182	HUMAN18573	DANRE40541
OG0009183	HUMAN07352	DANRE01526
OG0009185	HUMAN23403	DANRE40643
OG0009190	HUMAN26231, HUMAN26230	DANRE28164
OG0009193	HUMAN24917	DANRE36630
OG0009194	HUMAN15507	DANRE07879, DANRE07878
OG0009195	HUMAN12083, HUMAN12086, HUMAN12084	DANRE35093
OG0009196	HUMAN28955	DANRE09824, DANRE09825
OG0009197	HUMAN07764	DANRE43441
OG0009203	HUMAN26873, HUMAN26872	DANRE30972
OG0009206	HUMAN16880	DANRE02575
OG0009206	HUMAN27062	DANRE31093
OG0009207	HUMAN26812	DANRE30722, DANRE25050
OG0009208	HUMAN17834	DANRE35531, DANRE42761
OG0009208	HUMAN20735	DANRE26886, DANRE24228
OG0009209	HUMAN03894	DANRE25096
OG0009210	HUMAN04586, HUMAN25171, HUMAN04587, HUMAN04591, HUMAN04590, HUMAN04589, HUMAN04588	DANRE05555, DANRE02894, DANRE05554
OG0009211	HUMAN25670	DANRE18386
OG0009211	HUMAN00809	DANRE39007
OG0009212	HUMAN05725	DANRE01277, DANRE13413, DANRE13412, DANRE13417, DANRE13416, DANRE13415, DANRE13414
OG0009214	HUMAN26431, HUMAN26432, HUMAN26430	DANRE35045
OG0009215	HUMAN04757	DANRE37932, DANRE37930, DANRE37931, DANRE19960
OG0009216	HUMAN25235	DANRE04484, DANRE04483
OG0009218	HUMAN02333	DANRE20645, DANRE20646, DANRE40229
OG0009218	HUMAN26907	DANRE25836, DANRE30750
OG0009219	HUMAN17805, HUMAN17804, HUMAN17803	DANRE35743
OG0009220	HUMAN20119	DANRE35461, DANRE35462, DANRE35463, DANRE29445, DANRE29446, DANRE29444, DANRE29443, DANRE29448, DANRE29447
OG0009221	HUMAN12930	DANRE28955, DANRE28954
OG0009221	HUMAN20734	DANRE26884, DANRE26885
OG0009222	HUMAN10355	DANRE29525, DANRE03423
OG0009224	HUMAN27581	DANRE01472, DANRE41167
OG0009224	HUMAN24246	DANRE06655, DANRE06656, DANRE20418
OG0009225	HUMAN26321	DANRE24173
OG0009226	HUMAN24096, HUMAN24095	DANRE07366, DANRE07365, DANRE07364, DANRE07363
OG0009228	HUMAN15292, HUMAN15293	DANRE10513, DANRE10514
OG0009229	HUMAN12897	DANRE29243
OG0009229	HUMAN26098	DANRE14334
OG0009229	HUMAN17905	DANRE41433
OG0009230	HUMAN05375	DANRE20399, DANRE20398
OG0009231	HUMAN21309	DANRE42175
OG0009232	HUMAN28638	DANRE00448
OG0009234	HUMAN22164	DANRE15661, DANRE06506
OG0009245	HUMAN25531	DANRE10095, DANRE18519
OG0009245	HUMAN19035, HUMAN19036	DANRE23049
OG0009246	HUMAN19598	DANRE26948, DANRE26947, DANRE26949
OG0009293	HUMAN01076	DANRE17541
OG0009296	HUMAN23892	DANRE06255
OG0009297	HUMAN05760	DANRE08021
OG0009299	HUMAN14385, HUMAN14384, HUMAN14383	DANRE20995, DANRE20996
OG0009301	HUMAN08831, HUMAN08830	DANRE12122, DANRE12123
OG0009305	HUMAN13963	DANRE33391, DANRE33392
OG0009312	HUMAN20290	DANRE30940
OG0009313	HUMAN10196	DANRE29435
OG0009315	HUMAN30592	DANRE20524
OG0009320	HUMAN19432	DANRE05523, DANRE01051
OG0009322	HUMAN29447	DANRE34895, DANRE34894
OG0009325	HUMAN19698, HUMAN19699	DANRE30860
OG0009327	HUMAN04214, HUMAN04213	DANRE12941
OG0009328	HUMAN08719	DANRE11883
OG0009330	HUMAN09763	DANRE12201, DANRE12200, DANRE12199, DANRE12202
OG0009331	HUMAN29486	DANRE34967, DANRE34968
OG0009335	HUMAN14794, HUMAN14793	DANRE28879
OG0009337	HUMAN27421, HUMAN27420, HUMAN27419	DANRE10761
OG0009338	HUMAN22935	DANRE16234
OG0009339	HUMAN14499, HUMAN14500, HUMAN14502	DANRE30264
OG0009340	HUMAN21178	DANRE41801
OG0009344	HUMAN25894, HUMAN25893	DANRE24052
OG0009345	HUMAN12760	DANRE03140, DANRE03141
OG0009347	HUMAN22124	DANRE11822
OG0009348	HUMAN07224	DANRE33500
OG0009349	HUMAN02959	DANRE27193, DANRE27194
OG0009350	HUMAN06148	DANRE12597
OG0009352	HUMAN03728	DANRE03409
OG0009356	HUMAN26604	DANRE03561
OG0009357	HUMAN23395	DANRE40012
OG0009358	HUMAN12728	DANRE29123
OG0009363	HUMAN07386, HUMAN07385, HUMAN07384	DANRE40732, DANRE40733
OG0009365	HUMAN23643, HUMAN23642	DANRE39574
OG0009371	HUMAN00769	DANRE14803
OG0009378	HUMAN28434	DANRE24750
OG0009380	HUMAN06842	DANRE12386, DANRE12385, DANRE12384
OG0009382	HUMAN01229, HUMAN01228	DANRE26921
OG0009384	HUMAN17271, HUMAN17266, HUMAN17459, HUMAN17461, HUMAN17481, HUMAN17491, HUMAN17510, HUMAN17472	DANRE41320, DANRE41321
OG0009385	HUMAN19791, HUMAN19790	DANRE33542
OG0009386	HUMAN23915	DANRE06278
OG0009392	HUMAN20267	DANRE16844, DANRE28500
OG0009393	HUMAN13032	DANRE29855
OG0009398	HUMAN16971	DANRE03753
OG0009399	HUMAN05461, HUMAN05460	DANRE34993, DANRE34992
OG0009401	HUMAN13293, HUMAN13292	DANRE04290
OG0009403	HUMAN30002	DANRE06958
OG0009404	HUMAN25848, HUMAN25847	DANRE18565
OG0009407	HUMAN12145	DANRE15433, DANRE15434
OG0009409	HUMAN03173	DANRE03305
OG0009410	HUMAN21467	DANRE02759, DANRE02758, DANRE02470
OG0009415	HUMAN11766	DANRE34635
OG0009418	HUMAN14466, HUMAN14469, HUMAN14468	DANRE06191
OG0009419	HUMAN27298	DANRE23923
OG0009424	HUMAN03371	DANRE05336, DANRE04376
OG0009425	HUMAN03182	DANRE03311
OG0009426	HUMAN08999	DANRE10677
OG0009427	HUMAN16872	DANRE11354
OG0009430	HUMAN27763, HUMAN27762	DANRE06570, DANRE06569
OG0009436	HUMAN09830	DANRE25825
OG0009440	HUMAN17072	DANRE16739, DANRE16742, DANRE16738
OG0009443	HUMAN21100	DANRE02267
OG0009446	HUMAN02050	DANRE36454
OG0009448	HUMAN12096	DANRE34622, DANRE34621
OG0009449	HUMAN07754	DANRE35554
OG0009452	HUMAN20517	DANRE01640, DANRE01641
OG0009457	HUMAN20585	DANRE15187, DANRE15186
OG0009459	HUMAN11523, HUMAN11524	DANRE12983, DANRE12982, DANRE12984, DANRE12980, DANRE12981
OG0009459	HUMAN11522	DANRE25728
OG0009460	HUMAN09781, HUMAN09779, HUMAN09780, HUMAN09778	DANRE25744
OG0009461	HUMAN11503	DANRE12525, DANRE39153
OG0009462	HUMAN24425, HUMAN11329, HUMAN11328	DANRE39157, DANRE39156, DANRE39155
OG0009463	HUMAN19364, HUMAN19365	DANRE24343
OG0009463	HUMAN05462	DANRE34991
OG0009464	HUMAN00531	DANRE15175, DANRE15176
OG0009464	HUMAN25419	DANRE30645, DANRE30646
OG0009465	HUMAN25329	DANRE30649
OG0009465	HUMAN19513	DANRE00015
OG0009467	HUMAN18111	DANRE41408
OG0009467	HUMAN07076	DANRE09709, DANRE09710
OG0009468	HUMAN28840	DANRE12319, DANRE12320, DANRE34244, DANRE34716, DANRE34717
OG0009469	HUMAN07659, HUMAN07658	DANRE16580, DANRE16581
OG0009470	HUMAN27897	DANRE24188
OG0009470	HUMAN19128	DANRE40433, DANRE40432
OG0009471	HUMAN05867	DANRE13843, DANRE13846, DANRE13841, DANRE13845, DANRE13844, DANRE13842, DANRE09563
OG0009474	HUMAN30190	DANRE37853, DANRE37852, DANRE33782, DANRE33783
OG0009475	HUMAN26370	DANRE01026
OG0009476	HUMAN23492	DANRE34319
OG0009476	HUMAN09994	DANRE25319
OG0009477	HUMAN05559	DANRE07831, DANRE07832
OG0009477	HUMAN05563	DANRE34467, DANRE34465, DANRE34466
OG0009479	HUMAN08627, HUMAN08625, HUMAN08626	DANRE18964, DANRE18966, DANRE18965
OG0009480	HUMAN26039	DANRE09509
OG0009480	HUMAN18427	DANRE21398, DANRE21399, DANRE21400, DANRE42072
OG0009482	HUMAN06051	DANRE28503, DANRE28504
OG0009482	HUMAN10147, HUMAN10146	DANRE24832, DANRE24833
OG0009483	HUMAN11553, HUMAN11552, HUMAN11551	DANRE25333, DANRE25334
OG0009484	HUMAN05415, HUMAN05417, HUMAN05416, HUMAN05414, HUMAN05413, HUMAN05420, HUMAN05419, HUMAN05421, HUMAN05418	DANRE10290, DANRE10291
OG0009485	HUMAN13557, HUMAN13556	DANRE30451
OG0009485	HUMAN10185	DANRE21963, DANRE21962
OG0009486	HUMAN28305	DANRE28215, DANRE28214, DANRE28213
OG0009543	HUMAN07227	DANRE33497
OG0009544	HUMAN07362, HUMAN07363	DANRE33548, DANRE33549
OG0009548	HUMAN17249	DANRE06327
OG0009553	HUMAN05219	DANRE00999, DANRE00998, DANRE08050
OG0009553	HUMAN05220	DANRE01001, DANRE01000
OG0009554	HUMAN01655, HUMAN01654	DANRE43221
OG0009562	HUMAN20206, HUMAN20205	DANRE35443
OG0009566	HUMAN14365	DANRE28152, DANRE40105, DANRE40104, DANRE40106
OG0009571	HUMAN04922	DANRE37151, DANRE37150
OG0009575	HUMAN09604	DANRE25820
OG0009584	HUMAN03591, HUMAN03590	DANRE04056, DANRE04057
OG0009585	HUMAN04733	DANRE38110, DANRE38109
OG0009587	HUMAN12029	DANRE30204, DANRE30203
OG0009590	HUMAN29800	DANRE39780
OG0009591	HUMAN12538, HUMAN12539	DANRE29134, DANRE29133, DANRE29135, DANRE29136
OG0009592	HUMAN20825	DANRE26258
OG0009598	HUMAN29036, HUMAN29037	DANRE33459
OG0009604	HUMAN11402, HUMAN11401	DANRE25395, DANRE25396
OG0009607	HUMAN25120	DANRE05543
OG0009614	HUMAN25897, HUMAN25898	DANRE24753
OG0009617	HUMAN18060	DANRE41382
OG0009620	HUMAN10039	DANRE12796
OG0009624	HUMAN29339	DANRE19531
OG0009626	HUMAN17079	DANRE33728
OG0009626	HUMAN03086	DANRE03110
OG0009629	HUMAN06138	DANRE25624, DANRE30863, DANRE30862
OG0009630	HUMAN04554	DANRE16454
OG0009634	HUMAN20640	DANRE38301
OG0009637	HUMAN29748	DANRE25842
OG0009640	HUMAN29612	DANRE42904
OG0009642	HUMAN02906	DANRE09861
OG0009646	HUMAN28919	DANRE39573, DANRE39572
OG0009649	HUMAN22602	DANRE00166
OG0009650	HUMAN08169	DANRE24096, DANRE24098, DANRE24097
OG0009651	HUMAN02662, HUMAN02663	DANRE30781
OG0009652	HUMAN08431	DANRE10928
OG0009654	HUMAN13260	DANRE04164
OG0009656	HUMAN24039	DANRE07119
OG0009657	HUMAN15580	DANRE34979
OG0009658	HUMAN29407	DANRE34822, DANRE34821
OG0009659	HUMAN07819	DANRE42177, DANRE42176
OG0009661	HUMAN25922	DANRE15583
OG0009662	HUMAN03897	DANRE25080
OG0009665	HUMAN22982	DANRE07108
OG0009666	HUMAN30197, HUMAN30198	DANRE20271, DANRE20270
OG0009669	HUMAN07568	DANRE01095
OG0009675	HUMAN09025, HUMAN09026	DANRE11667, DANRE11666
OG0009676	HUMAN23168	DANRE14614
OG0009678	HUMAN28591	DANRE15984
OG0009681	HUMAN10245	DANRE24752
OG0009683	HUMAN08819, HUMAN08818	DANRE18012
OG0009684	HUMAN25450, HUMAN25451	DANRE18177
OG0009686	HUMAN30531, HUMAN30530	DANRE39744, DANRE39743
OG0009687	HUMAN18688	DANRE43434, DANRE43433, DANRE43432
OG0009691	HUMAN10848	DANRE28920, DANRE28918, DANRE28919
OG0009695	HUMAN21077	DANRE21267
OG0009700	HUMAN01395, HUMAN01396	DANRE40390
OG0009703	HUMAN27058, HUMAN27056	DANRE31490
OG0009706	HUMAN22751	DANRE06263, DANRE06264, DANRE43317, DANRE15990, DANRE15989
OG0009707	HUMAN29046	DANRE00415
OG0009714	HUMAN16270, HUMAN16269, HUMAN16271, HUMAN16268	DANRE09093
OG0009717	HUMAN03878	DANRE39173, DANRE25102, DANRE25101, DANRE39172, DANRE31414
OG0009719	HUMAN26077	DANRE14349
OG0009719	HUMAN12758	DANRE03366, DANRE29701
OG0009720	HUMAN05211	DANRE01244, DANRE08394, DANRE08393, DANRE08395, DANRE08392
OG0009721	HUMAN14808	DANRE02602, DANRE02601, DANRE29715
OG0009722	HUMAN01561, HUMAN01557	DANRE18296, DANRE18295, DANRE18294
OG0009723	HUMAN17068, HUMAN17070, HUMAN17069	DANRE16737, DANRE04467
OG0009724	HUMAN25278	DANRE05273, DANRE05272
OG0009725	HUMAN07242	DANRE40816
OG0009725	HUMAN11702	DANRE08234
OG0009726	HUMAN27522	DANRE00612, DANRE00614, DANRE00615, DANRE00613
OG0009727	HUMAN22184	DANRE39265
OG0009727	HUMAN24044, HUMAN24045	DANRE07048, DANRE07050
OG0009732	HUMAN13824, HUMAN13825, HUMAN13826	DANRE17518, DANRE17519
OG0009733	HUMAN28710	DANRE15785, DANRE15786, DANRE15784, DANRE15787
OG0009734	HUMAN12727	DANRE29486, DANRE29487
OG0009734	HUMAN17727	DANRE42937
OG0009735	HUMAN21258	DANRE00924, DANRE00925
OG0009735	HUMAN21259	DANRE00926, DANRE00928, DANRE00927
OG0009737	HUMAN08207, HUMAN08209	DANRE23542
