Orthogroup	APOSC_ok	OWEFU
OG0000068	APOSC_04447, APOSC_04446, APOSC_11083, APOSC_11080, APOSC_11082, APOSC_20989, APOSC_25395, APOSC_02568	OFUSG06649.2.p1, OFUSG06649.1.p1
OG0000069	APOSC_25357, APOSC_25356	OFUSG26968.1.p1
OG0000071	APOSC_15139	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1
OG0000071	APOSC_13628	OFUSG01197.1.p1
OG0000071	APOSC_00250	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1
OG0000072	APOSC_14045	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1
OG0000072	APOSC_26208	OFUSG02679.1.p1, OFUSG02679.2.p1
OG0000072	APOSC_12820	OFUSG03079.1.p1
OG0000072	APOSC_01547	OFUSG09807.1.p1, OFUSG09809.1.p1, OFUSG09812.1.p1, OFUSG09810.1.p1, OFUSG09813.1.p1, OFUSG09811.1.p1
OG0000072	APOSC_22786, APOSC_22112	OFUSG10198.1.p1
OG0000073	APOSC_20982	OFUSG13409.1.p1
OG0000073	APOSC_13256	OFUSG20898.1.p1, OFUSG04778.1.p1
OG0000073	APOSC_01871, APOSC_01872, APOSC_01870, APOSC_11296, APOSC_05382, APOSC_28014, APOSC_10969, APOSC_08177, APOSC_13622, APOSC_23229, APOSC_06244, APOSC_06245, APOSC_15423, APOSC_02893, APOSC_02894, APOSC_25469, APOSC_25468	OFUSG22954.1.p1
OG0000074	APOSC_10399, APOSC_08687, APOSC_25382	OFUSG24829.1.p1, OFUSG06062.1.p1
OG0000075	APOSC_10923	OFUSG16172.1.p1
OG0000075	APOSC_12033	OFUSG13755.2.p1, OFUSG13755.1.p1
OG0000075	APOSC_07538	OFUSG16171.1.p1, OFUSG16171.2.p1
OG0000075	APOSC_06620	OFUSG06373.1.p1
OG0000075	APOSC_08706	OFUSG05709.1.p1
OG0000075	APOSC_20859	OFUSG18892.2.p1, OFUSG18892.1.p1
OG0000075	APOSC_19754	OFUSG19094.1.p1
OG0000077	APOSC_15032	OFUSG19468.1.p1
OG0000077	APOSC_19689	OFUSG04692.1.p1
OG0000077	APOSC_21239	OFUSG05776.1.p1, OFUSG24718.1.p1
OG0000078	APOSC_28185, APOSC_19588, APOSC_19587, APOSC_28007	OFUSG04718.1.p1
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	OFUSG21029.1.p1
OG0000079	APOSC_14696	OFUSG23598.1.p1, OFUSG13995.1.p1, OFUSG00197.1.p1, OFUSG00197.2.p1, OFUSG13998.1.p1, OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1
OG0000079	APOSC_10552, APOSC_10551	OFUSG24101.1.p1
OG0000079	APOSC_06744	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1
OG0000081	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834	OFUSG21451.1.p1
OG0000081	APOSC_15424, APOSC_13032, APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933, APOSC_20132	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1
OG0000082	APOSC_14161	OFUSG08036.1.p1
OG0000082	APOSC_20096	OFUSG05603.1.p1
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148	OFUSG21176.1.p1
OG0000082	APOSC_04906, APOSC_05380, APOSC_05381	OFUSG21079.1.p1, OFUSG10604.1.p1
OG0000083	APOSC_20881	OFUSG03380.1.p1, OFUSG03380.2.p1
OG0000083	APOSC_12323	OFUSG00967.1.p1
OG0000083	APOSC_26094	OFUSG20913.1.p1
OG0000084	APOSC_25447	OFUSG05733.1.p1, OFUSG06631.1.p1
OG0000084	APOSC_27325	OFUSG19342.1.p1, OFUSG06244.1.p1, OFUSG18832.1.p1
OG0000084	APOSC_11978, APOSC_20094	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1
OG0000084	APOSC_13973	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1
OG0000085	APOSC_13201	OFUSG23228.1.p1, OFUSG17240.1.p1
OG0000085	APOSC_26270	OFUSG17241.1.p1
OG0000085	APOSC_00722	OFUSG24119.1.p1
OG0000085	APOSC_00825	OFUSG04918.1.p1
OG0000085	APOSC_21002	OFUSG15502.1.p1
OG0000085	APOSC_14889	OFUSG23884.1.p1
OG0000085	APOSC_25216	OFUSG00479.1.p1
OG0000086	APOSC_20602, APOSC_21622, APOSC_20191, APOSC_26371	OFUSG19605.1.p1
OG0000087	APOSC_06838, APOSC_06839, APOSC_06840	OFUSG13950.1.p1
OG0000087	APOSC_11638, APOSC_06339	OFUSG12025.1.p1
OG0000087	APOSC_20552	OFUSG00692.1.p1
OG0000087	APOSC_26553, APOSC_26554	OFUSG06740.2.p1, OFUSG06740.1.p1
OG0000088	APOSC_05697	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332, APOSC_03222, APOSC_09284	OFUSG05790.1.p1
OG0000089	APOSC_18760	OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1
OG0000090	APOSC_16212	OFUSG17930.1.p1
OG0000090	APOSC_11643, APOSC_03198, APOSC_02553	OFUSG17051.2.p1, OFUSG17051.1.p1
OG0000090	APOSC_26110	OFUSG07976.1.p1
OG0000090	APOSC_13932	OFUSG03472.1.p1
OG0000090	APOSC_03937	OFUSG08207.1.p1
OG0000090	APOSC_19899, APOSC_01096, APOSC_01095, APOSC_12487, APOSC_26817, APOSC_16608, APOSC_26440	OFUSG16470.1.p1, OFUSG19322.1.p1
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431	OFUSG04820.1.p1
OG0000091	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1
OG0000093	APOSC_06754, APOSC_15822	OFUSG03290.1.p1
OG0000094	APOSC_02606, APOSC_02607	OFUSG06104.1.p1
OG0000094	APOSC_14430	OFUSG06106.3.p1, OFUSG06106.2.p1, OFUSG06106.1.p1
OG0000094	APOSC_21896, APOSC_21895	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1
OG0000095	APOSC_15000, APOSC_11760, APOSC_06417, APOSC_17239, APOSC_19404, APOSC_13013, APOSC_05229, APOSC_05033, APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1
OG0000096	APOSC_05085	OFUSG14354.1.p1
OG0000096	APOSC_03162	OFUSG06591.1.p1
OG0000096	APOSC_25015	OFUSG12705.1.p1
OG0000096	APOSC_00869	OFUSG09090.1.p1
OG0000096	APOSC_16859	OFUSG08225.1.p1
OG0000096	APOSC_21738	OFUSG00268.1.p1
OG0000097	APOSC_11461	OFUSG03592.1.p1
OG0000097	APOSC_17572	OFUSG00372.1.p1
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	OFUSG19724.1.p1, OFUSG12695.1.p1
OG0000098	APOSC_27629, APOSC_10815	OFUSG09622.1.p1, OFUSG09623.1.p1
OG0000098	APOSC_28655	OFUSG05536.1.p1
OG0000099	APOSC_10853, APOSC_02624	OFUSG03329.1.p1, OFUSG02795.1.p1
OG0000099	APOSC_25391, APOSC_06951	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1
OG0000099	APOSC_01352, APOSC_23267	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1
OG0000101	APOSC_08305	OFUSG26221.1.p1
OG0000101	APOSC_25079, APOSC_09250	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1
OG0000102	APOSC_11388	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1
OG0000103	APOSC_08194	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1
OG0000103	APOSC_19265	OFUSG10643.2.p1, OFUSG10643.1.p1
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	OFUSG23222.1.p1, OFUSG23223.1.p1
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	OFUSG17041.2.p1, OFUSG17041.1.p1
OG0000104	APOSC_16135	OFUSG09600.1.p1, OFUSG17170.1.p1
OG0000104	APOSC_04087, APOSC_04088	OFUSG09069.1.p1
OG0000104	APOSC_13374	OFUSG06025.1.p1
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219	OFUSG05787.1.p1
OG0000106	APOSC_22868	OFUSG20665.1.p1
OG0000106	APOSC_21078	OFUSG20761.2.p1, OFUSG20761.1.p1
OG0000108	APOSC_10956	OFUSG14344.1.p1
OG0000109	APOSC_22936	OFUSG16909.1.p1
OG0000109	APOSC_11478, APOSC_02236, APOSC_20578, APOSC_06258, APOSC_19335, APOSC_07864, APOSC_25086	OFUSG22657.1.p1
OG0000110	APOSC_15633, APOSC_20613, APOSC_13751	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1
OG0000111	APOSC_16477, APOSC_00783, APOSC_25506	OFUSG18504.1.p1
OG0000112	APOSC_14487, APOSC_25514	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1
OG0000113	APOSC_22087	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1
OG0000114	APOSC_19632	OFUSG00886.1.p1, OFUSG16486.1.p1
OG0000114	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1
OG0000115	APOSC_26367	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1
OG0000115	APOSC_04786	OFUSG05131.1.p1
OG0000115	APOSC_12213	OFUSG05130.1.p1, OFUSG15549.1.p1
OG0000116	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575	OFUSG16925.1.p1, OFUSG16925.2.p1
OG0000117	APOSC_19840, APOSC_25285	OFUSG05057.1.p1
OG0000117	APOSC_01933	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1
OG0000119	APOSC_11483	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1
OG0000119	APOSC_11438, APOSC_25237, APOSC_25238	OFUSG16287.1.p1
OG0000120	APOSC_04315	OFUSG20080.1.p1, OFUSG12377.1.p1
OG0000120	APOSC_05045	OFUSG06774.1.p1
OG0000120	APOSC_11185, APOSC_03254, APOSC_16745	OFUSG16652.3.p1, OFUSG16652.2.p1, OFUSG16652.1.p1, OFUSG16652.4.p1
OG0000120	APOSC_15196	OFUSG12358.1.p1, OFUSG12359.1.p1, OFUSG06773.1.p1, OFUSG12360.1.p1
OG0000122	APOSC_25177	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1
OG0000122	APOSC_11178	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1
OG0000122	APOSC_05959	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1
OG0000123	APOSC_24903	OFUSG06922.1.p1
OG0000123	APOSC_23180	OFUSG01300.1.p1
OG0000124	APOSC_29022	OFUSG13980.1.p1
OG0000124	APOSC_26551	OFUSG17860.1.p1
OG0000124	APOSC_03695	OFUSG17649.1.p1
OG0000125	APOSC_23201, APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002	OFUSG26658.1.p1
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	OFUSG16535.1.p1
OG0000125	APOSC_27450	OFUSG16070.1.p1, OFUSG16070.2.p1
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1
OG0000126	APOSC_16760	OFUSG13809.1.p1
OG0000126	APOSC_21117	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1
OG0000126	APOSC_28093	OFUSG08618.1.p1, OFUSG07602.1.p1
OG0000127	APOSC_24103	OFUSG13933.1.p1
OG0000127	APOSC_09690	OFUSG14194.1.p1
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	OFUSG17604.1.p1
OG0000127	APOSC_04103	OFUSG10843.1.p1
OG0000127	APOSC_16975	OFUSG00465.1.p1
OG0000128	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1
OG0000128	APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785	OFUSG00562.1.p1
OG0000129	APOSC_24173	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1
OG0000129	APOSC_21068	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1
OG0000130	APOSC_11450	OFUSG05908.1.p1
OG0000130	APOSC_11111	OFUSG22486.1.p1, OFUSG16370.1.p1
OG0000130	APOSC_28750	OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1
OG0000131	APOSC_21289, APOSC_15975	OFUSG15835.1.p1
OG0000131	APOSC_07777	OFUSG21951.1.p1
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	OFUSG10605.1.p1
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	OFUSG25885.1.p1, OFUSG25886.1.p1, OFUSG08138.1.p1, OFUSG22893.1.p1, OFUSG22891.1.p1, OFUSG22923.1.p1, OFUSG22919.1.p1, OFUSG22925.1.p1, OFUSG22918.1.p1, OFUSG22917.1.p1, OFUSG22892.1.p1, OFUSG22894.1.p1, OFUSG22895.1.p1, OFUSG23055.1.p1, OFUSG00476.1.p1, OFUSG24943.1.p1, OFUSG23102.1.p1, OFUSG23103.1.p1
OG0000134	APOSC_08405, APOSC_21603	OFUSG00267.1.p1, OFUSG21455.1.p1, OFUSG01487.1.p1, OFUSG26135.1.p1, OFUSG01493.1.p1
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	OFUSG20488.1.p1, OFUSG18104.1.p1, OFUSG05547.1.p1, OFUSG01856.1.p1, OFUSG18657.1.p1, OFUSG12572.1.p1, OFUSG06931.1.p1, OFUSG22474.1.p1, OFUSG22003.1.p1, OFUSG21983.1.p1, OFUSG06278.1.p1, OFUSG24158.1.p1, OFUSG14503.1.p1, OFUSG14504.1.p1, OFUSG14501.1.p1, OFUSG14377.1.p1, OFUSG20138.1.p1, OFUSG21003.1.p1, OFUSG23812.1.p1, OFUSG21650.1.p1, OFUSG00711.1.p1
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1
OG0000137	APOSC_04370	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	OFUSG06514.1.p1, OFUSG06514.2.p1
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	OFUSG00060.1.p1, OFUSG01896.1.p1
OG0000138	APOSC_07610, APOSC_15851, APOSC_04936, APOSC_03793, APOSC_03794, APOSC_08396, APOSC_05367, APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641, APOSC_17311	OFUSG14774.1.p1
OG0000139	APOSC_24004, APOSC_24005	OFUSG08793.1.p1, OFUSG20044.1.p1, OFUSG19795.1.p1, OFUSG03635.1.p1, OFUSG03636.1.p1, OFUSG03634.1.p1, OFUSG03637.1.p1, OFUSG03638.1.p1, OFUSG03572.1.p1, OFUSG03631.1.p1, OFUSG03597.1.p1, OFUSG03598.1.p1
OG0000139	APOSC_05339	OFUSG12327.1.p1
OG0000140	APOSC_20679	OFUSG04649.1.p1, OFUSG24390.1.p1
OG0000140	APOSC_13035	OFUSG04077.1.p1
OG0000141	APOSC_18986	OFUSG16454.1.p1
OG0000142	APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286, APOSC_07201, APOSC_14102	OFUSG05117.1.p1
OG0000142	APOSC_15551	OFUSG05355.1.p1
OG0000144	APOSC_16186, APOSC_25354	OFUSG26397.1.p1
OG0000147	APOSC_05531, APOSC_20902	OFUSG17282.1.p1
OG0000147	APOSC_16682	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1
OG0000147	APOSC_25363	OFUSG26238.1.p1
OG0000147	APOSC_20013	OFUSG25122.1.p1
OG0000147	APOSC_18428, APOSC_05853	OFUSG25011.1.p1, OFUSG25011.2.p1
OG0000148	APOSC_14879, APOSC_14878	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1
OG0000148	APOSC_22996	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	OFUSG16120.1.p1
OG0000149	APOSC_12513, APOSC_00444	OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1
OG0000149	APOSC_09540, APOSC_20238	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1
OG0000151	APOSC_27430	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1
OG0000152	APOSC_08759, APOSC_24433	OFUSG20108.1.p1
OG0000154	APOSC_26259	OFUSG02041.1.p1
OG0000154	APOSC_10368	OFUSG13686.1.p1
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	OFUSG12605.1.p1, OFUSG12605.2.p1
OG0000157	APOSC_27008	OFUSG10663.1.p1
OG0000157	APOSC_25645	OFUSG06400.1.p1
OG0000157	APOSC_27261	OFUSG20854.1.p1
OG0000158	APOSC_22004	OFUSG13412.1.p1, OFUSG13412.2.p1
OG0000158	APOSC_17391	OFUSG07944.1.p1
OG0000159	APOSC_05622	OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1
OG0000159	APOSC_25144	OFUSG00459.1.p1
OG0000159	APOSC_27680	OFUSG26624.1.p1
OG0000160	APOSC_17800	OFUSG13799.1.p1
OG0000162	APOSC_14431	OFUSG09858.1.p1, OFUSG09858.2.p1
OG0000163	APOSC_12914	OFUSG15717.1.p1
OG0000164	APOSC_25458	OFUSG20127.1.p1, OFUSG20126.2.p1, OFUSG20126.1.p1, OFUSG13957.3.p1, OFUSG13957.4.p1, OFUSG13957.2.p1, OFUSG13957.1.p1, OFUSG09369.1.p1, OFUSG03694.1.p1
OG0000164	APOSC_28232	OFUSG09588.1.p1
OG0000165	APOSC_28761	OFUSG02166.1.p1, OFUSG02165.1.p1
OG0000166	APOSC_18977	OFUSG11603.1.p1
OG0000166	APOSC_14630	OFUSG26690.1.p1
OG0000166	APOSC_14571	OFUSG08999.1.p1
OG0000167	APOSC_04566, APOSC_04565	OFUSG13384.1.p1
OG0000168	APOSC_27887	OFUSG23600.1.p1
OG0000168	APOSC_13167, APOSC_07254, APOSC_08432, APOSC_07255	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1
OG0000169	APOSC_19852, APOSC_05319	OFUSG02387.1.p1, OFUSG02387.2.p1
OG0000169	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181	OFUSG04503.1.p1, OFUSG11691.1.p1, OFUSG11688.1.p1, OFUSG11693.1.p1, OFUSG04497.1.p1, OFUSG04495.1.p1, OFUSG04498.1.p1
OG0000169	APOSC_09396	OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1
OG0000171	APOSC_07430, APOSC_07431	OFUSG15615.1.p1
OG0000171	APOSC_14851, APOSC_03334	OFUSG12255.1.p1, OFUSG02510.1.p1, OFUSG00918.1.p1, OFUSG24189.1.p1
OG0000171	APOSC_01598	OFUSG10183.1.p1
OG0000172	APOSC_02167	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1
OG0000172	APOSC_03889	OFUSG04842.1.p1
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	OFUSG23457.1.p1, OFUSG23457.2.p1
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	OFUSG23398.1.p1, OFUSG23396.1.p1
OG0000174	APOSC_08266	OFUSG21473.2.p1, OFUSG21473.1.p1
OG0000175	APOSC_11434	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1
OG0000175	APOSC_27959, APOSC_10607	OFUSG13162.2.p1, OFUSG13162.1.p1
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	OFUSG17209.1.p1
OG0000178	APOSC_17686, APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407, APOSC_04702, APOSC_05526	OFUSG10846.1.p1, OFUSG12151.1.p1
OG0000179	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864	OFUSG10862.2.p1, OFUSG10862.1.p1
OG0000179	APOSC_01350	OFUSG09587.1.p1
OG0000179	APOSC_01107	OFUSG20769.1.p1
OG0000180	APOSC_05039	OFUSG13419.1.p1
OG0000180	APOSC_02926	OFUSG17288.1.p1
OG0000181	APOSC_18007, APOSC_09899, APOSC_22437	OFUSG16146.1.p1
OG0000181	APOSC_01446, APOSC_07714	OFUSG05616.1.p1
OG0000181	APOSC_21154, APOSC_23852	OFUSG21931.1.p1
OG0000181	APOSC_04711	OFUSG26101.1.p1
OG0000182	APOSC_10765	OFUSG19980.1.p1
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	OFUSG11627.1.p1, OFUSG11627.2.p1
OG0000183	APOSC_02686	OFUSG08563.2.p1, OFUSG08563.1.p1
OG0000183	APOSC_08693	OFUSG09522.1.p1
OG0000184	APOSC_25560, APOSC_13450, APOSC_19339, APOSC_24006, APOSC_21973, APOSC_27426, APOSC_06466, APOSC_13566, APOSC_26320	OFUSG05278.1.p1, OFUSG05276.1.p1, OFUSG04788.1.p1, OFUSG04787.2.p1, OFUSG04787.1.p1, OFUSG05234.1.p1, OFUSG05233.1.p1, OFUSG20760.1.p1
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	OFUSG15487.1.p1
OG0000185	APOSC_05967, APOSC_05966	OFUSG16625.1.p1
OG0000185	APOSC_15582	OFUSG05213.1.p1
OG0000185	APOSC_05961	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1
OG0000186	APOSC_16659	OFUSG07317.1.p1
OG0000186	APOSC_28113, APOSC_05570	OFUSG21935.1.p1
OG0000186	APOSC_09256	OFUSG21938.1.p1
OG0000186	APOSC_05572, APOSC_05481, APOSC_17386	OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1
OG0000186	APOSC_05571	OFUSG09456.1.p1
OG0000187	APOSC_18185, APOSC_18184, APOSC_11992, APOSC_00295, APOSC_27511, APOSC_16366, APOSC_18307, APOSC_21625, APOSC_00813, APOSC_18876, APOSC_08339, APOSC_21250, APOSC_22421, APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771, APOSC_07712, APOSC_01638, APOSC_21909, APOSC_28970	OFUSG14596.1.p1
OG0000188	APOSC_13702	OFUSG18212.1.p1
OG0000192	APOSC_25727	OFUSG10808.1.p1
OG0000192	APOSC_10785	OFUSG12780.1.p1
OG0000192	APOSC_23916, APOSC_23915	OFUSG25720.1.p1
