Orthogroup	APOSC_ok	BRALA
OG0007786	APOSC_27963	BRALA26160
OG0007788	APOSC_11066	BRALA19369
OG0007789	APOSC_27516	BRALA27109
OG0007790	APOSC_12725	BRALA09357
OG0007791	APOSC_15286	BRALA05718
OG0007792	APOSC_18900, APOSC_00454	BRALA24240
OG0007794	APOSC_01078	BRALA27571
OG0007795	APOSC_14033	BRALA20173
OG0007796	APOSC_00173	BRALA09475
OG0007797	APOSC_06904	BRALA27108
OG0007798	APOSC_19232	BRALA28212
OG0007799	APOSC_07729	BRALA00336
OG0007800	APOSC_04185	BRALA18715
OG0007801	APOSC_16478	BRALA18634
OG0007802	APOSC_24032	BRALA13990
OG0007803	APOSC_25972	BRALA12041
OG0007804	APOSC_27902	BRALA17552
OG0007807	APOSC_18526	BRALA11441
OG0007808	APOSC_14907, APOSC_14906	BRALA10274, BRALA15358
OG0007809	APOSC_26876	BRALA02166
OG0007810	APOSC_20810	BRALA25717
OG0007811	APOSC_07082	BRALA27274
OG0007812	APOSC_14235	BRALA10744
OG0007813	APOSC_26038, APOSC_08477	BRALA13378
OG0007814	APOSC_17495	BRALA21286
OG0007815	APOSC_04655	BRALA10697, BRALA10698
OG0007816	APOSC_06784	BRALA08675
OG0007817	APOSC_27217	BRALA13360, BRALA16623
OG0007818	APOSC_27304	BRALA15899
OG0007820	APOSC_13774	BRALA30054
OG0007823	APOSC_03519, APOSC_12438	BRALA17117
OG0007825	APOSC_18771, APOSC_18772	BRALA04064
OG0007826	APOSC_13545	BRALA33633
OG0007827	APOSC_20981	BRALA26239
OG0007829	APOSC_13789	BRALA12876
OG0007830	APOSC_25337	BRALA07914
OG0007831	APOSC_23248	BRALA34154
OG0007832	APOSC_11298	BRALA02310, BRALA10819
OG0007833	APOSC_10286	BRALA14984
OG0007834	APOSC_11688	BRALA31696
OG0007835	APOSC_19892	BRALA00895
OG0007836	APOSC_23593	BRALA00326
OG0007837	APOSC_11771	BRALA32021
OG0007838	APOSC_07171	BRALA12878
OG0007839	APOSC_21320	BRALA24461
OG0007840	APOSC_23763, APOSC_08976	BRALA15126
OG0007841	APOSC_20926	BRALA03622
OG0007843	APOSC_07300	BRALA11887
OG0007845	APOSC_18899, APOSC_18898	BRALA22766, BRALA19874
OG0007848	APOSC_10364	BRALA12256
OG0007849	APOSC_09125	BRALA31006
OG0007851	APOSC_01589	BRALA22411
OG0007852	APOSC_01625, APOSC_01623, APOSC_16743	BRALA22715
OG0007854	APOSC_02461, APOSC_02460	BRALA24517
OG0007858	APOSC_09977	BRALA11551
OG0007859	APOSC_16066	BRALA14553
OG0007860	APOSC_23567	BRALA24576, BRALA16292
OG0007861	APOSC_24240, APOSC_24239	BRALA17867
OG0007862	APOSC_27873	BRALA07059
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008	BRALA06976
OG0007908	APOSC_09670	BRALA26877
OG0007911	APOSC_26735	BRALA06532
OG0007912	APOSC_12950	BRALA14981
OG0007913	APOSC_16904	BRALA17110
OG0007915	APOSC_04581	BRALA01542
OG0007916	APOSC_28168, APOSC_03479	BRALA19669
OG0007917	APOSC_27976	BRALA22429
OG0007918	APOSC_22002	BRALA21791
OG0007920	APOSC_21321	BRALA13535
OG0007921	APOSC_05320	BRALA22858
OG0007925	APOSC_05687	BRALA11425
OG0007926	APOSC_00955	BRALA25041
OG0007927	APOSC_24000	BRALA28058
OG0007928	APOSC_20268	BRALA19732
OG0007929	APOSC_23012	BRALA19972
OG0007930	APOSC_18633	BRALA34955
OG0007930	APOSC_09219	BRALA03099
OG0007931	APOSC_05194	BRALA16966
OG0007932	APOSC_11906	BRALA03325
OG0007933	APOSC_04927	BRALA02478
OG0007934	APOSC_29023	BRALA00291
OG0007935	APOSC_22032	BRALA12313
OG0007937	APOSC_02733	BRALA22264
OG0007938	APOSC_23046	BRALA12704
OG0007939	APOSC_08961	BRALA20491
OG0007940	APOSC_04099	BRALA22638
OG0007941	APOSC_16273	BRALA16696
OG0007943	APOSC_24917	BRALA08955
OG0007944	APOSC_23766	BRALA03873
OG0007946	APOSC_20648, APOSC_20649	BRALA22901
OG0007947	APOSC_12155	BRALA21953
OG0007948	APOSC_25146	BRALA23934
OG0007951	APOSC_01248	BRALA27601
OG0007952	APOSC_01052	BRALA04663
OG0007953	APOSC_00302	BRALA00144
OG0007954	APOSC_19677, APOSC_19678	BRALA29357
OG0007955	APOSC_00091	BRALA22277
OG0007956	APOSC_19930	BRALA16558
OG0007957	APOSC_02795	BRALA10642
OG0007958	APOSC_13077	BRALA21738
OG0007959	APOSC_23624	BRALA01197
OG0007961	APOSC_04664	BRALA14330
OG0007962	APOSC_17861	BRALA26967
OG0007963	APOSC_07038	BRALA05382
OG0007964	APOSC_03858	BRALA06725
OG0007965	APOSC_13907	BRALA06401
OG0007966	APOSC_24056	BRALA04442
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	BRALA03723
OG0007968	APOSC_13647	BRALA21749
OG0007969	APOSC_22956	BRALA05303
OG0007970	APOSC_06446	BRALA05659
OG0007971	APOSC_25406	BRALA19533
OG0007972	APOSC_08717	BRALA17622, BRALA17623
OG0007973	APOSC_09594	BRALA18923
OG0007974	APOSC_08616	BRALA05720
OG0007975	APOSC_11633	BRALA26783
OG0007976	APOSC_23057	BRALA06549
OG0007977	APOSC_09009, APOSC_09008	BRALA13131
OG0007978	APOSC_20326	BRALA01087
OG0007979	APOSC_06426, APOSC_06427	BRALA15926
OG0007980	APOSC_27208	BRALA10770, BRALA10935
OG0007981	APOSC_08505	BRALA29458
OG0007984	APOSC_28885	BRALA14202
OG0007985	APOSC_01049	BRALA08299
OG0007986	APOSC_20381	BRALA09512
OG0007987	APOSC_17823	BRALA07239
OG0007988	APOSC_23468	BRALA03214
OG0007990	APOSC_13512	BRALA12460
OG0007993	APOSC_21612	BRALA30161
OG0007994	APOSC_12623	BRALA25978
OG0007996	APOSC_17440	BRALA27572
OG0007997	APOSC_21698	BRALA22191
OG0007998	APOSC_22204	BRALA06927
OG0007999	APOSC_09847	BRALA09129
OG0008000	APOSC_03861	BRALA16665
OG0008001	APOSC_01709	BRALA06623
OG0008002	APOSC_09739	BRALA09632
OG0008003	APOSC_25748	BRALA05438
OG0008004	APOSC_21640	BRALA19538
OG0008005	APOSC_09035	BRALA10917, BRALA10791
OG0008006	APOSC_17172	BRALA06060
OG0008007	APOSC_10197	BRALA05135
OG0008008	APOSC_08380	BRALA18635
OG0008009	APOSC_17890	BRALA03592
OG0008011	APOSC_14830	BRALA20521
OG0008012	APOSC_23151, APOSC_23150	BRALA14487, BRALA14488
OG0008013	APOSC_01356	BRALA23684
OG0008016	APOSC_23825	BRALA15634
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	BRALA17211
OG0008018	APOSC_17034	BRALA28380
OG0008019	APOSC_07865	BRALA15822
OG0008020	APOSC_27780	BRALA27130
OG0008021	APOSC_00387	BRALA07357
OG0008022	APOSC_16216	BRALA30758
OG0008023	APOSC_18944	BRALA05506
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	BRALA13577, BRALA23826
OG0008026	APOSC_09936	BRALA01545
OG0008027	APOSC_06386	BRALA25111
OG0008028	APOSC_27294, APOSC_27293	BRALA21166
OG0008029	APOSC_12999	BRALA14999
OG0008030	APOSC_03982	BRALA07301
OG0008031	APOSC_25984	BRALA30757
OG0008032	APOSC_01757	BRALA01503
OG0008032	APOSC_15828	BRALA23431
OG0008036	APOSC_28420	BRALA11170
OG0008037	APOSC_17986	BRALA13459
OG0008038	APOSC_15782	BRALA00052
OG0008039	APOSC_17831	BRALA25573, BRALA25574
OG0008040	APOSC_13491	BRALA35286
OG0008041	APOSC_27285	BRALA15327
OG0008042	APOSC_09787	BRALA01614
OG0008043	APOSC_17796	BRALA11778
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	BRALA03153
OG0008045	APOSC_18023	BRALA00416
OG0008046	APOSC_16451	BRALA12449
OG0008048	APOSC_26085, APOSC_26086	BRALA17625
OG0008049	APOSC_26885	BRALA28424
OG0008050	APOSC_13160	BRALA05347
OG0008051	APOSC_03468	BRALA06514
OG0008052	APOSC_17885	BRALA15223
OG0008053	APOSC_05241, APOSC_05242	BRALA27848
OG0008054	APOSC_27130	BRALA09180
OG0008055	APOSC_14003	BRALA18953
OG0008056	APOSC_08885	BRALA12095
OG0008057	APOSC_02687	BRALA09187
OG0008058	APOSC_01268	BRALA01759
OG0008059	APOSC_15499	BRALA11716
OG0008060	APOSC_06577	BRALA11739, BRALA11738
OG0008061	APOSC_10219	BRALA13560, BRALA13559
OG0008062	APOSC_12388	BRALA29465
OG0008064	APOSC_05171, APOSC_14780	BRALA16954
OG0008065	APOSC_07629	BRALA26405
OG0008066	APOSC_19369	BRALA22865
OG0008067	APOSC_16252	BRALA15119
OG0008069	APOSC_20472	BRALA05254
OG0008070	APOSC_26005	BRALA21954
OG0008071	APOSC_24421	BRALA07291
OG0008072	APOSC_28694	BRALA18765
OG0008073	APOSC_12795	BRALA18358
OG0008074	APOSC_02323, APOSC_25769	BRALA28413
OG0008075	APOSC_08341	BRALA16942
OG0008076	APOSC_28908	BRALA15878
OG0008077	APOSC_00127	BRALA25001
OG0008078	APOSC_20882	BRALA13669
OG0008079	APOSC_14186	BRALA08589
OG0008081	APOSC_19170	BRALA03257
OG0008082	APOSC_24746	BRALA15693
OG0008083	APOSC_01221	BRALA28836
OG0008084	APOSC_05751	BRALA24665
OG0008085	APOSC_06211	BRALA16435, BRALA31770
OG0008086	APOSC_23185, APOSC_23184	BRALA23988
OG0008087	APOSC_17002	BRALA29708
OG0008088	APOSC_08897	BRALA28845
OG0008089	APOSC_26494	BRALA20320
OG0008091	APOSC_18409	BRALA30103
OG0008092	APOSC_18004	BRALA18265, BRALA18266
OG0008094	APOSC_18874	BRALA15291
OG0008097	APOSC_04227, APOSC_06181, APOSC_18522	BRALA27672, BRALA13033, BRALA30228
OG0008098	APOSC_02918	BRALA30312
OG0008100	APOSC_07045	BRALA16672
OG0008102	APOSC_03668	BRALA02796
OG0008103	APOSC_16584	BRALA34312
OG0008104	APOSC_05053	BRALA06606
OG0008105	APOSC_17240	BRALA33680
OG0008106	APOSC_02206	BRALA26076
OG0008107	APOSC_02763	BRALA07036
OG0008108	APOSC_17504	BRALA03352
OG0008109	APOSC_23232, APOSC_23231	BRALA30499
OG0008110	APOSC_25259	BRALA13888
OG0008111	APOSC_00540	BRALA15647
OG0008112	APOSC_29036	BRALA22113
OG0008113	APOSC_14747	BRALA07943
OG0008116	APOSC_18172	BRALA10402
OG0008117	APOSC_02223, APOSC_02222	BRALA02820
OG0008119	APOSC_00316	BRALA28937
OG0008120	APOSC_11042	BRALA23874
OG0008122	APOSC_20851	BRALA26542
OG0008125	APOSC_02610	BRALA35372, BRALA34832
OG0008126	APOSC_09984, APOSC_25489	BRALA14557
OG0008127	APOSC_07880	BRALA11884
OG0008136	APOSC_07166	BRALA20212
OG0008138	APOSC_10462	BRALA35674
OG0008139	APOSC_11845	BRALA01243
OG0008143	APOSC_20779	BRALA28781
OG0008194	APOSC_20535	BRALA18858, BRALA18857
OG0008196	APOSC_02373, APOSC_02372	BRALA17122
OG0008198	APOSC_05695, APOSC_12177	BRALA26773
OG0008202	APOSC_07690	BRALA16861
OG0008203	APOSC_03043, APOSC_03044	BRALA03991
OG0008204	APOSC_13083	BRALA33352
OG0008204	APOSC_16534	BRALA19971
OG0008205	APOSC_26162	BRALA21784
OG0008206	APOSC_07352, APOSC_07351	BRALA17145
OG0008208	APOSC_03726	BRALA20062
OG0008209	APOSC_28279	BRALA06023
OG0008211	APOSC_15417	BRALA18220
OG0008212	APOSC_24996, APOSC_04272	BRALA24855, BRALA00330
OG0008213	APOSC_04494	BRALA28821
OG0008214	APOSC_22778	BRALA05477
OG0008216	APOSC_02181	BRALA22497
OG0008217	APOSC_26604	BRALA06238
OG0008218	APOSC_25714	BRALA13067, BRALA13066
OG0008219	APOSC_01816	BRALA06408
OG0008220	APOSC_16489	BRALA11793
OG0008221	APOSC_25923	BRALA03267
OG0008222	APOSC_08179, APOSC_03671	BRALA16415
OG0008223	APOSC_07003	BRALA22730
OG0008224	APOSC_13569	BRALA19108
OG0008225	APOSC_06204	BRALA08069
OG0008227	APOSC_13416	BRALA14669
OG0008228	APOSC_00526	BRALA09327
OG0008229	APOSC_04449	BRALA02656
OG0008230	APOSC_01050	BRALA28895
OG0008231	APOSC_17787	BRALA34426
OG0008232	APOSC_13954	BRALA31720
OG0008234	APOSC_19378	BRALA06578
OG0008235	APOSC_12595	BRALA05497
OG0008236	APOSC_13471	BRALA09019
OG0008237	APOSC_26561, APOSC_26562	BRALA07954
OG0008238	APOSC_09010	BRALA15105
OG0008239	APOSC_00770	BRALA17929
OG0008240	APOSC_04944	BRALA09089
OG0008242	APOSC_19748	BRALA28312
OG0008243	APOSC_12489	BRALA28205
OG0008244	APOSC_24320, APOSC_24319	BRALA10429
OG0008245	APOSC_09282	BRALA23605
OG0008246	APOSC_21974	BRALA04540
OG0008249	APOSC_23287	BRALA05292
OG0008250	APOSC_19147	BRALA22870
OG0008251	APOSC_06719, APOSC_06718	BRALA07938
OG0008252	APOSC_11414	BRALA09548
OG0008253	APOSC_06136	BRALA16363
OG0008254	APOSC_24820	BRALA18783
OG0008255	APOSC_29147	BRALA20264
OG0008257	APOSC_21547	BRALA06162
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	BRALA22506
OG0008259	APOSC_03340, APOSC_03341	BRALA13760
OG0008260	APOSC_14790	BRALA22417
OG0008261	APOSC_23556, APOSC_14888	BRALA08123
OG0008262	APOSC_16435	BRALA02776
OG0008263	APOSC_05613	BRALA30316
OG0008264	APOSC_16007, APOSC_10532	BRALA08405
OG0008266	APOSC_07633	BRALA16480
OG0008267	APOSC_26204	BRALA28040
OG0008268	APOSC_11254	BRALA03654
OG0008269	APOSC_11767	BRALA18372
OG0008270	APOSC_21885	BRALA21257
OG0008271	APOSC_15408	BRALA13152
OG0008272	APOSC_11704	BRALA16559
OG0008273	APOSC_18538	BRALA05439
OG0008274	APOSC_21892, APOSC_14394	BRALA17358
OG0008275	APOSC_09999, APOSC_09998	BRALA28211
OG0008277	APOSC_08947	BRALA23402
OG0008278	APOSC_27090	BRALA28148
OG0008279	APOSC_16364	BRALA05426
OG0008281	APOSC_25564	BRALA11926
OG0008282	APOSC_11226	BRALA00732
OG0008283	APOSC_15446	BRALA17761
OG0008286	APOSC_09059	BRALA21994
OG0008288	APOSC_08896	BRALA05446
OG0008290	APOSC_25138	BRALA32558
OG0008291	APOSC_08804	BRALA06389
OG0008292	APOSC_07124	BRALA17573
OG0008294	APOSC_06970	BRALA16279
OG0008295	APOSC_28274	BRALA31051
OG0008296	APOSC_00591	BRALA13383
OG0008298	APOSC_20933	BRALA08665
OG0008299	APOSC_00588	BRALA00329
OG0008300	APOSC_08101, APOSC_08102	BRALA03675
OG0008301	APOSC_03172	BRALA16291
OG0008303	APOSC_25797	BRALA20895
OG0008304	APOSC_26151	BRALA31258
OG0008305	APOSC_26364	BRALA04867
OG0008306	APOSC_03469, APOSC_03470	BRALA25169
OG0008307	APOSC_00812	BRALA26874
OG0008308	APOSC_06610	BRALA22670
OG0008309	APOSC_25328	BRALA14664
OG0008311	APOSC_15212, APOSC_09822	BRALA26152
OG0008312	APOSC_03983	BRALA16716
OG0008313	APOSC_25393	BRALA13109
OG0008314	APOSC_16183	BRALA07442
OG0008316	APOSC_22296	BRALA31850, BRALA35094
OG0008317	APOSC_08409	BRALA19545
OG0008318	APOSC_07399	BRALA10037
OG0008319	APOSC_10042	BRALA25887, BRALA25888
OG0008320	APOSC_08581	BRALA29154
OG0008321	APOSC_02801, APOSC_02802, APOSC_22099	BRALA05519
OG0008322	APOSC_09496, APOSC_09495	BRALA02247
OG0008324	APOSC_22951, APOSC_22952	BRALA28417
OG0008325	APOSC_22229	BRALA19943
OG0008327	APOSC_17199	BRALA18892
OG0008328	APOSC_27235	BRALA28850
OG0008329	APOSC_00099	BRALA14806
OG0008330	APOSC_25115, APOSC_26936, APOSC_21628	BRALA12008
OG0008331	APOSC_27801, APOSC_06115	BRALA15204
OG0008332	APOSC_15743	BRALA29844
OG0008333	APOSC_25210	BRALA14313
OG0008334	APOSC_28477	BRALA10047
OG0008335	APOSC_24989	BRALA05150
OG0008336	APOSC_28759	BRALA15357
OG0008337	APOSC_25004	BRALA25417
OG0008338	APOSC_01979, APOSC_20836	BRALA01559
OG0008339	APOSC_24725	BRALA09633
OG0008341	APOSC_06989	BRALA24420
OG0008343	APOSC_10336	BRALA10295
OG0008344	APOSC_02612	BRALA09206
OG0008345	APOSC_10582	BRALA04347
OG0008346	APOSC_02989	BRALA10836
OG0008347	APOSC_27237	BRALA07053
OG0008348	APOSC_04923	BRALA02881
OG0008349	APOSC_24760	BRALA15925
OG0008350	APOSC_15062	BRALA06366
OG0008351	APOSC_03421	BRALA02173
OG0008352	APOSC_21115	BRALA08491
OG0008353	APOSC_05405	BRALA20086
OG0008355	APOSC_07250	BRALA31283
OG0008356	APOSC_26700	BRALA20022, BRALA20023
OG0008357	APOSC_20364	BRALA18497
OG0008358	APOSC_18427	BRALA33771
OG0008359	APOSC_10441	BRALA15128, BRALA15129
OG0008360	APOSC_27767	BRALA21258
OG0008361	APOSC_27978	BRALA16691
OG0008364	APOSC_25191	BRALA09903
OG0008365	APOSC_03291	BRALA14255
OG0008368	APOSC_02327	BRALA11399
OG0008370	APOSC_24562	BRALA30620
OG0008371	APOSC_02750	BRALA24474
OG0008373	APOSC_20839	BRALA02447
OG0008374	APOSC_23546	BRALA09241
OG0008377	APOSC_05161	BRALA07328
OG0008378	APOSC_02583	BRALA00143
OG0008379	APOSC_11653	BRALA00924
OG0008381	APOSC_18144	BRALA34490
OG0008382	APOSC_04243	BRALA03358
OG0008383	APOSC_27193	BRALA34425, BRALA34686
OG0008384	APOSC_21382	BRALA13373, BRALA13374
OG0008386	APOSC_04675	BRALA01056
OG0008387	APOSC_03023	BRALA27580
OG0008388	APOSC_08414	BRALA22482
OG0008389	APOSC_08258	BRALA06574
OG0008390	APOSC_21193, APOSC_21192	BRALA05244
OG0008392	APOSC_28212	BRALA06321
OG0008395	APOSC_02375, APOSC_02376	BRALA06782
OG0008399	APOSC_24284	BRALA33684
OG0008400	APOSC_02345	BRALA29815, BRALA00697
OG0008401	APOSC_11241	BRALA17999
OG0008402	APOSC_13502	BRALA09677
OG0008403	APOSC_22193	BRALA24505
OG0008404	APOSC_06705	BRALA23651
OG0008405	APOSC_29146	BRALA04805
OG0008405	APOSC_11550, APOSC_14974	BRALA04782
OG0008406	APOSC_18437	BRALA01198
OG0008410	APOSC_06086	BRALA17049
OG0008411	APOSC_13247	BRALA07369
OG0008412	APOSC_26156	BRALA13554
OG0008415	APOSC_05218	BRALA11890
OG0008416	APOSC_28432	BRALA17626
OG0008417	APOSC_17783	BRALA18262
OG0008418	APOSC_25353	BRALA06091
OG0008421	APOSC_27456	BRALA04900, BRALA19165
OG0008422	APOSC_16612	BRALA18880
OG0008424	APOSC_12374	BRALA14612
OG0008427	APOSC_14976	BRALA08333
OG0008432	APOSC_02179	BRALA18703
OG0008433	APOSC_02244	BRALA00397
OG0008435	APOSC_03535	BRALA33895
OG0008437	APOSC_07043, APOSC_07042	BRALA00511
OG0008443	APOSC_12816	BRALA19003
OG0008444	APOSC_14295	BRALA22302
OG0008448	APOSC_17908	BRALA11933
OG0008450	APOSC_19266	BRALA34938
OG0008453	APOSC_24462	BRALA07678
OG0008507	APOSC_16679	BRALA15057
OG0008509	APOSC_12873	BRALA05523
OG0008512	APOSC_09316	BRALA02964
OG0008513	APOSC_28038	BRALA15101
OG0008514	APOSC_08578	BRALA15921
OG0008515	APOSC_15829	BRALA11973
OG0008516	APOSC_08682	BRALA10786, BRALA10911
OG0008524	APOSC_11614	BRALA34791, BRALA35810
OG0008526	APOSC_16496	BRALA01004
OG0008527	APOSC_24661	BRALA16647
OG0008528	APOSC_24325	BRALA01940
OG0008529	APOSC_16531	BRALA09012
OG0008530	APOSC_07553	BRALA03989
OG0008532	APOSC_28549	BRALA28388
OG0008533	APOSC_14916	BRALA28209
OG0008534	APOSC_12537	BRALA27649
OG0008535	APOSC_16888	BRALA22563
OG0008536	APOSC_00561	BRALA00357
OG0008538	APOSC_13890	BRALA11832
OG0008539	APOSC_07394	BRALA31052
OG0008540	APOSC_01144	BRALA07940
OG0008541	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345	BRALA02918
OG0008543	APOSC_21508, APOSC_21507	BRALA04550
OG0008544	APOSC_18440	BRALA17943
OG0008545	APOSC_18171	BRALA17948
OG0008546	APOSC_03316	BRALA20223
OG0008547	APOSC_16879	BRALA05481
OG0008550	APOSC_26921	BRALA03273
OG0008551	APOSC_24128	BRALA15706
OG0008553	APOSC_12916, APOSC_12827	BRALA32953
OG0008555	APOSC_18215	BRALA16626
OG0008556	APOSC_04241	BRALA22513
OG0008557	APOSC_10961	BRALA03028
OG0008558	APOSC_03129	BRALA02508
OG0008559	APOSC_01566	BRALA00268
OG0008560	APOSC_19103	BRALA01988
OG0008561	APOSC_07820	BRALA28153
OG0008562	APOSC_01224	BRALA08959
OG0008563	APOSC_22957	BRALA29273
OG0008564	APOSC_14376	BRALA17330
OG0008565	APOSC_05366	BRALA21746
OG0008566	APOSC_25409	BRALA11541
OG0008569	APOSC_09585	BRALA12037
OG0008570	APOSC_17751	BRALA21939
OG0008572	APOSC_18400	BRALA19309
OG0008573	APOSC_20777	BRALA09463
OG0008574	APOSC_13409	BRALA11419
OG0008575	APOSC_27790	BRALA18250
OG0008577	APOSC_22641	BRALA06350
OG0008578	APOSC_22254	BRALA03455
OG0008579	APOSC_14078	BRALA15115
OG0008580	APOSC_19538	BRALA06915
OG0008582	APOSC_25269	BRALA03652
OG0008583	APOSC_24512	BRALA10200
OG0008588	APOSC_24866	BRALA10465
OG0008589	APOSC_18690	BRALA12750
OG0008590	APOSC_13223	BRALA27378
OG0008591	APOSC_14208	BRALA15014
OG0008594	APOSC_19839	BRALA07379
OG0008595	APOSC_25396	BRALA19312
OG0008596	APOSC_20789, APOSC_20790	BRALA09201
OG0008597	APOSC_00321	BRALA28968
OG0008598	APOSC_20359	BRALA28701
OG0008599	APOSC_10818	BRALA15150
OG0008600	APOSC_10335	BRALA22361
OG0008602	APOSC_02048, APOSC_02047	BRALA34147
OG0008603	APOSC_18259	BRALA30099
OG0008604	APOSC_15157	BRALA19507
OG0008605	APOSC_07908	BRALA11490
OG0008606	APOSC_02702	BRALA09692
OG0008607	APOSC_16388	BRALA27393
OG0008608	APOSC_26685	BRALA15840
OG0008609	APOSC_10190	BRALA13094
OG0008610	APOSC_24806	BRALA21675
OG0008611	APOSC_21770	BRALA10116
OG0008612	APOSC_26856	BRALA21312
OG0008613	APOSC_19271	BRALA15326
OG0008614	APOSC_25993	BRALA11854
OG0008617	APOSC_20053	BRALA15315
OG0008618	APOSC_27155	BRALA11013, BRALA11063, BRALA09335
OG0008619	APOSC_11304	BRALA23442
OG0008620	APOSC_16989	BRALA09482
OG0008621	APOSC_26027	BRALA15922
OG0008623	APOSC_20855	BRALA10665
OG0008624	APOSC_18663	BRALA16482
OG0008625	APOSC_00884	BRALA03065
OG0008626	APOSC_24115	BRALA19975
OG0008627	APOSC_10330	BRALA11795
OG0008628	APOSC_12508	BRALA15875
OG0008629	APOSC_05375	BRALA21752
OG0008630	APOSC_19682	BRALA24237, BRALA28920
OG0008632	APOSC_24199	BRALA09185
OG0008633	APOSC_09510	BRALA22271
OG0008634	APOSC_25934	BRALA22279
OG0008636	APOSC_10482, APOSC_10481	BRALA18519
OG0008638	APOSC_20532	BRALA04155
OG0008639	APOSC_01209	BRALA29796
OG0008640	APOSC_24046, APOSC_04145	BRALA16491
OG0008641	APOSC_18535	BRALA29471
OG0008642	APOSC_03488	BRALA28732
OG0008643	APOSC_18055	BRALA19720
OG0008644	APOSC_10925	BRALA16311
OG0008645	APOSC_25362	BRALA27600
OG0008646	APOSC_15865	BRALA18831, BRALA18832
OG0008647	APOSC_18127	BRALA09658
OG0008648	APOSC_15634	BRALA34884, BRALA30218
OG0008649	APOSC_24972	BRALA22634
OG0008651	APOSC_29165	BRALA00594
OG0008654	APOSC_18239	BRALA27377
OG0008655	APOSC_24742	BRALA20532
OG0008657	APOSC_25567, APOSC_25566	BRALA32006
OG0008658	APOSC_27361	BRALA21119
OG0008659	APOSC_24797	BRALA28628
OG0008660	APOSC_07846	BRALA16548
OG0008662	APOSC_26049	BRALA00592
OG0008665	APOSC_18313	BRALA06807
OG0008666	APOSC_24205	BRALA25113
OG0008668	APOSC_11556	BRALA11434
OG0008669	APOSC_08678	BRALA16331
OG0008671	APOSC_12256	BRALA20873
OG0008672	APOSC_26835	BRALA18524, BRALA29802
OG0008673	APOSC_11067	BRALA20899
OG0008674	APOSC_02366, APOSC_02367	BRALA15953
OG0008675	APOSC_07519	BRALA22504
OG0008676	APOSC_09314	BRALA07254
OG0008677	APOSC_06945	BRALA05307
OG0008678	APOSC_20384	BRALA27767
OG0008679	APOSC_01249	BRALA02375
OG0008680	APOSC_01148	BRALA21682
OG0008681	APOSC_16889	BRALA10215
OG0008684	APOSC_06613	BRALA10687
OG0008685	APOSC_02453	BRALA03084
OG0008693	APOSC_15435	BRALA27587
OG0008694	APOSC_15794	BRALA18836
OG0008695	APOSC_19262, APOSC_19263	BRALA08251
OG0008696	APOSC_21820	BRALA11880
OG0008697	APOSC_26395	BRALA18391
OG0008698	APOSC_27266	BRALA03650
OG0008753	APOSC_15261	BRALA02594
OG0008758	APOSC_11952	BRALA19426
OG0008760	APOSC_13885	BRALA14035
OG0008763	APOSC_23708	BRALA10887
OG0008765	APOSC_20577	BRALA00158
OG0008766	APOSC_17561	BRALA13488
OG0008767	APOSC_25484, APOSC_25485	BRALA09777
OG0008770	APOSC_04540	BRALA28302
OG0008771	APOSC_08466	BRALA29707
OG0008772	APOSC_19090	BRALA21472
OG0008773	APOSC_23488	BRALA28978
OG0008773	APOSC_23489	BRALA34139
OG0008774	APOSC_23351	BRALA20726
OG0008779	APOSC_06278, APOSC_06280, APOSC_06279	BRALA13753
OG0008781	APOSC_05999, APOSC_06000	BRALA24780
OG0008782	APOSC_16554	BRALA28545
OG0008784	APOSC_13589	BRALA00992
OG0008786	APOSC_26534	BRALA20053
OG0008789	APOSC_10786	BRALA22759
OG0008790	APOSC_00052	BRALA20707
OG0008792	APOSC_24832, APOSC_24833	BRALA04071
OG0008793	APOSC_20314	BRALA25531
OG0008794	APOSC_18114	BRALA31199
OG0008796	APOSC_01610	BRALA10765
OG0008797	APOSC_22921	BRALA14918
OG0008798	APOSC_02514	BRALA18668
OG0008799	APOSC_15675	BRALA31717
OG0008800	APOSC_25054	BRALA12044
OG0008801	APOSC_23581, APOSC_23580	BRALA35445, BRALA32559, BRALA29232
OG0008802	APOSC_03014	BRALA13112
OG0008804	APOSC_22636	BRALA13316
OG0008805	APOSC_07529, APOSC_07527	BRALA07794
OG0008806	APOSC_07131	BRALA06332
OG0008810	APOSC_10753	BRALA25429
OG0008811	APOSC_21791	BRALA21997
OG0008812	APOSC_12288	BRALA23463
OG0008813	APOSC_26934	BRALA13478
OG0008816	APOSC_22805	BRALA13552
OG0008818	APOSC_03186	BRALA23356
OG0008820	APOSC_22423	BRALA30147
OG0008821	APOSC_26717, APOSC_26716	BRALA19308
OG0008822	APOSC_13517	BRALA06559
OG0008823	APOSC_01637	BRALA14958
OG0008824	APOSC_02746	BRALA02996
OG0008825	APOSC_14567	BRALA22801, BRALA32453
OG0008826	APOSC_17428	BRALA05017
OG0008827	APOSC_06063	BRALA06277
