Orthogroup	APOSC_ok	PFLAV
OG0000035	APOSC_21135, APOSC_21136	TCONS_00025465.p1
OG0000035	APOSC_16251	TCONS_00024093.p1
OG0000035	APOSC_27270	TCONS_00025514.p1
OG0000036	APOSC_08020, APOSC_04631, APOSC_04630, APOSC_25667	TCONS_00008906.p1
OG0000036	APOSC_05772, APOSC_15090, APOSC_26588	TCONS_00047867.p1, TCONS_00047868.p1
OG0000036	APOSC_21353, APOSC_15807, APOSC_21905, APOSC_27485	TCONS_00004743.p1, TCONS_00047870.p1, TCONS_00047869.p1, TCONS_00052470.p1, TCONS_00042048.p1, TCONS_00042050.p1, TCONS_00042049.p1, TCONS_00043406.p1
OG0000036	APOSC_22964, APOSC_22965, APOSC_06557, APOSC_05790, APOSC_07698, APOSC_26587, APOSC_05773, APOSC_15091, APOSC_15092	TCONS_00007681.p1
OG0000037	APOSC_01516	TCONS_00011439.p1, TCONS_00011440.p1
OG0000037	APOSC_24133	TCONS_00011218.p1
OG0000037	APOSC_28740	TCONS_00017535.p1
OG0000037	APOSC_09580, APOSC_09579	TCONS_00009673.p1
OG0000037	APOSC_14337, APOSC_20507, APOSC_00307	TCONS_00001517.p1, TCONS_00001518.p1, TCONS_00001527.p1, TCONS_00001346.p1, TCONS_00001949.p1, TCONS_00054047.p1, TCONS_00052956.p1, TCONS_00031395.p1, TCONS_00044661.p1
OG0000038	APOSC_06537, APOSC_16047, APOSC_06107, APOSC_14280, APOSC_05817, APOSC_20988, APOSC_17092	TCONS_00000411.p1
OG0000038	APOSC_28699	TCONS_00000410.p1, TCONS_00028395.p1
OG0000038	APOSC_05456, APOSC_13411, APOSC_17001, APOSC_06556	TCONS_00001544.p1
OG0000039	APOSC_12842, APOSC_27514	TCONS_00052764.p1, TCONS_00012328.p1
OG0000039	APOSC_00666	TCONS_00053909.p1, TCONS_00044047.p1, TCONS_00008253.p1, TCONS_00044435.p1, TCONS_00042739.p1, TCONS_00042734.p1, TCONS_00053908.p1, TCONS_00025100.p1
OG0000039	APOSC_28386	TCONS_00004192.p1, TCONS_00004101.p1, TCONS_00004104.p1, TCONS_00003026.p1, TCONS_00004103.p1, TCONS_00004274.p1, TCONS_00004273.p1
OG0000039	APOSC_17065	TCONS_00039100.p1, TCONS_00015626.p1
OG0000039	APOSC_22387	TCONS_00003433.p1
OG0000039	APOSC_06140, APOSC_06138, APOSC_06139, APOSC_14138, APOSC_03802, APOSC_26119, APOSC_03803, APOSC_06401, APOSC_25262	TCONS_00014910.p1
OG0000040	APOSC_12799, APOSC_05455, APOSC_11724, APOSC_11723, APOSC_18664, APOSC_11832, APOSC_16301, APOSC_16488, APOSC_28921, APOSC_07234	TCONS_00024097.p1, TCONS_00024098.p1, TCONS_00045509.p1, TCONS_00045506.p1, TCONS_00045516.p1, TCONS_00045517.p1, TCONS_00045514.p1, TCONS_00045510.p1, TCONS_00045512.p1, TCONS_00046641.p1, TCONS_00045518.p1, TCONS_00046639.p1, TCONS_00046638.p1, TCONS_00046635.p1, TCONS_00046634.p1, TCONS_00046632.p1, TCONS_00046631.p1, TCONS_00046636.p1, TCONS_00046637.p1, TCONS_00046648.p1, TCONS_00046649.p1, TCONS_00046633.p1, TCONS_00046630.p1, TCONS_00046629.p1
OG0000041	APOSC_19034	TCONS_00025634.p1
OG0000041	APOSC_26184	TCONS_00024462.p1
OG0000041	APOSC_00445	TCONS_00046856.p1
OG0000042	APOSC_17021, APOSC_22500	TCONS_00008406.p1, TCONS_00026990.p1, TCONS_00046239.p1, TCONS_00043759.p1, TCONS_00043760.p1
OG0000043	APOSC_10405, APOSC_20159	TCONS_00039125.p1
OG0000043	APOSC_07558	TCONS_00039467.p1, TCONS_00033828.p1
OG0000044	APOSC_25765	TCONS_00051346.p1, TCONS_00051348.p1, TCONS_00053656.p1, TCONS_00027232.p1, TCONS_00052493.p1, TCONS_00053655.p1
OG0000044	APOSC_03195	TCONS_00043770.p1
OG0000044	APOSC_27143	TCONS_00042476.p1
OG0000044	APOSC_11406	TCONS_00009754.p1
OG0000044	APOSC_23682, APOSC_07549	TCONS_00019797.p1
OG0000045	APOSC_22122, APOSC_09364, APOSC_16917	TCONS_00055807.p1
OG0000045	APOSC_22585, APOSC_21035, APOSC_21563, APOSC_17346	TCONS_00056914.p1
OG0000045	APOSC_04551	TCONS_00030491.p1
OG0000045	APOSC_22210, APOSC_25137, APOSC_21940	TCONS_00051444.p1, TCONS_00031381.p1, TCONS_00031488.p1
OG0000045	APOSC_07318	TCONS_00029637.p1
OG0000046	APOSC_27956	TCONS_00014287.p1, TCONS_00014285.p1
OG0000046	APOSC_17204, APOSC_26711	TCONS_00016887.p1, TCONS_00026385.p1
OG0000047	APOSC_04373, APOSC_04376	TCONS_00027021.p1
OG0000047	APOSC_09412	TCONS_00013949.p1, TCONS_00033863.p1, TCONS_00035254.p1, TCONS_00014424.p1
OG0000047	APOSC_18193	TCONS_00034735.p1, TCONS_00028463.p1, TCONS_00019059.p1, TCONS_00043202.p1, TCONS_00021946.p1, TCONS_00040505.p1, TCONS_00011376.p1, TCONS_00033721.p1
OG0000047	APOSC_21050	TCONS_00039178.p1, TCONS_00035743.p1
OG0000047	APOSC_28474	TCONS_00005922.p1, TCONS_00026299.p1, TCONS_00002082.p1, TCONS_00002659.p1, TCONS_00057001.p1, TCONS_00017937.p1, TCONS_00049965.p1, TCONS_00055409.p1
OG0000047	APOSC_24081	TCONS_00036286.p2, TCONS_00043154.p1, TCONS_00017012.p1
OG0000047	APOSC_13017	TCONS_00003233.p1
OG0000047	APOSC_06117, APOSC_04377, APOSC_04375	TCONS_00039787.p1
OG0000048	APOSC_08378	TCONS_00017594.p1, TCONS_00017595.p1, TCONS_00047230.p1
OG0000048	APOSC_06436	TCONS_00006570.p1
OG0000048	APOSC_03154	TCONS_00009734.p1
OG0000048	APOSC_05588	TCONS_00011079.p1
OG0000048	APOSC_11695	TCONS_00011575.p1
OG0000048	APOSC_03220	TCONS_00007155.p1
OG0000049	APOSC_16875	TCONS_00002242.p1
OG0000049	APOSC_03799	TCONS_00047284.p1
OG0000049	APOSC_21344, APOSC_10378	TCONS_00047286.p1
OG0000049	APOSC_00932	TCONS_00051669.p1
OG0000049	APOSC_16928, APOSC_08279, APOSC_26768, APOSC_02986, APOSC_00276	TCONS_00000877.p1, TCONS_00053152.p1, TCONS_00049205.p1
OG0000049	APOSC_06675, APOSC_16013, APOSC_03058, APOSC_16012	TCONS_00030952.p1
OG0000049	APOSC_13440	TCONS_00050078.p1, TCONS_00051670.p1, TCONS_00047285.p1
OG0000050	APOSC_23849, APOSC_23848, APOSC_00680	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1
OG0000050	APOSC_13214, APOSC_23760, APOSC_25497	TCONS_00026909.p1, TCONS_00026535.p1
OG0000050	APOSC_25946, APOSC_16367, APOSC_02924, APOSC_04909	TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1, TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1, TCONS_00045884.p1, TCONS_00011588.p1
OG0000050	APOSC_12511	TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1
OG0000050	APOSC_15058	TCONS_00049884.p1, TCONS_00049995.p1
OG0000050	APOSC_21186	TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1
OG0000050	APOSC_08507, APOSC_18416, APOSC_29121, APOSC_04063, APOSC_09709	TCONS_00006991.p1, TCONS_00044623.p1, TCONS_00041845.p1, TCONS_00023769.p1, TCONS_00005479.p1, TCONS_00032007.p1, TCONS_00024796.p1, TCONS_00019016.p1, TCONS_00034246.p1, TCONS_00000242.p1
OG0000050	APOSC_04902	TCONS_00044080.p1, TCONS_00045885.p1
OG0000050	APOSC_20128	TCONS_00055034.p1
OG0000051	APOSC_27336, APOSC_26514, APOSC_20666, APOSC_22461, APOSC_22344, APOSC_05956, APOSC_05955, APOSC_12406, APOSC_19227, APOSC_13392, APOSC_24381, APOSC_14991, APOSC_06697, APOSC_26726, APOSC_24540, APOSC_13520, APOSC_16788, APOSC_16789	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1
OG0000051	APOSC_17477, APOSC_05458, APOSC_29038	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1
OG0000053	APOSC_16155	TCONS_00017991.p1, TCONS_00017989.p1, TCONS_00017987.p1, TCONS_00018681.p1, TCONS_00017688.p1, TCONS_00018687.p1, TCONS_00017686.p1, TCONS_00018690.p1, TCONS_00017684.p1, TCONS_00018691.p1, TCONS_00018683.p1, TCONS_00017687.p1
OG0000054	APOSC_11718, APOSC_21385, APOSC_21386, APOSC_08913, APOSC_09151	TCONS_00030209.p1
OG0000055	APOSC_17351	TCONS_00013972.p1, TCONS_00013979.p1
OG0000056	APOSC_00208, APOSC_00207, APOSC_00209	TCONS_00053166.p1, TCONS_00054244.p1
OG0000056	APOSC_17578, APOSC_21646	TCONS_00026565.p1
OG0000056	APOSC_28851	TCONS_00022926.p1, TCONS_00040340.p1, TCONS_00045037.p1, TCONS_00021098.p1
OG0000056	APOSC_04228	TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1
OG0000058	APOSC_09888	TCONS_00026611.p1
OG0000058	APOSC_12335, APOSC_12752, APOSC_07162, APOSC_24215	TCONS_00013052.p1
OG0000058	APOSC_22361, APOSC_16962, APOSC_27470, APOSC_25169, APOSC_25682	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1
OG0000059	APOSC_10184	TCONS_00041789.p1
OG0000059	APOSC_17410	TCONS_00042819.p1
OG0000059	APOSC_05314, APOSC_25638	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1
OG0000059	APOSC_08890	TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1
OG0000059	APOSC_00480	TCONS_00017293.p1
OG0000060	APOSC_15645	TCONS_00017864.p1
OG0000060	APOSC_26756	TCONS_00053675.p1
OG0000060	APOSC_08992	TCONS_00024431.p1
OG0000061	APOSC_14996	TCONS_00055666.p1
OG0000061	APOSC_00292	TCONS_00056708.p1
OG0000061	APOSC_26114, APOSC_02472	TCONS_00056856.p1
OG0000061	APOSC_22657, APOSC_15254	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1
OG0000061	APOSC_00372	TCONS_00016639.p1
OG0000062	APOSC_26763	TCONS_00048676.p1, TCONS_00029089.p1, TCONS_00048674.p1
OG0000062	APOSC_18486, APOSC_01084	TCONS_00007265.p1
OG0000062	APOSC_00580	TCONS_00015728.p1
OG0000063	APOSC_16969	TCONS_00053924.p1
OG0000063	APOSC_17949	TCONS_00047467.p1, TCONS_00031359.p1
OG0000063	APOSC_22074, APOSC_13172, APOSC_22080	TCONS_00052989.p1, TCONS_00052984.p1, TCONS_00053925.p1
OG0000063	APOSC_13886, APOSC_04832	TCONS_00052796.p1, TCONS_00052765.p1
OG0000064	APOSC_02073, APOSC_18105, APOSC_02888, APOSC_19510, APOSC_15388, APOSC_20038, APOSC_07444, APOSC_02613, APOSC_05716, APOSC_25945, APOSC_15039, APOSC_20441, APOSC_24674, APOSC_13863	TCONS_00022276.p1, TCONS_00022277.p1
OG0000064	APOSC_14837, APOSC_08886	TCONS_00029209.p1, TCONS_00005550.p1, TCONS_00022516.p1, TCONS_00023733.p1, TCONS_00025136.p1, TCONS_00026033.p1, TCONS_00019490.p1, TCONS_00053054.p1, TCONS_00053097.p1, TCONS_00053098.p1, TCONS_00053055.p1, TCONS_00029400.p1
OG0000064	APOSC_12172, APOSC_00123, APOSC_00124	TCONS_00011873.p1, TCONS_00011872.p1
OG0000064	APOSC_02280, APOSC_23584	TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1, TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1, TCONS_00016462.p1, TCONS_00024140.p1, TCONS_00046048.p1, TCONS_00045985.p1
OG0000066	APOSC_23538	TCONS_00041521.p1, TCONS_00041514.p1
OG0000066	APOSC_14672, APOSC_14673	TCONS_00045736.p1
OG0000066	APOSC_20821	TCONS_00048274.p1
OG0000066	APOSC_10537	TCONS_00053196.p1
OG0000066	APOSC_19939, APOSC_15688	TCONS_00008755.p1
OG0000066	APOSC_19084	TCONS_00036193.p1
OG0000067	APOSC_04289, APOSC_00615, APOSC_00616	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1
OG0000067	APOSC_22825, APOSC_12297, APOSC_15268	TCONS_00008985.p1, TCONS_00028299.p1
OG0000068	APOSC_25733	TCONS_00049697.p1
OG0000069	APOSC_25356	TCONS_00047572.p1
OG0000069	APOSC_27459	TCONS_00012030.p1, TCONS_00013004.p1
OG0000070	APOSC_23675	TCONS_00012875.p1
OG0000070	APOSC_18875	TCONS_00029635.p1, TCONS_00055641.p1
OG0000070	APOSC_15113, APOSC_18604, APOSC_18402	TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1
OG0000070	APOSC_17719	TCONS_00029418.p1, TCONS_00029631.p1, TCONS_00031379.p1
OG0000070	APOSC_06564, APOSC_13706, APOSC_09948	TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1
OG0000071	APOSC_15139	TCONS_00007459.p1
OG0000071	APOSC_13628	TCONS_00000727.p1
OG0000071	APOSC_00250	TCONS_00010660.p1, TCONS_00009764.p1, TCONS_00022979.p1
OG0000072	APOSC_14045	TCONS_00042087.p1
OG0000072	APOSC_26208	TCONS_00044164.p1
OG0000072	APOSC_12820	TCONS_00042450.p1, TCONS_00042451.p1, TCONS_00042469.p1, TCONS_00042452.p1, TCONS_00042470.p1
OG0000072	APOSC_12732, APOSC_13636, APOSC_07172	TCONS_00030571.p1
OG0000072	APOSC_01547	TCONS_00048416.p1, TCONS_00048419.p1, TCONS_00049704.p1, TCONS_00049531.p1, TCONS_00049533.p1, TCONS_00048460.p1, TCONS_00048855.p1
OG0000072	APOSC_22786, APOSC_22112	TCONS_00029918.p1
OG0000073	APOSC_01871, APOSC_01872, APOSC_01870	TCONS_00007294.p1, TCONS_00007296.p1
OG0000073	APOSC_28014, APOSC_10969, APOSC_08177, APOSC_13622, APOSC_23229, APOSC_06244, APOSC_06245, APOSC_15423, APOSC_02893, APOSC_02894, APOSC_25469, APOSC_25468	TCONS_00015617.p1, TCONS_00016254.p1, TCONS_00015176.p1, TCONS_00007800.p1, TCONS_00007794.p1
OG0000074	APOSC_10399, APOSC_08687, APOSC_25382	TCONS_00049689.p1, TCONS_00050856.p1
OG0000074	APOSC_18220	TCONS_00042001.p1
OG0000074	APOSC_05606, APOSC_18640, APOSC_15236, APOSC_01404, APOSC_16347, APOSC_00195, APOSC_13504	TCONS_00036875.p1, TCONS_00026199.p1, TCONS_00026198.p1, TCONS_00031653.p1, TCONS_00031661.p1, TCONS_00031672.p1, TCONS_00031647.p1, TCONS_00036986.p1, TCONS_00006851.p1, TCONS_00034788.p1, TCONS_00049527.p1, TCONS_00049524.p1, TCONS_00049523.p1
OG0000075	APOSC_14489	TCONS_00002725.p1
OG0000075	APOSC_10923	TCONS_00003661.p1
OG0000075	APOSC_12033	TCONS_00050627.p1
OG0000075	APOSC_07538	TCONS_00002728.p1
OG0000075	APOSC_06620	TCONS_00048312.p1
OG0000075	APOSC_08706	TCONS_00049564.p1
OG0000075	APOSC_20859	TCONS_00049562.p1
OG0000075	APOSC_19754	TCONS_00049274.p1
OG0000076	APOSC_27192	TCONS_00038168.p1, TCONS_00041447.p1, TCONS_00025554.p1, TCONS_00045665.p1, TCONS_00035811.p1, TCONS_00044995.p1
OG0000076	APOSC_24774	TCONS_00048165.p1, TCONS_00044371.p1, TCONS_00044372.p1
OG0000076	APOSC_00610	TCONS_00011038.p1, TCONS_00054707.p1, TCONS_00054713.p1
OG0000076	APOSC_13547	TCONS_00041330.p1, TCONS_00036294.p1, TCONS_00025756.p1, TCONS_00052154.p1, TCONS_00015985.p1, TCONS_00025818.p1, TCONS_00024336.p1, TCONS_00038972.p1, TCONS_00046971.p1, TCONS_00034715.p1, TCONS_00038589.p1, TCONS_00034090.p1
OG0000076	APOSC_27046	TCONS_00025559.p1
OG0000076	APOSC_02646	TCONS_00043385.p1, TCONS_00016575.p1, TCONS_00033498.p1, TCONS_00026573.p1
OG0000076	APOSC_07341	TCONS_00008187.p1
OG0000076	APOSC_25810	TCONS_00013337.p1, TCONS_00032114.p1, TCONS_00048382.p1
OG0000076	APOSC_11913	TCONS_00016441.p1, TCONS_00032194.p1
OG0000076	APOSC_02119	TCONS_00052153.p1, TCONS_00027909.p1, TCONS_00032185.p1
OG0000076	APOSC_15374, APOSC_08363	TCONS_00053384.p1, TCONS_00032108.p1
OG0000076	APOSC_15410	TCONS_00025752.p1, TCONS_00000045.p1, TCONS_00023111.p1, TCONS_00031525.p1, TCONS_00046864.p1, TCONS_00007244.p1, TCONS_00034853.p1
OG0000076	APOSC_03196, APOSC_11772	TCONS_00022962.p1, TCONS_00044370.p1
OG0000077	APOSC_15032	TCONS_00026489.p1
OG0000077	APOSC_19689	TCONS_00055904.p1, TCONS_00057132.p1
OG0000077	APOSC_21239	TCONS_00027831.p1
OG0000078	APOSC_28185, APOSC_19588, APOSC_19587, APOSC_28007	TCONS_00016890.p1
OG0000078	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465	TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1
OG0000078	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908	TCONS_00049263.p1, TCONS_00048544.p1, TCONS_00048804.p1, TCONS_00019604.p1, TCONS_00019603.p1, TCONS_00019606.p1, TCONS_00019607.p1, TCONS_00020319.p1
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	TCONS_00032718.p1
OG0000079	APOSC_14696	TCONS_00030942.p1
OG0000079	APOSC_10552, APOSC_10551	TCONS_00006803.p1
OG0000079	APOSC_06744	TCONS_00028091.p1
OG0000079	APOSC_18934, APOSC_10580	TCONS_00021690.p1, TCONS_00021688.p1
OG0000080	APOSC_04715	TCONS_00026987.p2, TCONS_00031657.p2, TCONS_00036774.p1, TCONS_00029150.p1, TCONS_00050230.p1, TCONS_00023473.p1, TCONS_00022214.p1, TCONS_00013384.p1, TCONS_00018876.p2
OG0000080	APOSC_01450	TCONS_00040954.p1
OG0000080	APOSC_24503	TCONS_00034104.p1
OG0000080	APOSC_15378	TCONS_00015856.p1, TCONS_00044441.p1, TCONS_00047191.p1, TCONS_00012108.p1, TCONS_00044440.p1, TCONS_00006104.p1
OG0000080	APOSC_25525	TCONS_00018922.p1
OG0000080	APOSC_21235	TCONS_00039817.p2, TCONS_00036969.p1, TCONS_00035823.p1, TCONS_00055173.p1, TCONS_00038248.p1, TCONS_00013206.p1, TCONS_00034247.p1, TCONS_00008719.p1, TCONS_00021593.p1, TCONS_00037797.p1, TCONS_00053011.p1, TCONS_00040208.p1, TCONS_00027306.p1, TCONS_00044556.p1, TCONS_00041372.p1, TCONS_00000800.p1, TCONS_00040086.p1, TCONS_00013205.p1, TCONS_00011758.p1, TCONS_00040209.p1, TCONS_00003425.p1, TCONS_00027906.p1, TCONS_00046644.p1, TCONS_00020085.p1, TCONS_00034249.p1, TCONS_00021988.p1, TCONS_00025593.p1, TCONS_00031726.p1, TCONS_00018635.p1, TCONS_00015346.p1, TCONS_00004403.p1, TCONS_00039658.p1, TCONS_00040543.p1, TCONS_00016146.p1, TCONS_00044209.p1
OG0000080	APOSC_14922	TCONS_00025122.p1, TCONS_00017764.p1, TCONS_00029979.p1, TCONS_00032286.p1
OG0000081	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834	TCONS_00053844.p1, TCONS_00053856.p1
OG0000081	APOSC_15424, APOSC_13032, APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933, APOSC_20132	TCONS_00022132.p1, TCONS_00022131.p1, TCONS_00022129.p1, TCONS_00022133.p1, TCONS_00021924.p1, TCONS_00009155.p1, TCONS_00009156.p1, TCONS_00029255.p1, TCONS_00029256.p1, TCONS_00019590.p1, TCONS_00022128.p1, TCONS_00022127.p1, TCONS_00022126.p1
OG0000082	APOSC_14161	TCONS_00014773.p1, TCONS_00001034.p1
OG0000082	APOSC_20096	TCONS_00026781.p1
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148	TCONS_00020512.p1
OG0000082	APOSC_18436, APOSC_27594, APOSC_20710, APOSC_10804, APOSC_10807, APOSC_10806	TCONS_00020502.p1
OG0000082	APOSC_04906, APOSC_05380, APOSC_05381	TCONS_00056464.p1, TCONS_00055288.p1, TCONS_00000360.p1
OG0000082	APOSC_17996, APOSC_15864, APOSC_18149	TCONS_00020503.p1
OG0000083	APOSC_20881	TCONS_00042690.p1
OG0000083	APOSC_12323	TCONS_00000905.p1, TCONS_00002096.p1
OG0000083	APOSC_10502, APOSC_05508, APOSC_01793, APOSC_04784, APOSC_25855	TCONS_00024959.p1, TCONS_00023314.p1, TCONS_00025193.p1, TCONS_00024343.p1, TCONS_00024380.p1, TCONS_00024382.p1, TCONS_00024342.p1, TCONS_00025686.p1, TCONS_00041027.p1, TCONS_00004214.p1, TCONS_00005710.p1, TCONS_00026624.p1
OG0000083	APOSC_26094	TCONS_00018162.p1
OG0000084	APOSC_25447	TCONS_00026379.p1, TCONS_00026843.p1, TCONS_00026055.p1
OG0000084	APOSC_27325	TCONS_00025914.p1
OG0000084	APOSC_11978, APOSC_20094	TCONS_00030687.p1
OG0000084	APOSC_13973	TCONS_00030092.p1
OG0000085	APOSC_13201	TCONS_00018803.p1
OG0000085	APOSC_26270	TCONS_00005618.p1
OG0000085	APOSC_00825	TCONS_00008648.p1
OG0000085	APOSC_21002	TCONS_00005387.p1
OG0000085	APOSC_14889	TCONS_00005165.p1
OG0000085	APOSC_25216	TCONS_00001049.p1, TCONS_00047036.p1
OG0000086	APOSC_19919	TCONS_00038880.p1
OG0000086	APOSC_10618	TCONS_00051693.p1
OG0000086	APOSC_20602, APOSC_21622, APOSC_20191, APOSC_26371	TCONS_00005662.p1, TCONS_00033279.p1, TCONS_00044519.p1, TCONS_00003756.p1, TCONS_00042774.p1, TCONS_00038998.p1, TCONS_00053654.p1, TCONS_00046123.p1, TCONS_00007190.p1
OG0000086	APOSC_09013	TCONS_00021006.p1
OG0000087	APOSC_11638, APOSC_06339	TCONS_00010080.p1
OG0000087	APOSC_09511	TCONS_00019230.p1
OG0000087	APOSC_20552	TCONS_00037101.p1
OG0000087	APOSC_26553, APOSC_26554	TCONS_00048296.p1
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335	TCONS_00033834.p1, TCONS_00033833.p1, TCONS_00033830.p1, TCONS_00013550.p1, TCONS_00014108.p1, TCONS_00014107.p1
OG0000088	APOSC_05697	TCONS_00039295.p1, TCONS_00040437.p1, TCONS_00039329.p1, TCONS_00039283.p1, TCONS_00040438.p1, TCONS_00040456.p1, TCONS_00039328.p1, TCONS_00039294.p1, TCONS_00039296.p1, TCONS_00039330.p1, TCONS_00054766.p1, TCONS_00006832.p1, TCONS_00031217.p1
OG0000088	APOSC_25335	TCONS_00042958.p1, TCONS_00054351.p1, TCONS_00003693.p1, TCONS_00018247.p1, TCONS_00044183.p1, TCONS_00044182.p1, TCONS_00014801.p1, TCONS_00020878.p1, TCONS_00021900.p2, TCONS_00021940.p1, TCONS_00013720.p1
OG0000088	APOSC_07827	TCONS_00019802.p1
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332, APOSC_03222, APOSC_09284	TCONS_00047764.p1
OG0000089	APOSC_22092, APOSC_06490	TCONS_00000886.p1
OG0000090	APOSC_26679	TCONS_00003589.p1
OG0000090	APOSC_16212	TCONS_00046158.p1, TCONS_00027190.p1
OG0000090	APOSC_26110	TCONS_00015053.p1
OG0000090	APOSC_13932	TCONS_00042349.p1
OG0000090	APOSC_15022, APOSC_05442	TCONS_00018863.p1
OG0000090	APOSC_12792	TCONS_00033798.p1
OG0000090	APOSC_05480, APOSC_23845	TCONS_00042124.p1
OG0000090	APOSC_00523	TCONS_00025326.p1
OG0000090	APOSC_03937	TCONS_00056910.p1, TCONS_00055752.p1, TCONS_00006837.p1, TCONS_00055753.p1
OG0000090	APOSC_01096, APOSC_01095, APOSC_12487	TCONS_00009535.p1, TCONS_00011384.p1
OG0000090	APOSC_26817	TCONS_00045044.p1
OG0000090	APOSC_16608, APOSC_26440	TCONS_00043813.p1
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431	TCONS_00008218.p1, TCONS_00020807.p1
