Orthogroup	APOSC_ok	DROME
OG0001293	APOSC_02639	DROME19380, DROME19378, DROME19379
OG0001294	APOSC_15979, APOSC_15980, APOSC_15981	DROME19278
OG0001295	APOSC_18506, APOSC_18505	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	APOSC_21716	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001300	APOSC_24410	DROME21326, DROME21325, DROME21324
OG0001302	APOSC_13642	DROME00539
OG0001304	APOSC_15954, APOSC_15955	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	APOSC_04550	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	APOSC_16313	DROME08751, DROME08752
OG0001308	APOSC_19468	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	APOSC_08777, APOSC_16039	DROME15600
OG0001311	APOSC_06535, APOSC_06536	DROME20740, DROME20738, DROME20739, DROME20741
OG0001311	APOSC_26409	DROME06164
OG0001315	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465, APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291	DROME16592
OG0001318	APOSC_20047	DROME17213
OG0001318	APOSC_08207	DROME09513
OG0001319	APOSC_07704	DROME01307
OG0001321	APOSC_09384	DROME16103
OG0001322	APOSC_06842	DROME15932
OG0001323	APOSC_20876	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	APOSC_01729	DROME14232
OG0001326	APOSC_23911	DROME03927
OG0001327	APOSC_03248	DROME02674, DROME02673, DROME02675
OG0001328	APOSC_14560	DROME20058
OG0001330	APOSC_03934, APOSC_03936, APOSC_03935	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001333	APOSC_18829	DROME11917, DROME07724, DROME09080, DROME09081
OG0001335	APOSC_04738	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	APOSC_17535	DROME07933, DROME07937
OG0001337	APOSC_06896	DROME20158
OG0001341	APOSC_25206	DROME19896, DROME19897, DROME19895
OG0001344	APOSC_01831	DROME04657, DROME04656
OG0001348	APOSC_29007, APOSC_29008	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	APOSC_01807, APOSC_12828, APOSC_28227	DROME20607
OG0001351	APOSC_12255, APOSC_12254	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899	DROME11579, DROME11580
OG0001353	APOSC_25721	DROME12504, DROME12505
OG0001354	APOSC_27231	DROME19155, DROME19156
OG0001354	APOSC_23529	DROME18928
OG0001355	APOSC_12249	DROME18115
OG0001356	APOSC_18143	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	APOSC_25741	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001358	APOSC_25740	DROME16422
OG0001359	APOSC_05796	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	APOSC_20918, APOSC_03141, APOSC_03140	DROME16475, DROME16474, DROME01288, DROME01289
OG0001362	APOSC_07417	DROME17431, DROME22085
OG0001363	APOSC_13047, APOSC_04146, APOSC_25033	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001364	APOSC_01652	DROME18347, DROME18348
OG0001366	APOSC_16257, APOSC_27251	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	APOSC_02909	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	APOSC_19224	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	APOSC_27098, APOSC_10358, APOSC_27099	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	APOSC_13607	DROME06987
OG0001373	APOSC_10593	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	APOSC_04608	DROME11058
OG0001375	APOSC_01077	DROME12544
OG0001376	APOSC_00252	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	APOSC_25235	DROME14090, DROME14089
OG0001379	APOSC_16176	DROME02340
OG0001381	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001383	APOSC_03991	DROME08849, DROME08848, DROME08850, DROME08851
OG0001388	APOSC_08589	DROME15512, DROME05046, DROME19691, DROME08323, DROME06473, DROME06382
OG0001389	APOSC_23942	DROME08448, DROME08449, DROME08447
OG0001394	APOSC_06779, APOSC_06780	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848
OG0001395	APOSC_17993	DROME22042
OG0001397	APOSC_16804	DROME12938
OG0001397	APOSC_15929	DROME12061
OG0001398	APOSC_28642	DROME00533
OG0001399	APOSC_04275, APOSC_15359	DROME18551, DROME15177
OG0001401	APOSC_06205, APOSC_19541	DROME07715
OG0001402	APOSC_08403, APOSC_08404	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001403	APOSC_14048, APOSC_27540	DROME02115, DROME02116, DROME02114
OG0001405	APOSC_27750	DROME06373
OG0001405	APOSC_16445	DROME02126
OG0001406	APOSC_16330	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	APOSC_19450, APOSC_19451	DROME21635, DROME21636, DROME21634
OG0001409	APOSC_14068, APOSC_14069	DROME18107
OG0001410	APOSC_18435	DROME00626
OG0001411	APOSC_10503, APOSC_27904	DROME13591, DROME09768, DROME09769
OG0001413	APOSC_20512	DROME21681, DROME21682
OG0001413	APOSC_06316	DROME17078
OG0001414	APOSC_07127	DROME16698, DROME16697
OG0001414	APOSC_08515	DROME00599
OG0001415	APOSC_18593	DROME17030, DROME17031
OG0001416	APOSC_03441	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876
OG0001417	APOSC_22003	DROME21398, DROME21399
OG0001417	APOSC_06594	DROME04528
OG0001418	APOSC_27061	DROME11411
OG0001419	APOSC_12852	DROME00719
OG0001421	APOSC_15996	DROME08210
OG0001422	APOSC_14929	DROME19262, DROME19263
OG0001423	APOSC_06986, APOSC_06987	DROME11161, DROME11163, DROME11162
OG0001424	APOSC_09916	DROME10397
OG0001424	APOSC_21376	DROME21291
OG0001425	APOSC_26741, APOSC_26740	DROME10455
OG0001426	APOSC_20670, APOSC_20669	DROME16504, DROME16505
OG0001427	APOSC_07658	DROME04112, DROME04111, DROME04110
OG0001428	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651	DROME00299, DROME00300
OG0001429	APOSC_27009, APOSC_22153	DROME15859, DROME15858
OG0001430	APOSC_10425	DROME14607, DROME14606
OG0001431	APOSC_03549, APOSC_03550	DROME08311, DROME08313, DROME08312
OG0001433	APOSC_21534, APOSC_21533	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001435	APOSC_11484	DROME05738
OG0001436	APOSC_05330, APOSC_05328, APOSC_05329	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	APOSC_06789	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001440	APOSC_20481	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001440	APOSC_24861	DROME07996
OG0001441	APOSC_07931	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	APOSC_00669	DROME14822, DROME14823, DROME14821
OG0001445	APOSC_01766	DROME19218
OG0001447	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023	DROME20519, DROME20520, DROME20518
OG0001449	APOSC_12099	DROME21187
OG0001455	APOSC_20486	DROME05198
OG0001456	APOSC_10360, APOSC_00503	DROME21079
OG0001459	APOSC_03007, APOSC_19515	DROME20534
OG0001460	APOSC_12171	DROME19034
OG0001461	APOSC_22593, APOSC_22594	DROME01468
OG0001462	APOSC_19567, APOSC_13848	DROME07618, DROME07619
OG0001463	APOSC_16275	DROME17238, DROME10819
OG0001464	APOSC_00690	DROME03533, DROME03534
OG0001465	APOSC_28148, APOSC_09134	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895
OG0001466	APOSC_10971, APOSC_14104	DROME20715
OG0001467	APOSC_12095	DROME03510
OG0001468	APOSC_26571	DROME11512, DROME11513
OG0001469	APOSC_21558	DROME11498
OG0001469	APOSC_12521	DROME15100
OG0001470	APOSC_15496	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191
OG0001472	APOSC_03478	DROME03418
OG0001472	APOSC_26882	DROME01627
OG0001474	APOSC_28339	DROME02835, DROME02834
OG0001475	APOSC_19285, APOSC_00671	DROME11371, DROME08104, DROME08103
OG0001476	APOSC_20045	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575
OG0001478	APOSC_12978, APOSC_11937	DROME17873, DROME17872
OG0001479	APOSC_29168	DROME09340
OG0001480	APOSC_05352	DROME01335, DROME01336, DROME01334, DROME01333
OG0001482	APOSC_19050	DROME08131, DROME08132, DROME08133
OG0001484	APOSC_25021, APOSC_13556	DROME00233, DROME00235, DROME00237
OG0001485	APOSC_23085, APOSC_23084, APOSC_23083	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	APOSC_27432	DROME20978
OG0001487	APOSC_08783	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487
OG0001490	APOSC_22165	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	APOSC_15425, APOSC_15426	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	APOSC_14714	DROME03966
OG0001495	APOSC_01292	DROME13469
OG0001500	APOSC_10163, APOSC_10164	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570
OG0001501	APOSC_12105, APOSC_12106, APOSC_12104, APOSC_12107	DROME17335, DROME17336
OG0001502	APOSC_05753, APOSC_21241	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520
OG0001503	APOSC_07503	DROME04749
OG0001503	APOSC_29093	DROME03622
OG0001504	APOSC_05548	DROME21429, DROME21424, DROME21428, DROME21422
OG0001505	APOSC_22405, APOSC_28266, APOSC_14626, APOSC_02151, APOSC_07032, APOSC_21083, APOSC_06533	DROME08192
OG0001506	APOSC_17974, APOSC_17975	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156
OG0001508	APOSC_21339, APOSC_21338	DROME11905
OG0001509	APOSC_27811	DROME10512, DROME10511
OG0001510	APOSC_12053, APOSC_12055	DROME00025
OG0001511	APOSC_07488, APOSC_26249	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184
OG0001512	APOSC_13901	DROME19876, DROME13867, DROME13866
OG0001514	APOSC_20210	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650
OG0001516	APOSC_04613, APOSC_04614	DROME13883
OG0001517	APOSC_10273	DROME03470
OG0001518	APOSC_04576, APOSC_19442, APOSC_19441	DROME10968
OG0001522	APOSC_05577, APOSC_16037	DROME02905, DROME02904
OG0001523	APOSC_03544, APOSC_08741	DROME11130
OG0001524	APOSC_18612	DROME06417, DROME06418
OG0001524	APOSC_18631	DROME00342, DROME00343
OG0001525	APOSC_11644	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288
OG0001526	APOSC_21222, APOSC_12286	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110
OG0001527	APOSC_26650	DROME15289
OG0001527	APOSC_04022	DROME00338
OG0001528	APOSC_14510	DROME09325
OG0001529	APOSC_17321, APOSC_03920	DROME07602, DROME07601
OG0001530	APOSC_25625	DROME01073
OG0001531	APOSC_14320	DROME10267, DROME10266
OG0001532	APOSC_13448	DROME20201
OG0001538	APOSC_00066	DROME07056, DROME07054, DROME07055
OG0001546	APOSC_12494	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623
OG0001549	APOSC_07982, APOSC_07983	DROME13343, DROME13345, DROME13344
OG0001551	APOSC_25143	DROME08057
OG0001553	APOSC_17818, APOSC_17817, APOSC_17816	DROME02123, DROME02122
OG0001554	APOSC_12359	DROME16741
OG0001556	APOSC_16096, APOSC_16105	DROME10072, DROME10071
OG0001557	APOSC_03713, APOSC_10213	DROME20902, DROME20901
OG0001557	APOSC_21247	DROME07367
OG0001558	APOSC_12692	DROME19656, DROME19657
OG0001559	APOSC_06915	DROME02902
OG0001561	APOSC_03964	DROME04222
OG0001563	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984	DROME03209
OG0001565	APOSC_04430	DROME18953, DROME18978
OG0001566	APOSC_18245	DROME02178, DROME02179
OG0001567	APOSC_14453	DROME19417, DROME19416
OG0001568	APOSC_28643	DROME19219
OG0001570	APOSC_29138	DROME13692
OG0001572	APOSC_16015, APOSC_16016	DROME11998
OG0001574	APOSC_16952, APOSC_16951	DROME21965, DROME21966, DROME21964, DROME21967
OG0001575	APOSC_19941, APOSC_20344	DROME14105, DROME14107, DROME14106, DROME14108
OG0001576	APOSC_19353, APOSC_19354	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049
OG0001577	APOSC_27543	DROME17515, DROME17516
OG0001579	APOSC_00205	DROME17796
OG0001580	APOSC_04582, APOSC_04583	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958
OG0001582	APOSC_09174	DROME15756, DROME15757
OG0001583	APOSC_05042, APOSC_05043, APOSC_05041	DROME08180, DROME08179
OG0001584	APOSC_24188	DROME19782
OG0001589	APOSC_14644	DROME16983, DROME16982, DROME16981, DROME09858
OG0001590	APOSC_05334, APOSC_06008, APOSC_06664	DROME14234, DROME13421
OG0001593	APOSC_01201, APOSC_17370	DROME06841, DROME06840
OG0001594	APOSC_14190, APOSC_13045	DROME05350, DROME05351, DROME05349
OG0001594	APOSC_20977	DROME10666, DROME10665
OG0001597	APOSC_09081	DROME12080
OG0001599	APOSC_03974	DROME14559
OG0001600	APOSC_23093	DROME19005
OG0001602	APOSC_07763, APOSC_07762	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796
OG0001603	APOSC_19684, APOSC_08042	DROME05748, DROME05749
OG0001604	APOSC_20538	DROME13655, DROME13654
OG0001604	APOSC_08984	DROME15595, DROME15593, DROME15592, DROME15594
OG0001606	APOSC_09729, APOSC_24157	DROME01628
OG0001608	APOSC_05915, APOSC_24452	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455
OG0001609	APOSC_15382	DROME13801, DROME13802, DROME13800
OG0001609	APOSC_18863	DROME09555
OG0001610	APOSC_11669, APOSC_11668, APOSC_17468	DROME06881
OG0001611	APOSC_16863	DROME07510, DROME07509, DROME07511
OG0001612	APOSC_20257	DROME07050, DROME07049
OG0001614	APOSC_25539	DROME14120
OG0001614	APOSC_17721	DROME17646
OG0001615	APOSC_22981, APOSC_22982	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809
OG0001620	APOSC_25992	DROME01154, DROME01153, DROME01150, DROME01151
OG0001621	APOSC_06290, APOSC_06292, APOSC_06291	DROME19943, DROME19942, DROME19944
OG0001623	APOSC_26623	DROME05390, DROME05391, DROME05392, DROME05025, DROME06770, DROME11013, DROME11014, DROME00601, DROME13253, DROME13252, DROME13251
OG0001624	APOSC_18447	DROME08385, DROME08387, DROME08386, DROME08384
OG0001625	APOSC_05825, APOSC_05827	DROME08855
OG0001627	APOSC_09790	DROME17716, DROME17715
OG0001628	APOSC_13343	DROME21766
OG0001628	APOSC_17522	DROME21765
OG0001629	APOSC_27623	DROME03998, DROME03999, DROME03997
OG0001630	APOSC_00299	DROME10692
OG0001634	APOSC_06560	DROME02691, DROME02692
OG0001634	APOSC_05598	DROME06767
OG0001635	APOSC_00598	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443
OG0001636	APOSC_20219	DROME21027, DROME21028
OG0001638	APOSC_28340	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415
OG0001639	APOSC_07448, APOSC_07449	DROME01523, DROME01525, DROME01524
OG0001641	APOSC_16997	DROME08987, DROME08990, DROME08991
OG0001642	APOSC_01391, APOSC_01390	DROME09872
OG0001643	APOSC_19563	DROME03424, DROME03423, DROME03425
OG0001644	APOSC_08859	DROME05204
OG0001646	APOSC_26783, APOSC_26528, APOSC_08803	DROME17895
OG0001651	APOSC_18928, APOSC_18929	DROME01946
OG0001652	APOSC_23882, APOSC_23883, APOSC_28560	DROME14027, DROME14026, DROME19080
OG0001653	APOSC_25182, APOSC_08056, APOSC_08321	DROME03945, DROME03944, DROME03946
OG0001654	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085
OG0001655	APOSC_19955	DROME11541, DROME11542
OG0001656	APOSC_13800, APOSC_15673	DROME12672
OG0001657	APOSC_20037	DROME16951
OG0001659	APOSC_04193, APOSC_04192	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494
OG0001660	APOSC_25851	DROME01600, DROME01597, DROME01598, DROME01599
OG0001663	APOSC_14512, APOSC_14513, APOSC_19966, APOSC_00664	DROME17604, DROME17603
OG0001664	APOSC_08011, APOSC_08010	DROME03276
OG0001665	APOSC_03053	DROME21335, DROME21336
OG0001665	APOSC_26736	DROME03860, DROME03861, DROME03859
OG0001666	APOSC_19309, APOSC_18453, APOSC_20901	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414
OG0001670	APOSC_21046, APOSC_19039	DROME15734, DROME15735
OG0001671	APOSC_20652	DROME06393, DROME06394, DROME06396, DROME06395
OG0001672	APOSC_09103, APOSC_09104	DROME04869, DROME04868, DROME04867
OG0001673	APOSC_21746	DROME15611, DROME15610
OG0001675	APOSC_15911, APOSC_00269, APOSC_15910	DROME07179, DROME07181, DROME07180
OG0001676	APOSC_18551	DROME15959, DROME15958, DROME15960
OG0001677	APOSC_19672	DROME14874
OG0001680	APOSC_05052	DROME20427
OG0001683	APOSC_24984	DROME04416, DROME04417, DROME04415
OG0001684	APOSC_05984, APOSC_05985	DROME15541
OG0001685	APOSC_03873	DROME10450
OG0001686	APOSC_20706	DROME15719
OG0001688	APOSC_10916	DROME20991, DROME20989
OG0001689	APOSC_15449	DROME21861, DROME21859
OG0001691	APOSC_09746	DROME07542, DROME07543, DROME07544, DROME07545
OG0001692	APOSC_14941	DROME00090, DROME00091
OG0001703	APOSC_20355, APOSC_14646, APOSC_20391, APOSC_06643, APOSC_07921	DROME06470, DROME06469
OG0001706	APOSC_11809, APOSC_11808	DROME01112
OG0001707	APOSC_26684	DROME04786, DROME04787
OG0001708	APOSC_07420	DROME10362, DROME14608, DROME16704
OG0001711	APOSC_08529	DROME16692, DROME16691, DROME16690
OG0001712	APOSC_02404	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059
OG0001713	APOSC_19043	DROME20630
OG0001714	APOSC_05609	DROME06892
OG0001714	APOSC_27772	DROME13258, DROME13259
OG0001715	APOSC_17363	DROME06093, DROME06092
OG0001718	APOSC_01586, APOSC_06428	DROME18626, DROME18625, DROME18627
OG0001720	APOSC_02735	DROME07093, DROME07094, DROME07095
OG0001721	APOSC_23771	DROME21093, DROME21094
OG0001723	APOSC_21374	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236
OG0001724	APOSC_17946	DROME16764, DROME16765, DROME16766, DROME16767
OG0001726	APOSC_03226	DROME01038, DROME01035, DROME01037, DROME01036
OG0001727	APOSC_18118	DROME01511, DROME01510, DROME01513, DROME01512
OG0001728	APOSC_21719	DROME19385
OG0001729	APOSC_16535	DROME04994, DROME04995, DROME04996
OG0001730	APOSC_18068, APOSC_18069	DROME08359, DROME08358, DROME08360, DROME08361
OG0001731	APOSC_12384	DROME16558
OG0001732	APOSC_07953	DROME05765, DROME05764, DROME05766
OG0001733	APOSC_23430, APOSC_24440, APOSC_23429	DROME12129, DROME11165
OG0001735	APOSC_28608	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045
OG0001736	APOSC_19300	DROME04354, DROME04355
OG0001736	APOSC_23753	DROME03103
OG0001738	APOSC_01320	DROME19892
OG0001739	APOSC_04485	DROME17504, DROME18573, DROME08124
OG0001744	APOSC_15916	DROME16508
OG0001746	APOSC_21933	DROME21748
OG0001747	APOSC_26846	DROME14222, DROME14221, DROME02413
OG0001748	APOSC_01934	DROME05093, DROME05096, DROME05095, DROME05094, DROME05090, DROME05092, DROME05091, DROME05089, DROME05084, DROME05088, DROME05087, DROME05098, DROME05097, DROME05099, DROME05085, DROME05086, DROME05102, DROME05103, DROME05100, DROME05101
OG0001749	APOSC_08196	DROME14967, DROME14968
OG0001750	APOSC_05785	DROME06453
OG0001751	APOSC_12376, APOSC_12377	DROME13918
OG0001752	APOSC_04409, APOSC_04410	DROME16905, DROME16904, DROME16907, DROME16906
OG0001754	APOSC_02170	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389
