Orthogroup	BRALA	XENTR
OG0006491	BRALA16671	XENTR07123
OG0006493	BRALA12232	XENTR17127, XENTR17126
OG0006494	BRALA12242	XENTR09027
OG0006495	BRALA35340	XENTR18761
OG0006496	BRALA20624	XENTR00108
OG0006497	BRALA29776	XENTR00921
OG0006498	BRALA29822	XENTR16311
OG0006499	BRALA02653	XENTR01284
OG0006501	BRALA21471	XENTR12662
OG0006502	BRALA33701	XENTR18276
OG0006503	BRALA13583	XENTR17521
OG0006504	BRALA17735	XENTR07120
OG0006505	BRALA14552	XENTR02899
OG0006506	BRALA02261	XENTR01492
OG0006508	BRALA28414	XENTR12459, XENTR11779
OG0006509	BRALA11787	XENTR13835
OG0006510	BRALA26585	XENTR16128
OG0006511	BRALA26583	XENTR06903
OG0006512	BRALA15201	XENTR05619
OG0006513	BRALA03556, BRALA28101	XENTR00521
OG0006514	BRALA16975	XENTR05648
OG0006516	BRALA22526	XENTR13095
OG0006517	BRALA05623	XENTR09962
OG0006518	BRALA27980	XENTR09393
OG0006519	BRALA30968	XENTR05535
OG0006520	BRALA26806	XENTR13195
OG0006522	BRALA19190	XENTR10203
OG0006523	BRALA28068	XENTR02071
OG0006524	BRALA09322	XENTR02379
OG0006526	BRALA03451	XENTR18522
OG0006527	BRALA25277	XENTR17417
OG0006528	BRALA07058	XENTR04191
OG0006530	BRALA21307	XENTR16908
OG0006532	BRALA05058	XENTR09832
OG0006534	BRALA16302	XENTR11837
OG0006535	BRALA07744	XENTR18789
OG0006536	BRALA24028	XENTR11449
OG0006537	BRALA30762	XENTR01017
OG0006538	BRALA05308	XENTR03139
OG0006540	BRALA14264	XENTR11917
OG0006541	BRALA24036	XENTR13987
OG0006542	BRALA26807	XENTR13194
OG0006543	BRALA21134	XENTR05755
OG0006544	BRALA08406	XENTR15901
OG0006545	BRALA23681	XENTR06549
OG0006546	BRALA13326	XENTR13406
OG0006549	BRALA12819	XENTR02344
OG0006550	BRALA27195	XENTR00769, XENTR00770
OG0006551	BRALA18331	XENTR18892
OG0006552	BRALA18527	XENTR05835
OG0006553	BRALA06295	XENTR01394
OG0006554	BRALA14992	XENTR10302
OG0006555	BRALA00368	XENTR04187
OG0006556	BRALA24801	XENTR16928
OG0006557	BRALA24618	XENTR04539
OG0006559	BRALA00767	XENTR13926, XENTR04712
OG0006560	BRALA24104, BRALA34102	XENTR12102
OG0006561	BRALA12061	XENTR09007
OG0006562	BRALA11584	XENTR12591, XENTR12589
OG0006563	BRALA17770	XENTR14698
OG0006564	BRALA23592	XENTR07133
OG0006565	BRALA12752	XENTR05991, XENTR11310
OG0006566	BRALA11134	XENTR07371
OG0006568	BRALA01715	XENTR09608
OG0006569	BRALA10919, BRALA10793	XENTR00615
OG0006570	BRALA10044	XENTR12937
OG0006571	BRALA01588	XENTR05803
OG0006572	BRALA01125	XENTR00004
OG0006573	BRALA25563	XENTR10805
OG0006574	BRALA09517	XENTR04351
OG0006575	BRALA03279	XENTR06177
OG0006577	BRALA10957	XENTR14469
OG0006578	BRALA24046	XENTR12631, XENTR12630
OG0006579	BRALA01184	XENTR13945
OG0006580	BRALA07037	XENTR13958, XENTR13959
OG0006581	BRALA07413	XENTR10059
OG0006583	BRALA12341	XENTR16033
OG0006584	BRALA19370	XENTR02296
OG0006586	BRALA34705	XENTR00497
OG0006587	BRALA22287	XENTR11980
OG0006588	BRALA25723	XENTR06817
OG0006589	BRALA28041	XENTR01351
OG0006590	BRALA22902	XENTR14263
OG0006592	BRALA26584	XENTR01236
OG0006593	BRALA00408, BRALA00407	XENTR12622
OG0006594	BRALA24225	XENTR18025
OG0006595	BRALA04703	XENTR09437
OG0006596	BRALA26574	XENTR12773
OG0006597	BRALA15919	XENTR00700
OG0006598	BRALA18182	XENTR14326
OG0006599	BRALA03707	XENTR02707, XENTR16196
OG0006600	BRALA25769, BRALA23296	XENTR13734, XENTR13733
OG0006601	BRALA24176	XENTR18766, XENTR06297, XENTR01087
OG0006602	BRALA19036	XENTR15212
OG0006603	BRALA03443	XENTR10213
OG0006604	BRALA33757	XENTR09447, XENTR09446
OG0006606	BRALA27981	XENTR05954
OG0006607	BRALA15151	XENTR13594
OG0006608	BRALA16177	XENTR00251
OG0006609	BRALA07455	XENTR06296
OG0006610	BRALA23008, BRALA25297	XENTR07341
OG0006611	BRALA14061	XENTR05216
OG0006612	BRALA01028	XENTR11538
OG0006614	BRALA01003	XENTR18989
OG0006615	BRALA13677	XENTR06546
OG0006616	BRALA12229, BRALA16162	XENTR09627
OG0006617	BRALA14572	XENTR08021, XENTR08020
OG0006618	BRALA20589, BRALA12165, BRALA06279	XENTR16353
OG0006619	BRALA16699	XENTR02127, XENTR02126
OG0006620	BRALA13727	XENTR12760, XENTR03634
OG0006621	BRALA28416	XENTR16711
OG0006622	BRALA12099	XENTR12562
OG0006623	BRALA32109	XENTR09849
OG0006624	BRALA20284	XENTR01731
OG0006625	BRALA20997	XENTR04207
OG0006626	BRALA15000	XENTR04565, XENTR13907
OG0006627	BRALA28820	XENTR17718
OG0006628	BRALA05802	XENTR02668
OG0006630	BRALA04522	XENTR08125
OG0006631	BRALA21370	XENTR19213
OG0006632	BRALA11411	XENTR10907, XENTR07445
OG0006633	BRALA15776	XENTR02142
OG0006635	BRALA08601	XENTR01982
OG0006636	BRALA13097	XENTR11494
OG0006637	BRALA26648	XENTR05016
OG0006638	BRALA03533	XENTR15778
OG0006639	BRALA10260, BRALA10259	XENTR08672
OG0006641	BRALA22281	XENTR03024
OG0006642	BRALA23312	XENTR08911
OG0006644	BRALA20583	XENTR10411
OG0006645	BRALA06945, BRALA06894	XENTR13154
OG0006646	BRALA13446	XENTR01407
OG0006648	BRALA24820	XENTR07885
OG0006649	BRALA19902	XENTR10760
OG0006651	BRALA18794	XENTR12537
OG0006652	BRALA10835	XENTR11689
OG0006653	BRALA16140	XENTR09964
OG0006654	BRALA19298	XENTR14617
OG0006655	BRALA00574	XENTR05829
OG0006656	BRALA07528	XENTR19261, XENTR19010
OG0006657	BRALA07213	XENTR10304
OG0006658	BRALA16629	XENTR09594
OG0006660	BRALA10958	XENTR07050
OG0006661	BRALA12233	XENTR11919
OG0006662	BRALA14712	XENTR02635
OG0006663	BRALA16974	XENTR03207
OG0006664	BRALA24834	XENTR06837
OG0006666	BRALA34133	XENTR04836
OG0006667	BRALA05144	XENTR11957
OG0006668	BRALA08318	XENTR10580
OG0006669	BRALA00985	XENTR13698
OG0006670	BRALA02659	XENTR03934
OG0006672	BRALA25892, BRALA25898, BRALA21521, BRALA25891	XENTR10612
OG0006673	BRALA29976	XENTR06476
OG0006675	BRALA09831	XENTR11950
OG0006677	BRALA06236	XENTR13655, XENTR13654
OG0006678	BRALA06274	XENTR13719
OG0006680	BRALA25853	XENTR02487
OG0006681	BRALA20996	XENTR03638
OG0006683	BRALA26678	XENTR10018
OG0006684	BRALA12717	XENTR16293
OG0006685	BRALA18231	XENTR18985, XENTR04488
OG0006686	BRALA03046	XENTR06782
OG0006687	BRALA25407	XENTR12769
OG0006688	BRALA20025	XENTR13607
OG0006689	BRALA08372	XENTR01441
OG0006690	BRALA17356	XENTR13317
OG0006691	BRALA14546	XENTR10862
OG0006692	BRALA17480	XENTR13963
OG0006693	BRALA06823	XENTR12746
OG0006694	BRALA16849	XENTR04108
OG0006695	BRALA18862	XENTR13948
OG0006697	BRALA31820	XENTR10497
OG0006698	BRALA19125	XENTR05149
OG0006699	BRALA22179	XENTR06331, XENTR06330
OG0006700	BRALA11720	XENTR03198
OG0006704	BRALA34768, BRALA15008	XENTR13888, XENTR13889
OG0006705	BRALA15796	XENTR00293
OG0006706	BRALA02737	XENTR07780
OG0006707	BRALA23645	XENTR16134
OG0006708	BRALA20874	XENTR18874
OG0006709	BRALA09059	XENTR05409
OG0006710	BRALA14570	XENTR18018
OG0006711	BRALA08981	XENTR08893
OG0006712	BRALA20215, BRALA20214	XENTR03007
OG0006713	BRALA22528	XENTR08986, XENTR14768
OG0006715	BRALA12748	XENTR17785, XENTR13166
OG0006716	BRALA24459	XENTR13038
OG0006717	BRALA26122	XENTR17648
OG0006718	BRALA31418	XENTR09540
OG0006719	BRALA13038	XENTR09126
OG0006720	BRALA12683	XENTR09067
OG0006721	BRALA21743	XENTR08095
OG0006723	BRALA05735	XENTR16854
OG0006724	BRALA05734	XENTR10084
OG0006725	BRALA28234	XENTR07038
OG0006726	BRALA16670	XENTR09612
OG0006727	BRALA01476	XENTR05898
OG0006729	BRALA01063	XENTR02778
OG0006730	BRALA02164	XENTR07699
OG0006731	BRALA20312	XENTR14502
OG0006732	BRALA00142	XENTR17486
OG0006733	BRALA26251	XENTR12805
OG0006734	BRALA30882	XENTR17831
OG0006735	BRALA27074	XENTR05221
OG0006737	BRALA03436	XENTR00969
OG0006738	BRALA14041	XENTR19225, XENTR19226
OG0006739	BRALA32679	XENTR07449
OG0006741	BRALA09365	XENTR08382
OG0006742	BRALA11740	XENTR05493
OG0006744	BRALA02757	XENTR02584
OG0006745	BRALA15185	XENTR09899
OG0006747	BRALA22644	XENTR03834, XENTR12326, XENTR14362
OG0006748	BRALA01445	XENTR03274
OG0006749	BRALA22769	XENTR01774
OG0006750	BRALA09668	XENTR07602
OG0006752	BRALA22950	XENTR02646
OG0006753	BRALA24992	XENTR11694
OG0006754	BRALA20552	XENTR18420
OG0006755	BRALA22940	XENTR10590
OG0006756	BRALA16752	XENTR18274
OG0006758	BRALA00417	XENTR19253
OG0006759	BRALA25850	XENTR11512
OG0006760	BRALA17052	XENTR04753, XENTR04751, XENTR04752
OG0006761	BRALA11904	XENTR01047
OG0006762	BRALA22489	XENTR06563
OG0006763	BRALA14476	XENTR16927, XENTR12254
OG0006764	BRALA12801, BRALA12802	XENTR01594
OG0006765	BRALA03187	XENTR09754
OG0006766	BRALA12385	XENTR12590, XENTR12592
OG0006768	BRALA24120	XENTR17405
OG0006769	BRALA16226	XENTR18589
OG0006770	BRALA34824	XENTR10049
OG0006772	BRALA21416	XENTR06880, XENTR06881
OG0006776	BRALA14483	XENTR07592
OG0006777	BRALA21484	XENTR14289
OG0006780	BRALA11976	XENTR12106
OG0006784	BRALA09110	XENTR17962
OG0006786	BRALA15945	XENTR12195, XENTR00897, XENTR09259
OG0006787	BRALA00476	XENTR03340, XENTR10845
OG0006791	BRALA16274	XENTR09543, XENTR08719
OG0006792	BRALA02590	XENTR11656, XENTR08151
OG0006796	BRALA13885	XENTR15198, XENTR05670
OG0006826	BRALA11906	XENTR13782
OG0006828	BRALA17108	XENTR08258
OG0006829	BRALA28885	XENTR09763
OG0006830	BRALA28939	XENTR13305
OG0006831	BRALA20460	XENTR14217
OG0006832	BRALA22293	XENTR10958
OG0006833	BRALA25618	XENTR00457
OG0006835	BRALA28202	XENTR08471
OG0006837	BRALA35576	XENTR02650
OG0006838	BRALA19458	XENTR01852
OG0006839	BRALA06690	XENTR04909, XENTR17585
OG0006842	BRALA01039	XENTR10401
OG0006843	BRALA21641	XENTR17465
OG0006844	BRALA09600	XENTR08527
OG0006845	BRALA20898	XENTR11640
OG0006846	BRALA29210	XENTR12109
OG0006847	BRALA27665	XENTR00872
OG0006848	BRALA20677	XENTR07299, XENTR07526
OG0006849	BRALA22479	XENTR01645
OG0006850	BRALA31268	XENTR05570
OG0006851	BRALA27931	XENTR13145
OG0006852	BRALA03688	XENTR01320
OG0006856	BRALA24695	XENTR01007
OG0006857	BRALA06099	XENTR02316
OG0006860	BRALA03297	XENTR10215
OG0006862	BRALA29568	XENTR13534
OG0006863	BRALA01163	XENTR12976
OG0006864	BRALA31204	XENTR01809
OG0006865	BRALA11659	XENTR09213
OG0006866	BRALA05670, BRALA05672	XENTR17686
OG0006867	BRALA30972	XENTR01657
OG0006868	BRALA31290, BRALA34596	XENTR07053
OG0006869	BRALA19766	XENTR02833
OG0006870	BRALA20394	XENTR10263
OG0006872	BRALA16487	XENTR03744
OG0006873	BRALA26820	XENTR13913
OG0006874	BRALA13013	XENTR14555
OG0006875	BRALA22498	XENTR10450
OG0006876	BRALA05364	XENTR00090
OG0006877	BRALA07858	XENTR05237
OG0006878	BRALA00734	XENTR12365
OG0006880	BRALA05805	XENTR02819
OG0006882	BRALA03081	XENTR10988
OG0006884	BRALA16908	XENTR07604
OG0006885	BRALA12873	XENTR04782
OG0006886	BRALA19017	XENTR00696
OG0006887	BRALA23687	XENTR13961
OG0006888	BRALA29964	XENTR02537
OG0006889	BRALA27317	XENTR05963
OG0006890	BRALA31419	XENTR09541
OG0006891	BRALA28938	XENTR15690
OG0006893	BRALA13970	XENTR17439
OG0006894	BRALA13030	XENTR13122
OG0006895	BRALA08907	XENTR11833
OG0006896	BRALA03671	XENTR12639
OG0006897	BRALA01574	XENTR14076
OG0006898	BRALA03096	XENTR07636
OG0006899	BRALA07712	XENTR12237
OG0006900	BRALA19706	XENTR09605
OG0006901	BRALA09160	XENTR00120
OG0006902	BRALA18408	XENTR02201
OG0006903	BRALA05792, BRALA21365	XENTR15633, XENTR06864
OG0006904	BRALA11508	XENTR03460
OG0006905	BRALA27319	XENTR19260
OG0006906	BRALA07226	XENTR10195
OG0006907	BRALA21911	XENTR18404
OG0006908	BRALA30098	XENTR03672
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	XENTR18357
OG0006911	BRALA18398	XENTR17645
OG0006913	BRALA23670	XENTR04002
OG0006914	BRALA21731	XENTR15248
OG0006915	BRALA03155, BRALA15756	XENTR05683
OG0006916	BRALA16553	XENTR18036
OG0006917	BRALA05537	XENTR03266
OG0006918	BRALA16643	XENTR10731, XENTR10730
OG0006919	BRALA11547	XENTR12172
OG0006920	BRALA32734	XENTR10785
OG0006921	BRALA20896	XENTR10556
OG0006922	BRALA13998, BRALA13997, BRALA24844	XENTR00968
OG0006924	BRALA11900	XENTR06768
OG0006925	BRALA18547	XENTR03837
OG0006926	BRALA29464	XENTR12859
OG0006927	BRALA05354, BRALA05352	XENTR10634
OG0006928	BRALA14949	XENTR10691
OG0006930	BRALA22987	XENTR05716
OG0006931	BRALA02116	XENTR12285
OG0006932	BRALA06550	XENTR01275
OG0006934	BRALA05992	XENTR15092
OG0006935	BRALA25077	XENTR08699
OG0006936	BRALA23621	XENTR08928
OG0006937	BRALA13456	XENTR04504
OG0006938	BRALA12778	XENTR16149
OG0006939	BRALA27730	XENTR12765
OG0006940	BRALA00085	XENTR01692
OG0006942	BRALA15259	XENTR09478
OG0006943	BRALA21727	XENTR15386
OG0006944	BRALA28146	XENTR07046
OG0006945	BRALA23683	XENTR00117
OG0006946	BRALA10185	XENTR16824, XENTR16825
OG0006948	BRALA19464	XENTR04780
OG0006949	BRALA07772	XENTR11256
OG0006951	BRALA04665	XENTR14803
OG0006952	BRALA19947, BRALA34472	XENTR05143
OG0006953	BRALA06329	XENTR09448
OG0006954	BRALA28843	XENTR03844
OG0006955	BRALA12723	XENTR06398
OG0006957	BRALA24483	XENTR08977
OG0006958	BRALA17528, BRALA08208	XENTR07775
OG0006959	BRALA24691	XENTR17553
OG0006960	BRALA13465	XENTR16241
OG0006962	BRALA15450	XENTR09246
OG0006964	BRALA27971	XENTR09387
OG0006966	BRALA16205	XENTR09367
OG0006967	BRALA23027	XENTR03908
OG0006968	BRALA12502	XENTR15434
OG0006969	BRALA29846	XENTR16749, XENTR16750, XENTR16751
OG0006970	BRALA28927	XENTR14271, XENTR14272
OG0006971	BRALA23591	XENTR01201
OG0006972	BRALA17677	XENTR19251
OG0006973	BRALA33702	XENTR09146
OG0006975	BRALA33934	XENTR12996
OG0006976	BRALA27970	XENTR01210
OG0006977	BRALA12753	XENTR11302
OG0006978	BRALA30073	XENTR16961
OG0006979	BRALA04203	XENTR01458
OG0006980	BRALA19616	XENTR06239
OG0006981	BRALA18263	XENTR16320
OG0006984	BRALA23391	XENTR02353
OG0006985	BRALA17311	XENTR11227
OG0006987	BRALA10147	XENTR01282, XENTR01281
OG0006988	BRALA32102	XENTR12330
OG0006990	BRALA24376	XENTR08922
OG0006991	BRALA01907	XENTR17838
OG0006993	BRALA23797	XENTR09372
OG0006994	BRALA04795	XENTR00114
OG0006996	BRALA13347	XENTR01652
OG0006997	BRALA25727	XENTR17546, XENTR17545
OG0006998	BRALA22667	XENTR06955
OG0006999	BRALA12897	XENTR00236
OG0007000	BRALA07643	XENTR01902, XENTR01901
OG0007001	BRALA02208	XENTR17344, XENTR17343
OG0007002	BRALA10095	XENTR06832
OG0007003	BRALA21239	XENTR16048
OG0007005	BRALA23593	XENTR07132
OG0007006	BRALA02592	XENTR12975
OG0007009	BRALA30026	XENTR09577
OG0007010	BRALA31317	XENTR05499
OG0007011	BRALA15920	XENTR05787
OG0007012	BRALA25249	XENTR03267
OG0007013	BRALA13128	XENTR09137
OG0007014	BRALA11522	XENTR08855
OG0007015	BRALA34981	XENTR02491
OG0007016	BRALA22412	XENTR00478
OG0007017	BRALA06141	XENTR16539
OG0007018	BRALA27379	XENTR13179
OG0007019	BRALA06320	XENTR13839
OG0007020	BRALA29840	XENTR09770
OG0007021	BRALA06075	XENTR08839
OG0007022	BRALA18137	XENTR16029
OG0007023	BRALA17210	XENTR07024
OG0007025	BRALA11867	XENTR13731
OG0007026	BRALA23387	XENTR18056
OG0007027	BRALA34106	XENTR19169, XENTR11118
OG0007028	BRALA14732	XENTR00104
OG0007029	BRALA02101	XENTR07776
OG0007032	BRALA16865	XENTR17468
OG0007033	BRALA15267	XENTR16190
OG0007034	BRALA09189	XENTR05241
OG0007035	BRALA23080	XENTR06046
OG0007036	BRALA18395	XENTR17676, XENTR17677
OG0007037	BRALA14465	XENTR05417
OG0007038	BRALA17300	XENTR01237
OG0007040	BRALA10094	XENTR16157
OG0007041	BRALA17597	XENTR01415
OG0007042	BRALA06916	XENTR03360
OG0007043	BRALA29990	XENTR02003
OG0007044	BRALA08279	XENTR08465, XENTR13827
OG0007045	BRALA29234	XENTR05481
OG0007046	BRALA28196	XENTR09390
OG0007047	BRALA10122	XENTR12940
OG0007048	BRALA18662	XENTR12714
OG0007049	BRALA19591	XENTR10205
OG0007050	BRALA21668, BRALA21669	XENTR10229
OG0007052	BRALA08894	XENTR18218
OG0007053	BRALA19607	XENTR06867
OG0007055	BRALA27573	XENTR04557
OG0007056	BRALA28152	XENTR04936
OG0007057	BRALA29582	XENTR14128, XENTR07649
OG0007058	BRALA23895	XENTR13895
OG0007059	BRALA27465	XENTR01903
OG0007060	BRALA15146	XENTR06697
OG0007061	BRALA21466	XENTR12828
OG0007062	BRALA05692	XENTR03101
OG0007063	BRALA16766	XENTR05680
OG0007064	BRALA08073	XENTR16371
OG0007065	BRALA16383	XENTR04111
OG0007066	BRALA06127	XENTR18528, XENTR05764
OG0007068	BRALA03721	XENTR04871
OG0007069	BRALA31451, BRALA33696	XENTR06666
OG0007070	BRALA05975	XENTR08595
OG0007071	BRALA34937, BRALA13812	XENTR07783
OG0007072	BRALA16137	XENTR07265
OG0007073	BRALA15855	XENTR08573
OG0007074	BRALA01990	XENTR03247
OG0007075	BRALA06827	XENTR02206
OG0007076	BRALA20649	XENTR15551
OG0007077	BRALA11892	XENTR02860, XENTR01951
OG0007079	BRALA12975	XENTR16725
OG0007080	BRALA09798	XENTR05164
OG0007081	BRALA22949	XENTR06924
OG0007082	BRALA23650	XENTR16647
OG0007083	BRALA10123	XENTR12941
OG0007085	BRALA17038	XENTR03719
OG0007086	BRALA15363	XENTR15548
OG0007087	BRALA01446	XENTR10659
OG0007088	BRALA21736, BRALA20662	XENTR13069
OG0007090	BRALA00803	XENTR04663
OG0007091	BRALA23753	XENTR16106
OG0007092	BRALA10801, BRALA10923	XENTR09595
OG0007093	BRALA16275	XENTR09556
OG0007094	BRALA21518, BRALA25900	XENTR03856
OG0007095	BRALA25279	XENTR11185
OG0007096	BRALA32115	XENTR15677
OG0007097	BRALA04240	XENTR10319
OG0007098	BRALA19999	XENTR00462
OG0007099	BRALA17437	XENTR01909
OG0007100	BRALA17146	XENTR02538
OG0007102	BRALA28967	XENTR10584
OG0007103	BRALA06722	XENTR09292
OG0007104	BRALA29967	XENTR08818, XENTR11925
OG0007105	BRALA14961	XENTR17989, XENTR17988
OG0007106	BRALA18050	XENTR02834
OG0007107	BRALA11156	XENTR15605
OG0007108	BRALA34762, BRALA34954, BRALA34329	XENTR11156
OG0007109	BRALA02036	XENTR17008
OG0007111	BRALA25617	XENTR16348
OG0007112	BRALA08342	XENTR05305
OG0007113	BRALA22691	XENTR07047
OG0007114	BRALA31771, BRALA16434	XENTR17139
OG0007115	BRALA20572	XENTR10736
OG0007116	BRALA18648	XENTR07013
OG0007117	BRALA19759	XENTR15556
OG0007118	BRALA23004	XENTR11167
OG0007119	BRALA00190, BRALA00189	XENTR00359
OG0007120	BRALA01237	XENTR11017
OG0007122	BRALA15769	XENTR13022
OG0007123	BRALA27474	XENTR09569
OG0007124	BRALA13189, BRALA13193	XENTR10585
OG0007125	BRALA29057, BRALA29058	XENTR13558
OG0007126	BRALA17434, BRALA17435	XENTR05105
OG0007127	BRALA00288	XENTR03372
OG0007128	BRALA04403	XENTR05067
OG0007129	BRALA27464	XENTR12454, XENTR12453
OG0007130	BRALA15297	XENTR10790
OG0007131	BRALA20793	XENTR04760
OG0007132	BRALA01544	XENTR18457
OG0007133	BRALA09605	XENTR06849
OG0007134	BRALA13846	XENTR14638
OG0007135	BRALA07941	XENTR14139
OG0007136	BRALA01589	XENTR11242
OG0007137	BRALA16723	XENTR16364
OG0007138	BRALA10025	XENTR01287
OG0007139	BRALA14595	XENTR18713
OG0007140	BRALA00922	XENTR14828, XENTR13212
OG0007143	BRALA18546	XENTR13932
OG0007144	BRALA14968	XENTR05104
OG0007147	BRALA14352	XENTR17348
OG0007148	BRALA20040	XENTR15137
OG0007150	BRALA28102, BRALA03555	XENTR09755
OG0007151	BRALA18700	XENTR05788
OG0007153	BRALA22622	XENTR08905
OG0007154	BRALA30790	XENTR03882
OG0007158	BRALA16495	XENTR08364
OG0007159	BRALA02977	XENTR09164
OG0007160	BRALA26571	XENTR00523
OG0007161	BRALA34728, BRALA17627	XENTR12550, XENTR15126
OG0007164	BRALA24802	XENTR00655
OG0007165	BRALA25940	XENTR02602
OG0007166	BRALA26413	XENTR10142
OG0007168	BRALA07437	XENTR01098
OG0007171	BRALA22109	XENTR07480
OG0007172	BRALA33890	XENTR03310
OG0007173	BRALA35315	XENTR13485
OG0007174	BRALA34219	XENTR18531, XENTR02471
OG0007175	BRALA09886	XENTR08705, XENTR08706
OG0007176	BRALA32780	XENTR14504
OG0007177	BRALA22645	XENTR13081
OG0007178	BRALA02696	XENTR03949
OG0007179	BRALA00366	XENTR10416
OG0007181	BRALA28125	XENTR10462
OG0007182	BRALA14277	XENTR01510
OG0007183	BRALA00051	XENTR04220
OG0007185	BRALA34535, BRALA34427, BRALA34517	XENTR07399
OG0007186	BRALA22761	XENTR13974
OG0007187	BRALA00112	XENTR07115
OG0007188	BRALA17130	XENTR08812
OG0007189	BRALA23034	XENTR03901
OG0007190	BRALA03952	XENTR01938
OG0007191	BRALA05241	XENTR04764
OG0007192	BRALA14056	XENTR00135
OG0007195	BRALA16325, BRALA16326	XENTR00526, XENTR16177
OG0007199	BRALA13738	XENTR12048, XENTR00223
OG0007200	BRALA16225	XENTR08147
OG0007201	BRALA13129	XENTR08891
OG0007204	BRALA00866	XENTR00365, XENTR13207
OG0007205	BRALA03054	XENTR04932, XENTR09932, XENTR16486
OG0007209	BRALA02539	XENTR06157, XENTR18958, XENTR11763
OG0007248	BRALA16141	XENTR09965, XENTR09966
OG0007250	BRALA13592	XENTR15090, XENTR15089
OG0007251	BRALA15601	XENTR16778
OG0007254	BRALA15786	XENTR16036
OG0007255	BRALA14805	XENTR03356, XENTR03355
OG0007256	BRALA01128	XENTR05599
OG0007258	BRALA01613	XENTR05062
OG0007261	BRALA01249	XENTR14144
OG0007264	BRALA12516	XENTR00464, XENTR00463
OG0007266	BRALA09231	XENTR14040
OG0007267	BRALA05179	XENTR00329
OG0007268	BRALA12188	XENTR07436
OG0007269	BRALA27876	XENTR08034, XENTR06073
OG0007270	BRALA26812	XENTR00919
OG0007271	BRALA06361	XENTR06576
OG0007272	BRALA05677	XENTR18622
OG0007273	BRALA08923	XENTR11486
OG0007274	BRALA24356	XENTR14808
OG0007275	BRALA09361	XENTR10112
OG0007276	BRALA15590	XENTR17394
OG0007279	BRALA33921	XENTR03525
OG0007280	BRALA09494, BRALA26108	XENTR04651
OG0007281	BRALA06305, BRALA06306	XENTR00958
OG0007282	BRALA19380	XENTR10935
OG0007283	BRALA33333, BRALA33331, BRALA19278	XENTR07330
OG0007284	BRALA33311, BRALA16651	XENTR07884, XENTR03693
OG0007285	BRALA28210	XENTR05890
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	XENTR12572
OG0007288	BRALA06735	XENTR04861
OG0007289	BRALA05887	XENTR01683
OG0007290	BRALA03132	XENTR07276
OG0007291	BRALA21233	XENTR02444
OG0007292	BRALA02935	XENTR16459
OG0007293	BRALA17074	XENTR15743
OG0007294	BRALA10694	XENTR14997
OG0007295	BRALA03986	XENTR04865
OG0007297	BRALA13069	XENTR19091
OG0007299	BRALA28383	XENTR02278
OG0007300	BRALA14038	XENTR05357
OG0007301	BRALA27287	XENTR16260
OG0007302	BRALA08130	XENTR00417
OG0007303	BRALA32134	XENTR14363
OG0007304	BRALA14327	XENTR08025
OG0007305	BRALA05988	XENTR16934
OG0007306	BRALA29356	XENTR11408
OG0007307	BRALA35494	XENTR00613
OG0007308	BRALA04705	XENTR02295
OG0007309	BRALA20888	XENTR13050
OG0007310	BRALA21054	XENTR13427
OG0007312	BRALA10433	XENTR01859
OG0007314	BRALA24702	XENTR14853
OG0007316	BRALA07238	XENTR04896
OG0007317	BRALA16631	XENTR13051
OG0007319	BRALA18245	XENTR16805
OG0007320	BRALA13547	XENTR11235
OG0007321	BRALA13420	XENTR12796
OG0007323	BRALA14738	XENTR08193, XENTR08194
OG0007325	BRALA03154	XENTR07774
OG0007326	BRALA06343	XENTR05294
OG0007329	BRALA02913	XENTR12936
OG0007330	BRALA18712	XENTR08463
OG0007331	BRALA30460	XENTR00732
OG0007333	BRALA14246	XENTR12288
OG0007334	BRALA04311	XENTR18884
OG0007335	BRALA25943	XENTR07715
