Orthogroup	BRALA	OWEFU
OG0000620	BRALA14226	OFUSG26688.1.p1
OG0000621	BRALA20891, BRALA26956, BRALA08043	OFUSG12004.1.p1
OG0000622	BRALA32870, BRALA09468, BRALA23957, BRALA12252, BRALA12281, BRALA25713, BRALA07948, BRALA12253, BRALA12387, BRALA15589, BRALA35785, BRALA25714, BRALA10975, BRALA01868, BRALA31167, BRALA14477, BRALA28989, BRALA05169, BRALA15825, BRALA11272, BRALA05168	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1
OG0000623	BRALA01906	OFUSG17186.1.p1
OG0000623	BRALA33185	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	BRALA09192	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	BRALA19634	OFUSG19939.1.p1
OG0000626	BRALA09669	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	BRALA29835	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	BRALA28627	OFUSG00909.1.p1
OG0000628	BRALA16689	OFUSG13391.1.p1
OG0000629	BRALA35417, BRALA24722	OFUSG00777.1.p1
OG0000630	BRALA27500	OFUSG26903.1.p1
OG0000633	BRALA02705, BRALA27123, BRALA17864, BRALA05091, BRALA02704, BRALA32439, BRALA03616, BRALA10872, BRALA03615, BRALA03617, BRALA17937, BRALA03610, BRALA03611, BRALA33444, BRALA17938, BRALA12295, BRALA16604, BRALA17940, BRALA17941, BRALA33978, BRALA15799	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1
OG0000634	BRALA18632	OFUSG10496.1.p1, OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	BRALA30993, BRALA30850, BRALA31506, BRALA28680, BRALA21096	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000635	BRALA22165, BRALA20517	OFUSG03398.2.p1, OFUSG03398.1.p1, OFUSG03399.1.p1, OFUSG03393.1.p1, OFUSG03395.1.p1, OFUSG03397.1.p1, OFUSG03390.1.p1, OFUSG03392.1.p1, OFUSG03392.2.p1
OG0000635	BRALA05536, BRALA17413, BRALA17024	OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1
OG0000637	BRALA05959, BRALA07030	OFUSG09346.1.p1
OG0000637	BRALA35665	OFUSG08218.1.p1
OG0000637	BRALA25973	OFUSG21914.1.p1
OG0000638	BRALA16900, BRALA19228, BRALA19229, BRALA19227, BRALA21706, BRALA16896, BRALA16897	OFUSG00868.2.p1, OFUSG00868.1.p1
OG0000639	BRALA16533	OFUSG09740.1.p1
OG0000639	BRALA20016	OFUSG05397.1.p1
OG0000642	BRALA06680	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	BRALA01193	OFUSG26510.1.p1
OG0000643	BRALA28428	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000644	BRALA12532	OFUSG11814.1.p1, OFUSG06650.1.p1
OG0000644	BRALA17601	OFUSG09047.1.p1
OG0000645	BRALA20003	OFUSG05054.1.p1
OG0000645	BRALA04294	OFUSG04671.1.p1
OG0000646	BRALA05656	OFUSG17652.1.p1
OG0000646	BRALA20004	OFUSG20855.1.p1
OG0000647	BRALA16420	OFUSG06075.1.p1
OG0000647	BRALA19497, BRALA16419	OFUSG06534.1.p1
OG0000648	BRALA03156	OFUSG23086.1.p1
OG0000648	BRALA03157	OFUSG23087.1.p1
OG0000649	BRALA20887	OFUSG03689.1.p1, OFUSG10822.1.p1, OFUSG04063.1.p1, OFUSG05062.1.p1, OFUSG04064.1.p1, OFUSG04062.1.p1, OFUSG05061.1.p1, OFUSG05061.2.p1, OFUSG10971.1.p1, OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	BRALA06632, BRALA04575	OFUSG04430.1.p1, OFUSG18209.1.p1
OG0000651	BRALA33518	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	BRALA20077	OFUSG13483.3.p1, OFUSG13483.2.p1, OFUSG13483.1.p1
OG0000654	BRALA04554	OFUSG04714.1.p1
OG0000656	BRALA33635	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	BRALA10474	OFUSG00339.1.p1
OG0000657	BRALA04158	OFUSG04303.1.p1
OG0000658	BRALA13305	OFUSG21109.1.p1
OG0000658	BRALA28406, BRALA14135, BRALA08887, BRALA12509	OFUSG26042.1.p1, OFUSG26628.2.p1, OFUSG26628.1.p1, OFUSG07483.1.p1, OFUSG26626.1.p1, OFUSG26627.1.p1, OFUSG26632.1.p1
OG0000659	BRALA28643, BRALA30021, BRALA28962, BRALA33238	OFUSG13991.1.p1
OG0000660	BRALA15697	OFUSG00254.1.p1
OG0000662	BRALA23622	OFUSG19351.1.p1
OG0000662	BRALA06276	OFUSG11101.1.p1
OG0000664	BRALA17169	OFUSG06083.1.p1
OG0000665	BRALA23202	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	BRALA28214	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000667	BRALA00909	OFUSG09757.2.p1, OFUSG09757.1.p1
OG0000670	BRALA11703	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000671	BRALA04719, BRALA04720	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1
OG0000671	BRALA07010, BRALA11273	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1
OG0000672	BRALA06149	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	BRALA24117	OFUSG12085.1.p1
OG0000674	BRALA23211	OFUSG08473.1.p1
OG0000674	BRALA25389	OFUSG07969.1.p1
OG0000675	BRALA15687, BRALA11516	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1
OG0000676	BRALA13759	OFUSG21048.1.p1
OG0000676	BRALA25556	OFUSG14430.1.p1
OG0000678	BRALA35612, BRALA27486, BRALA27487, BRALA27488	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000679	BRALA17512, BRALA31122, BRALA32163, BRALA13018, BRALA02729, BRALA17581, BRALA08418, BRALA01745, BRALA18687, BRALA15120, BRALA15167, BRALA06269, BRALA22711, BRALA19723, BRALA07323, BRALA18016, BRALA29924, BRALA20806, BRALA17475, BRALA05886, BRALA20146, BRALA24078, BRALA30846, BRALA10565	OFUSG25362.1.p1
OG0000680	BRALA12807, BRALA12803, BRALA12804, BRALA26957, BRALA11805, BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022, BRALA01752	OFUSG12758.1.p1
OG0000680	BRALA01527, BRALA18950	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	BRALA08295	OFUSG02151.1.p1
OG0000681	BRALA33161	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	BRALA25456, BRALA25454, BRALA35283, BRALA25455, BRALA21676	OFUSG06498.1.p1
OG0000683	BRALA33661	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	BRALA00898	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	BRALA35184, BRALA35989	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	BRALA13886	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000686	BRALA00708, BRALA19251, BRALA01995, BRALA01996, BRALA03393, BRALA12592, BRALA01972, BRALA01971, BRALA01994, BRALA01970, BRALA00770, BRALA00717, BRALA00718, BRALA00709, BRALA23849, BRALA28028, BRALA12673, BRALA11761, BRALA05022, BRALA20295, BRALA00710, BRALA09519, BRALA00719, BRALA22854, BRALA32164, BRALA00716, BRALA26777, BRALA07135, BRALA31304, BRALA04864, BRALA12674	OFUSG07661.1.p1
OG0000686	BRALA30430	OFUSG21445.1.p1
OG0000690	BRALA29358	OFUSG00182.1.p1
OG0000690	BRALA05018	OFUSG17680.1.p1
OG0000691	BRALA03301	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	BRALA09683	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	BRALA01186	OFUSG17216.1.p1
OG0000692	BRALA15055	OFUSG09308.1.p1
OG0000693	BRALA18789	OFUSG17230.1.p1, OFUSG17230.2.p1
OG0000693	BRALA02763	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	BRALA10162	OFUSG08082.1.p1
OG0000695	BRALA11548, BRALA29384	OFUSG23305.1.p1, OFUSG01938.1.p1, OFUSG05754.1.p1, OFUSG12045.1.p1
OG0000696	BRALA16043	OFUSG17219.1.p1
OG0000696	BRALA15238	OFUSG11698.1.p1
OG0000696	BRALA19739	OFUSG06947.1.p1
OG0000697	BRALA30467	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	BRALA26139	OFUSG25097.1.p1
OG0000698	BRALA35545	OFUSG11683.1.p1
OG0000701	BRALA21677	OFUSG09694.1.p1, OFUSG26676.1.p1, OFUSG19007.2.p1, OFUSG19007.4.p1, OFUSG19007.1.p1, OFUSG19007.3.p1, OFUSG09370.1.p1
OG0000702	BRALA28498	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	BRALA03871	OFUSG18539.1.p1
OG0000706	BRALA20496	OFUSG06700.1.p1
OG0000706	BRALA15669	OFUSG07052.1.p1
OG0000708	BRALA05296	OFUSG21283.1.p1
OG0000708	BRALA10976	OFUSG18936.1.p1
OG0000709	BRALA10837	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000711	BRALA20784	OFUSG01514.1.p1
OG0000711	BRALA02434	OFUSG00761.1.p1
OG0000711	BRALA02091	OFUSG00164.1.p1
OG0000712	BRALA19423	OFUSG02312.2.p1, OFUSG02312.1.p1
OG0000713	BRALA06138, BRALA11673, BRALA17981, BRALA30637, BRALA04689, BRALA04690	OFUSG13986.1.p1
OG0000715	BRALA17045	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1
OG0000716	BRALA35786, BRALA32595, BRALA32592	OFUSG00381.1.p1
OG0000717	BRALA10082	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1
OG0000718	BRALA29518	OFUSG19609.1.p1, OFUSG19609.2.p1
OG0000720	BRALA08022	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000721	BRALA14964	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000722	BRALA24668, BRALA24667	OFUSG11385.1.p1
OG0000723	BRALA34283	OFUSG21286.1.p1
OG0000725	BRALA28873, BRALA33948	OFUSG07689.1.p1
OG0000725	BRALA35334	OFUSG07873.1.p1
OG0000726	BRALA09055	OFUSG16555.1.p1
OG0000727	BRALA25698	OFUSG06284.1.p1, OFUSG24248.1.p1, OFUSG24249.1.p1
OG0000728	BRALA09949	OFUSG12418.1.p1
OG0000730	BRALA23680	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000730	BRALA01178	OFUSG17597.1.p1
OG0000730	BRALA23679	OFUSG16513.1.p1
OG0000732	BRALA05974	OFUSG24914.1.p1
OG0000732	BRALA01121	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	BRALA13293	OFUSG22012.1.p1
OG0000733	BRALA13301	OFUSG11826.1.p1
OG0000734	BRALA10056	OFUSG08307.1.p1
OG0000735	BRALA12877	OFUSG16966.1.p1, OFUSG16966.2.p1
OG0000736	BRALA00292	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1
OG0000737	BRALA24490	OFUSG06204.2.p1, OFUSG06204.1.p1
OG0000739	BRALA28504, BRALA32114, BRALA34140, BRALA19169, BRALA21299, BRALA16156, BRALA25772, BRALA30984, BRALA33426, BRALA11608, BRALA07810, BRALA31626, BRALA07887, BRALA06841, BRALA14312, BRALA05588, BRALA31275, BRALA18175, BRALA11192, BRALA34375, BRALA04127, BRALA21544, BRALA10965, BRALA32230, BRALA19778, BRALA02618, BRALA27014, BRALA02146, BRALA19170, BRALA28651, BRALA31066, BRALA21394, BRALA27920, BRALA05587, BRALA23333, BRALA21251, BRALA20934, BRALA16036, BRALA25975, BRALA02145, BRALA16155, BRALA25164, BRALA30474, BRALA29925, BRALA28769, BRALA16753, BRALA21356, BRALA29604	OFUSG23775.1.p1
OG0000740	BRALA07389	OFUSG16696.1.p1
OG0000740	BRALA21585	OFUSG11518.1.p1
OG0000741	BRALA33045	OFUSG20104.1.p1
OG0000742	BRALA00941, BRALA00779, BRALA34671, BRALA00781, BRALA00894, BRALA01300, BRALA00780, BRALA04865, BRALA04866, BRALA17048, BRALA01585, BRALA24217, BRALA10593, BRALA01301, BRALA07187, BRALA11034, BRALA00944, BRALA17047, BRALA01299, BRALA01296, BRALA00942, BRALA00939, BRALA00940, BRALA00943, BRALA00938, BRALA17039, BRALA07567, BRALA01586, BRALA10119, BRALA11388, BRALA23693, BRALA14845	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1
OG0000743	BRALA06285	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1
OG0000743	BRALA06284	OFUSG10972.1.p1
OG0000744	BRALA03822, BRALA06789, BRALA03324	OFUSG23163.1.p1
OG0000745	BRALA10823	OFUSG21266.1.p1, OFUSG06279.1.p1
OG0000745	BRALA06045	OFUSG03164.1.p1
OG0000746	BRALA16242, BRALA16245, BRALA16244, BRALA16243, BRALA16241	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1
OG0000748	BRALA10606	OFUSG23274.1.p1
OG0000749	BRALA28914	OFUSG11790.1.p1
OG0000750	BRALA14527	OFUSG12214.1.p1
OG0000750	BRALA15208, BRALA27083, BRALA15212	OFUSG18554.1.p1, OFUSG18074.1.p1
OG0000751	BRALA07411	OFUSG16377.1.p1, OFUSG16377.2.p1
OG0000752	BRALA11552	OFUSG06577.1.p1
OG0000752	BRALA28831	OFUSG01816.1.p1
OG0000752	BRALA05171	OFUSG23281.1.p1
OG0000753	BRALA27046	OFUSG03990.1.p1
OG0000753	BRALA21594	OFUSG09322.2.p1, OFUSG09322.1.p1
OG0000754	BRALA16625, BRALA28897, BRALA12535, BRALA09046, BRALA06675	OFUSG23658.1.p1
OG0000755	BRALA12515	OFUSG22904.1.p1
OG0000756	BRALA00348	OFUSG25507.1.p1, OFUSG07827.1.p1
OG0000757	BRALA34310	OFUSG15507.1.p1
OG0000758	BRALA13715	OFUSG26565.1.p1
OG0000759	BRALA30577	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1
OG0000760	BRALA20315	OFUSG06964.1.p1
OG0000761	BRALA23656	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1
OG0000763	BRALA13502	OFUSG00086.1.p1, OFUSG08828.1.p1
OG0000764	BRALA10953, BRALA10954	OFUSG08398.1.p1
OG0000765	BRALA25961	OFUSG21598.1.p1, OFUSG21598.2.p1
OG0000766	BRALA15635	OFUSG19864.1.p1
OG0000766	BRALA32820, BRALA18201	OFUSG25482.1.p1, OFUSG25482.4.p1, OFUSG25482.3.p1, OFUSG25482.2.p1
OG0000767	BRALA12056, BRALA12057	OFUSG07632.1.p1, OFUSG11580.1.p1
OG0000768	BRALA25731	OFUSG19400.2.p1, OFUSG19400.1.p1
OG0000772	BRALA03708	OFUSG02068.1.p1
OG0000772	BRALA34004, BRALA16613, BRALA03331	OFUSG05265.1.p1
OG0000773	BRALA03780, BRALA03779, BRALA03666	OFUSG14919.1.p1
OG0000773	BRALA00878	OFUSG19252.1.p1
OG0000773	BRALA22192	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1
OG0000774	BRALA12795	OFUSG18867.1.p1
OG0000776	BRALA29299, BRALA14518, BRALA14519, BRALA14092, BRALA29300	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1
OG0000777	BRALA06536	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1
OG0000778	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259	OFUSG11453.1.p1
OG0000778	BRALA05457	OFUSG12710.1.p1
OG0000779	BRALA02587	OFUSG07668.1.p1
OG0000779	BRALA01807	OFUSG25635.2.p1, OFUSG25635.1.p1
OG0000780	BRALA21364	OFUSG16803.1.p1
OG0000780	BRALA00744	OFUSG12906.1.p1
OG0000781	BRALA05140, BRALA12327, BRALA12336	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1
OG0000782	BRALA18203	OFUSG08693.1.p1
OG0000783	BRALA05327, BRALA21547, BRALA20580, BRALA07693, BRALA12297, BRALA21197, BRALA01926, BRALA32173, BRALA06677, BRALA01540, BRALA23271, BRALA10462, BRALA16786, BRALA11601, BRALA24574, BRALA30779, BRALA32529, BRALA00159, BRALA27843, BRALA01925, BRALA30778, BRALA18854, BRALA32528, BRALA16000, BRALA06287, BRALA14344, BRALA19146, BRALA26050, BRALA16001, BRALA26049, BRALA27740, BRALA34940	OFUSG11333.1.p1
OG0000784	BRALA17554, BRALA16289, BRALA22376, BRALA25588	OFUSG06112.1.p1
OG0000786	BRALA12027	OFUSG11819.1.p1
OG0000787	BRALA03891	OFUSG11014.1.p1
OG0000788	BRALA02413	OFUSG00699.1.p1
OG0000788	BRALA32315	OFUSG19658.1.p1
OG0000789	BRALA24048, BRALA33484, BRALA31011, BRALA27209	OFUSG18594.1.p1, OFUSG24789.1.p1, OFUSG24792.1.p1, OFUSG01000.1.p1
OG0000790	BRALA12652, BRALA25569, BRALA28594	OFUSG03971.1.p1
OG0000791	BRALA14451	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1
OG0000792	BRALA04034	OFUSG15258.2.p1, OFUSG15258.1.p1, OFUSG15258.3.p1
OG0000792	BRALA04682	OFUSG04365.1.p1
OG0000792	BRALA32297	OFUSG22559.1.p1
OG0000793	BRALA17595	OFUSG09289.1.p1
OG0000794	BRALA27101, BRALA27102	OFUSG08224.1.p1, OFUSG08224.2.p1
OG0000795	BRALA22731	OFUSG26685.1.p1, OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1, OFUSG02821.1.p1
OG0000796	BRALA13626	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1
OG0000798	BRALA22751	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1
OG0000799	BRALA07756	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1
OG0000802	BRALA01136, BRALA01137, BRALA01138	OFUSG21207.1.p1
OG0000803	BRALA32963, BRALA35065, BRALA07561	OFUSG07577.1.p1
OG0000803	BRALA35038, BRALA35572, BRALA32962	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1
OG0000809	BRALA05348	OFUSG17351.1.p1, OFUSG17351.2.p1
OG0000810	BRALA00801	OFUSG13316.1.p1
OG0000810	BRALA10599	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1
OG0000812	BRALA12455	OFUSG20097.1.p1
OG0000812	BRALA34233, BRALA02243	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2
OG0000812	BRALA34685, BRALA13930, BRALA29641, BRALA03892, BRALA27114, BRALA31846, BRALA29017, BRALA35871, BRALA26285, BRALA28307, BRALA03896, BRALA15535, BRALA35348	OFUSG00290.1.p1, OFUSG01508.1.p2
OG0000813	BRALA03660	OFUSG10956.1.p1
OG0000814	BRALA04143	OFUSG16546.1.p1
OG0000814	BRALA13770, BRALA03045	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1
OG0000815	BRALA11706	OFUSG24917.1.p1
OG0000815	BRALA04544	OFUSG04646.2.p1, OFUSG04646.1.p1
OG0000816	BRALA20882	OFUSG12543.1.p1
OG0000816	BRALA03932	OFUSG10926.1.p1
OG0000817	BRALA00540	OFUSG23697.1.p1
OG0000817	BRALA03663	OFUSG18100.1.p1
OG0000817	BRALA17018	OFUSG04259.1.p1
OG0000818	BRALA13068	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1
OG0000819	BRALA07697	OFUSG25384.2.p1, OFUSG25384.1.p1
OG0000819	BRALA14959	OFUSG22242.1.p1
OG0000819	BRALA34137	OFUSG22325.2.p1, OFUSG22325.1.p1
OG0000822	BRALA08819, BRALA08822, BRALA08830	OFUSG12185.1.p1
OG0000822	BRALA23399, BRALA23400	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1
OG0000823	BRALA10824	OFUSG25821.1.p1, OFUSG25821.2.p1
OG0000824	BRALA12514	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1
OG0000825	BRALA11858	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1
OG0000825	BRALA13831, BRALA13832, BRALA13834, BRALA13833	OFUSG19469.1.p1
OG0000826	BRALA19087	OFUSG20773.1.p1, OFUSG20775.1.p1
OG0000827	BRALA14647	OFUSG09504.1.p1, OFUSG08806.1.p1
OG0000827	BRALA16833, BRALA30597	OFUSG12430.2.p1, OFUSG12430.1.p1
OG0000827	BRALA00958	OFUSG20387.1.p1
OG0000828	BRALA04441	OFUSG16610.1.p1
OG0000828	BRALA34346	OFUSG14927.1.p1
OG0000829	BRALA16337, BRALA16336, BRALA16335	OFUSG05943.1.p1
OG0000832	BRALA24388, BRALA08098, BRALA08100, BRALA04511, BRALA15197, BRALA18694	OFUSG10360.1.p1
OG0000833	BRALA05134	OFUSG12738.1.p1
OG0000834	BRALA06902	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1
OG0000836	BRALA04434	OFUSG11517.1.p1
OG0000836	BRALA01673, BRALA04302, BRALA08044, BRALA08045	OFUSG04483.1.p1
OG0000837	BRALA14733	OFUSG01836.1.p1
OG0000838	BRALA23852, BRALA23853	OFUSG07503.1.p1
OG0000841	BRALA03274	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1
OG0000842	BRALA00081	OFUSG17660.1.p1
OG0000845	BRALA12426	OFUSG00051.1.p1
OG0000845	BRALA12338	OFUSG00112.1.p1
OG0000847	BRALA27576	OFUSG15294.1.p1
OG0000847	BRALA19376	OFUSG24225.1.p1, OFUSG24225.2.p1
OG0000848	BRALA26804	OFUSG02732.1.p1
OG0000849	BRALA35105	OFUSG09067.1.p1
OG0000850	BRALA22071, BRALA00654	OFUSG12712.1.p1
OG0000850	BRALA25841	OFUSG06085.1.p1
OG0000851	BRALA11776	OFUSG02239.1.p1, OFUSG02239.2.p1
OG0000852	BRALA26844	OFUSG09153.1.p1, OFUSG09153.2.p1
OG0000852	BRALA03113	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1
OG0000853	BRALA00419	OFUSG07722.2.p1, OFUSG07722.1.p1, OFUSG07722.4.p1, OFUSG07722.3.p1
OG0000854	BRALA04070, BRALA04062, BRALA05362, BRALA04082, BRALA04079, BRALA04080, BRALA04077, BRALA31873, BRALA04085, BRALA04078, BRALA04081, BRALA04086, BRALA32502, BRALA30946, BRALA02693, BRALA04072, BRALA24084, BRALA32243, BRALA02692, BRALA02694, BRALA32242, BRALA18948	OFUSG16270.1.p1
OG0000854	BRALA04076	OFUSG19946.1.p1
OG0000855	BRALA11989	OFUSG08911.2.p1, OFUSG08911.1.p1
OG0000855	BRALA11988, BRALA11992	OFUSG14975.1.p1, OFUSG14975.2.p1
OG0000856	BRALA04525	OFUSG19294.1.p1, OFUSG19295.1.p1
OG0000856	BRALA14253	OFUSG18678.1.p1
OG0000857	BRALA08900	OFUSG01227.1.p1
OG0000858	BRALA12759	OFUSG19534.1.p1, OFUSG19534.2.p1
OG0000858	BRALA20038	OFUSG18650.1.p1
OG0000858	BRALA08811	OFUSG19764.2.p1, OFUSG19764.1.p1
OG0000859	BRALA01935	OFUSG09251.1.p1
OG0000860	BRALA18427	OFUSG07489.1.p1, OFUSG07489.2.p1
OG0000863	BRALA11555	OFUSG16665.1.p1, OFUSG05886.1.p1
OG0000863	BRALA26155	OFUSG04268.1.p1, OFUSG04268.2.p1, OFUSG04258.1.p1, OFUSG17976.1.p1, OFUSG24572.1.p1, OFUSG19627.1.p1
OG0000866	BRALA14503, BRALA14497, BRALA18163, BRALA10542, BRALA09878, BRALA09877, BRALA09875, BRALA22729, BRALA04845	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1
OG0000867	BRALA24411, BRALA11145	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1
OG0000868	BRALA34175	OFUSG11760.1.p1
OG0000869	BRALA33856	OFUSG13203.1.p1, OFUSG01355.1.p1
OG0000869	BRALA00814, BRALA00815	OFUSG16947.1.p1
OG0000870	BRALA21184, BRALA21180, BRALA21179	OFUSG02115.1.p1
OG0000870	BRALA18901	OFUSG20438.1.p1
OG0000871	BRALA08980	OFUSG00730.1.p1
OG0000871	BRALA16416	OFUSG06537.1.p1
