Orthogroup	BRALA	BRAFL
OG0000487	BRALA28599	bflo_14910
OG0000487	BRALA25400	bflo_09870
OG0000487	BRALA25401	bflo_09874
OG0000487	BRALA28602	bflo_14913
OG0000488	BRALA07851	bflo_07158, bflo_07132, bflo_01931, bflo_26845, bflo_07048
OG0000488	BRALA29429	bflo_12530
OG0000489	BRALA13763	bflo_01733
OG0000492	BRALA13872	bflo_10701
OG0000494	BRALA14931	bflo_21012
OG0000495	BRALA16913	bflo_17328
OG0000495	BRALA16912	bflo_17329
OG0000495	BRALA16952	bflo_20028
OG0000495	BRALA22436	bflo_14633
OG0000495	BRALA11572, BRALA07929, BRALA07931, BRALA16951	bflo_25150, bflo_26792, bflo_05352, bflo_14634
OG0000495	BRALA22144, BRALA16911	bflo_17330
OG0000496	BRALA07013	bflo_02965
OG0000496	BRALA17609	bflo_12707
OG0000496	BRALA17616	bflo_13361
OG0000496	BRALA17614	bflo_12706
OG0000497	BRALA07740	bflo_09440
OG0000497	BRALA17523	bflo_16465
OG0000498	BRALA29437	bflo_13583
OG0000499	BRALA24404	bflo_18253
OG0000501	BRALA16551	bflo_05712
OG0000501	BRALA16552	bflo_05715, bflo_05716, bflo_05714
OG0000502	BRALA26866	bflo_20513, bflo_20511
OG0000502	BRALA26862	bflo_12130
OG0000502	BRALA21072, BRALA33849, BRALA21061, BRALA21106, BRALA30987, BRALA21091, BRALA20484, BRALA21081, BRALA21108, BRALA11573, BRALA11575	bflo_18933, bflo_25086, bflo_25075
OG0000503	BRALA07482, BRALA23827	bflo_10348
OG0000503	BRALA20618	bflo_17082
OG0000504	BRALA21735	bflo_06289
OG0000505	BRALA07980	bflo_07768
OG0000505	BRALA07978	bflo_07648
OG0000506	BRALA05807	bflo_22129
OG0000508	BRALA17016	bflo_18835
OG0000508	BRALA31119	bflo_00915
OG0000508	BRALA33555	bflo_20411
OG0000509	BRALA35203	bflo_04380, bflo_05894
OG0000509	BRALA35796	bflo_03181, bflo_03609
OG0000510	BRALA00432	bflo_00250
OG0000511	BRALA33779	bflo_17465
OG0000511	BRALA33860, BRALA34653, BRALA29688, BRALA34788	bflo_18144
OG0000511	BRALA29694, BRALA35018, BRALA35374, BRALA33126, BRALA12401, BRALA09343	bflo_11858
OG0000511	BRALA09344	bflo_11715
OG0000511	BRALA34156	bflo_17885, bflo_17189
OG0000511	BRALA34761, BRALA12397, BRALA34096, BRALA29693	bflo_04922
OG0000511	BRALA34946	bflo_18145
OG0000511	BRALA32479	bflo_18143
OG0000512	BRALA04179	bflo_08124
OG0000514	BRALA19477	bflo_04358
OG0000515	BRALA07345	bflo_07840, bflo_19448
OG0000516	BRALA15544	bflo_04958, bflo_04964, bflo_04978, bflo_04972, bflo_04974, bflo_04979, bflo_04981, bflo_04962
OG0000516	BRALA02044, BRALA02039, BRALA02037	bflo_04969, bflo_04966
OG0000516	BRALA32371	bflo_04961
OG0000516	BRALA02047	bflo_04986, bflo_04976
OG0000516	BRALA02350, BRALA22353, BRALA02043, BRALA02030, BRALA20755	bflo_04732
OG0000516	BRALA08843	bflo_03764
OG0000516	BRALA28896	bflo_13085
OG0000516	BRALA28892	bflo_13506
OG0000517	BRALA28682	bflo_02363
OG0000517	BRALA20746	bflo_03618
OG0000518	BRALA08497, BRALA08495	bflo_00747
OG0000518	BRALA08500	bflo_05891
OG0000518	BRALA02139, BRALA02121, BRALA04972, BRALA12895, BRALA12894	bflo_16764
OG0000518	BRALA18471	bflo_19392
OG0000518	BRALA08498	bflo_24495
OG0000518	BRALA12890	bflo_24855, bflo_24741
OG0000518	BRALA09527	bflo_01139, bflo_10909, bflo_04987
OG0000518	BRALA13745	bflo_00996
OG0000518	BRALA13746	bflo_00997
OG0000518	BRALA04848, BRALA05781	bflo_12386
OG0000518	BRALA13191	bflo_02453
OG0000518	BRALA24589, BRALA12228	bflo_10331
OG0000518	BRALA03935	bflo_07543, bflo_07958
OG0000518	BRALA23409	bflo_27139
OG0000519	BRALA25441	bflo_04746
OG0000519	BRALA22160	bflo_19841
OG0000520	BRALA19385	bflo_20469
OG0000520	BRALA23459	bflo_07206
OG0000521	BRALA18650	bflo_23364
OG0000522	BRALA25050	bflo_10022
OG0000522	BRALA25052	bflo_10021
OG0000523	BRALA23223	bflo_20597
OG0000523	BRALA26109, BRALA09495	bflo_01419
OG0000523	BRALA26107	bflo_01438
OG0000525	BRALA20630	bflo_16581
OG0000525	BRALA13036, BRALA13035	bflo_22957
OG0000526	BRALA18190, BRALA08755	bflo_03466
OG0000526	BRALA18192	bflo_05443, bflo_05444
OG0000526	BRALA16238	bflo_21568
OG0000526	BRALA16318	bflo_09245
OG0000526	BRALA23607	bflo_14836
OG0000526	BRALA30521	bflo_08760
OG0000526	BRALA08217	bflo_15247
OG0000526	BRALA12537	bflo_13787
OG0000526	BRALA00644	bflo_26442
OG0000526	BRALA18595	bflo_00822
OG0000526	BRALA00628	bflo_00641
OG0000526	BRALA00629	bflo_26490
OG0000526	BRALA00489	bflo_00115
OG0000526	BRALA12135	bflo_21914
OG0000526	BRALA08760	bflo_03791
OG0000526	BRALA16233	bflo_21569
OG0000526	BRALA27381	bflo_23707
OG0000526	BRALA01561	bflo_26158
OG0000526	BRALA18594, BRALA23606	bflo_15326
OG0000526	BRALA34347	bflo_15248, bflo_22821
OG0000527	BRALA12888	bflo_01262
OG0000528	BRALA08668	bflo_24671
OG0000528	BRALA02212	bflo_03193
OG0000528	BRALA11348	bflo_02141
OG0000528	BRALA11351	bflo_02200
OG0000528	BRALA13353	bflo_07977
OG0000529	BRALA17267	bflo_24350
OG0000529	BRALA21823	bflo_05041
OG0000530	BRALA27713	bflo_25160
OG0000531	BRALA10663	bflo_00390
OG0000532	BRALA13752	bflo_01721
OG0000532	BRALA07475, BRALA19708	bflo_17770
OG0000533	BRALA29896	bflo_06859
OG0000533	BRALA29895	bflo_25618
OG0000533	BRALA09268	bflo_20601
OG0000533	BRALA09267	bflo_11898
OG0000534	BRALA17057	bflo_19475
OG0000534	BRALA25037	bflo_23132
OG0000535	BRALA25267	bflo_23349
OG0000535	BRALA14162	bflo_19394
OG0000535	BRALA12520	bflo_13649, bflo_13443
OG0000536	BRALA20347	bflo_12464
OG0000536	BRALA20349	bflo_11681, bflo_11680
OG0000536	BRALA20350	bflo_11682
OG0000537	BRALA22102	bflo_26451
OG0000537	BRALA13070	bflo_23567
OG0000537	BRALA00495	bflo_00838
OG0000537	BRALA15959	bflo_01223
OG0000537	BRALA11325	bflo_02140
OG0000537	BRALA11365	bflo_02205
OG0000537	BRALA29365	bflo_02937
OG0000537	BRALA04214	bflo_08077
OG0000537	BRALA04213, BRALA04212	bflo_08076
OG0000537	BRALA13679	bflo_21616
OG0000537	BRALA13681	bflo_21615
OG0000539	BRALA05969	bflo_21528, bflo_22330, bflo_19729
OG0000539	BRALA20475	bflo_11764
OG0000539	BRALA16574, BRALA30262	bflo_18430
OG0000539	BRALA04389	bflo_04586
OG0000539	BRALA27236	bflo_01715, bflo_09848
OG0000539	BRALA04388	bflo_04616
OG0000539	BRALA29728	bflo_10638, bflo_10636, bflo_19528
OG0000539	BRALA18944	bflo_07866
OG0000539	BRALA06806, BRALA06805	bflo_08212
OG0000540	BRALA33330, BRALA34975, BRALA33025, BRALA32816, BRALA33558, BRALA31394	bflo_00156, bflo_00167, bflo_00147, bflo_00174, bflo_00178, bflo_00136, bflo_26475, bflo_00126
OG0000540	BRALA35826, BRALA31392, BRALA32895	bflo_26547, bflo_26513, bflo_00098, bflo_26502, bflo_26564, bflo_26524, bflo_26482
OG0000541	BRALA08736	bflo_03796
OG0000541	BRALA08734	bflo_03101
OG0000541	BRALA08735, BRALA02104	bflo_24768, bflo_03098
OG0000541	BRALA08740	bflo_03097, bflo_03095
OG0000542	BRALA22764	bflo_14687, bflo_00155
OG0000542	BRALA00596	bflo_00805
OG0000543	BRALA33833, BRALA07612, BRALA20419, BRALA11200, BRALA31547, BRALA26997	bflo_00752
OG0000543	BRALA23939, BRALA28542, BRALA23636, BRALA28395, BRALA31640, BRALA31650, BRALA32482, BRALA27224, BRALA13596, BRALA18008, BRALA01896, BRALA20141, BRALA33435, BRALA32172, BRALA30924, BRALA33436, BRALA30547, BRALA30250, BRALA24933, BRALA13597, BRALA28840, BRALA06661, BRALA20718, BRALA17989	bflo_04238
OG0000544	BRALA19421	bflo_14131
OG0000544	BRALA03994	bflo_07969
OG0000544	BRALA34378	bflo_25327
OG0000545	BRALA24399	bflo_18231
OG0000545	BRALA22583	bflo_12226
OG0000546	BRALA05880	bflo_22241, bflo_22135
OG0000547	BRALA09990	bflo_10425, bflo_10420
OG0000547	BRALA04398	bflo_12128
OG0000547	BRALA15378	bflo_11499
OG0000548	BRALA31695	bflo_09374
OG0000548	BRALA21474	bflo_10945
OG0000548	BRALA22718	bflo_11390
OG0000549	BRALA09774	bflo_01736
OG0000549	BRALA01654	bflo_06860, bflo_06875, bflo_06867, bflo_06869, bflo_06873
OG0000549	BRALA11510, BRALA16788	bflo_08772, bflo_09508, bflo_08773
OG0000549	BRALA33866	bflo_17976
OG0000549	BRALA19896	bflo_10802
OG0000549	BRALA24295	bflo_09069
OG0000549	BRALA03880	bflo_07906
OG0000550	BRALA04948	bflo_02626
OG0000550	BRALA22193	bflo_20434
OG0000550	BRALA04936, BRALA04939, BRALA04945, BRALA04926	bflo_02305
OG0000550	BRALA04918, BRALA04917, BRALA04916	bflo_02304
OG0000551	BRALA03802	bflo_07425
OG0000551	BRALA20241, BRALA03089	bflo_12554
OG0000552	BRALA31577	bflo_14381
OG0000552	BRALA12172	bflo_22570
OG0000553	BRALA09626	bflo_01191
OG0000553	BRALA16722, BRALA35015	bflo_23301
OG0000554	BRALA10862	bflo_16926
OG0000554	BRALA04712	bflo_02569
OG0000555	BRALA03368, BRALA29607, BRALA27162	bflo_00503, bflo_18487
OG0000555	BRALA08578, BRALA29606, BRALA21949, BRALA33089	bflo_18147, bflo_21575, bflo_09624, bflo_19375, bflo_04132, bflo_26018, bflo_00705, bflo_07503
OG0000555	BRALA29129, BRALA20119	bflo_27103
OG0000556	BRALA07751	bflo_14180, bflo_14902, bflo_15488, bflo_14896, bflo_14893, bflo_18541, bflo_14888, bflo_14898
OG0000556	BRALA15893, BRALA15897, BRALA15887, BRALA15898	bflo_04598, bflo_04601, bflo_15483, bflo_14455, bflo_15489, bflo_27151, bflo_15480, bflo_15486, bflo_15490, bflo_15481, bflo_20909
OG0000556	BRALA07749	bflo_04596, bflo_15491, bflo_04588, bflo_04595, bflo_04614, bflo_04611, bflo_15493, bflo_15496, bflo_14899, bflo_14918, bflo_04612
OG0000556	BRALA24384, BRALA15889	bflo_14900, bflo_15341, bflo_14912, bflo_14904, bflo_14903
OG0000556	BRALA07753, BRALA07752, BRALA15883, BRALA15882	bflo_04618
OG0000556	BRALA15888, BRALA15890	bflo_14992
OG0000560	BRALA24504	bflo_17516
OG0000560	BRALA08569	bflo_25084
OG0000560	BRALA10597	bflo_24948
OG0000560	BRALA25861	bflo_25087
OG0000560	BRALA13005, BRALA05538	bflo_24121
OG0000560	BRALA21205	bflo_24472
OG0000560	BRALA19574	bflo_25015
OG0000561	BRALA17425	bflo_08446, bflo_27388, bflo_22174
OG0000561	BRALA17424	bflo_22164
OG0000562	BRALA15030	bflo_01967
OG0000562	BRALA19937	bflo_12589, bflo_27046
OG0000563	BRALA08933	bflo_03331
OG0000563	BRALA08932	bflo_03330, bflo_03146
OG0000564	BRALA07152, BRALA24130, BRALA33441	bflo_12710
OG0000564	BRALA30531	bflo_11709
OG0000565	BRALA22484	bflo_23423
OG0000565	BRALA12049	bflo_00721, bflo_21031
OG0000565	BRALA05112	bflo_25370
OG0000565	BRALA08442	bflo_12816, bflo_06157
OG0000565	BRALA04573	bflo_02938
OG0000565	BRALA04975	bflo_02291
OG0000566	BRALA26624	bflo_04927
OG0000567	BRALA26815, BRALA08155, BRALA15895, BRALA26813	bflo_12141, bflo_11905, bflo_09047, bflo_06558, bflo_10797
OG0000567	BRALA12434	bflo_12747
OG0000567	BRALA10631	bflo_00564
OG0000567	BRALA01129	bflo_26349
OG0000567	BRALA24836	bflo_16510
OG0000568	BRALA26780, BRALA30414, BRALA26220	bflo_15577, bflo_12904, bflo_13810
OG0000568	BRALA26316	bflo_01244, bflo_07003
OG0000568	BRALA32086	bflo_03156, bflo_03152, bflo_21391, bflo_17573, bflo_01919
OG0000569	BRALA17565	bflo_05421
OG0000569	BRALA10221	bflo_24200, bflo_01938
OG0000569	BRALA00073, BRALA00621	bflo_00290
OG0000569	BRALA17656	bflo_13737
OG0000570	BRALA12710	bflo_05300, bflo_11340
OG0000571	BRALA26064	bflo_03919
OG0000571	BRALA31528, BRALA01347	bflo_20419
OG0000572	BRALA30970	bflo_05895
OG0000572	BRALA24438	bflo_23930
OG0000573	BRALA33118	bflo_24510
OG0000573	BRALA01402	bflo_06124
OG0000574	BRALA06426	bflo_23185
OG0000574	BRALA10469	bflo_23738
OG0000574	BRALA02629	bflo_15787
OG0000575	BRALA17689	bflo_22268
OG0000576	BRALA00312	bflo_00644
OG0000577	BRALA09153, BRALA09151, BRALA09152	bflo_18961
OG0000580	BRALA26260	bflo_01833
OG0000580	BRALA02419	bflo_03722
OG0000581	BRALA25966	bflo_17912
OG0000581	BRALA25968	bflo_13400
OG0000581	BRALA25970	bflo_15589
OG0000582	BRALA24843	bflo_16708
OG0000583	BRALA19696	bflo_18273
OG0000583	BRALA24380	bflo_17472
OG0000584	BRALA05113	bflo_25906
OG0000584	BRALA05114	bflo_25368
OG0000584	BRALA05271	bflo_25269
OG0000585	BRALA20335	bflo_12167
OG0000587	BRALA05810	bflo_22172
OG0000587	BRALA15179	bflo_21539
OG0000588	BRALA00972	bflo_25659
OG0000588	BRALA24520	bflo_18379
OG0000589	BRALA33101, BRALA29679	bflo_16480, bflo_24537
OG0000590	BRALA07082	bflo_02465
OG0000590	BRALA16075, BRALA31942	bflo_13755
OG0000591	BRALA25344	bflo_23823, bflo_04558
OG0000591	BRALA23791	bflo_21592
OG0000591	BRALA13642	bflo_22417
OG0000592	BRALA22980	bflo_18186
OG0000592	BRALA12293, BRALA12292	bflo_18254
OG0000592	BRALA25533	bflo_09136
OG0000593	BRALA10467	bflo_23756
OG0000593	BRALA03529	bflo_12794
OG0000594	BRALA10983	bflo_12010
OG0000594	BRALA02053	bflo_04803
OG0000595	BRALA02530	bflo_11300
OG0000595	BRALA02519	bflo_10904
OG0000595	BRALA24006, BRALA31754	bflo_24314
OG0000595	BRALA00899	bflo_25433
OG0000595	BRALA35046, BRALA24007, BRALA29409	bflo_26606
OG0000595	BRALA02522, BRALA02526, BRALA29630	bflo_03058
OG0000595	BRALA02525	bflo_03621
OG0000595	BRALA02521, BRALA17829	bflo_11216
OG0000595	BRALA24012	bflo_04059
OG0000595	BRALA09945	bflo_09587
OG0000595	BRALA31755	bflo_17178, bflo_24315
OG0000595	BRALA00901	bflo_25435
OG0000595	BRALA00900	bflo_01855
OG0000595	BRALA07040, BRALA30192, BRALA07028	bflo_02615
OG0000597	BRALA07224	bflo_20762, bflo_20033
OG0000597	BRALA07985	bflo_08218
OG0000598	BRALA03034, BRALA02990	bflo_25963, bflo_16715, bflo_16732, bflo_17037, bflo_04486, bflo_11146, bflo_17022, bflo_13619
OG0000598	BRALA09389	bflo_06514
OG0000598	BRALA08426, BRALA17485	bflo_02922
OG0000598	BRALA05896	bflo_24307, bflo_22284
OG0000598	BRALA05863	bflo_18492, bflo_20322
OG0000598	BRALA15652	bflo_18127
OG0000598	BRALA09868, BRALA33289, BRALA08360	bflo_06098
OG0000600	BRALA16892	bflo_17336
OG0000601	BRALA06469	bflo_23194
OG0000601	BRALA04622	bflo_02476
OG0000601	BRALA04621	bflo_02479
OG0000602	BRALA13634	bflo_21292
OG0000602	BRALA13638	bflo_21257
OG0000603	BRALA11986	bflo_04842
OG0000604	BRALA23058	bflo_14466
OG0000607	BRALA02171	bflo_03955
OG0000609	BRALA13529	bflo_06226
OG0000609	BRALA13853	bflo_10430
OG0000609	BRALA18964	bflo_12331
OG0000609	BRALA18966	bflo_11801
OG0000609	BRALA18965	bflo_12180
OG0000609	BRALA13849	bflo_10255, bflo_10429
OG0000609	BRALA04542	bflo_02450
OG0000609	BRALA05170	bflo_25757
OG0000609	BRALA01190, BRALA05174	bflo_26350
OG0000610	BRALA02697	bflo_16219
OG0000611	BRALA20389	bflo_14598
OG0000611	BRALA27313	bflo_13769
OG0000612	BRALA24052	bflo_08808
OG0000612	BRALA20021	bflo_13076
OG0000613	BRALA12977	bflo_01058
OG0000613	BRALA30072	bflo_06280
OG0000614	BRALA03493	bflo_13013
OG0000614	BRALA26253	bflo_12534
OG0000614	BRALA24121	bflo_23560
OG0000615	BRALA14242	bflo_21223
OG0000616	BRALA23460	bflo_16048
OG0000617	BRALA28136	bflo_11487
OG0000617	BRALA18939	bflo_05006
OG0000618	BRALA17090	bflo_06683
OG0000619	BRALA12118	bflo_22484
OG0000620	BRALA28439	bflo_12692
OG0000620	BRALA08655	bflo_13589, bflo_13588
OG0000620	BRALA19965	bflo_12693
OG0000620	BRALA13924	bflo_19542, bflo_01861, bflo_01862
OG0000620	BRALA10352	bflo_01552, bflo_01860
OG0000620	BRALA24000	bflo_09127, bflo_09132
OG0000620	BRALA28135	bflo_11486
OG0000620	BRALA10351	bflo_09658
OG0000620	BRALA10349	bflo_09611, bflo_10786, bflo_09612, bflo_09094
OG0000620	BRALA13217, BRALA27492, BRALA32077, BRALA19836	bflo_01264
OG0000620	BRALA32855, BRALA18317	bflo_04002, bflo_03995
OG0000620	BRALA01472, BRALA06169, BRALA06167	bflo_20197
OG0000620	BRALA14095	bflo_18495
OG0000620	BRALA25014	bflo_15579
OG0000620	BRALA25015	bflo_15582
OG0000620	BRALA25016	bflo_15735
OG0000620	BRALA12503	bflo_15558
OG0000620	BRALA14226	bflo_22429, bflo_05409
OG0000621	BRALA20891	bflo_23720
OG0000621	BRALA26956	bflo_04514
OG0000621	BRALA08043	bflo_08142
OG0000622	BRALA09468	bflo_00412, bflo_01190
OG0000622	BRALA23957, BRALA12252, BRALA12281, BRALA25713, BRALA07948	bflo_25028, bflo_06144
OG0000622	BRALA12253, BRALA12387, BRALA15589, BRALA35785, BRALA25714, BRALA10975	bflo_12002, bflo_11520
OG0000622	BRALA31167	bflo_09638
OG0000622	BRALA14477	bflo_19540
OG0000622	BRALA28989	bflo_17231
OG0000622	BRALA15825	bflo_24423
OG0000622	BRALA11272	bflo_02582
OG0000623	BRALA01906	bflo_05993
OG0000624	BRALA09192	bflo_18705
OG0000625	BRALA19634	bflo_13602
OG0000626	BRALA09669	bflo_01067
OG0000627	BRALA29835	bflo_11148
OG0000628	BRALA28627	bflo_04338
OG0000628	BRALA16689	bflo_04756
OG0000629	BRALA09148	bflo_19152
OG0000629	BRALA24720	bflo_03279
OG0000629	BRALA24722	bflo_03281
OG0000630	BRALA30242	bflo_19455, bflo_20594
OG0000630	BRALA28999	bflo_02532, bflo_26749, bflo_19086
OG0000630	BRALA08635, BRALA31075	bflo_04553, bflo_01050, bflo_20664
OG0000630	BRALA27500	bflo_18276
OG0000632	BRALA31501, BRALA33220	bflo_03401
OG0000633	BRALA27123	bflo_15810
OG0000633	BRALA17864	bflo_05433
OG0000633	BRALA05091, BRALA02704, BRALA32439	bflo_06357
OG0000633	BRALA03616	bflo_06920
OG0000633	BRALA10872	bflo_06887
OG0000633	BRALA03615, BRALA03617, BRALA17937	bflo_06921
OG0000633	BRALA03610, BRALA03611	bflo_06972
OG0000633	BRALA33444, BRALA17938, BRALA12295	bflo_06813
OG0000633	BRALA16604, BRALA17940, BRALA17941	bflo_06924
OG0000633	BRALA33978	bflo_21204
OG0000633	BRALA15799	bflo_24198
OG0000634	BRALA18632	bflo_23919
OG0000634	BRALA11661	bflo_21508, bflo_21507
OG0000635	BRALA30993, BRALA30850	bflo_02736, bflo_02604
OG0000635	BRALA31506	bflo_11708
OG0000635	BRALA22165	bflo_20645
OG0000635	BRALA20517	bflo_04428
OG0000635	BRALA05536	bflo_25135
OG0000635	BRALA17413	bflo_22251
OG0000637	BRALA22258	bflo_15742
OG0000637	BRALA04773	bflo_18940
OG0000637	BRALA05959, BRALA07030	bflo_02509
OG0000637	BRALA35665	bflo_15987
OG0000637	BRALA25973	bflo_13690
OG0000638	BRALA16900	bflo_17689
OG0000638	BRALA19228	bflo_14414, bflo_14411, bflo_15294
OG0000638	BRALA19229, BRALA19227	bflo_14412
OG0000638	BRALA21706	bflo_08817
OG0000638	BRALA16896	bflo_18039
OG0000638	BRALA16897	bflo_18038
OG0000639	BRALA16533	bflo_00204
OG0000639	BRALA20016	bflo_13390
OG0000641	BRALA20742	bflo_03831, bflo_26728
OG0000641	BRALA20741, BRALA26654, BRALA26656	bflo_00901
OG0000641	BRALA26655	bflo_00902
OG0000642	BRALA06680	bflo_06990
OG0000643	BRALA01193	bflo_25724
OG0000643	BRALA28428	bflo_20210
OG0000644	BRALA17601	bflo_06229
OG0000644	BRALA25114, BRALA25115, BRALA25116	bflo_18207, bflo_21852
OG0000644	BRALA35218	bflo_15053
OG0000645	BRALA20003	bflo_13206
OG0000645	BRALA04294	bflo_08017
OG0000646	BRALA05656	bflo_24088
OG0000646	BRALA20004	bflo_12788
OG0000647	BRALA16420	bflo_10183
OG0000647	BRALA19497, BRALA16419	bflo_10185
OG0000648	BRALA03156	bflo_12702
OG0000648	BRALA03157	bflo_12700
OG0000649	BRALA09182	bflo_19169
OG0000649	BRALA11364	bflo_02204
OG0000649	BRALA20887	bflo_23734
OG0000650	BRALA06632	bflo_07845
OG0000650	BRALA04575	bflo_02924
OG0000651	BRALA33518	bflo_00909
OG0000652	BRALA20078, BRALA20077	bflo_12260
OG0000654	BRALA04554	bflo_02577
OG0000656	BRALA11096, BRALA23327	bflo_11707
OG0000656	BRALA32418	bflo_18480, bflo_27256
OG0000657	BRALA10474	bflo_05123
OG0000657	BRALA04158	bflo_08313
OG0000658	BRALA13305	bflo_12934
OG0000658	BRALA14135	bflo_13653
OG0000658	BRALA08887	bflo_02290, bflo_02292, bflo_03199
OG0000658	BRALA12509	bflo_07680, bflo_12703, bflo_13654
OG0000659	BRALA28643, BRALA30021, BRALA28962, BRALA33238	bflo_08635
OG0000660	BRALA15697	bflo_18320
OG0000660	BRALA10420	bflo_04617
OG0000662	BRALA23622	bflo_09255
OG0000662	BRALA06276	bflo_23849
OG0000663	BRALA17888	bflo_00888
OG0000663	BRALA25579	bflo_23628, bflo_06338, bflo_09350, bflo_14827, bflo_17699, bflo_17700, bflo_26019, bflo_04171, bflo_19376, bflo_07527, bflo_18187, bflo_21305, bflo_20187, bflo_21950, bflo_22513, bflo_05465, bflo_05466, bflo_00037, bflo_15313, bflo_20650, bflo_04957, bflo_04955
OG0000663	BRALA03574	bflo_13482
OG0000664	BRALA17169	bflo_11369
OG0000665	BRALA23202	bflo_06772
OG0000666	BRALA28214	bflo_11545
OG0000667	BRALA00909	bflo_25426
OG0000667	BRALA35784, BRALA16950, BRALA32772, BRALA32773, BRALA32771	bflo_22846
OG0000670	BRALA11703	bflo_21701
OG0000671	BRALA04719	bflo_02768
OG0000671	BRALA04720	bflo_02771, bflo_02770
OG0000671	BRALA07010	bflo_02233
OG0000671	BRALA11273	bflo_02719
OG0000672	BRALA06149	bflo_21591
OG0000672	BRALA24117	bflo_18607
OG0000673	BRALA14560	bflo_05947
OG0000674	BRALA23211	bflo_03109
OG0000674	BRALA25389	bflo_09819
OG0000675	BRALA15687	bflo_04950
OG0000675	BRALA11516	bflo_08779
OG0000676	BRALA13759	bflo_01208
OG0000676	BRALA25556	bflo_21661
OG0000677	BRALA26229	bflo_06430
OG0000677	BRALA04101	bflo_11657, bflo_11287, bflo_06980
OG0000677	BRALA17451	bflo_17870, bflo_07995
OG0000677	BRALA10499	bflo_01366
OG0000677	BRALA25676	bflo_06701, bflo_10028
OG0000677	BRALA12854, BRALA12853	bflo_02049
OG0000677	BRALA12852	bflo_01383, bflo_19981, bflo_22919
OG0000677	BRALA12856	bflo_12251
OG0000678	BRALA27487, BRALA27488	bflo_23704
OG0000679	BRALA18016, BRALA29924, BRALA20806, BRALA17475	bflo_04508
OG0000680	BRALA12807	bflo_11480
OG0000680	BRALA12803, BRALA12804	bflo_11478
OG0000680	BRALA26957	bflo_12784
OG0000680	BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022	bflo_11600, bflo_11950, bflo_11953
OG0000680	BRALA01752	bflo_06681
OG0000680	BRALA01527	bflo_06524
OG0000680	BRALA18950	bflo_11051, bflo_11738
OG0000681	BRALA08295	bflo_15452
OG0000681	BRALA33161	bflo_09887
OG0000682	BRALA25455, BRALA21676	bflo_10546
OG0000682	BRALA30874	bflo_10014
OG0000683	BRALA33661	bflo_08553
OG0000683	BRALA00898	bflo_25223
OG0000684	BRALA27326, BRALA33966, BRALA35184, BRALA35989, BRALA33798	bflo_13113
OG0000685	BRALA13886	bflo_08805
OG0000686	BRALA19251	bflo_00607
OG0000686	BRALA01995	bflo_04095, bflo_04081, bflo_04128
OG0000686	BRALA01996, BRALA03393, BRALA12592	bflo_14458
OG0000686	BRALA01972, BRALA01971, BRALA01994	bflo_27316, bflo_04130
OG0000686	BRALA01970	bflo_04079, bflo_04078, bflo_04080, bflo_04108
OG0000686	BRALA00770	bflo_25179, bflo_26179, bflo_26093, bflo_25541
OG0000686	BRALA00717, BRALA00718	bflo_09058, bflo_11986
OG0000686	BRALA00709	bflo_25503, bflo_25504
OG0000686	BRALA05022	bflo_13703, bflo_15338
OG0000686	BRALA20295	bflo_12005, bflo_11942, bflo_12102
OG0000686	BRALA00710	bflo_04741, bflo_25922
OG0000686	BRALA09519	bflo_06347, bflo_08793
OG0000686	BRALA00719, BRALA22854, BRALA32164, BRALA00716	bflo_12364
OG0000686	BRALA26777	bflo_14503
OG0000686	BRALA07135	bflo_14960
OG0000686	BRALA31304	bflo_14506
