Orthogroup	DANRE	BRAFL
OG0000069	DANRE26077, DANRE26160, DANRE39502, DANRE39507, DANRE39496, DANRE39492, DANRE37450, DANRE26173, DANRE26170, DANRE26153, DANRE26152	bflo_23214
OG0000069	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956	bflo_05168
OG0000069	DANRE37404	bflo_25591
OG0000069	DANRE26063	bflo_26381
OG0000070	DANRE18387, DANRE02540	bflo_17097, bflo_18391, bflo_18274
OG0000070	DANRE27422, DANRE27423, DANRE35328, DANRE35329, DANRE35330	bflo_19712, bflo_19610, bflo_18938, bflo_18939, bflo_18680, bflo_18677, bflo_08024, bflo_18676, bflo_06405, bflo_17765, bflo_24928, bflo_03653, bflo_13031, bflo_19530, bflo_18681, bflo_18560, bflo_19218, bflo_19322, bflo_19716, bflo_18678, bflo_18529, bflo_05505, bflo_19611, bflo_01821, bflo_08623, bflo_19607, bflo_03948, bflo_15003, bflo_25235
OG0000071	DANRE38652, DANRE38653, DANRE38644, DANRE38645, DANRE38647, DANRE38651, DANRE38650, DANRE38649, DANRE41730, DANRE41729, DANRE41727, DANRE41728, DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416	bflo_24861
OG0000072	DANRE06708, DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718, DANRE06793, DANRE06794, DANRE06795, DANRE06796, DANRE08770, DANRE08769, DANRE00814, DANRE00815	bflo_14354
OG0000072	DANRE15952, DANRE15953, DANRE00858, DANRE00856, DANRE00857, DANRE08517	bflo_14484, bflo_04637
OG0000072	DANRE08497, DANRE06006	bflo_14474
OG0000073	DANRE10520	bflo_23562
OG0000073	DANRE23044, DANRE24104, DANRE24103, DANRE27229, DANRE39355, DANRE27228, DANRE27227, DANRE24102	bflo_15886
OG0000073	DANRE30709, DANRE30708, DANRE12382	bflo_10835
OG0000074	DANRE30953, DANRE23378	bflo_10921
OG0000074	DANRE17935	bflo_14737
OG0000075	DANRE03709, DANRE26359, DANRE26360	bflo_02192
OG0000075	DANRE41686, DANRE41687, DANRE35873, DANRE35872	bflo_02500
OG0000075	DANRE23134, DANRE23133	bflo_02607
OG0000075	DANRE09985, DANRE09984, DANRE09983, DANRE02787	bflo_24625
OG0000075	DANRE01002, DANRE34361	bflo_21844
OG0000075	DANRE41688, DANRE23132	bflo_02487
OG0000075	DANRE36834, DANRE40515, DANRE12778	bflo_12189
OG0000075	DANRE30937, DANRE41300	bflo_11040
OG0000075	DANRE24998, DANRE31372, DANRE31373, DANRE22408, DANRE02483	bflo_12166
OG0000075	DANRE31021, DANRE31022	bflo_11652
OG0000077	DANRE16390, DANRE20043, DANRE07192, DANRE00591, DANRE00590, DANRE39691	bflo_09725
OG0000077	DANRE01477, DANRE40866, DANRE22036, DANRE06030, DANRE20156, DANRE16358	bflo_20919, bflo_20836, bflo_03467, bflo_21221, bflo_01044, bflo_00674, bflo_00541, bflo_14967, bflo_10820, bflo_23366
OG0000077	DANRE11696, DANRE11492, DANRE16170, DANRE41853, DANRE41854, DANRE17386, DANRE40644, DANRE19656, DANRE19657	bflo_18777, bflo_23174
OG0000078	DANRE10793, DANRE10792, DANRE18374	bflo_05955
OG0000078	DANRE39894, DANRE39895, DANRE39896, DANRE26111, DANRE26112, DANRE36848, DANRE30865, DANRE30864	bflo_03225, bflo_03224, bflo_03600, bflo_00994, bflo_16269, bflo_01905, bflo_16844, bflo_16039, bflo_09080, bflo_03425, bflo_02138
OG0000078	DANRE36849	bflo_23379, bflo_23493
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430, DANRE23441, DANRE01701, DANRE07129, DANRE07131, DANRE06662	bflo_00523
OG0000079	DANRE00163, DANRE00164, DANRE00165, DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	bflo_07371
OG0000079	DANRE08425, DANRE08424, DANRE08423, DANRE08420, DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230, DANRE08421, DANRE08418, DANRE08422, DANRE40812, DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	bflo_20026
OG0000079	DANRE01827, DANRE01825, DANRE01824, DANRE01826	bflo_01658
OG0000081	DANRE40649, DANRE40650, DANRE21459, DANRE14250, DANRE21460, DANRE24930, DANRE38366, DANRE24350, DANRE24349, DANRE20206, DANRE20207, DANRE41912, DANRE41911	bflo_25900, bflo_13564, bflo_13563
OG0000082	DANRE33308	bflo_15900
OG0000082	DANRE06377	bflo_04889
OG0000082	DANRE00971	bflo_00187
OG0000083	DANRE01056, DANRE08510, DANRE34355, DANRE07334, DANRE07333	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533
OG0000084	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413	bflo_10754
OG0000084	DANRE16406, DANRE16407, DANRE16782, DANRE23641, DANRE34043, DANRE34042, DANRE01545, DANRE05120	bflo_08430
OG0000085	DANRE03872, DANRE13568, DANRE10642, DANRE42815, DANRE01947	bflo_00992
OG0000085	DANRE10316	bflo_12569
OG0000085	DANRE06317, DANRE41902, DANRE41903, DANRE41901, DANRE23253	bflo_17482
OG0000085	DANRE35407, DANRE35406, DANRE08304, DANRE08305, DANRE33807, DANRE33806	bflo_20149
OG0000085	DANRE14204, DANRE04562	bflo_18272, bflo_18210
OG0000086	DANRE19051	bflo_08397, bflo_26694, bflo_24334, bflo_04403, bflo_02111
OG0000086	DANRE36075, DANRE31941, DANRE19260	bflo_14241, bflo_09645, bflo_10623, bflo_12507, bflo_19138
OG0000087	DANRE37955	bflo_21260
OG0000087	DANRE15847, DANRE15848	bflo_08208
OG0000087	DANRE02654, DANRE02653	bflo_02993
OG0000087	DANRE42135	bflo_02949, bflo_07784, bflo_11840
OG0000087	DANRE22805, DANRE22804	bflo_11911
OG0000087	DANRE24820, DANRE24821	bflo_22659
OG0000087	DANRE42134	bflo_03240
OG0000088	DANRE05341, DANRE04380, DANRE25416, DANRE12560, DANRE26544, DANRE23867, DANRE36501, DANRE26035	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738, bflo_20465
OG0000089	DANRE00866, DANRE06893, DANRE01120, DANRE01121, DANRE24411, DANRE18395, DANRE18394, DANRE18393	bflo_17962, bflo_17832, bflo_01283, bflo_21188
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	bflo_16621
OG0000090	DANRE14775, DANRE14776	bflo_02393
OG0000091	DANRE19328, DANRE19327, DANRE19329	bflo_24376, bflo_24373, bflo_24374, bflo_18056, bflo_18055, bflo_18057, bflo_27165, bflo_18268, bflo_05649, bflo_27146, bflo_06396
OG0000093	DANRE18559	bflo_08402, bflo_20451
OG0000093	DANRE12452, DANRE31410, DANRE31411, DANRE36972	bflo_26066, bflo_22106, bflo_08411, bflo_26076
OG0000094	DANRE26291, DANRE26290, DANRE39959, DANRE39958, DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957, DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591	bflo_11484
OG0000096	DANRE06854, DANRE41409, DANRE15329, DANRE13475	bflo_21246, bflo_21213
OG0000096	DANRE40526, DANRE02165, DANRE31394, DANRE31393	bflo_11038
OG0000096	DANRE36045, DANRE24893	bflo_17838
OG0000096	DANRE25948, DANRE29004, DANRE39826, DANRE25796, DANRE38945, DANRE38946, DANRE38947	bflo_24085, bflo_09131
OG0000096	DANRE38250, DANRE38251, DANRE29625, DANRE29623	bflo_03032
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	bflo_18893
OG0000098	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196, DANRE38926, DANRE38925, DANRE42853, DANRE42852, DANRE42851	bflo_26530, bflo_24865
OG0000098	DANRE43096, DANRE26020, DANRE38317, DANRE38316, DANRE38318, DANRE26021, DANRE38315, DANRE33952, DANRE33953	bflo_05564
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080, DANRE33824, DANRE06396, DANRE06395, DANRE19734, DANRE08890, DANRE19931, DANRE19932, DANRE07026	bflo_14861, bflo_14862
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816, DANRE08158, DANRE13815, DANRE08996	bflo_17705
OG0000099	DANRE09030, DANRE08830, DANRE08829, DANRE00831, DANRE00829	bflo_18245
OG0000100	DANRE36082	bflo_11298
OG0000100	DANRE31960, DANRE06447, DANRE35571, DANRE40178, DANRE28402	bflo_12376
OG0000101	DANRE38569, DANRE26131, DANRE26132	bflo_10195
OG0000101	DANRE12070	bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327
OG0000101	DANRE23836	bflo_18450
OG0000101	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188
OG0000102	DANRE11526, DANRE22227, DANRE22226	bflo_26889, bflo_08442, bflo_08423, bflo_08476
OG0000102	DANRE34065, DANRE34064, DANRE34892, DANRE34893, DANRE33378	bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323
OG0000103	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633	bflo_23791
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296	bflo_11828, bflo_20119
OG0000104	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855	bflo_00906
OG0000104	DANRE00020, DANRE00021, DANRE13407	bflo_09275
OG0000104	DANRE42503, DANRE42504	bflo_06949
OG0000104	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783	bflo_11475
OG0000105	DANRE18695	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604	bflo_13906, bflo_13902, bflo_13905
OG0000106	DANRE26909	bflo_13959
OG0000106	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000107	DANRE26080, DANRE26050, DANRE26065	bflo_01852, bflo_21611
OG0000107	DANRE37418	bflo_26398
OG0000107	DANRE26172	bflo_23217
OG0000107	DANRE37431, DANRE26155, DANRE37446	bflo_20401, bflo_23244
OG0000107	DANRE26150	bflo_12094
OG0000107	DANRE26167	bflo_03338
OG0000107	DANRE37414, DANRE26094	bflo_03337
OG0000107	DANRE26059	bflo_23249, bflo_23248
OG0000108	DANRE17705	bflo_18310
OG0000108	DANRE29556, DANRE26378, DANRE24586, DANRE36583, DANRE23171, DANRE41391	bflo_21663
OG0000109	DANRE16418	bflo_27510
OG0000110	DANRE00791, DANRE00859, DANRE08321	bflo_00375
OG0000110	DANRE11747, DANRE11748, DANRE11749	bflo_13869, bflo_25534, bflo_09017, bflo_25934, bflo_26322, bflo_24970, bflo_24083, bflo_09015, bflo_26087, bflo_23445, bflo_05644, bflo_25083, bflo_24963
OG0000111	DANRE28794, DANRE28795, DANRE29459, DANRE35452, DANRE03091, DANRE30573, DANRE03092	bflo_20710, bflo_08602, bflo_05768
OG0000111	DANRE10905, DANRE37814	bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409
OG0000111	DANRE33816	bflo_13544, bflo_21580, bflo_07025, bflo_01278
OG0000111	DANRE23242, DANRE23244, DANRE22511, DANRE22510, DANRE27257, DANRE10084, DANRE10085, DANRE14209, DANRE14210, DANRE05147, DANRE23243, DANRE22509	bflo_13984
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	bflo_25033, bflo_24791, bflo_00623, bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967
OG0000113	DANRE12503, DANRE12504, DANRE12502	bflo_13900, bflo_13882, bflo_00036
OG0000114	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000116	DANRE41906	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403
OG0000116	DANRE10733	bflo_05410, bflo_25141
OG0000117	DANRE39915	bflo_24733, bflo_23957, bflo_08242
OG0000117	DANRE01692	bflo_01696
OG0000117	DANRE35421	bflo_22010
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249	bflo_07858, bflo_19358, bflo_19300
OG0000119	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167	bflo_19582, bflo_19602, bflo_19603, bflo_19479
OG0000119	DANRE42690, DANRE42691, DANRE05898	bflo_18609
OG0000120	DANRE14878	bflo_12078
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168, DANRE03946	bflo_07529, bflo_11325, bflo_07518
OG0000121	DANRE23017	bflo_24584
OG0000121	DANRE33773, DANRE33772, DANRE41413	bflo_25107, bflo_02806
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	bflo_02060, bflo_02098, bflo_02745
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	bflo_10706
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	bflo_09726
OG0000123	DANRE19626, DANRE19627, DANRE06681, DANRE06682	bflo_10752
OG0000123	DANRE00702	bflo_10627
OG0000124	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457	bflo_12150, bflo_12152, bflo_22917
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	bflo_24557
OG0000124	DANRE17762, DANRE03769	bflo_01845
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	bflo_10478
OG0000125	DANRE29227, DANRE29226, DANRE14258, DANRE10509, DANRE10510, DANRE01699, DANRE01698, DANRE23412	bflo_02406
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	bflo_02146
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	bflo_02145
OG0000125	DANRE38530, DANRE38532, DANRE38531	bflo_04110
OG0000126	DANRE04839, DANRE04840, DANRE04841, DANRE06613, DANRE06612, DANRE36521	bflo_09507
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	bflo_21252
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	bflo_14089
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	bflo_04718
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	bflo_21614
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	bflo_21827
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	bflo_05798
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	bflo_06367
OG0000127	DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	bflo_23284
OG0000128	DANRE33979	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	DANRE08860	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518, bflo_14769, bflo_20024
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	bflo_10761, bflo_09267, bflo_24123, bflo_24146
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	bflo_21811
OG0000129	DANRE28020	bflo_20193
OG0000130	DANRE04845	bflo_04953
OG0000130	DANRE17488, DANRE09448, DANRE18358	bflo_13796, bflo_14046
OG0000130	DANRE18638, DANRE18639	bflo_05612, bflo_10836
OG0000130	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295	bflo_24424
OG0000130	DANRE05781, DANRE26414, DANRE26415, DANRE24435, DANRE24436, DANRE35913, DANRE41531, DANRE41530, DANRE00871, DANRE00870, DANRE00869, DANRE06895	bflo_26104, bflo_25302, bflo_17830, bflo_24242
OG0000130	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069	bflo_08589, bflo_24777
OG0000131	DANRE33605	bflo_09427
OG0000131	DANRE04212	bflo_00487
OG0000131	DANRE04220, DANRE04230, DANRE04219, DANRE04231, DANRE04214, DANRE04215, DANRE04213, DANRE04218, DANRE04211, DANRE43315, DANRE04238, DANRE04240, DANRE04237, DANRE43131, DANRE04234, DANRE04239, DANRE04236, DANRE04243, DANRE04221, DANRE04232, DANRE04233, DANRE04235, DANRE03173, DANRE36258	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	DANRE24745	bflo_23438
OG0000133	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478	bflo_10152, bflo_17277, bflo_17275, bflo_09185
OG0000133	DANRE43191	bflo_03182
OG0000135	DANRE10309	bflo_23758
OG0000136	DANRE09426, DANRE09427, DANRE23737, DANRE05302	bflo_19890, bflo_20037
OG0000137	DANRE09204, DANRE17609	bflo_09259, bflo_06365
OG0000137	DANRE06165	bflo_20235, bflo_02070, bflo_04279
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	DANRE17727, DANRE10757	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000140	DANRE24858	bflo_04461, bflo_21244
OG0000140	DANRE24857	bflo_00492
OG0000140	DANRE25240, DANRE25239, DANRE25241, DANRE25232, DANRE25243, DANRE25242, DANRE39446, DANRE39445, DANRE39447, DANRE43128, DANRE25236, DANRE43195, DANRE25234, DANRE25235, DANRE12325, DANRE12326, DANRE38730, DANRE38729, DANRE38731	bflo_09517, bflo_10153, bflo_16753, bflo_16477, bflo_16752
OG0000141	DANRE17851, DANRE17850, DANRE18064	bflo_09702
OG0000141	DANRE42165	bflo_21882, bflo_22082
OG0000145	DANRE20803, DANRE28697	bflo_15644
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	bflo_24794
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	bflo_01706
OG0000147	DANRE21777, DANRE21778	bflo_26820, bflo_06307
OG0000147	DANRE05562, DANRE16724, DANRE16725	bflo_09430
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	bflo_10991
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	bflo_17467, bflo_17466
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	bflo_07000
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	bflo_07018, bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277, bflo_07407
OG0000149	DANRE04846	bflo_07834
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	bflo_05140, bflo_15697
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	bflo_26440
OG0000153	DANRE38193, DANRE38194, DANRE38192, DANRE08665, DANRE34612, DANRE34614, DANRE34613, DANRE34610, DANRE34615, DANRE34611	bflo_23557, bflo_27434, bflo_23551, bflo_23539, bflo_23534, bflo_23538, bflo_23537, bflo_01258, bflo_01163, bflo_09367, bflo_13023, bflo_13025, bflo_00490, bflo_16226, bflo_12855, bflo_23625, bflo_15693, bflo_19734, bflo_15699, bflo_25967, bflo_26005, bflo_26123, bflo_27514, bflo_13548, bflo_13549
OG0000154	DANRE41601	bflo_01826
OG0000154	DANRE01050, DANRE07010, DANRE07011	bflo_17422
OG0000155	DANRE09082	bflo_01192, bflo_04063, bflo_00310
OG0000157	DANRE21331	bflo_23373
OG0000157	DANRE36959, DANRE36960, DANRE02661, DANRE25691, DANRE31497, DANRE40411, DANRE40410	bflo_10928, bflo_12452
OG0000157	DANRE12853, DANRE12855, DANRE38298, DANRE12854	bflo_13284
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	bflo_05936
OG0000159	DANRE24089, DANRE24088	bflo_01737
OG0000159	DANRE15174, DANRE09143	bflo_18341
OG0000159	DANRE35119	bflo_18486
OG0000159	DANRE03349, DANRE03348	bflo_10462, bflo_08858
OG0000160	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	DANRE42795, DANRE42796	bflo_03351
OG0000163	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124	bflo_22675, bflo_22678, bflo_22689
