Orthogroup	DANRE	APOSJ_ok
OG0000703	DANRE04984, DANRE04983, DANRE35267, DANRE07193, DANRE04855, DANRE04856	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530
OG0000706	DANRE22750, DANRE02764	APOSJ_56087
OG0000707	DANRE08868, DANRE14637, DANRE14639	APOSJ_19331, APOSJ_39241, APOSJ_19964, APOSJ_39242, APOSJ_19963, APOSJ_45444, APOSJ_39244, APOSJ_19965, APOSJ_45428
OG0000708	DANRE26713, DANRE26712, DANRE24571, DANRE24572	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438
OG0000708	DANRE09020, DANRE39758, DANRE39759	APOSJ_60449
OG0000709	DANRE19979, DANRE39457, DANRE02911, DANRE05879	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562
OG0000710	DANRE41549, DANRE41548, DANRE10548, DANRE10547	APOSJ_33980, APOSJ_60142, APOSJ_33976
OG0000711	DANRE25772, DANRE31323, DANRE31322, DANRE31321	APOSJ_48094
OG0000712	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193
OG0000713	DANRE37942, DANRE37940, DANRE37941, DANRE37943, DANRE34878, DANRE33352, DANRE24296, DANRE33355, DANRE33351, DANRE33353, DANRE33354	APOSJ_58098, APOSJ_58097, APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584
OG0000715	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072
OG0000716	DANRE24425, DANRE24426, DANRE18357	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939
OG0000718	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272
OG0000720	DANRE00520, DANRE00519, DANRE12730, DANRE12729	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555
OG0000721	DANRE19921, DANRE33496	APOSJ_59489, APOSJ_59488, APOSJ_59487
OG0000721	DANRE06311, DANRE33754, DANRE11903, DANRE17612, DANRE17613	APOSJ_54963, APOSJ_40791, APOSJ_40790
OG0000722	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215	APOSJ_37621, APOSJ_37620
OG0000725	DANRE36228, DANRE26924, DANRE26923, DANRE41245, DANRE41244, DANRE34264	APOSJ_22494
OG0000725	DANRE13190	APOSJ_44622
OG0000726	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439
OG0000730	DANRE26899, DANRE23833, DANRE42527, DANRE02912, DANRE37104	APOSJ_04248
OG0000731	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525
OG0000732	DANRE20486, DANRE20487, DANRE36244, DANRE36245	APOSJ_29012, APOSJ_59223
OG0000733	DANRE05680, DANRE17763, DANRE38134, DANRE17606	APOSJ_25718
OG0000733	DANRE18931, DANRE10693, DANRE18930, DANRE04553, DANRE04552	APOSJ_21693, APOSJ_28672
OG0000734	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533	APOSJ_05774, APOSJ_05773
OG0000735	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954
OG0000736	DANRE23449	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191
OG0000737	DANRE05232, DANRE05233, DANRE05234, DANRE34954, DANRE33897	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789
OG0000740	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418	APOSJ_00170, APOSJ_00173, APOSJ_00169
OG0000743	DANRE10003, DANRE10004, DANRE02974, DANRE02975	APOSJ_24439, APOSJ_22851
OG0000743	DANRE29387, DANRE02979	APOSJ_25993
OG0000744	DANRE27730, DANRE27734, DANRE27731, DANRE27729, DANRE27732, DANRE27733, DANRE37286, DANRE37288, DANRE37287, DANRE37289, DANRE27304, DANRE36882, DANRE36881	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947
OG0000745	DANRE04783	APOSJ_14587
OG0000746	DANRE30272, DANRE17199, DANRE17200	APOSJ_57884
OG0000746	DANRE18138, DANRE18139	APOSJ_59275, APOSJ_59274
OG0000748	DANRE29232	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582
OG0000749	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382
OG0000750	DANRE07367	APOSJ_04519, APOSJ_45654
OG0000751	DANRE14353, DANRE14354, DANRE14356, DANRE41712	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577
OG0000752	DANRE04759, DANRE04760	APOSJ_26182, APOSJ_26181
OG0000752	DANRE33350	APOSJ_27977
OG0000752	DANRE26482, DANRE26483, DANRE16748	APOSJ_19613, APOSJ_19615, APOSJ_19614
OG0000753	DANRE12159	APOSJ_47396, APOSJ_26981
OG0000753	DANRE22875, DANRE08092, DANRE08093, DANRE35099	APOSJ_50474
OG0000755	DANRE27783, DANRE27782, DANRE12837, DANRE12838	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279
OG0000757	DANRE28939	APOSJ_01955, APOSJ_01952
OG0000757	DANRE35703	APOSJ_32097
OG0000758	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878
OG0000759	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361	APOSJ_62011, APOSJ_62012, APOSJ_62010
OG0000760	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737	APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068
OG0000761	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117
OG0000762	DANRE42699, DANRE28185	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527
OG0000763	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705	APOSJ_02196, APOSJ_57739, APOSJ_02199
OG0000765	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167
OG0000766	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727
OG0000767	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318	APOSJ_17969, APOSJ_18153, APOSJ_02954, APOSJ_02955, APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376
OG0000768	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625
OG0000772	DANRE07203, DANRE15796, DANRE15798, DANRE15797	APOSJ_61532, APOSJ_61533
OG0000772	DANRE09745, DANRE09746	APOSJ_37005, APOSJ_22525
OG0000774	DANRE26601, DANRE26600, DANRE26599, DANRE40140	APOSJ_33820
OG0000774	DANRE17370, DANRE17371	APOSJ_63949
OG0000774	DANRE39793, DANRE39792	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199
OG0000775	DANRE10814, DANRE10813, DANRE33689, DANRE33688, DANRE33690, DANRE33691	APOSJ_12325, APOSJ_36141, APOSJ_25891
OG0000777	DANRE29329, DANRE29328, DANRE36168, DANRE36169	APOSJ_12249, APOSJ_39367
OG0000778	DANRE41043, DANRE41041, DANRE41042	APOSJ_27515, APOSJ_27517, APOSJ_27516, APOSJ_27519, APOSJ_27520, APOSJ_27518
OG0000779	DANRE34815, DANRE34816, DANRE34817	APOSJ_54047, APOSJ_54049
OG0000779	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542
OG0000780	DANRE12112, DANRE12111	APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901
OG0000780	DANRE07895, DANRE07896, DANRE07897	APOSJ_09268, APOSJ_09267
OG0000782	DANRE28363, DANRE28364, DANRE21701, DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069
OG0000784	DANRE26685, DANRE22147, DANRE02507, DANRE02508, DANRE24466, DANRE27100, DANRE27099, DANRE18977, DANRE07597, DANRE22664, DANRE22665	APOSJ_06052, APOSJ_06051, APOSJ_04173, APOSJ_04172
OG0000786	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094	APOSJ_46241, APOSJ_21834, APOSJ_46242, APOSJ_46240
OG0000787	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862
OG0000788	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688	APOSJ_22742, APOSJ_22741
OG0000788	DANRE40624, DANRE40626, DANRE40623, DANRE40625, DANRE28277, DANRE21678	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341
OG0000790	DANRE21670, DANRE21671, DANRE28284	APOSJ_44080
OG0000791	DANRE26678, DANRE24509, DANRE24508, DANRE24505, DANRE24506, DANRE35507, DANRE15367, DANRE15368, DANRE41773	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123
OG0000792	DANRE09524	APOSJ_02884, APOSJ_27285
OG0000792	DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477
OG0000793	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123
OG0000795	DANRE06535	APOSJ_10400, APOSJ_05151, APOSJ_05148, APOSJ_55592, APOSJ_55587, APOSJ_05152, APOSJ_19046, APOSJ_31900, APOSJ_03407, APOSJ_05153, APOSJ_05150, APOSJ_05149, APOSJ_05154, APOSJ_45766, APOSJ_19047, APOSJ_19045
OG0000797	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896
OG0000798	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125
OG0000799	DANRE22127, DANRE22128, DANRE00706, DANRE00705, DANRE39398, DANRE00648, DANRE00645, DANRE00647, DANRE43147, DANRE00646, DANRE15975	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999
OG0000800	DANRE30113, DANRE30114, DANRE30111, DANRE30112, DANRE30118, DANRE30117, DANRE30119, DANRE12830, DANRE12829, DANRE12803, DANRE25273, DANRE11295	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807
OG0000801	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072
OG0000803	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477	APOSJ_00199
OG0000809	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774
OG0000810	DANRE40004, DANRE40006	APOSJ_53352, APOSJ_59276, APOSJ_59277
OG0000810	DANRE42578, DANRE10213, DANRE10212, DANRE13584	APOSJ_61766, APOSJ_61767, APOSJ_33321
OG0000811	DANRE12416	APOSJ_39089, APOSJ_38884, APOSJ_49181, APOSJ_39092, APOSJ_00804, APOSJ_49186, APOSJ_54817, APOSJ_55871, APOSJ_54815, APOSJ_54818, APOSJ_55869, APOSJ_54812, APOSJ_55870, APOSJ_54816, APOSJ_54813, APOSJ_54814, APOSJ_55867, APOSJ_55872, APOSJ_55868, APOSJ_39645, APOSJ_39636
OG0000813	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070
OG0000814	DANRE12157, DANRE12158	APOSJ_04610
OG0000814	DANRE09168	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116
OG0000815	DANRE00098	APOSJ_47130
OG0000816	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951	APOSJ_08526, APOSJ_08527
OG0000816	DANRE07371, DANRE07372, DANRE05100, DANRE05101	APOSJ_55008, APOSJ_25023
OG0000817	DANRE01758	APOSJ_58924
OG0000817	DANRE11205	APOSJ_05147, APOSJ_16466
OG0000817	DANRE24618, DANRE24619	APOSJ_21144, APOSJ_21145
OG0000818	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086	APOSJ_42319, APOSJ_42320, APOSJ_42321
OG0000819	DANRE38928	APOSJ_18287, APOSJ_61424, APOSJ_48684, APOSJ_20740
OG0000819	DANRE07898, DANRE20294	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796
OG0000820	DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462	APOSJ_50145, APOSJ_22502
OG0000822	DANRE30577	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935
OG0000822	DANRE31114, DANRE38261	APOSJ_52853, APOSJ_52852, APOSJ_38511
OG0000823	DANRE20768	APOSJ_06854
OG0000824	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452
OG0000825	DANRE07340, DANRE41557, DANRE41558, DANRE41559, DANRE06476	APOSJ_12197
OG0000825	DANRE22278, DANRE12609	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335
OG0000826	DANRE17140, DANRE17142, DANRE17141, DANRE17139	APOSJ_55172, APOSJ_13689, APOSJ_55175
OG0000827	DANRE19411, DANRE34859	APOSJ_51202
OG0000828	DANRE38353, DANRE39520	APOSJ_50146
OG0000828	DANRE00140, DANRE00141	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030
OG0000829	DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911	APOSJ_27445, APOSJ_27444
OG0000830	DANRE29315, DANRE35441, DANRE04025, DANRE12583, DANRE12584, DANRE38642, DANRE38643	APOSJ_58793
OG0000831	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518	APOSJ_61004, APOSJ_61003, APOSJ_61002
OG0000832	DANRE11127, DANRE40062	APOSJ_54947, APOSJ_54946
OG0000833	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987	APOSJ_32064
OG0000834	DANRE17497, DANRE17498, DANRE17499	APOSJ_27505, APOSJ_25155
OG0000835	DANRE23505	APOSJ_42069, APOSJ_02483, APOSJ_02485, APOSJ_15072, APOSJ_14519, APOSJ_14522, APOSJ_14520, APOSJ_27386, APOSJ_48184, APOSJ_47257, APOSJ_48182, APOSJ_33110, APOSJ_48181, APOSJ_48183, APOSJ_48179, APOSJ_37505, APOSJ_48180, APOSJ_47256, APOSJ_48185
OG0000835	DANRE25485, DANRE25483, DANRE25484, DANRE25486, DANRE39305, DANRE39304, DANRE30989, DANRE12459, DANRE12460, DANRE12456	APOSJ_04948
OG0000836	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461	APOSJ_47104, APOSJ_47105
OG0000837	DANRE24017	APOSJ_30433, APOSJ_48352
OG0000837	DANRE05271	APOSJ_50426
OG0000837	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660	APOSJ_53788, APOSJ_07156
OG0000838	DANRE39874, DANRE20662, DANRE39873, DANRE31334	APOSJ_42033, APOSJ_42036
OG0000841	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940
OG0000842	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044
OG0000844	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926	APOSJ_14389, APOSJ_24990
OG0000846	DANRE07570, DANRE19728, DANRE19729, DANRE19731, DANRE19730, DANRE19727, DANRE19726, DANRE19725	APOSJ_34130
OG0000847	DANRE03178, DANRE03177	APOSJ_07138, APOSJ_07140, APOSJ_07139
OG0000847	DANRE33537, DANRE29369, DANRE29370	APOSJ_37393, APOSJ_64417, APOSJ_37410
OG0000848	DANRE01096, DANRE16221, DANRE06726	APOSJ_57867, APOSJ_21858
OG0000848	DANRE38510, DANRE12738, DANRE00454, DANRE00457	APOSJ_37470, APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307
OG0000849	DANRE40416, DANRE40418, DANRE20686, DANRE20687	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715
OG0000850	DANRE27632, DANRE21524, DANRE21523, DANRE21522	APOSJ_48008, APOSJ_48007
OG0000850	DANRE05783, DANRE05782	APOSJ_43389, APOSJ_10662
OG0000851	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648
OG0000852	DANRE08986, DANRE13970	APOSJ_64589
OG0000852	DANRE23607, DANRE23608, DANRE15093	APOSJ_12943
