Orthogroup	APOSJ_ok	ASTMX
OG0002863	APOSJ_53428, APOSJ_46630, APOSJ_46632, APOSJ_48601, APOSJ_48599, APOSJ_46628, APOSJ_48598, APOSJ_46629, APOSJ_48603, APOSJ_53461, APOSJ_35835, APOSJ_46631, APOSJ_48600, APOSJ_46627, APOSJ_48602, APOSJ_23896	ASTMX23045
OG0002864	APOSJ_42693, APOSJ_42695	ASTMX20775, ASTMX17512
OG0002865	APOSJ_62439, APOSJ_01468, APOSJ_01467, APOSJ_01465, APOSJ_01466, APOSJ_01462, APOSJ_01463, APOSJ_01464, APOSJ_01461	ASTMX09485
OG0002866	APOSJ_18570, APOSJ_18569	ASTMX20659, ASTMX21913
OG0002868	APOSJ_24238, APOSJ_24239, APOSJ_24237, APOSJ_24236	ASTMX09293
OG0002869	APOSJ_38172	ASTMX16665, ASTMX16669, ASTMX21589, ASTMX02041
OG0002870	APOSJ_23719, APOSJ_23718, APOSJ_59990, APOSJ_06668, APOSJ_47672, APOSJ_23712, APOSJ_59988, APOSJ_50074, APOSJ_14175, APOSJ_59985, APOSJ_59989, APOSJ_59991, APOSJ_59987, APOSJ_59986, APOSJ_14173, APOSJ_30456	ASTMX01395
OG0002871	APOSJ_11950, APOSJ_12239, APOSJ_12242, APOSJ_12238, APOSJ_11949, APOSJ_55307, APOSJ_12241, APOSJ_55306, APOSJ_53855, APOSJ_12243, APOSJ_53918	ASTMX00399
OG0002872	APOSJ_33725, APOSJ_57180, APOSJ_18572, APOSJ_26124, APOSJ_57178, APOSJ_26123, APOSJ_57183, APOSJ_26127, APOSJ_33729, APOSJ_33726, APOSJ_26129, APOSJ_57184, APOSJ_60944, APOSJ_26126, APOSJ_57181, APOSJ_57179, APOSJ_64747, APOSJ_57182	ASTMX04272
OG0002873	APOSJ_14384, APOSJ_14383, APOSJ_24938, APOSJ_14380, APOSJ_24940, APOSJ_14382, APOSJ_24951, APOSJ_14381	ASTMX03633
OG0002874	APOSJ_55452, APOSJ_51205, APOSJ_18413, APOSJ_55439	ASTMX19970, ASTMX02012
OG0002875	APOSJ_17891, APOSJ_04454, APOSJ_04452, APOSJ_27739, APOSJ_04451, APOSJ_08308, APOSJ_35833, APOSJ_04453, APOSJ_35836, APOSJ_27740	ASTMX13007
OG0002876	APOSJ_08793, APOSJ_08790, APOSJ_56117, APOSJ_08792	ASTMX00547, ASTMX12943
OG0002877	APOSJ_02089, APOSJ_60900, APOSJ_02092, APOSJ_02088, APOSJ_60905, APOSJ_60909, APOSJ_53024, APOSJ_02090, APOSJ_60903, APOSJ_53028, APOSJ_60899, APOSJ_53023, APOSJ_02091	ASTMX02938
OG0002878	APOSJ_02885	ASTMX21527, ASTMX20855
OG0002879	APOSJ_41050, APOSJ_60981	ASTMX09549, ASTMX04541
OG0002880	APOSJ_63786, APOSJ_62485, APOSJ_62484, APOSJ_10125	ASTMX12917, ASTMX10766
OG0002881	APOSJ_64404	ASTMX05222, ASTMX09228
OG0002883	APOSJ_12928, APOSJ_12929, APOSJ_12927, APOSJ_12924, APOSJ_19958, APOSJ_12923, APOSJ_19960, APOSJ_12926	ASTMX12110
OG0002884	APOSJ_42468, APOSJ_26803, APOSJ_00564, APOSJ_26806, APOSJ_42472, APOSJ_26801, APOSJ_26805, APOSJ_42469, APOSJ_42470, APOSJ_42471, APOSJ_26804	ASTMX09433
OG0002885	APOSJ_25927, APOSJ_53416, APOSJ_53411, APOSJ_63131, APOSJ_53415, APOSJ_63123, APOSJ_01287, APOSJ_63126	ASTMX17202
OG0002887	APOSJ_01678, APOSJ_01680, APOSJ_01682, APOSJ_36289, APOSJ_01679, APOSJ_36286, APOSJ_01681, APOSJ_36290, APOSJ_26914, APOSJ_36285, APOSJ_36288, APOSJ_36292, APOSJ_36291, APOSJ_36287	ASTMX07808
OG0002888	APOSJ_59922, APOSJ_59919, APOSJ_59920, APOSJ_59921	ASTMX17659, ASTMX11387
OG0002889	APOSJ_05177	ASTMX22104, ASTMX16163
OG0002890	APOSJ_11570, APOSJ_11571	ASTMX13782, ASTMX17134, ASTMX11262, ASTMX06745
OG0002891	APOSJ_25188, APOSJ_27730, APOSJ_25189, APOSJ_12575, APOSJ_12567, APOSJ_25185, APOSJ_12342, APOSJ_29943, APOSJ_25187, APOSJ_25186, APOSJ_29944	ASTMX14161
OG0002893	APOSJ_37643, APOSJ_48470	ASTMX04172
OG0002894	APOSJ_11324, APOSJ_11322, APOSJ_11323, APOSJ_11321	ASTMX03268, ASTMX12100
OG0002895	APOSJ_26606, APOSJ_26608, APOSJ_26610, APOSJ_26609, APOSJ_26605	ASTMX12952, ASTMX14061, ASTMX05379
OG0002896	APOSJ_45523, APOSJ_45520, APOSJ_45522, APOSJ_45521, APOSJ_45519	ASTMX19105, ASTMX09780, ASTMX08412
OG0002897	APOSJ_33105, APOSJ_26458	ASTMX10736
OG0002898	APOSJ_00660, APOSJ_02099, APOSJ_43120, APOSJ_43119	ASTMX14754
OG0002899	APOSJ_53924, APOSJ_53927, APOSJ_53926, APOSJ_53925	ASTMX06782, ASTMX18211
OG0002900	APOSJ_56992, APOSJ_30063	ASTMX09021, ASTMX09858
OG0002901	APOSJ_65273, APOSJ_65272, APOSJ_65274, APOSJ_65271	ASTMX10246
OG0002902	APOSJ_31066, APOSJ_62531	ASTMX16032, ASTMX07744
OG0002903	APOSJ_51359, APOSJ_51107, APOSJ_51361, APOSJ_51360	ASTMX07417
OG0002904	APOSJ_19129, APOSJ_19131, APOSJ_19134, APOSJ_19135, APOSJ_23721, APOSJ_19130, APOSJ_19127, APOSJ_23720, APOSJ_23722, APOSJ_19128, APOSJ_19133, APOSJ_19132	ASTMX13545
OG0002905	APOSJ_43847, APOSJ_43845, APOSJ_37810, APOSJ_43843, APOSJ_37809, APOSJ_37811, APOSJ_36736, APOSJ_36735, APOSJ_43846, APOSJ_36734, APOSJ_43844	ASTMX05245, ASTMX16672
OG0002906	APOSJ_49358, APOSJ_49363, APOSJ_28749, APOSJ_49362	ASTMX02587, ASTMX00583
OG0002907	APOSJ_06904, APOSJ_59419, APOSJ_06902, APOSJ_06900, APOSJ_06908	ASTMX10573, ASTMX09015
OG0002908	APOSJ_41049, APOSJ_41048	ASTMX15467
OG0002909	APOSJ_42655, APOSJ_42656	ASTMX17748, ASTMX08531
OG0002910	APOSJ_19905, APOSJ_19904	ASTMX08537
OG0002911	APOSJ_38670, APOSJ_38671	ASTMX07620, ASTMX09963
OG0002912	APOSJ_60908, APOSJ_41772, APOSJ_60894, APOSJ_60897, APOSJ_05122, APOSJ_05121, APOSJ_54754	ASTMX03571
OG0002913	APOSJ_47280, APOSJ_26666	ASTMX18114, ASTMX06447, ASTMX11831, ASTMX00589
OG0002915	APOSJ_21025, APOSJ_52601, APOSJ_52602	ASTMX10897, ASTMX15512
OG0002916	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204	ASTMX02914, ASTMX10017, ASTMX10016
OG0002917	APOSJ_48174	ASTMX06336
OG0002919	APOSJ_18306, APOSJ_19042, APOSJ_19041	ASTMX01892, ASTMX12024, ASTMX20581, ASTMX02354
OG0002921	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870	ASTMX17074
OG0002922	APOSJ_63518, APOSJ_42218, APOSJ_05816, APOSJ_17087	ASTMX21382, ASTMX09964
OG0002923	APOSJ_24415, APOSJ_50520, APOSJ_22686, APOSJ_24417, APOSJ_24414, APOSJ_24420	ASTMX10905, ASTMX00895, ASTMX07470
OG0002924	APOSJ_52951, APOSJ_52952, APOSJ_52954, APOSJ_52953, APOSJ_59897, APOSJ_52950, APOSJ_52955, APOSJ_60511	ASTMX00258, ASTMX06225, ASTMX07771
OG0002925	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138	ASTMX07510, ASTMX11462, ASTMX04330
OG0002926	APOSJ_06972, APOSJ_06973, APOSJ_06975, APOSJ_06974	ASTMX12392, ASTMX07910
OG0002927	APOSJ_16768, APOSJ_00529, APOSJ_62091, APOSJ_16769, APOSJ_00530, APOSJ_16771, APOSJ_00531, APOSJ_03211, APOSJ_16772, APOSJ_16770, APOSJ_16767, APOSJ_40156	ASTMX14610
OG0002929	APOSJ_34840	ASTMX19440, ASTMX03061, ASTMX19048, ASTMX01029
OG0002944	APOSJ_59286, APOSJ_30367, APOSJ_06364	ASTMX13024, ASTMX18030, ASTMX12751
OG0002945	APOSJ_48648, APOSJ_20590, APOSJ_17785, APOSJ_47516, APOSJ_12046, APOSJ_12047, APOSJ_12049, APOSJ_47519, APOSJ_12048, APOSJ_47515, APOSJ_47520, APOSJ_47514, APOSJ_12044, APOSJ_12045, APOSJ_47517	ASTMX07832
OG0002947	APOSJ_02647, APOSJ_02648, APOSJ_54387, APOSJ_46768	ASTMX13918
OG0002948	APOSJ_47013	ASTMX09230
OG0002949	APOSJ_12144	ASTMX10636
OG0002952	APOSJ_38185	ASTMX11800, ASTMX03890
OG0002953	APOSJ_06750, APOSJ_21712	ASTMX05287
OG0002954	APOSJ_16784, APOSJ_40213, APOSJ_16782	ASTMX14496, ASTMX00341
OG0002955	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427	ASTMX04547, ASTMX22263
OG0002956	APOSJ_24900, APOSJ_14367	ASTMX02448, ASTMX06899, ASTMX18169
OG0002957	APOSJ_56271, APOSJ_56272	ASTMX16714
OG0002959	APOSJ_47581, APOSJ_29476	ASTMX03291, ASTMX13416, ASTMX16543
OG0002960	APOSJ_46873	ASTMX13796
OG0002961	APOSJ_48061, APOSJ_48062, APOSJ_48060	ASTMX17170
OG0002962	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063	ASTMX21109, ASTMX07712, ASTMX18086
OG0002964	APOSJ_46194	ASTMX05000, ASTMX07844, ASTMX21735
OG0002965	APOSJ_52959	ASTMX02526
OG0002966	APOSJ_19690, APOSJ_19691	ASTMX10395, ASTMX14585, ASTMX08283
OG0002967	APOSJ_44455, APOSJ_44454	ASTMX11866, ASTMX12804
OG0002968	APOSJ_21357, APOSJ_21358	ASTMX16814
OG0002969	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845	ASTMX19487
OG0002971	APOSJ_37915, APOSJ_29340, APOSJ_37910	ASTMX09060, ASTMX11460, ASTMX07494, ASTMX07508
OG0002973	APOSJ_42996	ASTMX00766
OG0002974	APOSJ_65070	ASTMX22896, ASTMX03538
OG0002975	APOSJ_55740, APOSJ_40908, APOSJ_55741	ASTMX12284
OG0002976	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712	ASTMX03355
OG0002977	APOSJ_04874, APOSJ_04873	ASTMX16248
OG0002978	APOSJ_64685, APOSJ_45730	ASTMX09737, ASTMX04699, ASTMX14100, ASTMX01387
OG0002981	APOSJ_48720, APOSJ_61926, APOSJ_10226, APOSJ_42619, APOSJ_48721, APOSJ_34442, APOSJ_10225, APOSJ_30362, APOSJ_42621, APOSJ_61925, APOSJ_59198, APOSJ_48719, APOSJ_48722, APOSJ_42620, APOSJ_43870, APOSJ_48718	ASTMX17321
OG0002982	APOSJ_31495, APOSJ_31494	ASTMX12949
OG0002983	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311	ASTMX02519, ASTMX22054, ASTMX06014
OG0002984	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919	ASTMX09070
OG0002985	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106	ASTMX14851, ASTMX21191
OG0002986	APOSJ_15496, APOSJ_15495	ASTMX08841, ASTMX01002, ASTMX10260
OG0002987	APOSJ_41363	ASTMX04738
OG0002988	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995	ASTMX20095, ASTMX05405, ASTMX15698
OG0002989	APOSJ_04210, APOSJ_58686	ASTMX06383, ASTMX00778
OG0002990	APOSJ_41926, APOSJ_41927	ASTMX05794, ASTMX20875, ASTMX07804
OG0002991	APOSJ_05218	ASTMX02776
OG0002992	APOSJ_16883	ASTMX13119, ASTMX04764
OG0002994	APOSJ_23648	ASTMX06744, ASTMX13783
OG0002996	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946	ASTMX02629, ASTMX03439, ASTMX14560
OG0002997	APOSJ_58621	ASTMX10330
OG0002997	APOSJ_53452	ASTMX22739
OG0002998	APOSJ_24675, APOSJ_24674	ASTMX08338, ASTMX01774, ASTMX17111
OG0003001	APOSJ_21263	ASTMX15125
OG0003002	APOSJ_37421, APOSJ_26772	ASTMX14285, ASTMX17151, ASTMX12691
OG0003003	APOSJ_02299, APOSJ_02300, APOSJ_13906	ASTMX07477, ASTMX08710, ASTMX03798
OG0003004	APOSJ_36401, APOSJ_36403, APOSJ_36404	ASTMX16526, ASTMX06062, ASTMX17299
OG0003005	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076	ASTMX04617
OG0003006	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217	ASTMX20088, ASTMX15978, ASTMX15977, ASTMX19876
OG0003007	APOSJ_15270, APOSJ_15268, APOSJ_30252, APOSJ_15269, APOSJ_46877	ASTMX14048, ASTMX15482
OG0003008	APOSJ_46376	ASTMX11361, ASTMX06537, ASTMX11563
OG0003009	APOSJ_17280, APOSJ_17273, APOSJ_10783, APOSJ_10784, APOSJ_17271, APOSJ_18922	ASTMX06763, ASTMX08741, ASTMX16226
OG0003010	APOSJ_52409, APOSJ_52410	ASTMX07751
OG0003011	APOSJ_43587	ASTMX11395, ASTMX14305, ASTMX19701
OG0003012	APOSJ_17930, APOSJ_17929	ASTMX10744, ASTMX09447, ASTMX17773
OG0003013	APOSJ_07123, APOSJ_07124, APOSJ_55779	ASTMX07867, ASTMX21547
OG0003014	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309	ASTMX18669, ASTMX03277
OG0003016	APOSJ_16130, APOSJ_54698	ASTMX02288
OG0003017	APOSJ_42744	ASTMX18161
OG0003018	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521	ASTMX09335
OG0003019	APOSJ_24408, APOSJ_24407	ASTMX21902
OG0003021	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832	ASTMX13837
OG0003022	APOSJ_49552, APOSJ_49553	ASTMX11483
OG0003023	APOSJ_26889	ASTMX05867, ASTMX05966, ASTMX22290
OG0003024	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920	ASTMX18655, ASTMX03805
OG0003025	APOSJ_19466, APOSJ_34959	ASTMX13447, ASTMX18869, ASTMX11744
OG0003026	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901	ASTMX04873
OG0003027	APOSJ_45013, APOSJ_45012	ASTMX13439, ASTMX00386
OG0003028	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092	ASTMX04249
OG0003029	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859	ASTMX08718, ASTMX07235
OG0003030	APOSJ_50713	ASTMX20050, ASTMX17904
OG0003031	APOSJ_05271	ASTMX19116, ASTMX09602
OG0003033	APOSJ_22116, APOSJ_22716, APOSJ_55466	ASTMX09542
OG0003034	APOSJ_25543	ASTMX08258, ASTMX06085
OG0003035	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200	ASTMX07906, ASTMX08632
OG0003036	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845	ASTMX22808, ASTMX02382
OG0003037	APOSJ_52298	ASTMX20407
OG0003038	APOSJ_10168	ASTMX11869, ASTMX03732
OG0003040	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547	ASTMX06981
OG0003041	APOSJ_64655, APOSJ_33811	ASTMX16824
OG0003043	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284	ASTMX12456
OG0003044	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070	ASTMX03506
OG0003045	APOSJ_07018	ASTMX16805
OG0003045	APOSJ_54974	ASTMX02264
OG0003046	APOSJ_33073, APOSJ_53211, APOSJ_53213, APOSJ_53212	ASTMX01068, ASTMX01067, ASTMX21979
OG0003048	APOSJ_40872, APOSJ_40873	ASTMX18595, ASTMX16216, ASTMX21980
OG0003049	APOSJ_37374, APOSJ_37376	ASTMX09040, ASTMX11555
OG0003051	APOSJ_16434, APOSJ_27454	ASTMX11688, ASTMX19222
OG0003052	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487	ASTMX07304
OG0003053	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689	ASTMX09045
OG0003054	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931	ASTMX00110, ASTMX09568
OG0003055	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315	ASTMX20532, ASTMX04937, ASTMX14054
OG0003057	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941	ASTMX04350, ASTMX10250
OG0003058	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370	ASTMX12378, ASTMX15897
OG0003059	APOSJ_54868	ASTMX11573, ASTMX03262
OG0003060	APOSJ_25972	ASTMX14156, ASTMX06493, ASTMX04925
OG0003061	APOSJ_34451	ASTMX07611, ASTMX14401, ASTMX01235
OG0003063	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491	ASTMX16164
OG0003064	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905	ASTMX02348
OG0003065	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568	ASTMX16223, ASTMX11526
OG0003067	APOSJ_20684, APOSJ_20685	ASTMX07627, ASTMX05938, ASTMX15668
OG0003069	APOSJ_57953, APOSJ_28657, APOSJ_28656, APOSJ_31953, APOSJ_31954	ASTMX22072, ASTMX06820
OG0003072	APOSJ_04105, APOSJ_04104, APOSJ_25387	ASTMX14570, ASTMX08544
OG0003073	APOSJ_43163	ASTMX21813
OG0003073	APOSJ_26792, APOSJ_26794, APOSJ_26791	ASTMX00976
OG0003074	APOSJ_50683, APOSJ_50682	ASTMX14062, ASTMX09834, ASTMX07438
OG0003075	APOSJ_40427, APOSJ_11846, APOSJ_11318, APOSJ_26476, APOSJ_64957, APOSJ_55960, APOSJ_55961, APOSJ_40428, APOSJ_55959, APOSJ_49477, APOSJ_26480, APOSJ_55958, APOSJ_55962, APOSJ_01147, APOSJ_55957, APOSJ_40429, APOSJ_55963, APOSJ_26479, APOSJ_35814	ASTMX06177
OG0003077	APOSJ_22530, APOSJ_22531	ASTMX14685, ASTMX19234, ASTMX07820, ASTMX21556
OG0003078	APOSJ_00148	ASTMX01682, ASTMX01361
OG0003079	APOSJ_59437, APOSJ_59436	ASTMX08960, ASTMX02438
OG0003084	APOSJ_63819	ASTMX17185, ASTMX09102
OG0003086	APOSJ_10849, APOSJ_10848, APOSJ_15453, APOSJ_37352, APOSJ_34330	ASTMX21424
OG0003101	APOSJ_39132	ASTMX19919, ASTMX06150, ASTMX01755
OG0003103	APOSJ_56241, APOSJ_56240, APOSJ_13496	ASTMX12562
OG0003104	APOSJ_41239, APOSJ_30663	ASTMX09610, ASTMX11561
OG0003105	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124	ASTMX00325
OG0003106	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339	ASTMX06237
OG0003107	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200	ASTMX02590, ASTMX16600
OG0003108	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895	ASTMX05191
OG0003109	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956	ASTMX18781
OG0003110	APOSJ_56560, APOSJ_24671	ASTMX00133
OG0003111	APOSJ_08555, APOSJ_30833, APOSJ_32697	ASTMX07402, ASTMX11408
OG0003113	APOSJ_58854, APOSJ_61212, APOSJ_41642	ASTMX13016, ASTMX07578
OG0003114	APOSJ_17648	ASTMX02715, ASTMX03943
OG0003118	APOSJ_63592, APOSJ_63594, APOSJ_63593	ASTMX17621, ASTMX15584, ASTMX10419
OG0003119	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531	ASTMX06194, ASTMX21119
OG0003120	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804	ASTMX15617, ASTMX15618
OG0003121	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217	ASTMX06230, ASTMX18167, ASTMX02445
OG0003122	APOSJ_36414, APOSJ_50972	ASTMX08525
OG0003123	APOSJ_14580, APOSJ_14579	ASTMX07429, ASTMX06241
OG0003124	APOSJ_60072, APOSJ_60073	ASTMX03412
OG0003125	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528	ASTMX13117
OG0003127	APOSJ_10132, APOSJ_10133	ASTMX04606
OG0003128	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177	ASTMX20600
OG0003130	APOSJ_34706, APOSJ_34707	ASTMX09888
OG0003131	APOSJ_58708	ASTMX13469
OG0003132	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356	ASTMX04307
OG0003133	APOSJ_30270, APOSJ_30654, APOSJ_01713, APOSJ_01714	ASTMX10906
OG0003135	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750	ASTMX04429
OG0003136	APOSJ_47787	ASTMX13058, ASTMX01379, ASTMX19806
OG0003137	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850	ASTMX00586
OG0003138	APOSJ_00752, APOSJ_40281	ASTMX06553
OG0003140	APOSJ_35312	ASTMX13627, ASTMX15157, ASTMX21926, ASTMX01723
OG0003142	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323	ASTMX08629, ASTMX09849, ASTMX19194
OG0003144	APOSJ_48852, APOSJ_48851	ASTMX08230
OG0003145	APOSJ_22385	ASTMX16469, ASTMX16882
OG0003146	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948	ASTMX10808
OG0003147	APOSJ_21036, APOSJ_21034, APOSJ_21035	ASTMX16613
OG0003148	APOSJ_47587	ASTMX12896, ASTMX07507, ASTMX14971
OG0003149	APOSJ_20169, APOSJ_20168, APOSJ_00806	ASTMX10129
OG0003150	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495	ASTMX11834, ASTMX21211
OG0003152	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511	ASTMX11668, ASTMX10214
OG0003153	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781	ASTMX21330
OG0003154	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183	ASTMX06476
OG0003156	APOSJ_34701, APOSJ_34703, APOSJ_34702, APOSJ_34704, APOSJ_47122, APOSJ_47125	ASTMX18933
OG0003157	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288	ASTMX06118
OG0003158	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826	ASTMX12999, ASTMX02638
OG0003159	APOSJ_34339	ASTMX12859, ASTMX09033, ASTMX07619
OG0003160	APOSJ_52005, APOSJ_52006	ASTMX02814, ASTMX16455
OG0003161	APOSJ_12427, APOSJ_12426	ASTMX13679, ASTMX15650
OG0003162	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101	ASTMX10819, ASTMX13525, ASTMX19089
OG0003163	APOSJ_53589	ASTMX03994, ASTMX05123, ASTMX14593
OG0003164	APOSJ_27152	ASTMX01170, ASTMX15907
OG0003165	APOSJ_55300	ASTMX03289, ASTMX04540
OG0003166	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477	ASTMX22568, ASTMX04151
OG0003167	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244	ASTMX04465, ASTMX17254, ASTMX05894
