Orthogroup	APOSJ_ok	OWEFU
OG0000051	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106	OFUSG17623.1.p1, OFUSG24736.1.p1
OG0000053	APOSJ_06077	OFUSG05561.1.p1
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	OFUSG09960.1.p1, OFUSG09960.2.p1, OFUSG09960.4.p1, OFUSG09960.5.p1, OFUSG09960.3.p1
OG0000055	APOSJ_19144, APOSJ_56132	OFUSG21722.1.p2, OFUSG08892.1.p1
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	OFUSG17281.1.p1
OG0000056	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312	OFUSG19663.1.p1
OG0000057	APOSJ_56231	OFUSG08808.1.p1
OG0000057	APOSJ_24024, APOSJ_17502, APOSJ_17503, APOSJ_17501, APOSJ_17500, APOSJ_17499	OFUSG02050.1.p1, OFUSG18016.1.p1, OFUSG01943.1.p1, OFUSG22981.1.p1, OFUSG23264.1.p1, OFUSG15744.1.p1, OFUSG15744.2.p1, OFUSG15743.1.p1, OFUSG15746.1.p1, OFUSG15746.2.p1, OFUSG15747.1.p1, OFUSG12096.1.p1, OFUSG12095.1.p1, OFUSG17581.1.p1
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	OFUSG06504.1.p1
OG0000058	APOSJ_01990, APOSJ_45171, APOSJ_56047, APOSJ_62157, APOSJ_01986, APOSJ_12231, APOSJ_01994, APOSJ_62154, APOSJ_01988, APOSJ_62155	OFUSG18325.1.p1
OG0000058	APOSJ_01291, APOSJ_51554	OFUSG25338.1.p1
OG0000059	APOSJ_09529, APOSJ_37930	OFUSG03529.1.p1, OFUSG03529.2.p1
OG0000059	APOSJ_00361, APOSJ_32459	OFUSG05392.2.p1, OFUSG05392.1.p1
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	OFUSG14955.1.p1, OFUSG23392.1.p1
OG0000060	APOSJ_41349	OFUSG21371.2.p1, OFUSG21371.1.p1
OG0000061	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224	OFUSG24472.3.p1, OFUSG24472.1.p1, OFUSG24472.2.p1, OFUSG16519.1.p1, OFUSG16362.1.p1, OFUSG16362.3.p1, OFUSG16362.2.p1
OG0000061	APOSJ_04549, APOSJ_04550	OFUSG04221.4.p1, OFUSG04221.3.p1, OFUSG04221.1.p1, OFUSG04221.2.p1
OG0000061	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715, APOSJ_53824, APOSJ_08464, APOSJ_14395	OFUSG16682.2.p1, OFUSG16682.1.p1
OG0000061	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578	OFUSG04054.2.p1, OFUSG04054.1.p1, OFUSG04054.3.p1
OG0000061	APOSJ_63552, APOSJ_56302	OFUSG16363.1.p1, OFUSG16363.2.p1
OG0000062	APOSJ_36645, APOSJ_36644, APOSJ_36646, APOSJ_36641, APOSJ_36638, APOSJ_36643, APOSJ_36647, APOSJ_36642, APOSJ_61539, APOSJ_03520, APOSJ_50534, APOSJ_50538, APOSJ_50533, APOSJ_50536, APOSJ_39442	OFUSG20078.1.p1, OFUSG20078.2.p1
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	OFUSG20834.1.p1, OFUSG20834.2.p1, OFUSG05008.1.p1
OG0000063	APOSJ_62799, APOSJ_60703	OFUSG17109.2.p1, OFUSG17109.1.p1
OG0000063	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611	OFUSG05823.2.p1, OFUSG05823.1.p1
OG0000063	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780	OFUSG01195.1.p1, OFUSG20081.1.p1, OFUSG22244.1.p1, OFUSG01196.1.p1
OG0000063	APOSJ_15420, APOSJ_15419, APOSJ_15421, APOSJ_15422, APOSJ_65066, APOSJ_55009, APOSJ_39001, APOSJ_55011, APOSJ_24896	OFUSG17598.1.p1, OFUSG17396.1.p1
OG0000064	APOSJ_34252, APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126, APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527	OFUSG18700.1.p1, OFUSG11503.1.p1, OFUSG24568.1.p1, OFUSG14688.1.p1, OFUSG24348.1.p1, OFUSG04845.1.p1, OFUSG24050.1.p1
OG0000065	APOSJ_35430	OFUSG22574.1.p1, OFUSG23358.1.p1, OFUSG12395.1.p1, OFUSG23801.1.p1, OFUSG23802.1.p1, OFUSG23800.1.p1, OFUSG01605.1.p1, OFUSG15392.1.p1, OFUSG01606.1.p1, OFUSG01817.1.p1, OFUSG16109.1.p1, OFUSG08606.1.p1, OFUSG25251.1.p1, OFUSG10638.1.p1, OFUSG03941.1.p1, OFUSG20646.1.p1, OFUSG26222.1.p1, OFUSG00747.1.p1, OFUSG00365.1.p1, OFUSG20533.1.p1
OG0000065	APOSJ_06253	OFUSG15764.2.p1, OFUSG15764.4.p1, OFUSG15764.3.p1, OFUSG15764.1.p1, OFUSG13353.1.p1, OFUSG22698.1.p1, OFUSG15763.1.p1, OFUSG02049.1.p1, OFUSG22680.1.p1, OFUSG22697.1.p1, OFUSG16096.1.p1, OFUSG15767.1.p1, OFUSG12866.1.p1, OFUSG09226.1.p1, OFUSG09226.2.p1, OFUSG25542.1.p1, OFUSG21873.1.p1, OFUSG21872.1.p1, OFUSG07631.1.p1, OFUSG23384.1.p1, OFUSG15143.1.p1, OFUSG15928.1.p1, OFUSG00649.1.p1, OFUSG25620.1.p1, OFUSG08202.1.p1, OFUSG19583.1.p1, OFUSG13387.1.p1
OG0000066	APOSJ_38125	OFUSG11553.1.p1
OG0000066	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417	OFUSG16714.1.p1
OG0000066	APOSJ_42410, APOSJ_42409	OFUSG12881.1.p1, OFUSG12880.1.p1
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	OFUSG01517.1.p1, OFUSG21774.1.p1
OG0000067	APOSJ_18931, APOSJ_56850, APOSJ_56847, APOSJ_06153, APOSJ_13448, APOSJ_19493, APOSJ_58325, APOSJ_58331, APOSJ_58341, APOSJ_48159, APOSJ_48158, APOSJ_48156, APOSJ_19490, APOSJ_19487, APOSJ_13449, APOSJ_13447, APOSJ_13446, APOSJ_13442, APOSJ_13444, APOSJ_13443, APOSJ_13445, APOSJ_07651, APOSJ_07650, APOSJ_07653, APOSJ_07654, APOSJ_13441, APOSJ_11553, APOSJ_07655, APOSJ_07652, APOSJ_12441, APOSJ_12440, APOSJ_22342, APOSJ_56300, APOSJ_56301, APOSJ_56298, APOSJ_56299	OFUSG07801.1.p1, OFUSG07801.2.p1, OFUSG09800.1.p1
OG0000068	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892, APOSJ_53737, APOSJ_18613	OFUSG06649.2.p1, OFUSG06649.1.p1
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540, APOSJ_60884	OFUSG26968.1.p1
OG0000070	APOSJ_54993	OFUSG12766.1.p1, OFUSG13486.2.p1, OFUSG13486.1.p1, OFUSG01308.1.p1, OFUSG01308.2.p1
OG0000071	APOSJ_47743, APOSJ_47742	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1
OG0000071	APOSJ_37919, APOSJ_37920	OFUSG01197.1.p1
OG0000071	APOSJ_06112, APOSJ_06111	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1
OG0000072	APOSJ_61865, APOSJ_61864	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1
OG0000072	APOSJ_38815, APOSJ_48482	OFUSG02679.1.p1, OFUSG02679.2.p1
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	OFUSG03079.1.p1
OG0000072	APOSJ_52545	OFUSG09807.1.p1, OFUSG09809.1.p1, OFUSG09812.1.p1, OFUSG09810.1.p1, OFUSG09813.1.p1, OFUSG09811.1.p1
OG0000072	APOSJ_40725, APOSJ_21416	OFUSG10198.1.p1
OG0000073	APOSJ_23139	OFUSG20898.1.p1, OFUSG04778.1.p1
OG0000073	APOSJ_08940, APOSJ_46393, APOSJ_46396, APOSJ_46397, APOSJ_46395, APOSJ_46394, APOSJ_46392, APOSJ_46391, APOSJ_46390, APOSJ_08939, APOSJ_08938, APOSJ_08937, APOSJ_08936, APOSJ_08935, APOSJ_08934, APOSJ_08933, APOSJ_11264, APOSJ_11263, APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622	OFUSG22954.1.p1
OG0000074	APOSJ_13143	OFUSG24829.1.p1, OFUSG06062.1.p1
OG0000075	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368	OFUSG16172.1.p1
OG0000075	APOSJ_54695, APOSJ_54693	OFUSG16504.1.p1
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	OFUSG13755.2.p1, OFUSG13755.1.p1
OG0000075	APOSJ_41648	OFUSG16171.1.p1, OFUSG16171.2.p1
OG0000075	APOSJ_33309, APOSJ_33308	OFUSG06373.1.p1
OG0000075	APOSJ_16193, APOSJ_16195	OFUSG05709.1.p1
OG0000075	APOSJ_55514, APOSJ_55515	OFUSG18892.2.p1, OFUSG18892.1.p1
OG0000075	APOSJ_22770	OFUSG19094.1.p1
OG0000077	APOSJ_42258	OFUSG00358.1.p1, OFUSG06145.1.p1
OG0000078	APOSJ_09078, APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846	OFUSG04718.1.p1
OG0000078	APOSJ_46646	OFUSG16348.1.p1, OFUSG16350.1.p1, OFUSG04342.1.p1, OFUSG04340.1.p1, OFUSG04336.1.p1, OFUSG16350.2.p1, OFUSG16350.3.p1, OFUSG14729.1.p1, OFUSG25407.3.p1, OFUSG25407.2.p1, OFUSG25408.1.p1, OFUSG25407.1.p1, OFUSG06117.1.p1, OFUSG13932.1.p1, OFUSG09478.1.p1, OFUSG04630.1.p1, OFUSG00727.1.p1
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	OFUSG21029.1.p1
OG0000079	APOSJ_18254	OFUSG23598.1.p1, OFUSG13995.1.p1, OFUSG00197.1.p1, OFUSG00197.2.p1, OFUSG13998.1.p1, OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1
OG0000079	APOSJ_28991, APOSJ_28990	OFUSG24101.1.p1
OG0000079	APOSJ_06559, APOSJ_06558	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1
OG0000081	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033	OFUSG21451.1.p1
OG0000081	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262, APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938, APOSJ_24494, APOSJ_24497	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1
OG0000082	APOSJ_25535	OFUSG08036.1.p1
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	OFUSG05603.1.p1
OG0000082	APOSJ_21613, APOSJ_16506	OFUSG21176.1.p1
OG0000082	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454	OFUSG21079.1.p1, OFUSG10604.1.p1
OG0000083	APOSJ_11498, APOSJ_11497	OFUSG03380.1.p1, OFUSG03380.2.p1
OG0000083	APOSJ_26285	OFUSG00967.1.p1
OG0000083	APOSJ_49238, APOSJ_49237	OFUSG20913.1.p1
OG0000084	APOSJ_15697	OFUSG05733.1.p1, OFUSG06631.1.p1
OG0000084	APOSJ_24644, APOSJ_24645	OFUSG19342.1.p1, OFUSG06244.1.p1, OFUSG18832.1.p1
OG0000084	APOSJ_64503, APOSJ_64502, APOSJ_01190	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1
OG0000084	APOSJ_10253, APOSJ_06887	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1
OG0000085	APOSJ_64863	OFUSG23228.1.p1, OFUSG17240.1.p1
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	OFUSG24119.1.p1
OG0000085	APOSJ_25761	OFUSG04918.1.p1
OG0000085	APOSJ_04663, APOSJ_04662	OFUSG15502.1.p1
OG0000085	APOSJ_64175, APOSJ_09405	OFUSG23884.1.p1
OG0000086	APOSJ_16795, APOSJ_34577, APOSJ_31502	OFUSG19605.1.p1
OG0000087	APOSJ_41352	OFUSG13953.1.p1
OG0000087	APOSJ_61505	OFUSG13950.1.p1
OG0000087	APOSJ_47955, APOSJ_45252	OFUSG13948.1.p1
OG0000087	APOSJ_17272	OFUSG12025.1.p1
OG0000087	APOSJ_35199	OFUSG16017.1.p1, OFUSG16017.2.p1
OG0000087	APOSJ_02933	OFUSG00692.1.p1
OG0000087	APOSJ_19002, APOSJ_64596	OFUSG16016.1.p1
OG0000087	APOSJ_59532	OFUSG06740.2.p1, OFUSG06740.1.p1
OG0000087	APOSJ_10114	OFUSG18253.1.p1
OG0000087	APOSJ_05717, APOSJ_05719	OFUSG19306.1.p1, OFUSG19306.2.p1
OG0000087	APOSJ_58727	OFUSG19309.2.p1, OFUSG19309.1.p1
OG0000088	APOSJ_42039, APOSJ_42040	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1
OG0000089	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425, APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462, APOSJ_29945, APOSJ_29202, APOSJ_36819, APOSJ_36818	OFUSG05790.1.p1
OG0000089	APOSJ_32496	OFUSG00843.1.p1
OG0000089	APOSJ_32445, APOSJ_52135, APOSJ_15609	OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1
OG0000090	APOSJ_60895, APOSJ_01887, APOSJ_64787	OFUSG17051.2.p1, OFUSG17051.1.p1
OG0000090	APOSJ_38878, APOSJ_38877, APOSJ_38876	OFUSG07976.1.p1
OG0000090	APOSJ_21259, APOSJ_53542	OFUSG03472.1.p1
OG0000090	APOSJ_22326	OFUSG08207.1.p1
OG0000090	APOSJ_30845, APOSJ_19439, APOSJ_29724, APOSJ_54780, APOSJ_23869, APOSJ_01760	OFUSG16470.1.p1, OFUSG19322.1.p1
OG0000091	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644	OFUSG04820.1.p1
OG0000091	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	OFUSG06104.1.p1
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1
OG0000095	APOSJ_39248, APOSJ_37770, APOSJ_23399, APOSJ_62237, APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272, APOSJ_43782, APOSJ_43781, APOSJ_45895	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	OFUSG14354.1.p1
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	OFUSG06591.1.p1
OG0000096	APOSJ_32190, APOSJ_32193	OFUSG12705.1.p1
OG0000096	APOSJ_37126	OFUSG09090.1.p1
OG0000096	APOSJ_52836	OFUSG08225.1.p1
OG0000096	APOSJ_32708	OFUSG00268.1.p1
OG0000097	APOSJ_17826	OFUSG03592.1.p1
OG0000097	APOSJ_04559, APOSJ_59289	OFUSG00372.1.p1
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	OFUSG19724.1.p1, OFUSG12695.1.p1
OG0000098	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	OFUSG09622.1.p1, OFUSG09623.1.p1
OG0000098	APOSJ_29182, APOSJ_29186, APOSJ_29187, APOSJ_29181, APOSJ_29183, APOSJ_29180	OFUSG05536.1.p1
OG0000098	APOSJ_29185	OFUSG03699.1.p1, OFUSG19202.1.p1
OG0000099	APOSJ_00575, APOSJ_00574	OFUSG03329.1.p1, OFUSG02795.1.p1
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1
OG0000099	APOSJ_34532, APOSJ_05873	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1
OG0000099	APOSJ_11356	OFUSG11416.1.p1
OG0000101	APOSJ_12255, APOSJ_12254	OFUSG26221.1.p1
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1
OG0000103	APOSJ_43912	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	OFUSG10643.2.p1, OFUSG10643.1.p1
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	OFUSG23222.1.p1, OFUSG23223.1.p1
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	OFUSG17041.2.p1, OFUSG17041.1.p1
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	OFUSG09600.1.p1, OFUSG17170.1.p1
OG0000104	APOSJ_24715	OFUSG09069.1.p1
OG0000104	APOSJ_25353, APOSJ_25354	OFUSG06025.1.p1
OG0000105	APOSJ_28885, APOSJ_50358, APOSJ_18314, APOSJ_38394, APOSJ_06089, APOSJ_06088, APOSJ_58768, APOSJ_27838, APOSJ_54043, APOSJ_49949, APOSJ_49948, APOSJ_45829, APOSJ_20281, APOSJ_47044, APOSJ_46928, APOSJ_46927, APOSJ_36908, APOSJ_36907, APOSJ_61556, APOSJ_61557, APOSJ_41690, APOSJ_30176, APOSJ_34678, APOSJ_06197, APOSJ_39079, APOSJ_39076, APOSJ_06196, APOSJ_02206, APOSJ_02207, APOSJ_02208, APOSJ_56059, APOSJ_57653, APOSJ_21888, APOSJ_07672, APOSJ_21890, APOSJ_21891, APOSJ_21889, APOSJ_04429, APOSJ_27564, APOSJ_54879, APOSJ_10862, APOSJ_54054, APOSJ_13646, APOSJ_13645, APOSJ_38749, APOSJ_38751, APOSJ_38750, APOSJ_48425, APOSJ_40771, APOSJ_40772, APOSJ_40770	OFUSG05787.1.p1
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494	OFUSG20665.1.p1
OG0000106	APOSJ_37502	OFUSG20644.1.p1
OG0000106	APOSJ_63823, APOSJ_32714	OFUSG20761.2.p1, OFUSG20761.1.p1
OG0000109	APOSJ_38616	OFUSG22657.1.p1
OG0000110	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338, APOSJ_55799, APOSJ_62572, APOSJ_62556	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1
OG0000111	APOSJ_06931, APOSJ_06932, APOSJ_29940, APOSJ_29941, APOSJ_29942, APOSJ_36757, APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820	OFUSG18504.1.p1
OG0000112	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1
OG0000114	APOSJ_20449	OFUSG00886.1.p1, OFUSG16486.1.p1
OG0000114	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1
OG0000115	APOSJ_56338, APOSJ_56339, APOSJ_56340, APOSJ_13839	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1
OG0000115	APOSJ_48889, APOSJ_14243, APOSJ_14242, APOSJ_24080	OFUSG05131.1.p1
OG0000115	APOSJ_61435	OFUSG03982.1.p1
OG0000116	APOSJ_25533, APOSJ_25534, APOSJ_46060	OFUSG16925.1.p1, OFUSG16925.2.p1
OG0000117	APOSJ_49267	OFUSG05057.1.p1
OG0000117	APOSJ_25875	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1
OG0000119	APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	OFUSG16287.1.p1
