Orthogroup	APOSJ_ok	XENTR
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	XENTR09915, XENTR14788, XENTR17591
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	XENTR02028, XENTR07076, XENTR03113
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	XENTR02339, XENTR11518
OG0000096	APOSJ_32190, APOSJ_32193	XENTR01880
OG0000096	APOSJ_37126	XENTR18613
OG0000096	APOSJ_52836	XENTR18353, XENTR11491, XENTR07413, XENTR11633
OG0000096	APOSJ_32708	XENTR16018, XENTR14119
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	XENTR17893
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	XENTR05433, XENTR18578, XENTR17176
OG0000098	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	XENTR13786, XENTR13233, XENTR09318, XENTR06987
OG0000099	APOSJ_34532, APOSJ_05873	XENTR08245, XENTR06050, XENTR16324, XENTR11719, XENTR12540
OG0000099	APOSJ_11356	XENTR08433
OG0000100	APOSJ_16103, APOSJ_16107	XENTR15660, XENTR12282
OG0000101	APOSJ_12255, APOSJ_12254	XENTR09885, XENTR05951
OG0000101	APOSJ_27406	XENTR10544, XENTR10545
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	XENTR08772, XENTR05240, XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423, XENTR08771
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	XENTR10759, XENTR05530
OG0000103	APOSJ_43912	XENTR12408, XENTR09108, XENTR09106, XENTR06370, XENTR18537, XENTR03858, XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406, XENTR01493
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	XENTR11203, XENTR09120, XENTR09119, XENTR01361, XENTR05614
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	XENTR05699, XENTR11871
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	XENTR03188, XENTR10251
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	XENTR11872, XENTR05698
OG0000104	APOSJ_24715	XENTR07142
OG0000104	APOSJ_25353, APOSJ_25354	XENTR02594, XENTR10789, XENTR16122
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494, APOSJ_37502	XENTR16525, XENTR07760, XENTR12554, XENTR12553, XENTR12551, XENTR12552, XENTR12555
OG0000106	APOSJ_63823, APOSJ_32714	XENTR07802
OG0000106	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967	XENTR05910, XENTR12158, XENTR05297
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450, APOSJ_09650, APOSJ_09651	XENTR00307
OG0000114	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	XENTR08858, XENTR12456, XENTR00845, XENTR00844, XENTR00843, XENTR01175, XENTR08055
OG0000115	APOSJ_48889, APOSJ_14243, APOSJ_14242, APOSJ_24080	XENTR10985
OG0000116	APOSJ_13923, APOSJ_18880, APOSJ_18879	XENTR12530
OG0000117	APOSJ_17801	XENTR11526
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	XENTR05393, XENTR05242, XENTR06871
OG0000119	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540, APOSJ_16256	XENTR00115, XENTR07107, XENTR12433, XENTR15934, XENTR15933
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	XENTR01125, XENTR14071
OG0000120	APOSJ_36883, APOSJ_36884	XENTR05369
OG0000121	APOSJ_00616, APOSJ_31357, APOSJ_00615, APOSJ_25753, APOSJ_00618, APOSJ_00619, APOSJ_25752, APOSJ_25754, APOSJ_00617, APOSJ_00614, APOSJ_25751, APOSJ_11201, APOSJ_08754, APOSJ_64755, APOSJ_45025, APOSJ_00947	XENTR04864
OG0000122	APOSJ_46966, APOSJ_46967	XENTR06907, XENTR17281
OG0000123	APOSJ_54115	XENTR02182
OG0000123	APOSJ_00782	XENTR10906
OG0000124	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028	XENTR05926
OG0000124	APOSJ_61620	XENTR10247, XENTR00962, XENTR04813
OG0000124	APOSJ_08149	XENTR09248, XENTR09249
OG0000124	APOSJ_39858, APOSJ_29551	XENTR12958, XENTR01638
OG0000124	APOSJ_04113	XENTR13084, XENTR11997
OG0000125	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685	XENTR01735, XENTR14091, XENTR08560
OG0000125	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920	XENTR05425
OG0000126	APOSJ_48954	XENTR02718, XENTR02062, XENTR09023
OG0000126	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026	XENTR14632, XENTR03466
OG0000126	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701	XENTR05061, XENTR11942, XENTR13975, XENTR08532
OG0000127	APOSJ_55791	XENTR02720, XENTR03441, XENTR09025
OG0000127	APOSJ_36881, APOSJ_36882	XENTR10923, XENTR12718
OG0000127	APOSJ_56097	XENTR18212
OG0000127	APOSJ_01546	XENTR03639, XENTR18292, XENTR04635, XENTR04636, XENTR18893
OG0000127	APOSJ_07825, APOSJ_07827, APOSJ_07824	XENTR01486, XENTR04784, XENTR07585
OG0000128	APOSJ_54023, APOSJ_42437	XENTR09496, XENTR10668
OG0000128	APOSJ_15682, APOSJ_15679, APOSJ_15681, APOSJ_15680, APOSJ_15678, APOSJ_13342, APOSJ_13343, APOSJ_36577, APOSJ_36578, APOSJ_40114, APOSJ_11627, APOSJ_23210	XENTR08486, XENTR08487
OG0000128	APOSJ_58149	XENTR04418
OG0000129	APOSJ_57859, APOSJ_13376	XENTR13439, XENTR09476, XENTR13435, XENTR13438, XENTR13437, XENTR12648, XENTR00152, XENTR06673
OG0000129	APOSJ_14670	XENTR14278, XENTR11921, XENTR18992, XENTR15519
OG0000130	APOSJ_60402	XENTR04860
OG0000130	APOSJ_01367	XENTR09287, XENTR09286, XENTR18945, XENTR04945, XENTR12880, XENTR09655, XENTR07979
OG0000131	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602	XENTR10944
OG0000132	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255
OG0000132	APOSJ_24262	XENTR04795
OG0000135	APOSJ_34294	XENTR07014, XENTR14167, XENTR10688, XENTR10689, XENTR15435, XENTR15775, XENTR16794, XENTR19031, XENTR19077, XENTR05007, XENTR05009, XENTR15440, XENTR16796, XENTR15437, XENTR05010, XENTR10515, XENTR15438, XENTR15441, XENTR15436, XENTR05006, XENTR05005, XENTR05047, XENTR15445
OG0000137	APOSJ_42497, APOSJ_00679	XENTR10738, XENTR07993, XENTR07994
OG0000137	APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297	XENTR11062, XENTR17418
OG0000137	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858	XENTR10667
OG0000140	APOSJ_25874, APOSJ_25873, APOSJ_54253	XENTR17095
OG0000140	APOSJ_57017	XENTR11484
OG0000141	APOSJ_22651, APOSJ_22650, APOSJ_11728, APOSJ_02271, APOSJ_02267, APOSJ_00561, APOSJ_65096, APOSJ_38255, APOSJ_33870, APOSJ_05422, APOSJ_05421, APOSJ_05424, APOSJ_05423	XENTR13160
OG0000142	APOSJ_32104, APOSJ_07082, APOSJ_32108, APOSJ_32109, APOSJ_34618, APOSJ_07086, APOSJ_32106, APOSJ_07087, APOSJ_04135, APOSJ_07085, APOSJ_07084, APOSJ_32105	XENTR08172
OG0000145	APOSJ_12434	XENTR16742, XENTR16672, XENTR16671, XENTR13497
OG0000147	APOSJ_24426, APOSJ_24713, APOSJ_24714	XENTR03268, XENTR13018
OG0000147	APOSJ_41231	XENTR02156, XENTR12287
OG0000147	APOSJ_62598	XENTR01301, XENTR12003
OG0000147	APOSJ_36866	XENTR00602
OG0000147	APOSJ_10199	XENTR15311
OG0000148	APOSJ_61760, APOSJ_61759	XENTR10464, XENTR17112, XENTR02369, XENTR07951
OG0000148	APOSJ_13914, APOSJ_22117	XENTR11222, XENTR06966, XENTR07952, XENTR02368
OG0000149	APOSJ_64440, APOSJ_64438, APOSJ_08762, APOSJ_64435, APOSJ_64437, APOSJ_64439	XENTR03422, XENTR03423
OG0000149	APOSJ_40409, APOSJ_52748, APOSJ_34099, APOSJ_34098, APOSJ_38902	XENTR01442, XENTR00579
OG0000149	APOSJ_14335, APOSJ_01741	XENTR04855
OG0000151	APOSJ_64721, APOSJ_23159	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142
OG0000154	APOSJ_23336	XENTR11406, XENTR12586
OG0000155	APOSJ_38396, APOSJ_38395	XENTR03823
OG0000155	APOSJ_03731, APOSJ_03730	XENTR13673, XENTR05745, XENTR13672
OG0000157	APOSJ_40938, APOSJ_40935	XENTR09579, XENTR08086
OG0000157	APOSJ_23026, APOSJ_23027	XENTR09559
OG0000158	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845	XENTR14207, XENTR14206, XENTR14205
OG0000159	APOSJ_38241, APOSJ_25112	XENTR09386
OG0000159	APOSJ_18948	XENTR07751
OG0000160	APOSJ_08872, APOSJ_08871, APOSJ_08870, APOSJ_56570, APOSJ_08869	XENTR02472
OG0000163	APOSJ_40557, APOSJ_27347, APOSJ_38406	XENTR17419
OG0000163	APOSJ_21309	XENTR06573, XENTR03895
OG0000163	APOSJ_37417, APOSJ_34149, APOSJ_48139	XENTR10844, XENTR07114, XENTR03341
OG0000164	APOSJ_31673, APOSJ_30378, APOSJ_30381, APOSJ_18130, APOSJ_06096, APOSJ_30379	XENTR03117, XENTR11443, XENTR03405, XENTR11930
OG0000165	APOSJ_16152	XENTR15301, XENTR13043, XENTR16873, XENTR11658, XENTR00720, XENTR14265, XENTR04481, XENTR04329, XENTR18883, XENTR08529, XENTR02768, XENTR13290, XENTR13289, XENTR02058, XENTR02059, XENTR19075, XENTR04395, XENTR09345
OG0000166	APOSJ_32982	XENTR01839
OG0000166	APOSJ_53922, APOSJ_60802	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855
OG0000167	APOSJ_02229	XENTR16865, XENTR16863
OG0000167	APOSJ_19006	XENTR13141
OG0000167	APOSJ_51524, APOSJ_64291, APOSJ_05282, APOSJ_05283, APOSJ_05281, APOSJ_05280, APOSJ_05279, APOSJ_05276, APOSJ_05278, APOSJ_05275, APOSJ_05277	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175
OG0000168	APOSJ_61962, APOSJ_61963, APOSJ_61961	XENTR11485, XENTR09871
OG0000168	APOSJ_36956	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725
OG0000171	APOSJ_28804	XENTR12901
OG0000171	APOSJ_06522, APOSJ_06520, APOSJ_06521, APOSJ_06519, APOSJ_08456, APOSJ_08457	XENTR11514
OG0000171	APOSJ_03119, APOSJ_03337, APOSJ_03336, APOSJ_03339, APOSJ_03341, APOSJ_20721, APOSJ_03335, APOSJ_03340, APOSJ_03338, APOSJ_20722	XENTR05662
OG0000172	APOSJ_42048, APOSJ_42047	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551
OG0000173	APOSJ_39246, APOSJ_42661	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902
OG0000174	APOSJ_32211, APOSJ_14533, APOSJ_61544, APOSJ_15407, APOSJ_31366, APOSJ_15406, APOSJ_39236, APOSJ_39238, APOSJ_39237, APOSJ_39232, APOSJ_64500, APOSJ_39234, APOSJ_20180, APOSJ_20175, APOSJ_20176, APOSJ_20177, APOSJ_39233, APOSJ_39235, APOSJ_20174, APOSJ_20178, APOSJ_45393, APOSJ_20179	XENTR18562, XENTR12376
OG0000175	APOSJ_04647, APOSJ_12626, APOSJ_14135, APOSJ_12624, APOSJ_12625	XENTR08289, XENTR15844
OG0000175	APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590	XENTR03000, XENTR09335, XENTR04649
OG0000179	APOSJ_40922	XENTR00560, XENTR12119
OG0000179	APOSJ_03452, APOSJ_03454, APOSJ_03450, APOSJ_03453	XENTR05649
OG0000180	APOSJ_07310	XENTR00269
OG0000181	APOSJ_43145	XENTR06005
OG0000181	APOSJ_01572, APOSJ_22144, APOSJ_22141	XENTR17190, XENTR17189, XENTR03816
OG0000181	APOSJ_10650	XENTR09033, XENTR12669
OG0000182	APOSJ_26192, APOSJ_40023, APOSJ_20742, APOSJ_27704, APOSJ_36185, APOSJ_46077, APOSJ_40025	XENTR14471
OG0000183	APOSJ_27776, APOSJ_16057, APOSJ_34003, APOSJ_58244, APOSJ_57678, APOSJ_16059, APOSJ_27778, APOSJ_39006, APOSJ_39008, APOSJ_39009, APOSJ_16051, APOSJ_58245, APOSJ_16052, APOSJ_22136, APOSJ_27777, APOSJ_24558, APOSJ_64295, APOSJ_64293, APOSJ_57681, APOSJ_39007, APOSJ_57685, APOSJ_64290	XENTR02086, XENTR13524, XENTR16217
OG0000183	APOSJ_57145, APOSJ_57147	XENTR02643
OG0000183	APOSJ_46793, APOSJ_46794	XENTR02630
OG0000184	APOSJ_42615, APOSJ_10213, APOSJ_28033, APOSJ_24926, APOSJ_46781, APOSJ_20197	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	APOSJ_42304, APOSJ_10597, APOSJ_10598, APOSJ_42286, APOSJ_10595, APOSJ_10596	XENTR06208, XENTR17890
OG0000185	APOSJ_57965, APOSJ_29564, APOSJ_57966, APOSJ_57964, APOSJ_29570, APOSJ_29566, APOSJ_51463, APOSJ_24744, APOSJ_51464, APOSJ_29567, APOSJ_57967, APOSJ_51467, APOSJ_51681, APOSJ_51461, APOSJ_51466, APOSJ_29569, APOSJ_29563, APOSJ_29568, APOSJ_51459, APOSJ_51465, APOSJ_51462, APOSJ_29565, APOSJ_51460	XENTR09757, XENTR04609
OG0000185	APOSJ_04353, APOSJ_00507	XENTR12734
OG0000188	APOSJ_03856, APOSJ_03857	XENTR02204, XENTR07576, XENTR05663
OG0000190	APOSJ_21852, APOSJ_35333, APOSJ_35334, APOSJ_46243, APOSJ_46244, APOSJ_46250, APOSJ_46246, APOSJ_35335, APOSJ_35336, APOSJ_35338, APOSJ_35337, APOSJ_20198, APOSJ_20199	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829
OG0000192	APOSJ_05622	XENTR01061
OG0000192	APOSJ_09018, APOSJ_09019, APOSJ_09020, APOSJ_57508	XENTR03994, XENTR04308
OG0000192	APOSJ_45932	XENTR16408
OG0000192	APOSJ_60736, APOSJ_60738, APOSJ_37822	XENTR01771
OG0000193	APOSJ_59761	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	APOSJ_02603, APOSJ_60106, APOSJ_48624, APOSJ_48623, APOSJ_42492, APOSJ_36544, APOSJ_42493, APOSJ_28376, APOSJ_15395, APOSJ_26062, APOSJ_26057, APOSJ_26060, APOSJ_26063, APOSJ_26059, APOSJ_26061, APOSJ_33247, APOSJ_26058, APOSJ_24355, APOSJ_24356, APOSJ_24357, APOSJ_45266, APOSJ_62558, APOSJ_47527, APOSJ_41771, APOSJ_41769, APOSJ_41767, APOSJ_41768, APOSJ_31690, APOSJ_54027, APOSJ_54025, APOSJ_63227, APOSJ_63228	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	APOSJ_44360, APOSJ_28008	XENTR11322, XENTR09909, XENTR17326
OG0000195	APOSJ_60208, APOSJ_64163, APOSJ_57397, APOSJ_54331, APOSJ_33123, APOSJ_33131, APOSJ_28788, APOSJ_28784, APOSJ_33125, APOSJ_33124, APOSJ_28790, APOSJ_28785, APOSJ_33127, APOSJ_28786, APOSJ_33132, APOSJ_26936, APOSJ_33126, APOSJ_28787, APOSJ_64735, APOSJ_28789, APOSJ_05187, APOSJ_05186, APOSJ_41993, APOSJ_53408	XENTR19159
OG0000197	APOSJ_31939, APOSJ_31938, APOSJ_57099, APOSJ_30519	XENTR05307, XENTR15908
OG0000197	APOSJ_44985, APOSJ_17566	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000199	APOSJ_18293	XENTR07547, XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759, XENTR03660, XENTR03657, XENTR03659, XENTR19107, XENTR13755, XENTR19071, XENTR19279, XENTR19212, XENTR13752, XENTR13754, XENTR13753
OG0000200	APOSJ_27007, APOSJ_27006, APOSJ_27008	XENTR00101, XENTR00252
OG0000201	APOSJ_02001, APOSJ_40885, APOSJ_20712, APOSJ_61379, APOSJ_20713, APOSJ_61381, APOSJ_20709, APOSJ_61383, APOSJ_20714, APOSJ_01998, APOSJ_20711, APOSJ_02000, APOSJ_61378, APOSJ_61382, APOSJ_61380, APOSJ_40883, APOSJ_01999, APOSJ_20710	XENTR16600, XENTR16601, XENTR04781
OG0000201	APOSJ_50583, APOSJ_50582	XENTR04564
OG0000201	APOSJ_53693	XENTR12187, XENTR00868
OG0000202	APOSJ_24728, APOSJ_01561, APOSJ_01567, APOSJ_20227, APOSJ_01563, APOSJ_20228, APOSJ_05369, APOSJ_01564, APOSJ_09794, APOSJ_24756, APOSJ_29971, APOSJ_29970	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	APOSJ_02100	XENTR08192, XENTR07634
OG0000203	APOSJ_24405	XENTR09015, XENTR08065
OG0000203	APOSJ_03246, APOSJ_41765	XENTR04067
OG0000204	APOSJ_15152, APOSJ_21822, APOSJ_53980, APOSJ_53978, APOSJ_21820, APOSJ_53977, APOSJ_20115, APOSJ_34935, APOSJ_05578, APOSJ_05580, APOSJ_05581, APOSJ_20123, APOSJ_34934, APOSJ_34940	XENTR04113, XENTR02352
OG0000205	APOSJ_29025, APOSJ_25895, APOSJ_25894	XENTR12959, XENTR05519
OG0000205	APOSJ_04616	XENTR16886, XENTR01752, XENTR14923
OG0000205	APOSJ_11902, APOSJ_14456, APOSJ_52404, APOSJ_52403, APOSJ_39250	XENTR18445, XENTR10749, XENTR03131
OG0000206	APOSJ_42430, APOSJ_06331	XENTR10880, XENTR04135
OG0000207	APOSJ_25005, APOSJ_04355, APOSJ_13996, APOSJ_13997, APOSJ_32397, APOSJ_44648	XENTR04496, XENTR02974
OG0000208	APOSJ_54582, APOSJ_16859, APOSJ_51886, APOSJ_02748, APOSJ_02744, APOSJ_47498, APOSJ_51889, APOSJ_02746, APOSJ_02749, APOSJ_47504, APOSJ_51890, APOSJ_51892, APOSJ_16865, APOSJ_51888, APOSJ_02745, APOSJ_51887, APOSJ_51891, APOSJ_12031, APOSJ_10526	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	APOSJ_36555	XENTR12375
OG0000210	APOSJ_23289, APOSJ_23290	XENTR19252
OG0000210	APOSJ_43273, APOSJ_32953, APOSJ_32952, APOSJ_32951	XENTR04415
OG0000211	APOSJ_58985, APOSJ_58986	XENTR02626
OG0000211	APOSJ_53175	XENTR00605
OG0000211	APOSJ_25074, APOSJ_25075	XENTR12567, XENTR17201, XENTR17202
OG0000211	APOSJ_12610, APOSJ_12609	XENTR15376, XENTR01456
OG0000213	APOSJ_54322, APOSJ_15489, APOSJ_15520, APOSJ_24718, APOSJ_56761, APOSJ_56763, APOSJ_56764, APOSJ_18944, APOSJ_32206, APOSJ_32203, APOSJ_32205, APOSJ_32204, APOSJ_17940, APOSJ_17937, APOSJ_17936, APOSJ_17938, APOSJ_45758, APOSJ_45759, APOSJ_34387, APOSJ_16331, APOSJ_16332, APOSJ_16329, APOSJ_26742, APOSJ_26740, APOSJ_26739, APOSJ_26741, APOSJ_53348	XENTR03518, XENTR08248
OG0000215	APOSJ_34902, APOSJ_15451, APOSJ_15452, APOSJ_03897, APOSJ_10954, APOSJ_04122, APOSJ_10951, APOSJ_08226, APOSJ_29664, APOSJ_10953, APOSJ_04117, APOSJ_10952, APOSJ_45619, APOSJ_06585, APOSJ_06584, APOSJ_58454, APOSJ_61827, APOSJ_60468, APOSJ_60467, APOSJ_36104, APOSJ_01540, APOSJ_60615	XENTR01627, XENTR06477
OG0000215	APOSJ_25892, APOSJ_50556	XENTR04188
OG0000218	APOSJ_63275	XENTR06015
OG0000220	APOSJ_40559, APOSJ_40562, APOSJ_40561	XENTR07581
OG0000220	APOSJ_04462, APOSJ_04461, APOSJ_27831, APOSJ_04463, APOSJ_39557, APOSJ_60508	XENTR15742
OG0000221	APOSJ_13257, APOSJ_13258, APOSJ_13256, APOSJ_13255	XENTR04171, XENTR10605, XENTR06942
OG0000221	APOSJ_04867, APOSJ_04868, APOSJ_04866, APOSJ_04870, APOSJ_30289, APOSJ_04869	XENTR03108, XENTR08434, XENTR08435
OG0000221	APOSJ_41494	XENTR10392, XENTR01755, XENTR16885
OG0000222	APOSJ_03427, APOSJ_03424, APOSJ_03422, APOSJ_42673, APOSJ_21374, APOSJ_03425, APOSJ_42675, APOSJ_42674, APOSJ_42671, APOSJ_03426, APOSJ_01543, APOSJ_42672, APOSJ_35367, APOSJ_21385, APOSJ_03423, APOSJ_11890	XENTR18094, XENTR09636, XENTR09635
OG0000223	APOSJ_54887, APOSJ_05544	XENTR15744, XENTR02504, XENTR10692
OG0000225	APOSJ_56112, APOSJ_56106, APOSJ_56110, APOSJ_56105, APOSJ_08401, APOSJ_32914, APOSJ_23325, APOSJ_22097, APOSJ_37698	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000226	APOSJ_09447	XENTR11864
OG0000227	APOSJ_17769	XENTR13632
OG0000227	APOSJ_60835, APOSJ_48892, APOSJ_48893, APOSJ_48894	XENTR15725, XENTR05302, XENTR05301
OG0000227	APOSJ_44126, APOSJ_46997	XENTR00522, XENTR04987
OG0000228	APOSJ_43814, APOSJ_43817, APOSJ_43816, APOSJ_43820, APOSJ_48212, APOSJ_43818, APOSJ_48210, APOSJ_43815, APOSJ_43821, APOSJ_48211, APOSJ_43813, APOSJ_43819	XENTR07707, XENTR15692
OG0000229	APOSJ_11313, APOSJ_46675, APOSJ_13179, APOSJ_12452, APOSJ_12450, APOSJ_03386, APOSJ_38491, APOSJ_02765, APOSJ_37744, APOSJ_37747, APOSJ_41157, APOSJ_52459, APOSJ_52460, APOSJ_59233, APOSJ_29073, APOSJ_59232, APOSJ_28375	XENTR07694
OG0000230	APOSJ_40676, APOSJ_40677	XENTR08030, XENTR08029
OG0000231	APOSJ_59580, APOSJ_59581	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	APOSJ_30005, APOSJ_29991	XENTR00474, XENTR12545
OG0000233	APOSJ_20084, APOSJ_62555, APOSJ_20087, APOSJ_20086, APOSJ_20085, APOSJ_20088, APOSJ_62546, APOSJ_20089	XENTR14531
OG0000234	APOSJ_61085, APOSJ_61086	XENTR08092, XENTR06076, XENTR18346
OG0000234	APOSJ_22301, APOSJ_22304, APOSJ_22307, APOSJ_22306, APOSJ_09890, APOSJ_22305, APOSJ_22308, APOSJ_22303	XENTR00774, XENTR10873
OG0000235	APOSJ_57021, APOSJ_02900, APOSJ_61133, APOSJ_64609	XENTR08759
OG0000236	APOSJ_10854, APOSJ_10855, APOSJ_10852, APOSJ_10853	XENTR04703
OG0000236	APOSJ_06714, APOSJ_06709, APOSJ_42309, APOSJ_06712	XENTR08003
OG0000238	APOSJ_60751	XENTR01828
OG0000238	APOSJ_43222, APOSJ_43221, APOSJ_16308, APOSJ_16311, APOSJ_16310, APOSJ_16307, APOSJ_16309, APOSJ_38410	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
