Orthogroup	APOSJ_ok	SCHMD
OG0000137	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858	SCHMD09558
OG0000140	APOSJ_57017	SCHMD01677
OG0000142	APOSJ_04660	SCHMD14394
OG0000142	APOSJ_22683, APOSJ_00412	SCHMD01440, SCHMD00718
OG0000142	APOSJ_00413, APOSJ_53720	SCHMD03732, SCHMD10133, SCHMD15810, SCHMD15070, SCHMD02364
OG0000148	APOSJ_13914, APOSJ_22117	SCHMD08056
OG0000148	APOSJ_25126, APOSJ_25128, APOSJ_25125, APOSJ_25127	SCHMD08055
OG0000151	APOSJ_64721, APOSJ_23159, APOSJ_26144, APOSJ_19626	SCHMD00278, SCHMD02808, SCHMD08861, SCHMD12362, SCHMD13992, SCHMD21186, SCHMD17857, SCHMD20973, SCHMD00274
OG0000155	APOSJ_38396, APOSJ_38395	SCHMD05383, SCHMD06593, SCHMD10992
OG0000155	APOSJ_03731, APOSJ_03730	SCHMD13125
OG0000157	APOSJ_40938, APOSJ_40935	SCHMD03548, SCHMD06363
OG0000157	APOSJ_23026, APOSJ_23027	SCHMD24948, SCHMD15302, SCHMD05230, SCHMD01802, SCHMD01418
OG0000158	APOSJ_25043, APOSJ_26529, APOSJ_05724, APOSJ_26528, APOSJ_25037, APOSJ_25038, APOSJ_26527, APOSJ_05726, APOSJ_25039, APOSJ_25040, APOSJ_05725, APOSJ_25041	SCHMD09898, SCHMD12271, SCHMD07912
OG0000158	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845	SCHMD15100, SCHMD15049
OG0000159	APOSJ_38241, APOSJ_25112, APOSJ_18948	SCHMD14942
OG0000163	APOSJ_40557, APOSJ_27347, APOSJ_38406, APOSJ_21309	SCHMD23090
OG0000163	APOSJ_37417, APOSJ_34149, APOSJ_48139	SCHMD22191, SCHMD20049, SCHMD00396, SCHMD15554
OG0000166	APOSJ_53081, APOSJ_53080, APOSJ_53082, APOSJ_53079	SCHMD08400
OG0000166	APOSJ_32982	SCHMD15704, SCHMD08401
OG0000166	APOSJ_05155	SCHMD28623, SCHMD22442
OG0000167	APOSJ_02229	SCHMD16214, SCHMD15187
OG0000167	APOSJ_19006	SCHMD10169, SCHMD14397, SCHMD01901, SCHMD10730
OG0000168	APOSJ_13129, APOSJ_61964	SCHMD19556
OG0000174	APOSJ_41733, APOSJ_22905, APOSJ_22906, APOSJ_59613, APOSJ_22910, APOSJ_22908, APOSJ_13747, APOSJ_15089	SCHMD08354, SCHMD22729
OG0000175	APOSJ_13573, APOSJ_13574	SCHMD23748, SCHMD18438, SCHMD03520
OG0000175	APOSJ_27763, APOSJ_58971, APOSJ_27761, APOSJ_22200, APOSJ_22197, APOSJ_22199, APOSJ_22198, APOSJ_22195, APOSJ_22196, APOSJ_24441, APOSJ_15796, APOSJ_56702, APOSJ_04647, APOSJ_12626, APOSJ_14135, APOSJ_12624, APOSJ_12625, APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590	SCHMD18439, SCHMD17544
OG0000179	APOSJ_64067	SCHMD11075
OG0000179	APOSJ_40922	SCHMD01320
OG0000180	APOSJ_64730, APOSJ_35043, APOSJ_58099	SCHMD20813
OG0000181	APOSJ_05606, APOSJ_15339, APOSJ_30731, APOSJ_30734, APOSJ_15338, APOSJ_62302, APOSJ_62305, APOSJ_55305, APOSJ_47406	SCHMD27609, SCHMD12097, SCHMD28522
OG0000181	APOSJ_01572, APOSJ_22144, APOSJ_22141	SCHMD03915, SCHMD03917, SCHMD09330, SCHMD09328
OG0000182	APOSJ_24962, APOSJ_24963, APOSJ_55676, APOSJ_47329, APOSJ_47327, APOSJ_47326, APOSJ_47328, APOSJ_24642, APOSJ_63893, APOSJ_24049, APOSJ_26192, APOSJ_40023, APOSJ_20742, APOSJ_27704, APOSJ_36185, APOSJ_46077, APOSJ_40025	SCHMD07603
OG0000183	APOSJ_27776, APOSJ_16057, APOSJ_34003, APOSJ_58244, APOSJ_57678, APOSJ_16059, APOSJ_27778, APOSJ_39006, APOSJ_39008, APOSJ_39009, APOSJ_16051, APOSJ_58245, APOSJ_16052, APOSJ_22136, APOSJ_27777, APOSJ_24558, APOSJ_64295, APOSJ_64293, APOSJ_57681, APOSJ_39007, APOSJ_57685, APOSJ_64290	SCHMD21103, SCHMD28756
OG0000183	APOSJ_57145, APOSJ_57147, APOSJ_46793, APOSJ_46794	SCHMD12130, SCHMD10333
OG0000186	APOSJ_18236, APOSJ_34207	SCHMD01519, SCHMD14176, SCHMD06313
OG0000188	APOSJ_13779	SCHMD07283
OG0000192	APOSJ_05622, APOSJ_09018, APOSJ_09019, APOSJ_09020, APOSJ_57508	SCHMD06928, SCHMD19123, SCHMD13848, SCHMD05119, SCHMD03032, SCHMD02899, SCHMD02898, SCHMD00443
OG0000194	APOSJ_02603, APOSJ_60106, APOSJ_48624, APOSJ_48623, APOSJ_42492, APOSJ_36544, APOSJ_42493, APOSJ_28376, APOSJ_15395, APOSJ_26062, APOSJ_26057, APOSJ_26060, APOSJ_26063, APOSJ_26059, APOSJ_26061, APOSJ_33247, APOSJ_26058, APOSJ_24355, APOSJ_24356, APOSJ_24357, APOSJ_45266, APOSJ_62558, APOSJ_47527, APOSJ_41771, APOSJ_41769, APOSJ_41767, APOSJ_41768, APOSJ_31690, APOSJ_54027, APOSJ_54025, APOSJ_63227, APOSJ_63228	SCHMD11912, SCHMD12565
OG0000195	APOSJ_44360, APOSJ_28008	SCHMD06851
OG0000195	APOSJ_60208, APOSJ_64163, APOSJ_57397, APOSJ_54331	SCHMD06771
OG0000197	APOSJ_44985, APOSJ_17566	SCHMD10696, SCHMD17861, SCHMD23209
OG0000199	APOSJ_18293	SCHMD25193, SCHMD19754, SCHMD12419, SCHMD26058, SCHMD15988, SCHMD23974
OG0000200	APOSJ_27007, APOSJ_27006, APOSJ_27008	SCHMD07833, SCHMD18193, SCHMD17707
OG0000201	APOSJ_02001, APOSJ_40885, APOSJ_20712, APOSJ_61379, APOSJ_20713, APOSJ_61381, APOSJ_20709, APOSJ_61383, APOSJ_20714, APOSJ_01998, APOSJ_20711, APOSJ_02000, APOSJ_61378, APOSJ_61382, APOSJ_61380, APOSJ_40883, APOSJ_01999, APOSJ_20710	SCHMD28886, SCHMD20370, SCHMD17233
OG0000201	APOSJ_50583, APOSJ_50582	SCHMD00317, SCHMD09035
OG0000201	APOSJ_53693	SCHMD10520
OG0000203	APOSJ_02100	SCHMD13221
OG0000204	APOSJ_35665, APOSJ_00435, APOSJ_35664	SCHMD05946, SCHMD11236, SCHMD20783
OG0000204	APOSJ_21817	SCHMD00861
OG0000205	APOSJ_29025	SCHMD14902, SCHMD14453
OG0000205	APOSJ_14456, APOSJ_52404, APOSJ_52403, APOSJ_39250	SCHMD07996
OG0000207	APOSJ_25005, APOSJ_04355, APOSJ_13996, APOSJ_13997, APOSJ_32397, APOSJ_44648	SCHMD06438, SCHMD26342, SCHMD25964, SCHMD04396
OG0000208	APOSJ_12031, APOSJ_10526	SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900
OG0000210	APOSJ_24647, APOSJ_36555, APOSJ_23289, APOSJ_23290, APOSJ_42249, APOSJ_51607	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393
OG0000210	APOSJ_43273, APOSJ_32953, APOSJ_32952, APOSJ_32951	SCHMD24015
OG0000211	APOSJ_53175	SCHMD21436
OG0000215	APOSJ_01540, APOSJ_60615	SCHMD15383
OG0000215	APOSJ_25892, APOSJ_50556	SCHMD27729, SCHMD15945
OG0000218	APOSJ_63275	SCHMD01527
OG0000218	APOSJ_10307, APOSJ_64510, APOSJ_17786, APOSJ_17783, APOSJ_17784, APOSJ_27280, APOSJ_60450, APOSJ_60454, APOSJ_60451, APOSJ_60455, APOSJ_06815, APOSJ_60453, APOSJ_60452	SCHMD26821
OG0000220	APOSJ_17296	SCHMD15387, SCHMD08237
OG0000220	APOSJ_04462, APOSJ_04461, APOSJ_27831, APOSJ_04463, APOSJ_39557, APOSJ_60508	SCHMD07645
OG0000221	APOSJ_13257, APOSJ_13258, APOSJ_13256, APOSJ_13255, APOSJ_04867, APOSJ_04868, APOSJ_04866, APOSJ_04870, APOSJ_30289, APOSJ_04869, APOSJ_41494	SCHMD10720
OG0000222	APOSJ_34375, APOSJ_16290, APOSJ_01545, APOSJ_34379, APOSJ_34378, APOSJ_34377, APOSJ_34374, APOSJ_34373, APOSJ_34376, APOSJ_39633, APOSJ_39634, APOSJ_03427, APOSJ_03424, APOSJ_03422, APOSJ_42673, APOSJ_21374, APOSJ_03425, APOSJ_42675, APOSJ_42674, APOSJ_42671, APOSJ_03426, APOSJ_01543, APOSJ_42672, APOSJ_35367, APOSJ_21385, APOSJ_03423, APOSJ_11890, APOSJ_65101	SCHMD21612, SCHMD08502
OG0000223	APOSJ_15756, APOSJ_15757, APOSJ_33754, APOSJ_33752, APOSJ_15755, APOSJ_33747	SCHMD02890, SCHMD03920
OG0000223	APOSJ_54887, APOSJ_05544	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493
OG0000223	APOSJ_47480, APOSJ_24060, APOSJ_47481, APOSJ_17948, APOSJ_17945	SCHMD02892
OG0000223	APOSJ_49762	SCHMD07141
OG0000225	APOSJ_56112, APOSJ_56106, APOSJ_56110, APOSJ_56105, APOSJ_08401, APOSJ_32914, APOSJ_23325, APOSJ_22097, APOSJ_37698	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161
OG0000226	APOSJ_11009, APOSJ_11010	SCHMD28582
OG0000227	APOSJ_60835, APOSJ_48892, APOSJ_48893, APOSJ_48894	SCHMD05353
OG0000227	APOSJ_44126, APOSJ_46997	SCHMD04380
OG0000230	APOSJ_40676, APOSJ_40677	SCHMD23835, SCHMD14315
OG0000231	APOSJ_59580, APOSJ_59581	SCHMD15225, SCHMD17377
OG0000231	APOSJ_55572, APOSJ_55574, APOSJ_08497, APOSJ_54144, APOSJ_55573, APOSJ_14296, APOSJ_14295, APOSJ_24387, APOSJ_14294, APOSJ_55571, APOSJ_06115, APOSJ_37044	SCHMD23026
OG0000231	APOSJ_30005, APOSJ_29991	SCHMD24769, SCHMD25604
OG0000232	APOSJ_24778	SCHMD14178, SCHMD02027
OG0000233	APOSJ_36405	SCHMD05000
OG0000233	APOSJ_20084, APOSJ_62555, APOSJ_20087, APOSJ_20086, APOSJ_20085, APOSJ_20088, APOSJ_62546, APOSJ_20089	SCHMD01146, SCHMD07435, SCHMD22145
OG0000234	APOSJ_52039, APOSJ_57595, APOSJ_24003, APOSJ_55223, APOSJ_57592, APOSJ_25437, APOSJ_52041, APOSJ_61773, APOSJ_52038, APOSJ_52042, APOSJ_52037, APOSJ_57593, APOSJ_52040	SCHMD19058, SCHMD11623, SCHMD10215, SCHMD25368
OG0000236	APOSJ_10854, APOSJ_10855, APOSJ_10852, APOSJ_10853	SCHMD00730
OG0000239	APOSJ_58500	SCHMD18522
OG0000239	APOSJ_19257, APOSJ_19253, APOSJ_19255, APOSJ_19256, APOSJ_55510, APOSJ_19258, APOSJ_19254, APOSJ_19252	SCHMD03432
OG0000239	APOSJ_11761, APOSJ_11764, APOSJ_08738, APOSJ_08737, APOSJ_11763	SCHMD06547
OG0000240	APOSJ_51868, APOSJ_63263	SCHMD06226, SCHMD00582
OG0000242	APOSJ_37639	SCHMD20260
OG0000243	APOSJ_43522, APOSJ_20107, APOSJ_20106	SCHMD12372
OG0000243	APOSJ_37496, APOSJ_55363, APOSJ_57259, APOSJ_15087, APOSJ_15088, APOSJ_57258	SCHMD17682, SCHMD15912, SCHMD11668
OG0000244	APOSJ_47413, APOSJ_28268, APOSJ_47417	SCHMD21826
OG0000244	APOSJ_35426, APOSJ_22134, APOSJ_35428	SCHMD15740, SCHMD18441, SCHMD21827
OG0000246	APOSJ_21972, APOSJ_21971, APOSJ_46843, APOSJ_52564, APOSJ_52567, APOSJ_63366, APOSJ_35609, APOSJ_46825, APOSJ_07473, APOSJ_01203	SCHMD16891, SCHMD17961, SCHMD12289
OG0000248	APOSJ_21799	SCHMD01134, SCHMD07579
OG0000250	APOSJ_60690, APOSJ_57034, APOSJ_60689, APOSJ_60692	SCHMD07715, SCHMD11126
OG0000250	APOSJ_53139, APOSJ_53140	SCHMD00165
OG0000250	APOSJ_51321, APOSJ_51318, APOSJ_51320, APOSJ_51319	SCHMD03762, SCHMD05189
OG0000255	APOSJ_26719, APOSJ_37115	SCHMD14618, SCHMD25034
OG0000256	APOSJ_45844, APOSJ_43806, APOSJ_43805, APOSJ_43809, APOSJ_43807, APOSJ_43808, APOSJ_45843, APOSJ_45847, APOSJ_19566, APOSJ_45846, APOSJ_45845	SCHMD06220
OG0000257	APOSJ_15954	SCHMD24197
OG0000257	APOSJ_24530	SCHMD15360
OG0000258	APOSJ_57414, APOSJ_57413, APOSJ_53401, APOSJ_57412	SCHMD19345, SCHMD00959
OG0000260	APOSJ_21486, APOSJ_04202, APOSJ_04204, APOSJ_04201, APOSJ_60622, APOSJ_21488, APOSJ_25318, APOSJ_60617, APOSJ_60625, APOSJ_60623, APOSJ_21489, APOSJ_36845, APOSJ_04203, APOSJ_15738, APOSJ_63138, APOSJ_15737, APOSJ_21487, APOSJ_20591, APOSJ_21490, APOSJ_21491, APOSJ_60620, APOSJ_04208, APOSJ_12310, APOSJ_63081, APOSJ_21485, APOSJ_33668, APOSJ_04205, APOSJ_04206, APOSJ_21492, APOSJ_15739, APOSJ_60621, APOSJ_21484, APOSJ_04207, APOSJ_25434, APOSJ_27182, APOSJ_39526, APOSJ_27181, APOSJ_27186, APOSJ_25435, APOSJ_27184, APOSJ_39524, APOSJ_25418, APOSJ_27968	SCHMD00231
OG0000263	APOSJ_24318, APOSJ_46699, APOSJ_32976, APOSJ_65433, APOSJ_65434, APOSJ_24124, APOSJ_24125, APOSJ_20866, APOSJ_24121, APOSJ_24119, APOSJ_65432, APOSJ_24120, APOSJ_65435, APOSJ_37500, APOSJ_65430, APOSJ_65431, APOSJ_24122, APOSJ_24123, APOSJ_37539, APOSJ_07004, APOSJ_44146, APOSJ_26997, APOSJ_26996, APOSJ_21510, APOSJ_62840, APOSJ_31205, APOSJ_63864, APOSJ_31206, APOSJ_33134	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150
OG0000265	APOSJ_52680, APOSJ_58817, APOSJ_58815, APOSJ_52679	SCHMD14945, SCHMD03613, SCHMD19985
OG0000265	APOSJ_20018, APOSJ_20017, APOSJ_20015, APOSJ_62181	SCHMD18240, SCHMD09007
OG0000268	APOSJ_49012	SCHMD08097
OG0000268	APOSJ_61897	SCHMD25441
OG0000270	APOSJ_16789, APOSJ_38850, APOSJ_38847, APOSJ_16788, APOSJ_40249, APOSJ_38849, APOSJ_38848, APOSJ_16790, APOSJ_38851	SCHMD16423
OG0000272	APOSJ_09558, APOSJ_43079, APOSJ_61577	SCHMD13324, SCHMD08067
OG0000273	APOSJ_62105, APOSJ_47428, APOSJ_13659, APOSJ_47427	SCHMD09689
OG0000273	APOSJ_49676, APOSJ_14789	SCHMD18528, SCHMD25490
OG0000275	APOSJ_63484, APOSJ_31102	SCHMD08209, SCHMD24873
OG0000276	APOSJ_42111, APOSJ_42688	SCHMD08876
OG0000277	APOSJ_05733, APOSJ_43403, APOSJ_43402	SCHMD09439
OG0000280	APOSJ_56807, APOSJ_56808, APOSJ_56806, APOSJ_56805, APOSJ_56812, APOSJ_56804, APOSJ_56809, APOSJ_16370	SCHMD23189
OG0000280	APOSJ_41885, APOSJ_52307, APOSJ_52308, APOSJ_52309, APOSJ_52306, APOSJ_26319, APOSJ_11258	SCHMD23115
OG0000281	APOSJ_56317, APOSJ_13801, APOSJ_13800, APOSJ_56318	SCHMD28123, SCHMD29220
OG0000282	APOSJ_47266, APOSJ_47267, APOSJ_27457, APOSJ_27459, APOSJ_60254	SCHMD05137
OG0000282	APOSJ_38656	SCHMD15635, SCHMD25636
OG0000282	APOSJ_60253	SCHMD28325
OG0000284	APOSJ_10417, APOSJ_10418, APOSJ_10415, APOSJ_10416, APOSJ_18390, APOSJ_46284, APOSJ_03823, APOSJ_03826	SCHMD23360, SCHMD08213
OG0000285	APOSJ_14865, APOSJ_60660, APOSJ_07150, APOSJ_52983, APOSJ_52980	SCHMD29037
OG0000287	APOSJ_51091, APOSJ_51090, APOSJ_51089, APOSJ_51088, APOSJ_38290, APOSJ_38288, APOSJ_38291, APOSJ_38289	SCHMD02606, SCHMD23013
OG0000288	APOSJ_29684	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	APOSJ_33157, APOSJ_33156, APOSJ_09855	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	APOSJ_27993, APOSJ_65375, APOSJ_27991, APOSJ_27992	SCHMD23289, SCHMD16353
OG0000289	APOSJ_30539, APOSJ_52482	SCHMD22750
OG0000295	APOSJ_59605, APOSJ_01472, APOSJ_01473	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	APOSJ_10153, APOSJ_54910, APOSJ_10154, APOSJ_07753, APOSJ_54689, APOSJ_19205, APOSJ_10155, APOSJ_56517, APOSJ_19209, APOSJ_19203, APOSJ_02076, APOSJ_07754, APOSJ_07751, APOSJ_10151, APOSJ_54913, APOSJ_54908, APOSJ_12657, APOSJ_54909, APOSJ_48636, APOSJ_07750, APOSJ_07756, APOSJ_02075, APOSJ_10150, APOSJ_54715, APOSJ_19206, APOSJ_10156, APOSJ_02071, APOSJ_54914, APOSJ_63679, APOSJ_07752, APOSJ_43635, APOSJ_07749, APOSJ_54912, APOSJ_07757, APOSJ_02073, APOSJ_02074, APOSJ_02072, APOSJ_10149, APOSJ_56519, APOSJ_19204, APOSJ_54911, APOSJ_19207, APOSJ_10157, APOSJ_02077, APOSJ_10152	SCHMD13170, SCHMD20344
OG0000305	APOSJ_16809, APOSJ_16810	SCHMD22293
OG0000305	APOSJ_40824, APOSJ_24775, APOSJ_40822, APOSJ_40821, APOSJ_56693, APOSJ_55257, APOSJ_40827, APOSJ_56694, APOSJ_56692, APOSJ_40823, APOSJ_40826, APOSJ_56696, APOSJ_40820, APOSJ_56695	SCHMD04764
OG0000305	APOSJ_61171, APOSJ_39800, APOSJ_61170, APOSJ_61172	SCHMD01975
OG0000306	APOSJ_51562, APOSJ_52445, APOSJ_52426, APOSJ_62757, APOSJ_51564, APOSJ_62759, APOSJ_51560, APOSJ_51565, APOSJ_62758, APOSJ_51561, APOSJ_51563, APOSJ_51566	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729
OG0000308	APOSJ_09139, APOSJ_09140	SCHMD26369
OG0000308	APOSJ_60204, APOSJ_60205, APOSJ_60207, APOSJ_60206	SCHMD01003, SCHMD00895
OG0000310	APOSJ_34690, APOSJ_21748, APOSJ_34686, APOSJ_34691, APOSJ_22349, APOSJ_34687, APOSJ_34685, APOSJ_34688, APOSJ_12438, APOSJ_18029, APOSJ_12437, APOSJ_18026, APOSJ_18239, APOSJ_25168, APOSJ_56891, APOSJ_32507, APOSJ_15635, APOSJ_15633, APOSJ_15634, APOSJ_30536, APOSJ_17518	SCHMD09298, SCHMD11775
OG0000313	APOSJ_22012, APOSJ_03535, APOSJ_03534, APOSJ_03533, APOSJ_11709, APOSJ_53793	SCHMD03134
OG0000315	APOSJ_14927, APOSJ_14925, APOSJ_14926, APOSJ_28586, APOSJ_14924, APOSJ_14928	SCHMD06241
OG0000315	APOSJ_22543, APOSJ_22540, APOSJ_22544, APOSJ_22547, APOSJ_22542, APOSJ_22539, APOSJ_22545, APOSJ_22546, APOSJ_22541	SCHMD17654
OG0000315	APOSJ_07723, APOSJ_07722, APOSJ_07724, APOSJ_07725	SCHMD01939
OG0000316	APOSJ_18404, APOSJ_18403	SCHMD10536, SCHMD22735
OG0000316	APOSJ_36496, APOSJ_36497	SCHMD10615, SCHMD19154
OG0000317	APOSJ_40348	SCHMD15845
OG0000319	APOSJ_55218, APOSJ_55219	SCHMD18992
OG0000319	APOSJ_33693, APOSJ_55729, APOSJ_55731, APOSJ_55732, APOSJ_55734, APOSJ_55730, APOSJ_55727, APOSJ_55733, APOSJ_55735, APOSJ_55728	SCHMD16069
OG0000321	APOSJ_13937, APOSJ_22255	SCHMD10046
OG0000321	APOSJ_48201	SCHMD04699, SCHMD05278
OG0000322	APOSJ_41973, APOSJ_41971, APOSJ_41972, APOSJ_26541, APOSJ_26539, APOSJ_64802, APOSJ_26540, APOSJ_44694, APOSJ_38132, APOSJ_38134, APOSJ_38694, APOSJ_08511, APOSJ_38133, APOSJ_38696, APOSJ_21497, APOSJ_20849, APOSJ_00920, APOSJ_00917, APOSJ_20847, APOSJ_00921, APOSJ_00922, APOSJ_00919, APOSJ_20846, APOSJ_16563	SCHMD03845, SCHMD03842
OG0000323	APOSJ_26703, APOSJ_25067, APOSJ_04365, APOSJ_25064, APOSJ_25066, APOSJ_20600	SCHMD21571, SCHMD14125
OG0000326	APOSJ_48521, APOSJ_48518, APOSJ_27267, APOSJ_27268, APOSJ_48520, APOSJ_48519	SCHMD29727
OG0000328	APOSJ_57614, APOSJ_57616, APOSJ_57613, APOSJ_57615	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304
OG0000329	APOSJ_62928, APOSJ_33711	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152
OG0000333	APOSJ_30306	SCHMD26037, SCHMD21228
OG0000338	APOSJ_10692, APOSJ_10694, APOSJ_02809, APOSJ_10693, APOSJ_02811, APOSJ_00112, APOSJ_00111, APOSJ_00677, APOSJ_45546	SCHMD23566, SCHMD22193
OG0000338	APOSJ_44495, APOSJ_07064, APOSJ_29226, APOSJ_44489	SCHMD17969
OG0000339	APOSJ_40754, APOSJ_27368, APOSJ_27369, APOSJ_27367, APOSJ_27372, APOSJ_27373, APOSJ_11657, APOSJ_11656, APOSJ_50833, APOSJ_50834, APOSJ_20108, APOSJ_20109, APOSJ_20110	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	APOSJ_03445, APOSJ_23445, APOSJ_17682, APOSJ_41709, APOSJ_41702, APOSJ_35726, APOSJ_61591, APOSJ_45814, APOSJ_23449, APOSJ_29465, APOSJ_17684, APOSJ_29467, APOSJ_41707, APOSJ_29464, APOSJ_23454, APOSJ_23451, APOSJ_23447, APOSJ_53604, APOSJ_17678, APOSJ_35722, APOSJ_17681, APOSJ_23448, APOSJ_03455, APOSJ_35721, APOSJ_16959, APOSJ_29462, APOSJ_29463, APOSJ_17973, APOSJ_35719, APOSJ_29470, APOSJ_60840, APOSJ_47893, APOSJ_48475, APOSJ_35725, APOSJ_41701, APOSJ_00579, APOSJ_50822, APOSJ_41706, APOSJ_53605, APOSJ_23453, APOSJ_41703, APOSJ_03448, APOSJ_29469, APOSJ_23452, APOSJ_29466, APOSJ_17685, APOSJ_00578, APOSJ_03456, APOSJ_41708, APOSJ_03449, APOSJ_19831, APOSJ_50760, APOSJ_03451, APOSJ_23950, APOSJ_47894, APOSJ_41705, APOSJ_47895, APOSJ_17683, APOSJ_23450, APOSJ_35720, APOSJ_35724, APOSJ_35723	SCHMD01892, SCHMD01891, SCHMD01893
OG0000343	APOSJ_15104, APOSJ_32928, APOSJ_15103, APOSJ_08513, APOSJ_24547, APOSJ_51511, APOSJ_24540, APOSJ_24542, APOSJ_24544, APOSJ_01648, APOSJ_08514, APOSJ_24819, APOSJ_30376, APOSJ_24541, APOSJ_15106, APOSJ_15101, APOSJ_29496, APOSJ_24543, APOSJ_15102, APOSJ_64379, APOSJ_51510, APOSJ_54373, APOSJ_20828, APOSJ_08518, APOSJ_24853, APOSJ_24548, APOSJ_32929, APOSJ_15105, APOSJ_32927, APOSJ_24872, APOSJ_32930, APOSJ_15107, APOSJ_20826, APOSJ_20827, APOSJ_32931, APOSJ_24546, APOSJ_43315, APOSJ_30301, APOSJ_24545, APOSJ_01652	SCHMD10731, SCHMD08099
OG0000345	APOSJ_22348, APOSJ_26848	SCHMD15266
OG0000346	APOSJ_29531, APOSJ_61448	SCHMD26404
OG0000350	APOSJ_08696, APOSJ_04665	SCHMD23543
OG0000352	APOSJ_48080, APOSJ_28130, APOSJ_28131, APOSJ_48097, APOSJ_37856, APOSJ_28133, APOSJ_48091, APOSJ_28132	SCHMD07814
OG0000356	APOSJ_15953, APOSJ_15952, APOSJ_59299, APOSJ_59298, APOSJ_59296, APOSJ_59297	SCHMD05389
OG0000356	APOSJ_09265, APOSJ_09263, APOSJ_09264	SCHMD00245
OG0000357	APOSJ_63907, APOSJ_38025, APOSJ_38027	SCHMD22062, SCHMD19961
OG0000357	APOSJ_00277, APOSJ_00279	SCHMD01155
OG0000358	APOSJ_19806, APOSJ_19805, APOSJ_03259, APOSJ_42533	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	APOSJ_56046, APOSJ_52191, APOSJ_41408, APOSJ_41409, APOSJ_52190, APOSJ_52198, APOSJ_59273, APOSJ_52196, APOSJ_52193, APOSJ_64539, APOSJ_41407, APOSJ_56060, APOSJ_59279, APOSJ_52194, APOSJ_52195, APOSJ_05406, APOSJ_41412, APOSJ_56043, APOSJ_41410, APOSJ_41411, APOSJ_26618, APOSJ_26619	SCHMD06047
OG0000364	APOSJ_13300, APOSJ_19809	SCHMD15142, SCHMD27939
OG0000365	APOSJ_08104	SCHMD22496, SCHMD22435, SCHMD28326
OG0000367	APOSJ_19974, APOSJ_19975, APOSJ_33317, APOSJ_33318, APOSJ_33310, APOSJ_33311, APOSJ_33314, APOSJ_03230, APOSJ_33313, APOSJ_33316, APOSJ_33312, APOSJ_33315, APOSJ_03162, APOSJ_03161, APOSJ_19437	SCHMD09947
OG0000372	APOSJ_32309, APOSJ_49281	SCHMD11546
OG0000372	APOSJ_37509	SCHMD21831, SCHMD11336
OG0000372	APOSJ_06841, APOSJ_06842	SCHMD21647, SCHMD16554, SCHMD19665
OG0000373	APOSJ_12633, APOSJ_12635, APOSJ_12632, APOSJ_12631, APOSJ_12634	SCHMD12690, SCHMD02964
OG0000373	APOSJ_52214	SCHMD13176, SCHMD08271
OG0000373	APOSJ_21920	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	APOSJ_63316, APOSJ_52272, APOSJ_63313, APOSJ_63315	SCHMD04677, SCHMD23864
OG0000378	APOSJ_08015	SCHMD07011, SCHMD12188
OG0000378	APOSJ_40349, APOSJ_40350, APOSJ_52129, APOSJ_40351	SCHMD05583
OG0000379	APOSJ_26427	SCHMD22438, SCHMD05351
OG0000379	APOSJ_05425	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	APOSJ_24725	SCHMD09123, SCHMD25695
OG0000379	APOSJ_43636, APOSJ_43638, APOSJ_43637	SCHMD18189, SCHMD00174
OG0000381	APOSJ_29453	SCHMD14884, SCHMD02643
