Orthogroup	APOSJ_ok	AENJA_ok
OG0000627	APOSJ_30106, APOSJ_30105	AENJA_13466
OG0000628	APOSJ_34817, APOSJ_34816	AENJA_25533
OG0000628	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645	AENJA_13648
OG0000629	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457	AENJA_26558
OG0000633	APOSJ_39665, APOSJ_39666	AENJA_05498
OG0000633	APOSJ_13030	AENJA_18151
OG0000633	APOSJ_06906	AENJA_01137
OG0000634	APOSJ_28424	AENJA_04829
OG0000634	APOSJ_45060, APOSJ_45061, APOSJ_21324, APOSJ_58639, APOSJ_45059, APOSJ_34473	AENJA_15030, AENJA_04831, AENJA_11956, AENJA_02531, AENJA_15029
OG0000635	APOSJ_04418	AENJA_16658
OG0000636	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508	AENJA_07463
OG0000637	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606	AENJA_07771
OG0000638	APOSJ_08704, APOSJ_08703, APOSJ_59548, APOSJ_08709, APOSJ_16899, APOSJ_08706, APOSJ_08708, APOSJ_08705, APOSJ_02754, APOSJ_08707, APOSJ_59541, APOSJ_34781, APOSJ_15486	AENJA_10628, AENJA_09520
OG0000639	APOSJ_22789, APOSJ_22790	AENJA_10965
OG0000639	APOSJ_29300	AENJA_22126
OG0000642	APOSJ_55400, APOSJ_08507	AENJA_02487
OG0000642	APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529	AENJA_00389, AENJA_26018
OG0000643	APOSJ_18267, APOSJ_18271, APOSJ_18270, APOSJ_18266, APOSJ_18268, APOSJ_18269	AENJA_10745
OG0000644	APOSJ_52136, APOSJ_65010, APOSJ_50201, APOSJ_59750, APOSJ_40648, APOSJ_59753, APOSJ_59757, APOSJ_40646, APOSJ_55586, APOSJ_40647, APOSJ_52131, APOSJ_59755, APOSJ_52134	AENJA_00667
OG0000645	APOSJ_23119, APOSJ_01409	AENJA_00673
OG0000645	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855, APOSJ_58477	AENJA_22405
OG0000646	APOSJ_13193, APOSJ_13194	AENJA_01294, AENJA_21315
OG0000646	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943	AENJA_07139
OG0000647	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337	AENJA_07172, AENJA_01826
OG0000648	APOSJ_31281, APOSJ_31280, APOSJ_62481	AENJA_04823
OG0000648	APOSJ_03785	AENJA_04819
OG0000649	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618	AENJA_11680
OG0000650	APOSJ_60931, APOSJ_64716	AENJA_10994
OG0000651	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714	AENJA_15937
OG0000652	APOSJ_46934, APOSJ_46935, APOSJ_46936, APOSJ_61783	AENJA_18509
OG0000654	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863	AENJA_23986
OG0000656	APOSJ_29523	AENJA_17515
OG0000656	APOSJ_40369	AENJA_11353, AENJA_01287
OG0000656	APOSJ_42614	AENJA_02922
OG0000656	APOSJ_16971	AENJA_22018, AENJA_23841, AENJA_14127
OG0000657	APOSJ_24584, APOSJ_24582, APOSJ_24583	AENJA_06847
OG0000657	APOSJ_21913, APOSJ_21912, APOSJ_21911, APOSJ_21909, APOSJ_07790, APOSJ_21910, APOSJ_21914, APOSJ_21908	AENJA_01442
OG0000659	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967	AENJA_04377, AENJA_21077
OG0000659	APOSJ_47965	AENJA_18900
OG0000660	APOSJ_47606, APOSJ_47612	AENJA_07533, AENJA_06621
OG0000662	APOSJ_09177	AENJA_08142
OG0000662	APOSJ_39439	AENJA_09173
OG0000662	APOSJ_54892, APOSJ_18946	AENJA_21495
OG0000663	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853	AENJA_26290, AENJA_19588, AENJA_10413
OG0000664	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847	AENJA_14841
OG0000664	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045	AENJA_15036
OG0000666	APOSJ_38350, APOSJ_40155	AENJA_19016
OG0000667	APOSJ_19388, APOSJ_19387	AENJA_23727
OG0000670	APOSJ_25532, APOSJ_25531	AENJA_07203
OG0000671	APOSJ_30071, APOSJ_59393	AENJA_01967
OG0000671	APOSJ_22422, APOSJ_22425, APOSJ_22424, APOSJ_22421, APOSJ_22423, APOSJ_22420	AENJA_09440
OG0000672	APOSJ_20026	AENJA_11032
OG0000672	APOSJ_50679, APOSJ_50678	AENJA_02173
OG0000673	APOSJ_48821	AENJA_11805, AENJA_15067
OG0000673	APOSJ_02358, APOSJ_10767	AENJA_10719, AENJA_09655, AENJA_10154
OG0000673	APOSJ_14793	AENJA_23017, AENJA_02239, AENJA_15066, AENJA_04838, AENJA_07319
OG0000673	APOSJ_48142, APOSJ_48143	AENJA_18402, AENJA_17362, AENJA_03628
OG0000673	APOSJ_25780, APOSJ_01797, APOSJ_38270, APOSJ_38272, APOSJ_38271, APOSJ_38269, APOSJ_51690, APOSJ_61266, APOSJ_61268	AENJA_15070
OG0000674	APOSJ_37872, APOSJ_37277	AENJA_03705
OG0000675	APOSJ_33208	AENJA_15560
OG0000675	APOSJ_39392, APOSJ_46408, APOSJ_39394, APOSJ_39393, APOSJ_39391, APOSJ_39395, APOSJ_22966, APOSJ_32328, APOSJ_22101, APOSJ_22100, APOSJ_29810, APOSJ_41881, APOSJ_61594	AENJA_09004
OG0000676	APOSJ_02079, APOSJ_02078	AENJA_15570
OG0000676	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121	AENJA_04404
OG0000678	APOSJ_10061, APOSJ_21916, APOSJ_10060, APOSJ_10058, APOSJ_10055, APOSJ_10062, APOSJ_10056, APOSJ_10059, APOSJ_10057, APOSJ_37849	AENJA_05842
OG0000680	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411	AENJA_14535
OG0000680	APOSJ_26267	AENJA_08373
OG0000681	APOSJ_46254, APOSJ_46255, APOSJ_46257	AENJA_12150
OG0000682	APOSJ_13468, APOSJ_13474	AENJA_14433
OG0000683	APOSJ_64634, APOSJ_64631	AENJA_18458
OG0000683	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496	AENJA_20329
OG0000684	APOSJ_20767, APOSJ_20765, APOSJ_20764, APOSJ_20766, APOSJ_01354, APOSJ_20768, APOSJ_20770, APOSJ_20769	AENJA_20633
OG0000685	APOSJ_26446, APOSJ_18518, APOSJ_18512, APOSJ_18521, APOSJ_18515, APOSJ_18513, APOSJ_18514, APOSJ_18517, APOSJ_18520	AENJA_25532
OG0000689	APOSJ_51643, APOSJ_23318, APOSJ_59894, APOSJ_23317	AENJA_00257, AENJA_05612
OG0000690	APOSJ_22137, APOSJ_22147, APOSJ_22140	AENJA_04544
OG0000690	APOSJ_40458	AENJA_00603
OG0000691	APOSJ_08695	AENJA_08029
OG0000691	APOSJ_28459	AENJA_00795
OG0000692	APOSJ_41742, APOSJ_41741, APOSJ_41740	AENJA_13840
OG0000693	APOSJ_58900	AENJA_01709
OG0000693	APOSJ_48229, APOSJ_48228	AENJA_03923
OG0000694	APOSJ_04109, APOSJ_43101	AENJA_02666, AENJA_15805
OG0000696	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672	AENJA_12321
OG0000696	APOSJ_01864	AENJA_10033
OG0000696	APOSJ_37186, APOSJ_37185, APOSJ_37184	AENJA_06971
OG0000697	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581	AENJA_07893, AENJA_21762
OG0000698	APOSJ_05376	AENJA_10581
OG0000699	APOSJ_20040, APOSJ_20039, APOSJ_15015, APOSJ_15014, APOSJ_15016	AENJA_12576
OG0000700	APOSJ_57913, APOSJ_33332, APOSJ_18333, APOSJ_23682, APOSJ_23680, APOSJ_23683, APOSJ_23681, APOSJ_18332	AENJA_14030
OG0000701	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392	AENJA_18091
OG0000702	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554	AENJA_23407
OG0000703	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530	AENJA_26449
OG0000706	APOSJ_24384	AENJA_16301, AENJA_02924, AENJA_00418
OG0000708	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438	AENJA_10491
OG0000708	APOSJ_60449	AENJA_04787
OG0000709	APOSJ_16835, APOSJ_16834	AENJA_01143
OG0000710	APOSJ_33980, APOSJ_60142, APOSJ_33976	AENJA_02261
OG0000711	APOSJ_48094	AENJA_02057
OG0000712	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193	AENJA_04728
OG0000714	APOSJ_18084	AENJA_10614
OG0000715	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072	AENJA_15913
OG0000716	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939	AENJA_17206
OG0000717	APOSJ_10066, APOSJ_10065, APOSJ_10067, APOSJ_10068	AENJA_19227
OG0000718	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272	AENJA_24056, AENJA_24052, AENJA_21088
OG0000720	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555	AENJA_14612
OG0000720	APOSJ_53392	AENJA_19624
OG0000721	APOSJ_59489, APOSJ_59488, APOSJ_59487	AENJA_16007
OG0000721	APOSJ_54963, APOSJ_40791, APOSJ_40790	AENJA_01615
OG0000722	APOSJ_43272	AENJA_07772
OG0000722	APOSJ_37621, APOSJ_37620	AENJA_02846
OG0000724	APOSJ_53192, APOSJ_51336, APOSJ_53188, APOSJ_53190	AENJA_08671
OG0000725	APOSJ_44622	AENJA_09106
OG0000726	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439	AENJA_14697
OG0000728	APOSJ_12112	AENJA_25626
OG0000730	APOSJ_06440	AENJA_08838
OG0000730	APOSJ_18184	AENJA_11200
OG0000730	APOSJ_04248	AENJA_04711
OG0000731	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525	AENJA_07204
OG0000732	APOSJ_29012, APOSJ_59223	AENJA_23886
OG0000732	APOSJ_42660, APOSJ_63289, APOSJ_63290	AENJA_07798
OG0000733	APOSJ_25718	AENJA_07801
OG0000734	APOSJ_05774, APOSJ_05773	AENJA_10770
OG0000735	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954	AENJA_15834
OG0000736	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191	AENJA_24261
OG0000740	APOSJ_00170, APOSJ_00173, APOSJ_00169	AENJA_11591
OG0000740	APOSJ_65081	AENJA_00649
OG0000742	APOSJ_42442	AENJA_23881
OG0000743	APOSJ_24439, APOSJ_22851	AENJA_02220, AENJA_13371
OG0000743	APOSJ_25993	AENJA_13756, AENJA_04913
OG0000744	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947	AENJA_07063, AENJA_07064
OG0000745	APOSJ_34983, APOSJ_34988, APOSJ_34990, APOSJ_34987, APOSJ_34986, APOSJ_34984, APOSJ_34989, APOSJ_34985	AENJA_16763
OG0000745	APOSJ_24865, APOSJ_24864, APOSJ_24866, APOSJ_24863	AENJA_16764
OG0000745	APOSJ_14587	AENJA_19385
OG0000747	APOSJ_42736	AENJA_11144, AENJA_11146, AENJA_17531
OG0000748	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582	AENJA_15960
OG0000749	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382	AENJA_18432
OG0000750	APOSJ_40920	AENJA_26108
OG0000751	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577	AENJA_22604
OG0000752	APOSJ_27977	AENJA_00591
OG0000752	APOSJ_19613, APOSJ_19615, APOSJ_19614	AENJA_26667
OG0000753	APOSJ_47396, APOSJ_26981	AENJA_01120
OG0000753	APOSJ_50474	AENJA_10740
OG0000754	APOSJ_01120	AENJA_22413, AENJA_09669, AENJA_19942, AENJA_20836, AENJA_08599, AENJA_19495, AENJA_09482, AENJA_17604, AENJA_07628, AENJA_02394, AENJA_12375, AENJA_16394, AENJA_07140, AENJA_19135, AENJA_07428, AENJA_22791, AENJA_05737, AENJA_02457, AENJA_05221, AENJA_14350, AENJA_10367, AENJA_22060, AENJA_24927, AENJA_10555
OG0000755	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279	AENJA_02216
OG0000756	APOSJ_13321	AENJA_09068
OG0000757	APOSJ_01955, APOSJ_01952	AENJA_15686
OG0000757	APOSJ_32097	AENJA_08837
OG0000758	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878	AENJA_07914
OG0000759	APOSJ_62011, APOSJ_62012, APOSJ_62010	AENJA_12039
OG0000760	APOSJ_52856, APOSJ_08338, APOSJ_01611, APOSJ_08336, APOSJ_44743, APOSJ_28070, APOSJ_28069, APOSJ_28067, APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068	AENJA_12914
OG0000761	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117	AENJA_13286
OG0000762	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527	AENJA_17187
OG0000763	APOSJ_02196, APOSJ_57739, APOSJ_02199	AENJA_17341
OG0000765	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167	AENJA_22260
OG0000765	APOSJ_04479, APOSJ_59940, APOSJ_32922, APOSJ_59939	AENJA_22263
OG0000766	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727	AENJA_22560
OG0000767	APOSJ_17969, APOSJ_18153, APOSJ_02954, APOSJ_02955, APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376	AENJA_23872
OG0000768	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625	AENJA_24479
OG0000771	APOSJ_33088, APOSJ_33087, APOSJ_33086, APOSJ_54965	AENJA_26531
OG0000772	APOSJ_61532, APOSJ_61533	AENJA_24869, AENJA_00651
OG0000772	APOSJ_37005, APOSJ_22525	AENJA_10656
OG0000773	APOSJ_14501	AENJA_10021, AENJA_10020
OG0000773	APOSJ_07802, APOSJ_07803, APOSJ_07801	AENJA_13664
OG0000774	APOSJ_33820	AENJA_01594
OG0000774	APOSJ_63949	AENJA_14294
OG0000774	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199	AENJA_06861
OG0000776	APOSJ_60560, APOSJ_60559	AENJA_14162, AENJA_14158
OG0000777	APOSJ_12249, APOSJ_39367	AENJA_05898, AENJA_04500
OG0000779	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542	AENJA_08422
OG0000780	APOSJ_31600, APOSJ_31599, APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901	AENJA_22246
OG0000780	APOSJ_28092, APOSJ_23466, APOSJ_44872, APOSJ_28091, APOSJ_57843	AENJA_22232
OG0000780	APOSJ_09268, APOSJ_09267	AENJA_14707
OG0000781	APOSJ_40864, APOSJ_60706, APOSJ_60705, APOSJ_42557, APOSJ_38214, APOSJ_30264, APOSJ_60873, APOSJ_60707, APOSJ_30259, APOSJ_60872, APOSJ_42561, APOSJ_42567, APOSJ_38211, APOSJ_12907, APOSJ_12906, APOSJ_37438	AENJA_15224
OG0000782	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069	AENJA_17040
OG0000783	APOSJ_08503, APOSJ_31975, APOSJ_08502, APOSJ_08501, APOSJ_54170, APOSJ_31948, APOSJ_64089	AENJA_21563
OG0000786	APOSJ_46241, APOSJ_21834, APOSJ_46242, APOSJ_46240	AENJA_06215
OG0000787	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862	AENJA_00390
OG0000788	APOSJ_22742, APOSJ_22741	AENJA_19776
OG0000788	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341	AENJA_01187
OG0000789	APOSJ_44867, APOSJ_44865, APOSJ_44866	AENJA_26106, AENJA_23572, AENJA_23579, AENJA_11672, AENJA_24252, AENJA_26099
OG0000789	APOSJ_50299, APOSJ_50301, APOSJ_20360, APOSJ_12871, APOSJ_50300	AENJA_04524
OG0000790	APOSJ_44080	AENJA_05227, AENJA_22178, AENJA_20968
OG0000791	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123	AENJA_05472
OG0000792	APOSJ_02884, APOSJ_27285	AENJA_06794
OG0000792	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477	AENJA_22407
OG0000793	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123	AENJA_10797
OG0000794	APOSJ_60085, APOSJ_43468, APOSJ_17106, APOSJ_51169, APOSJ_09892, APOSJ_09891, APOSJ_11767	AENJA_11312
OG0000795	APOSJ_10400, APOSJ_05151, APOSJ_05148, APOSJ_55592, APOSJ_55587, APOSJ_05152, APOSJ_19046, APOSJ_31900, APOSJ_03407, APOSJ_05153, APOSJ_05150, APOSJ_05149, APOSJ_05154, APOSJ_45766, APOSJ_19047, APOSJ_19045	AENJA_14885, AENJA_12941
OG0000795	APOSJ_31812, APOSJ_31814, APOSJ_03737, APOSJ_03735, APOSJ_03736, APOSJ_31818, APOSJ_31816, APOSJ_31817, APOSJ_31813, APOSJ_31815	AENJA_11455, AENJA_13539, AENJA_18437
OG0000796	APOSJ_12499	AENJA_11925
OG0000797	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896	AENJA_12225
OG0000798	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125	AENJA_13993
OG0000799	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999	AENJA_16513
OG0000800	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807	AENJA_17652
OG0000801	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072	AENJA_25017
OG0000803	APOSJ_00199	AENJA_21679
OG0000809	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774	AENJA_02164
