Orthogroup	PFLAV	BRAFL
OG0001223	TCONS_00007477.p1	bflo_12732
OG0001224	TCONS_00051554.p1	bflo_04929
OG0001225	TCONS_00019229.p1	bflo_08317
OG0001226	TCONS_00006753.p1, TCONS_00001303.p1	bflo_18009
OG0001227	TCONS_00001820.p1	bflo_17418
OG0001230	TCONS_00017772.p1	bflo_01521, bflo_04046
OG0001231	TCONS_00009528.p1	bflo_03798
OG0001232	TCONS_00048426.p1	bflo_23877
OG0001232	TCONS_00053374.p1, TCONS_00054429.p1, TCONS_00054454.p1, TCONS_00053372.p1	bflo_23005, bflo_23685
OG0001233	TCONS_00044110.p1	bflo_18255, bflo_18256, bflo_18257, bflo_18258, bflo_18482
OG0001233	TCONS_00043251.p1, TCONS_00043252.p1	bflo_15064
OG0001233	TCONS_00041875.p1, TCONS_00041891.p1, TCONS_00041889.p1, TCONS_00041887.p1, TCONS_00041892.p1, TCONS_00041876.p1, TCONS_00041886.p1, TCONS_00041879.p1, TCONS_00041874.p1, TCONS_00043936.p1	bflo_14915
OG0001236	TCONS_00050414.p1, TCONS_00050417.p1, TCONS_00050415.p1	bflo_24082
OG0001237	TCONS_00019550.p1, TCONS_00019547.p1	bflo_08453
OG0001237	TCONS_00019780.p1	bflo_07801
OG0001238	TCONS_00027408.p1	bflo_06313
OG0001238	TCONS_00019050.p1	bflo_26480
OG0001239	TCONS_00048949.p1	bflo_10959
OG0001240	TCONS_00029430.p1	bflo_06423
OG0001241	TCONS_00044745.p1	bflo_06240
OG0001241	TCONS_00021229.p1	bflo_21597
OG0001242	TCONS_00007570.p1, TCONS_00007572.p1, TCONS_00007576.p1, TCONS_00007575.p1, TCONS_00007573.p1, TCONS_00007574.p1, TCONS_00007595.p1, TCONS_00007569.p1, TCONS_00008480.p1	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	TCONS_00032341.p1	bflo_08723
OG0001244	TCONS_00022232.p1	bflo_00021, bflo_08831, bflo_11777, bflo_11002, bflo_06939, bflo_21548, bflo_16495
OG0001245	TCONS_00030488.p1	bflo_08692
OG0001246	TCONS_00025212.p1, TCONS_00025213.p1, TCONS_00025215.p1, TCONS_00025214.p1, TCONS_00025211.p1, TCONS_00025209.p1, TCONS_00025205.p1, TCONS_00025203.p1, TCONS_00024161.p1, TCONS_00025146.p1, TCONS_00025145.p1, TCONS_00024158.p1, TCONS_00025208.p1, TCONS_00023839.p1, TCONS_00024160.p1, TCONS_00044136.p1	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063
OG0001247	TCONS_00047964.p1	bflo_12136
OG0001248	TCONS_00020768.p1	bflo_00177
OG0001249	TCONS_00053927.p1	bflo_25542
OG0001250	TCONS_00014350.p1	bflo_23893
OG0001251	TCONS_00007951.p1	bflo_13478
OG0001252	TCONS_00052754.p1	bflo_25844
OG0001253	TCONS_00048644.p1	bflo_11668, bflo_06734
OG0001254	TCONS_00019693.p1, TCONS_00019695.p1	bflo_16683
OG0001255	TCONS_00015051.p1	bflo_16332
OG0001256	TCONS_00001550.p1	bflo_27204, bflo_17356
OG0001261	TCONS_00043665.p1	bflo_27125, bflo_14339
OG0001262	TCONS_00014954.p1, TCONS_00014955.p1, TCONS_00048625.p1	bflo_15864
OG0001263	TCONS_00031000.p1	bflo_07084
OG0001263	TCONS_00040341.p1	bflo_10303
OG0001264	TCONS_00008437.p1	bflo_13401
OG0001266	TCONS_00027074.p1	bflo_05858, bflo_18162
OG0001266	TCONS_00045360.p1	bflo_05662
OG0001267	TCONS_00044004.p1	bflo_14627
OG0001267	TCONS_00005641.p1	bflo_20420
OG0001268	TCONS_00029161.p1	bflo_06467
OG0001268	TCONS_00047925.p1, TCONS_00047938.p1	bflo_11029
OG0001270	TCONS_00014047.p1	bflo_23365
OG0001270	TCONS_00047799.p1	bflo_11730
OG0001270	TCONS_00012405.p1	bflo_22891
OG0001271	TCONS_00055883.p1	bflo_11260, bflo_18970
OG0001272	TCONS_00006736.p1	bflo_20203
OG0001273	TCONS_00027968.p1	bflo_00724, bflo_03191
OG0001274	TCONS_00016722.p1	bflo_15721
OG0001276	TCONS_00042630.p1	bflo_14135
OG0001278	TCONS_00017721.p1	bflo_02941, bflo_01205
OG0001279	TCONS_00010827.p1, TCONS_00009545.p1	bflo_08526
OG0001280	TCONS_00028312.p1	bflo_05584
OG0001281	TCONS_00010045.p1	bflo_06100
OG0001282	TCONS_00036586.p1, TCONS_00036581.p1	bflo_26722, bflo_03069
OG0001284	TCONS_00055451.p1	bflo_19270
OG0001284	TCONS_00029573.p1	bflo_06254
OG0001286	TCONS_00025745.p1, TCONS_00025785.p1	bflo_10170, bflo_26942
OG0001287	TCONS_00043263.p1	bflo_14817
OG0001288	TCONS_00029023.p1, TCONS_00029024.p1	bflo_06118
OG0001289	TCONS_00015678.p1	bflo_21364
OG0001290	TCONS_00028859.p1	bflo_05691
OG0001291	TCONS_00031080.p1	bflo_08573
OG0001292	TCONS_00057250.p1	bflo_18759
OG0001293	TCONS_00005640.p1	bflo_20495
OG0001294	TCONS_00009763.p1	bflo_18510
OG0001295	TCONS_00038648.p1	bflo_00207
OG0001296	TCONS_00011408.p1	bflo_12324
OG0001297	TCONS_00025766.p1, TCONS_00025807.p1	bflo_10353
OG0001300	TCONS_00057082.p1	bflo_05339, bflo_05337, bflo_26790, bflo_20405
OG0001302	TCONS_00052574.p1	bflo_25165
OG0001302	TCONS_00000712.p1	bflo_08709
OG0001304	TCONS_00007180.p1	bflo_13694
OG0001305	TCONS_00015931.p1	bflo_15741
OG0001306	TCONS_00053965.p1	bflo_25980
OG0001306	TCONS_00044319.p1, TCONS_00015100.p1	bflo_16344
OG0001308	TCONS_00031440.p1	bflo_08681
OG0001309	TCONS_00012094.p1	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	TCONS_00010057.p1	bflo_20260
OG0001310	TCONS_00055780.p1	bflo_17144
OG0001311	TCONS_00032479.p1, TCONS_00032484.p1	bflo_00386
OG0001311	TCONS_00056147.p1	bflo_18844
OG0001312	TCONS_00001714.p1, TCONS_00001713.p1, TCONS_00002103.p1, TCONS_00002111.p1, TCONS_00001719.p1, TCONS_00001717.p1, TCONS_00001716.p1	bflo_17709
OG0001313	TCONS_00018100.p1, TCONS_00002952.p1, TCONS_00024740.p1, TCONS_00027705.p1, TCONS_00026790.p1, TCONS_00027706.p1, TCONS_00030572.p1	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942
OG0001314	TCONS_00001103.p1	bflo_18178
OG0001314	TCONS_00016585.p1, TCONS_00016586.p1, TCONS_00016536.p1, TCONS_00016391.p1, TCONS_00016393.p1, TCONS_00014724.p1, TCONS_00014722.p1, TCONS_00014723.p1, TCONS_00016497.p1, TCONS_00015435.p1, TCONS_00016496.p1	bflo_15272, bflo_13793
OG0001315	TCONS_00014454.p1	bflo_23287
OG0001316	TCONS_00057280.p1, TCONS_00057278.p1	bflo_15475
OG0001317	TCONS_00049742.p1	bflo_10965
OG0001317	TCONS_00014807.p1	bflo_16409
OG0001318	TCONS_00037597.p1	bflo_03324
OG0001318	TCONS_00000323.p1	bflo_04124
OG0001319	TCONS_00021346.p1	bflo_21304
OG0001320	TCONS_00008070.p1	bflo_10273
OG0001320	TCONS_00011107.p1	bflo_05629
OG0001321	TCONS_00020758.p1	bflo_08721
OG0001322	TCONS_00024457.p1, TCONS_00025837.p1	bflo_09889
OG0001322	TCONS_00010993.p1	bflo_23924
OG0001323	TCONS_00010043.p1	bflo_19666
OG0001324	TCONS_00003858.p1	bflo_02826
OG0001325	TCONS_00030056.p1	bflo_13293
OG0001327	TCONS_00017808.p1	bflo_01466
OG0001327	TCONS_00049776.p1	bflo_11384
OG0001329	TCONS_00048277.p1	bflo_08763, bflo_14333, bflo_12300
OG0001330	TCONS_00005458.p1	bflo_20123
OG0001331	TCONS_00026610.p1	bflo_08815
OG0001332	TCONS_00027699.p1, TCONS_00027701.p1, TCONS_00053843.p1, TCONS_00053855.p1, TCONS_00052808.p1, TCONS_00052769.p1	bflo_25758
OG0001333	TCONS_00025266.p1, TCONS_00025267.p1	bflo_09852
OG0001334	TCONS_00042978.p1	bflo_11343
OG0001334	TCONS_00035295.p1	bflo_11345, bflo_04435
OG0001334	TCONS_00042980.p1	bflo_22826, bflo_23599
OG0001337	TCONS_00027920.p1	bflo_05523
OG0001337	TCONS_00053433.p1	bflo_25577
OG0001339	TCONS_00026171.p1, TCONS_00026170.p1	bflo_09453
OG0001339	TCONS_00043058.p1	bflo_06139
OG0001341	TCONS_00048366.p1	bflo_11107
OG0001343	TCONS_00016908.p1, TCONS_00021213.p1	bflo_18851, bflo_17959
OG0001344	TCONS_00018888.p1	bflo_08238, bflo_05567
OG0001345	TCONS_00047431.p1	bflo_12252, bflo_11238, bflo_11249
OG0001348	TCONS_00022180.p1	bflo_21574
OG0001349	TCONS_00008415.p1, TCONS_00015126.p1, TCONS_00015234.p1, TCONS_00015731.p1, TCONS_00054895.p1, TCONS_00052026.p1	bflo_24225, bflo_10708, bflo_09331, bflo_08005
OG0001350	TCONS_00053150.p1	bflo_25719
OG0001351	TCONS_00021610.p1	bflo_21262
OG0001352	TCONS_00012681.p1, TCONS_00012678.p1, TCONS_00012887.p1	bflo_23166, bflo_23187
OG0001353	TCONS_00010417.p1	bflo_16481
OG0001353	TCONS_00045371.p1	bflo_05764
OG0001354	TCONS_00034241.p1, TCONS_00034036.p1, TCONS_00034003.p1, TCONS_00034245.p1	bflo_21871
OG0001354	TCONS_00053631.p1	bflo_13887
OG0001355	TCONS_00026467.p1	bflo_10179
OG0001356	TCONS_00048301.p1	bflo_10948
OG0001357	TCONS_00010548.p1	bflo_21298
OG0001359	TCONS_00028861.p1	bflo_25944
OG0001360	TCONS_00031072.p1, TCONS_00030296.p1	bflo_08197
OG0001361	TCONS_00036862.p1	bflo_03320
OG0001362	TCONS_00013164.p1	bflo_23593, bflo_22855, bflo_10725
OG0001363	TCONS_00016669.p1	bflo_16519
OG0001364	TCONS_00051517.p1	bflo_24323
OG0001365	TCONS_00042304.p1, TCONS_00042253.p1	bflo_14935
OG0001366	TCONS_00055569.p1	bflo_19736
OG0001366	TCONS_00055570.p1	bflo_19732
OG0001367	TCONS_00016768.p1	bflo_16121
OG0001368	TCONS_00011577.p1	bflo_20314
OG0001369	TCONS_00048332.p1	bflo_11602
OG0001370	TCONS_00019682.p1, TCONS_00019683.p1	bflo_05809
OG0001370	TCONS_00057094.p1, TCONS_00057111.p1	bflo_18847
OG0001371	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1	bflo_23286, bflo_22936, bflo_22937, bflo_22938
OG0001372	TCONS_00009173.p1	bflo_13574
OG0001373	TCONS_00014401.p1	bflo_22620
OG0001374	TCONS_00031942.p1, TCONS_00031918.p1, TCONS_00031943.p1	bflo_07194
OG0001375	TCONS_00045948.p1	bflo_05780
OG0001375	TCONS_00044703.p1	bflo_25517
OG0001376	TCONS_00018825.p1	bflo_06943
OG0001377	TCONS_00027252.p1	bflo_10365
OG0001378	TCONS_00027073.p1	bflo_08974
OG0001379	TCONS_00021662.p1	bflo_05155
OG0001380	TCONS_00043303.p1	bflo_14218
OG0001381	TCONS_00029211.p1	bflo_05646, bflo_05543
OG0001382	TCONS_00024485.p1	bflo_25739, bflo_10341
OG0001383	TCONS_00015024.p1	bflo_16647
OG0001384	TCONS_00021606.p1	bflo_21717
OG0001386	TCONS_00003437.p1	bflo_02159
OG0001387	TCONS_00027369.p1	bflo_21652
OG0001389	TCONS_00043368.p1	bflo_14302
OG0001395	TCONS_00001269.p1	bflo_17427, bflo_09664
OG0001396	TCONS_00020127.p1, TCONS_00020228.p1, TCONS_00020595.p1, TCONS_00019061.p1, TCONS_00019062.p1, TCONS_00020047.p1, TCONS_00020048.p1, TCONS_00020049.p1, TCONS_00020055.p1, TCONS_00020060.p1, TCONS_00020058.p1, TCONS_00020061.p1, TCONS_00019060.p1, TCONS_00020062.p1	bflo_23574, bflo_08795, bflo_00153, bflo_00810, bflo_25762, bflo_00278, bflo_00133
OG0001396	TCONS_00020059.p1	bflo_25573
OG0001397	TCONS_00027541.p1	bflo_10128
OG0001397	TCONS_00027564.p1	bflo_09338
OG0001398	TCONS_00043223.p1, TCONS_00018371.p1, TCONS_00017171.p1, TCONS_00018359.p1, TCONS_00018370.p1, TCONS_00018366.p1, TCONS_00018361.p1, TCONS_00018360.p1	bflo_15202, bflo_23447, bflo_22754
OG0001399	TCONS_00022398.p1	bflo_21669
OG0001399	TCONS_00007181.p1	bflo_12579
OG0001400	TCONS_00003167.p1	bflo_02687
OG0001401	TCONS_00020098.p1	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794
OG0001402	TCONS_00005726.p1	bflo_19487
OG0001403	TCONS_00002237.p1	bflo_20986, bflo_01674, bflo_09800
OG0001404	TCONS_00050590.p1	bflo_24535
OG0001405	TCONS_00007646.p1	bflo_13790
OG0001405	TCONS_00039483.p1	bflo_23990
OG0001406	TCONS_00022836.p1	bflo_21284
OG0001407	TCONS_00006314.p1	bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961
OG0001407	TCONS_00054962.p1	bflo_26517
OG0001408	TCONS_00016566.p1	bflo_17072
OG0001409	TCONS_00038524.p1, TCONS_00038499.p1	bflo_11307
OG0001410	TCONS_00042951.p1	bflo_14262
OG0001410	TCONS_00008083.p1	bflo_13741
OG0001411	TCONS_00041687.p1	bflo_14652
OG0001412	TCONS_00027477.p1	bflo_09295
OG0001412	TCONS_00012791.p1, TCONS_00041429.p1	bflo_00729
OG0001413	TCONS_00044664.p1	bflo_20564
OG0001413	TCONS_00029113.p1	bflo_06589
OG0001414	TCONS_00026027.p1	bflo_10406
OG0001415	TCONS_00006895.p1	bflo_14008, bflo_20533
OG0001416	TCONS_00050156.p1, TCONS_00050314.p1	bflo_24922
OG0001417	TCONS_00008242.p1	bflo_12897
OG0001418	TCONS_00053261.p1	bflo_26213
OG0001419	TCONS_00009513.p1	bflo_18205
OG0001420	TCONS_00009691.p1	bflo_11291
OG0001421	TCONS_00010948.p1	bflo_21002
OG0001422	TCONS_00020040.p1	bflo_00253
OG0001423	TCONS_00016102.p1	bflo_16047
OG0001424	TCONS_00019781.p1	bflo_06976
OG0001425	TCONS_00055828.p1	bflo_06116, bflo_05585
OG0001426	TCONS_00051215.p1	bflo_24890
OG0001427	TCONS_00044888.p1	bflo_04082, bflo_04073
OG0001428	TCONS_00052139.p1	bflo_24663
OG0001429	TCONS_00001354.p1	bflo_17955
OG0001430	TCONS_00004460.p1	bflo_10599
OG0001431	TCONS_00020786.p1, TCONS_00020789.p1, TCONS_00020777.p1	bflo_26459
OG0001433	TCONS_00046923.p1, TCONS_00045556.p1, TCONS_00045707.p1, TCONS_00046712.p1, TCONS_00004821.p1, TCONS_00004842.p1	bflo_06374
OG0001434	TCONS_00054778.p1, TCONS_00012407.p1	bflo_03898
OG0001435	TCONS_00051317.p1, TCONS_00051315.p1, TCONS_00051316.p1, TCONS_00051319.p1, TCONS_00051318.p1	bflo_22609, bflo_12397
OG0001435	TCONS_00051320.p1	bflo_23053, bflo_23051
OG0001436	TCONS_00004082.p1	bflo_02923
OG0001437	TCONS_00007207.p1	bflo_11365, bflo_13730, bflo_13248
OG0001438	TCONS_00021322.p1, TCONS_00051278.p1	bflo_24637
OG0001439	TCONS_00035542.p1	bflo_09385
OG0001439	TCONS_00035525.p1, TCONS_00035546.p1, TCONS_00035694.p1, TCONS_00035705.p1, TCONS_00035526.p1, TCONS_00035713.p1, TCONS_00035711.p1, TCONS_00035541.p1, TCONS_00035707.p1, TCONS_00035706.p1, TCONS_00035544.p1, TCONS_00035543.p1, TCONS_00035697.p1, TCONS_00035704.p1, TCONS_00035710.p1, TCONS_00035698.p1	bflo_23356
OG0001440	TCONS_00003932.p1	bflo_02819
OG0001441	TCONS_00046300.p1	bflo_05732
OG0001442	TCONS_00000855.p1	bflo_17388
OG0001444	TCONS_00054127.p1	bflo_01969, bflo_03209, bflo_14239
OG0001445	TCONS_00056905.p1	bflo_08938
OG0001447	TCONS_00010490.p1	bflo_24721
OG0001448	TCONS_00019222.p1	bflo_00530
OG0001449	TCONS_00046612.p1	bflo_06102
OG0001449	TCONS_00002763.p1	bflo_02343
OG0001451	TCONS_00004894.p1	bflo_06520
OG0001451	TCONS_00037357.p1	bflo_04723
OG0001452	TCONS_00027858.p1	bflo_05982
OG0001453	TCONS_00056599.p1, TCONS_00056595.p1	bflo_07649
OG0001455	TCONS_00052479.p1	bflo_25643
OG0001456	TCONS_00005200.p1	bflo_02658
OG0001457	TCONS_00045851.p1	bflo_06362
OG0001458	TCONS_00044257.p1	bflo_15346, bflo_14891
OG0001459	TCONS_00023671.p1	bflo_09086
OG0001460	TCONS_00030596.p1	bflo_06898
OG0001461	TCONS_00047793.p1	bflo_10892, bflo_11178, bflo_19369, bflo_21910
OG0001462	TCONS_00011315.p1	bflo_14890
OG0001463	TCONS_00018328.p1, TCONS_00008120.p1, TCONS_00008119.p1, TCONS_00008118.p1	bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	TCONS_00003129.p1, TCONS_00004140.p1	bflo_02860
OG0001465	TCONS_00050061.p1	bflo_24992
OG0001466	TCONS_00045986.p1	bflo_04036
OG0001466	TCONS_00031269.p1	bflo_07291
OG0001467	TCONS_00015363.p1	bflo_06650, bflo_15911
OG0001467	TCONS_00044104.p1	bflo_22950, bflo_11088
OG0001468	TCONS_00002865.p1	bflo_02942
OG0001469	TCONS_00027694.p1	bflo_09303
OG0001469	TCONS_00000853.p1	bflo_14078
OG0001470	TCONS_00005096.p1	bflo_21111
OG0001471	TCONS_00023643.p1, TCONS_00025089.p1	bflo_18196
OG0001472	TCONS_00056649.p1	bflo_19444
OG0001472	TCONS_00007782.p1	bflo_09223
OG0001473	TCONS_00006544.p1, TCONS_00012738.p1	bflo_13907, bflo_23419, bflo_23420
OG0001474	TCONS_00044091.p1	bflo_19387
OG0001474	TCONS_00013132.p1, TCONS_00013137.p1	bflo_23794
OG0001475	TCONS_00051280.p1	bflo_24732, bflo_24910
OG0001476	TCONS_00002255.p1	bflo_17228
OG0001477	TCONS_00013652.p1	bflo_23776
OG0001478	TCONS_00012152.p1	bflo_13944
OG0001478	TCONS_00013231.p1	bflo_23859
OG0001479	TCONS_00014656.p1	bflo_16721
OG0001480	TCONS_00003234.p1	bflo_02349
OG0001481	TCONS_00012090.p1	bflo_07408
OG0001482	TCONS_00006749.p1	bflo_20862
OG0001483	TCONS_00054963.p1	bflo_09972, bflo_09992
OG0001483	TCONS_00021245.p1	bflo_22427
OG0001484	TCONS_00048364.p1	bflo_12487
OG0001485	TCONS_00028850.p1	bflo_03776
OG0001486	TCONS_00037094.p1	bflo_03322
OG0001487	TCONS_00007593.p1	bflo_12930
OG0001488	TCONS_00055671.p1	bflo_19632
OG0001489	TCONS_00054283.p1	bflo_26167
OG0001490	TCONS_00012203.p1	bflo_06679
OG0001491	TCONS_00013366.p1	bflo_23728
OG0001492	TCONS_00005267.p1	bflo_20319
OG0001493	TCONS_00031167.p1	bflo_07693
OG0001494	TCONS_00036632.p1	bflo_18156, bflo_03986, bflo_01227, bflo_18161, bflo_01836
OG0001494	TCONS_00035862.p1	bflo_26852, bflo_13629, bflo_16496, bflo_15680, bflo_05470, bflo_05464, bflo_09806, bflo_25486
OG0001495	TCONS_00048693.p1	bflo_12191
OG0001496	TCONS_00039896.p1, TCONS_00040861.p1, TCONS_00039895.p1, TCONS_00039892.p1, TCONS_00039891.p1, TCONS_00034325.p1, TCONS_00034360.p1, TCONS_00040896.p1, TCONS_00040486.p1, TCONS_00039496.p1	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263
OG0001498	TCONS_00026534.p1, TCONS_00026541.p1, TCONS_00027623.p1, TCONS_00027625.p1, TCONS_00027619.p1, TCONS_00026524.p1, TCONS_00040940.p1, TCONS_00040964.p1, TCONS_00040927.p1, TCONS_00040947.p1, TCONS_00040925.p1, TCONS_00039988.p1	bflo_09676, bflo_09677
OG0001498	TCONS_00029560.p1, TCONS_00009230.p1	bflo_10073, bflo_15371, bflo_15384, bflo_15394
OG0001500	TCONS_00022411.p1	bflo_21478
OG0001501	TCONS_00010295.p1	bflo_09946
OG0001502	TCONS_00013726.p1	bflo_23826
OG0001503	TCONS_00028803.p1	bflo_06788
OG0001503	TCONS_00013935.p1	bflo_23876
OG0001504	TCONS_00007169.p1, TCONS_00007167.p1, TCONS_00007160.p1	bflo_13456
OG0001505	TCONS_00050549.p1	bflo_24098
OG0001506	TCONS_00050869.p1	bflo_24347
OG0001507	TCONS_00010776.p1	bflo_09479
OG0001508	TCONS_00023984.p1, TCONS_00023973.p1	bflo_10335
OG0001509	TCONS_00004940.p1	bflo_20228
OG0001509	TCONS_00022723.p1	bflo_21309
OG0001510	TCONS_00026658.p1	bflo_25624
OG0001511	TCONS_00021340.p1	bflo_21400
OG0001512	TCONS_00031944.p1, TCONS_00031919.p1	bflo_08360
OG0001513	TCONS_00019433.p1	bflo_00374
OG0001515	TCONS_00005036.p1	bflo_24482
OG0001516	TCONS_00053429.p1	bflo_25717
OG0001517	TCONS_00047283.p1	bflo_11766, bflo_25356
OG0001519	TCONS_00027867.p1	bflo_05680
OG0001519	TCONS_00042625.p1	bflo_06207
OG0001520	TCONS_00017186.p1	bflo_01540
OG0001521	TCONS_00028338.p1	bflo_03540, bflo_19567
OG0001522	TCONS_00003488.p1	bflo_07703
OG0001522	TCONS_00035035.p1	bflo_06545, bflo_06794
OG0001523	TCONS_00024797.p1, TCONS_00024757.p1	bflo_09139
OG0001524	TCONS_00026880.p1	bflo_09720
OG0001524	TCONS_00007581.p1	bflo_13114
OG0001525	TCONS_00006334.p1, TCONS_00006337.p1, TCONS_00006338.p1, TCONS_00052185.p1, TCONS_00006333.p1	bflo_20724
OG0001526	TCONS_00016353.p1	bflo_16661
OG0001527	TCONS_00005265.p1	bflo_21123
OG0001527	TCONS_00007061.p1	bflo_12778
OG0001528	TCONS_00050868.p1	bflo_24455
OG0001529	TCONS_00056759.p1	bflo_18691
OG0001530	TCONS_00029931.p1	bflo_08670
OG0001531	TCONS_00027094.p1	bflo_10610
OG0001532	TCONS_00050672.p1	bflo_24051
OG0001533	TCONS_00003831.p1, TCONS_00003830.p1	bflo_02142, bflo_02367
OG0001534	TCONS_00014421.p1	bflo_22738
OG0001536	TCONS_00010287.p1	bflo_16100
OG0001537	TCONS_00046174.p1, TCONS_00044713.p1, TCONS_00044711.p1, TCONS_00051928.p1, TCONS_00051929.p1, TCONS_00051930.p1, TCONS_00037618.p1	bflo_23337, bflo_10427, bflo_09547, bflo_10294, bflo_00406, bflo_00656, bflo_15216, bflo_10257, bflo_08812
OG0001538	TCONS_00017233.p1, TCONS_00017234.p1	bflo_01463
OG0001545	TCONS_00029685.p1	bflo_06766
OG0001546	TCONS_00011885.p1	bflo_21713
OG0001548	TCONS_00044874.p1, TCONS_00001670.p1	bflo_05101, bflo_27342
OG0001549	TCONS_00017674.p1, TCONS_00018698.p1	bflo_01443
OG0001550	TCONS_00010161.p1	bflo_20670, bflo_20647
OG0001551	TCONS_00004441.p1, TCONS_00024900.p1	bflo_11722, bflo_27019
OG0001552	TCONS_00048136.p1, TCONS_00049099.p1, TCONS_00049100.p1	bflo_12216
OG0001553	TCONS_00030374.p1	bflo_07695
OG0001554	TCONS_00002186.p1	bflo_18473
OG0001556	TCONS_00010677.p1	bflo_20729
OG0001557	TCONS_00023130.p1	bflo_10504
OG0001557	TCONS_00048377.p1	bflo_11078
OG0001558	TCONS_00014783.p1	bflo_05037
OG0001559	TCONS_00009527.p2	bflo_07493
OG0001559	TCONS_00011061.p1	bflo_13140
OG0001560	TCONS_00033261.p1	bflo_08072
OG0001561	TCONS_00049740.p1	bflo_11585
OG0001562	TCONS_00051922.p1	bflo_24650
OG0001563	TCONS_00015020.p1, TCONS_00028516.p1	bflo_06090, bflo_10722, bflo_05442, bflo_26270
OG0001564	TCONS_00022177.p1	bflo_21764
OG0001565	TCONS_00035619.p1, TCONS_00035722.p1	bflo_14977
OG0001566	TCONS_00002399.p1, TCONS_00002398.p1	bflo_17501
OG0001567	TCONS_00005126.p1	bflo_24470
OG0001568	TCONS_00014293.p1	bflo_23295
OG0001569	TCONS_00021687.p1, TCONS_00021686.p1	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460
OG0001570	TCONS_00054652.p1	bflo_25416
OG0001570	TCONS_00008646.p1	bflo_13444
OG0001571	TCONS_00034162.p1, TCONS_00038350.p1, TCONS_00038267.p1	bflo_12672
OG0001571	TCONS_00040596.p1	bflo_19458
OG0001572	TCONS_00001177.p1, TCONS_00001188.p1	bflo_21964
OG0001572	TCONS_00009302.p1	bflo_12786
OG0001573	TCONS_00052758.p1	bflo_26307
OG0001574	TCONS_00013077.p1	bflo_23111
OG0001575	TCONS_00049223.p1	bflo_11339
OG0001576	TCONS_00028875.p1	bflo_02643
OG0001577	TCONS_00026861.p1	bflo_09161
OG0001578	TCONS_00027776.p1	bflo_09036
OG0001579	TCONS_00030837.p1	bflo_07047, bflo_26864, bflo_07673
OG0001580	TCONS_00008057.p1	bflo_12800
OG0001581	TCONS_00056566.p1, TCONS_00055734.p1, TCONS_00003489.p1, TCONS_00003273.p1	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001582	TCONS_00004768.p1	bflo_20280
OG0001583	TCONS_00027788.p1	bflo_09911
OG0001584	TCONS_00020960.p1	bflo_10874
OG0001588	TCONS_00018896.p1, TCONS_00056519.p1	bflo_19714, bflo_19156, bflo_13434
OG0001589	TCONS_00013172.p1	bflo_22654
OG0001590	TCONS_00000643.p1	bflo_17658
OG0001590	TCONS_00029503.p1	bflo_06753, bflo_25342, bflo_06809
OG0001591	TCONS_00028069.p1	bflo_00529
OG0001592	TCONS_00020741.p1, TCONS_00019677.p1, TCONS_00020268.p1	bflo_07991
OG0001593	TCONS_00031847.p1	bflo_07353
OG0001594	TCONS_00030470.p1, TCONS_00030579.p1	bflo_17592, bflo_12242
OG0001594	TCONS_00001392.p1	bflo_17591
OG0001595	TCONS_00051500.p1	bflo_25346, bflo_26163, bflo_14732
OG0001596	TCONS_00049386.p1	bflo_11000
OG0001597	TCONS_00057088.p1	bflo_19431
OG0001599	TCONS_00014010.p1	bflo_22926, bflo_23581
OG0001600	TCONS_00046850.p1	bflo_05648
OG0001603	TCONS_00015489.p1	bflo_15819
OG0001604	TCONS_00011772.p1	bflo_23568
OG0001604	TCONS_00005646.p1	bflo_20603
OG0001605	TCONS_00009214.p1, TCONS_00009213.p1, TCONS_00009211.p1	bflo_13484, bflo_14059
OG0001606	TCONS_00032921.p1	bflo_07349, bflo_07813
OG0001606	TCONS_00026464.p1	bflo_10362
OG0001608	TCONS_00000127.p1, TCONS_00001807.p1, TCONS_00057010.p1, TCONS_00008051.p1	bflo_13828
OG0001609	TCONS_00022339.p1	bflo_21761
OG0001609	TCONS_00048452.p1	bflo_10966
OG0001610	TCONS_00017836.p1	bflo_01194
OG0001611	TCONS_00010549.p1, TCONS_00010550.p1	bflo_16854
OG0001612	TCONS_00000497.p1	bflo_17732
OG0001613	TCONS_00047199.p1, TCONS_00019615.p1, TCONS_00019608.p1, TCONS_00020707.p1	bflo_01217, bflo_01218, bflo_19879, bflo_19881, bflo_11308, bflo_18901, bflo_18997
OG0001614	TCONS_00029183.p1	bflo_05850
OG0001614	TCONS_00013654.p1	bflo_23076
OG0001615	TCONS_00036590.p1	bflo_04085
