Orthogroup	BRAFL	XENTR
OG0001509	bflo_20228	XENTR04021, XENTR04530
OG0001509	bflo_21309	XENTR10571, XENTR03196
OG0001510	bflo_25624	XENTR07005, XENTR12209, XENTR00355
OG0001511	bflo_21400	XENTR03205
OG0001515	bflo_24482	XENTR04041, XENTR04537
OG0001516	bflo_25717	XENTR11018
OG0001517	bflo_11766, bflo_25356	XENTR13941, XENTR13905
OG0001518	bflo_11551, bflo_05396	XENTR06101, XENTR00879
OG0001519	bflo_06207	XENTR04354, XENTR07152, XENTR01425, XENTR01426, XENTR01427
OG0001520	bflo_01540	XENTR12857, XENTR05173
OG0001521	bflo_03323, bflo_03140, bflo_08951, bflo_09609	XENTR14060, XENTR18950
OG0001521	bflo_03540, bflo_19567	XENTR14078
OG0001522	bflo_06545, bflo_06794	XENTR15230
OG0001523	bflo_09139	XENTR10881, XENTR17742
OG0001524	bflo_09720	XENTR09548
OG0001524	bflo_13114	XENTR00484
OG0001525	bflo_20724	XENTR12515, XENTR12514
OG0001526	bflo_16661	XENTR01289, XENTR17681, XENTR16198
OG0001527	bflo_21123	XENTR01509
OG0001527	bflo_12778	XENTR15735
OG0001528	bflo_24455	XENTR04419
OG0001529	bflo_18691	XENTR02811, XENTR02810, XENTR08383
OG0001532	bflo_24051	XENTR11612, XENTR16708, XENTR06237
OG0001533	bflo_02142, bflo_02367, bflo_07087	XENTR07080, XENTR17861
OG0001534	bflo_22738	XENTR05627, XENTR06763, XENTR05628
OG0001536	bflo_16100	XENTR02934
OG0001538	bflo_01463	XENTR15405
OG0001545	bflo_06766	XENTR08623, XENTR05315, XENTR18196
OG0001546	bflo_21713	XENTR02403, XENTR05092
OG0001549	bflo_01443	XENTR06613, XENTR07982, XENTR02588
OG0001550	bflo_20670, bflo_20647	XENTR12624
OG0001550	bflo_25532	XENTR05520
OG0001551	bflo_11722, bflo_27019	XENTR05545, XENTR05547
OG0001552	bflo_12216	XENTR07028, XENTR07027
OG0001553	bflo_07695	XENTR02229, XENTR09430, XENTR09742
OG0001554	bflo_18473	XENTR08488, XENTR05924
OG0001556	bflo_20729	XENTR11981, XENTR12703, XENTR11716, XENTR14115
OG0001557	bflo_10504	XENTR11819
OG0001558	bflo_05037	XENTR16416, XENTR06488
OG0001559	bflo_07493	XENTR13444
OG0001559	bflo_13140	XENTR09039, XENTR06623
OG0001560	bflo_08072	XENTR12473, XENTR04353, XENTR13870, XENTR12299
OG0001561	bflo_11585	XENTR16133, XENTR07954, XENTR01341
OG0001562	bflo_24650	XENTR16910
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	XENTR12134
OG0001564	bflo_21764	XENTR03255, XENTR05932
OG0001565	bflo_14977	XENTR14497, XENTR14805, XENTR12160
OG0001566	bflo_17501	XENTR12398, XENTR12399, XENTR04955
OG0001567	bflo_24470	XENTR10094, XENTR00289
OG0001568	bflo_23295	XENTR05615
OG0001569	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460	XENTR02711, XENTR00703, XENTR00702
OG0001570	bflo_13444	XENTR05431
OG0001571	bflo_19458	XENTR14473
OG0001572	bflo_21964	XENTR14408
OG0001572	bflo_12786	XENTR03742
OG0001573	bflo_26307	XENTR03987, XENTR08694
OG0001574	bflo_23111	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001575	bflo_11339	XENTR14038, XENTR14037
OG0001576	bflo_02643	XENTR15048, XENTR13227
OG0001578	bflo_09036	XENTR01969, XENTR09544
OG0001579	bflo_07047, bflo_26864, bflo_07673	XENTR06690
OG0001580	bflo_12800	XENTR13327, XENTR07267
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	XENTR07619, XENTR15249
OG0001582	bflo_20280	XENTR07708, XENTR17762, XENTR01173
OG0001583	bflo_09911	XENTR11561, XENTR14641
OG0001584	bflo_10874	XENTR09628, XENTR09629
OG0001588	bflo_19714, bflo_19156, bflo_13434	XENTR06850
OG0001589	bflo_22654	XENTR11338
OG0001590	bflo_17658, bflo_06753, bflo_25342, bflo_06809	XENTR10428
OG0001591	bflo_00529	XENTR15863, XENTR18380, XENTR18910, XENTR14328
OG0001592	bflo_07991	XENTR11244, XENTR11243
OG0001593	bflo_07353	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433
OG0001596	bflo_11748	XENTR18374, XENTR16155
OG0001596	bflo_11000	XENTR06371
OG0001597	bflo_19431	XENTR05372
OG0001599	bflo_22926, bflo_23581	XENTR07390, XENTR07367
OG0001600	bflo_05648	XENTR16112, XENTR13590, XENTR11793
OG0001603	bflo_15819	XENTR12927
OG0001604	bflo_23568	XENTR11091
OG0001604	bflo_20603	XENTR13341
OG0001605	bflo_13484, bflo_14059	XENTR04606
OG0001606	bflo_07349, bflo_07813	XENTR08318
OG0001606	bflo_10362	XENTR10494
OG0001607	bflo_17278, bflo_18364	XENTR12492, XENTR00637, XENTR10353, XENTR02637
OG0001608	bflo_13828	XENTR00220, XENTR05052
OG0001609	bflo_21761	XENTR06189
OG0001609	bflo_10966	XENTR11285
OG0001610	bflo_01194	XENTR16107, XENTR10867, XENTR00221
OG0001611	bflo_16854	XENTR13532, XENTR13440, XENTR02083
OG0001612	bflo_17732	XENTR11391
OG0001613	bflo_21289, bflo_18287, bflo_01217, bflo_01218, bflo_19879, bflo_19881, bflo_11308, bflo_18901, bflo_18997	XENTR00997
OG0001614	bflo_05850	XENTR03364
OG0001614	bflo_23076	XENTR09810
OG0001615	bflo_04085	XENTR04468, XENTR16398
OG0001617	bflo_11629	XENTR11229, XENTR17736, XENTR07959
OG0001621	bflo_14954	XENTR01806, XENTR05633
OG0001622	bflo_10214	XENTR13104, XENTR02280
OG0001624	bflo_01118	XENTR12858, XENTR07807
OG0001625	bflo_19760	XENTR00351, XENTR00352, XENTR13943
OG0001627	bflo_10613	XENTR11789
OG0001627	bflo_10609	XENTR13175, XENTR07907
OG0001628	bflo_24987	XENTR01654
OG0001629	bflo_16343	XENTR01307, XENTR12006
OG0001632	bflo_11892	XENTR02813, XENTR01250, XENTR01348
OG0001634	bflo_15784	XENTR15612
OG0001634	bflo_11774	XENTR11998
OG0001635	bflo_14263	XENTR14373, XENTR03970
OG0001636	bflo_12513	XENTR00472
OG0001637	bflo_20340	XENTR07980
OG0001638	bflo_20506	XENTR17765, XENTR01518
OG0001639	bflo_06123	XENTR05276, XENTR13285, XENTR13286
OG0001640	bflo_11220	XENTR02367, XENTR10463, XENTR11286
OG0001641	bflo_02353	XENTR14307
OG0001642	bflo_20407	XENTR09499, XENTR14534, XENTR14535
OG0001643	bflo_14182	XENTR18601
OG0001644	bflo_06394	XENTR02166
OG0001645	bflo_05926	XENTR12345
OG0001651	bflo_07530	XENTR14299, XENTR16608
OG0001652	bflo_16056	XENTR13535
OG0001654	bflo_01253, bflo_01087	XENTR17243, XENTR09614
OG0001655	bflo_15013	XENTR03302, XENTR02328, XENTR08790, XENTR08791
OG0001658	bflo_06441	XENTR12967
OG0001659	bflo_17623	XENTR00170
OG0001660	bflo_15018	XENTR13183, XENTR03454, XENTR14380
OG0001661	bflo_20556	XENTR10294
OG0001661	bflo_02558	XENTR10421
OG0001662	bflo_18110	XENTR08476
OG0001662	bflo_17483	XENTR03671, XENTR14025
OG0001663	bflo_11604	XENTR18540, XENTR18541
OG0001664	bflo_26299	XENTR00344, XENTR00343, XENTR11452, XENTR14760
OG0001665	bflo_23160	XENTR01674
OG0001665	bflo_22668	XENTR10394
OG0001666	bflo_00429	XENTR09349
OG0001667	bflo_19445	XENTR12439, XENTR07091
OG0001668	bflo_17191	XENTR00151
OG0001669	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378	XENTR13897, XENTR13898, XENTR12725
OG0001671	bflo_11637	XENTR08372
OG0001672	bflo_00223	XENTR03686, XENTR05392, XENTR14798
OG0001673	bflo_18854	XENTR02411
OG0001674	bflo_08347	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	bflo_06103	XENTR05024, XENTR15538
OG0001676	bflo_08180	XENTR08921
OG0001676	bflo_08246	XENTR08096
OG0001677	bflo_20838	XENTR06345
OG0001678	bflo_26508	XENTR12440, XENTR04156
OG0001680	bflo_13497	XENTR09484, XENTR09485
OG0001682	bflo_04551	XENTR18099
OG0001683	bflo_17547	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001684	bflo_16609	XENTR12235, XENTR00429
OG0001685	bflo_14264	XENTR03486, XENTR03485
OG0001686	bflo_07537	XENTR10802, XENTR10341, XENTR11738
OG0001686	bflo_24461	XENTR03714
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	XENTR07300
OG0001688	bflo_14161	XENTR12165, XENTR12164, XENTR17332
OG0001689	bflo_20561	XENTR06536, XENTR01151, XENTR01152
OG0001690	bflo_16304	XENTR07789
OG0001691	bflo_19887	XENTR19286
OG0001692	bflo_26337	XENTR00015, XENTR05878, XENTR04738
OG0001693	bflo_19690	XENTR12044
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	XENTR06610, XENTR07039
OG0001695	bflo_12379	XENTR18123
OG0001695	bflo_01271	XENTR18418
OG0001696	bflo_03897, bflo_04390	XENTR14126, XENTR08939, XENTR12073, XENTR12074
OG0001699	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038	XENTR01688, XENTR01687, XENTR17709
OG0001703	bflo_26234, bflo_08744	XENTR02667
OG0001704	bflo_14402, bflo_14619	XENTR03806, XENTR03805
OG0001706	bflo_20030	XENTR05262, XENTR06974, XENTR05263
OG0001707	bflo_01901, bflo_01997, bflo_01998	XENTR04513
OG0001709	bflo_14697	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001710	bflo_11983	XENTR16784, XENTR13163, XENTR16154
OG0001711	bflo_07326	XENTR06620, XENTR13096
OG0001713	bflo_01714	XENTR06081
OG0001714	bflo_23316	XENTR03907
OG0001714	bflo_20708	XENTR16567
OG0001716	bflo_12929	XENTR15426
OG0001718	bflo_16668	XENTR03869
OG0001720	bflo_20056	XENTR17421, XENTR17422, XENTR01149
OG0001721	bflo_17395	XENTR13555, XENTR07868, XENTR08455
OG0001722	bflo_06354	XENTR16834
OG0001724	bflo_17956	XENTR07871
OG0001725	bflo_07086	XENTR03645, XENTR08140, XENTR14311
OG0001726	bflo_09335	XENTR10952
OG0001726	bflo_07477	XENTR11726
OG0001727	bflo_24508	XENTR02406, XENTR00200, XENTR00201
OG0001728	bflo_06838	XENTR08116, XENTR00572
OG0001729	bflo_10997	XENTR02877, XENTR02809
OG0001730	bflo_09904	XENTR00053, XENTR16791
OG0001731	bflo_10453	XENTR15747
OG0001732	bflo_21629	XENTR09057, XENTR03190
OG0001733	bflo_09429	XENTR07919
OG0001734	bflo_22510	XENTR17630, XENTR17863, XENTR17864, XENTR17631
OG0001735	bflo_18755	XENTR05402, XENTR16930
OG0001736	bflo_13056	XENTR10208, XENTR16350
OG0001737	bflo_06725	XENTR19032
OG0001737	bflo_17520, bflo_17739	XENTR11412, XENTR11594, XENTR12766
OG0001738	bflo_09831	XENTR14124, XENTR16771
OG0001739	bflo_09231	XENTR13668, XENTR18284
OG0001740	bflo_08908	XENTR17497, XENTR16779
OG0001742	bflo_09571	XENTR08778, XENTR18760
OG0001743	bflo_16404	XENTR07739
OG0001745	bflo_06373	XENTR12852
OG0001746	bflo_04112	XENTR17012
OG0001747	bflo_11303, bflo_00673, bflo_12158	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001748	bflo_08202	XENTR08935, XENTR02210
OG0001749	bflo_14757, bflo_14765	XENTR08701, XENTR03971, XENTR14372
OG0001751	bflo_10092	XENTR09761, XENTR08965
OG0001752	bflo_06937	XENTR05862, XENTR05863, XENTR10279
OG0001754	bflo_17742	XENTR11387, XENTR08474, XENTR05086
OG0001755	bflo_09237	XENTR09873
OG0001755	bflo_01568	XENTR02652
OG0001756	bflo_08900	XENTR08856
OG0001756	bflo_07604	XENTR02230
OG0001757	bflo_08786	XENTR14855, XENTR13413
OG0001758	bflo_19843	XENTR07703, XENTR07702
OG0001759	bflo_09496, bflo_10048	XENTR14143
OG0001760	bflo_12182	XENTR10103
OG0001764	bflo_24934, bflo_24171, bflo_00074, bflo_10301, bflo_25740, bflo_25351, bflo_25741	XENTR05377, XENTR05376, XENTR09990, XENTR13585, XENTR13587, XENTR13586, XENTR12633, XENTR12632, XENTR12629
OG0001768	bflo_05479	XENTR02663
OG0001768	bflo_03382	XENTR00583
OG0001769	bflo_07667	XENTR12819
OG0001769	bflo_19246	XENTR13309
OG0001770	bflo_14858	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	bflo_08296, bflo_08112	XENTR14857, XENTR14769, XENTR13408
OG0001774	bflo_09728	XENTR17983
OG0001774	bflo_11693, bflo_12263	XENTR10461
OG0001775	bflo_06692	XENTR08314, XENTR15724
OG0001778	bflo_13440	XENTR16949, XENTR16948
OG0001779	bflo_02061	XENTR10429, XENTR10432
OG0001780	bflo_20503	XENTR00800
OG0001780	bflo_18701	XENTR12607
OG0001781	bflo_18622	XENTR01701
OG0001781	bflo_16431	XENTR12943
OG0001782	bflo_05868	XENTR03438
OG0001782	bflo_07274	XENTR07561
OG0001783	bflo_22073, bflo_22072, bflo_22396	XENTR01760, XENTR09127
OG0001785	bflo_03664	XENTR09347
OG0001787	bflo_17783	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	bflo_25158	XENTR05179
OG0001789	bflo_20646	XENTR01158, XENTR11105
OG0001790	bflo_10666	XENTR08234
OG0001792	bflo_17375	XENTR07735
OG0001792	bflo_06166	XENTR11934, XENTR11933
OG0001793	bflo_02034	XENTR10072
OG0001794	bflo_20247	XENTR10714
OG0001796	bflo_25305, bflo_25304, bflo_14007	XENTR03008, XENTR09342
OG0001797	bflo_09902, bflo_05321, bflo_09509, bflo_06180	XENTR07443
OG0001798	bflo_10312, bflo_08172	XENTR16775, XENTR10051
OG0001800	bflo_12187	XENTR11113, XENTR10796
OG0001802	bflo_23636, bflo_16613, bflo_16591, bflo_23329, bflo_16592, bflo_15724, bflo_15726, bflo_15725, bflo_00054, bflo_26786	XENTR18670
OG0001803	bflo_08151	XENTR06469, XENTR14813, XENTR04331
OG0001804	bflo_20294	XENTR12189, XENTR00869
OG0001805	bflo_10340	XENTR07066, XENTR17499
OG0001806	bflo_12137	XENTR00733, XENTR02566, XENTR02565
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	XENTR12261
OG0001808	bflo_26290	XENTR15385, XENTR00368
OG0001809	bflo_16365	XENTR00099
OG0001810	bflo_04445	XENTR11814
OG0001811	bflo_00322	XENTR06957, XENTR07229
OG0001812	bflo_13022, bflo_12712, bflo_13698, bflo_13258	XENTR13693
OG0001813	bflo_25879	XENTR07439, XENTR05815, XENTR01472
OG0001814	bflo_02460	XENTR12256, XENTR09203
OG0001816	bflo_25650	XENTR04741
OG0001817	bflo_23346	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	bflo_13837, bflo_20690	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	bflo_00271	XENTR03393, XENTR03154
OG0001820	bflo_26893, bflo_08538	XENTR11735, XENTR11739, XENTR08919
OG0001821	bflo_23759	XENTR04786
OG0001822	bflo_12611	XENTR17740
OG0001823	bflo_07323, bflo_07199	XENTR01462, XENTR05709
OG0001825	bflo_05431	XENTR01399, XENTR12908
OG0001826	bflo_21842	XENTR08576, XENTR11916
OG0001827	bflo_16284	XENTR06795
OG0001828	bflo_18689	XENTR16952
OG0001829	bflo_24896	XENTR00483, XENTR14302
OG0001830	bflo_06356	XENTR04509, XENTR16727
OG0001831	bflo_22941	XENTR18275, XENTR17969
OG0001832	bflo_11401	XENTR16823
OG0001832	bflo_07490	XENTR01410
OG0001834	bflo_18626	XENTR08408, XENTR02906
OG0001835	bflo_02552	XENTR09853
OG0001841	bflo_17266, bflo_10908, bflo_25714, bflo_17265, bflo_06761, bflo_04511	XENTR13939, XENTR13940, XENTR13938, XENTR12150, XENTR00336, XENTR00337
OG0001846	bflo_05774	XENTR18639, XENTR07601
OG0001848	bflo_00383	XENTR14304
OG0001849	bflo_25586	XENTR05212
OG0001849	bflo_18793	XENTR05214, XENTR06882
OG0001851	bflo_13107	XENTR10410
OG0001852	bflo_05001, bflo_15363	XENTR14319, XENTR08373
OG0001854	bflo_22878	XENTR07106, XENTR07105
OG0001855	bflo_23672	XENTR01758, XENTR10522
OG0001856	bflo_22829, bflo_22828	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	bflo_02847	XENTR18087, XENTR13066
OG0001858	bflo_07097	XENTR01943
OG0001859	bflo_17915, bflo_18129	XENTR08444
OG0001861	bflo_09384, bflo_09386, bflo_09200	XENTR07625
OG0001862	bflo_06819	XENTR05039, XENTR12303, XENTR03115
OG0001863	bflo_07582	XENTR01885
OG0001864	bflo_14529	XENTR04517, XENTR13336
OG0001865	bflo_14342	XENTR06410, XENTR04372
OG0001866	bflo_17287	XENTR00166, XENTR11409
OG0001867	bflo_23811	XENTR18201
OG0001868	bflo_13516	XENTR12422
OG0001869	bflo_24331	XENTR12915
OG0001870	bflo_01522	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	bflo_14768	XENTR04383, XENTR14454, XENTR14455
OG0001872	bflo_21779	XENTR13643
OG0001873	bflo_05374	XENTR11870
OG0001874	bflo_12062	XENTR08894
OG0001875	bflo_00268	XENTR05396
OG0001875	bflo_08517	XENTR05593
OG0001876	bflo_14517	XENTR06060
OG0001877	bflo_00391	XENTR12095, XENTR17619, XENTR15404
OG0001878	bflo_14287	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	bflo_20454	XENTR12513
OG0001880	bflo_15562, bflo_08513, bflo_24880, bflo_24856, bflo_25042, bflo_24858, bflo_24857, bflo_13045, bflo_23321, bflo_09387	XENTR06730
OG0001881	bflo_09091	XENTR16627, XENTR17045, XENTR12268
OG0001882	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087	XENTR06860, XENTR06863, XENTR05412
OG0001883	bflo_23357	XENTR04807, XENTR13720
OG0001884	bflo_13086	XENTR13203, XENTR03005, XENTR07644
OG0001886	bflo_15916	XENTR06797, XENTR15392
OG0001887	bflo_14999	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001889	bflo_22676	XENTR13126, XENTR01850
OG0001890	bflo_09921	XENTR14057, XENTR07419, XENTR17098
OG0001892	bflo_17823	XENTR15160, XENTR13541
OG0001893	bflo_15985	XENTR15523
OG0001894	bflo_09288	XENTR15449, XENTR08653
OG0001895	bflo_13160	XENTR16129
OG0001896	bflo_15756	XENTR11746, XENTR06164, XENTR03942
OG0001897	bflo_05573	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	bflo_13244	XENTR15118
OG0001899	bflo_07751	XENTR14578, XENTR09469
OG0001900	bflo_11006	XENTR02100
OG0001901	bflo_14875	XENTR18345
OG0001903	bflo_18870	XENTR07494
OG0001905	bflo_21875, bflo_00026, bflo_08739	XENTR14157, XENTR17951, XENTR01202
OG0001906	bflo_02967, bflo_20799, bflo_03216	XENTR18204, XENTR10052, XENTR04278, XENTR10632
OG0001913	bflo_09229	XENTR06742, XENTR01451
OG0001914	bflo_23119	XENTR06764
OG0001915	bflo_17895	XENTR06298
OG0001916	bflo_10960, bflo_10963	XENTR10953
OG0001916	bflo_10951	XENTR12336
OG0001917	bflo_25567	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	bflo_18624	XENTR16543
OG0001918	bflo_21566	XENTR04216
OG0001919	bflo_07415	XENTR09434
OG0001920	bflo_25845	XENTR11529, XENTR17510, XENTR17509, XENTR00354
OG0001923	bflo_25894	XENTR13216
OG0001925	bflo_26468	XENTR17884, XENTR03374, XENTR12899
OG0001926	bflo_26209	XENTR00430
OG0001927	bflo_10105	XENTR04644
OG0001928	bflo_01203	XENTR07469
OG0001929	bflo_04107	XENTR18792, XENTR10076
OG0001930	bflo_05664	XENTR01448
OG0001930	bflo_05709	XENTR05304, XENTR05873
OG0001932	bflo_21308	XENTR09901, XENTR15132
OG0001933	bflo_12762	XENTR06647
OG0001934	bflo_23095	XENTR12704, XENTR05609
OG0001935	bflo_01494	XENTR00153
OG0001935	bflo_22557	XENTR08647
OG0001936	bflo_07929	XENTR08632
OG0001936	bflo_07010	XENTR04317
OG0001937	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481	XENTR17859
OG0001938	bflo_09795	XENTR04478
OG0001940	bflo_20907	XENTR14019
OG0001941	bflo_02167	XENTR10384, XENTR17146
OG0001942	bflo_14137	XENTR12960, XENTR05523
OG0001943	bflo_10186	XENTR10899
OG0001944	bflo_23198	XENTR13879, XENTR13878
OG0001945	bflo_18022	XENTR03955, XENTR07870
OG0001946	bflo_08444	XENTR07293
OG0001947	bflo_11420	XENTR07021, XENTR02357
OG0001948	bflo_11056	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	bflo_26707, bflo_03251	XENTR01148, XENTR11100
OG0001950	bflo_08380, bflo_26335	XENTR12232, XENTR11572, XENTR03988
OG0001951	bflo_00274	XENTR07227, XENTR16258
OG0001952	bflo_17534	XENTR09389
OG0001953	bflo_22677	XENTR09118, XENTR10393
OG0001956	bflo_06948	XENTR05066
OG0001957	bflo_03877	XENTR11349, XENTR12903, XENTR01129
OG0001958	bflo_01458	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001961	bflo_02004	XENTR01355, XENTR01247
OG0001962	bflo_27208, bflo_17420	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	bflo_03061	XENTR17226, XENTR11249, XENTR07153
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	XENTR15870, XENTR04015
OG0001967	bflo_25323	XENTR00364
OG0001968	bflo_10774	XENTR14913
OG0001968	bflo_16081	XENTR16410
OG0001969	bflo_00277	XENTR08255, XENTR15375
OG0001970	bflo_15659	XENTR06672, XENTR13877
OG0001971	bflo_06955	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	bflo_24069	XENTR12033
OG0001974	bflo_23457	XENTR09807
OG0001976	bflo_10220	XENTR16632, XENTR05423
OG0001978	bflo_22566	XENTR04821, XENTR00953, XENTR00943, XENTR00949, XENTR00945, XENTR00947, XENTR00946, XENTR00948, XENTR00952, XENTR00951, XENTR00944
OG0001980	bflo_06740	XENTR08970, XENTR14910, XENTR14911, XENTR02193, XENTR08039
OG0001981	bflo_07332	XENTR06776, XENTR09816, XENTR18592, XENTR18853
OG0001982	bflo_08577	XENTR04312
OG0001985	bflo_20379	XENTR03530
OG0001986	bflo_14597	XENTR01297
OG0001987	bflo_20994	XENTR04550, XENTR14677
OG0001988	bflo_06652	XENTR11854
OG0001989	bflo_08917	XENTR14006, XENTR12273
OG0001990	bflo_06410	XENTR12970
OG0001991	bflo_06525	XENTR02462
OG0001992	bflo_11647	XENTR05527, XENTR15316
OG0001993	bflo_08762	XENTR06884, XENTR01623
OG0001994	bflo_19853	XENTR10934, XENTR08885
OG0001998	bflo_20085	XENTR16338, XENTR14682
OG0001999	bflo_23004	XENTR00961
OG0001999	bflo_03052	XENTR10154
OG0002000	bflo_26217	XENTR12364
OG0002000	bflo_07336	XENTR05813
OG0002001	bflo_00306	XENTR12894
OG0002001	bflo_00287	XENTR07328
OG0002002	bflo_18612	XENTR06108, XENTR09713
OG0002003	bflo_23282	XENTR14361, XENTR02394
OG0002004	bflo_05932	XENTR18683
OG0002005	bflo_09388	XENTR02807, XENTR08268, XENTR01964
OG0002006	bflo_19600	XENTR12258, XENTR12259
OG0002007	bflo_08081, bflo_26871	XENTR04883, XENTR07287
OG0002008	bflo_07691	XENTR08143, XENTR06727
OG0002009	bflo_06073	XENTR15588
OG0002010	bflo_23377	XENTR15176, XENTR05624, XENTR07385
OG0002011	bflo_13963	XENTR15809, XENTR12417
OG0002012	bflo_20691	XENTR15689, XENTR00529
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	XENTR16536
OG0002014	bflo_10880	XENTR02871, XENTR11303
OG0002015	bflo_23014	XENTR07357, XENTR03893
OG0002016	bflo_26862, bflo_07636	XENTR08295, XENTR04258
OG0002017	bflo_24086	XENTR14273, XENTR15282, XENTR15484
OG0002018	bflo_15044	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002020	bflo_09732	XENTR01912, XENTR15447, XENTR08657
OG0002022	bflo_16068, bflo_16757, bflo_15873	XENTR09166, XENTR09165
OG0002023	bflo_18908	XENTR12329, XENTR11622, XENTR16758
OG0002024	bflo_16686	XENTR09931, XENTR16485
OG0002026	bflo_14327	XENTR08832
OG0002027	bflo_21258	XENTR09267, XENTR07230, XENTR00276
OG0002028	bflo_19599	XENTR14364
OG0002029	bflo_17549	XENTR18899
OG0002030	bflo_06088	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	bflo_00323	XENTR15929, XENTR15928, XENTR08011
OG0002032	bflo_06420	XENTR02603
OG0002033	bflo_00286	XENTR12896, XENTR12895, XENTR15105, XENTR03400
OG0002035	bflo_26309	XENTR13278, XENTR12372, XENTR13991
OG0002036	bflo_21587	XENTR02413, XENTR02087
OG0002037	bflo_00183	XENTR13065, XENTR08811
OG0002038	bflo_16038	XENTR04004, XENTR11762, XENTR06156
