Orthogroup	BRAFL	ASTMX
OG0000089	bflo_17962, bflo_17832, bflo_01283, bflo_21188	ASTMX12140, ASTMX19290, ASTMX07948, ASTMX03871, ASTMX13992
OG0000090	bflo_16621	ASTMX15822, ASTMX13800, ASTMX19765
OG0000090	bflo_02393	ASTMX12258, ASTMX10648
OG0000091	bflo_24376, bflo_24373, bflo_24374, bflo_18056, bflo_18055, bflo_18057, bflo_27165, bflo_18268, bflo_05649, bflo_27146, bflo_06396	ASTMX03395
OG0000093	bflo_08402, bflo_20451	ASTMX01191
OG0000093	bflo_26066, bflo_22106, bflo_08411, bflo_26076	ASTMX07190, ASTMX03079, ASTMX18769
OG0000094	bflo_16311	ASTMX19353
OG0000094	bflo_11484	ASTMX08913, ASTMX02078, ASTMX14341, ASTMX03427, ASTMX19974, ASTMX14525, ASTMX20671
OG0000096	bflo_21246, bflo_21213	ASTMX11824, ASTMX12057, ASTMX18217
OG0000096	bflo_11038	ASTMX13693, ASTMX16094, ASTMX16093
OG0000096	bflo_17838	ASTMX18278, ASTMX15892
OG0000096	bflo_24085, bflo_09131	ASTMX00377, ASTMX10196, ASTMX13339, ASTMX00337, ASTMX00376, ASTMX22998
OG0000096	bflo_03032	ASTMX19590, ASTMX07352
OG0000096	bflo_18893	ASTMX10423, ASTMX12959
OG0000098	bflo_26530, bflo_24865	ASTMX07347, ASTMX04481, ASTMX14487, ASTMX14764
OG0000098	bflo_05564	ASTMX18980, ASTMX20779, ASTMX21996, ASTMX18982, ASTMX20777, ASTMX05127, ASTMX21313, ASTMX18164, ASTMX20778
OG0000099	bflo_14861, bflo_14862	ASTMX03763, ASTMX18144, ASTMX01173, ASTMX06084, ASTMX05845, ASTMX03961, ASTMX16578
OG0000099	bflo_17705	ASTMX08745, ASTMX06768, ASTMX09878, ASTMX08746
OG0000099	bflo_18245	ASTMX19321, ASTMX05749, ASTMX05771, ASTMX19085, ASTMX03707
OG0000100	bflo_12376	ASTMX18651
OG0000101	bflo_10195	ASTMX00206, ASTMX00424
OG0000101	bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327	ASTMX01330
OG0000101	bflo_18450	ASTMX08413
OG0000101	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188	ASTMX14248, ASTMX12706, ASTMX02894
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	ASTMX10991, ASTMX16111
OG0000102	bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323	ASTMX13696, ASTMX09775, ASTMX13346
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660, ASTMX22226, ASTMX10672, ASTMX15124, ASTMX06401, ASTMX04972
OG0000103	bflo_23791	ASTMX06869, ASTMX11394, ASTMX17816, ASTMX11412, ASTMX14316
OG0000104	bflo_11828, bflo_20119	ASTMX07046, ASTMX03729, ASTMX19421
OG0000104	bflo_00906	ASTMX16255, ASTMX08642, ASTMX17146, ASTMX01448
OG0000104	bflo_09275	ASTMX03728, ASTMX07045
OG0000104	bflo_06949	ASTMX00149
OG0000104	bflo_11475	ASTMX00709, ASTMX16073
OG0000106	bflo_13906, bflo_13902, bflo_13905	ASTMX14703, ASTMX18591, ASTMX08015
OG0000106	bflo_13959	ASTMX03154
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	ASTMX10570, ASTMX00462
OG0000107	bflo_26398	ASTMX08032
OG0000107	bflo_17463, bflo_12094, bflo_23245, bflo_23246, bflo_03338	ASTMX19414
OG0000108	bflo_18310	ASTMX11080
OG0000108	bflo_21663	ASTMX08888, ASTMX15990, ASTMX22414, ASTMX14128, ASTMX04779, ASTMX13605
OG0000110	bflo_00375	ASTMX08227, ASTMX03691, ASTMX16247
OG0000110	bflo_13869, bflo_25534, bflo_09017, bflo_25934, bflo_26322, bflo_24970, bflo_24083, bflo_09015, bflo_26087, bflo_23445, bflo_05644, bflo_25083, bflo_24963	ASTMX08508
OG0000111	bflo_20710, bflo_08602, bflo_05768	ASTMX13149, ASTMX20227, ASTMX15405, ASTMX16130, ASTMX21238
OG0000111	bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409	ASTMX08100, ASTMX17987
OG0000111	bflo_13544, bflo_21580, bflo_07025, bflo_01278	ASTMX03191, ASTMX01125
OG0000111	bflo_13984	ASTMX04817, ASTMX06690, ASTMX11733, ASTMX20650, ASTMX07484, ASTMX16738, ASTMX10939, ASTMX06691
OG0000113	bflo_25033, bflo_24791, bflo_00623, bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967	ASTMX19383, ASTMX05472
OG0000113	bflo_13900, bflo_13882, bflo_00036	ASTMX07205
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249
OG0000115	bflo_26620, bflo_19594, bflo_19521, bflo_11918, bflo_01309, bflo_01917, bflo_01308, bflo_09598, bflo_13580, bflo_19581, bflo_09597, bflo_21813, bflo_25470	ASTMX01700
OG0000116	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403	ASTMX09821
OG0000116	bflo_05410, bflo_25141	ASTMX01410
OG0000117	bflo_23504	ASTMX21002, ASTMX14024
OG0000117	bflo_25353	ASTMX17606
OG0000117	bflo_22010, bflo_19046	ASTMX14023
OG0000118	bflo_00031, bflo_08907, bflo_20557, bflo_12905, bflo_12901, bflo_26541, bflo_12900, bflo_16714, bflo_17033, bflo_17032, bflo_10886, bflo_06747, bflo_05549, bflo_25390, bflo_17031, bflo_05548, bflo_10565, bflo_22756, bflo_22755, bflo_07868, bflo_09925, bflo_26933, bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089	ASTMX10091, ASTMX22719
OG0000119	bflo_07858, bflo_19358, bflo_19300	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636
OG0000119	bflo_19582, bflo_19602, bflo_19603, bflo_19479	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905
OG0000119	bflo_18609	ASTMX00656, ASTMX18233
OG0000120	bflo_12078	ASTMX12007
OG0000121	bflo_07529, bflo_11325, bflo_07518	ASTMX16272, ASTMX04663, ASTMX01517
OG0000122	bflo_02060, bflo_02098, bflo_02745	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832
OG0000123	bflo_10706	ASTMX19107, ASTMX20866, ASTMX07971, ASTMX04078
OG0000123	bflo_09726	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212
OG0000123	bflo_10752	ASTMX17040, ASTMX19775, ASTMX04718
OG0000123	bflo_10627	ASTMX14814, ASTMX00304
OG0000124	bflo_12150, bflo_12152, bflo_22917	ASTMX16401, ASTMX07748
OG0000124	bflo_24557	ASTMX10640, ASTMX14745, ASTMX06441
OG0000124	bflo_01845	ASTMX10817, ASTMX14412
OG0000124	bflo_10478	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824
OG0000125	bflo_02406	ASTMX16041, ASTMX22883, ASTMX19680, ASTMX19461, ASTMX05331, ASTMX17627
OG0000125	bflo_02146	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329
OG0000125	bflo_02145	ASTMX19681, ASTMX13832
OG0000125	bflo_04110	ASTMX00267
OG0000126	bflo_09507	ASTMX18095, ASTMX08006, ASTMX06040
OG0000126	bflo_21252	ASTMX08551, ASTMX08784, ASTMX11157
OG0000126	bflo_14089	ASTMX06187, ASTMX17244
OG0000126	bflo_04718	ASTMX07769, ASTMX02408, ASTMX15338, ASTMX09155, ASTMX05148
OG0000127	bflo_21614	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500
OG0000127	bflo_21827	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032
OG0000127	bflo_05798	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478
OG0000127	bflo_06367	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260
OG0000127	bflo_23284	ASTMX19609, ASTMX20319, ASTMX20860
OG0000128	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518, bflo_14769, bflo_20024	ASTMX05854
OG0000129	bflo_10761, bflo_09267, bflo_24123, bflo_24146	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539
OG0000129	bflo_21811	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614
OG0000129	bflo_20193	ASTMX21317
OG0000130	bflo_04953	ASTMX19336
OG0000130	bflo_13796, bflo_14046	ASTMX11087, ASTMX06877, ASTMX03834
OG0000130	bflo_24424	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114
OG0000130	bflo_26104, bflo_25302, bflo_17830, bflo_24242	ASTMX12106, ASTMX15566, ASTMX07963, ASTMX11451, ASTMX00189, ASTMX19291
OG0000130	bflo_08589, bflo_24777	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125
OG0000131	bflo_09427	ASTMX16327
OG0000131	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434	ASTMX22582, ASTMX21690, ASTMX18297, ASTMX10440, ASTMX08766
OG0000132	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202	ASTMX15628
OG0000132	bflo_23438	ASTMX09702
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736
OG0000135	bflo_23735, bflo_23736, bflo_23547, bflo_23548, bflo_12411, bflo_05033, bflo_05059, bflo_23818, bflo_11664, bflo_11666	ASTMX21135
OG0000136	bflo_19890, bflo_20037	ASTMX10131, ASTMX06597
OG0000137	bflo_09259, bflo_06365	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486
OG0000137	bflo_20235, bflo_02070, bflo_04279	ASTMX04665
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	ASTMX08942, ASTMX01570, ASTMX22671
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	ASTMX10792, ASTMX08181
OG0000140	bflo_04461, bflo_21244	ASTMX10669
OG0000140	bflo_09517, bflo_10153, bflo_16753, bflo_16477, bflo_16752	ASTMX02224, ASTMX12432, ASTMX02225, ASTMX01988, ASTMX02223, ASTMX02591, ASTMX03606
OG0000141	bflo_09702	ASTMX11092, ASTMX15968, ASTMX13678
OG0000141	bflo_21882, bflo_22082	ASTMX12982
OG0000145	bflo_05238	ASTMX21528
OG0000146	bflo_26023	ASTMX20882
OG0000146	bflo_00486	ASTMX15531
OG0000147	bflo_24794	ASTMX03135, ASTMX08761, ASTMX04795
OG0000147	bflo_01706	ASTMX01265, ASTMX04843
OG0000147	bflo_26820, bflo_06307	ASTMX02385
OG0000147	bflo_09430	ASTMX18633
OG0000148	bflo_10991	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929
OG0000148	bflo_17467, bflo_17466	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634
OG0000148	bflo_17696	ASTMX17280
OG0000149	bflo_07000	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364
OG0000149	bflo_07018, bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277, bflo_07407	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000149	bflo_07834	ASTMX19335
OG0000151	bflo_05140, bflo_15697	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063
OG0000151	bflo_26440	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907
OG0000153	bflo_23557, bflo_27434, bflo_23551, bflo_23539, bflo_23534, bflo_23538, bflo_23537, bflo_01258, bflo_01163, bflo_09367, bflo_13023, bflo_13025, bflo_00490, bflo_16226, bflo_12855, bflo_23625, bflo_15693, bflo_19734, bflo_15699, bflo_25967, bflo_26005, bflo_26123, bflo_27514, bflo_13548, bflo_13549	ASTMX05657, ASTMX15860, ASTMX01844
OG0000154	bflo_19167, bflo_21854	ASTMX05674
OG0000154	bflo_17422	ASTMX08823
OG0000157	bflo_23373	ASTMX10540
OG0000157	bflo_10928, bflo_12452	ASTMX08384, ASTMX08312, ASTMX17465, ASTMX21400
OG0000157	bflo_13284	ASTMX10886
OG0000158	bflo_05936	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735
OG0000159	bflo_01737	ASTMX12753
OG0000159	bflo_18341	ASTMX03645, ASTMX21390
OG0000159	bflo_18486	ASTMX06913, ASTMX03301
OG0000159	bflo_10462, bflo_08858	ASTMX16138, ASTMX16710
OG0000160	bflo_01705	ASTMX15798
OG0000160	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060
OG0000163	bflo_22675, bflo_22678, bflo_22689	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429
OG0000163	bflo_00524	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000164	bflo_14791	ASTMX14344, ASTMX03421
OG0000164	bflo_25625	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898
OG0000165	bflo_14382	ASTMX11488, ASTMX04091
OG0000165	bflo_10979, bflo_10842, bflo_10750, bflo_15057	ASTMX11803, ASTMX15906, ASTMX01165
OG0000165	bflo_06077	ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529
OG0000166	bflo_20238	ASTMX00063
OG0000167	bflo_00939, bflo_07169	ASTMX06436, ASTMX06435, ASTMX01762
OG0000167	bflo_21989, bflo_00867	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044
OG0000168	bflo_03282	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	bflo_25648	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677
OG0000168	bflo_06549, bflo_06560	ASTMX20444
OG0000169	bflo_04857	ASTMX22905
OG0000169	bflo_14461, bflo_14463, bflo_20991	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645
OG0000171	bflo_21876	ASTMX05924, ASTMX13384, ASTMX18495
OG0000171	bflo_20611	ASTMX13035, ASTMX04406
OG0000171	bflo_20254	ASTMX02030
OG0000171	bflo_09581, bflo_14570, bflo_10289	ASTMX01513
OG0000171	bflo_09991, bflo_03045, bflo_02518, bflo_17344	ASTMX18079, ASTMX09651
OG0000172	bflo_05089, bflo_03445, bflo_11669, bflo_25279	ASTMX00454
OG0000172	bflo_13057	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000173	bflo_05379	ASTMX16292, ASTMX05262
OG0000173	bflo_24130, bflo_24754	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920
OG0000174	bflo_06008, bflo_06009	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671
OG0000174	bflo_00899, bflo_08123, bflo_10447	ASTMX18749, ASTMX17715
OG0000175	bflo_01116, bflo_12851, bflo_01312, bflo_01117	ASTMX12743, ASTMX08029
OG0000175	bflo_13246, bflo_27066, bflo_13038	ASTMX05265, ASTMX22048
OG0000179	bflo_08207, bflo_09019, bflo_09021	ASTMX05937, ASTMX14451
OG0000179	bflo_14243	ASTMX14866
OG0000179	bflo_00377	ASTMX00492, ASTMX06209
OG0000180	bflo_24613	ASTMX03181, ASTMX16660
OG0000180	bflo_23980	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327
OG0000181	bflo_18642	ASTMX04758, ASTMX15059, ASTMX14093, ASTMX17806
OG0000181	bflo_10985	ASTMX02628, ASTMX03065
OG0000181	bflo_05297	ASTMX09488
OG0000182	bflo_04306, bflo_01747	ASTMX10937
OG0000183	bflo_07655	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	bflo_10143	ASTMX12358, ASTMX03484
OG0000184	bflo_00050, bflo_00051, bflo_04054, bflo_15781	ASTMX12437, ASTMX12438
OG0000185	bflo_19737	ASTMX11051, ASTMX13737, ASTMX00167, ASTMX22814, ASTMX22322
OG0000185	bflo_12811	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652
OG0000185	bflo_01505	ASTMX12894, ASTMX07504
OG0000186	bflo_02812, bflo_05784, bflo_16204	ASTMX18771
OG0000187	bflo_02670	ASTMX22425, ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535
OG0000188	bflo_05494	ASTMX16874
OG0000188	bflo_20684, bflo_20685	ASTMX08644
OG0000188	bflo_06892	ASTMX17563, ASTMX09974, ASTMX22080
OG0000188	bflo_22344	ASTMX21970
OG0000190	bflo_26696, bflo_17661, bflo_15879	ASTMX10362, ASTMX06497, ASTMX10361
OG0000191	bflo_05340, bflo_03173, bflo_00986, bflo_16338, bflo_17872, bflo_17836, bflo_00859	ASTMX14179
OG0000191	bflo_18772	ASTMX16854, ASTMX18268, ASTMX21151, ASTMX08944, ASTMX04567, ASTMX04280
OG0000192	bflo_25238	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	bflo_15818	ASTMX22789, ASTMX13707
OG0000192	bflo_22744	ASTMX14856
OG0000193	bflo_20086	ASTMX03473
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000195	bflo_12247, bflo_11387, bflo_11071	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669
OG0000197	bflo_01742, bflo_01741, bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550, bflo_02181, bflo_02374	ASTMX14222, ASTMX13243, ASTMX19993
OG0000197	bflo_08557	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644
OG0000197	bflo_01547	ASTMX04274, ASTMX00851, ASTMX10141
OG0000198	bflo_19425, bflo_19422, bflo_19420, bflo_19423	ASTMX21468, ASTMX05049, ASTMX19231, ASTMX14686
OG0000200	bflo_15720, bflo_15718, bflo_16879	ASTMX06297
OG0000201	bflo_22807	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505
OG0000201	bflo_21108	ASTMX16364, ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848
OG0000201	bflo_20635	ASTMX16004, ASTMX17974
OG0000202	bflo_18746, bflo_27275	ASTMX21420, ASTMX18088, ASTMX01815, ASTMX12049, ASTMX15021
OG0000202	bflo_08854, bflo_08853	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807
OG0000203	bflo_01170	ASTMX00845, ASTMX01226, ASTMX00857
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	ASTMX20187, ASTMX06010, ASTMX05240
OG0000204	bflo_24561	ASTMX05231, ASTMX02270
OG0000204	bflo_03215	ASTMX08546, ASTMX02616, ASTMX01734
OG0000204	bflo_03064	ASTMX00447, ASTMX00221
OG0000205	bflo_23189	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625
OG0000205	bflo_02483	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995
OG0000205	bflo_18880	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679
OG0000207	bflo_13202	ASTMX11086, ASTMX18027
OG0000208	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181
OG0000209	bflo_05152	ASTMX14178, ASTMX03827
OG0000209	bflo_26695	ASTMX17897
OG0000210	bflo_26146	ASTMX06462
OG0000210	bflo_22179	ASTMX16896
OG0000211	bflo_12798	ASTMX14936
OG0000211	bflo_18019, bflo_09637	ASTMX14468
OG0000211	bflo_14216	ASTMX02506
OG0000211	bflo_06051	ASTMX08965
OG0000211	bflo_06787	ASTMX00388, ASTMX07887
OG0000213	bflo_24585, bflo_27467, bflo_20763, bflo_20912, bflo_20752	ASTMX13716, ASTMX02993, ASTMX16332
OG0000215	bflo_15298	ASTMX12693
OG0000216	bflo_07012	ASTMX13790
OG0000218	bflo_12835	ASTMX14255, ASTMX06375
OG0000219	bflo_13287, bflo_05984, bflo_17826, bflo_17816, bflo_17918, bflo_21445, bflo_18982, bflo_15403, bflo_17922, bflo_11310, bflo_09478, bflo_13172	ASTMX10608
OG0000220	bflo_05704	ASTMX06452, ASTMX19472
OG0000221	bflo_02108, bflo_18535, bflo_18534	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047
OG0000221	bflo_24796	ASTMX14659, ASTMX05690, ASTMX18613
OG0000221	bflo_00282	ASTMX00084, ASTMX22683, ASTMX10185
OG0000222	bflo_14099, bflo_07131, bflo_00039, bflo_14098, bflo_15183, bflo_14097, bflo_00040, bflo_14514, bflo_24486, bflo_24255	ASTMX04358, ASTMX14568, ASTMX11163
OG0000223	bflo_06096	ASTMX01390, ASTMX13426
OG0000223	bflo_21359, bflo_21358	ASTMX15854
OG0000225	bflo_11467, bflo_12198	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717
OG0000226	bflo_12072, bflo_17738	ASTMX03292
OG0000226	bflo_00058, bflo_20217, bflo_01950, bflo_20215, bflo_20642, bflo_01174	ASTMX10407
OG0000227	bflo_02307	ASTMX17802, ASTMX07384, ASTMX15014, ASTMX15013, ASTMX08655
OG0000227	bflo_02636, bflo_10496	ASTMX14981, ASTMX11122, ASTMX17731
OG0000228	bflo_20305	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589
OG0000228	bflo_19868	ASTMX16365, ASTMX10925
OG0000229	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	ASTMX07950
OG0000230	bflo_26037	ASTMX01329
OG0000230	bflo_02219, bflo_02208, bflo_06554, bflo_16699	ASTMX01406, ASTMX02228, ASTMX12843, ASTMX12844
OG0000231	bflo_14395	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067
OG0000231	bflo_05103	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396
OG0000233	bflo_13285, bflo_18558	ASTMX14603
OG0000233	bflo_15944, bflo_15706, bflo_16241, bflo_16463	ASTMX07999, ASTMX11193
OG0000234	bflo_07045	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217
OG0000234	bflo_04797	ASTMX02028, ASTMX03572
OG0000235	bflo_22792, bflo_12083, bflo_11065, bflo_11313, bflo_10000, bflo_13433, bflo_13432	ASTMX06227, ASTMX00260
OG0000235	bflo_09528, bflo_09189, bflo_19819, bflo_04584, bflo_04593	ASTMX11628, ASTMX03682, ASTMX10834
OG0000236	bflo_17564	ASTMX10243, ASTMX08142
OG0000238	bflo_23355, bflo_22808	ASTMX07705, ASTMX20450, ASTMX07704
OG0000238	bflo_13165	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298
OG0000238	bflo_16032	ASTMX15299
OG0000239	bflo_02548	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441
OG0000239	bflo_05968	ASTMX01276, ASTMX03280
OG0000239	bflo_02152	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895
OG0000240	bflo_04930	ASTMX10617
OG0000242	bflo_03394, bflo_03145	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993
OG0000242	bflo_12023	ASTMX04049, ASTMX03054
OG0000243	bflo_15950, bflo_12290, bflo_12291, bflo_12292	ASTMX18261
OG0000244	bflo_12462	ASTMX01791, ASTMX05536, ASTMX00432, ASTMX01984, ASTMX17641, ASTMX00972
OG0000244	bflo_13161	ASTMX16602, ASTMX08895, ASTMX21456
OG0000245	bflo_20961	ASTMX00360, ASTMX02206, ASTMX13276
