Orthogroup	BRAFL	PFLAV
OG0000213	bflo_20763, bflo_20912, bflo_20752	TCONS_00012857.p1, TCONS_00012854.p1, TCONS_00005461.p1
OG0000214	bflo_23081, bflo_16046	TCONS_00031936.p1, TCONS_00004542.p1, TCONS_00016829.p1
OG0000214	bflo_09926	TCONS_00033412.p1, TCONS_00043612.p1, TCONS_00004338.p1, TCONS_00053604.p1, TCONS_00009413.p1, TCONS_00004512.p1
OG0000215	bflo_19681, bflo_15298	TCONS_00056058.p1, TCONS_00057218.p1
OG0000215	bflo_19113, bflo_12294, bflo_12293	TCONS_00010659.p1, TCONS_00010655.p1, TCONS_00036157.p1, TCONS_00036161.p1, TCONS_00036163.p1, TCONS_00036158.p1, TCONS_00036162.p1, TCONS_00013631.p1, TCONS_00013633.p1, TCONS_00013629.p1, TCONS_00013628.p1, TCONS_00013634.p1, TCONS_00013637.p1, TCONS_00013630.p1, TCONS_00027345.p1
OG0000216	bflo_07012	TCONS_00054884.p1, TCONS_00053322.p1
OG0000216	bflo_13412, bflo_16648, bflo_13987, bflo_13356	TCONS_00014115.p1, TCONS_00014116.p1, TCONS_00056095.p1
OG0000218	bflo_03990, bflo_03994	TCONS_00006721.p1
OG0000218	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871	TCONS_00020361.p1, TCONS_00020359.p1, TCONS_00020360.p1, TCONS_00031236.p1, TCONS_00030350.p1, TCONS_00008329.p1, TCONS_00031233.p1, TCONS_00005607.p1, TCONS_00005606.p1, TCONS_00020097.p1, TCONS_00002827.p1
OG0000219	bflo_00476, bflo_01828, bflo_01829	TCONS_00019208.p1, TCONS_00018923.p1, TCONS_00020158.p1, TCONS_00020153.p1, TCONS_00020325.p1, TCONS_00020155.p1, TCONS_00019079.p1, TCONS_00019086.p1, TCONS_00019073.p1, TCONS_00019074.p1, TCONS_00039152.p1, TCONS_00039101.p1, TCONS_00039119.p1
OG0000220	bflo_07899	TCONS_00031224.p1
OG0000220	bflo_07651	TCONS_00031182.p1, TCONS_00031209.p1, TCONS_00030118.p1, TCONS_00030106.p1, TCONS_00030107.p1, TCONS_00030119.p1, TCONS_00030104.p1, TCONS_00030114.p1
OG0000221	bflo_02108, bflo_18535, bflo_18534	TCONS_00004344.p1, TCONS_00003306.p1
OG0000221	bflo_24796	TCONS_00051482.p1
OG0000221	bflo_00282	TCONS_00015523.p1
OG0000223	bflo_26185, bflo_06096	TCONS_00045866.p1, TCONS_00044773.p1
OG0000223	bflo_09246, bflo_10307, bflo_21359, bflo_21358	TCONS_00026631.p1
OG0000225	bflo_11467, bflo_12198	TCONS_00048759.p1, TCONS_00049310.p1, TCONS_00049308.p1, TCONS_00048761.p1, TCONS_00047386.p1
OG0000226	bflo_12072, bflo_17738	TCONS_00010618.p1, TCONS_00010602.p1
OG0000226	bflo_00058	TCONS_00055048.p1, TCONS_00051943.p1
OG0000227	bflo_02636	TCONS_00003628.p1, TCONS_00003624.p1
OG0000228	bflo_20305	TCONS_00006106.p1
OG0000228	bflo_19868	TCONS_00007455.p1
OG0000228	bflo_18790, bflo_01983	TCONS_00006730.p1
OG0000229	bflo_11188, bflo_26414, bflo_25647, bflo_26240	TCONS_00047417.p1
OG0000229	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	TCONS_00025283.p1, TCONS_00025285.p1, TCONS_00025299.p1, TCONS_00023882.p1, TCONS_00025301.p1, TCONS_00025286.p1, TCONS_00025282.p1, TCONS_00015393.p1, TCONS_00023370.p1, TCONS_00023406.p1, TCONS_00023867.p1, TCONS_00023871.p1, TCONS_00025281.p1, TCONS_00054421.p1
OG0000230	bflo_26037	TCONS_00045017.p1, TCONS_00049834.p1
OG0000230	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938, bflo_02219, bflo_02208, bflo_06554, bflo_16699	TCONS_00023886.p1, TCONS_00023904.p1, TCONS_00046346.p1, TCONS_00046345.p1, TCONS_00046350.p1, TCONS_00045251.p1, TCONS_00045255.p1
OG0000231	bflo_20027	TCONS_00009620.p1
OG0000231	bflo_14395	TCONS_00043985.p1
OG0000231	bflo_20801	TCONS_00006204.p1
OG0000231	bflo_05103	TCONS_00009410.p1, TCONS_00009430.p1
OG0000232	bflo_09600, bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528	TCONS_00013208.p1
OG0000232	bflo_25827	TCONS_00017123.p1, TCONS_00017130.p1
OG0000233	bflo_13285, bflo_18558, bflo_15944, bflo_15706, bflo_16241, bflo_16463	TCONS_00015040.p1, TCONS_00015041.p1
OG0000234	bflo_07045	TCONS_00019067.p1
OG0000234	bflo_04797	TCONS_00036893.p1
OG0000236	bflo_14373, bflo_14645, bflo_14374, bflo_14372, bflo_14376, bflo_09296	TCONS_00025383.p1, TCONS_00025384.p1, TCONS_00024012.p1, TCONS_00011050.p1, TCONS_00011051.p1, TCONS_00025382.p1, TCONS_00025271.p1, TCONS_00021392.p1, TCONS_00042691.p1, TCONS_00025273.p1, TCONS_00025269.p1, TCONS_00029009.p1, TCONS_00016061.p1
OG0000236	bflo_17564	TCONS_00005536.p1, TCONS_00005541.p1, TCONS_00005535.p1
OG0000238	bflo_23355, bflo_22808	TCONS_00012248.p1, TCONS_00012247.p1, TCONS_00012242.p1, TCONS_00012250.p1
OG0000238	bflo_13165	TCONS_00008771.p1
OG0000239	bflo_02548	TCONS_00002904.p1
OG0000239	bflo_05968	TCONS_00010986.p1
OG0000240	bflo_04930	TCONS_00005511.p1
OG0000241	bflo_24296, bflo_21466, bflo_11157	TCONS_00015766.p1
OG0000242	bflo_20686, bflo_18452	TCONS_00037535.p1
OG0000242	bflo_03394, bflo_03145	TCONS_00037523.p1, TCONS_00037527.p1, TCONS_00041111.p1, TCONS_00037528.p1, TCONS_00037532.p1, TCONS_00037530.p1, TCONS_00037534.p1, TCONS_00037536.p1
OG0000242	bflo_12023	TCONS_00041151.p1
OG0000244	bflo_13161, bflo_26804, bflo_05824	TCONS_00007494.p1, TCONS_00007501.p1
OG0000245	bflo_22692	TCONS_00013875.p1
OG0000245	bflo_20961, bflo_20575	TCONS_00013874.p1, TCONS_00013872.p1, TCONS_00013873.p1
OG0000246	bflo_04734	TCONS_00055969.p1
OG0000246	bflo_17998	TCONS_00000511.p1
OG0000246	bflo_02064, bflo_02119, bflo_00811, bflo_01094, bflo_01324, bflo_01096, bflo_00005, bflo_00017, bflo_04772	TCONS_00004812.p1, TCONS_00004813.p1, TCONS_00004758.p1, TCONS_00004741.p1
OG0000247	bflo_26763	TCONS_00034321.p1, TCONS_00043515.p1, TCONS_00029946.p1, TCONS_00016662.p1, TCONS_00024534.p1, TCONS_00040203.p1, TCONS_00019082.p1, TCONS_00044954.p1, TCONS_00039278.p1
OG0000248	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358	TCONS_00032888.p1, TCONS_00001290.p1, TCONS_00001287.p1
OG0000250	bflo_18168, bflo_27471	TCONS_00020505.p1, TCONS_00015588.p1
OG0000250	bflo_14740	TCONS_00042963.p1
OG0000250	bflo_07487	TCONS_00030782.p1
OG0000250	bflo_03907	TCONS_00024627.p1, TCONS_00023621.p1
OG0000251	bflo_24803	TCONS_00050196.p1
OG0000251	bflo_08452	TCONS_00032809.p1
OG0000251	bflo_25114	TCONS_00051784.p1, TCONS_00051767.p1
OG0000251	bflo_17944, bflo_01933, bflo_01932	TCONS_00051029.p1
OG0000252	bflo_18827	TCONS_00039493.p1
OG0000253	bflo_03312, bflo_22412, bflo_02566, bflo_02565, bflo_22424	TCONS_00021165.p1
OG0000253	bflo_07843, bflo_17259, bflo_17258, bflo_22107, bflo_22404	TCONS_00008693.p1, TCONS_00017744.p1, TCONS_00017740.p1, TCONS_00017742.p1, TCONS_00054036.p1, TCONS_00011332.p1
OG0000253	bflo_10191, bflo_08674, bflo_09330, bflo_09332	TCONS_00005885.p1, TCONS_00004638.p1, TCONS_00042799.p1, TCONS_00056701.p1
OG0000255	bflo_20253	TCONS_00022651.p1, TCONS_00022654.p1
OG0000255	bflo_25398, bflo_21759	TCONS_00020857.p1
OG0000255	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1
OG0000256	bflo_15939	TCONS_00015961.p1
OG0000256	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366	TCONS_00005012.p1, TCONS_00022849.p1, TCONS_00021723.p1, TCONS_00021722.p1, TCONS_00021716.p1, TCONS_00021721.p1, TCONS_00021714.p1, TCONS_00021718.p1, TCONS_00021720.p1, TCONS_00021724.p1, TCONS_00028691.p1, TCONS_00029741.p1, TCONS_00029740.p1, TCONS_00021509.p1, TCONS_00022613.p1, TCONS_00028471.p1, TCONS_00028212.p1
OG0000257	bflo_06086	TCONS_00028283.p1
OG0000257	bflo_05561, bflo_05804	TCONS_00029829.p1, TCONS_00025443.p1
OG0000257	bflo_18300	TCONS_00009913.p1
OG0000257	bflo_06543	TCONS_00028625.p1
OG0000258	bflo_22962	TCONS_00013487.p1
OG0000258	bflo_12243, bflo_27029	TCONS_00048565.p1
OG0000258	bflo_09846	TCONS_00010222.p1
OG0000259	bflo_17290	TCONS_00019052.p1, TCONS_00026869.p1, TCONS_00019180.p1, TCONS_00019173.p1, TCONS_00019174.p1, TCONS_00019176.p1, TCONS_00019175.p1, TCONS_00019179.p1, TCONS_00019181.p1, TCONS_00019088.p1
OG0000260	bflo_11239	TCONS_00048892.p1
OG0000260	bflo_10598	TCONS_00026041.p1
OG0000261	bflo_27404, bflo_22599	TCONS_00022773.p1
OG0000265	bflo_15782	TCONS_00015778.p1
OG0000265	bflo_11416	TCONS_00048368.p1
OG0000268	bflo_22222	TCONS_00056951.p1
OG0000268	bflo_19366, bflo_05605, bflo_17775, bflo_19091, bflo_22025	TCONS_00055763.p1
OG0000268	bflo_18613	TCONS_00056936.p1
OG0000269	bflo_07605, bflo_07749, bflo_07444	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1
OG0000269	bflo_12947	TCONS_00034551.p1
OG0000270	bflo_12661	TCONS_00011867.p1
OG0000270	bflo_06769	TCONS_00011913.p1
OG0000270	bflo_17964	TCONS_00000584.p1
OG0000270	bflo_10845	TCONS_00010522.p1
OG0000271	bflo_18719, bflo_05948, bflo_05145, bflo_03702	TCONS_00020111.p1, TCONS_00055227.p1
OG0000272	bflo_01687	TCONS_00017291.p1
OG0000273	bflo_25314	TCONS_00052743.p1
OG0000273	bflo_23197	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1
OG0000273	bflo_20358	TCONS_00006176.p1
OG0000273	bflo_01441, bflo_15082	TCONS_00018452.p1
OG0000274	bflo_03644, bflo_03640, bflo_03267	TCONS_00018216.p1, TCONS_00018218.p1, TCONS_00017161.p1, TCONS_00017165.p1, TCONS_00017168.p1, TCONS_00017166.p1, TCONS_00017159.p1, TCONS_00017167.p1
OG0000275	bflo_23854	TCONS_00010942.p1
OG0000275	bflo_25951	TCONS_00048997.p1
OG0000275	bflo_06993	TCONS_00030369.p1
OG0000276	bflo_11757, bflo_11414	TCONS_00049676.p1
OG0000276	bflo_05966	TCONS_00050592.p1, TCONS_00050591.p1, TCONS_00041841.p1, TCONS_00041831.p1, TCONS_00044252.p1, TCONS_00049204.p1
OG0000276	bflo_07887	TCONS_00030554.p1
OG0000277	bflo_21003	TCONS_00004938.p1
OG0000277	bflo_08414, bflo_08390	TCONS_00030524.p1
OG0000278	bflo_07463	TCONS_00009844.p1
OG0000279	bflo_26003, bflo_21263, bflo_14359, bflo_16130, bflo_06826, bflo_12106, bflo_11109	TCONS_00032799.p1, TCONS_00031727.p1, TCONS_00054155.p1, TCONS_00036734.p1, TCONS_00016921.p1, TCONS_00007928.p1, TCONS_00040129.p1
OG0000279	bflo_07382	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1
OG0000280	bflo_05880	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	bflo_17443, bflo_17444	TCONS_00000870.p1
OG0000280	bflo_16410	TCONS_00015123.p1
OG0000280	bflo_06595	TCONS_00029109.p1
OG0000281	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262	TCONS_00007285.p1, TCONS_00007284.p1
OG0000281	bflo_00368, bflo_21679, bflo_07361	TCONS_00030938.p1
OG0000282	bflo_18668	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	bflo_10082	TCONS_00027175.p1
OG0000282	bflo_09504	TCONS_00027170.p1
OG0000284	bflo_15835	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000284	bflo_25543	TCONS_00052670.p1
OG0000285	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356	TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1
OG0000285	bflo_14693, bflo_09985	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000286	bflo_12906	TCONS_00051360.p1
OG0000286	bflo_18749	TCONS_00036258.p1, TCONS_00017713.p1, TCONS_00050380.p1, TCONS_00050379.p1, TCONS_00050705.p1, TCONS_00050726.p1, TCONS_00050727.p1, TCONS_00050729.p1
OG0000286	bflo_01960, bflo_01290, bflo_12902, bflo_02311	TCONS_00051359.p1, TCONS_00051350.p1, TCONS_00051358.p1, TCONS_00050805.p1, TCONS_00051380.p1
OG0000286	bflo_22920, bflo_15359, bflo_03473	TCONS_00002609.p1, TCONS_00026539.p1, TCONS_00026526.p1
OG0000287	bflo_15728	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1
OG0000287	bflo_15997	TCONS_00016501.p1
OG0000288	bflo_01426	TCONS_00017749.p1
OG0000289	bflo_25546	TCONS_00052913.p1
OG0000289	bflo_09861	TCONS_00023655.p1
OG0000289	bflo_09862	TCONS_00025062.p1
OG0000290	bflo_13988, bflo_13058	TCONS_00019308.p1, TCONS_00032817.p1
OG0000291	bflo_26634	TCONS_00033187.p2
OG0000292	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1
OG0000294	bflo_14237	TCONS_00032177.p1, TCONS_00035770.p1, TCONS_00041376.p1
OG0000295	bflo_15031, bflo_15027, bflo_15026, bflo_05281	TCONS_00029629.p1, TCONS_00012326.p1, TCONS_00029630.p1
OG0000295	bflo_22289, bflo_22293, bflo_22290	TCONS_00057179.p1
OG0000295	bflo_21639	TCONS_00021860.p1
OG0000295	bflo_23384	TCONS_00013638.p1, TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1
OG0000296	bflo_21806	TCONS_00012101.p1
OG0000296	bflo_02743	TCONS_00054325.p1
OG0000296	bflo_26263	TCONS_00029269.p1, TCONS_00029275.p1
OG0000296	bflo_12924	TCONS_00020516.p1
OG0000297	bflo_21703	TCONS_00044885.p1
OG0000298	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983	TCONS_00022152.p1, TCONS_00022103.p1, TCONS_00036036.p1, TCONS_00036744.p1, TCONS_00036741.p1, TCONS_00037254.p1, TCONS_00039543.p1, TCONS_00039539.p1, TCONS_00040523.p1, TCONS_00037892.p1, TCONS_00027497.p1
OG0000299	bflo_05834	TCONS_00044751.p1
OG0000300	bflo_02069	TCONS_00002552.p1, TCONS_00003549.p1
OG0000300	bflo_00967	TCONS_00051728.p1, TCONS_00041285.p1
OG0000300	bflo_02864, bflo_02859, bflo_18464, bflo_25214	TCONS_00042413.p1, TCONS_00042459.p1
OG0000300	bflo_14805	TCONS_00006916.p1
OG0000301	bflo_08303	TCONS_00046298.p1, TCONS_00030550.p1
OG0000301	bflo_07441	TCONS_00030157.p1
OG0000301	bflo_04893	TCONS_00026109.p1
OG0000301	bflo_07443	TCONS_00030156.p1
OG0000302	bflo_24501, bflo_06288	TCONS_00042989.p1
OG0000303	bflo_04190	TCONS_00057177.p1
OG0000305	bflo_11095	TCONS_00049715.p1
OG0000305	bflo_00776	TCONS_00019745.p1
OG0000305	bflo_26487	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	bflo_26863, bflo_07664	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1, TCONS_00030417.p1
OG0000307	bflo_11418	TCONS_00003441.p1
OG0000307	bflo_12444	TCONS_00048407.p1
OG0000307	bflo_00646	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1
OG0000308	bflo_21090	TCONS_00057161.p1
OG0000308	bflo_19079	TCONS_00057159.p1
OG0000308	bflo_23683	TCONS_00013898.p1
OG0000308	bflo_12857	TCONS_00007411.p1
OG0000309	bflo_10850	TCONS_00047539.p1
OG0000310	bflo_21828, bflo_21878, bflo_21890	TCONS_00020935.p1
OG0000310	bflo_21800, bflo_21316, bflo_21317	TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1
OG0000310	bflo_22698	TCONS_00014167.p1
OG0000312	bflo_02438, bflo_02608	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1
OG0000312	bflo_22345	TCONS_00022862.p1
OG0000312	bflo_14984	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	bflo_07081	TCONS_00042682.p1
OG0000313	bflo_24346	TCONS_00050469.p1
OG0000313	bflo_11036	TCONS_00049016.p1
OG0000314	bflo_14662	TCONS_00011630.p1, TCONS_00010465.p1
OG0000314	bflo_25178	TCONS_00054558.p1
OG0000314	bflo_14280, bflo_06129	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	bflo_19863	TCONS_00006045.p1
OG0000315	bflo_11459	TCONS_00047575.p1
OG0000316	bflo_07930	TCONS_00030421.p1
OG0000316	bflo_06029	TCONS_00029806.p1
OG0000317	bflo_06250	TCONS_00046922.p1, TCONS_00045561.p1
OG0000319	bflo_00198	TCONS_00045349.p1
OG0000320	bflo_02185, bflo_02809, bflo_02811, bflo_02563, bflo_02182	TCONS_00045590.p1
OG0000320	bflo_19121, bflo_19685, bflo_19686, bflo_19334, bflo_19684, bflo_12985, bflo_13718, bflo_12645, bflo_12987, bflo_25585	TCONS_00048838.p1, TCONS_00048834.p1, TCONS_00002671.p1, TCONS_00002668.p1, TCONS_00025060.p1, TCONS_00025135.p1, TCONS_00048145.p1
OG0000321	bflo_25250	TCONS_00054648.p1
OG0000321	bflo_14252	TCONS_00042983.p1
OG0000321	bflo_21833	TCONS_00022869.p1
OG0000323	bflo_20633	TCONS_00004750.p1
OG0000323	bflo_05046	TCONS_00016624.p1
OG0000323	bflo_06855, bflo_00944	TCONS_00019989.p1
OG0000325	bflo_12232	TCONS_00036208.p1
OG0000325	bflo_09567, bflo_09570, bflo_10405, bflo_10403	TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1
OG0000325	bflo_18475	TCONS_00018774.p1, TCONS_00044817.p1, TCONS_00017730.p1
OG0000325	bflo_10381	TCONS_00026789.p1
OG0000326	bflo_24771	TCONS_00051511.p1
OG0000326	bflo_02499, bflo_17884, bflo_00946, bflo_00937, bflo_00010, bflo_00928, bflo_00963	TCONS_00022683.p1, TCONS_00021962.p1, TCONS_00020980.p1
OG0000326	bflo_15022	TCONS_00056614.p1, TCONS_00056613.p1
OG0000327	bflo_09079, bflo_08966, bflo_02571	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1
OG0000328	bflo_10142	TCONS_00027402.p1, TCONS_00027401.p1
OG0000328	bflo_12807	TCONS_00020691.p1
OG0000329	bflo_02662, bflo_02816	TCONS_00003596.p1, TCONS_00002563.p1, TCONS_00021337.p1, TCONS_00021560.p1, TCONS_00002564.p1, TCONS_00003595.p1, TCONS_00002569.p1, TCONS_00002574.p1, TCONS_00003563.p1
OG0000330	bflo_20843	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1
OG0000331	bflo_09631	TCONS_00041707.p1, TCONS_00044041.p1
OG0000331	bflo_12347, bflo_11780, bflo_00425	TCONS_00013807.p1
OG0000332	bflo_20674, bflo_20675, bflo_20908, bflo_20697, bflo_20842, bflo_07810, bflo_08188, bflo_08685, bflo_08531, bflo_21155, bflo_07849, bflo_07847, bflo_07846, bflo_07449, bflo_07857, bflo_07436, bflo_08606, bflo_08607, bflo_08286, bflo_07819, bflo_07818, bflo_05057, bflo_07854, bflo_14011, bflo_06935, bflo_19847, bflo_07435, bflo_08285, bflo_07434, bflo_07437	TCONS_00031477.p1
OG0000333	bflo_16817	TCONS_00014899.p1
OG0000333	bflo_06891, bflo_06878, bflo_18858, bflo_18285, bflo_17227, bflo_24303, bflo_23040, bflo_23039, bflo_24521, bflo_24295, bflo_20802, bflo_13850, bflo_21114, bflo_04488, bflo_20977, bflo_04489, bflo_25380, bflo_11612, bflo_11808, bflo_17617, bflo_13700, bflo_19069, bflo_03787	TCONS_00044721.p1, TCONS_00002703.p1, TCONS_00045819.p1, TCONS_00045820.p1, TCONS_00045825.p1, TCONS_00025494.p1, TCONS_00025506.p1, TCONS_00025505.p1, TCONS_00025504.p1, TCONS_00025495.p1, TCONS_00014393.p1, TCONS_00014394.p1
OG0000335	bflo_13943, bflo_13416, bflo_12614	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1
OG0000338	bflo_20075	TCONS_00006807.p1
OG0000338	bflo_21195	TCONS_00006253.p1
OG0000338	bflo_13201	TCONS_00007127.p1
OG0000339	bflo_12910, bflo_12916, bflo_12912, bflo_12913	TCONS_00008981.p1, TCONS_00008974.p1, TCONS_00008979.p1, TCONS_00008978.p1
OG0000339	bflo_20893	TCONS_00019931.p1
OG0000340	bflo_00122, bflo_00525, bflo_16024, bflo_01776, bflo_20610	TCONS_00012451.p1, TCONS_00012455.p1, TCONS_00013641.p1, TCONS_00004714.p1, TCONS_00013357.p1, TCONS_00013354.p1, TCONS_00007937.p1, TCONS_00012839.p1, TCONS_00012457.p1, TCONS_00003047.p1, TCONS_00003048.p1, TCONS_00029469.p1, TCONS_00029468.p1, TCONS_00028607.p1, TCONS_00028558.p1, TCONS_00008991.p1, TCONS_00000016.p1, TCONS_00034378.p1
OG0000341	bflo_06684	TCONS_00045365.p1
OG0000342	bflo_08578	TCONS_00049425.p1
OG0000342	bflo_21524	TCONS_00044039.p1
OG0000343	bflo_17341	TCONS_00000994.p1
OG0000344	bflo_20509	TCONS_00006468.p1
OG0000344	bflo_10074	TCONS_00054946.p1
OG0000344	bflo_03028, bflo_15361, bflo_02989	TCONS_00008395.p1, TCONS_00008396.p1, TCONS_00007036.p1, TCONS_00008894.p1, TCONS_00008025.p1
OG0000344	bflo_09249	TCONS_00026874.p1
OG0000345	bflo_07289, bflo_07615	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1
OG0000345	bflo_10887, bflo_01446	TCONS_00031146.p1
OG0000346	bflo_25218	TCONS_00053050.p1, TCONS_00053093.p1
OG0000347	bflo_18894, bflo_19206, bflo_02232, bflo_02560, bflo_02559, bflo_18816, bflo_19419	TCONS_00004922.p1, TCONS_00013649.p1, TCONS_00042244.p1, TCONS_00042243.p1, TCONS_00006286.p1, TCONS_00042247.p1, TCONS_00042296.p1, TCONS_00042295.p1, TCONS_00042246.p1, TCONS_00042294.p1, TCONS_00042245.p1
OG0000347	bflo_11312	TCONS_00042248.p1, TCONS_00042297.p1
OG0000348	bflo_15300	TCONS_00016741.p1
OG0000349	bflo_13342, bflo_13341, bflo_12597	TCONS_00045298.p1
OG0000349	bflo_25915, bflo_20938	TCONS_00009200.p1
OG0000350	bflo_01838	TCONS_00018385.p1
OG0000350	bflo_07745	TCONS_00031434.p1
OG0000350	bflo_05176	TCONS_00009755.p1
OG0000350	bflo_21677	TCONS_00009756.p1
OG0000352	bflo_25258	TCONS_00053533.p1
OG0000352	bflo_17369	TCONS_00055099.p1
OG0000352	bflo_04494	TCONS_00056016.p1
OG0000353	bflo_06917	TCONS_00030001.p1
OG0000355	bflo_14265	TCONS_00053284.p1, TCONS_00050717.p1
OG0000355	bflo_09704, bflo_13686	TCONS_00056220.p1, TCONS_00005825.p1
OG0000355	bflo_02647	TCONS_00034105.p1, TCONS_00041700.p1
OG0000356	bflo_08887	TCONS_00024066.p1, TCONS_00025424.p1
OG0000356	bflo_09044, bflo_09043, bflo_27095, bflo_13915	TCONS_00024735.p1, TCONS_00024640.p1
OG0000357	bflo_21193	TCONS_00006770.p1
OG0000357	bflo_12361	TCONS_00048191.p1
OG0000358	bflo_04698	TCONS_00037242.p1
OG0000358	bflo_03207	TCONS_00046701.p1
OG0000358	bflo_03399	TCONS_00037179.p1, TCONS_00037161.p1
OG0000358	bflo_22355	TCONS_00021276.p1, TCONS_00021752.p1
OG0000359	bflo_23810	TCONS_00013824.p1
OG0000359	bflo_20615, bflo_21858, bflo_21418, bflo_21948, bflo_11427, bflo_22311, bflo_01605	TCONS_00021739.p1, TCONS_00012252.p1
OG0000359	bflo_14379	TCONS_00042042.p1
OG0000360	bflo_20148, bflo_14730	TCONS_00056135.p1
OG0000360	bflo_11395	TCONS_00047755.p1
OG0000362	bflo_20717, bflo_19891	TCONS_00022587.p1
OG0000362	bflo_22006	TCONS_00038054.p1, TCONS_00026222.p1, TCONS_00036898.p1, TCONS_00026221.p1
OG0000362	bflo_06778, bflo_19534	TCONS_00037481.p1, TCONS_00020334.p1
OG0000363	bflo_16028	TCONS_00009940.p1, TCONS_00009923.p1
