Orthogroup	BRAFL	HUMAN
OG0007388	bflo_25933	HUMAN22118
OG0007389	bflo_15838	HUMAN29100, HUMAN29099
OG0007390	bflo_04356	HUMAN25915
OG0007391	bflo_10127	HUMAN05345
OG0007392	bflo_26122	HUMAN28583
OG0007393	bflo_19723	HUMAN08660
OG0007394	bflo_24326	HUMAN15894, HUMAN15893
OG0007395	bflo_23165	HUMAN13460
OG0007396	bflo_12995	HUMAN11000
OG0007397	bflo_26218	HUMAN00870
OG0007399	bflo_24010	HUMAN16123
OG0007400	bflo_22433	HUMAN22018
OG0007401	bflo_14612	HUMAN05484
OG0007402	bflo_23426	HUMAN10240, HUMAN10238
OG0007403	bflo_10174	HUMAN17253
OG0007405	bflo_20962	HUMAN20387
OG0007406	bflo_20357	HUMAN19713
OG0007407	bflo_08514	HUMAN03483
OG0007408	bflo_02032	HUMAN28141, HUMAN28142
OG0007409	bflo_02035	HUMAN25552
OG0007411	bflo_07704	HUMAN23663
OG0007412	bflo_17518	HUMAN17545
OG0007413	bflo_18831, bflo_19664	HUMAN20818
OG0007414	bflo_25464	HUMAN01057
OG0007415	bflo_02381	HUMAN12759
OG0007416	bflo_14951	HUMAN22361
OG0007417	bflo_20677	HUMAN07346
OG0007418	bflo_20034	HUMAN13111, HUMAN13110
OG0007419	bflo_22990	HUMAN12142
OG0007421	bflo_12217	HUMAN06697
OG0007422	bflo_19655	HUMAN08465
OG0007423	bflo_23596	HUMAN10490
OG0007424	bflo_23127	HUMAN10237
OG0007425	bflo_14507	HUMAN06193
OG0007426	bflo_18604	HUMAN10114, HUMAN10115
OG0007427	bflo_09574	HUMAN03785
OG0007428	bflo_19134	HUMAN20678
OG0007429	bflo_11389	HUMAN06934
OG0007430	bflo_17946	HUMAN21194
OG0007431	bflo_00171	HUMAN26226
OG0007432	bflo_24342	HUMAN05574
OG0007433	bflo_03234	HUMAN04271
OG0007434	bflo_23083	HUMAN10246
OG0007435	bflo_02346	HUMAN20583
OG0007436	bflo_02613	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665
OG0007438	bflo_09397	HUMAN02955
OG0007439	bflo_01560	HUMAN16947
OG0007440	bflo_12274	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419
OG0007441	bflo_20302, bflo_15083	HUMAN13782
OG0007442	bflo_25641	HUMAN00969
OG0007443	bflo_20276	HUMAN07149
OG0007444	bflo_00595	HUMAN09409, HUMAN28835
OG0007445	bflo_17572	HUMAN21386
OG0007446	bflo_07107	HUMAN07376
OG0007447	bflo_15402	HUMAN22922
OG0007448	bflo_05489, bflo_06846	HUMAN14222, HUMAN14221
OG0007449	bflo_12540	HUMAN18814
OG0007450	bflo_10846	HUMAN08573, HUMAN08574
OG0007451	bflo_13811	HUMAN08166
OG0007452	bflo_14825, bflo_14722	HUMAN22554
OG0007453	bflo_16585	HUMAN10744
OG0007454	bflo_22118	HUMAN18226
OG0007455	bflo_17706	HUMAN29667
OG0007456	bflo_01583	HUMAN07199
OG0007457	bflo_26814, bflo_06127	HUMAN09838
OG0007458	bflo_25670	HUMAN28978
OG0007459	bflo_20243	HUMAN16778
OG0007460	bflo_10847	HUMAN16831, HUMAN16829
OG0007461	bflo_09747	HUMAN08943
OG0007462	bflo_18941	HUMAN19637, HUMAN19636
OG0007463	bflo_10590	HUMAN06999
OG0007464	bflo_00445	HUMAN26087
OG0007465	bflo_21112	HUMAN13093
OG0007466	bflo_08000	HUMAN09405
OG0007467	bflo_05624	HUMAN28516
OG0007468	bflo_08789	HUMAN22128
OG0007471	bflo_13019	HUMAN07932
OG0007472	bflo_05935	HUMAN23723
OG0007474	bflo_01427	HUMAN05615
OG0007475	bflo_08869	HUMAN10446, HUMAN10445
OG0007476	bflo_25779	HUMAN14444
OG0007477	bflo_19128	HUMAN12723
OG0007478	bflo_20152	HUMAN19940
OG0007479	bflo_23681	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	bflo_09770	HUMAN03711
OG0007481	bflo_20525, bflo_20940	HUMAN11840
OG0007482	bflo_24643	HUMAN01581
OG0007483	bflo_05915	HUMAN25804
OG0007484	bflo_15769	HUMAN15505
OG0007485	bflo_22291	HUMAN08408
OG0007486	bflo_08093	HUMAN03242
OG0007487	bflo_21834	HUMAN00801
OG0007488	bflo_09156	HUMAN24932
OG0007489	bflo_01354	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	bflo_01534	HUMAN18581, HUMAN18580
OG0007491	bflo_08894	HUMAN10273
OG0007492	bflo_11532	HUMAN25121
OG0007493	bflo_12341, bflo_12486, bflo_10771	HUMAN22084
OG0007494	bflo_21044	HUMAN16086
OG0007495	bflo_02160	HUMAN19626, HUMAN19624
OG0007496	bflo_02927	HUMAN21064
OG0007497	bflo_21756	HUMAN02092, HUMAN02091
OG0007498	bflo_05937	HUMAN28184
OG0007499	bflo_23609	HUMAN04823
OG0007500	bflo_02362	HUMAN21907
OG0007501	bflo_03458	HUMAN06876, HUMAN06874, HUMAN06875
OG0007503	bflo_22154	HUMAN03263, HUMAN03264, HUMAN03265
OG0007504	bflo_23410	HUMAN26616
OG0007507	bflo_20339	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725
OG0007508	bflo_16429	HUMAN29445
OG0007509	bflo_25337	HUMAN12458
OG0007510	bflo_23353	HUMAN00670, HUMAN00669
OG0007513	bflo_12370	HUMAN02838
OG0007516	bflo_11093	HUMAN06240, HUMAN06238, HUMAN06239
OG0007517	bflo_09839	HUMAN04257
OG0007518	bflo_12220	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938
OG0007519	bflo_13950	HUMAN15216, HUMAN15215
OG0007520	bflo_25745	HUMAN17640, HUMAN17646, HUMAN20798
OG0007521	bflo_13860, bflo_19698, bflo_19701	HUMAN03514
OG0007522	bflo_03362	HUMAN08876
OG0007524	bflo_21710	HUMAN26701, HUMAN30360
OG0007525	bflo_25748	HUMAN01310
OG0007527	bflo_12687	HUMAN14056
OG0007528	bflo_15800	HUMAN01170
OG0007529	bflo_22763	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629
OG0007531	bflo_06234	HUMAN23525, HUMAN23527, HUMAN23526
OG0007533	bflo_05908	HUMAN18647
OG0007541	bflo_23902, bflo_15686	HUMAN02477
OG0007543	bflo_22019, bflo_04485, bflo_16718	HUMAN02253, HUMAN29119
OG0007546	bflo_23694	HUMAN20275
OG0007550	bflo_12697	HUMAN14033, HUMAN11371
OG0007551	bflo_21944	HUMAN07662, HUMAN30353, HUMAN30352
OG0007553	bflo_13631, bflo_12555, bflo_14014, bflo_11573, bflo_13238, bflo_12956, bflo_26691, bflo_02744, bflo_01012	HUMAN06169
OG0007582	bflo_06722	HUMAN23412, HUMAN23413, HUMAN23411
OG0007583	bflo_10280, bflo_09617	HUMAN03503
OG0007584	bflo_23456	HUMAN10216, HUMAN10215
OG0007587	bflo_05425	HUMAN28082
OG0007588	bflo_08932	HUMAN05800
OG0007589	bflo_15014	HUMAN23044
OG0007591	bflo_06991	HUMAN12931
OG0007592	bflo_02567	HUMAN19604
OG0007593	bflo_18115	HUMAN00152, HUMAN00151
OG0007594	bflo_06134	HUMAN28778, HUMAN28779, HUMAN28780
OG0007595	bflo_08716	HUMAN26771, HUMAN26772
OG0007597	bflo_20205	HUMAN07406
OG0007598	bflo_14696	HUMAN22979
OG0007600	bflo_22319	HUMAN07630
OG0007600	bflo_22546	HUMAN21662
OG0007601	bflo_22835	HUMAN12973
OG0007602	bflo_25731	HUMAN00917
OG0007603	bflo_13403	HUMAN11097
OG0007604	bflo_13109	HUMAN11462, HUMAN11463
OG0007605	bflo_14084	HUMAN25002
OG0007606	bflo_09037	HUMAN16824, HUMAN16823
OG0007607	bflo_24972	HUMAN00121
OG0007608	bflo_00905, bflo_01074	HUMAN24575, HUMAN24576
OG0007609	bflo_21985	HUMAN07130
OG0007610	bflo_12438	HUMAN20947
OG0007612	bflo_03626	HUMAN06201
OG0007613	bflo_05631	HUMAN14918, HUMAN14919, HUMAN14917
OG0007614	bflo_13306	HUMAN11569, HUMAN11570, HUMAN11567
OG0007615	bflo_11806	HUMAN17636
OG0007616	bflo_05802	HUMAN16740
OG0007617	bflo_05912	HUMAN28528
OG0007618	bflo_17677	HUMAN05174, HUMAN05173
OG0007619	bflo_24408	HUMAN21829
OG0007621	bflo_25877	HUMAN01027, HUMAN06000
OG0007622	bflo_12432, bflo_11562	HUMAN21098
OG0007623	bflo_09081	HUMAN14413, HUMAN02716
OG0007624	bflo_03915	HUMAN00744
OG0007628	bflo_14113	HUMAN22378
OG0007629	bflo_04302	HUMAN23337
OG0007630	bflo_22203	HUMAN05291
OG0007631	bflo_18020	HUMAN25386, HUMAN17448
OG0007632	bflo_12731	HUMAN16885
OG0007633	bflo_00693	HUMAN13873
OG0007634	bflo_07145	HUMAN22721
OG0007635	bflo_07343	HUMAN22830
OG0007637	bflo_09449	HUMAN08470
OG0007638	bflo_17731	HUMAN25473
OG0007639	bflo_07577	HUMAN03357, HUMAN03356
OG0007642	bflo_00179	HUMAN02914
OG0007643	bflo_02155	HUMAN26301
OG0007645	bflo_20312	HUMAN10615, HUMAN10616
OG0007646	bflo_08412	HUMAN29544
OG0007647	bflo_19093	HUMAN02929
OG0007648	bflo_17312	HUMAN29976
OG0007649	bflo_10016	HUMAN01321
OG0007650	bflo_03304	HUMAN16337, HUMAN16338
OG0007651	bflo_21344	HUMAN16641
OG0007652	bflo_16698	HUMAN29441
OG0007653	bflo_06136	HUMAN17027, HUMAN17025, HUMAN17026
OG0007655	bflo_05609, bflo_06739	HUMAN14130
OG0007656	bflo_11407	HUMAN02869
OG0007657	bflo_03371	HUMAN04204
OG0007658	bflo_17413	HUMAN30007
OG0007659	bflo_00447	HUMAN18167, HUMAN18165, HUMAN18169
OG0007660	bflo_16535	HUMAN02075
OG0007662	bflo_24186	HUMAN05169
OG0007663	bflo_17347	HUMAN19568
OG0007664	bflo_10773	HUMAN10066
OG0007665	bflo_01695	HUMAN27691, HUMAN27690
OG0007666	bflo_23297	HUMAN10319
OG0007667	bflo_12556	HUMAN15603
OG0007668	bflo_20338	HUMAN07341
OG0007669	bflo_11142	HUMAN26809, HUMAN26810
OG0007670	bflo_05622	HUMAN25254
OG0007671	bflo_02418	HUMAN18044
OG0007672	bflo_17487	HUMAN02090
OG0007673	bflo_06491	HUMAN30108, HUMAN00583
OG0007674	bflo_23563	HUMAN08286
OG0007675	bflo_06363	HUMAN25956, HUMAN25982
OG0007676	bflo_08407	HUMAN24899
OG0007677	bflo_16920	HUMAN29231, HUMAN29232
OG0007679	bflo_10208	HUMAN23101
OG0007680	bflo_00308	HUMAN17909
OG0007681	bflo_03450	HUMAN09648
OG0007684	bflo_07569, bflo_08134	HUMAN15836
OG0007685	bflo_18881	HUMAN18793
OG0007686	bflo_13479	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599
OG0007687	bflo_22973	HUMAN20268
OG0007688	bflo_18763	HUMAN27313, HUMAN27311
OG0007689	bflo_20780	HUMAN07121
OG0007690	bflo_18798	HUMAN27678
OG0007691	bflo_20819	HUMAN27822
OG0007692	bflo_23407	HUMAN02061
OG0007694	bflo_13350	HUMAN20746
OG0007695	bflo_01847	HUMAN28172
OG0007696	bflo_11039	HUMAN05784
OG0007698	bflo_25937	HUMAN29272
OG0007700	bflo_20560	HUMAN07314
OG0007701	bflo_20311	HUMAN07269
OG0007703	bflo_08727	HUMAN22827
OG0007704	bflo_02614	HUMAN21558, HUMAN21556
OG0007705	bflo_08400	HUMAN03246
OG0007706	bflo_22700	HUMAN10609, HUMAN10610
OG0007707	bflo_10464	HUMAN21958, HUMAN11921
OG0007708	bflo_19064	HUMAN06488
OG0007709	bflo_07606	HUMAN23750, HUMAN01625
OG0007711	bflo_07586	HUMAN25855
OG0007712	bflo_10106	HUMAN03420
OG0007713	bflo_18812	HUMAN06586
OG0007714	bflo_15303	HUMAN30023
OG0007715	bflo_20286	HUMAN19961
OG0007716	bflo_11425	HUMAN10202, HUMAN10203
OG0007717	bflo_04203	HUMAN03284
OG0007718	bflo_18866	HUMAN02952, HUMAN02953
OG0007719	bflo_24402	HUMAN26223
OG0007721	bflo_08960	HUMAN03623
OG0007722	bflo_23699	HUMAN03285
OG0007723	bflo_02387	HUMAN26538
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302	HUMAN03962
OG0007725	bflo_15815	HUMAN29154
OG0007726	bflo_24372	HUMAN04436, HUMAN04435
OG0007728	bflo_05034	HUMAN27883
OG0007729	bflo_12977	HUMAN11128, HUMAN11127
OG0007730	bflo_12998	HUMAN27996, HUMAN27997, HUMAN27995
OG0007732	bflo_08778	HUMAN24163, HUMAN24162
OG0007733	bflo_11525	HUMAN01349
OG0007734	bflo_25678	HUMAN00972, HUMAN17214
OG0007735	bflo_03867, bflo_03872	HUMAN12324
OG0007736	bflo_20418	HUMAN13041
OG0007738	bflo_06705, bflo_06706	HUMAN19368
OG0007739	bflo_18458	HUMAN01347
OG0007740	bflo_04368	HUMAN05471, HUMAN05472
OG0007741	bflo_11053	HUMAN02503
OG0007743	bflo_02840	HUMAN09883, HUMAN06357
OG0007744	bflo_26182	HUMAN26813, HUMAN26814
OG0007745	bflo_12671	HUMAN11543, HUMAN11542
OG0007746	bflo_06579	HUMAN25134
OG0007747	bflo_26277	HUMAN01081
OG0007748	bflo_21605	HUMAN02622
OG0007749	bflo_05007	HUMAN26822
OG0007750	bflo_25715	HUMAN14835, HUMAN14833
OG0007751	bflo_10650, bflo_08743	HUMAN17117, HUMAN17120
OG0007752	bflo_21959	HUMAN05362
OG0007753	bflo_22394	HUMAN23321
OG0007754	bflo_26220	HUMAN21523
OG0007755	bflo_11338, bflo_10030	HUMAN02406
OG0007756	bflo_16250	HUMAN18795
OG0007757	bflo_27501, bflo_25642	HUMAN01101
OG0007758	bflo_10877	HUMAN29935
OG0007759	bflo_16310	HUMAN01276
OG0007760	bflo_13020	HUMAN19195
OG0007761	bflo_24923	HUMAN00323
OG0007762	bflo_10652, bflo_15443, bflo_22270	HUMAN07584
OG0007763	bflo_25707	HUMAN01210
OG0007765	bflo_13995	HUMAN26181, HUMAN26182
OG0007766	bflo_23712	HUMAN10522
OG0007767	bflo_24566	HUMAN17614
OG0007768	bflo_24479	HUMAN11819, HUMAN11818
OG0007769	bflo_23531	HUMAN10250
OG0007770	bflo_20500	HUMAN07203, HUMAN07205
OG0007771	bflo_11433	HUMAN06957
OG0007772	bflo_22115	HUMAN21301
OG0007773	bflo_03725, bflo_21510	HUMAN22030
OG0007774	bflo_19564	HUMAN17885, HUMAN17884
OG0007775	bflo_21066	HUMAN13077
OG0007776	bflo_06131	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	bflo_18703	HUMAN18212
OG0007780	bflo_17991	HUMAN08419, HUMAN08418
OG0007781	bflo_07603	HUMAN02870
OG0007782	bflo_06893	HUMAN10939
OG0007783	bflo_23885	HUMAN10560
OG0007784	bflo_19072	HUMAN12802
OG0007786	bflo_16999	HUMAN18705
OG0007788	bflo_03873	HUMAN10906, HUMAN10907
OG0007789	bflo_21102	HUMAN10825, HUMAN10824
OG0007790	bflo_11705	HUMAN25976
OG0007791	bflo_23951	HUMAN00111
OG0007793	bflo_25655	HUMAN01140, HUMAN01141, HUMAN01142
OG0007794	bflo_20585	HUMAN07379, HUMAN07378
OG0007795	bflo_15425, bflo_14831	HUMAN00877, HUMAN00879, HUMAN00878
OG0007796	bflo_02054	HUMAN01833
OG0007797	bflo_21105	HUMAN10834
OG0007798	bflo_18226	HUMAN23022
OG0007799	bflo_00372	HUMAN26285
OG0007800	bflo_14344	HUMAN05271, HUMAN05270
OG0007801	bflo_23404	HUMAN12139, HUMAN12140, HUMAN12141
OG0007802	bflo_23831	HUMAN16301
OG0007803	bflo_06509	HUMAN17024
OG0007804	bflo_06653	HUMAN27359
OG0007806	bflo_06303	HUMAN28143, HUMAN18582
OG0007807	bflo_05294	HUMAN03444
OG0007808	bflo_11247	HUMAN20964
OG0007809	bflo_03965	HUMAN01412
OG0007810	bflo_10987	HUMAN20972
OG0007811	bflo_24096	HUMAN21891
OG0007812	bflo_00281	HUMAN23209
OG0007813	bflo_21210	HUMAN02512
OG0007814	bflo_06730	HUMAN03364
OG0007815	bflo_00749, bflo_00769, bflo_00543	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007816	bflo_24433	HUMAN00100, HUMAN00099
OG0007818	bflo_15495	HUMAN07509, HUMAN07511, HUMAN07510
OG0007820	bflo_20895	HUMAN11761
OG0007823	bflo_01549	HUMAN03449
OG0007826	bflo_20018	HUMAN07299
OG0007827	bflo_06413	HUMAN16930, HUMAN16931, HUMAN16929
OG0007828	bflo_07281	HUMAN13883, HUMAN13882
OG0007829	bflo_01959	HUMAN11339
OG0007830	bflo_08474	HUMAN01001
OG0007831	bflo_08904	HUMAN27771
OG0007832	bflo_03510, bflo_19382	HUMAN08812
OG0007833	bflo_21063	HUMAN19927, HUMAN19926
OG0007834	bflo_09024	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232
OG0007835	bflo_25222	HUMAN23278
OG0007836	bflo_00713	HUMAN30213
OG0007837	bflo_19677	HUMAN29610
OG0007838	bflo_01372	HUMAN19928
OG0007840	bflo_06242	HUMAN27820
OG0007841	bflo_07375	HUMAN03161
OG0007842	bflo_04890	HUMAN02588, HUMAN02589
OG0007843	bflo_14088	HUMAN23053, HUMAN24119
OG0007845	bflo_27016, bflo_11683, bflo_14689	HUMAN11436, HUMAN11435
OG0007847	bflo_00441	HUMAN28900, HUMAN28899
OG0007848	bflo_17671	HUMAN19483
OG0007849	bflo_11783	HUMAN08686
OG0007851	bflo_13474	HUMAN02220, HUMAN10989
OG0007854	bflo_18378	HUMAN25144, HUMAN25143
OG0007858	bflo_09176	HUMAN27701
OG0007859	bflo_19258	HUMAN17826
OG0007860	bflo_10535, bflo_10715	HUMAN01367
OG0007862	bflo_02553	HUMAN02592, HUMAN12841, HUMAN12840
OG0007863	bflo_13618	HUMAN28871, HUMAN28870, HUMAN06902, HUMAN02364
OG0007866	bflo_22935	HUMAN13544
OG0007867	bflo_23587, bflo_13371	HUMAN21239, HUMAN21238, HUMAN21237
OG0007871	bflo_07333	HUMAN27537, HUMAN03154, HUMAN03155
OG0007907	bflo_02235	HUMAN18079, HUMAN18078
OG0007908	bflo_20499	HUMAN27841
OG0007911	bflo_22860	HUMAN16282, HUMAN16283
OG0007913	bflo_05599	HUMAN09685
OG0007915	bflo_05663	HUMAN16719, HUMAN16718
OG0007916	bflo_17716	HUMAN17441
OG0007917	bflo_15056	HUMAN07730
OG0007918	bflo_15667	HUMAN24900, HUMAN24901
OG0007920	bflo_06190	HUMAN04967
OG0007922	bflo_10350	HUMAN15444, HUMAN15445
OG0007925	bflo_10568	HUMAN18631, HUMAN18632
OG0007926	bflo_23868	HUMAN09355, HUMAN09356
OG0007927	bflo_11079	HUMAN26473
OG0007929	bflo_13452	HUMAN14120
OG0007930	bflo_12616	HUMAN19209
OG0007931	bflo_14695	HUMAN05429, HUMAN22978
OG0007932	bflo_13897	HUMAN24557
OG0007934	bflo_26432	HUMAN21422
OG0007935	bflo_17663	HUMAN25433
OG0007936	bflo_01563	HUMAN25542, HUMAN25541
OG0007937	bflo_14531	HUMAN02729
OG0007938	bflo_12211	HUMAN06734
OG0007940	bflo_18637	HUMAN09227, HUMAN09226
OG0007941	bflo_04799	HUMAN10745
OG0007943	bflo_17585	HUMAN05448
OG0007944	bflo_08272	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	bflo_16266	HUMAN11683, HUMAN11682
OG0007946	bflo_10287	HUMAN01410
OG0007948	bflo_21118	HUMAN11837
OG0007949	bflo_01732	HUMAN13796, HUMAN13795
OG0007951	bflo_13301	HUMAN19098
OG0007952	bflo_02620	HUMAN21513
OG0007953	bflo_00434	HUMAN29593
OG0007954	bflo_17425	HUMAN25141, HUMAN25140
OG0007955	bflo_10996	HUMAN08358, HUMAN08359
OG0007956	bflo_06064	HUMAN23725
OG0007957	bflo_00714	HUMAN12395
OG0007958	bflo_06296	HUMAN10130
OG0007959	bflo_26327	HUMAN00914
OG0007962	bflo_15039	HUMAN23916
OG0007963	bflo_24596	HUMAN00079, HUMAN00077
OG0007964	bflo_01247, bflo_07079	HUMAN26269
OG0007965	bflo_23151	HUMAN10628
OG0007966	bflo_07594	HUMAN23684
OG0007967	bflo_07105	HUMAN14599, HUMAN14598, HUMAN14597
OG0007968	bflo_06274	HUMAN03235
OG0007969	bflo_25712	HUMAN11764
OG0007970	bflo_24089	HUMAN11987, HUMAN11988
OG0007971	bflo_16346	HUMAN20515
OG0007972	bflo_13428	HUMAN08234, HUMAN08235
OG0007973	bflo_05021	HUMAN18842, HUMAN18843
OG0007974	bflo_24762	HUMAN21538
OG0007975	bflo_24764	HUMAN00101
OG0007976	bflo_23117	HUMAN10652
OG0007977	bflo_22929	HUMAN10711
OG0007978	bflo_25199, bflo_05322	HUMAN26591, HUMAN26590
OG0007979	bflo_14680	HUMAN28431
OG0007981	bflo_07631	HUMAN08911, HUMAN08912
OG0007982	bflo_02109	HUMAN24581
OG0007983	bflo_04850	HUMAN02648, HUMAN02647, HUMAN02649
OG0007984	bflo_21333, bflo_21994	HUMAN11790
OG0007985	bflo_14993, bflo_27135	HUMAN22845
OG0007986	bflo_06825	HUMAN23732
OG0007988	bflo_12561	HUMAN08136
OG0007991	bflo_12744	HUMAN09310
OG0007993	bflo_06048	HUMAN02476
OG0007994	bflo_07557	HUMAN25068
OG0007995	bflo_21217, bflo_08775, bflo_13624	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640
OG0007996	bflo_20570	HUMAN05904
OG0007997	bflo_20061	HUMAN25806
OG0007998	bflo_02590	HUMAN27286
OG0007999	bflo_18850	HUMAN13157
OG0008000	bflo_01750	HUMAN16710
OG0008001	bflo_07295	HUMAN17244, HUMAN17245, HUMAN17243
OG0008002	bflo_26652, bflo_02053	HUMAN24480
OG0008003	bflo_24744	HUMAN11963
OG0008004	bflo_15702	HUMAN07936
OG0008006	bflo_22376, bflo_22210	HUMAN30122
OG0008007	bflo_26231	HUMAN28574, HUMAN28573
OG0008008	bflo_23803	HUMAN25914
OG0008009	bflo_07134	HUMAN01656
OG0008011	bflo_12071	HUMAN20883
OG0008012	bflo_19537	HUMAN12766
OG0008013	bflo_18671	HUMAN02948, HUMAN02949, HUMAN02950
OG0008014	bflo_22732	HUMAN13088
OG0008016	bflo_06044	HUMAN17122
OG0008017	bflo_11048	HUMAN29822
OG0008018	bflo_10614	HUMAN03518
OG0008019	bflo_24197	HUMAN26686
OG0008020	bflo_17017	HUMAN25874
OG0008021	bflo_18650	HUMAN17724, HUMAN12729
OG0008023	bflo_24601	HUMAN00347
OG0008025	bflo_23461	HUMAN25944
OG0008026	bflo_05857	HUMAN07017
OG0008027	bflo_05641	HUMAN09297, HUMAN09295
OG0008028	bflo_01481	HUMAN13789, HUMAN13788
OG0008029	bflo_20622	HUMAN26373
OG0008030	bflo_20783	HUMAN20023
OG0008031	bflo_15505	HUMAN10154
OG0008033	bflo_09244	HUMAN17141, HUMAN17142
OG0008035	bflo_25021	HUMAN00302, HUMAN04540, HUMAN02066
OG0008036	bflo_23597	HUMAN25880
OG0008037	bflo_05998	HUMAN09652
OG0008038	bflo_04254	HUMAN21043
OG0008039	bflo_21143	HUMAN19944
OG0008040	bflo_18362	HUMAN25453, HUMAN25452
OG0008041	bflo_12110	HUMAN27061
OG0008043	bflo_19743, bflo_15192	HUMAN09312
OG0008044	bflo_12978	HUMAN11521
OG0008046	bflo_12522	HUMAN28416, HUMAN28418
OG0008047	bflo_03031	HUMAN02867, HUMAN02866
OG0008048	bflo_13158	HUMAN28014, HUMAN28015
OG0008049	bflo_20285	HUMAN26750
OG0008050	bflo_25880	HUMAN23560, HUMAN23558, HUMAN23559
OG0008052	bflo_12650	HUMAN09315, HUMAN09316
OG0008053	bflo_10200	HUMAN26036
OG0008054	bflo_19172	HUMAN20568
OG0008055	bflo_11673	HUMAN06710
OG0008056	bflo_22457	HUMAN29996
OG0008057	bflo_14159, bflo_26941	HUMAN19652
OG0008058	bflo_06146	HUMAN15328, HUMAN15329, HUMAN15330
OG0008059	bflo_22099	HUMAN00551, HUMAN00552
OG0008060	bflo_14419	HUMAN01458
OG0008061	bflo_06829	HUMAN27886
OG0008062	bflo_01328	HUMAN09476
OG0008065	bflo_09932	HUMAN20388
OG0008066	bflo_03563	HUMAN09760
OG0008067	bflo_06241	HUMAN25616
OG0008068	bflo_14995	HUMAN23056, HUMAN24120
OG0008069	bflo_25318	HUMAN14189
OG0008070	bflo_22630	HUMAN13658, HUMAN13659, HUMAN13660
OG0008071	bflo_20776	HUMAN01032
OG0008073	bflo_15996	HUMAN29336, HUMAN29335
OG0008074	bflo_20249	HUMAN12463
OG0008075	bflo_14400	HUMAN29868
OG0008076	bflo_19297, bflo_14887	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290
OG0008077	bflo_14852	HUMAN26662, HUMAN26661
OG0008078	bflo_21633	HUMAN06472
OG0008079	bflo_24655	HUMAN27934
OG0008081	bflo_13733	HUMAN20765
OG0008083	bflo_19745	HUMAN08783
OG0008084	bflo_05884	HUMAN09222
OG0008085	bflo_14047	HUMAN02875
OG0008086	bflo_04886	HUMAN03738
OG0008087	bflo_00892	HUMAN18084
OG0008088	bflo_17624	HUMAN08520, HUMAN08522, HUMAN08521
OG0008089	bflo_11402	HUMAN26782
OG0008090	bflo_04469	HUMAN02903, HUMAN02904
OG0008091	bflo_20178	HUMAN07361, HUMAN07360
OG0008092	bflo_10744	HUMAN04427
OG0008094	bflo_11003	HUMAN11989
OG0008098	bflo_16350	HUMAN17004, HUMAN17003
OG0008099	bflo_25711	HUMAN10505, HUMAN10506
OG0008100	bflo_06252	HUMAN00523
OG0008102	bflo_16606	HUMAN29480
OG0008103	bflo_23153	HUMAN04801, HUMAN04800
OG0008104	bflo_07082	HUMAN03550, HUMAN03549, HUMAN03551
OG0008105	bflo_24175	HUMAN16819
OG0008107	bflo_02513	HUMAN23200, HUMAN23199
OG0008108	bflo_12718	HUMAN14058, HUMAN11110
OG0008109	bflo_20239	HUMAN11770, HUMAN11769, HUMAN11771
OG0008110	bflo_09748	HUMAN17613
OG0008111	bflo_06012	HUMAN09690
OG0008112	bflo_19831	HUMAN08268, HUMAN08270, HUMAN08269
OG0008113	bflo_08464	HUMAN14020
OG0008115	bflo_23862	HUMAN08321
OG0008116	bflo_23115	HUMAN12994, HUMAN10179
OG0008117	bflo_16568	HUMAN01737
OG0008119	bflo_20529	HUMAN26741
OG0008120	bflo_17432	HUMAN00765
OG0008123	bflo_11111, bflo_27008	HUMAN04954
OG0008124	bflo_21059	HUMAN06531
OG0008125	bflo_11403	HUMAN24198, HUMAN24197
OG0008126	bflo_02173	HUMAN01802
OG0008127	bflo_14260	HUMAN07524
OG0008136	bflo_13975	HUMAN19121
OG0008143	bflo_14244	HUMAN23788, HUMAN23787
OG0008149	bflo_01301	HUMAN19295, HUMAN00607
OG0008151	bflo_08210	HUMAN03088, HUMAN22588
OG0008154	bflo_01934, bflo_01369, bflo_07428, bflo_21240	HUMAN22672, HUMAN03375
OG0008156	bflo_22234, bflo_09568	HUMAN18652
OG0008194	bflo_14434	HUMAN01965
OG0008199	bflo_14179	HUMAN23058, HUMAN23057
OG0008201	bflo_11543	HUMAN21455
OG0008202	bflo_17727	HUMAN02093
OG0008204	bflo_13453	HUMAN11260
OG0008205	bflo_15599	HUMAN29340
