Orthogroup	SACKO_ok	DANRE
OG0000579	SACKO_30809	DANRE25633, DANRE31259, DANRE31258, DANRE31257, DANRE02315, DANRE02313, DANRE02314, DANRE25634, DANRE39934, DANRE01665, DANRE01666, DANRE01664, DANRE01668, DANRE39933, DANRE39930, DANRE39932, DANRE39931, DANRE22831, DANRE22830
OG0000580	SACKO_19146	DANRE38921, DANRE38923, DANRE38922
OG0000581	SACKO_01235	DANRE17774, DANRE05449
OG0000581	SACKO_01269	DANRE04777, DANRE03781, DANRE17773, DANRE05450
OG0000581	SACKO_01278	DANRE05454
OG0000582	SACKO_28539	DANRE35656, DANRE35655, DANRE27461, DANRE27462, DANRE39859, DANRE39858, DANRE34307, DANRE34305, DANRE34306, DANRE10407, DANRE10406, DANRE13531, DANRE13529, DANRE13530
OG0000583	SACKO_33042, SACKO_33044	DANRE06884, DANRE06885, DANRE00864, DANRE35907, DANRE41539, DANRE41538, DANRE11089, DANRE11090, DANRE13739, DANRE13740, DANRE10062
OG0000584	SACKO_22448, SACKO_23608, SACKO_23662	DANRE26838, DANRE26836, DANRE26837, DANRE24547, DANRE24548, DANRE24549, DANRE24543
OG0000587	SACKO_31646	DANRE08842, DANRE08843, DANRE28077, DANRE38185, DANRE38186, DANRE38187, DANRE23765, DANRE02066, DANRE02067
OG0000587	SACKO_32372	DANRE07770
OG0000588	SACKO_19722	DANRE30123, DANRE16941, DANRE26565, DANRE19175, DANRE34600
OG0000588	SACKO_13333	DANRE01195, DANRE01197, DANRE01196
OG0000589	SACKO_03632	DANRE25936, DANRE38708, DANRE38709, DANRE38710, DANRE25938, DANRE25939, DANRE25937, DANRE12338, DANRE31600, DANRE31601, DANRE22454, DANRE37009, DANRE37011, DANRE37012, DANRE37010, DANRE30890, DANRE30889, DANRE25662, DANRE25663, DANRE25664, DANRE25665
OG0000590	SACKO_30925	DANRE42192, DANRE42191, DANRE42190, DANRE29030, DANRE10504, DANRE10503, DANRE14379, DANRE29029
OG0000590	SACKO_30919, SACKO_30264	DANRE28274, DANRE36861
OG0000591	SACKO_22613	DANRE29995, DANRE15432
OG0000591	SACKO_32007	DANRE12240, DANRE12241, DANRE12242
OG0000592	SACKO_27135	DANRE18531
OG0000592	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108	DANRE25922, DANRE25921, DANRE38966, DANRE38965, DANRE38964
OG0000592	SACKO_29473	DANRE34487
OG0000593	SACKO_28197	DANRE30058, DANRE03638, DANRE30338, DANRE02996
OG0000593	SACKO_29618	DANRE23729, DANRE26181, DANRE12961, DANRE12962, DANRE36390, DANRE36391, DANRE22365, DANRE02411, DANRE02412
OG0000594	SACKO_33771	DANRE02253, DANRE02252
OG0000597	SACKO_18453	DANRE37823, DANRE20385, DANRE20386, DANRE20384, DANRE29524, DANRE34209, DANRE33695, DANRE34208
OG0000597	SACKO_13955	DANRE38490, DANRE38491, DANRE24980, DANRE23651, DANRE23650, DANRE16005, DANRE16004
OG0000600	SACKO_34109, SACKO_34187	DANRE15562, DANRE15561, DANRE15563, DANRE15567, DANRE15568, DANRE15565, DANRE22320, DANRE22321, DANRE07160
OG0000602	SACKO_18486	DANRE06865, DANRE06864, DANRE28060, DANRE28061, DANRE21447, DANRE21448, DANRE15344
OG0000602	SACKO_11346, SACKO_18509	DANRE28063, DANRE21449, DANRE05995, DANRE05994, DANRE06863, DANRE42864, DANRE43010, DANRE15343, DANRE15341, DANRE15342
OG0000603	SACKO_31604	DANRE20006, DANRE20005, DANRE20003, DANRE11131, DANRE11132, DANRE11133, DANRE17469, DANRE17472, DANRE17471, DANRE17473, DANRE17470, DANRE04450, DANRE03756, DANRE03755, DANRE03754
OG0000607	SACKO_22583, SACKO_22581	DANRE25098, DANRE36040, DANRE36041, DANRE36039, DANRE31468, DANRE31465, DANRE31464, DANRE31466, DANRE31467, DANRE22466
OG0000609	SACKO_07030	DANRE11913, DANRE11914
OG0000609	SACKO_07908	DANRE21338
OG0000610	SACKO_22412	DANRE08988, DANRE15837
OG0000610	SACKO_14590	DANRE26846, DANRE35194, DANRE35195
OG0000611	SACKO_26761	DANRE38844, DANRE38845, DANRE38847
OG0000612	SACKO_10524	DANRE39403, DANRE11619, DANRE04246, DANRE04245, DANRE35389
OG0000612	SACKO_16423	DANRE22364
OG0000614	SACKO_31628, SACKO_31587	DANRE43105, DANRE43106
OG0000615	SACKO_26394	DANRE34494, DANRE24463, DANRE41312, DANRE41311, DANRE34490, DANRE34492, DANRE34491, DANRE24462, DANRE27103, DANRE27102, DANRE06330, DANRE06331, DANRE24461
OG0000616	SACKO_26877	DANRE09788
OG0000617	SACKO_26070	DANRE43335, DANRE43336, DANRE43334
OG0000619	SACKO_18510	DANRE37843, DANRE37844, DANRE37842, DANRE37845, DANRE35821, DANRE35820, DANRE35819, DANRE07556, DANRE07557
OG0000620	SACKO_01158, SACKO_01207, SACKO_01213	DANRE30711, DANRE30712, DANRE30713, DANRE12383
OG0000621	SACKO_20461, SACKO_20441, SACKO_20468	DANRE40323, DANRE24386
OG0000623	SACKO_21523, SACKO_18029	DANRE05276
OG0000623	SACKO_10005	DANRE29318, DANRE29319, DANRE29321, DANRE29320, DANRE29317, DANRE36066, DANRE36067
OG0000624	SACKO_27238	DANRE29203, DANRE19512, DANRE19513, DANRE34018, DANRE41484, DANRE41483, DANRE41485
OG0000625	SACKO_11899	DANRE08025, DANRE08024, DANRE08745, DANRE08746, DANRE08747, DANRE08748, DANRE00989, DANRE00990, DANRE08026, DANRE08027
OG0000626	SACKO_21363	DANRE14703, DANRE14705, DANRE14702, DANRE14704, DANRE18504, DANRE18503, DANRE18506, DANRE18505, DANRE22711, DANRE22715, DANRE22712, DANRE22714, DANRE22709, DANRE22713, DANRE22710, DANRE40308, DANRE40311, DANRE40309, DANRE40310
OG0000627	SACKO_02990	DANRE01285, DANRE01283, DANRE01284, DANRE13403, DANRE10285, DANRE10284, DANRE24252
OG0000628	SACKO_05282	DANRE10115, DANRE10116, DANRE02554, DANRE43168, DANRE43169, DANRE10117, DANRE10118
OG0000628	SACKO_26977	DANRE22397, DANRE22395, DANRE22396, DANRE17350, DANRE17351, DANRE09796, DANRE24904
OG0000634	SACKO_28150, SACKO_28152	DANRE27842, DANRE27841, DANRE37078, DANRE37077, DANRE37547, DANRE37548
OG0000635	SACKO_29305	DANRE28867
OG0000636	SACKO_16616	DANRE03730, DANRE03729, DANRE07041, DANRE07045, DANRE07042, DANRE07043, DANRE07044, DANRE07046, DANRE05815, DANRE05816, DANRE05814, DANRE03924, DANRE03926, DANRE03923
OG0000637	SACKO_13417	DANRE35201, DANRE35202, DANRE00403
OG0000639	SACKO_22469	DANRE12180, DANRE19333, DANRE19332
OG0000639	SACKO_30392	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057
OG0000642	SACKO_21799	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452
OG0000643	SACKO_00139	DANRE08365, DANRE08366, DANRE11946
OG0000643	SACKO_16201, SACKO_00735	DANRE35238, DANRE35237, DANRE01533, DANRE35022, DANRE35026, DANRE35023, DANRE35024
OG0000644	SACKO_09545, SACKO_16465, SACKO_08131, SACKO_06059, SACKO_16449, SACKO_16455, SACKO_16476, SACKO_06058, SACKO_01691	DANRE38078, DANRE04812, DANRE04811, DANRE37041
OG0000645	SACKO_19857	DANRE38840, DANRE12356
OG0000645	SACKO_17093	DANRE16501, DANRE26016
OG0000646	SACKO_00864	DANRE36287, DANRE37895, DANRE37894, DANRE37896
OG0000646	SACKO_28271	DANRE38055, DANRE12177, DANRE09022
OG0000647	SACKO_32942, SACKO_13247	DANRE16386, DANRE16387, DANRE05385
OG0000647	SACKO_00037, SACKO_00065	DANRE42708, DANRE42709, DANRE42707
OG0000648	SACKO_12118	DANRE23825, DANRE23827
OG0000648	SACKO_17289	DANRE27007
OG0000649	SACKO_06908, SACKO_27756, SACKO_26807	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469
OG0000651	SACKO_14845	DANRE23323, DANRE01722, DANRE01723, DANRE01724, DANRE08586, DANRE08587, DANRE42029, DANRE42028, DANRE23324
OG0000652	SACKO_15088	DANRE02866, DANRE02856
OG0000653	SACKO_32959	DANRE28855, DANRE27642, DANRE26616, DANRE36188, DANRE04829, DANRE04830, DANRE19958, DANRE19860
OG0000653	SACKO_03890	DANRE33310, DANRE29802, DANRE16917, DANRE26488
OG0000654	SACKO_30168	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545
OG0000660	SACKO_30045	DANRE42701, DANRE37475, DANRE37474
OG0000660	SACKO_33063	DANRE35327, DANRE07903
OG0000661	SACKO_28828, SACKO_11788	DANRE17029, DANRE17066, DANRE17065, DANRE17046, DANRE17051, DANRE17018, DANRE16997, DANRE16995, DANRE17047, DANRE16994, DANRE16996, DANRE17002, DANRE17001, DANRE17004, DANRE17005, DANRE17015, DANRE17024, DANRE17022, DANRE17000, DANRE17020, DANRE16999, DANRE17003, DANRE17027, DANRE17031, DANRE17014, DANRE17030, DANRE17006, DANRE17007, DANRE17011, DANRE17013, DANRE17010, DANRE17034, DANRE17033, DANRE17032, DANRE16998, DANRE17035, DANRE17012, DANRE17016, DANRE16993, DANRE17064, DANRE17057, DANRE17058, DANRE17055, DANRE17063, DANRE17062, DANRE17061, DANRE17060, DANRE17059, DANRE17054, DANRE17053, DANRE17056, DANRE17048, DANRE17050, DANRE17049, DANRE17017, DANRE17019, DANRE16921, DANRE16920, DANRE16923, DANRE16924, DANRE16922, DANRE16919, DANRE16918, DANRE16925, DANRE16927, DANRE16926, DANRE16928
OG0000662	SACKO_06148	DANRE07121, DANRE07120, DANRE07123, DANRE07122
OG0000662	SACKO_28738	DANRE29859, DANRE29860, DANRE04026, DANRE03635
OG0000664	SACKO_26065	DANRE39767, DANRE30905, DANRE02763
OG0000664	SACKO_23068	DANRE35705, DANRE10611, DANRE10610, DANRE10609
OG0000665	SACKO_03466, SACKO_03470	DANRE38365, DANRE19520, DANRE34684, DANRE09591, DANRE09590, DANRE13938, DANRE13939, DANRE19399, DANRE19400
OG0000666	SACKO_01360	DANRE23027
OG0000667	SACKO_09222, SACKO_28350, SACKO_15540, SACKO_09373, SACKO_32782, SACKO_04521, SACKO_32744, SACKO_04496, SACKO_04503, SACKO_32745, SACKO_09359, SACKO_24268	DANRE15620, DANRE15621
OG0000670	SACKO_21893	DANRE23686, DANRE23689, DANRE23688, DANRE23691, DANRE23690, DANRE34500, DANRE06990, DANRE07638, DANRE26756, DANRE26754, DANRE26757, DANRE26755, DANRE23687, DANRE15554, DANRE36312, DANRE36313
OG0000671	SACKO_33234	DANRE23020, DANRE22760, DANRE22759, DANRE23021, DANRE31347, DANRE36744, DANRE36710, DANRE36807, DANRE30960, DANRE24990
OG0000672	SACKO_21164	DANRE26530, DANRE33887, DANRE38205
OG0000672	SACKO_29531	DANRE02981, DANRE02982
OG0000673	SACKO_22644, SACKO_26591, SACKO_21190, SACKO_15811, SACKO_09827, SACKO_08128, SACKO_27182, SACKO_13656, SACKO_27181, SACKO_07412, SACKO_05975, SACKO_20377, SACKO_20392, SACKO_27617, SACKO_21396	DANRE03399
OG0000674	SACKO_29269	DANRE09048, DANRE09049, DANRE09050, DANRE09052, DANRE09051, DANRE37577, DANRE37574, DANRE37576, DANRE37575
OG0000674	SACKO_21136	DANRE12573, DANRE12574, DANRE12575, DANRE39312, DANRE39311, DANRE39310, DANRE39309, DANRE25556
OG0000676	SACKO_30866	DANRE14726
OG0000676	SACKO_08481	DANRE26937, DANRE26936, DANRE36241, DANRE20482, DANRE20483, DANRE35813, DANRE35814, DANRE41404
OG0000677	SACKO_15283, SACKO_15284, SACKO_07644, SACKO_15281	DANRE23080, DANRE23081
OG0000678	SACKO_18979	DANRE29989
OG0000680	SACKO_13665	DANRE20435, DANRE31089, DANRE31088, DANRE12567
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	DANRE36591, DANRE36590
OG0000681	SACKO_14440	DANRE15651, DANRE15652, DANRE07275, DANRE07276, DANRE07154, DANRE07153
OG0000681	SACKO_06296	DANRE20644, DANRE20643, DANRE25267, DANRE25266
OG0000682	SACKO_15215, SACKO_25895, SACKO_20933	DANRE33564, DANRE33563, DANRE11185, DANRE22049, DANRE22053, DANRE22052, DANRE22051, DANRE22050, DANRE19035, DANRE19036, DANRE19037
OG0000683	SACKO_30847	DANRE16155
OG0000683	SACKO_25632	DANRE30129, DANRE16951, DANRE01917, DANRE26336, DANRE26335, DANRE26337, DANRE26338
OG0000685	SACKO_06289	DANRE13483
OG0000690	SACKO_13982	DANRE14634, DANRE14633
OG0000690	SACKO_03682	DANRE39009, DANRE39006, DANRE39008
OG0000690	SACKO_00508	DANRE06380, DANRE06379
OG0000691	SACKO_07972	DANRE27299, DANRE25533
OG0000691	SACKO_11293	DANRE18108, DANRE18107, DANRE18106, DANRE11469, DANRE14622, DANRE14623, DANRE14624, DANRE23610
OG0000692	SACKO_04812	DANRE05971
OG0000693	SACKO_25307	DANRE34293, DANRE34292
OG0000694	SACKO_10312	DANRE10951, DANRE11638, DANRE17279, DANRE17281, DANRE17280, DANRE17278, DANRE35394, DANRE35396, DANRE35395, DANRE39558, DANRE39557
OG0000696	SACKO_05595	DANRE18175, DANRE18174
OG0000696	SACKO_15257, SACKO_07580	DANRE10818
OG0000697	SACKO_07543	DANRE30740, DANRE40406, DANRE02693, DANRE41127, DANRE41126, DANRE41128, DANRE41129, DANRE40289, DANRE02263, DANRE02262, DANRE36692
OG0000698	SACKO_00902	DANRE18730
OG0000698	SACKO_00953, SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931	DANRE18736, DANRE18408
OG0000698	SACKO_00996	DANRE06827, DANRE18733, DANRE18732, DANRE18731, DANRE12022, DANRE12021, DANRE18729, DANRE19896
OG0000699	SACKO_27160	DANRE01006, DANRE01007, DANRE34502, DANRE23685, DANRE01009, DANRE01010, DANRE01008
OG0000700	SACKO_00811	DANRE30585, DANRE30583, DANRE30586, DANRE30584, DANRE25086, DANRE25085
OG0000701	SACKO_25617, SACKO_32176, SACKO_03805, SACKO_31366	DANRE05122, DANRE05121, DANRE05123, DANRE33566, DANRE40860, DANRE40861
OG0000702	SACKO_27079	DANRE21696, DANRE39048, DANRE39049, DANRE39053, DANRE39051, DANRE39055, DANRE39050, DANRE39054, DANRE39047, DANRE39044, DANRE39052, DANRE39045, DANRE39046
OG0000703	SACKO_21811	DANRE04984, DANRE04983, DANRE35267, DANRE07193, DANRE04855, DANRE04856
OG0000706	SACKO_24560	DANRE22750, DANRE02764
OG0000707	SACKO_14078, SACKO_15787, SACKO_33772	DANRE14638
OG0000708	SACKO_22452	DANRE26713, DANRE26712, DANRE24571, DANRE24572
OG0000708	SACKO_25480	DANRE09020, DANRE39758, DANRE39759
OG0000709	SACKO_18089	DANRE19979, DANRE39457, DANRE02911, DANRE05879
OG0000710	SACKO_13452, SACKO_13463	DANRE41549, DANRE41548, DANRE10548, DANRE10547
OG0000711	SACKO_19147	DANRE31324
OG0000711	SACKO_19139	DANRE38476, DANRE25230, DANRE12636, DANRE12637, DANRE12638
OG0000711	SACKO_19149	DANRE25772, DANRE31323, DANRE31322, DANRE31321
OG0000712	SACKO_16099, SACKO_30746	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105
OG0000713	SACKO_26669	DANRE37942, DANRE37940, DANRE37941, DANRE37943, DANRE34878, DANRE33352, DANRE24296, DANRE33355, DANRE33351, DANRE33353, DANRE33354
OG0000715	SACKO_31209	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219
OG0000716	SACKO_08963	DANRE24425, DANRE24426, DANRE18357
OG0000717	SACKO_00278	DANRE43353
OG0000718	SACKO_32613	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971
OG0000720	SACKO_00764	DANRE00520, DANRE00519, DANRE12730, DANRE12729
OG0000721	SACKO_29734	DANRE19921, DANRE33496
OG0000721	SACKO_13300	DANRE06311, DANRE33754, DANRE11903, DANRE17612, DANRE17613
OG0000722	SACKO_06069	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215
OG0000723	SACKO_28798	DANRE40428, DANRE22819
OG0000725	SACKO_27384	DANRE36228, DANRE26924, DANRE26923, DANRE41245, DANRE41244, DANRE34264
OG0000725	SACKO_26579	DANRE31122, DANRE31119, DANRE31120, DANRE31121, DANRE38257, DANRE38258
OG0000725	SACKO_03561	DANRE13190
OG0000726	SACKO_17190	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569
OG0000730	SACKO_32923, SACKO_22828	DANRE02163, DANRE02164, DANRE42622, DANRE21383
OG0000731	SACKO_26277	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261
OG0000732	SACKO_20871	DANRE20486, DANRE20487, DANRE36244, DANRE36245
OG0000732	SACKO_06369, SACKO_05389	DANRE28676, DANRE28674, DANRE28675, DANRE16727, DANRE36379
OG0000733	SACKO_32345	DANRE05680, DANRE17763, DANRE38134, DANRE17606
OG0000733	SACKO_17671	DANRE18931, DANRE10693, DANRE18930, DANRE04553, DANRE04552
OG0000734	SACKO_08224	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533
OG0000735	SACKO_26054	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359
OG0000736	SACKO_27734, SACKO_27737	DANRE23449
OG0000736	SACKO_10396	DANRE41494, DANRE41495, DANRE35537, DANRE35536, DANRE23899, DANRE27179, DANRE27178
OG0000738	SACKO_10578	DANRE13521
OG0000738	SACKO_08744	DANRE09444, DANRE09445
OG0000740	SACKO_24861	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418
OG0000740	SACKO_05182	DANRE03411, DANRE03412, DANRE43134, DANRE40552
OG0000743	SACKO_25573	DANRE10003, DANRE10004, DANRE02974, DANRE02975
OG0000743	SACKO_25597	DANRE29387, DANRE02979
OG0000745	SACKO_02883, SACKO_12160	DANRE04783
OG0000748	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720	DANRE29232
OG0000749	SACKO_07299	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931
OG0000750	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609	DANRE07367
OG0000750	SACKO_04939	DANRE04260, DANRE04261
OG0000751	SACKO_32463	DANRE14353, DANRE14354, DANRE14356, DANRE41712
OG0000751	SACKO_29926	DANRE28400, DANRE28399, DANRE21594, DANRE21595, DANRE21593, DANRE21596
OG0000752	SACKO_10303	DANRE04759, DANRE04760
OG0000752	SACKO_03640	DANRE33350
OG0000752	SACKO_33668	DANRE26482, DANRE26483, DANRE16748
OG0000753	SACKO_33703	DANRE12159
OG0000753	SACKO_17800	DANRE22875, DANRE08092, DANRE08093, DANRE35099
OG0000755	SACKO_19024	DANRE27783, DANRE27782, DANRE12837, DANRE12838
OG0000756	SACKO_09734	DANRE11045, DANRE11044, DANRE11040, DANRE11041, DANRE11042, DANRE11043, DANRE17563
OG0000757	SACKO_00716	DANRE28939
OG0000757	SACKO_32163	DANRE35703
OG0000758	SACKO_05592	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684
OG0000759	SACKO_29477	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361
OG0000760	SACKO_23650	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737
OG0000761	SACKO_04696	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789
OG0000762	SACKO_01422	DANRE42699, DANRE28185
OG0000763	SACKO_08605	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705
OG0000764	SACKO_20100	DANRE26556, DANRE35133
OG0000765	SACKO_02329	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579
OG0000766	SACKO_22474	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515
OG0000767	SACKO_14609	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318
OG0000768	SACKO_23463	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874
OG0000772	SACKO_24880	DANRE07203, DANRE15796, DANRE15798, DANRE15797
OG0000772	SACKO_18970	DANRE09745, DANRE09746
OG0000774	SACKO_04816	DANRE26601, DANRE26600, DANRE26599, DANRE40140
OG0000774	SACKO_22074	DANRE17370, DANRE17371
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	DANRE39793, DANRE39792
OG0000775	SACKO_18980, SACKO_34030	DANRE10814, DANRE10813
OG0000777	SACKO_28617, SACKO_28786	DANRE29329, DANRE29328, DANRE36168, DANRE36169
OG0000778	SACKO_00880	DANRE41043, DANRE41041, DANRE41042
OG0000779	SACKO_09223	DANRE34815, DANRE34816, DANRE34817
OG0000779	SACKO_27144	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331
OG0000780	SACKO_23785	DANRE12112, DANRE12111
OG0000780	SACKO_07184	DANRE07895, DANRE07896, DANRE07897
OG0000782	SACKO_02448	DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506
OG0000784	SACKO_27906	DANRE26685, DANRE22147, DANRE02507, DANRE02508, DANRE24466, DANRE27100, DANRE27099, DANRE18977, DANRE07597, DANRE22664, DANRE22665
OG0000786	SACKO_30010	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094
OG0000787	SACKO_05969, SACKO_19113	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402
OG0000788	SACKO_23309	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688
OG0000788	SACKO_16503	DANRE40624, DANRE40626, DANRE40623, DANRE40625, DANRE28277, DANRE21678
OG0000790	SACKO_25520, SACKO_25478, SACKO_25496, SACKO_25524, SACKO_25500, SACKO_25464, SACKO_25512, SACKO_26043, SACKO_26270	DANRE21670, DANRE21671, DANRE28284
OG0000791	SACKO_06891	DANRE26678, DANRE24509, DANRE24508, DANRE24505, DANRE24506, DANRE35507, DANRE15367, DANRE15368, DANRE41773
OG0000792	SACKO_30915	DANRE09524
OG0000792	SACKO_20208	DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287
OG0000793	SACKO_32255	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450
OG0000795	SACKO_13006, SACKO_12994	DANRE06535
OG0000797	SACKO_34169	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328
OG0000798	SACKO_10595, SACKO_10603	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966
OG0000798	SACKO_10604	DANRE09477
OG0000799	SACKO_33594	DANRE22127, DANRE22128, DANRE00706, DANRE00705, DANRE39398, DANRE00648, DANRE00645, DANRE00647, DANRE43147, DANRE00646, DANRE15975
OG0000800	SACKO_26365, SACKO_26362	DANRE30113, DANRE30114, DANRE30111, DANRE30112, DANRE30118, DANRE30117, DANRE30119, DANRE12830, DANRE12829, DANRE12803, DANRE25273, DANRE11295
OG0000801	SACKO_32154	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247
OG0000803	SACKO_08403	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477
OG0000805	SACKO_18326, SACKO_18321, SACKO_23365, SACKO_18329, SACKO_33521, SACKO_09867, SACKO_09887, SACKO_09246	DANRE33771, DANRE14573, DANRE08599, DANRE30219, DANRE17673, DANRE20104, DANRE38014, DANRE38013, DANRE24472
OG0000809	SACKO_11706	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481
OG0000810	SACKO_25393	DANRE40004, DANRE40006
OG0000810	SACKO_08781	DANRE42578, DANRE10213, DANRE10212, DANRE13584
OG0000811	SACKO_22929, SACKO_27833, SACKO_27832, SACKO_27828	DANRE12416
