Orthogroup	CAEEL	ORYLA
OG0003734	CAEEL18003	ORYLA02449
OG0003735	CAEEL04830, CAEEL04829	ORYLA18227
OG0003736	CAEEL10845	ORYLA15256
OG0003737	CAEEL18594, CAEEL11885, CAEEL18366	ORYLA18023, ORYLA13650
OG0003739	CAEEL06789	ORYLA10021
OG0003740	CAEEL07837	ORYLA14622
OG0003741	CAEEL07870	ORYLA06173
OG0003743	CAEEL12238	ORYLA02655, ORYLA17586
OG0003745	CAEEL16018, CAEEL17606	ORYLA17929
OG0003746	CAEEL07398	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	CAEEL00242	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	CAEEL20507	ORYLA15075, ORYLA11168
OG0003750	CAEEL05076	ORYLA15854
OG0003752	CAEEL04520	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	CAEEL18657	ORYLA16886, ORYLA16887
OG0003754	CAEEL19668, CAEEL05669	ORYLA14867
OG0003755	CAEEL09173	ORYLA03647, ORYLA04416
OG0003756	CAEEL01606	ORYLA15160
OG0003758	CAEEL05748	ORYLA15779
OG0003759	CAEEL09625	ORYLA16410, ORYLA01905, ORYLA01906
OG0003761	CAEEL19863	ORYLA14667, ORYLA19588
OG0003763	CAEEL02008, CAEEL02007, CAEEL02011	ORYLA04822
OG0003764	CAEEL15954	ORYLA16406
OG0003766	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439	ORYLA14216
OG0003767	CAEEL07794	ORYLA05360
OG0003768	CAEEL07458	ORYLA11127
OG0003771	CAEEL18560, CAEEL05367	ORYLA19264, ORYLA17030
OG0003776	CAEEL14271	ORYLA18575
OG0003778	CAEEL10576	ORYLA11149, ORYLA15322
OG0003779	CAEEL12785	ORYLA16409
OG0003780	CAEEL20711	ORYLA13130, ORYLA07555, ORYLA09643
OG0003795	CAEEL09855	ORYLA20210
OG0003798	CAEEL11938	ORYLA19738, ORYLA13919
OG0003803	CAEEL19629	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	CAEEL10842	ORYLA16763
OG0003807	CAEEL06933	ORYLA00781
OG0003808	CAEEL08177	ORYLA01934
OG0003811	CAEEL07020	ORYLA12803
OG0003812	CAEEL07296	ORYLA19278
OG0003813	CAEEL10820	ORYLA18042, ORYLA17950
OG0003817	CAEEL02053	ORYLA06447
OG0003818	CAEEL15512	ORYLA04078
OG0003821	CAEEL09346	ORYLA13685, ORYLA15681, ORYLA13807
OG0003824	CAEEL17849	ORYLA17763
OG0003826	CAEEL02634	ORYLA04385
OG0003827	CAEEL04098	ORYLA07017, ORYLA07018, ORYLA13140
OG0003829	CAEEL08428	ORYLA06358
OG0003831	CAEEL08097	ORYLA00352
OG0003832	CAEEL11899	ORYLA14681, ORYLA10931
OG0003833	CAEEL05813, CAEEL14180	ORYLA08551
OG0003834	CAEEL00145	ORYLA06974, ORYLA12844, ORYLA15270
OG0003837	CAEEL11909, CAEEL11910	ORYLA16787
OG0003838	CAEEL14290, CAEEL14289, CAEEL14291	ORYLA09504, ORYLA00494
OG0003839	CAEEL11415	ORYLA06804
OG0003840	CAEEL01767	ORYLA19338
OG0003841	CAEEL10859, CAEEL18915	ORYLA02082
OG0003843	CAEEL14293	ORYLA00216, ORYLA04760
OG0003846	CAEEL00811, CAEEL18648	ORYLA04676
OG0003847	CAEEL07371	ORYLA00209
OG0003848	CAEEL08837	ORYLA06527, ORYLA13653
OG0003850	CAEEL11705	ORYLA05996
OG0003851	CAEEL08777	ORYLA09286, ORYLA06613
OG0003852	CAEEL00155	ORYLA17405
OG0003853	CAEEL13793	ORYLA18272
OG0003854	CAEEL01789	ORYLA13175
OG0003856	CAEEL07428	ORYLA17087
OG0003857	CAEEL19675	ORYLA19469, ORYLA19468
OG0003858	CAEEL06932	ORYLA04975
OG0003863	CAEEL18943	ORYLA04629, ORYLA17758
OG0003864	CAEEL01846	ORYLA03365
OG0003865	CAEEL02514	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	CAEEL00295	ORYLA08827
OG0003867	CAEEL15761	ORYLA19092
OG0003868	CAEEL18485	ORYLA19824, ORYLA12769
OG0003869	CAEEL00094	ORYLA08057
OG0003870	CAEEL17745	ORYLA16354
OG0003872	CAEEL14869	ORYLA17934, ORYLA17933
OG0003873	CAEEL07437	ORYLA12547, ORYLA12548
OG0003875	CAEEL00868	ORYLA14787
OG0003876	CAEEL04369	ORYLA05675
OG0003877	CAEEL18175	ORYLA13505
OG0003879	CAEEL00338, CAEEL01399	ORYLA14824
OG0003881	CAEEL12169	ORYLA19792, ORYLA19793
OG0003884	CAEEL01060	ORYLA12146
OG0003885	CAEEL01791	ORYLA05118, ORYLA08990
OG0003886	CAEEL10383	ORYLA07850
OG0003887	CAEEL09446	ORYLA06119
OG0003892	CAEEL11760	ORYLA10862
OG0003893	CAEEL05797	ORYLA04836
OG0003894	CAEEL01425	ORYLA17746
OG0003895	CAEEL15379	ORYLA17184
OG0003897	CAEEL07613	ORYLA06606
OG0003898	CAEEL05728	ORYLA12764
OG0003900	CAEEL08813	ORYLA03942
OG0003901	CAEEL00786, CAEEL18671	ORYLA11674
OG0003904	CAEEL00419	ORYLA12590
OG0003905	CAEEL00484	ORYLA18767, ORYLA20350
OG0003906	CAEEL00814	ORYLA19253, ORYLA19252
OG0003908	CAEEL00218	ORYLA00464
OG0003908	CAEEL08148	ORYLA11218
OG0003909	CAEEL09488, CAEEL14422	ORYLA11744
OG0003910	CAEEL08553	ORYLA01842
OG0003911	CAEEL20590	ORYLA18945
OG0003912	CAEEL02731	ORYLA15466, ORYLA12465
OG0003913	CAEEL05199	ORYLA01416
OG0003915	CAEEL04887	ORYLA12264, ORYLA00970
OG0003916	CAEEL07068	ORYLA06228, ORYLA02175
OG0003917	CAEEL07507	ORYLA13507
OG0003918	CAEEL11925, CAEEL11924	ORYLA01197, ORYLA19012
OG0003920	CAEEL00358	ORYLA01688
OG0003921	CAEEL14832, CAEEL18358	ORYLA07105
OG0003922	CAEEL11421, CAEEL11420	ORYLA09787
OG0003923	CAEEL08718	ORYLA10036
OG0003925	CAEEL04108	ORYLA05435
OG0003926	CAEEL10754, CAEEL19332	ORYLA14433
OG0003930	CAEEL05047	ORYLA15221
OG0003931	CAEEL15548	ORYLA07756
OG0003932	CAEEL12182, CAEEL12183	ORYLA09727
OG0003933	CAEEL11609	ORYLA14136, ORYLA10946
OG0003934	CAEEL10046	ORYLA18259, ORYLA18258
OG0003937	CAEEL19289	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003938	CAEEL07167	ORYLA10357
OG0003939	CAEEL04128	ORYLA08294
OG0003940	CAEEL15126, CAEEL19780	ORYLA12099
OG0003943	CAEEL00131	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	CAEEL05219	ORYLA06722
OG0003945	CAEEL17988	ORYLA14999, ORYLA20189
OG0003946	CAEEL18782	ORYLA00695, ORYLA00840
OG0003947	CAEEL16177	ORYLA17372
OG0003949	CAEEL02494	ORYLA13984
OG0003950	CAEEL05823	ORYLA12030
OG0003951	CAEEL10367	ORYLA15529
OG0003954	CAEEL11860	ORYLA05547, ORYLA11360
OG0003955	CAEEL08204	ORYLA00673
OG0003959	CAEEL18903	ORYLA02587
OG0003961	CAEEL10706	ORYLA06267
OG0003965	CAEEL09858, CAEEL18478	ORYLA10358
OG0003967	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713	ORYLA00887
OG0003968	CAEEL18441	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	CAEEL01428, CAEEL15342	ORYLA12575
OG0003970	CAEEL00141, CAEEL08636	ORYLA17540
OG0003971	CAEEL03035	ORYLA18033
OG0003972	CAEEL09414	ORYLA15470
OG0003973	CAEEL17822	ORYLA18600, ORYLA00775
OG0003974	CAEEL05003, CAEEL05004, CAEEL05002	ORYLA10919, ORYLA13680
OG0003999	CAEEL08414	ORYLA09012
OG0004000	CAEEL02254	ORYLA06063
OG0004004	CAEEL09931	ORYLA15181
OG0004005	CAEEL09757	ORYLA11539
OG0004007	CAEEL08380, CAEEL20738	ORYLA12862, ORYLA02441
OG0004009	CAEEL10425	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	CAEEL11606	ORYLA12744
OG0004012	CAEEL08889	ORYLA03859, ORYLA03860
OG0004014	CAEEL07353	ORYLA09781
OG0004015	CAEEL03765	ORYLA13080
OG0004017	CAEEL08935	ORYLA16378
OG0004021	CAEEL07321	ORYLA04388, ORYLA04386, ORYLA04387
OG0004023	CAEEL00807	ORYLA19712
OG0004025	CAEEL20824	ORYLA17302
OG0004027	CAEEL07583	ORYLA15966
OG0004028	CAEEL11434	ORYLA19451
OG0004030	CAEEL15803	ORYLA07997
OG0004031	CAEEL15887	ORYLA03387
OG0004032	CAEEL15185	ORYLA00963, ORYLA09486
OG0004033	CAEEL15848	ORYLA00102, ORYLA05233
OG0004035	CAEEL06509	ORYLA13967, ORYLA19169
OG0004036	CAEEL05364	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	CAEEL05545	ORYLA12889
OG0004038	CAEEL04280	ORYLA19827
OG0004040	CAEEL09311	ORYLA00350
OG0004042	CAEEL00958	ORYLA12519
OG0004044	CAEEL07379	ORYLA06709
OG0004047	CAEEL19277, CAEEL00270	ORYLA00724, ORYLA16680
OG0004051	CAEEL06861	ORYLA12291, ORYLA09890
OG0004052	CAEEL02741	ORYLA13663
OG0004053	CAEEL01273	ORYLA02143
OG0004054	CAEEL15244	ORYLA20246
OG0004056	CAEEL01652	ORYLA15361, ORYLA13016
OG0004057	CAEEL03603	ORYLA18803
OG0004059	CAEEL14867	ORYLA09700
OG0004061	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319	ORYLA06758
OG0004063	CAEEL02350	ORYLA10971
OG0004064	CAEEL00654	ORYLA20087
OG0004065	CAEEL05056	ORYLA15637
OG0004067	CAEEL02869	ORYLA00948
OG0004068	CAEEL10640	ORYLA07587
OG0004071	CAEEL00928	ORYLA19319
OG0004072	CAEEL09095, CAEEL07075	ORYLA07888
OG0004074	CAEEL01304	ORYLA13537, ORYLA07852
OG0004076	CAEEL07566	ORYLA01649, ORYLA01648
OG0004080	CAEEL12810	ORYLA10289, ORYLA07044
OG0004081	CAEEL18163	ORYLA06891
OG0004084	CAEEL14072	ORYLA10620, ORYLA11716
OG0004085	CAEEL04587	ORYLA12276
OG0004089	CAEEL11769, CAEEL11770	ORYLA03508
OG0004090	CAEEL02918	ORYLA13744
OG0004091	CAEEL04573	ORYLA17298
OG0004092	CAEEL07326	ORYLA16447
OG0004093	CAEEL18523	ORYLA19122
OG0004095	CAEEL02755	ORYLA14848
OG0004096	CAEEL09363	ORYLA06633, ORYLA13446
OG0004097	CAEEL05789	ORYLA00951
OG0004098	CAEEL05361	ORYLA13241
OG0004099	CAEEL07071	ORYLA05808, ORYLA07729
OG0004100	CAEEL19773	ORYLA14757
OG0004101	CAEEL10753	ORYLA00034
OG0004102	CAEEL20123	ORYLA08051, ORYLA05259
OG0004103	CAEEL10626	ORYLA16172
OG0004104	CAEEL04801	ORYLA17223, ORYLA13619
OG0004105	CAEEL05115	ORYLA05328
OG0004110	CAEEL01260	ORYLA03874, ORYLA05290
OG0004112	CAEEL00522	ORYLA01550
OG0004113	CAEEL09663	ORYLA15528
OG0004114	CAEEL13365	ORYLA04348
OG0004115	CAEEL05975	ORYLA06190, ORYLA19621
OG0004116	CAEEL17798	ORYLA04207
OG0004118	CAEEL09754	ORYLA11078, ORYLA15080, ORYLA11077
OG0004119	CAEEL00177	ORYLA12671
OG0004120	CAEEL09396	ORYLA04987
OG0004121	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	CAEEL05731	ORYLA19290
OG0004124	CAEEL02724, CAEEL02723	ORYLA15467, ORYLA09082
OG0004127	CAEEL19955, CAEEL18275, CAEEL06860	ORYLA09061
OG0004128	CAEEL11738	ORYLA13697, ORYLA04740
OG0004130	CAEEL02356	ORYLA05755, ORYLA05756
OG0004133	CAEEL05363	ORYLA03520, ORYLA09449
OG0004134	CAEEL07495	ORYLA20471
OG0004135	CAEEL19516	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	CAEEL04479	ORYLA15892
OG0004137	CAEEL00169, CAEEL00170	ORYLA19715
OG0004139	CAEEL04347	ORYLA10225, ORYLA13368
OG0004142	CAEEL10168	ORYLA19228
OG0004144	CAEEL00709	ORYLA06031, ORYLA09444
OG0004147	CAEEL07109	ORYLA09999, ORYLA08535
OG0004148	CAEEL07951	ORYLA08231, ORYLA19465
OG0004150	CAEEL09285	ORYLA18859
OG0004151	CAEEL01499	ORYLA16600
OG0004153	CAEEL11562	ORYLA01191
OG0004156	CAEEL05393	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	CAEEL18994	ORYLA20243, ORYLA16041
OG0004158	CAEEL00394	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	CAEEL16103	ORYLA03071, ORYLA10140, ORYLA00101
OG0004160	CAEEL08700	ORYLA06641, ORYLA13459
OG0004161	CAEEL18958	ORYLA08743
OG0004164	CAEEL10119	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	CAEEL04359	ORYLA15487
OG0004167	CAEEL14218	ORYLA01065
OG0004168	CAEEL08233	ORYLA03465
OG0004169	CAEEL01556	ORYLA16635
OG0004170	CAEEL10605	ORYLA04409
OG0004171	CAEEL11852	ORYLA03005
OG0004176	CAEEL01489	ORYLA20490
OG0004179	CAEEL10656	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	CAEEL08381	ORYLA09252, ORYLA20090
OG0004181	CAEEL13830	ORYLA00305
OG0004182	CAEEL14269	ORYLA03175, ORYLA03174
OG0004184	CAEEL15780, CAEEL15781	ORYLA04652, ORYLA04653
OG0004185	CAEEL19854	ORYLA13738
OG0004186	CAEEL13926	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	CAEEL02068	ORYLA12466, ORYLA09321
OG0004188	CAEEL15410	ORYLA18782
OG0004189	CAEEL17811	ORYLA03747, ORYLA17861, ORYLA02777
OG0004198	CAEEL12770	ORYLA05752, ORYLA01549
OG0004200	CAEEL04657	ORYLA03824, ORYLA03283, ORYLA09569, ORYLA18574
OG0004215	CAEEL08870	ORYLA03688
OG0004216	CAEEL02995	ORYLA11137
OG0004217	CAEEL08020	ORYLA00162
OG0004218	CAEEL08860	ORYLA09066
OG0004219	CAEEL00713	ORYLA09856
OG0004222	CAEEL05571	ORYLA10143
OG0004223	CAEEL05790	ORYLA01529
OG0004225	CAEEL07717	ORYLA14375, ORYLA06540
OG0004227	CAEEL05233	ORYLA15581
OG0004228	CAEEL13669	ORYLA10619, ORYLA11717
OG0004229	CAEEL11625	ORYLA04904, ORYLA01162
OG0004230	CAEEL07897	ORYLA03779
OG0004231	CAEEL00452	ORYLA17203
OG0004232	CAEEL03690	ORYLA18836
OG0004233	CAEEL12306	ORYLA13892, ORYLA03624
OG0004236	CAEEL15188	ORYLA18284
OG0004238	CAEEL19751	ORYLA02026, ORYLA19743
OG0004240	CAEEL11686	ORYLA05216
OG0004241	CAEEL20251	ORYLA09540, ORYLA09541
OG0004243	CAEEL01439	ORYLA08230, ORYLA19467
OG0004245	CAEEL11730	ORYLA05193
OG0004246	CAEEL17853	ORYLA08241
OG0004248	CAEEL11465	ORYLA15416
OG0004249	CAEEL17634	ORYLA02545
OG0004250	CAEEL16187	ORYLA05194
OG0004252	CAEEL07003	ORYLA11763
OG0004253	CAEEL06637	ORYLA08024, ORYLA03451
OG0004254	CAEEL05989	ORYLA02332
OG0004255	CAEEL03031	ORYLA14321
OG0004257	CAEEL01608	ORYLA13796
OG0004258	CAEEL00939	ORYLA08400
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	ORYLA14900, ORYLA14901
OG0004261	CAEEL04677	ORYLA02160
OG0004262	CAEEL13871	ORYLA11314
OG0004265	CAEEL08248	ORYLA13288
OG0004268	CAEEL02406	ORYLA18618
OG0004269	CAEEL07842	ORYLA00762
OG0004270	CAEEL02066	ORYLA01546, ORYLA05748
OG0004271	CAEEL10494	ORYLA10889, ORYLA14724
OG0004273	CAEEL04799	ORYLA05805
OG0004274	CAEEL05009	ORYLA19950, ORYLA05643
OG0004277	CAEEL06545	ORYLA07503
OG0004278	CAEEL07238	ORYLA02821
OG0004280	CAEEL16211, CAEEL16212	ORYLA16385
OG0004282	CAEEL18359, CAEEL13638	ORYLA01943
OG0004283	CAEEL08314	ORYLA01415
OG0004284	CAEEL08527	ORYLA12786
OG0004285	CAEEL01238	ORYLA01291
OG0004289	CAEEL02984	ORYLA11614
OG0004290	CAEEL02030	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	CAEEL04748	ORYLA05148
OG0004292	CAEEL15301	ORYLA04782
OG0004294	CAEEL04571	ORYLA12360, ORYLA15730
OG0004295	CAEEL03919	ORYLA13614
OG0004297	CAEEL19228	ORYLA01594
OG0004299	CAEEL07283	ORYLA07203, ORYLA04240
OG0004301	CAEEL07551	ORYLA01175
OG0004302	CAEEL07295	ORYLA07918
OG0004303	CAEEL12783	ORYLA06906, ORYLA03599
OG0004304	CAEEL17137	ORYLA02764
OG0004305	CAEEL02874	ORYLA12983
OG0004307	CAEEL00090	ORYLA16647
OG0004308	CAEEL00320	ORYLA01248
OG0004309	CAEEL13877	ORYLA08360
OG0004310	CAEEL02565	ORYLA02009, ORYLA12810
OG0004312	CAEEL05846	ORYLA08934
OG0004314	CAEEL00001	ORYLA13384
OG0004316	CAEEL10340	ORYLA13055
OG0004317	CAEEL07185	ORYLA02343, ORYLA17544, ORYLA03466
OG0004321	CAEEL11975	ORYLA08343
OG0004324	CAEEL07830	ORYLA16074, ORYLA20239
OG0004325	CAEEL07606	ORYLA02699
OG0004326	CAEEL05465, CAEEL10687	ORYLA05846
OG0004328	CAEEL00916	ORYLA14212
OG0004329	CAEEL16040	ORYLA17380
OG0004330	CAEEL15513	ORYLA19620
OG0004331	CAEEL11038	ORYLA10127, ORYLA10128
OG0004333	CAEEL19900	ORYLA02208
OG0004334	CAEEL04372	ORYLA13634
OG0004335	CAEEL09206	ORYLA07228
OG0004337	CAEEL11698, CAEEL01133	ORYLA09589
OG0004338	CAEEL07793	ORYLA03022
OG0004345	CAEEL06934	ORYLA02462
OG0004348	CAEEL08518	ORYLA09480
OG0004349	CAEEL06923, CAEEL06922	ORYLA10657
OG0004350	CAEEL01588	ORYLA19055
OG0004351	CAEEL08854	ORYLA05855
OG0004353	CAEEL03078	ORYLA05853
OG0004355	CAEEL17139	ORYLA11295
OG0004356	CAEEL10602	ORYLA03524
OG0004357	CAEEL01908	ORYLA05275, ORYLA18598
OG0004358	CAEEL10874	ORYLA15910
OG0004359	CAEEL05118	ORYLA14419, ORYLA14312
OG0004360	CAEEL08760	ORYLA07053
OG0004361	CAEEL01764	ORYLA13310
OG0004362	CAEEL01360	ORYLA16460
OG0004364	CAEEL05913	ORYLA10803
OG0004365	CAEEL00507	ORYLA14910
OG0004368	CAEEL20084	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	CAEEL08210	ORYLA16298
OG0004370	CAEEL03244, CAEEL09918	ORYLA04218
OG0004372	CAEEL05609	ORYLA12930
OG0004373	CAEEL05891	ORYLA13428
OG0004374	CAEEL07100	ORYLA13060
OG0004376	CAEEL08383	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	CAEEL08612	ORYLA03486
OG0004379	CAEEL06174	ORYLA16844, ORYLA11000
OG0004380	CAEEL04195	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	CAEEL00194	ORYLA01629
OG0004382	CAEEL06795	ORYLA02422
OG0004388	CAEEL02922	ORYLA11788
OG0004390	CAEEL10569	ORYLA06508
OG0004392	CAEEL11311, CAEEL11312	ORYLA05276
OG0004393	CAEEL19535	ORYLA00736, ORYLA05065, ORYLA07310
OG0004394	CAEEL00556	ORYLA04507
OG0004396	CAEEL05746	ORYLA13670, ORYLA13671
OG0004398	CAEEL09179	ORYLA19042
OG0004399	CAEEL12106	ORYLA15917, ORYLA10934
OG0004401	CAEEL08851	ORYLA16391
OG0004402	CAEEL07455	ORYLA00359
OG0004403	CAEEL00967	ORYLA12131
OG0004404	CAEEL00266	ORYLA18290, ORYLA18289
OG0004407	CAEEL15656	ORYLA10493
OG0004409	CAEEL18900	ORYLA11017, ORYLA14719
OG0004417	CAEEL04605	ORYLA06644
OG0004419	CAEEL07142	ORYLA17812
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	ORYLA02181
OG0004425	CAEEL04267	ORYLA16312
OG0004426	CAEEL06644	ORYLA03269
OG0004459	CAEEL09113	ORYLA07864
OG0004460	CAEEL05618, CAEEL12160	ORYLA14340
OG0004462	CAEEL07505	ORYLA08525
OG0004467	CAEEL08802	ORYLA17825, ORYLA04362
OG0004468	CAEEL08068, CAEEL00974	ORYLA01117
OG0004471	CAEEL07653	ORYLA09668, ORYLA15448
OG0004472	CAEEL02040	ORYLA11083
OG0004474	CAEEL04978, CAEEL19704	ORYLA15384
OG0004476	CAEEL09485	ORYLA17923
OG0004477	CAEEL01083	ORYLA17327, ORYLA02798, ORYLA14659
OG0004479	CAEEL01982	ORYLA01642
OG0004481	CAEEL01863	ORYLA12038, ORYLA12039
OG0004484	CAEEL03718, CAEEL03716	ORYLA14440
OG0004486	CAEEL02086	ORYLA09214
OG0004487	CAEEL04119	ORYLA12882
OG0004489	CAEEL07471	ORYLA13724, ORYLA14275
OG0004490	CAEEL15483	ORYLA17142
OG0004492	CAEEL12152, CAEEL01223	ORYLA12318, ORYLA13988
OG0004493	CAEEL07084	ORYLA02037
OG0004494	CAEEL06691	ORYLA08165
OG0004495	CAEEL00990	ORYLA06356
OG0004496	CAEEL17616	ORYLA09129
OG0004498	CAEEL07493	ORYLA01757
OG0004500	CAEEL07302, CAEEL06408	ORYLA18253
OG0004501	CAEEL02204	ORYLA10621
OG0004505	CAEEL02342, CAEEL10487	ORYLA09612
OG0004506	CAEEL09652	ORYLA16269
OG0004507	CAEEL02892	ORYLA17649
OG0004509	CAEEL08073, CAEEL06714	ORYLA06656, ORYLA13427
OG0004511	CAEEL00625	ORYLA18087, ORYLA04001
OG0004513	CAEEL02074	ORYLA14120
OG0004514	CAEEL07361	ORYLA20179
OG0004516	CAEEL09798	ORYLA03742
OG0004517	CAEEL19843	ORYLA16270
OG0004518	CAEEL18955	ORYLA00616
OG0004519	CAEEL09657	ORYLA14200, ORYLA14199
OG0004520	CAEEL04837	ORYLA18565
OG0004523	CAEEL05687	ORYLA05758
OG0004525	CAEEL03911	ORYLA13633
OG0004526	CAEEL07101	ORYLA02450
OG0004532	CAEEL10922	ORYLA16544
OG0004533	CAEEL01233	ORYLA13166, ORYLA06373
OG0004535	CAEEL05920	ORYLA03117
OG0004538	CAEEL15076	ORYLA10469
OG0004539	CAEEL15237	ORYLA05162
OG0004542	CAEEL08914	ORYLA07728
OG0004543	CAEEL06797	ORYLA00033, ORYLA00032
OG0004544	CAEEL10954	ORYLA16006, ORYLA17168
OG0004545	CAEEL06229	ORYLA18092
OG0004546	CAEEL12390	ORYLA01595
OG0004548	CAEEL05049	ORYLA13313
OG0004551	CAEEL07605	ORYLA08011
OG0004552	CAEEL14818	ORYLA07639
OG0004554	CAEEL12132	ORYLA18534
OG0004555	CAEEL01286	ORYLA09267
OG0004557	CAEEL19316	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004559	CAEEL01667	ORYLA17180
OG0004563	CAEEL05628	ORYLA17640
OG0004564	CAEEL15096	ORYLA10092, ORYLA04840
OG0004566	CAEEL08060	ORYLA09242
OG0004567	CAEEL19136, CAEEL09098	ORYLA11483
OG0004569	CAEEL05747	ORYLA18519
OG0004572	CAEEL15485	ORYLA06536
OG0004573	CAEEL03080	ORYLA04092
OG0004574	CAEEL05144	ORYLA10967, ORYLA12086
OG0004577	CAEEL02135, CAEEL02134	ORYLA07568
OG0004579	CAEEL12615	ORYLA11222, ORYLA11221
OG0004581	CAEEL20357	ORYLA04196
OG0004582	CAEEL14132	ORYLA02882
OG0004583	CAEEL07667	ORYLA11726
OG0004584	CAEEL07066	ORYLA05309
OG0004585	CAEEL02092	ORYLA06291
OG0004587	CAEEL08366	ORYLA07238, ORYLA00478
OG0004588	CAEEL08586	ORYLA17972, ORYLA04384
OG0004589	CAEEL09315	ORYLA16243, ORYLA03758
OG0004590	CAEEL07891	ORYLA05519
OG0004595	CAEEL08365	ORYLA16403, ORYLA06473
OG0004599	CAEEL18962	ORYLA02718, ORYLA02719, ORYLA12175
OG0004602	CAEEL17403	ORYLA17209
OG0004603	CAEEL01453	ORYLA17128
OG0004606	CAEEL07463	ORYLA13802
OG0004609	CAEEL01549, CAEEL18748	ORYLA04118
OG0004610	CAEEL01077	ORYLA15229, ORYLA12132
OG0004611	CAEEL06872	ORYLA05090, ORYLA05091
OG0004612	CAEEL17404	ORYLA02074
OG0004613	CAEEL11219	ORYLA06011
OG0004614	CAEEL14871	ORYLA01420
OG0004616	CAEEL02677	ORYLA10301, ORYLA09881
OG0004619	CAEEL07756	ORYLA16430
OG0004621	CAEEL01185	ORYLA14201, ORYLA15999
OG0004622	CAEEL00340, CAEEL00339	ORYLA01749
OG0004626	CAEEL02718	ORYLA12665, ORYLA14546
OG0004630	CAEEL04593	ORYLA11416
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	ORYLA19321
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	ORYLA06950
OG0004634	CAEEL04100	ORYLA16289, ORYLA18481
OG0004635	CAEEL00310	ORYLA06004
OG0004638	CAEEL15951	ORYLA02490
OG0004639	CAEEL10507	ORYLA02611
OG0004642	CAEEL00483	ORYLA08976, ORYLA08977, ORYLA08978, ORYLA06343
OG0004643	CAEEL14114	ORYLA18283
OG0004644	CAEEL03030	ORYLA10069
OG0004648	CAEEL08010	ORYLA12915
OG0004649	CAEEL08731	ORYLA04414, ORYLA03668, ORYLA17354
OG0004652	CAEEL00605	ORYLA00965
OG0004654	CAEEL11750	ORYLA16505
OG0004655	CAEEL08002	ORYLA17173
OG0004656	CAEEL20024, CAEEL05907	ORYLA11542
OG0004657	CAEEL03111	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004662	CAEEL07384, CAEEL15414	ORYLA19355, ORYLA11509
OG0004663	CAEEL07711	ORYLA03983
OG0004664	CAEEL14781	ORYLA03155
OG0004669	CAEEL16538	ORYLA05384
OG0004670	CAEEL02555	ORYLA08201, ORYLA08200
OG0004671	CAEEL07417	ORYLA04002
OG0004672	CAEEL13478, CAEEL04196	ORYLA12303
OG0004674	CAEEL04819	ORYLA02750
OG0004675	CAEEL00752	ORYLA11378
OG0004678	CAEEL08038	ORYLA02453
OG0004681	CAEEL07293	ORYLA17281
OG0004682	CAEEL05023	ORYLA07086
OG0004683	CAEEL15952	ORYLA15475
OG0004684	CAEEL14663	ORYLA11591
OG0004685	CAEEL09080	ORYLA17349, ORYLA02295
OG0004687	CAEEL14139	ORYLA15540
OG0004689	CAEEL04374	ORYLA16881
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	ORYLA02091, ORYLA06080
OG0004691	CAEEL06746	ORYLA04688
OG0004694	CAEEL10169	ORYLA07688
OG0004697	CAEEL08756	ORYLA00164
OG0004699	CAEEL06377	ORYLA14125
OG0004700	CAEEL14721	ORYLA06095
OG0004703	CAEEL06877	ORYLA17592
OG0004705	CAEEL07549	ORYLA04222, ORYLA03157
OG0004708	CAEEL19872	ORYLA17151
