Orthogroup	CAEEL	BRALA
OG0006882	CAEEL09595	BRALA03081
OG0006886	CAEEL05972, CAEEL05973	BRALA19017
OG0006887	CAEEL04262	BRALA23687
OG0006888	CAEEL07944	BRALA29964
OG0006890	CAEEL05820	BRALA31419
OG0006891	CAEEL07412	BRALA28938
OG0006892	CAEEL07307	BRALA09163
OG0006894	CAEEL12154	BRALA13030
OG0006895	CAEEL18907	BRALA08907
OG0006897	CAEEL00287	BRALA01574
OG0006898	CAEEL01473	BRALA03096
OG0006901	CAEEL06883	BRALA09160
OG0006902	CAEEL02536	BRALA18408
OG0006905	CAEEL08307	BRALA27319
OG0006906	CAEEL05830	BRALA07226
OG0006914	CAEEL01820	BRALA21731
OG0006917	CAEEL05784	BRALA05537
OG0006918	CAEEL01349	BRALA16643
OG0006919	CAEEL05782	BRALA11547
OG0006920	CAEEL08877	BRALA32734
OG0006924	CAEEL12241	BRALA11900
OG0006926	CAEEL19851, CAEEL00630	BRALA29464
OG0006927	CAEEL11861	BRALA05354, BRALA05352
OG0006931	CAEEL14601	BRALA02116
OG0006934	CAEEL00405	BRALA05992
OG0006936	CAEEL11645	BRALA23621
OG0006937	CAEEL00825	BRALA13456
OG0006938	CAEEL00362	BRALA12778
OG0006939	CAEEL14723	BRALA27730
OG0006942	CAEEL08740	BRALA15259
OG0006943	CAEEL14228	BRALA21727
OG0006944	CAEEL11263	BRALA28146
OG0006945	CAEEL08245	BRALA23683
OG0006948	CAEEL04453	BRALA19464
OG0006949	CAEEL00718	BRALA07772
OG0006952	CAEEL11032	BRALA19947, BRALA34472
OG0006953	CAEEL11948	BRALA06329
OG0006954	CAEEL16023	BRALA28843
OG0006957	CAEEL08617	BRALA24483
OG0006959	CAEEL04110	BRALA24691
OG0006960	CAEEL12630	BRALA13465
OG0006962	CAEEL05048	BRALA15450
OG0006964	CAEEL00220	BRALA27971
OG0006966	CAEEL05641	BRALA16205
OG0006967	CAEEL06996	BRALA23027
OG0006969	CAEEL02753	BRALA29846
OG0006970	CAEEL07035	BRALA28927
OG0006971	CAEEL08956	BRALA23591
OG0006973	CAEEL00443	BRALA33702
OG0006975	CAEEL06258	BRALA33934
OG0006976	CAEEL02822	BRALA27970
OG0006977	CAEEL11170	BRALA12753
OG0006979	CAEEL01624	BRALA04203
OG0006980	CAEEL07784	BRALA19616
OG0006983	CAEEL05835	BRALA05383
OG0006985	CAEEL09608	BRALA17311
OG0006988	CAEEL16268	BRALA32102
OG0006990	CAEEL10497, CAEEL10492	BRALA24376
OG0006991	CAEEL04823	BRALA01907
OG0006994	CAEEL01434	BRALA04795
OG0006995	CAEEL02252	BRALA04611
OG0006996	CAEEL16529	BRALA13347
OG0006999	CAEEL04127	BRALA12897
OG0007002	CAEEL02243	BRALA10095
OG0007003	CAEEL10884	BRALA21239
OG0007005	CAEEL06687	BRALA23593
OG0007007	CAEEL08012	BRALA31860
OG0007009	CAEEL01782	BRALA30026
OG0007010	CAEEL15343	BRALA31317
OG0007011	CAEEL08044	BRALA15920
OG0007012	CAEEL11328	BRALA25249
OG0007013	CAEEL06144	BRALA13128
OG0007015	CAEEL15511	BRALA34981
OG0007016	CAEEL00075	BRALA22412
OG0007017	CAEEL12138	BRALA06141
OG0007024	CAEEL10553, CAEEL11101	BRALA17168
OG0007025	CAEEL06876	BRALA11867
OG0007027	CAEEL09519	BRALA34106
OG0007028	CAEEL05606	BRALA14732
OG0007029	CAEEL09103	BRALA02101
OG0007033	CAEEL14194	BRALA15267
OG0007034	CAEEL08733	BRALA09189
OG0007037	CAEEL08744	BRALA14465
OG0007039	CAEEL13025	BRALA12001
OG0007040	CAEEL08972	BRALA10094
OG0007042	CAEEL08206	BRALA06916
OG0007043	CAEEL13822	BRALA29990
OG0007046	CAEEL09633	BRALA28196
OG0007049	CAEEL00647	BRALA19591
OG0007050	CAEEL06277	BRALA21668, BRALA21669
OG0007053	CAEEL09135	BRALA19607
OG0007055	CAEEL08098	BRALA27573
OG0007056	CAEEL07277	BRALA28152
OG0007057	CAEEL00263	BRALA29582
OG0007059	CAEEL14078	BRALA27465
OG0007061	CAEEL08933	BRALA21466
OG0007062	CAEEL09707	BRALA05692
OG0007063	CAEEL07545	BRALA16766
OG0007064	CAEEL09068	BRALA08073
OG0007065	CAEEL20267	BRALA16383
OG0007071	CAEEL04826	BRALA34937, BRALA13812
OG0007073	CAEEL05159	BRALA15855
OG0007083	CAEEL05178	BRALA10123
OG0007084	CAEEL01491	BRALA12501
OG0007090	CAEEL05033	BRALA00803
OG0007091	CAEEL12658	BRALA23753
OG0007092	CAEEL08546	BRALA10801, BRALA10923
OG0007093	CAEEL04448	BRALA16275
OG0007095	CAEEL00821	BRALA25279
OG0007098	CAEEL08067	BRALA19999
OG0007100	CAEEL09539	BRALA17146
OG0007102	CAEEL08970	BRALA28967
OG0007103	CAEEL10775	BRALA06722
OG0007106	CAEEL05993	BRALA18050
OG0007107	CAEEL05472	BRALA11156
OG0007108	CAEEL05255	BRALA34762, BRALA34954, BRALA34329
OG0007112	CAEEL01614	BRALA08342
OG0007113	CAEEL11083	BRALA22691
OG0007114	CAEEL01821	BRALA31771, BRALA16434
OG0007116	CAEEL05589	BRALA18648
OG0007117	CAEEL10841	BRALA19759
OG0007118	CAEEL02534	BRALA23004
OG0007119	CAEEL05050	BRALA00190, BRALA00189
OG0007120	CAEEL07430, CAEEL07614	BRALA01237
OG0007121	CAEEL12811	BRALA13421
OG0007122	CAEEL04526	BRALA15769
OG0007123	CAEEL19756	BRALA27474
OG0007124	CAEEL07005	BRALA13189, BRALA13193
OG0007125	CAEEL20499	BRALA29057, BRALA29058
OG0007127	CAEEL15458	BRALA00288
OG0007128	CAEEL00451	BRALA04403
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	BRALA15297
OG0007131	CAEEL05443	BRALA20793
OG0007132	CAEEL02720	BRALA01544
OG0007133	CAEEL03495	BRALA09605
OG0007137	CAEEL15473	BRALA16723
OG0007138	CAEEL09999	BRALA10025
OG0007139	CAEEL01164	BRALA14595
OG0007143	CAEEL10767	BRALA18546
OG0007144	CAEEL05598	BRALA14968
OG0007145	CAEEL03134	BRALA18502
OG0007147	CAEEL02107	BRALA14352
OG0007151	CAEEL07199	BRALA18700
OG0007153	CAEEL12781	BRALA22622
OG0007154	CAEEL03604	BRALA30790
OG0007161	CAEEL00150	BRALA34728, BRALA17627
OG0007163	CAEEL15486	BRALA17109
OG0007164	CAEEL07443	BRALA24802
OG0007165	CAEEL10428	BRALA25940
OG0007166	CAEEL06036	BRALA26413
OG0007172	CAEEL07733	BRALA27201, BRALA33890
OG0007173	CAEEL07482	BRALA35315
OG0007174	CAEEL14161	BRALA34219
OG0007175	CAEEL05365	BRALA09886
OG0007176	CAEEL08939	BRALA32780
OG0007177	CAEEL15953	BRALA22645
OG0007180	CAEEL02927	BRALA13499
OG0007181	CAEEL09037	BRALA28125
OG0007182	CAEEL00499	BRALA14277
OG0007183	CAEEL02179	BRALA00051
OG0007184	CAEEL03133	BRALA16251, BRALA12218
OG0007186	CAEEL05116	BRALA22761
OG0007190	CAEEL10785	BRALA03952
OG0007192	CAEEL16561	BRALA14056
OG0007199	CAEEL11122	BRALA13738
OG0007209	CAEEL07382	BRALA02539
OG0007248	CAEEL16171	BRALA16141
OG0007254	CAEEL02889	BRALA15786
OG0007256	CAEEL04854	BRALA01128
OG0007258	CAEEL01284	BRALA01613
OG0007260	CAEEL15754	BRALA20373, BRALA35407
OG0007266	CAEEL01793	BRALA09231
OG0007267	CAEEL20518	BRALA05179
OG0007269	CAEEL20059	BRALA27876
OG0007274	CAEEL17821	BRALA24356
OG0007275	CAEEL06379	BRALA09361
OG0007276	CAEEL02045	BRALA15590
OG0007278	CAEEL07918	BRALA08055
OG0007279	CAEEL01707	BRALA33921
OG0007280	CAEEL02744	BRALA09494, BRALA26108
OG0007282	CAEEL08198	BRALA19380
OG0007283	CAEEL07508	BRALA33333, BRALA33331, BRALA19278
OG0007288	CAEEL09410	BRALA06735
OG0007291	CAEEL00922	BRALA21233
OG0007293	CAEEL02960	BRALA17074
OG0007299	CAEEL08257	BRALA28383
OG0007301	CAEEL01285	BRALA27287
OG0007303	CAEEL00729	BRALA32134
OG0007305	CAEEL08507	BRALA05988
OG0007307	CAEEL05489	BRALA35494, BRALA32131
OG0007309	CAEEL06253	BRALA20888
OG0007312	CAEEL18157	BRALA10433
OG0007314	CAEEL14922	BRALA24702
OG0007317	CAEEL04877	BRALA16631
OG0007319	CAEEL02684	BRALA18245
OG0007321	CAEEL08372	BRALA13420
OG0007322	CAEEL07863	BRALA16163
OG0007323	CAEEL17746	BRALA14739, BRALA14738
OG0007325	CAEEL02968	BRALA03154
OG0007326	CAEEL12237	BRALA06343
OG0007330	CAEEL08957	BRALA18712
OG0007332	CAEEL12399, CAEEL09356	BRALA19243, BRALA11859
OG0007333	CAEEL02810	BRALA14246
OG0007334	CAEEL16445	BRALA04311
OG0007335	CAEEL09096	BRALA25943
OG0007336	CAEEL07287	BRALA30607
OG0007341	CAEEL08254	BRALA10192
OG0007343	CAEEL01237	BRALA17838
OG0007344	CAEEL14479	BRALA24424
OG0007347	CAEEL16216	BRALA07020
OG0007348	CAEEL01419	BRALA05809
OG0007351	CAEEL00046	BRALA00217
OG0007352	CAEEL02694	BRALA35566
OG0007353	CAEEL01909	BRALA19998
OG0007354	CAEEL07366	BRALA00412
OG0007355	CAEEL07543	BRALA02332
OG0007356	CAEEL10653	BRALA25647
OG0007361	CAEEL18143	BRALA13539
OG0007363	CAEEL15459	BRALA08293
OG0007364	CAEEL00051	BRALA08059
OG0007365	CAEEL15469	BRALA05325
OG0007370	CAEEL00810	BRALA14953
OG0007371	CAEEL08890	BRALA11443
OG0007373	CAEEL07235	BRALA16176
OG0007374	CAEEL08407	BRALA18990
OG0007378	CAEEL07515	BRALA13639
OG0007380	CAEEL02178	BRALA28437
OG0007382	CAEEL03532	BRALA16494
OG0007383	CAEEL02159	BRALA18815
OG0007385	CAEEL10159	BRALA25387
OG0007386	CAEEL20708	BRALA15131
OG0007387	CAEEL01651	BRALA24094
OG0007391	CAEEL15047	BRALA28883
OG0007392	CAEEL04967	BRALA00840
OG0007393	CAEEL14340	BRALA13386
OG0007394	CAEEL17618	BRALA12036
OG0007395	CAEEL00007	BRALA06410
OG0007396	CAEEL08409	BRALA03114
OG0007397	CAEEL05717	BRALA01278
OG0007399	CAEEL09345	BRALA14407
OG0007400	CAEEL07494	BRALA06164
OG0007401	CAEEL06920	BRALA22765
OG0007405	CAEEL09683	BRALA33876
OG0007406	CAEEL08578	BRALA15019, BRALA04871
OG0007407	CAEEL09634	BRALA06603
OG0007408	CAEEL03271	BRALA16019
OG0007409	CAEEL00402	BRALA16018
OG0007411	CAEEL00187	BRALA07828
OG0007412	CAEEL02088	BRALA24506
OG0007413	CAEEL05369	BRALA14117
OG0007414	CAEEL02493	BRALA00794
OG0007416	CAEEL06905	BRALA22926
OG0007417	CAEEL11994	BRALA28685
OG0007419	CAEEL08256	BRALA32702
OG0007422	CAEEL14217	BRALA31055
OG0007424	CAEEL09653	BRALA19512
OG0007425	CAEEL08774	BRALA18724
OG0007427	CAEEL12151	BRALA13862
OG0007431	CAEEL08321	BRALA00289
OG0007432	CAEEL05561	BRALA05560
OG0007434	CAEEL19477	BRALA19496
OG0007437	CAEEL05064	BRALA11467
OG0007441	CAEEL08872	BRALA25793
OG0007442	CAEEL05801, CAEEL20230	BRALA00948
OG0007446	CAEEL08347	BRALA24916
OG0007450	CAEEL15942	BRALA35694
OG0007451	CAEEL01087	BRALA19075
OG0007452	CAEEL11309, CAEEL11308	BRALA30585
OG0007453	CAEEL15555	BRALA02538
OG0007454	CAEEL05191	BRALA11674, BRALA11657
OG0007455	CAEEL09023	BRALA23733
OG0007456	CAEEL09752	BRALA10347
OG0007459	CAEEL08625	BRALA25784
OG0007460	CAEEL08071	BRALA31050
OG0007463	CAEEL05195	BRALA34987
OG0007470	CAEEL09270	BRALA00749
OG0007471	CAEEL00262	BRALA03355
OG0007472	CAEEL07712	BRALA15060
OG0007473	CAEEL06395	BRALA14480
OG0007475	CAEEL11891	BRALA07629
OG0007476	CAEEL05614	BRALA05145
OG0007477	CAEEL18090	BRALA20995
OG0007478	CAEEL10045	BRALA07242
OG0007481	CAEEL07144	BRALA28931
OG0007482	CAEEL05046	BRALA05483
OG0007483	CAEEL05091	BRALA14638
OG0007484	CAEEL15663	BRALA25018
OG0007488	CAEEL11022	BRALA07730
OG0007489	CAEEL01991	BRALA29818
OG0007491	CAEEL08156	BRALA27933
OG0007494	CAEEL07420	BRALA27579
OG0007495	CAEEL02719	BRALA07064
OG0007496	CAEEL08861	BRALA04764
OG0007498	CAEEL00436	BRALA18534
OG0007500	CAEEL02792, CAEEL15995	BRALA11287
OG0007503	CAEEL02990	BRALA05826
OG0007509	CAEEL03713	BRALA01191
OG0007510	CAEEL02087	BRALA26388
OG0007516	CAEEL12379, CAEEL12378	BRALA09263
OG0007518	CAEEL09758	BRALA11045
OG0007519	CAEEL01445	BRALA16478
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	BRALA23421
OG0007524	CAEEL19299	BRALA12115
OG0007527	CAEEL00663	BRALA03350
OG0007531	CAEEL00294	BRALA17602
OG0007541	CAEEL15073	BRALA24666, BRALA31281
OG0007550	CAEEL07298	BRALA12482
OG0007586	CAEEL10449	BRALA09264
OG0007589	CAEEL12126	BRALA11876
OG0007591	CAEEL00268	BRALA06678
OG0007597	CAEEL08128	BRALA14989
OG0007602	CAEEL04254	BRALA01092
OG0007603	CAEEL01794	BRALA03223
OG0007606	CAEEL07584	BRALA22619
OG0007608	CAEEL13664	BRALA17891, BRALA01779
OG0007609	CAEEL18836	BRALA13610
OG0007611	CAEEL17991	BRALA10782, BRALA10908
OG0007613	CAEEL08843	BRALA26105, BRALA09491
OG0007615	CAEEL11977	BRALA18987
OG0007616	CAEEL01590	BRALA21883, BRALA21884
OG0007618	CAEEL00292	BRALA31856
OG0007619	CAEEL00841	BRALA15804
OG0007621	CAEEL02354	BRALA05330
OG0007624	CAEEL00535	BRALA09011
OG0007626	CAEEL06256	BRALA05808
OG0007629	CAEEL01044	BRALA14609
OG0007633	CAEEL20565	BRALA00395
OG0007634	CAEEL15553	BRALA03596
OG0007638	CAEEL00644	BRALA15707
OG0007642	CAEEL15921	BRALA00230
OG0007645	CAEEL07585	BRALA24158
OG0007646	CAEEL01490	BRALA28662
OG0007651	CAEEL07805	BRALA13660
OG0007656	CAEEL10499	BRALA28227
OG0007657	CAEEL03766	BRALA02507
OG0007662	CAEEL14112	BRALA33820
OG0007663	CAEEL07909	BRALA23722
OG0007664	CAEEL02497	BRALA16373
OG0007666	CAEEL06730	BRALA33167
OG0007667	CAEEL09697	BRALA11935
OG0007676	CAEEL11928	BRALA24716
OG0007680	CAEEL08127	BRALA29244, BRALA00113
OG0007681	CAEEL00409	BRALA14645
OG0007685	CAEEL05547	BRALA23469
OG0007686	CAEEL07547	BRALA03570
OG0007687	CAEEL12382	BRALA27367
OG0007690	CAEEL07839	BRALA07457
OG0007698	CAEEL09040	BRALA16601
OG0007701	CAEEL08144	BRALA24156
OG0007702	CAEEL09034	BRALA23855
OG0007703	CAEEL09743	BRALA06713
OG0007712	CAEEL10394	BRALA21710
OG0007713	CAEEL08732	BRALA14454
OG0007717	CAEEL05318	BRALA00050
OG0007719	CAEEL04281	BRALA15824
OG0007722	CAEEL04401	BRALA21943
OG0007723	CAEEL01529	BRALA06924
OG0007724	CAEEL11098	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325
OG0007732	CAEEL02105	BRALA11518
OG0007734	CAEEL20465	BRALA05301
OG0007736	CAEEL08552	BRALA27663
OG0007738	CAEEL13138	BRALA13436, BRALA29831
OG0007739	CAEEL05697	BRALA18839
OG0007743	CAEEL01748	BRALA11275
OG0007744	CAEEL07533	BRALA05195
OG0007746	CAEEL14195	BRALA31450
OG0007749	CAEEL12327	BRALA18940
OG0007752	CAEEL16888	BRALA16189
OG0007754	CAEEL16020	BRALA01279
OG0007757	CAEEL04833	BRALA05183
OG0007758	CAEEL12592	BRALA28225
OG0007759	CAEEL09235	BRALA10072
OG0007760	CAEEL11638	BRALA03356
OG0007761	CAEEL04714	BRALA05585
OG0007766	CAEEL16170	BRALA25273
OG0007767	CAEEL04905	BRALA19625
OG0007769	CAEEL08087	BRALA10426
OG0007771	CAEEL07807	BRALA17154
OG0007772	CAEEL09510	BRALA14256
OG0007774	CAEEL00940	BRALA09169, BRALA09172
OG0007782	CAEEL02809	BRALA03653
OG0007783	CAEEL07253	BRALA06375
OG0007784	CAEEL08610	BRALA31814, BRALA33762
OG0007786	CAEEL11757	BRALA26160
OG0007794	CAEEL19174	BRALA27571
OG0007800	CAEEL08807	BRALA18715
OG0007803	CAEEL05119	BRALA12041
OG0007804	CAEEL00772	BRALA17552
OG0007807	CAEEL05530	BRALA11441
OG0007810	CAEEL03135	BRALA25717
OG0007811	CAEEL07487	BRALA27274
OG0007813	CAEEL13344	BRALA13378
OG0007814	CAEEL09448	BRALA21286
OG0007816	CAEEL05256	BRALA08675
OG0007817	CAEEL15491	BRALA13360, BRALA16623
OG0007818	CAEEL09942	BRALA15899
OG0007820	CAEEL09298	BRALA30054
OG0007823	CAEEL13928	BRALA17117
OG0007825	CAEEL11587	BRALA04064
OG0007829	CAEEL06733	BRALA12876
OG0007830	CAEEL12370	BRALA07914
OG0007831	CAEEL09366	BRALA34154
OG0007832	CAEEL15897	BRALA02310, BRALA10819
OG0007834	CAEEL18324	BRALA31696
OG0007835	CAEEL14273	BRALA00895
OG0007837	CAEEL08272	BRALA32021
OG0007840	CAEEL02866	BRALA15126
OG0007846	CAEEL15416	BRALA03073
OG0007846	CAEEL07657	BRALA29851
OG0007848	CAEEL00623	BRALA12256
OG0007852	CAEEL12251	BRALA22715
OG0007858	CAEEL05800	BRALA11551
OG0007866	CAEEL10453	BRALA13127
OG0007911	CAEEL19720	BRALA06532
OG0007918	CAEEL01338	BRALA21791
OG0007929	CAEEL11949	BRALA19972
OG0007932	CAEEL18348	BRALA03325
OG0007942	CAEEL06424	BRALA01333
OG0007943	CAEEL00323	BRALA08955
OG0007947	CAEEL08838	BRALA21953
OG0007952	CAEEL00559	BRALA04663
OG0007955	CAEEL04282	BRALA22277
OG0007956	CAEEL07040	BRALA16558
OG0007957	CAEEL07410	BRALA10642
OG0007958	CAEEL09574	BRALA21738
OG0007959	CAEEL06031	BRALA01197
OG0007962	CAEEL03907	BRALA26967
OG0007966	CAEEL18121	BRALA04442
OG0007969	CAEEL07525	BRALA05303
OG0007971	CAEEL09028	BRALA19533
OG0007974	CAEEL18470	BRALA05720
OG0007975	CAEEL07570	BRALA26783
OG0007976	CAEEL13363	BRALA06549
OG0007978	CAEEL16129	BRALA01087
OG0007980	CAEEL04889	BRALA10770, BRALA10935
OG0007990	CAEEL07840	BRALA12460
OG0007994	CAEEL07063	BRALA25978
OG0007996	CAEEL08828	BRALA27572
OG0007997	CAEEL08226	BRALA22191
OG0007999	CAEEL07190	BRALA09129
OG0008000	CAEEL08364	BRALA16665
OG0008001	CAEEL02665	BRALA06623
OG0008007	CAEEL06239	BRALA05135
OG0008008	CAEEL09265	BRALA18635
OG0008009	CAEEL02124	BRALA03592
OG0008011	CAEEL11657	BRALA20521
OG0008016	CAEEL01402	BRALA15634
OG0008018	CAEEL09951	BRALA28380
OG0008020	CAEEL07350	BRALA27130
OG0008023	CAEEL06642	BRALA05506
OG0008028	CAEEL08626	BRALA21166
OG0008030	CAEEL08937	BRALA07301
OG0008031	CAEEL03012	BRALA30757
OG0008039	CAEEL08953	BRALA25573, BRALA25574
OG0008041	CAEEL11036	BRALA15327
OG0008042	CAEEL08018	BRALA01614
OG0008045	CAEEL06796	BRALA00416
OG0008046	CAEEL02060	BRALA12449
OG0008049	CAEEL07907	BRALA28424
OG0008050	CAEEL05217	BRALA05347
OG0008051	CAEEL00393	BRALA06514
OG0008056	CAEEL07039	BRALA12095
OG0008059	CAEEL15078	BRALA11716
OG0008062	CAEEL05480	BRALA29465
OG0008065	CAEEL19082	BRALA26405
OG0008066	CAEEL02996	BRALA22865
OG0008067	CAEEL01642	BRALA15119
OG0008069	CAEEL04653	BRALA05254
OG0008071	CAEEL15707	BRALA07291
OG0008072	CAEEL03539	BRALA18765
OG0008074	CAEEL08812	BRALA28413
OG0008075	CAEEL18761	BRALA16942
OG0008079	CAEEL11763	BRALA08589
OG0008081	CAEEL01394	BRALA03257
OG0008082	CAEEL14725	BRALA15693
OG0008091	CAEEL08716	BRALA30103
OG0008094	CAEEL09901	BRALA15291
OG0008100	CAEEL09035	BRALA16672
OG0008104	CAEEL01994	BRALA06606
OG0008105	CAEEL14680	BRALA33680
OG0008108	CAEEL00549	BRALA03352
OG0008110	CAEEL05284	BRALA13888
OG0008113	CAEEL01854	BRALA07943
OG0008115	CAEEL20667	BRALA20867
OG0008117	CAEEL10260	BRALA02820
OG0008119	CAEEL12692	BRALA28937
OG0008122	CAEEL11778	BRALA26542
OG0008123	CAEEL15956	BRALA28917, BRALA28916
OG0008127	CAEEL07191	BRALA11884
OG0008136	CAEEL09654	BRALA20212
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	BRALA10323
OG0008151	CAEEL11030	BRALA03631, BRALA03632
OG0008161	CAEEL18874, CAEEL19217	BRALA20877
OG0008202	CAEEL08153	BRALA16861
OG0008203	CAEEL11108	BRALA03991
OG0008208	CAEEL12161	BRALA20062
OG0008215	CAEEL08145	BRALA22956
OG0008217	CAEEL20440	BRALA06238
OG0008219	CAEEL16399	BRALA06408
OG0008224	CAEEL00450	BRALA19108
OG0008229	CAEEL09406	BRALA02656
OG0008232	CAEEL00894	BRALA31720
OG0008238	CAEEL00102	BRALA15105
OG0008239	CAEEL10269	BRALA17929
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	BRALA09191
OG0008242	CAEEL08668	BRALA28312
OG0008243	CAEEL02601	BRALA28205
OG0008249	CAEEL15845	BRALA05292
OG0008258	CAEEL16173	BRALA22506
OG0008261	CAEEL07062	BRALA08123
OG0008262	CAEEL11455	BRALA02776
OG0008263	CAEEL15298	BRALA30316
OG0008267	CAEEL01941	BRALA28040
OG0008268	CAEEL07024	BRALA03654
OG0008271	CAEEL10188	BRALA13152
OG0008273	CAEEL00012	BRALA05439
OG0008275	CAEEL12381	BRALA28211
OG0008281	CAEEL00420	BRALA11926
OG0008288	CAEEL04376	BRALA05446
OG0008294	CAEEL08194	BRALA16279
OG0008295	CAEEL15817	BRALA31051
OG0008297	CAEEL18979	BRALA03422
OG0008300	CAEEL09421	BRALA03675
OG0008304	CAEEL04256	BRALA31258
OG0008307	CAEEL09006	BRALA26874
OG0008312	CAEEL18921	BRALA16716
OG0008313	CAEEL06873	BRALA13109
OG0008317	CAEEL18369	BRALA19545
OG0008325	CAEEL03674	BRALA19943
OG0008327	CAEEL12153	BRALA18892
OG0008332	CAEEL05599	BRALA29844
OG0008335	CAEEL06270	BRALA05150
OG0008336	CAEEL15189	BRALA15357
OG0008339	CAEEL12124	BRALA09633
OG0008341	CAEEL05446	BRALA24420
OG0008343	CAEEL05448	BRALA10295
OG0008346	CAEEL13144	BRALA10836
OG0008348	CAEEL07578	BRALA02881
OG0008349	CAEEL07351	BRALA15925
OG0008351	CAEEL00200	BRALA02173
OG0008352	CAEEL04295	BRALA08491
OG0008361	CAEEL02090	BRALA16691
OG0008368	CAEEL02353	BRALA11399
OG0008373	CAEEL04900	BRALA02447
OG0008376	CAEEL16094	BRALA00681, BRALA22097
OG0008381	CAEEL18769	BRALA34490
OG0008383	CAEEL10575	BRALA34425, BRALA34686
OG0008390	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684	BRALA05244
OG0008392	CAEEL05546	BRALA06321
OG0008400	CAEEL04648	BRALA29815, BRALA00697
OG0008403	CAEEL01637	BRALA24505
OG0008404	CAEEL14841	BRALA23651
OG0008412	CAEEL12090	BRALA13554
OG0008415	CAEEL03050	BRALA11890
OG0008422	CAEEL05153	BRALA18880
OG0008424	CAEEL00661	BRALA14612
OG0008426	CAEEL12305	BRALA18961
OG0008427	CAEEL05373	BRALA08333
OG0008444	CAEEL04821	BRALA22302
OG0008516	CAEEL14865	BRALA10786, BRALA10911
OG0008528	CAEEL06234, CAEEL06230	BRALA01940
OG0008533	CAEEL05305	BRALA28209
OG0008536	CAEEL08822	BRALA00357
OG0008538	CAEEL02807	BRALA11832
OG0008540	CAEEL01640	BRALA07940
OG0008542	CAEEL01755	BRALA16597
OG0008555	CAEEL14965	BRALA16626
OG0008558	CAEEL00291	BRALA02508
OG0008563	CAEEL08399	BRALA29273
OG0008565	CAEEL20014	BRALA21746
OG0008569	CAEEL15353	BRALA12037
OG0008573	CAEEL02749	BRALA09463
OG0008583	CAEEL07220	BRALA10200
OG0008588	CAEEL20463	BRALA10465
OG0008591	CAEEL07370	BRALA15014
OG0008601	CAEEL06269, CAEEL18930	BRALA20388
OG0008602	CAEEL15827	BRALA34147
OG0008609	CAEEL01661	BRALA13094
OG0008620	CAEEL04544	BRALA09482
OG0008622	CAEEL12315	BRALA03092
OG0008626	CAEEL11775	BRALA19975
OG0008632	CAEEL01917	BRALA09185
OG0008633	CAEEL17795, CAEEL18021	BRALA22271
OG0008637	CAEEL04856	BRALA15802
OG0008638	CAEEL15835	BRALA04155
OG0008639	CAEEL07741	BRALA29796
OG0008642	CAEEL17998	BRALA28732
OG0008644	CAEEL07170	BRALA16311
OG0008654	CAEEL05052	BRALA27377
OG0008655	CAEEL10187	BRALA20532
OG0008658	CAEEL09756	BRALA21119
OG0008659	CAEEL01279	BRALA28628
OG0008662	CAEEL06591	BRALA00592
OG0008672	CAEEL02695	BRALA18524, BRALA29802
OG0008673	CAEEL14469	BRALA20899
OG0008676	CAEEL07159	BRALA07254
OG0008685	CAEEL07465	BRALA03084
OG0008696	CAEEL09216	BRALA11880
OG0008760	CAEEL09413	BRALA14035
OG0008785	CAEEL06702	BRALA21787
OG0008788	CAEEL07924	BRALA20266
OG0008792	CAEEL01181	BRALA04071
OG0008793	CAEEL10821	BRALA25531
OG0008794	CAEEL07396	BRALA31199
OG0008799	CAEEL16398	BRALA31717
OG0008816	CAEEL02754	BRALA13552
OG0008824	CAEEL08796	BRALA02996
OG0008826	CAEEL01857	BRALA05017
OG0008828	CAEEL05455	BRALA04831
OG0008836	CAEEL08808	BRALA24617
OG0008837	CAEEL04362	BRALA17709
OG0008858	CAEEL01289, CAEEL00236	BRALA16272
OG0008859	CAEEL07569	BRALA33386
OG0008864	CAEEL10645	BRALA27875
OG0008870	CAEEL08973	BRALA24152
OG0008877	CAEEL12677	BRALA06180
OG0008879	CAEEL06910	BRALA06508
OG0008894	CAEEL00700	BRALA24688
OG0008898	CAEEL08563	BRALA04295
OG0008900	CAEEL08282	BRALA31034
OG0008903	CAEEL10152	BRALA17180
OG0008907	CAEEL08431	BRALA06239
OG0008911	CAEEL05712	BRALA27205
OG0008913	CAEEL08017	BRALA18540
OG0008916	CAEEL07184	BRALA15665
OG0008922	CAEEL08382	BRALA02188
OG0008938	CAEEL01611	BRALA33318
OG0008953	CAEEL10434	BRALA17142
OG0008959	CAEEL10488	BRALA01481
OG0008969	CAEEL05802	BRALA03250
OG0008990	CAEEL16731	BRALA07068
OG0009044	CAEEL02093	BRALA31022
OG0009067	CAEEL08173	BRALA12094
OG0009078	CAEEL01659	BRALA27983
OG0009080	CAEEL20332	BRALA18316
OG0009083	CAEEL11653	BRALA23740
OG0009094	CAEEL18708, CAEEL18709	BRALA21937
OG0009108	CAEEL01689	BRALA03625
