Orthogroup	CAEEL	APOSC_ok
OG0001990	CAEEL18486	APOSC_12071
OG0001991	CAEEL08725	APOSC_01955
OG0001992	CAEEL00543	APOSC_16707
OG0001993	CAEEL15736	APOSC_17479
OG0001994	CAEEL19344, CAEEL02372	APOSC_27175, APOSC_00668, APOSC_00667
OG0001996	CAEEL07117	APOSC_13678
OG0001998	CAEEL08296	APOSC_15820
OG0001999	CAEEL06715	APOSC_11828
OG0002000	CAEEL08459	APOSC_03132, APOSC_22658
OG0002001	CAEEL07856	APOSC_06835, APOSC_29087
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	APOSC_04345, APOSC_07713, APOSC_03877
OG0002003	CAEEL18663	APOSC_24019
OG0002004	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550	APOSC_10529
OG0002005	CAEEL10504	APOSC_01986
OG0002006	CAEEL16051, CAEEL18232	APOSC_27992, APOSC_20625
OG0002008	CAEEL11706	APOSC_03844, APOSC_03845
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	APOSC_02037, APOSC_02036, APOSC_22841, APOSC_18423, APOSC_02187
OG0002011	CAEEL06587, CAEEL01459	APOSC_29016, APOSC_14058
OG0002013	CAEEL00803, CAEEL01317	APOSC_00249
OG0002015	CAEEL07232	APOSC_10940, APOSC_02399, APOSC_18090, APOSC_20828, APOSC_09531, APOSC_10941, APOSC_24268, APOSC_23791, APOSC_17290, APOSC_09532, APOSC_04898
OG0002016	CAEEL10751	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817
OG0002017	CAEEL04551	APOSC_13008, APOSC_13007
OG0002018	CAEEL08242	APOSC_08429
OG0002020	CAEEL20282	APOSC_19698, APOSC_19699
OG0002021	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716	APOSC_21977, APOSC_21379, APOSC_20027
OG0002023	CAEEL12418	APOSC_28036
OG0002026	CAEEL09267	APOSC_06220, APOSC_15641
OG0002027	CAEEL19841	APOSC_06267
OG0002029	CAEEL13677, CAEEL13172, CAEEL13173, CAEEL06446, CAEEL19628	APOSC_07521
OG0002031	CAEEL07288	APOSC_24523
OG0002032	CAEEL15092	APOSC_00301
OG0002035	CAEEL04843, CAEEL04846	APOSC_26954
OG0002036	CAEEL17432	APOSC_24328
OG0002037	CAEEL09947	APOSC_17803
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	APOSC_25585, APOSC_23059, APOSC_23060
OG0002043	CAEEL01497	APOSC_16723, APOSC_16722
OG0002057	CAEEL04582, CAEEL04584	APOSC_04400
OG0002058	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570	APOSC_18800, APOSC_07473, APOSC_25975, APOSC_02005, APOSC_11903
OG0002059	CAEEL20695	APOSC_11900
OG0002062	CAEEL01567	APOSC_08611, APOSC_08610
OG0002063	CAEEL01336	APOSC_06813
OG0002064	CAEEL17790	APOSC_19256, APOSC_28531
OG0002067	CAEEL08430	APOSC_27713
OG0002068	CAEEL15280	APOSC_06295
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	APOSC_01747
OG0002074	CAEEL18383	APOSC_19138
OG0002075	CAEEL15213	APOSC_09476
OG0002076	CAEEL17850	APOSC_18963, APOSC_18964
OG0002077	CAEEL08392	APOSC_09477
OG0002079	CAEEL07901	APOSC_02703
OG0002080	CAEEL03246, CAEEL12691	APOSC_01291
OG0002086	CAEEL01985	APOSC_24869
OG0002087	CAEEL07742	APOSC_01971, APOSC_01970, APOSC_22480
OG0002090	CAEEL00790	APOSC_06255
OG0002093	CAEEL02211, CAEEL19978	APOSC_18156
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	APOSC_18728
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	APOSC_25092
OG0002099	CAEEL05221	APOSC_23904
OG0002101	CAEEL04990	APOSC_15179
OG0002102	CAEEL20714	APOSC_23663, APOSC_16506
OG0002103	CAEEL16392, CAEEL16394	APOSC_03682
OG0002104	CAEEL08654	APOSC_05584, APOSC_05585, APOSC_08506
OG0002107	CAEEL07845	APOSC_01103
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	APOSC_26646
OG0002122	CAEEL09431	APOSC_17605
OG0002123	CAEEL05315	APOSC_05309
OG0002124	CAEEL05107	APOSC_05097
OG0002125	CAEEL10327	APOSC_25900
OG0002131	CAEEL00336	APOSC_27598, APOSC_06286
OG0002133	CAEEL02043, CAEEL15670	APOSC_17673, APOSC_12883, APOSC_11144, APOSC_22212, APOSC_09231
OG0002135	CAEEL01398, CAEEL15762	APOSC_12432
OG0002136	CAEEL12257	APOSC_19816
OG0002139	CAEEL15822	APOSC_16450
OG0002142	CAEEL01037	APOSC_23696
OG0002143	CAEEL01697	APOSC_23520, APOSC_02845
OG0002144	CAEEL08787	APOSC_04499, APOSC_04500
OG0002145	CAEEL00125	APOSC_21735
OG0002146	CAEEL10604	APOSC_03650, APOSC_03649
OG0002147	CAEEL05229	APOSC_27971
OG0002148	CAEEL13205	APOSC_21542
OG0002149	CAEEL09018, CAEEL08046	APOSC_24811, APOSC_24810
OG0002151	CAEEL19229	APOSC_25685
OG0002152	CAEEL00179	APOSC_19987
OG0002153	CAEEL11458	APOSC_20277
OG0002154	CAEEL18065	APOSC_04549
OG0002156	CAEEL08424	APOSC_16118
OG0002157	CAEEL10861	APOSC_01994
OG0002160	CAEEL05075	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980
OG0002163	CAEEL04144	APOSC_07495
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	APOSC_27086, APOSC_27085
OG0002165	CAEEL13880	APOSC_01903
OG0002166	CAEEL06693, CAEEL06692	APOSC_08644
OG0002167	CAEEL10771, CAEEL20502	APOSC_07107, APOSC_07106
OG0002168	CAEEL06529	APOSC_02871, APOSC_28824
OG0002169	CAEEL19452	APOSC_17032
OG0002170	CAEEL11886	APOSC_05594
OG0002171	CAEEL09511	APOSC_14472, APOSC_14471
OG0002173	CAEEL02072	APOSC_25807
OG0002175	CAEEL11081	APOSC_21787
OG0002177	CAEEL16080	APOSC_05272
OG0002179	CAEEL17210, CAEEL19563	APOSC_05035
OG0002182	CAEEL11866	APOSC_20616
OG0002184	CAEEL06428	APOSC_13034
OG0002185	CAEEL01312	APOSC_21767, APOSC_21768, APOSC_21766
OG0002187	CAEEL05615	APOSC_18273
OG0002188	CAEEL10832	APOSC_27110
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	APOSC_22958
OG0002190	CAEEL18099	APOSC_21143, APOSC_21142
OG0002191	CAEEL00670	APOSC_07844
OG0002201	CAEEL01613	APOSC_27145
OG0002213	CAEEL09259	APOSC_26472
OG0002215	CAEEL19732	APOSC_23484, APOSC_15098
OG0002216	CAEEL09929, CAEEL09930	APOSC_12957, APOSC_00875, APOSC_17041
OG0002217	CAEEL18475, CAEEL05058	APOSC_23307
OG0002218	CAEEL00880	APOSC_17137
OG0002221	CAEEL05780	APOSC_23943, APOSC_12076
OG0002222	CAEEL05529	APOSC_00538
OG0002224	CAEEL10158	APOSC_18776, APOSC_18777
OG0002225	CAEEL15252	APOSC_22427
OG0002226	CAEEL04806	APOSC_01552
OG0002227	CAEEL00491	APOSC_12739, APOSC_12738
OG0002228	CAEEL05227	APOSC_24187
OG0002229	CAEEL08325	APOSC_03333
OG0002236	CAEEL18503	APOSC_15629
OG0002237	CAEEL00004	APOSC_23476
OG0002239	CAEEL05928	APOSC_02757
OG0002240	CAEEL05366	APOSC_27129
OG0002241	CAEEL07281	APOSC_00224
OG0002242	CAEEL01267	APOSC_26034
OG0002243	CAEEL05910, CAEEL11717	APOSC_01692
OG0002244	CAEEL02764	APOSC_24276
OG0002246	CAEEL00010	APOSC_07557
OG0002248	CAEEL09675	APOSC_00364
OG0002251	CAEEL18329, CAEEL19690	APOSC_10270
OG0002252	CAEEL18710	APOSC_01721
OG0002255	CAEEL01086	APOSC_21535, APOSC_14572
OG0002257	CAEEL14323	APOSC_04067, APOSC_17483
OG0002258	CAEEL10467	APOSC_20196, APOSC_22619, APOSC_22618
OG0002259	CAEEL08231	APOSC_23961
OG0002260	CAEEL08208	APOSC_18552
OG0002261	CAEEL09054	APOSC_09973, APOSC_01375
OG0002262	CAEEL07374	APOSC_02426, APOSC_02427, APOSC_02425
OG0002263	CAEEL08085	APOSC_12473, APOSC_12474
OG0002264	CAEEL01891	APOSC_17999, APOSC_29160, APOSC_20572
OG0002265	CAEEL01664	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906
OG0002266	CAEEL18931	APOSC_29040, APOSC_29039
OG0002270	CAEEL01255	APOSC_06729
OG0002272	CAEEL00181	APOSC_09837
OG0002275	CAEEL19733	APOSC_20076
OG0002277	CAEEL12016	APOSC_00018
OG0002278	CAEEL17984, CAEEL17983	APOSC_12670
OG0002280	CAEEL01565	APOSC_20221
OG0002282	CAEEL05126	APOSC_13749
OG0002283	CAEEL11974	APOSC_10664, APOSC_10665
OG0002284	CAEEL09475	APOSC_15122, APOSC_00182, APOSC_26404
OG0002286	CAEEL15075	APOSC_19081
OG0002288	CAEEL11923	APOSC_11294, APOSC_11293
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	APOSC_15507
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	APOSC_26383
OG0002293	CAEEL01475	APOSC_29009
OG0002294	CAEEL03275, CAEEL03274	APOSC_19080
OG0002312	CAEEL04818, CAEEL04817	APOSC_23301
OG0002316	CAEEL01858, CAEEL01859	APOSC_08356
OG0002317	CAEEL13995	APOSC_06076
OG0002318	CAEEL05991	APOSC_17713
OG0002321	CAEEL11607	APOSC_10913
OG0002322	CAEEL12636, CAEEL12634	APOSC_22319
OG0002323	CAEEL00606	APOSC_21950
OG0002324	CAEEL14861	APOSC_16211
OG0002325	CAEEL12660	APOSC_00101, APOSC_12892
OG0002326	CAEEL19309	APOSC_17684
OG0002327	CAEEL11423	APOSC_18373
OG0002330	CAEEL09607	APOSC_24342
OG0002331	CAEEL13492, CAEEL01768	APOSC_25291
OG0002332	CAEEL07378	APOSC_12740
OG0002335	CAEEL02679, CAEEL02678	APOSC_10881
OG0002336	CAEEL18832	APOSC_16748
OG0002337	CAEEL05247	APOSC_03302, APOSC_05554
OG0002338	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252	APOSC_18424
OG0002340	CAEEL00545	APOSC_21511, APOSC_24506
OG0002341	CAEEL07757	APOSC_11019
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	APOSC_18375
OG0002343	CAEEL20506, CAEEL10734	APOSC_16280
OG0002344	CAEEL07661	APOSC_25480
OG0002346	CAEEL04391	APOSC_07336
OG0002348	CAEEL12095	APOSC_18750
OG0002350	CAEEL20154	APOSC_15745
OG0002352	CAEEL04784	APOSC_04222, APOSC_01632
OG0002354	CAEEL09038	APOSC_05752, APOSC_04612
OG0002355	CAEEL08630	APOSC_10159
OG0002356	CAEEL17852	APOSC_03388
OG0002357	CAEEL14198	APOSC_15358
OG0002358	CAEEL20542	APOSC_25738
OG0002359	CAEEL10259	APOSC_14169, APOSC_13362
OG0002360	CAEEL19089	APOSC_08310
OG0002361	CAEEL16240, CAEEL14724	APOSC_15741
OG0002362	CAEEL01494	APOSC_06944
OG0002363	CAEEL18180	APOSC_19269
OG0002366	CAEEL01476	APOSC_12941
OG0002367	CAEEL02851	APOSC_21224
OG0002368	CAEEL06921	APOSC_13583
OG0002369	CAEEL00665	APOSC_26993, APOSC_26992, APOSC_17971
OG0002370	CAEEL06782	APOSC_04969
OG0002371	CAEEL10782, CAEEL02897	APOSC_10262
OG0002374	CAEEL00989, CAEEL03595	APOSC_11797
OG0002375	CAEEL09148	APOSC_01864, APOSC_19578
OG0002376	CAEEL16557	APOSC_26441
OG0002377	CAEEL14877	APOSC_15267
OG0002378	CAEEL19717	APOSC_12823
OG0002379	CAEEL20511	APOSC_02551
OG0002396	CAEEL15127	APOSC_16713
OG0002400	CAEEL12685	APOSC_16077
OG0002402	CAEEL07971	APOSC_09555
OG0002406	CAEEL05272	APOSC_03559, APOSC_03558
OG0002407	CAEEL11836	APOSC_23871, APOSC_19539, APOSC_09967, APOSC_09969, APOSC_09968
OG0002408	CAEEL05340	APOSC_24634
OG0002409	CAEEL12380	APOSC_27400
OG0002410	CAEEL06445	APOSC_22198
OG0002411	CAEEL09509	APOSC_04009
OG0002413	CAEEL05456	APOSC_23972
OG0002414	CAEEL16542	APOSC_17956, APOSC_17957
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	APOSC_02142, APOSC_02143, APOSC_16711
OG0002416	CAEEL00247	APOSC_09489
OG0002421	CAEEL09266	APOSC_00076, APOSC_18272
OG0002422	CAEEL09220	APOSC_11565, APOSC_06825, APOSC_24123, APOSC_24124
OG0002424	CAEEL18326	APOSC_19985, APOSC_19984
OG0002429	CAEEL05601	APOSC_28085, APOSC_18106
OG0002433	CAEEL18398	APOSC_26929
OG0002434	CAEEL09324	APOSC_20903
OG0002439	CAEEL06145, CAEEL06146	APOSC_15469
OG0002441	CAEEL01735	APOSC_21966
OG0002442	CAEEL00999	APOSC_07036
OG0002443	CAEEL11867	APOSC_05095, APOSC_06655
OG0002444	CAEEL11588	APOSC_18763
OG0002445	CAEEL08003	APOSC_17296
OG0002446	CAEEL01328	APOSC_18266
OG0002448	CAEEL11664	APOSC_23526, APOSC_18984
OG0002450	CAEEL02915	APOSC_13991
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	APOSC_12294
OG0002454	CAEEL06870	APOSC_06933
OG0002455	CAEEL05544	APOSC_00025
OG0002456	CAEEL19152, CAEEL02912	APOSC_17794
OG0002459	CAEEL00771, CAEEL04852	APOSC_23178
OG0002461	CAEEL07388	APOSC_13889
OG0002462	CAEEL01366	APOSC_14601
OG0002476	CAEEL05868	APOSC_08544
OG0002476	CAEEL00590	APOSC_06061
OG0002481	CAEEL07210	APOSC_27065
OG0002486	CAEEL00554	APOSC_24086
OG0002487	CAEEL13022	APOSC_22119
OG0002489	CAEEL20456	APOSC_18456, APOSC_18458, APOSC_21175
OG0002490	CAEEL09795	APOSC_27091
OG0002492	CAEEL07791	APOSC_26144, APOSC_26143
OG0002494	CAEEL02924	APOSC_27422
OG0002495	CAEEL05776	APOSC_23227
OG0002497	CAEEL00487	APOSC_12496
OG0002499	CAEEL02172, CAEEL11853	APOSC_05018
OG0002500	CAEEL00642	APOSC_26581, APOSC_26845
OG0002500	CAEEL07067	APOSC_03483
OG0002502	CAEEL01666, CAEEL05931	APOSC_05426, APOSC_24375
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	APOSC_27241, APOSC_27239, APOSC_27240
OG0002504	CAEEL06712, CAEEL09129	APOSC_09624
OG0002505	CAEEL05922	APOSC_20422
OG0002506	CAEEL00901	APOSC_09722, APOSC_09723
OG0002507	CAEEL03010	APOSC_05361, APOSC_05360
OG0002509	CAEEL10641, CAEEL10642	APOSC_14957
OG0002510	CAEEL15444	APOSC_08174, APOSC_22448
OG0002511	CAEEL03054	APOSC_28580, APOSC_28581
OG0002512	CAEEL06721	APOSC_14605
OG0002516	CAEEL07616	APOSC_18582
OG0002518	CAEEL03272	APOSC_11783
OG0002519	CAEEL07683	APOSC_13975
OG0002520	CAEEL11387	APOSC_09886, APOSC_05221
OG0002523	CAEEL09506	APOSC_20366
OG0002524	CAEEL07737	APOSC_24058
OG0002527	CAEEL00425, CAEEL00799	APOSC_26177
OG0002528	CAEEL14274	APOSC_06214
OG0002529	CAEEL18703, CAEEL04668	APOSC_21726
OG0002530	CAEEL18169	APOSC_20517, APOSC_20516
OG0002532	CAEEL00641	APOSC_00073
OG0002533	CAEEL08550	APOSC_16025
OG0002534	CAEEL08629	APOSC_26084
OG0002537	CAEEL07418	APOSC_17581
OG0002541	CAEEL09534	APOSC_13670, APOSC_25487, APOSC_25486
OG0002542	CAEEL06956	APOSC_15222, APOSC_13581
OG0002543	CAEEL07344	APOSC_10448
OG0002544	CAEEL16419	APOSC_18549, APOSC_18548
OG0002545	CAEEL12452	APOSC_25700
OG0002547	CAEEL02085	APOSC_10371, APOSC_21481, APOSC_08036
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	APOSC_08751
OG0002549	CAEEL18135	APOSC_06922
OG0002551	CAEEL01609	APOSC_27409
OG0002552	CAEEL01916	APOSC_00488
OG0002553	CAEEL07705	APOSC_15295
OG0002554	CAEEL13829	APOSC_24877, APOSC_24876
OG0002557	CAEEL02904	APOSC_06271, APOSC_06270
OG0002558	CAEEL18130	APOSC_11277
OG0002559	CAEEL14654	APOSC_25736
OG0002561	CAEEL13357	APOSC_22772
OG0002562	CAEEL00489	APOSC_23061
OG0002563	CAEEL08940	APOSC_20880
OG0002564	CAEEL14884	APOSC_10079
OG0002565	CAEEL01779, CAEEL19992	APOSC_12348, APOSC_12347
OG0002566	CAEEL18146	APOSC_05246
OG0002567	CAEEL10185	APOSC_16245, APOSC_00280
OG0002569	CAEEL18770	APOSC_20870
OG0002570	CAEEL02126	APOSC_04158
OG0002571	CAEEL01329, CAEEL00047	APOSC_26431
OG0002572	CAEEL06422	APOSC_28567, APOSC_28566
OG0002574	CAEEL13992	APOSC_18559, APOSC_14927
OG0002587	CAEEL02535	APOSC_02565
OG0002590	CAEEL01823	APOSC_25652
OG0002593	CAEEL06340, CAEEL06341	APOSC_27605
OG0002594	CAEEL02859	APOSC_20282
OG0002598	CAEEL04239	APOSC_00806
OG0002599	CAEEL09489, CAEEL05240	APOSC_22493
OG0002600	CAEEL18751	APOSC_22675, APOSC_20439, APOSC_20440
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	APOSC_18206
OG0002602	CAEEL19298	APOSC_04836
OG0002605	CAEEL06425	APOSC_03297, APOSC_03298
OG0002608	CAEEL20298	APOSC_19157, APOSC_19158, APOSC_19156
OG0002609	CAEEL00486	APOSC_09800
OG0002610	CAEEL00976	APOSC_14574
OG0002611	CAEEL00525	APOSC_17218
OG0002612	CAEEL10342, CAEEL10341, CAEEL08326, CAEEL20150	APOSC_00532, APOSC_25869
OG0002614	CAEEL18150	APOSC_25792
OG0002617	CAEEL08131	APOSC_17874
OG0002618	CAEEL11865	APOSC_15078
OG0002620	CAEEL18902	APOSC_07640
OG0002623	CAEEL04862	APOSC_20883
OG0002624	CAEEL00996	APOSC_26724
OG0002630	CAEEL00017	APOSC_13427, APOSC_22808, APOSC_27733, APOSC_03547, APOSC_09827, APOSC_19949, APOSC_08074, APOSC_12011, APOSC_08075, APOSC_02864
OG0002633	CAEEL13867	APOSC_07809
OG0002636	CAEEL09021	APOSC_20531
OG0002637	CAEEL07699	APOSC_13340
OG0002638	CAEEL05543	APOSC_22253
OG0002643	CAEEL01960	APOSC_17590, APOSC_27275, APOSC_02359
OG0002644	CAEEL00760	APOSC_09983
OG0002645	CAEEL09814	APOSC_20192, APOSC_14467
OG0002646	CAEEL10837	APOSC_09824
OG0002649	CAEEL18434	APOSC_18817
OG0002651	CAEEL02017	APOSC_05782
OG0002651	CAEEL08032	APOSC_05783
OG0002652	CAEEL15940	APOSC_02334, APOSC_02332, APOSC_02331
OG0002652	CAEEL15941	APOSC_02333
OG0002653	CAEEL15759, CAEEL10493	APOSC_23607
OG0002655	CAEEL10857	APOSC_25432
OG0002656	CAEEL06531	APOSC_28100
OG0002658	CAEEL08300	APOSC_28874, APOSC_28873
OG0002659	CAEEL20147, CAEEL01412	APOSC_14721
OG0002660	CAEEL11563	APOSC_22857
OG0002661	CAEEL19789	APOSC_06900
OG0002662	CAEEL18190	APOSC_10175
OG0002663	CAEEL19742	APOSC_02672, APOSC_02673
OG0002665	CAEEL08820	APOSC_11029
OG0002666	CAEEL11407	APOSC_16626
OG0002667	CAEEL18607	APOSC_02079
OG0002668	CAEEL02604	APOSC_14298
OG0002670	CAEEL15710	APOSC_15093, APOSC_15094
OG0002675	CAEEL07843	APOSC_25498
OG0002677	CAEEL10901	APOSC_13230, APOSC_13231
OG0002678	CAEEL06946, CAEEL06945, CAEEL01197	APOSC_09823
OG0002679	CAEEL06006	APOSC_22769
OG0002682	CAEEL06028, CAEEL18330	APOSC_20017
OG0002683	CAEEL05356	APOSC_17393
OG0002706	CAEEL01248	APOSC_25180
OG0002707	CAEEL14138	APOSC_09149
OG0002708	CAEEL01926, CAEEL12503	APOSC_09889
OG0002710	CAEEL00009	APOSC_16276
OG0002712	CAEEL06583, CAEEL15212	APOSC_21871
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	APOSC_08292, APOSC_07987, APOSC_12952
OG0002715	CAEEL09830	APOSC_07749
OG0002717	CAEEL10017	APOSC_26112
OG0002718	CAEEL00842	APOSC_17928
OG0002720	CAEEL01232	APOSC_27936, APOSC_01575, APOSC_25207, APOSC_01930, APOSC_01574
OG0002722	CAEEL10808	APOSC_24653
OG0002723	CAEEL15616	APOSC_13791
OG0002729	CAEEL07853	APOSC_17120, APOSC_21036
OG0002732	CAEEL18402	APOSC_19832
OG0002736	CAEEL02362	APOSC_27169
OG0002739	CAEEL18472	APOSC_21522
OG0002740	CAEEL08842	APOSC_21986
OG0002742	CAEEL11403	APOSC_06473
OG0002743	CAEEL15922, CAEEL10167	APOSC_08187, APOSC_09455, APOSC_20408
OG0002744	CAEEL19735	APOSC_09101
OG0002745	CAEEL19081	APOSC_11793
OG0002746	CAEEL01862	APOSC_01382, APOSC_01381, APOSC_13976
OG0002747	CAEEL02596	APOSC_09247, APOSC_09246
OG0002749	CAEEL04068	APOSC_19739
OG0002750	CAEEL15826	APOSC_07858
OG0002751	CAEEL12771	APOSC_25171
OG0002752	CAEEL08631	APOSC_17025
OG0002754	CAEEL05821	APOSC_00654
OG0002756	CAEEL15160	APOSC_00629
OG0002757	CAEEL10443, CAEEL10442	APOSC_09196
OG0002758	CAEEL08816	APOSC_28557
OG0002759	CAEEL05573	APOSC_08155, APOSC_26006
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	APOSC_17017, APOSC_22654
OG0002762	CAEEL09378	APOSC_01966
OG0002763	CAEEL07952	APOSC_25811
OG0002764	CAEEL05636	APOSC_23722
OG0002765	CAEEL02125	APOSC_10719
OG0002766	CAEEL17597	APOSC_18534, APOSC_18533, APOSC_13710
OG0002767	CAEEL07319	APOSC_01558
OG0002769	CAEEL06751	APOSC_14134
OG0002770	CAEEL15397	APOSC_13152
OG0002771	CAEEL08070	APOSC_12088
OG0002772	CAEEL05686	APOSC_11776
OG0002773	CAEEL08029	APOSC_24444, APOSC_24443
OG0002774	CAEEL01682	APOSC_16611
OG0002776	CAEEL10866	APOSC_24108
OG0002777	CAEEL05935	APOSC_16570
OG0002778	CAEEL01937	APOSC_26694
OG0002779	CAEEL04475	APOSC_19867
OG0002780	CAEEL00693	APOSC_04352, APOSC_04353
OG0002781	CAEEL07517	APOSC_25228
OG0002782	CAEEL13024	APOSC_25249
OG0002785	CAEEL04710	APOSC_16317, APOSC_23539, APOSC_09069
OG0002786	CAEEL00215	APOSC_15176
OG0002787	CAEEL00388	APOSC_14075
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	APOSC_24414
OG0002790	CAEEL07625	APOSC_07992
OG0002791	CAEEL08790	APOSC_17889
OG0002793	CAEEL00646	APOSC_11852
OG0002794	CAEEL08878	APOSC_14778
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	APOSC_17644
OG0002799	CAEEL06026	APOSC_29104
OG0002812	CAEEL04925	APOSC_16265
OG0002813	CAEEL12256	APOSC_00547, APOSC_00548
OG0002814	CAEEL11682	APOSC_26640
OG0002817	CAEEL16563	APOSC_12557
OG0002818	CAEEL12185	APOSC_10685, APOSC_09235
OG0002821	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031	APOSC_25492, APOSC_24189
OG0002824	CAEEL09125	APOSC_02684
OG0002825	CAEEL11091	APOSC_14629
OG0002826	CAEEL14759	APOSC_04412
OG0002828	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595	APOSC_15533
OG0002831	CAEEL05967	APOSC_07319
OG0002832	CAEEL09361	APOSC_21930
OG0002833	CAEEL18192	APOSC_06494
OG0002835	CAEEL11751	APOSC_05721
OG0002836	CAEEL06399	APOSC_25241, APOSC_27522, APOSC_27523, APOSC_00821
OG0002837	CAEEL08616	APOSC_16955
OG0002839	CAEEL19253, CAEEL00645	APOSC_10256, APOSC_10257
OG0002841	CAEEL12135, CAEEL12134	APOSC_00708
OG0002842	CAEEL06196	APOSC_00373
OG0002843	CAEEL07774, CAEEL07773	APOSC_02228
OG0002844	CAEEL10756	APOSC_05859
OG0002845	CAEEL09656	APOSC_17164
OG0002847	CAEEL06961	APOSC_09996
OG0002848	CAEEL07668	APOSC_14968, APOSC_14967, APOSC_14969
OG0002850	CAEEL15763	APOSC_22244
OG0002851	CAEEL00708	APOSC_09073
OG0002854	CAEEL10560	APOSC_13020
OG0002855	CAEEL00030	APOSC_00430
OG0002856	CAEEL01393	APOSC_24171, APOSC_24170
OG0002858	CAEEL12093	APOSC_18350
OG0002859	CAEEL19186	APOSC_01125
OG0002860	CAEEL11643	APOSC_00796
OG0002866	CAEEL03096	APOSC_13836
OG0002868	CAEEL05539	APOSC_05918
OG0002873	CAEEL07574	APOSC_00132
OG0002876	CAEEL10277	APOSC_27500
OG0002877	CAEEL02920	APOSC_07709, APOSC_07710
OG0002880	CAEEL11517	APOSC_09199, APOSC_09200, APOSC_09197, APOSC_03392
OG0002883	CAEEL05948	APOSC_06370
OG0002884	CAEEL01828	APOSC_05083
OG0002887	CAEEL06082, CAEEL06083	APOSC_28033
OG0002889	CAEEL10804	APOSC_17514
OG0002891	CAEEL04184, CAEEL01874	APOSC_00377
OG0002893	CAEEL02075	APOSC_03975, APOSC_03565
OG0002894	CAEEL14713	APOSC_28201
OG0002895	CAEEL07602, CAEEL10533	APOSC_12290
OG0002896	CAEEL18643	APOSC_05971
OG0002898	CAEEL13137	APOSC_23417, APOSC_07117
OG0002899	CAEEL01046	APOSC_05842, APOSC_05841
OG0002906	CAEEL05147	APOSC_06199
OG0002907	CAEEL01271	APOSC_22192, APOSC_12383
OG0002909	CAEEL11759	APOSC_20987
OG0002910	CAEEL04697	APOSC_20846
OG0002912	CAEEL00640	APOSC_13575, APOSC_04070, APOSC_18937
OG0002913	CAEEL02893	APOSC_26944
OG0002915	CAEEL02902	APOSC_11969
OG0002916	CAEEL04244	APOSC_15928
OG0002919	CAEEL00259	APOSC_24883, APOSC_24882
OG0002921	CAEEL06148	APOSC_23354, APOSC_22673, APOSC_22672
OG0002925	CAEEL01723, CAEEL07404	APOSC_13803
OG0002927	CAEEL01626	APOSC_25752, APOSC_25753
OG0002944	CAEEL11414	APOSC_27841
OG0002947	CAEEL06268	APOSC_02093, APOSC_21267
OG0002949	CAEEL05799	APOSC_17385, APOSC_05632, APOSC_26810, APOSC_01185, APOSC_05631
OG0002952	CAEEL09036	APOSC_22189
OG0002953	CAEEL11622	APOSC_27639
OG0002955	CAEEL01420	APOSC_19247
OG0002957	CAEEL02702	APOSC_03768
OG0002959	CAEEL12413, CAEEL12412	APOSC_09873
OG0002960	CAEEL01541	APOSC_22624
