source	target	weight
TCONS_00041695	TCONS_00011140	0.03536317
TCONS_00037097	TCONS_00005364	0.93522614
TCONS_00047299	TCONS_00029492	0.935227
TCONS_00018547	TCONS_00029628	0.93522775
TCONS_00011491	TCONS_00008368	0.93523216
TCONS_00011491	TCONS_00013618	0.93523234
TCONS_00041695	TCONS_00048631	0.05096670000000003
TCONS_00045354	TCONS_00028626	0.93523544
TCONS_00018547	TCONS_00001573	0.9352388
TCONS_00006235	TCONS_00028315	0.9352392
TCONS_00017780	TCONS_00023662	0.008383829999999981
TCONS_00009611	TCONS_00048803	0.043274859999999915
TCONS_00045354	TCONS_00005423	0.93524265
TCONS_00045275	TCONS_00012061	0.02633720000000006
TCONS_00018547	TCONS_00055755	0.93524694
TCONS_00021998	TCONS_00001797	0.9352495
TCONS_00019617	TCONS_00007513	0.93525004
TCONS_00041694	TCONS_00004348	0.9352511
TCONS_00021998	TCONS_00012740	0.9352513
TCONS_00021202	TCONS_00000425	0.9352524
TCONS_00021202	TCONS_00013018	0.93525326
TCONS_00041695	TCONS_00022432	0.93525434
TCONS_00006235	TCONS_00016056	0.93525666
TCONS_00030624	TCONS_00045404	0.021326000000000067
TCONS_00019617	TCONS_00006495	0.93525696
TCONS_00018547	TCONS_00019234	0.9352576
TCONS_00006235	TCONS_00048863	0.9352581
TCONS_00001951	TCONS_00017283	0.93525904
TCONS_00019617	TCONS_00027634	0.050405360000000066
TCONS_00018547	TCONS_00028296	0.9352606
TCONS_00041694	TCONS_00005425	0.9352653
TCONS_00027932	TCONS_00027968	0.9352658
TCONS_00047299	TCONS_00030309	0.9352663
TCONS_00041694	TCONS_00002678	0.9352677
TCONS_00011489	TCONS_00016768	0.93526787
TCONS_00009689	TCONS_00006193	0.93526787
TCONS_00021998	TCONS_00054857	0.9352689
TCONS_00028953	TCONS_00050937	0.9352693
TCONS_00006235	TCONS_00052574	0.03394520000000001
TCONS_00027932	TCONS_00054292	0.93527216
TCONS_00011491	TCONS_00002924	0.008886900000000031
TCONS_00045275	TCONS_00029577	0.93527275
TCONS_00041695	TCONS_00027209	0.93527335
TCONS_00009611	TCONS_00033332	0.9352742
TCONS_00045275	TCONS_00030290	0.93527466
TCONS_00057143	TCONS_00029682	0.93527484
TCONS_00009689	TCONS_00016102	0.9352758
TCONS_00042488	TCONS_00022583	0.93527776
TCONS_00045354	TCONS_00043851	0.93527853
TCONS_00054588	TCONS_00011017	0.93527883
TCONS_00020167	TCONS_00047595	0.93527997
TCONS_00009689	TCONS_00020570	0.9352811
TCONS_00018547	TCONS_00006364	0.9352821
TCONS_00041694	TCONS_00054523	0.9352823
TCONS_00045354	TCONS_00020601	0.9352842
TCONS_00020167	TCONS_00039481	0.93528533
TCONS_00021998	TCONS_00029282	0.9352863
TCONS_00027932	TCONS_00022572	0.93528646
TCONS_00045275	TCONS_00047302	0.04568494000000001
TCONS_00030624	TCONS_00028055	0.02252670000000001
TCONS_00042488	TCONS_00032031	0.93529123
TCONS_00028953	TCONS_00025327	0.9352916
TCONS_00019617	TCONS_00033299	0.9352935
TCONS_00027932	TCONS_00011698	0.93529356
TCONS_00053431	TCONS_00042087	0.04110120000000006
TCONS_00041694	TCONS_00011143	0.9352948
TCONS_00045354	TCONS_00025949	0.9352955
TCONS_00057143	TCONS_00041898	0.9352964
TCONS_00006235	TCONS_00056844	0.935298
TCONS_00027932	TCONS_00045806	0.935298
TCONS_00054588	TCONS_00049779	0.935299
TCONS_00021994	TCONS_00050867	0.011157689999999998
TCONS_00053431	TCONS_00054466	0.045229789999999936
TCONS_00028953	TCONS_00019536	0.93530226
TCONS_00027932	TCONS_00046779	0.93530333
TCONS_00045275	TCONS_00017532	0.047374539999999965
TCONS_00027932	TCONS_00026252	0.93530554
TCONS_00009611	TCONS_00042946	0.93530965
TCONS_00001951	TCONS_00022575	0.05715523
TCONS_00021994	TCONS_00041665	0.9353121
TCONS_00009689	TCONS_00019617	0.9353125
TCONS_00027932	TCONS_00044185	0.93531287
TCONS_00011580	TCONS_00001576	0.9353129
TCONS_00021994	TCONS_00011638	0.042855939999999926
TCONS_00045354	TCONS_00005456	0.9353153
TCONS_00011489	TCONS_00052014	0.9353159
TCONS_00014249	TCONS_00045503	0.021159299999999992
TCONS_00037097	TCONS_00013765	0.93532217
TCONS_00018547	TCONS_00023963	0.9353222
TCONS_00018547	TCONS_00030001	0.9353223
TCONS_00041695	TCONS_00026364	0.9353242
TCONS_00041695	TCONS_00051026	0.04747250000000003
TCONS_00045354	TCONS_00024002	0.93532634
TCONS_00045354	TCONS_00049739	0.9353266
TCONS_00006235	TCONS_00053261	0.056732000000000005
TCONS_00009611	TCONS_00003540	0.04356662999999994
TCONS_00011491	TCONS_00016980	0.05579460000000003
TCONS_00045275	TCONS_00016455	0.935328
TCONS_00030624	TCONS_00006803	0.010333099999999984
TCONS_00037097	TCONS_00034317	0.93533295
TCONS_00057143	TCONS_00003894	0.9353349
TCONS_00041694	TCONS_00019159	0.93533593
TCONS_00037097	TCONS_00015806	0.9353365
TCONS_00021202	TCONS_00012323	0.9353416
TCONS_00019617	TCONS_00035937	0.9353429
TCONS_00009611	TCONS_00022222	0.93534344
TCONS_00021202	TCONS_00005156	0.93534404
TCONS_00055417	TCONS_00036127	0.0017936400000000408
TCONS_00017780	TCONS_00013765	0.9353443
TCONS_00041695	TCONS_00022816	0.93534434
TCONS_00021994	TCONS_00009378	0.93534505
TCONS_00011491	TCONS_00036684	0.04346055000000004
TCONS_00020167	TCONS_00049697	0.039449029999999996
TCONS_00021994	TCONS_00040778	0.04555614000000008
TCONS_00001951	TCONS_00045190	0.93535
TCONS_00037097	TCONS_00051594	0.9353524
TCONS_00047299	TCONS_00019229	0.010910060000000055
TCONS_00019617	TCONS_00031453	0.93535376
TCONS_00011491	TCONS_00055016	0.93535435
TCONS_00006235	TCONS_00038184	0.9353553
TCONS_00041695	TCONS_00033553	0.9353569
TCONS_00028953	TCONS_00034704	0.9353578
TCONS_00009611	TCONS_00007735	0.9353579
TCONS_00018547	TCONS_00002051	0.9353604
TCONS_00021202	TCONS_00045555	0.9353607
TCONS_00020167	TCONS_00019172	0.9353623
TCONS_00054588	TCONS_00027232	0.93536305
TCONS_00045354	TCONS_00006570	0.9353646
TCONS_00021994	TCONS_00049625	0.04401569999999999
TCONS_00011491	TCONS_00016805	0.93536514
TCONS_00009611	TCONS_00018138	0.93536705
TCONS_00021202	TCONS_00030795	0.9353681
TCONS_00047299	TCONS_00051973	0.9353684
TCONS_00053431	TCONS_00018558	0.037221640000000056
TCONS_00041695	TCONS_00041317	0.93537587
TCONS_00009689	TCONS_00006431	0.93537617
TCONS_00018547	TCONS_00053676	0.93537635
TCONS_00014249	TCONS_00035180	0.93537635
TCONS_00018547	TCONS_00046533	0.9353764
TCONS_00021994	TCONS_00027119	0.021501340000000035
TCONS_00045354	TCONS_00037097	0.93537796
TCONS_00011489	TCONS_00031065	0.9353786
TCONS_00018547	TCONS_00017443	0.9353792
TCONS_00006235	TCONS_00014693	0.93538016
TCONS_00017780	TCONS_00026063	0.9353804
TCONS_00018547	TCONS_00008117	0.9353805
TCONS_00045354	TCONS_00052518	0.9353814
TCONS_00041694	TCONS_00031402	0.935382
TCONS_00021994	TCONS_00035427	0.9353823
TCONS_00009611	TCONS_00027920	0.9353827
TCONS_00045354	TCONS_00038040	0.9353834
TCONS_00054588	TCONS_00026683	0.9353837
TCONS_00045354	TCONS_00028211	0.9353869
TCONS_00011491	TCONS_00022723	0.039668510000000046
TCONS_00006235	TCONS_00019245	0.93539214
TCONS_00011491	TCONS_00055579	0.03909206999999992
TCONS_00041695	TCONS_00053739	0.9353932
TCONS_00009611	TCONS_00041899	0.05843555
TCONS_00011491	TCONS_00034488	0.93539536
TCONS_00021998	TCONS_00016480	0.93540007
TCONS_00019617	TCONS_00043407	0.9354017
TCONS_00041695	TCONS_00015452	0.9354025
TCONS_00054588	TCONS_00048336	0.93540317
TCONS_00011489	TCONS_00045499	0.9354037
TCONS_00009611	TCONS_00042001	0.93540376
TCONS_00027932	TCONS_00042388	0.9354072
TCONS_00019617	TCONS_00001327	0.93540764
TCONS_00019617	TCONS_00004067	0.9354086
TCONS_00011491	TCONS_00002643	0.016926999999999914
TCONS_00041695	TCONS_00020792	0.049046799999999946
TCONS_00021202	TCONS_00056700	0.9354125
TCONS_00006235	TCONS_00026471	0.9354129
TCONS_00045354	TCONS_00004598	0.9354156
TCONS_00009611	TCONS_00054198	0.93541986
TCONS_00021202	TCONS_00027039	0.93542033
TCONS_00045354	TCONS_00021246	0.93542314
TCONS_00045354	TCONS_00018134	0.9354234
TCONS_00027932	TCONS_00052732	0.93542707
TCONS_00045275	TCONS_00026075	0.00100606999999997
TCONS_00045275	TCONS_00055016	0.9354352
TCONS_00045354	TCONS_00003984	0.93543655
TCONS_00021202	TCONS_00024007	0.9354371
TCONS_00021998	TCONS_00029039	0.9354413
TCONS_00009611	TCONS_00024224	0.93544173
TCONS_00045275	TCONS_00021336	0.9354426
TCONS_00021994	TCONS_00056542	0.02888774999999999
TCONS_00041694	TCONS_00009860	0.93544376
TCONS_00009611	TCONS_00016455	0.9354439
TCONS_00045354	TCONS_00027064	0.93544585
TCONS_00055417	TCONS_00022803	0.009640199999999988
TCONS_00019617	TCONS_00018639	0.9354489
TCONS_00055417	TCONS_00006106	0.9354518
TCONS_00021998	TCONS_00009719	0.9354529
TCONS_00041695	TCONS_00028626	0.93545336
TCONS_00021994	TCONS_00028954	0.0033229300000000572
TCONS_00011580	TCONS_00055755	0.93545943
TCONS_00053431	TCONS_00033906	0.04272647000000007
TCONS_00053431	TCONS_00012101	0.93546414
TCONS_00021994	TCONS_00027931	0.93546695
TCONS_00045275	TCONS_00045439	0.93546873
TCONS_00009689	TCONS_00043407	0.9354709
TCONS_00017780	TCONS_00022583	0.9354717
TCONS_00027932	TCONS_00010763	0.9354727
TCONS_00057143	TCONS_00009779	0.9354738
TCONS_00009611	TCONS_00030018	0.93547547
TCONS_00009611	TCONS_00004943	0.04573044000000004
TCONS_00011491	TCONS_00010994	0.039953999999999934
TCONS_00041695	TCONS_00000742	0.93547636
TCONS_00045275	TCONS_00021067	0.016850339999999964
TCONS_00021998	TCONS_00024432	0.93547887
TCONS_00028953	TCONS_00045615	0.935483
TCONS_00009611	TCONS_00053959	0.9354861
TCONS_00030624	TCONS_00010164	0.012029129999999943
TCONS_00021202	TCONS_00037369	0.9354884
TCONS_00045354	TCONS_00057276	0.9354886
TCONS_00041694	TCONS_00009864	0.9354887
TCONS_00014249	TCONS_00052761	0.016140700000000008
TCONS_00020167	TCONS_00016588	0.9354918
TCONS_00009689	TCONS_00037037	0.9354924
TCONS_00053431	TCONS_00000757	0.9354926
TCONS_00009611	TCONS_00003984	0.05659789999999998
TCONS_00011489	TCONS_00048864	0.9354929
TCONS_00041694	TCONS_00031260	0.9354933
TCONS_00045275	TCONS_00026100	0.93549436
TCONS_00027932	TCONS_00043121	0.93549967
TCONS_00055417	TCONS_00051204	0.007220459999999984
TCONS_00045354	TCONS_00056215	0.9355008
TCONS_00018547	TCONS_00002699	0.93550134
TCONS_00009611	TCONS_00052139	0.9355017
TCONS_00027932	TCONS_00019704	0.9355029
TCONS_00021998	TCONS_00021390	0.935503
TCONS_00041695	TCONS_00027570	0.93550336
TCONS_00021202	TCONS_00026465	0.93550426
TCONS_00054588	TCONS_00031378	0.93550485
TCONS_00041695	TCONS_00047302	0.93550503
TCONS_00021994	TCONS_00052628	0.93550557
TCONS_00045354	TCONS_00030470	0.9355088
TCONS_00054588	TCONS_00029324	0.9355095
TCONS_00021202	TCONS_00008499	0.9355117
TCONS_00053431	TCONS_00001969	0.057253629999999944
TCONS_00006235	TCONS_00037670	0.93551224
TCONS_00006235	TCONS_00044077	0.9355131
TCONS_00011491	TCONS_00013619	0.93551445
TCONS_00021998	TCONS_00049003	0.9355157
TCONS_00041695	TCONS_00049669	0.93551743
TCONS_00021998	TCONS_00039126	0.93552095
TCONS_00011491	TCONS_00037583	0.935522
TCONS_00021998	TCONS_00004149	0.93552256
TCONS_00018547	TCONS_00037487	0.9355226
TCONS_00009611	TCONS_00016049	0.93552274
TCONS_00045354	TCONS_00015676	0.9355229
TCONS_00055417	TCONS_00045407	0.93552375
TCONS_00021998	TCONS_00056953	0.9355241
TCONS_00018547	TCONS_00029082	0.93552524
TCONS_00011489	TCONS_00008036	0.9355257
TCONS_00027932	TCONS_00022401	0.9355264
TCONS_00021998	TCONS_00016442	0.93552685
TCONS_00009611	TCONS_00024325	0.93552697
TCONS_00047299	TCONS_00029628	0.05371479999999995
TCONS_00021202	TCONS_00007127	0.9355292
TCONS_00018547	TCONS_00026833	0.935531
TCONS_00011491	TCONS_00009253	0.9355314
TCONS_00019617	TCONS_00000199	0.93553215
TCONS_00027932	TCONS_00028638	0.9355332
TCONS_00021994	TCONS_00042789	0.93553364
TCONS_00055417	TCONS_00012670	0.0022345600000001076
TCONS_00009611	TCONS_00029143	0.93553615
TCONS_00021202	TCONS_00004437	0.9355391
TCONS_00021998	TCONS_00015718	0.9355407
TCONS_00054588	TCONS_00036034	0.93554074
TCONS_00014206	TCONS_00052266	0.93554306
TCONS_00006235	TCONS_00056454	0.93554366
TCONS_00057143	TCONS_00044694	0.9355442
TCONS_00021202	TCONS_00001920	0.93554497
TCONS_00006235	TCONS_00010910	0.93554515
TCONS_00037097	TCONS_00021407	0.9355452
TCONS_00021994	TCONS_00008995	0.006201930000000022
TCONS_00019617	TCONS_00039474	0.9355459
TCONS_00009689	TCONS_00004893	0.9355494
TCONS_00006235	TCONS_00020805	0.9355508
TCONS_00018547	TCONS_00020216	0.9355533
TCONS_00009611	TCONS_00014032	0.05490410000000001
TCONS_00041694	TCONS_00045504	0.93555766
TCONS_00054588	TCONS_00049778	0.93555796
TCONS_00027932	TCONS_00022726	0.93555874
TCONS_00011491	TCONS_00037369	0.935559
TCONS_00009611	TCONS_00054523	0.9355592
TCONS_00045354	TCONS_00015568	0.93556124
TCONS_00011580	TCONS_00009908	0.03757292000000001
TCONS_00021202	TCONS_00007181	0.93556184
TCONS_00045275	TCONS_00027562	0.012485729999999973
TCONS_00020167	TCONS_00031874	0.04031560000000001
TCONS_00041694	TCONS_00002937	0.9355655
TCONS_00011489	TCONS_00006193	0.93556577
TCONS_00045275	TCONS_00033332	0.05840970000000001
TCONS_00019617	TCONS_00055759	0.935568
TCONS_00045275	TCONS_00048368	0.054458600000000024
TCONS_00027932	TCONS_00030460	0.9355714
TCONS_00030624	TCONS_00031270	0.025824499999999917
TCONS_00047299	TCONS_00057120	0.9355724
TCONS_00028953	TCONS_00055858	0.93557316
TCONS_00045275	TCONS_00022727	0.013433600000000046
TCONS_00009611	TCONS_00012002	0.9355743
TCONS_00011491	TCONS_00049303	0.041091160000000015
TCONS_00009689	TCONS_00051999	0.93557656
TCONS_00045275	TCONS_00026172	0.9355779
TCONS_00041695	TCONS_00041227	0.9355785
TCONS_00045354	TCONS_00018080	0.9355792
TCONS_00006235	TCONS_00029143	0.93557984
TCONS_00021994	TCONS_00020516	0.93558
TCONS_00045354	TCONS_00026072	0.9355836
TCONS_00021202	TCONS_00038159	0.93558556
TCONS_00011491	TCONS_00035054	0.04952464000000001
TCONS_00009611	TCONS_00010453	0.93559
TCONS_00020167	TCONS_00042417	0.037910600000000017
TCONS_00028953	TCONS_00001078	0.9355904
TCONS_00021202	TCONS_00050055	0.93559176
TCONS_00021994	TCONS_00010440	0.04060459999999999
TCONS_00041695	TCONS_00050115	0.053883899999999985
TCONS_00041695	TCONS_00007951	0.93559945
TCONS_00014249	TCONS_00026420	0.01072753000000004
TCONS_00009689	TCONS_00002547	0.9356053
TCONS_00045275	TCONS_00001797	0.008654420000000052
TCONS_00011491	TCONS_00018636	0.9356055
TCONS_00011580	TCONS_00046802	0.9356058
TCONS_00018547	TCONS_00008437	0.9356068
TCONS_00045275	TCONS_00012740	0.047376439999999964
TCONS_00011491	TCONS_00004149	0.9356073
TCONS_00018547	TCONS_00022414	0.9356092
TCONS_00053431	TCONS_00031004	0.05349314999999999
TCONS_00021998	TCONS_00015366	0.9356148
TCONS_00027932	TCONS_00022854	0.9356153
TCONS_00047299	TCONS_00053785	0.0003068000000000515
TCONS_00011491	TCONS_00014589	0.05592841000000004
TCONS_00055417	TCONS_00019581	0.9356208
TCONS_00057143	TCONS_00009195	0.9356219
TCONS_00030624	TCONS_00051615	0.0031370400000000354
TCONS_00045275	TCONS_00054857	0.016932469999999977
TCONS_00057143	TCONS_00030929	0.93562686
TCONS_00053431	TCONS_00048330	0.93562704
TCONS_00021202	TCONS_00026419	0.9356305
TCONS_00041695	TCONS_00001797	0.9356327
TCONS_00021994	TCONS_00001097	0.006087199999999959
TCONS_00041694	TCONS_00008480	0.9356342
TCONS_00055417	TCONS_00029492	0.05161011000000004
TCONS_00009689	TCONS_00016323	0.9356389
TCONS_00047299	TCONS_00030626	0.05124324000000002
TCONS_00053431	TCONS_00049629	0.93564147
TCONS_00045275	TCONS_00029282	0.006419259999999927
TCONS_00021994	TCONS_00029727	0.004927239999999999
TCONS_00057143	TCONS_00053166	0.93564534
TCONS_00018547	TCONS_00001339	0.935651
TCONS_00021998	TCONS_00022432	0.9356525
TCONS_00009611	TCONS_00027505	0.935653
TCONS_00021998	TCONS_00055227	0.93565404
TCONS_00018547	TCONS_00030949	0.93565613
TCONS_00021998	TCONS_00017389	0.9356574
TCONS_00057143	TCONS_00024047	0.9356592
TCONS_00009689	TCONS_00047360	0.9356628
TCONS_00014206	TCONS_00008145	0.9356632
TCONS_00027932	TCONS_00009196	0.935664
TCONS_00009611	TCONS_00051865	0.052907029999999966
TCONS_00045354	TCONS_00008062	0.9356701
TCONS_00027932	TCONS_00041915	0.9356729
TCONS_00053431	TCONS_00015016	0.04863740000000005
TCONS_00011491	TCONS_00036202	0.9356749
TCONS_00006235	TCONS_00020362	0.9356787
TCONS_00021998	TCONS_00021044	0.93567944
TCONS_00009611	TCONS_00016655	0.029572450000000083
TCONS_00028953	TCONS_00021701	0.93568665
TCONS_00009689	TCONS_00015896	0.93568677
TCONS_00041695	TCONS_00049676	0.93568695
TCONS_00041694	TCONS_00030849	0.935687
TCONS_00011491	TCONS_00027980	0.034532149999999984
TCONS_00009611	TCONS_00049569	0.9356883
TCONS_00006235	TCONS_00037000	0.04429289999999997
TCONS_00021998	TCONS_00055345	0.9356929
TCONS_00021998	TCONS_00002218	0.9356936
TCONS_00030624	TCONS_00023129	0.93569595
TCONS_00020167	TCONS_00027411	0.9356963
TCONS_00011489	TCONS_00003894	0.9357004
TCONS_00006235	TCONS_00021914	0.9357006
TCONS_00030624	TCONS_00027108	0.01511545999999997
TCONS_00014249	TCONS_00008906	0.01233200000000001
TCONS_00027932	TCONS_00053783	0.93570536
TCONS_00021994	TCONS_00039817	0.93570554
TCONS_00053431	TCONS_00019326	0.9357071
TCONS_00006235	TCONS_00050079	0.05693477000000002
TCONS_00006235	TCONS_00036739	0.93571115
TCONS_00047299	TCONS_00037094	0.00012500000000004174
TCONS_00047299	TCONS_00008119	0.0354854
TCONS_00045354	TCONS_00054647	0.93571395
TCONS_00045354	TCONS_00041899	0.93571436
TCONS_00009689	TCONS_00011494	0.9357145
TCONS_00055417	TCONS_00013566	0.003915429999999942
TCONS_00020167	TCONS_00022414	0.040173400000000026
TCONS_00045354	TCONS_00056925	0.93571746
TCONS_00047299	TCONS_00027569	0.9357181
TCONS_00037097	TCONS_00037485	0.9357183
TCONS_00020167	TCONS_00042105	0.9357193
TCONS_00009689	TCONS_00022906	0.93572295
TCONS_00020167	TCONS_00034704	0.05870337000000003
TCONS_00030624	TCONS_00010212	0.05033824999999992
TCONS_00027932	TCONS_00009719	0.9357362
TCONS_00018547	TCONS_00028481	0.9357382
TCONS_00021998	TCONS_00012333	0.9357392
TCONS_00055417	TCONS_00031340	0.002712900000000018
TCONS_00009611	TCONS_00029281	0.93574405
TCONS_00014206	TCONS_00019282	0.9357444
TCONS_00027932	TCONS_00019369	0.93574464
TCONS_00028953	TCONS_00021349	0.9357447
TCONS_00011491	TCONS_00050670	0.01652883999999999
TCONS_00045354	TCONS_00046849	0.935748
TCONS_00009689	TCONS_00056846	0.9357492
TCONS_00019617	TCONS_00029316	0.9357546
TCONS_00011491	TCONS_00020597	0.046759949999999995
TCONS_00045275	TCONS_00016480	0.0242521
TCONS_00047299	TCONS_00025327	0.9357564
TCONS_00009611	TCONS_00007477	0.9357565
TCONS_00006235	TCONS_00001408	0.9357598
TCONS_00041695	TCONS_00006185	0.93576103
TCONS_00021998	TCONS_00054198	0.9357613
TCONS_00021202	TCONS_00008291	0.93576133
TCONS_00021202	TCONS_00017320	0.9357623
TCONS_00041695	TCONS_00031060	0.9357629
TCONS_00027932	TCONS_00033553	0.9357649
TCONS_00041694	TCONS_00028957	0.93576497
TCONS_00021994	TCONS_00029573	0.038843260000000046
TCONS_00019617	TCONS_00016102	0.9357702
TCONS_00011491	TCONS_00034268	0.024913789999999936
TCONS_00020167	TCONS_00020737	0.04183519000000002
TCONS_00017780	TCONS_00021407	0.93577373
TCONS_00009611	TCONS_00023217	0.9357738
TCONS_00041695	TCONS_00016712	0.935774
TCONS_00021202	TCONS_00027122	0.93577915
TCONS_00057143	TCONS_00018825	0.9357809
TCONS_00011491	TCONS_00026172	0.93578094
TCONS_00028953	TCONS_00051973	0.93578184
TCONS_00006235	TCONS_00013524	0.935783
TCONS_00021202	TCONS_00019869	0.9357836
TCONS_00011491	TCONS_00002218	0.9357878
TCONS_00021202	TCONS_00024115	0.93578815
TCONS_00011489	TCONS_00017283	0.93579006
TCONS_00009689	TCONS_00006362	0.9357906
TCONS_00006235	TCONS_00008398	0.9357907
TCONS_00021202	TCONS_00026270	0.93579257
TCONS_00057143	TCONS_00010996	0.93579274
TCONS_00019617	TCONS_00044053	0.93579435
TCONS_00011491	TCONS_00007178	0.05606460999999996
TCONS_00045275	TCONS_00029039	0.01634608999999998
TCONS_00053431	TCONS_00009908	0.9357974
TCONS_00021998	TCONS_00056445	0.93579865
TCONS_00019617	TCONS_00049713	0.9358001
TCONS_00011489	TCONS_00052580	0.9358029
TCONS_00021998	TCONS_00025889	0.93580735
TCONS_00045275	TCONS_00009719	0.9358088
TCONS_00021994	TCONS_00015043	0.004415670000000094
TCONS_00055417	TCONS_00027569	0.9358108
TCONS_00014249	TCONS_00051437	0.012246599999999996
TCONS_00045354	TCONS_00042452	0.93581104
TCONS_00057143	TCONS_00017771	0.93581194
TCONS_00045354	TCONS_00014976	0.93581206
TCONS_00006235	TCONS_00028210	0.93581206
TCONS_00021202	TCONS_00026471	0.9358122
TCONS_00018547	TCONS_00049697	0.93581676
TCONS_00019617	TCONS_00011194	0.935821
TCONS_00009611	TCONS_00027327	0.05521385000000001
TCONS_00021994	TCONS_00028998	0.93582135
TCONS_00021994	TCONS_00051033	0.0027509400000000905
TCONS_00009611	TCONS_00008916	0.043615700000000035
TCONS_00053431	TCONS_00012839	0.9358241
TCONS_00009611	TCONS_00042388	0.056091749999999996
TCONS_00021202	TCONS_00010089	0.9358267
TCONS_00021202	TCONS_00053533	0.93582827
TCONS_00041694	TCONS_00045956	0.93582827
TCONS_00041694	TCONS_00005165	0.9358294
TCONS_00041694	TCONS_00055593	0.93583107
TCONS_00009611	TCONS_00027064	0.035975599999999996
TCONS_00053431	TCONS_00022209	0.038357839999999976
TCONS_00045275	TCONS_00024432	0.93583477
TCONS_00045354	TCONS_00025251	0.9358353
TCONS_00041695	TCONS_00011262	0.9358363
TCONS_00021202	TCONS_00040477	0.93584037
TCONS_00047299	TCONS_00019581	0.9358426
TCONS_00006235	TCONS_00054421	0.93584526
TCONS_00027932	TCONS_00056410	0.9358467
TCONS_00018547	TCONS_00010164	0.93584996
TCONS_00006235	TCONS_00030567	0.93585163
TCONS_00055417	TCONS_00057267	0.9358543
TCONS_00047299	TCONS_00001969	0.02658536999999994
TCONS_00021202	TCONS_00002544	0.9358568
