Orthogroup	DROME	OWEFU
OG0000907	DROME01472, DROME01473, DROME01474, DROME01471	OFUSG26462.1.p1
OG0000908	DROME05842, DROME05841	OFUSG05748.2.p1, OFUSG05748.4.p1, OFUSG05748.1.p1, OFUSG05748.3.p1
OG0000908	DROME15683	OFUSG10578.1.p1
OG0000908	DROME16604	OFUSG05747.1.p1, OFUSG01906.1.p1, OFUSG01905.1.p1, OFUSG10342.1.p1
OG0000909	DROME21889, DROME21890, DROME21873, DROME21876, DROME21877, DROME21875	OFUSG00497.1.p1
OG0000911	DROME15954, DROME15951, DROME15953, DROME15956, DROME15955, DROME15952, DROME15957	OFUSG13934.1.p1
OG0000913	DROME01636, DROME01633, DROME01634, DROME01635, DROME10634, DROME10638, DROME10637, DROME10636, DROME10635, DROME10633, DROME05629, DROME10407, DROME10406, DROME08899, DROME10631, DROME10640, DROME10639, DROME21277, DROME21276, DROME21275	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1
OG0000914	DROME06233, DROME06234, DROME06235	OFUSG18797.2.p1, OFUSG18797.1.p1
OG0000921	DROME21958	OFUSG26697.1.p1
OG0000923	DROME19914	OFUSG04091.1.p1
OG0000923	DROME04554, DROME04553	OFUSG16107.1.p1
OG0000925	DROME02762, DROME02761	OFUSG21493.1.p1
OG0000925	DROME13733, DROME13734	OFUSG25811.2.p1, OFUSG25811.1.p1
OG0000926	DROME22087	OFUSG01341.1.p1
OG0000926	DROME13962, DROME13964, DROME13963, DROME13961	OFUSG01340.1.p1, OFUSG20594.1.p1, OFUSG09241.1.p1
OG0000927	DROME15912, DROME15911, DROME13544, DROME01290	OFUSG26854.1.p1
OG0000929	DROME02144, DROME02147, DROME02145, DROME02146, DROME02148, DROME02143	OFUSG01585.1.p1
OG0000931	DROME06107, DROME06103, DROME06106, DROME06105, DROME06104	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1
OG0000932	DROME19600, DROME19599, DROME19601, DROME19598	OFUSG22610.1.p1
OG0000933	DROME00363	OFUSG11577.2.p1, OFUSG11577.1.p1
OG0000934	DROME18021	OFUSG01031.1.p1
OG0000934	DROME12197, DROME12198	OFUSG08244.1.p1
OG0000935	DROME19387	OFUSG16551.1.p1
OG0000944	DROME05002, DROME05004, DROME05003, DROME05001, DROME05005, DROME04999, DROME05000	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1
OG0000945	DROME11635, DROME10522	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1
OG0000946	DROME18472, DROME18473, DROME18474, DROME18476	OFUSG00368.1.p1, OFUSG00634.1.p1, OFUSG01913.2.p1, OFUSG01913.1.p1
OG0000947	DROME14910, DROME14909	OFUSG17100.1.p1
OG0000949	DROME20631	OFUSG01898.1.p1
OG0000950	DROME15080, DROME15081, DROME15075, DROME15077, DROME15078, DROME15076, DROME15082, DROME15083, DROME15079	OFUSG23770.1.p1
OG0000953	DROME12838, DROME10330	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1
OG0000954	DROME12405, DROME12406, DROME12407	OFUSG04263.1.p1
OG0000955	DROME04991, DROME04992, DROME04993, DROME04990	OFUSG21035.1.p1
OG0000955	DROME09197, DROME02414	OFUSG02908.1.p1
OG0000957	DROME11550, DROME11548, DROME11549	OFUSG09505.1.p1, OFUSG09505.2.p1
OG0000958	DROME14600, DROME14604, DROME14602, DROME14603, DROME14601, DROME14605, DROME10611, DROME10609, DROME10610, DROME10608, DROME12027	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1
OG0000960	DROME04151, DROME04150, DROME04154, DROME04153, DROME04158, DROME04156, DROME04161, DROME04149, DROME04152, DROME04155, DROME04157, DROME04160, DROME04159	OFUSG05056.1.p1
OG0000963	DROME09182, DROME09184, DROME09183, DROME07082	OFUSG18073.1.p1, OFUSG26256.1.p1
OG0000965	DROME10303	OFUSG10177.1.p1
OG0000965	DROME10622	OFUSG05283.1.p1
OG0000967	DROME01950, DROME01951, DROME01952	OFUSG18109.1.p1
OG0000968	DROME19457	OFUSG15086.1.p1
OG0000969	DROME17496	OFUSG16049.1.p1, OFUSG16049.2.p1
OG0000970	DROME21979, DROME21981, DROME21980, DROME21978, DROME21982	OFUSG24109.1.p1
OG0000972	DROME02149, DROME02155, DROME02156	OFUSG22434.1.p1
OG0000972	DROME12808, DROME12809	OFUSG10857.2.p1, OFUSG10857.1.p1
OG0000974	DROME20587, DROME20537, DROME20538	OFUSG00334.1.p1, OFUSG00864.1.p1, OFUSG12017.1.p1
OG0000976	DROME15676	OFUSG10263.2.p1, OFUSG10263.1.p1, OFUSG10262.1.p1, OFUSG10264.2.p1, OFUSG10264.1.p1, OFUSG18417.2.p1, OFUSG18417.1.p1, OFUSG03178.1.p1, OFUSG03178.2.p1
OG0000979	DROME10162, DROME10163, DROME10160, DROME10161, DROME10164	OFUSG20447.2.p1, OFUSG20447.1.p1
OG0000982	DROME07397, DROME07866, DROME07869, DROME07868, DROME07870, DROME07867	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1
OG0000984	DROME12019, DROME07638	OFUSG19991.1.p1, OFUSG25577.1.p1, OFUSG07902.1.p1
OG0000985	DROME16403, DROME16400, DROME16401, DROME16404, DROME16402	OFUSG11040.1.p1
OG0000986	DROME00033, DROME00029, DROME00034, DROME00031, DROME00030, DROME00032	OFUSG09980.1.p1
OG0000987	DROME05032, DROME05034, DROME05033, DROME05035, DROME05036	OFUSG21084.2.p1, OFUSG21084.1.p1
OG0000988	DROME19158	OFUSG21531.1.p1
OG0000992	DROME02382, DROME02383	OFUSG25913.1.p1, OFUSG18155.1.p1, OFUSG18156.1.p1, OFUSG06018.1.p1
OG0000994	DROME20689	OFUSG05737.1.p1
OG0000994	DROME05396	OFUSG19359.1.p1
OG0000995	DROME02709, DROME02710, DROME02712, DROME02711	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1
OG0000997	DROME21618	OFUSG03218.1.p1
OG0000999	DROME05157, DROME05156	OFUSG04563.2.p1, OFUSG04563.1.p1, OFUSG00108.1.p1
OG0001001	DROME01963, DROME01964, DROME01966, DROME01965	OFUSG14675.1.p1
OG0001003	DROME20428, DROME20429	OFUSG24187.1.p1
OG0001004	DROME18265, DROME18264	OFUSG26573.1.p1, OFUSG26573.2.p1
OG0001005	DROME16898	OFUSG06280.1.p1
OG0001006	DROME12303	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1
OG0001008	DROME03430, DROME03431, DROME03434, DROME03433, DROME03432, DROME03436, DROME03435, DROME03437, DROME03438	OFUSG01608.1.p1
OG0001013	DROME18675, DROME18672, DROME18676, DROME18674, DROME18673	OFUSG10524.1.p1
OG0001015	DROME02246, DROME04125	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1
OG0001016	DROME03793	OFUSG16289.1.p1
OG0001016	DROME04453	OFUSG17257.1.p1
OG0001017	DROME08120, DROME08121	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1
OG0001018	DROME08789	OFUSG20884.1.p1
OG0001018	DROME19524	OFUSG25182.1.p1
OG0001019	DROME18178	OFUSG04762.2.p1, OFUSG04762.1.p1
OG0001022	DROME02393, DROME02395, DROME02392, DROME02397, DROME02396, DROME02398, DROME02391, DROME02394, DROME02390	OFUSG14113.1.p1
OG0001023	DROME07472, DROME07471	OFUSG01359.1.p1
OG0001024	DROME14925	OFUSG17905.1.p1
OG0001027	DROME20791, DROME20790, DROME20789, DROME21920, DROME21919	OFUSG15315.1.p1
OG0001028	DROME17206, DROME17210, DROME17209, DROME17205, DROME17207, DROME17208	OFUSG08945.1.p1, OFUSG08945.2.p1
OG0001029	DROME15897, DROME08324	OFUSG23212.2.p1, OFUSG23212.1.p1
OG0001030	DROME15420, DROME15421, DROME15419	OFUSG11700.1.p1
OG0001031	DROME02372	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1
OG0001032	DROME10930, DROME10931, DROME10932	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1
OG0001033	DROME16359	OFUSG17922.1.p1
OG0001033	DROME01958	OFUSG07728.1.p1, OFUSG07728.2.p1
OG0001034	DROME18698, DROME18697, DROME18692, DROME18699, DROME18696, DROME18690, DROME18691, DROME18695, DROME18700, DROME18694, DROME18693	OFUSG04414.1.p1
OG0001036	DROME21959	OFUSG23486.1.p1
OG0001038	DROME06346, DROME06343, DROME06345, DROME06344	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1
OG0001039	DROME19717, DROME19715, DROME19716, DROME12713	OFUSG22530.1.p1
OG0001042	DROME12465, DROME12464, DROME12463, DROME12462	OFUSG18717.1.p1, OFUSG18717.2.p1
OG0001046	DROME05889	OFUSG10400.1.p1
OG0001049	DROME15991	OFUSG21106.1.p1
OG0001050	DROME09499, DROME09500	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1
OG0001052	DROME00663, DROME00661, DROME00662	OFUSG10412.2.p1, OFUSG10412.1.p1
OG0001052	DROME00167	OFUSG10259.2.p1, OFUSG10259.1.p1
OG0001053	DROME11830	OFUSG16393.1.p1, OFUSG18424.1.p1
OG0001054	DROME21929	OFUSG22682.1.p1
OG0001056	DROME10790	OFUSG22022.2.p1, OFUSG20733.1.p1, OFUSG20733.2.p1, OFUSG05122.1.p1, OFUSG04865.1.p1
OG0001058	DROME00756, DROME00761, DROME00757, DROME00759, DROME00758, DROME00755, DROME00762, DROME00760, DROME00763	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1
OG0001060	DROME06478, DROME01930	OFUSG03037.1.p1
OG0001062	DROME12175, DROME12172	OFUSG17199.1.p1, OFUSG17199.2.p1
OG0001063	DROME16034, DROME16033	OFUSG11469.1.p1
OG0001063	DROME14111	OFUSG25069.1.p1, OFUSG10508.1.p1, OFUSG10508.2.p1, OFUSG22067.1.p1, OFUSG12529.1.p1, OFUSG11466.1.p1, OFUSG25070.1.p1, OFUSG12080.1.p1
OG0001064	DROME16728	OFUSG07518.1.p1, OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1, OFUSG23296.2.p1, OFUSG23296.1.p1, OFUSG12041.1.p1, OFUSG12153.1.p1
OG0001064	DROME20769	OFUSG12141.1.p1
OG0001065	DROME13255	OFUSG12064.1.p1
OG0001066	DROME06399	OFUSG05685.1.p1
OG0001072	DROME08170	OFUSG14989.1.p1, OFUSG14989.2.p1
OG0001073	DROME03543, DROME03544, DROME03542	OFUSG03347.1.p1, OFUSG03346.1.p1
OG0001075	DROME05007, DROME05008	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1
OG0001076	DROME10433, DROME10436, DROME10429, DROME10434, DROME10430, DROME10435, DROME10431, DROME10432	OFUSG03330.1.p1
OG0001077	DROME13463, DROME13462	OFUSG15956.1.p1, OFUSG15957.1.p1
OG0001077	DROME14374	OFUSG04687.1.p1, OFUSG04688.1.p1, OFUSG04034.1.p1
OG0001077	DROME15216, DROME15217, DROME15215, DROME15218	OFUSG04424.1.p1
OG0001078	DROME16039, DROME16040	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1
OG0001079	DROME12134, DROME12135, DROME12136	OFUSG06804.1.p1
OG0001081	DROME00421, DROME00420, DROME00419, DROME02998, DROME02997	OFUSG14342.1.p1, OFUSG07840.1.p1
OG0001082	DROME16087, DROME16088, DROME16090, DROME16089	OFUSG04037.1.p1
OG0001083	DROME07895, DROME07890, DROME07893, DROME07892, DROME07896, DROME07887, DROME07888, DROME07889, DROME07891, DROME07885, DROME07886, DROME07894	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1
OG0001084	DROME15262, DROME15263	OFUSG00659.1.p1, OFUSG00659.2.p1
OG0001085	DROME18407, DROME18408, DROME18409	OFUSG06361.1.p1
OG0001086	DROME03964, DROME03962, DROME03963, DROME03961	OFUSG12287.2.p1, OFUSG12287.1.p1
OG0001089	DROME21284, DROME21282, DROME21280, DROME21281, DROME21283	OFUSG19615.2.p1, OFUSG19615.4.p1, OFUSG19615.3.p1, OFUSG19615.1.p1
OG0001091	DROME08376, DROME08378, DROME08377	OFUSG17661.2.p1, OFUSG17661.1.p1
OG0001092	DROME19209, DROME19207, DROME19204, DROME19205, DROME19206, DROME19208, DROME19203	OFUSG02473.1.p1
OG0001093	DROME09012, DROME09005, DROME09009, DROME09004, DROME09007, DROME09010, DROME09011, DROME09006, DROME09008	OFUSG16311.1.p1
OG0001094	DROME08185, DROME21556	OFUSG12462.1.p1
OG0001096	DROME20588, DROME20589, DROME02389	OFUSG26093.1.p1, OFUSG14723.1.p1, OFUSG14723.2.p1, OFUSG26692.2.p1, OFUSG26692.1.p1
OG0001097	DROME12546, DROME12547	OFUSG02921.1.p1, OFUSG17373.1.p1, OFUSG03053.1.p1
OG0001102	DROME11539	OFUSG12472.1.p1
OG0001102	DROME20883	OFUSG11952.1.p1, OFUSG11951.2.p1, OFUSG11951.1.p1
OG0001103	DROME13242, DROME13241, DROME13243, DROME13244	OFUSG12330.1.p1
OG0001104	DROME04004	OFUSG23716.1.p1
OG0001104	DROME02777, DROME02778	OFUSG20028.1.p1, OFUSG23543.2.p1, OFUSG23543.1.p1
OG0001105	DROME22092, DROME02326	OFUSG18002.1.p1, OFUSG25355.1.p1
OG0001108	DROME12857, DROME12858, DROME12856, DROME12855	OFUSG17063.1.p1
OG0001108	DROME21101, DROME21100, DROME21098, DROME21099, DROME21102, DROME18011	OFUSG24077.2.p1, OFUSG24077.1.p1
OG0001109	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1
OG0001111	DROME01145	OFUSG05334.1.p1
OG0001111	DROME15662	OFUSG11299.1.p1
OG0001113	DROME18531, DROME18532	OFUSG01933.1.p1
OG0001113	DROME05388	OFUSG14818.1.p1
OG0001114	DROME00496, DROME16340, DROME16339	OFUSG04229.1.p1
OG0001116	DROME11717, DROME11714, DROME11715, DROME11716	OFUSG23347.1.p1, OFUSG23347.5.p1, OFUSG23347.2.p1, OFUSG23347.4.p1, OFUSG23347.3.p1
OG0001118	DROME14402, DROME14401	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1
OG0001119	DROME17259, DROME17271, DROME17273, DROME17270, DROME17257, DROME17260, DROME17272, DROME17265, DROME17267, DROME17258, DROME17266, DROME17262, DROME17261, DROME17268, DROME17263, DROME17264, DROME17269	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1
OG0001121	DROME11643, DROME11644, DROME11645, DROME11642	OFUSG00225.1.p1, OFUSG00225.2.p1
OG0001124	DROME13810	OFUSG10854.1.p1
OG0001126	DROME07144	OFUSG24750.1.p1
OG0001127	DROME21295, DROME21293, DROME21294, DROME21292	OFUSG16574.1.p1, OFUSG16574.2.p1
OG0001128	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100	OFUSG11491.1.p1
OG0001129	DROME06610	OFUSG05147.2.p1, OFUSG05147.1.p1
OG0001130	DROME08159	OFUSG08598.1.p1
OG0001131	DROME00544	OFUSG21658.1.p1
OG0001132	DROME12585, DROME12584, DROME12583, DROME12582	OFUSG20144.1.p1
OG0001133	DROME02832	OFUSG21360.1.p1
OG0001135	DROME18153, DROME18152	OFUSG17784.2.p1, OFUSG17784.1.p1, OFUSG17785.1.p1, OFUSG02833.1.p1
OG0001136	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1
OG0001137	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225	OFUSG11347.1.p1
OG0001138	DROME16831, DROME16832, DROME16830, DROME16829	OFUSG13035.1.p1, OFUSG13035.2.p1
OG0001139	DROME11285, DROME11284, DROME20784	OFUSG26881.1.p1, OFUSG25576.1.p1
OG0001140	DROME04492, DROME04491	OFUSG20072.1.p1, OFUSG00173.1.p1
OG0001141	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356	OFUSG09098.2.p1, OFUSG09098.1.p1
OG0001142	DROME15460, DROME15458, DROME15459	OFUSG10654.1.p1
OG0001143	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977	OFUSG16015.1.p1
OG0001144	DROME08380	OFUSG23430.1.p1
OG0001148	DROME04431, DROME04432	OFUSG04841.1.p1
OG0001149	DROME20514	OFUSG26608.1.p1, OFUSG26608.2.p1
OG0001156	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1
OG0001158	DROME08138, DROME08137	OFUSG20905.2.p1, OFUSG20905.1.p1
OG0001159	DROME00704	OFUSG11338.1.p1
OG0001159	DROME00657	OFUSG20958.1.p1
OG0001160	DROME05833, DROME05832, DROME05835, DROME05834	OFUSG07954.1.p1
OG0001161	DROME10169, DROME10171, DROME10167, DROME10168, DROME10170	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1
OG0001162	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107	OFUSG20181.1.p1
OG0001163	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899	OFUSG11184.1.p1, OFUSG11184.2.p1
OG0001164	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759	OFUSG24177.1.p1
OG0001165	DROME20938, DROME07288	OFUSG13166.1.p1, OFUSG14678.1.p1, OFUSG14678.2.p1
OG0001167	DROME17311	OFUSG21708.1.p1
OG0001168	DROME02336	OFUSG18913.1.p1
OG0001170	DROME16781	OFUSG01257.1.p1
OG0001172	DROME12074, DROME12075	OFUSG24342.1.p1
OG0001173	DROME08477, DROME08476, DROME08478, DROME08741	OFUSG04684.1.p1
OG0001173	DROME11068	OFUSG04683.1.p1
OG0001174	DROME01257, DROME01258	OFUSG06404.1.p1, OFUSG06737.1.p1, OFUSG06160.1.p1
OG0001175	DROME10674	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1
OG0001177	DROME01933, DROME01934, DROME21906	OFUSG21017.1.p1, OFUSG21015.1.p1, OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1
OG0001178	DROME18168, DROME18169, DROME18170, DROME18167	OFUSG25843.1.p1
OG0001180	DROME10923, DROME10922	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1
OG0001180	DROME01245, DROME01246	OFUSG19622.1.p1
OG0001184	DROME03279	OFUSG07947.1.p1, OFUSG07947.2.p1
OG0001184	DROME17805	OFUSG05984.1.p1
OG0001185	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238	OFUSG20935.1.p1
OG0001186	DROME11811, DROME11812	OFUSG20257.1.p1
OG0001186	DROME18932	OFUSG20541.1.p1
OG0001188	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1
OG0001190	DROME21340, DROME21342, DROME21339, DROME21341	OFUSG17154.1.p1
OG0001191	DROME15546, DROME15547, DROME15549, DROME15548	OFUSG19246.1.p1
OG0001197	DROME14364	OFUSG12312.1.p1
OG0001197	DROME07563	OFUSG04366.2.p1, OFUSG04366.1.p1
OG0001201	DROME20824, DROME20825, DROME20823, DROME20822	OFUSG05227.1.p1
OG0001203	DROME16841	OFUSG11251.2.p1, OFUSG11251.1.p1
OG0001204	DROME15252	OFUSG22699.1.p1
OG0001205	DROME09818, DROME09817	OFUSG02818.1.p1
OG0001208	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816	OFUSG23596.1.p1, OFUSG23596.2.p1
OG0001209	DROME03307	OFUSG16185.1.p1
OG0001210	DROME01292	OFUSG21803.1.p1
OG0001210	DROME21654, DROME21653	OFUSG16955.1.p1
OG0001211	DROME14817, DROME14816, DROME14814, DROME14815	OFUSG26423.1.p1
OG0001212	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021	OFUSG02118.1.p1
OG0001213	DROME12028	OFUSG05564.1.p1
OG0001213	DROME15857	OFUSG24083.1.p1
OG0001214	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1
OG0001215	DROME05613, DROME05611, DROME05612	OFUSG23468.1.p1
OG0001216	DROME20096, DROME20097, DROME20095, DROME15498	OFUSG24041.1.p1
OG0001217	DROME06701	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1
OG0001218	DROME12211, DROME12213, DROME12212	OFUSG23686.1.p1
OG0001219	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628	OFUSG21415.1.p1
OG0001220	DROME02744, DROME20493, DROME20492	OFUSG14871.1.p1, OFUSG14154.1.p1
OG0001221	DROME09514	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1
OG0001223	DROME08781, DROME08780	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1
OG0001225	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794	OFUSG04589.1.p1
OG0001226	DROME09885, DROME09884, DROME09883, DROME09882	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1
OG0001227	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419	OFUSG00654.1.p1
OG0001230	DROME05921, DROME05920	OFUSG21086.1.p1
OG0001231	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1
OG0001232	DROME01876, DROME01877, DROME01878	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1
OG0001234	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231	OFUSG05267.1.p1
OG0001236	DROME06609, DROME04424, DROME20964	OFUSG21425.1.p1
OG0001237	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481	OFUSG04283.1.p1, OFUSG04283.2.p1, OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1
OG0001238	DROME21058	OFUSG19388.1.p1
OG0001238	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292	OFUSG21344.1.p1
OG0001239	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414	OFUSG05931.1.p1, OFUSG05931.2.p1
OG0001241	DROME02596	OFUSG12948.2.p1, OFUSG12948.1.p1
OG0001241	DROME03537	OFUSG14006.1.p1
OG0001243	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1
OG0001244	DROME15047	OFUSG14122.1.p1, OFUSG14121.1.p1
OG0001244	DROME00314, DROME03813, DROME14424, DROME00499, DROME03809, DROME02175, DROME02174, DROME08742, DROME03464, DROME17576, DROME01734, DROME01735, DROME01736, DROME16041, DROME10132, DROME10131	OFUSG03548.1.p1, OFUSG07430.1.p1, OFUSG07407.1.p1, OFUSG07431.1.p1
OG0001245	DROME06795	OFUSG10305.1.p1
OG0001247	DROME18852	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1
OG0001248	DROME02625, DROME02624, DROME02623	OFUSG23624.1.p1
OG0001249	DROME05745, DROME05744, DROME04456, DROME04455	OFUSG17354.1.p1
OG0001250	DROME10391, DROME10390, DROME10392	OFUSG09998.1.p1, OFUSG09998.2.p1
OG0001251	DROME08364	OFUSG21037.1.p1
OG0001251	DROME04532	OFUSG04849.1.p1
OG0001253	DROME16727, DROME02601	OFUSG06702.1.p1
OG0001254	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1
OG0001255	DROME11892	OFUSG26725.1.p1
OG0001256	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1
OG0001261	DROME00542, DROME00543, DROME00540, DROME00541	OFUSG02179.1.p1
OG0001262	DROME20437	OFUSG07691.1.p1
OG0001263	DROME01386, DROME01387	OFUSG09274.1.p1
OG0001264	DROME08249, DROME08250, DROME08248	OFUSG23132.1.p1
OG0001266	DROME19377	OFUSG16970.1.p1
OG0001267	DROME13068	OFUSG22343.1.p1
OG0001268	DROME04920, DROME04921	OFUSG06589.1.p1, OFUSG06589.2.p1
OG0001270	DROME12379	OFUSG18535.1.p1
OG0001270	DROME02961	OFUSG05149.1.p1
OG0001271	DROME20484	OFUSG04260.2.p1, OFUSG04260.1.p1
OG0001272	DROME17237, DROME17236, DROME17235, DROME17243	OFUSG15558.2.p1, OFUSG15558.1.p1
OG0001273	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251	OFUSG08474.2.p1, OFUSG08474.1.p1
OG0001274	DROME06585, DROME06586, DROME06584	OFUSG26621.1.p1, OFUSG26621.2.p1, OFUSG26622.2.p1, OFUSG26622.1.p1
OG0001276	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322	OFUSG02131.2.p1, OFUSG02131.1.p1
OG0001279	DROME15211, DROME15210	OFUSG11783.1.p1
OG0001280	DROME15706	OFUSG08879.1.p1
OG0001281	DROME19100	OFUSG11373.1.p1
OG0001282	DROME04060, DROME04059, DROME04058	OFUSG01601.2.p1, OFUSG01601.1.p1
OG0001284	DROME05418	OFUSG08836.1.p1, OFUSG08837.1.p1
OG0001286	DROME11490, DROME11489, DROME11491	OFUSG08045.2.p1, OFUSG08045.1.p1
OG0001287	DROME15976, DROME15975, DROME04476	OFUSG02471.1.p1
OG0001288	DROME19787, DROME09388, DROME09389	OFUSG08041.1.p1, OFUSG25466.1.p1, OFUSG05167.1.p1, OFUSG05167.2.p1, OFUSG08464.1.p1, OFUSG26225.2.p1, OFUSG26225.1.p1
OG0001289	DROME16010, DROME16008, DROME16009	OFUSG23642.1.p1
