Orthogroup	DROME	APOSC_ok
OG0001162	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107	APOSC_12922, APOSC_12923
OG0001163	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361
OG0001164	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759	APOSC_13012
OG0001165	DROME20938, DROME07288	APOSC_20051, APOSC_23971
OG0001167	DROME17311	APOSC_15750, APOSC_15751
OG0001168	DROME02336	APOSC_07839, APOSC_20079
OG0001170	DROME16781	APOSC_23119, APOSC_09798, APOSC_25465
OG0001172	DROME12074, DROME12075	APOSC_01434
OG0001172	DROME11227, DROME11226	APOSC_19424
OG0001173	DROME08477, DROME08476, DROME08478, DROME08741	APOSC_12328
OG0001173	DROME11068	APOSC_13474
OG0001174	DROME01257, DROME01258	APOSC_02636, APOSC_02635
OG0001175	DROME10674	APOSC_04096, APOSC_21521
OG0001177	DROME01933, DROME01934, DROME21906	APOSC_05829, APOSC_27862, APOSC_09067
OG0001178	DROME18168, DROME18169, DROME18170, DROME18167	APOSC_10092
OG0001180	DROME10923, DROME10922	APOSC_06660
OG0001184	DROME03279	APOSC_28467
OG0001184	DROME17805	APOSC_19647
OG0001185	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	DROME11811, DROME11812	APOSC_22932
OG0001186	DROME18932	APOSC_07366
OG0001188	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118	APOSC_22816, APOSC_01840
OG0001190	DROME21340, DROME21342, DROME21339, DROME21341	APOSC_04573
OG0001191	DROME15546, DROME15547, DROME15549, DROME15548	APOSC_16893
OG0001197	DROME14364	APOSC_08492
OG0001201	DROME20824, DROME20825, DROME20823, DROME20822	APOSC_09437, APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392
OG0001203	DROME16841	APOSC_25464
OG0001204	DROME15252	APOSC_02297, APOSC_24480
OG0001208	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816	APOSC_16730
OG0001209	DROME03307	APOSC_10899
OG0001210	DROME01292	APOSC_23126
OG0001210	DROME21654, DROME21653	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	DROME14817, DROME14816, DROME14814, DROME14815	APOSC_18687, APOSC_18686, APOSC_18685
OG0001212	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021	APOSC_05728
OG0001213	DROME12028	APOSC_26742
OG0001213	DROME15857	APOSC_18014, APOSC_16372
OG0001214	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	DROME05613, DROME05611, DROME05612	APOSC_13978
OG0001216	DROME20096, DROME20097, DROME20095, DROME15498	APOSC_27402, APOSC_27401, APOSC_24924
OG0001217	DROME06701	APOSC_19625
OG0001218	DROME12211, DROME12213, DROME12212	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628	APOSC_17654
OG0001220	DROME02744, DROME20493, DROME20492	APOSC_05642, APOSC_04679
OG0001221	DROME09514	APOSC_24815
OG0001223	DROME08781, DROME08780	APOSC_26454
OG0001225	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794	APOSC_15265
OG0001227	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419	APOSC_26346
OG0001230	DROME05921, DROME05920	APOSC_01640, APOSC_01639
OG0001231	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724	APOSC_20643
OG0001232	DROME01876, DROME01877, DROME01878	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001234	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849
OG0001236	DROME06609, DROME04424, DROME20964	APOSC_08290, APOSC_12875
OG0001237	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481	APOSC_10087
OG0001238	DROME21058	APOSC_09179
OG0001239	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414	APOSC_03435
OG0001241	DROME02596	APOSC_23343
OG0001241	DROME03537	APOSC_04462
OG0001243	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535	APOSC_18938
OG0001247	DROME18852	APOSC_08850
OG0001248	DROME02625, DROME02624, DROME02623	APOSC_19998
OG0001249	DROME05745, DROME05744, DROME04456, DROME04455	APOSC_06543
OG0001250	DROME10391, DROME10390, DROME10392	APOSC_01792
OG0001251	DROME04532	APOSC_09632
OG0001253	DROME16727, DROME02601	APOSC_11036
OG0001254	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033	APOSC_13372
OG0001256	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301	APOSC_14777, APOSC_14776
OG0001262	DROME20437	APOSC_24190
OG0001263	DROME01386, DROME01387	APOSC_14146
OG0001264	DROME08249, DROME08250, DROME08248	APOSC_15051, APOSC_15050
OG0001266	DROME19377	APOSC_00128, APOSC_00129
OG0001267	DROME13068	APOSC_02561
OG0001268	DROME04920, DROME04921	APOSC_07653
OG0001270	DROME12379	APOSC_07392
OG0001270	DROME02961	APOSC_26062
OG0001271	DROME20484	APOSC_28116
OG0001272	DROME17237, DROME17236, DROME17235, DROME17243	APOSC_02691, APOSC_10352, APOSC_17558, APOSC_25634
OG0001273	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251	APOSC_21600
OG0001274	DROME06585, DROME06586, DROME06584	APOSC_21306, APOSC_21305
OG0001276	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001278	DROME15730	APOSC_22330
OG0001278	DROME15455, DROME15454, DROME15456	APOSC_06499, APOSC_17287
OG0001279	DROME15211, DROME15210	APOSC_10702, APOSC_10701
OG0001280	DROME15706	APOSC_27519, APOSC_27518
OG0001281	DROME19100	APOSC_05353
OG0001282	DROME04060, DROME04059, DROME04058	APOSC_02603, APOSC_02605
OG0001284	DROME05418	APOSC_23659
OG0001286	DROME11490, DROME11489, DROME11491	APOSC_05067
OG0001287	DROME15976, DROME15975, DROME04476	APOSC_06831
OG0001288	DROME19787, DROME09388, DROME09389	APOSC_05127
OG0001290	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924	APOSC_26089
OG0001291	DROME21166, DROME21165, DROME18055, DROME18056	APOSC_25701
OG0001292	DROME20956	APOSC_09434, APOSC_09433
OG0001293	DROME19380, DROME19378, DROME19379	APOSC_02639
OG0001294	DROME19278	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521	APOSC_18506, APOSC_18505
OG0001296	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669	APOSC_21716
OG0001300	DROME21326, DROME21325, DROME21324	APOSC_24410
OG0001302	DROME00539	APOSC_13642
OG0001304	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068	APOSC_15954, APOSC_15955
OG0001305	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831	APOSC_04550
OG0001306	DROME08751, DROME08752	APOSC_16313
OG0001308	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399	APOSC_19468
OG0001310	DROME15600	APOSC_08777, APOSC_16039
OG0001311	DROME20740, DROME20738, DROME20739, DROME20741	APOSC_06535, APOSC_06536
OG0001311	DROME06164	APOSC_26409
OG0001315	DROME16592	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465, APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291
OG0001318	DROME17213	APOSC_20047
OG0001318	DROME09513	APOSC_08207
OG0001319	DROME01307	APOSC_07704
OG0001321	DROME16103	APOSC_09384
OG0001322	DROME15932	APOSC_06842
OG0001323	DROME18781, DROME18779, DROME18782, DROME18780	APOSC_20876
OG0001325	DROME14232	APOSC_01729
OG0001326	DROME03927	APOSC_23911
OG0001327	DROME02674, DROME02673, DROME02675	APOSC_03248
OG0001328	DROME20058	APOSC_14560
OG0001330	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683	APOSC_03934, APOSC_03936, APOSC_03935
OG0001333	DROME11917, DROME07724, DROME09080, DROME09081	APOSC_18829
OG0001335	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042	APOSC_04738
OG0001337	DROME07933, DROME07937	APOSC_17535
OG0001337	DROME20158	APOSC_06896
OG0001341	DROME19896, DROME19897, DROME19895	APOSC_25206
OG0001344	DROME04657, DROME04656	APOSC_01831
OG0001348	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496	APOSC_29007, APOSC_29008
OG0001350	DROME20607	APOSC_01807, APOSC_12828, APOSC_28227
OG0001351	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249	APOSC_12255, APOSC_12254
OG0001352	DROME11579, DROME11580	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	DROME12504, DROME12505	APOSC_25721
OG0001354	DROME19155, DROME19156	APOSC_27231
OG0001354	DROME18928	APOSC_23529
OG0001355	DROME18115	APOSC_12249
OG0001356	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202	APOSC_18143
OG0001358	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319	APOSC_25741
OG0001358	DROME16422	APOSC_25740
OG0001359	DROME20396, DROME20399, DROME20398, DROME20397	APOSC_05796
OG0001360	DROME16475, DROME16474, DROME01288, DROME01289	APOSC_20918, APOSC_03141, APOSC_03140
OG0001362	DROME17431, DROME22085	APOSC_07417
OG0001363	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	DROME18347, DROME18348	APOSC_01652
OG0001366	DROME19931, DROME19932, DROME19933, DROME19934	APOSC_16257, APOSC_27251
OG0001367	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536	APOSC_02909
OG0001368	DROME00518, DROME00521, DROME00519, DROME00520	APOSC_19224
OG0001370	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126	APOSC_27098, APOSC_10358, APOSC_27099
OG0001371	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	DROME06987	APOSC_13607
OG0001373	DROME15869, DROME15867, DROME15866, DROME15868	APOSC_10593
OG0001375	DROME11058	APOSC_04608
OG0001375	DROME12544	APOSC_01077
OG0001376	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506	APOSC_00252
OG0001378	DROME14090, DROME14089	APOSC_25235
OG0001379	DROME02340	APOSC_16176
OG0001381	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001383	DROME08849, DROME08848, DROME08850, DROME08851	APOSC_03991
OG0001388	DROME15512, DROME05046, DROME19691, DROME08323, DROME06473, DROME06382	APOSC_08589
OG0001389	DROME08448, DROME08449, DROME08447	APOSC_23942
OG0001394	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848	APOSC_06779, APOSC_06780
OG0001395	DROME22042	APOSC_17993
OG0001397	DROME12938	APOSC_16804
OG0001397	DROME12061	APOSC_15929
OG0001398	DROME00533	APOSC_28642
OG0001399	DROME18551, DROME15177	APOSC_04275, APOSC_15359
OG0001401	DROME07715	APOSC_06205, APOSC_19541
OG0001402	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037	APOSC_08403, APOSC_08404
OG0001403	DROME02115, DROME02116, DROME02114	APOSC_14048, APOSC_27540
OG0001405	DROME06373	APOSC_27750
OG0001405	DROME02126	APOSC_16445
OG0001406	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083	APOSC_16330
OG0001408	DROME21635, DROME21636, DROME21634	APOSC_19450, APOSC_19451
OG0001409	DROME18107	APOSC_14068, APOSC_14069
OG0001410	DROME00626	APOSC_18435
OG0001411	DROME13591, DROME09768, DROME09769	APOSC_10503, APOSC_27904
OG0001413	DROME21681, DROME21682	APOSC_20512
OG0001413	DROME17078	APOSC_06316
OG0001414	DROME16698, DROME16697	APOSC_07127
OG0001414	DROME00599	APOSC_08515
OG0001415	DROME17030, DROME17031	APOSC_18593
OG0001416	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876	APOSC_03441
OG0001417	DROME21398, DROME21399	APOSC_22003
OG0001417	DROME04528	APOSC_06594
OG0001418	DROME11411	APOSC_27061
OG0001419	DROME00719	APOSC_12852
OG0001421	DROME08210	APOSC_15996
OG0001422	DROME19262, DROME19263	APOSC_14929
OG0001423	DROME11161, DROME11163, DROME11162	APOSC_06986, APOSC_06987
OG0001424	DROME10397	APOSC_09916
OG0001424	DROME21291	APOSC_21376
OG0001425	DROME10455	APOSC_26741, APOSC_26740
OG0001426	DROME16504, DROME16505	APOSC_20670, APOSC_20669
OG0001427	DROME04112, DROME04111, DROME04110	APOSC_07658
OG0001428	DROME00299, DROME00300	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	DROME15859, DROME15858	APOSC_27009, APOSC_22153
OG0001430	DROME14607, DROME14606	APOSC_10425
OG0001431	DROME08311, DROME08313, DROME08312	APOSC_03549, APOSC_03550
OG0001433	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764	APOSC_21534, APOSC_21533
OG0001435	DROME05738	APOSC_11484
OG0001436	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502	APOSC_06789
OG0001440	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858	APOSC_20481
OG0001440	DROME07996	APOSC_24861
OG0001441	DROME01135, DROME01136, DROME01138, DROME01137	APOSC_07931
OG0001442	DROME14822, DROME14823, DROME14821	APOSC_00669
OG0001445	DROME19218	APOSC_01766
OG0001447	DROME20519, DROME20520, DROME20518	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001449	DROME21187	APOSC_12099
OG0001455	DROME05198	APOSC_20486
OG0001456	DROME21079	APOSC_10360, APOSC_00503
OG0001459	DROME20534	APOSC_03007, APOSC_19515
OG0001460	DROME19034	APOSC_12171
OG0001461	DROME01468	APOSC_22593, APOSC_22594
OG0001462	DROME07618, DROME07619	APOSC_19567, APOSC_13848
OG0001463	DROME17238, DROME10819	APOSC_16275
OG0001464	DROME03533, DROME03534	APOSC_00690
OG0001465	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895	APOSC_28148, APOSC_09134
OG0001466	DROME20715	APOSC_10971, APOSC_14104
OG0001467	DROME03510	APOSC_12095
OG0001468	DROME11512, DROME11513	APOSC_26571
OG0001469	DROME11498	APOSC_21558
OG0001469	DROME15100	APOSC_12521
OG0001470	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191	APOSC_15496
OG0001472	DROME03418	APOSC_03478
OG0001472	DROME01627	APOSC_26882
OG0001474	DROME02835, DROME02834	APOSC_28339
OG0001475	DROME11371, DROME08104, DROME08103	APOSC_19285, APOSC_00671
OG0001476	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575	APOSC_20045
OG0001478	DROME17873, DROME17872	APOSC_12978, APOSC_11937
OG0001479	DROME09340	APOSC_29168
OG0001480	DROME01335, DROME01336, DROME01334, DROME01333	APOSC_05352
OG0001482	DROME08131, DROME08132, DROME08133	APOSC_19050
OG0001484	DROME00233, DROME00235, DROME00237	APOSC_25021, APOSC_13556
OG0001485	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	DROME20978	APOSC_27432
OG0001487	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487	APOSC_08783
OG0001490	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065	APOSC_22165
OG0001491	DROME10680, DROME10681, DROME10678, DROME10679	APOSC_15425, APOSC_15426
OG0001492	DROME03966	APOSC_14714
OG0001495	DROME13469	APOSC_01292
OG0001500	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570	APOSC_10163, APOSC_10164
OG0001501	DROME17335, DROME17336	APOSC_12105, APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520	APOSC_05753, APOSC_21241
OG0001503	DROME04749	APOSC_07503
OG0001503	DROME03622	APOSC_29093
OG0001504	DROME21429, DROME21424, DROME21428, DROME21422	APOSC_05548
OG0001505	DROME08192	APOSC_22405, APOSC_28266, APOSC_14626, APOSC_02151, APOSC_07032, APOSC_21083, APOSC_06533
OG0001506	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156	APOSC_17974, APOSC_17975
OG0001508	DROME11905	APOSC_21339, APOSC_21338
OG0001509	DROME10512, DROME10511	APOSC_27811
OG0001510	DROME00025	APOSC_12053, APOSC_12055
OG0001511	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184	APOSC_07488, APOSC_26249
OG0001512	DROME19876, DROME13867, DROME13866	APOSC_13901
OG0001514	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650	APOSC_20210
OG0001516	DROME13883	APOSC_04613, APOSC_04614
OG0001517	DROME03470	APOSC_10273
OG0001518	DROME10968	APOSC_04576, APOSC_19442, APOSC_19441
OG0001522	DROME02905, DROME02904	APOSC_05577, APOSC_16037
OG0001523	DROME11130	APOSC_03544, APOSC_08741
OG0001524	DROME06417, DROME06418	APOSC_18612
OG0001524	DROME00342, DROME00343	APOSC_18631
OG0001525	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288	APOSC_11644
OG0001526	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110	APOSC_21222, APOSC_12286
OG0001527	DROME15289	APOSC_26650
OG0001527	DROME00338	APOSC_04022
OG0001528	DROME09325	APOSC_14510
OG0001529	DROME07602, DROME07601	APOSC_17321, APOSC_03920
OG0001530	DROME01073	APOSC_25625
OG0001531	DROME10267, DROME10266	APOSC_14320
OG0001532	DROME20201	APOSC_13448
OG0001538	DROME07056, DROME07054, DROME07055	APOSC_00066
OG0001546	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623	APOSC_12494
OG0001549	DROME13343, DROME13345, DROME13344	APOSC_07982, APOSC_07983
OG0001551	DROME08057	APOSC_25143
OG0001553	DROME02123, DROME02122	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	DROME16741	APOSC_12359
OG0001556	DROME10072, DROME10071	APOSC_16096, APOSC_16105
OG0001557	DROME20902, DROME20901	APOSC_03713, APOSC_10213
OG0001557	DROME07367	APOSC_21247
OG0001558	DROME19656, DROME19657	APOSC_12692
OG0001559	DROME02902	APOSC_06915
OG0001561	DROME04222	APOSC_03964
OG0001563	DROME03209	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001565	DROME18953, DROME18978	APOSC_04430
OG0001566	DROME02178, DROME02179	APOSC_18245
OG0001567	DROME19417, DROME19416	APOSC_14453
OG0001568	DROME19219	APOSC_28643
OG0001570	DROME13692	APOSC_29138
OG0001572	DROME11998	APOSC_16015, APOSC_16016
OG0001574	DROME21965, DROME21966, DROME21964, DROME21967	APOSC_16952, APOSC_16951
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	APOSC_19941, APOSC_20344
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	APOSC_19353, APOSC_19354
OG0001577	DROME17515, DROME17516	APOSC_27543
OG0001579	DROME17796	APOSC_00205
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	APOSC_04582, APOSC_04583
OG0001582	DROME15756, DROME15757	APOSC_09174
OG0001583	DROME08180, DROME08179	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	DROME19782	APOSC_24188
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	APOSC_14644
OG0001590	DROME14234, DROME13421	APOSC_05334, APOSC_06008, APOSC_06664
OG0001593	DROME06841, DROME06840	APOSC_01201, APOSC_17370
OG0001594	DROME05350, DROME05351, DROME05349	APOSC_14190, APOSC_13045
