Orthogroup	DROME	ASTMX
OG0006079	DROME02616	ASTMX00383
OG0006081	DROME14279	ASTMX03064
OG0006085	DROME12364	ASTMX01099
OG0006087	DROME12774	ASTMX01650
OG0006090	DROME09888, DROME09890, DROME09891, DROME09889	ASTMX08457
OG0006094	DROME09863, DROME00849, DROME00848	ASTMX11703
OG0006095	DROME21969	ASTMX19132
OG0006096	DROME21245	ASTMX05943
OG0006098	DROME05931	ASTMX02650
OG0006099	DROME11739	ASTMX07739, ASTMX14324
OG0006100	DROME05018	ASTMX21678
OG0006101	DROME04360	ASTMX11023
OG0006102	DROME01980	ASTMX03409
OG0006103	DROME10210	ASTMX01227
OG0006104	DROME15737	ASTMX08557, ASTMX17341
OG0006106	DROME20870	ASTMX07404
OG0006108	DROME09376	ASTMX06756
OG0006111	DROME12496	ASTMX03721
OG0006113	DROME04342	ASTMX17162
OG0006114	DROME20935	ASTMX23007
OG0006115	DROME16296	ASTMX10240
OG0006116	DROME02301, DROME02300	ASTMX03933
OG0006117	DROME10279	ASTMX07833
OG0006118	DROME20483	ASTMX12556, ASTMX07434, ASTMX12555
OG0006119	DROME12941	ASTMX17889
OG0006120	DROME13128, DROME13130, DROME13129	ASTMX22300
OG0006121	DROME18148	ASTMX03893
OG0006122	DROME00796	ASTMX13828
OG0006123	DROME16430	ASTMX03174
OG0006124	DROME13739	ASTMX13027
OG0006125	DROME02053	ASTMX10686
OG0006127	DROME03260	ASTMX06270
OG0006128	DROME07922	ASTMX01066
OG0006129	DROME09781	ASTMX01622
OG0006130	DROME17498, DROME17499	ASTMX15707, ASTMX16989
OG0006131	DROME15971	ASTMX17497, ASTMX07320
OG0006132	DROME06118	ASTMX02797
OG0006133	DROME07717	ASTMX02903
OG0006134	DROME13718	ASTMX16827
OG0006135	DROME08697	ASTMX03245
OG0006136	DROME10851	ASTMX16704
OG0006137	DROME09569	ASTMX16809
OG0006140	DROME15748	ASTMX13985
OG0006141	DROME18067, DROME07431	ASTMX02158, ASTMX02157
OG0006144	DROME00549	ASTMX17865
OG0006145	DROME11050	ASTMX05270
OG0006147	DROME21657	ASTMX21252
OG0006148	DROME10799	ASTMX10011
OG0006151	DROME20478	ASTMX13690
OG0006152	DROME08871	ASTMX11033
OG0006155	DROME18085	ASTMX06842
OG0006156	DROME10247	ASTMX21711
OG0006159	DROME13858	ASTMX05463
OG0006160	DROME03637	ASTMX16077
OG0006161	DROME18089, DROME18090, DROME18088	ASTMX01910
OG0006164	DROME09119	ASTMX03574
OG0006165	DROME18757, DROME18756	ASTMX15294
OG0006169	DROME10283	ASTMX09379
OG0006170	DROME14914	ASTMX12052
OG0006171	DROME09393	ASTMX05008
OG0006172	DROME00114	ASTMX01366
OG0006176	DROME04325	ASTMX21334
OG0006179	DROME10214	ASTMX20678
OG0006180	DROME17033	ASTMX13102
OG0006181	DROME14871	ASTMX06332
OG0006182	DROME01649	ASTMX17800
OG0006183	DROME14997	ASTMX21206
OG0006184	DROME06994, DROME06993	ASTMX15502
OG0006185	DROME15598	ASTMX16064
OG0006186	DROME01316	ASTMX16800
OG0006187	DROME00876	ASTMX15380
OG0006188	DROME00301	ASTMX15568
OG0006191	DROME00877, DROME00878	ASTMX13647
OG0006192	DROME00106	ASTMX12101
OG0006193	DROME02189	ASTMX16796
OG0006195	DROME11802, DROME11801	ASTMX16392
OG0006196	DROME01357	ASTMX11702
OG0006199	DROME19122	ASTMX07716
OG0006200	DROME03216, DROME03215	ASTMX07126
OG0006202	DROME06452, DROME06451	ASTMX10060
OG0006204	DROME02906	ASTMX04464
OG0006206	DROME19558	ASTMX08099
OG0006210	DROME19094	ASTMX15807
OG0006211	DROME17799, DROME17798, DROME17797	ASTMX17619
OG0006212	DROME12458	ASTMX03615
OG0006213	DROME10052	ASTMX12993
OG0006214	DROME05227	ASTMX14394
OG0006216	DROME02380	ASTMX14522
OG0006217	DROME19224	ASTMX15849
OG0006224	DROME18810	ASTMX04794
OG0006226	DROME08310	ASTMX10013
OG0006227	DROME03457	ASTMX18928
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	ASTMX21289, ASTMX02196
OG0006229	DROME16720	ASTMX01633
OG0006230	DROME05693	ASTMX15185
OG0006231	DROME06401, DROME06402, DROME06407	ASTMX15248, ASTMX22936
OG0006232	DROME06119	ASTMX12958
OG0006233	DROME13881	ASTMX06021
OG0006234	DROME22062, DROME22061	ASTMX12448
OG0006235	DROME20311	ASTMX16631
OG0006238	DROME09754	ASTMX01095
OG0006239	DROME10114	ASTMX06263
OG0006240	DROME19140, DROME08600	ASTMX09461
OG0006241	DROME06012	ASTMX02817
OG0006242	DROME07675, DROME07676	ASTMX19236
OG0006243	DROME14457	ASTMX03387
OG0006244	DROME17166, DROME17165	ASTMX15329
OG0006245	DROME02108, DROME02107	ASTMX05448
OG0006246	DROME19004	ASTMX13362
OG0006247	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200	ASTMX04057
OG0006248	DROME03264	ASTMX11835
OG0006249	DROME20245	ASTMX13840
OG0006250	DROME17023	ASTMX17884
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	ASTMX02311
OG0006254	DROME10801	ASTMX17345
OG0006258	DROME18180, DROME18181, DROME18179	ASTMX07763
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	ASTMX10232
OG0006260	DROME16552	ASTMX00800
OG0006262	DROME05994	ASTMX07419
OG0006263	DROME01003	ASTMX09582
OG0006264	DROME01178	ASTMX18801
OG0006265	DROME08925, DROME08926	ASTMX00661, ASTMX00660
OG0006267	DROME04482	ASTMX10007
OG0006268	DROME16986	ASTMX22171, ASTMX17106
OG0006270	DROME07884	ASTMX17198
OG0006271	DROME13584	ASTMX19101
OG0006273	DROME19288, DROME09384, DROME20348	ASTMX11927, ASTMX18357
OG0006275	DROME11545	ASTMX11336
OG0006277	DROME15668	ASTMX04405
OG0006278	DROME09293	ASTMX15116, ASTMX20655
OG0006279	DROME05154	ASTMX00059
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	ASTMX08931
OG0006281	DROME21723, DROME21724	ASTMX09240
OG0006283	DROME18093	ASTMX21521
OG0006284	DROME06978	ASTMX07872
OG0006285	DROME05155	ASTMX03323
OG0006286	DROME20409	ASTMX19660
OG0006288	DROME00223	ASTMX07795
OG0006289	DROME05895	ASTMX06413
OG0006290	DROME15754	ASTMX17617
OG0006291	DROME16421	ASTMX17063
OG0006293	DROME15892	ASTMX05973, ASTMX05974
OG0006294	DROME17637	ASTMX01270
OG0006295	DROME09339	ASTMX09386
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	ASTMX18579
OG0006297	DROME14064	ASTMX09427
OG0006298	DROME10104, DROME10103	ASTMX05352
OG0006301	DROME14417, DROME14418	ASTMX01384
OG0006302	DROME11859	ASTMX08308
OG0006305	DROME20608	ASTMX10505, ASTMX21775
OG0006306	DROME06607	ASTMX07488
OG0006308	DROME01926	ASTMX09635
OG0006309	DROME22059, DROME22060	ASTMX17488, ASTMX21821
OG0006311	DROME09053	ASTMX15780
OG0006313	DROME09638	ASTMX07483
OG0006315	DROME12826	ASTMX14142
OG0006318	DROME09391	ASTMX09099, ASTMX09535
OG0006319	DROME00483, DROME00484	ASTMX08869
OG0006321	DROME00074	ASTMX00205
OG0006322	DROME19674	ASTMX22209, ASTMX09224
OG0006323	DROME00186	ASTMX00548
OG0006328	DROME04072	ASTMX00841
OG0006329	DROME06117	ASTMX05107
OG0006330	DROME21856, DROME21857	ASTMX01722
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	ASTMX13932
OG0006332	DROME01006	ASTMX20059
OG0006333	DROME05697	ASTMX07559, ASTMX19920, ASTMX01196
OG0006334	DROME04357	ASTMX04134
OG0006339	DROME19031, DROME19030	ASTMX03417
OG0006340	DROME02471	ASTMX02502
OG0006341	DROME06095	ASTMX08564
OG0006344	DROME11878	ASTMX22591, ASTMX22499, ASTMX11732
OG0006345	DROME01528	ASTMX18765
OG0006346	DROME16623	ASTMX12353
OG0006347	DROME18372, DROME18373	ASTMX02893
OG0006350	DROME10882	ASTMX10119
OG0006351	DROME17575	ASTMX00069, ASTMX11619
OG0006352	DROME15718	ASTMX18568, ASTMX00324
OG0006353	DROME00751	ASTMX20203
OG0006356	DROME02890	ASTMX13066
OG0006358	DROME03318, DROME03317	ASTMX03055
OG0006359	DROME01311	ASTMX06500
OG0006360	DROME19840	ASTMX14422
OG0006362	DROME11093	ASTMX07490
OG0006363	DROME07012	ASTMX18537
OG0006364	DROME14912	ASTMX12481
OG0006365	DROME21616, DROME21617	ASTMX02702, ASTMX04108
OG0006367	DROME09374	ASTMX20819, ASTMX04562
OG0006370	DROME08234	ASTMX17423
OG0006372	DROME08788	ASTMX09546
OG0006375	DROME19928	ASTMX07697
OG0006376	DROME13198	ASTMX13354, ASTMX13353
OG0006377	DROME08417	ASTMX03390
OG0006378	DROME17931	ASTMX20075
OG0006379	DROME02858, DROME04856	ASTMX03283
OG0006381	DROME02707, DROME20650	ASTMX07268
OG0006382	DROME15024	ASTMX04600
OG0006383	DROME12394	ASTMX03733
OG0006385	DROME09556	ASTMX03955, ASTMX10459
OG0006387	DROME09390	ASTMX02531
OG0006388	DROME20388, DROME20387	ASTMX03637, ASTMX01564
OG0006392	DROME11920	ASTMX09822
OG0006393	DROME03463, DROME03462	ASTMX10085, ASTMX03992, ASTMX03991
OG0006395	DROME00130	ASTMX16987
OG0006402	DROME17310	ASTMX21779
OG0006405	DROME13750, DROME13751	ASTMX04722, ASTMX02186
OG0006406	DROME19952, DROME19616	ASTMX21683, ASTMX16175
OG0006408	DROME17398, DROME17397	ASTMX14791
OG0006443	DROME16038	ASTMX17383
OG0006447	DROME10748	ASTMX03343
OG0006448	DROME21414	ASTMX06552
OG0006449	DROME03272	ASTMX00867
OG0006454	DROME19164	ASTMX09892, ASTMX15753
OG0006456	DROME00779	ASTMX13571
OG0006458	DROME10373	ASTMX14899
OG0006459	DROME10282	ASTMX05149
OG0006460	DROME15064	ASTMX10934
OG0006461	DROME01188	ASTMX20285
OG0006462	DROME01832	ASTMX07745, ASTMX16027
OG0006463	DROME10850	ASTMX03382
OG0006464	DROME15553	ASTMX07158
OG0006465	DROME04025	ASTMX04889
OG0006469	DROME02304	ASTMX04166
OG0006470	DROME05726, DROME05725	ASTMX19812
OG0006471	DROME03198	ASTMX10543
OG0006472	DROME01113	ASTMX03121
OG0006474	DROME18594	ASTMX05105
OG0006475	DROME11340, DROME11339	ASTMX06213
OG0006476	DROME02188	ASTMX03680
OG0006477	DROME16299	ASTMX01733
OG0006478	DROME10803	ASTMX19975
OG0006479	DROME03631	ASTMX05244
OG0006480	DROME15425, DROME15426	ASTMX10507
OG0006481	DROME02142, DROME01455	ASTMX12810
OG0006482	DROME21719	ASTMX15100
OG0006483	DROME04426	ASTMX12268
OG0006485	DROME17756	ASTMX05625
OG0006487	DROME20891	ASTMX19663
OG0006488	DROME14000	ASTMX20556
OG0006490	DROME17521	ASTMX07123
OG0006491	DROME09727	ASTMX09131
OG0006492	DROME19565, DROME19566	ASTMX06268
OG0006497	DROME11986	ASTMX04148
OG0006498	DROME00774	ASTMX09105
OG0006500	DROME02408	ASTMX01354
OG0006501	DROME07620	ASTMX20489
OG0006504	DROME01726	ASTMX09346
OG0006505	DROME19279	ASTMX14118
OG0006507	DROME11241, DROME13160	ASTMX06390
OG0006509	DROME06735	ASTMX17571
OG0006510	DROME21078	ASTMX21327
OG0006511	DROME02030	ASTMX07468
OG0006512	DROME14203	ASTMX17346
OG0006514	DROME04973	ASTMX14865
OG0006515	DROME17220	ASTMX02761
OG0006516	DROME07746	ASTMX04545
OG0006517	DROME16077, DROME16076	ASTMX11934
OG0006518	DROME12457	ASTMX04564
OG0006519	DROME10463	ASTMX01289
OG0006520	DROME01601	ASTMX13980
OG0006522	DROME21565, DROME21563, DROME21564	ASTMX12222, ASTMX05880
OG0006523	DROME13324	ASTMX06331
OG0006524	DROME08322	ASTMX08327
OG0006525	DROME16242	ASTMX04027
OG0006526	DROME10066	ASTMX12578
OG0006528	DROME03901, DROME03902, DROME03900	ASTMX16747
OG0006530	DROME02632	ASTMX01859
OG0006532	DROME18743	ASTMX02900
OG0006535	DROME21449, DROME21448	ASTMX21623
OG0006536	DROME00110	ASTMX04129
OG0006537	DROME17569	ASTMX08262
OG0006538	DROME00930	ASTMX18870
OG0006540	DROME04024	ASTMX04121
OG0006543	DROME19675	ASTMX20456
OG0006544	DROME08098	ASTMX18699
OG0006545	DROME14793	ASTMX12257
OG0006546	DROME03836	ASTMX21843
OG0006547	DROME21566	ASTMX12162
OG0006549	DROME08226	ASTMX13289
OG0006550	DROME12314	ASTMX02023
OG0006551	DROME01560	ASTMX09829
OG0006552	DROME02022	ASTMX10359
OG0006553	DROME06750	ASTMX04960
OG0006554	DROME13465	ASTMX07799
OG0006556	DROME10784	ASTMX22485, ASTMX04835
OG0006557	DROME08144	ASTMX00610
OG0006560	DROME17786	ASTMX10786
OG0006561	DROME15269	ASTMX15649
OG0006567	DROME01202	ASTMX00688
OG0006568	DROME05220	ASTMX11588
OG0006569	DROME20993	ASTMX04216
OG0006570	DROME20261	ASTMX00900
OG0006571	DROME05601	ASTMX18330
OG0006573	DROME14640	ASTMX15993
OG0006574	DROME19778	ASTMX02442
OG0006577	DROME16628	ASTMX02962
OG0006578	DROME15457	ASTMX20623, ASTMX20624
OG0006583	DROME16903	ASTMX09907
OG0006584	DROME07289	ASTMX01917
OG0006585	DROME00295, DROME00294	ASTMX03264
OG0006586	DROME11738, DROME02891	ASTMX00582
OG0006587	DROME02493	ASTMX17293
OG0006588	DROME21457	ASTMX22543
OG0006590	DROME17574	ASTMX01101
OG0006591	DROME11557, DROME11556	ASTMX01816
OG0006593	DROME11713	ASTMX13747
OG0006594	DROME12981	ASTMX10490
OG0006595	DROME20933	ASTMX17451
OG0006596	DROME13730, DROME13731	ASTMX15703
OG0006597	DROME19349	ASTMX08816
OG0006598	DROME15235	ASTMX03337
OG0006599	DROME13830, DROME13829	ASTMX20311, ASTMX05087
OG0006602	DROME18117	ASTMX13176
OG0006603	DROME08268, DROME08267	ASTMX16596
OG0006604	DROME10779	ASTMX04380
OG0006607	DROME06763	ASTMX07493
OG0006608	DROME15074	ASTMX16691, ASTMX06296
OG0006609	DROME08965	ASTMX17421
OG0006610	DROME00685	ASTMX19699
OG0006611	DROME04706, DROME04707	ASTMX17727
OG0006612	DROME07454	ASTMX02924
OG0006613	DROME02162, DROME02161	ASTMX21383
OG0006614	DROME03471	ASTMX01993
OG0006615	DROME05191	ASTMX12256
OG0006616	DROME04436, DROME04435	ASTMX13105
OG0006619	DROME20837, DROME20836	ASTMX17174
OG0006621	DROME01854	ASTMX03527
OG0006622	DROME13807	ASTMX01144
OG0006623	DROME03084	ASTMX00578
OG0006625	DROME13491	ASTMX17003, ASTMX17004
OG0006628	DROME04083, DROME04082	ASTMX02213, ASTMX00249
OG0006630	DROME13179	ASTMX22622
OG0006631	DROME06287	ASTMX13615
OG0006633	DROME10769	ASTMX18345
OG0006635	DROME12947	ASTMX19723
OG0006636	DROME02119	ASTMX06791
OG0006637	DROME01008	ASTMX01565
OG0006638	DROME10155	ASTMX05476
OG0006640	DROME00615	ASTMX09650
OG0006642	DROME08951	ASTMX03226
OG0006646	DROME15373	ASTMX04908
OG0006649	DROME00086	ASTMX22278
OG0006650	DROME04683, DROME04682	ASTMX22454
OG0006651	DROME04694	ASTMX03710
OG0006653	DROME10989, DROME10990	ASTMX11926
OG0006654	DROME20173	ASTMX10252
OG0006655	DROME18847	ASTMX02610
OG0006657	DROME19456, DROME19455	ASTMX13430
OG0006658	DROME21096	ASTMX01278
OG0006662	DROME19864	ASTMX10852
OG0006663	DROME13134	ASTMX20793
OG0006664	DROME04463	ASTMX18894
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	ASTMX14266
OG0006667	DROME06736	ASTMX06457
OG0006668	DROME09203, DROME09202, DROME09204	ASTMX08555
OG0006669	DROME09383	ASTMX07762
OG0006670	DROME03282	ASTMX08852
OG0006673	DROME03524	ASTMX18034, ASTMX05111
OG0006676	DROME04549	ASTMX10262
OG0006677	DROME21382	ASTMX10112
OG0006678	DROME02009	ASTMX21609
OG0006679	DROME03949, DROME03948	ASTMX01521
OG0006681	DROME07359, DROME07360	ASTMX10798
OG0006684	DROME10607	ASTMX19788
OG0006686	DROME10194	ASTMX07806
OG0006689	DROME16220, DROME06540	ASTMX02612
OG0006690	DROME00556	ASTMX15458
OG0006691	DROME16256	ASTMX01429
OG0006692	DROME03538	ASTMX15358
OG0006694	DROME08808	ASTMX03870
OG0006695	DROME15570	ASTMX21264
OG0006697	DROME13987	ASTMX19949, ASTMX09481
OG0006698	DROME10462, DROME10461	ASTMX14552
OG0006702	DROME02407	ASTMX04300
OG0006703	DROME12345	ASTMX15261
OG0006705	DROME10883	ASTMX18210
OG0006706	DROME18775	ASTMX06498
OG0006707	DROME19785	ASTMX05711
OG0006708	DROME07913	ASTMX11423
OG0006709	DROME12082	ASTMX12695
OG0006710	DROME13063, DROME13065, DROME13064	ASTMX16956
OG0006712	DROME09518, DROME09519	ASTMX19601
OG0006714	DROME13246	ASTMX07976
OG0006717	DROME10030	ASTMX04689
OG0006721	DROME06897	ASTMX18174
OG0006722	DROME04394	ASTMX12405
OG0006723	DROME17509	ASTMX13335
OG0006724	DROME13169	ASTMX17753
OG0006725	DROME01185	ASTMX09476
OG0006726	DROME11357	ASTMX03873
OG0006727	DROME13434	ASTMX20841
OG0006728	DROME19775	ASTMX14617
OG0006731	DROME07141	ASTMX19985
OG0006732	DROME16398	ASTMX22779
OG0006733	DROME12191, DROME12192	ASTMX09373, ASTMX11811
OG0006734	DROME14590	ASTMX04829
OG0006735	DROME21577	ASTMX05292
OG0006736	DROME10186	ASTMX03650
OG0006737	DROME08119	ASTMX11682
OG0006739	DROME14549	ASTMX02177
OG0006741	DROME13025	ASTMX00781
OG0006742	DROME17425	ASTMX08794, ASTMX20354
OG0006745	DROME12660	ASTMX16122
OG0006748	DROME00422	ASTMX18321
OG0006749	DROME18950	ASTMX10213
OG0006750	DROME09705	ASTMX03816
OG0006753	DROME16826	ASTMX08486
OG0006754	DROME03000	ASTMX06832, ASTMX21894
OG0006755	DROME13740	ASTMX00482
OG0006757	DROME14155	ASTMX13935
OG0006758	DROME17868, DROME17867	ASTMX00799
OG0006760	DROME19427	ASTMX10010
OG0006762	DROME14028	ASTMX19374, ASTMX06557
OG0006765	DROME10592, DROME10591	ASTMX03547, ASTMX03548
OG0006766	DROME03426	ASTMX03906
OG0006768	DROME02900	ASTMX01848
OG0006769	DROME06420	ASTMX00239
OG0006770	DROME13620	ASTMX05163, ASTMX17797
OG0006772	DROME15798, DROME09251	ASTMX17412
OG0006777	DROME18870, DROME18871	ASTMX09376
OG0006780	DROME20962	ASTMX04854
OG0006791	DROME09378, DROME09358, DROME12573	ASTMX08046
OG0006828	DROME08100, DROME08101, DROME21318	ASTMX06916
OG0006830	DROME11906	ASTMX12230
OG0006832	DROME16492, DROME16493	ASTMX05805
OG0006833	DROME06375	ASTMX16981
OG0006835	DROME02280, DROME02306	ASTMX09545
OG0006838	DROME08307	ASTMX04988
OG0006842	DROME20782	ASTMX18470
OG0006843	DROME06952	ASTMX15344, ASTMX15343
OG0006844	DROME01743	ASTMX05150
OG0006845	DROME17007	ASTMX22497, ASTMX18536
OG0006846	DROME08329	ASTMX04852
OG0006849	DROME03499	ASTMX10597
OG0006851	DROME10053	ASTMX10431
OG0006852	DROME13239	ASTMX21034, ASTMX05169, ASTMX05168
OG0006856	DROME17826	ASTMX15975
OG0006857	DROME13855	ASTMX10533
OG0006860	DROME20680, DROME20679	ASTMX08893
OG0006862	DROME15144	ASTMX04586
OG0006864	DROME02889	ASTMX14844
OG0006865	DROME12006	ASTMX00544
OG0006870	DROME14456	ASTMX19219
OG0006871	DROME13968	ASTMX18202
OG0006874	DROME19509	ASTMX10745
OG0006875	DROME18909	ASTMX06127
OG0006876	DROME04074	ASTMX11416
OG0006877	DROME14060	ASTMX13244
OG0006878	DROME10685, DROME10684	ASTMX16892
OG0006880	DROME13822	ASTMX10742
OG0006881	DROME07121	ASTMX18811
OG0006882	DROME09123	ASTMX02554
OG0006885	DROME10284	ASTMX15506
OG0006886	DROME21253	ASTMX09095, ASTMX01120
OG0006887	DROME13817	ASTMX11439
OG0006888	DROME19638	ASTMX09251
OG0006889	DROME21560, DROME21559	ASTMX07203
OG0006890	DROME08143	ASTMX17391
OG0006891	DROME18748	ASTMX19493
OG0006892	DROME00140	ASTMX00090
OG0006893	DROME12133	ASTMX07824
OG0006894	DROME05303	ASTMX19536
OG0006895	DROME01866	ASTMX01494
OG0006897	DROME19217	ASTMX03361
OG0006898	DROME10588, DROME10587	ASTMX06272
OG0006901	DROME11048, DROME14826	ASTMX00087
OG0006902	DROME14332	ASTMX14454
OG0006905	DROME14624, DROME14623	ASTMX21329
OG0006906	DROME15670	ASTMX11180
OG0006907	DROME02137, DROME02136	ASTMX21343
OG0006909	DROME06225	ASTMX01775
OG0006911	DROME14763	ASTMX04692
OG0006914	DROME08141	ASTMX15342
OG0006918	DROME03248	ASTMX16285
OG0006919	DROME06069	ASTMX19164
OG0006920	DROME01129	ASTMX09808
OG0006923	DROME11746	ASTMX08705
OG0006924	DROME14721	ASTMX15741
OG0006925	DROME11109	ASTMX08108
OG0006926	DROME00053	ASTMX04276
OG0006931	DROME11546	ASTMX01266
OG0006932	DROME16429	ASTMX01417
OG0006934	DROME00627	ASTMX00024, ASTMX00025
OG0006935	DROME17600	ASTMX18496
OG0006936	DROME12923	ASTMX10953
OG0006937	DROME00527	ASTMX14042
OG0006938	DROME14949	ASTMX05289
OG0006942	DROME17406	ASTMX13442
OG0006943	DROME05311, DROME05310, DROME05312	ASTMX16314
OG0006944	DROME07597	ASTMX02091
OG0006945	DROME04092, DROME04093	ASTMX00086, ASTMX21538
OG0006946	DROME06810	ASTMX14240
OG0006948	DROME10887	ASTMX02465
OG0006949	DROME17510	ASTMX06229
OG0006951	DROME19073	ASTMX12012
OG0006952	DROME11379	ASTMX00883
OG0006953	DROME15970	ASTMX13999
OG0006954	DROME13996, DROME13995	ASTMX20718
OG0006957	DROME16961	ASTMX04737
OG0006958	DROME12297	ASTMX14580
OG0006959	DROME10650	ASTMX03957, ASTMX19214
OG0006960	DROME21228	ASTMX00079
OG0006962	DROME03277	ASTMX00716
OG0006964	DROME19570	ASTMX21391
OG0006965	DROME01022, DROME14680, DROME01021	ASTMX06957
OG0006966	DROME12638, DROME12639	ASTMX09198
OG0006967	DROME01193	ASTMX07737
OG0006968	DROME19323	ASTMX20101
OG0006969	DROME16910	ASTMX15725
OG0006970	DROME11918	ASTMX10956, ASTMX17588
OG0006971	DROME11799, DROME11798	ASTMX14444
OG0006975	DROME07368	ASTMX05767
OG0006977	DROME16367	ASTMX13939
OG0006979	DROME08887	ASTMX20387
OG0006980	DROME12138	ASTMX08911
OG0006982	DROME16125	ASTMX06903
OG0006983	DROME07189	ASTMX04803
OG0006984	DROME08885	ASTMX00621
OG0006985	DROME14217	ASTMX08374
OG0006988	DROME01608	ASTMX04994
OG0006989	DROME21716, DROME21715, DROME01750	ASTMX13258
OG0006990	DROME10642	ASTMX12780
OG0006991	DROME04692	ASTMX17290
OG0006992	DROME13157	ASTMX01520
OG0006994	DROME04632	ASTMX16722
OG0006995	DROME04021	ASTMX13568
OG0006996	DROME01798	ASTMX17714
OG0006997	DROME06801	ASTMX16081
OG0006998	DROME01960	ASTMX20511
OG0006999	DROME11377	ASTMX01835
OG0007000	DROME11064, DROME16292	ASTMX15934
OG0007001	DROME08011	ASTMX14381
OG0007002	DROME07791	ASTMX16784
OG0007003	DROME00287	ASTMX07209, ASTMX15526
OG0007005	DROME09757	ASTMX22123
OG0007007	DROME00847	ASTMX02970
OG0007009	DROME17681	ASTMX19873
OG0007010	DROME01605	ASTMX11111
OG0007011	DROME20885	ASTMX05849
OG0007012	DROME22023	ASTMX09660
OG0007013	DROME01987	ASTMX04505
OG0007014	DROME08628	ASTMX08585
OG0007015	DROME19728	ASTMX17285
OG0007017	DROME16395	ASTMX21710
OG0007018	DROME04944	ASTMX14959
OG0007022	DROME14811	ASTMX05294
OG0007023	DROME06431	ASTMX16844
OG0007024	DROME17667, DROME19376	ASTMX00414
OG0007025	DROME04842	ASTMX02047
OG0007027	DROME20714	ASTMX19969
OG0007029	DROME01489	ASTMX00701
OG0007032	DROME01322	ASTMX00154
OG0007033	DROME18841	ASTMX01258
OG0007034	DROME06058	ASTMX14249
OG0007035	DROME00441, DROME00440	ASTMX03494, ASTMX12369
OG0007036	DROME10185	ASTMX13788
OG0007037	DROME13026	ASTMX12701
OG0007039	DROME20966, DROME20965	ASTMX01368, ASTMX11134
OG0007040	DROME02611	ASTMX09108
OG0007041	DROME00583, DROME00582	ASTMX12415, ASTMX17229
OG0007042	DROME08739	ASTMX10661
OG0007043	DROME02534	ASTMX12586
OG0007044	DROME05564	ASTMX08265
OG0007045	DROME14367, DROME14366	ASTMX05785
OG0007046	DROME15728	ASTMX11335
OG0007047	DROME00193, DROME00194	ASTMX00903
OG0007048	DROME01791, DROME19143	ASTMX04983, ASTMX07732
OG0007049	DROME16917	ASTMX02583
OG0007050	DROME06887	ASTMX11641
OG0007053	DROME16115	ASTMX17068
OG0007054	DROME10899	ASTMX07334
OG0007055	DROME01836	ASTMX13195
OG0007056	DROME21912	ASTMX05882
OG0007057	DROME16884	ASTMX12425
OG0007058	DROME16980	ASTMX07059
OG0007059	DROME17512, DROME17511, DROME17513	ASTMX01512
OG0007061	DROME21168	ASTMX10503
OG0007062	DROME01875	ASTMX15159
OG0007063	DROME04000	ASTMX10117
OG0007068	DROME19884	ASTMX10090
