Orthogroup	DROME	CAEEL
OG0003945	DROME01863	CAEEL17988
OG0003946	DROME13159, DROME13158	CAEEL18782
OG0003947	DROME08292	CAEEL16177
OG0003949	DROME09152	CAEEL02494
OG0003950	DROME16615	CAEEL05823
OG0003951	DROME07725	CAEEL10367
OG0003953	DROME09054, DROME00634, DROME11448	CAEEL12236
OG0003955	DROME16756	CAEEL08204
OG0003959	DROME15055	CAEEL18903
OG0003961	DROME17804	CAEEL10706
OG0003964	DROME09409	CAEEL20597
OG0003965	DROME07977, DROME07971, DROME07972	CAEEL09858
OG0003967	DROME15281	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	DROME04759, DROME04758	CAEEL18441
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	CAEEL01428, CAEEL15342
OG0003970	DROME08299	CAEEL00141, CAEEL08636
OG0003971	DROME06198	CAEEL03035
OG0003972	DROME03377	CAEEL09414
OG0003973	DROME13196, DROME13195, DROME13194	CAEEL17822
OG0003974	DROME04925	CAEEL05003, CAEEL05004, CAEEL05002
OG0003976	DROME12934	CAEEL09819
OG0003999	DROME14381, DROME14380	CAEEL08414
OG0004000	DROME11283	CAEEL02254
OG0004005	DROME14778, DROME14779, DROME14780	CAEEL09757
OG0004007	DROME18644	CAEEL08380, CAEEL20738
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	CAEEL10425
OG0004012	DROME11288	CAEEL08889
OG0004014	DROME02886	CAEEL07353
OG0004015	DROME07793	CAEEL03765
OG0004017	DROME02036	CAEEL08935
OG0004021	DROME19870	CAEEL07321
OG0004023	DROME19067	CAEEL00807
OG0004025	DROME16102	CAEEL20824
OG0004027	DROME13967	CAEEL07583
OG0004028	DROME21582, DROME21583	CAEEL11434
OG0004029	DROME07976	CAEEL07149
OG0004030	DROME00135, DROME00134	CAEEL15803
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	CAEEL15887
OG0004032	DROME08117	CAEEL15185
OG0004033	DROME14180, DROME12245	CAEEL15848
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	CAEEL06509
OG0004036	DROME19609	CAEEL05364
OG0004037	DROME06863	CAEEL05545
OG0004038	DROME02888	CAEEL04280
OG0004041	DROME05936	CAEEL06388
OG0004042	DROME16619	CAEEL00958
OG0004044	DROME05299, DROME05298	CAEEL07379
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	CAEEL19277, CAEEL00270
OG0004048	DROME17671	CAEEL05729
OG0004051	DROME18087, DROME18086	CAEEL06861
OG0004053	DROME21730	CAEEL01273
OG0004054	DROME15059	CAEEL15244
OG0004056	DROME15287	CAEEL01652
OG0004057	DROME00479	CAEEL03603
OG0004059	DROME13217	CAEEL14867
OG0004061	DROME03990	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	DROME00529, DROME00528	CAEEL02350
OG0004064	DROME06301	CAEEL00654
OG0004065	DROME02456	CAEEL05056
OG0004067	DROME14860	CAEEL02869
OG0004068	DROME11057	CAEEL10640
OG0004071	DROME15812	CAEEL00928
OG0004072	DROME21957, DROME17982	CAEEL09095, CAEEL07075
OG0004073	DROME01650	CAEEL03280
OG0004074	DROME06751	CAEEL01304
OG0004076	DROME00303	CAEEL07566
OG0004080	DROME06468, DROME06467	CAEEL12810
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	CAEEL18163
OG0004084	DROME12357	CAEEL14072
OG0004085	DROME05732, DROME05731, DROME05733	CAEEL04587
OG0004089	DROME00381	CAEEL11769, CAEEL11770
OG0004090	DROME03177	CAEEL02918
OG0004091	DROME14119	CAEEL04573
OG0004092	DROME12563	CAEEL07326
OG0004093	DROME15725	CAEEL18523
OG0004095	DROME13735	CAEEL02755
OG0004096	DROME05141, DROME05140, DROME05135, DROME00515	CAEEL09363
OG0004097	DROME01515	CAEEL05789
OG0004098	DROME01948	CAEEL05361
OG0004099	DROME19388	CAEEL07071
OG0004101	DROME08755, DROME08757, DROME08756	CAEEL10753
OG0004102	DROME12666	CAEEL20123
OG0004105	DROME04809, DROME04810, DROME04811	CAEEL05115
OG0004110	DROME17755	CAEEL01260
OG0004112	DROME12140	CAEEL00522
OG0004113	DROME06222, DROME06223	CAEEL09663
OG0004114	DROME16337	CAEEL13365
OG0004115	DROME13846, DROME13845, DROME13844	CAEEL05975
OG0004116	DROME02477	CAEEL17798
OG0004118	DROME19673	CAEEL09754
OG0004119	DROME14543	CAEEL00177
OG0004120	DROME07794	CAEEL09396
OG0004121	DROME03957	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	DROME08383	CAEEL20018
OG0004123	DROME12798	CAEEL05731
OG0004124	DROME02608	CAEEL02724, CAEEL02723
OG0004127	DROME07186	CAEEL19955, CAEEL18275, CAEEL06860
OG0004130	DROME05314	CAEEL02356
OG0004133	DROME02029	CAEEL05363
OG0004134	DROME14839	CAEEL07495
OG0004135	DROME03879	CAEEL19516
OG0004136	DROME17670	CAEEL04479
OG0004139	DROME14020	CAEEL04347
OG0004142	DROME06754	CAEEL10168
OG0004144	DROME04309, DROME04310	CAEEL00709
OG0004145	DROME15893	CAEEL14009
OG0004145	DROME08647, DROME14074, DROME14075	CAEEL14333
OG0004147	DROME06149	CAEEL07109
OG0004148	DROME06090, DROME06089	CAEEL07951
OG0004150	DROME04551, DROME04550	CAEEL09285
OG0004151	DROME14564	CAEEL01499
OG0004153	DROME12893	CAEEL11562
OG0004156	DROME18060	CAEEL05393
OG0004157	DROME21496	CAEEL18994
OG0004158	DROME10050	CAEEL00394
OG0004159	DROME20404, DROME20403, DROME20402	CAEEL16103
OG0004160	DROME15565	CAEEL08700
OG0004164	DROME16332	CAEEL10119
OG0004166	DROME17896	CAEEL04359
OG0004167	DROME18913	CAEEL14218
OG0004168	DROME05468	CAEEL08233
OG0004169	DROME00368	CAEEL01556
OG0004170	DROME12078	CAEEL10605
OG0004171	DROME07182	CAEEL11852
OG0004176	DROME10985, DROME10984	CAEEL01489
OG0004178	DROME02387	CAEEL09854
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	CAEEL10656
OG0004180	DROME20474	CAEEL08381
OG0004181	DROME12964	CAEEL13830
OG0004182	DROME16363	CAEEL14269
OG0004184	DROME04419	CAEEL15780, CAEEL15781
OG0004185	DROME05297	CAEEL19854
OG0004186	DROME16037	CAEEL13926
OG0004187	DROME07871	CAEEL02068
OG0004188	DROME07492, DROME07494, DROME07493	CAEEL15410
OG0004189	DROME11000, DROME11001	CAEEL17811
OG0004198	DROME17028	CAEEL12770
OG0004203	DROME09079	CAEEL10854, CAEEL19422, CAEEL20854, CAEEL09640, CAEEL15518, CAEEL15937, CAEEL14660
OG0004215	DROME19401	CAEEL08870
OG0004216	DROME11793	CAEEL02995
OG0004217	DROME21224	CAEEL08020
OG0004219	DROME03490	CAEEL00713
OG0004222	DROME04949	CAEEL05571
OG0004223	DROME01123, DROME06776	CAEEL05790
OG0004225	DROME05012	CAEEL07717
OG0004227	DROME04086	CAEEL05233
OG0004228	DROME10277	CAEEL13669
OG0004229	DROME02866, DROME02865	CAEEL11625
OG0004230	DROME18730, DROME18729	CAEEL07897
OG0004231	DROME14487, DROME14486	CAEEL00452
OG0004232	DROME01342, DROME15977	CAEEL03690
OG0004236	DROME17566	CAEEL15188
OG0004237	DROME18213, DROME18214	CAEEL07362
OG0004241	DROME15542	CAEEL20251
OG0004242	DROME03644, DROME06191	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	DROME14802, DROME20505	CAEEL01439
OG0004244	DROME10097	CAEEL12157
OG0004245	DROME02038	CAEEL11730
OG0004246	DROME07435	CAEEL17853
OG0004248	DROME14001	CAEEL11465
OG0004249	DROME04762	CAEEL17634
OG0004250	DROME18272, DROME18273	CAEEL16187
OG0004252	DROME14951	CAEEL07003
OG0004253	DROME20276, DROME20277, DROME20275	CAEEL06637
OG0004254	DROME16850, DROME16851, DROME16852	CAEEL05989
OG0004255	DROME06896, DROME06895	CAEEL03031
OG0004257	DROME14416	CAEEL01608
OG0004258	DROME05217	CAEEL00939
OG0004259	DROME21474, DROME10563	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	DROME10981	CAEEL04677
OG0004262	DROME16780	CAEEL13871
OG0004263	DROME06450	CAEEL04092, CAEEL20329
OG0004265	DROME05465	CAEEL08248
OG0004268	DROME10031	CAEEL02406
OG0004269	DROME16782	CAEEL07842
OG0004270	DROME19295, DROME19296, DROME19297	CAEEL02066
OG0004273	DROME09850	CAEEL04799
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	CAEEL06545
OG0004278	DROME01231	CAEEL07238
OG0004280	DROME22015	CAEEL16211, CAEEL16212
OG0004282	DROME07183	CAEEL18359, CAEEL13638
OG0004283	DROME21977	CAEEL08314
OG0004284	DROME19835, DROME19836	CAEEL08527
OG0004285	DROME12894	CAEEL01238
OG0004287	DROME16211	CAEEL00835
OG0004288	DROME12750, DROME12751	CAEEL01059
OG0004289	DROME10833, DROME19397	CAEEL02984
OG0004290	DROME01469	CAEEL02030
OG0004291	DROME16342	CAEEL04748
OG0004292	DROME06641	CAEEL15301
OG0004294	DROME13106, DROME13107	CAEEL04571
OG0004295	DROME20603, DROME20604, DROME20602	CAEEL03919
OG0004296	DROME14924, DROME14923	CAEEL12316
OG0004297	DROME01005	CAEEL19228
OG0004299	DROME21406, DROME21405	CAEEL07283
OG0004301	DROME06959	CAEEL07551
OG0004302	DROME01833	CAEEL07295
OG0004303	DROME02789, DROME02790	CAEEL12783
OG0004304	DROME15979, DROME15978	CAEEL17137
OG0004305	DROME00211	CAEEL02874
OG0004307	DROME07784	CAEEL00090
OG0004308	DROME08791, DROME08790	CAEEL00320
OG0004309	DROME11787	CAEEL13877
OG0004310	DROME20002	CAEEL02565
OG0004312	DROME07615	CAEEL05846
OG0004314	DROME04957	CAEEL00001
OG0004316	DROME06707	CAEEL10340
OG0004317	DROME18648, DROME18649, DROME18650	CAEEL07185
OG0004321	DROME00141	CAEEL11975
OG0004324	DROME19211, DROME05925, DROME05924	CAEEL07830
OG0004328	DROME06814, DROME06813	CAEEL00916
OG0004329	DROME14796	CAEEL16040
OG0004330	DROME05935	CAEEL15513
OG0004331	DROME09522	CAEEL11038
OG0004332	DROME03199	CAEEL19699
OG0004333	DROME03525	CAEEL19900
OG0004334	DROME17993, DROME17994	CAEEL04372
OG0004335	DROME10278	CAEEL09206
OG0004337	DROME13597	CAEEL11698, CAEEL01133
OG0004338	DROME16553	CAEEL07793
OG0004344	DROME17664	CAEEL16267
OG0004345	DROME20919	CAEEL06934
OG0004347	DROME18052, DROME18053	CAEEL07276
OG0004348	DROME08598, DROME08597	CAEEL08518
OG0004349	DROME12070	CAEEL06923, CAEEL06922
OG0004350	DROME08566	CAEEL01588
OG0004351	DROME17742	CAEEL08854
OG0004353	DROME05577	CAEEL03078
OG0004355	DROME01999	CAEEL17139
OG0004356	DROME12218	CAEEL10602
OG0004357	DROME01205, DROME01203	CAEEL01908
OG0004358	DROME01539	CAEEL10874
OG0004359	DROME15372	CAEEL05118
OG0004360	DROME03158	CAEEL08760
OG0004361	DROME16888	CAEEL01764
OG0004362	DROME04321	CAEEL01360
OG0004364	DROME18518, DROME02371	CAEEL05913
OG0004365	DROME11247	CAEEL00507
OG0004368	DROME03958, DROME03959	CAEEL20084
OG0004369	DROME08156	CAEEL08210
OG0004370	DROME13154, DROME12142, DROME12141	CAEEL03244, CAEEL09918
OG0004373	DROME07316	CAEEL05891
OG0004374	DROME21010	CAEEL07100
OG0004376	DROME21016	CAEEL08383
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	CAEEL07838
OG0004378	DROME00771	CAEEL08612
OG0004379	DROME14972, DROME14973	CAEEL06174
OG0004380	DROME21035, DROME21034	CAEEL04195
OG0004381	DROME03934	CAEEL00194
OG0004382	DROME16408, DROME16407	CAEEL06795
OG0004388	DROME07878	CAEEL02922
OG0004389	DROME13762	CAEEL16085, CAEEL05794
OG0004391	DROME11785, DROME11784	CAEEL09690
OG0004392	DROME17967, DROME17966, DROME17965	CAEEL11311, CAEEL11312
OG0004393	DROME16127	CAEEL19535
OG0004394	DROME00472, DROME00473, DROME00475	CAEEL00556
OG0004396	DROME00290, DROME00291	CAEEL05746
OG0004398	DROME20923	CAEEL09179
OG0004399	DROME00026, DROME00027	CAEEL12106
OG0004401	DROME15904	CAEEL08851
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	CAEEL00967
OG0004404	DROME00111	CAEEL00266
OG0004407	DROME17000	CAEEL15656
OG0004409	DROME07816	CAEEL18900
OG0004413	DROME16031	CAEEL12414
OG0004417	DROME08382	CAEEL04605
OG0004423	DROME09027, DROME09026	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	DROME09154	CAEEL04267
OG0004426	DROME02898	CAEEL06644
OG0004459	DROME11629	CAEEL09113
OG0004460	DROME01612	CAEEL05618, CAEEL12160
OG0004462	DROME10763	CAEEL07505
OG0004465	DROME21097, DROME00340	CAEEL14659
OG0004467	DROME12348, DROME12349	CAEEL18811
OG0004468	DROME08086	CAEEL08068, CAEEL00974
OG0004471	DROME04870, DROME04872, DROME04871	CAEEL07653
OG0004472	DROME13220	CAEEL02040
OG0004474	DROME12398, DROME12397	CAEEL04978, CAEEL19704
OG0004476	DROME21347, DROME21348, DROME21349	CAEEL09485
OG0004477	DROME03184	CAEEL01083
OG0004479	DROME02751	CAEEL01982
OG0004484	DROME15453	CAEEL03718, CAEEL03716
OG0004486	DROME03906	CAEEL02086
OG0004487	DROME22095, DROME20434, DROME20435	CAEEL04119
OG0004489	DROME01140	CAEEL07471
OG0004490	DROME02420	CAEEL15483
OG0004492	DROME06523	CAEEL12152, CAEEL01223
OG0004493	DROME05464	CAEEL07084
OG0004494	DROME12460, DROME12459	CAEEL06691
OG0004495	DROME19461, DROME19460, DROME03167	CAEEL00990
OG0004496	DROME10398	CAEEL17616
OG0004498	DROME20932	CAEEL07493
OG0004500	DROME19536	CAEEL07302, CAEEL06408
OG0004501	DROME11056	CAEEL02204
OG0004506	DROME10904	CAEEL09652
OG0004507	DROME17036	CAEEL02892
OG0004511	DROME13105	CAEEL00625
OG0004513	DROME12675	CAEEL02074
OG0004514	DROME01230	CAEEL07361
OG0004517	DROME12340	CAEEL19843
OG0004518	DROME19881	CAEEL18955
OG0004519	DROME13472	CAEEL09657
OG0004520	DROME13131	CAEEL04837
OG0004523	DROME07758	CAEEL05687
OG0004525	DROME13522	CAEEL03911
OG0004526	DROME09780	CAEEL07101
OG0004532	DROME11183	CAEEL10922
OG0004533	DROME16934, DROME16933	CAEEL01233
OG0004535	DROME11313, DROME11681	CAEEL05920
OG0004538	DROME01010	CAEEL15076
OG0004539	DROME22056, DROME22055	CAEEL15237
OG0004542	DROME14306, DROME14305	CAEEL08914
OG0004543	DROME16410	CAEEL06797
OG0004544	DROME03219	CAEEL10954
OG0004545	DROME14918	CAEEL06229
OG0004546	DROME07299	CAEEL12390
OG0004548	DROME20368, DROME10401	CAEEL05049
OG0004551	DROME17768, DROME17769	CAEEL07605
OG0004552	DROME00895	CAEEL14818
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	CAEEL01890
OG0004554	DROME15667	CAEEL12132
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	CAEEL01286
OG0004557	DROME07905	CAEEL19316
OG0004559	DROME00073	CAEEL01667
OG0004563	DROME01043	CAEEL05628
OG0004564	DROME05211	CAEEL15096
OG0004565	DROME02327, DROME02328	CAEEL01480
OG0004566	DROME09871	CAEEL08060
OG0004567	DROME02916	CAEEL19136, CAEEL09098
OG0004569	DROME06466	CAEEL05747
OG0004572	DROME09948	CAEEL15485
OG0004573	DROME00139	CAEEL03080
OG0004577	DROME08875, DROME08876	CAEEL02135, CAEEL02134
OG0004578	DROME06808	CAEEL07197, CAEEL15445
OG0004579	DROME01846	CAEEL12615
OG0004581	DROME17808, DROME17807, DROME17806	CAEEL20357
OG0004582	DROME06477	CAEEL14132
OG0004583	DROME11053	CAEEL07667
OG0004584	DROME21581	CAEEL07066
OG0004585	DROME01558, DROME01556, DROME01557	CAEEL02092
OG0004587	DROME15606	CAEEL08366
OG0004588	DROME12821, DROME12822, DROME14788	CAEEL08586
OG0004589	DROME10033, DROME10032	CAEEL09315
OG0004590	DROME15582, DROME11041, DROME11040	CAEEL07891
OG0004597	DROME12390	CAEEL15344
OG0004602	DROME02726, DROME12032	CAEEL17403
OG0004603	DROME10465, DROME10466, DROME10464	CAEEL01453
OG0004606	DROME09779	CAEEL07463
OG0004609	DROME08817	CAEEL01549, CAEEL18748
OG0004610	DROME10381	CAEEL01077
OG0004611	DROME16445	CAEEL06872
OG0004612	DROME00790	CAEEL17404
OG0004613	DROME05353	CAEEL11219
OG0004614	DROME13073, DROME13075, DROME13074	CAEEL14871
OG0004616	DROME19950, DROME19951	CAEEL02677
OG0004619	DROME17529	CAEEL07756
OG0004621	DROME20061, DROME20060	CAEEL01185
OG0004622	DROME08147, DROME08146	CAEEL00340, CAEEL00339
OG0004626	DROME04697	CAEEL02718
OG0004627	DROME18129, DROME18128, DROME18127	CAEEL03177, CAEEL14265
OG0004628	DROME03937	CAEEL08879
OG0004629	DROME06036	CAEEL06027
OG0004630	DROME13583	CAEEL04593
OG0004631	DROME07681	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	DROME15422	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	DROME00888	CAEEL04100
OG0004635	DROME17782	CAEEL00310
OG0004639	DROME08016	CAEEL10507
OG0004640	DROME04904, DROME04905	CAEEL00547
OG0004642	DROME06579	CAEEL00483
OG0004643	DROME00911	CAEEL14114
OG0004648	DROME18522	CAEEL08010
OG0004649	DROME20953	CAEEL08731
OG0004652	DROME17381	CAEEL00605
OG0004654	DROME05489, DROME05488	CAEEL11750
OG0004655	DROME01318	CAEEL08002
OG0004656	DROME16743	CAEEL20024, CAEEL05907
OG0004657	DROME03195	CAEEL03111
OG0004658	DROME09698	CAEEL10598, CAEEL10597
OG0004662	DROME19806	CAEEL07384, CAEEL15414
OG0004663	DROME20926	CAEEL07711
OG0004664	DROME04843, DROME04844	CAEEL14781
OG0004668	DROME08135	CAEEL08996
OG0004669	DROME07920	CAEEL16538
OG0004670	DROME04629	CAEEL02555
OG0004671	DROME19389	CAEEL07417
OG0004672	DROME19572	CAEEL13478, CAEEL04196
OG0004674	DROME20610	CAEEL04819
OG0004675	DROME01467, DROME01466, DROME03380	CAEEL00752
OG0004677	DROME00115	CAEEL15841
OG0004678	DROME04998, DROME04997	CAEEL08038
OG0004681	DROME07478, DROME07479	CAEEL07293
OG0004682	DROME14960, DROME14957	CAEEL05023
OG0004683	DROME20448	CAEEL15952
OG0004684	DROME16043	CAEEL14663
OG0004685	DROME18917, DROME18916	CAEEL09080
OG0004687	DROME02093	CAEEL14139
OG0004689	DROME11694	CAEEL04374
OG0004690	DROME07347	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	DROME17121	CAEEL06746
OG0004694	DROME13257	CAEEL10169
OG0004697	DROME17424	CAEEL08756
OG0004699	DROME03068	CAEEL06377
OG0004700	DROME06957	CAEEL14721
OG0004703	DROME19325	CAEEL06877
OG0004705	DROME20075, DROME20076	CAEEL07549
OG0004708	DROME00172	CAEEL19872
OG0004711	DROME06479	CAEEL00544
OG0004728	DROME01900	CAEEL00538
OG0004730	DROME02564	CAEEL07318
OG0004731	DROME19893, DROME19894	CAEEL07767
OG0004733	DROME04757	CAEEL14033
OG0004739	DROME16590	CAEEL11525, CAEEL11526
OG0004740	DROME20299	CAEEL00607
OG0004743	DROME03419	CAEEL09903
OG0004744	DROME08184	CAEEL01018
OG0004747	DROME00628	CAEEL05338
OG0004749	DROME10966	CAEEL01493
OG0004752	DROME18733, DROME18734	CAEEL01146
OG0004753	DROME03636	CAEEL05745
OG0004754	DROME22044	CAEEL09862
OG0004756	DROME05028	CAEEL04839
OG0004758	DROME10880	CAEEL07889
OG0004759	DROME14009	CAEEL14427
OG0004760	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853	CAEEL04521
OG0004763	DROME06189	CAEEL09072, CAEEL20382
OG0004764	DROME04351	CAEEL08826
OG0004765	DROME08142, DROME19163	CAEEL05458
OG0004766	DROME02533	CAEEL11340
OG0004767	DROME10770	CAEEL15300
OG0004768	DROME02452	CAEEL15484
OG0004769	DROME02034	CAEEL12780
OG0004770	DROME06615	CAEEL01889
OG0004772	DROME04147	CAEEL18433
OG0004775	DROME19718	CAEEL13367, CAEEL13366
OG0004776	DROME08094	CAEEL08387
OG0004784	DROME21712, DROME21713, DROME21714	CAEEL12805
OG0004785	DROME20154, DROME01032, DROME00155, DROME02565	CAEEL06884
OG0004787	DROME07713	CAEEL05444
OG0004789	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091	CAEEL02896
OG0004790	DROME01119	CAEEL09153
OG0004791	DROME14199	CAEEL06281
OG0004792	DROME06361, DROME08012	CAEEL07537
OG0004793	DROME15053	CAEEL04135, CAEEL04136
OG0004794	DROME12402	CAEEL18384
OG0004795	DROME13666	CAEEL08472
OG0004797	DROME07303	CAEEL00938
OG0004803	DROME02519, DROME02518	CAEEL01421, CAEEL18833
OG0004805	DROME04002	CAEEL12139
OG0004808	DROME02542	CAEEL02473, CAEEL11207
OG0004811	DROME02621	CAEEL01647
OG0004812	DROME01555	CAEEL13048, CAEEL18140
OG0004813	DROME00925	CAEEL00671
OG0004814	DROME05830	CAEEL07145
OG0004815	DROME03213	CAEEL20168
OG0004816	DROME07783	CAEEL16537
OG0004817	DROME06146	CAEEL06643
OG0004819	DROME12033	CAEEL17427
OG0004820	DROME01989	CAEEL02793
OG0004822	DROME04359	CAEEL08056
OG0004825	DROME03283, DROME04091	CAEEL11735
OG0004826	DROME20871	CAEEL15579
OG0004828	DROME18812, DROME18813	CAEEL10102
OG0004829	DROME09372	CAEEL10445
OG0004830	DROME10949	CAEEL14471
OG0004832	DROME15225	CAEEL07284
OG0004833	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	DROME16717	CAEEL18124
OG0004836	DROME13630	CAEEL07499
OG0004837	DROME03243, DROME03241, DROME03242	CAEEL17416
OG0004838	DROME19784	CAEEL14322
OG0004840	DROME05865	CAEEL00561
OG0004841	DROME10055	CAEEL02557
OG0004842	DROME03366	CAEEL15435
OG0004843	DROME07719, DROME07718	CAEEL04542
OG0004844	DROME13071	CAEEL14096
OG0004845	DROME01007	CAEEL00830
OG0004849	DROME13112	CAEEL05685
OG0004851	DROME14412	CAEEL09166
OG0004852	DROME19281, DROME19280	CAEEL08142
OG0004853	DROME11460, DROME11459, DROME11461	CAEEL20498
OG0004854	DROME04906	CAEEL02729
OG0004855	DROME06480	CAEEL07990
OG0004856	DROME20969, DROME02553	CAEEL19311
OG0004858	DROME21278, DROME21279, DROME15142	CAEEL09152
OG0004859	DROME19872	CAEEL09290
OG0004860	DROME00210	CAEEL06108
OG0004861	DROME03069	CAEEL01470
OG0004862	DROME09038	CAEEL08490
OG0004863	DROME11509	CAEEL15773
OG0004864	DROME17771	CAEEL09721, CAEEL09722
OG0004865	DROME08867, DROME08869, DROME08868	CAEEL07300
OG0004866	DROME17869	CAEEL11181
OG0004871	DROME21806, DROME21805	CAEEL08934
OG0004873	DROME14538	CAEEL10496, CAEEL15348
OG0004874	DROME06823	CAEEL06394
OG0004875	DROME07370	CAEEL02867
OG0004877	DROME13683	CAEEL07946, CAEEL07947
OG0004880	DROME08365	CAEEL10160
OG0004881	DROME08062	CAEEL06389
OG0004882	DROME20698	CAEEL20468
OG0004885	DROME17685	CAEEL05871
OG0004887	DROME16935	CAEEL07579
OG0004889	DROME07704	CAEEL04283
OG0004890	DROME19247, DROME19248	CAEEL07834, CAEEL07833
OG0004891	DROME14421	CAEEL20745
OG0004893	DROME00887	CAEEL00322
OG0004896	DROME10135	CAEEL17820
OG0004897	DROME19647, DROME19646	CAEEL08009
OG0004898	DROME20157	CAEEL09548
OG0004899	DROME12298	CAEEL09181
OG0004900	DROME05897	CAEEL07133
OG0004901	DROME21322	CAEEL20837
OG0004902	DROME21164, DROME21163	CAEEL15345
OG0004903	DROME05016	CAEEL00424
OG0004904	DROME19500, DROME19501, DROME19499	CAEEL09286
OG0004906	DROME09739	CAEEL14478
OG0004907	DROME21808	CAEEL03774, CAEEL04312
OG0004909	DROME01700, DROME01701, DROME01699	CAEEL20578
OG0004911	DROME03353, DROME03354	CAEEL08171
OG0004913	DROME03983, DROME03981, DROME03982, DROME03984	CAEEL04759, CAEEL19345
OG0004917	DROME08602	CAEEL02599
OG0004919	DROME18147	CAEEL05201
