Orthogroup	DROME	SCHMD
OG0003508	DROME15658	SCHMD11739, SCHMD00810
OG0003509	DROME21960, DROME21962, DROME21961	SCHMD12054
OG0003513	DROME08556	SCHMD25986, SCHMD27084
OG0003515	DROME21652	SCHMD16232, SCHMD28533
OG0003518	DROME08309	SCHMD05084
OG0003519	DROME06802	SCHMD04577
OG0003520	DROME21807, DROME02028	SCHMD04339
OG0003523	DROME16368	SCHMD11220, SCHMD11219
OG0003524	DROME09643, DROME09639, DROME09640	SCHMD06675
OG0003527	DROME03645	SCHMD28971
OG0003528	DROME21047, DROME06070	SCHMD21896, SCHMD26214
OG0003530	DROME12252	SCHMD08166
OG0003531	DROME21993	SCHMD02486
OG0003532	DROME08605	SCHMD04373
OG0003533	DROME04480, DROME04479, DROME04481	SCHMD29432, SCHMD23787
OG0003539	DROME09387, DROME09386	SCHMD18718, SCHMD20290
OG0003543	DROME18669	SCHMD01295, SCHMD04172
OG0003544	DROME05896	SCHMD22197, SCHMD21841
OG0003545	DROME08949	SCHMD18885, SCHMD15544
OG0003548	DROME15072	SCHMD25865, SCHMD23815
OG0003550	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939	SCHMD01327
OG0003551	DROME18271, DROME18270, DROME16713	SCHMD07949
OG0003552	DROME18554, DROME18555	SCHMD10623, SCHMD08451
OG0003554	DROME19011, DROME19012, DROME17407, DROME12945	SCHMD11710, SCHMD08877
OG0003556	DROME06703, DROME06702	SCHMD03452
OG0003557	DROME19532	SCHMD04421
OG0003558	DROME06037	SCHMD04257
OG0003561	DROME10510	SCHMD07358
OG0003562	DROME12847, DROME12848	SCHMD00923
OG0003564	DROME16736	SCHMD19445, SCHMD14913
OG0003566	DROME08493, DROME08492	SCHMD26756, SCHMD15301
OG0003567	DROME20360, DROME20359	SCHMD29448, SCHMD14814, SCHMD15008, SCHMD04442
OG0003568	DROME08773	SCHMD15819
OG0003570	DROME14267, DROME14246	SCHMD08962
OG0003571	DROME19608	SCHMD27605, SCHMD01118, SCHMD28102
OG0003573	DROME07521	SCHMD03521
OG0003577	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611	SCHMD10649
OG0003578	DROME16703	SCHMD04183, SCHMD29593
OG0003579	DROME17312	SCHMD23104, SCHMD29386, SCHMD14562, SCHMD15244
OG0003582	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104	SCHMD12451, SCHMD16671
OG0003597	DROME16622, DROME16621	SCHMD07116
OG0003599	DROME08018	SCHMD21154
OG0003603	DROME05424	SCHMD02011
OG0003604	DROME19568	SCHMD03287
OG0003606	DROME07484, DROME07483, DROME07482	SCHMD17964, SCHMD15106
OG0003610	DROME07982, DROME07983	SCHMD10025, SCHMD05007
OG0003611	DROME17638	SCHMD06945, SCHMD08561, SCHMD08562, SCHMD06942, SCHMD06944, SCHMD12203, SCHMD25153
OG0003613	DROME00856	SCHMD04176
OG0003615	DROME16618, DROME16617	SCHMD13214
OG0003617	DROME16095	SCHMD19266, SCHMD24604, SCHMD19682
OG0003618	DROME15284, DROME15283	SCHMD03820
OG0003619	DROME13589, DROME13590	SCHMD13518, SCHMD08597
OG0003620	DROME17770	SCHMD10079, SCHMD29362
OG0003621	DROME13714, DROME13715, DROME13713	SCHMD12479
OG0003624	DROME12696	SCHMD09570, SCHMD09571, SCHMD22651, SCHMD09569
OG0003626	DROME07546	SCHMD06623
OG0003629	DROME03564	SCHMD03651
OG0003630	DROME06784	SCHMD00976, SCHMD01074, SCHMD00979
OG0003631	DROME07363	SCHMD10913
OG0003632	DROME18545	SCHMD28869
OG0003634	DROME03378	SCHMD19789, SCHMD25941, SCHMD27043, SCHMD27044, SCHMD22796, SCHMD23332
OG0003635	DROME04946	SCHMD09927
OG0003638	DROME16659	SCHMD08904, SCHMD12994
OG0003639	DROME16964	SCHMD20935, SCHMD20934
OG0003644	DROME00616	SCHMD03638
OG0003646	DROME09249, DROME09250	SCHMD07544, SCHMD07543, SCHMD06515
OG0003647	DROME16616	SCHMD03661, SCHMD03659
OG0003649	DROME12148, DROME12149	SCHMD11461, SCHMD11460
OG0003655	DROME13231, DROME13232, DROME13234, DROME13233, DROME13069, DROME13070	SCHMD09541
OG0003657	DROME04619	SCHMD25752, SCHMD28011
OG0003658	DROME07032	SCHMD16613, SCHMD29667
OG0003659	DROME09855	SCHMD17601, SCHMD11910, SCHMD20716, SCHMD20715
OG0003661	DROME07051	SCHMD05074, SCHMD11069, SCHMD11070
OG0003664	DROME05104	SCHMD12084, SCHMD21392
OG0003666	DROME11426	SCHMD02137
OG0003668	DROME15022, DROME15023	SCHMD16966
OG0003669	DROME05487	SCHMD19438
OG0003671	DROME13120	SCHMD11729, SCHMD10695, SCHMD13674
OG0003672	DROME03649	SCHMD06465, SCHMD13496
OG0003673	DROME11788	SCHMD04574
OG0003674	DROME09782	SCHMD21242
OG0003676	DROME14242, DROME00396, DROME05478	SCHMD09933
OG0003678	DROME20450	SCHMD18909
OG0003679	DROME02313	SCHMD14973
OG0003682	DROME12564	SCHMD00097
OG0003685	DROME05381	SCHMD02813
OG0003687	DROME12601	SCHMD06543
OG0003690	DROME00439	SCHMD14187, SCHMD29632, SCHMD22946, SCHMD10100, SCHMD01511, SCHMD28775, SCHMD27197
OG0003692	DROME11124	SCHMD07452
OG0003694	DROME12215, DROME12216	SCHMD01774
OG0003695	DROME01947	SCHMD02002
OG0003696	DROME10156	SCHMD10456, SCHMD19979
OG0003698	DROME17520	SCHMD29491, SCHMD19621, SCHMD04070, SCHMD04069
OG0003701	DROME18636, DROME18637	SCHMD15850
OG0003703	DROME15370	SCHMD03850
OG0003707	DROME04303	SCHMD01318, SCHMD20493
OG0003708	DROME12282, DROME12281	SCHMD13127
OG0003710	DROME19166, DROME19168, DROME19167, DROME19169	SCHMD01072
OG0003712	DROME10970	SCHMD07204, SCHMD01556
OG0003713	DROME05410	SCHMD09387
OG0003716	DROME18657	SCHMD16362
OG0003717	DROME10046	SCHMD02266
OG0003718	DROME01297	SCHMD19427, SCHMD27978
OG0003720	DROME17484	SCHMD23149, SCHMD11812
OG0003721	DROME09052	SCHMD06738
OG0003722	DROME05995	SCHMD13809
OG0003724	DROME10712	SCHMD11615
OG0003729	DROME04356, DROME06341, DROME02593, DROME02592	SCHMD20219, SCHMD24815, SCHMD20218, SCHMD23937
OG0003730	DROME12908	SCHMD01638, SCHMD21358
OG0003731	DROME02907	SCHMD22514
OG0003732	DROME10070	SCHMD03758, SCHMD03760, SCHMD03759
OG0003733	DROME00230	SCHMD09106, SCHMD07190, SCHMD09105, SCHMD07189
OG0003734	DROME19430	SCHMD00609
OG0003737	DROME05769, DROME16282, DROME16607, DROME16283	SCHMD26875, SCHMD23789
OG0003740	DROME01620	SCHMD13948, SCHMD17686
OG0003741	DROME14002, DROME20156	SCHMD28597, SCHMD28496
OG0003743	DROME13785	SCHMD05330, SCHMD03268
OG0003744	DROME08150	SCHMD04258
OG0003746	DROME01977	SCHMD20571
OG0003747	DROME00997, DROME00995, DROME00994, DROME00996	SCHMD25018, SCHMD26084, SCHMD17880
OG0003749	DROME18502, DROME18501	SCHMD12963, SCHMD26791
OG0003750	DROME15590	SCHMD10740, SCHMD21692
OG0003755	DROME10789, DROME20093, DROME20094	SCHMD24630
OG0003756	DROME21916, DROME21915, DROME03180, DROME21917	SCHMD16272, SCHMD09193, SCHMD09560
OG0003758	DROME11710, DROME11712, DROME11711	SCHMD10568
OG0003759	DROME06383	SCHMD02168
OG0003763	DROME19350	SCHMD15410
OG0003764	DROME21578	SCHMD03437
OG0003767	DROME02791	SCHMD06286
OG0003771	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018	SCHMD05134
OG0003776	DROME09504, DROME16551	SCHMD01854
OG0003777	DROME18238, DROME18237, DROME18236	SCHMD09329, SCHMD03918
OG0003778	DROME13171	SCHMD06996
OG0003779	DROME17898	SCHMD15868, SCHMD25797
OG0003794	DROME03810, DROME03820	SCHMD05999
OG0003795	DROME10754, DROME10753, DROME10755	SCHMD22731
OG0003798	DROME12695	SCHMD13971, SCHMD04164
OG0003803	DROME02481, DROME02482	SCHMD14080, SCHMD27722, SCHMD27442
OG0003806	DROME01868	SCHMD21156
OG0003808	DROME08174	SCHMD27875, SCHMD11284, SCHMD25011
OG0003811	DROME14988, DROME14990, DROME14989	SCHMD22928, SCHMD13669
OG0003812	DROME16112, DROME15368	SCHMD04985
OG0003813	DROME10056	SCHMD01244
OG0003815	DROME08171	SCHMD22661, SCHMD08730, SCHMD26116
OG0003817	DROME00653	SCHMD04758
OG0003818	DROME11129	SCHMD10822, SCHMD17278
OG0003821	DROME04477	SCHMD10138
OG0003827	DROME06883, DROME06884	SCHMD03936
OG0003828	DROME10911	SCHMD01189, SCHMD27415
OG0003834	DROME21433	SCHMD01451
OG0003837	DROME14236, DROME08398	SCHMD10162, SCHMD25130, SCHMD17615, SCHMD14383, SCHMD10163
OG0003838	DROME00382, DROME00383	SCHMD05207
OG0003839	DROME21710	SCHMD05702, SCHMD10139
OG0003840	DROME00482	SCHMD12844, SCHMD26426
OG0003841	DROME10377, DROME10376, DROME21784	SCHMD14946
OG0003843	DROME02011	SCHMD16158, SCHMD03988, SCHMD16160
OG0003844	DROME19636, DROME19637	SCHMD09963
OG0003845	DROME21374	SCHMD00835
OG0003846	DROME14576	SCHMD06517
OG0003849	DROME18363, DROME18362	SCHMD10843
OG0003850	DROME19645	SCHMD24952, SCHMD16801
OG0003851	DROME07873, DROME07872, DROME07874	SCHMD05218
OG0003853	DROME00889	SCHMD14514, SCHMD07343
OG0003855	DROME08550, DROME08549	SCHMD17767
OG0003856	DROME18670	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	DROME21963	SCHMD05301
OG0003860	DROME03956	SCHMD07832, SCHMD07831, SCHMD09480, SCHMD27052, SCHMD27051
OG0003863	DROME16970, DROME16972, DROME16971	SCHMD02612
OG0003865	DROME12154, DROME12155	SCHMD10111
OG0003866	DROME15012, DROME15013	SCHMD07937, SCHMD00211
OG0003868	DROME05264, DROME05265, DROME05263	SCHMD15677
OG0003869	DROME09592	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003871	DROME19904, DROME19903	SCHMD01263
OG0003872	DROME05404	SCHMD13742, SCHMD13511
OG0003875	DROME19790, DROME19791	SCHMD07244, SCHMD00813, SCHMD07245, SCHMD07243
OG0003876	DROME09112	SCHMD06770
OG0003877	DROME03255, DROME03256	SCHMD08239
OG0003879	DROME15863, DROME15864	SCHMD18366
OG0003881	DROME06398	SCHMD06054, SCHMD03369
OG0003883	DROME12952, DROME12953	SCHMD24582
OG0003884	DROME16036	SCHMD04417
OG0003885	DROME01881, DROME01880	SCHMD09959
OG0003886	DROME16702	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	DROME16856	SCHMD20058, SCHMD18207
OG0003888	DROME14996	SCHMD05192
OG0003889	DROME06390	SCHMD21799
OG0003892	DROME03882, DROME03883, DROME03881	SCHMD07588
OG0003894	DROME08816	SCHMD11863
OG0003897	DROME08504, DROME08505	SCHMD20071
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	SCHMD29162
OG0003904	DROME13386	SCHMD00688
OG0003906	DROME10315	SCHMD03168
OG0003908	DROME07423	SCHMD10777, SCHMD26725
OG0003908	DROME05483	SCHMD03608
OG0003909	DROME12680	SCHMD13157, SCHMD18038, SCHMD13156, SCHMD13155, SCHMD19547, SCHMD15096
OG0003910	DROME10387	SCHMD16210, SCHMD14670
OG0003911	DROME11361	SCHMD17334, SCHMD20892
OG0003912	DROME03970, DROME03969, DROME03443	SCHMD04955
OG0003913	DROME04350	SCHMD18815, SCHMD08598, SCHMD23758
OG0003914	DROME09312	SCHMD00070
OG0003915	DROME04519	SCHMD16264, SCHMD14615
OG0003916	DROME10524, DROME10523	SCHMD05573
OG0003917	DROME06379	SCHMD02873
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	SCHMD00222
OG0003919	DROME21549	SCHMD16851, SCHMD05912, SCHMD24562, SCHMD24561
OG0003920	DROME16629, DROME16630	SCHMD03027
OG0003921	DROME02956, DROME02955, DROME02957	SCHMD06689
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	SCHMD25596, SCHMD09715
OG0003925	DROME01564, DROME01563	SCHMD25912, SCHMD09602
OG0003926	DROME01565, DROME01567, DROME01566	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606
OG0003929	DROME08880	SCHMD28887, SCHMD11401, SCHMD06539
OG0003930	DROME20922	SCHMD03275
OG0003931	DROME02384, DROME02385	SCHMD03615
OG0003933	DROME03669	SCHMD23983
OG0003934	DROME11280	SCHMD00793
OG0003936	DROME02177	SCHMD01877
OG0003938	DROME13183	SCHMD19197
OG0003939	DROME01287	SCHMD05579
OG0003940	DROME13675	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003944	DROME18760	SCHMD10666
OG0003945	DROME01863	SCHMD04737
OG0003946	DROME13159, DROME13158	SCHMD19360, SCHMD00465
OG0003947	DROME08292	SCHMD06484
OG0003950	DROME16615	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	DROME07725	SCHMD04397
OG0003953	DROME09054, DROME00634, DROME11448	SCHMD16924
OG0003955	DROME16756	SCHMD06589
OG0003958	DROME00635	SCHMD13631, SCHMD28091
OG0003961	DROME17804	SCHMD04675
OG0003965	DROME07977, DROME07971, DROME07972	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	DROME04759, DROME04758	SCHMD24367
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	SCHMD08592
OG0003970	DROME08299	SCHMD00447, SCHMD26048, SCHMD24404, SCHMD05455
OG0003972	DROME03377	SCHMD13668
OG0003973	DROME13196, DROME13195, DROME13194	SCHMD06454
OG0003978	DROME14494, DROME17669, DROME16351, DROME16350, DROME16349	SCHMD29717, SCHMD28667, SCHMD05632
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	SCHMD17536, SCHMD17537
OG0004000	DROME11283	SCHMD05012
OG0004002	DROME08892	SCHMD02849
OG0004004	DROME11755	SCHMD03887
OG0004007	DROME18644	SCHMD27653
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	SCHMD12539
OG0004012	DROME11288	SCHMD08012, SCHMD16333
OG0004014	DROME02886	SCHMD17730, SCHMD16988
OG0004014	DROME02837	SCHMD25573
OG0004015	DROME07793	SCHMD06396
OG0004017	DROME02036	SCHMD27630
OG0004020	DROME17726, DROME17727	SCHMD29535, SCHMD26610
OG0004021	DROME19870	SCHMD12686
OG0004023	DROME19067	SCHMD07791
OG0004025	DROME16102	SCHMD25773
OG0004027	DROME13967	SCHMD07935
OG0004028	DROME21582, DROME21583	SCHMD03770
OG0004029	DROME07976	SCHMD25820
OG0004030	DROME00135, DROME00134	SCHMD13881
OG0004032	DROME08117	SCHMD08571
OG0004033	DROME14180, DROME12245	SCHMD06585
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	DROME19609	SCHMD07559, SCHMD09846
OG0004037	DROME06863	SCHMD06653
OG0004038	DROME02888	SCHMD08999, SCHMD03883
OG0004039	DROME19307	SCHMD22311
OG0004040	DROME07203	SCHMD09208
OG0004041	DROME05936	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	DROME16619	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004044	DROME05299, DROME05298	SCHMD16907
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	SCHMD07813
OG0004048	DROME17671	SCHMD05765
OG0004051	DROME18087, DROME18086	SCHMD05269, SCHMD18831
OG0004053	DROME21730	SCHMD09663
OG0004054	DROME15059	SCHMD03170
OG0004056	DROME15287	SCHMD06405
OG0004057	DROME06677	SCHMD13647, SCHMD03141, SCHMD13648, SCHMD03142
OG0004059	DROME13217	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	DROME20687	SCHMD16682, SCHMD21120, SCHMD16351
OG0004063	DROME00529, DROME00528	SCHMD09601
OG0004064	DROME06301	SCHMD03370
OG0004065	DROME02456	SCHMD04935
OG0004067	DROME14860	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004068	DROME11057	SCHMD04738
OG0004069	DROME10101	SCHMD07928
OG0004071	DROME15812	SCHMD06667
OG0004072	DROME21957, DROME17982	SCHMD07982
OG0004073	DROME01650	SCHMD18804
OG0004076	DROME00303	SCHMD19802
OG0004078	DROME11078	SCHMD08036
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	SCHMD22313, SCHMD19146
OG0004080	DROME06468, DROME06467	SCHMD18517
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	SCHMD03804
OG0004083	DROME14312	SCHMD05538
OG0004084	DROME12357	SCHMD13360
OG0004085	DROME05732, DROME05731, DROME05733	SCHMD20233
OG0004090	DROME03177	SCHMD19142
OG0004091	DROME14119	SCHMD20986, SCHMD10374
OG0004092	DROME12563	SCHMD01973
OG0004096	DROME05141, DROME05140, DROME05135, DROME00515	SCHMD01632
OG0004099	DROME19388	SCHMD07433
OG0004101	DROME08755, DROME08757, DROME08756	SCHMD01669
OG0004102	DROME12666	SCHMD28926, SCHMD16352, SCHMD13995
OG0004105	DROME04809, DROME04810, DROME04811	SCHMD08794, SCHMD16310
OG0004106	DROME05999	SCHMD19640
OG0004107	DROME12701, DROME19212	SCHMD01035
OG0004108	DROME07361	SCHMD06834
OG0004110	DROME17755	SCHMD03573
OG0004112	DROME12140	SCHMD04301
OG0004113	DROME06222, DROME06223	SCHMD09954, SCHMD11157
OG0004114	DROME16337	SCHMD11428
OG0004115	DROME13846, DROME13845, DROME13844	SCHMD08641, SCHMD08639
OG0004116	DROME02477	SCHMD22991, SCHMD19169
OG0004119	DROME14543	SCHMD24339, SCHMD11856
OG0004120	DROME07794	SCHMD02931
OG0004121	DROME03957	SCHMD00644
OG0004122	DROME08383	SCHMD09920
OG0004123	DROME12798	SCHMD24840
OG0004124	DROME02608	SCHMD09788
OG0004127	DROME07186	SCHMD14115
OG0004130	DROME05314	SCHMD26247, SCHMD12578, SCHMD28132
OG0004133	DROME02029	SCHMD08788
OG0004134	DROME14839	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962
OG0004136	DROME17670	SCHMD21074, SCHMD14863
OG0004139	DROME14020	SCHMD27028, SCHMD23843
OG0004140	DROME02610	SCHMD01399
OG0004142	DROME06754	SCHMD08558
OG0004144	DROME04309, DROME04310	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	DROME08647, DROME14074, DROME14075	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	DROME06149	SCHMD09010
OG0004148	DROME06090, DROME06089	SCHMD06808
OG0004150	DROME04551, DROME04550	SCHMD13651, SCHMD25175, SCHMD13649
OG0004151	DROME14564	SCHMD05147, SCHMD20113
OG0004153	DROME12893	SCHMD07819, SCHMD03631
OG0004157	DROME21496	SCHMD05878
OG0004158	DROME10050	SCHMD07419
OG0004164	DROME16332	SCHMD24669, SCHMD09145
OG0004166	DROME17896	SCHMD16044
OG0004167	DROME18913	SCHMD10205
OG0004168	DROME05468	SCHMD09579, SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665
OG0004169	DROME00368	SCHMD20780
OG0004170	DROME12078	SCHMD11411, SCHMD12172
OG0004171	DROME07182	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	DROME10985, DROME10984	SCHMD15010
OG0004178	DROME02387, DROME04815	SCHMD09644, SCHMD15102
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	SCHMD00790
OG0004181	DROME12964	SCHMD09842
OG0004184	DROME04419	SCHMD23226, SCHMD21910
OG0004186	DROME16037	SCHMD22129
OG0004188	DROME07492, DROME07494, DROME07493	SCHMD11027
OG0004190	DROME01879, DROME22091	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	DROME17028	SCHMD18242
OG0004203	DROME09079	SCHMD23579, SCHMD22669, SCHMD15715, SCHMD19454, SCHMD22555
OG0004215	DROME19401	SCHMD23456, SCHMD09930
OG0004216	DROME11793	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	DROME21224	SCHMD15443
OG0004218	DROME20138, DROME20139	SCHMD17732, SCHMD16990
OG0004219	DROME03490	SCHMD02021
OG0004220	DROME07426, DROME07425	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	DROME04949	SCHMD02604
OG0004223	DROME01123, DROME06776	SCHMD04451
OG0004227	DROME04086	SCHMD11794, SCHMD14206
OG0004228	DROME10277	SCHMD22945
OG0004229	DROME02866, DROME02865	SCHMD20367, SCHMD19492
OG0004230	DROME18730, DROME18729	SCHMD12329, SCHMD13516
OG0004231	DROME14487, DROME14486	SCHMD18343, SCHMD20951, SCHMD27099
OG0004232	DROME15977	SCHMD02245
OG0004235	DROME12429	SCHMD00900
OG0004236	DROME17566	SCHMD13419, SCHMD19318
OG0004237	DROME18213, DROME18214	SCHMD09091, SCHMD09093
OG0004239	DROME15568	SCHMD04162, SCHMD06094
OG0004241	DROME15542	SCHMD20634, SCHMD15365
OG0004243	DROME14802, DROME20505	SCHMD02806
OG0004244	DROME10097	SCHMD04165
OG0004246	DROME07435	SCHMD25240, SCHMD27704
OG0004247	DROME13808	SCHMD10596
OG0004249	DROME04762	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	DROME18272, DROME18273	SCHMD12623
OG0004251	DROME04402	SCHMD08633
OG0004252	DROME14951	SCHMD02811
OG0004253	DROME20276, DROME20277, DROME20275	SCHMD09205
OG0004254	DROME16850, DROME16851, DROME16852	SCHMD07480
OG0004255	DROME06896, DROME06895	SCHMD00865
OG0004257	DROME14416	SCHMD08129
OG0004258	DROME05217	SCHMD13120, SCHMD23840, SCHMD13122, SCHMD13121
OG0004259	DROME21474, DROME10563	SCHMD18232
OG0004261	DROME10981	SCHMD16623
OG0004262	DROME16780	SCHMD16537
OG0004263	DROME06450	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529
OG0004264	DROME15193	SCHMD15848
OG0004265	DROME05465	SCHMD14398
OG0004268	DROME10031	SCHMD24258, SCHMD19847
OG0004269	DROME16782	SCHMD06048
OG0004270	DROME19295, DROME19296, DROME19297	SCHMD06231
OG0004273	DROME09850	SCHMD15470
OG0004276	DROME08381	SCHMD07052
OG0004278	DROME01231	SCHMD07808
OG0004280	DROME22015	SCHMD24977
OG0004281	DROME00885	SCHMD15072
OG0004282	DROME07183	SCHMD15574, SCHMD20334
OG0004285	DROME12894	SCHMD08317, SCHMD00052
OG0004287	DROME16211	SCHMD02791
OG0004288	DROME12750, DROME12751	SCHMD04750
OG0004289	DROME10833, DROME19397	SCHMD10655
OG0004291	DROME16342	SCHMD11768, SCHMD11769
OG0004292	DROME06641	SCHMD02072
OG0004294	DROME13106, DROME13107	SCHMD06402
OG0004295	DROME20603, DROME20604, DROME20602	SCHMD05169
OG0004296	DROME14924, DROME14923	SCHMD12859
OG0004297	DROME01005	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	DROME21406, DROME21405	SCHMD15087, SCHMD15086
OG0004301	DROME06959	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	DROME01833	SCHMD10637, SCHMD22462
OG0004303	DROME02789, DROME02790	SCHMD17944, SCHMD18972
OG0004304	DROME15979, DROME15978	SCHMD17338
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	SCHMD09232
OG0004307	DROME07784	SCHMD20615
OG0004308	DROME08791, DROME08790	SCHMD08570
OG0004309	DROME11787	SCHMD11977, SCHMD17117
OG0004310	DROME20002	SCHMD15088
OG0004312	DROME07615	SCHMD10505
OG0004316	DROME06707	SCHMD07217
OG0004317	DROME18648, DROME18649, DROME18650	SCHMD03544
OG0004319	DROME01293	SCHMD02039, SCHMD00640
OG0004321	DROME00141	SCHMD00773, SCHMD22413
OG0004322	DROME21173, DROME21172	SCHMD06269, SCHMD13954
OG0004324	DROME19211, DROME05925, DROME05924	SCHMD07700
OG0004328	DROME06814, DROME06813	SCHMD18966, SCHMD09751
OG0004329	DROME14796	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	DROME05935	SCHMD03763
OG0004331	DROME09522	SCHMD28298, SCHMD09132
OG0004332	DROME03199	SCHMD00454
OG0004334	DROME17993, DROME17994	SCHMD10101
OG0004335	DROME10278	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	DROME16553	SCHMD11859, SCHMD21650, SCHMD20028
OG0004343	DROME10215	SCHMD15843, SCHMD14248
OG0004344	DROME17664	SCHMD12044
OG0004347	DROME18052, DROME18053, DROME21288, DROME21289	SCHMD25637, SCHMD11463
OG0004348	DROME08598, DROME08597	SCHMD00729
OG0004350	DROME08566	SCHMD16920, SCHMD07665
OG0004351	DROME17742	SCHMD12829
OG0004352	DROME04587	SCHMD11224
OG0004353	DROME05577	SCHMD21824, SCHMD16507
OG0004354	DROME18943	SCHMD15589
OG0004356	DROME12218	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	DROME01539	SCHMD26102, SCHMD07557
OG0004359	DROME15372	SCHMD05503
OG0004360	DROME03158	SCHMD05210
OG0004362	DROME04321	SCHMD14598, SCHMD12685
OG0004364	DROME18518, DROME02371	SCHMD10178, SCHMD08238, SCHMD20097
