Orthogroup	MOUSE	BRAFL
OG0007013	MOUSE03906	bflo_22925
OG0007014	MOUSE21188	bflo_09903
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	bflo_27330, bflo_20402
OG0007016	MOUSE49206, MOUSE49205	bflo_14032
OG0007017	MOUSE38429, MOUSE38428, MOUSE38427	bflo_21913
OG0007018	MOUSE03253	bflo_23908
OG0007019	MOUSE06390, MOUSE06389, MOUSE06391	bflo_23063
OG0007020	MOUSE40200, MOUSE40201	bflo_10034
OG0007021	MOUSE12611, MOUSE12610	bflo_21680
OG0007022	MOUSE22092	bflo_18552
OG0007023	MOUSE11360, MOUSE11359, MOUSE11361	bflo_11047
OG0007024	MOUSE39327	bflo_11367
OG0007025	MOUSE06165	bflo_14744
OG0007026	MOUSE26964	bflo_09805
OG0007027	MOUSE40769	bflo_20536
OG0007028	MOUSE23985, MOUSE23984	bflo_01442
OG0007031	MOUSE31937, MOUSE31935, MOUSE31936	bflo_01870
OG0007032	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310	bflo_18346
OG0007033	MOUSE28089	bflo_16162
OG0007034	MOUSE02577, MOUSE02578, MOUSE02579	bflo_19304
OG0007035	MOUSE50908, MOUSE50907	bflo_11817
OG0007036	MOUSE17668, MOUSE17669	bflo_15936
OG0007037	MOUSE26360, MOUSE26361, MOUSE26359	bflo_18791
OG0007038	MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025	bflo_11762, bflo_11636
OG0007039	MOUSE07936	bflo_06475
OG0007040	MOUSE53846, MOUSE53847	bflo_15748
OG0007041	MOUSE44720	bflo_06211
OG0007042	MOUSE39749	bflo_02915
OG0007043	MOUSE46823, MOUSE46824	bflo_10682
OG0007044	MOUSE45081, MOUSE48750	bflo_04989, bflo_15125
OG0007045	MOUSE34173, MOUSE34174	bflo_18005
OG0007046	MOUSE00604	bflo_17255
OG0007047	MOUSE17867	bflo_15778
OG0007048	MOUSE38707	bflo_23058
OG0007049	MOUSE49472, MOUSE49471	bflo_24438
OG0007050	MOUSE36566	bflo_09428
OG0007053	MOUSE05180, MOUSE05179, MOUSE05181	bflo_24401
OG0007054	MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841	bflo_20473
OG0007055	MOUSE02729, MOUSE02728	bflo_21171
OG0007056	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552	bflo_20134
OG0007057	MOUSE47096	bflo_09203
OG0007058	MOUSE50713, MOUSE50714	bflo_17608
OG0007059	MOUSE21335	bflo_10444
OG0007060	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598	bflo_06320
OG0007061	MOUSE21327	bflo_10696
OG0007062	MOUSE29940, MOUSE29941	bflo_24989
OG0007063	MOUSE44304	bflo_23792
OG0007064	MOUSE29614, MOUSE29615, MOUSE29613	bflo_14926
OG0007065	MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866	bflo_10221
OG0007066	MOUSE50097, MOUSE50096	bflo_21816
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	bflo_07102
OG0007069	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093	bflo_06573
OG0007070	MOUSE23131, MOUSE23130, MOUSE23134	bflo_22328
OG0007071	MOUSE31902, MOUSE31903, MOUSE31904	bflo_09008
OG0007072	MOUSE43689, MOUSE43688, MOUSE43687	bflo_12921
OG0007073	MOUSE22668	bflo_24056
OG0007074	MOUSE15406, MOUSE15407	bflo_04122
OG0007075	MOUSE12810	bflo_07697
OG0007076	MOUSE02319, MOUSE02318	bflo_15859
OG0007077	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486	bflo_14982
OG0007079	MOUSE06753, MOUSE06755, MOUSE06754	bflo_01999
OG0007080	MOUSE06678, MOUSE06679, MOUSE06677	bflo_01418
OG0007081	MOUSE05720, MOUSE05719	bflo_14270
OG0007082	MOUSE41759, MOUSE41758	bflo_16401
OG0007083	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862	bflo_15779
OG0007086	MOUSE02323	bflo_11245
OG0007087	MOUSE18083	bflo_06824
OG0007088	MOUSE13687	bflo_06292
OG0007089	MOUSE45217	bflo_02444
OG0007090	MOUSE31318	bflo_25747
OG0007091	MOUSE33846	bflo_05854
OG0007092	MOUSE07434	bflo_15232
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	bflo_10575
OG0007094	MOUSE11809, MOUSE11804, MOUSE11805	bflo_18319
OG0007095	MOUSE42126, MOUSE42125	bflo_23010
OG0007096	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260	bflo_12760
OG0007097	MOUSE37800, MOUSE37799	bflo_07989
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	bflo_13800
OG0007099	MOUSE49900	bflo_21945
OG0007100	MOUSE18270, MOUSE18269	bflo_11271
OG0007102	MOUSE21909	bflo_14184
OG0007103	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001	bflo_08091
OG0007104	MOUSE29759, MOUSE55072, MOUSE55073	bflo_21832
OG0007105	MOUSE40405, MOUSE40403	bflo_21094
OG0007106	MOUSE40661	bflo_11280
OG0007107	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746	bflo_23422
OG0007108	MOUSE38178, MOUSE38176, MOUSE38174	bflo_20348
OG0007109	MOUSE14335, MOUSE14334	bflo_04042
OG0007111	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925	bflo_13861
OG0007112	MOUSE51325, MOUSE51323	bflo_06337
OG0007113	MOUSE52610	bflo_11442
OG0007114	MOUSE53414	bflo_14043
OG0007115	MOUSE13579, MOUSE13580, MOUSE13582, MOUSE13581	bflo_13514
OG0007116	MOUSE41819, MOUSE41817, MOUSE41818, MOUSE41816	bflo_23512
OG0007118	MOUSE00453	bflo_17782
OG0007119	MOUSE33186	bflo_26455
OG0007120	MOUSE13216, MOUSE13214, MOUSE13215	bflo_26318
OG0007121	MOUSE18224	bflo_21082
OG0007122	MOUSE34859, MOUSE34857, MOUSE34858	bflo_24072
OG0007123	MOUSE20986, MOUSE20987	bflo_09914
OG0007124	MOUSE21912, MOUSE21910	bflo_15170
OG0007125	MOUSE16039, MOUSE16040	bflo_14785
OG0007126	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182	bflo_22266
OG0007127	MOUSE08708, MOUSE08709	bflo_00577
OG0007129	MOUSE03234, MOUSE21045, MOUSE21044	bflo_10446
OG0007130	MOUSE01970	bflo_11677
OG0007131	MOUSE10506, MOUSE10507	bflo_25611
OG0007132	MOUSE13945	bflo_05661
OG0007133	MOUSE10217, MOUSE10216	bflo_02382
OG0007134	MOUSE21213	bflo_10408
OG0007135	MOUSE51925, MOUSE51924, MOUSE51926	bflo_08465
OG0007136	MOUSE51720, MOUSE51719	bflo_06450
OG0007137	MOUSE42561	bflo_22784
OG0007138	MOUSE23725	bflo_15711
OG0007139	MOUSE08897	bflo_05619
OG0007140	MOUSE50343, MOUSE50344	bflo_25840
OG0007142	MOUSE47756, MOUSE27824	bflo_15000
OG0007143	MOUSE06767	bflo_01199
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	bflo_20069
OG0007145	MOUSE18943	bflo_05366
OG0007146	MOUSE03366, MOUSE03367	bflo_21226
OG0007147	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302	bflo_24598
OG0007148	MOUSE31157, MOUSE54375, MOUSE54376	bflo_12090
OG0007150	MOUSE48982, MOUSE48981	bflo_12859, bflo_09705
OG0007151	MOUSE50029, MOUSE50027	bflo_14436
OG0007152	MOUSE30160, MOUSE30159	bflo_08459, bflo_12446
OG0007153	MOUSE03070, MOUSE03071	bflo_14060
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	bflo_11488
OG0007158	MOUSE36020	bflo_12648
OG0007159	MOUSE23889, MOUSE23888, MOUSE23890	bflo_17008, bflo_17009
OG0007160	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936	bflo_13912
OG0007161	MOUSE49412	bflo_12808
OG0007163	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405	bflo_05600
OG0007164	MOUSE16101, MOUSE16102, MOUSE16100	bflo_18316
OG0007165	MOUSE50996, MOUSE50995	bflo_08764
OG0007166	MOUSE20485	bflo_09971
OG0007168	MOUSE01155	bflo_18756
OG0007171	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946	bflo_19822
OG0007173	MOUSE50154, MOUSE50153	bflo_24164
OG0007174	MOUSE28506	bflo_13932
OG0007175	MOUSE45837, MOUSE45836	bflo_10755
OG0007176	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498	bflo_11713
OG0007177	MOUSE27462, MOUSE27461	bflo_23830, bflo_10937
OG0007178	MOUSE24080, MOUSE24079	bflo_16205
OG0007179	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431	bflo_00319
OG0007181	MOUSE54274, MOUSE54273	bflo_12101
OG0007182	MOUSE04320, MOUSE04317	bflo_21896
OG0007184	MOUSE09858	bflo_21975, bflo_21917
OG0007185	MOUSE06224, MOUSE06225, MOUSE06226	bflo_22465, bflo_10063, bflo_10064
OG0007186	MOUSE05260, MOUSE05261	bflo_15420
OG0007187	MOUSE14892	bflo_00521
OG0007188	MOUSE26110, MOUSE26112, MOUSE26111	bflo_00784
OG0007189	MOUSE14133, MOUSE14134	bflo_23124
OG0007190	MOUSE02812	bflo_07553
OG0007191	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514	bflo_25319
OG0007192	MOUSE22113, MOUSE22112, MOUSE22111	bflo_19273
OG0007193	MOUSE14227, MOUSE15095, MOUSE15096, MOUSE15101, MOUSE15100, MOUSE15099, MOUSE15098, MOUSE15097, MOUSE15094	bflo_22716
OG0007195	MOUSE02799, MOUSE02800, MOUSE16852	bflo_09759
OG0007198	MOUSE17325	bflo_10249
OG0007200	MOUSE21248	bflo_21570
OG0007201	MOUSE17913, MOUSE17912, MOUSE17911	bflo_22933
OG0007204	MOUSE33203, MOUSE33202, MOUSE50332, MOUSE50333	bflo_25247
OG0007205	MOUSE23939, MOUSE23938, MOUSE25886	bflo_16687
OG0007209	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209	bflo_15890
OG0007213	MOUSE17123, MOUSE17125, MOUSE17121, MOUSE17124, MOUSE17122	bflo_23133
OG0007248	MOUSE18543, MOUSE18542	bflo_12581
OG0007250	MOUSE12898, MOUSE12897	bflo_21684
OG0007251	MOUSE01636	bflo_02716
OG0007252	MOUSE31689, MOUSE31688	bflo_07592
OG0007253	MOUSE09257, MOUSE49391	bflo_13719
OG0007254	MOUSE49930	bflo_25142
OG0007255	MOUSE39758, MOUSE39757, MOUSE39759	bflo_18944
OG0007256	MOUSE39410	bflo_25720
OG0007258	MOUSE19644	bflo_05313
OG0007260	MOUSE20244	bflo_15073, bflo_20515
OG0007261	MOUSE32244	bflo_26189
OG0007264	MOUSE49132, MOUSE49130, MOUSE49131	bflo_13280
OG0007266	MOUSE01804	bflo_11544
OG0007267	MOUSE33724	bflo_25645
OG0007268	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919	bflo_21784
OG0007269	MOUSE06847	bflo_11589
OG0007270	MOUSE13004	bflo_14763
OG0007271	MOUSE06041, MOUSE06040	bflo_23418
OG0007272	MOUSE34613, MOUSE34614	bflo_24550, bflo_24548
OG0007273	MOUSE44138, MOUSE44137, MOUSE44139	bflo_03291
OG0007274	MOUSE50595, MOUSE50596, MOUSE50594	bflo_16336
OG0007275	MOUSE17231, MOUSE02295, MOUSE02296	bflo_10957
OG0007276	MOUSE20695	bflo_02810
OG0007277	MOUSE16675	bflo_18629
OG0007279	MOUSE04341	bflo_20332
OG0007280	MOUSE32007	bflo_01423
OG0007281	MOUSE38663, MOUSE38662	bflo_23827
OG0007282	MOUSE37535	bflo_20472
OG0007283	MOUSE03788, MOUSE03787	bflo_04526
OG0007284	MOUSE34245, MOUSE54478	bflo_06381
OG0007285	MOUSE32145, MOUSE32146, MOUSE32144	bflo_17673
OG0007286	MOUSE44596, MOUSE44597	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	MOUSE31526, MOUSE31527, MOUSE31525	bflo_08435
OG0007289	MOUSE49689	bflo_22229
OG0007290	MOUSE43717	bflo_13377
OG0007291	MOUSE28540	bflo_13121, bflo_27070
OG0007292	MOUSE43053, MOUSE43052	bflo_16155
OG0007293	MOUSE13613	bflo_05427
OG0007294	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428	bflo_00403
OG0007295	MOUSE31498, MOUSE31497, MOUSE31496	bflo_07534
OG0007296	MOUSE49540, MOUSE49539	bflo_16995
OG0007297	MOUSE53604, MOUSE53603, MOUSE53601	bflo_23790
OG0007299	MOUSE47838, MOUSE47840, MOUSE47839	bflo_10653
OG0007300	MOUSE35183, MOUSE35181	bflo_19110
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	bflo_25038
OG0007302	MOUSE44506, MOUSE44507, MOUSE44510	bflo_14759
OG0007303	MOUSE28066, MOUSE28065	bflo_13169
OG0007304	MOUSE06867	bflo_24595
OG0007305	MOUSE24298, MOUSE24297	bflo_22443
OG0007306	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272	bflo_17424
OG0007307	MOUSE02947	bflo_10777
OG0007308	MOUSE11376, MOUSE11377, MOUSE11378	bflo_02394
OG0007309	MOUSE03035	bflo_23700
OG0007310	MOUSE45035	bflo_19137
OG0007312	MOUSE03829, MOUSE03828	bflo_23752
OG0007314	MOUSE24672	bflo_08559
OG0007316	MOUSE48208, MOUSE48210, MOUSE48209	bflo_21079
OG0007317	MOUSE03033	bflo_06371
OG0007318	MOUSE52776	bflo_11011
OG0007319	MOUSE28912	bflo_09858
OG0007320	MOUSE51738, MOUSE51739, MOUSE51737	bflo_05418
OG0007321	MOUSE20101	bflo_21088
OG0007322	MOUSE32819, MOUSE32818	bflo_21299
OG0007323	MOUSE29290	bflo_01172
OG0007325	MOUSE49722	bflo_13977
OG0007326	MOUSE51801, MOUSE51802	bflo_22978
OG0007327	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025	bflo_21825
OG0007328	MOUSE46797, MOUSE46796, MOUSE46795	bflo_10144
OG0007329	MOUSE17878	bflo_16943
OG0007330	MOUSE45076, MOUSE45075	bflo_14343
OG0007331	MOUSE39235	bflo_19013, bflo_01457, bflo_19764
OG0007334	MOUSE30490	bflo_08019
OG0007335	MOUSE08020, MOUSE08021	bflo_08747
OG0007336	MOUSE33887	bflo_18139
OG0007337	MOUSE00481, MOUSE00482	bflo_14621
OG0007338	MOUSE02170, MOUSE02169	bflo_03890
OG0007339	MOUSE08716	bflo_18665, bflo_27270
OG0007340	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533	bflo_16530
OG0007341	MOUSE16696	bflo_16524
OG0007342	MOUSE09679, MOUSE09680, MOUSE08805	bflo_18915
OG0007343	MOUSE01417	bflo_07918
OG0007344	MOUSE17358	bflo_07595
OG0007345	MOUSE31648, MOUSE31647	bflo_08389
OG0007347	MOUSE40881, MOUSE40884, MOUSE40882	bflo_02081
OG0007348	MOUSE12913	bflo_22199
OG0007351	MOUSE06954	bflo_26476
OG0007352	MOUSE20513	bflo_22987
OG0007353	MOUSE49062	bflo_13799
OG0007354	MOUSE13358	bflo_00249
OG0007356	MOUSE17323	bflo_12334
OG0007357	MOUSE49428	bflo_22058
OG0007358	MOUSE19466	bflo_05818
OG0007359	MOUSE09163, MOUSE09166, MOUSE09162	bflo_12738
OG0007360	MOUSE23987, MOUSE23986	bflo_16171
OG0007361	MOUSE30812	bflo_06202
OG0007363	MOUSE12968	bflo_15450
OG0007364	MOUSE14210, MOUSE14209	bflo_14577
OG0007365	MOUSE33407	bflo_25863
OG0007366	MOUSE48417, MOUSE48418	bflo_05679
OG0007367	MOUSE33622	bflo_25660
OG0007368	MOUSE27087	bflo_10256
OG0007370	MOUSE04703, MOUSE04702	bflo_20740
OG0007371	MOUSE21071, MOUSE21072	bflo_05288
OG0007372	MOUSE42627	bflo_12199
OG0007373	MOUSE18067	bflo_21841
OG0007374	MOUSE40539, MOUSE40538	bflo_10884
OG0007375	MOUSE00658, MOUSE00657, MOUSE00656, MOUSE00659	bflo_18381
OG0007376	MOUSE32001, MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996	bflo_06403
OG0007377	MOUSE24074, MOUSE24073	bflo_17036
OG0007378	MOUSE04222, MOUSE04221	bflo_21755
OG0007379	MOUSE08208, MOUSE08209	bflo_05815
OG0007380	MOUSE18994	bflo_12695
OG0007381	MOUSE06415, MOUSE06416, MOUSE06414	bflo_22930
OG0007382	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186	bflo_12647
OG0007384	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625	bflo_13468
OG0007385	MOUSE27240, MOUSE27239, MOUSE27238	bflo_09851
OG0007386	MOUSE35741, MOUSE35743, MOUSE35742	bflo_06795
OG0007387	MOUSE32806	bflo_16313
OG0007388	MOUSE35885, MOUSE35884, MOUSE35886	bflo_25933
OG0007389	MOUSE25933, MOUSE25934	bflo_15838
OG0007390	MOUSE38551, MOUSE38550, MOUSE38552	bflo_04356
OG0007391	MOUSE50178, MOUSE50176, MOUSE50177	bflo_10127
OG0007392	MOUSE32236, MOUSE32238, MOUSE32237	bflo_26122
OG0007393	MOUSE07668	bflo_19723
OG0007394	MOUSE42619	bflo_24326
OG0007395	MOUSE06300, MOUSE06302, MOUSE06301	bflo_23165
OG0007396	MOUSE48951	bflo_12995
OG0007397	MOUSE33684	bflo_26218
OG0007399	MOUSE43864	bflo_24010
OG0007400	MOUSE15646	bflo_22433
OG0007401	MOUSE51222	bflo_14612
OG0007402	MOUSE17044, MOUSE17045	bflo_23426
OG0007403	MOUSE40241, MOUSE40240	bflo_10174
OG0007405	MOUSE14442	bflo_20962
OG0007406	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288	bflo_20357
OG0007407	MOUSE21054	bflo_08514
OG0007408	MOUSE13504	bflo_02032
OG0007409	MOUSE00404, MOUSE00402	bflo_02035
OG0007411	MOUSE19154, MOUSE19155	bflo_07704
OG0007412	MOUSE23326, MOUSE23325	bflo_17518
OG0007413	MOUSE53007	bflo_18831, bflo_19664
OG0007414	MOUSE33295, MOUSE33294, MOUSE33296	bflo_25464
OG0007415	MOUSE05666	bflo_02381
OG0007416	MOUSE36386	bflo_14951
OG0007417	MOUSE37895, MOUSE37894	bflo_20677
OG0007418	MOUSE04928	bflo_20034
OG0007419	MOUSE03772	bflo_22990
OG0007421	MOUSE02352	bflo_12217
OG0007422	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288	bflo_19655
OG0007423	MOUSE15054	bflo_23596
OG0007424	MOUSE17046	bflo_23127
OG0007425	MOUSE18550, MOUSE18548	bflo_14507
OG0007426	MOUSE44588, MOUSE44585, MOUSE44586, MOUSE44587	bflo_18604
OG0007427	MOUSE46815	bflo_09574
OG0007428	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209	bflo_19134
OG0007429	MOUSE02008	bflo_11389
OG0007430	MOUSE16094, MOUSE16096, MOUSE16095, MOUSE16097	bflo_17946
OG0007431	MOUSE08705	bflo_00171
OG0007432	MOUSE51045	bflo_24342
OG0007433	MOUSE44443, MOUSE44444	bflo_03234
OG0007434	MOUSE17032, MOUSE17035, MOUSE17034, MOUSE17033	bflo_23083
OG0007435	MOUSE18373	bflo_02346
OG0007436	MOUSE01139, MOUSE01137, MOUSE01136, MOUSE01138	bflo_02613
OG0007438	MOUSE25113, MOUSE25112	bflo_09397
OG0007439	MOUSE18803	bflo_01560
OG0007440	MOUSE23442	bflo_12274
OG0007441	MOUSE18962	bflo_20302, bflo_15083
OG0007442	MOUSE33512	bflo_25641
OG0007443	MOUSE37706, MOUSE37709, MOUSE37707, MOUSE37708	bflo_20276
OG0007444	MOUSE27639, MOUSE27643, MOUSE27640, MOUSE27642, MOUSE27641, MOUSE09669	bflo_00595
OG0007445	MOUSE15761, MOUSE15762, MOUSE15760	bflo_17572
OG0007446	MOUSE37963, MOUSE37961	bflo_07107
OG0007447	MOUSE48737, MOUSE48736	bflo_15402
OG0007448	MOUSE01474, MOUSE01473	bflo_05489, bflo_06846
OG0007449	MOUSE28249	bflo_12540
OG0007450	MOUSE07464	bflo_10846
OG0007451	MOUSE12346	bflo_13811
OG0007452	MOUSE36786	bflo_14825, bflo_14722
OG0007453	MOUSE46202, MOUSE46201	bflo_16585
OG0007454	MOUSE22524	bflo_22118
OG0007455	MOUSE55231, MOUSE55229, MOUSE55228	bflo_17706
OG0007456	MOUSE37583	bflo_01583
OG0007457	MOUSE51393	bflo_26814, bflo_06127
OG0007458	MOUSE32631, MOUSE32630	bflo_25670
OG0007459	MOUSE35765, MOUSE35764, MOUSE35766	bflo_20243
OG0007460	MOUSE18660	bflo_10847
OG0007461	MOUSE08148, MOUSE08149	bflo_09747
OG0007462	MOUSE01188, MOUSE01187	bflo_18941
OG0007463	MOUSE01879, MOUSE01878	bflo_10590
OG0007464	MOUSE39781	bflo_00445
OG0007465	MOUSE04958, MOUSE04957, MOUSE04956	bflo_21112
OG0007466	MOUSE27626, MOUSE27627, MOUSE27628	bflo_08000
OG0007467	MOUSE32975, MOUSE32976, MOUSE32974	bflo_05624
OG0007468	MOUSE35897, MOUSE35894, MOUSE35895, MOUSE35898, MOUSE35896	bflo_08789
OG0007471	MOUSE11862, MOUSE11861, MOUSE11859	bflo_13019
OG0007472	MOUSE19520, MOUSE19519, MOUSE19518	bflo_05935
OG0007474	MOUSE50949, MOUSE50951, MOUSE50948, MOUSE50950, MOUSE50953, MOUSE50954, MOUSE50952	bflo_01427
OG0007475	MOUSE15012	bflo_08869
OG0007476	MOUSE18470	bflo_25779
OG0007477	MOUSE05610	bflo_19128
OG0007478	MOUSE37279, MOUSE37280, MOUSE37278	bflo_20152
OG0007479	MOUSE38571, MOUSE38570, MOUSE38569, MOUSE38573, MOUSE38572	bflo_23681
OG0007480	MOUSE46625, MOUSE46626	bflo_09770
OG0007481	MOUSE04304	bflo_20525, bflo_20940
OG0007482	MOUSE30818	bflo_24643
OG0007483	MOUSE16635, MOUSE16636	bflo_05915
OG0007484	MOUSE43277	bflo_15769
OG0007485	MOUSE11693, MOUSE11694, MOUSE11691, MOUSE11692, MOUSE11690, MOUSE54164, MOUSE11689	bflo_22291
OG0007486	MOUSE00806	bflo_08093
OG0007487	MOUSE33817, MOUSE33818, MOUSE33819	bflo_21834
OG0007488	MOUSE17251	bflo_09156
OG0007489	MOUSE07091	bflo_01354
OG0007490	MOUSE28197, MOUSE28196	bflo_01534
OG0007491	MOUSE16994	bflo_08894
OG0007492	MOUSE18165, MOUSE18164	bflo_11532
OG0007493	MOUSE35818, MOUSE35819	bflo_12341, bflo_12486, bflo_10771
OG0007494	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927	bflo_21044
OG0007495	MOUSE01208	bflo_02160
OG0007496	MOUSE11212	bflo_02927
OG0007497	MOUSE24117, MOUSE24116	bflo_21756
OG0007498	MOUSE13566, MOUSE13567	bflo_05937
OG0007499	MOUSE20297, MOUSE20299, MOUSE20298	bflo_23609
OG0007500	MOUSE15489	bflo_02362
OG0007501	MOUSE02118	bflo_03458
OG0007503	MOUSE00760	bflo_22154
OG0007504	MOUSE38710	bflo_23410
OG0007506	MOUSE03078	bflo_07456
OG0007507	MOUSE24531	bflo_20339
OG0007508	MOUSE25338	bflo_16429
OG0007509	MOUSE04914	bflo_25337
OG0007510	MOUSE34054, MOUSE34055, MOUSE34053	bflo_23353
OG0007513	MOUSE25012, MOUSE25011	bflo_12370
OG0007516	MOUSE15129, MOUSE14514, MOUSE14513, MOUSE14512	bflo_11093
OG0007517	MOUSE44406	bflo_09839
OG0007518	MOUSE02001, MOUSE01999, MOUSE02000	bflo_12220
OG0007519	MOUSE43742, MOUSE43741	bflo_13950
OG0007520	MOUSE53065, MOUSE21784, MOUSE53066, MOUSE53064	bflo_25745
OG0007521	MOUSE21105	bflo_13860, bflo_19698, bflo_19701
OG0007522	MOUSE08043, MOUSE08042	bflo_03362
OG0007524	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055	bflo_21710
OG0007525	MOUSE31316, MOUSE31314	bflo_25748
OG0007527	MOUSE19940	bflo_12687
OG0007528	MOUSE31925, MOUSE31924, MOUSE31923	bflo_15800
OG0007529	MOUSE06522, MOUSE06523, MOUSE06521, MOUSE06520	bflo_22763
OG0007531	MOUSE10279, MOUSE10277	bflo_06234
OG0007533	MOUSE27910, MOUSE27914, MOUSE27911, MOUSE27913	bflo_05908
OG0007541	MOUSE24792, MOUSE24790, MOUSE24791	bflo_23902, bflo_15686
OG0007543	MOUSE23755, MOUSE26004	bflo_22019, bflo_04485, bflo_16718
OG0007546	MOUSE14292, MOUSE14294, MOUSE14295, MOUSE14293, MOUSE14291, MOUSE14290	bflo_23694
OG0007550	MOUSE23206, MOUSE49522, MOUSE49523	bflo_12697
OG0007551	MOUSE54046, MOUSE54045, MOUSE54047	bflo_21944
OG0007553	MOUSE42038	bflo_13631, bflo_12555, bflo_14014, bflo_11573, bflo_13238, bflo_12956, bflo_26691, bflo_02744, bflo_01012
OG0007582	MOUSE10485, MOUSE10483, MOUSE10486, MOUSE10484	bflo_06722
OG0007583	MOUSE21092, MOUSE21091	bflo_10280, bflo_09617
OG0007584	MOUSE17090	bflo_23456
OG0007587	MOUSE13407, MOUSE13406, MOUSE13408	bflo_05425
OG0007588	MOUSE41580, MOUSE41579, MOUSE41577, MOUSE41575, MOUSE41578	bflo_08932
OG0007589	MOUSE48279, MOUSE48278, MOUSE48277	bflo_15014
OG0007591	MOUSE05188, MOUSE05187	bflo_06991
OG0007592	MOUSE01212	bflo_02567
OG0007593	MOUSE34964, MOUSE34967, MOUSE34966, MOUSE34965	bflo_18115
OG0007594	MOUSE20721, MOUSE20718, MOUSE20717, MOUSE20719	bflo_06134
OG0007595	MOUSE35412, MOUSE35411	bflo_08716
OG0007596	MOUSE26145, MOUSE26144, MOUSE26146, MOUSE02395	bflo_00217
OG0007597	MOUSE37260	bflo_20205
OG0007598	MOUSE30066, MOUSE30065	bflo_14696
OG0007600	MOUSE29854	bflo_22546
OG0007601	MOUSE05139	bflo_22835
OG0007602	MOUSE33601	bflo_25731
OG0007603	MOUSE49112, MOUSE49111	bflo_13403
OG0007604	MOUSE49654, MOUSE49653, MOUSE49655	bflo_13109
OG0007605	MOUSE17359	bflo_14084
OG0007606	MOUSE18645, MOUSE18646	bflo_09037
OG0007607	MOUSE35013, MOUSE35014	bflo_24972
OG0007608	MOUSE08984	bflo_00905, bflo_01074
OG0007609	MOUSE37742, MOUSE37741, MOUSE37743	bflo_21985
OG0007610	MOUSE52650	bflo_12438
OG0007612	MOUSE42082, MOUSE42083, MOUSE42081, MOUSE42080	bflo_03626
OG0007613	MOUSE48648	bflo_05631
OG0007614	MOUSE49787, MOUSE49788	bflo_13306
OG0007615	MOUSE21778, MOUSE21777, MOUSE21776	bflo_11806
OG0007616	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668	bflo_05802
OG0007617	MOUSE33012, MOUSE33011	bflo_05912
OG0007619	MOUSE29534	bflo_24408
OG0007621	MOUSE33365, MOUSE41694, MOUSE41696	bflo_25877
OG0007622	MOUSE10876, MOUSE10875, MOUSE10877, MOUSE10878, MOUSE10879	bflo_12432, bflo_11562
