Orthogroup	MOUSE	DROME
OG0006504	MOUSE38033, MOUSE38032, MOUSE38034	DROME01726
OG0006505	MOUSE18917	DROME19279
OG0006507	MOUSE21775	DROME11241, DROME13160
OG0006509	MOUSE48743	DROME06735
OG0006510	MOUSE28964, MOUSE28965	DROME21078
OG0006511	MOUSE27840, MOUSE44519	DROME02030
OG0006512	MOUSE48697	DROME14203
OG0006514	MOUSE30039, MOUSE30040	DROME04973
OG0006515	MOUSE08195, MOUSE08193, MOUSE08194	DROME17220
OG0006516	MOUSE27482	DROME07746
OG0006517	MOUSE18538	DROME16077, DROME16076
OG0006518	MOUSE00593, MOUSE00594, MOUSE00592, MOUSE00595	DROME12457
OG0006519	MOUSE24786, MOUSE24788	DROME10463
OG0006520	MOUSE29790, MOUSE29789	DROME01601
OG0006522	MOUSE04682	DROME21565, DROME21563, DROME21564
OG0006523	MOUSE42761	DROME13324
OG0006524	MOUSE39018, MOUSE39019	DROME08322
OG0006525	MOUSE09827	DROME16242
OG0006526	MOUSE13960	DROME10066
OG0006528	MOUSE22560, MOUSE22559, MOUSE22558	DROME03901, DROME03902, DROME03900
OG0006530	MOUSE30223, MOUSE30222	DROME02632
OG0006532	MOUSE01404	DROME18743
OG0006535	MOUSE41980, MOUSE41979, MOUSE41981	DROME21449, DROME21448
OG0006536	MOUSE48901, MOUSE48899, MOUSE48900, MOUSE48898	DROME00110
OG0006537	MOUSE48761	DROME17569
OG0006538	MOUSE26266	DROME00930
OG0006540	MOUSE55045, MOUSE55046, MOUSE55043, MOUSE55042, MOUSE55044	DROME04024
OG0006543	MOUSE52038	DROME19675
OG0006544	MOUSE28396, MOUSE28393	DROME08098
OG0006545	MOUSE32676, MOUSE32674	DROME14793
OG0006546	MOUSE08071	DROME03836
OG0006547	MOUSE14774	DROME21566
OG0006549	MOUSE14545	DROME08226
OG0006550	MOUSE24976	DROME12314
OG0006551	MOUSE30944, MOUSE30943, MOUSE30942	DROME01560
OG0006552	MOUSE10340, MOUSE10339	DROME02022
OG0006553	MOUSE38559, MOUSE38560	DROME06750
OG0006554	MOUSE37728, MOUSE37726, MOUSE37727	DROME13465
OG0006556	MOUSE16511	DROME10784
OG0006557	MOUSE02772, MOUSE02771, MOUSE02773	DROME08144
OG0006560	MOUSE07751, MOUSE07752	DROME17786
OG0006561	MOUSE07407, MOUSE07406	DROME15269
OG0006567	MOUSE28613, MOUSE28612	DROME01202
OG0006568	MOUSE00150	DROME05220
OG0006569	MOUSE02949, MOUSE02948	DROME20993
OG0006570	MOUSE17869, MOUSE17870	DROME20261
OG0006571	MOUSE10425, MOUSE10423	DROME05601
OG0006573	MOUSE04658	DROME14640
OG0006574	MOUSE18407	DROME19778
OG0006577	MOUSE51174, MOUSE51175, MOUSE51176, MOUSE51173	DROME16628
OG0006578	MOUSE35928, MOUSE35927	DROME15457
OG0006580	MOUSE05305, MOUSE05304, MOUSE05303	DROME00474
OG0006583	MOUSE00099	DROME16903
OG0006584	MOUSE11385, MOUSE11380, MOUSE11382, MOUSE11381	DROME07289
OG0006585	MOUSE02985, MOUSE02986	DROME00295, DROME00294
OG0006586	MOUSE49584	DROME11738, DROME02891
OG0006587	MOUSE43220, MOUSE43217, MOUSE43218, MOUSE43219, MOUSE43216	DROME02493
OG0006588	MOUSE55160, MOUSE55159	DROME21457
OG0006590	MOUSE41529, MOUSE41530	DROME17574
OG0006591	MOUSE13633	DROME11557, DROME11556
OG0006593	MOUSE53333, MOUSE53332, MOUSE53331	DROME11713
OG0006594	MOUSE46304, MOUSE46303	DROME12981
OG0006595	MOUSE11155, MOUSE11154	DROME20933
OG0006596	MOUSE28680, MOUSE28681, MOUSE28682, MOUSE28679	DROME13730, DROME13731
OG0006597	MOUSE28239, MOUSE53941	DROME19349
OG0006598	MOUSE32270	DROME15235
OG0006599	MOUSE40426, MOUSE36734, MOUSE36733	DROME13830, DROME13829
OG0006602	MOUSE48843, MOUSE48842, MOUSE48844	DROME18117
OG0006603	MOUSE49497	DROME08268, DROME08267
OG0006604	MOUSE04487, MOUSE04486	DROME10779
OG0006607	MOUSE33913, MOUSE33912	DROME06763
OG0006608	MOUSE30020, MOUSE30018, MOUSE30019	DROME15074
OG0006609	MOUSE35588	DROME08965
OG0006610	MOUSE17087, MOUSE17086, MOUSE17088	DROME00685
OG0006611	MOUSE02492, MOUSE02494, MOUSE02493	DROME04706, DROME04707
OG0006612	MOUSE18460	DROME07454
OG0006613	MOUSE27701, MOUSE27702	DROME02162, DROME02161
OG0006614	MOUSE41919	DROME03471
OG0006615	MOUSE19081	DROME05191
OG0006618	MOUSE19920	DROME08665
OG0006619	MOUSE09213	DROME20837, DROME20836
OG0006621	MOUSE38258, MOUSE38257, MOUSE38259, MOUSE38255, MOUSE38256	DROME01854
OG0006622	MOUSE33010, MOUSE55184	DROME13807
OG0006623	MOUSE27138	DROME03084
OG0006625	MOUSE22589, MOUSE22587, MOUSE22586, MOUSE22588, MOUSE22585, MOUSE22590	DROME13491
OG0006628	MOUSE51627	DROME04083, DROME04082
OG0006630	MOUSE51996	DROME13179
OG0006631	MOUSE23336, MOUSE23337, MOUSE23338	DROME06287
OG0006633	MOUSE09178, MOUSE09174	DROME10769
OG0006635	MOUSE12744, MOUSE12742, MOUSE12746, MOUSE12743, MOUSE12747	DROME12947
OG0006636	MOUSE42187, MOUSE42189	DROME02119
OG0006637	MOUSE05078, MOUSE05077	DROME01008
OG0006638	MOUSE13820	DROME10155
OG0006640	MOUSE31547	DROME00615
OG0006642	MOUSE11002, MOUSE11001, MOUSE11000	DROME08951
OG0006646	MOUSE44699	DROME15373
OG0006647	MOUSE49193, MOUSE49195, MOUSE49196	DROME02033
OG0006649	MOUSE08158	DROME00086
OG0006650	MOUSE49345, MOUSE49347, MOUSE49346	DROME04683, DROME04682
OG0006651	MOUSE16196, MOUSE16198	DROME04694
OG0006653	MOUSE49822, MOUSE18541, MOUSE18540	DROME10989, DROME10990
OG0006654	MOUSE00567	DROME20173
OG0006655	MOUSE10356	DROME18847
OG0006657	MOUSE37738, MOUSE37737, MOUSE37736	DROME19456, DROME19455
OG0006658	MOUSE07435	DROME21096
OG0006662	MOUSE51152, MOUSE51153, MOUSE51154	DROME19864
OG0006663	MOUSE22698	DROME13134
OG0006664	MOUSE13287	DROME04463
OG0006666	MOUSE09374, MOUSE09372	DROME07406, DROME07405, DROME07404, DROME07403
OG0006667	MOUSE51392	DROME06736
OG0006668	MOUSE21920	DROME09203, DROME09202, DROME09204
OG0006669	MOUSE13244	DROME09383
OG0006670	MOUSE24192, MOUSE24191	DROME03282
OG0006673	MOUSE27959	DROME03524
OG0006676	MOUSE39075, MOUSE39074	DROME04549
OG0006677	MOUSE42274, MOUSE42275, MOUSE42276, MOUSE42277	DROME21382
OG0006678	MOUSE06118	DROME02009
OG0006679	MOUSE21390	DROME03949, DROME03948
OG0006681	MOUSE12651	DROME07359, DROME07360
OG0006684	MOUSE39139, MOUSE39138	DROME10607
OG0006686	MOUSE25607	DROME10194
OG0006688	MOUSE12002	DROME16693
OG0006689	MOUSE44918, MOUSE44919, MOUSE44917	DROME16220, DROME06540
OG0006690	MOUSE31222, MOUSE31224, MOUSE31225, MOUSE31223	DROME00556
OG0006691	MOUSE05202, MOUSE05203	DROME16256
OG0006692	MOUSE05269	DROME03538
OG0006694	MOUSE00171, MOUSE00170, MOUSE00172	DROME08808
OG0006695	MOUSE50174, MOUSE50175, MOUSE50173	DROME15570
OG0006697	MOUSE46752, MOUSE46753, MOUSE46751	DROME13987
OG0006698	MOUSE32106, MOUSE32107	DROME10462, DROME10461
OG0006702	MOUSE34380, MOUSE34381, MOUSE34382	DROME02407
OG0006703	MOUSE21491, MOUSE21488, MOUSE21489	DROME12345
OG0006705	MOUSE29539, MOUSE29536, MOUSE29535, MOUSE29540, MOUSE29541	DROME10883
OG0006706	MOUSE31890, MOUSE31891, MOUSE31893, MOUSE31892	DROME18775
OG0006707	MOUSE40954	DROME19785
OG0006708	MOUSE32301, MOUSE32300	DROME07913
OG0006709	MOUSE26376, MOUSE26377	DROME12082
OG0006710	MOUSE32429, MOUSE32428	DROME13063, DROME13065, DROME13064
OG0006712	MOUSE28628	DROME09518, DROME09519
OG0006714	MOUSE17204, MOUSE17202, MOUSE17200, MOUSE17201	DROME13246
OG0006717	MOUSE20433	DROME10030
OG0006721	MOUSE48435, MOUSE48434	DROME06897
OG0006722	MOUSE44584, MOUSE44583	DROME04394
OG0006723	MOUSE31003	DROME17509
OG0006724	MOUSE34776, MOUSE34778, MOUSE34777, MOUSE34779	DROME13169
OG0006725	MOUSE52635, MOUSE52636	DROME01185
OG0006726	MOUSE00160, MOUSE00159, MOUSE00161, MOUSE00158	DROME11357
OG0006728	MOUSE19069, MOUSE19071, MOUSE19070, MOUSE19068	DROME19775
OG0006730	MOUSE31099, MOUSE31097	DROME10467
OG0006731	MOUSE43497, MOUSE43495, MOUSE43496	DROME07141
OG0006732	MOUSE23249, MOUSE23247, MOUSE23248	DROME16398
OG0006733	MOUSE20140, MOUSE20141	DROME12191, DROME12192
OG0006734	MOUSE18229	DROME14590
OG0006735	MOUSE02545	DROME21577
OG0006737	MOUSE46126, MOUSE46125	DROME08119
OG0006739	MOUSE32563	DROME14549
OG0006741	MOUSE52752	DROME13025
OG0006742	MOUSE54682, MOUSE36508	DROME17425
OG0006745	MOUSE29402, MOUSE29401	DROME12660
OG0006748	MOUSE23094, MOUSE23095, MOUSE23093	DROME00422
OG0006749	MOUSE17020	DROME18950
OG0006750	MOUSE06621, MOUSE06620	DROME09705
OG0006753	MOUSE07646, MOUSE07644	DROME16826
OG0006754	MOUSE13935, MOUSE13936	DROME03000
OG0006755	MOUSE21891, MOUSE21890, MOUSE21889, MOUSE21888	DROME13740
OG0006757	MOUSE43120, MOUSE43121, MOUSE43119	DROME14155
OG0006758	MOUSE41066	DROME17868, DROME17867
OG0006760	MOUSE10493, MOUSE10494	DROME19427
OG0006762	MOUSE18804, MOUSE18805	DROME14028
OG0006765	MOUSE48980, MOUSE48979, MOUSE48978, MOUSE48977	DROME10592, DROME10591
OG0006766	MOUSE54011	DROME03426
OG0006768	MOUSE43544, MOUSE43541, MOUSE43545, MOUSE43542, MOUSE43543, MOUSE43540	DROME02900
OG0006769	MOUSE47279, MOUSE47278, MOUSE47276	DROME06420
OG0006770	MOUSE51480, MOUSE51483, MOUSE51482, MOUSE51481, MOUSE51478, MOUSE51479, MOUSE51477	DROME13620
OG0006772	MOUSE40319	DROME15798, DROME09251
OG0006777	MOUSE43306, MOUSE43305	DROME18870, DROME18871
OG0006780	MOUSE07762, MOUSE07758	DROME20962
OG0006791	MOUSE39692, MOUSE39691, MOUSE17195	DROME09378, DROME09358, DROME12573
OG0006826	MOUSE19257	DROME14383
OG0006828	MOUSE19446, MOUSE19445	DROME08100, DROME08101, DROME21318
OG0006830	MOUSE04883	DROME11906
OG0006832	MOUSE07236	DROME16492, DROME16493
OG0006833	MOUSE49351, MOUSE49350, MOUSE49349, MOUSE49348	DROME06375
OG0006835	MOUSE45015, MOUSE45014, MOUSE45016	DROME02280, DROME02306
OG0006838	MOUSE16969	DROME08307
OG0006842	MOUSE48778	DROME20782
OG0006843	MOUSE32360, MOUSE32362, MOUSE32361	DROME06952
OG0006844	MOUSE27711, MOUSE27712, MOUSE27713	DROME01743
OG0006845	MOUSE20190, MOUSE20189	DROME17007
OG0006846	MOUSE07807	DROME08329
OG0006849	MOUSE18767	DROME03499
OG0006851	MOUSE00928	DROME10053
OG0006852	MOUSE39158, MOUSE39157, MOUSE39159	DROME13239
OG0006856	MOUSE46141, MOUSE46142	DROME17826
OG0006857	MOUSE53691	DROME13855
OG0006860	MOUSE49501	DROME20680, DROME20679
OG0006862	MOUSE08221, MOUSE08220, MOUSE08219	DROME15144
OG0006864	MOUSE14979	DROME02889
OG0006865	MOUSE12914	DROME12006
OG0006868	MOUSE52669, MOUSE52667, MOUSE52668	DROME14011, DROME14010
OG0006870	MOUSE00722, MOUSE00723, MOUSE00718, MOUSE00720, MOUSE00721	DROME14456
OG0006871	MOUSE24103, MOUSE24102	DROME13968
OG0006874	MOUSE40813, MOUSE40812	DROME19509
OG0006875	MOUSE51191	DROME18909
OG0006876	MOUSE33297, MOUSE33298, MOUSE33299	DROME04074
OG0006877	MOUSE51332, MOUSE51334	DROME14060
OG0006878	MOUSE31982	DROME10685, DROME10684
OG0006880	MOUSE40621, MOUSE40622	DROME13822
OG0006881	MOUSE45680, MOUSE45679	DROME07121
OG0006882	MOUSE49656	DROME09123
OG0006885	MOUSE14091, MOUSE14092, MOUSE14088, MOUSE14089, MOUSE14087, MOUSE14084, MOUSE14085, MOUSE14086, MOUSE14090	DROME10284
OG0006886	MOUSE54545, MOUSE54546, MOUSE54547	DROME21253
OG0006887	MOUSE19492, MOUSE05301	DROME13817
OG0006888	MOUSE18268	DROME19638
OG0006889	MOUSE49701, MOUSE49700	DROME21560, DROME21559
OG0006890	MOUSE21126	DROME08143
OG0006891	MOUSE20564	DROME18748
OG0006892	MOUSE22133	DROME00140
OG0006893	MOUSE05930, MOUSE05929	DROME12133
OG0006894	MOUSE06080	DROME05303
OG0006895	MOUSE21170	DROME01866
OG0006897	MOUSE10431, MOUSE10432	DROME19217
OG0006898	MOUSE49458, MOUSE49461	DROME10588, DROME10587
OG0006900	MOUSE16574, MOUSE16558	DROME09764, DROME09765
OG0006901	MOUSE22140	DROME11048, DROME14826
OG0006902	MOUSE12823, MOUSE12825, MOUSE12824	DROME14332
OG0006905	MOUSE28950	DROME14624, DROME14623
OG0006906	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567	DROME15670
OG0006907	MOUSE35649, MOUSE35648	DROME02137, DROME02136
OG0006909	MOUSE53609, MOUSE53608, MOUSE53610	DROME06225
OG0006911	MOUSE20440	DROME14763
OG0006914	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363	DROME08141
OG0006918	MOUSE13577, MOUSE13576, MOUSE13578	DROME03248
OG0006919	MOUSE36218, MOUSE36216, MOUSE36217	DROME06069
OG0006920	MOUSE12512	DROME01129
OG0006923	MOUSE34244	DROME11746
OG0006924	MOUSE19139, MOUSE19140	DROME14721
OG0006925	MOUSE27502, MOUSE27499	DROME11109
OG0006926	MOUSE34131	DROME00053
OG0006927	MOUSE01548, MOUSE01547	DROME11010
OG0006931	MOUSE12676	DROME11546
OG0006932	MOUSE14249, MOUSE14250	DROME16429
OG0006934	MOUSE12905, MOUSE12906	DROME00627
OG0006935	MOUSE32527, MOUSE32526	DROME17600
OG0006936	MOUSE00847, MOUSE00846	DROME12923
OG0006937	MOUSE35606	DROME00527
OG0006938	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041	DROME14949
OG0006940	MOUSE05605, MOUSE05603, MOUSE05604	DROME19018, DROME19017
OG0006942	MOUSE20201, MOUSE20202	DROME17406
OG0006943	MOUSE21146	DROME05311, DROME05310, DROME05312
OG0006944	MOUSE52613, MOUSE52615, MOUSE52614	DROME07597
OG0006945	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145	DROME04092, DROME04093
OG0006946	MOUSE25480	DROME06810
OG0006948	MOUSE14082	DROME10887
OG0006949	MOUSE51685	DROME17510
OG0006951	MOUSE38916	DROME19073
OG0006952	MOUSE54586, MOUSE32099, MOUSE32100	DROME11379
OG0006953	MOUSE04485	DROME15970
OG0006954	MOUSE07137, MOUSE07136	DROME13996, DROME13995
OG0006957	MOUSE09556, MOUSE09555, MOUSE09557	DROME16961
OG0006958	MOUSE25854	DROME12297
OG0006959	MOUSE24311, MOUSE24310	DROME10650
OG0006960	MOUSE15811, MOUSE15812	DROME21228
OG0006962	MOUSE33764	DROME03277
OG0006964	MOUSE00609	DROME19570
OG0006965	MOUSE36896, MOUSE36897	DROME01022, DROME14680, DROME01021
OG0006966	MOUSE29849, MOUSE29852	DROME12638, DROME12639
OG0006967	MOUSE14234	DROME01193
OG0006968	MOUSE13899, MOUSE13901	DROME19323
OG0006969	MOUSE35832, MOUSE35830, MOUSE35829	DROME16910
OG0006970	MOUSE26650	DROME11918
OG0006971	MOUSE37465	DROME11799, DROME11798
OG0006973	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506	DROME15580
OG0006975	MOUSE33904, MOUSE33903	DROME07368
OG0006977	MOUSE10916, MOUSE10917	DROME16367
OG0006979	MOUSE27624, MOUSE27625	DROME08887
OG0006980	MOUSE15424	DROME12138
OG0006982	MOUSE27876, MOUSE27877	DROME16125
OG0006983	MOUSE34876, MOUSE34874, MOUSE34875	DROME07189
OG0006984	MOUSE14526	DROME08885
OG0006985	MOUSE40889	DROME14217
OG0006988	MOUSE43131, MOUSE43132	DROME01608
OG0006989	MOUSE22512	DROME21716, DROME21715, DROME01750
OG0006990	MOUSE21147	DROME10642
OG0006991	MOUSE29125	DROME04692
OG0006992	MOUSE21388	DROME13157
OG0006994	MOUSE26596	DROME04632
OG0006995	MOUSE10952, MOUSE10951, MOUSE10949	DROME04021
OG0006996	MOUSE18752	DROME01798
OG0006997	MOUSE14368	DROME06801
OG0006998	MOUSE05846	DROME01960
OG0006999	MOUSE13476	DROME11377
OG0007000	MOUSE27781	DROME11064, DROME16292
OG0007001	MOUSE41846	DROME08011
OG0007002	MOUSE25836, MOUSE25835	DROME07791
OG0007003	MOUSE09049	DROME00287
OG0007005	MOUSE38053, MOUSE38054, MOUSE38052	DROME09757
OG0007007	MOUSE50660, MOUSE50659, MOUSE50658	DROME00847
OG0007009	MOUSE20677, MOUSE20678, MOUSE20679	DROME17681
OG0007010	MOUSE36520, MOUSE36523, MOUSE36522	DROME01605
OG0007011	MOUSE50033	DROME20885
OG0007012	MOUSE31649	DROME22023
OG0007013	MOUSE03906	DROME01987
OG0007014	MOUSE21188	DROME08628
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	DROME19728
OG0007016	MOUSE49206, MOUSE49205	DROME20048
OG0007017	MOUSE38429, MOUSE38428, MOUSE38427	DROME16395
OG0007018	MOUSE03253	DROME04944
OG0007021	MOUSE12612	DROME20584
OG0007022	MOUSE22093, MOUSE22095, MOUSE22094, MOUSE22092	DROME14811
OG0007023	MOUSE11360, MOUSE11359, MOUSE11361	DROME06431
OG0007024	MOUSE39327	DROME17667, DROME19376
OG0007025	MOUSE06165	DROME04842
OG0007027	MOUSE40769	DROME20714
OG0007028	MOUSE23985, MOUSE23984	DROME21651
OG0007029	MOUSE23539, MOUSE23537, MOUSE23536, MOUSE23540	DROME01489
OG0007030	MOUSE48334	DROME20793
OG0007032	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310	DROME01322
OG0007033	MOUSE28089	DROME18841
OG0007034	MOUSE02577, MOUSE02578, MOUSE02579	DROME06058
OG0007035	MOUSE50908, MOUSE50907	DROME00441, DROME00440
OG0007036	MOUSE17668, MOUSE17669	DROME10185
OG0007037	MOUSE26360, MOUSE26361, MOUSE26359	DROME13026
OG0007039	MOUSE07936	DROME20966, DROME20965
OG0007040	MOUSE53846, MOUSE53847	DROME02611
OG0007041	MOUSE44720	DROME00583, DROME00582
OG0007042	MOUSE39749	DROME08739
OG0007043	MOUSE46823, MOUSE46824	DROME02534
OG0007044	MOUSE45081, MOUSE48750	DROME05564
OG0007045	MOUSE34173, MOUSE34174	DROME14367, DROME14366
OG0007046	MOUSE00604	DROME15728
OG0007047	MOUSE17868, MOUSE17867	DROME00193, DROME00194
OG0007048	MOUSE38707	DROME01791, DROME19143
OG0007049	MOUSE49472, MOUSE49471	DROME16917
OG0007050	MOUSE36566	DROME06887
OG0007053	MOUSE05180, MOUSE05179, MOUSE05181	DROME16115
OG0007055	MOUSE02729, MOUSE02728	DROME01836
OG0007056	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552, MOUSE04557	DROME21912
OG0007057	MOUSE47096	DROME16884
OG0007058	MOUSE50713, MOUSE50714	DROME16980
OG0007059	MOUSE21335	DROME17512, DROME17511, DROME17513
OG0007061	MOUSE21327	DROME21168
OG0007062	MOUSE29940, MOUSE29941	DROME01875
OG0007063	MOUSE44304	DROME04000
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	DROME19884
OG0007069	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093	DROME19398
OG0007073	MOUSE22670, MOUSE22668	DROME16763
OG0007074	MOUSE15406, MOUSE15407	DROME01655
OG0007075	MOUSE12810	DROME11946
OG0007081	MOUSE05720, MOUSE05719	DROME01767, DROME01766
OG0007082	MOUSE41759, MOUSE41758	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862	DROME03474
OG0007084	MOUSE13905	DROME17683, DROME09532
OG0007088	MOUSE13687	DROME22014
OG0007089	MOUSE45217	DROME12957
OG0007090	MOUSE31318, MOUSE31320	DROME20794
OG0007091	MOUSE33846	DROME06753
OG0007092	MOUSE07434	DROME18902, DROME06271
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	DROME16944
OG0007095	MOUSE42126, MOUSE42125	DROME11360
OG0007097	MOUSE37800, MOUSE37799, MOUSE37801	DROME14761
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	DROME02756
OG0007099	MOUSE49900	DROME16425
OG0007100	MOUSE18270, MOUSE18269	DROME01519, DROME01520
OG0007102	MOUSE21909	DROME07635, DROME09291, DROME09290
OG0007103	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001	DROME15968, DROME15969
OG0007105	MOUSE40404, MOUSE40405, MOUSE40403	DROME03967
OG0007106	MOUSE40661	DROME13665
OG0007107	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746	DROME06221
OG0007112	MOUSE51325, MOUSE51323	DROME21664, DROME21665
OG0007113	MOUSE52610	DROME08212
OG0007114	MOUSE53414	DROME08700
OG0007116	MOUSE41819, MOUSE41817, MOUSE41818, MOUSE41816	DROME18939
OG0007117	MOUSE02290, MOUSE02289	DROME09414
OG0007118	MOUSE00453	DROME16742
OG0007119	MOUSE33186	DROME02006
OG0007120	MOUSE13216, MOUSE13214, MOUSE13215	DROME12932
OG0007121	MOUSE18224	DROME14887
OG0007124	MOUSE21912, MOUSE21910	DROME19157
OG0007125	MOUSE16039, MOUSE16040	DROME00216
OG0007126	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182	DROME01679
OG0007127	MOUSE08708, MOUSE08709	DROME14552
OG0007128	MOUSE19637	DROME09591
OG0007129	MOUSE03234, MOUSE21045, MOUSE21044	DROME09207, DROME09208
OG0007130	MOUSE01970	DROME03247
OG0007131	MOUSE10506, MOUSE10507	DROME17642
OG0007132	MOUSE13945	DROME04510
OG0007134	MOUSE21213	DROME13786, DROME13787
OG0007136	MOUSE51720, MOUSE51719	DROME06497
OG0007137	MOUSE42561	DROME08116
OG0007138	MOUSE23725	DROME13828
OG0007139	MOUSE08897	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	MOUSE50343, MOUSE50344	DROME15375, DROME15374
OG0007143	MOUSE06767	DROME02690
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	DROME12565, DROME12567, DROME12566
OG0007145	MOUSE18943	DROME13245
OG0007146	MOUSE03366, MOUSE03367	DROME11547
OG0007147	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302	DROME17710
OG0007148	MOUSE31157, MOUSE54375, MOUSE54376	DROME15555
OG0007150	MOUSE48982, MOUSE48981	DROME13333
OG0007151	MOUSE50029, MOUSE50027	DROME07790
OG0007153	MOUSE03070, MOUSE03071	DROME14766
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	DROME05203
OG0007158	MOUSE36020	DROME10619
OG0007160	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936	DROME04948
OG0007163	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405	DROME03396
OG0007164	MOUSE16101, MOUSE16102, MOUSE16100	DROME07185, DROME07184
OG0007165	MOUSE50996, MOUSE50995	DROME14270
OG0007166	MOUSE20485	DROME05148, DROME04552
OG0007171	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946	DROME12461
OG0007173	MOUSE50154, MOUSE50153	DROME02748
OG0007174	MOUSE28506	DROME04393
OG0007175	MOUSE45837, MOUSE45836	DROME21360
OG0007176	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498	DROME06904
OG0007177	MOUSE27462, MOUSE27461	DROME20944
OG0007178	MOUSE24080, MOUSE24079	DROME03988
OG0007180	MOUSE48420, MOUSE48421, MOUSE48419	DROME20745
OG0007181	MOUSE54274, MOUSE54273	DROME05345
OG0007183	MOUSE52163, MOUSE52162	DROME07166
OG0007184	MOUSE09858	DROME21036, DROME17546
OG0007186	MOUSE05260, MOUSE05261	DROME00062
OG0007187	MOUSE14892	DROME15404
OG0007188	MOUSE26110, MOUSE26112, MOUSE26111, MOUSE26114, MOUSE26113, MOUSE26115	DROME20960
OG0007189	MOUSE14133, MOUSE14134	DROME05467
OG0007190	MOUSE02812	DROME16734
OG0007191	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514, MOUSE15591	DROME03633
OG0007192	MOUSE22113, MOUSE22112, MOUSE22111	DROME21735
OG0007198	MOUSE17325	DROME19511, DROME19512
OG0007199	MOUSE13429	DROME11470, DROME11469
OG0007200	MOUSE21248	DROME00880, DROME00879
OG0007201	MOUSE17913, MOUSE17912, MOUSE17911	DROME18595
OG0007209	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209	DROME20678
OG0007213	MOUSE17123, MOUSE17125, MOUSE17121, MOUSE17124, MOUSE17122	DROME01745, DROME01746
OG0007248	MOUSE18543, MOUSE18542	DROME21365
OG0007251	MOUSE01636	DROME21854
OG0007253	MOUSE09257, MOUSE49391	DROME00305
OG0007254	MOUSE49930	DROME17212, DROME17211
OG0007256	MOUSE39410	DROME15121
OG0007258	MOUSE19644	DROME03306
OG0007260	MOUSE20244	DROME22107
OG0007261	MOUSE32244	DROME07070
OG0007264	MOUSE49132, MOUSE49130, MOUSE49131	DROME04401
OG0007266	MOUSE01804	DROME03348
OG0007269	MOUSE06847	DROME10599
OG0007271	MOUSE06041, MOUSE06040	DROME10780, DROME10781
OG0007274	MOUSE50595, MOUSE50596, MOUSE50594	DROME13219
OG0007275	MOUSE17231	DROME08181
OG0007279	MOUSE04341	DROME12978, DROME12980, DROME12979
OG0007280	MOUSE32007	DROME20512
OG0007281	MOUSE38663, MOUSE38662	DROME11415, DROME11416
OG0007282	MOUSE37535	DROME02027
OG0007288	MOUSE31526, MOUSE31527, MOUSE31525	DROME07470
OG0007289	MOUSE49689	DROME03667
OG0007291	MOUSE28540	DROME13803
OG0007292	MOUSE43053, MOUSE43052	DROME04984
OG0007296	MOUSE49540, MOUSE49539	DROME06821
OG0007298	MOUSE31581	DROME03253
OG0007299	MOUSE47838, MOUSE47840, MOUSE47839	DROME20621
OG0007300	MOUSE35183, MOUSE35181, MOUSE35182	DROME05437
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	DROME00949
OG0007302	MOUSE44516, MOUSE44515, MOUSE44506, MOUSE44507, MOUSE44510	DROME10695
OG0007303	MOUSE28066, MOUSE28065	DROME16338
OG0007304	MOUSE06867	DROME05565
OG0007305	MOUSE24298, MOUSE24297	DROME06380
