Orthogroup	AENJA_ok	OWEFU
OG0007145	AENJA_25560	OFUSG20934.1.p1
OG0007146	AENJA_25582	OFUSG09570.1.p1
OG0007147	AENJA_25613	OFUSG13469.1.p1
OG0007149	AENJA_25859	OFUSG07733.1.p1
OG0007150	AENJA_26056	OFUSG05344.1.p1
OG0007151	AENJA_26211	OFUSG02774.1.p1
OG0007152	AENJA_26373	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1
OG0007153	AENJA_26504	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	AENJA_26509	OFUSG08565.1.p1
OG0007248	AENJA_00004	OFUSG05380.1.p1
OG0007249	AENJA_19637	OFUSG03804.1.p1
OG0007249	AENJA_00124	OFUSG03803.1.p1
OG0007250	AENJA_00139	OFUSG06871.1.p1
OG0007251	AENJA_00324	OFUSG19641.1.p1
OG0007252	AENJA_00397	OFUSG11013.1.p1
OG0007253	AENJA_00767	OFUSG20806.1.p1
OG0007254	AENJA_00931	OFUSG26478.1.p1
OG0007255	AENJA_00979	OFUSG19857.2.p1, OFUSG19857.1.p1
OG0007256	AENJA_01044	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	AENJA_01436, AENJA_11453	OFUSG20033.1.p1
OG0007260	AENJA_01550	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007261	AENJA_01593	OFUSG13481.1.p1
OG0007264	AENJA_02217	OFUSG22910.1.p1
OG0007266	AENJA_08462, AENJA_02257	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	AENJA_02284	OFUSG17347.1.p1
OG0007268	AENJA_02432	OFUSG07744.1.p1
OG0007269	AENJA_02569	OFUSG17107.1.p1, OFUSG16940.1.p1
OG0007270	AENJA_02688, AENJA_06355	OFUSG03691.1.p1
OG0007271	AENJA_02740	OFUSG10232.1.p1
OG0007272	AENJA_02756	OFUSG17273.1.p1
OG0007273	AENJA_02792	OFUSG01106.1.p1
OG0007274	AENJA_02816	OFUSG19415.1.p1
OG0007275	AENJA_02862	OFUSG05642.1.p1
OG0007276	AENJA_02931	OFUSG09515.1.p1
OG0007277	AENJA_03125, AENJA_24804	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1
OG0007280	AENJA_03407	OFUSG21322.1.p1
OG0007281	AENJA_03420	OFUSG10005.1.p1
OG0007282	AENJA_03431	OFUSG14906.1.p1
OG0007283	AENJA_03462	OFUSG00968.1.p1
OG0007285	AENJA_03475	OFUSG00450.1.p1, OFUSG00449.1.p1
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	OFUSG12715.1.p1
OG0007288	AENJA_03747	OFUSG11110.1.p1
OG0007289	AENJA_03836	OFUSG26003.1.p1
OG0007290	AENJA_03954	OFUSG04836.1.p1
OG0007291	AENJA_03983	OFUSG20575.1.p1
OG0007292	AENJA_04105	OFUSG09326.1.p1
OG0007293	AENJA_04148	OFUSG16859.1.p1
OG0007294	AENJA_04367	OFUSG17062.1.p1
OG0007295	AENJA_04369	OFUSG17861.2.p1, OFUSG17861.1.p1
OG0007296	AENJA_04461	OFUSG07471.1.p1
OG0007297	AENJA_04494	OFUSG17821.1.p1
OG0007298	AENJA_04527	OFUSG02733.1.p1
OG0007299	AENJA_04574	OFUSG09792.1.p1
OG0007300	AENJA_04647	OFUSG15976.1.p1
OG0007301	AENJA_04686	OFUSG04824.1.p1
OG0007302	AENJA_04963	OFUSG02825.1.p1
OG0007303	AENJA_05104	OFUSG11757.1.p1
OG0007304	AENJA_05122	OFUSG04479.1.p1
OG0007305	AENJA_05241	OFUSG08566.1.p1
OG0007306	AENJA_05277	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	AENJA_05325	OFUSG15381.1.p1
OG0007308	AENJA_07715, AENJA_05754	OFUSG26870.1.p1
OG0007309	AENJA_05768	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007310	AENJA_05858, AENJA_19852	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007311	AENJA_05882	OFUSG14451.1.p1, OFUSG08936.1.p1, OFUSG09095.1.p1, OFUSG25361.1.p1, OFUSG25372.1.p1, OFUSG21830.1.p1, OFUSG21793.1.p1, OFUSG21799.1.p1, OFUSG21794.1.p1, OFUSG21795.1.p1, OFUSG18322.1.p1, OFUSG18317.1.p1, OFUSG18314.1.p1, OFUSG09774.1.p1, OFUSG07375.1.p1, OFUSG07114.1.p1, OFUSG18750.1.p1, OFUSG26426.1.p1, OFUSG26037.1.p1, OFUSG00183.1.p1, OFUSG11161.1.p1, OFUSG19460.1.p1, OFUSG25766.1.p1, OFUSG20551.1.p1, OFUSG26133.1.p1
OG0007312	AENJA_05894	OFUSG18290.1.p1
OG0007313	AENJA_10867, AENJA_06071	OFUSG08189.1.p1
OG0007314	AENJA_06139	OFUSG11556.1.p1
OG0007316	AENJA_06485, AENJA_20879	OFUSG15327.1.p1
OG0007317	AENJA_06549	OFUSG23619.1.p1
OG0007318	AENJA_06588	OFUSG06457.1.p1
OG0007319	AENJA_06656	OFUSG21180.1.p1
OG0007320	AENJA_06780	OFUSG09270.1.p1
OG0007321	AENJA_06818	OFUSG11477.1.p1
OG0007322	AENJA_06900	OFUSG09904.1.p1
OG0007323	AENJA_06960	OFUSG09943.1.p1
OG0007324	AENJA_07021	OFUSG11755.1.p1
OG0007325	AENJA_07023	OFUSG20353.1.p1
OG0007326	AENJA_07134	OFUSG16635.1.p1
OG0007327	AENJA_07205	OFUSG13789.1.p1
OG0007328	AENJA_07462	OFUSG06146.1.p1
OG0007329	AENJA_07623	OFUSG25701.1.p1
OG0007330	AENJA_07724	OFUSG03047.1.p1
OG0007331	AENJA_07941, AENJA_07938	OFUSG13160.1.p1
OG0007332	AENJA_07980	OFUSG18187.1.p1, OFUSG03446.1.p1
OG0007333	AENJA_08327	OFUSG14787.1.p1
OG0007334	AENJA_08344, AENJA_10683	OFUSG04651.1.p1
OG0007335	AENJA_08730	OFUSG12346.1.p1
OG0007336	AENJA_08744	OFUSG01140.1.p1
OG0007337	AENJA_08756	OFUSG08247.1.p1
OG0007338	AENJA_08801	OFUSG00512.1.p1
OG0007339	AENJA_08839	OFUSG16021.1.p1
OG0007340	AENJA_08960	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	AENJA_08963	OFUSG08079.1.p1
OG0007342	AENJA_09009	OFUSG21114.1.p1
OG0007343	AENJA_09011	OFUSG23516.1.p1
OG0007344	AENJA_18427	OFUSG11551.1.p1
OG0007345	AENJA_09249	OFUSG10938.1.p1
OG0007347	AENJA_09485	OFUSG12292.1.p1
OG0007348	AENJA_09604	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	AENJA_09661	OFUSG23871.1.p1
OG0007350	AENJA_09700	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1
OG0007351	AENJA_09717	OFUSG23667.1.p1
OG0007352	AENJA_09848	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	AENJA_10075	OFUSG23180.1.p1
OG0007354	AENJA_10138	OFUSG17364.1.p1
OG0007355	AENJA_10292, AENJA_10291	OFUSG14831.1.p1
OG0007356	AENJA_10363	OFUSG25027.1.p1
OG0007357	AENJA_10365	OFUSG12168.1.p1
OG0007358	AENJA_10512	OFUSG09680.1.p1
OG0007359	AENJA_10652	OFUSG05437.1.p1
OG0007360	AENJA_10766	OFUSG25473.1.p1
OG0007361	AENJA_10793	OFUSG09488.1.p1
OG0007363	AENJA_10957	OFUSG02740.1.p1
OG0007364	AENJA_10959	OFUSG01952.1.p1
OG0007365	AENJA_10977	OFUSG13323.1.p1
OG0007366	AENJA_11206	OFUSG08778.1.p1
OG0007367	AENJA_11272	OFUSG17700.1.p1
OG0007368	AENJA_11301	OFUSG07565.1.p1
OG0007369	AENJA_11422	OFUSG16560.1.p1
OG0007370	AENJA_11425	OFUSG23988.1.p1
OG0007371	AENJA_11627	OFUSG05965.1.p1
OG0007372	AENJA_11631	OFUSG02717.1.p1
OG0007373	AENJA_11675	OFUSG16818.1.p1
OG0007374	AENJA_11711	OFUSG19004.1.p1
OG0007375	AENJA_12896, AENJA_17943, AENJA_11754	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	AENJA_11839	OFUSG25397.1.p1
OG0007378	AENJA_11927	OFUSG24752.1.p1
OG0007379	AENJA_12106	OFUSG25215.1.p1
OG0007380	AENJA_12373	OFUSG02808.1.p1
OG0007381	AENJA_12457	OFUSG11065.1.p1
OG0007382	AENJA_12498	OFUSG12635.1.p1
OG0007383	AENJA_12505	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007384	AENJA_12685, AENJA_24990	OFUSG00236.2.p1, OFUSG00236.1.p1
OG0007385	AENJA_12739	OFUSG26112.1.p1
OG0007386	AENJA_12898	OFUSG21256.1.p1
OG0007387	AENJA_12902	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	AENJA_13027	OFUSG17284.1.p1
OG0007389	AENJA_13187	OFUSG07228.1.p1
OG0007390	AENJA_13202	OFUSG18344.1.p1
OG0007391	AENJA_13207	OFUSG15504.1.p1
OG0007392	AENJA_13312	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007394	AENJA_13338	OFUSG13494.1.p1
OG0007395	AENJA_13363	OFUSG10757.1.p1
OG0007396	AENJA_13626	OFUSG22886.1.p1
OG0007397	AENJA_13692	OFUSG13056.1.p1
OG0007398	AENJA_13960	OFUSG07232.1.p1
OG0007399	AENJA_14225	OFUSG01818.1.p1
OG0007400	AENJA_14239	OFUSG14809.1.p1
OG0007401	AENJA_14395	OFUSG10106.1.p1
OG0007403	AENJA_14745	OFUSG19277.1.p1
OG0007404	AENJA_15171	OFUSG23183.1.p1
OG0007405	AENJA_15366	OFUSG22414.1.p1
OG0007406	AENJA_15368	OFUSG15025.1.p1
OG0007408	AENJA_15439	OFUSG16878.1.p1
OG0007409	AENJA_15440	OFUSG16872.1.p1
OG0007410	AENJA_15452	OFUSG11037.1.p1
OG0007411	AENJA_15681	OFUSG04653.1.p1
OG0007412	AENJA_15771	OFUSG01834.1.p1
OG0007413	AENJA_15882	OFUSG16703.1.p1
OG0007414	AENJA_16065	OFUSG17401.1.p1
OG0007415	AENJA_16254	OFUSG04618.1.p1
OG0007416	AENJA_16466	OFUSG03058.1.p1
OG0007417	AENJA_16596	OFUSG22448.1.p1
OG0007418	AENJA_20071, AENJA_16895	OFUSG15358.1.p1
OG0007419	AENJA_16935	OFUSG18337.1.p1
OG0007420	AENJA_16980	OFUSG12850.1.p1, OFUSG12850.2.p1
OG0007421	AENJA_17319	OFUSG07551.1.p1
OG0007423	AENJA_17845	OFUSG10921.1.p1
OG0007424	AENJA_17849	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	AENJA_17864	OFUSG05643.1.p1
OG0007426	AENJA_17973	OFUSG09786.1.p1
OG0007427	AENJA_18085	OFUSG11080.2.p1, OFUSG11080.1.p1
OG0007428	AENJA_18355	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	AENJA_19005	OFUSG06469.1.p1
OG0007431	AENJA_19346	OFUSG17080.1.p1
OG0007432	AENJA_19403, AENJA_19402	OFUSG12825.1.p1
OG0007433	AENJA_19654	OFUSG00326.1.p1
OG0007434	AENJA_19687	OFUSG10491.1.p1
OG0007435	AENJA_19773	OFUSG04448.1.p1
OG0007437	AENJA_19860	OFUSG05591.1.p1
OG0007438	AENJA_20029	OFUSG03119.1.p1
OG0007439	AENJA_20396	OFUSG12912.1.p1
OG0007440	AENJA_20434	OFUSG06409.1.p1
OG0007441	AENJA_20556	OFUSG21002.1.p1
OG0007442	AENJA_20655	OFUSG26591.1.p1
OG0007443	AENJA_20689	OFUSG24141.1.p1
OG0007444	AENJA_20813	OFUSG08591.1.p1
OG0007445	AENJA_20821	OFUSG00336.1.p1
OG0007446	AENJA_20884	OFUSG15616.1.p1
OG0007447	AENJA_20921	OFUSG03015.1.p1
OG0007448	AENJA_20930	OFUSG19692.1.p1
OG0007449	AENJA_21306	OFUSG20567.1.p1
OG0007450	AENJA_21381	OFUSG11749.1.p1
OG0007451	AENJA_21528	OFUSG04847.1.p1
OG0007452	AENJA_21651	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	AENJA_21726	OFUSG05211.1.p1
OG0007454	AENJA_21740	OFUSG11207.1.p1
OG0007455	AENJA_21828	OFUSG01636.1.p1
OG0007456	AENJA_21979	OFUSG13703.1.p1
OG0007457	AENJA_22032	OFUSG09458.1.p1
OG0007458	AENJA_22067	OFUSG12861.1.p1
OG0007459	AENJA_22258	OFUSG11762.1.p1
OG0007460	AENJA_22264	OFUSG12178.1.p1
OG0007461	AENJA_22317	OFUSG12051.1.p1
OG0007462	AENJA_22556	OFUSG24240.1.p1
OG0007463	AENJA_22661	OFUSG07010.1.p1
OG0007465	AENJA_22699	OFUSG15455.1.p1
OG0007467	AENJA_23010	OFUSG08692.1.p1
OG0007468	AENJA_23214	OFUSG19097.1.p1
OG0007471	AENJA_23384	OFUSG05247.1.p1
OG0007472	AENJA_23719	OFUSG09263.1.p1
OG0007474	AENJA_23962	OFUSG08713.1.p1
OG0007476	AENJA_24225	OFUSG13432.1.p1
OG0007477	AENJA_24292	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007478	AENJA_24685	OFUSG13230.1.p1
OG0007479	AENJA_24748	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007480	AENJA_24812	OFUSG19354.1.p1
OG0007481	AENJA_24944	OFUSG22427.1.p1
OG0007482	AENJA_25120	OFUSG17340.1.p1
OG0007483	AENJA_25192	OFUSG23534.1.p1
OG0007484	AENJA_25231	OFUSG11388.1.p1
OG0007485	AENJA_25331	OFUSG22016.1.p1
OG0007486	AENJA_25437	OFUSG17883.1.p1
OG0007487	AENJA_25922	OFUSG22167.1.p1
OG0007488	AENJA_26049	OFUSG07538.1.p1
OG0007489	AENJA_26107	OFUSG12215.1.p1
OG0007490	AENJA_26187	OFUSG16873.1.p1
OG0007492	AENJA_26511	OFUSG25059.1.p1
OG0007493	AENJA_26529	OFUSG06845.1.p1
OG0007494	AENJA_26703	OFUSG22266.1.p1
OG0007495	AENJA_26715	OFUSG04434.1.p1
OG0007496	AENJA_26719	OFUSG16736.1.p1
OG0007497	AENJA_26773	OFUSG10341.1.p1
OG0007498	AENJA_26807	OFUSG17266.1.p1
OG0007582	AENJA_00047	OFUSG16744.1.p1
OG0007583	AENJA_00226	OFUSG19385.1.p1
OG0007584	AENJA_25290, AENJA_00242	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	AENJA_00380	OFUSG06940.1.p1
OG0007587	AENJA_00432	OFUSG15959.1.p1
OG0007588	AENJA_00505	OFUSG08373.1.p1
OG0007589	AENJA_00571	OFUSG03464.1.p1
OG0007591	AENJA_01019	OFUSG04404.1.p1
OG0007592	AENJA_01059	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	AENJA_01095	OFUSG17653.1.p1
OG0007594	AENJA_01198	OFUSG09058.1.p1
OG0007595	AENJA_01322	OFUSG19395.1.p1
OG0007596	AENJA_01443	OFUSG13185.1.p1, OFUSG13185.2.p1
OG0007597	AENJA_01698	OFUSG07837.1.p1
OG0007598	AENJA_01726	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007600	AENJA_01841	OFUSG14741.1.p1
OG0007602	AENJA_02165	OFUSG18659.1.p1
OG0007603	AENJA_02214	OFUSG05017.1.p1
OG0007604	AENJA_02267	OFUSG20886.1.p1
OG0007606	AENJA_02354	OFUSG11909.1.p1
OG0007607	AENJA_02368	OFUSG16917.1.p1
OG0007608	AENJA_02633	OFUSG13378.1.p1
OG0007609	AENJA_02689	OFUSG14337.1.p1
OG0007610	AENJA_02817	OFUSG18726.1.p1
OG0007611	AENJA_03132	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	AENJA_03149	OFUSG13254.1.p1
OG0007613	AENJA_03179	OFUSG13039.1.p1
OG0007614	AENJA_03537, AENJA_03213	OFUSG22780.1.p1
OG0007615	AENJA_03386	OFUSG06032.1.p1
OG0007617	AENJA_03469, AENJA_22388	OFUSG08967.1.p1
OG0007618	AENJA_03470	OFUSG01286.1.p1
OG0007619	AENJA_03762	OFUSG23637.1.p1
OG0007621	AENJA_03833	OFUSG23418.1.p1
OG0007623	AENJA_08941	OFUSG24746.1.p1
OG0007624	AENJA_04295	OFUSG00912.1.p1
OG0007625	AENJA_04665	OFUSG01065.1.p1
OG0007626	AENJA_04777	OFUSG24926.1.p1
OG0007628	AENJA_04962	OFUSG02826.1.p1
OG0007629	AENJA_05160	OFUSG08807.1.p1
OG0007630	AENJA_05194	OFUSG24713.1.p1
OG0007631	AENJA_05278	OFUSG00433.1.p1
OG0007634	AENJA_05650	OFUSG18364.1.p1
OG0007635	AENJA_05652	OFUSG11100.1.p1
OG0007636	AENJA_12145, AENJA_12146, AENJA_05853	OFUSG01941.1.p1
OG0007637	AENJA_25958, AENJA_05864	OFUSG11941.1.p1
OG0007639	AENJA_06285	OFUSG10115.1.p1
OG0007640	AENJA_06871	OFUSG19648.1.p1
OG0007642	AENJA_07087	OFUSG17690.1.p1
OG0007643	AENJA_07280	OFUSG16038.1.p1
OG0007645	AENJA_07676	OFUSG09967.1.p1
OG0007646	AENJA_07683	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	AENJA_07698	OFUSG12352.1.p1
OG0007648	AENJA_07744	OFUSG23402.1.p1
OG0007649	AENJA_08154	OFUSG11208.1.p1
OG0007650	AENJA_08417	OFUSG08401.1.p1
OG0007651	AENJA_08420	OFUSG03816.1.p1
OG0007652	AENJA_08655	OFUSG07124.1.p1
OG0007653	AENJA_08664	OFUSG12107.1.p1
OG0007654	AENJA_08743	OFUSG23523.1.p1
OG0007655	AENJA_08878	OFUSG09596.1.p1
OG0007656	AENJA_08929	OFUSG06312.1.p1
OG0007657	AENJA_09241	OFUSG00269.1.p1
OG0007658	AENJA_15160, AENJA_09640	OFUSG00831.1.p1
OG0007659	AENJA_09749	OFUSG26310.1.p1
OG0007660	AENJA_10005	OFUSG08033.1.p1
OG0007663	AENJA_10256	OFUSG08187.1.p1
OG0007664	AENJA_10276	OFUSG18907.1.p1
OG0007665	AENJA_10282	OFUSG22453.1.p1
OG0007666	AENJA_10298	OFUSG18592.1.p1
OG0007667	AENJA_10341	OFUSG12265.1.p1
OG0007668	AENJA_10381	OFUSG15536.1.p1
OG0007669	AENJA_10464	OFUSG05619.1.p1
OG0007670	AENJA_10480	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	AENJA_10543, AENJA_10544, AENJA_12064	OFUSG16155.1.p1
OG0007672	AENJA_10564	OFUSG00619.1.p1
OG0007673	AENJA_10620	OFUSG12933.1.p1
OG0007674	AENJA_10687	OFUSG12587.1.p1
OG0007675	AENJA_10689	OFUSG13447.1.p1
OG0007676	AENJA_10773	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	AENJA_10946	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007678	AENJA_10971	OFUSG21738.1.p1
OG0007679	AENJA_11083	OFUSG05979.1.p1
OG0007680	AENJA_11179	OFUSG13025.1.p1
OG0007681	AENJA_11196	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007683	AENJA_11263, AENJA_13110	OFUSG10975.1.p1
OG0007684	AENJA_11323	OFUSG21664.1.p1
OG0007685	AENJA_11330	OFUSG11339.1.p1
OG0007686	AENJA_11496	OFUSG05228.1.p1
OG0007689	AENJA_11622	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	AENJA_11693	OFUSG05888.1.p1
OG0007691	AENJA_11787	OFUSG17394.1.p1
OG0007692	AENJA_11895	OFUSG10240.1.p1
OG0007693	AENJA_12323, AENJA_23505	OFUSG19799.1.p1
OG0007694	AENJA_12365	OFUSG22930.1.p1
OG0007695	AENJA_12489	OFUSG23690.1.p1
OG0007696	AENJA_12919	OFUSG05710.1.p1
OG0007697	AENJA_12952	OFUSG15762.1.p1
OG0007698	AENJA_13006	OFUSG13946.1.p1
OG0007699	AENJA_13050	OFUSG03949.1.p1
OG0007700	AENJA_13417	OFUSG15537.1.p1
OG0007701	AENJA_13421	OFUSG22537.1.p1
OG0007702	AENJA_13485	OFUSG07854.1.p1
OG0007703	AENJA_13781, AENJA_13780	OFUSG10399.1.p1
OG0007704	AENJA_13789	OFUSG04621.1.p1
OG0007705	AENJA_13836	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007706	AENJA_13921	OFUSG11056.1.p1
OG0007707	AENJA_18792	OFUSG09514.1.p1
OG0007708	AENJA_14019	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	AENJA_14167	OFUSG00605.1.p1
OG0007712	AENJA_14241	OFUSG05858.1.p1
OG0007713	AENJA_14256	OFUSG15968.1.p1
OG0007714	AENJA_14298	OFUSG02938.1.p1
OG0007715	AENJA_14420	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	AENJA_14436	OFUSG21373.1.p1
OG0007717	AENJA_14512	OFUSG17544.1.p1
OG0007718	AENJA_14607	OFUSG24333.1.p1
OG0007719	AENJA_14796	OFUSG16153.1.p1
OG0007721	AENJA_15418	OFUSG06763.1.p1
OG0007722	AENJA_15592	OFUSG09667.1.p1
OG0007723	AENJA_15656	OFUSG04168.1.p1
OG0007724	AENJA_15747	OFUSG17220.1.p1
OG0007725	AENJA_15798	OFUSG25697.1.p1
OG0007726	AENJA_15888	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007727	AENJA_15914	OFUSG04739.1.p1
OG0007728	AENJA_16033	OFUSG12092.1.p1
OG0007729	AENJA_16470	OFUSG11497.1.p1
OG0007730	AENJA_16479	OFUSG20248.1.p1
OG0007732	AENJA_16743	OFUSG19296.1.p1
OG0007733	AENJA_16976	OFUSG05630.1.p1
OG0007734	AENJA_17060	OFUSG13294.1.p1
OG0007735	AENJA_17384	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007736	AENJA_17393	OFUSG15042.1.p1
OG0007737	AENJA_17429	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1
OG0007738	AENJA_17519	OFUSG08886.1.p1
OG0007739	AENJA_17580	OFUSG00877.1.p1
OG0007740	AENJA_17729	OFUSG09084.1.p1
OG0007741	AENJA_17929	OFUSG04087.1.p1
OG0007743	AENJA_18237	OFUSG24314.1.p1
OG0007744	AENJA_18288	OFUSG07022.1.p1
OG0007745	AENJA_18335	OFUSG24033.1.p1
OG0007746	AENJA_18434	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	AENJA_18844	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	AENJA_19022	OFUSG06926.1.p1
OG0007750	AENJA_19185	OFUSG13242.1.p1
OG0007751	AENJA_19310	OFUSG19113.1.p1
OG0007752	AENJA_19359	OFUSG14080.1.p1
OG0007753	AENJA_19363	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	AENJA_19398	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007755	AENJA_19613	OFUSG07853.1.p1, OFUSG07853.2.p1
OG0007757	AENJA_20316, AENJA_19847	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	AENJA_20025	OFUSG09907.1.p1
OG0007760	AENJA_20050	OFUSG13141.1.p1
OG0007761	AENJA_20064	OFUSG23226.1.p1
OG0007763	AENJA_20330	OFUSG13188.1.p1
OG0007764	AENJA_20732	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1
OG0007765	AENJA_21015, AENJA_21016, AENJA_21017	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	AENJA_21034	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	AENJA_21314	OFUSG23414.1.p1
OG0007769	AENJA_21372	OFUSG10116.1.p1
OG0007770	AENJA_21605	OFUSG15214.1.p1
OG0007771	AENJA_21609	OFUSG19373.1.p1
OG0007772	AENJA_21724	OFUSG14806.1.p1
OG0007773	AENJA_21739	OFUSG05099.1.p1
OG0007774	AENJA_21779	OFUSG16284.1.p1
OG0007775	AENJA_21848, AENJA_21916	OFUSG15554.1.p1
OG0007776	AENJA_22036	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007778	AENJA_22303	OFUSG20750.1.p1, OFUSG23099.1.p1
OG0007779	AENJA_22377	OFUSG16301.1.p1
OG0007780	AENJA_22486	OFUSG11825.1.p1
OG0007781	AENJA_22495	OFUSG12252.1.p1
OG0007782	AENJA_22500	OFUSG18608.1.p1
OG0007783	AENJA_22584	OFUSG18356.1.p1
OG0007784	AENJA_22600	OFUSG04138.1.p1
OG0007785	AENJA_26087, AENJA_22648, AENJA_26088	OFUSG06327.1.p1
OG0007786	AENJA_22814	OFUSG12053.1.p1
OG0007787	AENJA_22832	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1
OG0007788	AENJA_22872	OFUSG15334.1.p1
OG0007789	AENJA_22873	OFUSG15126.1.p1
OG0007790	AENJA_22970	OFUSG10920.1.p1
OG0007791	AENJA_23000	OFUSG13381.1.p1
OG0007794	AENJA_23230	OFUSG22344.1.p1
OG0007796	AENJA_23473	OFUSG08457.1.p1
OG0007797	AENJA_23789	OFUSG15128.1.p1
OG0007798	AENJA_23971	OFUSG09670.1.p1
OG0007799	AENJA_24305	OFUSG23487.1.p1
OG0007800	AENJA_24733	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	AENJA_24750	OFUSG10903.1.p1
OG0007802	AENJA_24870	OFUSG19089.1.p1
OG0007803	AENJA_24900	OFUSG11295.1.p1
OG0007804	AENJA_24903	OFUSG26380.1.p1
OG0007805	AENJA_25156	OFUSG10526.1.p1
OG0007806	AENJA_25558	OFUSG26321.1.p1
OG0007807	AENJA_25659	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007808	AENJA_25757	OFUSG05690.1.p1
OG0007809	AENJA_25815	OFUSG00154.1.p1
OG0007810	AENJA_25829	OFUSG18852.1.p1
OG0007811	AENJA_26163	OFUSG20077.1.p1
OG0007812	AENJA_26416	OFUSG21342.1.p1
OG0007813	AENJA_26599	OFUSG25358.1.p1
OG0007814	AENJA_26751	OFUSG10053.1.p1
OG0007815	AENJA_26766	OFUSG17142.1.p1
OG0007907	AENJA_00084, AENJA_00085	OFUSG24344.1.p1
OG0007908	AENJA_00151	OFUSG23097.1.p1
OG0007911	AENJA_00247	OFUSG10845.1.p1
OG0007912	AENJA_00261	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1
OG0007913	AENJA_00322	OFUSG08874.1.p1
OG0007915	AENJA_00437	OFUSG13452.1.p1
OG0007916	AENJA_00507	OFUSG01725.1.p1
OG0007921	AENJA_00713	OFUSG08790.1.p1
OG0007922	AENJA_00734, AENJA_00733	OFUSG22070.1.p1
OG0007924	AENJA_00993	OFUSG03613.1.p1
OG0007925	AENJA_01050, AENJA_01051	OFUSG06688.1.p1
OG0007926	AENJA_01125	OFUSG09991.1.p1
OG0007927	AENJA_01207, AENJA_01458	OFUSG06063.1.p1
OG0007928	AENJA_01314	OFUSG06656.2.p1, OFUSG06656.1.p1
OG0007929	AENJA_01377	OFUSG22970.1.p1
