Orthogroup	AENJA_ok	NEMVE
OG0004921	AENJA_17996	NEMVE24186
OG0004922	AENJA_18037	NEMVE25720, NEMVE22660
OG0004923	AENJA_26541	NEMVE17142, NEMVE12025
OG0004924	AENJA_18232	NEMVE08496
OG0004925	AENJA_18478	NEMVE07632
OG0004926	AENJA_18485	NEMVE25955
OG0004927	AENJA_18519	NEMVE07100
OG0004928	AENJA_18869	NEMVE25903
OG0004929	AENJA_18909	NEMVE23443
OG0004930	AENJA_18934	NEMVE08872
OG0004931	AENJA_19420	NEMVE15057
OG0004932	AENJA_19433	NEMVE25699
OG0004933	AENJA_19474	NEMVE20679, NEMVE25637
OG0004934	AENJA_19615	NEMVE06775
OG0004936	AENJA_19999	NEMVE16931
OG0004938	AENJA_20207	NEMVE07746
OG0004939	AENJA_20237	NEMVE13527
OG0004940	AENJA_20384	NEMVE03181
OG0004941	AENJA_20437	NEMVE15741
OG0004942	AENJA_20554	NEMVE00998
OG0004943	AENJA_21353	NEMVE18405
OG0004944	AENJA_21776	NEMVE17558
OG0004945	AENJA_24471, AENJA_22088	NEMVE09906, NEMVE01461
OG0004946	AENJA_22254	NEMVE17881
OG0004948	AENJA_22467	NEMVE04863
OG0004949	AENJA_22471	NEMVE14010
OG0004950	AENJA_22659	NEMVE15135
OG0004951	AENJA_22900	NEMVE13423
OG0004952	AENJA_23013	NEMVE22987
OG0004953	AENJA_23228	NEMVE22872
OG0004954	AENJA_23328	NEMVE13769, NEMVE13543
OG0004955	AENJA_23340	NEMVE24312
OG0004956	AENJA_23341	NEMVE03106
OG0004957	AENJA_23455	NEMVE13489
OG0004958	AENJA_23474	NEMVE24122
OG0004960	AENJA_23682	NEMVE00950
OG0004961	AENJA_23701	NEMVE22542
OG0004962	AENJA_23749	NEMVE08838
OG0004963	AENJA_23812	NEMVE09267
OG0004964	AENJA_24147	NEMVE14109
OG0004965	AENJA_24203	NEMVE19697
OG0004967	AENJA_24426	NEMVE23865
OG0004968	AENJA_24458	NEMVE12446
OG0004969	AENJA_24520	NEMVE14164, NEMVE21390
OG0004970	AENJA_24573	NEMVE24152
OG0004971	AENJA_24578	NEMVE20816
OG0004972	AENJA_24749	NEMVE22512
OG0004973	AENJA_24853	NEMVE11344
OG0004974	AENJA_24904	NEMVE20569, NEMVE13705
OG0004975	AENJA_25050	NEMVE12292, NEMVE01450, NEMVE11552
OG0004976	AENJA_25080	NEMVE07826
OG0004977	AENJA_25085	NEMVE02192, NEMVE00253
OG0004978	AENJA_25196	NEMVE23265
OG0004979	AENJA_25410	NEMVE09400
OG0004980	AENJA_25419	NEMVE25421
OG0004981	AENJA_25504	NEMVE21260
OG0004982	AENJA_25668	NEMVE25620
OG0004984	AENJA_25818	NEMVE04897, NEMVE14271
OG0004985	AENJA_26124	NEMVE22448
OG0004986	AENJA_26159	NEMVE21251, NEMVE13658
OG0004988	AENJA_26346	NEMVE13432
OG0004989	AENJA_26564	NEMVE14722
OG0004990	AENJA_26628	NEMVE00215, NEMVE21079, NEMVE14471
OG0004991	AENJA_26634	NEMVE05198
OG0004992	AENJA_26724	NEMVE21226, NEMVE19613
OG0004993	AENJA_26728	NEMVE14587
OG0005038	AENJA_00045	NEMVE21936
OG0005040	AENJA_00082	NEMVE05703
OG0005041	AENJA_00180	NEMVE22270
OG0005044	AENJA_00304	NEMVE22165
OG0005045	AENJA_00355	NEMVE01206
OG0005046	AENJA_00376	NEMVE24288
OG0005047	AENJA_00552	NEMVE13364
OG0005048	AENJA_00701	NEMVE00607, NEMVE24484
OG0005049	AENJA_00801	NEMVE16413
OG0005050	AENJA_00873	NEMVE09923
OG0005053	AENJA_01012	NEMVE05596
OG0005054	AENJA_01014	NEMVE03642
OG0005055	AENJA_01142	NEMVE08898
OG0005057	AENJA_01514, AENJA_08906	NEMVE21846
OG0005058	AENJA_01526	NEMVE15777
OG0005059	AENJA_01536	NEMVE18371
OG0005060	AENJA_12484	NEMVE06847
OG0005060	AENJA_01648, AENJA_09889	NEMVE06881, NEMVE03482
OG0005061	AENJA_01869	NEMVE19746, NEMVE23632
OG0005062	AENJA_01961	NEMVE18856
OG0005064	AENJA_02094, AENJA_02088	NEMVE08493
OG0005065	AENJA_02249	NEMVE10847
OG0005066	AENJA_02326, AENJA_03450	NEMVE13164
OG0005068	AENJA_02372	NEMVE09278
OG0005069	AENJA_02390	NEMVE11714, NEMVE05735
OG0005070	AENJA_02420	NEMVE22280, NEMVE20954, NEMVE11109
OG0005071	AENJA_02437, AENJA_20683	NEMVE14769, NEMVE05258
OG0005072	AENJA_02445	NEMVE13273
OG0005073	AENJA_02563	NEMVE24556
OG0005074	AENJA_02693	NEMVE22203
OG0005075	AENJA_02759	NEMVE22600
OG0005076	AENJA_02930	NEMVE19049
OG0005077	AENJA_02964	NEMVE14220
OG0005078	AENJA_03046	NEMVE03360
OG0005079	AENJA_03063	NEMVE14064
OG0005081	AENJA_03161	NEMVE04796
OG0005082	AENJA_03336	NEMVE25159
OG0005083	AENJA_03370	NEMVE09115
OG0005085	AENJA_03391	NEMVE07572
OG0005086	AENJA_03514	NEMVE07482
OG0005087	AENJA_03523	NEMVE14760, NEMVE21110
OG0005088	AENJA_03643	NEMVE15972, NEMVE13405
OG0005089	AENJA_03710	NEMVE15030
OG0005090	AENJA_03754	NEMVE11209, NEMVE18162
OG0005091	AENJA_03934	NEMVE08357
OG0005092	AENJA_03948	NEMVE25357
OG0005093	AENJA_03996	NEMVE10149
OG0005094	AENJA_04041	NEMVE18917
OG0005095	AENJA_04110	NEMVE14185
OG0005096	AENJA_04204	NEMVE13847, NEMVE03089
OG0005097	AENJA_04431	NEMVE09977
OG0005098	AENJA_04474	NEMVE04907
OG0005099	AENJA_04491	NEMVE24801
OG0005100	AENJA_04820	NEMVE10899
OG0005103	AENJA_04873	NEMVE16506
OG0005104	AENJA_05405	NEMVE09153
OG0005105	AENJA_05433	NEMVE23049
OG0005106	AENJA_05457	NEMVE22627
OG0005107	AENJA_11332, AENJA_16150, AENJA_05759	NEMVE20157, NEMVE08261
OG0005108	AENJA_19182, AENJA_05788	NEMVE13396
OG0005109	AENJA_05821	NEMVE04941
OG0005110	AENJA_05901	NEMVE13178, NEMVE21214
OG0005112	AENJA_06748	NEMVE21306, NEMVE24298
OG0005113	AENJA_06751	NEMVE25886, NEMVE21027
OG0005114	AENJA_06756	NEMVE08411
OG0005116	AENJA_07202	NEMVE13730
OG0005117	AENJA_07237	NEMVE13209
OG0005118	AENJA_07278	NEMVE22908
OG0005119	AENJA_07456	NEMVE01031
OG0005120	AENJA_07511, AENJA_10440	NEMVE24047, NEMVE08257
OG0005121	AENJA_07745	NEMVE07563
OG0005122	AENJA_07756	NEMVE25425
OG0005123	AENJA_07784	NEMVE25651
OG0005124	AENJA_07802	NEMVE13707
OG0005125	AENJA_07897	NEMVE08675
OG0005127	AENJA_08108	NEMVE23949
OG0005128	AENJA_11112	NEMVE05698
OG0005129	AENJA_08249	NEMVE05690
OG0005130	AENJA_08397	NEMVE12121, NEMVE07830
OG0005131	AENJA_08502	NEMVE09291
OG0005132	AENJA_08611	NEMVE11409, NEMVE25901
OG0005133	AENJA_08788	NEMVE07483
OG0005133	AENJA_08787	NEMVE24263
OG0005134	AENJA_08862	NEMVE09808
OG0005135	AENJA_15843, AENJA_09273	NEMVE18670
OG0005137	AENJA_22484	NEMVE07853
OG0005137	AENJA_09771	NEMVE04147
OG0005138	AENJA_09921	NEMVE13824
OG0005139	AENJA_15622	NEMVE00951, NEMVE10974
OG0005140	AENJA_09944	NEMVE14128, NEMVE16885
OG0005141	AENJA_09990	NEMVE22603
OG0005142	AENJA_10009	NEMVE07142, NEMVE12077
OG0005143	AENJA_10049	NEMVE00974, NEMVE13415
OG0005144	AENJA_22343, AENJA_10084	NEMVE06213
OG0005146	AENJA_10342	NEMVE05099
OG0005147	AENJA_10506	NEMVE00982
OG0005149	AENJA_10565	NEMVE10144
OG0005150	AENJA_10930	NEMVE23996
OG0005151	AENJA_11027, AENJA_18836	NEMVE13659
OG0005152	AENJA_11081	NEMVE13218
OG0005154	AENJA_11215	NEMVE25021
OG0005155	AENJA_11223	NEMVE14140
OG0005156	AENJA_11580	NEMVE06980
OG0005157	AENJA_11597	NEMVE22505
OG0005158	AENJA_11673	NEMVE06969
OG0005159	AENJA_11707	NEMVE06781
OG0005160	AENJA_11799	NEMVE06389
OG0005161	AENJA_11845	NEMVE02173
OG0005162	AENJA_11864	NEMVE22547
OG0005163	AENJA_16468	NEMVE09841
OG0005164	AENJA_12166	NEMVE09725
OG0005166	AENJA_12605	NEMVE06483
OG0005167	AENJA_12659	NEMVE02902, NEMVE22515
OG0005168	AENJA_12811	NEMVE22833
OG0005169	AENJA_12818	NEMVE05682
OG0005171	AENJA_13043	NEMVE25100
OG0005172	AENJA_13234	NEMVE07425
OG0005173	AENJA_13255	NEMVE22996
OG0005175	AENJA_13376	NEMVE02029
OG0005176	AENJA_13525	NEMVE08801
OG0005178	AENJA_13682	NEMVE04033
OG0005179	AENJA_13683	NEMVE07829
OG0005180	AENJA_13908	NEMVE24053
OG0005181	AENJA_13952	NEMVE23920
OG0005182	AENJA_13996	NEMVE06200
OG0005183	AENJA_14222	NEMVE14067
OG0005184	AENJA_14397	NEMVE06431
OG0005185	AENJA_14463	NEMVE11432
OG0005186	AENJA_14552	NEMVE06768
OG0005187	AENJA_14581	NEMVE13161
OG0005188	AENJA_14606	NEMVE06643
OG0005189	AENJA_14636	NEMVE23493
OG0005190	AENJA_14695	NEMVE11665, NEMVE09038
OG0005191	AENJA_14708	NEMVE09257
OG0005192	AENJA_14713	NEMVE12464, NEMVE07764
OG0005193	AENJA_15060, AENJA_15057	NEMVE11228, NEMVE24049, NEMVE08813
OG0005194	AENJA_15083	NEMVE03180
OG0005196	AENJA_15512	NEMVE19466
OG0005197	AENJA_15534	NEMVE08046
OG0005198	AENJA_15753	NEMVE22645
OG0005199	AENJA_15796	NEMVE02388
OG0005200	AENJA_15889	NEMVE13636
OG0005201	AENJA_15944	NEMVE02021
OG0005202	AENJA_16021	NEMVE11837, NEMVE14473
OG0005203	AENJA_16058	NEMVE13297
OG0005204	AENJA_16162	NEMVE14965
OG0005205	AENJA_16290	NEMVE14634
OG0005206	AENJA_16375, AENJA_16376	NEMVE07942
OG0005207	AENJA_16612	NEMVE18469
OG0005208	AENJA_16681	NEMVE24981
OG0005209	AENJA_16688	NEMVE22417
OG0005210	AENJA_16777	NEMVE07336
OG0005211	AENJA_16839	NEMVE20140
OG0005212	AENJA_16938	NEMVE14478
OG0005213	AENJA_17153	NEMVE25757
OG0005214	AENJA_17260	NEMVE14753
OG0005215	AENJA_17522	NEMVE24755
OG0005216	AENJA_17721	NEMVE25879
OG0005217	AENJA_17741	NEMVE13104
OG0005218	AENJA_22291, AENJA_17900	NEMVE10673
OG0005219	AENJA_18012	NEMVE15093
OG0005221	AENJA_18089	NEMVE22950
OG0005222	AENJA_18251	NEMVE05750
OG0005223	AENJA_18354	NEMVE16864
OG0005224	AENJA_18467	NEMVE07924
OG0005225	AENJA_18857	NEMVE24257
OG0005226	AENJA_19000	NEMVE25646, NEMVE08740
OG0005227	AENJA_19102, AENJA_26640	NEMVE13281
OG0005228	AENJA_23120, AENJA_19277	NEMVE20296, NEMVE02199
OG0005229	AENJA_19358	NEMVE05889
OG0005230	AENJA_19481	NEMVE22091
OG0005231	AENJA_19506	NEMVE04973
OG0005232	AENJA_19533	NEMVE17122
OG0005233	AENJA_19580	NEMVE22334
OG0005234	AENJA_19581	NEMVE23138
OG0005235	AENJA_19652	NEMVE22916
OG0005236	AENJA_19690	NEMVE18693
OG0005237	AENJA_19710	NEMVE14603, NEMVE02535
OG0005238	AENJA_19721	NEMVE15748
OG0005239	AENJA_19990	NEMVE24300, NEMVE14697
OG0005240	AENJA_20005	NEMVE23501
OG0005241	AENJA_20023	NEMVE00924
OG0005242	AENJA_20059, AENJA_20060, AENJA_20058, AENJA_20062	NEMVE10048
OG0005243	AENJA_20088	NEMVE13722
OG0005244	AENJA_20092	NEMVE24681
OG0005245	AENJA_20125	NEMVE01979
OG0005246	AENJA_20205	NEMVE10228
OG0005247	AENJA_20373	NEMVE13246, NEMVE14263
OG0005248	AENJA_20376	NEMVE21860
OG0005249	AENJA_20420	NEMVE01081
OG0005250	AENJA_20522	NEMVE19972
OG0005251	AENJA_20701, AENJA_20700	NEMVE14226
OG0005254	AENJA_21033	NEMVE08513, NEMVE11856, NEMVE12824
OG0005256	AENJA_21115	NEMVE22310
OG0005257	AENJA_21310	NEMVE01951
OG0005258	AENJA_21405	NEMVE13606
OG0005259	AENJA_21569	NEMVE14915
OG0005260	AENJA_21684	NEMVE17354
OG0005261	AENJA_21820	NEMVE18820, NEMVE12103
OG0005262	AENJA_21894	NEMVE10313
OG0005263	AENJA_21907	NEMVE20277, NEMVE06877
OG0005264	AENJA_21961	NEMVE01596
OG0005265	AENJA_21989	NEMVE20433, NEMVE15978
OG0005266	AENJA_22124	NEMVE22507
OG0005267	AENJA_22355	NEMVE13171
OG0005268	AENJA_22468	NEMVE13154, NEMVE12596
OG0005269	AENJA_22732	NEMVE23738
OG0005270	AENJA_22809	NEMVE21392, NEMVE21695
OG0005271	AENJA_22922	NEMVE12492, NEMVE23422
OG0005272	AENJA_22975	NEMVE08945
OG0005273	AENJA_23163	NEMVE15021
OG0005275	AENJA_23280	NEMVE17303
OG0005276	AENJA_23352	NEMVE11012
OG0005277	AENJA_23499	NEMVE23614
OG0005278	AENJA_23558	NEMVE10247
OG0005279	AENJA_23668	NEMVE08263
OG0005280	AENJA_23904	NEMVE14921
OG0005281	AENJA_23910	NEMVE14436
OG0005284	AENJA_24579	NEMVE22078
OG0005285	AENJA_24684	NEMVE22305, NEMVE22017
OG0005286	AENJA_24717	NEMVE22308, NEMVE20661
OG0005287	AENJA_25010	NEMVE07846
OG0005288	AENJA_25028	NEMVE07526
OG0005289	AENJA_25114	NEMVE13264
OG0005290	AENJA_25252	NEMVE22121
OG0005291	AENJA_25292	NEMVE22357
OG0005292	AENJA_25293	NEMVE20613
OG0005293	AENJA_25366	NEMVE11769, NEMVE01003
OG0005294	AENJA_25605	NEMVE00896
OG0005297	AENJA_25993	NEMVE07098
OG0005298	AENJA_26046	NEMVE13862
OG0005299	AENJA_26064	NEMVE14083
OG0005300	AENJA_26263	NEMVE15071
OG0005301	AENJA_26280	NEMVE18069
OG0005302	AENJA_26379	NEMVE22725
OG0005303	AENJA_26557	NEMVE15202
OG0005304	AENJA_26674	NEMVE14113
OG0005359	AENJA_08722, AENJA_12756, AENJA_00536	NEMVE08524
OG0005360	AENJA_00600	NEMVE24149
OG0005361	AENJA_00704	NEMVE00054
OG0005364	AENJA_15399, AENJA_04109	NEMVE06746
OG0005365	AENJA_01109	NEMVE21047
OG0005367	AENJA_01278	NEMVE02013
OG0005368	AENJA_01386, AENJA_10218	NEMVE14971
OG0005369	AENJA_01454, AENJA_18411	NEMVE19264
OG0005370	AENJA_01616	NEMVE22407
OG0005371	AENJA_01628	NEMVE13716
OG0005372	AENJA_01681	NEMVE12002, NEMVE05840
OG0005374	AENJA_01955	NEMVE05694
OG0005375	AENJA_01962	NEMVE14110
OG0005377	AENJA_02541	NEMVE06548
OG0005378	AENJA_02542	NEMVE14923
OG0005379	AENJA_02617	NEMVE13439
OG0005380	AENJA_02682	NEMVE16857
OG0005381	AENJA_02771	NEMVE23937
OG0005383	AENJA_03054	NEMVE13101
OG0005384	AENJA_03411	NEMVE14176
OG0005385	AENJA_03432	NEMVE09424
OG0005386	AENJA_03482	NEMVE14008
OG0005387	AENJA_03527, AENJA_03892, AENJA_10993	NEMVE07582, NEMVE07610
OG0005388	AENJA_03620	NEMVE19846, NEMVE17179
OG0005389	AENJA_03633	NEMVE04707
OG0005390	AENJA_03640	NEMVE23291
OG0005391	AENJA_03952	NEMVE24228
OG0005392	AENJA_03958	NEMVE07282
OG0005392	AENJA_26450	NEMVE08670
OG0005393	AENJA_03974	NEMVE03135
OG0005394	AENJA_03979	NEMVE09746
OG0005395	AENJA_04300	NEMVE10566
OG0005397	AENJA_04433	NEMVE25779
OG0005398	AENJA_04479	NEMVE13488
OG0005399	AENJA_04615	NEMVE19672
OG0005400	AENJA_04638	NEMVE01303
OG0005401	AENJA_04698	NEMVE01057
OG0005402	AENJA_05086	NEMVE14998
OG0005403	AENJA_05096, AENJA_05789	NEMVE08821
OG0005404	AENJA_05142, AENJA_05141	NEMVE13711
OG0005405	AENJA_05203	NEMVE12916
OG0005406	AENJA_05242	NEMVE13726
OG0005407	AENJA_05268	NEMVE13556
OG0005408	AENJA_05272	NEMVE14356
OG0005410	AENJA_05403	NEMVE14431
OG0005411	AENJA_05482, AENJA_05481	NEMVE25565, NEMVE20669
OG0005412	AENJA_05564	NEMVE12334, NEMVE07116
OG0005413	AENJA_05574	NEMVE20329, NEMVE22607
OG0005414	AENJA_05642	NEMVE05119
OG0005415	AENJA_05659	NEMVE24698
OG0005416	AENJA_05660	NEMVE23355
OG0005417	AENJA_05779, AENJA_10810	NEMVE07985
OG0005418	AENJA_05943	NEMVE14357
OG0005419	AENJA_23436	NEMVE04661
OG0005421	AENJA_06253	NEMVE17578
OG0005422	AENJA_06255	NEMVE13144
OG0005423	AENJA_06263	NEMVE02227
OG0005424	AENJA_06338, AENJA_21977	NEMVE14286
OG0005425	AENJA_06369	NEMVE22130
OG0005427	AENJA_14637	NEMVE16623
OG0005428	AENJA_06469	NEMVE04831, NEMVE08541
OG0005429	AENJA_06500	NEMVE05178
OG0005430	AENJA_06529	NEMVE17316
OG0005431	AENJA_06544	NEMVE21109, NEMVE00911
OG0005432	AENJA_06561	NEMVE13957
OG0005433	AENJA_06729	NEMVE01023
OG0005434	AENJA_09460, AENJA_15763, AENJA_20812, AENJA_06733	NEMVE24214
OG0005435	AENJA_06761	NEMVE22904
OG0005436	AENJA_06786	NEMVE23543
OG0005437	AENJA_06816	NEMVE21721
OG0005439	AENJA_06961	NEMVE13268
OG0005440	AENJA_06987	NEMVE26026, NEMVE23527
OG0005441	AENJA_07020	NEMVE23481
OG0005442	AENJA_07281	NEMVE06967
OG0005443	AENJA_07355	NEMVE14162
OG0005444	AENJA_07429	NEMVE22621
OG0005445	AENJA_07490	NEMVE05422
OG0005446	AENJA_07688	NEMVE22502
OG0005447	AENJA_07823	NEMVE08728
OG0005448	AENJA_07878	NEMVE07608
OG0005449	AENJA_07908	NEMVE01968
OG0005450	AENJA_07922	NEMVE04631
OG0005451	AENJA_08098	NEMVE14862
OG0005452	AENJA_08286	NEMVE13065, NEMVE00118
OG0005453	AENJA_08396	NEMVE21054
OG0005455	AENJA_08486	NEMVE24879
OG0005456	AENJA_08573	NEMVE14334
OG0005457	AENJA_08635, AENJA_22045	NEMVE20516, NEMVE17454
OG0005458	AENJA_08679, AENJA_20963	NEMVE00027, NEMVE01944
OG0005460	AENJA_08829	NEMVE13300
OG0005461	AENJA_08836	NEMVE23510
OG0005462	AENJA_08901	NEMVE24468
OG0005463	AENJA_08971	NEMVE25457
OG0005464	AENJA_09339	NEMVE18553
OG0005465	AENJA_09364	NEMVE09135
OG0005466	AENJA_09722	NEMVE13417
OG0005467	AENJA_10031	NEMVE09512
OG0005469	AENJA_10070	NEMVE15103
OG0005470	AENJA_10194	NEMVE08170
OG0005471	AENJA_10209	NEMVE17574
OG0005472	AENJA_10429	NEMVE00104
OG0005473	AENJA_15968, AENJA_10436	NEMVE03010
OG0005474	AENJA_10453, AENJA_10452	NEMVE22052
OG0005475	AENJA_10466	NEMVE00116
OG0005477	AENJA_10567	NEMVE18548, NEMVE06259
OG0005478	AENJA_10827	NEMVE02004
OG0005479	AENJA_10855	NEMVE14532
OG0005480	AENJA_10882, AENJA_12589	NEMVE01818
OG0005481	AENJA_10900	NEMVE12105, NEMVE16365
OG0005482	AENJA_10927	NEMVE09524
OG0005483	AENJA_10950	NEMVE09606
OG0005484	AENJA_11054	NEMVE25513
OG0005486	AENJA_11189	NEMVE08818
OG0005487	AENJA_11317	NEMVE13311
OG0005488	AENJA_11403	NEMVE10989
OG0005489	AENJA_11457	NEMVE06352
OG0005490	AENJA_11459	NEMVE15001
OG0005491	AENJA_11463	NEMVE15891
OG0005492	AENJA_11495	NEMVE20469
OG0005493	AENJA_11632	NEMVE03139
OG0005494	AENJA_11688	NEMVE20276, NEMVE23985
OG0005495	AENJA_11935	NEMVE14014
OG0005497	AENJA_12078	NEMVE19298
OG0005498	AENJA_12235	NEMVE24787
OG0005500	AENJA_12668	NEMVE14899
OG0005502	AENJA_12847	NEMVE11265
OG0005503	AENJA_12860	NEMVE17209
OG0005505	AENJA_13018	NEMVE19557
OG0005506	AENJA_13022	NEMVE01938
OG0005508	AENJA_13303	NEMVE14483
OG0005509	AENJA_13405	NEMVE23243
OG0005510	AENJA_13555	NEMVE05240, NEMVE00297
OG0005511	AENJA_13841	NEMVE06467
OG0005513	AENJA_19987	NEMVE11751
OG0005513	AENJA_14401	NEMVE21256
OG0005514	AENJA_14445	NEMVE20630
OG0005516	AENJA_14784	NEMVE15131
OG0005517	AENJA_15131	NEMVE05907
OG0005520	AENJA_15204	NEMVE02562
OG0005521	AENJA_15339	NEMVE16867
OG0005522	AENJA_15369	NEMVE13937
OG0005524	AENJA_15449	NEMVE21844
OG0005525	AENJA_15511	NEMVE24754
OG0005526	AENJA_15658, AENJA_15659	NEMVE04932
OG0005527	AENJA_15756	NEMVE01715, NEMVE09089, NEMVE12171
OG0005528	AENJA_15757	NEMVE04812
OG0005529	AENJA_15872	NEMVE05360
OG0005530	AENJA_16061	NEMVE21834
OG0005531	AENJA_16185	NEMVE21678
OG0005532	AENJA_16212	NEMVE09040
OG0005534	AENJA_16248	NEMVE10511
OG0005535	AENJA_16599	NEMVE23214
OG0005536	AENJA_16696	NEMVE25945
OG0005538	AENJA_17186	NEMVE16938
OG0005539	AENJA_17548	NEMVE15047
OG0005541	AENJA_17867	NEMVE07765
OG0005542	AENJA_18226	NEMVE22812
OG0005542	AENJA_18227	NEMVE09916
OG0005543	AENJA_18313	NEMVE09837
OG0005544	AENJA_18351	NEMVE24095
OG0005545	AENJA_18372	NEMVE14775
OG0005546	AENJA_18375	NEMVE13997
OG0005547	AENJA_18382	NEMVE24634
OG0005549	AENJA_18521, AENJA_24977	NEMVE19974, NEMVE17144
OG0005550	AENJA_18551	NEMVE05781
OG0005551	AENJA_18682	NEMVE09941
OG0005552	AENJA_18690	NEMVE06492
OG0005553	AENJA_18692	NEMVE07415
OG0005554	AENJA_18804	NEMVE19424, NEMVE21796
OG0005556	AENJA_18935	NEMVE21261, NEMVE14285
OG0005557	AENJA_18936	NEMVE15598
OG0005558	AENJA_19047	NEMVE08298
OG0005559	AENJA_19056	NEMVE19278
OG0005560	AENJA_19248	NEMVE21325, NEMVE15697
OG0005561	AENJA_19485	NEMVE14147
OG0005562	AENJA_19601	NEMVE13599
OG0005563	AENJA_19676	NEMVE13362, NEMVE12533
OG0005564	AENJA_19698	NEMVE14553, NEMVE14276
OG0005565	AENJA_19800	NEMVE06975
OG0005566	AENJA_19875	NEMVE21920, NEMVE12368
OG0005567	AENJA_20244, AENJA_20243	NEMVE19538
OG0005568	AENJA_20430	NEMVE21820
OG0005569	AENJA_20459	NEMVE22877
OG0005570	AENJA_20636	NEMVE09824
OG0005571	AENJA_20675	NEMVE00680, NEMVE12099, NEMVE11306, NEMVE11997, NEMVE12088, NEMVE00447, NEMVE00243
OG0005572	AENJA_20678	NEMVE22437
OG0005573	AENJA_20903	NEMVE10955
OG0005574	AENJA_21165	NEMVE13871
OG0005576	AENJA_21641	NEMVE17756
OG0005578	AENJA_21767	NEMVE07998
OG0005579	AENJA_21818	NEMVE25366
OG0005580	AENJA_21973	NEMVE22749
OG0005581	AENJA_22130	NEMVE08250
OG0005582	AENJA_22257	NEMVE00898, NEMVE12286
OG0005583	AENJA_22365	NEMVE13333
OG0005584	AENJA_22564	NEMVE13371
OG0005587	AENJA_22680	NEMVE18834
OG0005588	AENJA_22691	NEMVE14078
OG0005589	AENJA_22696	NEMVE09365
OG0005590	AENJA_22743	NEMVE21941
OG0005591	AENJA_22817	NEMVE09575, NEMVE18573
OG0005592	AENJA_22823	NEMVE13249
OG0005593	AENJA_22907	NEMVE10680, NEMVE15156
OG0005594	AENJA_22998	NEMVE13772, NEMVE17569
OG0005595	AENJA_23087	NEMVE24148
OG0005596	AENJA_23124	NEMVE22114
OG0005597	AENJA_23387	NEMVE11874, NEMVE06167
OG0005598	AENJA_23392	NEMVE00076, NEMVE13856
OG0005599	AENJA_23484	NEMVE06209, NEMVE12520
OG0005600	AENJA_23486	NEMVE13328
OG0005601	AENJA_23559	NEMVE05989
OG0005602	AENJA_23562, AENJA_23561	NEMVE20246
OG0005603	AENJA_23595	NEMVE15069
OG0005604	AENJA_23601, AENJA_23600	NEMVE04889
OG0005605	AENJA_23709	NEMVE19346
OG0005606	AENJA_23737	NEMVE23621
OG0005608	AENJA_24078	NEMVE16522
OG0005609	AENJA_24199	NEMVE02400
OG0005610	AENJA_24729	NEMVE06425
OG0005611	AENJA_24774	NEMVE24061
OG0005612	AENJA_24897	NEMVE24444
OG0005613	AENJA_24898	NEMVE14558
OG0005614	AENJA_24899	NEMVE03285
OG0005615	AENJA_25140	NEMVE22399
OG0005616	AENJA_25171	NEMVE05919
OG0005617	AENJA_25373	NEMVE14623
OG0005618	AENJA_25599	NEMVE09358
OG0005619	AENJA_25618	NEMVE08868
OG0005620	AENJA_25760	NEMVE14729
OG0005621	AENJA_25962	NEMVE05047
OG0005622	AENJA_25969	NEMVE09250
OG0005623	AENJA_26090	NEMVE09978
OG0005624	AENJA_26148	NEMVE06828
OG0005625	AENJA_26239	NEMVE12772, NEMVE13788
OG0005626	AENJA_26279	NEMVE02395, NEMVE14768
OG0005627	AENJA_26410	NEMVE01097, NEMVE10904, NEMVE21239, NEMVE12804
OG0005628	AENJA_26422	NEMVE15041, NEMVE12760
OG0005629	AENJA_26440	NEMVE13819
OG0005630	AENJA_26749	NEMVE02111
OG0005631	AENJA_26768	NEMVE22831
OG0005632	AENJA_26780	NEMVE11004
OG0005633	AENJA_26782	NEMVE13712
OG0005681	AENJA_00039, AENJA_26565	NEMVE01950, NEMVE12509
OG0005684	AENJA_24345, AENJA_11638, AENJA_00118, AENJA_24599, AENJA_21213, AENJA_06626, AENJA_25827, AENJA_01340, AENJA_06443, AENJA_17180, AENJA_17212	NEMVE08342, NEMVE07753
OG0005685	AENJA_00160	NEMVE15988
OG0005690	AENJA_00316	NEMVE05999, NEMVE02293
OG0005691	AENJA_00374	NEMVE18729
OG0005692	AENJA_00419	NEMVE25673
OG0005694	AENJA_08020	NEMVE07503
OG0005695	AENJA_00554	NEMVE24999
OG0005696	AENJA_00573	NEMVE19431, NEMVE00658
OG0005699	AENJA_00934	NEMVE05086
OG0005700	AENJA_05332	NEMVE23315
OG0005701	AENJA_00987	NEMVE05123
OG0005702	AENJA_01004	NEMVE21785
OG0005703	AENJA_01041	NEMVE05111
OG0005704	AENJA_01067	NEMVE00358, NEMVE00188, NEMVE02380
OG0005706	AENJA_01088	NEMVE24889
OG0005707	AENJA_01197	NEMVE02468
OG0005708	AENJA_01487	NEMVE18782
OG0005710	AENJA_01723	NEMVE11928, NEMVE07091
OG0005711	AENJA_01757	NEMVE22100
OG0005712	AENJA_01759	NEMVE14707
OG0005713	AENJA_01966	NEMVE01956, NEMVE20809
OG0005714	AENJA_02013	NEMVE16066
OG0005715	AENJA_02021	NEMVE09774
OG0005716	AENJA_02079, AENJA_18298	NEMVE16761
OG0005717	AENJA_02389	NEMVE10797
OG0005718	AENJA_02397	NEMVE08003, NEMVE17456
