Orthogroup	AENJA_ok	MOUSE
OG0004408	AENJA_26831	MOUSE45144, MOUSE45145, MOUSE45143, MOUSE45139, MOUSE45140, MOUSE45138, MOUSE45141, MOUSE45142
OG0004459	AENJA_00105	MOUSE21393, MOUSE21392
OG0004460	AENJA_10602, AENJA_00174	MOUSE23588
OG0004461	AENJA_00187	MOUSE01980, MOUSE01979, MOUSE18271, MOUSE18273
OG0004462	AENJA_00195	MOUSE47590, MOUSE47588
OG0004463	AENJA_00263	MOUSE37584, MOUSE03976, MOUSE03975, MOUSE03974
OG0004465	AENJA_00361	MOUSE00406, MOUSE00407, MOUSE00408
OG0004467	AENJA_00451	MOUSE37804, MOUSE37802
OG0004468	AENJA_00461	MOUSE26677, MOUSE26678
OG0004471	AENJA_00776	MOUSE22041, MOUSE22038, MOUSE22037
OG0004472	AENJA_00868	MOUSE39321, MOUSE39322, MOUSE39320
OG0004473	AENJA_00871	MOUSE02672
OG0004473	AENJA_00870	MOUSE02667, MOUSE02666, MOUSE02665, MOUSE02669, MOUSE02668, MOUSE02670, MOUSE02673, MOUSE02671, MOUSE02674
OG0004474	AENJA_00922	MOUSE35097, MOUSE35096
OG0004475	AENJA_03139, AENJA_01045	MOUSE41807, MOUSE41801, MOUSE41804, MOUSE41805, MOUSE41803, MOUSE41808, MOUSE41802
OG0004476	AENJA_01930	MOUSE37230, MOUSE37232, MOUSE37231
OG0004477	AENJA_01958	MOUSE10601, MOUSE10600, MOUSE10599, MOUSE51390
OG0004478	AENJA_02085	MOUSE49319
OG0004479	AENJA_02206	MOUSE19708, MOUSE19711, MOUSE19710, MOUSE19709, MOUSE19707
OG0004480	AENJA_02219	MOUSE17373
OG0004481	AENJA_02244	MOUSE27584
OG0004482	AENJA_26663	MOUSE53220
OG0004482	AENJA_02336	MOUSE53219
OG0004483	AENJA_02340	MOUSE22653
OG0004484	AENJA_02375	MOUSE35136, MOUSE35133, MOUSE35137, MOUSE35134
OG0004485	AENJA_02522, AENJA_23178	MOUSE50551, MOUSE50552, MOUSE50554, MOUSE50553
OG0004486	AENJA_02721	MOUSE13910, MOUSE13909, MOUSE13911
OG0004487	AENJA_02764	MOUSE36553, MOUSE36554, MOUSE36552
OG0004488	AENJA_03056	MOUSE51946, MOUSE30397, MOUSE30398
OG0004489	AENJA_03089	MOUSE40965, MOUSE40964, MOUSE40963
OG0004490	AENJA_03148	MOUSE44146, MOUSE44143, MOUSE44144, MOUSE44145, MOUSE44142
OG0004491	AENJA_03168	MOUSE43721, MOUSE43719, MOUSE43718, MOUSE43722
OG0004492	AENJA_03264	MOUSE47080
OG0004493	AENJA_03367	MOUSE33926, MOUSE33925
OG0004494	AENJA_03427	MOUSE46117, MOUSE46116
OG0004495	AENJA_03794	MOUSE37075, MOUSE37073, MOUSE37072, MOUSE37074
OG0004496	AENJA_03798	MOUSE15868, MOUSE15869
OG0004497	AENJA_03976	MOUSE49684
OG0004498	AENJA_04040	MOUSE52472, MOUSE52473, MOUSE52469, MOUSE52470
OG0004499	AENJA_04167	MOUSE24764, MOUSE07719
OG0004500	AENJA_04178	MOUSE12698
OG0004501	AENJA_11831, AENJA_04286	MOUSE34348, MOUSE34347, MOUSE34342, MOUSE34343, MOUSE34344, MOUSE34341
OG0004502	AENJA_04449	MOUSE34617
OG0004503	AENJA_04529, AENJA_23467	MOUSE31569
OG0004505	AENJA_08695, AENJA_04733, AENJA_22550	MOUSE26585
OG0004506	AENJA_04842	MOUSE06142, MOUSE06141, MOUSE06140, MOUSE06143, MOUSE06144
OG0004507	AENJA_04865	MOUSE16713
OG0004508	AENJA_05015	MOUSE23545, MOUSE23544, MOUSE23543, MOUSE23546, MOUSE02082
OG0004509	AENJA_05239	MOUSE24194
OG0004510	AENJA_05329	MOUSE55372
OG0004511	AENJA_05552	MOUSE15218, MOUSE04679
OG0004512	AENJA_05863	MOUSE27489, MOUSE27490, MOUSE27488
OG0004514	AENJA_06216	MOUSE02680, MOUSE02678, MOUSE02679, MOUSE02681, MOUSE02682
OG0004515	AENJA_06345	MOUSE46775, MOUSE46774
OG0004516	AENJA_06493	MOUSE04945
OG0004517	AENJA_06724	MOUSE06077, MOUSE06078
OG0004518	AENJA_06827	MOUSE25701, MOUSE18496
OG0004519	AENJA_06969	MOUSE40859, MOUSE40860, MOUSE40861
OG0004520	AENJA_07201	MOUSE15698
OG0004523	AENJA_07641	MOUSE30302, MOUSE30301, MOUSE30300, MOUSE30303, MOUSE30296, MOUSE30295, MOUSE30299, MOUSE30297, MOUSE30298
OG0004524	AENJA_07752	MOUSE48688, MOUSE48685
OG0004525	AENJA_07831	MOUSE31404
OG0004526	AENJA_23914, AENJA_07835	MOUSE25451, MOUSE25449, MOUSE25453
OG0004527	AENJA_07903	MOUSE33172, MOUSE33170
OG0004529	AENJA_07944	MOUSE52044, MOUSE52046, MOUSE52045, MOUSE52043
OG0004530	AENJA_07969	MOUSE54959, MOUSE55376, MOUSE55375
OG0004531	AENJA_08201	MOUSE55339, MOUSE55340
OG0004532	AENJA_08236	MOUSE03141, MOUSE03139
OG0004533	AENJA_08347	MOUSE51712, MOUSE51711, MOUSE18420
OG0004534	AENJA_08393	MOUSE29784, MOUSE29780, MOUSE29783, MOUSE29777
OG0004535	AENJA_08570	MOUSE43371, MOUSE43372, MOUSE43370
OG0004536	AENJA_08588	MOUSE21576
OG0004537	AENJA_08657	MOUSE17763, MOUSE17762, MOUSE25732, MOUSE25733, MOUSE25731
OG0004538	AENJA_08665	MOUSE07618, MOUSE07617, MOUSE07619, MOUSE07616
OG0004539	AENJA_08729	MOUSE18812, MOUSE18811, MOUSE07825, MOUSE07824
OG0004540	AENJA_08799	MOUSE35511, MOUSE35512
OG0004542	AENJA_09105	MOUSE14243, MOUSE14246, MOUSE14244, MOUSE14247, MOUSE14245
OG0004543	AENJA_09120	MOUSE05279, MOUSE05280
OG0004544	AENJA_09219	MOUSE40817, MOUSE53547
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	MOUSE10421, MOUSE10422
OG0004546	AENJA_09271	MOUSE10351, MOUSE09030, MOUSE17546, MOUSE17545
OG0004547	AENJA_17725	MOUSE01765, MOUSE01767, MOUSE01768, MOUSE01769, MOUSE01764, MOUSE11219
OG0004548	AENJA_09557	MOUSE23736
OG0004549	AENJA_10884	MOUSE44343, MOUSE44342, MOUSE44338, MOUSE44341, MOUSE44340, MOUSE44339
OG0004550	AENJA_10990	MOUSE01845, MOUSE01846
OG0004551	AENJA_14630	MOUSE17104
OG0004552	AENJA_11123	MOUSE04060, MOUSE04063, MOUSE04061, MOUSE04064, MOUSE04062
OG0004553	AENJA_11290	MOUSE55314
OG0004554	AENJA_11434	MOUSE06787, MOUSE06789, MOUSE06790, MOUSE06788
OG0004555	AENJA_11497	MOUSE09124, MOUSE09123
OG0004556	AENJA_11553	MOUSE46362, MOUSE46360, MOUSE46358, MOUSE46355, MOUSE46356, MOUSE46359, MOUSE46354, MOUSE46357
OG0004557	AENJA_11598	MOUSE23039, MOUSE06926
OG0004558	AENJA_11692	MOUSE34435, MOUSE34432, MOUSE34434, MOUSE34433
OG0004559	AENJA_11902	MOUSE06487, MOUSE06488
OG0004560	AENJA_11928	MOUSE19108, MOUSE19109
OG0004561	AENJA_12022	MOUSE29559, MOUSE29553, MOUSE29551, MOUSE29555, MOUSE29558, MOUSE29554, MOUSE29552, MOUSE29557, MOUSE29556
OG0004563	AENJA_12215	MOUSE37299
OG0004564	AENJA_12530	MOUSE24522, MOUSE24524, MOUSE24523
OG0004565	AENJA_12612	MOUSE24703, MOUSE24702
OG0004566	AENJA_12676	MOUSE12696, MOUSE18952, MOUSE18950, MOUSE18951
OG0004567	AENJA_12797	MOUSE27611, MOUSE06757
OG0004569	AENJA_12953	MOUSE15216, MOUSE15215
OG0004570	AENJA_13253	MOUSE18784, MOUSE11740, MOUSE11741
OG0004571	AENJA_13264	MOUSE25172
OG0004573	AENJA_13416	MOUSE04825
OG0004574	AENJA_13790	MOUSE02142, MOUSE02140, MOUSE02141, MOUSE44434
OG0004576	AENJA_13910	MOUSE19176, MOUSE35837, MOUSE35836, MOUSE46739, MOUSE46738, MOUSE46736
OG0004577	AENJA_13927	MOUSE11989
OG0004578	AENJA_13961	MOUSE25491
OG0004579	AENJA_14039	MOUSE01984, MOUSE01982, MOUSE01983, MOUSE01981
OG0004580	AENJA_14065	MOUSE35080, MOUSE35081, MOUSE35082
OG0004581	AENJA_14240	MOUSE53780
OG0004582	AENJA_14257	MOUSE30907, MOUSE10655
OG0004583	AENJA_14685	MOUSE00291, MOUSE21444, MOUSE00290, MOUSE00292
OG0004584	AENJA_14870	MOUSE52144, MOUSE52143
OG0004585	AENJA_14884	MOUSE19685
OG0004586	AENJA_14926, AENJA_14905	MOUSE39612, MOUSE39613, MOUSE39610, MOUSE39611
OG0004587	AENJA_15222, AENJA_17865	MOUSE30120
OG0004588	AENJA_15364	MOUSE04364
OG0004589	AENJA_15580	MOUSE04705
OG0004590	AENJA_15587	MOUSE38216, MOUSE38218
OG0004592	AENJA_16014	MOUSE48021
OG0004593	AENJA_16066	MOUSE03425, MOUSE40215, MOUSE40214, MOUSE03423, MOUSE03424
OG0004594	AENJA_16146	MOUSE20484
OG0004595	AENJA_16184	MOUSE05682, MOUSE05683, MOUSE35494, MOUSE35493, MOUSE35492, MOUSE35491
OG0004596	AENJA_16300	MOUSE26963
OG0004597	AENJA_16315	MOUSE18667
OG0004600	AENJA_16453	MOUSE25953, MOUSE25951, MOUSE25955, MOUSE25950, MOUSE25954, MOUSE25952, MOUSE25948, MOUSE25949
OG0004601	AENJA_16456	MOUSE25629, MOUSE25626, MOUSE25628, MOUSE25624, MOUSE25627
OG0004602	AENJA_16684	MOUSE06484, MOUSE06485, MOUSE06483, MOUSE06486
OG0004603	AENJA_16691	MOUSE14937, MOUSE14943, MOUSE14941, MOUSE14942, MOUSE14940, MOUSE14939, MOUSE14938
OG0004605	AENJA_16792	MOUSE16937, MOUSE16936, MOUSE16939, MOUSE16938, MOUSE16933, MOUSE16932
OG0004606	AENJA_17079	MOUSE28405, MOUSE28406, MOUSE28401, MOUSE28404, MOUSE28407, MOUSE28399, MOUSE28403, MOUSE28402
OG0004607	AENJA_17110	MOUSE02781, MOUSE04854, MOUSE04855
OG0004608	AENJA_17422	MOUSE28092, MOUSE28091, MOUSE28094, MOUSE28096, MOUSE28093, MOUSE28090, MOUSE28095, MOUSE28098, MOUSE28097
OG0004609	AENJA_17443	MOUSE43690, MOUSE04669
OG0004610	AENJA_17485	MOUSE44865
OG0004611	AENJA_17567	MOUSE46896
OG0004612	AENJA_17697	MOUSE39006, MOUSE39003, MOUSE39004, MOUSE39005
OG0004613	AENJA_17756	MOUSE43017
OG0004614	AENJA_17767	MOUSE20091, MOUSE20142
OG0004615	AENJA_17805	MOUSE25439, MOUSE37119, MOUSE37118, MOUSE37120
OG0004616	AENJA_17897	MOUSE26446, MOUSE26447, MOUSE26445
OG0004617	AENJA_17898	MOUSE27230
OG0004618	AENJA_17899	MOUSE29713, MOUSE29712, MOUSE29709, MOUSE29708, MOUSE29707, MOUSE29705, MOUSE29710, MOUSE29706, MOUSE29711
OG0004619	AENJA_18030	MOUSE05726, MOUSE05728, MOUSE05725
OG0004621	AENJA_18130	MOUSE40863, MOUSE40865, MOUSE40864
OG0004622	AENJA_18238	MOUSE32678, MOUSE32677
OG0004623	AENJA_18259	MOUSE12707
OG0004625	AENJA_18747, AENJA_18748	MOUSE15279, MOUSE15280
OG0004626	AENJA_18829	MOUSE43681
OG0004627	AENJA_19058	MOUSE55215, MOUSE13293
OG0004628	AENJA_19220	MOUSE05850, MOUSE05852, MOUSE05851, MOUSE22226, MOUSE22225
OG0004629	AENJA_19229	MOUSE25904, MOUSE25909, MOUSE25905, MOUSE25908, MOUSE25907
OG0004631	AENJA_19307	MOUSE32734
OG0004632	AENJA_19345	MOUSE15791, MOUSE15792
OG0004633	AENJA_19396	MOUSE23098, MOUSE23100, MOUSE23099
OG0004634	AENJA_19399	MOUSE03943, MOUSE03942, MOUSE14449
OG0004635	AENJA_19421	MOUSE43836, MOUSE43835, MOUSE43838, MOUSE43840, MOUSE43837, MOUSE43841
OG0004637	AENJA_19514	MOUSE49808, MOUSE49807
OG0004638	AENJA_19695	MOUSE42272, MOUSE42273
OG0004639	AENJA_19701	MOUSE25719, MOUSE25720, MOUSE25718
OG0004640	AENJA_20049	MOUSE34076, MOUSE34077, MOUSE34079, MOUSE34072, MOUSE34078, MOUSE34075, MOUSE34073, MOUSE34074
OG0004641	AENJA_20072	MOUSE25345
OG0004642	AENJA_20253	MOUSE20468
OG0004643	AENJA_20590	MOUSE38294, MOUSE38298, MOUSE38297, MOUSE38296, MOUSE38293, MOUSE38295
OG0004644	AENJA_20785	MOUSE24771, MOUSE24770, MOUSE24769, MOUSE24772
OG0004645	AENJA_20920	MOUSE38784, MOUSE38785
OG0004646	AENJA_20935	MOUSE48480, MOUSE48481, MOUSE48478, MOUSE48479
OG0004647	AENJA_21162	MOUSE10108, MOUSE10107, MOUSE10105, MOUSE10106
OG0004648	AENJA_21464	MOUSE18454, MOUSE18802, MOUSE14540, MOUSE14646
OG0004649	AENJA_21530	MOUSE04962, MOUSE04963
OG0004650	AENJA_21566	MOUSE04182
OG0004651	AENJA_21665	MOUSE40961, MOUSE40960, MOUSE40959
OG0004652	AENJA_21741	MOUSE53863, MOUSE08801
OG0004653	AENJA_21780	MOUSE39852, MOUSE39854, MOUSE39853, MOUSE26451, MOUSE26450, MOUSE05258, MOUSE05257, MOUSE39855
OG0004654	AENJA_21881	MOUSE44118, MOUSE44116, MOUSE44117
OG0004655	AENJA_21945	MOUSE44191, MOUSE44190, MOUSE44192, MOUSE44193, MOUSE44195, MOUSE44194, MOUSE44189
OG0004656	AENJA_22399	MOUSE06716
OG0004657	AENJA_22627	MOUSE38329
OG0004658	AENJA_22666	MOUSE00128, MOUSE00129, MOUSE00125, MOUSE00127, MOUSE00126
OG0004659	AENJA_22731	MOUSE23619, MOUSE23617, MOUSE23616
OG0004660	AENJA_22903	MOUSE16623
OG0004661	AENJA_23009	MOUSE32995, MOUSE32994, MOUSE32996, MOUSE32997
OG0004662	AENJA_23022	MOUSE07471, MOUSE07472, MOUSE48018, MOUSE07474, MOUSE07473
OG0004663	AENJA_23128	MOUSE04803, MOUSE04804
OG0004664	AENJA_23247	MOUSE29757, MOUSE29756
OG0004665	AENJA_23350	MOUSE22107, MOUSE22106, MOUSE22105, MOUSE22104, MOUSE22103, MOUSE22108
OG0004666	AENJA_23667	MOUSE22029, MOUSE22030, MOUSE22031, MOUSE51295, MOUSE51296
OG0004667	AENJA_23857	MOUSE15831
OG0004669	AENJA_23970	MOUSE03196, MOUSE43252
OG0004670	AENJA_23983	MOUSE05577, MOUSE05576, MOUSE05574, MOUSE05575, MOUSE05579, MOUSE05578
OG0004671	AENJA_24032	MOUSE04678
OG0004672	AENJA_24195	MOUSE49817, MOUSE49816
OG0004673	AENJA_24385	MOUSE35562, MOUSE23314, MOUSE23318
OG0004674	AENJA_24465	MOUSE20825
OG0004675	AENJA_24642	MOUSE35621, MOUSE35622, MOUSE35620
OG0004676	AENJA_24878	MOUSE07742, MOUSE07741
OG0004677	AENJA_24896	MOUSE07259
OG0004678	AENJA_25081	MOUSE25610
OG0004679	AENJA_25314	MOUSE04818, MOUSE04823, MOUSE04821, MOUSE04819, MOUSE04820, MOUSE04822
OG0004680	AENJA_25330	MOUSE20187, MOUSE18662, MOUSE18664, MOUSE18663, MOUSE18661, MOUSE07651, MOUSE07652
OG0004681	AENJA_25549	MOUSE02804, MOUSE02805, MOUSE02806
OG0004682	AENJA_25603	MOUSE33679, MOUSE33681, MOUSE33680, MOUSE33678
OG0004683	AENJA_25906	MOUSE20209
OG0004684	AENJA_25907	MOUSE16150, MOUSE20210
OG0004685	AENJA_26252	MOUSE15230
OG0004686	AENJA_26610	MOUSE02886, MOUSE02887
OG0004687	AENJA_26633	MOUSE52777
OG0004688	AENJA_26638	MOUSE39217
OG0004689	AENJA_26700	MOUSE37010, MOUSE37009, MOUSE37013, MOUSE37012, MOUSE37011
OG0004690	AENJA_26765	MOUSE03332, MOUSE03333
OG0004691	AENJA_26781	MOUSE27990, MOUSE27989, MOUSE27986
OG0004692	AENJA_26783	MOUSE20104
OG0004728	AENJA_00010	MOUSE49832
OG0004730	AENJA_00270	MOUSE33036, MOUSE33035, MOUSE33037, MOUSE51710
OG0004731	AENJA_00435	MOUSE13847
OG0004732	AENJA_00454	MOUSE46607, MOUSE46606, MOUSE46605
OG0004733	AENJA_00482	MOUSE10092, MOUSE10093, MOUSE10094
OG0004735	AENJA_00527	MOUSE13616
OG0004736	AENJA_00579	MOUSE21871, MOUSE21869, MOUSE21870
OG0004738	AENJA_00974	MOUSE06539, MOUSE06538
OG0004739	AENJA_00833	MOUSE06298
OG0004740	AENJA_00889	MOUSE27378, MOUSE27380, MOUSE27379
OG0004744	AENJA_01048	MOUSE38536, MOUSE38537, MOUSE38539
OG0004746	AENJA_01964	MOUSE45930, MOUSE41898
OG0004747	AENJA_02204	MOUSE09057
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	MOUSE50892, MOUSE50893
OG0004749	AENJA_02213	MOUSE28353
OG0004750	AENJA_02329	MOUSE23352
OG0004751	AENJA_03078, AENJA_02331	MOUSE20256, MOUSE20250, MOUSE20252, MOUSE20257, MOUSE20254, MOUSE20251, MOUSE20255
OG0004752	AENJA_02350	MOUSE34192, MOUSE34191
OG0004753	AENJA_02412	MOUSE29925
OG0004754	AENJA_02418	MOUSE14944, MOUSE14950, MOUSE14953, MOUSE14951
OG0004755	AENJA_02461	MOUSE47634
OG0004756	AENJA_02560	MOUSE34525, MOUSE34524, MOUSE34526
OG0004757	AENJA_02653	MOUSE07466, MOUSE07465
OG0004758	AENJA_02719	MOUSE49879, MOUSE49883, MOUSE49881, MOUSE49880
OG0004759	AENJA_02782	MOUSE07513, MOUSE07512, MOUSE07514, MOUSE07515
OG0004760	AENJA_02947	MOUSE13636, MOUSE13635, MOUSE13634
OG0004761	AENJA_03060	MOUSE19854
OG0004763	AENJA_03524	MOUSE30879, MOUSE30878
OG0004764	AENJA_03553	MOUSE33408
OG0004765	AENJA_03642	MOUSE01648, MOUSE01650, MOUSE01649
OG0004766	AENJA_03824	MOUSE17407, MOUSE17406, MOUSE01279
OG0004767	AENJA_03880	MOUSE14236
OG0004768	AENJA_03887	MOUSE36389, MOUSE36390, MOUSE19398
OG0004769	AENJA_04019	MOUSE31723
OG0004770	AENJA_04020	MOUSE33824, MOUSE33825
OG0004774	AENJA_04499	MOUSE20945
OG0004775	AENJA_04683, AENJA_14667	MOUSE22312
OG0004776	AENJA_04694	MOUSE15236
OG0004777	AENJA_04780	MOUSE47623, MOUSE47622, MOUSE53930, MOUSE53931, MOUSE53932, MOUSE47624
OG0004779	AENJA_19733, AENJA_05191	MOUSE54854, MOUSE54853, MOUSE54855, MOUSE53672, MOUSE53671
OG0004781	AENJA_05335	MOUSE45310, MOUSE45309, MOUSE45312, MOUSE45308
OG0004782	AENJA_05376	MOUSE19703, MOUSE19702
OG0004783	AENJA_05756	MOUSE48359, MOUSE48360, MOUSE48361, MOUSE48358, MOUSE48362
OG0004784	AENJA_05766	MOUSE16677, MOUSE16678
OG0004785	AENJA_05817	MOUSE22137
OG0004786	AENJA_05823	MOUSE22578, MOUSE22579, MOUSE22580
OG0004787	AENJA_05829	MOUSE50626, MOUSE50627
OG0004789	AENJA_06213	MOUSE38029
OG0004790	AENJA_06220	MOUSE14271, MOUSE37682, MOUSE37683
OG0004791	AENJA_06248	MOUSE33315
OG0004792	AENJA_06378	MOUSE46585, MOUSE37478
OG0004793	AENJA_06468	MOUSE40459, MOUSE40458, MOUSE40457
OG0004794	AENJA_06550	MOUSE06849, MOUSE06848
OG0004795	AENJA_06563	MOUSE37925, MOUSE37923
OG0004796	AENJA_06612	MOUSE13392, MOUSE34356, MOUSE34357, MOUSE34358, MOUSE34359, MOUSE34360, MOUSE13394, MOUSE13393, MOUSE36433
OG0004797	AENJA_06655	MOUSE07958, MOUSE07959, MOUSE07957, MOUSE07960, MOUSE07961, MOUSE07956
OG0004799	AENJA_06797	MOUSE42065, MOUSE42067, MOUSE42064, MOUSE42068, MOUSE42069, MOUSE42066
OG0004800	AENJA_18629	MOUSE26167
OG0004800	AENJA_18628, AENJA_06886	MOUSE26166, MOUSE26170, MOUSE26168, MOUSE26169
OG0004801	AENJA_07057, AENJA_07060	MOUSE16961, MOUSE16957, MOUSE16960, MOUSE16956, MOUSE16959
OG0004802	AENJA_07061	MOUSE49328
OG0004803	AENJA_07208	MOUSE45155, MOUSE45153, MOUSE45154
OG0004804	AENJA_07395	MOUSE06346, MOUSE06345
OG0004805	AENJA_07591	MOUSE12590, MOUSE12591, MOUSE12589
OG0004806	AENJA_07769	MOUSE28024, MOUSE28025, MOUSE07756, MOUSE07755
OG0004807	AENJA_14345	MOUSE41414, MOUSE41415
OG0004807	AENJA_07814	MOUSE41416
OG0004808	AENJA_07815	MOUSE52314
OG0004809	AENJA_07834	MOUSE17799, MOUSE17798
OG0004810	AENJA_07987	MOUSE39311
OG0004810	AENJA_07988	MOUSE39310
OG0004811	AENJA_07997	MOUSE49135, MOUSE49134, MOUSE49136, MOUSE49133
OG0004812	AENJA_08047	MOUSE47102, MOUSE47104, MOUSE47103, MOUSE47107, MOUSE47106, MOUSE47105, MOUSE47101
OG0004813	AENJA_08093	MOUSE13540
OG0004814	AENJA_08117	MOUSE26652
OG0004815	AENJA_08187	MOUSE16538, MOUSE16539
OG0004816	AENJA_08251	MOUSE43266
OG0004817	AENJA_08281	MOUSE26506, MOUSE26504, MOUSE26505, MOUSE26507
OG0004818	AENJA_08517	MOUSE15896, MOUSE50621, MOUSE50623, MOUSE50622, MOUSE50619, MOUSE50620
OG0004819	AENJA_08530, AENJA_08531	MOUSE29237, MOUSE29238
OG0004820	AENJA_08918	MOUSE00517, MOUSE00516, MOUSE00472
OG0004821	AENJA_09028	MOUSE39301, MOUSE39300, MOUSE39302, MOUSE39305, MOUSE39303, MOUSE39304
OG0004822	AENJA_09116	MOUSE22400, MOUSE22399
OG0004823	AENJA_09117	MOUSE30991, MOUSE30990, MOUSE30989, MOUSE30988, MOUSE30987
OG0004824	AENJA_09143	MOUSE23577, MOUSE23578, MOUSE23576
OG0004825	AENJA_09280	MOUSE50607, MOUSE50605
OG0004826	AENJA_09359	MOUSE49931
OG0004828	AENJA_09627	MOUSE11521, MOUSE11520, MOUSE11518, MOUSE11519
OG0004829	AENJA_09743	MOUSE51624, MOUSE51623
OG0004830	AENJA_09877	MOUSE48477, MOUSE48472, MOUSE48471, MOUSE48476, MOUSE48475, MOUSE48473, MOUSE48474
OG0004831	AENJA_09893	MOUSE33905, MOUSE32172, MOUSE32173
OG0004832	AENJA_09922	MOUSE12527, MOUSE12528, MOUSE12525, MOUSE49226, MOUSE12526
OG0004833	AENJA_09996	MOUSE03460, MOUSE03461
OG0004834	AENJA_10100	MOUSE45205, MOUSE45206, MOUSE45207
OG0004835	AENJA_10287	MOUSE37549, MOUSE37552, MOUSE37550, MOUSE04952
OG0004836	AENJA_10309	MOUSE38160, MOUSE38157, MOUSE38158, MOUSE38156
OG0004837	AENJA_10362	MOUSE31041, MOUSE31039, MOUSE31040, MOUSE35395, MOUSE35396
OG0004838	AENJA_10479	MOUSE33833, MOUSE33836, MOUSE33834, MOUSE33835
OG0004839	AENJA_10621	MOUSE00394, MOUSE00392, MOUSE00393
OG0004840	AENJA_10771	MOUSE47394, MOUSE47396, MOUSE47395
OG0004841	AENJA_10828	MOUSE43676, MOUSE43677, MOUSE43674
OG0004842	AENJA_10831	MOUSE49795, MOUSE49793, MOUSE49796, MOUSE49794
OG0004844	AENJA_11067	MOUSE21088, MOUSE21080, MOUSE21087, MOUSE21082, MOUSE21085, MOUSE21086, MOUSE21084, MOUSE21081
OG0004846	AENJA_11191	MOUSE44703, MOUSE44702
OG0004847	AENJA_11225	MOUSE45086, MOUSE53673, MOUSE53674
OG0004849	AENJA_11321	MOUSE14093
OG0004850	AENJA_11412	MOUSE16037
OG0004851	AENJA_11448	MOUSE51441
OG0004852	AENJA_11559	MOUSE23914, MOUSE19030, MOUSE26079, MOUSE14232
OG0004853	AENJA_11561	MOUSE25470, MOUSE25467, MOUSE25468, MOUSE25471, MOUSE25469
OG0004854	AENJA_11701	MOUSE21947, MOUSE21946, MOUSE21945
OG0004855	AENJA_11702	MOUSE05089
OG0004856	AENJA_11708	MOUSE29695, MOUSE53841
OG0004858	AENJA_12040	MOUSE37734, MOUSE37735, MOUSE37733, MOUSE37732, MOUSE37731
OG0004859	AENJA_12107	MOUSE26156, MOUSE26157, MOUSE26155
OG0004860	AENJA_12135	MOUSE10656
OG0004861	AENJA_12181	MOUSE07935
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	MOUSE28710, MOUSE28711, MOUSE28712
OG0004863	AENJA_12291	MOUSE43953, MOUSE43952, MOUSE43951
OG0004864	AENJA_12322	MOUSE24972, MOUSE24975, MOUSE24974, MOUSE24973, MOUSE24970, MOUSE24969, MOUSE24971
OG0004865	AENJA_17394, AENJA_12376	MOUSE05031, MOUSE05032
OG0004866	AENJA_12555	MOUSE32531, MOUSE32530, MOUSE32528, MOUSE32529, MOUSE54965, MOUSE54967, MOUSE54966, MOUSE54964
OG0004867	AENJA_12713	MOUSE17340, MOUSE17338, MOUSE17339, MOUSE17341, MOUSE17342
OG0004868	AENJA_12819	MOUSE02970, MOUSE08260
OG0004869	AENJA_12936	MOUSE02388
OG0004871	AENJA_13199	MOUSE37498
OG0004872	AENJA_13238	MOUSE18996, MOUSE48973, MOUSE48974, MOUSE48972, MOUSE48976, MOUSE48975
OG0004874	AENJA_13351	MOUSE13924
OG0004875	AENJA_13517	MOUSE33657
OG0004877	AENJA_13821	MOUSE36952, MOUSE36955
OG0004879	AENJA_13901, AENJA_13900	MOUSE15652
OG0004880	AENJA_14006	MOUSE15185, MOUSE15184, MOUSE15186
OG0004881	AENJA_14067	MOUSE15429, MOUSE15431
OG0004882	AENJA_14071	MOUSE49527, MOUSE49526
OG0004883	AENJA_14293	MOUSE05914, MOUSE05913, MOUSE38691, MOUSE38690, MOUSE38689
OG0004884	AENJA_14362, AENJA_15468	MOUSE07911, MOUSE07912, MOUSE07908, MOUSE07910
OG0004885	AENJA_14400	MOUSE01003
OG0004886	AENJA_14557	MOUSE47551
OG0004887	AENJA_14679	MOUSE33843
OG0004888	AENJA_14916	MOUSE26151, MOUSE26154, MOUSE26153, MOUSE26152
OG0004889	AENJA_15082	MOUSE25760, MOUSE25761, MOUSE25763, MOUSE25762
OG0004890	AENJA_15359	MOUSE05043, MOUSE05045, MOUSE05044, MOUSE05046
OG0004891	AENJA_15447	MOUSE33914
OG0004892	AENJA_15515	MOUSE21416, MOUSE12826
OG0004893	AENJA_15519	MOUSE34071, MOUSE34070
OG0004894	AENJA_15564	MOUSE48215, MOUSE03198
OG0004895	AENJA_15591	MOUSE38252, MOUSE38254, MOUSE38253
OG0004896	AENJA_15696	MOUSE25287, MOUSE25286, MOUSE25292, MOUSE25289
OG0004897	AENJA_15708	MOUSE19572, MOUSE19571
OG0004898	AENJA_15713	MOUSE50603, MOUSE50602
OG0004900	AENJA_15868	MOUSE22530, MOUSE22529, MOUSE22526, MOUSE22527, MOUSE22528
OG0004901	AENJA_16306	MOUSE17250, MOUSE17248, MOUSE17249
OG0004902	AENJA_16316	MOUSE02960
OG0004903	AENJA_16438	MOUSE23191, MOUSE23193, MOUSE23192
OG0004904	AENJA_16465	MOUSE14984
