Orthogroup	AENJA_ok	LYTVA_ok
OG0007958	AENJA_05678	LYTVA_21325
OG0007959	AENJA_23496, AENJA_05849	LYTVA_00997
OG0007961	AENJA_06200, AENJA_16860	LYTVA_25534
OG0007962	AENJA_06266	LYTVA_17754
OG0007963	AENJA_06564, AENJA_24525	LYTVA_14762
OG0007964	AENJA_06717	LYTVA_00218
OG0007965	AENJA_07054	LYTVA_25490
OG0007966	AENJA_07217	LYTVA_05372
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	LYTVA_01214
OG0007968	AENJA_07308	LYTVA_29252
OG0007970	AENJA_07816	LYTVA_27392
OG0007972	AENJA_08033	LYTVA_29552
OG0007974	AENJA_08318	LYTVA_10596
OG0007975	AENJA_08715	LYTVA_06387
OG0007976	AENJA_08860	LYTVA_13154
OG0007977	AENJA_08865	LYTVA_01651
OG0007980	AENJA_09355	LYTVA_24730
OG0007981	AENJA_09647, AENJA_24645	LYTVA_26180
OG0007984	AENJA_10051	LYTVA_27635
OG0007985	AENJA_10225	LYTVA_13055
OG0007986	AENJA_10340	LYTVA_07433, LYTVA_01799
OG0007987	AENJA_10379	LYTVA_08176
OG0007988	AENJA_10830	LYTVA_17501
OG0007990	AENJA_10859	LYTVA_09232
OG0007991	AENJA_10934	LYTVA_08633
OG0007993	AENJA_11287	LYTVA_13051, LYTVA_05314
OG0007994	AENJA_11379	LYTVA_24669, LYTVA_29511
OG0007995	AENJA_11500	LYTVA_26873
OG0007997	AENJA_11624	LYTVA_15603
OG0007998	AENJA_18597	LYTVA_09482, LYTVA_23806
OG0007999	AENJA_12234	LYTVA_30190
OG0008000	AENJA_12523	LYTVA_03181
OG0008001	AENJA_12599	LYTVA_09406
OG0008003	AENJA_13113	LYTVA_10054
OG0008004	AENJA_13236	LYTVA_12313
OG0008005	AENJA_13251	LYTVA_13469, LYTVA_14451
OG0008006	AENJA_13422	LYTVA_04573
OG0008008	AENJA_13549	LYTVA_16089
OG0008009	AENJA_13677	LYTVA_05837
OG0008011	AENJA_13712	LYTVA_19057, LYTVA_12800
OG0008012	AENJA_13763	LYTVA_07992
OG0008013	AENJA_13764	LYTVA_01762
OG0008014	AENJA_13875	LYTVA_03277, LYTVA_17757
OG0008017	AENJA_14642	LYTVA_28909
OG0008018	AENJA_14739	LYTVA_23548
OG0008019	AENJA_14792	LYTVA_08288
OG0008020	AENJA_14835	LYTVA_13930
OG0008022	AENJA_14929	LYTVA_01020
OG0008023	AENJA_14935	LYTVA_29061
OG0008024	AENJA_14990	LYTVA_23526, LYTVA_23525
OG0008025	AENJA_15451	LYTVA_16086
OG0008026	AENJA_15525	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	AENJA_15598	LYTVA_08495
OG0008029	AENJA_15949	LYTVA_27485
OG0008030	AENJA_16003	LYTVA_03976
OG0008032	AENJA_16210	LYTVA_29840, LYTVA_21912
OG0008033	AENJA_16424	LYTVA_22184
OG0008036	AENJA_16682	LYTVA_26226
OG0008037	AENJA_16697	LYTVA_21636, LYTVA_11363
OG0008038	AENJA_16974	LYTVA_17026
OG0008039	AENJA_17386	LYTVA_10904
OG0008040	AENJA_17581	LYTVA_03214
OG0008042	AENJA_18630	LYTVA_21358, LYTVA_14078
OG0008043	AENJA_18655	LYTVA_04102
OG0008044	AENJA_19162	LYTVA_13184
OG0008046	AENJA_19488	LYTVA_07955
OG0008048	AENJA_20241	LYTVA_01597
OG0008049	AENJA_20688	LYTVA_08645
OG0008051	AENJA_20858	LYTVA_24294
OG0008052	AENJA_21000	LYTVA_27394, LYTVA_26388
OG0008053	AENJA_21398	LYTVA_19326
OG0008054	AENJA_21562	LYTVA_00942
OG0008055	AENJA_21571	LYTVA_23231
OG0008057	AENJA_21692	LYTVA_10103, LYTVA_01401
OG0008058	AENJA_21768	LYTVA_11510
OG0008059	AENJA_21844	LYTVA_01581
OG0008060	AENJA_21856	LYTVA_26101
OG0008061	AENJA_21931	LYTVA_07698, LYTVA_06188
OG0008064	AENJA_22298	LYTVA_26802
OG0008065	AENJA_22503	LYTVA_24621
OG0008067	AENJA_22996	LYTVA_15538
OG0008068	AENJA_23036	LYTVA_01021
OG0008069	AENJA_23295	LYTVA_23137
OG0008070	AENJA_23324	LYTVA_27118
OG0008072	AENJA_23402	LYTVA_03849
OG0008073	AENJA_23533	LYTVA_27292, LYTVA_05982
OG0008075	AENJA_24721	LYTVA_05396
OG0008076	AENJA_24761	LYTVA_28307
OG0008077	AENJA_24893	LYTVA_28528
OG0008078	AENJA_24980	LYTVA_11726
OG0008079	AENJA_25100	LYTVA_20493
OG0008081	AENJA_25170	LYTVA_14111
OG0008082	AENJA_25191	LYTVA_27198
OG0008083	AENJA_25219	LYTVA_07376
OG0008084	AENJA_25324	LYTVA_23357
OG0008085	AENJA_25493	LYTVA_02942
OG0008086	AENJA_25596	LYTVA_28233
OG0008087	AENJA_25872	LYTVA_26443
OG0008089	AENJA_26262, AENJA_26264	LYTVA_15731
OG0008090	AENJA_26607	LYTVA_07547, LYTVA_04253
OG0008092	AENJA_26787	LYTVA_17847
OG0008196	AENJA_00317	LYTVA_21241
OG0008198	AENJA_22905, AENJA_00866	LYTVA_04745
OG0008199	AENJA_01001	LYTVA_12477
OG0008200	AENJA_01010, AENJA_14827, AENJA_24557	LYTVA_13882, LYTVA_05356, LYTVA_02014
OG0008201	AENJA_01208	LYTVA_12601
OG0008202	AENJA_01325	LYTVA_03218
OG0008203	AENJA_01357	LYTVA_04454
OG0008205	AENJA_01532	LYTVA_07298, LYTVA_06611
OG0008206	AENJA_11972, AENJA_01666	LYTVA_04480
OG0008208	AENJA_01852	LYTVA_19071
OG0008209	AENJA_01880	LYTVA_07682
OG0008211	AENJA_01948	LYTVA_08251
OG0008212	AENJA_02202, AENJA_17139	LYTVA_05714
OG0008213	AENJA_02352	LYTVA_15320
OG0008214	AENJA_02373	LYTVA_00927
OG0008217	AENJA_03020	LYTVA_00528, LYTVA_28904
OG0008220	AENJA_03211	LYTVA_04472
OG0008221	AENJA_03408	LYTVA_02459
OG0008223	AENJA_03483	LYTVA_14507
OG0008224	AENJA_03538	LYTVA_28133
OG0008225	AENJA_03573	LYTVA_17230
OG0008227	AENJA_03715	LYTVA_13110
OG0008230	AENJA_04035	LYTVA_24602
OG0008231	AENJA_04312	LYTVA_22614
OG0008232	AENJA_04401	LYTVA_21174, LYTVA_25815
OG0008234	AENJA_04854	LYTVA_29891
OG0008235	AENJA_05077	LYTVA_17569
OG0008236	AENJA_05551	LYTVA_22876
OG0008237	AENJA_05577	LYTVA_16152
OG0008238	AENJA_05620	LYTVA_22202
OG0008239	AENJA_05646	LYTVA_15874
OG0008240	AENJA_05677	LYTVA_10183
OG0008242	AENJA_05732	LYTVA_05125
OG0008243	AENJA_05790	LYTVA_30154
OG0008244	AENJA_05897	LYTVA_13153
OG0008245	AENJA_05910	LYTVA_27878
OG0008246	AENJA_06048	LYTVA_27090
OG0008249	AENJA_06670	LYTVA_17203
OG0008252	AENJA_06985	LYTVA_17930
OG0008254	AENJA_07508	LYTVA_07719
OG0008255	AENJA_07942	LYTVA_25329
OG0008256	AENJA_08183	LYTVA_18638
OG0008257	AENJA_08319	LYTVA_10599
OG0008259	AENJA_08568	LYTVA_23738
OG0008260	AENJA_08627	LYTVA_14046
OG0008263	AENJA_08668	LYTVA_23520
OG0008264	AENJA_08758	LYTVA_29571
OG0008265	AENJA_09054	LYTVA_05374
OG0008266	AENJA_13356	LYTVA_05121
OG0008267	AENJA_09216	LYTVA_07910
OG0008269	AENJA_09331	LYTVA_01980
OG0008270	AENJA_09342	LYTVA_00339
OG0008272	AENJA_09453	LYTVA_26499
OG0008273	AENJA_09471	LYTVA_15469, LYTVA_11433
OG0008274	AENJA_09504	LYTVA_12510
OG0008275	AENJA_09593	LYTVA_16000
OG0008276	AENJA_09753	LYTVA_08516
OG0008277	AENJA_09854	LYTVA_07672
OG0008278	AENJA_09972, AENJA_09971	LYTVA_12632
OG0008279	AENJA_10024	LYTVA_19836
OG0008280	AENJA_10050	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	AENJA_10248	LYTVA_00857, LYTVA_23255
OG0008283	AENJA_10286	LYTVA_16941
OG0008284	AENJA_10377	LYTVA_08177
OG0008285	AENJA_10649	LYTVA_04744
OG0008286	AENJA_10651	LYTVA_10800
OG0008288	AENJA_10917	LYTVA_18216
OG0008289	AENJA_10942	LYTVA_29130
OG0008290	AENJA_10991	LYTVA_27680, LYTVA_27718
OG0008291	AENJA_10998	LYTVA_13098
OG0008294	AENJA_11713	LYTVA_12005
OG0008296	AENJA_11913	LYTVA_22211, LYTVA_22253
OG0008298	AENJA_12089	LYTVA_23693
OG0008299	AENJA_12113	LYTVA_05838
OG0008300	AENJA_12144	LYTVA_29193
OG0008303	AENJA_12536	LYTVA_26088
OG0008304	AENJA_12570	LYTVA_10476
OG0008306	AENJA_12994, AENJA_12995	LYTVA_26375
OG0008307	AENJA_13011	LYTVA_11174
OG0008309	AENJA_13239	LYTVA_06809
OG0008310	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104	LYTVA_19819
OG0008311	AENJA_13375	LYTVA_04533
OG0008312	AENJA_13879	LYTVA_18833
OG0008314	AENJA_14054	LYTVA_05017
OG0008315	AENJA_14416	LYTVA_04753
OG0008316	AENJA_14601	LYTVA_21411
OG0008317	AENJA_14783	LYTVA_17270
OG0008318	AENJA_14785	LYTVA_20991
OG0008319	AENJA_14790	LYTVA_26117
OG0008320	AENJA_15090	LYTVA_00993
OG0008321	AENJA_15203	LYTVA_23550
OG0008321	AENJA_17446	LYTVA_24836
OG0008322	AENJA_15312, AENJA_17305	LYTVA_09951
OG0008323	AENJA_15382	LYTVA_24411
OG0008324	AENJA_15588	LYTVA_17214
OG0008326	AENJA_15744	LYTVA_20818
OG0008327	AENJA_15788	LYTVA_27356
OG0008328	AENJA_15866	LYTVA_22323
OG0008329	AENJA_16020	LYTVA_09945
OG0008330	AENJA_16127	LYTVA_09792
OG0008331	AENJA_16317	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008332	AENJA_16512	LYTVA_15415
OG0008333	AENJA_16988	LYTVA_06042
OG0008334	AENJA_16992	LYTVA_19245
OG0008337	AENJA_17300	LYTVA_16708
OG0008339	AENJA_17825	LYTVA_12223
OG0008341	AENJA_18514	LYTVA_26998
OG0008344	AENJA_18634	LYTVA_08596
OG0008345	AENJA_18699	LYTVA_10010
OG0008346	AENJA_18767	LYTVA_14453
OG0008347	AENJA_18947	LYTVA_07239
OG0008350	AENJA_19686	LYTVA_24262
OG0008351	AENJA_19747	LYTVA_19823
OG0008352	AENJA_19927	LYTVA_25315
OG0008353	AENJA_19936	LYTVA_04513
OG0008354	AENJA_20279	LYTVA_05625
OG0008355	AENJA_20829	LYTVA_24991
OG0008356	AENJA_25615, AENJA_20990	LYTVA_18604, LYTVA_25234
OG0008357	AENJA_21156	LYTVA_21800
OG0008359	AENJA_21350	LYTVA_23109
OG0008361	AENJA_21933	LYTVA_11601
OG0008362	AENJA_22628	LYTVA_26724, LYTVA_23164, LYTVA_21165, LYTVA_01050, LYTVA_22687, LYTVA_02193
OG0008364	AENJA_23223	LYTVA_26310
OG0008365	AENJA_23252	LYTVA_25592
OG0008367	AENJA_23708	LYTVA_03018
OG0008368	AENJA_23984	LYTVA_28825
OG0008370	AENJA_24205	LYTVA_23211, LYTVA_27157
OG0008371	AENJA_24359	LYTVA_23791
OG0008372	AENJA_24405	LYTVA_10728, LYTVA_18361
OG0008373	AENJA_24428	LYTVA_20963
OG0008376	AENJA_25448	LYTVA_09077
OG0008377	AENJA_25580	LYTVA_11929
OG0008378	AENJA_25875	LYTVA_27997
OG0008380	AENJA_25998	LYTVA_27656, LYTVA_26663
OG0008382	AENJA_26241	LYTVA_04649, LYTVA_24427
OG0008383	AENJA_26281	LYTVA_19886
OG0008384	AENJA_26604	LYTVA_30109
OG0008387	AENJA_26702	LYTVA_11091
OG0008388	AENJA_26785	LYTVA_20705
OG0008507	AENJA_00318	LYTVA_01347, LYTVA_28289
OG0008512	AENJA_00753	LYTVA_14660
OG0008513	AENJA_00836	LYTVA_05781
OG0008519	AENJA_01960	LYTVA_03058
OG0008522	AENJA_02195	LYTVA_26353
OG0008524	AENJA_03437	LYTVA_14325
OG0008525	AENJA_03485	LYTVA_04149, LYTVA_23904, LYTVA_28939, LYTVA_08083, LYTVA_13025, LYTVA_11751
OG0008526	AENJA_03570	LYTVA_24719
OG0008527	AENJA_03625	LYTVA_23443
OG0008529	AENJA_04298	LYTVA_10570
OG0008530	AENJA_04370	LYTVA_04280
OG0008532	AENJA_04571	LYTVA_16193
OG0008534	AENJA_05019	LYTVA_29699
OG0008535	AENJA_05023	LYTVA_15006
OG0008537	AENJA_05331, AENJA_05330	LYTVA_04419
OG0008539	AENJA_05486	LYTVA_15595
OG0008540	AENJA_05568	LYTVA_14448
OG0008541	AENJA_05622	LYTVA_01813, LYTVA_02226
OG0008542	AENJA_05813	LYTVA_01792
OG0008543	AENJA_06054	LYTVA_28828
OG0008544	AENJA_06389	LYTVA_15282
OG0008545	AENJA_06390	LYTVA_15279, LYTVA_10207
OG0008547	AENJA_06697	LYTVA_09889
OG0008548	AENJA_06850	LYTVA_13958, LYTVA_25283, LYTVA_27209, LYTVA_01870, LYTVA_18784, LYTVA_30204, LYTVA_05434, LYTVA_26446, LYTVA_07639, LYTVA_07090, LYTVA_17243, LYTVA_22617, LYTVA_08834, LYTVA_26342, LYTVA_20313, LYTVA_01483, LYTVA_01607, LYTVA_13080, LYTVA_11391, LYTVA_01387, LYTVA_16244
OG0008550	AENJA_07554	LYTVA_00415
OG0008551	AENJA_07562	LYTVA_01742
OG0008552	AENJA_07719	LYTVA_09709
OG0008555	AENJA_08099	LYTVA_02834
OG0008556	AENJA_08409, AENJA_19340	LYTVA_27757
OG0008557	AENJA_08760	LYTVA_30176
OG0008560	AENJA_09842	LYTVA_15209
OG0008562	AENJA_19559, AENJA_10327	LYTVA_15992
OG0008564	AENJA_10469	LYTVA_30059
OG0008565	AENJA_10798	LYTVA_18129
OG0008566	AENJA_10865	LYTVA_25212
OG0008567	AENJA_10928	LYTVA_19943
OG0008568	AENJA_16583	LYTVA_21149, LYTVA_21150, LYTVA_23818
OG0008568	AENJA_11177	LYTVA_22459, LYTVA_25136
OG0008569	AENJA_11178	LYTVA_29563, LYTVA_00213
OG0008570	AENJA_11204	LYTVA_00163
OG0008571	AENJA_11214	LYTVA_21603
OG0008571	AENJA_11602	LYTVA_11454
OG0008573	AENJA_11526	LYTVA_29754
OG0008574	AENJA_11798	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	AENJA_11846	LYTVA_23380
OG0008577	AENJA_12355	LYTVA_26643
OG0008578	AENJA_12374	LYTVA_16234
OG0008579	AENJA_12437	LYTVA_11211
OG0008580	AENJA_12554	LYTVA_23745
OG0008582	AENJA_12734	LYTVA_03893
OG0008583	AENJA_12791	LYTVA_14390
OG0008585	AENJA_13157, AENJA_13159	LYTVA_28378
OG0008586	AENJA_13261	LYTVA_04826
OG0008587	AENJA_13578	LYTVA_10247, LYTVA_28483
OG0008589	AENJA_14580	LYTVA_21900
OG0008590	AENJA_14290	LYTVA_25064
OG0008591	AENJA_14308	LYTVA_07933, LYTVA_03349
OG0008592	AENJA_14483	LYTVA_00544
OG0008593	AENJA_14585	LYTVA_00820
OG0008595	AENJA_14825	LYTVA_15034, LYTVA_25260
OG0008597	AENJA_15095	LYTVA_11676
OG0008598	AENJA_15227	LYTVA_24064
OG0008599	AENJA_15360	LYTVA_03613, LYTVA_00658
OG0008600	AENJA_15422	LYTVA_03845
OG0008602	AENJA_16318	LYTVA_18709
OG0008604	AENJA_16683	LYTVA_21501
OG0008605	AENJA_16741	LYTVA_26602
OG0008608	AENJA_17807	LYTVA_10146
OG0008609	AENJA_17846	LYTVA_14977
OG0008610	AENJA_17913	LYTVA_27857, LYTVA_02173, LYTVA_27855
OG0008611	AENJA_17945	LYTVA_25423
OG0008613	AENJA_18131	LYTVA_14706
OG0008614	AENJA_18225	LYTVA_22529
OG0008615	AENJA_18615	LYTVA_21598, LYTVA_16481, LYTVA_03212, LYTVA_03543, LYTVA_03544, LYTVA_08859, LYTVA_13268, LYTVA_17463, LYTVA_21868
OG0008617	AENJA_19004	LYTVA_05079
OG0008618	AENJA_19021	LYTVA_22304
OG0008619	AENJA_19147	LYTVA_30210
OG0008620	AENJA_19257	LYTVA_25757
OG0008621	AENJA_22916, AENJA_19459	LYTVA_26246
OG0008624	AENJA_20222	LYTVA_06881
OG0008625	AENJA_20379	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996
OG0008626	AENJA_20823	LYTVA_22858
OG0008628	AENJA_20919	LYTVA_12235
OG0008629	AENJA_20932	LYTVA_08416
OG0008630	AENJA_21211	LYTVA_04903
OG0008632	AENJA_21695	LYTVA_24775
OG0008634	AENJA_22521	LYTVA_23237
OG0008636	AENJA_23071	LYTVA_00110
OG0008639	AENJA_23500	LYTVA_14031
OG0008641	AENJA_23577	LYTVA_03737
OG0008642	AENJA_24043	LYTVA_08546
OG0008643	AENJA_24368	LYTVA_02276
OG0008646	AENJA_26201	LYTVA_06942
OG0008647	AENJA_26274	LYTVA_26431
OG0008648	AENJA_26508	LYTVA_10460
OG0008649	AENJA_26543	LYTVA_09612
OG0008753	AENJA_00095	LYTVA_04069
OG0008756	AENJA_00231	LYTVA_16912, LYTVA_24606, LYTVA_14002, LYTVA_07918, LYTVA_18226, LYTVA_21870, LYTVA_12679, LYTVA_16542, LYTVA_07919, LYTVA_07924, LYTVA_07925, LYTVA_20793, LYTVA_05018, LYTVA_20139, LYTVA_19643, LYTVA_07923
OG0008757	AENJA_00248	LYTVA_25334
OG0008758	AENJA_00351	LYTVA_02233
OG0008760	AENJA_01013	LYTVA_14498
OG0008763	AENJA_01556	LYTVA_27193, LYTVA_04738, LYTVA_02484
OG0008765	AENJA_01760	LYTVA_18442
OG0008766	AENJA_01947	LYTVA_29005
OG0008767	AENJA_02095	LYTVA_03456, LYTVA_19818
OG0008769	AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551	LYTVA_07036
OG0008770	AENJA_02618	LYTVA_12704
OG0008771	AENJA_02681	LYTVA_21212
OG0008772	AENJA_02760	LYTVA_29715
OG0008774	AENJA_02797	LYTVA_28782, LYTVA_25164
OG0008775	AENJA_02882	LYTVA_25560
OG0008776	AENJA_02888	LYTVA_06444
OG0008778	AENJA_02933	LYTVA_04825
OG0008779	AENJA_02940	LYTVA_04016
OG0008781	AENJA_03283	LYTVA_07417
OG0008782	AENJA_03320	LYTVA_04581
OG0008784	AENJA_03639	LYTVA_25942
OG0008785	AENJA_04147	LYTVA_14242
OG0008786	AENJA_04275	LYTVA_18231
OG0008789	AENJA_09108	LYTVA_14608
OG0008790	AENJA_05031, AENJA_05032	LYTVA_27047
OG0008791	AENJA_24085	LYTVA_10137, LYTVA_10140
OG0008793	AENJA_05592	LYTVA_21942
OG0008793	AENJA_06942	LYTVA_12312
OG0008794	AENJA_05734	LYTVA_15613
OG0008795	AENJA_05917, AENJA_24598	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315
OG0008796	AENJA_06016	LYTVA_24016
OG0008797	AENJA_06113	LYTVA_09507
OG0008798	AENJA_06124	LYTVA_01745
OG0008800	AENJA_06407	LYTVA_26016, LYTVA_13678
OG0008801	AENJA_06718	LYTVA_11166
OG0008804	AENJA_06815	LYTVA_25393
OG0008805	AENJA_06865	LYTVA_06019
OG0008806	AENJA_07194	LYTVA_07991
OG0008809	AENJA_07706, AENJA_21873	LYTVA_19483
OG0008810	AENJA_08241	LYTVA_21309
OG0008811	AENJA_08631	LYTVA_22364
OG0008812	AENJA_08728	LYTVA_10590
OG0008813	AENJA_08776	LYTVA_19644, LYTVA_05899
OG0008814	AENJA_08992	LYTVA_09551
OG0008815	AENJA_09066	LYTVA_19049
OG0008816	AENJA_09134	LYTVA_24032
OG0008817	AENJA_09251	LYTVA_27354
OG0008818	AENJA_09454	LYTVA_08955
OG0008819	AENJA_09984, AENJA_09981, AENJA_15199	LYTVA_12239
OG0008820	AENJA_10295	LYTVA_25884
OG0008825	AENJA_11797, AENJA_11788	LYTVA_05940
OG0008826	AENJA_11861	LYTVA_02924
OG0008831	AENJA_12451	LYTVA_22811
OG0008832	AENJA_12665	LYTVA_03726
OG0008833	AENJA_12892	LYTVA_09411
OG0008834	AENJA_12899	LYTVA_18154
OG0008834	AENJA_17601	LYTVA_04324
OG0008835	AENJA_12987	LYTVA_19752, LYTVA_17425
OG0008836	AENJA_12998	LYTVA_08876
OG0008838	AENJA_13576	LYTVA_28300
OG0008840	AENJA_13926	LYTVA_22361
OG0008841	AENJA_14009	LYTVA_18447
OG0008842	AENJA_14013	LYTVA_25843, LYTVA_17029
OG0008843	AENJA_14038	LYTVA_01716
OG0008845	AENJA_14223	LYTVA_02661
OG0008846	AENJA_14392	LYTVA_07720, LYTVA_14965
OG0008847	AENJA_15154	LYTVA_17886
OG0008851	AENJA_16522	LYTVA_07035, LYTVA_18013
OG0008852	AENJA_25035, AENJA_16909, AENJA_23462	LYTVA_04859
OG0008853	AENJA_17015	LYTVA_03855
OG0008854	AENJA_17058	LYTVA_10188, LYTVA_11662
OG0008855	AENJA_17082	LYTVA_17049
OG0008857	AENJA_17323, AENJA_18000	LYTVA_00103
OG0008858	AENJA_17385	LYTVA_24237
OG0008859	AENJA_18088	LYTVA_06905
OG0008860	AENJA_18102	LYTVA_01895, LYTVA_20386, LYTVA_20387
OG0008861	AENJA_18107	LYTVA_22428
OG0008862	AENJA_18122, AENJA_18121	LYTVA_10759
OG0008863	AENJA_18272	LYTVA_29430
OG0008864	AENJA_18513	LYTVA_06946
OG0008865	AENJA_18608	LYTVA_17040
OG0008866	AENJA_18626	LYTVA_27761, LYTVA_10318
OG0008868	AENJA_19679	LYTVA_20794
OG0008869	AENJA_19846	LYTVA_08891, LYTVA_21345
OG0008870	AENJA_20147	LYTVA_26140
OG0008872	AENJA_20547	LYTVA_24674
OG0008874	AENJA_21104, AENJA_21105	LYTVA_03363, LYTVA_23497, LYTVA_18252
OG0008875	AENJA_21167	LYTVA_26401
OG0008877	AENJA_21368	LYTVA_25290
OG0008878	AENJA_21403	LYTVA_27382
OG0008879	AENJA_21532	LYTVA_30173, LYTVA_04198
OG0008880	AENJA_21634	LYTVA_04406
OG0008881	AENJA_21661	LYTVA_06434
OG0008882	AENJA_21696	LYTVA_28989
OG0008886	AENJA_22472	LYTVA_06104, LYTVA_03533
OG0008887	AENJA_23123	LYTVA_09051
OG0008888	AENJA_23206	LYTVA_16798
OG0008890	AENJA_24535	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391
OG0008892	AENJA_24831	LYTVA_18385
OG0008894	AENJA_25240	LYTVA_04529
OG0008896	AENJA_26177	LYTVA_04119, LYTVA_01727
OG0008897	AENJA_26287	LYTVA_10355
OG0008898	AENJA_26382	LYTVA_03460
OG0008901	AENJA_26637	LYTVA_29889
OG0009043	AENJA_00478	LYTVA_02166
OG0009044	AENJA_00709	LYTVA_17960
OG0009045	AENJA_00790	LYTVA_04303
OG0009046	AENJA_22056, AENJA_10665, AENJA_12356, AENJA_08653, AENJA_22941, AENJA_00813	LYTVA_15978, LYTVA_03538, LYTVA_26473, LYTVA_01063
OG0009046	AENJA_13362, AENJA_17675	LYTVA_19501
OG0009047	AENJA_00923	LYTVA_11255
OG0009048	AENJA_01448	LYTVA_03612
OG0009054	AENJA_02448	LYTVA_06057
OG0009055	AENJA_02462	LYTVA_19149, LYTVA_01287
OG0009057	AENJA_02709	LYTVA_26930
OG0009059	AENJA_03049	LYTVA_18681, LYTVA_19586
OG0009060	AENJA_18878	LYTVA_24570, LYTVA_00017
OG0009061	AENJA_09879, AENJA_03753	LYTVA_08774
OG0009063	AENJA_04246	LYTVA_22886
OG0009064	AENJA_04611	LYTVA_00502
OG0009065	AENJA_04676	LYTVA_15512
OG0009066	AENJA_04891	LYTVA_28154
OG0009067	AENJA_05140	LYTVA_11267
OG0009068	AENJA_05155, AENJA_22361	LYTVA_03287
OG0009069	AENJA_05231	LYTVA_30203
OG0009072	AENJA_13355	LYTVA_13232
OG0009072	AENJA_23935	LYTVA_22577
OG0009073	AENJA_26415, AENJA_06098, AENJA_12708, AENJA_23846	LYTVA_03790, LYTVA_26505, LYTVA_18465, LYTVA_12142
OG0009074	AENJA_06408	LYTVA_04683
OG0009075	AENJA_06924	LYTVA_21320
OG0009076	AENJA_07353	LYTVA_12377
OG0009079	AENJA_14394	LYTVA_29431
OG0009080	AENJA_19235, AENJA_07817	LYTVA_04166
OG0009081	AENJA_07819	LYTVA_07207
OG0009082	AENJA_07881	LYTVA_05419
OG0009083	AENJA_08096	LYTVA_13253
OG0009084	AENJA_08640	LYTVA_04521
OG0009087	AENJA_09701	LYTVA_28688, LYTVA_10047
OG0009089	AENJA_18387	LYTVA_25225, LYTVA_04857
OG0009090	AENJA_10494	LYTVA_17604
OG0009091	AENJA_10589	LYTVA_15389
OG0009093	AENJA_10769	LYTVA_14565
OG0009095	AENJA_11278	LYTVA_15147
OG0009096	AENJA_11395	LYTVA_13380
OG0009099	AENJA_12330	LYTVA_07676
OG0009100	AENJA_13016	LYTVA_10925
OG0009101	AENJA_13418	LYTVA_16095
OG0009102	AENJA_25701, AENJA_13423	LYTVA_24774
OG0009103	AENJA_13876	LYTVA_03278, LYTVA_17761
OG0009106	AENJA_20447, AENJA_14381	LYTVA_27318
OG0009107	AENJA_14439	LYTVA_11136, LYTVA_14982
OG0009109	AENJA_14962	LYTVA_26579
OG0009111	AENJA_15766	LYTVA_19118
OG0009112	AENJA_16348	LYTVA_11972, LYTVA_22272
OG0009114	AENJA_16716	LYTVA_24116
OG0009117	AENJA_17419	LYTVA_27698
OG0009118	AENJA_18120	LYTVA_03636
OG0009119	AENJA_18343	LYTVA_03415
OG0009123	AENJA_18460	LYTVA_04448
OG0009125	AENJA_18565	LYTVA_00727
OG0009126	AENJA_18669	LYTVA_24678
OG0009127	AENJA_19007	LYTVA_00029
OG0009129	AENJA_19409	LYTVA_16939
OG0009131	AENJA_20078	LYTVA_07437
OG0009133	AENJA_20495	LYTVA_27782
OG0009135	AENJA_21311	LYTVA_06493
OG0009136	AENJA_22202	LYTVA_04660, LYTVA_13214
OG0009137	AENJA_22318	LYTVA_18767
OG0009138	AENJA_22466	LYTVA_15017
OG0009139	AENJA_22554	LYTVA_00910
OG0009140	AENJA_22821	LYTVA_18043
OG0009143	AENJA_23489	LYTVA_22918
OG0009144	AENJA_23545	LYTVA_27962, LYTVA_10448
OG0009145	AENJA_23888	LYTVA_09466
OG0009146	AENJA_23967	LYTVA_24315, LYTVA_02010
OG0009147	AENJA_24589	LYTVA_21313
OG0009148	AENJA_25034	LYTVA_29472
OG0009149	AENJA_25267	LYTVA_23244
OG0009150	AENJA_25333	LYTVA_05696
OG0009151	AENJA_25481	LYTVA_15968
OG0009153	AENJA_26697	LYTVA_29923
OG0009155	AENJA_26834	LYTVA_20643
OG0009288	AENJA_00013	LYTVA_09180
OG0009291	AENJA_00228	LYTVA_17410, LYTVA_13328, LYTVA_13327
OG0009292	AENJA_00655	LYTVA_12058
OG0009293	AENJA_00714	LYTVA_29636
OG0009298	AENJA_01066	LYTVA_04193, LYTVA_23614
OG0009299	AENJA_01434	LYTVA_28114
OG0009301	AENJA_01604	LYTVA_26080
OG0009303	AENJA_10495, AENJA_01894, AENJA_10496	LYTVA_17599
OG0009305	AENJA_02197	LYTVA_27816
