Orthogroup	AENJA_ok	PFLAV
OG0002666	AENJA_21371	TCONS_00013352.p1, TCONS_00032472.p1
OG0002667	AENJA_21967	TCONS_00015951.p1
OG0002668	AENJA_22301	TCONS_00009177.p1
OG0002669	AENJA_22640	TCONS_00010762.p1, TCONS_00010419.p1
OG0002670	AENJA_22806	TCONS_00010164.p1
OG0002671	AENJA_22822	TCONS_00008833.p1
OG0002672	AENJA_23316	TCONS_00046517.p1
OG0002673	AENJA_23396	TCONS_00026782.p1
OG0002674	AENJA_23679	TCONS_00029780.p1
OG0002675	AENJA_24042	TCONS_00007280.p1, TCONS_00007281.p1
OG0002676	AENJA_24079, AENJA_24080	TCONS_00010952.p1
OG0002677	AENJA_24115	TCONS_00013321.p1
OG0002678	AENJA_25983	TCONS_00043278.p1, TCONS_00043276.p1
OG0002679	AENJA_26173	TCONS_00051947.p1, TCONS_00050858.p1
OG0002703	AENJA_00057	TCONS_00038338.p1, TCONS_00038287.p1
OG0002705	AENJA_00396	TCONS_00053434.p1
OG0002706	AENJA_00487	TCONS_00014276.p1
OG0002707	AENJA_00731	TCONS_00011640.p1
OG0002708	AENJA_01064	TCONS_00001336.p1
OG0002709	AENJA_16832, AENJA_01161, AENJA_12650	TCONS_00053614.p1, TCONS_00053516.p1, TCONS_00053456.p1
OG0002710	AENJA_10283	TCONS_00029431.p1
OG0002712	AENJA_14333, AENJA_02619	TCONS_00041645.p1
OG0002713	AENJA_24272	TCONS_00021380.p1
OG0002714	AENJA_02697	TCONS_00022426.p1
OG0002715	AENJA_02725	TCONS_00049245.p1
OG0002716	AENJA_03328	TCONS_00007711.p1
OG0002717	AENJA_03489	TCONS_00042110.p1
OG0002718	AENJA_03576	TCONS_00050365.p1
OG0002720	AENJA_04824	TCONS_00008062.p1, TCONS_00010232.p1
OG0002721	AENJA_04852	TCONS_00014473.p1
OG0002722	AENJA_05319	TCONS_00011837.p1
OG0002723	AENJA_05322, AENJA_19139	TCONS_00009848.p1
OG0002724	AENJA_23032, AENJA_05583	TCONS_00013956.p1, TCONS_00013957.p1
OG0002725	AENJA_06691, AENJA_22591, AENJA_14368, AENJA_06690, AENJA_08428, AENJA_05870	TCONS_00022209.p1
OG0002726	AENJA_17586, AENJA_06393	TCONS_00031105.p1
OG0002727	AENJA_06475	TCONS_00027122.p1
OG0002728	AENJA_06707	TCONS_00006650.p1, TCONS_00006633.p2
OG0002729	AENJA_10262	TCONS_00024186.p1
OG0002729	AENJA_07855, AENJA_13538, AENJA_11456	TCONS_00043122.p1
OG0002730	AENJA_08819	TCONS_00002286.p1
OG0002732	AENJA_19283, AENJA_09229	TCONS_00027362.p1
OG0002733	AENJA_09247	TCONS_00037583.p1
OG0002734	AENJA_09357	TCONS_00010818.p1
OG0002736	AENJA_09727	TCONS_00000152.p1
OG0002737	AENJA_10144	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1
OG0002738	AENJA_10303	TCONS_00013197.p1
OG0002739	AENJA_23418	TCONS_00043001.p1
OG0002740	AENJA_10478	TCONS_00046160.p1
OG0002741	AENJA_10511	TCONS_00028376.p1
OG0002742	AENJA_11246	TCONS_00031180.p1, TCONS_00031206.p1
OG0002743	AENJA_11676	TCONS_00055209.p1
OG0002744	AENJA_11955	TCONS_00015439.p1
OG0002745	AENJA_12347	TCONS_00014235.p1
OG0002747	AENJA_13285	TCONS_00016131.p1
OG0002748	AENJA_16452	TCONS_00015247.p1
OG0002749	AENJA_13469, AENJA_25924	TCONS_00034797.p1
OG0002750	AENJA_13825	TCONS_00047460.p1
OG0002751	AENJA_14088	TCONS_00016595.p1
OG0002752	AENJA_14300	TCONS_00042881.p1
OG0002753	AENJA_14354	TCONS_00047595.p1
OG0002754	AENJA_14712	TCONS_00054318.p1
OG0002755	AENJA_14755	TCONS_00054322.p1
OG0002756	AENJA_14955	TCONS_00048920.p1
OG0002756	AENJA_16000	TCONS_00006067.p1
OG0002757	AENJA_14974	TCONS_00055221.p1
OG0002758	AENJA_15361	TCONS_00006270.p1
OG0002759	AENJA_15430, AENJA_15429	TCONS_00002285.p1
OG0002760	AENJA_19974, AENJA_22798	TCONS_00049773.p1
OG0002762	AENJA_16834	TCONS_00047734.p1
OG0002763	AENJA_17978	TCONS_00055749.p1
OG0002764	AENJA_17995	TCONS_00050931.p1
OG0002765	AENJA_18242	TCONS_00009341.p1
OG0002766	AENJA_18864	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1
OG0002767	AENJA_18908	TCONS_00043030.p1
OG0002768	AENJA_19032	TCONS_00049097.p1
OG0002769	AENJA_19239	TCONS_00042280.p1, TCONS_00042232.p1
OG0002770	AENJA_19276	TCONS_00026098.p1
OG0002771	AENJA_19705	TCONS_00011580.p1
OG0002772	AENJA_20331	TCONS_00053759.p1
OG0002773	AENJA_20591	TCONS_00022345.p1, TCONS_00022344.p1
OG0002774	AENJA_20726	TCONS_00028627.p1
OG0002775	AENJA_20727	TCONS_00004466.p1, TCONS_00029656.p1
OG0002776	AENJA_20735	TCONS_00029914.p1
OG0002777	AENJA_20773	TCONS_00035943.p1
OG0002778	AENJA_20938	TCONS_00029622.p1
OG0002779	AENJA_21312	TCONS_00051889.p1
OG0002781	AENJA_21782	TCONS_00056768.p1
OG0002782	AENJA_22198	TCONS_00011132.p1
OG0002783	AENJA_23294	TCONS_00053820.p1
OG0002784	AENJA_26342	TCONS_00008352.p1
OG0002785	AENJA_23498	TCONS_00054448.p1
OG0002786	AENJA_23784	TCONS_00029566.p1
OG0002787	AENJA_24196	TCONS_00020698.p1
OG0002788	AENJA_24424	TCONS_00038074.p1
OG0002789	AENJA_24835	TCONS_00054494.p1, TCONS_00053396.p1
OG0002790	AENJA_25977	TCONS_00042475.p1
OG0002791	AENJA_26314	TCONS_00016217.p1
OG0002792	AENJA_26420	TCONS_00020366.p1
OG0002793	AENJA_26542	TCONS_00003882.p1
OG0002794	AENJA_26669	TCONS_00015595.p1
OG0002795	AENJA_26764	TCONS_00020221.p1
OG0002811	AENJA_00043	TCONS_00047302.p1
OG0002812	AENJA_24999, AENJA_18657, AENJA_24998	TCONS_00054657.p1
OG0002813	AENJA_00188	TCONS_00014792.p1
OG0002814	AENJA_00393	TCONS_00030568.p1
OG0002815	AENJA_01312, AENJA_00508	TCONS_00000287.p1
OG0002816	AENJA_00653	TCONS_00054308.p1
OG0002817	AENJA_00735	TCONS_00009559.p1
OG0002818	AENJA_00797	TCONS_00049657.p1
OG0002819	AENJA_07879, AENJA_00891	TCONS_00050227.p1
OG0002821	AENJA_20741, AENJA_01009, AENJA_12682	TCONS_00052856.p1
OG0002822	AENJA_01043	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1
OG0002823	AENJA_16157	TCONS_00015619.p1
OG0002823	AENJA_01105	TCONS_00027448.p1
OG0002824	AENJA_01440	TCONS_00019599.p1
OG0002825	AENJA_01512	TCONS_00024295.p1
OG0002826	AENJA_02168	TCONS_00009663.p1
OG0002827	AENJA_02347	TCONS_00001794.p1, TCONS_00001795.p2
OG0002828	AENJA_02401	TCONS_00034310.p1
OG0002830	AENJA_02762	TCONS_00010894.p1
OG0002831	AENJA_02799	TCONS_00035950.p1, TCONS_00035945.p1
OG0002833	AENJA_03383	TCONS_00014217.p1
OG0002834	AENJA_03589	TCONS_00051206.p1
OG0002835	AENJA_04456	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	AENJA_17994	TCONS_00052011.p1
OG0002838	AENJA_22502, AENJA_05712	TCONS_00029902.p1, TCONS_00020903.p1
OG0002839	AENJA_06051	TCONS_00004451.p1
OG0002840	AENJA_20109, AENJA_06119	TCONS_00009182.p1
OG0002841	AENJA_06177	TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	AENJA_06186	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	AENJA_06434	TCONS_00030426.p1
OG0002844	AENJA_06497, AENJA_06632	TCONS_00048042.p1
OG0002845	AENJA_06631	TCONS_00049073.p1
OG0002846	AENJA_16277, AENJA_07263, AENJA_07262	TCONS_00054878.p1
OG0002847	AENJA_07384	TCONS_00006483.p1
OG0002849	AENJA_09406	TCONS_00020783.p1, TCONS_00020774.p1, TCONS_00020784.p1
OG0002850	AENJA_09764	TCONS_00051637.p1
OG0002851	AENJA_09890	TCONS_00000274.p1
OG0002852	AENJA_21155, AENJA_10541, AENJA_21471, AENJA_21154	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1
OG0002853	AENJA_10557	TCONS_00029548.p1
OG0002854	AENJA_10775	TCONS_00015088.p1, TCONS_00044327.p1
OG0002855	AENJA_10897	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	AENJA_10966	TCONS_00028409.p1
OG0002857	AENJA_11438	TCONS_00053239.p1
OG0002858	AENJA_11662	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	AENJA_11782	TCONS_00045579.p1, TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	AENJA_12346	TCONS_00013248.p1
OG0002861	AENJA_12943	TCONS_00025233.p1
OG0002862	AENJA_13487, AENJA_13488	TCONS_00002185.p1
OG0002863	AENJA_13512	TCONS_00053235.p1
OG0002864	AENJA_14146	TCONS_00019063.p1
OG0002865	AENJA_14309	TCONS_00042624.p1
OG0002866	AENJA_14387	TCONS_00037598.p1
OG0002867	AENJA_14462	TCONS_00008722.p1
OG0002869	AENJA_14797	TCONS_00051574.p1
OG0002870	AENJA_14868	TCONS_00002023.p1
OG0002871	AENJA_14965	TCONS_00036247.p1
OG0002872	AENJA_15132	TCONS_00009347.p1
OG0002873	AENJA_15531	TCONS_00014159.p1
OG0002874	AENJA_16110	TCONS_00049627.p1
OG0002875	AENJA_16211	TCONS_00009978.p1
OG0002876	AENJA_16221	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002877	AENJA_16701	TCONS_00027894.p1
OG0002878	AENJA_16812	TCONS_00007158.p1
OG0002878	AENJA_16807	TCONS_00007157.p1
OG0002879	AENJA_16846	TCONS_00001819.p1
OG0002880	AENJA_17696, AENJA_23913	TCONS_00045912.p1
OG0002882	AENJA_23192	TCONS_00004986.p1
OG0002882	AENJA_17804	TCONS_00051197.p1
OG0002883	AENJA_18948	TCONS_00003183.p1
OG0002884	AENJA_19070	TCONS_00036357.p1
OG0002885	AENJA_19088	TCONS_00036592.p1
OG0002886	AENJA_19118, AENJA_19117	TCONS_00028689.p1, TCONS_00028683.p1
OG0002887	AENJA_19844	TCONS_00053132.p1
OG0002888	AENJA_19971	TCONS_00014580.p1
OG0002889	AENJA_19979	TCONS_00049306.p1
OG0002890	AENJA_20114	TCONS_00007836.p1
OG0002891	AENJA_20333	TCONS_00053738.p1
OG0002892	AENJA_20418	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	AENJA_20681	TCONS_00022744.p1
OG0002894	AENJA_20837	TCONS_00010576.p1
OG0002895	AENJA_21152	TCONS_00029819.p1
OG0002896	AENJA_21743	TCONS_00021246.p1
OG0002897	AENJA_22085	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002898	AENJA_22319	TCONS_00012139.p1, TCONS_00011793.p1
OG0002898	AENJA_22360	TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1
OG0002899	AENJA_22623	TCONS_00051403.p1
OG0002900	AENJA_25988	TCONS_00020534.p1
OG0002900	AENJA_22681	TCONS_00029824.p1
OG0002901	AENJA_22902	TCONS_00001145.p1
OG0002902	AENJA_24583	TCONS_00013877.p1
OG0002903	AENJA_23290	TCONS_00018225.p1, TCONS_00017180.p1, TCONS_00017183.p1, TCONS_00017182.p1, TCONS_00017176.p1
OG0002905	AENJA_23587	TCONS_00050785.p1
OG0002906	AENJA_23675	TCONS_00009274.p1
OG0002907	AENJA_23794	TCONS_00028502.p1
OG0002908	AENJA_24151	TCONS_00055243.p1
OG0002909	AENJA_24484	TCONS_00047561.p1
OG0002910	AENJA_24759	TCONS_00028540.p1, TCONS_00028541.p1
OG0002911	AENJA_24811	TCONS_00026143.p1
OG0002912	AENJA_25185	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1
OG0002913	AENJA_25404	TCONS_00056620.p1
OG0002914	AENJA_25557	TCONS_00046412.p1
OG0002915	AENJA_26181	TCONS_00020490.p1
OG0002916	AENJA_26387	TCONS_00054595.p1
OG0002917	AENJA_26763	TCONS_00021044.p1
OG0002944	AENJA_00162	TCONS_00016891.p1
OG0002945	AENJA_00168	TCONS_00014323.p1, TCONS_00014335.p1
OG0002946	AENJA_25288, AENJA_00243, AENJA_18465	TCONS_00014225.p1, TCONS_00013029.p1
OG0002947	AENJA_00803	TCONS_00049003.p1
OG0002947	AENJA_14586	TCONS_00047564.p1
OG0002948	AENJA_17830, AENJA_00811	TCONS_00050545.p1
OG0002949	AENJA_00985	TCONS_00014445.p1
OG0002950	AENJA_02615	TCONS_00014046.p1
OG0002952	AENJA_03492	TCONS_00042673.p1
OG0002953	AENJA_01495	TCONS_00048395.p1
OG0002954	AENJA_01516	TCONS_00023913.p1
OG0002955	AENJA_02171	TCONS_00011898.p1
OG0002956	AENJA_02280	TCONS_00029297.p1
OG0002957	AENJA_02431	TCONS_00022513.p1
OG0002958	AENJA_03098, AENJA_03099	TCONS_00013876.p1
OG0002958	AENJA_02530, AENJA_15941, AENJA_15942	TCONS_00035641.p1, TCONS_00035584.p1
OG0002959	AENJA_02647	TCONS_00010958.p1
OG0002960	AENJA_02770	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1
OG0002961	AENJA_02909	TCONS_00011734.p1
OG0002962	AENJA_03030	TCONS_00013946.p1
OG0002963	AENJA_10575, AENJA_20536, AENJA_03333	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1
OG0002964	AENJA_03426	TCONS_00013728.p1
OG0002965	AENJA_03749	TCONS_00030551.p1
OG0002966	AENJA_03777	TCONS_00016414.p1
OG0002967	AENJA_03822	TCONS_00034167.p1, TCONS_00034173.p1
OG0002968	AENJA_03998	TCONS_00000180.p1
OG0002969	AENJA_04473	TCONS_00055983.p1
OG0002971	AENJA_04866	TCONS_00045604.p1, TCONS_00046877.p1
OG0002973	AENJA_05992	TCONS_00048192.p1
OG0002974	AENJA_06165	TCONS_00009337.p1
OG0002975	AENJA_06268	TCONS_00016006.p1
OG0002976	AENJA_06370	TCONS_00028969.p1
OG0002977	AENJA_13198	TCONS_00004747.p1
OG0002978	AENJA_06745	TCONS_00010996.p1
OG0002979	AENJA_07121	TCONS_00000115.p1
OG0002980	AENJA_10389, AENJA_19857, AENJA_12699, AENJA_07315, AENJA_14838	TCONS_00053572.p1, TCONS_00005683.p1, TCONS_00048033.p1, TCONS_00045947.p1, TCONS_00033613.p1
OG0002980	AENJA_26466	TCONS_00009495.p1
OG0002981	AENJA_07374	TCONS_00009178.p1
OG0002982	AENJA_07566	TCONS_00002363.p1, TCONS_00002375.p1
OG0002983	AENJA_07689	TCONS_00002109.p1, TCONS_00002101.p1
OG0002984	AENJA_08233	TCONS_00014608.p1
OG0002985	AENJA_08394	TCONS_00042833.p1
OG0002986	AENJA_08464	TCONS_00049664.p1
OG0002987	AENJA_08505	TCONS_00026946.p1
OG0002988	AENJA_08739	TCONS_00056009.p1
OG0002990	AENJA_09487	TCONS_00027689.p1, TCONS_00027688.p1
OG0002991	AENJA_09631	TCONS_00030348.p1
OG0002992	AENJA_09713	TCONS_00020442.p1
OG0002993	AENJA_15865, AENJA_09733, AENJA_16532	TCONS_00033289.p1, TCONS_00053587.p1, TCONS_00014884.p1
OG0002993	AENJA_13608, AENJA_23203	TCONS_00040017.p1
OG0002994	AENJA_24760	TCONS_00038154.p1
OG0002994	AENJA_09989	TCONS_00008401.p1
OG0002995	AENJA_10171	TCONS_00010900.p1, TCONS_00010896.p1
OG0002995	AENJA_10168	TCONS_00010897.p1
OG0002996	AENJA_11042	TCONS_00049228.p1
OG0002997	AENJA_25602	TCONS_00053213.p1
OG0002997	AENJA_11131	TCONS_00021746.p1
OG0002998	AENJA_11226	TCONS_00022351.p1
OG0003000	AENJA_12263	TCONS_00039107.p1, TCONS_00039126.p1
OG0003001	AENJA_18654	TCONS_00002698.p1
OG0003002	AENJA_11596	TCONS_00056726.p1
OG0003003	AENJA_11669	TCONS_00046653.p1
OG0003005	AENJA_11859	TCONS_00053819.p1
OG0003005	AENJA_25236	TCONS_00003466.p1
OG0003006	AENJA_12351	TCONS_00014322.p1, TCONS_00014334.p1
OG0003007	AENJA_13023	TCONS_00053186.p1
OG0003008	AENJA_13411	TCONS_00014834.p1
OG0003009	AENJA_13811	TCONS_00017797.p1
OG0003010	AENJA_14073	TCONS_00036755.p1
OG0003011	AENJA_14299	TCONS_00044235.p1
OG0003012	AENJA_14839	TCONS_00013995.p1, TCONS_00048089.p1
OG0003013	AENJA_14912	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	AENJA_15441	TCONS_00018508.p1
OG0003016	AENJA_21110, AENJA_15615	TCONS_00041684.p1
OG0003017	AENJA_15754	TCONS_00025399.p1
OG0003018	AENJA_15825	TCONS_00042596.p1
OG0003019	AENJA_15890	TCONS_00051034.p1
OG0003019	AENJA_26536, AENJA_26535	TCONS_00011573.p1
OG0003020	AENJA_16040, AENJA_19439	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1
OG0003021	AENJA_16063	TCONS_00050470.p1
OG0003023	AENJA_18745	TCONS_00042741.p1
OG0003024	AENJA_17461	TCONS_00014173.p1
OG0003025	AENJA_17533	TCONS_00044903.p1
OG0003026	AENJA_17803	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	AENJA_17824	TCONS_00018446.p1
OG0003028	AENJA_17984	TCONS_00044915.p1
OG0003029	AENJA_18248	TCONS_00008363.p1
OG0003030	AENJA_18262	TCONS_00055499.p1
OG0003031	AENJA_18273	TCONS_00004052.p1
OG0003032	AENJA_18607	TCONS_00027563.p1
OG0003033	AENJA_18723	TCONS_00000889.p1
OG0003035	AENJA_19225	TCONS_00019341.p1
OG0003036	AENJA_20024	TCONS_00014973.p1
OG0003037	AENJA_20789	TCONS_00012033.p1
OG0003038	AENJA_21096	TCONS_00039831.p1
OG0003039	AENJA_21140	TCONS_00029796.p1
OG0003040	AENJA_21361, AENJA_21358	TCONS_00021633.p1, TCONS_00021160.p1
OG0003041	AENJA_21426	TCONS_00017725.p1, TCONS_00044813.p1
OG0003041	AENJA_22059	TCONS_00017726.p1
OG0003042	AENJA_21556, AENJA_21559	TCONS_00054889.p1
OG0003043	AENJA_21648	TCONS_00042430.p1
OG0003044	AENJA_21752	TCONS_00004867.p1
OG0003045	AENJA_24152	TCONS_00056867.p1
OG0003045	AENJA_21814	TCONS_00021219.p1
OG0003046	AENJA_21816	TCONS_00018079.p1
OG0003047	AENJA_21953	TCONS_00022457.p1
OG0003048	AENJA_22325	TCONS_00009304.p1
OG0003049	AENJA_22479	TCONS_00054626.p1, TCONS_00054702.p1
OG0003051	AENJA_23367	TCONS_00022396.p1
OG0003052	AENJA_23909	TCONS_00027167.p1
OG0003053	AENJA_24227	TCONS_00054310.p1
OG0003054	AENJA_24441	TCONS_00021522.p1
OG0003055	AENJA_24466	TCONS_00054282.p1
OG0003056	AENJA_24565	TCONS_00000638.p1
OG0003057	AENJA_24574	TCONS_00000589.p1
OG0003058	AENJA_24768	TCONS_00017801.p1
OG0003059	AENJA_24855	TCONS_00010865.p1, TCONS_00009506.p1
OG0003060	AENJA_24993	TCONS_00053579.p1
OG0003061	AENJA_25088	TCONS_00010070.p1
OG0003062	AENJA_25174	TCONS_00009277.p1
OG0003063	AENJA_25761	TCONS_00047299.p1
OG0003064	AENJA_26332	TCONS_00032013.p2
OG0003065	AENJA_26411	TCONS_00040405.p1
OG0003066	AENJA_26723	TCONS_00037980.p1
OG0003101	AENJA_00164	TCONS_00017184.p1
OG0003103	AENJA_00246	TCONS_00013562.p1, TCONS_00012395.p1
OG0003104	AENJA_00844	TCONS_00055183.p1, TCONS_00055155.p1
OG0003105	AENJA_00483	TCONS_00028837.p1
OG0003107	AENJA_00765	TCONS_00007437.p1
OG0003108	AENJA_01637	TCONS_00035993.p1
OG0003109	AENJA_01797	TCONS_00014595.p1
OG0003110	AENJA_01831	TCONS_00021811.p1
OG0003111	AENJA_01995	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	AENJA_01998	TCONS_00030053.p1
OG0003113	AENJA_02120	TCONS_00045447.p1, TCONS_00045473.p1
OG0003114	AENJA_02181	TCONS_00011587.p1
OG0003115	AENJA_02279	TCONS_00028290.p1
OG0003118	AENJA_03053	TCONS_00020273.p1
OG0003119	AENJA_03324	TCONS_00041056.p1
OG0003120	AENJA_03695	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1
OG0003120	AENJA_06395, AENJA_06396	TCONS_00030230.p1
OG0003121	AENJA_03733	TCONS_00028552.p1
OG0003122	AENJA_03851	TCONS_00009581.p1
OG0003122	AENJA_13120	TCONS_00048359.p1
OG0003124	AENJA_07377	TCONS_00005423.p1
OG0003125	AENJA_04106	TCONS_00039975.p1
OG0003127	AENJA_04219	TCONS_00010397.p1
OG0003128	AENJA_04333	TCONS_00006238.p1
OG0003129	AENJA_04675	TCONS_00018005.p1
OG0003130	AENJA_04695	TCONS_00006397.p1
OG0003131	AENJA_04699	TCONS_00005152.p1
OG0003132	AENJA_05230	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003133	AENJA_05254	TCONS_00007944.p1
OG0003134	AENJA_05399	TCONS_00008606.p1
OG0003135	AENJA_05506	TCONS_00011843.p1
OG0003136	AENJA_05594	TCONS_00010930.p1
OG0003137	AENJA_15720, AENJA_05616	TCONS_00007039.p1
OG0003140	AENJA_06344	TCONS_00028144.p1
OG0003141	AENJA_06698	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	AENJA_06782	TCONS_00029198.p1
OG0003143	AENJA_06787	TCONS_00028047.p1
OG0003144	AENJA_06849	TCONS_00000595.p1
OG0003145	AENJA_06906	TCONS_00014971.p1
OG0003146	AENJA_06954	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	AENJA_07167	TCONS_00026561.p1
OG0003148	AENJA_07642	TCONS_00011185.p1
OG0003149	AENJA_07652	TCONS_00029158.p1
OG0003150	AENJA_07665	TCONS_00021955.p1
OG0003151	AENJA_07870	TCONS_00020486.p1
OG0003152	AENJA_08082	TCONS_00013455.p1
OG0003153	AENJA_08315	TCONS_00007590.p1
OG0003154	AENJA_08755, AENJA_24160, AENJA_24621	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	AENJA_15319	TCONS_00014244.p1
OG0003155	AENJA_08859	TCONS_00014093.p1
OG0003156	AENJA_08912	TCONS_00002247.p1
OG0003157	AENJA_09314	TCONS_00043932.p1
OG0003158	AENJA_09855	TCONS_00002576.p1
OG0003160	AENJA_10130	TCONS_00026054.p1
OG0003161	AENJA_10165	TCONS_00011327.p1
OG0003162	AENJA_10169	TCONS_00011066.p1
OG0003163	AENJA_10333	TCONS_00029492.p1
OG0003164	AENJA_13680, AENJA_10532	TCONS_00044053.p1
OG0003165	AENJA_10534	TCONS_00002241.p1
OG0003167	AENJA_10753	TCONS_00006140.p1, TCONS_00006160.p1
OG0003170	AENJA_21423, AENJA_24091	TCONS_00036987.p1, TCONS_00016034.p1
OG0003171	AENJA_11557	TCONS_00037765.p1
OG0003172	AENJA_11593	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	AENJA_11809	TCONS_00005903.p1
OG0003174	AENJA_12148	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	AENJA_12200	TCONS_00003127.p1
OG0003176	AENJA_12428, AENJA_19968, AENJA_24491, AENJA_24492	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	AENJA_12445	TCONS_00026401.p1
OG0003178	AENJA_12804	TCONS_00012175.p1
OG0003179	AENJA_12977	TCONS_00031402.p1
OG0003180	AENJA_13194	TCONS_00006051.p1
OG0003181	AENJA_13218	TCONS_00012251.p1
OG0003182	AENJA_13237	TCONS_00007597.p1
OG0003183	AENJA_13297	TCONS_00020630.p1
OG0003184	AENJA_13777	TCONS_00031430.p1
OG0003185	AENJA_14384	TCONS_00036463.p1
OG0003186	AENJA_14564	TCONS_00001683.p1
OG0003187	AENJA_14750	TCONS_00054634.p1
OG0003188	AENJA_15232	TCONS_00027939.p1
OG0003189	AENJA_15393	TCONS_00001707.p1
OG0003190	AENJA_16189, AENJA_16188	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1
OG0003191	AENJA_16289	TCONS_00003984.p1
OG0003192	AENJA_16292	TCONS_00003034.p1
OG0003193	AENJA_16359	TCONS_00022403.p1
OG0003194	AENJA_16420	TCONS_00016610.p1, TCONS_00016612.p1, TCONS_00051910.p1
OG0003195	AENJA_16679	TCONS_00012666.p1
OG0003196	AENJA_17155	TCONS_00007011.p1
OG0003197	AENJA_17257	TCONS_00021731.p1
OG0003198	AENJA_17366	TCONS_00052157.p1, TCONS_00052173.p1
OG0003199	AENJA_17478	TCONS_00054865.p1
OG0003200	AENJA_17544	TCONS_00045357.p1
OG0003201	AENJA_17895	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1
OG0003201	AENJA_17894	TCONS_00025381.p1, TCONS_00023661.p1
OG0003202	AENJA_18388	TCONS_00030468.p1
OG0003203	AENJA_18705	TCONS_00033348.p1
OG0003204	AENJA_19096	TCONS_00041693.p1
OG0003205	AENJA_19099	TCONS_00028178.p1
OG0003206	AENJA_19670, AENJA_19671	TCONS_00042722.p1
OG0003207	AENJA_19791	TCONS_00043267.p1, TCONS_00030185.p1
OG0003209	AENJA_21725, AENJA_20110, AENJA_23162	TCONS_00037983.p1
OG0003210	AENJA_20699	TCONS_00014945.p1
OG0003212	AENJA_20864	TCONS_00038921.p1, TCONS_00005698.p1
OG0003214	AENJA_21694	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	AENJA_22196	TCONS_00004511.p1
OG0003217	AENJA_23373	TCONS_00053417.p1
OG0003218	AENJA_23390	TCONS_00022948.p1
OG0003220	AENJA_23504	TCONS_00000598.p1
OG0003222	AENJA_23860	TCONS_00008423.p1
OG0003223	AENJA_24204	TCONS_00008858.p1
OG0003224	AENJA_24262	TCONS_00019205.p1
OG0003225	AENJA_24401	TCONS_00034983.p1
OG0003226	AENJA_25297	TCONS_00037381.p1
OG0003227	AENJA_25755	TCONS_00026520.p1
OG0003228	AENJA_25997	TCONS_00010782.p1
OG0003229	AENJA_25999	TCONS_00054940.p1
OG0003230	AENJA_26243	TCONS_00027696.p1
OG0003250	AENJA_00349	TCONS_00046236.p1
OG0003251	AENJA_00517	TCONS_00007188.p1
OG0003252	AENJA_00890	TCONS_00003543.p1
OG0003253	AENJA_01202	TCONS_00029368.p1
OG0003254	AENJA_01261	TCONS_00010837.p1
