Orthogroup	SCHMD	BRALA
OG0007186	SCHMD00266	BRALA22761
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	BRALA23034
OG0007190	SCHMD00716	BRALA03952
OG0007191	SCHMD11992	BRALA05241
OG0007192	SCHMD00342	BRALA14056
OG0007199	SCHMD17527, SCHMD16964	BRALA13738
OG0007209	SCHMD02470	BRALA02539
OG0007248	SCHMD14029	BRALA16141
OG0007249	SCHMD09627	BRALA22910
OG0007252	SCHMD26416, SCHMD26417	BRALA03894
OG0007254	SCHMD29104	BRALA15786
OG0007255	SCHMD08512, SCHMD09706	BRALA14805
OG0007258	SCHMD01759	BRALA01613
OG0007264	SCHMD06288	BRALA12516
OG0007266	SCHMD05229	BRALA09231
OG0007267	SCHMD15621	BRALA05179
OG0007269	SCHMD04821	BRALA27876
OG0007270	SCHMD29771, SCHMD26891	BRALA26812
OG0007271	SCHMD08508	BRALA06361
OG0007274	SCHMD10184	BRALA24356
OG0007276	SCHMD01128	BRALA15590
OG0007279	SCHMD14169, SCHMD22097	BRALA33921
OG0007280	SCHMD26191	BRALA09494, BRALA26108
OG0007282	SCHMD08071	BRALA19380
OG0007288	SCHMD11562	BRALA06735
OG0007289	SCHMD13675	BRALA05887
OG0007291	SCHMD01954	BRALA21233
OG0007297	SCHMD08767	BRALA13069
OG0007300	SCHMD08715, SCHMD12954	BRALA14038
OG0007301	SCHMD04999	BRALA27287
OG0007304	SCHMD06782	BRALA14327
OG0007305	SCHMD00236	BRALA05988
OG0007306	SCHMD03194	BRALA29356
OG0007307	SCHMD24523	BRALA35494
OG0007310	SCHMD07754	BRALA21054
OG0007314	SCHMD20349, SCHMD17621	BRALA24702
OG0007317	SCHMD05271	BRALA16631
OG0007319	SCHMD07451	BRALA18245
OG0007320	SCHMD04201, SCHMD04200	BRALA13547
OG0007321	SCHMD14656	BRALA13420
OG0007323	SCHMD28323	BRALA14739, BRALA14738
OG0007325	SCHMD13424	BRALA03154
OG0007326	SCHMD26648, SCHMD13997	BRALA06343
OG0007327	SCHMD03183	BRALA12100
OG0007328	SCHMD07822	BRALA25600
OG0007330	SCHMD01349	BRALA18712
OG0007332	SCHMD29643	BRALA19243, BRALA11859
OG0007333	SCHMD02278	BRALA14246
OG0007334	SCHMD01190	BRALA04311
OG0007335	SCHMD00787	BRALA25943
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	BRALA18705
OG0007339	SCHMD14813, SCHMD09117	BRALA23677
OG0007341	SCHMD01365	BRALA10192
OG0007343	SCHMD12161	BRALA17838
OG0007344	SCHMD17019, SCHMD17020	BRALA24424
OG0007347	SCHMD06807	BRALA07020
OG0007349	SCHMD22105	BRALA14778
OG0007353	SCHMD22439	BRALA19998
OG0007354	SCHMD09176	BRALA00412
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	BRALA25647
OG0007357	SCHMD05385	BRALA17388
OG0007358	SCHMD10648	BRALA08494
OG0007359	SCHMD04894	BRALA12442
OG0007360	SCHMD01042	BRALA10063
OG0007361	SCHMD02642	BRALA13539
OG0007363	SCHMD02234	BRALA08293
OG0007367	SCHMD09749	BRALA00971
OG0007372	SCHMD02515	BRALA20327
OG0007373	SCHMD11208, SCHMD11207	BRALA16176
OG0007380	SCHMD16057	BRALA28437
OG0007382	SCHMD06011	BRALA16494
OG0007385	SCHMD04159	BRALA25387
OG0007386	SCHMD00784	BRALA15131
OG0007387	SCHMD01904, SCHMD01903	BRALA24094
OG0007389	SCHMD07528	BRALA20644
OG0007391	SCHMD01653	BRALA28883
OG0007393	SCHMD00157	BRALA13386
OG0007395	SCHMD09491	BRALA06410
OG0007396	SCHMD01151	BRALA03114
OG0007397	SCHMD03095	BRALA01278
OG0007399	SCHMD13118	BRALA14407
OG0007401	SCHMD06026	BRALA12586
OG0007402	SCHMD10585, SCHMD06444	BRALA19511
OG0007405	SCHMD18973, SCHMD27327	BRALA33876
OG0007407	SCHMD14070	BRALA06603
OG0007408	SCHMD03954	BRALA16019
OG0007412	SCHMD14910, SCHMD20394	BRALA24506
OG0007414	SCHMD03104, SCHMD03103	BRALA00794
OG0007415	SCHMD29702, SCHMD13340	BRALA11329
OG0007417	SCHMD04581	BRALA28685
OG0007419	SCHMD12003, SCHMD14523	BRALA32702
OG0007422	SCHMD15449	BRALA31055
OG0007425	SCHMD18256	BRALA18724
OG0007429	SCHMD03140	BRALA17344
OG0007431	SCHMD02074	BRALA00289
OG0007432	SCHMD13608	BRALA05560
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	BRALA19496
OG0007437	SCHMD26347	BRALA11467
OG0007442	SCHMD10535	BRALA00948
OG0007445	SCHMD10725	BRALA34871
OG0007446	SCHMD06891	BRALA24916
OG0007452	SCHMD06690	BRALA30585
OG0007453	SCHMD22069	BRALA02538
OG0007454	SCHMD02249	BRALA11674, BRALA11657
OG0007455	SCHMD17462	BRALA23733
OG0007456	SCHMD11658	BRALA10347
OG0007458	SCHMD11828	BRALA00936
OG0007459	SCHMD04395	BRALA25784
OG0007460	SCHMD07322	BRALA31050
OG0007463	SCHMD17150, SCHMD29377	BRALA34987
OG0007464	SCHMD03973	BRALA10754
OG0007465	SCHMD06095	BRALA29322
OG0007470	SCHMD05817	BRALA00749
OG0007471	SCHMD29391	BRALA03355
OG0007472	SCHMD07414	BRALA15060
OG0007473	SCHMD18788, SCHMD20111	BRALA14480
OG0007476	SCHMD29552, SCHMD06042	BRALA05145
OG0007478	SCHMD08638, SCHMD14462	BRALA07242
OG0007481	SCHMD00234	BRALA28931
OG0007482	SCHMD16972, SCHMD28646	BRALA05483
OG0007483	SCHMD23530	BRALA14638
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	BRALA07730
OG0007489	SCHMD27800, SCHMD17535	BRALA29818
OG0007490	SCHMD25654	BRALA09759
OG0007491	SCHMD17539, SCHMD13726	BRALA27933
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	BRALA34455
OG0007494	SCHMD02157, SCHMD22482	BRALA27579
OG0007495	SCHMD07307, SCHMD18914	BRALA07064
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	BRALA04764
OG0007498	SCHMD13903	BRALA18534
OG0007499	SCHMD02341	BRALA22115
OG0007500	SCHMD06655	BRALA11287
OG0007501	SCHMD02284	BRALA02351
OG0007503	SCHMD02190	BRALA05826
OG0007507	SCHMD00792	BRALA10832
OG0007509	SCHMD00947	BRALA01191
OG0007510	SCHMD06196	BRALA26388
OG0007516	SCHMD07324, SCHMD01839	BRALA09263
OG0007519	SCHMD00238	BRALA16478
OG0007522	SCHMD20076	BRALA23421
OG0007525	SCHMD03649, SCHMD14793	BRALA00802
OG0007528	SCHMD08263	BRALA02975
OG0007531	SCHMD07206	BRALA17602
OG0007533	SCHMD05767	BRALA21270
OG0007541	SCHMD18271	BRALA24666, BRALA31281
OG0007548	SCHMD06064	BRALA29916
OG0007583	SCHMD28711	BRALA23625
OG0007584	SCHMD10868	BRALA25296
OG0007586	SCHMD00208	BRALA09264
OG0007588	SCHMD05957	BRALA22913
OG0007591	SCHMD19104	BRALA06678
OG0007595	SCHMD14709	BRALA03796
OG0007597	SCHMD00061	BRALA14989
OG0007601	SCHMD28220	BRALA06275
OG0007602	SCHMD03764	BRALA01092
OG0007603	SCHMD02707	BRALA03223
OG0007607	SCHMD25251	BRALA18781
OG0007609	SCHMD08824	BRALA13610
OG0007610	SCHMD02076, SCHMD12764	BRALA10955
OG0007611	SCHMD04251	BRALA10782, BRALA10908
OG0007612	SCHMD10036	BRALA02328
OG0007613	SCHMD05026	BRALA26105, BRALA09491
OG0007615	SCHMD10027	BRALA18987
OG0007619	SCHMD02768	BRALA15804
OG0007621	SCHMD00066	BRALA05330
OG0007624	SCHMD15354	BRALA09011
OG0007625	SCHMD19281, SCHMD20190	BRALA22998
OG0007626	SCHMD05939	BRALA05808
OG0007628	SCHMD01246, SCHMD01245	BRALA22740
OG0007629	SCHMD24454, SCHMD08697	BRALA14609
OG0007630	SCHMD22064	BRALA05804
OG0007634	SCHMD06239	BRALA03596
OG0007639	SCHMD12611	BRALA03855
OG0007643	SCHMD18394	BRALA21368
OG0007645	SCHMD00727	BRALA24158
OG0007646	SCHMD05492	BRALA28662
OG0007656	SCHMD00482	BRALA28227
OG0007657	SCHMD16543	BRALA02507
OG0007659	SCHMD19564, SCHMD12893	BRALA00241
OG0007663	SCHMD11554	BRALA23722
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	BRALA16373
OG0007666	SCHMD11299	BRALA33167
OG0007667	SCHMD25937	BRALA11935
OG0007675	SCHMD06327, SCHMD12514	BRALA16652
OG0007676	SCHMD08823	BRALA24716
OG0007679	SCHMD13638	BRALA16387
OG0007683	SCHMD04573	BRALA31694
OG0007684	SCHMD00102	BRALA03746
OG0007687	SCHMD06419, SCHMD07587	BRALA27367
OG0007690	SCHMD21197	BRALA07457
OG0007691	SCHMD07299	BRALA07253
OG0007698	SCHMD08531	BRALA16601
OG0007701	SCHMD12704, SCHMD12705	BRALA24156
OG0007702	SCHMD00819	BRALA23855
OG0007705	SCHMD04986, SCHMD23899	BRALA25250
OG0007706	SCHMD05614	BRALA13007
OG0007709	SCHMD11596, SCHMD01220	BRALA04067
OG0007712	SCHMD04858	BRALA21710
OG0007713	SCHMD16511	BRALA14454
OG0007715	SCHMD08793	BRALA24223
OG0007717	SCHMD10647, SCHMD13736	BRALA00050
OG0007718	SCHMD12974	BRALA07350
OG0007722	SCHMD06810	BRALA21943
OG0007723	SCHMD01195	BRALA06924
OG0007727	SCHMD02748	BRALA21003
OG0007732	SCHMD21069, SCHMD19292	BRALA11518
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	BRALA10960
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	BRALA19368
OG0007736	SCHMD03835	BRALA27663
OG0007738	SCHMD09563	BRALA13436, BRALA29831
OG0007739	SCHMD24121	BRALA18839
OG0007743	SCHMD00951	BRALA11275
OG0007744	SCHMD01094	BRALA05195
OG0007748	SCHMD06083	BRALA29527
OG0007749	SCHMD22281	BRALA18940
OG0007751	SCHMD08536	BRALA33971
OG0007752	SCHMD00218	BRALA16189
OG0007754	SCHMD22646	BRALA01279
OG0007759	SCHMD15154, SCHMD24999	BRALA10072
OG0007761	SCHMD07223	BRALA05585
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	BRALA05304
OG0007764	SCHMD02517	BRALA34240
OG0007767	SCHMD08815	BRALA19625
OG0007771	SCHMD10247	BRALA17154
OG0007772	SCHMD02978	BRALA14256
OG0007773	SCHMD09375	BRALA11668, BRALA02134, BRALA11667, BRALA11666
OG0007774	SCHMD04593	BRALA09169, BRALA09172
OG0007775	SCHMD09981, SCHMD09982	BRALA29374
OG0007779	SCHMD01229	BRALA18122
OG0007782	SCHMD03677	BRALA03653
OG0007783	SCHMD07210	BRALA06375
OG0007785	SCHMD00785	BRALA20355
OG0007786	SCHMD23945	BRALA26160
OG0007787	SCHMD06132, SCHMD05625	BRALA12709
OG0007791	SCHMD06525	BRALA05718
OG0007794	SCHMD29276	BRALA27571
OG0007801	SCHMD00120	BRALA18634
OG0007803	SCHMD04261	BRALA12041
OG0007804	SCHMD06254	BRALA17552
OG0007810	SCHMD02712	BRALA25717
OG0007811	SCHMD17086, SCHMD14179	BRALA27274
OG0007812	SCHMD28383, SCHMD23641	BRALA10744
OG0007813	SCHMD00295	BRALA13378
OG0007814	SCHMD09526	BRALA21286
OG0007815	SCHMD25078	BRALA10697, BRALA10698
OG0007816	SCHMD10692	BRALA08675
OG0007820	SCHMD03191, SCHMD03190	BRALA30054
OG0007825	SCHMD10602	BRALA04064
OG0007826	SCHMD02236, SCHMD06089	BRALA33633
OG0007827	SCHMD11981	BRALA26239
OG0007829	SCHMD05047	BRALA12876
OG0007830	SCHMD06198	BRALA07914
OG0007831	SCHMD01922	BRALA34154
OG0007839	SCHMD23699, SCHMD26319, SCHMD22509	BRALA20987, BRALA17342
OG0007841	SCHMD04233	BRALA03622
OG0007845	SCHMD03208	BRALA19874
OG0007846	SCHMD02029	BRALA03073
OG0007848	SCHMD10763	BRALA12256
OG0007858	SCHMD16060	BRALA11551
OG0007870	SCHMD11483, SCHMD11481	BRALA33011
OG0007911	SCHMD03629	BRALA06532
OG0007913	SCHMD28174, SCHMD12506	BRALA17110
OG0007915	SCHMD17976	BRALA01542
OG0007916	SCHMD05238	BRALA19669
OG0007918	SCHMD04862	BRALA21791
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	BRALA22858
OG0007930	SCHMD23207	BRALA34955, BRALA03099
OG0007932	SCHMD05433	BRALA03325
OG0007933	SCHMD19133, SCHMD21326	BRALA02478
OG0007936	SCHMD13242	BRALA09697
OG0007942	SCHMD17044, SCHMD16825	BRALA01333
OG0007943	SCHMD05794	BRALA08955
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	BRALA22901
OG0007947	SCHMD01811	BRALA21953
OG0007952	SCHMD11422	BRALA04663
OG0007953	SCHMD10365	BRALA00144
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	BRALA29357
OG0007956	SCHMD08518	BRALA16558
OG0007957	SCHMD06225	BRALA10642
OG0007958	SCHMD06124	BRALA21738
OG0007962	SCHMD28715	BRALA26967
OG0007964	SCHMD18740	BRALA06725
OG0007966	SCHMD18759	BRALA04442
OG0007969	SCHMD22362	BRALA05303
OG0007970	SCHMD06415	BRALA05659
OG0007971	SCHMD18597, SCHMD10408	BRALA19533
OG0007972	SCHMD14212	BRALA17622, BRALA17623
OG0007976	SCHMD12628	BRALA06549
OG0007978	SCHMD06883	BRALA01087
OG0007979	SCHMD19003	BRALA15926
OG0007980	SCHMD14044, SCHMD16945	BRALA10770, BRALA10935
OG0007994	SCHMD14773	BRALA25978
OG0007996	SCHMD12658	BRALA27572
OG0007998	SCHMD09076	BRALA35540
OG0007999	SCHMD04760	BRALA09129
OG0008000	SCHMD06527	BRALA16665
OG0008002	SCHMD21980	BRALA09632
OG0008003	SCHMD11976	BRALA05438
OG0008004	SCHMD12085	BRALA19538
OG0008005	SCHMD17669, SCHMD20609	BRALA10917, BRALA10791
OG0008008	SCHMD10303	BRALA18635
OG0008016	SCHMD00413	BRALA15634
OG0008022	SCHMD11581	BRALA30758
OG0008025	SCHMD07224	BRALA06316
OG0008029	SCHMD05048	BRALA14999
OG0008030	SCHMD06361	BRALA07301
OG0008031	SCHMD07106	BRALA30757
OG0008036	SCHMD03105	BRALA11170
OG0008037	SCHMD06243	BRALA13459
OG0008038	SCHMD19808	BRALA00052
OG0008040	SCHMD02680	BRALA35286
OG0008041	SCHMD24202, SCHMD08618	BRALA15327
OG0008045	SCHMD01227	BRALA00416
OG0008048	SCHMD07498	BRALA17625
OG0008050	SCHMD06152	BRALA05347
OG0008051	SCHMD23274, SCHMD15079	BRALA06514
OG0008054	SCHMD17851	BRALA09180
OG0008056	SCHMD07503	BRALA12095
OG0008057	SCHMD03924	BRALA09187
OG0008059	SCHMD24524	BRALA11716
OG0008064	SCHMD26279, SCHMD28375	BRALA16954
OG0008069	SCHMD01844	BRALA05254
OG0008070	SCHMD03415	BRALA21954
OG0008073	SCHMD12143	BRALA18358
OG0008074	SCHMD11074, SCHMD06066	BRALA28413
OG0008078	SCHMD07891	BRALA13669
OG0008079	SCHMD20114	BRALA08589
OG0008081	SCHMD03406	BRALA03257
OG0008083	SCHMD06583	BRALA28836
OG0008085	SCHMD09017	BRALA16435, BRALA31770
OG0008091	SCHMD06256	BRALA30103
OG0008094	SCHMD15453	BRALA15291
OG0008100	SCHMD01273	BRALA16672
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	BRALA02796
OG0008103	SCHMD17469	BRALA34312
OG0008105	SCHMD14792	BRALA33680
OG0008107	SCHMD16301, SCHMD01772	BRALA07036
OG0008108	SCHMD04631	BRALA03352
OG0008109	SCHMD04630	BRALA30499
OG0008110	SCHMD13980, SCHMD18485	BRALA13888
OG0008112	SCHMD04834	BRALA22113
OG0008113	SCHMD11498	BRALA07943
OG0008119	SCHMD24314	BRALA28937
OG0008120	SCHMD22241	BRALA23874
OG0008122	SCHMD15610	BRALA26542
OG0008126	SCHMD10157, SCHMD27581	BRALA14557
OG0008127	SCHMD21817, SCHMD12498	BRALA11884
OG0008136	SCHMD15183	BRALA20212
OG0008138	SCHMD02934, SCHMD02933	BRALA35674
OG0008151	SCHMD14941	BRALA03631, BRALA03632
OG0008200	SCHMD23028	BRALA20228, BRALA15149
OG0008203	SCHMD02500	BRALA03991
OG0008204	SCHMD15894	BRALA33352
OG0008205	SCHMD00909	BRALA21784
OG0008208	SCHMD04911	BRALA20062
OG0008211	SCHMD11666	BRALA18220
OG0008212	SCHMD05860	BRALA24855, BRALA00330
OG0008214	SCHMD04130	BRALA34414, BRALA05477
OG0008215	SCHMD05834	BRALA22956
OG0008216	SCHMD25991, SCHMD19838	BRALA22497
OG0008220	SCHMD04569	BRALA11793
OG0008224	SCHMD03864	BRALA19108
OG0008225	SCHMD01718	BRALA08069
OG0008235	SCHMD07839	BRALA05497
OG0008238	SCHMD10302	BRALA15105
OG0008241	SCHMD24646, SCHMD22486	BRALA09191
OG0008245	SCHMD03524	BRALA23605
OG0008246	SCHMD09146, SCHMD06332	BRALA04540
OG0008249	SCHMD19574	BRALA05292
OG0008259	SCHMD23077	BRALA13760
OG0008262	SCHMD06201	BRALA02776
OG0008264	SCHMD01840	BRALA08405
OG0008268	SCHMD13577	BRALA03654
OG0008269	SCHMD14580	BRALA18372
OG0008271	SCHMD01219	BRALA13152
OG0008275	SCHMD02126	BRALA28211
OG0008281	SCHMD05027	BRALA11926
OG0008283	SCHMD05016	BRALA17761
OG0008286	SCHMD05658	BRALA21994
OG0008294	SCHMD12151	BRALA16279
OG0008295	SCHMD09987	BRALA31051
OG0008296	SCHMD23760, SCHMD23561	BRALA13383
OG0008300	SCHMD08547	BRALA03675
OG0008303	SCHMD06531, SCHMD06532	BRALA20895
OG0008304	SCHMD07113	BRALA31258
OG0008318	SCHMD10002	BRALA10037
OG0008324	SCHMD07992	BRALA28417
OG0008327	SCHMD12357	BRALA18892
OG0008328	SCHMD06103, SCHMD12177, SCHMD10759	BRALA28850
OG0008329	SCHMD01432	BRALA14806
OG0008330	SCHMD15310	BRALA12008
OG0008335	SCHMD12743	BRALA05150
OG0008341	SCHMD06774	BRALA24420
OG0008347	SCHMD21329, SCHMD12927	BRALA07053
OG0008348	SCHMD08325	BRALA02881
OG0008353	SCHMD20072	BRALA20086
OG0008355	SCHMD14137	BRALA31283
OG0008378	SCHMD15522, SCHMD18749	BRALA00143
OG0008381	SCHMD25812, SCHMD08479	BRALA34490
OG0008383	SCHMD08350	BRALA34425, BRALA34686
OG0008387	SCHMD17311	BRALA27580
OG0008388	SCHMD17716	BRALA22482
OG0008390	SCHMD00088, SCHMD04614	BRALA05244
OG0008392	SCHMD22569	BRALA06321
OG0008401	SCHMD14767	BRALA17999
OG0008403	SCHMD28274	BRALA24505
OG0008404	SCHMD00779	BRALA23651
OG0008410	SCHMD12848	BRALA17049
OG0008412	SCHMD01597	BRALA13554
OG0008416	SCHMD11640	BRALA17626
OG0008418	SCHMD04131	BRALA06091
OG0008419	SCHMD28879	BRALA13393
OG0008422	SCHMD08546	BRALA18880
OG0008424	SCHMD01987	BRALA14612
OG0008427	SCHMD14294, SCHMD08805	BRALA08333
OG0008432	SCHMD29562	BRALA18703
OG0008444	SCHMD03971	BRALA22302
OG0008450	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146	BRALA34938
OG0008450	SCHMD18562	BRALA31984
OG0008453	SCHMD00408	BRALA07678
OG0008462	SCHMD11391	BRALA14603
OG0008468	SCHMD12601	BRALA17335
OG0008478	SCHMD05277	BRALA07281
OG0008507	SCHMD19330	BRALA15057
OG0008516	SCHMD16129	BRALA10786, BRALA10911
OG0008524	SCHMD13695, SCHMD25478	BRALA34791, BRALA35810
OG0008526	SCHMD17941, SCHMD24409	BRALA01004
OG0008538	SCHMD28015, SCHMD06259	BRALA11832
OG0008540	SCHMD02327	BRALA07940
OG0008544	SCHMD05484	BRALA17943
OG0008545	SCHMD26323	BRALA17948
OG0008547	SCHMD19977	BRALA05481
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	BRALA01988
OG0008563	SCHMD02550	BRALA29273
OG0008578	SCHMD01971, SCHMD08082	BRALA03455
OG0008591	SCHMD01982	BRALA15014
OG0008592	SCHMD21494	BRALA18436
OG0008594	SCHMD18024	BRALA07379
OG0008597	SCHMD01608	BRALA28968
OG0008601	SCHMD29284, SCHMD21138, SCHMD24337	BRALA20388
OG0008606	SCHMD09991	BRALA09692
OG0008607	SCHMD01977	BRALA27393
OG0008613	SCHMD26366	BRALA15326
OG0008620	SCHMD03945	BRALA09482
OG0008629	SCHMD07406	BRALA21752
OG0008633	SCHMD15809	BRALA22271
OG0008634	SCHMD07070	BRALA22279
OG0008637	SCHMD27615, SCHMD20972	BRALA15802
OG0008639	SCHMD06381	BRALA29796
OG0008641	SCHMD18073	BRALA29471
OG0008642	SCHMD20760	BRALA28732
OG0008644	SCHMD25942, SCHMD07785	BRALA16311
OG0008646	SCHMD14922	BRALA18831, BRALA18832
OG0008654	SCHMD24064	BRALA27377
OG0008659	SCHMD12477, SCHMD07365	BRALA28628
OG0008660	SCHMD00430	BRALA16548
OG0008662	SCHMD04637	BRALA00592
OG0008663	SCHMD04984	BRALA34276
OG0008665	SCHMD23777	BRALA06807
OG0008673	SCHMD24760, SCHMD26780	BRALA20899
OG0008676	SCHMD04870	BRALA07254
OG0008680	SCHMD00431	BRALA21682
OG0008681	SCHMD25534	BRALA10215
OG0008720	SCHMD13596	BRALA27056
OG0008720	SCHMD17911, SCHMD00379, SCHMD15467, SCHMD29511, SCHMD04302, SCHMD09883, SCHMD15283, SCHMD13913, SCHMD04496, SCHMD21454, SCHMD20133	BRALA20012
OG0008753	SCHMD08078	BRALA02594
OG0008760	SCHMD15549	BRALA14035
OG0008762	SCHMD10840	BRALA21759
OG0008770	SCHMD21468	BRALA28302
OG0008772	SCHMD13781	BRALA21472
OG0008773	SCHMD10246	BRALA34139
OG0008781	SCHMD02983	BRALA24780, BRALA19813
OG0008789	SCHMD02275	BRALA22759
OG0008793	SCHMD12912	BRALA25531
OG0008794	SCHMD07174	BRALA31199
OG0008797	SCHMD22432	BRALA14918
OG0008806	SCHMD16582, SCHMD26199	BRALA06332
OG0008808	SCHMD16197, SCHMD25440, SCHMD11742, SCHMD06923	BRALA29294
OG0008810	SCHMD09581	BRALA25429
OG0008811	SCHMD19518	BRALA21997
OG0008822	SCHMD12902	BRALA06559
OG0008824	SCHMD07471	BRALA02996
OG0008828	SCHMD05593	BRALA04831
OG0008831	SCHMD06242	BRALA23986
OG0008832	SCHMD13665	BRALA05684
OG0008833	SCHMD05260	BRALA13348
OG0008834	SCHMD00573	BRALA01773
OG0008835	SCHMD07136	BRALA13701
OG0008836	SCHMD17978	BRALA24617
OG0008837	SCHMD09041	BRALA17709
OG0008847	SCHMD08182	BRALA24430
OG0008848	SCHMD15793, SCHMD13018	BRALA21485
OG0008851	SCHMD03782	BRALA28866
OG0008858	SCHMD07838	BRALA16272
OG0008868	SCHMD02558	BRALA11155
OG0008872	SCHMD07607	BRALA05136
OG0008884	SCHMD18224	BRALA35082, BRALA35156
OG0008884	SCHMD28156, SCHMD28998, SCHMD26862, SCHMD23378, SCHMD24224	BRALA02176
OG0008892	SCHMD28644, SCHMD20329	BRALA11439
OG0008896	SCHMD19136	BRALA03211
OG0008900	SCHMD04043	BRALA31034
OG0008903	SCHMD15652, SCHMD15797	BRALA17180
OG0008907	SCHMD23807, SCHMD20952	BRALA06239
OG0008913	SCHMD01125	BRALA18540
OG0008924	SCHMD00162	BRALA22720
OG0008925	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991	BRALA17172, BRALA17171
OG0008936	SCHMD22583	BRALA21719, BRALA35448
OG0008938	SCHMD01642	BRALA33318
OG0008984	SCHMD10198	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008989	SCHMD00674	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008990	SCHMD05053	BRALA07068
OG0009048	SCHMD29737, SCHMD28959, SCHMD11218	BRALA22478
OG0009055	SCHMD03089	BRALA30859, BRALA27360
OG0009067	SCHMD10912, SCHMD09596	BRALA12094
OG0009078	SCHMD03858	BRALA27983
OG0009082	SCHMD09430	BRALA04176
OG0009089	SCHMD05973	BRALA03720
OG0009104	SCHMD29841	BRALA13053
OG0009105	SCHMD29027	BRALA20875
OG0009106	SCHMD05883	BRALA13469, BRALA13470
OG0009111	SCHMD19220	BRALA29048
OG0009115	SCHMD04961, SCHMD24724	BRALA05149
OG0009119	SCHMD10818	BRALA20080
OG0009135	SCHMD06725	BRALA19626
OG0009137	SCHMD04329	BRALA10897
OG0009145	SCHMD10149	BRALA16160
OG0009148	SCHMD19404, SCHMD21450	BRALA01566
OG0009158	SCHMD22115, SCHMD14429	BRALA10838
OG0009162	SCHMD00965	BRALA35837
OG0009176	SCHMD01852	BRALA27004, BRALA05657
OG0009191	SCHMD06761, SCHMD07302	BRALA34963
OG0009196	SCHMD17104, SCHMD11345	BRALA11271
OG0009197	SCHMD27935	BRALA16159
OG0009203	SCHMD14775	BRALA20170, BRALA18997
OG0009225	SCHMD06569, SCHMD09095	BRALA00399
OG0009298	SCHMD15305, SCHMD26717	BRALA23723
OG0009301	SCHMD01948	BRALA22294
OG0009310	SCHMD26041	BRALA28856
OG0009312	SCHMD09261	BRALA08769
OG0009313	SCHMD20612	BRALA13086
OG0009323	SCHMD03657	BRALA01975
OG0009327	SCHMD04221	BRALA08860
OG0009345	SCHMD08673	BRALA10703
OG0009349	SCHMD02982	BRALA07395
OG0009353	SCHMD06304	BRALA03889
OG0009354	SCHMD17497, SCHMD28856	BRALA26573
OG0009357	SCHMD02555	BRALA05243
OG0009359	SCHMD26564	BRALA01641, BRALA15073, BRALA15071
OG0009364	SCHMD06559, SCHMD24506, SCHMD13541	BRALA21214
OG0009369	SCHMD07238	BRALA12716
OG0009385	SCHMD04877	BRALA17721
OG0009390	SCHMD09711, SCHMD01168	BRALA28964
OG0009396	SCHMD29213, SCHMD13437	BRALA09780
OG0009400	SCHMD06073	BRALA13658, BRALA13659
OG0009405	SCHMD10463	BRALA13525
OG0009409	SCHMD14065	BRALA21694
OG0009413	SCHMD25631	BRALA26269
OG0009415	SCHMD20606	BRALA11437
OG0009427	SCHMD16975	BRALA13784
OG0009434	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181	BRALA29421
OG0009437	SCHMD05788, SCHMD07312, SCHMD22677, SCHMD17989, SCHMD15032, SCHMD11614, SCHMD15936, SCHMD10869, SCHMD28327, SCHMD19394, SCHMD18262	BRALA20761
OG0009441	SCHMD18174	BRALA12121, BRALA12119
OG0009441	SCHMD03293, SCHMD01352	BRALA32111
OG0009451	SCHMD01015	BRALA21705
OG0009486	SCHMD28400	BRALA18698, BRALA18699
OG0009495	SCHMD25262, SCHMD05721	BRALA34569
OG0009495	SCHMD18790, SCHMD10165	BRALA31875, BRALA33663, BRALA23007
OG0009563	SCHMD05017	BRALA32044, BRALA17762
OG0009577	SCHMD05317	BRALA29076
OG0009579	SCHMD29703, SCHMD23565, SCHMD03414	BRALA18808
OG0009591	SCHMD27085, SCHMD23257	BRALA04414, BRALA20890
OG0009596	SCHMD09195	BRALA10705
OG0009601	SCHMD19448	BRALA14238
OG0009611	SCHMD22551	BRALA31021
OG0009612	SCHMD15711	BRALA22746
