Orthogroup	LYTVA_ok	ORYLA
OG0000966	LYTVA_03424, LYTVA_03969	ORYLA19569, ORYLA17821, ORYLA02666
OG0000967	LYTVA_23088	ORYLA04076
OG0000967	LYTVA_06230, LYTVA_06235	ORYLA19755, ORYLA04962
OG0000968	LYTVA_05135	ORYLA17573
OG0000969	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691	ORYLA05704
OG0000970	LYTVA_26609	ORYLA17254, ORYLA02643
OG0000972	LYTVA_27486	ORYLA17856
OG0000972	LYTVA_02986, LYTVA_11435	ORYLA03686, ORYLA18142
OG0000973	LYTVA_03075	ORYLA01659
OG0000974	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617	ORYLA03871
OG0000979	LYTVA_01203, LYTVA_09230	ORYLA04958, ORYLA04959
OG0000981	LYTVA_29882	ORYLA02383, ORYLA17398
OG0000982	LYTVA_01090	ORYLA13484, ORYLA06837, ORYLA05721, ORYLA17666, ORYLA02909
OG0000984	LYTVA_20605	ORYLA14092
OG0000984	LYTVA_23816, LYTVA_17983	ORYLA13312
OG0000985	LYTVA_22922	ORYLA02598, ORYLA08267, ORYLA04784, ORYLA01425
OG0000986	LYTVA_05339	ORYLA02693, ORYLA17557
OG0000987	LYTVA_29210	ORYLA08918, ORYLA06392, ORYLA13755, ORYLA15702, ORYLA09779
OG0000988	LYTVA_10317, LYTVA_11083	ORYLA19585, ORYLA02424, ORYLA02425, ORYLA13645
OG0000992	LYTVA_01840	ORYLA16313, ORYLA19691
OG0000994	LYTVA_00968	ORYLA11419
OG0000994	LYTVA_25056	ORYLA18398
OG0000995	LYTVA_15991	ORYLA00280, ORYLA17021, ORYLA08300, ORYLA16326, ORYLA07992
OG0000997	LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467	ORYLA12756
OG0000999	LYTVA_17675, LYTVA_00175	ORYLA17143, ORYLA07960, ORYLA15047
OG0001000	LYTVA_27555	ORYLA09416, ORYLA00982, ORYLA11450
OG0001001	LYTVA_02181	ORYLA04326, ORYLA07294
OG0001001	LYTVA_06547, LYTVA_09209	ORYLA08735, ORYLA09611
OG0001002	LYTVA_01211	ORYLA07974, ORYLA08682
OG0001003	LYTVA_24521	ORYLA17863, ORYLA04404
OG0001004	LYTVA_04637	ORYLA17120
OG0001005	LYTVA_12001	ORYLA18997
OG0001005	LYTVA_29339	ORYLA13716, ORYLA13692, ORYLA18566, ORYLA18531, ORYLA19208
OG0001006	LYTVA_30116	ORYLA00587
OG0001006	LYTVA_11326	ORYLA17469, ORYLA06935
OG0001007	LYTVA_09219	ORYLA17844
OG0001008	LYTVA_14143	ORYLA10968, ORYLA12088
OG0001009	LYTVA_22507, LYTVA_22506	ORYLA10070, ORYLA02205
OG0001016	LYTVA_27385, LYTVA_23205	ORYLA08912
OG0001016	LYTVA_10008	ORYLA08838
OG0001018	LYTVA_08364	ORYLA04621
OG0001021	LYTVA_30213	ORYLA19735
OG0001022	LYTVA_29702, LYTVA_07313	ORYLA13121, ORYLA06595, ORYLA08639, ORYLA08638, ORYLA08637, ORYLA09711, ORYLA09710, ORYLA01094, ORYLA01093
OG0001023	LYTVA_29811	ORYLA11181, ORYLA12354, ORYLA13986
OG0001024	LYTVA_13785, LYTVA_28952	ORYLA18366
OG0001026	LYTVA_26222	ORYLA08000, ORYLA00251, ORYLA17169
OG0001027	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025	ORYLA10175
OG0001028	LYTVA_02453	ORYLA13607, ORYLA13608, ORYLA14880, ORYLA12157, ORYLA17489, ORYLA17310
OG0001029	LYTVA_00344	ORYLA15182, ORYLA07577
OG0001029	LYTVA_09938	ORYLA04296, ORYLA09423, ORYLA11605, ORYLA05963, ORYLA02036
OG0001030	LYTVA_13104	ORYLA06855, ORYLA12212
OG0001031	LYTVA_13786	ORYLA05281
OG0001031	LYTVA_02087	ORYLA00443
OG0001032	LYTVA_23396	ORYLA06882, ORYLA13285, ORYLA13284, ORYLA06883, ORYLA13286, ORYLA02881, ORYLA02880, ORYLA18152
OG0001033	LYTVA_27425	ORYLA02412, ORYLA17551
OG0001034	LYTVA_22671, LYTVA_06987, LYTVA_06988, LYTVA_22670	ORYLA16497, ORYLA08333, ORYLA09185
OG0001036	LYTVA_01189	ORYLA15963, ORYLA02163, ORYLA05632
OG0001037	LYTVA_07115	ORYLA18034, ORYLA02947, ORYLA08956
OG0001039	LYTVA_28151	ORYLA17932
OG0001039	LYTVA_04517	ORYLA14221
OG0001042	LYTVA_13445	ORYLA20004, ORYLA16045, ORYLA14257, ORYLA15929, ORYLA14996, ORYLA11093
OG0001047	LYTVA_10366, LYTVA_28083	ORYLA03716, ORYLA03850, ORYLA03098, ORYLA01025
OG0001048	LYTVA_00731, LYTVA_09405	ORYLA17951, ORYLA07722, ORYLA05078, ORYLA02542, ORYLA04597
OG0001049	LYTVA_25001, LYTVA_11198	ORYLA13294, ORYLA06586
OG0001049	LYTVA_09888	ORYLA03790, ORYLA15642
OG0001050	LYTVA_04036, LYTVA_16457	ORYLA15890, ORYLA11461, ORYLA12452, ORYLA15112, ORYLA06038
OG0001052	LYTVA_03660	ORYLA04967, ORYLA04966, ORYLA02277
OG0001053	LYTVA_05734	ORYLA20458
OG0001054	LYTVA_03436	ORYLA05817, ORYLA00804, ORYLA00542, ORYLA16915, ORYLA16783, ORYLA01880, ORYLA05818
OG0001058	LYTVA_02007	ORYLA02850, ORYLA17789, ORYLA03281, ORYLA03823
OG0001059	LYTVA_00483	ORYLA07025, ORYLA11863
OG0001062	LYTVA_17131, LYTVA_15828	ORYLA17093, ORYLA00055, ORYLA13062, ORYLA07081, ORYLA13265
OG0001063	LYTVA_19095	ORYLA04692
OG0001065	LYTVA_23523	ORYLA10407, ORYLA11700
OG0001067	LYTVA_25739, LYTVA_17028	ORYLA09765, ORYLA19474
OG0001068	LYTVA_12120	ORYLA08837, ORYLA01885, ORYLA05843
OG0001072	LYTVA_21778	ORYLA17591
OG0001072	LYTVA_21225	ORYLA18588
OG0001073	LYTVA_18221	ORYLA01147, ORYLA12256
OG0001075	LYTVA_24384	ORYLA05471, ORYLA05470, ORYLA05472, ORYLA10387
OG0001076	LYTVA_12589	ORYLA04025, ORYLA03193, ORYLA12782
OG0001077	LYTVA_07624	ORYLA06555
OG0001077	LYTVA_20896	ORYLA01775
OG0001078	LYTVA_23690, LYTVA_03209	ORYLA11135, ORYLA15991, ORYLA14030, ORYLA16359, ORYLA08030, ORYLA19617
OG0001079	LYTVA_13000	ORYLA13958, ORYLA14764, ORYLA20201
OG0001080	LYTVA_00946	ORYLA06070
OG0001080	LYTVA_26032	ORYLA01954, ORYLA12745
OG0001081	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917	ORYLA12631, ORYLA12630
OG0001082	LYTVA_06685	ORYLA16190, ORYLA14374
OG0001083	LYTVA_15288	ORYLA08355, ORYLA01216, ORYLA10438
OG0001085	LYTVA_28264	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405
OG0001086	LYTVA_27406	ORYLA03507, ORYLA10518, ORYLA10517, ORYLA01082, ORYLA04201
OG0001089	LYTVA_22672	ORYLA06013, ORYLA06012
OG0001092	LYTVA_01908	ORYLA00474
OG0001092	LYTVA_21143	ORYLA00476
OG0001093	LYTVA_20171, LYTVA_15549	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876
OG0001094	LYTVA_15558, LYTVA_15559	ORYLA10145, ORYLA01044, ORYLA11275, ORYLA05201
OG0001095	LYTVA_10435	ORYLA13938, ORYLA08700, ORYLA02122
OG0001101	LYTVA_28690	ORYLA10929
OG0001102	LYTVA_04384	ORYLA05217
OG0001102	LYTVA_27846, LYTVA_04692	ORYLA05138, ORYLA20024
OG0001103	LYTVA_29667, LYTVA_02741	ORYLA08995
OG0001104	LYTVA_25180	ORYLA12177
OG0001105	LYTVA_23898	ORYLA03632
OG0001106	LYTVA_04820	ORYLA20354
OG0001108	LYTVA_12879	ORYLA18375
OG0001109	LYTVA_21949	ORYLA16661, ORYLA14078
OG0001110	LYTVA_06257	ORYLA08952, ORYLA02458, ORYLA08953, ORYLA18020
OG0001112	LYTVA_07658	ORYLA12894, ORYLA09914, ORYLA08799
OG0001113	LYTVA_28836	ORYLA16987
OG0001114	LYTVA_21386	ORYLA12632, ORYLA12633, ORYLA14795, ORYLA05778
OG0001115	LYTVA_02273, LYTVA_24204	ORYLA15699, ORYLA13897, ORYLA14688, ORYLA10923
OG0001118	LYTVA_14341	ORYLA10960
OG0001119	LYTVA_05961	ORYLA09259
OG0001120	LYTVA_20018	ORYLA09736
OG0001120	LYTVA_08711	ORYLA03903, ORYLA01234
OG0001121	LYTVA_15718	ORYLA05153, ORYLA20092
OG0001123	LYTVA_01308	ORYLA09262
OG0001123	LYTVA_15011	ORYLA17704
OG0001123	LYTVA_01705, LYTVA_12884	ORYLA17703
OG0001124	LYTVA_16535	ORYLA08277
OG0001124	LYTVA_12081	ORYLA02278
OG0001126	LYTVA_13765	ORYLA14267
OG0001127	LYTVA_20907	ORYLA06210, ORYLA08911
OG0001129	LYTVA_14702	ORYLA15169, ORYLA12442
OG0001132	LYTVA_01795	ORYLA15693
OG0001133	LYTVA_21722	ORYLA01655
OG0001133	LYTVA_13505, LYTVA_08035	ORYLA02500
OG0001134	LYTVA_23641	ORYLA16671
OG0001137	LYTVA_08712	ORYLA03035, ORYLA00090, ORYLA03842
OG0001138	LYTVA_06752	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997
OG0001139	LYTVA_17543	ORYLA14857, ORYLA11008
OG0001141	LYTVA_29978, LYTVA_25914, LYTVA_10307	ORYLA02472, ORYLA17498
OG0001142	LYTVA_17988	ORYLA07693
OG0001143	LYTVA_01170	ORYLA11035, ORYLA12195, ORYLA06058
OG0001144	LYTVA_24625	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835
OG0001146	LYTVA_06824	ORYLA13499, ORYLA13500, ORYLA15595, ORYLA07425
OG0001149	LYTVA_04169, LYTVA_25161	ORYLA01670, ORYLA13258
OG0001155	LYTVA_05140	ORYLA02504, ORYLA02505
OG0001155	LYTVA_22105	ORYLA03252
OG0001156	LYTVA_22449	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003
OG0001158	LYTVA_13180, LYTVA_17437	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120
OG0001159	LYTVA_23740	ORYLA10160, ORYLA05356
OG0001160	LYTVA_26964	ORYLA11144, ORYLA18207
OG0001161	LYTVA_10014	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	LYTVA_28314, LYTVA_24093	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	LYTVA_24878, LYTVA_28270	ORYLA08093, ORYLA04995
OG0001165	LYTVA_04541, LYTVA_04542	ORYLA11504
OG0001165	LYTVA_17460, LYTVA_14088	ORYLA09619
OG0001166	LYTVA_02438	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	LYTVA_19097	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	LYTVA_03414	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	LYTVA_06902	ORYLA03593
OG0001170	LYTVA_06397, LYTVA_13191	ORYLA03658
OG0001171	LYTVA_23053	ORYLA09088
OG0001172	LYTVA_22652	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	LYTVA_29661	ORYLA09708, ORYLA16481
OG0001175	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054	ORYLA17323, ORYLA17834, ORYLA02704
OG0001177	LYTVA_26801	ORYLA07071
OG0001177	LYTVA_03786	ORYLA17818
OG0001178	LYTVA_02324	ORYLA12858
OG0001178	LYTVA_25867	ORYLA09479
OG0001179	LYTVA_26628	ORYLA12445
OG0001179	LYTVA_09673	ORYLA14131
OG0001180	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852	ORYLA18502, ORYLA14974, ORYLA18703, ORYLA18702, ORYLA12603
OG0001181	LYTVA_10373	ORYLA09302, ORYLA06967, ORYLA16422
OG0001182	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539	ORYLA04656, ORYLA10537, ORYLA17798, ORYLA12681
OG0001184	LYTVA_02863, LYTVA_18281	ORYLA01867
OG0001184	LYTVA_26638, LYTVA_24278	ORYLA12325
OG0001185	LYTVA_09656	ORYLA01991, ORYLA19744, ORYLA04885
OG0001186	LYTVA_28926	ORYLA06474, ORYLA12462, ORYLA14584
OG0001186	LYTVA_01688	ORYLA12305
OG0001187	LYTVA_15913	ORYLA14064
OG0001188	LYTVA_25404	ORYLA07684, ORYLA03103, ORYLA10083, ORYLA04742
OG0001190	LYTVA_06830	ORYLA10580, ORYLA14507, ORYLA10859
OG0001196	LYTVA_03677	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	LYTVA_08630	ORYLA13277
OG0001198	LYTVA_09572, LYTVA_09571	ORYLA15038
OG0001199	LYTVA_13204	ORYLA11679
OG0001201	LYTVA_16866, LYTVA_02039	ORYLA15310
OG0001202	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829	ORYLA09275
OG0001204	LYTVA_12790	ORYLA04102, ORYLA03247
OG0001205	LYTVA_09031	ORYLA11970, ORYLA10540
OG0001207	LYTVA_05411	ORYLA10023
OG0001207	LYTVA_20519, LYTVA_10763	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	LYTVA_13276	ORYLA06825, ORYLA09868, ORYLA01795
OG0001210	LYTVA_19275	ORYLA11799
OG0001210	LYTVA_04311	ORYLA06775
OG0001211	LYTVA_22456, LYTVA_02722	ORYLA20079, ORYLA07900
OG0001213	LYTVA_07548, LYTVA_11628	ORYLA08112
OG0001215	LYTVA_14835	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	LYTVA_09816	ORYLA07420
OG0001217	LYTVA_22786	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001217	LYTVA_21151	ORYLA10337
OG0001218	LYTVA_26113	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	LYTVA_15579	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	LYTVA_16053	ORYLA02345
OG0001221	LYTVA_14047	ORYLA07491
OG0001223	LYTVA_21037	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	LYTVA_18212	ORYLA16020
OG0001225	LYTVA_24620	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001230	LYTVA_07788	ORYLA05997
OG0001231	LYTVA_07439	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	LYTVA_24297	ORYLA17130
OG0001233	LYTVA_06716	ORYLA07453
OG0001235	LYTVA_09457, LYTVA_22126, LYTVA_21631, LYTVA_21516	ORYLA16914, ORYLA20442
OG0001235	LYTVA_12182, LYTVA_23930, LYTVA_04433, LYTVA_03757, LYTVA_17533, LYTVA_10428, LYTVA_26099, LYTVA_17696	ORYLA06221, ORYLA03888, ORYLA19339
OG0001236	LYTVA_24738, LYTVA_21569	ORYLA05535
OG0001237	LYTVA_26239, LYTVA_06734	ORYLA14669
OG0001238	LYTVA_30061	ORYLA07056
OG0001239	LYTVA_29779	ORYLA14159, ORYLA20197
OG0001240	LYTVA_24587	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	LYTVA_01648	ORYLA15497
OG0001242	LYTVA_24858, LYTVA_25798	ORYLA09141, ORYLA18475
OG0001243	LYTVA_04835	ORYLA07317, ORYLA07318, ORYLA12130
OG0001245	LYTVA_16858	ORYLA00901, ORYLA00456, ORYLA04906
OG0001247	LYTVA_23646	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	LYTVA_00986, LYTVA_16637	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001249	LYTVA_03472	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089
OG0001250	LYTVA_23037	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	LYTVA_12207	ORYLA08970
OG0001252	LYTVA_28229, LYTVA_04840	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	LYTVA_02267	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	LYTVA_26444	ORYLA12036, ORYLA14643
OG0001256	LYTVA_27563	ORYLA10228
OG0001261	LYTVA_10322	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076, LYTVA_09252	ORYLA02427
OG0001263	LYTVA_17717, LYTVA_22972	ORYLA17939, ORYLA08064
OG0001263	LYTVA_09084	ORYLA07820, ORYLA17132
OG0001264	LYTVA_07325	ORYLA13965, ORYLA12302, ORYLA02150
OG0001267	LYTVA_08091	ORYLA18685
OG0001267	LYTVA_09343	ORYLA17985, ORYLA00677
OG0001268	LYTVA_20779	ORYLA00335
OG0001270	LYTVA_18319	ORYLA18804
OG0001271	LYTVA_09608	ORYLA09251, ORYLA07889, ORYLA14013
OG0001272	LYTVA_27489	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178
OG0001274	LYTVA_02869	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	LYTVA_16368	ORYLA11544
OG0001275	LYTVA_15957	ORYLA11543
OG0001276	LYTVA_24445	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	LYTVA_12248, LYTVA_16623	ORYLA16678, ORYLA00727
OG0001279	LYTVA_22555	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001283	LYTVA_17951	ORYLA20044, ORYLA20045, ORYLA14193, ORYLA09723, ORYLA13051, ORYLA08577, ORYLA10812
OG0001284	LYTVA_30054, LYTVA_01526	ORYLA09027
OG0001284	LYTVA_15592	ORYLA01634, ORYLA14635
OG0001287	LYTVA_06176	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	LYTVA_10306	ORYLA14902, ORYLA02420
OG0001290	LYTVA_13603	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	LYTVA_11712	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	LYTVA_22168	ORYLA09364, ORYLA10046
OG0001293	LYTVA_07691	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	LYTVA_19271	ORYLA10122
OG0001295	LYTVA_15580	ORYLA09900
OG0001296	LYTVA_20224	ORYLA07385, ORYLA00095, ORYLA19357
OG0001297	LYTVA_14610	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	LYTVA_05607, LYTVA_03792	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	LYTVA_08998	ORYLA05687
OG0001305	LYTVA_15520	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	LYTVA_06210	ORYLA06638, ORYLA13454
OG0001308	LYTVA_06427, LYTVA_08159	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	LYTVA_11009, LYTVA_28629, LYTVA_28628	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	LYTVA_08839	ORYLA10760
OG0001310	LYTVA_04185, LYTVA_11415	ORYLA12263
OG0001311	LYTVA_28955	ORYLA02079, ORYLA06081
OG0001311	LYTVA_10099	ORYLA06033, ORYLA01860
OG0001312	LYTVA_06396	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001315	LYTVA_24055	ORYLA16949
OG0001316	LYTVA_13297, LYTVA_13299	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	LYTVA_09521	ORYLA18001
OG0001318	LYTVA_16780	ORYLA08255
OG0001318	LYTVA_28059	ORYLA09731
OG0001319	LYTVA_24409	ORYLA00925
OG0001319	LYTVA_24410	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	LYTVA_09922	ORYLA11905
OG0001322	LYTVA_14240, LYTVA_03712	ORYLA12031
OG0001322	LYTVA_08843	ORYLA03496
OG0001324	LYTVA_00291	ORYLA08370
OG0001326	LYTVA_02897	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	LYTVA_12279	ORYLA11280, ORYLA14397
OG0001329	LYTVA_29340	ORYLA10954, ORYLA14747
OG0001330	LYTVA_04759	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	LYTVA_16616	ORYLA00931, ORYLA03956
OG0001332	LYTVA_11322	ORYLA07497
OG0001333	LYTVA_22466	ORYLA17399, ORYLA07772
OG0001341	LYTVA_05973	ORYLA14314
OG0001344	LYTVA_02352	ORYLA02700
OG0001345	LYTVA_20477	ORYLA15535
OG0001348	LYTVA_20545	ORYLA19323
OG0001348	LYTVA_22256	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	LYTVA_08886, LYTVA_25134	ORYLA06653
OG0001351	LYTVA_25655	ORYLA09616, ORYLA08732
OG0001353	LYTVA_10030	ORYLA11826
OG0001353	LYTVA_22573	ORYLA06297, ORYLA20269
OG0001354	LYTVA_28511	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	LYTVA_11629	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	LYTVA_28992	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	LYTVA_01328	ORYLA07719, ORYLA10513, ORYLA03046
OG0001358	LYTVA_28060	ORYLA11553
OG0001360	LYTVA_28373, LYTVA_27643	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	LYTVA_24814	ORYLA12083, ORYLA10943
OG0001362	LYTVA_10356	ORYLA18007
OG0001363	LYTVA_09257, LYTVA_18119	ORYLA06964, ORYLA02934
OG0001364	LYTVA_09892	ORYLA07287, ORYLA06962
OG0001365	LYTVA_25618, LYTVA_24140, LYTVA_11701, LYTVA_00097, LYTVA_24131	ORYLA09935, ORYLA07169, ORYLA00431
OG0001366	LYTVA_01522	ORYLA19471
OG0001367	LYTVA_20815	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001369	LYTVA_05062	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	LYTVA_22074	ORYLA12598, ORYLA14966
OG0001371	LYTVA_08478, LYTVA_25037	ORYLA00720
OG0001372	LYTVA_11215	ORYLA13141
OG0001373	LYTVA_08692	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	LYTVA_02702	ORYLA12417, ORYLA12418
OG0001376	LYTVA_29983	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	LYTVA_21846	ORYLA07389, ORYLA04674
OG0001378	LYTVA_17384	ORYLA04943
OG0001379	LYTVA_28884	ORYLA12825
OG0001380	LYTVA_29108	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	LYTVA_20781	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	LYTVA_06738	ORYLA16357
OG0001387	LYTVA_23743	ORYLA15977
OG0001389	LYTVA_23428	ORYLA12186, ORYLA07219, ORYLA20465
OG0001394	LYTVA_27589	ORYLA01444, ORYLA19504
OG0001394	LYTVA_27588	ORYLA01445
OG0001395	LYTVA_29626	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	LYTVA_19050	ORYLA01225, ORYLA05017
OG0001397	LYTVA_23784	ORYLA08172
OG0001399	LYTVA_11204	ORYLA04243
OG0001399	LYTVA_26875	ORYLA18690
OG0001400	LYTVA_25761	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	LYTVA_01375	ORYLA17574, ORYLA03602
OG0001403	LYTVA_25904, LYTVA_16669, LYTVA_07690	ORYLA17267
OG0001404	LYTVA_03852	ORYLA20012
OG0001405	LYTVA_11923	ORYLA12568, ORYLA05423
OG0001405	LYTVA_13898	ORYLA07257
OG0001406	LYTVA_02505	ORYLA13300, ORYLA07680, ORYLA01398
OG0001409	LYTVA_11490	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	LYTVA_26149	ORYLA16518
OG0001412	LYTVA_29467	ORYLA17594
OG0001413	LYTVA_22106	ORYLA17782
OG0001414	LYTVA_18745	ORYLA05226
OG0001414	LYTVA_15413	ORYLA18972
OG0001415	LYTVA_04754	ORYLA17926
OG0001416	LYTVA_10946	ORYLA16022, ORYLA14442
OG0001417	LYTVA_15358	ORYLA00545
OG0001418	LYTVA_00553	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	LYTVA_27301	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	LYTVA_11976	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	LYTVA_26131	ORYLA11990, ORYLA11681
OG0001422	LYTVA_28672	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	LYTVA_12091, LYTVA_28484	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	LYTVA_01086	ORYLA13598
OG0001425	LYTVA_20870	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	LYTVA_08328	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	LYTVA_04004	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001430	LYTVA_05538	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	LYTVA_23169	ORYLA06418, ORYLA16444
OG0001432	LYTVA_06531, LYTVA_06533	ORYLA11304
OG0001434	LYTVA_09215, LYTVA_08418, LYTVA_11544	ORYLA11926
OG0001436	LYTVA_23400	ORYLA09342, ORYLA06774
OG0001437	LYTVA_02456	ORYLA09273, ORYLA06548, ORYLA09274
OG0001440	LYTVA_21865	ORYLA06607, ORYLA09297
OG0001445	LYTVA_06306	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	LYTVA_05089, LYTVA_00329	ORYLA03689
OG0001447	LYTVA_08300	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	LYTVA_26829	ORYLA11305
OG0001449	LYTVA_26490	ORYLA09746
OG0001451	LYTVA_28152	ORYLA17593
OG0001451	LYTVA_15293, LYTVA_15292	ORYLA14632
OG0001452	LYTVA_07052	ORYLA17672, ORYLA12044, ORYLA18698
OG0001453	LYTVA_25332	ORYLA06111, ORYLA12155
OG0001454	LYTVA_12706	ORYLA03869, ORYLA10714
OG0001455	LYTVA_29635	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	LYTVA_29753	ORYLA10215
OG0001457	LYTVA_23311	ORYLA05130, ORYLA01846, ORYLA05144, ORYLA02210, ORYLA05145
OG0001459	LYTVA_03447	ORYLA16343
OG0001460	LYTVA_05188	ORYLA02314
OG0001460	LYTVA_25220	ORYLA08107, ORYLA05005
