Orthogroup	LYTVA_ok	AMPFI_ok
OG0000074	LYTVA_07270, LYTVA_29253	AMPFI_05452
OG0000074	LYTVA_03443, LYTVA_03444, LYTVA_25208, LYTVA_26421	AMPFI_06505
OG0000074	LYTVA_24139	AMPFI_19576
OG0000074	LYTVA_17643, LYTVA_03701, LYTVA_21203, LYTVA_08094, LYTVA_11270	AMPFI_25342, AMPFI_16673, AMPFI_17571, AMPFI_20840, AMPFI_15218
OG0000074	LYTVA_17968	AMPFI_19564
OG0000074	LYTVA_06009	AMPFI_22923, AMPFI_25359, AMPFI_19392
OG0000074	LYTVA_06154	AMPFI_00530
OG0000075	LYTVA_00904	AMPFI_17345, AMPFI_17344
OG0000075	LYTVA_07044	AMPFI_12462
OG0000075	LYTVA_01857	AMPFI_03839
OG0000076	LYTVA_05709	AMPFI_10916
OG0000076	LYTVA_15496, LYTVA_07730	AMPFI_24148
OG0000076	LYTVA_12560	AMPFI_16993
OG0000076	LYTVA_10852	AMPFI_19534
OG0000076	LYTVA_24735	AMPFI_25168
OG0000076	LYTVA_11845, LYTVA_28755	AMPFI_11010, AMPFI_23805
OG0000077	LYTVA_24285	AMPFI_08518
OG0000078	LYTVA_09049	AMPFI_00030
OG0000078	LYTVA_20648	AMPFI_21986
OG0000078	LYTVA_10716	AMPFI_24840, AMPFI_23657, AMPFI_13938, AMPFI_22390
OG0000078	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355	AMPFI_13696
OG0000078	LYTVA_01709	AMPFI_20079
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	AMPFI_09380
OG0000079	LYTVA_05934	AMPFI_24805
OG0000079	LYTVA_06214, LYTVA_17750	AMPFI_06359, AMPFI_07521
OG0000080	LYTVA_22820	AMPFI_13421, AMPFI_11000, AMPFI_10999, AMPFI_01449, AMPFI_21570, AMPFI_20970
OG0000080	LYTVA_12729	AMPFI_01296, AMPFI_18772, AMPFI_23056
OG0000080	LYTVA_29739, LYTVA_07108, LYTVA_04698	AMPFI_01218, AMPFI_21483, AMPFI_06835, AMPFI_17142, AMPFI_20172, AMPFI_21408, AMPFI_04795, AMPFI_00475, AMPFI_09001, AMPFI_04897, AMPFI_22599
OG0000080	LYTVA_00085	AMPFI_23079
OG0000081	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858	AMPFI_00581
OG0000082	LYTVA_25888	AMPFI_21007
OG0000082	LYTVA_18803	AMPFI_06890
OG0000082	LYTVA_15644	AMPFI_15952
OG0000083	LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096	AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500
OG0000083	LYTVA_10643	AMPFI_15650
OG0000083	LYTVA_28544, LYTVA_14550, LYTVA_23744	AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694
OG0000085	LYTVA_19136	AMPFI_20771
OG0000085	LYTVA_13307	AMPFI_09379
OG0000085	LYTVA_05365	AMPFI_25819
OG0000085	LYTVA_09034	AMPFI_25579
OG0000085	LYTVA_06708	AMPFI_04349
OG0000086	LYTVA_14367	AMPFI_05946
OG0000086	LYTVA_11459	AMPFI_05873
OG0000086	LYTVA_16709	AMPFI_00738
OG0000086	LYTVA_19045	AMPFI_09556, AMPFI_02756
OG0000087	LYTVA_22406	AMPFI_07196
OG0000087	LYTVA_16301	AMPFI_13389
OG0000087	LYTVA_04512	AMPFI_08649
OG0000087	LYTVA_18728	AMPFI_11171
OG0000088	LYTVA_25176, LYTVA_22082	AMPFI_22112
OG0000088	LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559	AMPFI_07330, AMPFI_26016
OG0000088	LYTVA_14054	AMPFI_13620
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	AMPFI_12147
OG0000088	LYTVA_28455	AMPFI_09459
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741	AMPFI_22175, AMPFI_17226, AMPFI_21389
OG0000089	LYTVA_21117, LYTVA_13006	AMPFI_16243
OG0000089	LYTVA_19844	AMPFI_21827
OG0000089	LYTVA_02304, LYTVA_26795	AMPFI_22710
OG0000089	LYTVA_27830	AMPFI_16100
OG0000089	LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948	AMPFI_00096
OG0000090	LYTVA_08725, LYTVA_21266	AMPFI_21032
OG0000090	LYTVA_23068, LYTVA_29966	AMPFI_18054
OG0000090	LYTVA_26827	AMPFI_05323
OG0000090	LYTVA_28533	AMPFI_21484, AMPFI_03385, AMPFI_23899
OG0000091	LYTVA_01605	AMPFI_00356
OG0000091	LYTVA_15273	AMPFI_09607, AMPFI_02060
OG0000091	LYTVA_04137	AMPFI_10622
OG0000091	LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476	AMPFI_23875
OG0000091	LYTVA_12113	AMPFI_17001
OG0000093	LYTVA_06682, LYTVA_02617	AMPFI_24276, AMPFI_23360
OG0000093	LYTVA_18071	AMPFI_22503
OG0000094	LYTVA_10290	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	LYTVA_09221	AMPFI_06525
OG0000095	LYTVA_29816	AMPFI_22619
OG0000095	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054	AMPFI_12414, AMPFI_21103
OG0000095	LYTVA_27487, LYTVA_28301	AMPFI_25777
OG0000096	LYTVA_28490	AMPFI_12180
OG0000096	LYTVA_12286	AMPFI_22693
OG0000096	LYTVA_21388	AMPFI_24766
OG0000096	LYTVA_10606	AMPFI_09837
OG0000096	LYTVA_19397	AMPFI_11230
OG0000096	LYTVA_20858	AMPFI_25309
OG0000097	LYTVA_14555, LYTVA_01293, LYTVA_29875	AMPFI_18511
OG0000098	LYTVA_12751, LYTVA_16605	AMPFI_20420
OG0000098	LYTVA_01706, LYTVA_02412	AMPFI_18294, AMPFI_22016
OG0000098	LYTVA_15643	AMPFI_13259, AMPFI_24967
OG0000098	LYTVA_24589	AMPFI_07962
OG0000098	LYTVA_16909	AMPFI_03629
OG0000098	LYTVA_27859	AMPFI_06692
OG0000100	LYTVA_05465	AMPFI_17446
OG0000100	LYTVA_16938	AMPFI_04306
OG0000100	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698	AMPFI_13988
OG0000101	LYTVA_13163	AMPFI_21293
OG0000101	LYTVA_03798, LYTVA_11413	AMPFI_22964
OG0000101	LYTVA_03793	AMPFI_14310, AMPFI_02729
OG0000102	LYTVA_23145	AMPFI_04172, AMPFI_16803
OG0000102	LYTVA_08951	AMPFI_17450, AMPFI_01439
OG0000103	LYTVA_08412	AMPFI_21097
OG0000104	LYTVA_24486	AMPFI_14148
OG0000104	LYTVA_21210	AMPFI_11040
OG0000104	LYTVA_17806	AMPFI_02710
OG0000104	LYTVA_12996	AMPFI_08614
OG0000105	LYTVA_20770	AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624
OG0000105	LYTVA_08597	AMPFI_12874
OG0000105	LYTVA_14170	AMPFI_12871
OG0000105	LYTVA_07187	AMPFI_22211
OG0000106	LYTVA_12933	AMPFI_12383
OG0000106	LYTVA_30171	AMPFI_00989
OG0000108	LYTVA_10645	AMPFI_19198
OG0000109	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470	AMPFI_17889
OG0000109	LYTVA_25215	AMPFI_14928
OG0000110	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199	AMPFI_16212
OG0000110	LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	AMPFI_03550
OG0000110	LYTVA_05807	AMPFI_18622
OG0000110	LYTVA_30126, LYTVA_30125	AMPFI_10052
OG0000112	LYTVA_25672	AMPFI_09097
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	AMPFI_13924, AMPFI_10497, AMPFI_22890
OG0000113	LYTVA_11625	AMPFI_03282
OG0000113	LYTVA_06725	AMPFI_01561
OG0000114	LYTVA_05208	AMPFI_03529
OG0000116	LYTVA_00275, LYTVA_00276, LYTVA_12381	AMPFI_12986
OG0000116	LYTVA_27944, LYTVA_24429	AMPFI_10925
OG0000117	LYTVA_05761	AMPFI_15296
OG0000117	LYTVA_20571	AMPFI_21139, AMPFI_03902
OG0000117	LYTVA_17624	AMPFI_06845
OG0000118	LYTVA_11285	AMPFI_22684
OG0000118	LYTVA_02125, LYTVA_04585, LYTVA_18810, LYTVA_05149	AMPFI_21687
OG0000119	LYTVA_11474	AMPFI_25431
OG0000119	LYTVA_07119	AMPFI_07345
OG0000119	LYTVA_19356	AMPFI_07307
OG0000119	LYTVA_04285	AMPFI_24152
OG0000120	LYTVA_21140, LYTVA_04898	AMPFI_01268
OG0000121	LYTVA_24348	AMPFI_03634
OG0000121	LYTVA_14745	AMPFI_05928
OG0000121	LYTVA_03587	AMPFI_13452, AMPFI_13451, AMPFI_13453, AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340
OG0000122	LYTVA_26094	AMPFI_15603
OG0000122	LYTVA_10750	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	LYTVA_18458	AMPFI_09948
OG0000122	LYTVA_18460	AMPFI_21733
OG0000123	LYTVA_16700	AMPFI_11014
OG0000123	LYTVA_12956	AMPFI_23454
OG0000123	LYTVA_23215	AMPFI_19193
OG0000123	LYTVA_16769	AMPFI_03553
OG0000124	LYTVA_14993	AMPFI_24111
OG0000124	LYTVA_27850	AMPFI_02885
OG0000124	LYTVA_20699	AMPFI_01689
OG0000125	LYTVA_00442	AMPFI_22617
OG0000125	LYTVA_17769	AMPFI_05262
OG0000125	LYTVA_16406	AMPFI_03211
OG0000125	LYTVA_25487	AMPFI_16776
OG0000125	LYTVA_01832	AMPFI_12865
OG0000126	LYTVA_19767	AMPFI_13551
OG0000126	LYTVA_16967	AMPFI_19122
OG0000126	LYTVA_03902	AMPFI_06519
OG0000126	LYTVA_29180	AMPFI_19042
OG0000127	LYTVA_27169	AMPFI_23284
OG0000127	LYTVA_12856	AMPFI_11705
OG0000127	LYTVA_21563	AMPFI_13476
OG0000127	LYTVA_12830	AMPFI_18794
OG0000128	LYTVA_18955, LYTVA_21574	AMPFI_23687
OG0000128	LYTVA_09097	AMPFI_16784
OG0000128	LYTVA_25168	AMPFI_04850
OG0000129	LYTVA_24420, LYTVA_06816	AMPFI_15379
OG0000129	LYTVA_27162	AMPFI_05870
OG0000130	LYTVA_23554	AMPFI_19706
OG0000130	LYTVA_05651	AMPFI_19363
OG0000131	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090	AMPFI_01527, AMPFI_14039
OG0000131	LYTVA_10860	AMPFI_19747
OG0000132	LYTVA_12161	AMPFI_17725
OG0000132	LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000134	LYTVA_21931	AMPFI_20131
OG0000134	LYTVA_19103, LYTVA_20564	AMPFI_25499
OG0000134	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898	AMPFI_02346
OG0000134	LYTVA_16574, LYTVA_02525, LYTVA_05798, LYTVA_06207, LYTVA_23630, LYTVA_26762, LYTVA_02772, LYTVA_15440, LYTVA_26813	AMPFI_21116
OG0000134	LYTVA_15456, LYTVA_07737	AMPFI_23692
OG0000134	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706	AMPFI_25323, AMPFI_25368, AMPFI_00120
OG0000136	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868
OG0000136	LYTVA_19981	AMPFI_05701
OG0000137	LYTVA_14169, LYTVA_05475	AMPFI_02989
OG0000137	LYTVA_25469, LYTVA_15627	AMPFI_12246
OG0000138	LYTVA_27333	AMPFI_18177, AMPFI_21663, AMPFI_21172, AMPFI_09738
OG0000141	LYTVA_05958	AMPFI_00765
OG0000141	LYTVA_25402	AMPFI_18896
OG0000142	LYTVA_20509	AMPFI_12268, AMPFI_25838
OG0000144	LYTVA_26254, LYTVA_16850, LYTVA_23320, LYTVA_16848, LYTVA_26255, LYTVA_01348, LYTVA_08867, LYTVA_27088, LYTVA_08865, LYTVA_08806, LYTVA_01118, LYTVA_19991, LYTVA_00561, LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333	AMPFI_13906, AMPFI_13907
OG0000144	LYTVA_25633	AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511
OG0000146	LYTVA_21396, LYTVA_23405	AMPFI_24880
OG0000146	LYTVA_28980	AMPFI_00860
OG0000146	LYTVA_21791	AMPFI_14497, AMPFI_23164, AMPFI_04825, AMPFI_18703, AMPFI_09784, AMPFI_16825, AMPFI_17655
OG0000147	LYTVA_20853	AMPFI_24113
OG0000147	LYTVA_24464	AMPFI_00137
OG0000147	LYTVA_06610, LYTVA_07302	AMPFI_25058
OG0000147	LYTVA_18928	AMPFI_22384
OG0000148	LYTVA_28370, LYTVA_19008	AMPFI_23558
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524	AMPFI_19578
OG0000149	LYTVA_15256, LYTVA_09082	AMPFI_11805
OG0000151	LYTVA_06631	AMPFI_12292
OG0000152	LYTVA_27346	AMPFI_14758
OG0000153	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439	AMPFI_23595
OG0000155	LYTVA_22929	AMPFI_11674
OG0000157	LYTVA_24947	AMPFI_25988
OG0000157	LYTVA_14449	AMPFI_18508
OG0000158	LYTVA_06789	AMPFI_04624
OG0000159	LYTVA_25766	AMPFI_09235
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	AMPFI_11148
OG0000160	LYTVA_09555, LYTVA_09556	AMPFI_04603
OG0000160	LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524	AMPFI_23627
OG0000161	LYTVA_30215	AMPFI_16758
OG0000161	LYTVA_17177, LYTVA_29132	AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748
OG0000161	LYTVA_07484, LYTVA_06818	AMPFI_20513, AMPFI_11927
OG0000161	LYTVA_25131	AMPFI_18450
OG0000161	LYTVA_16865	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269
OG0000161	LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690
OG0000161	LYTVA_22847, LYTVA_21072, LYTVA_11335	AMPFI_24779
OG0000161	LYTVA_18315	AMPFI_02650, AMPFI_16396, AMPFI_24823
OG0000161	LYTVA_21628	AMPFI_21739
OG0000161	LYTVA_21687	AMPFI_20087
OG0000161	LYTVA_17308	AMPFI_22320, AMPFI_02486, AMPFI_25773
OG0000162	LYTVA_18164	AMPFI_02629
OG0000163	LYTVA_26726	AMPFI_03655
OG0000163	LYTVA_16156	AMPFI_15100
OG0000164	LYTVA_24066, LYTVA_14536, LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537, LYTVA_00834	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000165	LYTVA_00753	AMPFI_20099
OG0000166	LYTVA_25764	AMPFI_20566
OG0000166	LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455	AMPFI_17469
OG0000167	LYTVA_24832	AMPFI_21928
OG0000167	LYTVA_22740	AMPFI_19727
OG0000168	LYTVA_16323	AMPFI_22221
OG0000168	LYTVA_20122, LYTVA_24324	AMPFI_17580, AMPFI_14464
OG0000168	LYTVA_08887	AMPFI_17991
OG0000169	LYTVA_02351, LYTVA_20918	AMPFI_04219
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000171	LYTVA_27222	AMPFI_16514
OG0000172	LYTVA_11573	AMPFI_17322
OG0000172	LYTVA_28668	AMPFI_14014
OG0000173	LYTVA_24999	AMPFI_24760
OG0000173	LYTVA_13813	AMPFI_14468
OG0000174	LYTVA_12646, LYTVA_19454, LYTVA_00411	AMPFI_12146
OG0000174	LYTVA_10125	AMPFI_25103
OG0000174	LYTVA_06774	AMPFI_12675
OG0000175	LYTVA_18185, LYTVA_25514	AMPFI_12806, AMPFI_01453
OG0000175	LYTVA_15383	AMPFI_04963
OG0000175	LYTVA_23856	AMPFI_13786
OG0000178	LYTVA_17495, LYTVA_07213	AMPFI_06469, AMPFI_03466, AMPFI_08113
OG0000178	LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049
OG0000179	LYTVA_11503	AMPFI_12504
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	AMPFI_16964
OG0000179	LYTVA_20391	AMPFI_09111
OG0000179	LYTVA_24933	AMPFI_11913
OG0000179	LYTVA_21017, LYTVA_21234	AMPFI_00481
OG0000180	LYTVA_08268, LYTVA_08275	AMPFI_03804
OG0000181	LYTVA_30016	AMPFI_16526
OG0000181	LYTVA_19542, LYTVA_21135	AMPFI_04959
OG0000182	LYTVA_19274, LYTVA_26926, LYTVA_27350	AMPFI_15057, AMPFI_09986
OG0000182	LYTVA_17619	AMPFI_18814, AMPFI_16704
OG0000183	LYTVA_29269	AMPFI_14083
OG0000183	LYTVA_28105	AMPFI_03468
OG0000184	LYTVA_22049	AMPFI_03874
OG0000184	LYTVA_02101, LYTVA_11407, LYTVA_11408	AMPFI_09399
OG0000186	LYTVA_01562	AMPFI_20239
OG0000186	LYTVA_21568	AMPFI_18026
OG0000186	LYTVA_08130, LYTVA_16833, LYTVA_04383	AMPFI_23623
OG0000187	LYTVA_17950	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	LYTVA_07056	AMPFI_15240, AMPFI_02754, AMPFI_18319, AMPFI_14668, AMPFI_22544, AMPFI_02120, AMPFI_16419, AMPFI_16807, AMPFI_01200, AMPFI_17264
OG0000188	LYTVA_29520	AMPFI_08253
OG0000190	LYTVA_12233	AMPFI_19831
OG0000190	LYTVA_15726	AMPFI_10426
OG0000190	LYTVA_29549, LYTVA_03755	AMPFI_07098
OG0000190	LYTVA_24461	AMPFI_03623, AMPFI_20289
OG0000190	LYTVA_24250	AMPFI_11103
OG0000190	LYTVA_02930	AMPFI_03096
OG0000190	LYTVA_08213	AMPFI_22113
OG0000192	LYTVA_22840	AMPFI_10868
OG0000192	LYTVA_19467	AMPFI_05198
OG0000193	LYTVA_15362, LYTVA_23759	AMPFI_04703, AMPFI_20306
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	AMPFI_21495, AMPFI_14332
OG0000196	LYTVA_00094, LYTVA_22397	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327
OG0000196	LYTVA_28967, LYTVA_18464	AMPFI_05894, AMPFI_23668, AMPFI_03470
OG0000197	LYTVA_01365	AMPFI_00480
OG0000198	LYTVA_15276	AMPFI_14393
OG0000198	LYTVA_09271, LYTVA_13258	AMPFI_05491
OG0000200	LYTVA_08835, LYTVA_08836	AMPFI_05474
OG0000201	LYTVA_05027	AMPFI_03122
OG0000201	LYTVA_05441	AMPFI_01733
OG0000202	LYTVA_19347, LYTVA_19795	AMPFI_02277
OG0000203	LYTVA_26037	AMPFI_10377, AMPFI_15263
OG0000203	LYTVA_26044	AMPFI_20814
OG0000203	LYTVA_15099	AMPFI_06550
OG0000204	LYTVA_09811	AMPFI_16667
OG0000204	LYTVA_08501	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	LYTVA_13205	AMPFI_19091
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	AMPFI_22039
OG0000207	LYTVA_11110	AMPFI_08635
OG0000207	LYTVA_28234, LYTVA_23513	AMPFI_15520
OG0000208	LYTVA_06810, LYTVA_29323	AMPFI_19368
OG0000208	LYTVA_05690, LYTVA_05691	AMPFI_25316
OG0000208	LYTVA_28941	AMPFI_25934, AMPFI_04187
OG0000210	LYTVA_11329	AMPFI_24350
OG0000210	LYTVA_22044, LYTVA_11807	AMPFI_08289
OG0000210	LYTVA_15620	AMPFI_11493
OG0000210	LYTVA_22843	AMPFI_22972
OG0000211	LYTVA_13895	AMPFI_10849
OG0000211	LYTVA_06449	AMPFI_05941
OG0000211	LYTVA_06557	AMPFI_12814
OG0000211	LYTVA_26568	AMPFI_16753
OG0000213	LYTVA_25250, LYTVA_25252, LYTVA_14214	AMPFI_07663
OG0000214	LYTVA_14962	AMPFI_10357
OG0000214	LYTVA_00072, LYTVA_07251, LYTVA_07717	AMPFI_13170
OG0000215	LYTVA_08959	AMPFI_23213
OG0000216	LYTVA_00035	AMPFI_00473
OG0000216	LYTVA_00167, LYTVA_24469	AMPFI_15756
OG0000218	LYTVA_12244	AMPFI_25516
OG0000218	LYTVA_02104	AMPFI_21946
OG0000219	LYTVA_07791	AMPFI_08805
OG0000219	LYTVA_19698	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058
OG0000220	LYTVA_22048	AMPFI_11145
OG0000220	LYTVA_04465	AMPFI_09063
OG0000220	LYTVA_04466, LYTVA_04468	AMPFI_20109, AMPFI_11272
OG0000220	LYTVA_16045	AMPFI_05814
OG0000220	LYTVA_14940, LYTVA_20936	AMPFI_12253
OG0000221	LYTVA_17595	AMPFI_07550
OG0000221	LYTVA_08100	AMPFI_18146, AMPFI_19059
OG0000222	LYTVA_26734, LYTVA_13738, LYTVA_24122, LYTVA_28945, LYTVA_27554, LYTVA_20917, LYTVA_23553, LYTVA_21370	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	LYTVA_00593	AMPFI_12761
OG0000223	LYTVA_24317	AMPFI_09693
OG0000225	LYTVA_18494	AMPFI_24201
OG0000226	LYTVA_13073	AMPFI_20488
OG0000226	LYTVA_13071, LYTVA_12352, LYTVA_07687	AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000227	LYTVA_07921	AMPFI_00331
OG0000227	LYTVA_00830	AMPFI_23018
OG0000227	LYTVA_00289	AMPFI_07507
OG0000228	LYTVA_02590	AMPFI_21741
OG0000228	LYTVA_02589	AMPFI_23893, AMPFI_01572
OG0000228	LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647	AMPFI_16459, AMPFI_17620
OG0000229	LYTVA_23411	AMPFI_00048, AMPFI_01094
OG0000229	LYTVA_09325	AMPFI_05764
OG0000229	LYTVA_06193, LYTVA_06192	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	LYTVA_29471	AMPFI_09954
OG0000230	LYTVA_10912	AMPFI_14811
OG0000231	LYTVA_25029	AMPFI_03284
OG0000231	LYTVA_01782	AMPFI_01759
OG0000232	LYTVA_02619	AMPFI_10141
OG0000232	LYTVA_11045	AMPFI_04556, AMPFI_04705
OG0000233	LYTVA_06974, LYTVA_04354	AMPFI_17589
OG0000233	LYTVA_05981	AMPFI_06911
OG0000234	LYTVA_19906	AMPFI_05768
OG0000235	LYTVA_26303, LYTVA_17292	AMPFI_16872
OG0000235	LYTVA_28400, LYTVA_29011, LYTVA_24567	AMPFI_22306
OG0000236	LYTVA_03072	AMPFI_19570
OG0000236	LYTVA_06365	AMPFI_14068
OG0000236	LYTVA_25117, LYTVA_05933	AMPFI_05672
OG0000237	LYTVA_00079, LYTVA_13612, LYTVA_19133, LYTVA_10401	AMPFI_24400
OG0000237	LYTVA_00043, LYTVA_22422, LYTVA_24541, LYTVA_09365	AMPFI_13486, AMPFI_19917, AMPFI_03335, AMPFI_23774
OG0000238	LYTVA_07493	AMPFI_08132
OG0000239	LYTVA_06349	AMPFI_07246
OG0000239	LYTVA_09698, LYTVA_06433	AMPFI_20472
OG0000241	LYTVA_07057, LYTVA_11465, LYTVA_05117	AMPFI_20927, AMPFI_21075
OG0000241	LYTVA_17012	AMPFI_13616
OG0000241	LYTVA_22516	AMPFI_24836
OG0000241	LYTVA_17133, LYTVA_17698	AMPFI_19142, AMPFI_14972, AMPFI_16115
OG0000242	LYTVA_20520	AMPFI_10835, AMPFI_24613
OG0000243	LYTVA_21983	AMPFI_02124
OG0000243	LYTVA_14980, LYTVA_11137	AMPFI_15285
OG0000243	LYTVA_13155, LYTVA_21867, LYTVA_04084, LYTVA_01285, LYTVA_04082, LYTVA_04083	AMPFI_06378, AMPFI_19299, AMPFI_19300
OG0000244	LYTVA_14110	AMPFI_12077
OG0000244	LYTVA_00337	AMPFI_18742
OG0000245	LYTVA_18697	AMPFI_10648
OG0000245	LYTVA_25070, LYTVA_25069	AMPFI_02673
OG0000246	LYTVA_09005, LYTVA_09273, LYTVA_01924, LYTVA_25419	AMPFI_12737
OG0000246	LYTVA_06938	AMPFI_20200
OG0000246	LYTVA_09139	AMPFI_25049
OG0000246	LYTVA_25259	AMPFI_20225
OG0000247	LYTVA_01534, LYTVA_15230, LYTVA_18400	AMPFI_00695
OG0000247	LYTVA_01944	AMPFI_01032
OG0000247	LYTVA_01100, LYTVA_06753, LYTVA_23778	AMPFI_00365
OG0000247	LYTVA_29697, LYTVA_15131, LYTVA_26510	AMPFI_03966
OG0000247	LYTVA_27317	AMPFI_19387, AMPFI_09639, AMPFI_23072, AMPFI_15079, AMPFI_03729
