Orthogroup	XENTR	HELIO_ok
OG0001460	XENTR14447	HELIO_12669
OG0001461	XENTR05990	HELIO_04207
OG0001462	XENTR15395	HELIO_03160
OG0001463	XENTR15129, XENTR03741	HELIO_02919, HELIO_06206
OG0001464	XENTR03158, XENTR17134, XENTR06200	HELIO_00437
OG0001465	XENTR17228	HELIO_09508
OG0001466	XENTR16300	HELIO_09852
OG0001466	XENTR03641	HELIO_00231
OG0001467	XENTR16639	HELIO_06233
OG0001468	XENTR04167, XENTR10607	HELIO_09103
OG0001469	XENTR01260	HELIO_12462
OG0001470	XENTR08880, XENTR08883	HELIO_04948
OG0001472	XENTR12389	HELIO_05084
OG0001472	XENTR13330	HELIO_09162
OG0001473	XENTR16670, XENTR04818, XENTR04817	HELIO_01497, HELIO_06355, HELIO_01429
OG0001474	XENTR18010	HELIO_08603
OG0001474	XENTR01827	HELIO_05046
OG0001475	XENTR12916	HELIO_12116, HELIO_06079
OG0001476	XENTR11401	HELIO_08408
OG0001478	XENTR14390	HELIO_10243
OG0001479	XENTR01295, XENTR15874, XENTR09664	HELIO_00677
OG0001480	XENTR08394, XENTR12252, XENTR14932	HELIO_03092
OG0001481	XENTR08156, XENTR03822	HELIO_06832
OG0001483	XENTR10570	HELIO_02368
OG0001484	XENTR07065	HELIO_03855
OG0001485	XENTR03119, XENTR03410	HELIO_08845
OG0001486	XENTR14269, XENTR05434, XENTR04448, XENTR04449	HELIO_11744
OG0001487	XENTR15807, XENTR15808, XENTR03755, XENTR07678	HELIO_05287
OG0001488	XENTR17821	HELIO_10288
OG0001489	XENTR00338, XENTR12149	HELIO_12039
OG0001490	XENTR16191, XENTR12791, XENTR03053	HELIO_10701
OG0001492	XENTR06535, XENTR01139	HELIO_09966
OG0001493	XENTR09429	HELIO_12365
OG0001495	XENTR13170	HELIO_09225
OG0001496	XENTR07933	HELIO_06643, HELIO_07757
OG0001500	XENTR08590, XENTR12582, XENTR10830	HELIO_03279
OG0001501	XENTR06683, XENTR06684, XENTR12986	HELIO_09204
OG0001502	XENTR17438	HELIO_00925
OG0001503	XENTR14751	HELIO_00871
OG0001503	XENTR05638	HELIO_00967
OG0001504	XENTR02517	HELIO_02828, HELIO_12551
OG0001505	XENTR00271	HELIO_01480
OG0001506	XENTR00266, XENTR08441, XENTR08440	HELIO_05280
OG0001507	XENTR08992, XENTR07481	HELIO_11605
OG0001508	XENTR15984, XENTR15983, XENTR11480, XENTR11479	HELIO_05840
OG0001509	XENTR10571, XENTR03196	HELIO_11798
OG0001510	XENTR07005, XENTR12209, XENTR00355	HELIO_10061
OG0001511	XENTR03205	HELIO_10472
OG0001513	XENTR03148, XENTR05200	HELIO_12676, HELIO_12677
OG0001515	XENTR04041, XENTR04537	HELIO_11317
OG0001516	XENTR11018	HELIO_05144
OG0001517	XENTR13941, XENTR13905	HELIO_02409
OG0001518	XENTR06101, XENTR00879	HELIO_03202
OG0001520	XENTR12857, XENTR05173	HELIO_10408
OG0001521	XENTR14060, XENTR18950	HELIO_00931
OG0001521	XENTR14078	HELIO_00932
OG0001522	XENTR15230	HELIO_11736
OG0001523	XENTR10881, XENTR17742	HELIO_04060
OG0001524	XENTR09548	HELIO_05163
OG0001524	XENTR00484	HELIO_01459
OG0001525	XENTR12515, XENTR12514	HELIO_07734
OG0001526	XENTR01289, XENTR17681, XENTR16198	HELIO_03062
OG0001527	XENTR01509	HELIO_04544
OG0001527	XENTR15735	HELIO_10434
OG0001528	XENTR17324, XENTR04419	HELIO_02093
OG0001531	XENTR12449, XENTR11571, XENTR08724	HELIO_03563
OG0001532	XENTR11612, XENTR16708, XENTR06237	HELIO_07182
OG0001533	XENTR07080, XENTR17861	HELIO_12019
OG0001534	XENTR05627, XENTR06763, XENTR05628	HELIO_02863
OG0001536	XENTR02934	HELIO_00034
OG0001538	XENTR15405	HELIO_05127
OG0001545	XENTR08623, XENTR05315, XENTR18196	HELIO_02222
OG0001546	XENTR02403, XENTR05092	HELIO_10092
OG0001549	XENTR06613, XENTR07982, XENTR02588	HELIO_10410
OG0001550	XENTR12624	HELIO_04550, HELIO_08048
OG0001551	XENTR05545, XENTR05547	HELIO_02886
OG0001552	XENTR07028	HELIO_00983
OG0001553	XENTR02229, XENTR09430, XENTR09742	HELIO_04975
OG0001554	XENTR08488, XENTR05924	HELIO_02815
OG0001557	XENTR11819	HELIO_05083
OG0001558	XENTR16416, XENTR06488	HELIO_02760
OG0001559	XENTR09039, XENTR06623	HELIO_06123
OG0001561	XENTR16133, XENTR07954, XENTR01341	HELIO_08393
OG0001563	XENTR12134	HELIO_06290, HELIO_06516
OG0001564	XENTR03255, XENTR05932	HELIO_01962
OG0001565	XENTR14497, XENTR14805, XENTR12160	HELIO_12328
OG0001566	XENTR12398, XENTR12399, XENTR04955	HELIO_11200, HELIO_02258
OG0001567	XENTR10094, XENTR00289	HELIO_06880
OG0001568	XENTR05615	HELIO_05132
OG0001569	XENTR02711, XENTR00703, XENTR00702	HELIO_09196
OG0001570	XENTR05431	HELIO_05222
OG0001571	XENTR14473	HELIO_11750
OG0001572	XENTR14408	HELIO_04693
OG0001573	XENTR03987, XENTR08694	HELIO_02265
OG0001574	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496	HELIO_05607
OG0001575	XENTR14038, XENTR14037	HELIO_05293
OG0001576	XENTR15048, XENTR13227	HELIO_11858
OG0001578	XENTR01969, XENTR09544	HELIO_08790, HELIO_08789
OG0001580	XENTR13327, XENTR07267	HELIO_11365
OG0001581	XENTR07619, XENTR15249	HELIO_05221, HELIO_07860
OG0001582	XENTR07708, XENTR17762, XENTR01173	HELIO_04387
OG0001583	XENTR11561, XENTR14641	HELIO_12114
OG0001584	XENTR09628, XENTR09629	HELIO_10513, HELIO_05589
OG0001588	XENTR06850	HELIO_02213, HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024
OG0001589	XENTR11338	HELIO_12278
OG0001590	XENTR10428	HELIO_11606, HELIO_02516
OG0001592	XENTR11244, XENTR11243	HELIO_10882, HELIO_11034
OG0001593	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433	HELIO_04977
OG0001596	XENTR06371	HELIO_12698
OG0001597	XENTR05372	HELIO_04679
OG0001597	XENTR10161	HELIO_01769
OG0001599	XENTR07390, XENTR07367	HELIO_02009
OG0001600	XENTR16112, XENTR13590, XENTR11793	HELIO_00399
OG0001604	XENTR13341	HELIO_12168
OG0001605	XENTR04606	HELIO_09701, HELIO_00110
OG0001606	XENTR08318	HELIO_11612
OG0001608	XENTR00220, XENTR05052	HELIO_09014, HELIO_09013
OG0001609	XENTR06189	HELIO_04479
OG0001609	XENTR11285	HELIO_00769
OG0001610	XENTR16107, XENTR10867, XENTR00221	HELIO_06066
OG0001611	XENTR13532, XENTR13440, XENTR02083	HELIO_10992
OG0001612	XENTR12835	HELIO_03470
OG0001612	XENTR11391	HELIO_09022
OG0001614	XENTR03364	HELIO_09695
OG0001614	XENTR09810	HELIO_09277
OG0001615	XENTR04468, XENTR16398	HELIO_04146
OG0001617	XENTR11229, XENTR17736, XENTR07959	HELIO_06430
OG0001617	XENTR13009, XENTR13010	HELIO_03713
OG0001620	XENTR12935, XENTR17480, XENTR03941	HELIO_04031
OG0001621	XENTR01806, XENTR05633	HELIO_05621, HELIO_05048
OG0001622	XENTR13104, XENTR02280	HELIO_02684
OG0001624	XENTR12858, XENTR07807	HELIO_06828
OG0001627	XENTR11789	HELIO_03358
OG0001627	XENTR13175, XENTR07907	HELIO_11162
OG0001628	XENTR01654	HELIO_11311
OG0001634	XENTR11998	HELIO_00787
OG0001635	XENTR14373	HELIO_00639
OG0001636	XENTR00472	HELIO_06373
OG0001637	XENTR07980	HELIO_00689
OG0001638	XENTR17765, XENTR01518	HELIO_10751
OG0001639	XENTR05276, XENTR13285, XENTR13286	HELIO_03546
OG0001642	XENTR09499, XENTR14534, XENTR14535	HELIO_00859, HELIO_00858
OG0001643	XENTR05703, XENTR05702, XENTR14501	HELIO_03459
OG0001644	XENTR02166	HELIO_10610
OG0001651	XENTR14299, XENTR16608	HELIO_08544
OG0001652	XENTR13535	HELIO_06903
OG0001653	XENTR11019	HELIO_02536
OG0001654	XENTR09616, XENTR17243, XENTR09614	HELIO_00734, HELIO_02525
OG0001655	XENTR03302, XENTR02328, XENTR08790, XENTR08791	HELIO_08331
OG0001657	XENTR00532, XENTR17851	HELIO_09713
OG0001658	XENTR12967	HELIO_10076
OG0001659	XENTR05457, XENTR00169	HELIO_01989
OG0001659	XENTR00170	HELIO_01990
OG0001660	XENTR13183, XENTR03454, XENTR14380	HELIO_04664
OG0001661	XENTR10294	HELIO_12135
OG0001661	XENTR10421	HELIO_07195
OG0001662	XENTR08476	HELIO_07941
OG0001662	XENTR03671, XENTR14025	HELIO_12598
OG0001663	XENTR16289, XENTR18540, XENTR18541	HELIO_06205, HELIO_04184
OG0001665	XENTR01674	HELIO_08876
OG0001665	XENTR10394	HELIO_01144
OG0001666	XENTR09349	HELIO_07524, HELIO_03742
OG0001667	XENTR12439, XENTR07091	HELIO_04686, HELIO_06712
OG0001668	XENTR00151	HELIO_03082
OG0001670	XENTR06115, XENTR06114	HELIO_03065
OG0001671	XENTR08372	HELIO_08266
OG0001672	XENTR03686, XENTR05392, XENTR14798	HELIO_11405
OG0001673	XENTR02411	HELIO_05452
OG0001674	XENTR05318, XENTR08311, XENTR08310, XENTR08309	HELIO_12593
OG0001675	XENTR05024, XENTR15538	HELIO_05454
OG0001676	XENTR08921	HELIO_09572
OG0001676	XENTR08096	HELIO_09106
OG0001677	XENTR06345	HELIO_10400
OG0001678	XENTR12440, XENTR04156	HELIO_09807
OG0001680	XENTR09484, XENTR09485	HELIO_00317
OG0001682	XENTR12019	HELIO_05143, HELIO_05018, HELIO_05865
OG0001683	XENTR14409, XENTR18194, XENTR05463, XENTR11397	HELIO_10892
OG0001684	XENTR12235, XENTR00429	HELIO_11576
OG0001685	XENTR03486, XENTR03485	HELIO_02127
OG0001687	XENTR07300	HELIO_06212
OG0001688	XENTR12165, XENTR12164, XENTR17332	HELIO_04799
OG0001689	XENTR06536, XENTR01151, XENTR01152	HELIO_04701
OG0001691	XENTR19286	HELIO_03141
OG0001692	XENTR00015, XENTR05878, XENTR04738	HELIO_03302
OG0001693	XENTR12044	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833
OG0001694	XENTR06610, XENTR07039	HELIO_05253
OG0001696	XENTR14126, XENTR08939, XENTR12073, XENTR12074	HELIO_02613
OG0001703	XENTR02667	HELIO_06858, HELIO_11018, HELIO_02242
OG0001704	XENTR03806, XENTR03805	HELIO_11078
OG0001706	XENTR05262, XENTR06974, XENTR05263	HELIO_03225
OG0001707	XENTR04513	HELIO_04517
OG0001709	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408	HELIO_12693
OG0001710	XENTR16784, XENTR13163, XENTR16154	HELIO_01243
OG0001711	XENTR06620, XENTR13096	HELIO_09636
OG0001712	XENTR05564, XENTR02704	HELIO_09358, HELIO_09359
OG0001714	XENTR03907	HELIO_10062
OG0001714	XENTR16567	HELIO_01478
OG0001720	XENTR17421, XENTR17422, XENTR01149	HELIO_01666
OG0001721	XENTR13555, XENTR07868, XENTR08455	HELIO_04710
OG0001723	XENTR11325, XENTR02045, XENTR09068	HELIO_03904
OG0001724	XENTR07871	HELIO_09512
OG0001725	XENTR03645, XENTR08140, XENTR14311	HELIO_04079, HELIO_11065
OG0001726	XENTR10952	HELIO_12477
OG0001726	XENTR11726	HELIO_10937
OG0001727	XENTR02406, XENTR00200, XENTR00201	HELIO_00379
OG0001728	XENTR08116, XENTR00572	HELIO_06859
OG0001729	XENTR02877, XENTR02809	HELIO_07800
OG0001730	XENTR00053, XENTR16791	HELIO_09660
OG0001731	XENTR15747	HELIO_04109
OG0001732	XENTR09057, XENTR03190	HELIO_08312
OG0001733	XENTR07919	HELIO_06708, HELIO_05078
OG0001735	XENTR05402, XENTR16930	HELIO_08576
OG0001736	XENTR10208, XENTR16350	HELIO_04175
OG0001738	XENTR14124, XENTR16771	HELIO_00898
OG0001739	XENTR13668, XENTR18284	HELIO_08138
OG0001740	XENTR17497, XENTR16779	HELIO_05162, HELIO_06383
OG0001743	XENTR07739	HELIO_12557
OG0001744	XENTR04185, XENTR01893, XENTR04186, XENTR06221	HELIO_00852
OG0001746	XENTR17012	HELIO_10565
OG0001747	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433	HELIO_09412
OG0001749	XENTR08701, XENTR03971, XENTR14372	HELIO_08042
OG0001752	XENTR05862, XENTR05863, XENTR10279	HELIO_07873
OG0001754	XENTR11387, XENTR08474, XENTR05086	HELIO_12416
OG0001755	XENTR09873	HELIO_08464
OG0001755	XENTR02652	HELIO_03611
OG0001756	XENTR08856	HELIO_00970
OG0001756	XENTR02230	HELIO_03773
OG0001757	XENTR14855, XENTR13413	HELIO_06531
OG0001760	XENTR10103	HELIO_10686
OG0001768	XENTR00583	HELIO_00339
OG0001769	XENTR12819	HELIO_00478
OG0001769	XENTR13309	HELIO_05705
OG0001770	XENTR05192, XENTR05256, XENTR09738, XENTR01019	HELIO_10082
OG0001772	XENTR14857, XENTR14769, XENTR13408	HELIO_01523
OG0001774	XENTR17983	HELIO_11501
OG0001774	XENTR10461	HELIO_04350
OG0001775	XENTR08314, XENTR15724	HELIO_07189
OG0001778	XENTR16949, XENTR16948	HELIO_09235, HELIO_06485
OG0001780	XENTR00800	HELIO_10081
OG0001781	XENTR01701	HELIO_09978
OG0001781	XENTR12943	HELIO_01738
OG0001782	XENTR03438	HELIO_11232
OG0001782	XENTR07561	HELIO_12571
OG0001783	XENTR01760, XENTR09127	HELIO_02058
OG0001785	XENTR09347	HELIO_04363
OG0001787	XENTR16345, XENTR10666, XENTR10665, XENTR13689	HELIO_11607
OG0001789	XENTR01158, XENTR11105	HELIO_10048, HELIO_10049
OG0001790	XENTR08234	HELIO_10737
OG0001792	XENTR11934, XENTR11933	HELIO_03262
OG0001793	XENTR10072	HELIO_10291
OG0001794	XENTR10714	HELIO_08343, HELIO_00138
OG0001796	XENTR03008, XENTR09342	HELIO_04269
OG0001798	XENTR16775, XENTR10051	HELIO_12260, HELIO_02273
OG0001799	XENTR03523, XENTR06340	HELIO_09682
OG0001800	XENTR11113, XENTR10796	HELIO_04276
OG0001801	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415	HELIO_02228
OG0001802	XENTR18670	HELIO_04837, HELIO_06473
OG0001803	XENTR06469, XENTR14813, XENTR04331	HELIO_00855
OG0001804	XENTR12189, XENTR00869	HELIO_02895
OG0001805	XENTR07066, XENTR17499	HELIO_06016
OG0001806	XENTR00733, XENTR02566, XENTR02565	HELIO_02144
OG0001807	XENTR12261	HELIO_02837
OG0001808	XENTR15385, XENTR00368	HELIO_02461
OG0001809	XENTR00099	HELIO_10155
OG0001810	XENTR11814	HELIO_10709
OG0001812	XENTR13693	HELIO_02079, HELIO_09113
OG0001814	XENTR12256, XENTR09203	HELIO_03706
OG0001816	XENTR04741	HELIO_05248
OG0001818	XENTR08496, XENTR08495, XENTR08497, XENTR16571	HELIO_10184
OG0001819	XENTR03393, XENTR03154	HELIO_03116
OG0001820	XENTR11735, XENTR11739, XENTR08919	HELIO_08557, HELIO_09627
OG0001821	XENTR04786	HELIO_08607
OG0001822	XENTR17740	HELIO_05027
OG0001823	XENTR01462, XENTR05709	HELIO_12209
OG0001824	XENTR12094	HELIO_07619
OG0001825	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908	HELIO_02386
OG0001826	XENTR08576, XENTR11916	HELIO_08793
OG0001827	XENTR06795	HELIO_08093
OG0001829	XENTR00483, XENTR14302	HELIO_08800
OG0001830	XENTR04509, XENTR16727	HELIO_10008
OG0001831	XENTR18275, XENTR17969	HELIO_06925
OG0001832	XENTR16823	HELIO_12779
OG0001832	XENTR01410	HELIO_12753
OG0001834	XENTR08408, XENTR02906	HELIO_07484
OG0001835	XENTR09853	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172
OG0001846	XENTR18639, XENTR07601	HELIO_07000
OG0001848	XENTR14304	HELIO_08439
OG0001848	XENTR15790	HELIO_01077
OG0001849	XENTR05212	HELIO_12087
OG0001849	XENTR05214, XENTR06882	HELIO_03244
OG0001851	XENTR10410	HELIO_10531
OG0001852	XENTR14319, XENTR08373	HELIO_00847
OG0001854	XENTR07106, XENTR07105	HELIO_02443
OG0001856	XENTR00941, XENTR09781, XENTR05676, XENTR05677	HELIO_11776
OG0001857	XENTR18087, XENTR13066	HELIO_11313
OG0001858	XENTR01943	HELIO_10444
OG0001859	XENTR08444	HELIO_00529
OG0001861	XENTR07625	HELIO_11038
OG0001862	XENTR05039, XENTR12303, XENTR03115	HELIO_03770
OG0001863	XENTR01885	HELIO_05463
OG0001864	XENTR04517, XENTR13336	HELIO_11876
OG0001865	XENTR06410, XENTR04372	HELIO_11843
OG0001866	XENTR00166, XENTR11409	HELIO_08400
OG0001867	XENTR18201	HELIO_02515
OG0001868	XENTR12422	HELIO_06158
OG0001869	XENTR12915	HELIO_04326
OG0001870	XENTR05017, XENTR12751, XENTR08077, XENTR08078	HELIO_11367
OG0001871	XENTR04383, XENTR14454, XENTR14455	HELIO_03804
OG0001873	XENTR11870	HELIO_07677, HELIO_06086
OG0001874	XENTR08894	HELIO_01670
OG0001875	XENTR05396	HELIO_10950
OG0001876	XENTR06060	HELIO_04432, HELIO_01518
OG0001877	XENTR12095, XENTR17619, XENTR15404	HELIO_09122
OG0001878	XENTR04362, XENTR12083, XENTR10903, XENTR05516	HELIO_05924
OG0001881	XENTR16627, XENTR17045, XENTR12268	HELIO_11210
OG0001883	XENTR04807, XENTR13720	HELIO_04758
OG0001884	XENTR13203, XENTR03005, XENTR07644	HELIO_09046
OG0001886	XENTR06797, XENTR15392	HELIO_07679
OG0001887	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819	HELIO_12128
OG0001888	XENTR17512, XENTR15191	HELIO_08194
OG0001889	XENTR13126, XENTR01850	HELIO_09642
OG0001890	XENTR14057, XENTR07419, XENTR17098	HELIO_02855
OG0001892	XENTR15160, XENTR13541	HELIO_12711, HELIO_06517
OG0001893	XENTR15523	HELIO_11263
OG0001894	XENTR15449, XENTR08653	HELIO_04194
OG0001895	XENTR16129	HELIO_02660, HELIO_06563
OG0001896	XENTR06164, XENTR03942	HELIO_02398, HELIO_02399
OG0001897	XENTR16598, XENTR13280, XENTR09183, XENTR08525	HELIO_10470, HELIO_10469
OG0001898	XENTR15118	HELIO_04077, HELIO_12763
OG0001899	XENTR14578, XENTR09469	HELIO_05952
OG0001900	XENTR02100	HELIO_03722
OG0001901	XENTR18345	HELIO_12147, HELIO_04211
OG0001903	XENTR07494	HELIO_08222
OG0001906	XENTR18204, XENTR10052, XENTR04278, XENTR10632	HELIO_01042
OG0001913	XENTR06742, XENTR01451	HELIO_10845
OG0001914	XENTR06764	HELIO_08172
OG0001915	XENTR06298	HELIO_02308
OG0001916	XENTR12336	HELIO_08357
OG0001917	XENTR00340, XENTR11451, XENTR14754, XENTR10651	HELIO_00213
OG0001918	XENTR16543	HELIO_07821
OG0001919	XENTR09434	HELIO_06163
OG0001920	XENTR11529, XENTR17510, XENTR17509, XENTR00354	HELIO_09697
OG0001923	XENTR13216	HELIO_01788
OG0001925	XENTR17884, XENTR03374, XENTR12899	HELIO_10825
OG0001926	XENTR00430	HELIO_02998
OG0001927	XENTR04644	HELIO_04718
OG0001928	XENTR07469	HELIO_00908
OG0001930	XENTR01448	HELIO_07719
OG0001932	XENTR09901, XENTR15132	HELIO_03169
OG0001933	XENTR06647	HELIO_09564
OG0001934	XENTR12704, XENTR05609	HELIO_02521
OG0001935	XENTR00153	HELIO_05458
OG0001935	XENTR08647	HELIO_02583
OG0001936	XENTR08632	HELIO_04902
OG0001936	XENTR04317	HELIO_10872
OG0001937	XENTR17859	HELIO_04900, HELIO_06992
OG0001938	XENTR04478	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	XENTR14019	HELIO_03882
OG0001941	XENTR10384, XENTR17146	HELIO_08395
OG0001942	XENTR12960, XENTR05523	HELIO_07609, HELIO_06576
OG0001943	XENTR10899	HELIO_10645
OG0001944	XENTR13879, XENTR13878	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218
OG0001945	XENTR03955, XENTR07870	HELIO_03288
OG0001946	XENTR09726, XENTR07293, XENTR04877, XENTR04876	HELIO_08201
OG0001947	XENTR07021, XENTR02357	HELIO_03774
OG0001948	XENTR14766, XENTR08991, XENTR16041, XENTR06626	HELIO_09808
OG0001949	XENTR01148, XENTR11100	HELIO_12106
OG0001951	XENTR07227, XENTR16258	HELIO_04565
OG0001952	XENTR09389	HELIO_02821
OG0001953	XENTR09118, XENTR10393	HELIO_05793
OG0001956	XENTR05066	HELIO_08427
OG0001957	XENTR11349, XENTR12903, XENTR01129	HELIO_11767
OG0001958	XENTR16906, XENTR09373, XENTR02730, XENTR00657	HELIO_07906
OG0001959	XENTR06412, XENTR10577, XENTR05267, XENTR15847	HELIO_08251, HELIO_08252
OG0001961	XENTR01355, XENTR01247	HELIO_03253
OG0001962	XENTR05922, XENTR12047, XENTR12045, XENTR12046	HELIO_05917
OG0001963	XENTR17226, XENTR11249, XENTR07153	HELIO_02883
OG0001964	XENTR10264	HELIO_02293
OG0001966	XENTR15870, XENTR04015	HELIO_12247, HELIO_05868
OG0001967	XENTR00364	HELIO_10256
OG0001968	XENTR14913	HELIO_11042
OG0001968	XENTR16410	HELIO_10670
OG0001971	XENTR06746, XENTR11941, XENTR05064, XENTR08132	HELIO_09862
OG0001972	XENTR12033	HELIO_04798
OG0001974	XENTR09807	HELIO_09499
OG0001976	XENTR16632, XENTR05423	HELIO_06036
OG0001985	XENTR06332, XENTR03530	HELIO_03642
OG0001986	XENTR01297	HELIO_07313
OG0001987	XENTR04550, XENTR14677	HELIO_11331, HELIO_11332
OG0001988	XENTR11854	HELIO_07776
OG0001989	XENTR14006, XENTR12273	HELIO_03695
OG0001990	XENTR12970	HELIO_00537
OG0001993	XENTR06884, XENTR01623	HELIO_10948
OG0001994	XENTR10934, XENTR08885	HELIO_02654, HELIO_02655
OG0001998	XENTR16338, XENTR14682	HELIO_01282
OG0001999	XENTR00961	HELIO_09986
OG0001999	XENTR10154	HELIO_06267
OG0002000	XENTR12364	HELIO_05949
OG0002000	XENTR05813	HELIO_07944
OG0002001	XENTR12894	HELIO_11853
OG0002001	XENTR07328	HELIO_12151
OG0002002	XENTR06108, XENTR09713	HELIO_00088, HELIO_11800
OG0002003	XENTR14361, XENTR02394	HELIO_03803
OG0002005	XENTR02807, XENTR08268, XENTR01964	HELIO_12220
OG0002006	XENTR12258, XENTR12259	HELIO_12425, HELIO_07537
OG0002007	XENTR04883, XENTR07287	HELIO_10090
OG0002009	XENTR15588	HELIO_12665
OG0002011	XENTR15809, XENTR12417	HELIO_09289
OG0002012	XENTR15689, XENTR00529	HELIO_08085
OG0002013	XENTR16536	HELIO_06898
OG0002014	XENTR02871, XENTR11303	HELIO_10467
OG0002016	XENTR08295, XENTR04258	HELIO_11944
OG0002017	XENTR14273, XENTR15282, XENTR15484	HELIO_02990
OG0002018	XENTR12197, XENTR00896, XENTR09258, XENTR06435	HELIO_08541
OG0002019	XENTR02945, XENTR17282	HELIO_02028, HELIO_02029
OG0002020	XENTR01912, XENTR15447, XENTR08657	HELIO_12230
OG0002023	XENTR12329, XENTR11622, XENTR16758	HELIO_02236
OG0002024	XENTR09931, XENTR16485	HELIO_08970, HELIO_08969
OG0002026	XENTR08832	HELIO_08421, HELIO_11050
OG0002027	XENTR09267, XENTR07230, XENTR00276	HELIO_00634
OG0002028	XENTR14364	HELIO_04604
OG0002029	XENTR18899	HELIO_05876
OG0002030	XENTR00366, XENTR13208, XENTR16901, XENTR04720	HELIO_11005
OG0002031	XENTR15929, XENTR15928, XENTR08011	HELIO_07245
OG0002032	XENTR02603	HELIO_01093
OG0002035	XENTR13278, XENTR12372, XENTR13991	HELIO_03679
OG0002036	XENTR02413, XENTR02087	HELIO_01904
OG0002037	XENTR13065, XENTR08811	HELIO_11181
OG0002038	XENTR04004, XENTR11762, XENTR06156	HELIO_01720
OG0002039	XENTR10345, XENTR08918, XENTR03306	HELIO_04501
OG0002043	XENTR04074, XENTR04633	HELIO_03396
OG0002057	XENTR05735	HELIO_10449
OG0002059	XENTR06499, XENTR04009, XENTR04010	HELIO_03914
OG0002060	XENTR03044, XENTR09085	HELIO_06438
OG0002061	XENTR12690	HELIO_12011
OG0002062	XENTR10057, XENTR05037	HELIO_06049
OG0002063	XENTR00538	HELIO_05674
OG0002064	XENTR00155	HELIO_04147
OG0002064	XENTR11867, XENTR06658	HELIO_06032
OG0002066	XENTR13591, XENTR16110, XENTR12403	HELIO_08306
OG0002067	XENTR11063	HELIO_05446
OG0002068	XENTR08494	HELIO_11283
OG0002069	XENTR13071, XENTR02513, XENTR02512, XENTR13070	HELIO_09988
OG0002070	XENTR17017, XENTR03998, XENTR06833	HELIO_01660
OG0002071	XENTR01207, XENTR13312	HELIO_02816
OG0002072	XENTR01781	HELIO_09788
OG0002073	XENTR13381, XENTR08969, XENTR17145, XENTR07900	HELIO_09897
OG0002076	XENTR05229, XENTR17066	HELIO_08411
OG0002077	XENTR13971, XENTR13972, XENTR02927	HELIO_03623
OG0002078	XENTR16673, XENTR07358	HELIO_07802
OG0002080	XENTR01136, XENTR01135, XENTR13342	HELIO_05901
OG0002081	XENTR00902	HELIO_08258
OG0002084	XENTR12442, XENTR12443, XENTR11320	HELIO_09343
OG0002087	XENTR06831	HELIO_10536, HELIO_09035
OG0002088	XENTR11630, XENTR11629	HELIO_05951, HELIO_01061
OG0002090	XENTR15595	HELIO_05584
OG0002091	XENTR16710, XENTR10291	HELIO_01447
OG0002094	XENTR07026, XENTR07025	HELIO_05259, HELIO_04476
OG0002096	XENTR04526	HELIO_10504
OG0002097	XENTR04416, XENTR03687	HELIO_00551
OG0002098	XENTR17129, XENTR01020	HELIO_10191
OG0002099	XENTR02496	HELIO_12497
OG0002100	XENTR04934	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	XENTR04299	HELIO_03548
OG0002102	XENTR06095, XENTR11926, XENTR13481, XENTR13482	HELIO_06446
OG0002103	XENTR15401, XENTR15782	HELIO_08047
OG0002104	XENTR05884	HELIO_10363
OG0002105	XENTR11631, XENTR14520	HELIO_06912
OG0002106	XENTR11760	HELIO_06196
OG0002107	XENTR10514	HELIO_03046
