Orthogroup	XENTR	BRAFL
OG0004242	XENTR10644	bflo_05828
OG0004243	XENTR02756	bflo_02341
OG0004245	XENTR13102	bflo_10377
OG0004246	XENTR10841	bflo_23079
OG0004247	XENTR05707	bflo_19177, bflo_17721
OG0004248	XENTR02442	bflo_24542, bflo_24543
OG0004249	XENTR14714	bflo_14267
OG0004250	XENTR13434	bflo_20438
OG0004251	XENTR04013	bflo_16457
OG0004252	XENTR01265	bflo_03055
OG0004253	XENTR14684, XENTR07125	bflo_21064
OG0004254	XENTR02285	bflo_08133
OG0004255	XENTR08386	bflo_25003
OG0004256	XENTR15977, XENTR02002, XENTR02001	bflo_09197, bflo_09196, bflo_10282, bflo_11154, bflo_10502, bflo_08861, bflo_16667, bflo_10503, bflo_08860, bflo_09906
OG0004257	XENTR00860	bflo_01868
OG0004258	XENTR15149	bflo_14122
OG0004259	XENTR05280	bflo_03895
OG0004260	XENTR08524	bflo_07593
OG0004262	XENTR03026	bflo_17291
OG0004263	XENTR18355	bflo_18760
OG0004264	XENTR11427, XENTR02228	bflo_07431
OG0004265	XENTR01292	bflo_16650
OG0004266	XENTR13919	bflo_18049
OG0004267	XENTR05430, XENTR16646	bflo_04121
OG0004268	XENTR16315	bflo_13534
OG0004269	XENTR08648	bflo_23956
OG0004270	XENTR15859	bflo_05847
OG0004271	XENTR02370	bflo_11927
OG0004272	XENTR04240	bflo_05950
OG0004273	XENTR07324	bflo_23163
OG0004274	XENTR00473, XENTR15777	bflo_04876, bflo_13254
OG0004275	XENTR02366, XENTR11914	bflo_19058
OG0004276	XENTR15736	bflo_12776
OG0004277	XENTR14387	bflo_17664
OG0004278	XENTR18016, XENTR18015	bflo_26456
OG0004279	XENTR14989	bflo_15836
OG0004280	XENTR10748	bflo_18667
OG0004281	XENTR18517	bflo_09552
OG0004282	XENTR04076	bflo_01697
OG0004284	XENTR12171, XENTR15187	bflo_09955, bflo_09499, bflo_10091
OG0004285	XENTR08748	bflo_09644
OG0004286	XENTR03668	bflo_19820
OG0004287	XENTR10948	bflo_22517
OG0004288	XENTR13701	bflo_13055
OG0004289	XENTR09034	bflo_16900
OG0004290	XENTR09552, XENTR12944	bflo_12592
OG0004291	XENTR07498	bflo_09709
OG0004292	XENTR16091	bflo_24769
OG0004295	XENTR10638	bflo_25243
OG0004296	XENTR04332	bflo_08135
OG0004297	XENTR11758	bflo_01520
OG0004298	XENTR15631, XENTR15632	bflo_14807
OG0004299	XENTR16510	bflo_14117
OG0004301	XENTR16663	bflo_21149
OG0004302	XENTR16178	bflo_20299
OG0004303	XENTR15590	bflo_21593
OG0004304	XENTR00786	bflo_10723
OG0004305	XENTR13288	bflo_05913
OG0004306	XENTR02165, XENTR02164	bflo_06377
OG0004307	XENTR09783	bflo_23131
OG0004308	XENTR00676	bflo_17611
OG0004309	XENTR16256	bflo_07674
OG0004310	XENTR12153, XENTR08109	bflo_07406
OG0004311	XENTR08099, XENTR13869	bflo_05859
OG0004312	XENTR06276	bflo_18032
OG0004314	XENTR03952, XENTR14943	bflo_15802
OG0004315	XENTR10505	bflo_09497
OG0004316	XENTR00291	bflo_24460
OG0004317	XENTR06347	bflo_19864
OG0004318	XENTR13838	bflo_23343
OG0004319	XENTR12729, XENTR16401	bflo_03033
OG0004321	XENTR09288	bflo_07360, bflo_21224
OG0004322	XENTR02157	bflo_04745
OG0004324	XENTR13333	bflo_01085
OG0004325	XENTR01927	bflo_12662
OG0004326	XENTR13113, XENTR13114	bflo_24879, bflo_25019
OG0004327	XENTR14732	bflo_14246
OG0004328	XENTR02447	bflo_01149
OG0004330	XENTR09044	bflo_18848
OG0004331	XENTR06669	bflo_18890
OG0004332	XENTR06028	bflo_24713
OG0004333	XENTR05026	bflo_01460
OG0004335	XENTR13834	bflo_14442
OG0004336	XENTR16521, XENTR05131, XENTR18211	bflo_07414, bflo_13336
OG0004337	XENTR18995	bflo_09505
OG0004338	XENTR09719	bflo_14114
OG0004342	XENTR01054	bflo_08386
OG0004343	XENTR02018	bflo_09298
OG0004344	XENTR10220	bflo_07396
OG0004345	XENTR06180	bflo_16427
OG0004346	XENTR00433	bflo_19751
OG0004347	XENTR07124	bflo_20345
OG0004348	XENTR02314	bflo_21350
OG0004349	XENTR02391	bflo_12358
OG0004350	XENTR03571	bflo_18288, bflo_18444
OG0004351	XENTR16067	bflo_24757
OG0004352	XENTR09638	bflo_24539
OG0004353	XENTR16070	bflo_24646
OG0004354	XENTR04545	bflo_14863
OG0004355	XENTR07976, XENTR10102	bflo_16043
OG0004357	XENTR08914, XENTR01920	bflo_11494
OG0004358	XENTR11117	bflo_11539
OG0004359	XENTR06807	bflo_15102
OG0004360	XENTR12875	bflo_05338
OG0004361	XENTR01312	bflo_15552
OG0004362	XENTR12262, XENTR01742	bflo_04119
OG0004363	XENTR04903	bflo_04230, bflo_04233
OG0004364	XENTR11370	bflo_13993
OG0004365	XENTR12130	bflo_19418
OG0004366	XENTR00500	bflo_12765
OG0004367	XENTR18829	bflo_21281
OG0004368	XENTR03944, XENTR15526	bflo_16051
OG0004369	XENTR11040	bflo_16942
OG0004370	XENTR15518	bflo_21301
OG0004371	XENTR18083	bflo_24077
OG0004373	XENTR00323	bflo_06065
OG0004374	XENTR16529	bflo_20012
OG0004375	XENTR08120	bflo_07701
OG0004376	XENTR07129, XENTR04540	bflo_20526
OG0004377	XENTR06554	bflo_19356
OG0004378	XENTR04941	bflo_07641
OG0004379	XENTR12677	bflo_09448
OG0004381	XENTR18220	bflo_09247
OG0004382	XENTR05834	bflo_06113
OG0004383	XENTR10950, XENTR10949	bflo_27132, bflo_14288, bflo_14991
OG0004384	XENTR05103	bflo_15995
OG0004385	XENTR07729	bflo_15870
OG0004386	XENTR04532	bflo_20055
OG0004389	XENTR00308	bflo_26325
OG0004390	XENTR09925	bflo_17071
OG0004391	XENTR05650, XENTR04998	bflo_08434
OG0004392	XENTR08920	bflo_07121
OG0004393	XENTR08850	bflo_09718
OG0004395	XENTR10110	bflo_12354
OG0004396	XENTR16480	bflo_24471
OG0004397	XENTR07268, XENTR15098	bflo_13249
OG0004398	XENTR01613	bflo_20532
OG0004399	XENTR02783, XENTR01338	bflo_11895
OG0004400	XENTR04523, XENTR04524	bflo_01509
OG0004401	XENTR00790	bflo_00348
OG0004403	XENTR12123	bflo_06952
OG0004404	XENTR05022	bflo_21918
OG0004405	XENTR01271	bflo_23675
OG0004406	XENTR12792, XENTR06682	bflo_13880
OG0004407	XENTR11714	bflo_24382
OG0004408	XENTR14283	bflo_21379
OG0004409	XENTR11912, XENTR02365	bflo_12253
OG0004413	XENTR04845	bflo_11285
OG0004414	XENTR10946	bflo_00981
OG0004415	XENTR10485	bflo_18620
OG0004417	XENTR00369	bflo_25703
OG0004418	XENTR03415	bflo_09866, bflo_06391
OG0004419	XENTR01954	bflo_09260
OG0004420	XENTR16061, XENTR04098, XENTR04405	bflo_24578
OG0004421	XENTR07029	bflo_10986
OG0004422	XENTR11234, XENTR05843	bflo_05990
OG0004423	XENTR08365	bflo_06771
OG0004424	XENTR11298	bflo_11552
OG0004425	XENTR17641, XENTR12250	bflo_02356
OG0004426	XENTR09040	bflo_13509
OG0004427	XENTR00494, XENTR14360	bflo_20689
OG0004433	XENTR05339, XENTR05340, XENTR12387, XENTR18900	bflo_00839, bflo_12171, bflo_15418, bflo_14637
OG0004460	XENTR13298	bflo_12840
OG0004461	XENTR17329, XENTR02533	bflo_11262
OG0004462	XENTR02713	bflo_21993
OG0004463	XENTR04529, XENTR14681	bflo_20522
OG0004465	XENTR03018	bflo_05736, bflo_05733
OG0004467	XENTR10318, XENTR06318	bflo_20572
OG0004468	XENTR14274	bflo_20382
OG0004471	XENTR00144	bflo_00929
OG0004472	XENTR00749, XENTR00750	bflo_10789
OG0004474	XENTR12032	bflo_14427
OG0004475	XENTR05597	bflo_22915
OG0004476	XENTR00796	bflo_05841
OG0004477	XENTR15352, XENTR10053	bflo_06106
OG0004478	XENTR09560	bflo_12521
OG0004479	XENTR07670	bflo_13215
OG0004480	XENTR16993	bflo_05296
OG0004481	XENTR01473	bflo_26415
OG0004482	XENTR10601	bflo_00371
OG0004483	XENTR17280	bflo_26479
OG0004484	XENTR11603	bflo_24462
OG0004485	XENTR05708	bflo_08085
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	bflo_11125, bflo_13011
OG0004488	XENTR17026	bflo_06230
OG0004489	XENTR16138	bflo_11412
OG0004490	XENTR11487	bflo_16236, bflo_03321
OG0004491	XENTR07277	bflo_13622
OG0004492	XENTR11376	bflo_20550
OG0004493	XENTR12768	bflo_17475
OG0004494	XENTR00973, XENTR00972	bflo_22629
OG0004495	XENTR04018	bflo_13385
OG0004496	XENTR12973	bflo_15959
OG0004497	XENTR14301	bflo_12550
OG0004498	XENTR10412	bflo_13885
OG0004499	XENTR05546, XENTR11717	bflo_11750
OG0004500	XENTR10700, XENTR10699	bflo_06052
OG0004502	XENTR17400, XENTR17398, XENTR17399	bflo_22105
OG0004503	XENTR14221	bflo_14782
OG0004505	XENTR01116, XENTR01117	bflo_02172, bflo_02171
OG0004506	XENTR13727	bflo_23062
OG0004507	XENTR03425	bflo_06594
OG0004508	XENTR02525, XENTR02524	bflo_09467
OG0004509	XENTR03935	bflo_17080
OG0004510	XENTR03962	bflo_14873, bflo_15347
OG0004511	XENTR00822, XENTR10201	bflo_15924
OG0004512	XENTR03832	bflo_23496, bflo_16546
OG0004514	XENTR00881	bflo_20987
OG0004515	XENTR02016	bflo_26975, bflo_10817
OG0004516	XENTR04054	bflo_20144
OG0004517	XENTR13124	bflo_23362
OG0004518	XENTR07756	bflo_16710
OG0004519	XENTR11913	bflo_11096
OG0004520	XENTR09651	bflo_21786
OG0004522	XENTR02122, XENTR05757	bflo_16159, bflo_06058
OG0004523	XENTR18329	bflo_05747
OG0004524	XENTR04778	bflo_22873
OG0004525	XENTR09291	bflo_15861
OG0004527	XENTR00456	bflo_22761
OG0004528	XENTR01514	bflo_17241
OG0004529	XENTR05758	bflo_24826
OG0004530	XENTR14376, XENTR03964	bflo_14830
OG0004531	XENTR11135	bflo_15089, bflo_15090
OG0004532	XENTR11080	bflo_22983
OG0004533	XENTR11245, XENTR16773	bflo_07628
OG0004534	XENTR13192	bflo_14156
OG0004535	XENTR12654	bflo_06382
OG0004536	XENTR06593	bflo_05637, bflo_05180
OG0004537	XENTR07746	bflo_08291, bflo_05042
OG0004538	XENTR11687	bflo_06518
OG0004539	XENTR06560, XENTR11278	bflo_05863
OG0004540	XENTR01878	bflo_02795
OG0004542	XENTR01276	bflo_09402
OG0004543	XENTR13966, XENTR13965	bflo_00318
OG0004544	XENTR14557	bflo_12181
OG0004545	XENTR05802	bflo_16418
OG0004547	XENTR10791, XENTR06018	bflo_11802
OG0004548	XENTR11954	bflo_15915
OG0004549	XENTR17964, XENTR17963	bflo_09910
OG0004550	XENTR08942	bflo_03833
OG0004551	XENTR13993	bflo_23479
OG0004553	XENTR04020	bflo_04450
OG0004554	XENTR06056	bflo_24473
OG0004555	XENTR08168	bflo_27055, bflo_12751
OG0004556	XENTR14968	bflo_20298
OG0004557	XENTR07094, XENTR03173	bflo_18811
OG0004558	XENTR17229, XENTR19018	bflo_24327
OG0004559	XENTR09793	bflo_23454
OG0004560	XENTR08583	bflo_21738
OG0004561	XENTR09028	bflo_21390, bflo_04768
OG0004563	XENTR04438	bflo_01881
OG0004564	XENTR08998	bflo_09365
OG0004565	XENTR07621	bflo_05792
OG0004566	XENTR15836, XENTR04511	bflo_05496
OG0004567	XENTR13930	bflo_01420
OG0004568	XENTR03875	bflo_15367, bflo_26968, bflo_10690
OG0004569	XENTR00817	bflo_22265
OG0004570	XENTR01634, XENTR09045	bflo_24052
OG0004571	XENTR02902	bflo_00878
OG0004572	XENTR09340	bflo_13783
OG0004573	XENTR04046	bflo_20186
OG0004574	XENTR07069, XENTR17501	bflo_03205
OG0004576	XENTR08967, XENTR08877	bflo_08967
OG0004577	XENTR13602	bflo_12511
OG0004578	XENTR06163	bflo_16288
OG0004579	XENTR17330	bflo_11289
OG0004580	XENTR12038, XENTR12039	bflo_24842
OG0004581	XENTR13391	bflo_22410
OG0004582	XENTR02772	bflo_25760
OG0004583	XENTR07476	bflo_26211
OG0004584	XENTR11392	bflo_18182
OG0004585	XENTR07684	bflo_13881
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	bflo_24700, bflo_24231
OG0004587	XENTR03565, XENTR03564	bflo_14705
OG0004589	XENTR14980, XENTR06532, XENTR06533	bflo_20258
OG0004590	XENTR04031	bflo_20267
OG0004591	XENTR07363	bflo_24182
OG0004592	XENTR17519	bflo_25813
OG0004593	XENTR09764	bflo_10126
OG0004594	XENTR10141	bflo_03426
OG0004595	XENTR06910	bflo_00394
OG0004596	XENTR16636	bflo_08985
OG0004597	XENTR08163	bflo_09059
OG0004600	XENTR15611	bflo_26500
OG0004601	XENTR06793	bflo_15597, bflo_15601, bflo_15569
OG0004602	XENTR09792	bflo_04353
OG0004603	XENTR01817	bflo_23030
OG0004605	XENTR01842, XENTR01844	bflo_23298
OG0004606	XENTR15899	bflo_01880
OG0004607	XENTR04536, XENTR04040	bflo_22603
OG0004608	XENTR16188, XENTR16189	bflo_16554
OG0004609	XENTR16103	bflo_20965
OG0004610	XENTR12122	bflo_06351
OG0004611	XENTR13026	bflo_14611
OG0004612	XENTR12441	bflo_00158
OG0004613	XENTR12502	bflo_19503, bflo_11676
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	bflo_11461
OG0004615	XENTR06169, XENTR04005	bflo_15851
OG0004616	XENTR05385	bflo_02456
OG0004617	XENTR17100, XENTR08959	bflo_03743
OG0004619	XENTR06929	bflo_18891
OG0004620	XENTR03756	bflo_13567
OG0004621	XENTR11915	bflo_11024
OG0004625	XENTR00859	bflo_20617
OG0004626	XENTR07264	bflo_13446
OG0004627	XENTR06310	bflo_21441
OG0004628	XENTR06954, XENTR08395	bflo_00111
OG0004629	XENTR10455	bflo_16638
OG0004630	XENTR04232	bflo_18024
OG0004631	XENTR08686	bflo_26303
OG0004632	XENTR17581	bflo_20183
OG0004633	XENTR03277	bflo_24095
OG0004634	XENTR06011	bflo_24560
OG0004635	XENTR11060	bflo_16335
OG0004637	XENTR03728	bflo_12574
OG0004638	XENTR13657	bflo_17068
OG0004639	XENTR07750	bflo_17059
OG0004641	XENTR17163	bflo_21448, bflo_22592
OG0004642	XENTR10151	bflo_13877
OG0004643	XENTR01592	bflo_21665
OG0004644	XENTR05543, XENTR05542	bflo_11603
OG0004645	XENTR15106	bflo_14871
OG0004646	XENTR01464, XENTR14068	bflo_01898
OG0004647	XENTR03408	bflo_06581, bflo_25260
OG0004648	XENTR13808	bflo_12258
OG0004649	XENTR04062, XENTR00829	bflo_20493
OG0004651	XENTR16137	bflo_17981
OG0004652	XENTR14172	bflo_21212, bflo_21245
OG0004653	XENTR03316, XENTR05382, XENTR10835	bflo_18528
OG0004654	XENTR15245	bflo_09378
OG0004655	XENTR12684	bflo_09012
OG0004657	XENTR09633, XENTR18378	bflo_24670
OG0004658	XENTR00211	bflo_17408
OG0004659	XENTR13300	bflo_11250
OG0004660	XENTR04105	bflo_18417
OG0004661	XENTR07157	bflo_05625
OG0004662	XENTR06657	bflo_20444
OG0004664	XENTR08819	bflo_16198
OG0004666	XENTR02742, XENTR05796	bflo_09834
OG0004669	XENTR17310	bflo_17570
OG0004670	XENTR01679	bflo_02470
OG0004671	XENTR10200	bflo_20944
OG0004672	XENTR03732	bflo_13004
OG0004673	XENTR01887, XENTR18837	bflo_18808
OG0004674	XENTR04721	bflo_05749
OG0004675	XENTR10690	bflo_06236
OG0004676	XENTR12097	bflo_05171
OG0004677	XENTR08516	bflo_09809
OG0004678	XENTR09245	bflo_15606
OG0004679	XENTR04023	bflo_20009
OG0004680	XENTR06627, XENTR05093	bflo_09521
OG0004681	XENTR00528	bflo_20300, bflo_01693
OG0004682	XENTR00011	bflo_08235
OG0004683	XENTR09470	bflo_06703
OG0004684	XENTR09471	bflo_18861
OG0004685	XENTR00826	bflo_05949
OG0004686	XENTR03385	bflo_18736
OG0004687	XENTR08376	bflo_11035
OG0004688	XENTR00727	bflo_12196
OG0004690	XENTR02109	bflo_08245
OG0004691	XENTR12526	bflo_11450
OG0004692	XENTR12793	bflo_06997
OG0004694	XENTR12216	bflo_23436
OG0004696	XENTR08933	bflo_07889
OG0004697	XENTR01024	bflo_15191
OG0004698	XENTR15336	bflo_23003
OG0004699	XENTR04958	bflo_03925
OG0004700	XENTR19117	bflo_22704
OG0004702	XENTR07319	bflo_21187, bflo_04948
OG0004703	XENTR01132	bflo_02735
OG0004704	XENTR00093	bflo_25602
OG0004705	XENTR05923, XENTR08822, XENTR08821	bflo_14925
OG0004706	XENTR03339, XENTR10846, XENTR10847	bflo_00520
OG0004707	XENTR04913	bflo_11466
OG0004708	XENTR04042	bflo_00244
OG0004711	XENTR12598	bflo_15142
OG0004712	XENTR12619, XENTR12620, XENTR07796, XENTR14700	bflo_05920, bflo_14275, bflo_06148
OG0004728	XENTR03737	bflo_13486
OG0004729	XENTR01174	bflo_21186
OG0004730	XENTR11246	bflo_06596
OG0004731	XENTR18388	bflo_04600
OG0004732	XENTR14688	bflo_02051
OG0004733	XENTR03412	bflo_06188
OG0004735	XENTR12602	bflo_25045
OG0004736	XENTR00419	bflo_14317
OG0004738	XENTR15335	bflo_23674
OG0004739	XENTR07591	bflo_13471
OG0004740	XENTR02419	bflo_10418
OG0004743	XENTR05342	bflo_15127
OG0004744	XENTR16602	bflo_22859
OG0004746	XENTR16021, XENTR19206	bflo_03289
OG0004747	XENTR08164	bflo_12691
OG0004749	XENTR02480	bflo_13392
OG0004751	XENTR06628	bflo_24263
OG0004752	XENTR05473	bflo_23786
OG0004753	XENTR03105	bflo_09370
OG0004754	XENTR01802	bflo_23367
OG0004755	XENTR10564	bflo_21777
OG0004756	XENTR17924	bflo_01688
OG0004757	XENTR06659	bflo_09888
OG0004758	XENTR10225	bflo_20306
OG0004759	XENTR08995	bflo_12064
OG0004761	XENTR08312	bflo_09055
OG0004763	XENTR14434	bflo_20256
OG0004764	XENTR00062	bflo_26083
OG0004765	XENTR10970	bflo_25288
OG0004767	XENTR03910	bflo_23754, bflo_23555
OG0004768	XENTR06426	bflo_14539
OG0004769	XENTR15393	bflo_05382, bflo_15999
OG0004770	XENTR08456	bflo_03900
OG0004772	XENTR07387, XENTR01786	bflo_23722
OG0004774	XENTR12450, XENTR18887	bflo_22864
OG0004775	XENTR08212	bflo_03391
OG0004776	XENTR00828	bflo_18407
OG0004777	XENTR10573, XENTR00705	bflo_22548
OG0004779	XENTR03442, XENTR02321, XENTR02320	bflo_21760, bflo_21763
OG0004781	XENTR16628, XENTR16629	bflo_14399
OG0004782	XENTR07673	bflo_27047, bflo_12599
OG0004783	XENTR04323	bflo_06899
OG0004784	XENTR00188, XENTR00189	bflo_21151
OG0004785	XENTR00119	bflo_19212
OG0004786	XENTR04209	bflo_19673
OG0004787	XENTR14690	bflo_17213
OG0004789	XENTR07121	bflo_21170
OG0004790	XENTR05623, XENTR19164, XENTR13909	bflo_20406
OG0004791	XENTR00086	bflo_20414
OG0004792	XENTR01195, XENTR16182	bflo_18016
OG0004793	XENTR11318	bflo_10046
OG0004794	XENTR08033	bflo_04357
OG0004795	XENTR06349	bflo_20953
OG0004797	XENTR03068	bflo_04765
OG0004799	XENTR15968	bflo_03113
OG0004800	XENTR08612	bflo_19606
OG0004801	XENTR01848	bflo_22733
OG0004802	XENTR09565	bflo_13203
OG0004803	XENTR15467	bflo_22349
OG0004804	XENTR10260, XENTR06571, XENTR18506	bflo_23008
OG0004805	XENTR11662	bflo_21807
OG0004806	XENTR00596, XENTR12104	bflo_13218
OG0004808	XENTR03219	bflo_24087
OG0004809	XENTR12931	bflo_15570
OG0004810	XENTR00753	bflo_11005
OG0004811	XENTR00465, XENTR00466	bflo_11368
OG0004812	XENTR07652	bflo_01711
OG0004813	XENTR13768	bflo_06335
OG0004814	XENTR15350	bflo_18711
OG0004815	XENTR00163	bflo_10264
OG0004816	XENTR00384	bflo_09257
OG0004817	XENTR05373	bflo_00615
OG0004818	XENTR18356, XENTR13695	bflo_09829, bflo_09886
OG0004819	XENTR18290	bflo_01447
OG0004820	XENTR09145	bflo_04335
OG0004821	XENTR00744	bflo_11355, bflo_11337
OG0004822	XENTR08415	bflo_04058
OG0004823	XENTR07412	bflo_03232
OG0004824	XENTR07425	bflo_15616
OG0004825	XENTR14340	bflo_16544
OG0004826	XENTR16039, XENTR10756	bflo_11744
OG0004828	XENTR10119	bflo_07064
OG0004829	XENTR02670	bflo_07190
OG0004830	XENTR14067	bflo_05687
OG0004831	XENTR12087, XENTR05901	bflo_17588
OG0004832	XENTR14740	bflo_26425
OG0004833	XENTR07540	bflo_07551
OG0004834	XENTR18645	bflo_22223
OG0004835	XENTR08252, XENTR04057	bflo_13560, bflo_20781
OG0004836	XENTR03675	bflo_20378
OG0004837	XENTR01234, XENTR02852	bflo_12377
OG0004838	XENTR04078	bflo_06796
OG0004839	XENTR14348	bflo_06490
OG0004840	XENTR15873	bflo_15568
OG0004841	XENTR07261	bflo_12560
OG0004842	XENTR03722	bflo_06212
OG0004843	XENTR00524	bflo_13843
OG0004844	XENTR13385	bflo_09755
OG0004846	XENTR01408	bflo_03239
OG0004848	XENTR14338	bflo_10512
OG0004849	XENTR04783	bflo_17431
OG0004850	XENTR13562	bflo_08911
OG0004851	XENTR10062	bflo_05688
OG0004852	XENTR16100	bflo_15961
OG0004853	XENTR17579	bflo_16120
OG0004854	XENTR05196	bflo_14278
OG0004855	XENTR01667	bflo_21051
OG0004856	XENTR01049, XENTR05246	bflo_14646
OG0004857	XENTR00534	bflo_08241
OG0004858	XENTR10303	bflo_20586
OG0004859	XENTR08619	bflo_18513
OG0004860	XENTR02773	bflo_25293
OG0004861	XENTR03061	bflo_23925
OG0004862	XENTR17921	bflo_21026
OG0004863	XENTR05424	bflo_10166
OG0004864	XENTR00771	bflo_11500
OG0004865	XENTR13338	bflo_20067
OG0004866	XENTR08700, XENTR14374	bflo_01606
OG0004867	XENTR18178, XENTR18179	bflo_21346
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	bflo_09626
OG0004869	XENTR03761	bflo_19239
OG0004870	XENTR14935, XENTR14934	bflo_10371
OG0004871	XENTR01187, XENTR17769	bflo_20284
OG0004872	XENTR09751	bflo_12598
OG0004873	XENTR09787	bflo_24536
OG0004875	XENTR00005	bflo_26219
OG0004877	XENTR08283	bflo_15518
OG0004879	XENTR17744	bflo_21810
OG0004880	XENTR16782	bflo_23275
OG0004881	XENTR06242	bflo_24775
OG0004882	XENTR10221	bflo_27067, bflo_13047
OG0004883	XENTR16679, XENTR00126	bflo_22965
OG0004884	XENTR03050	bflo_06067
OG0004885	XENTR09289, XENTR05572	bflo_07174
OG0004886	XENTR02719	bflo_21794
OG0004887	XENTR16111	bflo_05853
OG0004888	XENTR06526, XENTR08620	bflo_18700, bflo_18699, bflo_19098
OG0004889	XENTR06798	bflo_16517
OG0004891	XENTR13595	bflo_02031
OG0004892	XENTR14914, XENTR02200	bflo_08899
OG0004893	XENTR12758	bflo_05758
OG0004894	XENTR02329, XENTR04892, XENTR04992	bflo_14171
OG0004895	XENTR16712	bflo_20234
OG0004896	XENTR11036, XENTR11035	bflo_16531
OG0004897	XENTR09725	bflo_08561
OG0004898	XENTR14341, XENTR18232	bflo_17464
OG0004899	XENTR14449	bflo_14839
OG0004900	XENTR14693	bflo_20996
OG0004901	XENTR12276, XENTR12275	bflo_10471
OG0004902	XENTR00620	bflo_21407
OG0004903	XENTR04968	bflo_05229, bflo_13841, bflo_05231
OG0004904	XENTR01812	bflo_14808
OG0004905	XENTR06463, XENTR14242	bflo_02766, bflo_20481
OG0004906	XENTR00992	bflo_22225
OG0004907	XENTR12667	bflo_20360
OG0004911	XENTR04772	bflo_15427
OG0004913	XENTR14597	bflo_21278
OG0004914	XENTR02587	bflo_09178
OG0004915	XENTR08884, XENTR10936	bflo_20255
OG0004916	XENTR05388, XENTR08550, XENTR03161	bflo_06294
OG0004917	XENTR04073	bflo_00953
OG0004919	XENTR16803	bflo_24821
OG0004920	XENTR15712	bflo_02542
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	bflo_24113
OG0004922	XENTR19289	bflo_05574
OG0004923	XENTR09440	bflo_20936
OG0004924	XENTR12207	bflo_01184
OG0004925	XENTR15854	bflo_15424, bflo_00358
OG0004926	XENTR14521	bflo_15897
OG0004927	XENTR08515, XENTR12531	bflo_12057
OG0004928	XENTR15107	bflo_00998
OG0004929	XENTR10557	bflo_14724
OG0004930	XENTR10546	bflo_00862
OG0004931	XENTR06052	bflo_05967
OG0004932	XENTR18768	bflo_01088
OG0004933	XENTR05652, XENTR09741	bflo_07900
OG0004934	XENTR17872	bflo_15733
OG0004935	XENTR02108	bflo_27188, bflo_16334
OG0004936	XENTR02426, XENTR12658	bflo_21250
OG0004937	XENTR03034, XENTR06567	bflo_27137, bflo_15037
OG0004938	XENTR12499	bflo_12383
OG0004939	XENTR00578, XENTR11815	bflo_26100
OG0004941	XENTR17552	bflo_12121
OG0004942	XENTR15114	bflo_06239
OG0004944	XENTR02835, XENTR10997	bflo_11279
OG0004945	XENTR12373	bflo_26311
OG0004946	XENTR07623	bflo_21068
OG0004948	XENTR12682, XENTR12681, XENTR10040	bflo_10165
OG0004949	XENTR10188	bflo_10358
OG0004950	XENTR16238	bflo_27252, bflo_18338
OG0004951	XENTR02323, XENTR02324	bflo_17733
OG0004952	XENTR06665	bflo_06593
OG0004953	XENTR16308	bflo_10776, bflo_10549
OG0004954	XENTR12724	bflo_05593
OG0004955	XENTR05226	bflo_19357
OG0004956	XENTR06395	bflo_11628
OG0004957	XENTR01088, XENTR01089	bflo_08226
OG0004958	XENTR15047	bflo_05533
OG0004959	XENTR04469, XENTR16397	bflo_03529
OG0004960	XENTR09316	bflo_03527
OG0004961	XENTR17175	bflo_00860
OG0004962	XENTR03175	bflo_19679
OG0004963	XENTR04559	bflo_02420
