Orthogroup	XENTR	BRALA
OG0008424	XENTR15296, XENTR15295	BRALA14612
OG0008425	XENTR01396	BRALA03330
OG0008426	XENTR13473	BRALA18961, BRALA09432
OG0008427	XENTR09397	BRALA08333
OG0008432	XENTR14433	BRALA18703
OG0008437	XENTR04479	BRALA00511
OG0008443	XENTR00168	BRALA19003
OG0008444	XENTR12799	BRALA22302
OG0008448	XENTR02405	BRALA11933
OG0008453	XENTR16648	BRALA07678
OG0008457	XENTR12984	BRALA13320
OG0008460	XENTR01208, XENTR09150, XENTR01209	BRALA24281, BRALA24283
OG0008463	XENTR09082, XENTR09083, XENTR09081, XENTR12788, XENTR12789	BRALA22549
OG0008464	XENTR11058	BRALA28324, BRALA26947
OG0008468	XENTR06374	BRALA17335
OG0008470	XENTR13491, XENTR13692	BRALA15820, BRALA15821
OG0008472	XENTR05438, XENTR05439, XENTR05437	BRALA17561, BRALA16763, BRALA26931, BRALA19581
OG0008507	XENTR01430, XENTR01429	BRALA15057
OG0008509	XENTR18633	BRALA05523
OG0008513	XENTR01278	BRALA15101
OG0008514	XENTR03290	BRALA15921
OG0008516	XENTR02387	BRALA10786, BRALA10911
OG0008524	XENTR14679	BRALA34791, BRALA35810
OG0008526	XENTR00080	BRALA01004
OG0008527	XENTR09697	BRALA16647
OG0008528	XENTR03107	BRALA01940
OG0008529	XENTR02098	BRALA09012
OG0008530	XENTR04917	BRALA03989
OG0008532	XENTR09247	BRALA28388
OG0008533	XENTR01211	BRALA28209
OG0008534	XENTR17291, XENTR17292	BRALA27649
OG0008536	XENTR12616, XENTR06872, XENTR15937	BRALA00357, BRALA00355, BRALA00356
OG0008538	XENTR18860	BRALA11832
OG0008539	XENTR00471	BRALA31052
OG0008542	XENTR15730	BRALA16597
OG0008544	XENTR06640	BRALA17943
OG0008546	XENTR07676	BRALA20223
OG0008550	XENTR08428	BRALA03273
OG0008551	XENTR09711	BRALA15706
OG0008554	XENTR00467, XENTR06581, XENTR13244	BRALA03353
OG0008555	XENTR05744	BRALA16626
OG0008556	XENTR15403	BRALA22513
OG0008557	XENTR04600	BRALA03028
OG0008558	XENTR10140	BRALA02508
OG0008559	XENTR05418	BRALA00268
OG0008561	XENTR04937	BRALA28153
OG0008562	XENTR11390	BRALA08959
OG0008563	XENTR01203	BRALA29273
OG0008564	XENTR17125	BRALA17330
OG0008565	XENTR00566	BRALA21746
OG0008566	XENTR08865	BRALA11541
OG0008567	XENTR00194	BRALA00993, BRALA11796
OG0008572	XENTR11873	BRALA19309
OG0008573	XENTR14331	BRALA09463
OG0008576	XENTR09218	BRALA11515
OG0008577	XENTR10407	BRALA06350
OG0008578	XENTR01712	BRALA03455
OG0008579	XENTR02161	BRALA15115
OG0008582	XENTR00739	BRALA03652
OG0008583	XENTR02152	BRALA10200
OG0008587	XENTR13433, XENTR06654	BRALA17930
OG0008588	XENTR07394	BRALA10465
OG0008591	XENTR01773	BRALA15014
OG0008592	XENTR15407	BRALA18436
OG0008595	XENTR07876	BRALA19312
OG0008596	XENTR11812	BRALA09201
OG0008597	XENTR03283	BRALA28968
OG0008601	XENTR06414	BRALA20388
OG0008602	XENTR08161	BRALA34147
OG0008603	XENTR13283	BRALA30099
OG0008604	XENTR01374	BRALA19507
OG0008606	XENTR07130	BRALA09692
OG0008607	XENTR04696	BRALA27393
OG0008609	XENTR00940	BRALA13094
OG0008611	XENTR09930	BRALA10116
OG0008612	XENTR03918, XENTR03919	BRALA21312
OG0008613	XENTR00748	BRALA15326
OG0008614	XENTR16119	BRALA11854
OG0008618	XENTR18926	BRALA11013, BRALA11063, BRALA09335
OG0008619	XENTR08491	BRALA23442
OG0008622	XENTR02858	BRALA03092
OG0008623	XENTR02601	BRALA10665
OG0008624	XENTR04822	BRALA16482
OG0008626	XENTR09686	BRALA19975
OG0008627	XENTR13790	BRALA11795
OG0008628	XENTR15960	BRALA15875
OG0008629	XENTR08329	BRALA21752
OG0008630	XENTR07701, XENTR11098	BRALA24237, BRALA28920
OG0008632	XENTR06853	BRALA09185
OG0008633	XENTR18778	BRALA22271
OG0008634	XENTR00176	BRALA22279
OG0008636	XENTR12117	BRALA18519
OG0008637	XENTR09639	BRALA15802
OG0008638	XENTR06292	BRALA04155
OG0008639	XENTR10525	BRALA29796
OG0008640	XENTR08146	BRALA16491
OG0008641	XENTR10943	BRALA29471
OG0008644	XENTR09774	BRALA16311
OG0008645	XENTR01722	BRALA27600
OG0008646	XENTR10271	BRALA18831, BRALA18832
OG0008648	XENTR14108	BRALA34884, BRALA30218
OG0008649	XENTR09593	BRALA22634
OG0008651	XENTR06051	BRALA00594
OG0008653	XENTR00123	BRALA29819
OG0008654	XENTR04792	BRALA27377
OG0008655	XENTR10795	BRALA20532
OG0008658	XENTR12731	BRALA21119
OG0008660	XENTR16507	BRALA16548
OG0008662	XENTR00815	BRALA00592
OG0008665	XENTR12695	BRALA06807
OG0008668	XENTR12424	BRALA11434
OG0008669	XENTR12612	BRALA16331
OG0008670	XENTR14404, XENTR02325	BRALA06998
OG0008672	XENTR06769	BRALA18524, BRALA29802
OG0008673	XENTR17073	BRALA20899
OG0008674	XENTR04911	BRALA15953
OG0008675	XENTR12099, XENTR16216	BRALA22504
OG0008676	XENTR03487	BRALA07254
OG0008677	XENTR01728	BRALA05307
OG0008678	XENTR00530	BRALA27767
OG0008680	XENTR07520	BRALA21682
OG0008681	XENTR02732	BRALA10215
OG0008684	XENTR17487	BRALA10687
OG0008685	XENTR10990	BRALA03084
OG0008693	XENTR13743	BRALA27587
OG0008694	XENTR17054	BRALA18836
OG0008696	XENTR03916	BRALA11880
OG0008698	XENTR11893	BRALA03650
OG0008702	XENTR07672, XENTR15806	BRALA03098
OG0008705	XENTR12231	BRALA18575
OG0008706	XENTR11233, XENTR11434	BRALA13538, BRALA13537
OG0008708	XENTR19283, XENTR07610, XENTR07611	BRALA29355
OG0008709	XENTR17496	BRALA07707
OG0008711	XENTR07488, XENTR11626	BRALA01533
OG0008758	XENTR11825	BRALA19426
OG0008762	XENTR02066	BRALA21759
OG0008763	XENTR02427	BRALA10887
OG0008765	XENTR01115	BRALA00158
OG0008766	XENTR17543	BRALA13488
OG0008770	XENTR13131	BRALA28302
OG0008771	XENTR03183	BRALA29707
OG0008772	XENTR09094	BRALA21472
OG0008780	XENTR14575	BRALA17416
OG0008782	XENTR16876	BRALA28545
OG0008785	XENTR07791	BRALA21787
OG0008786	XENTR06387	BRALA20053
OG0008788	XENTR05389	BRALA20266
OG0008790	XENTR13441	BRALA20707
OG0008797	XENTR04552	BRALA14918
OG0008798	XENTR12196	BRALA18668
OG0008800	XENTR17354	BRALA12044
OG0008804	XENTR06681	BRALA13316
OG0008805	XENTR05035	BRALA07794
OG0008810	XENTR05795	BRALA25429
OG0008816	XENTR08319	BRALA13552
OG0008820	XENTR12860	BRALA30147
OG0008821	XENTR12995	BRALA19308
OG0008823	XENTR12534	BRALA14958
OG0008826	XENTR12223	BRALA05017
OG0008827	XENTR00125	BRALA06277
OG0008828	XENTR10006	BRALA04831
OG0008829	XENTR02771	BRALA04028
OG0008830	XENTR09819	BRALA05255
OG0008831	XENTR06786	BRALA23986
OG0008832	XENTR10035	BRALA05684
OG0008833	XENTR09089	BRALA13348
OG0008835	XENTR08026	BRALA13701
OG0008836	XENTR04547	BRALA24617
OG0008837	XENTR09454	BRALA17709
OG0008838	XENTR02727	BRALA22701
OG0008840	XENTR17338	BRALA03104
OG0008841	XENTR01013	BRALA16713
OG0008844	XENTR08180, XENTR08179	BRALA03082
OG0008845	XENTR12608	BRALA29479
OG0008847	XENTR04146	BRALA24430
OG0008850	XENTR08720	BRALA11452
OG0008856	XENTR04432	BRALA13489
OG0008864	XENTR11291	BRALA27875
OG0008866	XENTR02743	BRALA16223
OG0008867	XENTR08303	BRALA04060
OG0008868	XENTR09129, XENTR01825	BRALA11155
OG0008876	XENTR06703	BRALA03931
OG0008878	XENTR05995	BRALA09412
OG0008880	XENTR08473	BRALA12367
OG0008883	XENTR14680	BRALA17730
OG0008885	XENTR05361	BRALA00293
OG0008888	XENTR16929	BRALA20889
OG0008889	XENTR16790	BRALA01153
OG0008891	XENTR04230	BRALA21419
OG0008893	XENTR05960	BRALA08588
OG0008894	XENTR04142	BRALA24688
OG0008897	XENTR06355	BRALA06370
OG0008898	XENTR12710	BRALA04295
OG0008900	XENTR19020	BRALA31034
OG0008901	XENTR03514	BRALA20056
OG0008903	XENTR10495	BRALA17180
OG0008907	XENTR00990	BRALA06239
OG0008910	XENTR16947	BRALA21579
OG0008913	XENTR13335	BRALA18540
OG0008914	XENTR18435	BRALA28778
OG0008915	XENTR11557	BRALA21243
OG0008916	XENTR08820	BRALA15665
OG0008918	XENTR17829	BRALA16541
OG0008922	XENTR16400	BRALA02188
OG0008923	XENTR06066	BRALA24473
OG0008924	XENTR06805	BRALA22720
OG0008925	XENTR18119, XENTR18120	BRALA17172, BRALA17171
OG0008927	XENTR13990	BRALA01077
OG0008928	XENTR03363	BRALA01939
OG0008929	XENTR15313	BRALA26241
OG0008936	XENTR12579	BRALA21719, BRALA35448
OG0008937	XENTR15417	BRALA27864
OG0008938	XENTR06454	BRALA33318
OG0008942	XENTR00312	BRALA24416
OG0008946	XENTR10610	BRALA28598
OG0008951	XENTR14336	BRALA12901
OG0008953	XENTR13813	BRALA17142
OG0008955	XENTR13024	BRALA28537
OG0008959	XENTR11608	BRALA01481
OG0008977	XENTR05118	BRALA26321, BRALA12665
OG0008979	XENTR13702	BRALA00757
OG0008981	XENTR00863	BRALA03601
OG0008982	XENTR14117, XENTR14118, XENTR17101	BRALA07674
OG0008985	XENTR01402, XENTR05177	BRALA12439
OG0008990	XENTR18969	BRALA07068
OG0008991	XENTR04347, XENTR04306	BRALA04485
OG0009000	XENTR15924	BRALA21543, BRALA29116, BRALA05868, BRALA33669, BRALA11569, BRALA19862, BRALA19853, BRALA30561, BRALA19824, BRALA32037
OG0009044	XENTR02767	BRALA31022
OG0009056	XENTR14357	BRALA10921, BRALA10799
OG0009062	XENTR15250	BRALA16907
OG0009063	XENTR10391	BRALA25042
OG0009064	XENTR00259	BRALA05527
OG0009067	XENTR05610	BRALA12094
OG0009071	XENTR09140	BRALA27976, BRALA34842
OG0009074	XENTR17588	BRALA30722
OG0009076	XENTR03060	BRALA22486
OG0009078	XENTR13806	BRALA27983
OG0009083	XENTR08072	BRALA23740
OG0009084	XENTR02856	BRALA15370
OG0009085	XENTR18385	BRALA05507
OG0009091	XENTR17870	BRALA16726
OG0009092	XENTR10635	BRALA30142
OG0009094	XENTR10520	BRALA21937
OG0009095	XENTR10980	BRALA03346
OG0009110	XENTR16546	BRALA10741
OG0009113	XENTR04030, XENTR11147	BRALA34324
OG0009114	XENTR11579	BRALA28082
OG0009115	XENTR11528	BRALA05149
OG0009117	XENTR03032	BRALA22488
OG0009120	XENTR15294	BRALA14613
OG0009121	XENTR00158	BRALA30881
OG0009129	XENTR15610	BRALA02651
OG0009132	XENTR01804	BRALA15923
OG0009133	XENTR11902	BRALA17890, BRALA17889
OG0009134	XENTR10816	BRALA00279
OG0009135	XENTR16474, XENTR16473	BRALA19626
OG0009140	XENTR02954	BRALA19119
OG0009141	XENTR15151, XENTR15152	BRALA34716
OG0009143	XENTR06373	BRALA12756
OG0009144	XENTR14358	BRALA16355
OG0009145	XENTR12719	BRALA16160
OG0009149	XENTR08896	BRALA09242
OG0009150	XENTR00187	BRALA30166
OG0009151	XENTR08144	BRALA06692
OG0009154	XENTR15935, XENTR01110	BRALA00153
OG0009156	XENTR03631, XENTR19240	BRALA18998, BRALA17165
OG0009157	XENTR08043	BRALA28876
OG0009158	XENTR11691	BRALA10838
OG0009163	XENTR09796	BRALA25034
OG0009164	XENTR00363	BRALA00857
OG0009165	XENTR01031	BRALA18726
OG0009166	XENTR03630	BRALA21167
OG0009167	XENTR04250	BRALA10081
OG0009168	XENTR15272	BRALA27400
OG0009169	XENTR01317	BRALA18947
OG0009170	XENTR02020	BRALA35292, BRALA29847
OG0009172	XENTR05351	BRALA07436
OG0009174	XENTR08267	BRALA16276
OG0009176	XENTR06244	BRALA27004, BRALA05657
OG0009178	XENTR07927, XENTR15065, XENTR19052, XENTR03492	BRALA15388
OG0009180	XENTR01524, XENTR04549	BRALA16224
OG0009181	XENTR08802	BRALA13515
OG0009185	XENTR04756	BRALA04149
OG0009190	XENTR13633	BRALA27671
OG0009196	XENTR17135	BRALA11271
OG0009197	XENTR12720	BRALA16159
OG0009203	XENTR05979	BRALA20170, BRALA18997
OG0009208	XENTR05416, XENTR12625	BRALA10675
OG0009209	XENTR09465	BRALA18583, BRALA18581, BRALA18585, BRALA05936, BRALA09586, BRALA09588
OG0009211	XENTR12998, XENTR09177	BRALA19300
OG0009214	XENTR01523	BRALA24260
OG0009216	XENTR06953, XENTR05743	BRALA30435, BRALA15135
OG0009217	XENTR11099	BRALA25581, BRALA29700
OG0009219	XENTR03399, XENTR12699	BRALA07364
OG0009222	XENTR16176	BRALA04399
OG0009224	XENTR01973, XENTR08723	BRALA24590
OG0009225	XENTR13638	BRALA00399
OG0009226	XENTR09732	BRALA20661, BRALA20666
OG0009230	XENTR06967	BRALA13379
OG0009231	XENTR02740	BRALA12023
OG0009232	XENTR18701	BRALA29290
OG0009293	XENTR00339	BRALA00720
OG0009296	XENTR07536	BRALA01399
OG0009305	XENTR05087	BRALA00580
OG0009310	XENTR04713	BRALA28856
OG0009312	XENTR19195	BRALA08769
OG0009313	XENTR13994	BRALA13086
OG0009322	XENTR17166	BRALA18442
OG0009323	XENTR01740	BRALA01975
OG0009327	XENTR15982	BRALA08860
OG0009328	XENTR12103	BRALA21473
OG0009331	XENTR17478	BRALA00204
OG0009335	XENTR12227	BRALA00728
OG0009338	XENTR12193	BRALA16943
OG0009340	XENTR00645	BRALA16605
OG0009345	XENTR06923	BRALA10703
OG0009348	XENTR10930	BRALA17757, BRALA17756
OG0009350	XENTR18971	BRALA17314
OG0009357	XENTR04763	BRALA05243
OG0009358	XENTR01725	BRALA07358
OG0009363	XENTR06448	BRALA22159
OG0009365	XENTR06775	BRALA07994
OG0009369	XENTR02787	BRALA12716
OG0009370	XENTR05060	BRALA03320
OG0009371	XENTR13674	BRALA34598
OG0009378	XENTR01763	BRALA15787
OG0009380	XENTR13669	BRALA26586
OG0009384	XENTR10265	BRALA13652
OG0009385	XENTR00823	BRALA17721
OG0009390	XENTR01055	BRALA28964
OG0009392	XENTR05621	BRALA14009
OG0009401	XENTR13121	BRALA27590
OG0009404	XENTR16759	BRALA27515
OG0009407	XENTR07335	BRALA34751
OG0009415	XENTR11153	BRALA11437
OG0009417	XENTR00137	BRALA16808
OG0009421	XENTR04654	BRALA01104
OG0009425	XENTR14941	BRALA27928
OG0009426	XENTR14917	BRALA26243
OG0009430	XENTR02515	BRALA11504
OG0009434	XENTR13915	BRALA29421
OG0009436	XENTR12131	BRALA08355
OG0009441	XENTR00207	BRALA32111
OG0009448	XENTR12182	BRALA17710
OG0009449	XENTR00895	BRALA26985
OG0009454	XENTR07002	BRALA16063, BRALA04856, BRALA22778, BRALA28300, BRALA03123, BRALA12376, BRALA04857, BRALA04818, BRALA01404, BRALA07754, BRALA27889, BRALA30006, BRALA26514, BRALA27175
OG0009465	XENTR04217, XENTR15951	BRALA35522, BRALA34200
OG0009468	XENTR05726	BRALA15080
OG0009470	XENTR06596, XENTR02975	BRALA01553, BRALA01551
OG0009472	XENTR03269	BRALA14356
OG0009474	XENTR05254	BRALA00360
OG0009475	XENTR07117	BRALA24269, BRALA01563, BRALA15518
OG0009480	XENTR03169, XENTR01072	BRALA15226
OG0009483	XENTR07762	BRALA12485
OG0009485	XENTR09802, XENTR01770	BRALA25036
OG0009543	XENTR10932	BRALA24262
OG0009562	XENTR03886	BRALA11234
OG0009571	XENTR12784	BRALA16630
OG0009576	XENTR07303	BRALA18641
OG0009584	XENTR11838	BRALA23633
OG0009585	XENTR17647	BRALA34076
OG0009586	XENTR10266	BRALA26325
OG0009591	XENTR14189	BRALA04414, BRALA20890
OG0009604	XENTR00499	BRALA03268
OG0009612	XENTR04374	BRALA22746
OG0009620	XENTR01444	BRALA10800, BRALA10922
OG0009622	XENTR12354	BRALA18840
OG0009624	XENTR07732	BRALA10713
OG0009629	XENTR19185	BRALA07743
OG0009630	XENTR09847	BRALA15002
OG0009637	XENTR02315	BRALA06100, BRALA17683
OG0009640	XENTR13143	BRALA15950
OG0009649	XENTR08292	BRALA29136
OG0009650	XENTR12404	BRALA03440
OG0009652	XENTR03849	BRALA26144
OG0009654	XENTR10259	BRALA10438
OG0009656	XENTR13576	BRALA18470
OG0009659	XENTR02741	BRALA10820
OG0009661	XENTR01388	BRALA01687
OG0009665	XENTR03533	BRALA23276
OG0009669	XENTR13198	BRALA12668
OG0009678	XENTR14145	BRALA01375
OG0009680	XENTR03984	BRALA05256
OG0009681	XENTR16268	BRALA06256
OG0009683	XENTR03058	BRALA17382
OG0009691	XENTR14969, XENTR14971, XENTR14970	BRALA24238
OG0009695	XENTR06012	BRALA22721
OG0009700	XENTR02571	BRALA21855, BRALA18054
OG0009707	XENTR08693	BRALA01223
OG0009714	XENTR11191	BRALA23055
OG0009719	XENTR03352, XENTR06921	BRALA00342
OG0009723	XENTR00611	BRALA20879
OG0009730	XENTR16614	BRALA13209
OG0009743	XENTR18896	BRALA14470, BRALA09509
OG0009843	XENTR11131	BRALA17152
OG0009871	XENTR10716	BRALA25732
OG0009874	XENTR02657	BRALA06968
OG0009875	XENTR03716	BRALA12454
OG0009890	XENTR13794	BRALA16602
OG0009896	XENTR07322	BRALA11236
OG0009902	XENTR10075	BRALA08019
OG0009911	XENTR16078	BRALA05445
OG0009913	XENTR06826	BRALA31424
OG0009923	XENTR17805	BRALA29453, BRALA13793
OG0009925	XENTR17180	BRALA16530
OG0009926	XENTR07589	BRALA35838
OG0009927	XENTR06307	BRALA05891
OG0009935	XENTR13414	BRALA22860
OG0009952	XENTR15004	BRALA07363
OG0009956	XENTR09357	BRALA01256
OG0009960	XENTR10757, XENTR17041, XENTR17042	BRALA12032
OG0009964	XENTR07188	BRALA04895
OG0009971	XENTR04275	BRALA06616
OG0009972	XENTR02774	BRALA16798
OG0009976	XENTR10152	BRALA02296
OG0009987	XENTR19163	BRALA20011
OG0009989	XENTR06705	BRALA07559
OG0009995	XENTR04245	BRALA07352
OG0009996	XENTR10079	BRALA25699
OG0010005	XENTR02355, XENTR02356	BRALA18249
OG0010006	XENTR17782	BRALA10285
OG0010007	XENTR11823	BRALA24288
OG0010014	XENTR11990, XENTR11989, XENTR11645	BRALA22477
OG0010018	XENTR06067, XENTR10745	BRALA00809
OG0010022	XENTR17646	BRALA02537
OG0010023	XENTR09202	BRALA06801
OG0010028	XENTR10583, XENTR07197	BRALA21650, BRALA13177
OG0010031	XENTR04867	BRALA35503
OG0010032	XENTR08023	BRALA21278
OG0010033	XENTR04324	BRALA09589, BRALA09997, BRALA21692, BRALA26882
OG0010047	XENTR07305	BRALA10441
OG0010123	XENTR15227	BRALA30085, BRALA11251
OG0010132	XENTR16080	BRALA16342, BRALA09556, BRALA34388, BRALA25388, BRALA24611
OG0010139	XENTR00164	BRALA06822
OG0010156	XENTR05352	BRALA04854
OG0010163	XENTR06530	BRALA32271
OG0010170	XENTR10487	BRALA03163
OG0010172	XENTR07905	BRALA16860
OG0010177	XENTR08054	BRALA27294
OG0010180	XENTR03362	BRALA14547
OG0010188	XENTR07730	BRALA10125
OG0010192	XENTR08674	BRALA27288
OG0010194	XENTR08630	BRALA26106, BRALA09493
OG0010198	XENTR02894	BRALA18123
OG0010204	XENTR04527	BRALA10346
OG0010210	XENTR11539	BRALA05329
OG0010212	XENTR06341	BRALA28686
OG0010213	XENTR02851	BRALA08214
OG0010218	XENTR04239	BRALA03101
OG0010220	XENTR01012, XENTR01011	BRALA05315
OG0010228	XENTR18171	BRALA03109, BRALA03110
OG0010231	XENTR15110	BRALA29090
OG0010232	XENTR04368, XENTR16973, XENTR03451	BRALA13136
OG0010246	XENTR14359, XENTR14775	BRALA29681
OG0010254	XENTR01417	BRALA17905
OG0010256	XENTR07240	BRALA23812
OG0010259	XENTR06430	BRALA02476
OG0010266	XENTR14849	BRALA31745
OG0010268	XENTR16478	BRALA31928
OG0010271	XENTR01196	BRALA24151
OG0010276	XENTR12233	BRALA01964
OG0010289	XENTR01720	BRALA35051, BRALA33584
OG0010304	XENTR04199	BRALA04965, BRALA04964
OG0010311	XENTR11237	BRALA03724, BRALA18638
OG0010314	XENTR01710	BRALA03333
OG0010323	XENTR16160	BRALA13149
OG0010324	XENTR10197	BRALA30293, BRALA31874
OG0010326	XENTR15495	BRALA27761, BRALA33582, BRALA18158, BRALA33583
OG0010327	XENTR00908	BRALA22430
OG0010333	XENTR15674	BRALA33519
OG0010334	XENTR17155, XENTR03280	BRALA22726, BRALA22727
OG0010336	XENTR08761, XENTR03798, XENTR03799, XENTR03800	BRALA05850
OG0010338	XENTR03170	BRALA28138
OG0010345	XENTR12200	BRALA11833
OG0010346	XENTR10966	BRALA33257
OG0010347	XENTR18662, XENTR19262	BRALA31983, BRALA01843
OG0010349	XENTR10246	BRALA08023
OG0010353	XENTR05584	BRALA03635
OG0010355	XENTR19103, XENTR16358	BRALA15588, BRALA03209, BRALA16017
OG0010490	XENTR16413	BRALA18309
OG0010502	XENTR00887	BRALA27766
OG0010525	XENTR13537	BRALA31072
OG0010540	XENTR01311	BRALA05366
OG0010542	XENTR13079	BRALA25110
OG0010548	XENTR06064	BRALA08322
OG0010557	XENTR16003, XENTR16002	BRALA12953
OG0010566	XENTR15061	BRALA25066, BRALA34619, BRALA25067
OG0010574	XENTR18681	BRALA15374
OG0010575	XENTR16035	BRALA03559, BRALA28097
OG0010592	XENTR00066, XENTR04754	BRALA15397
OG0010634	XENTR08603	BRALA09069
OG0010650	XENTR17393	BRALA25554
OG0010672	XENTR16461	BRALA24285
OG0010676	XENTR06439, XENTR04942	BRALA21268
OG0010680	XENTR03201	BRALA29958
OG0010705	XENTR17825, XENTR17824	BRALA19516
OG0010706	XENTR16890, XENTR16889	BRALA18597
OG0010709	XENTR18206	BRALA09455
OG0010843	XENTR16472	BRALA05678
OG0010844	XENTR01356	BRALA10977
OG0010876	XENTR04544	BRALA24224
OG0010895	XENTR07499	BRALA12581
OG0010898	XENTR10778, XENTR18137	BRALA16852
OG0010903	XENTR06397	BRALA17216
OG0010915	XENTR15413	BRALA25789
OG0010962	XENTR08356	BRALA17097
OG0010987	XENTR06825	BRALA02674
OG0010994	XENTR18757	BRALA09785
OG0011027	XENTR16026	BRALA02182
OG0011029	XENTR00911, XENTR00708	BRALA15384
OG0011032	XENTR13844	BRALA19322
OG0011047	XENTR06057	BRALA08328, BRALA23789, BRALA08329
OG0011055	XENTR04820	BRALA11159
OG0011061	XENTR05817	BRALA09458
OG0011063	XENTR06915, XENTR01102	BRALA06884, BRALA06954, BRALA24275
OG0011065	XENTR00559	BRALA18522
OG0011071	XENTR00084	BRALA00745
OG0011076	XENTR17868	BRALA18660
OG0011101	XENTR14426, XENTR16597, XENTR16687	BRALA08720
OG0011215	XENTR05869	BRALA17928
OG0011217	XENTR01756	BRALA28305
OG0011227	XENTR17558	BRALA13858
OG0011232	XENTR06082	BRALA22393
OG0011242	XENTR03065	BRALA21479
OG0011293	XENTR05251	BRALA14558
OG0011303	XENTR05072	BRALA17907
OG0011305	XENTR14757	BRALA24035
OG0011318	XENTR01681	BRALA10733
OG0011373	XENTR18944	BRALA27293
OG0011402	XENTR13635	BRALA14804
OG0011406	XENTR04119	BRALA22157
OG0011408	XENTR04886	BRALA28788
OG0011418	XENTR01100	BRALA10725
OG0011423	XENTR01424	BRALA08816
OG0011424	XENTR08634	BRALA08465, BRALA08466
OG0011433	XENTR00156	BRALA21510, BRALA25907
OG0011435	XENTR16135, XENTR06385	BRALA17186, BRALA09270
OG0011442	XENTR07339	BRALA11257, BRALA34749, BRALA05893
OG0011444	XENTR14811	BRALA12090
OG0011486	XENTR12873	BRALA14842
OG0011624	XENTR10664	BRALA19059
OG0011637	XENTR08457	BRALA30162
OG0011663	XENTR10982	BRALA03345
OG0011705	XENTR11455	BRALA05215
OG0011707	XENTR08118	BRALA24045
OG0011732	XENTR12737	BRALA12492
OG0011780	XENTR14173	BRALA12148
OG0011784	XENTR03413	BRALA18183
OG0011845	XENTR09977	BRALA00078
OG0011868	XENTR09870	BRALA15295
OG0011874	XENTR14442	BRALA06668
OG0011894	XENTR16477	BRALA05770, BRALA05425
OG0011899	XENTR11255	BRALA04455
OG0011901	XENTR03917	BRALA18315
OG0011912	XENTR02928	BRALA14129
OG0011922	XENTR09936	BRALA26115
OG0011923	XENTR01153	BRALA22174
OG0011927	XENTR15208	BRALA23763
OG0011932	XENTR07321	BRALA26389
OG0011939	XENTR02056	BRALA14261
OG0011943	XENTR11477	BRALA04166
OG0011945	XENTR16259	BRALA04164
OG0011947	XENTR15387	BRALA27829
OG0011952	XENTR08121	BRALA04090
OG0011953	XENTR09209	BRALA28226
OG0011966	XENTR02946	BRALA31120
OG0011980	XENTR16891, XENTR17386	BRALA12619, BRALA35469, BRALA12620, BRALA32942, BRALA12617, BRALA30472, BRALA25470, BRALA29724, BRALA02861
OG0011981	XENTR04568	BRALA03431
OG0012175	XENTR10288	BRALA35539
OG0012219	XENTR05115	BRALA01854
OG0012354	XENTR16264	BRALA07605
OG0012404	XENTR09098	BRALA10932, BRALA10779
OG0012409	XENTR05096	BRALA26147
OG0012438	XENTR16245	BRALA25127
OG0012442	XENTR07558	BRALA06747
OG0012449	XENTR10597	BRALA28661
OG0012452	XENTR00641	BRALA19320
OG0012453	XENTR07354, XENTR07338	BRALA29778
OG0012458	XENTR05203	BRALA23578, BRALA23575, BRALA23576
OG0012482	XENTR01028	BRALA10342
OG0012503	XENTR00442	BRALA02941
OG0012505	XENTR06842	BRALA23766
OG0012512	XENTR14699	BRALA23688
OG0012521	XENTR10021	BRALA08659
OG0012903	XENTR14457, XENTR00157	BRALA35834
OG0013081	XENTR00712, XENTR00714, XENTR00711, XENTR00710	BRALA15387
OG0013097	XENTR00102	BRALA09842
OG0013100	XENTR04120	BRALA08256, BRALA18899
OG0013102	XENTR15331	BRALA23189
