Orthogroup	XENTR	ORYLA
OG0000077	XENTR13588	ORYLA17911, ORYLA04823
OG0000078	XENTR05046	ORYLA13083
OG0000078	XENTR08953, XENTR08952	ORYLA13994, ORYLA10833
OG0000079	XENTR07112, XENTR07113, XENTR07163	ORYLA09899
OG0000079	XENTR03342	ORYLA15778
OG0000079	XENTR03648	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903
OG0000079	XENTR08294	ORYLA02351
OG0000079	XENTR03649	ORYLA01210, ORYLA04604
OG0000079	XENTR01194	ORYLA18726
OG0000079	XENTR15371	ORYLA13165
OG0000080	XENTR15502, XENTR19201, XENTR02957, XENTR17777, XENTR19137, XENTR07861, XENTR08066	ORYLA09642, ORYLA12801
OG0000081	XENTR05089	ORYLA17325
OG0000081	XENTR04318	ORYLA13622
OG0000081	XENTR10285	ORYLA12409
OG0000081	XENTR00627	ORYLA04160
OG0000082	XENTR16096	ORYLA02580
OG0000082	XENTR01624, XENTR01625	ORYLA01470
OG0000082	XENTR10144, XENTR10158, XENTR12929	ORYLA16249, ORYLA15676
OG0000082	XENTR10095	ORYLA03293
OG0000082	XENTR10628	ORYLA05560
OG0000083	XENTR04370	ORYLA04024
OG0000083	XENTR05647	ORYLA20424
OG0000084	XENTR14395	ORYLA03408, ORYLA10403
OG0000084	XENTR14216, XENTR02688	ORYLA17750, ORYLA02676
OG0000084	XENTR03539	ORYLA07195
OG0000084	XENTR09724	ORYLA01287
OG0000084	XENTR05567	ORYLA00399, ORYLA18720, ORYLA19616
OG0000084	XENTR06450	ORYLA17981, ORYLA02328
OG0000085	XENTR01729	ORYLA01683, ORYLA05503
OG0000085	XENTR03138	ORYLA09818
OG0000085	XENTR04052	ORYLA03740
OG0000085	XENTR12507	ORYLA02606
OG0000085	XENTR00852	ORYLA17874
OG0000085	XENTR15005	ORYLA06168
OG0000085	XENTR14407	ORYLA01458
OG0000085	XENTR15163	ORYLA09387
OG0000085	XENTR04222	ORYLA11376
OG0000085	XENTR00809	ORYLA17935
OG0000085	XENTR12508	ORYLA02607
OG0000085	XENTR04053	ORYLA03741
OG0000085	XENTR12352, XENTR12351	ORYLA02243, ORYLA05178
OG0000087	XENTR17246	ORYLA07293
OG0000087	XENTR06016	ORYLA15868, ORYLA15867
OG0000088	XENTR13149	ORYLA04999, ORYLA08099
OG0000088	XENTR04460	ORYLA12098
OG0000088	XENTR16769	ORYLA15363
OG0000088	XENTR11326	ORYLA09175
OG0000088	XENTR09069	ORYLA13524
OG0000089	XENTR04109	ORYLA11332
OG0000090	XENTR11768	ORYLA02080, ORYLA06082
OG0000090	XENTR06545	ORYLA01746
OG0000091	XENTR08624	ORYLA02531
OG0000093	XENTR11592	ORYLA18669
OG0000093	XENTR02843	ORYLA15023, ORYLA11108
OG0000093	XENTR08380	ORYLA13845
OG0000094	XENTR15752	ORYLA14179, ORYLA15729
OG0000094	XENTR10717	ORYLA11069
OG0000094	XENTR09915	ORYLA07022, ORYLA13648
OG0000094	XENTR14788	ORYLA16827
OG0000094	XENTR17591	ORYLA18149
OG0000095	XENTR00743	ORYLA20341, ORYLA20340
OG0000095	XENTR06595	ORYLA09081
OG0000095	XENTR15088	ORYLA08748
OG0000095	XENTR09902, XENTR09903, XENTR09904	ORYLA09168
OG0000095	XENTR09412, XENTR09411, XENTR09413, XENTR09426	ORYLA08687
OG0000096	XENTR02028	ORYLA01048
OG0000096	XENTR07076	ORYLA09916
OG0000096	XENTR03113	ORYLA06904
OG0000096	XENTR02339	ORYLA13956
OG0000096	XENTR11518	ORYLA11296
OG0000096	XENTR01880	ORYLA08870
OG0000096	XENTR18353	ORYLA15103
OG0000096	XENTR11491	ORYLA16842
OG0000096	XENTR11633	ORYLA19281
OG0000096	XENTR16018	ORYLA12353
OG0000096	XENTR14119	ORYLA17186
OG0000096	XENTR17893	ORYLA10017
OG0000098	XENTR05433	ORYLA17178, ORYLA07954
OG0000098	XENTR18578, XENTR17176	ORYLA09777
OG0000098	XENTR13233	ORYLA12605
OG0000098	XENTR09318	ORYLA14929, ORYLA14928, ORYLA12061
OG0000098	XENTR06987	ORYLA17722, ORYLA17721
OG0000099	XENTR05643	ORYLA20429
OG0000099	XENTR00672	ORYLA04253, ORYLA01278
OG0000099	XENTR05782	ORYLA03578, ORYLA04559
OG0000099	XENTR15897, XENTR15898	ORYLA01343
OG0000099	XENTR08245	ORYLA05907, ORYLA01597
OG0000099	XENTR06050	ORYLA03439
OG0000099	XENTR16324	ORYLA11498, ORYLA05408
OG0000099	XENTR11719	ORYLA05964
OG0000099	XENTR12540	ORYLA03167, ORYLA04063
OG0000101	XENTR09885	ORYLA12058
OG0000101	XENTR10545	ORYLA09166, ORYLA09165
OG0000101	XENTR08772	ORYLA09845
OG0000101	XENTR05240	ORYLA13979
OG0000101	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423	ORYLA09844, ORYLA08653, ORYLA08654
OG0000102	XENTR10759	ORYLA19358
OG0000102	XENTR05530	ORYLA00094
OG0000102	XENTR17165	ORYLA18027, ORYLA02390, ORYLA02592
OG0000103	XENTR06370, XENTR18537, XENTR03858	ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507
OG0000103	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406	ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966
OG0000103	XENTR09120	ORYLA17049
OG0000103	XENTR09119	ORYLA00063, ORYLA17050
OG0000103	XENTR01361	ORYLA16263, ORYLA00786
OG0000103	XENTR05614	ORYLA17085, ORYLA00059
OG0000104	XENTR05699	ORYLA03680
OG0000104	XENTR03188	ORYLA06159
OG0000104	XENTR10251	ORYLA08226
OG0000104	XENTR05698	ORYLA03679
OG0000104	XENTR07142	ORYLA09408
OG0000104	XENTR02594	ORYLA14236
OG0000104	XENTR10789	ORYLA14756, ORYLA10856
OG0000104	XENTR04181	ORYLA20094
OG0000106	XENTR07760	ORYLA15151, ORYLA15152
OG0000106	XENTR12551	ORYLA06558, ORYLA09282
OG0000106	XENTR07802	ORYLA06794
OG0000106	XENTR04047	ORYLA03966, ORYLA04364
OG0000106	XENTR14694	ORYLA07953
OG0000106	XENTR12158	ORYLA05764
OG0000106	XENTR05297	ORYLA14913, ORYLA14914
OG0000108	XENTR11663, XENTR11664	ORYLA09100
OG0000108	XENTR06039	ORYLA03443, ORYLA03444
OG0000108	XENTR06931	ORYLA16484, ORYLA08061
OG0000108	XENTR12385	ORYLA07077
OG0000108	XENTR06227	ORYLA15731, ORYLA13754
OG0000110	XENTR04384	ORYLA04051, ORYLA04053, ORYLA04052
OG0000110	XENTR09458	ORYLA03470
OG0000111	XENTR01487	ORYLA16810
OG0000111	XENTR04814	ORYLA16333, ORYLA00657
OG0000111	XENTR07587	ORYLA18197, ORYLA16684
OG0000111	XENTR13395	ORYLA01366
OG0000111	XENTR04629	ORYLA07106, ORYLA09236
OG0000111	XENTR12868	ORYLA01992
OG0000111	XENTR04110	ORYLA04883
OG0000111	XENTR04628, XENTR18140	ORYLA16219
OG0000113	XENTR00307	ORYLA17645, ORYLA13433
OG0000113	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049, XENTR14052	ORYLA10928, ORYLA14685, ORYLA14684
OG0000113	XENTR14043	ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896
OG0000114	XENTR15267	ORYLA01884, ORYLA05836
OG0000114	XENTR18851	ORYLA14037, ORYLA20223
OG0000114	XENTR00272	ORYLA07424, ORYLA10203
OG0000114	XENTR08858	ORYLA00753, ORYLA04661
OG0000114	XENTR12456	ORYLA14079
OG0000114	XENTR00845	ORYLA02708
OG0000114	XENTR00844	ORYLA14069
OG0000114	XENTR00843	ORYLA20181
OG0000114	XENTR01175	ORYLA17626, ORYLA17625
OG0000114	XENTR08055	ORYLA15653
OG0000115	XENTR10985	ORYLA10019, ORYLA12386
OG0000116	XENTR15162	ORYLA09389
OG0000116	XENTR12530	ORYLA19541
OG0000117	XENTR11526	ORYLA13253
OG0000117	XENTR09867	ORYLA15132
OG0000119	XENTR05393	ORYLA06828, ORYLA09873
OG0000119	XENTR05242	ORYLA13916
OG0000119	XENTR06871	ORYLA07823
OG0000119	XENTR00115	ORYLA09647
OG0000119	XENTR07107	ORYLA14223, ORYLA16119
OG0000119	XENTR12433	ORYLA05654
OG0000119	XENTR01125	ORYLA09477
OG0000119	XENTR14071	ORYLA05169
OG0000120	XENTR17173	ORYLA02745, ORYLA18396
OG0000120	XENTR14772	ORYLA18874
OG0000120	XENTR05369	ORYLA01786, ORYLA01787
OG0000121	XENTR04902	ORYLA00510, ORYLA01379
OG0000121	XENTR18080	ORYLA07858
OG0000121	XENTR04864	ORYLA19087, ORYLA18511
OG0000121	XENTR08396	ORYLA06690
OG0000121	XENTR08397	ORYLA06688
OG0000122	XENTR06907	ORYLA07892, ORYLA16400
OG0000122	XENTR17281	ORYLA09254, ORYLA06471
OG0000122	XENTR02708	ORYLA17983
OG0000122	XENTR14715	ORYLA02410, ORYLA19820, ORYLA19819
OG0000122	XENTR01730	ORYLA01684, ORYLA06197
OG0000122	XENTR03137	ORYLA08626, ORYLA09819
OG0000122	XENTR03802	ORYLA20153
OG0000123	XENTR09572	ORYLA19007
OG0000123	XENTR17140	ORYLA01318, ORYLA03924
OG0000123	XENTR02182	ORYLA17749
OG0000123	XENTR06889	ORYLA18505
OG0000123	XENTR13577	ORYLA02793, ORYLA01508
OG0000123	XENTR10906	ORYLA04317, ORYLA01144
OG0000124	XENTR05926	ORYLA01264
OG0000124	XENTR10247	ORYLA16407
OG0000124	XENTR00962	ORYLA16733
OG0000124	XENTR04813	ORYLA07798
OG0000124	XENTR09248	ORYLA14227
OG0000124	XENTR09249	ORYLA14228, ORYLA16019
OG0000124	XENTR01638	ORYLA04689
OG0000124	XENTR13084	ORYLA11954
OG0000124	XENTR11997	ORYLA03395, ORYLA00019, ORYLA12516
OG0000125	XENTR01739	ORYLA06139
OG0000125	XENTR01735	ORYLA06133
OG0000125	XENTR14091	ORYLA07833
OG0000125	XENTR08560	ORYLA15765, ORYLA14368
OG0000125	XENTR01738	ORYLA01977
OG0000125	XENTR14098	ORYLA08228, ORYLA17147
OG0000125	XENTR05425	ORYLA12115
OG0000125	XENTR08956	ORYLA15093
OG0000126	XENTR03459	ORYLA10750
OG0000126	XENTR13788	ORYLA01228
OG0000126	XENTR00416	ORYLA13510
OG0000126	XENTR02718	ORYLA09545
OG0000126	XENTR02062	ORYLA01000
OG0000126	XENTR14632	ORYLA09118
OG0000126	XENTR05061	ORYLA02980
OG0000126	XENTR11942	ORYLA13012
OG0000126	XENTR13975	ORYLA19785
OG0000126	XENTR08532	ORYLA05724, ORYLA19714, ORYLA14802
OG0000127	XENTR02720	ORYLA09546
OG0000127	XENTR03441	ORYLA01017
OG0000127	XENTR09025	ORYLA13298
OG0000127	XENTR10923	ORYLA18247
OG0000127	XENTR12718	ORYLA09922
OG0000127	XENTR18212	ORYLA05476, ORYLA10382
OG0000127	XENTR03639	ORYLA11714
OG0000127	XENTR18292	ORYLA16210
OG0000127	XENTR04635, XENTR04636, XENTR18893	ORYLA09241
OG0000127	XENTR01486	ORYLA16687
OG0000127	XENTR04784	ORYLA17012
OG0000127	XENTR07585	ORYLA18446, ORYLA16683
OG0000128	XENTR09496, XENTR10668	ORYLA17289
OG0000128	XENTR08486, XENTR08487	ORYLA03587
OG0000128	XENTR04418	ORYLA06619, ORYLA09314
OG0000129	XENTR13439	ORYLA19656, ORYLA05200, ORYLA05199
OG0000129	XENTR09476	ORYLA05198, ORYLA07545
OG0000129	XENTR00152	ORYLA18786
OG0000129	XENTR06673	ORYLA11464, ORYLA10766
OG0000129	XENTR11866, XENTR11868, XENTR11869	ORYLA18999, ORYLA18998
OG0000129	XENTR14278	ORYLA04565, ORYLA03107
OG0000129	XENTR11921, XENTR18992	ORYLA04189, ORYLA04190
OG0000129	XENTR15519	ORYLA07452
OG0000129	XENTR06232	ORYLA06890
OG0000130	XENTR04495	ORYLA06999
OG0000130	XENTR07613	ORYLA11637
OG0000130	XENTR03572	ORYLA11367
OG0000130	XENTR12880	ORYLA18984
OG0000130	XENTR09655	ORYLA14309, ORYLA14308
OG0000130	XENTR07979	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896
OG0000130	XENTR07151	ORYLA04654
OG0000130	XENTR03234	ORYLA19050, ORYLA09312
OG0000130	XENTR02051	ORYLA09567, ORYLA01013
OG0000130	XENTR08843	ORYLA17513, ORYLA02633, ORYLA02632
OG0000130	XENTR10120	ORYLA08153, ORYLA04772
OG0000131	XENTR10944	ORYLA02651, ORYLA17218
OG0000131	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898
OG0000131	XENTR03272	ORYLA12828
OG0000132	XENTR04795	ORYLA08009
OG0000136	XENTR15528	ORYLA05588
OG0000136	XENTR11845	ORYLA07175, ORYLA19480
OG0000137	XENTR10738	ORYLA01561, ORYLA05405
OG0000137	XENTR07993, XENTR07994	ORYLA11449
OG0000137	XENTR04900	ORYLA20491
OG0000137	XENTR11062	ORYLA06196
OG0000137	XENTR17418	ORYLA16275
OG0000137	XENTR10667	ORYLA08706
OG0000139	XENTR06324	ORYLA03997
OG0000140	XENTR17095	ORYLA08885
OG0000140	XENTR01606	ORYLA14990
OG0000140	XENTR08332, XENTR14015, XENTR14016, XENTR07655	ORYLA14844, ORYLA14843
OG0000140	XENTR07661, XENTR07660	ORYLA14846
OG0000140	XENTR01360, XENTR07654	ORYLA19052
OG0000140	XENTR00385	ORYLA14994
OG0000140	XENTR18191	ORYLA19713
OG0000141	XENTR03452	ORYLA12784
OG0000141	XENTR09008	ORYLA10524
OG0000141	XENTR08297, XENTR02739	ORYLA18451
OG0000141	XENTR13160	ORYLA15273
OG0000142	XENTR10224, XENTR10223, XENTR07681	ORYLA08857
OG0000142	XENTR15206	ORYLA16620
OG0000142	XENTR12932	ORYLA01917, ORYLA05889
OG0000142	XENTR08172	ORYLA06988
OG0000142	XENTR16130	ORYLA13949
OG0000145	XENTR18168, XENTR17882	ORYLA09628, ORYLA13269
OG0000147	XENTR03268	ORYLA06944, ORYLA12833
OG0000147	XENTR13018	ORYLA15636
OG0000147	XENTR02156	ORYLA05633
OG0000147	XENTR12287	ORYLA11702, ORYLA12687, ORYLA12688
OG0000147	XENTR01301	ORYLA13100
OG0000147	XENTR12003	ORYLA13101
OG0000147	XENTR00602	ORYLA18182
OG0000147	XENTR15311	ORYLA10192
OG0000148	XENTR10464	ORYLA15726, ORYLA20251
OG0000148	XENTR17112	ORYLA14206, ORYLA15625
OG0000148	XENTR02369	ORYLA10888, ORYLA14723
OG0000148	XENTR07951	ORYLA14171
OG0000148	XENTR11222	ORYLA14204, ORYLA15626
OG0000148	XENTR06966	ORYLA03132
OG0000148	XENTR07952	ORYLA14172
OG0000148	XENTR02368	ORYLA10887, ORYLA14722
OG0000149	XENTR03422	ORYLA17290
OG0000149	XENTR03423	ORYLA17652
OG0000149	XENTR01442	ORYLA15235, ORYLA15236, ORYLA12701
OG0000149	XENTR00579	ORYLA20319
OG0000149	XENTR04855	ORYLA19729
OG0000151	XENTR06165	ORYLA02429
OG0000151	XENTR12078	ORYLA18300
OG0000151	XENTR11745	ORYLA01900, ORYLA08949
OG0000151	XENTR14804	ORYLA01789
OG0000151	XENTR06918	ORYLA08191, ORYLA17153
OG0000151	XENTR07090	ORYLA15978, ORYLA13920
OG0000151	XENTR00143, XENTR00142	ORYLA08402, ORYLA09669
OG0000151	XENTR06824	ORYLA02467, ORYLA17249
OG0000151	XENTR00446, XENTR00447	ORYLA13261
OG0000151	XENTR18335	ORYLA02929
OG0000153	XENTR04393	ORYLA07634, ORYLA07633, ORYLA07635, ORYLA07636
OG0000153	XENTR14583, XENTR14584	ORYLA05578, ORYLA05577
OG0000153	XENTR14230	ORYLA07896, ORYLA07897, ORYLA07844, ORYLA07894
OG0000154	XENTR11406	ORYLA04056
OG0000154	XENTR12586	ORYLA00974
OG0000155	XENTR03823	ORYLA11669, ORYLA10177, ORYLA11879
OG0000155	XENTR18176	ORYLA01962
OG0000155	XENTR05745	ORYLA05131
OG0000157	XENTR09579	ORYLA17521
OG0000157	XENTR08086	ORYLA13610, ORYLA10318, ORYLA10319
OG0000157	XENTR09581, XENTR09580	ORYLA17522
OG0000157	XENTR02559	ORYLA15668
OG0000157	XENTR07059	ORYLA19374
OG0000157	XENTR00873	ORYLA02711
OG0000157	XENTR07056, XENTR07057	ORYLA13713
OG0000157	XENTR02846	ORYLA11173
OG0000157	XENTR02558	ORYLA15669
OG0000157	XENTR09559	ORYLA12434
OG0000158	XENTR11952	ORYLA13317, ORYLA13316, ORYLA00712
OG0000158	XENTR09918	ORYLA13320, ORYLA06673
OG0000158	XENTR04676	ORYLA13322
OG0000158	XENTR04675	ORYLA13321
OG0000158	XENTR11953	ORYLA13315, ORYLA13314
OG0000158	XENTR17680	ORYLA06675
OG0000158	XENTR15601	ORYLA06677
OG0000158	XENTR17930	ORYLA16215
OG0000158	XENTR04115	ORYLA04882
OG0000158	XENTR04631	ORYLA09237, ORYLA07104
OG0000159	XENTR09320, XENTR09321	ORYLA09075
OG0000159	XENTR09386	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	XENTR07751	ORYLA02590, ORYLA18122
OG0000160	XENTR02472	ORYLA15840
OG0000160	XENTR00861	ORYLA02669, ORYLA17886
OG0000160	XENTR00862	ORYLA02668, ORYLA17884
OG0000162	XENTR08764	ORYLA08646
OG0000162	XENTR03804	ORYLA15709, ORYLA20151
OG0000162	XENTR01873	ORYLA06708, ORYLA08846
OG0000162	XENTR02753	ORYLA19262, ORYLA08212
OG0000163	XENTR03897	ORYLA00631
OG0000163	XENTR06574	ORYLA16749, ORYLA00152
OG0000163	XENTR17419	ORYLA08374, ORYLA16276
OG0000163	XENTR06573	ORYLA16748, ORYLA00153
OG0000163	XENTR03895	ORYLA16983, ORYLA16982
OG0000163	XENTR10844	ORYLA08243, ORYLA08244
OG0000163	XENTR03341	ORYLA05623, ORYLA01820
OG0000164	XENTR17370	ORYLA18109
OG0000164	XENTR11443	ORYLA02097, ORYLA18775
OG0000164	XENTR03405	ORYLA17709
OG0000164	XENTR11930	ORYLA13180
OG0000165	XENTR15301	ORYLA19750
OG0000165	XENTR13043	ORYLA01240, ORYLA03912
OG0000165	XENTR16873, XENTR11658	ORYLA01443, ORYLA19505
OG0000165	XENTR00720	ORYLA01245
OG0000165	XENTR04481	ORYLA12054
OG0000165	XENTR04329	ORYLA18161
OG0000165	XENTR18883	ORYLA12055
OG0000165	XENTR08529	ORYLA12173
OG0000165	XENTR02768	ORYLA02716, ORYLA17333, ORYLA17334
OG0000165	XENTR13290, XENTR13289	ORYLA12984
OG0000165	XENTR02058	ORYLA01002
OG0000165	XENTR02059	ORYLA01003
OG0000165	XENTR19075	ORYLA07278, ORYLA04321
OG0000165	XENTR04395	ORYLA06919
OG0000165	XENTR09345	ORYLA09488
OG0000166	XENTR01839	ORYLA16752
OG0000166	XENTR14691	ORYLA03503
OG0000166	XENTR00874, XENTR00875	ORYLA02712, ORYLA02713
OG0000166	XENTR00043	ORYLA12775
OG0000166	XENTR01855	ORYLA00549
OG0000167	XENTR16865	ORYLA20275
OG0000167	XENTR16863	ORYLA20276
OG0000167	XENTR18214	ORYLA15498
OG0000167	XENTR04642, XENTR04643	ORYLA06766
OG0000167	XENTR03633	ORYLA11713
OG0000167	XENTR12761	ORYLA10617
OG0000167	XENTR09151	ORYLA10277
OG0000167	XENTR05471	ORYLA02111
OG0000167	XENTR02446	ORYLA16156, ORYLA14005
OG0000167	XENTR12175	ORYLA07114
OG0000167	XENTR11177	ORYLA11938
OG0000168	XENTR11485	ORYLA16346
OG0000168	XENTR09871	ORYLA15128, ORYLA12100
OG0000168	XENTR11542	ORYLA13628
OG0000168	XENTR17377	ORYLA02944, ORYLA17507
OG0000168	XENTR00071	ORYLA06652, ORYLA13431
OG0000168	XENTR05864	ORYLA12906, ORYLA10223
OG0000168	XENTR04725	ORYLA07700
OG0000168	XENTR00625	ORYLA20030, ORYLA20029
OG0000168	XENTR02065	ORYLA03403
OG0000169	XENTR07575	ORYLA05027
OG0000169	XENTR17682, XENTR17683, XENTR17684, XENTR17885	ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612
OG0000171	XENTR10513	ORYLA08117
OG0000171	XENTR07909	ORYLA10775, ORYLA01499
OG0000171	XENTR12901	ORYLA03475
OG0000171	XENTR11514	ORYLA11273
OG0000171	XENTR09537	ORYLA07855
OG0000171	XENTR13400, XENTR13399	ORYLA00842, ORYLA07412
OG0000171	XENTR05662	ORYLA00507
OG0000172	XENTR05272	ORYLA14905
OG0000172	XENTR03780	ORYLA14355
OG0000172	XENTR04175, XENTR04174, XENTR04177	ORYLA08506, ORYLA09443, ORYLA09676
OG0000172	XENTR16551	ORYLA12248
OG0000172	XENTR06583	ORYLA14003
OG0000173	XENTR18313	ORYLA05837
OG0000173	XENTR17877	ORYLA04181
OG0000173	XENTR06255	ORYLA13115, ORYLA06590
OG0000173	XENTR06090	ORYLA06914
OG0000173	XENTR08570	ORYLA03510
OG0000173	XENTR13645	ORYLA06833
OG0000173	XENTR00648	ORYLA09725
OG0000173	XENTR00654	ORYLA09722, ORYLA12289
OG0000173	XENTR17945	ORYLA13837, ORYLA19372
OG0000173	XENTR13599	ORYLA02059
OG0000173	XENTR05902	ORYLA11932
OG0000174	XENTR18562, XENTR12376	ORYLA18569, ORYLA09218
OG0000174	XENTR02208	ORYLA19814
OG0000174	XENTR06550	ORYLA06450
OG0000174	XENTR10386	ORYLA09402
OG0000175	XENTR03000	ORYLA13694
OG0000175	XENTR09335	ORYLA09065
OG0000175	XENTR04649	ORYLA06318
OG0000175	XENTR10033	ORYLA14503, ORYLA14504
OG0000176	XENTR05889, XENTR11057, XENTR18962, XENTR09701	ORYLA03588, ORYLA04239, ORYLA00196, ORYLA08550, ORYLA08498, ORYLA08497, ORYLA08457, ORYLA08495, ORYLA08573, ORYLA03094, ORYLA18040, ORYLA19872, ORYLA07246, ORYLA10799, ORYLA19556, ORYLA07215, ORYLA18039, ORYLA07245, ORYLA16293, ORYLA07233, ORYLA07210, ORYLA08878, ORYLA08570, ORYLA08160
OG0000179	XENTR01942	ORYLA18117
OG0000179	XENTR00560	ORYLA18062, ORYLA18061
OG0000179	XENTR12119	ORYLA14649
OG0000179	XENTR05649	ORYLA20422
OG0000179	XENTR05414	ORYLA09852
OG0000179	XENTR12627	ORYLA09146
OG0000180	XENTR01179	ORYLA17830
OG0000180	XENTR00269	ORYLA10201
OG0000180	XENTR14458	ORYLA01448
OG0000180	XENTR09734	ORYLA01304, ORYLA04174
OG0000180	XENTR05909	ORYLA03933
OG0000181	XENTR06217	ORYLA13742, ORYLA15752
OG0000181	XENTR02755	ORYLA08335
OG0000181	XENTR07239	ORYLA19060
OG0000181	XENTR03077	ORYLA03346
OG0000181	XENTR09033, XENTR12669	ORYLA11594
OG0000183	XENTR02086	ORYLA03838
OG0000183	XENTR13524	ORYLA10707
OG0000183	XENTR16217	ORYLA07386
OG0000183	XENTR02643	ORYLA03426
OG0000183	XENTR17355	ORYLA09404
OG0000183	XENTR02630	ORYLA03815
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	XENTR06208	ORYLA15712, ORYLA15972
OG0000185	XENTR17890	ORYLA09436
OG0000185	XENTR03388	ORYLA13347, ORYLA06994, ORYLA13348
OG0000185	XENTR09757	ORYLA12658
OG0000185	XENTR04609	ORYLA02266
OG0000185	XENTR12734	ORYLA11753, ORYLA05335
OG0000186	XENTR01631	ORYLA10669
OG0000188	XENTR02204	ORYLA02679, ORYLA17741
OG0000188	XENTR07576, XENTR05663	ORYLA00508
OG0000190	XENTR07782	ORYLA06271
OG0000190	XENTR06828, XENTR06827	ORYLA02455
OG0000190	XENTR07781	ORYLA06273
OG0000190	XENTR06829	ORYLA02454
OG0000191	XENTR05106	ORYLA05227
OG0000191	XENTR05167	ORYLA11475
OG0000191	XENTR13007	ORYLA02113
OG0000192	XENTR01061	ORYLA09752
OG0000192	XENTR03994	ORYLA08947
OG0000192	XENTR04308	ORYLA20454, ORYLA00818
OG0000192	XENTR16408	ORYLA18141
OG0000192	XENTR01771	ORYLA16694
OG0000193	XENTR04027	ORYLA18753
OG0000193	XENTR10942	ORYLA17279
OG0000193	XENTR14503, XENTR02647	ORYLA04135
OG0000193	XENTR19116	ORYLA19839
OG0000194	XENTR14824	ORYLA03335
OG0000194	XENTR18660, XENTR00280	ORYLA09317
OG0000195	XENTR11322, XENTR09909, XENTR17326	ORYLA09172
OG0000197	XENTR15908	ORYLA01697, ORYLA05763
OG0000197	XENTR03218	ORYLA03794, ORYLA06819, ORYLA06817
OG0000197	XENTR03217	ORYLA06818
OG0000197	XENTR15281	ORYLA05867
OG0000197	XENTR12861	ORYLA02119
OG0000197	XENTR09625	ORYLA11398
OG0000197	XENTR08202, XENTR08199, XENTR08201	ORYLA10168, ORYLA05652
OG0000198	XENTR01193, XENTR17668	ORYLA19780
OG0000198	XENTR06767, XENTR06766	ORYLA16521
OG0000199	XENTR07547	ORYLA01155
OG0000199	XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759	ORYLA01148
OG0000199	XENTR03657, XENTR03659, XENTR19107, XENTR13755, XENTR19071, XENTR19279, XENTR19212, XENTR13752, XENTR13754, XENTR13753	ORYLA01150, ORYLA01149, ORYLA01151
OG0000200	XENTR04983	ORYLA18619, ORYLA08930, ORYLA08929
OG0000200	XENTR04984	ORYLA13330
OG0000200	XENTR00101	ORYLA13420
OG0000200	XENTR00252	ORYLA03633
OG0000201	XENTR16600, XENTR16601	ORYLA16516, ORYLA00614
OG0000201	XENTR04781	ORYLA00794
OG0000201	XENTR04564	ORYLA17554
OG0000201	XENTR12187	ORYLA04401
OG0000201	XENTR00868	ORYLA17966
OG0000202	XENTR06926	ORYLA07840, ORYLA16451
OG0000202	XENTR12390	ORYLA05710
OG0000202	XENTR08208	ORYLA09906, ORYLA09907
OG0000202	XENTR10504	ORYLA08109
OG0000202	XENTR02700, XENTR02277	ORYLA18114
OG0000202	XENTR01975, XENTR01974, XENTR01976, XENTR01977	ORYLA17987
OG0000202	XENTR07918	ORYLA07710
OG0000202	XENTR13180	ORYLA01328
OG0000202	XENTR02012	ORYLA04936, ORYLA08130
OG0000202	XENTR17556	ORYLA06184
OG0000203	XENTR04908	ORYLA19611
OG0000203	XENTR08192	ORYLA05651
OG0000203	XENTR03226	ORYLA03787
OG0000203	XENTR09015	ORYLA13132
OG0000203	XENTR08065	ORYLA15645
OG0000203	XENTR04067	ORYLA15587
OG0000203	XENTR17118, XENTR17119	ORYLA01434, ORYLA01433
OG0000203	XENTR04083, XENTR08430, XENTR04082, XENTR08431	ORYLA15574, ORYLA15575
OG0000204	XENTR01607	ORYLA14989
OG0000204	XENTR04482	ORYLA12052
OG0000204	XENTR04113	ORYLA14833, ORYLA12329
OG0000204	XENTR02352	ORYLA11040
OG0000204	XENTR08334	ORYLA14829
OG0000205	XENTR12959	ORYLA10735
OG0000205	XENTR05519	ORYLA04847
OG0000205	XENTR16886	ORYLA07839, ORYLA16466
