Orthogroup	XENTR	CAEEL
OG0004014	XENTR16545	CAEEL07353
OG0004015	XENTR07793	CAEEL03765
OG0004017	XENTR14676	CAEEL08935
OG0004021	XENTR01515	CAEEL07321
OG0004025	XENTR15063	CAEEL20824
OG0004027	XENTR05193, XENTR01694	CAEEL07583
OG0004030	XENTR01775	CAEEL15803
OG0004031	XENTR02095	CAEEL15887
OG0004032	XENTR14175, XENTR14174, XENTR10565	CAEEL15185
OG0004033	XENTR07511	CAEEL15848
OG0004035	XENTR18213, XENTR18419	CAEEL06509
OG0004036	XENTR00661	CAEEL05364
OG0004037	XENTR08593	CAEEL05545
OG0004038	XENTR14795	CAEEL04280
OG0004040	XENTR03495	CAEEL09311
OG0004041	XENTR00599	CAEEL06388
OG0004042	XENTR16635	CAEEL00958
OG0004044	XENTR01872	CAEEL07379
OG0004047	XENTR09809	CAEEL19277, CAEEL00270
OG0004051	XENTR17604, XENTR07177	CAEEL06861
OG0004052	XENTR14748	CAEEL02741
OG0004053	XENTR05712, XENTR12155	CAEEL01273
OG0004054	XENTR03843, XENTR02105	CAEEL15244
OG0004056	XENTR16767, XENTR16960	CAEEL01652
OG0004057	XENTR00723	CAEEL03603
OG0004059	XENTR02089	CAEEL14867
OG0004061	XENTR00001	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	XENTR04591	CAEEL02350
OG0004064	XENTR04196	CAEEL00654
OG0004065	XENTR13020	CAEEL05056
OG0004067	XENTR14385	CAEEL02869
OG0004068	XENTR08780	CAEEL10640
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	CAEEL00928
OG0004072	XENTR02752	CAEEL09095, CAEEL07075
OG0004073	XENTR06765	CAEEL03280
OG0004076	XENTR13769	CAEEL07566
OG0004080	XENTR04210, XENTR17702	CAEEL12810
OG0004081	XENTR09630, XENTR16082	CAEEL18163
OG0004084	XENTR03635	CAEEL14072
OG0004085	XENTR02748	CAEEL04587
OG0004089	XENTR15591	CAEEL11769, CAEEL11770
OG0004090	XENTR05223	CAEEL02918
OG0004091	XENTR04711	CAEEL04573
OG0004092	XENTR15001, XENTR15101	CAEEL07326
OG0004095	XENTR04765	CAEEL02755
OG0004096	XENTR04695	CAEEL09363
OG0004097	XENTR14379	CAEEL05789
OG0004098	XENTR09195, XENTR00362	CAEEL05361
OG0004099	XENTR07018, XENTR03906	CAEEL07071
OG0004100	XENTR15549, XENTR15547	CAEEL19773
OG0004101	XENTR13964	CAEEL10753
OG0004102	XENTR02021	CAEEL20123
OG0004103	XENTR02995, XENTR02996	CAEEL10626
OG0004104	XENTR08622	CAEEL04801
OG0004105	XENTR00235	CAEEL05115
OG0004110	XENTR18262	CAEEL01260
OG0004112	XENTR18035	CAEEL00522
OG0004113	XENTR11125	CAEEL09663
OG0004114	XENTR11643	CAEEL13365
OG0004115	XENTR10408	CAEEL05975
OG0004116	XENTR06030	CAEEL17798
OG0004118	XENTR00736	CAEEL09754
OG0004119	XENTR07270	CAEEL00177
OG0004120	XENTR09438	CAEEL09396
OG0004121	XENTR08429	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004123	XENTR18443, XENTR02606	CAEEL05731
OG0004124	XENTR02997, XENTR06594	CAEEL02724, CAEEL02723
OG0004127	XENTR09339	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	XENTR07972, XENTR04126	CAEEL11738
OG0004133	XENTR08580, XENTR08835	CAEEL05363
OG0004134	XENTR10228	CAEEL07495
OG0004135	XENTR14499	CAEEL19516
OG0004136	XENTR14548	CAEEL04479
OG0004137	XENTR05727	CAEEL00169, CAEEL00170
OG0004139	XENTR09190, XENTR12366, XENTR15382	CAEEL04347
OG0004142	XENTR15552	CAEEL10168
OG0004144	XENTR10488, XENTR16335	CAEEL00709
OG0004145	XENTR06685	CAEEL14333
OG0004147	XENTR18396	CAEEL07109
OG0004148	XENTR06933	CAEEL07951
OG0004151	XENTR00487	CAEEL01499
OG0004153	XENTR02143	CAEEL11562
OG0004156	XENTR00751, XENTR10996	CAEEL05393
OG0004157	XENTR18358	CAEEL18994
OG0004158	XENTR18490	CAEEL00394
OG0004159	XENTR12092, XENTR07512	CAEEL16103
OG0004160	XENTR00315	CAEEL08700
OG0004161	XENTR09910	CAEEL18958
OG0004164	XENTR07551, XENTR07533	CAEEL10119
OG0004166	XENTR02693	CAEEL04359
OG0004168	XENTR07704	CAEEL08233
OG0004169	XENTR16574	CAEEL01556
OG0004170	XENTR12679	CAEEL10605
OG0004171	XENTR11673	CAEEL11852
OG0004176	XENTR01051	CAEEL01489
OG0004179	XENTR12520, XENTR09133	CAEEL10656
OG0004180	XENTR17753, XENTR17078	CAEEL08381
OG0004181	XENTR05491	CAEEL13830
OG0004182	XENTR11405	CAEEL14269
OG0004184	XENTR07501	CAEEL15780, CAEEL15781
OG0004185	XENTR07973	CAEEL19854
OG0004186	XENTR14918, XENTR07489	CAEEL13926
OG0004187	XENTR07777, XENTR12420, XENTR19105	CAEEL02068
OG0004188	XENTR01635, XENTR09043	CAEEL15410
OG0004189	XENTR04045, XENTR00785	CAEEL17811
OG0004198	XENTR05295	CAEEL12770
OG0004200	XENTR19150, XENTR07140	CAEEL04657
OG0004215	XENTR11110	CAEEL08870
OG0004216	XENTR16489	CAEEL02995
OG0004217	XENTR12749	CAEEL08020
OG0004218	XENTR09333	CAEEL08860
OG0004219	XENTR05410	CAEEL00713
OG0004222	XENTR03863	CAEEL05571
OG0004223	XENTR11343	CAEEL05790
OG0004225	XENTR05236, XENTR01889	CAEEL07717
OG0004227	XENTR09239	CAEEL05233
OG0004228	XENTR12759, XENTR03636	CAEEL13669
OG0004229	XENTR09293	CAEEL11625
OG0004230	XENTR06029, XENTR18693	CAEEL07897
OG0004231	XENTR07588	CAEEL00452
OG0004232	XENTR14755	CAEEL03690
OG0004236	XENTR09087	CAEEL15188
OG0004238	XENTR02118	CAEEL19751
OG0004241	XENTR07243	CAEEL20251
OG0004243	XENTR02756	CAEEL01439
OG0004245	XENTR13102	CAEEL11730
OG0004246	XENTR10841	CAEEL17853
OG0004248	XENTR02442	CAEEL11465
OG0004249	XENTR14714	CAEEL17634
OG0004250	XENTR13434	CAEEL16187
OG0004252	XENTR01265	CAEEL07003
OG0004253	XENTR14684, XENTR07125	CAEEL06637
OG0004254	XENTR02285	CAEEL05989
OG0004255	XENTR08386	CAEEL03031
OG0004257	XENTR00860	CAEEL01608
OG0004258	XENTR15149	CAEEL00939
OG0004259	XENTR05280	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	XENTR17138	CAEEL04677
OG0004262	XENTR03026	CAEEL13871
OG0004263	XENTR18355	CAEEL04092, CAEEL20329
OG0004265	XENTR01292	CAEEL08248
OG0004267	XENTR05430	CAEEL04354, CAEEL04355
OG0004268	XENTR16315	CAEEL02406
OG0004269	XENTR08648	CAEEL07842
OG0004270	XENTR15859	CAEEL02066
OG0004271	XENTR02370	CAEEL10494
OG0004273	XENTR07324	CAEEL04799
OG0004274	XENTR00473, XENTR15777	CAEEL05009
OG0004277	XENTR14387	CAEEL06545
OG0004278	XENTR18016, XENTR18015	CAEEL07238
OG0004280	XENTR10748	CAEEL16211, CAEEL16212
OG0004282	XENTR04076	CAEEL18359, CAEEL13638
OG0004283	XENTR03463	CAEEL08314
OG0004284	XENTR12171, XENTR15187	CAEEL08527
OG0004285	XENTR08748	CAEEL01238
OG0004288	XENTR13701	CAEEL01059
OG0004289	XENTR09034	CAEEL02984
OG0004290	XENTR09552, XENTR12944	CAEEL02030
OG0004291	XENTR07498	CAEEL04748
OG0004292	XENTR16091	CAEEL15301
OG0004295	XENTR10638	CAEEL03919
OG0004297	XENTR11758	CAEEL19228
OG0004299	XENTR16510	CAEEL07283
OG0004301	XENTR16663	CAEEL07551
OG0004302	XENTR16178	CAEEL07295
OG0004303	XENTR15590	CAEEL12783
OG0004304	XENTR01480, XENTR00786	CAEEL17137
OG0004305	XENTR13288	CAEEL02874
OG0004307	XENTR09783	CAEEL00090
OG0004308	XENTR00676	CAEEL00320
OG0004309	XENTR16255, XENTR16256	CAEEL13877
OG0004310	XENTR12153, XENTR08109	CAEEL02565
OG0004312	XENTR06276	CAEEL05846
OG0004314	XENTR03952, XENTR14943	CAEEL00001
OG0004316	XENTR00291	CAEEL10340
OG0004317	XENTR06347	CAEEL07185
OG0004321	XENTR09288	CAEEL11975
OG0004324	XENTR13333	CAEEL07830
OG0004325	XENTR01927	CAEEL07606
OG0004326	XENTR13113, XENTR13114	CAEEL05465, CAEEL10687
OG0004328	XENTR02447	CAEEL00916
OG0004330	XENTR09044	CAEEL15513
OG0004331	XENTR06669	CAEEL11038
OG0004332	XENTR06028	CAEEL19699
OG0004333	XENTR05026	CAEEL19900
OG0004335	XENTR13834	CAEEL09206
OG0004337	XENTR18995	CAEEL11698, CAEEL01133
OG0004338	XENTR09719	CAEEL07793
OG0004344	XENTR10220	CAEEL16267
OG0004345	XENTR06180	CAEEL06934
OG0004347	XENTR14829	CAEEL07276
OG0004348	XENTR02314	CAEEL08518
OG0004349	XENTR02391	CAEEL06923, CAEEL06922
OG0004350	XENTR03571	CAEEL01588
OG0004351	XENTR16067	CAEEL08854
OG0004353	XENTR16070	CAEEL03078
OG0004355	XENTR07976, XENTR10102	CAEEL17139
OG0004356	XENTR06247	CAEEL10602
OG0004357	XENTR08914, XENTR01920	CAEEL01908
OG0004358	XENTR11117	CAEEL10874
OG0004359	XENTR06807	CAEEL05118
OG0004360	XENTR12875	CAEEL08760
OG0004361	XENTR01312	CAEEL01764
OG0004362	XENTR12262, XENTR01742	CAEEL01360
OG0004364	XENTR11370	CAEEL05913
OG0004365	XENTR12130	CAEEL00507
OG0004368	XENTR03944, XENTR15526	CAEEL20084
OG0004369	XENTR11040	CAEEL08210
OG0004370	XENTR15518	CAEEL03244, CAEEL09918
OG0004373	XENTR00323	CAEEL05891
OG0004374	XENTR16529	CAEEL07100
OG0004376	XENTR07129, XENTR04540	CAEEL08383
OG0004377	XENTR06554	CAEEL07838
OG0004378	XENTR04941	CAEEL08612
OG0004379	XENTR12677	CAEEL06174
OG0004380	XENTR19120	CAEEL04195
OG0004381	XENTR18220	CAEEL00194
OG0004382	XENTR05834	CAEEL06795
OG0004388	XENTR07992	CAEEL02922
OG0004390	XENTR09925	CAEEL10569
OG0004391	XENTR05650, XENTR04998	CAEEL09690
OG0004392	XENTR08920	CAEEL11311, CAEEL11312
OG0004393	XENTR08850	CAEEL19535
OG0004394	XENTR14178	CAEEL00556
OG0004396	XENTR16480	CAEEL05746
OG0004398	XENTR01613	CAEEL09179
OG0004399	XENTR02783, XENTR01338	CAEEL12106
OG0004401	XENTR00790	CAEEL08851
OG0004403	XENTR12123	CAEEL00967
OG0004404	XENTR05022	CAEEL00266
OG0004407	XENTR11714	CAEEL15656
OG0004409	XENTR11912, XENTR02365	CAEEL18900
OG0004417	XENTR00369	CAEEL04605
OG0004419	XENTR01954	CAEEL07142
OG0004423	XENTR08365	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	XENTR17641, XENTR12250	CAEEL04267
OG0004426	XENTR09040	CAEEL06644
OG0004460	XENTR13298	CAEEL05618, CAEEL12160
OG0004462	XENTR02713	CAEEL07505
OG0004465	XENTR03018	CAEEL14659
OG0004467	XENTR10318, XENTR06318	CAEEL08802
OG0004468	XENTR14274	CAEEL08068, CAEEL00974
OG0004471	XENTR00144	CAEEL07653
OG0004472	XENTR00749, XENTR00750	CAEEL02040
OG0004474	XENTR12032	CAEEL04978, CAEEL19704
OG0004476	XENTR00796	CAEEL09485
OG0004477	XENTR15352, XENTR10053	CAEEL01083
OG0004479	XENTR07670	CAEEL01982
OG0004481	XENTR01473	CAEEL01863
OG0004484	XENTR11603	CAEEL03718, CAEEL03716
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	CAEEL04119
OG0004489	XENTR16138	CAEEL07471
OG0004490	XENTR11487	CAEEL15483
OG0004492	XENTR07645, XENTR11376	CAEEL12152, CAEEL01223
OG0004494	XENTR00973, XENTR00972	CAEEL06691
OG0004495	XENTR04018	CAEEL00990
OG0004496	XENTR12973	CAEEL17616
OG0004498	XENTR10412	CAEEL07493
OG0004500	XENTR10700, XENTR10699	CAEEL07302, CAEEL06408
OG0004505	XENTR01116, XENTR01117	CAEEL02342, CAEEL10487
OG0004506	XENTR13727	CAEEL09652
OG0004507	XENTR03425	CAEEL02892
OG0004509	XENTR03935	CAEEL08073, CAEEL06714
OG0004511	XENTR00822, XENTR10201	CAEEL00625
OG0004514	XENTR00881	CAEEL07361
OG0004516	XENTR04054	CAEEL09798
OG0004517	XENTR13124	CAEEL19843
OG0004518	XENTR07756	CAEEL18955
OG0004519	XENTR11913	CAEEL09657
OG0004520	XENTR09651	CAEEL04837
OG0004523	XENTR18329	CAEEL05687
OG0004525	XENTR09291	CAEEL03911
OG0004532	XENTR11080	CAEEL10922
OG0004533	XENTR11245, XENTR16773	CAEEL01233
OG0004535	XENTR12654	CAEEL05920
OG0004538	XENTR11687	CAEEL15076
OG0004539	XENTR06560, XENTR11278	CAEEL15237
OG0004542	XENTR01276	CAEEL08914
OG0004543	XENTR13966, XENTR13965	CAEEL06797
OG0004544	XENTR14557	CAEEL10954
OG0004545	XENTR05802	CAEEL06229
OG0004546	XENTR11757	CAEEL12390
OG0004548	XENTR11954	CAEEL05049
OG0004551	XENTR13993	CAEEL07605
OG0004552	XENTR18114	CAEEL14818
OG0004555	XENTR08168	CAEEL01286
OG0004557	XENTR07094, XENTR03173	CAEEL19316
OG0004559	XENTR09793	CAEEL01667
OG0004563	XENTR04438	CAEEL05628
OG0004564	XENTR08998	CAEEL15096
OG0004566	XENTR15836, XENTR04511	CAEEL08060
OG0004567	XENTR13930	CAEEL19136, CAEEL09098
OG0004569	XENTR00817	CAEEL05747
OG0004572	XENTR09340	CAEEL15485
OG0004573	XENTR04046	CAEEL03080
OG0004574	XENTR07069, XENTR17501	CAEEL05144
OG0004577	XENTR13602	CAEEL02135, CAEEL02134
OG0004579	XENTR17330	CAEEL12615
OG0004581	XENTR13391	CAEEL20357
OG0004582	XENTR02772	CAEEL14132
OG0004583	XENTR07476	CAEEL07667
OG0004584	XENTR11392	CAEEL07066
OG0004585	XENTR07684	CAEEL02092
OG0004587	XENTR03565, XENTR03564	CAEEL08366
OG0004588	XENTR01517	CAEEL08586
OG0004589	XENTR14980, XENTR06532, XENTR06533	CAEEL09315
OG0004590	XENTR04031	CAEEL07891
OG0004592	XENTR17519	CAEEL05824
OG0004595	XENTR06910	CAEEL08365
OG0004597	XENTR08163	CAEEL15344
OG0004599	XENTR02769, XENTR08531	CAEEL18962
OG0004602	XENTR09792	CAEEL17403
OG0004603	XENTR01817	CAEEL01453
OG0004606	XENTR15899	CAEEL07463
OG0004609	XENTR16103	CAEEL01549, CAEEL18748
OG0004610	XENTR12122	CAEEL01077
OG0004611	XENTR13026	CAEEL06872
OG0004612	XENTR12441	CAEEL17404
OG0004613	XENTR12502	CAEEL11219
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	CAEEL14871
OG0004616	XENTR05385	CAEEL02677
OG0004619	XENTR06929	CAEEL07756
OG0004621	XENTR11915	CAEEL01185
OG0004622	XENTR06548	CAEEL00340, CAEEL00339
OG0004625	XENTR00859	CAEEL07707
OG0004626	XENTR07264	CAEEL02718
OG0004630	XENTR04232	CAEEL04593
OG0004631	XENTR08686	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	XENTR03277	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	XENTR06011	CAEEL04100
OG0004635	XENTR11060	CAEEL00310
OG0004638	XENTR13657	CAEEL15951
OG0004639	XENTR07750	CAEEL10507
OG0004642	XENTR10151, XENTR16263	CAEEL00483
OG0004643	XENTR01592	CAEEL14114
OG0004644	XENTR05543, XENTR05542	CAEEL03030
OG0004648	XENTR13808	CAEEL08010
OG0004649	XENTR04062, XENTR00829	CAEEL08731
OG0004652	XENTR14172	CAEEL00605
OG0004654	XENTR15245	CAEEL11750
OG0004655	XENTR12684	CAEEL08002
OG0004657	XENTR09633, XENTR18378	CAEEL03111
OG0004658	XENTR00211	CAEEL10598, CAEEL10597
OG0004662	XENTR06657	CAEEL07384, CAEEL15414
OG0004663	XENTR07128	CAEEL07711
OG0004664	XENTR08819	CAEEL14781
OG0004669	XENTR17310	CAEEL16538
OG0004670	XENTR01679	CAEEL02555
OG0004671	XENTR10200	CAEEL07417
OG0004672	XENTR03732	CAEEL13478, CAEEL04196
OG0004674	XENTR04721	CAEEL04819
OG0004675	XENTR10690	CAEEL00752
OG0004677	XENTR08516	CAEEL15841
OG0004678	XENTR09245	CAEEL08038
OG0004681	XENTR00528	CAEEL07293
OG0004682	XENTR00011	CAEEL05023
OG0004683	XENTR09470	CAEEL15952
OG0004684	XENTR09471	CAEEL14663
OG0004685	XENTR00826	CAEEL09080
OG0004687	XENTR08376	CAEEL14139
OG0004690	XENTR02109	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	XENTR12526	CAEEL06746
OG0004694	XENTR12216	CAEEL10169
OG0004697	XENTR01024	CAEEL08756
OG0004699	XENTR04958	CAEEL06377
OG0004700	XENTR19117	CAEEL14721
OG0004703	XENTR01132	CAEEL06877
OG0004705	XENTR05923, XENTR08822, XENTR08821	CAEEL07549
OG0004708	XENTR04042	CAEEL19872
OG0004711	XENTR12598	CAEEL00544
OG0004728	XENTR03737	CAEEL00538
OG0004730	XENTR11246	CAEEL07318
OG0004731	XENTR18388	CAEEL07767
OG0004733	XENTR03412	CAEEL14033
OG0004735	XENTR12602	CAEEL15164
OG0004738	XENTR15335	CAEEL01347
OG0004739	XENTR07591	CAEEL11525, CAEEL11526
OG0004740	XENTR02419	CAEEL00607
OG0004743	XENTR05342	CAEEL09903
OG0004744	XENTR16602	CAEEL01018
OG0004746	XENTR16021, XENTR19206	CAEEL06526, CAEEL06525
OG0004747	XENTR08164	CAEEL05338
OG0004749	XENTR02480	CAEEL01493
OG0004752	XENTR05473	CAEEL01146
OG0004753	XENTR03105	CAEEL05745
OG0004754	XENTR01802	CAEEL09862
OG0004755	XENTR18902	CAEEL05081
OG0004756	XENTR17924	CAEEL04839
OG0004758	XENTR10225	CAEEL07889
OG0004759	XENTR08995	CAEEL14427
OG0004763	XENTR14434	CAEEL09072, CAEEL20382
OG0004764	XENTR00062	CAEEL08826
OG0004765	XENTR10970	CAEEL05458
OG0004766	XENTR17353	CAEEL11340
OG0004767	XENTR03910	CAEEL15300
OG0004768	XENTR06426	CAEEL15484
OG0004769	XENTR15393	CAEEL12780
OG0004770	XENTR08456	CAEEL01889
OG0004776	XENTR00828	CAEEL08387
OG0004781	XENTR16628, XENTR16629	CAEEL08433
OG0004784	XENTR00188, XENTR00189	CAEEL12805
OG0004785	XENTR00119	CAEEL06884
OG0004786	XENTR04209	CAEEL08213
OG0004787	XENTR14690	CAEEL05444
OG0004789	XENTR07121	CAEEL02896
OG0004790	XENTR05623, XENTR19164, XENTR13909	CAEEL09153
OG0004791	XENTR00086	CAEEL06281
OG0004792	XENTR01195, XENTR16182	CAEEL07537
OG0004794	XENTR08033	CAEEL18384
OG0004795	XENTR06349	CAEEL08472
OG0004797	XENTR03068	CAEEL00938
OG0004805	XENTR11662	CAEEL12139
OG0004808	XENTR03219	CAEEL02473, CAEEL11207
OG0004811	XENTR00465, XENTR00466	CAEEL01647
OG0004812	XENTR07652	CAEEL13048, CAEEL18140
OG0004813	XENTR13768	CAEEL00671
OG0004814	XENTR15350	CAEEL07145
OG0004816	XENTR00384	CAEEL16537
OG0004817	XENTR05373	CAEEL06643
OG0004818	XENTR18356, XENTR13695	CAEEL19418
OG0004819	XENTR18290	CAEEL17427
OG0004820	XENTR09145	CAEEL02793
OG0004822	XENTR08415	CAEEL08056
OG0004825	XENTR14340	CAEEL11735
OG0004826	XENTR16039, XENTR10756	CAEEL15579
OG0004828	XENTR10119	CAEEL10102
OG0004829	XENTR02670	CAEEL10445
OG0004830	XENTR14067	CAEEL14471
OG0004832	XENTR14740	CAEEL07284
OG0004833	XENTR07540	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	XENTR08252, XENTR04057	CAEEL18124
OG0004836	XENTR03675	CAEEL07499
OG0004837	XENTR01234, XENTR02852	CAEEL17416
OG0004838	XENTR04078	CAEEL14322
OG0004839	XENTR14348	CAEEL00540
OG0004840	XENTR15873	CAEEL00561
OG0004841	XENTR07261	CAEEL02557
OG0004842	XENTR03722	CAEEL15435
OG0004843	XENTR00524	CAEEL04542
OG0004844	XENTR13385	CAEEL14096
OG0004845	XENTR10814	CAEEL00830
OG0004849	XENTR04783	CAEEL05685
OG0004851	XENTR10062	CAEEL09166
OG0004852	XENTR16100	CAEEL08142
OG0004853	XENTR17579	CAEEL20498
OG0004854	XENTR05196	CAEEL02729
OG0004856	XENTR01049, XENTR05246	CAEEL19311
OG0004858	XENTR10303	CAEEL09152
OG0004859	XENTR08619	CAEEL09290
OG0004860	XENTR02773	CAEEL06108
OG0004862	XENTR17921	CAEEL08490
OG0004863	XENTR05424	CAEEL15773
OG0004864	XENTR00771	CAEEL09721, CAEEL09722
OG0004865	XENTR13338	CAEEL07300
OG0004866	XENTR08700, XENTR14374	CAEEL11181
OG0004870	XENTR14935, XENTR14934	CAEEL11148
OG0004871	XENTR01187, XENTR17769	CAEEL08934
OG0004875	XENTR00005	CAEEL02867
OG0004877	XENTR08283	CAEEL07946, CAEEL07947
OG0004880	XENTR16782	CAEEL10160
OG0004881	XENTR06242	CAEEL06389
OG0004882	XENTR10221	CAEEL20468
OG0004884	XENTR03050	CAEEL16735
OG0004885	XENTR09289	CAEEL05871
OG0004887	XENTR16111	CAEEL07579
OG0004889	XENTR06798	CAEEL04283
OG0004891	XENTR13595	CAEEL20745
OG0004893	XENTR12758	CAEEL00322
OG0004896	XENTR11036, XENTR11035	CAEEL17820
OG0004897	XENTR09725	CAEEL08009
OG0004898	XENTR14341, XENTR18232	CAEEL09548
OG0004899	XENTR14449	CAEEL09181
OG0004900	XENTR14693	CAEEL07133
OG0004901	XENTR12276, XENTR12275	CAEEL20837
OG0004902	XENTR00620	CAEEL15345
OG0004903	XENTR04968	CAEEL00424
OG0004904	XENTR01812	CAEEL09286
OG0004906	XENTR00992	CAEEL14478
OG0004907	XENTR12667	CAEEL03774, CAEEL04312
OG0004911	XENTR04772	CAEEL08171
OG0004913	XENTR14597	CAEEL04759, CAEEL19345
OG0004917	XENTR04073	CAEEL02599
OG0004919	XENTR16803	CAEEL05201
OG0004922	XENTR19289	CAEEL03541
OG0004923	XENTR09440	CAEEL07594
OG0004924	XENTR12207	CAEEL19399, CAEEL02108
OG0004925	XENTR15854	CAEEL12266
OG0004926	XENTR14521	CAEEL03668
OG0004927	XENTR08515, XENTR12531	CAEEL14292
OG0004928	XENTR15107	CAEEL00896
OG0004929	XENTR10557	CAEEL01165
OG0004930	XENTR10546	CAEEL07601
OG0004931	XENTR06052	CAEEL18664
OG0004932	XENTR18768	CAEEL13052
OG0004934	XENTR17872	CAEEL18162
OG0004935	XENTR02108	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	XENTR03034, XENTR06567	CAEEL15861
OG0004939	XENTR00578, XENTR11815	CAEEL07671
OG0004940	XENTR06069	CAEEL02013
OG0004941	XENTR17552	CAEEL09039
OG0004944	XENTR02835, XENTR10997	CAEEL11095
OG0004946	XENTR07623	CAEEL04126
OG0004952	XENTR06665	CAEEL16397
OG0004954	XENTR12724	CAEEL15813
OG0004955	XENTR05226	CAEEL07135
OG0004960	XENTR09316	CAEEL10532
OG0004961	XENTR17175	CAEEL08261
OG0004962	XENTR03175	CAEEL12650
OG0004963	XENTR04559	CAEEL02957
OG0004964	XENTR18483	CAEEL08584
OG0004967	XENTR03788	CAEEL01452
OG0004968	XENTR10216	CAEEL01209
OG0004969	XENTR13314	CAEEL00449
OG0004970	XENTR14182	CAEEL00883
OG0004972	XENTR01822, XENTR01821	CAEEL09033, CAEEL08011
OG0004973	XENTR03262	CAEEL04625
OG0004975	XENTR11022	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	XENTR06433	CAEEL07289
OG0004978	XENTR05928	CAEEL08000
OG0004979	XENTR06280	CAEEL08214
OG0004980	XENTR14445	CAEEL02291
OG0004981	XENTR01741	CAEEL09447
OG0004982	XENTR16425	CAEEL04257
OG0004985	XENTR18934, XENTR04847	CAEEL12156
OG0004988	XENTR01176	CAEEL17794, CAEEL18022
OG0004989	XENTR00401, XENTR00400	CAEEL05203
OG0004991	XENTR07044	CAEEL09801
OG0004993	XENTR11043, XENTR11042	CAEEL15309
OG0004997	XENTR02015	CAEEL04822
OG0004999	XENTR15223	CAEEL05368
OG0005000	XENTR06607	CAEEL11120
OG0005002	XENTR15372	CAEEL01672
OG0005007	XENTR10611, XENTR10833	CAEEL00948
OG0005009	XENTR16251	CAEEL18496, CAEEL07665
OG0005010	XENTR07097, XENTR07098, XENTR07590	CAEEL16152, CAEEL15693
OG0005014	XENTR00814	CAEEL11918
OG0005015	XENTR12740, XENTR08898	CAEEL11900
OG0005021	XENTR09210, XENTR09368	CAEEL10907, CAEEL20625
OG0005038	XENTR06375	CAEEL10919
OG0005040	XENTR12533	CAEEL00444
OG0005044	XENTR04058	CAEEL18052, CAEEL08925
OG0005045	XENTR14347	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	XENTR16374, XENTR16375	CAEEL06278
OG0005048	XENTR09691	CAEEL08395
OG0005049	XENTR02793, XENTR02792	CAEEL05912
OG0005053	XENTR11151	CAEEL05072
OG0005055	XENTR09097	CAEEL15917
OG0005061	XENTR15275	CAEEL06935
OG0005062	XENTR03783	CAEEL15834
OG0005064	XENTR08366	CAEEL02804
OG0005066	XENTR08153, XENTR08152, XENTR08154	CAEEL04324
OG0005067	XENTR06281	CAEEL09402
OG0005069	XENTR16175	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	XENTR03699, XENTR05247	CAEEL08088
OG0005075	XENTR06390	CAEEL12679, CAEEL12680
OG0005076	XENTR11253	CAEEL00314
OG0005077	XENTR11600	CAEEL03715
OG0005079	XENTR03827	CAEEL04258
OG0005081	XENTR14092	CAEEL00648
OG0005084	XENTR18907, XENTR10715	CAEEL10424
OG0005086	XENTR04829	CAEEL10116
OG0005087	XENTR09677	CAEEL00397
OG0005089	XENTR08675	CAEEL01129
OG0005090	XENTR11064	CAEEL07862
OG0005092	XENTR18796	CAEEL10329
OG0005093	XENTR09400	CAEEL01263
OG0005094	XENTR05058, XENTR05057	CAEEL01147
OG0005095	XENTR10204	CAEEL09367
OG0005096	XENTR07304	CAEEL01063
OG0005097	XENTR03905	CAEEL03077
OG0005100	XENTR07674	CAEEL09224
OG0005102	XENTR09794	CAEEL01712
OG0005104	XENTR16526	CAEEL06404
OG0005106	XENTR15961	CAEEL08221
OG0005107	XENTR00721	CAEEL06519
OG0005108	XENTR09823	CAEEL17437
OG0005109	XENTR05235	CAEEL08735
OG0005110	XENTR10418	CAEEL00788
OG0005111	XENTR12918	CAEEL06161
OG0005114	XENTR03270	CAEEL05264
OG0005117	XENTR00263, XENTR00264	CAEEL05287
OG0005118	XENTR06229	CAEEL00391
OG0005119	XENTR10964, XENTR18180	CAEEL15595
OG0005121	XENTR08556, XENTR08555	CAEEL15242
OG0005124	XENTR11277	CAEEL15904
OG0005125	XENTR06577, XENTR01393	CAEEL18933
OG0005126	XENTR11466	CAEEL01900
OG0005127	XENTR18846	CAEEL09162
OG0005130	XENTR03472	CAEEL09169
OG0005131	XENTR07770, XENTR05134	CAEEL04955
OG0005136	XENTR08931	CAEEL12272
