Orthogroup	XENTR	LYTVA_ok
OG0000192	XENTR01771	LYTVA_04263, LYTVA_18552
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	LYTVA_03510
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414
OG0000197	XENTR05307, XENTR15908	LYTVA_01365
OG0000201	XENTR16600, XENTR16601, XENTR04781	LYTVA_05027
OG0000201	XENTR04564	LYTVA_03480
OG0000201	XENTR12187, XENTR00868	LYTVA_05441
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	LYTVA_19347, LYTVA_19795
OG0000203	XENTR08192, XENTR07634	LYTVA_05320
OG0000203	XENTR09015, XENTR08065	LYTVA_26037
OG0000203	XENTR04067	LYTVA_15099
OG0000204	XENTR04113, XENTR02352	LYTVA_08501
OG0000205	XENTR12959, XENTR05519	LYTVA_26646
OG0000205	XENTR16886, XENTR01752, XENTR14923	LYTVA_13205
OG0000205	XENTR18445, XENTR10749, XENTR03131	LYTVA_10395, LYTVA_08282
OG0000206	XENTR10880, XENTR04135	LYTVA_04961, LYTVA_02159, LYTVA_02157
OG0000206	XENTR10501, XENTR13106, XENTR12355	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070
OG0000207	XENTR04496, XENTR02974	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941
OG0000210	XENTR19252	LYTVA_11329
OG0000211	XENTR02626	LYTVA_13895
OG0000211	XENTR00605	LYTVA_04294
OG0000211	XENTR12567, XENTR17201, XENTR17202	LYTVA_06557
OG0000211	XENTR15376, XENTR01456	LYTVA_26568
OG0000213	XENTR03518, XENTR08248	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396
OG0000215	XENTR01627, XENTR06477	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933
OG0000215	XENTR04188	LYTVA_08959
OG0000216	XENTR15525	LYTVA_00035
OG0000218	XENTR06015	LYTVA_12244, LYTVA_02104
OG0000220	XENTR07581	LYTVA_22048
OG0000220	XENTR15742	LYTVA_04465, LYTVA_04466, LYTVA_04468
OG0000221	XENTR04171, XENTR10605, XENTR06942	LYTVA_17595
OG0000221	XENTR03108, XENTR08434, XENTR08435	LYTVA_04768
OG0000221	XENTR10392, XENTR01755, XENTR16885	LYTVA_08100
OG0000223	XENTR15744, XENTR02504, XENTR10692	LYTVA_24317
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	LYTVA_20688, LYTVA_20689, LYTVA_18494
OG0000227	XENTR13632	LYTVA_07921
OG0000227	XENTR15725, XENTR05302, XENTR05301	LYTVA_00830
OG0000227	XENTR00522, XENTR04987	LYTVA_00289, LYTVA_24191
OG0000228	XENTR07707, XENTR15692	LYTVA_02590
OG0000229	XENTR07694	LYTVA_09325, LYTVA_06193, LYTVA_06192
OG0000230	XENTR08030, XENTR08029	LYTVA_29471
OG0000231	XENTR12600, XENTR00418, XENTR03456, XENTR16995	LYTVA_23091
OG0000231	XENTR00474, XENTR12545	LYTVA_01782
OG0000233	XENTR14531	LYTVA_05981
OG0000234	XENTR00774, XENTR10873	LYTVA_19906
OG0000235	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161	LYTVA_28399, LYTVA_23583
OG0000235	XENTR08759	LYTVA_28400, LYTVA_29011, LYTVA_24567
OG0000236	XENTR04703	LYTVA_03072
OG0000236	XENTR08003	LYTVA_06365
OG0000238	XENTR01828	LYTVA_04511
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	LYTVA_21260, LYTVA_04828, LYTVA_26584
OG0000239	XENTR09596	LYTVA_06349
OG0000239	XENTR06920, XENTR03351	LYTVA_09698, LYTVA_06433
OG0000242	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685	LYTVA_20520
OG0000244	XENTR01354	LYTVA_00671
OG0000245	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790	LYTVA_25068, LYTVA_25070, LYTVA_25069
OG0000246	XENTR12561	LYTVA_06938
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	LYTVA_10723
OG0000250	XENTR02680	LYTVA_04806, LYTVA_21908
OG0000250	XENTR02681	LYTVA_27749
OG0000250	XENTR13730	LYTVA_28209
OG0000250	XENTR12693	LYTVA_16072, LYTVA_19814
OG0000250	XENTR18990	LYTVA_07981, LYTVA_05636
OG0000251	XENTR06246, XENTR18095	LYTVA_10259
OG0000251	XENTR11476, XENTR03109	LYTVA_03091
OG0000255	XENTR12056	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	XENTR18908	LYTVA_17873
OG0000256	XENTR00544, XENTR12133, XENTR13229	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747
OG0000257	XENTR07148, XENTR11248	LYTVA_13638
OG0000257	XENTR03052, XENTR13887	LYTVA_27307
OG0000258	XENTR04830, XENTR00764	LYTVA_18309
OG0000258	XENTR12963, XENTR01640	LYTVA_23522
OG0000259	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181	LYTVA_29137
OG0000260	XENTR02375, XENTR07041	LYTVA_02941
OG0000263	XENTR08076	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737
OG0000265	XENTR16202, XENTR06790, XENTR04690	LYTVA_27683
OG0000265	XENTR16783	LYTVA_23503
OG0000266	XENTR19182	LYTVA_29614
OG0000268	XENTR08601, XENTR08600, XENTR12203	LYTVA_05677
OG0000269	XENTR03143, XENTR10754, XENTR12377	LYTVA_01038
OG0000270	XENTR15949, XENTR01261	LYTVA_15035
OG0000272	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876	LYTVA_01003
OG0000275	XENTR12980, XENTR06678	LYTVA_10999
OG0000275	XENTR08145, XENTR07453, XENTR01933	LYTVA_25132
OG0000276	XENTR11774, XENTR09720	LYTVA_20409, LYTVA_17536
OG0000277	XENTR14696, XENTR01190	LYTVA_08395
OG0000278	XENTR11159	LYTVA_26707
OG0000278	XENTR09088	LYTVA_29542
OG0000280	XENTR09398	LYTVA_28845
OG0000280	XENTR05286	LYTVA_06803
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	LYTVA_17979
OG0000281	XENTR05001, XENTR04901	LYTVA_26426
OG0000282	XENTR02925, XENTR13973	LYTVA_01761
OG0000282	XENTR07444	LYTVA_07993
OG0000284	XENTR07786, XENTR15522, XENTR13217	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389
OG0000284	XENTR04307	LYTVA_20653
OG0000287	XENTR09170	LYTVA_22947
OG0000290	XENTR04155	LYTVA_06632, LYTVA_11129, LYTVA_02820
OG0000295	XENTR03072	LYTVA_08756, LYTVA_13817
OG0000295	XENTR01672	LYTVA_18727
OG0000296	XENTR15309	LYTVA_00283
OG0000296	XENTR04749, XENTR11549	LYTVA_13401, LYTVA_19334
OG0000296	XENTR00542, XENTR12575, XENTR17014, XENTR02673	LYTVA_22295
OG0000296	XENTR06270, XENTR06080	LYTVA_12833, LYTVA_28597
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498
OG0000299	XENTR10892, XENTR10893, XENTR02454	LYTVA_07089
OG0000300	XENTR05754	LYTVA_02514, LYTVA_02929
OG0000302	XENTR16030	LYTVA_01256
OG0000303	XENTR17264	LYTVA_20836
OG0000305	XENTR05359	LYTVA_16632
OG0000305	XENTR04162, XENTR07218	LYTVA_15733
OG0000306	XENTR13781, XENTR07294, XENTR01939, XENTR04873	LYTVA_05730
OG0000307	XENTR01470	LYTVA_10007
OG0000308	XENTR05341, XENTR03132	LYTVA_17738, LYTVA_10665
OG0000309	XENTR00767	LYTVA_17019, LYTVA_16555
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	LYTVA_24273
OG0000312	XENTR12581	LYTVA_30225
OG0000312	XENTR16372, XENTR10558	LYTVA_14217
OG0000313	XENTR04895, XENTR02724	LYTVA_13685
OG0000313	XENTR05983, XENTR05982	LYTVA_23108
OG0000314	XENTR09194, XENTR12236	LYTVA_06213
OG0000314	XENTR04774, XENTR10527, XENTR11181	LYTVA_04787
OG0000315	XENTR03674	LYTVA_09346
OG0000315	XENTR04204, XENTR06293	LYTVA_15142
OG0000315	XENTR02373	LYTVA_26355
OG0000316	XENTR07574, XENTR05658	LYTVA_11631
OG0000316	XENTR00550, XENTR11533	LYTVA_05423
OG0000317	XENTR13934, XENTR13686, XENTR00225	LYTVA_06194
OG0000319	XENTR04637	LYTVA_14716
OG0000319	XENTR04638	LYTVA_01923, LYTVA_01922, LYTVA_03060
OG0000319	XENTR08302	LYTVA_10385, LYTVA_22668
OG0000321	XENTR01810	LYTVA_23191
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	LYTVA_08758
OG0000322	XENTR06441	LYTVA_08299, LYTVA_00474
OG0000323	XENTR18280	LYTVA_24178, LYTVA_03400
OG0000323	XENTR06278, XENTR08426	LYTVA_14040
OG0000325	XENTR07161	LYTVA_14568, LYTVA_01652, LYTVA_21815, LYTVA_09314
OG0000326	XENTR16483	LYTVA_18602
OG0000328	XENTR04569, XENTR00477, XENTR13076, XENTR13140	LYTVA_11793, LYTVA_17362
OG0000329	XENTR05224, XENTR13205, XENTR13637, XENTR14193	LYTVA_04971
OG0000330	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030	LYTVA_10062, LYTVA_00390, LYTVA_08866
OG0000333	XENTR16826	LYTVA_05748, LYTVA_16654
OG0000334	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850	LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498
OG0000338	XENTR03666, XENTR00810	LYTVA_05136
OG0000338	XENTR00811, XENTR03279	LYTVA_00791
OG0000338	XENTR12945	LYTVA_01358
OG0000339	XENTR06902, XENTR11218	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	LYTVA_10929
OG0000344	XENTR04022, XENTR04531, XENTR16339	LYTVA_20774, LYTVA_20773
OG0000345	XENTR04999, XENTR04907, XENTR12817	LYTVA_25222
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	LYTVA_20079
OG0000350	XENTR05868	LYTVA_15873
OG0000350	XENTR14747, XENTR16793	LYTVA_19278
OG0000350	XENTR09038, XENTR12529	LYTVA_25339
OG0000352	XENTR04727, XENTR11543, XENTR14779	LYTVA_04087, LYTVA_27834
OG0000352	XENTR11161	LYTVA_04222
OG0000352	XENTR18553	LYTVA_11143, LYTVA_11144
OG0000356	XENTR04143	LYTVA_17493, LYTVA_26914, LYTVA_26912, LYTVA_03031
OG0000356	XENTR07422	LYTVA_12824, LYTVA_04860, LYTVA_25247
OG0000357	XENTR11352, XENTR14897	LYTVA_11987
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	LYTVA_16315
OG0000358	XENTR09276	LYTVA_08930, LYTVA_29814
OG0000358	XENTR16746	LYTVA_21272
OG0000358	XENTR09348	LYTVA_01288
OG0000359	XENTR05950, XENTR00976	LYTVA_13862
OG0000359	XENTR15161, XENTR14895, XENTR06527	LYTVA_16943
OG0000359	XENTR09262	LYTVA_21076
OG0000360	XENTR08788	LYTVA_30122
OG0000360	XENTR08830, XENTR08829, XENTR03303	LYTVA_29199, LYTVA_27053, LYTVA_29200
OG0000360	XENTR18235	LYTVA_05530
OG0000363	XENTR18877	LYTVA_19730, LYTVA_05256
OG0000363	XENTR17199, XENTR06334, XENTR17198	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892
OG0000364	XENTR07477	LYTVA_03241, LYTVA_12339, LYTVA_24462, LYTVA_21604, LYTVA_02959, LYTVA_06968, LYTVA_19018, LYTVA_21819
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	LYTVA_02311
OG0000367	XENTR00773, XENTR02827	LYTVA_24456
OG0000371	XENTR11137	LYTVA_07987, LYTVA_18253, LYTVA_26533
OG0000371	XENTR10750	LYTVA_24627
OG0000372	XENTR06420	LYTVA_03697
OG0000372	XENTR12969, XENTR16656	LYTVA_13806
OG0000373	XENTR10296	LYTVA_08644
OG0000374	XENTR12206, XENTR03156, XENTR06198	LYTVA_22056
OG0000374	XENTR10123, XENTR08845	LYTVA_28388
OG0000374	XENTR06197, XENTR03155	LYTVA_17909
OG0000375	XENTR01003, XENTR07353, XENTR15338, XENTR09136	LYTVA_06266
OG0000375	XENTR17679, XENTR09225, XENTR16323	LYTVA_07238
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	LYTVA_03257
OG0000378	XENTR06047, XENTR17806, XENTR08243	LYTVA_02110
OG0000379	XENTR03681	LYTVA_05437
OG0000379	XENTR09134	LYTVA_18554
OG0000379	XENTR01840	LYTVA_20027
OG0000379	XENTR07942	LYTVA_23890, LYTVA_08324
OG0000382	XENTR17328, XENTR11128	LYTVA_27057
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	LYTVA_02944
OG0000384	XENTR14248, XENTR04885	LYTVA_14422
OG0000384	XENTR05374	LYTVA_30064
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	LYTVA_00886, LYTVA_03276, LYTVA_08700, LYTVA_21382, LYTVA_20542, LYTVA_13854
OG0000389	XENTR13046, XENTR07562	LYTVA_09557
OG0000391	XENTR10506	LYTVA_14419
OG0000393	XENTR10938	LYTVA_07049, LYTVA_04769, LYTVA_02534, LYTVA_19296
OG0000393	XENTR02214	LYTVA_18987
OG0000393	XENTR11795	LYTVA_29904
OG0000395	XENTR11886, XENTR11885, XENTR17144, XENTR02622	LYTVA_07488
OG0000396	XENTR08117	LYTVA_29756
OG0000396	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709	LYTVA_24408
OG0000397	XENTR18769	LYTVA_01829
OG0000399	XENTR09009	LYTVA_23258
OG0000400	XENTR01263	LYTVA_21682
OG0000401	XENTR02930	LYTVA_03050, LYTVA_06551, LYTVA_17743, LYTVA_12806
OG0000402	XENTR12413	LYTVA_17451, LYTVA_17450
OG0000403	XENTR00670	LYTVA_09740, LYTVA_17322, LYTVA_05699
OG0000404	XENTR04297, XENTR00047	LYTVA_11246
OG0000404	XENTR15190	LYTVA_11319, LYTVA_26787
OG0000405	XENTR12151, XENTR12577, XENTR12578, XENTR04243	LYTVA_02873
OG0000411	XENTR12042, XENTR04225	LYTVA_28501
OG0000412	XENTR00072	LYTVA_01548, LYTVA_08305
OG0000412	XENTR17107, XENTR15524	LYTVA_13235
OG0000413	XENTR02384, XENTR00587, XENTR14291	LYTVA_30013
OG0000413	XENTR06107, XENTR11920, XENTR09714	LYTVA_27164
OG0000415	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894	LYTVA_15027, LYTVA_27129, LYTVA_27126, LYTVA_00428, LYTVA_17858, LYTVA_17856
OG0000417	XENTR11421, XENTR03702, XENTR15135	LYTVA_22673
OG0000417	XENTR16506, XENTR01340	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445
OG0000422	XENTR04080, XENTR07599	LYTVA_06865
OG0000424	XENTR06704	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567
OG0000425	XENTR12653, XENTR00617, XENTR02421	LYTVA_08575
OG0000425	XENTR18784, XENTR10074	LYTVA_01661, LYTVA_16295
OG0000426	XENTR13177, XENTR13178	LYTVA_06898
OG0000426	XENTR13136, XENTR11204, XENTR01857	LYTVA_28523, LYTVA_10466
OG0000427	XENTR16612	LYTVA_16595
OG0000427	XENTR17783, XENTR06248	LYTVA_19896
OG0000429	XENTR16139	LYTVA_05078
OG0000431	XENTR09022, XENTR09024, XENTR09055	LYTVA_04640
OG0000432	XENTR10719	LYTVA_08315
OG0000432	XENTR02842, XENTR07037	LYTVA_02449
OG0000433	XENTR13728, XENTR07334	LYTVA_26219
OG0000433	XENTR08150, XENTR16244	LYTVA_06955
OG0000435	XENTR03847	LYTVA_13773, LYTVA_29418
OG0000435	XENTR10898, XENTR12043, XENTR06258, XENTR02452	LYTVA_27506
OG0000436	XENTR17485, XENTR17484	LYTVA_21248
OG0000437	XENTR10011	LYTVA_05214, LYTVA_25460
OG0000442	XENTR03078, XENTR07242, XENTR07241	LYTVA_03518
OG0000442	XENTR17716, XENTR12755	LYTVA_02198
OG0000442	XENTR00127, XENTR16680	LYTVA_11814, LYTVA_13337
OG0000443	XENTR16164, XENTR16165	LYTVA_07561
OG0000443	XENTR08253	LYTVA_21803
OG0000444	XENTR16001, XENTR05337	LYTVA_19323
OG0000446	XENTR12284	LYTVA_21122
OG0000446	XENTR09860	LYTVA_02398, LYTVA_06665
OG0000447	XENTR03570, XENTR16310, XENTR06964, XENTR06423	LYTVA_12231
OG0000448	XENTR09535, XENTR16808, XENTR10820	LYTVA_02468
OG0000450	XENTR14894, XENTR03676	LYTVA_17101
OG0000451	XENTR11332, XENTR03120	LYTVA_08544
OG0000458	XENTR03626, XENTR03627, XENTR03628	LYTVA_22216
OG0000458	XENTR03637, XENTR04639, XENTR17840	LYTVA_26424, LYTVA_26419, LYTVA_22737, LYTVA_26418, LYTVA_22736
OG0000459	XENTR07204, XENTR12836, XENTR12837	LYTVA_12100, LYTVA_05682, LYTVA_22767, LYTVA_10243, LYTVA_25855
OG0000460	XENTR16884	LYTVA_15963
OG0000461	XENTR16800	LYTVA_27812
OG0000463	XENTR15683, XENTR18055	LYTVA_20402
OG0000463	XENTR05720, XENTR03129	LYTVA_18875, LYTVA_06079
OG0000465	XENTR04514	LYTVA_30093
OG0000465	XENTR12030	LYTVA_15105
OG0000466	XENTR12080, XENTR12081	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185
OG0000467	XENTR13171, XENTR04831, XENTR01243, XENTR00763	LYTVA_22913
OG0000468	XENTR14149, XENTR14150, XENTR14148, XENTR14151	LYTVA_17846, LYTVA_25959, LYTVA_07913
OG0000468	XENTR15317	LYTVA_09600
OG0000469	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808	LYTVA_00030
OG0000469	XENTR18040, XENTR09815	LYTVA_28593
OG0000470	XENTR07308, XENTR18456	LYTVA_08829
OG0000470	XENTR08990	LYTVA_28529
OG0000471	XENTR04919, XENTR04918, XENTR05004, XENTR08938	LYTVA_16071
OG0000472	XENTR17375, XENTR17373	LYTVA_29404
OG0000473	XENTR07541, XENTR04001, XENTR14187, XENTR04930	LYTVA_14999, LYTVA_07009, LYTVA_29862, LYTVA_22214, LYTVA_22215, LYTVA_22212, LYTVA_28216, LYTVA_29861, LYTVA_01939, LYTVA_18289, LYTVA_23971, LYTVA_18560, LYTVA_01735
OG0000475	XENTR16166, XENTR03765	LYTVA_01549
OG0000475	XENTR00403, XENTR16167	LYTVA_01550
OG0000476	XENTR14517	LYTVA_25122
OG0000476	XENTR09662	LYTVA_13391
OG0000478	XENTR06378, XENTR05970	LYTVA_03492, LYTVA_19338
OG0000479	XENTR00167, XENTR14181	LYTVA_06137, LYTVA_28172
OG0000479	XENTR15349, XENTR00798	LYTVA_05897
OG0000480	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017	LYTVA_27796, LYTVA_11906
OG0000480	XENTR16905	LYTVA_02506
OG0000482	XENTR00585	LYTVA_27236, LYTVA_29735
OG0000484	XENTR13210, XENTR00371, XENTR11014, XENTR05882	LYTVA_07250
OG0000486	XENTR07282, XENTR04857	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899, LYTVA_15926, LYTVA_17161, LYTVA_29368, LYTVA_28063, LYTVA_14259
OG0000487	XENTR15492	LYTVA_10942
OG0000488	XENTR13001, XENTR13002	LYTVA_07230
OG0000490	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161	LYTVA_11400
OG0000491	XENTR05260, XENTR04378, XENTR03295	LYTVA_10685, LYTVA_06011
OG0000494	XENTR11154, XENTR04560, XENTR01512, XENTR10308	LYTVA_25114, LYTVA_11583
OG0000495	XENTR00150, XENTR00149	LYTVA_25605, LYTVA_24473, LYTVA_18087
OG0000496	XENTR02898	LYTVA_09688
OG0000497	XENTR12510, XENTR13344	LYTVA_10382
OG0000497	XENTR06183, XENTR09162	LYTVA_04632
OG0000498	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209	LYTVA_16978
OG0000499	XENTR04148	LYTVA_13776
OG0000503	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882	LYTVA_17922, LYTVA_19324
OG0000503	XENTR10022	LYTVA_12188
OG0000504	XENTR18610, XENTR02766, XENTR13287, XENTR05277	LYTVA_02960, LYTVA_12298, LYTVA_20673
OG0000505	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694	LYTVA_05839
OG0000508	XENTR06935	LYTVA_12099
OG0000508	XENTR13428	LYTVA_28377
OG0000510	XENTR16454, XENTR14055, XENTR06353, XENTR15990	LYTVA_19046, LYTVA_02807, LYTVA_16080
OG0000511	XENTR03618	LYTVA_09309
OG0000514	XENTR05611, XENTR01673	LYTVA_15398
OG0000515	XENTR09527	LYTVA_07120, LYTVA_07117, LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455
OG0000519	XENTR04553	LYTVA_13323
OG0000520	XENTR10317, XENTR14896	LYTVA_00781
OG0000520	XENTR14507, XENTR14506, XENTR02607	LYTVA_18628
OG0000521	XENTR12652, XENTR09000, XENTR04152, XENTR14112	LYTVA_03547
OG0000522	XENTR11563	LYTVA_15018, LYTVA_09443, LYTVA_24796
OG0000522	XENTR01899, XENTR14640	LYTVA_29533, LYTVA_27966
OG0000523	XENTR10295, XENTR14142	LYTVA_00966
OG0000524	XENTR09435	LYTVA_27652
OG0000525	XENTR09923, XENTR09922	LYTVA_27355
OG0000525	XENTR10927, XENTR01759, XENTR09125	LYTVA_20949
OG0000526	XENTR14537, XENTR00608	LYTVA_10683, LYTVA_07835, LYTVA_10678, LYTVA_25363, LYTVA_25370
OG0000527	XENTR01298, XENTR15872	LYTVA_20562
OG0000528	XENTR08509, XENTR02076, XENTR15793, XENTR01661	LYTVA_22002
OG0000529	XENTR04688	LYTVA_23566
OG0000529	XENTR16534, XENTR03224, XENTR04094	LYTVA_23159
OG0000530	XENTR09841, XENTR08688, XENTR03985	LYTVA_01074
OG0000535	XENTR14528, XENTR12170	LYTVA_16804, LYTVA_27505
OG0000537	XENTR00659, XENTR02728	LYTVA_04641
OG0000538	XENTR12900, XENTR13063	LYTVA_19552
OG0000542	XENTR03401	LYTVA_16634
OG0000544	XENTR08814, XENTR13831	LYTVA_27738
OG0000544	XENTR06733	LYTVA_05338
OG0000545	XENTR09092, XENTR14538, XENTR09005, XENTR11985	LYTVA_08840
OG0000548	XENTR09279, XENTR16463, XENTR06806	LYTVA_06015
OG0000552	XENTR04244	LYTVA_03254
OG0000552	XENTR15303	LYTVA_15858
OG0000553	XENTR04835, XENTR02530, XENTR06601	LYTVA_23265
OG0000553	XENTR07370	LYTVA_09391
OG0000560	XENTR09304	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495
OG0000561	XENTR08505	LYTVA_29146
OG0000562	XENTR08112	LYTVA_01419
OG0000564	XENTR11650, XENTR00592	LYTVA_23030, LYTVA_26193
OG0000565	XENTR14800	LYTVA_24437, LYTVA_01567
OG0000566	XENTR08128	LYTVA_16321
OG0000566	XENTR02577	LYTVA_16285
OG0000567	XENTR01468, XENTR04575, XENTR17225	LYTVA_12299
OG0000567	XENTR15381	LYTVA_13542, LYTVA_02323
OG0000568	XENTR14298	LYTVA_10470
OG0000570	XENTR18916, XENTR18917, XENTR14036, XENTR01676	LYTVA_13446, LYTVA_13448, LYTVA_13447, LYTVA_13452, LYTVA_24675
OG0000573	XENTR00290, XENTR12035, XENTR12034	LYTVA_17570
OG0000574	XENTR07361	LYTVA_10809
OG0000575	XENTR00803, XENTR15351, XENTR11211, XENTR03152	LYTVA_27938
OG0000576	XENTR08548, XENTR01107, XENTR13035	LYTVA_26208
OG0000578	XENTR16212, XENTR09090, XENTR03873, XENTR03874	LYTVA_22088
OG0000579	XENTR09281, XENTR02526, XENTR06804, XENTR04843, XENTR06803, XENTR06802	LYTVA_05380
OG0000580	XENTR15703, XENTR08338	LYTVA_17855, LYTVA_06002
OG0000581	XENTR03879	LYTVA_01246
OG0000581	XENTR01643, XENTR03880, XENTR01642	LYTVA_20217
