Orthogroup	ASTMX	LYTVA_ok
OG0000127	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860	LYTVA_20093
OG0000128	ASTMX05854	LYTVA_25569, LYTVA_25568
OG0000128	ASTMX15563, ASTMX07961	LYTVA_25168
OG0000129	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539	LYTVA_24420, LYTVA_06816
OG0000129	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614	LYTVA_27162
OG0000130	ASTMX19336	LYTVA_19257
OG0000130	ASTMX11087, ASTMX06877, ASTMX03834	LYTVA_15064
OG0000130	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114	LYTVA_05651
OG0000130	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125	LYTVA_15765, LYTVA_27521
OG0000131	ASTMX16327	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090
OG0000132	ASTMX15628	LYTVA_12161, LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402
OG0000137	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486	LYTVA_14649
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	LYTVA_14169, LYTVA_05475
OG0000137	ASTMX10792, ASTMX08181	LYTVA_25469, LYTVA_15627
OG0000140	ASTMX10669	LYTVA_30020
OG0000140	ASTMX02615, ASTMX22218	LYTVA_19546
OG0000142	ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137	LYTVA_01494
OG0000142	ASTMX22061	LYTVA_20512, LYTVA_27041, LYTVA_04856
OG0000142	ASTMX14163	LYTVA_01496
OG0000146	ASTMX20882	LYTVA_28980
OG0000146	ASTMX21652, ASTMX15531	LYTVA_21791
OG0000147	ASTMX03135, ASTMX08761, ASTMX04795	LYTVA_06334
OG0000147	ASTMX22882, ASTMX19061	LYTVA_20853
OG0000147	ASTMX01265, ASTMX04843	LYTVA_24464
OG0000147	ASTMX02385	LYTVA_06610, LYTVA_07302
OG0000147	ASTMX18633	LYTVA_18928
OG0000147	ASTMX08515	LYTVA_03351
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929	LYTVA_19008
OG0000149	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364	LYTVA_27288
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524, LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903, LYTVA_15256, LYTVA_09082
OG0000149	ASTMX19335	LYTVA_24788
OG0000151	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063	LYTVA_06631
OG0000151	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567	LYTVA_13428, LYTVA_13427
OG0000152	ASTMX11374, ASTMX21931	LYTVA_16757
OG0000153	ASTMX11539, ASTMX11537	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439
OG0000154	ASTMX05674	LYTVA_10224
OG0000154	ASTMX17110, ASTMX11785	LYTVA_08370
OG0000155	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582	LYTVA_12158
OG0000155	ASTMX12246, ASTMX04195	LYTVA_22929
OG0000157	ASTMX10540	LYTVA_24947
OG0000158	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735	LYTVA_03807
OG0000159	ASTMX03645, ASTMX21390	LYTVA_25766
OG0000159	ASTMX06913, ASTMX03301	LYTVA_12728
OG0000159	ASTMX16138, ASTMX16710	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736
OG0000160	ASTMX12091	LYTVA_09555, LYTVA_09556
OG0000160	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060	LYTVA_11099
OG0000163	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429	LYTVA_26726
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	LYTVA_16156
OG0000164	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898	LYTVA_25753
OG0000165	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529	LYTVA_00753
OG0000166	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331	LYTVA_15942
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	LYTVA_20122, LYTVA_24324
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	LYTVA_19322, LYTVA_08888
OG0000169	ASTMX22905	LYTVA_02351, LYTVA_20918
OG0000169	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	ASTMX13035, ASTMX04406	LYTVA_27882
OG0000171	ASTMX02030	LYTVA_20168
OG0000171	ASTMX01513, ASTMX18079, ASTMX09651	LYTVA_24654
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	LYTVA_28668
OG0000173	ASTMX22989	LYTVA_24999
OG0000173	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920	LYTVA_13813
OG0000174	ASTMX14035	LYTVA_12646, LYTVA_19454, LYTVA_00411
OG0000174	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671	LYTVA_10125
OG0000175	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252	LYTVA_23856
OG0000175	ASTMX21180	LYTVA_15381
OG0000179	ASTMX05937, ASTMX14451	LYTVA_11503
OG0000179	ASTMX13630, ASTMX02170	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	ASTMX14866	LYTVA_21017
OG0000179	ASTMX00492, ASTMX06209	LYTVA_21234
OG0000180	ASTMX03181, ASTMX16660	LYTVA_16023
OG0000180	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327	LYTVA_05451, LYTVA_05450
OG0000181	ASTMX00770	LYTVA_19542, LYTVA_21135
OG0000182	ASTMX14409, ASTMX15288, ASTMX04097, ASTMX13943, ASTMX20040, ASTMX22035	LYTVA_18698
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	LYTVA_29269
OG0000183	ASTMX12358, ASTMX03484	LYTVA_12902
OG0000183	ASTMX16504, ASTMX16505	LYTVA_28105
OG0000184	ASTMX12437, ASTMX12438	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408
OG0000185	ASTMX11051, ASTMX13737, ASTMX00167	LYTVA_22522
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	LYTVA_05708
OG0000185	ASTMX12894, ASTMX07504	LYTVA_27187
OG0000187	ASTMX22425	LYTVA_17950
OG0000187	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535	LYTVA_22390
OG0000188	ASTMX16874, ASTMX08644	LYTVA_07056
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	LYTVA_29520
OG0000188	ASTMX21970	LYTVA_06131
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	LYTVA_08213
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	LYTVA_22840
OG0000192	ASTMX22789, ASTMX13707	LYTVA_17555
OG0000192	ASTMX14856	LYTVA_04263, LYTVA_18552
OG0000193	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987	LYTVA_03510
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	LYTVA_01365
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	LYTVA_05027
OG0000201	ASTMX16364	LYTVA_06928, LYTVA_03481
OG0000201	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848	LYTVA_03480
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	LYTVA_05441
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	LYTVA_19347, LYTVA_19795
OG0000203	ASTMX00845, ASTMX01226, ASTMX00857	LYTVA_05320
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	LYTVA_26037
OG0000203	ASTMX05701, ASTMX05700	LYTVA_15099
OG0000204	ASTMX05231, ASTMX02270	LYTVA_09811
OG0000204	ASTMX00447, ASTMX00221	LYTVA_08501
OG0000205	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625	LYTVA_26646
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	LYTVA_13205
OG0000205	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679	LYTVA_10395, LYTVA_08282
OG0000206	ASTMX13968	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070
OG0000207	ASTMX11086, ASTMX18027	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941
OG0000211	ASTMX14936	LYTVA_13895
OG0000211	ASTMX14468	LYTVA_06449
OG0000211	ASTMX02506	LYTVA_04294
OG0000211	ASTMX12406, ASTMX15733, ASTMX12502	LYTVA_06557
OG0000211	ASTMX00388, ASTMX07887	LYTVA_26568
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396
OG0000215	ASTMX09309, ASTMX14457	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933
OG0000215	ASTMX12693	LYTVA_08959
OG0000216	ASTMX13790	LYTVA_00035
OG0000218	ASTMX14255, ASTMX06375	LYTVA_12244, LYTVA_02104
OG0000220	ASTMX06452, ASTMX19472	LYTVA_04465, LYTVA_04466, LYTVA_04468
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	LYTVA_17595
OG0000221	ASTMX14659, ASTMX05690, ASTMX18613	LYTVA_04768
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	LYTVA_08100
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	LYTVA_24317
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	LYTVA_20688, LYTVA_20689, LYTVA_18494
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	LYTVA_07921
OG0000227	ASTMX17511, ASTMX21030, ASTMX00467	LYTVA_00830
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	LYTVA_00289, LYTVA_24191
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	LYTVA_02590
OG0000229	ASTMX07950	LYTVA_09325, LYTVA_06193, LYTVA_06192
OG0000230	ASTMX01329	LYTVA_29471
OG0000231	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067	LYTVA_23091
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	LYTVA_01782
OG0000233	ASTMX07999, ASTMX11193	LYTVA_05981
OG0000234	ASTMX02028, ASTMX03572	LYTVA_19906
OG0000235	ASTMX06227, ASTMX00260, ASTMX11628, ASTMX03682, ASTMX10834	LYTVA_28399, LYTVA_23583
OG0000235	ASTMX10074	LYTVA_28400, LYTVA_29011, LYTVA_24567
OG0000236	ASTMX08747, ASTMX03149	LYTVA_03072
OG0000236	ASTMX10243, ASTMX08142	LYTVA_06365
OG0000238	ASTMX07705, ASTMX20450, ASTMX07704	LYTVA_04511
OG0000238	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298	LYTVA_21260, LYTVA_04828, LYTVA_26584
OG0000239	ASTMX01276, ASTMX03280	LYTVA_06349
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	LYTVA_09698, LYTVA_06433
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	LYTVA_20520
OG0000244	ASTMX01790	LYTVA_00671
OG0000244	ASTMX15853	LYTVA_21810, LYTVA_07546
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	LYTVA_25068, LYTVA_25070, LYTVA_25069
OG0000246	ASTMX03325	LYTVA_06938
OG0000248	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	LYTVA_10723
OG0000250	ASTMX18265	LYTVA_04806, LYTVA_21908
OG0000250	ASTMX22935, ASTMX21081	LYTVA_28209
OG0000250	ASTMX10554	LYTVA_16072, LYTVA_19814
OG0000250	ASTMX10861	LYTVA_07981, LYTVA_05636
OG0000251	ASTMX02278, ASTMX14567	LYTVA_10259
OG0000251	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618	LYTVA_03091
OG0000255	ASTMX00265	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	LYTVA_17873
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747
OG0000257	ASTMX01595, ASTMX20351, ASTMX06234	LYTVA_13638
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	LYTVA_27307
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	LYTVA_18309
OG0000258	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862	LYTVA_23522
OG0000259	ASTMX14640	LYTVA_09839
OG0000259	ASTMX14622, ASTMX14658, ASTMX14653, ASTMX14645, ASTMX14623, ASTMX14652, ASTMX14657, ASTMX14654, ASTMX14655, ASTMX14656, ASTMX14619, ASTMX14620, ASTMX14621, ASTMX22310, ASTMX17207, ASTMX14631, ASTMX14642, ASTMX14624, ASTMX14625, ASTMX14651, ASTMX14648, ASTMX14649, ASTMX14647, ASTMX14650, ASTMX14632, ASTMX14633, ASTMX14628, ASTMX14634, ASTMX14635, ASTMX14629, ASTMX14636, ASTMX14630, ASTMX14638, ASTMX14639, ASTMX14637, ASTMX14627, ASTMX14626	LYTVA_29137
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	LYTVA_02941
OG0000263	ASTMX18876	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737
OG0000265	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304	LYTVA_27683
OG0000265	ASTMX23047	LYTVA_16147
OG0000265	ASTMX17774, ASTMX08300	LYTVA_23503
OG0000266	ASTMX18084	LYTVA_29614
OG0000268	ASTMX22307	LYTVA_04061, LYTVA_18889
OG0000268	ASTMX14616	LYTVA_05677
OG0000269	ASTMX18873, ASTMX21208, ASTMX15524, ASTMX15523, ASTMX21606, ASTMX17457, ASTMX15525, ASTMX21539, ASTMX14036	LYTVA_01038
OG0000270	ASTMX03932	LYTVA_21600
OG0000270	ASTMX03738, ASTMX05747	LYTVA_15035
OG0000270	ASTMX13817	LYTVA_24403
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333	LYTVA_01003
OG0000275	ASTMX01252, ASTMX09512, ASTMX08521	LYTVA_10999
OG0000275	ASTMX06622, ASTMX15608, ASTMX09767	LYTVA_25132
OG0000276	ASTMX02916	LYTVA_09052, LYTVA_23763
OG0000276	ASTMX02717	LYTVA_20409, LYTVA_17536
OG0000277	ASTMX17498, ASTMX03998, ASTMX13452	LYTVA_08395
OG0000278	ASTMX01574	LYTVA_29542
OG0000280	ASTMX10256	LYTVA_28845
OG0000280	ASTMX00452	LYTVA_06803
OG0000281	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140	LYTVA_17979
OG0000281	ASTMX08446, ASTMX16022, ASTMX04664	LYTVA_26426
OG0000282	ASTMX18342, ASTMX09599	LYTVA_01761
OG0000282	ASTMX04653	LYTVA_10300
OG0000282	ASTMX00322	LYTVA_07993
OG0000284	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389
OG0000284	ASTMX00328, ASTMX15433	LYTVA_20653
OG0000289	ASTMX11422, ASTMX16415	LYTVA_08530
OG0000290	ASTMX18021, ASTMX18022	LYTVA_06632, LYTVA_11129, LYTVA_02820
OG0000295	ASTMX20405, ASTMX19587	LYTVA_08756, LYTVA_13817
OG0000295	ASTMX20406	LYTVA_30195
OG0000295	ASTMX22085, ASTMX19804	LYTVA_18727
OG0000296	ASTMX20385	LYTVA_04048
OG0000296	ASTMX01322	LYTVA_00283
OG0000296	ASTMX10012, ASTMX03989	LYTVA_13401, LYTVA_19334
OG0000296	ASTMX18420, ASTMX18419, ASTMX01720	LYTVA_22295
OG0000296	ASTMX09080, ASTMX12825	LYTVA_12833, LYTVA_28597
OG0000297	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594
OG0000298	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498
OG0000299	ASTMX18363, ASTMX17281, ASTMX00682	LYTVA_07089
OG0000300	ASTMX04298, ASTMX20457	LYTVA_02514, LYTVA_02929
OG0000302	ASTMX07861, ASTMX13265	LYTVA_01256
OG0000305	ASTMX21268, ASTMX04324, ASTMX20856, ASTMX15186, ASTMX15028, ASTMX21047, ASTMX05366, ASTMX05365	LYTVA_15733
OG0000306	ASTMX18000, ASTMX12121, ASTMX01553, ASTMX05933, ASTMX13715, ASTMX14016, ASTMX15243	LYTVA_05730
OG0000307	ASTMX03351, ASTMX05985, ASTMX17232	LYTVA_10007
OG0000308	ASTMX20341, ASTMX17147	LYTVA_17738, LYTVA_10665
OG0000309	ASTMX02021	LYTVA_17019, LYTVA_16555
OG0000312	ASTMX14300, ASTMX18372	LYTVA_24273
OG0000312	ASTMX17975	LYTVA_13219
OG0000312	ASTMX04117, ASTMX04116, ASTMX07002	LYTVA_30225
OG0000312	ASTMX19559, ASTMX13976	LYTVA_14217
OG0000313	ASTMX20598, ASTMX13321, ASTMX07858	LYTVA_13685
OG0000313	ASTMX07132	LYTVA_23108
OG0000314	ASTMX10586, ASTMX02410, ASTMX02409, ASTMX21219	LYTVA_06213
OG0000314	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499	LYTVA_04787
OG0000315	ASTMX11724	LYTVA_09346
OG0000315	ASTMX22299, ASTMX08025, ASTMX19001	LYTVA_15142
OG0000315	ASTMX08301, ASTMX03040	LYTVA_26355
OG0000316	ASTMX02741, ASTMX22462	LYTVA_11631
OG0000316	ASTMX08202, ASTMX07921, ASTMX11016	LYTVA_05423
OG0000317	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832	LYTVA_06194
OG0000319	ASTMX15258, ASTMX11737, ASTMX11738	LYTVA_14716
OG0000319	ASTMX05117, ASTMX10390	LYTVA_10385, LYTVA_22668
OG0000321	ASTMX14845	LYTVA_23191
OG0000321	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419	LYTVA_08758
OG0000322	ASTMX06004	LYTVA_08299, LYTVA_00474
OG0000323	ASTMX09179	LYTVA_24178, LYTVA_03400
OG0000323	ASTMX02635, ASTMX13255, ASTMX10841	LYTVA_14040
OG0000324	ASTMX12614	LYTVA_19435
OG0000325	ASTMX18823	LYTVA_14568, LYTVA_01652, LYTVA_21815, LYTVA_09314
OG0000326	ASTMX00749	LYTVA_18602
OG0000328	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682	LYTVA_11793, LYTVA_17362
OG0000329	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509	LYTVA_04971
OG0000330	ASTMX21671	LYTVA_10062, LYTVA_00390, LYTVA_08866
OG0000333	ASTMX14239	LYTVA_05748, LYTVA_16654
OG0000334	ASTMX22703, ASTMX21795, ASTMX06979, ASTMX13611	LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498
OG0000338	ASTMX13042, ASTMX20131, ASTMX05102	LYTVA_05136
OG0000338	ASTMX05103, ASTMX03140	LYTVA_00791
OG0000338	ASTMX09866, ASTMX01891	LYTVA_01358
OG0000339	ASTMX07466	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467
OG0000340	ASTMX16502	LYTVA_04933, LYTVA_11996, LYTVA_15060, LYTVA_06208, LYTVA_23952
OG0000341	ASTMX12749, ASTMX11039, ASTMX07461, ASTMX09870	LYTVA_10929
OG0000344	ASTMX03514, ASTMX09657, ASTMX05816, ASTMX17941	LYTVA_20774, LYTVA_20773
OG0000345	ASTMX17770, ASTMX16023, ASTMX16273, ASTMX07982, ASTMX01509	LYTVA_25222
OG0000346	ASTMX02056, ASTMX21003	LYTVA_28106
OG0000349	ASTMX19278, ASTMX04917, ASTMX08922	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109
OG0000350	ASTMX11261, ASTMX15296, ASTMX12615, ASTMX04193, ASTMX12247	LYTVA_20079
OG0000350	ASTMX17843	LYTVA_15873
OG0000350	ASTMX08191	LYTVA_19278
OG0000350	ASTMX17692, ASTMX01389, ASTMX08192, ASTMX14099	LYTVA_25339
OG0000352	ASTMX05896, ASTMX03995, ASTMX17359, ASTMX13140	LYTVA_04087, LYTVA_27834
OG0000352	ASTMX01195	LYTVA_04222
OG0000352	ASTMX07258	LYTVA_11143, LYTVA_11144
OG0000356	ASTMX12514, ASTMX01697	LYTVA_17493, LYTVA_26914, LYTVA_26912, LYTVA_03031
OG0000356	ASTMX09465, ASTMX09256	LYTVA_12824, LYTVA_04860, LYTVA_25247
OG0000357	ASTMX05067, ASTMX15356	LYTVA_11987
OG0000357	ASTMX15888, ASTMX01105, ASTMX14562, ASTMX04757	LYTVA_16315
OG0000358	ASTMX16628	LYTVA_08930, LYTVA_29814
OG0000358	ASTMX07099	LYTVA_21272
OG0000358	ASTMX00097	LYTVA_01288
OG0000359	ASTMX07087, ASTMX13220	LYTVA_13862
OG0000359	ASTMX09819, ASTMX07326	LYTVA_16943
OG0000359	ASTMX01180	LYTVA_21076
OG0000360	ASTMX04622	LYTVA_30122
OG0000360	ASTMX22133, ASTMX09946	LYTVA_29199, LYTVA_27053, LYTVA_29200
OG0000360	ASTMX13961	LYTVA_05530
OG0000363	ASTMX05820	LYTVA_19730, LYTVA_05256
OG0000363	ASTMX15773, ASTMX01558, ASTMX08726	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892
OG0000363	ASTMX19424	LYTVA_13711
OG0000364	ASTMX08125	LYTVA_03241, LYTVA_12339, LYTVA_24462, LYTVA_21604, LYTVA_02959, LYTVA_06968, LYTVA_19018, LYTVA_21819
OG0000365	ASTMX14935, ASTMX12525, ASTMX16950, ASTMX06169, ASTMX07405, ASTMX03199, ASTMX04165	LYTVA_02311
OG0000367	ASTMX09449, ASTMX02026, ASTMX13956	LYTVA_24456
OG0000369	ASTMX22601	LYTVA_12464
OG0000371	ASTMX11842	LYTVA_07987, LYTVA_18253, LYTVA_26533
OG0000371	ASTMX16154	LYTVA_24627
OG0000372	ASTMX00698	LYTVA_09420
OG0000372	ASTMX11491	LYTVA_03697
OG0000372	ASTMX06694, ASTMX07580, ASTMX13013	LYTVA_13806
OG0000373	ASTMX13546, ASTMX07311, ASTMX17503	LYTVA_08644
OG0000374	ASTMX01921, ASTMX08407, ASTMX04767, ASTMX00978	LYTVA_22056
OG0000374	ASTMX20213, ASTMX12128, ASTMX03034	LYTVA_28388
OG0000374	ASTMX04768, ASTMX06554, ASTMX08406	LYTVA_17909
OG0000375	ASTMX17658, ASTMX18679, ASTMX11890, ASTMX11667, ASTMX04506, ASTMX04504	LYTVA_06266
OG0000375	ASTMX18856, ASTMX13500, ASTMX12920	LYTVA_07238
