Orthogroup	ASTMX	STRPU_ok
OG0001744	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765	STRPU_22012
OG0001745	ASTMX01218	STRPU_26910
OG0001746	ASTMX09002, ASTMX01088, ASTMX02180	STRPU_01643, STRPU_11979
OG0001747	ASTMX00575, ASTMX06318, ASTMX11440	STRPU_06888
OG0001749	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155	STRPU_05824
OG0001751	ASTMX17602	STRPU_10281
OG0001752	ASTMX02858, ASTMX14298	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	ASTMX08050, ASTMX00116	STRPU_17742
OG0001755	ASTMX00395	STRPU_12732
OG0001755	ASTMX06126	STRPU_24786
OG0001756	ASTMX08584	STRPU_09617
OG0001756	ASTMX13471	STRPU_04685
OG0001757	ASTMX10237, ASTMX20720, ASTMX20721	STRPU_21210
OG0001758	ASTMX09348, ASTMX05870	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498
OG0001759	ASTMX11643	STRPU_10425
OG0001760	ASTMX12591	STRPU_22819, STRPU_01978
OG0001768	ASTMX13645, ASTMX18653	STRPU_26512
OG0001769	ASTMX01507	STRPU_04596, STRPU_14107
OG0001769	ASTMX04557	STRPU_20984
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	STRPU_17113, STRPU_16408
OG0001772	ASTMX16531, ASTMX13929, ASTMX04857	STRPU_21190, STRPU_21191
OG0001774	ASTMX10351	STRPU_09937
OG0001774	ASTMX06409	STRPU_23744
OG0001775	ASTMX18173, ASTMX02453, ASTMX19386	STRPU_26768
OG0001778	ASTMX07028, ASTMX10049	STRPU_25828
OG0001780	ASTMX11983	STRPU_14799
OG0001781	ASTMX01449	STRPU_13577, STRPU_01597
OG0001781	ASTMX19769	STRPU_20058
OG0001782	ASTMX13624	STRPU_26752, STRPU_26766
OG0001782	ASTMX12666	STRPU_04678
OG0001783	ASTMX21511, ASTMX11389	STRPU_06159
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	STRPU_17941
OG0001789	ASTMX04418, ASTMX03005	STRPU_15451, STRPU_15452
OG0001790	ASTMX16222	STRPU_03304
OG0001792	ASTMX18195	STRPU_27220
OG0001793	ASTMX07514	STRPU_23388
OG0001793	ASTMX02969	STRPU_24396
OG0001794	ASTMX01096, ASTMX10295	STRPU_12642, STRPU_12643
OG0001796	ASTMX17625, ASTMX12736	STRPU_07743, STRPU_07742
OG0001798	ASTMX02451, ASTMX02132	STRPU_09683, STRPU_23903
OG0001799	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313	STRPU_14816
OG0001800	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166	STRPU_22920
OG0001801	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336	STRPU_12836
OG0001803	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091	STRPU_04203, STRPU_04243
OG0001804	ASTMX02687, ASTMX13072, ASTMX07800	STRPU_14674
OG0001805	ASTMX21541, ASTMX17763, ASTMX22144	STRPU_12761, STRPU_02348
OG0001806	ASTMX08329, ASTMX08542, ASTMX15921	STRPU_22008
OG0001807	ASTMX04499, ASTMX10176	STRPU_24677
OG0001808	ASTMX21696, ASTMX05491, ASTMX21695	STRPU_00247, STRPU_18809
OG0001809	ASTMX16684	STRPU_19392
OG0001810	ASTMX01884, ASTMX15033	STRPU_01878, STRPU_25193
OG0001812	ASTMX20333	STRPU_26242, STRPU_26243
OG0001814	ASTMX21503	STRPU_24614
OG0001817	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492	STRPU_08787
OG0001818	ASTMX15112, ASTMX15111, ASTMX01280	STRPU_00061
OG0001819	ASTMX10139, ASTMX08405	STRPU_01919, STRPU_22763
OG0001820	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490	STRPU_04399, STRPU_04054
OG0001821	ASTMX10515	STRPU_09182, STRPU_02150
OG0001822	ASTMX17911, ASTMX05380	STRPU_12353
OG0001823	ASTMX09025, ASTMX18854	STRPU_02648, STRPU_16170
OG0001823	ASTMX10624	STRPU_00071
OG0001825	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168	STRPU_02037, STRPU_08032
OG0001826	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141	STRPU_07008
OG0001827	ASTMX10371	STRPU_20293, STRPU_20294, STRPU_20292
OG0001829	ASTMX12419, ASTMX21618, ASTMX10904	STRPU_26227
OG0001830	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561	STRPU_07804
OG0001831	ASTMX09701, ASTMX11370, ASTMX05003	STRPU_09256
OG0001832	ASTMX16776	STRPU_23928
OG0001832	ASTMX06849, ASTMX17231	STRPU_22029
OG0001834	ASTMX04164, ASTMX17094, ASTMX23044	STRPU_13381, STRPU_13361
OG0001835	ASTMX00389	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316
OG0001846	ASTMX14112, ASTMX06709, ASTMX19360	STRPU_07129, STRPU_07361
OG0001848	ASTMX12640	STRPU_22238
OG0001848	ASTMX10450	STRPU_23147
OG0001849	ASTMX05295	STRPU_18500
OG0001849	ASTMX20398	STRPU_13261
OG0001851	ASTMX20369, ASTMX20370, ASTMX19823	STRPU_25598
OG0001852	ASTMX18646, ASTMX00935	STRPU_23919
OG0001853	ASTMX06831, ASTMX12580, ASTMX14066	STRPU_26165, STRPU_25636
OG0001854	ASTMX17734	STRPU_24665
OG0001856	ASTMX19830, ASTMX04510, ASTMX19097	STRPU_08451
OG0001857	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454	STRPU_08062
OG0001858	ASTMX05936	STRPU_04178
OG0001859	ASTMX02530	STRPU_17769, STRPU_17768, STRPU_17767
OG0001861	ASTMX13536	STRPU_17421
OG0001862	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918	STRPU_27297, STRPU_27298
OG0001863	ASTMX08020	STRPU_16802
OG0001863	ASTMX09136	STRPU_08055
OG0001864	ASTMX14124, ASTMX05208, ASTMX06684	STRPU_07954, STRPU_07964, STRPU_07955
OG0001865	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247	STRPU_05306
OG0001866	ASTMX03690	STRPU_16646
OG0001867	ASTMX16400, ASTMX16454	STRPU_02073, STRPU_09102
OG0001868	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650	STRPU_00230, STRPU_25972
OG0001869	ASTMX04790	STRPU_10775
OG0001870	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877	STRPU_24888
OG0001871	ASTMX08228, ASTMX02241, ASTMX15903, ASTMX11796	STRPU_04980
OG0001873	ASTMX13537	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114
OG0001874	ASTMX19496	STRPU_23282
OG0001875	ASTMX04145	STRPU_00655, STRPU_23068
OG0001875	ASTMX19333	STRPU_04899
OG0001876	ASTMX17533, ASTMX07597	STRPU_05423
OG0001877	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278	STRPU_20768
OG0001878	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903	STRPU_05520
OG0001879	ASTMX12971	STRPU_14847, STRPU_14863
OG0001879	ASTMX07742, ASTMX20887	STRPU_08597, STRPU_00313
OG0001881	ASTMX14379, ASTMX16204, ASTMX00702	STRPU_12633
OG0001882	ASTMX10217, ASTMX21215, ASTMX00491	STRPU_13936, STRPU_13937
OG0001883	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343	STRPU_08144
OG0001884	ASTMX06134, ASTMX19600, ASTMX08889	STRPU_25533
OG0001886	ASTMX11188, ASTMX19864	STRPU_19685, STRPU_19631
OG0001887	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646	STRPU_05761
OG0001888	ASTMX15480, ASTMX17356, ASTMX11277	STRPU_18384
OG0001889	ASTMX06568, ASTMX18787, ASTMX13144	STRPU_15963, STRPU_00519
OG0001890	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077	STRPU_12794
OG0001892	ASTMX09817, ASTMX05754	STRPU_17444, STRPU_17443
OG0001893	ASTMX19770, ASTMX19643	STRPU_19363
OG0001894	ASTMX07802, ASTMX07302, ASTMX12290	STRPU_10413
OG0001895	ASTMX17836, ASTMX21328, ASTMX21293	STRPU_26056, STRPU_22586, STRPU_22577
OG0001896	ASTMX08974, ASTMX03319, ASTMX03853	STRPU_20385
OG0001897	ASTMX09168, ASTMX02426, ASTMX07775	STRPU_27268, STRPU_27283
OG0001899	ASTMX04690, ASTMX15105	STRPU_21547
OG0001900	ASTMX17301	STRPU_20504
OG0001901	ASTMX11240, ASTMX22217	STRPU_04970
OG0001903	ASTMX04440, ASTMX02517	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026
OG0001906	ASTMX21605, ASTMX13237, ASTMX03769, ASTMX19325, ASTMX02411, ASTMX18165	STRPU_11003, STRPU_00343
OG0001913	ASTMX20767, ASTMX02135, ASTMX20390	STRPU_10199
OG0001914	ASTMX19238	STRPU_08619, STRPU_08614
OG0001915	ASTMX06154, ASTMX20145	STRPU_17939
OG0001916	ASTMX05801	STRPU_21260
OG0001916	ASTMX16187	STRPU_20551
OG0001917	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196	STRPU_18955, STRPU_00671
OG0001918	ASTMX14770	STRPU_13246
OG0001919	ASTMX10083	STRPU_05032
OG0001919	ASTMX02747	STRPU_04340
OG0001920	ASTMX05693, ASTMX18701, ASTMX05478	STRPU_18501
OG0001923	ASTMX11549, ASTMX15481	STRPU_18625, STRPU_18584
OG0001925	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044	STRPU_21911
OG0001926	ASTMX02370	STRPU_18373
OG0001927	ASTMX22361	STRPU_10118, STRPU_10044
OG0001928	ASTMX11034	STRPU_24330
OG0001929	ASTMX00163	STRPU_10748
OG0001929	ASTMX21597, ASTMX03493, ASTMX12368	STRPU_03323
OG0001930	ASTMX00407	STRPU_07044, STRPU_07042
OG0001932	ASTMX08414, ASTMX03192, ASTMX04190	STRPU_06651
OG0001933	ASTMX00429	STRPU_25326
OG0001934	ASTMX19911, ASTMX13174, ASTMX13175	STRPU_02193, STRPU_09229
OG0001935	ASTMX11590	STRPU_24558
OG0001935	ASTMX11916	STRPU_25146
OG0001936	ASTMX01178	STRPU_04689
OG0001936	ASTMX10556	STRPU_04051
OG0001937	ASTMX00171	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257
OG0001938	ASTMX18129, ASTMX18131, ASTMX18248	STRPU_12630
OG0001940	ASTMX17596	STRPU_14325
OG0001941	ASTMX00477, ASTMX00476, ASTMX10134	STRPU_25034
OG0001942	ASTMX08067, ASTMX04573	STRPU_21869
OG0001943	ASTMX17179, ASTMX00958	STRPU_07623
OG0001944	ASTMX02482, ASTMX10544	STRPU_21111
OG0001945	ASTMX00044, ASTMX10524, ASTMX09938	STRPU_17291
OG0001946	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552	STRPU_04786
OG0001947	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626	STRPU_23003, STRPU_00878
OG0001948	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543	STRPU_20590
OG0001949	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307	STRPU_15208, STRPU_15265
OG0001950	ASTMX18530, ASTMX11401, ASTMX09051, ASTMX03098, ASTMX07411	STRPU_18441, STRPU_18407
OG0001951	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517	STRPU_22044
OG0001952	ASTMX11334	STRPU_12536
OG0001953	ASTMX17339, ASTMX11073, ASTMX17815	STRPU_01422, STRPU_08746
OG0001956	ASTMX07766	STRPU_22561
OG0001957	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756	STRPU_14318
OG0001958	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111	STRPU_24711
OG0001959	ASTMX04099, ASTMX09800, ASTMX15718, ASTMX15719, ASTMX07758	STRPU_05213, STRPU_05214
OG0001960	ASTMX19753, ASTMX21587	STRPU_10514
OG0001961	ASTMX01985, ASTMX00433, ASTMX05535	STRPU_16845
OG0001962	ASTMX10698, ASTMX09532, ASTMX00886	STRPU_17534
OG0001963	ASTMX19201, ASTMX06233, ASTMX10086	STRPU_26701
OG0001964	ASTMX18977, ASTMX19220	STRPU_06679
OG0001966	ASTMX14196, ASTMX08275	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658
OG0001967	ASTMX05487	STRPU_18200
OG0001968	ASTMX01530	STRPU_09871
OG0001968	ASTMX09462	STRPU_20270
OG0001969	ASTMX10572, ASTMX16678, ASTMX02918	STRPU_27401
OG0001971	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407	STRPU_16337, STRPU_16368
OG0001972	ASTMX16670, ASTMX02119	STRPU_11351
OG0001974	ASTMX21581	STRPU_02192, STRPU_09228
OG0001976	ASTMX00229, ASTMX00437, ASTMX03038, ASTMX03039	STRPU_12566
OG0001985	ASTMX05944, ASTMX20318, ASTMX20204	STRPU_14835
OG0001986	ASTMX02381	STRPU_19144, STRPU_19142
OG0001987	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595	STRPU_15215, STRPU_15162
OG0001988	ASTMX13581, ASTMX09059	STRPU_07708
OG0001989	ASTMX03043, ASTMX19847	STRPU_02360, STRPU_12771
OG0001990	ASTMX06695	STRPU_20217, STRPU_20218
OG0001991	ASTMX12375, ASTMX02084, ASTMX00520	STRPU_07953, STRPU_07962
OG0001993	ASTMX16603, ASTMX10170, ASTMX23032	STRPU_10430
OG0001994	ASTMX13184, ASTMX03001, ASTMX02331	STRPU_14768, STRPU_02555
OG0001998	ASTMX15724, ASTMX01470	STRPU_14372
OG0001999	ASTMX11680	STRPU_00626, STRPU_08926
OG0001999	ASTMX12424	STRPU_01637, STRPU_11973
OG0002000	ASTMX14056, ASTMX08846	STRPU_18721, STRPU_18730
OG0002000	ASTMX12081	STRPU_23109, STRPU_23095
OG0002001	ASTMX01040	STRPU_22133
OG0002001	ASTMX04984	STRPU_08080
OG0002002	ASTMX07891, ASTMX09191, ASTMX03021	STRPU_19981, STRPU_01210, STRPU_13275
OG0002003	ASTMX12936, ASTMX02322, ASTMX09501	STRPU_21851
OG0002005	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417	STRPU_16754, STRPU_01729
OG0002006	ASTMX10173, ASTMX04500	STRPU_20323, STRPU_14074, STRPU_00846
OG0002007	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077	STRPU_04341, STRPU_04313
OG0002009	ASTMX17629	STRPU_06125
OG0002011	ASTMX00517, ASTMX17175	STRPU_25413
OG0002012	ASTMX21641	STRPU_15135, STRPU_15136, STRPU_02517
OG0002013	ASTMX05656, ASTMX18118	STRPU_21921, STRPU_22925, STRPU_22926
OG0002014	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940	STRPU_22668
OG0002015	ASTMX22305, ASTMX21197	STRPU_08637
OG0002016	ASTMX06954, ASTMX13089	STRPU_04756
OG0002017	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369
OG0002018	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911	STRPU_04995
OG0002019	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262	STRPU_13253
OG0002020	ASTMX09967, ASTMX07803, ASTMX07643, ASTMX11910	STRPU_09473
OG0002022	ASTMX08850, ASTMX08849	STRPU_19383
OG0002023	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808	STRPU_21651, STRPU_21715
OG0002024	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340	STRPU_19639, STRPU_19678
OG0002026	ASTMX08004, ASTMX05432	STRPU_15399, STRPU_05265, STRPU_05250
OG0002027	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186	STRPU_06369
OG0002028	ASTMX10542	STRPU_21795
OG0002029	ASTMX07856, ASTMX13315	STRPU_03590, STRPU_03525
OG0002030	ASTMX06466, ASTMX05489, ASTMX22119, ASTMX02054, ASTMX07809, ASTMX08607	STRPU_02910
OG0002031	ASTMX19732, ASTMX01811	STRPU_00644, STRPU_23058
OG0002032	ASTMX17188	STRPU_03804
OG0002035	ASTMX02430, ASTMX15049, ASTMX11554, ASTMX05921, ASTMX13445	STRPU_18829
OG0002036	ASTMX10687, ASTMX02312	STRPU_21770
OG0002037	ASTMX12739, ASTMX01045, ASTMX12644, ASTMX19966, ASTMX06665, ASTMX10739	STRPU_01040, STRPU_23400
OG0002038	ASTMX16884, ASTMX01857, ASTMX13347	STRPU_19945, STRPU_02581
OG0002042	ASTMX12108, ASTMX12109	STRPU_04785
OG0002043	ASTMX04301, ASTMX15262	STRPU_07222
OG0002057	ASTMX15623	STRPU_19229
OG0002059	ASTMX16881, ASTMX08569, ASTMX16470	STRPU_19592
OG0002060	ASTMX08513, ASTMX01579	STRPU_20989
OG0002061	ASTMX19773	STRPU_09301
OG0002062	ASTMX13242, ASTMX19992, ASTMX02071	STRPU_22454
OG0002063	ASTMX14592	STRPU_11651
OG0002063	ASTMX08215	STRPU_23098
OG0002064	ASTMX10932	STRPU_20818
OG0002064	ASTMX03886, ASTMX09499	STRPU_21062
OG0002066	ASTMX03814, ASTMX00825, ASTMX11956, ASTMX16358	STRPU_00589, STRPU_07555
OG0002067	ASTMX12928	STRPU_08273
OG0002068	ASTMX12273, ASTMX16517	STRPU_20506
OG0002069	ASTMX05370, ASTMX06681, ASTMX06821	STRPU_24856
OG0002070	ASTMX22337, ASTMX21570, ASTMX14581, ASTMX14242	STRPU_20394
OG0002071	ASTMX05053, ASTMX12228, ASTMX05876	STRPU_15007
OG0002072	ASTMX10209, ASTMX19480	STRPU_08672
OG0002073	ASTMX18638	STRPU_09676
OG0002074	ASTMX02153	STRPU_12818
OG0002075	ASTMX06559, ASTMX12938, ASTMX01571, ASTMX10222	STRPU_00734, STRPU_20738
OG0002076	ASTMX09409, ASTMX19822, ASTMX20304	STRPU_23547
OG0002077	ASTMX09597	STRPU_13341
OG0002078	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693	STRPU_08704, STRPU_01468
OG0002080	ASTMX03462	STRPU_12273
OG0002084	ASTMX10426, ASTMX03243, ASTMX05634	STRPU_09835
OG0002086	ASTMX07923, ASTMX07922, ASTMX21562	STRPU_04575, STRPU_26633
OG0002087	ASTMX16781	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076
OG0002088	ASTMX00334	STRPU_12689
OG0002090	ASTMX16025	STRPU_08335
OG0002091	ASTMX17083, ASTMX11725, ASTMX21693	STRPU_14476
OG0002093	ASTMX15922	STRPU_12871
OG0002094	ASTMX16837	STRPU_23249, STRPU_23832, STRPU_23869
OG0002096	ASTMX10720, ASTMX17001	STRPU_14803
OG0002097	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933	STRPU_06535, STRPU_06565
OG0002098	ASTMX03018, ASTMX03017, ASTMX08259	STRPU_12020
OG0002099	ASTMX07475	STRPU_21840
OG0002100	ASTMX11179, ASTMX17071, ASTMX04460	STRPU_14760, STRPU_14813, STRPU_14494
OG0002102	ASTMX08771, ASTMX03132, ASTMX03918, ASTMX08042, ASTMX22350	STRPU_06587, STRPU_06586, STRPU_06513
OG0002103	ASTMX03950, ASTMX04643	STRPU_21394
OG0002104	ASTMX05475, ASTMX01651, ASTMX03534	STRPU_25435, STRPU_25437
OG0002105	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666	STRPU_12769, STRPU_02357
OG0002106	ASTMX08724	STRPU_19950
OG0002107	ASTMX19945	STRPU_10115, STRPU_10041
OG0002108	ASTMX07612, ASTMX01236	STRPU_21693, STRPU_21758
OG0002124	ASTMX14518	STRPU_12980
OG0002125	ASTMX04029	STRPU_23305
OG0002127	ASTMX08755, ASTMX03139	STRPU_06389, STRPU_06381
OG0002128	ASTMX10534, ASTMX04518	STRPU_06723, STRPU_06722
OG0002129	ASTMX02262, ASTMX09089, ASTMX08266	STRPU_05442
OG0002130	ASTMX08156	STRPU_17881
OG0002131	ASTMX11268, ASTMX11269, ASTMX11344	STRPU_26857, STRPU_27387
OG0002134	ASTMX02557, ASTMX21719, ASTMX00879	STRPU_25434
OG0002135	ASTMX09828, ASTMX01206	STRPU_16889
OG0002137	ASTMX18215	STRPU_18345, STRPU_18353, STRPU_18358
OG0002138	ASTMX02006	STRPU_12939, STRPU_12957
OG0002139	ASTMX21646, ASTMX11143, ASTMX09490	STRPU_21129
OG0002140	ASTMX11031, ASTMX06147	STRPU_07066, STRPU_07071
OG0002141	ASTMX00108	STRPU_05738
OG0002142	ASTMX02159, ASTMX14719, ASTMX02414	STRPU_21904
OG0002143	ASTMX10092, ASTMX11014	STRPU_26801
OG0002144	ASTMX17084, ASTMX17508, ASTMX19379	STRPU_15216, STRPU_15163
OG0002145	ASTMX07271	STRPU_23880, STRPU_01920, STRPU_22764
OG0002146	ASTMX03073, ASTMX07185	STRPU_23230, STRPU_23218
OG0002147	ASTMX06786	STRPU_11081
OG0002148	ASTMX15638	STRPU_21577
OG0002148	ASTMX01497	STRPU_20962
OG0002149	ASTMX17049, ASTMX20915, ASTMX06455	STRPU_23241
OG0002150	ASTMX15752, ASTMX00387	STRPU_22562
OG0002151	ASTMX04874, ASTMX21404	STRPU_08939
OG0002152	ASTMX15710	STRPU_07904, STRPU_07930
OG0002155	ASTMX09367	STRPU_11252, STRPU_11215
OG0002155	ASTMX09413	STRPU_23836, STRPU_23874
OG0002157	ASTMX04963	STRPU_08588, STRPU_00303
OG0002158	ASTMX12621	STRPU_07732
OG0002159	ASTMX00345	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863
OG0002160	ASTMX06371	STRPU_08290
OG0002161	ASTMX15593, ASTMX18564, ASTMX17807, ASTMX13596	STRPU_13309
OG0002162	ASTMX04002, ASTMX06459, ASTMX03314, ASTMX17199	STRPU_20069
OG0002163	ASTMX16128, ASTMX00364, ASTMX16127, ASTMX05562	STRPU_11832
OG0002165	ASTMX00308, ASTMX00309	STRPU_26072
OG0002166	ASTMX09990, ASTMX05068, ASTMX03530	STRPU_14593
OG0002167	ASTMX05994, ASTMX18858, ASTMX16740, ASTMX04705, ASTMX10553	STRPU_15754
OG0002168	ASTMX12023	STRPU_24315
OG0002168	ASTMX02930	STRPU_19155
OG0002169	ASTMX05633, ASTMX10425	STRPU_10191
OG0002170	ASTMX08212	STRPU_00895, STRPU_23022
OG0002170	ASTMX10098	STRPU_15901
OG0002171	ASTMX17441, ASTMX17115	STRPU_26259
OG0002172	ASTMX15881	STRPU_01335
OG0002173	ASTMX15806	STRPU_14738
OG0002173	ASTMX17795, ASTMX05204	STRPU_27218
OG0002175	ASTMX16015, ASTMX13462	STRPU_19597
OG0002177	ASTMX18377, ASTMX13667, ASTMX08061	STRPU_21636
OG0002179	ASTMX04821	STRPU_21296
OG0002180	ASTMX08026, ASTMX12747	STRPU_07373, STRPU_07744
OG0002182	ASTMX01000	STRPU_23612
OG0002183	ASTMX20928, ASTMX05567	STRPU_12069, STRPU_01231
OG0002184	ASTMX22891	STRPU_18606, STRPU_18635
OG0002185	ASTMX18245, ASTMX18246	STRPU_25310
OG0002186	ASTMX11448, ASTMX15520, ASTMX12349	STRPU_24638
OG0002187	ASTMX11184	STRPU_20018
OG0002188	ASTMX17006	STRPU_23046
OG0002189	ASTMX16380	STRPU_19345
OG0002190	ASTMX15824	STRPU_03778
OG0002191	ASTMX08688, ASTMX15473, ASTMX12063	STRPU_25105
OG0002192	ASTMX09703, ASTMX11372	STRPU_02130, STRPU_09169, STRPU_02131
OG0002193	ASTMX11543	STRPU_18710
OG0002194	ASTMX04013, ASTMX04341, ASTMX20845	STRPU_20624, STRPU_20625
OG0002195	ASTMX00715, ASTMX02405, ASTMX06783	STRPU_16003
OG0002196	ASTMX10949	STRPU_22146
OG0002201	ASTMX10892, ASTMX21058	STRPU_25369
OG0002209	ASTMX16231, ASTMX05205, ASTMX07307	STRPU_22444
OG0002211	ASTMX17382	STRPU_14750
OG0002213	ASTMX03206	STRPU_21333
OG0002216	ASTMX19790	STRPU_22652
OG0002217	ASTMX14103	STRPU_19421
OG0002218	ASTMX18264, ASTMX18853	STRPU_27333
OG0002219	ASTMX18661, ASTMX18662	STRPU_24548
OG0002220	ASTMX03074, ASTMX07186	STRPU_10703
OG0002221	ASTMX10479, ASTMX05704	STRPU_11361
OG0002222	ASTMX13836, ASTMX08751	STRPU_11454
OG0002223	ASTMX05554, ASTMX10305	STRPU_23310, STRPU_22283
OG0002224	ASTMX06613, ASTMX14452, ASTMX05934	STRPU_04620
OG0002225	ASTMX13928, ASTMX11814	STRPU_20789
OG0002226	ASTMX18469, ASTMX14158	STRPU_18952, STRPU_00675
OG0002227	ASTMX11747, ASTMX21122	STRPU_09398, STRPU_01560
OG0002228	ASTMX19431, ASTMX07841, ASTMX09065	STRPU_08800
OG0002229	ASTMX09988	STRPU_15198, STRPU_15255
OG0002231	ASTMX01116, ASTMX18153	STRPU_05949, STRPU_26578, STRPU_05981
OG0002233	ASTMX05462	STRPU_07753, STRPU_07589, STRPU_07766, STRPU_07763
OG0002234	ASTMX17348	STRPU_08612, STRPU_08617
OG0002235	ASTMX13892, ASTMX02706, ASTMX03660, ASTMX09950, ASTMX05042	STRPU_09805
OG0002236	ASTMX05372, ASTMX06679, ASTMX08686, ASTMX22829, ASTMX22654	STRPU_24823, STRPU_24821
OG0002237	ASTMX04281, ASTMX11821, ASTMX10251	STRPU_17380
OG0002239	ASTMX07073, ASTMX12092	STRPU_27056
OG0002240	ASTMX06011	STRPU_10910
OG0002241	ASTMX06900	STRPU_15218, STRPU_15166
OG0002243	ASTMX03972, ASTMX17560	STRPU_04202, STRPU_04242
OG0002244	ASTMX18150	STRPU_04996
OG0002245	ASTMX20274, ASTMX16360, ASTMX20273	STRPU_24404
OG0002246	ASTMX20890, ASTMX01865, ASTMX06938	STRPU_27096, STRPU_27097, STRPU_27086
OG0002248	ASTMX22668, ASTMX21881, ASTMX04678	STRPU_04364
OG0002249	ASTMX08282, ASTMX16893, ASTMX09298, ASTMX09297, ASTMX05071, ASTMX02921, ASTMX16681	STRPU_18554
OG0002251	ASTMX20073, ASTMX09983, ASTMX19261, ASTMX12496	STRPU_09471
OG0002252	ASTMX21582, ASTMX03620	STRPU_08300
OG0002253	ASTMX03282, ASTMX01274	STRPU_20603
OG0002255	ASTMX03543	STRPU_00240, STRPU_25979
OG0002255	ASTMX03542, ASTMX10677	STRPU_26128
OG0002258	ASTMX05578	STRPU_14466, STRPU_14465
OG0002259	ASTMX13729, ASTMX08234, ASTMX17977, ASTMX12847	STRPU_02533, STRPU_15151
OG0002260	ASTMX14069, ASTMX03279, ASTMX01351, ASTMX05599	STRPU_21065, STRPU_21064
OG0002261	ASTMX04970, ASTMX16399, ASTMX04971	STRPU_08447, STRPU_08414
OG0002262	ASTMX15694, ASTMX20517, ASTMX16042, ASTMX19944, ASTMX04153, ASTMX15695	STRPU_13698, STRPU_02378
