Orthogroup	ASTMX	APOSC_ok
OG0000127	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478	APOSC_02788
OG0000127	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260	APOSC_16052, APOSC_16050, APOSC_16051
OG0000127	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860	APOSC_04103
OG0000128	ASTMX05854	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380
OG0000129	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539	APOSC_12123, APOSC_24173
OG0000129	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614	APOSC_21068
OG0000130	ASTMX19336	APOSC_11963
OG0000130	ASTMX11087, ASTMX06877, ASTMX03834	APOSC_11111
OG0000130	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125	APOSC_28750
OG0000131	ASTMX16327	APOSC_21472, APOSC_03272, APOSC_06150
OG0000132	ASTMX15628	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689
OG0000132	ASTMX09702	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000133	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463
OG0000135	ASTMX03653, ASTMX03652, ASTMX21135, ASTMX21134, ASTMX21184, ASTMX21183, ASTMX21136	APOSC_15099, APOSC_08214, APOSC_08213
OG0000137	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486	APOSC_04370
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998
OG0000137	ASTMX10792, ASTMX08181	APOSC_01981, APOSC_01895, APOSC_21797
OG0000139	ASTMX09356	APOSC_05339
OG0000140	ASTMX10669	APOSC_20679
OG0000140	ASTMX02615, ASTMX22218	APOSC_21817, APOSC_06250
OG0000142	ASTMX22061	APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286, APOSC_07201, APOSC_14102
OG0000146	ASTMX21652	APOSC_26228, APOSC_16572, APOSC_16573, APOSC_25997
OG0000146	ASTMX15531	APOSC_14299
OG0000147	ASTMX03135, ASTMX08761, ASTMX04795	APOSC_05531, APOSC_20902
OG0000147	ASTMX01265, ASTMX04843	APOSC_16682
OG0000147	ASTMX02385	APOSC_25363
OG0000147	ASTMX18633	APOSC_20013
OG0000147	ASTMX08515	APOSC_18428, APOSC_05853
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929	APOSC_14879, APOSC_14878
OG0000148	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634	APOSC_22996
OG0000149	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364	APOSC_17921, APOSC_17920, APOSC_17820
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	APOSC_12513, APOSC_00444, APOSC_02449, APOSC_02196
OG0000149	ASTMX19335	APOSC_09540, APOSC_20238
OG0000151	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307
OG0000151	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567	APOSC_27430
OG0000152	ASTMX11374, ASTMX21931	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455
OG0000153	ASTMX11539, ASTMX11537	APOSC_05284, APOSC_09058, APOSC_00949, APOSC_09472, APOSC_00950, APOSC_00953, APOSC_21575, APOSC_09057, APOSC_00952, APOSC_00951, APOSC_24314, APOSC_08660, APOSC_23358, APOSC_17102, APOSC_17101, APOSC_07925, APOSC_17100, APOSC_01583, APOSC_26725, APOSC_10846, APOSC_10847, APOSC_17925, APOSC_12210, APOSC_06829, APOSC_06830, APOSC_11435, APOSC_05537, APOSC_01922, APOSC_01355, APOSC_28204
OG0000154	ASTMX17110, ASTMX11785	APOSC_19001, APOSC_19002
OG0000155	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582	APOSC_09923, APOSC_09921, APOSC_09922
OG0000157	ASTMX15736, ASTMX02435, ASTMX11937	APOSC_02266
OG0000157	ASTMX10540	APOSC_27008
OG0000157	ASTMX10886	APOSC_27261
OG0000158	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735	APOSC_22004
OG0000158	ASTMX12179	APOSC_02468
OG0000159	ASTMX12753	APOSC_05622
OG0000159	ASTMX03645, ASTMX21390	APOSC_25144
OG0000159	ASTMX06913, ASTMX03301	APOSC_27680
OG0000160	ASTMX15798	APOSC_17800
OG0000163	ASTMX22159	APOSC_26564, APOSC_17645
OG0000163	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414	APOSC_12728
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	APOSC_20618
OG0000164	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898	APOSC_28232
OG0000165	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529	APOSC_28761
OG0000166	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331	APOSC_21144, APOSC_00905
OG0000167	ASTMX08175	APOSC_29004
OG0000167	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044	APOSC_24407, APOSC_10227
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	APOSC_12746
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	APOSC_27887
OG0000169	ASTMX22905	APOSC_19852, APOSC_05319
OG0000169	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645	APOSC_09396
OG0000171	ASTMX13035, ASTMX04406	APOSC_07430, APOSC_07431
OG0000171	ASTMX02030	APOSC_14851, APOSC_03334
OG0000171	ASTMX01513, ASTMX18079, ASTMX09651	APOSC_09017
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	APOSC_03889
OG0000173	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	ASTMX14035	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913
OG0000175	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000179	ASTMX05937, ASTMX14451	APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	ASTMX13630, ASTMX02170	APOSC_01350
OG0000179	ASTMX14866	APOSC_01246
OG0000180	ASTMX03181, ASTMX16660	APOSC_02926
OG0000181	ASTMX00767	APOSC_18007
OG0000181	ASTMX02628, ASTMX03065	APOSC_01446, APOSC_07714
OG0000181	ASTMX09488	APOSC_04711
OG0000181	ASTMX00770	APOSC_19141
OG0000182	ASTMX21649, ASTMX11305, ASTMX20586, ASTMX20460	APOSC_10765
OG0000182	ASTMX10937	APOSC_12587, APOSC_26166
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	ASTMX12358, ASTMX03484	APOSC_02686
OG0000183	ASTMX16504, ASTMX16505	APOSC_08693
OG0000184	ASTMX12437, ASTMX12438	APOSC_16994, APOSC_24858, APOSC_05158
OG0000185	ASTMX11051, ASTMX13737, ASTMX00167	APOSC_05967, APOSC_05966
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	APOSC_15582
OG0000185	ASTMX12894, ASTMX07504	APOSC_05961
OG0000186	ASTMX18771	APOSC_16659
OG0000186	ASTMX14406	APOSC_05569
OG0000187	ASTMX22425	APOSC_11992
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	APOSC_13702
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	APOSC_09060, APOSC_15447
OG0000192	ASTMX07878	APOSC_25727
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	APOSC_10785
OG0000192	ASTMX22789, ASTMX13707	APOSC_23916, APOSC_23915
OG0000192	ASTMX14856	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523
OG0000193	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987	APOSC_04930
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	APOSC_18323
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	APOSC_13508, APOSC_04368, APOSC_08761
OG0000197	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141	APOSC_01929
OG0000200	ASTMX02850, ASTMX06297	APOSC_22552
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	APOSC_29091, APOSC_29090
OG0000201	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848	APOSC_24036
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	APOSC_29029
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	APOSC_27982, APOSC_06419
OG0000203	ASTMX00845, ASTMX01226, ASTMX00857	APOSC_26461
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	APOSC_04458, APOSC_04459
OG0000203	ASTMX05701, ASTMX05700	APOSC_05921, APOSC_26559
OG0000204	ASTMX05231, ASTMX02270	APOSC_15076
OG0000204	ASTMX00447, ASTMX00221	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625	APOSC_28253, APOSC_04935
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	APOSC_06399, APOSC_24958
OG0000205	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679	APOSC_19060, APOSC_17853
OG0000207	ASTMX11086, ASTMX18027	APOSC_21181, APOSC_21969, APOSC_12332
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	APOSC_02963, APOSC_28634
OG0000209	ASTMX21724	APOSC_19505
OG0000209	ASTMX17897	APOSC_27030
OG0000210	ASTMX06462	APOSC_18166
OG0000210	ASTMX16896	APOSC_11707
OG0000211	ASTMX14936	APOSC_20059
OG0000211	ASTMX14468	APOSC_12887
OG0000211	ASTMX02506	APOSC_15302
OG0000211	ASTMX00388, ASTMX07887	APOSC_11394, APOSC_11393
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753
OG0000215	ASTMX09309, ASTMX14457	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247
OG0000215	ASTMX12693	APOSC_22144
OG0000218	ASTMX14255, ASTMX06375	APOSC_07899
OG0000219	ASTMX10608	APOSC_16619
OG0000220	ASTMX06452, ASTMX19472	APOSC_13363, APOSC_13606, APOSC_11773
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	APOSC_16263
OG0000221	ASTMX14659, ASTMX05690, ASTMX18613	APOSC_14357, APOSC_14358, APOSC_14359
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	APOSC_15397
OG0000222	ASTMX04358, ASTMX14568, ASTMX11163	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	APOSC_16511, APOSC_16512
OG0000223	ASTMX15854	APOSC_13895
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109
OG0000226	ASTMX10407	APOSC_12183, APOSC_02105, APOSC_01718
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	APOSC_28503
OG0000227	ASTMX17511, ASTMX21030, ASTMX00467	APOSC_12980
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	APOSC_05191, APOSC_01281, APOSC_13947
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	APOSC_19530, APOSC_19529
OG0000229	ASTMX07950	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374
OG0000230	ASTMX01329	APOSC_01215, APOSC_01213
OG0000231	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067	APOSC_23746
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	APOSC_06034
OG0000233	ASTMX07999, ASTMX11193	APOSC_03772
OG0000234	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217	APOSC_09141, APOSC_09142
OG0000235	ASTMX10074	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538
OG0000236	ASTMX08747, ASTMX03149	APOSC_18403
OG0000236	ASTMX10243, ASTMX08142	APOSC_01863, APOSC_01862
OG0000238	ASTMX07705, ASTMX20450, ASTMX07704	APOSC_11219
OG0000238	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298	APOSC_02443, APOSC_14952, APOSC_02534
OG0000239	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441	APOSC_21234
OG0000239	ASTMX01276, ASTMX03280	APOSC_24359, APOSC_24358
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	APOSC_04749, APOSC_04748, APOSC_04747
OG0000240	ASTMX10617	APOSC_07530
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	APOSC_16970, APOSC_16971, APOSC_15793
OG0000242	ASTMX04049, ASTMX03054	APOSC_24338
OG0000244	ASTMX01790	APOSC_19143
OG0000244	ASTMX16602, ASTMX08895, ASTMX21456, ASTMX15853, ASTMX06255, ASTMX15851, ASTMX07398	APOSC_27515
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	APOSC_24149, APOSC_20668
OG0000246	ASTMX03325	APOSC_00635, APOSC_17922
OG0000248	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	APOSC_15009
OG0000250	ASTMX18265	APOSC_27451
OG0000250	ASTMX22935, ASTMX21081	APOSC_09132
OG0000250	ASTMX10554	APOSC_03832
OG0000250	ASTMX10861	APOSC_25705
OG0000251	ASTMX02278, ASTMX14567	APOSC_14083
OG0000251	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618	APOSC_07566
OG0000254	ASTMX06322	APOSC_24277, APOSC_28006, APOSC_04124, APOSC_08267, APOSC_16900, APOSC_22761
OG0000255	ASTMX15208	APOSC_00435
OG0000255	ASTMX00265	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	APOSC_10246
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638
OG0000257	ASTMX01595, ASTMX20351, ASTMX06234	APOSC_04351
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	APOSC_18481
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	APOSC_15815
OG0000258	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862	APOSC_03499, APOSC_03498
OG0000259	ASTMX14640	APOSC_23554
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	APOSC_19872
OG0000260	ASTMX12581	APOSC_16650
OG0000261	ASTMX15671, ASTMX14938, ASTMX12058, ASTMX11825	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026
OG0000263	ASTMX18876	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374
OG0000265	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304	APOSC_09241
OG0000265	ASTMX17774, ASTMX08300	APOSC_08586
OG0000268	ASTMX08409	APOSC_19585, APOSC_27953
OG0000268	ASTMX22307	APOSC_04476, APOSC_04475
OG0000268	ASTMX14616	APOSC_11531
OG0000269	ASTMX07757	APOSC_13719
OG0000270	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388	APOSC_03862
OG0000270	ASTMX03932	APOSC_23703
OG0000270	ASTMX03738, ASTMX05747	APOSC_07048
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333	APOSC_08495, APOSC_11181, APOSC_11180
OG0000273	ASTMX02360	APOSC_08345
OG0000273	ASTMX06870, ASTMX17812, ASTMX15476	APOSC_20677
OG0000273	ASTMX16340	APOSC_08532
OG0000273	ASTMX21300	APOSC_21319, APOSC_14604
OG0000275	ASTMX01252, ASTMX09512, ASTMX08521	APOSC_10305, APOSC_10306
OG0000275	ASTMX06622, ASTMX15608, ASTMX09767	APOSC_01987
OG0000276	ASTMX02717	APOSC_24591
OG0000277	ASTMX17498, ASTMX03998, ASTMX13452	APOSC_02311
OG0000277	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783
OG0000278	ASTMX06005	APOSC_09086
OG0000278	ASTMX01574	APOSC_09423
OG0000280	ASTMX10256	APOSC_24776
OG0000281	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140	APOSC_24094
OG0000281	ASTMX08446, ASTMX16022, ASTMX04664	APOSC_26411
OG0000282	ASTMX18342, ASTMX09599	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306
OG0000282	ASTMX04653	APOSC_25877
OG0000282	ASTMX06602	APOSC_02484
OG0000282	ASTMX00322	APOSC_07889
OG0000284	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455
OG0000284	ASTMX00328, ASTMX15433	APOSC_24065, APOSC_13238, APOSC_13237
OG0000285	ASTMX01560	APOSC_13024
OG0000288	ASTMX19599, ASTMX03159, ASTMX17230, ASTMX07890, ASTMX01219	APOSC_09838
OG0000289	ASTMX02890, ASTMX10329, ASTMX21654, ASTMX05955	APOSC_06815
OG0000289	ASTMX18073	APOSC_19166
OG0000289	ASTMX11422, ASTMX16415	APOSC_19609
OG0000295	ASTMX20405, ASTMX19587	APOSC_10930, APOSC_14533
OG0000295	ASTMX20406	APOSC_03427, APOSC_18908, APOSC_16631
OG0000295	ASTMX22085, ASTMX19804	APOSC_02326, APOSC_22548, APOSC_17856
OG0000296	ASTMX20385	APOSC_24229
OG0000296	ASTMX01322	APOSC_11176
OG0000296	ASTMX10012, ASTMX03989	APOSC_21501
OG0000296	ASTMX18420, ASTMX18419, ASTMX01720	APOSC_13456
OG0000296	ASTMX09080, ASTMX12825	APOSC_28118
OG0000297	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463	APOSC_04349, APOSC_07826
OG0000298	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518	APOSC_16292, APOSC_09629, APOSC_11330, APOSC_11980, APOSC_25367
OG0000299	ASTMX08715, ASTMX12382	APOSC_09122, APOSC_09123, APOSC_09121
OG0000300	ASTMX04298, ASTMX20457	APOSC_25120, APOSC_00191
OG0000301	ASTMX21577	APOSC_13026
OG0000301	ASTMX04615, ASTMX10168, ASTMX20352, ASTMX20442	APOSC_09425
OG0000301	ASTMX20705, ASTMX07228, ASTMX02917	APOSC_18104
OG0000301	ASTMX20668	APOSC_18115
OG0000302	ASTMX07861, ASTMX13265	APOSC_23935
OG0000305	ASTMX12592	APOSC_10995
OG0000305	ASTMX21268, ASTMX04324, ASTMX20856, ASTMX15186, ASTMX15028, ASTMX21047, ASTMX05366, ASTMX05365	APOSC_02552
OG0000306	ASTMX18000, ASTMX12121, ASTMX01553, ASTMX05933, ASTMX13715, ASTMX14016, ASTMX15243	APOSC_12440
OG0000307	ASTMX03351, ASTMX05985, ASTMX17232	APOSC_15481, APOSC_02178, APOSC_15480
OG0000308	ASTMX20341, ASTMX17147	APOSC_12039
OG0000308	ASTMX00819	APOSC_17328
OG0000308	ASTMX09110	APOSC_02947
OG0000309	ASTMX02021	APOSC_11709, APOSC_12572, APOSC_03120, APOSC_28024
OG0000312	ASTMX14300, ASTMX18372	APOSC_01999
OG0000312	ASTMX17975	APOSC_08606
OG0000312	ASTMX04117, ASTMX04116, ASTMX07002	APOSC_07994, APOSC_07993
OG0000312	ASTMX19559, ASTMX13976	APOSC_18962
OG0000313	ASTMX20598, ASTMX13321, ASTMX07858	APOSC_29019
OG0000313	ASTMX04915, ASTMX16687, ASTMX11511	APOSC_14496
OG0000313	ASTMX07132	APOSC_05787
OG0000314	ASTMX10586, ASTMX02410, ASTMX02409, ASTMX21219	APOSC_21537
OG0000314	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499	APOSC_18008
OG0000315	ASTMX11724	APOSC_23860
OG0000315	ASTMX22299, ASTMX08025, ASTMX19001	APOSC_12783, APOSC_12784
OG0000315	ASTMX08301, ASTMX03040	APOSC_19230
OG0000316	ASTMX02741, ASTMX22462	APOSC_09172
OG0000316	ASTMX08202, ASTMX07921, ASTMX11016	APOSC_03229
OG0000317	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832	APOSC_01628
OG0000319	ASTMX15258, ASTMX11737, ASTMX11738	APOSC_19574
OG0000319	ASTMX05117, ASTMX10390	APOSC_02658
OG0000321	ASTMX18074, ASTMX03167, ASTMX05895	APOSC_16887
OG0000321	ASTMX14845	APOSC_23475
OG0000321	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419	APOSC_12634
OG0000322	ASTMX06004	APOSC_26374, APOSC_18256
OG0000323	ASTMX09179	APOSC_01088
OG0000323	ASTMX02635, ASTMX13255, ASTMX10841	APOSC_27646
OG0000326	ASTMX00747, ASTMX05282, ASTMX15670, ASTMX15158, ASTMX20792	APOSC_12910
OG0000326	ASTMX00749	APOSC_26060
OG0000327	ASTMX06414, ASTMX05544, ASTMX06421, ASTMX13482, ASTMX13483, ASTMX13484, ASTMX06420	APOSC_17692
OG0000327	ASTMX06415	APOSC_09780
OG0000328	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682	APOSC_17161
OG0000329	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374
OG0000330	ASTMX21671	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952
OG0000333	ASTMX14239	APOSC_28267
OG0000334	ASTMX22703, ASTMX21795, ASTMX06979, ASTMX13611	APOSC_21997, APOSC_22742, APOSC_12460, APOSC_12461, APOSC_17465, APOSC_17466, APOSC_15654, APOSC_06862, APOSC_16465, APOSC_00746, APOSC_25390, APOSC_25389, APOSC_00116, APOSC_14183, APOSC_26541, APOSC_09486, APOSC_09488, APOSC_18452, APOSC_09782
OG0000335	ASTMX18011, ASTMX18289	APOSC_21388
OG0000338	ASTMX13042, ASTMX20131, ASTMX05102	APOSC_28658
OG0000338	ASTMX05103, ASTMX03140	APOSC_13614, APOSC_13615
OG0000338	ASTMX09866, ASTMX01891	APOSC_13420, APOSC_13421
OG0000339	ASTMX07466	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940
OG0000341	ASTMX12749, ASTMX11039, ASTMX07461, ASTMX09870	APOSC_14766, APOSC_14765
