Orthogroup	CAPO3	NEMVE
OG0007395	CAPO302788	NEMVE17435
OG0007396	CAPO302581	NEMVE15920
OG0007397	CAPO300434	NEMVE09462
OG0007399	CAPO306050	NEMVE09265
OG0007401	CAPO302124	NEMVE13443
OG0007402	CAPO306401	NEMVE14824
OG0007405	CAPO303800	NEMVE13995
OG0007407	CAPO306953	NEMVE14797
OG0007408	CAPO303491	NEMVE08149
OG0007409	CAPO305402	NEMVE13321
OG0007411	CAPO300699	NEMVE14384
OG0007412	CAPO302107	NEMVE08446
OG0007413	CAPO305882	NEMVE22933
OG0007415	CAPO307758, CAPO301270	NEMVE22466
OG0007417	CAPO303652	NEMVE08802
OG0007418	CAPO300947	NEMVE25117
OG0007421	CAPO301566	NEMVE01648
OG0007422	CAPO301771	NEMVE06450
OG0007424	CAPO304349	NEMVE07064
OG0007425	CAPO303896	NEMVE01463
OG0007427	CAPO303220	NEMVE12686
OG0007431	CAPO304150	NEMVE22905
OG0007432	CAPO307504	NEMVE23141
OG0007433	CAPO307042	NEMVE14283, NEMVE02780
OG0007437	CAPO302606	NEMVE06897
OG0007439	CAPO300813	NEMVE12642, NEMVE02374, NEMVE20588
OG0007440	CAPO302516	NEMVE21710
OG0007441	CAPO304615	NEMVE10398
OG0007442	CAPO308291	NEMVE22223
OG0007446	CAPO303088	NEMVE14884
OG0007447	CAPO301482	NEMVE15214
OG0007451	CAPO303173	NEMVE09386
OG0007455	CAPO303919	NEMVE14702
OG0007456	CAPO301020	NEMVE06082
OG0007457	CAPO302854	NEMVE19632, NEMVE25342
OG0007459	CAPO304746	NEMVE25566
OG0007463	CAPO300212	NEMVE20726, NEMVE22590
OG0007466	CAPO300471	NEMVE22832
OG0007470	CAPO304669	NEMVE24480
OG0007471	CAPO307438	NEMVE23466
OG0007472	CAPO302245	NEMVE14194
OG0007473	CAPO303433	NEMVE21682
OG0007476	CAPO303558	NEMVE15012
OG0007478	CAPO301266	NEMVE15694
OG0007480	CAPO306792	NEMVE13266
OG0007482	CAPO307266	NEMVE13581
OG0007483	CAPO300503	NEMVE08075
OG0007484	CAPO302421	NEMVE06907
OG0007488	CAPO308146	NEMVE24850
OG0007490	CAPO303421	NEMVE24955
OG0007491	CAPO304949	NEMVE15400
OG0007494	CAPO300105	NEMVE13649
OG0007496	CAPO306996	NEMVE05960
OG0007498	CAPO306301	NEMVE11016, NEMVE12879
OG0007499	CAPO302974	NEMVE18098
OG0007503	CAPO308251	NEMVE11611
OG0007506	CAPO305836	NEMVE22395
OG0007508	CAPO306367	NEMVE14963
OG0007509	CAPO301428	NEMVE17668
OG0007510	CAPO303897	NEMVE05795
OG0007513	CAPO308263	NEMVE25913
OG0007515	CAPO300264	NEMVE25353
OG0007518	CAPO304172	NEMVE14498
OG0007519	CAPO307472	NEMVE13604
OG0007524	CAPO306111	NEMVE19720
OG0007525	CAPO300836	NEMVE25128, NEMVE07761
OG0007527	CAPO306220	NEMVE24239
OG0007531	CAPO301562	NEMVE14641
OG0007539	CAPO301294	NEMVE11229, NEMVE10534
OG0007546	CAPO301193	NEMVE04938
OG0007582	CAPO305253	NEMVE25110
OG0007586	CAPO305648	NEMVE21958
OG0007588	CAPO306467	NEMVE14974
OG0007591	CAPO302671	NEMVE14305
OG0007594	CAPO307951	NEMVE13798, NEMVE12256
OG0007597	CAPO302699	NEMVE02017
OG0007601	CAPO303119	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	CAPO307324	NEMVE08220
OG0007603	CAPO301881	NEMVE09888, NEMVE25916, NEMVE19163
OG0007604	CAPO302471	NEMVE15922
OG0007606	CAPO303879	NEMVE20242, NEMVE07882
OG0007607	CAPO304420	NEMVE14803
OG0007613	CAPO304725	NEMVE25112
OG0007614	CAPO307463	NEMVE25043
OG0007615	CAPO302208	NEMVE13394
OG0007616	CAPO305524	NEMVE22755
OG0007619	CAPO307079	NEMVE22719
OG0007621	CAPO302700	NEMVE15854
OG0007622	CAPO304123	NEMVE14178
OG0007624	CAPO306507	NEMVE01610
OG0007629	CAPO306379	NEMVE03312, NEMVE13373
OG0007633	CAPO303133	NEMVE04946
OG0007634	CAPO301291	NEMVE23401
OG0007640	CAPO305938	NEMVE08959
OG0007646	CAPO303345	NEMVE11980, NEMVE25514
OG0007648	CAPO303467	NEMVE07012
OG0007649	CAPO300338	NEMVE22367
OG0007653	CAPO304087	NEMVE20290
OG0007656	CAPO306133	NEMVE00479, NEMVE05622
OG0007657	CAPO302526	NEMVE09719
OG0007660	CAPO308074	NEMVE06829
OG0007663	CAPO303269	NEMVE03506
OG0007666	CAPO302483	NEMVE06300
OG0007674	CAPO307516	NEMVE09137
OG0007676	CAPO301687	NEMVE09075
OG0007680	CAPO301892	NEMVE09957
OG0007685	CAPO307242	NEMVE22475
OG0007687	CAPO301616	NEMVE15064
OG0007690	CAPO306330	NEMVE09407
OG0007691	CAPO306763	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	CAPO304764	NEMVE24948
OG0007694	CAPO300777	NEMVE14461
OG0007698	CAPO302218	NEMVE19391
OG0007699	CAPO308210	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007704	CAPO307102	NEMVE13360
OG0007708	CAPO302223	NEMVE14576
OG0007709	CAPO305895	NEMVE14284
OG0007712	CAPO301491	NEMVE16922
OG0007713	CAPO305624	NEMVE10952
OG0007714	CAPO301857	NEMVE04698
OG0007721	CAPO303794	NEMVE16202
OG0007722	CAPO300661	NEMVE12233, NEMVE24674
OG0007727	CAPO301122	NEMVE22125
OG0007728	CAPO300608	NEMVE19759, NEMVE19501
OG0007729	CAPO302375	NEMVE05917
OG0007739	CAPO306247	NEMVE13651
OG0007741	CAPO305702	NEMVE02338
OG0007744	CAPO302276	NEMVE15801
OG0007749	CAPO303871	NEMVE14299, NEMVE12664
OG0007751	CAPO306625	NEMVE21679
OG0007752	CAPO303736	NEMVE25084
OG0007754	CAPO307268	NEMVE04608
OG0007757	CAPO305840	NEMVE22374
OG0007758	CAPO302132	NEMVE24832
OG0007759	CAPO304951	NEMVE23846
OG0007760	CAPO305618, CAPO303194	NEMVE16471
OG0007765	CAPO302630	NEMVE19483
OG0007766	CAPO305894	NEMVE05141
OG0007767	CAPO304549	NEMVE13662
OG0007768	CAPO305420	NEMVE21905
OG0007769	CAPO301827	NEMVE08042
OG0007770	CAPO306211	NEMVE05408, NEMVE20937
OG0007771	CAPO302978	NEMVE13470
OG0007772	CAPO304662	NEMVE06176
OG0007773	CAPO302396	NEMVE07114
OG0007776	CAPO303389	NEMVE20241
OG0007781	CAPO301676	NEMVE14598, NEMVE11915
OG0007782	CAPO301686	NEMVE13738
OG0007783	CAPO302092	NEMVE23094
OG0007784	CAPO307704	NEMVE21852
OG0007786	CAPO302428	NEMVE10346
OG0007787	CAPO307455	NEMVE04711, NEMVE04653
OG0007789	CAPO305782	NEMVE22184
OG0007791	CAPO305711	NEMVE22262
OG0007793	CAPO308075	NEMVE01965
OG0007794	CAPO300123	NEMVE13881
OG0007801	CAPO304268	NEMVE24803
OG0007802	CAPO304335, CAPO304333	NEMVE05110
OG0007803	CAPO301792	NEMVE14259
OG0007804	CAPO302116	NEMVE13958
OG0007807	CAPO300823	NEMVE23161
OG0007810	CAPO306480	NEMVE25323
OG0007811	CAPO303448	NEMVE22619
OG0007813	CAPO300842	NEMVE22957
OG0007816	CAPO300570	NEMVE14681
OG0007820	CAPO308148	NEMVE10824
OG0007823	CAPO300300	NEMVE14069
OG0007825	CAPO304573	NEMVE24335
OG0007827	CAPO305582	NEMVE15793
OG0007829	CAPO305400	NEMVE14463
OG0007830	CAPO300733	NEMVE22401
OG0007831	CAPO306309	NEMVE13120
OG0007832	CAPO301843	NEMVE22265
OG0007833	CAPO303972	NEMVE23699
OG0007835	CAPO300924	NEMVE05299
OG0007836	CAPO305319	NEMVE09417
OG0007838	CAPO305759	NEMVE16374
OG0007840	CAPO301709	NEMVE14835
OG0007850	CAPO308200	NEMVE06247
OG0007852	CAPO305092	NEMVE23585
OG0007854	CAPO300573	NEMVE10266
OG0007858	CAPO306180	NEMVE23921
OG0007859	CAPO304922	NEMVE22571, NEMVE20885
OG0007908	CAPO305292	NEMVE13340
OG0007912	CAPO300094	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	CAPO303796	NEMVE18005
OG0007917	CAPO301739	NEMVE24424
OG0007918	CAPO306768	NEMVE25851
OG0007926	CAPO306159	NEMVE22555
OG0007934	CAPO306627, CAPO304422	NEMVE25429
OG0007936	CAPO302586	NEMVE12282, NEMVE10998, NEMVE05778
OG0007941	CAPO303397	NEMVE23201
OG0007943	CAPO303432	NEMVE13601
OG0007947	CAPO304390	NEMVE09699
OG0007948	CAPO300847	NEMVE08238
OG0007952	CAPO304443	NEMVE14869
OG0007957	CAPO307185	NEMVE15377
OG0007958	CAPO307613	NEMVE21992
OG0007961	CAPO300412	NEMVE22779
OG0007962	CAPO304291	NEMVE18122
OG0007966	CAPO300853	NEMVE07836
OG0007968	CAPO302503	NEMVE01617
OG0007971	CAPO306113	NEMVE07956
OG0007973	CAPO303148	NEMVE08897
OG0007974	CAPO308066	NEMVE14826
OG0007975	CAPO300899	NEMVE21874
OG0007978	CAPO300419	NEMVE07101
OG0007979	CAPO301049	NEMVE21700
OG0007982	CAPO306558	NEMVE21094, NEMVE08716
OG0007983	CAPO304535, CAPO302820	NEMVE14172
OG0007984	CAPO304783	NEMVE24343, NEMVE20219, NEMVE20180
OG0007988	CAPO307013	NEMVE13338
OG0007990	CAPO302135	NEMVE09182
OG0007991	CAPO303503	NEMVE22986
OG0007994	CAPO307783	NEMVE03520
OG0007996	CAPO301705	NEMVE13646
OG0007997	CAPO302071	NEMVE19513
OG0007999	CAPO305183	NEMVE06729
OG0008000	CAPO303381	NEMVE09345, NEMVE20611
OG0008002	CAPO306531	NEMVE25367
OG0008005	CAPO303144	NEMVE25176
OG0008006	CAPO303383	NEMVE23911
OG0008008	CAPO306044	NEMVE06561
OG0008011	CAPO308001	NEMVE18294
OG0008012	CAPO301194	NEMVE24882
OG0008013	CAPO300786	NEMVE04911
OG0008016	CAPO307694	NEMVE08957
OG0008017	CAPO306337	NEMVE18181
OG0008020	CAPO300340	NEMVE13173
OG0008025	CAPO300183	NEMVE23311
OG0008027	CAPO300126	NEMVE01124
OG0008028	CAPO308036	NEMVE08557
OG0008030	CAPO303940	NEMVE17479
OG0008031	CAPO301663	NEMVE09401
OG0008033	CAPO307763	NEMVE09724
OG0008038	CAPO303434	NEMVE05260
OG0008041	CAPO304528	NEMVE18872
OG0008046	CAPO303942	NEMVE15065
OG0008049	CAPO303430	NEMVE01869
OG0008050	CAPO301839	NEMVE17669
OG0008051	CAPO306666	NEMVE13844
OG0008053	CAPO307475	NEMVE06850
OG0008055	CAPO304973	NEMVE09826, NEMVE20692
OG0008056	CAPO305715	NEMVE22900
OG0008062	CAPO307985	NEMVE10166
OG0008069	CAPO302773	NEMVE14728
OG0008071	CAPO303085	NEMVE15806
OG0008072	CAPO304116	NEMVE17950
OG0008075	CAPO304938	NEMVE14443
OG0008077	CAPO303807	NEMVE10448
OG0008079	CAPO305873	NEMVE10412
OG0008082	CAPO303589	NEMVE14186
OG0008083	CAPO305526	NEMVE23989
OG0008085	CAPO306772, CAPO306778	NEMVE22309
OG0008088	CAPO303270	NEMVE09143
OG0008091	CAPO301577	NEMVE24934
OG0008094	CAPO302837	NEMVE05228
OG0008098	CAPO301911	NEMVE13839
OG0008100	CAPO303437	NEMVE09715
OG0008103	CAPO302032	NEMVE05057
OG0008104	CAPO303964	NEMVE04771
OG0008105	CAPO301825	NEMVE21942
OG0008106	CAPO300930	NEMVE09754, NEMVE19826
OG0008109	CAPO302029	NEMVE24545
OG0008110	CAPO307398	NEMVE05743
OG0008111	CAPO300295	NEMVE07727
OG0008113	CAPO306004	NEMVE10318
OG0008117	CAPO307273	NEMVE18767
OG0008120	CAPO306854	NEMVE22599
OG0008126	CAPO301598	NEMVE22642
OG0008136	CAPO306527	NEMVE22687
OG0008143	CAPO303100	NEMVE12162
OG0008196	CAPO305556	NEMVE25681
OG0008201	CAPO303869	NEMVE14732
OG0008202	CAPO303070	NEMVE22079
OG0008203	CAPO300798	NEMVE25423
OG0008206	CAPO300194	NEMVE22519, NEMVE12130
OG0008208	CAPO301623	NEMVE15800
OG0008219	CAPO303960	NEMVE07971
OG0008230	CAPO302415	NEMVE18242
OG0008234	CAPO303355	NEMVE07566
OG0008238	CAPO301578	NEMVE23486
OG0008244	CAPO305920	NEMVE19525
OG0008249	CAPO305940	NEMVE25364
OG0008251	CAPO306974	NEMVE25689
OG0008254	CAPO307977	NEMVE25670
OG0008256	CAPO302660	NEMVE22958
OG0008260	CAPO300752	NEMVE00888
OG0008263	CAPO305878	NEMVE07916
OG0008266	CAPO300538	NEMVE13343
OG0008267	CAPO305434	NEMVE17564
OG0008268	CAPO307500	NEMVE01321
OG0008269	CAPO301506	NEMVE10105
OG0008270	CAPO300872	NEMVE21725, NEMVE21733
OG0008271	CAPO300716	NEMVE16549
OG0008272	CAPO308267	NEMVE09402
OG0008273	CAPO300883	NEMVE12232
OG0008281	CAPO304839	NEMVE24642
OG0008283	CAPO300148	NEMVE08120
OG0008295	CAPO301876	NEMVE23337
OG0008297	CAPO301044	NEMVE24309
OG0008299	CAPO302513	NEMVE13573
OG0008304	CAPO304565	NEMVE16043
OG0008305	CAPO307576	NEMVE18097
OG0008307	CAPO301267	NEMVE05421
OG0008308	CAPO301770	NEMVE25859
OG0008309	CAPO301941	NEMVE22503
OG0008313	CAPO305984	NEMVE13998
OG0008318	CAPO308255	NEMVE06801
OG0008325	CAPO305284	NEMVE14879
OG0008327	CAPO305580	NEMVE15591
OG0008332	CAPO307922	NEMVE03236
OG0008335	CAPO303407	NEMVE24652
OG0008336	CAPO301347	NEMVE04688
OG0008337	CAPO300735	NEMVE22628
OG0008341	CAPO301643	NEMVE06947, NEMVE19995
OG0008345	CAPO301947	NEMVE05829
OG0008346	CAPO307261	NEMVE22837
OG0008348	CAPO303902	NEMVE13454
OG0008350	CAPO306988	NEMVE23102
OG0008351	CAPO307792	NEMVE13763
OG0008354	CAPO304881	NEMVE21284
OG0008358	CAPO306438	NEMVE04534, NEMVE09418
OG0008367	CAPO303697	NEMVE03025, NEMVE08086
OG0008369	CAPO301896	NEMVE13591
OG0008381	CAPO307305	NEMVE14757
OG0008386	CAPO306554	NEMVE03630
OG0008391	CAPO306819	NEMVE14213
OG0008400	CAPO300651	NEMVE13407
OG0008401	CAPO304023	NEMVE09990
OG0008404	CAPO307542	NEMVE00255
OG0008406	CAPO304896	NEMVE11794, NEMVE13155
OG0008416	CAPO300816	NEMVE18536
OG0008419	CAPO302047	NEMVE25180
OG0008422	CAPO301678	NEMVE10466
OG0008424	CAPO300325	NEMVE22481
OG0008427	CAPO300837	NEMVE19248
OG0008432	CAPO301824	NEMVE18587
OG0008444	CAPO305551	NEMVE00472, NEMVE15154
OG0008448	CAPO302399	NEMVE08650
OG0008515	CAPO307779	NEMVE14721
OG0008516	CAPO306989	NEMVE24923
OG0008524	CAPO305854	NEMVE08942
OG0008529	CAPO300648	NEMVE23344
OG0008532	CAPO305346	NEMVE22851
OG0008533	CAPO306433	NEMVE14654
OG0008538	CAPO308019	NEMVE22562
OG0008540	CAPO306008	NEMVE13698
OG0008542	CAPO303728	NEMVE23528
OG0008546	CAPO306328	NEMVE09008
OG0008549	CAPO301241	NEMVE19609
OG0008552	CAPO306825	NEMVE19311
OG0008570	CAPO306028	NEMVE11670, NEMVE09705
OG0008572	CAPO302769	NEMVE16357
OG0008589	CAPO300561	NEMVE16205, NEMVE16206
OG0008596	CAPO303431	NEMVE22506
OG0008601	CAPO308135	NEMVE22610
OG0008616	CAPO300306	NEMVE10331
OG0008620	CAPO301626	NEMVE09312
OG0008626	CAPO305741	NEMVE25563
OG0008627	CAPO304143	NEMVE22795
OG0008633	CAPO307916	NEMVE10982
OG0008638	CAPO302585	NEMVE22850
OG0008639	CAPO304406	NEMVE21171, NEMVE12268
OG0008643	CAPO305110	NEMVE23065
OG0008645	CAPO307683	NEMVE22648
OG0008654	CAPO302567	NEMVE10286
OG0008655	CAPO303594	NEMVE20852, NEMVE23305
OG0008656	CAPO305542	NEMVE25532
OG0008658	CAPO302962	NEMVE21840
OG0008661	CAPO305739	NEMVE09084
OG0008669	CAPO302940	NEMVE15256
OG0008672	CAPO301934	NEMVE15025
OG0008675	CAPO300293	NEMVE09494
OG0008676	CAPO303608	NEMVE15691
OG0008684	CAPO306544	NEMVE18907
OG0008689	CAPO306380	NEMVE25164
OG0008762	CAPO302506	NEMVE23692
OG0008762	CAPO303477, CAPO307966	NEMVE13502, NEMVE16076
OG0008778	CAPO306085	NEMVE21311, NEMVE07876
OG0008792	CAPO303971	NEMVE24560
OG0008794	CAPO303046	NEMVE13692
OG0008799	CAPO304437	NEMVE01885
OG0008804	CAPO302280	NEMVE24643
OG0008816	CAPO305371	NEMVE14491
OG0008817	CAPO302532	NEMVE11583
OG0008818	CAPO306967	NEMVE04994
OG0008824	CAPO307205	NEMVE10117
OG0008829	CAPO303197	NEMVE13410
OG0008836	CAPO302250	NEMVE21572, NEMVE24925
OG0008840	CAPO300288	NEMVE24969
OG0008844	CAPO302017	NEMVE15923
OG0008855	CAPO305952	NEMVE14784
OG0008856	CAPO301745	NEMVE24718
OG0008872	CAPO300021	NEMVE18394
OG0008873	CAPO304889	NEMVE15304, NEMVE14994
OG0008877	CAPO307090	NEMVE08680
OG0008879	CAPO302991	NEMVE23362, NEMVE20066
OG0008882	CAPO300698, CAPO305470	NEMVE15368
OG0008883	CAPO307045	NEMVE11560, NEMVE06298
OG0008903	CAPO303747	NEMVE15545
OG0008910	CAPO301796	NEMVE08652
OG0008911	CAPO303875	NEMVE15422
OG0008913	CAPO300541	NEMVE08029
OG0008923	CAPO301602	NEMVE11826, NEMVE22474
OG0008937	CAPO306450	NEMVE24703
OG0008938	CAPO300696	NEMVE15314
OG0008946	CAPO302886	NEMVE22543
OG0008953	CAPO302096	NEMVE04939
OG0008977	CAPO303125	NEMVE08157, NEMVE00390
OG0008990	CAPO301077	NEMVE21680
OG0009012	CAPO301549	NEMVE18349
OG0009052	CAPO308131	NEMVE22170
OG0009069	CAPO307868	NEMVE25330
OG0009070	CAPO304616	NEMVE19901
OG0009075	CAPO302751	NEMVE23541
OG0009078	CAPO306454	NEMVE21973
OG0009082	CAPO307883	NEMVE18671
OG0009090	CAPO302052	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309
OG0009091	CAPO302198	NEMVE24985
OG0009096	CAPO307816	NEMVE02034
OG0009098	CAPO302843	NEMVE23425, NEMVE24490
OG0009102	CAPO300296	NEMVE25125
OG0009104	CAPO307672	NEMVE13849
OG0009105	CAPO300479, CAPO307554	NEMVE09034
OG0009115	CAPO303581	NEMVE12320
OG0009128	CAPO308246	NEMVE23617
OG0009135	CAPO302523	NEMVE09950
OG0009147	CAPO303040	NEMVE17907
OG0009151	CAPO306257, CAPO302136	NEMVE11430
OG0009151	CAPO301713	NEMVE22001
OG0009164	CAPO305979	NEMVE06188
OG0009165	CAPO303917	NEMVE13240, NEMVE07810
OG0009174	CAPO306369	NEMVE25243
OG0009176	CAPO302260	NEMVE21822, NEMVE00675
OG0009180	CAPO308017	NEMVE13456
OG0009193	CAPO304674	NEMVE25453
OG0009195	CAPO302713	NEMVE19124
OG0009196	CAPO302676	NEMVE13098
OG0009197	CAPO307545	NEMVE13939
OG0009203	CAPO306679	NEMVE22510
OG0009225	CAPO300867	NEMVE14643
OG0009232	CAPO306362, CAPO300613	NEMVE23421
OG0009293	CAPO302359	NEMVE01992
OG0009297	CAPO302267	NEMVE12740, NEMVE06682, NEMVE00711
OG0009305	CAPO304439	NEMVE14742
OG0009307	CAPO305768	NEMVE15491
OG0009311	CAPO300670	NEMVE24195
OG0009314	CAPO303717	NEMVE23069
OG0009334	CAPO306334	NEMVE15302
OG0009336	CAPO301042	NEMVE13361, NEMVE08750
OG0009343	CAPO302053	NEMVE22644
OG0009344	CAPO305907	NEMVE14041
OG0009358	CAPO307748	NEMVE05501, NEMVE09761
OG0009360	CAPO305111	NEMVE25448
OG0009363	CAPO302266	NEMVE24609
OG0009370	CAPO305276	NEMVE14206
OG0009371	CAPO302126	NEMVE22151
OG0009372	CAPO307875	NEMVE09194, NEMVE16933, NEMVE14348
OG0009374	CAPO307954	NEMVE25220
OG0009382	CAPO307453	NEMVE06821
OG0009385	CAPO308166	NEMVE15692
OG0009389	CAPO302985	NEMVE24048
OG0009394	CAPO300765	NEMVE21185, NEMVE21169
OG0009398	CAPO305204	NEMVE02765
OG0009400	CAPO300534	NEMVE06572
OG0009415	CAPO304010	NEMVE23174
OG0009419	CAPO301909	NEMVE08571
OG0009440	CAPO303442, CAPO307150, CAPO308108	NEMVE23845
OG0009452	CAPO304474	NEMVE22553
OG0009472	CAPO304554	NEMVE21457, NEMVE13121
OG0009486	CAPO304979	NEMVE09834
OG0009492	CAPO308278, CAPO305357	NEMVE24503
OG0009543	CAPO302200	NEMVE23721
OG0009555	CAPO302201	NEMVE05472, NEMVE12896
OG0009584	CAPO300268	NEMVE14029
OG0009590	CAPO302279	NEMVE11442
OG0009591	CAPO305910	NEMVE16307
OG0009599	CAPO300676	NEMVE15413, NEMVE07885
OG0009604	CAPO307674	NEMVE21781
OG0009610	CAPO306556	NEMVE16574
OG0009614	CAPO304376	NEMVE23057
OG0009617	CAPO304819	NEMVE13589
OG0009624	CAPO301434	NEMVE24721
OG0009629	CAPO304001	NEMVE14325
OG0009630	CAPO307063	NEMVE23209
OG0009634	CAPO300161	NEMVE14435, NEMVE02076
OG0009639	CAPO302947	NEMVE14177, NEMVE10826
OG0009651	CAPO301716	NEMVE17368
OG0009654	CAPO304675	NEMVE21683
OG0009663	CAPO301430	NEMVE08325
OG0009677	CAPO301926	NEMVE20317, NEMVE23642
OG0009695	CAPO305380	NEMVE22545
OG0009700	CAPO301696	NEMVE21687
OG0009703	CAPO304925	NEMVE22157
OG0009707	CAPO300362	NEMVE16216
OG0009742	CAPO305554, CAPO302338	NEMVE08628
OG0009865	CAPO301086	NEMVE25609, NEMVE20780
OG0009870	CAPO307177	NEMVE20777
OG0009887	CAPO304717	NEMVE15565
OG0009899	CAPO305540	NEMVE13919
OG0009920	CAPO301007	NEMVE25413
OG0009921	CAPO301535	NEMVE06211
OG0009922	CAPO306699	NEMVE00733, NEMVE04446, NEMVE15277
OG0009926	CAPO304251	NEMVE06497
OG0009950	CAPO305639	NEMVE19192, NEMVE23712, NEMVE16388, NEMVE22708, NEMVE15733
OG0009959	CAPO300346	NEMVE19008
OG0009976	CAPO304620	NEMVE19396
OG0009994	CAPO302402	NEMVE23158
OG0010022	CAPO301184	NEMVE23244
OG0010033	CAPO304431	NEMVE04999
OG0010044	CAPO300860	NEMVE25773
OG0010054	CAPO305041	NEMVE12838
OG0010126	CAPO301111	NEMVE14519
OG0010137	CAPO306569	NEMVE22984
OG0010139	CAPO300252	NEMVE10093
OG0010150	CAPO303024	NEMVE13498
OG0010155	CAPO304770	NEMVE09171
OG0010172	CAPO305674	NEMVE14703
OG0010177	CAPO300963	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204
OG0010189	CAPO301469	NEMVE15543
OG0010196	CAPO301661, CAPO305383	NEMVE19809, NEMVE24459, NEMVE17448, NEMVE17119
OG0010218	CAPO302550	NEMVE22082
OG0010229	CAPO300233, CAPO300527	NEMVE14875
OG0010244	CAPO301765	NEMVE25580
OG0010252	CAPO304663	NEMVE04629
OG0010253	CAPO302051	NEMVE20215
OG0010254	CAPO307982	NEMVE25108
OG0010256	CAPO302740	NEMVE10758
OG0010259	CAPO308092	NEMVE17055
OG0010276	CAPO303860	NEMVE23403
OG0010284	CAPO304183	NEMVE17057
OG0010323	CAPO305906	NEMVE07801
OG0010346	CAPO300263	NEMVE21853
OG0010352	CAPO305923	NEMVE08866, NEMVE15107, NEMVE22707
OG0010353	CAPO300261	NEMVE16570
OG0010369	CAPO302233	NEMVE18824
OG0010372	CAPO307603	NEMVE22959
OG0010487	CAPO304418	NEMVE23018
OG0010499	CAPO301617	NEMVE24883, NEMVE20490
OG0010503	CAPO300209	NEMVE15779
OG0010505	CAPO303112	NEMVE24078, NEMVE20961
OG0010528	CAPO305757	NEMVE16459
OG0010568	CAPO301174	NEMVE08676, NEMVE04030
OG0010570	CAPO300504	NEMVE10617
OG0010575	CAPO304323	NEMVE22630, NEMVE12849
OG0010583	CAPO304585	NEMVE23419
OG0010600	CAPO305919	NEMVE16754
OG0010601	CAPO308252	NEMVE14590, NEMVE12814, NEMVE08454
OG0010705	CAPO301775	NEMVE24213
OG0010713	CAPO304252	NEMVE18903, NEMVE18904, NEMVE06736
OG0010841	CAPO305667	NEMVE04214
OG0010875	CAPO307033	NEMVE14767
OG0010876	CAPO307416	NEMVE23204
OG0010880	CAPO303091	NEMVE17779
OG0010885	CAPO303506	NEMVE24743
OG0010893	CAPO300796	NEMVE23785
OG0010934	CAPO300554	NEMVE18286
OG0010941	CAPO307828	NEMVE12724, NEMVE04284
OG0010974	CAPO301138	NEMVE09667
OG0011003	CAPO301580	NEMVE13194
OG0011094	CAPO303986	NEMVE12043, NEMVE00779
OG0011111	CAPO300518	NEMVE22703, NEMVE11683
OG0011208	CAPO307220	NEMVE19680
OG0011234	CAPO300622	NEMVE25490
OG0011246	CAPO302595	NEMVE13128
OG0011256	CAPO307482	NEMVE16565
OG0011258	CAPO307634	NEMVE07423
OG0011313	CAPO300455	NEMVE25515
OG0011345	CAPO301948	NEMVE17745, NEMVE04500
OG0011429	CAPO302665	NEMVE07430
OG0011464	CAPO305492	NEMVE04340, NEMVE04034, NEMVE03556
OG0011465	CAPO307787	NEMVE17311, NEMVE16257, NEMVE16993
OG0011476	CAPO303255	NEMVE24074, NEMVE23090, NEMVE25009
OG0011628	CAPO300891	NEMVE22546
OG0011709	CAPO303019	NEMVE17213
OG0011794	CAPO306504	NEMVE03340, NEMVE18618
OG0011799	CAPO303536	NEMVE02948
OG0011898	CAPO301059	NEMVE01367
OG0011908	CAPO305024	NEMVE25150
OG0011920	CAPO301446	NEMVE23676
OG0011960	CAPO304036, CAPO306291	NEMVE16367, NEMVE11389
OG0011960	CAPO300530	NEMVE12963
OG0011968	CAPO300180	NEMVE13466
OG0011977	CAPO302350	NEMVE17839
OG0012160	CAPO301793	NEMVE18066
OG0012161	CAPO300146	NEMVE16534
OG0012221	CAPO303770	NEMVE16533
OG0012801	CAPO305045, CAPO304228	NEMVE06660
OG0012824	CAPO301619, CAPO305973	NEMVE10732, NEMVE00874
OG0012901	CAPO307921	NEMVE15095
OG0012975	CAPO300453	NEMVE18830, NEMVE20125, NEMVE25161, NEMVE16436, NEMVE23701, NEMVE18543, NEMVE18476, NEMVE24314
OG0013135	CAPO305657	NEMVE05571
OG0013224	CAPO305282	NEMVE06145, NEMVE16091, NEMVE06134, NEMVE01868
OG0013673	CAPO303571	NEMVE09049
OG0013674	CAPO304274	NEMVE22177
OG0014103	CAPO300086, CAPO305135	NEMVE15659
OG0014121	CAPO300732	NEMVE18087, NEMVE18088
OG0014625	CAPO305842	NEMVE19597
OG0015230	CAPO306016	NEMVE16099
OG0016405	CAPO306018	NEMVE25820
OG0016424	CAPO302234	NEMVE13127
OG0016430	CAPO302367	NEMVE10941
OG0016438	CAPO307127, CAPO303166	NEMVE12816
OG0016548	CAPO300439	NEMVE14735
OG0016567	CAPO305662	NEMVE05398, NEMVE20863, NEMVE07443, NEMVE10953, NEMVE19741, NEMVE21734
OG0016568	CAPO306487	NEMVE14200
OG0016569	CAPO306887	NEMVE15096
