Orthogroup	CAPO3	LYTVA_ok
OG0007401	CAPO302124	LYTVA_25998, LYTVA_24442
OG0007402	CAPO306401	LYTVA_04009
OG0007405	CAPO303800	LYTVA_23328
OG0007407	CAPO306953	LYTVA_24874
OG0007408	CAPO303491	LYTVA_17573
OG0007409	CAPO305402	LYTVA_06962
OG0007412	CAPO302107	LYTVA_13953
OG0007413	CAPO305882	LYTVA_12200
OG0007414	CAPO300363	LYTVA_02207
OG0007415	CAPO307758, CAPO301270	LYTVA_24128, LYTVA_22964
OG0007417	CAPO303652	LYTVA_01637
OG0007418	CAPO300947	LYTVA_20251
OG0007421	CAPO301566	LYTVA_21519
OG0007424	CAPO304349	LYTVA_28915
OG0007425	CAPO303896	LYTVA_25706
OG0007428	CAPO301768	LYTVA_18257
OG0007432	CAPO307504	LYTVA_30029
OG0007433	CAPO307042	LYTVA_26445
OG0007437	CAPO302606	LYTVA_12547
OG0007439	CAPO300813	LYTVA_15776
OG0007440	CAPO302516	LYTVA_03341
OG0007441	CAPO304615	LYTVA_02745
OG0007446	CAPO303088	LYTVA_20327
OG0007447	CAPO301482	LYTVA_26906
OG0007451	CAPO303173	LYTVA_21924, LYTVA_18802
OG0007455	CAPO303919	LYTVA_13341
OG0007456	CAPO301020	LYTVA_23476
OG0007457	CAPO302854	LYTVA_13606
OG0007458	CAPO300350	LYTVA_22841
OG0007459	CAPO304746	LYTVA_09289
OG0007462	CAPO300088	LYTVA_09490, LYTVA_13057
OG0007466	CAPO300471	LYTVA_10130
OG0007471	CAPO307438	LYTVA_12320
OG0007472	CAPO302245	LYTVA_00584
OG0007473	CAPO303433	LYTVA_05234
OG0007476	CAPO303558	LYTVA_27412
OG0007478	CAPO301266	LYTVA_19699
OG0007480	CAPO306792	LYTVA_24798
OG0007482	CAPO307266	LYTVA_29492
OG0007483	CAPO300503	LYTVA_15083
OG0007484	CAPO302421	LYTVA_07505
OG0007490	CAPO303421	LYTVA_13021
OG0007494	CAPO300105	LYTVA_11090
OG0007499	CAPO302974	LYTVA_14874
OG0007503	CAPO308251	LYTVA_07667
OG0007509	CAPO301428	LYTVA_00585, LYTVA_20658
OG0007510	CAPO303897	LYTVA_15578
OG0007513	CAPO308263	LYTVA_01675
OG0007518	CAPO304172	LYTVA_05377
OG0007525	CAPO300836	LYTVA_17746, LYTVA_17745
OG0007527	CAPO306220	LYTVA_20160
OG0007529	CAPO307735	LYTVA_24821
OG0007539	CAPO301294	LYTVA_08045
OG0007586	CAPO305648	LYTVA_23540
OG0007588	CAPO306467	LYTVA_19122
OG0007591	CAPO302671	LYTVA_15821
OG0007594	CAPO307951	LYTVA_16910
OG0007597	CAPO302699	LYTVA_04975
OG0007601	CAPO303119	LYTVA_20410
OG0007602	CAPO307324	LYTVA_22545, LYTVA_19111
OG0007603	CAPO301881	LYTVA_01215
OG0007604	CAPO302471	LYTVA_27072, LYTVA_11917
OG0007607	CAPO304420	LYTVA_28351
OG0007611	CAPO300602	LYTVA_10154
OG0007613	CAPO304725	LYTVA_11371
OG0007615	CAPO302208	LYTVA_01668
OG0007616	CAPO305524	LYTVA_04326
OG0007617	CAPO306965	LYTVA_06763
OG0007619	CAPO307079	LYTVA_16958
OG0007621	CAPO302700	LYTVA_28737
OG0007624	CAPO306507	LYTVA_26685
OG0007633	CAPO303133	LYTVA_11264
OG0007640	CAPO305938	LYTVA_16975, LYTVA_04217
OG0007646	CAPO303345	LYTVA_11672
OG0007648	CAPO303467	LYTVA_16410
OG0007649	CAPO300338	LYTVA_04444, LYTVA_29126
OG0007653	CAPO304087	LYTVA_26389
OG0007656	CAPO306133	LYTVA_03488
OG0007657	CAPO302526	LYTVA_24805
OG0007660	CAPO308074	LYTVA_02046
OG0007663	CAPO303269	LYTVA_06307
OG0007673	CAPO306691	LYTVA_06130
OG0007674	CAPO307516	LYTVA_19731, LYTVA_05255
OG0007676	CAPO301687	LYTVA_12495
OG0007677	CAPO302393	LYTVA_26927
OG0007685	CAPO307242	LYTVA_02760
OG0007686	CAPO307006	LYTVA_12208
OG0007687	CAPO301616	LYTVA_15396
OG0007690	CAPO306330	LYTVA_28416
OG0007691	CAPO306763	LYTVA_22077
OG0007692	CAPO304764	LYTVA_24951
OG0007694	CAPO300777	LYTVA_26876
OG0007699	CAPO308210	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007704	CAPO307102	LYTVA_08360
OG0007708	CAPO302223	LYTVA_29207
OG0007709	CAPO305895	LYTVA_10006
OG0007712	CAPO301491	LYTVA_10828
OG0007713	CAPO305624	LYTVA_11468
OG0007714	CAPO301857	LYTVA_09705
OG0007721	CAPO303794	LYTVA_28411
OG0007722	CAPO300661	LYTVA_18125
OG0007727	CAPO301122	LYTVA_12845, LYTVA_28212
OG0007728	CAPO300608	LYTVA_04426
OG0007732	CAPO302232	LYTVA_00596
OG0007739	CAPO306247	LYTVA_25107
OG0007741	CAPO305702	LYTVA_05974
OG0007744	CAPO302276	LYTVA_19072
OG0007749	CAPO303871	LYTVA_25973
OG0007751	CAPO306625	LYTVA_20108
OG0007752	CAPO303736	LYTVA_05758
OG0007754	CAPO307268	LYTVA_02556, LYTVA_22115
OG0007757	CAPO305840	LYTVA_29634
OG0007758	CAPO302132	LYTVA_02245
OG0007759	CAPO304951	LYTVA_29844, LYTVA_13752
OG0007760	CAPO305618, CAPO303194	LYTVA_22853
OG0007765	CAPO302630	LYTVA_28454, LYTVA_09453
OG0007766	CAPO305894	LYTVA_16803
OG0007767	CAPO304549	LYTVA_18171
OG0007768	CAPO305420	LYTVA_26406
OG0007769	CAPO301827	LYTVA_15736
OG0007770	CAPO306211	LYTVA_17778
OG0007771	CAPO302978	LYTVA_23243
OG0007772	CAPO304662	LYTVA_28492
OG0007773	CAPO302396	LYTVA_28425
OG0007776	CAPO303389	LYTVA_09426
OG0007781	CAPO301676	LYTVA_26330, LYTVA_26857
OG0007782	CAPO301686	LYTVA_11501
OG0007783	CAPO302092	LYTVA_18320
OG0007784	CAPO307704	LYTVA_09607
OG0007786	CAPO302428	LYTVA_30038
OG0007787	CAPO307455	LYTVA_17596
OG0007789	CAPO305782	LYTVA_08173
OG0007791	CAPO305711	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007793	CAPO308075	LYTVA_13499, LYTVA_18097
OG0007794	CAPO300123	LYTVA_26977
OG0007801	CAPO304268	LYTVA_25330
OG0007802	CAPO304335, CAPO304333	LYTVA_18290
OG0007803	CAPO301792	LYTVA_01593
OG0007804	CAPO302116	LYTVA_03179
OG0007810	CAPO306480	LYTVA_14635
OG0007813	CAPO300842	LYTVA_09962
OG0007816	CAPO300570	LYTVA_20731
OG0007820	CAPO308148	LYTVA_07692
OG0007823	CAPO300300	LYTVA_16470
OG0007825	CAPO304573	LYTVA_10012
OG0007827	CAPO305582	LYTVA_28200
OG0007829	CAPO305400	LYTVA_07496, LYTVA_18844
OG0007830	CAPO300733	LYTVA_21502
OG0007831	CAPO306309	LYTVA_18643
OG0007833	CAPO303972	LYTVA_14327
OG0007835	CAPO300924	LYTVA_08884
OG0007836	CAPO305319	LYTVA_26464
OG0007838	CAPO305759	LYTVA_02755
OG0007840	CAPO301709	LYTVA_25217
OG0007849	CAPO306245	LYTVA_16742
OG0007850	CAPO308200	LYTVA_11256
OG0007859	CAPO304922	LYTVA_21734, LYTVA_08980
OG0007866	CAPO307919	LYTVA_29112
OG0007908	CAPO305292	LYTVA_00123, LYTVA_00128
OG0007912	CAPO300094	LYTVA_21780
OG0007913	CAPO303796	LYTVA_02876
OG0007917	CAPO301739	LYTVA_27582
OG0007926	CAPO306159	LYTVA_27557
OG0007929	CAPO305925	LYTVA_13569, LYTVA_05871
OG0007934	CAPO306627, CAPO304422	LYTVA_02611
OG0007943	CAPO303432	LYTVA_23768
OG0007947	CAPO304390	LYTVA_18731
OG0007948	CAPO300847	LYTVA_12792
OG0007950	CAPO302604, CAPO302599, CAPO300705	LYTVA_12186
OG0007958	CAPO307613	LYTVA_21325
OG0007961	CAPO300412	LYTVA_25534
OG0007962	CAPO304291	LYTVA_17754
OG0007966	CAPO300853	LYTVA_05372
OG0007967	CAPO303649	LYTVA_01214
OG0007968	CAPO302503	LYTVA_29252
OG0007974	CAPO308066	LYTVA_10596
OG0007975	CAPO300899	LYTVA_06387
OG0007984	CAPO304783	LYTVA_27635
OG0007986	CAPO301210	LYTVA_07433, LYTVA_01799
OG0007988	CAPO307013	LYTVA_17501
OG0007990	CAPO302135	LYTVA_09232
OG0007991	CAPO303503	LYTVA_08633
OG0007994	CAPO307783	LYTVA_24669, LYTVA_29511
OG0007997	CAPO302071	LYTVA_15603
OG0007999	CAPO305183	LYTVA_30190
OG0008000	CAPO303381	LYTVA_03181
OG0008005	CAPO303144	LYTVA_13469, LYTVA_14451
OG0008006	CAPO303383	LYTVA_04573
OG0008008	CAPO306044	LYTVA_16089
OG0008011	CAPO308001	LYTVA_19057, LYTVA_12800
OG0008012	CAPO301194	LYTVA_07992
OG0008013	CAPO300786	LYTVA_01762
OG0008017	CAPO306337	LYTVA_28909
OG0008018	CAPO303249	LYTVA_23548
OG0008020	CAPO300340	LYTVA_13930
OG0008025	CAPO300183	LYTVA_16086
OG0008027	CAPO300126	LYTVA_08495
OG0008030	CAPO303940	LYTVA_03976
OG0008033	CAPO305641	LYTVA_09736
OG0008038	CAPO303434	LYTVA_17026
OG0008046	CAPO303942	LYTVA_07955
OG0008049	CAPO303430	LYTVA_08645
OG0008051	CAPO306666	LYTVA_24294
OG0008053	CAPO307475	LYTVA_19326
OG0008055	CAPO304973	LYTVA_23231
OG0008060	CAPO301527	LYTVA_26101
OG0008069	CAPO302773	LYTVA_23137
OG0008072	CAPO304116	LYTVA_03849
OG0008075	CAPO304938	LYTVA_05396
OG0008077	CAPO303807	LYTVA_28528
OG0008079	CAPO305873	LYTVA_20493
OG0008082	CAPO303589	LYTVA_27198
OG0008083	CAPO305526	LYTVA_07376
OG0008085	CAPO306772, CAPO306778	LYTVA_02942
OG0008094	CAPO302837	LYTVA_13701
OG0008098	CAPO301911	LYTVA_05312
OG0008100	CAPO303437	LYTVA_27720
OG0008103	CAPO302032	LYTVA_11735
OG0008104	CAPO303964	LYTVA_16469
OG0008109	CAPO302029	LYTVA_29424
OG0008110	CAPO307398	LYTVA_29515
OG0008111	CAPO300295	LYTVA_17929
OG0008117	CAPO307273	LYTVA_24074
OG0008120	CAPO306854	LYTVA_27462
OG0008122	CAPO306853	LYTVA_00681
OG0008125	CAPO301486	LYTVA_28474
OG0008136	CAPO306527	LYTVA_14477, LYTVA_14048
OG0008143	CAPO303100	LYTVA_01023
OG0008196	CAPO305556	LYTVA_21241
OG0008201	CAPO303869	LYTVA_12601
OG0008202	CAPO303070	LYTVA_03218
OG0008203	CAPO300798	LYTVA_04454
OG0008206	CAPO300194	LYTVA_04480
OG0008208	CAPO301623	LYTVA_19071
OG0008230	CAPO302415	LYTVA_24602
OG0008234	CAPO303355	LYTVA_29891
OG0008238	CAPO301578	LYTVA_22202
OG0008239	CAPO300821	LYTVA_15874
OG0008244	CAPO305920	LYTVA_13153
OG0008249	CAPO305940	LYTVA_17203
OG0008252	CAPO301636	LYTVA_14149, LYTVA_16082, LYTVA_17930
OG0008254	CAPO307977	LYTVA_07719
OG0008256	CAPO302660	LYTVA_18638
OG0008260	CAPO300752	LYTVA_14046
OG0008263	CAPO305878	LYTVA_23520
OG0008266	CAPO300538	LYTVA_05121
OG0008267	CAPO305434	LYTVA_07910
OG0008269	CAPO301506	LYTVA_01980
OG0008270	CAPO300872	LYTVA_00339
OG0008272	CAPO308267	LYTVA_26499
OG0008273	CAPO300883	LYTVA_15469, LYTVA_11433
OG0008283	CAPO300148	LYTVA_16941
OG0008299	CAPO302513	LYTVA_05838
OG0008304	CAPO304565	LYTVA_10476
OG0008307	CAPO301267	LYTVA_11174
OG0008309	CAPO301941	LYTVA_06809
OG0008318	CAPO308255	LYTVA_20991
OG0008323	CAPO307881	LYTVA_24411
OG0008327	CAPO305580	LYTVA_27356
OG0008332	CAPO307922	LYTVA_15415
OG0008337	CAPO300735	LYTVA_16708
OG0008339	CAPO307257	LYTVA_12223
OG0008341	CAPO301643	LYTVA_26998
OG0008345	CAPO301947	LYTVA_10010
OG0008346	CAPO307261	LYTVA_14453
OG0008350	CAPO306988	LYTVA_24262
OG0008351	CAPO307792	LYTVA_19823
OG0008354	CAPO304881	LYTVA_05625
OG0008367	CAPO303697	LYTVA_03018
OG0008391	CAPO306819	LYTVA_24075
OG0008401	CAPO304023	LYTVA_17404
OG0008403	CAPO300621	LYTVA_10992
OG0008404	CAPO307542	LYTVA_04357
OG0008406	CAPO304896	LYTVA_00998
OG0008419	CAPO302047	LYTVA_05756, LYTVA_29540
OG0008422	CAPO301678	LYTVA_16257
OG0008432	CAPO301824	LYTVA_02153
OG0008437	CAPO305258	LYTVA_20685
OG0008519	CAPO304309	LYTVA_03058
OG0008524	CAPO305854	LYTVA_14325
OG0008529	CAPO300648	LYTVA_10570
OG0008532	CAPO305346	LYTVA_16193
OG0008540	CAPO306008	LYTVA_14448
OG0008542	CAPO303728	LYTVA_01792
OG0008552	CAPO306825	LYTVA_09709
OG0008568	CAPO303451	LYTVA_21149, LYTVA_21150, LYTVA_23818, LYTVA_22459, LYTVA_25136
OG0008570	CAPO306028	LYTVA_00163
OG0008571	CAPO306528	LYTVA_21603, LYTVA_11454
OG0008589	CAPO300561	LYTVA_21900
OG0008605	CAPO307450	LYTVA_26602
OG0008620	CAPO301626	LYTVA_25757
OG0008626	CAPO305741	LYTVA_22858
OG0008639	CAPO304406	LYTVA_14031
OG0008643	CAPO305110	LYTVA_02276
OG0008654	CAPO302567	LYTVA_25065
OG0008655	CAPO303594	LYTVA_21961
OG0008656	CAPO305542	LYTVA_00849
OG0008658	CAPO302962	LYTVA_17572
OG0008662	CAPO304364	LYTVA_13677
OG0008663	CAPO305299	LYTVA_22140
OG0008669	CAPO302940	LYTVA_28753
OG0008672	CAPO301934	LYTVA_25923
OG0008673	CAPO307917	LYTVA_04379
OG0008675	CAPO300293	LYTVA_23577
OG0008684	CAPO306544	LYTVA_24932
OG0008696	CAPO301935	LYTVA_28187
OG0008775	CAPO303006	LYTVA_25560
OG0008778	CAPO306085	LYTVA_04825
OG0008785	CAPO301308	LYTVA_14242
OG0008794	CAPO303046	LYTVA_15613
OG0008804	CAPO302280	LYTVA_25393
OG0008816	CAPO305371	LYTVA_24032
OG0008817	CAPO302532	LYTVA_27354
OG0008818	CAPO306967	LYTVA_08955
OG0008836	CAPO302250	LYTVA_08876
OG0008840	CAPO300288	LYTVA_22361
OG0008855	CAPO305952	LYTVA_17049
OG0008872	CAPO300021	LYTVA_24674
OG0008877	CAPO307090	LYTVA_25290
OG0008879	CAPO302991	LYTVA_30173, LYTVA_04198
OG0008882	CAPO300698, CAPO305470	LYTVA_28989
OG0008911	CAPO303875	LYTVA_15681
OG0008923	CAPO301602	LYTVA_17052, LYTVA_14228
OG0008955	CAPO308117	LYTVA_27856
OG0008959	CAPO308005	LYTVA_02511
OG0008969	CAPO306557	LYTVA_00340
OG0009066	CAPO303946	LYTVA_28154
OG0009069	CAPO307868	LYTVA_30203
OG0009075	CAPO302751	LYTVA_21320
OG0009082	CAPO307883	LYTVA_05419
OG0009090	CAPO302052	LYTVA_17604
OG0009091	CAPO302198	LYTVA_15389
OG0009096	CAPO307816	LYTVA_13380
OG0009102	CAPO300296	LYTVA_24774
OG0009118	CAPO306907	LYTVA_03636
OG0009131	CAPO302501	LYTVA_07437
OG0009135	CAPO302523	LYTVA_06493
OG0009147	CAPO303040	LYTVA_21313
OG0009151	CAPO301713	LYTVA_15968
OG0009153	CAPO300987	LYTVA_29923
OG0009156	CAPO301084	LYTVA_05164, LYTVA_17953
OG0009164	CAPO305979	LYTVA_19105
OG0009165	CAPO303917	LYTVA_24801
OG0009166	CAPO306637	LYTVA_25516
OG0009169	CAPO307723	LYTVA_02938
OG0009172	CAPO303130	LYTVA_21612
OG0009176	CAPO302260	LYTVA_16630
OG0009180	CAPO308017	LYTVA_15525
OG0009181	CAPO303752	LYTVA_01218
OG0009193	CAPO304674	LYTVA_03904
OG0009203	CAPO306679	LYTVA_23241
OG0009225	CAPO300867	LYTVA_02705
OG0009232	CAPO306362, CAPO300613	LYTVA_18060
OG0009293	CAPO302359	LYTVA_29636
OG0009305	CAPO304439	LYTVA_27816
OG0009307	CAPO305768	LYTVA_08826
OG0009311	CAPO300670	LYTVA_02831
OG0009314	CAPO303717	LYTVA_21822, LYTVA_03240
OG0009320	CAPO304806	LYTVA_20662
OG0009336	CAPO301042	LYTVA_09704, LYTVA_09703
OG0009339	CAPO303020	LYTVA_03834
OG0009343	CAPO302053	LYTVA_17401
OG0009354	CAPO303841	LYTVA_09055
OG0009361	CAPO301081	LYTVA_10764
OG0009370	CAPO305276	LYTVA_22119
OG0009371	CAPO302126	LYTVA_27154
OG0009372	CAPO307875	LYTVA_26550
OG0009374	CAPO307954	LYTVA_01241
OG0009382	CAPO307453	LYTVA_02029
OG0009388	CAPO304763	LYTVA_07264
OG0009389	CAPO302985	LYTVA_07263, LYTVA_23823
OG0009394	CAPO306321	LYTVA_00425
OG0009400	CAPO300534	LYTVA_02103
OG0009413	CAPO307306	LYTVA_29560
OG0009451	CAPO304190	LYTVA_12555, LYTVA_19985
OG0009472	CAPO304554	LYTVA_18782, LYTVA_06110
OG0009555	CAPO302201	LYTVA_28453
OG0009599	CAPO300676	LYTVA_06505, LYTVA_13342
OG0009610	CAPO306556	LYTVA_22746
OG0009629	CAPO304001	LYTVA_11071
OG0009630	CAPO307063	LYTVA_25245
OG0009639	CAPO302947	LYTVA_04756
OG0009651	CAPO301716	LYTVA_08655, LYTVA_06936
OG0009654	CAPO304675	LYTVA_29751
OG0009663	CAPO301430	LYTVA_28263
OG0009677	CAPO301926, CAPO305625	LYTVA_02491
OG0009683	CAPO307930	LYTVA_16255
OG0009865	CAPO301086	LYTVA_01812
OG0009870	CAPO307177	LYTVA_12552, LYTVA_12557
OG0009886	CAPO306684	LYTVA_10982
OG0009887	CAPO304717	LYTVA_04691
OG0009899	CAPO305540	LYTVA_27402
OG0009916	CAPO303534	LYTVA_20491
OG0009920	CAPO301007	LYTVA_27980, LYTVA_25357
OG0009921	CAPO301535	LYTVA_24683
OG0009922	CAPO306699	LYTVA_02085
OG0009949	CAPO306063	LYTVA_08710
OG0009957	CAPO304781	LYTVA_25221
OG0009959	CAPO300346	LYTVA_26059
OG0009974	CAPO303395	LYTVA_17082
OG0010022	CAPO301184	LYTVA_11081
OG0010054	CAPO305041	LYTVA_01098
OG0010125	CAPO307044	LYTVA_01582
OG0010126	CAPO301111	LYTVA_26205
OG0010137	CAPO306569	LYTVA_21829, LYTVA_04377, LYTVA_22196
OG0010139	CAPO300252	LYTVA_25223
OG0010150	CAPO303024	LYTVA_24780
OG0010155	CAPO304770	LYTVA_02230
OG0010163	CAPO302235	LYTVA_15939
OG0010172	CAPO305674	LYTVA_30150
OG0010196	CAPO301661, CAPO305383	LYTVA_01850
OG0010229	CAPO300233, CAPO300527	LYTVA_11169
OG0010252	CAPO304663	LYTVA_15076
OG0010323	CAPO305906	LYTVA_21336
OG0010369	CAPO302233	LYTVA_08144
OG0010487	CAPO304418	LYTVA_04580
OG0010492	CAPO302373	LYTVA_18949
OG0010499	CAPO301617	LYTVA_30174, LYTVA_05878
OG0010503	CAPO300209	LYTVA_01902
OG0010505	CAPO303112	LYTVA_00451
OG0010528	CAPO305757	LYTVA_16183
OG0010531	CAPO306773, CAPO306779	LYTVA_21548
OG0010563	CAPO300739	LYTVA_08307
OG0010568	CAPO301174	LYTVA_21520
OG0010601	CAPO308252	LYTVA_05632
OG0010605	CAPO307655	LYTVA_13467
OG0010612	CAPO307121	LYTVA_24282, LYTVA_26634, LYTVA_24283
OG0010841	CAPO305667	LYTVA_10221
OG0010885	CAPO303506	LYTVA_15864, LYTVA_02297
OG0010890	CAPO305999	LYTVA_09829
OG0010893	CAPO300796	LYTVA_19282, LYTVA_09135
OG0010914	CAPO300508	LYTVA_27441
OG0010934	CAPO300554	LYTVA_01112
OG0010941	CAPO307828	LYTVA_02270
OG0010958	CAPO300004	LYTVA_23597, LYTVA_03296
OG0011205	CAPO300343	LYTVA_11370
OG0011208	CAPO307220	LYTVA_20228
OG0011243	CAPO303857	LYTVA_03758
OG0011246	CAPO302595	LYTVA_00985
OG0011256	CAPO307482	LYTVA_30011, LYTVA_30014
OG0011289	CAPO301065	LYTVA_17773
OG0011673	CAPO303114	LYTVA_03410
OG0011728	CAPO305728	LYTVA_19413
OG0011794	CAPO306504	LYTVA_03175
OG0011799	CAPO303536	LYTVA_07064
OG0012161	CAPO300146	LYTVA_18887
OG0012221	CAPO303770	LYTVA_26542
OG0013601	CAPO304363	LYTVA_24689
OG0013673	CAPO303571	LYTVA_24187
OG0014650	CAPO307171	LYTVA_22089
OG0015785	CAPO304785	LYTVA_08545
OG0017294	CAPO301197	LYTVA_14193
OG0017605	CAPO308129, CAPO303911	LYTVA_27106
OG0017673	CAPO300959	LYTVA_27113
OG0018356	CAPO300539	LYTVA_27658
OG0018378	CAPO305844	LYTVA_00156
OG0018381	CAPO306410	LYTVA_05947
