transcript_id	gene_id
rna-XM_035828607.1	LOC118421334
rna-XM_035828589.1	LOC118421334
rna-XM_035828615.1	LOC118421353
rna-XM_035828627.1	LOC118421363
rna-XM_035824450.1	LOC118418495
rna-XM_035824460.1	LOC118418495
rna-XM_035824495.1	LOC118418495
rna-XM_035824504.1	LOC118418495
rna-XM_035824485.1	LOC118418495
rna-XM_035824520.1	LOC118418495
rna-XM_035824468.1	LOC118418495
rna-XM_035824477.1	LOC118418495
rna-XM_035824512.1	LOC118418495
rna-XM_035834474.1	LOC118425548
rna-XM_035813669.1	LOC118411398
rna-XM_035813678.1	LOC118411398
rna-XM_035813686.1	LOC118411398
rna-XM_035813657.1	LOC118411391
rna-XM_035819514.1	LOC118415142
rna-XM_035819530.1	LOC118415142
rna-XM_035819521.1	LOC118415142
rna-XM_035819547.1	LOC118415142
rna-XM_035819538.1	LOC118415142
rna-XM_035819567.1	LOC118415142
rna-XM_035819553.1	LOC118415142
rna-XM_035831094.1	LOC118423101
rna-XM_035831926.1	LOC118423726
rna-XM_035831934.1	LOC118423726
rna-XM_035831988.1	LOC118423739
rna-XM_035831970.1	LOC118423739
rna-XM_035831979.1	LOC118423739
rna-XM_035831955.1	LOC118423739
rna-XM_035831961.1	LOC118423739
rna-XM_035831946.1	LOC118423739
rna-XM_035828201.1	LOC118421043
rna-XM_035816484.1	LOC118413239
rna-XM_035816475.1	LOC118413239
rna-XM_035834519.1	LOC118425577
rna-XM_035827541.1	LOC118420650
rna-XM_035827523.1	LOC118420650
rna-XM_035827533.1	LOC118420650
rna-XM_035827548.1	LOC118420650
rna-XM_035821520.1	LOC118416419
rna-XM_035821529.1	LOC118416429
rna-XM_035834543.1	LOC118425596
rna-XM_035825646.1	LOC118419295
rna-XM_035839127.1	LOC118428878
rna-XM_035839137.1	LOC118428878
rna-XM_035839154.1	LOC118428884
rna-XM_035826454.1	LOC118419834
rna-XM_035835374.1	LOC118426113
rna-XM_035833217.1	LOC118424586
rna-XM_035828344.1	LOC118421179
rna-XM_035819763.1	LOC118415279
rna-XM_035819776.1	LOC118415284
rna-XM_035819747.1	LOC118415274
rna-XM_035840124.1	LOC118429579
rna-XM_035834562.1	LOC118425609
rna-XM_035822430.1	LOC118417058
rna-XM_035822420.1	LOC118417058
rna-XM_035822449.1	LOC118417067
rna-XM_035822441.1	LOC118417067
rna-XM_035834609.1	LOC118425636
rna-XM_035832022.1	LOC118423789
rna-XM_035832009.1	LOC118423784
rna-XM_035839301.1	LOC118428971
rna-XM_035828810.1	LOC118421497
rna-XM_035828819.1	LOC118421497
rna-XM_035816986.1	LOC118413513
rna-XM_035816997.1	LOC118413513
rna-XM_035817041.1	LOC118413519
rna-XM_035817020.1	LOC118413519
rna-XM_035817030.1	LOC118413519
rna-XM_035817011.1	LOC118413519
rna-XM_035829540.1	LOC118422032
rna-XM_035825714.1	LOC118419349
rna-XM_035825696.1	LOC118419330
rna-XM_035825704.1	LOC118419330
rna-XM_035816844.1	LOC118413455
rna-XM_035819135.1	LOC118414859
rna-XM_035819139.1	LOC118414872
rna-XM_035833171.1	LOC118424549
rna-XM_035834633.1	LOC118425652
rna-XM_035833157.1	LOC118424544
rna-XM_035833183.1	LOC118424558
rna-XM_035833143.1	LOC118424539
rna-XM_035833195.1	LOC118424566
rna-XM_035833120.1	LOC118424528
rna-XM_035833128.1	LOC118424528
rna-XM_035813824.1	LOC118411514
rna-XM_035813813.1	LOC118411503
rna-XM_035813837.1	LOC118411521
rna-XM_035813849.1	LOC118411528
rna-XM_035827339.1	LOC118420503
rna-XM_035827316.1	LOC118420483
rna-XM_035827328.1	LOC118420493
rna-XM_035838956.1	LOC118428765
rna-XM_035824885.1	LOC118418808
rna-XM_035824875.1	LOC118418808
rna-XM_035824859.1	LOC118418808
rna-XM_035824868.1	LOC118418808
rna-XM_035824894.1	LOC118418830
rna-XM_035829789.1	LOC118422267
rna-XM_035834646.1	LOC118425660
rna-XM_035829728.1	LOC118422194
rna-XM_035829713.1	LOC118422194
rna-XM_035829721.1	LOC118422194
rna-XM_035829778.1	LOC118422257
rna-XM_035829761.1	LOC118422240
rna-XM_035829769.1	LOC118422240
rna-XM_035829751.1	LOC118422229
rna-XM_035829739.1	LOC118422219
rna-XM_035834689.1	LOC118425673
rna-XM_035822100.1	LOC118416830
rna-XM_035822710.1	LOC118417238
rna-XM_035822683.1	LOC118417218
rna-XM_035822691.1	LOC118417218
rna-XM_035822698.1	LOC118417218
rna-XM_035811274.1	LOC118409898
rna-XM_035819299.1	LOC118414951
rna-XM_035834728.1	LOC118425691
rna-XM_035819287.1	LOC118414945
rna-XM_035826202.1	LOC118419679
rna-XM_035826393.1	LOC118419771
rna-XM_035826385.1	LOC118419771
rna-XM_035826359.1	LOC118419771
rna-XM_035826376.1	LOC118419771
rna-XM_035826367.1	LOC118419771
rna-XM_035826275.1	LOC118419693
rna-XM_035826300.1	LOC118419693
rna-XM_035826258.1	LOC118419693
rna-XM_035826291.1	LOC118419693
rna-XM_035826239.1	LOC118419693
rna-XM_035826283.1	LOC118419693
rna-XM_035826267.1	LOC118419693
rna-XM_035826321.1	LOC118419693
rna-XM_035826311.1	LOC118419693
rna-XM_035826222.1	LOC118419693
rna-XM_035826245.1	LOC118419693
rna-XM_035826330.1	LOC118419693
rna-XM_035826231.1	LOC118419693
rna-XM_035826339.1	LOC118419693
rna-XM_035826249.1	LOC118419693
rna-XM_035826347.1	LOC118419693
rna-XM_035839153.1	LOC118428868
rna-XM_035827887.1	LOC118420844
rna-XM_035827895.1	LOC118420844
rna-XM_035827912.1	LOC118420844
rna-XM_035827904.1	LOC118420844
rna-XM_035827924.1	LOC118420869
rna-XM_035815894.1	LOC118412823
rna-XM_035815887.1	LOC118412823
rna-XM_035815872.1	LOC118412823
rna-XM_035815879.1	LOC118412823
rna-XM_035815865.1	LOC118412823
rna-XM_035815906.1	LOC118412859
rna-XM_035834741.1	LOC118425697
rna-XM_035839107.1	LOC118428863
rna-XM_035839114.1	LOC118428863
rna-XM_035829314.1	LOC118421810
rna-XM_035829303.1	LOC118421800
rna-XM_035822723.1	LOC118417244
rna-XM_035812339.1	LOC118410563
rna-XM_035834752.1	LOC118425709
rna-XM_035834833.1	LOC118425762
rna-XM_035826546.1	LOC118419886
rna-XM_035826494.1	LOC118419843
rna-XM_035826473.1	LOC118419843
rna-XM_035826522.1	LOC118419843
rna-XM_035826520.1	LOC118419843
rna-XM_035826534.1	LOC118419843
rna-XM_035826527.1	LOC118419843
rna-XM_035826484.1	LOC118419843
rna-XM_035826512.1	LOC118419843
rna-XM_035826502.1	LOC118419843
rna-XM_035813277.1	LOC118411194
rna-XM_035813240.1	LOC118411165
rna-XM_035813232.1	LOC118411165
rna-XM_035813250.1	LOC118411165
rna-XM_035813265.1	LOC118411165
rna-XM_035813258.1	LOC118411165
rna-XM_035813217.1	LOC118411160
rna-XM_035834845.1	LOC118425771
rna-XM_035829640.1	LOC118422109
rna-XM_035829647.1	LOC118422109
rna-XM_035829639.1	LOC118422109
rna-XM_035816129.1	LOC118413009
rna-XM_035816141.1	LOC118413018
rna-XM_035816151.1	LOC118413018
rna-XM_035816159.1	LOC118413018
rna-XM_035816073.1	LOC118412969
rna-XM_035816065.1	LOC118412969
rna-XM_035816089.1	LOC118412969
rna-XM_035816096.1	LOC118412969
rna-XM_035816081.1	LOC118412969
rna-XM_035816104.1	LOC118412969
rna-XM_035816116.1	LOC118412969
rna-XM_035802728.1	LOC118403842
rna-XM_035822187.1	LOC118416882
rna-XM_035822170.1	LOC118416882
rna-XM_035822179.1	LOC118416882
rna-XM_035822164.1	LOC118416882
rna-XM_035822200.1	LOC118416882
rna-XM_035822193.1	LOC118416882
rna-XM_035822228.1	LOC118416882
rna-XM_035822209.1	LOC118416882
rna-XM_035822236.1	LOC118416882
rna-XM_035822243.1	LOC118416882
rna-XM_035822219.1	LOC118416882
rna-XM_035834989.1	LOC118425860
rna-XM_035808537.1	LOC118407926
rna-XM_035835010.1	LOC118425877
rna-XM_035808424.1	LOC118407842
rna-XM_035808065.1	LOC118407544
rna-XM_035808248.1	LOC118407632
rna-XM_035808318.1	LOC118407632
rna-XM_035808179.1	LOC118407632
rna-XM_035808647.1	LOC118408005
rna-XM_035808718.1	LOC118408005
rna-XM_035822825.1	LOC118417303
rna-XM_035822833.1	LOC118417303
rna-XM_035822811.1	LOC118417295
rna-XM_035822801.1	LOC118417295
rna-XM_035835088.1	LOC118425921
rna-XM_035835099.1	LOC118425929
rna-XM_035835109.1	LOC118425938
rna-XM_035807443.1	LOC118406999
rna-XM_035834129.1	LOC118425290
rna-XM_035834098.1	LOC118425290
rna-XM_035834136.1	LOC118425290
rna-XM_035834121.1	LOC118425290
rna-XM_035834106.1	LOC118425290
rna-XM_035834113.1	LOC118425290
rna-XM_035835154.1	LOC118425967
rna-XM_035817359.1	LOC118413812
rna-XM_035817329.1	LOC118413789
rna-XM_035817347.1	LOC118413789
rna-XM_035817339.1	LOC118413789
rna-XM_035817323.1	LOC118413789
rna-XM_035835168.1	LOC118425975
rna-XM_035809521.1	LOC118408640
rna-XM_035809014.1	LOC118408295
rna-XM_035809268.1	LOC118408295
rna-XM_035809337.1	LOC118408295
rna-XM_035809189.1	LOC118408295
rna-XM_035809106.1	LOC118408295
rna-XM_035809405.1	LOC118408295
rna-XM_035817241.1	LOC118413702
rna-XM_035817233.1	LOC118413702
rna-XM_035835242.1	LOC118426024
rna-XM_035835247.1	LOC118426035
rna-XM_035835262.1	LOC118426043
rna-XM_035828791.1	LOC118421475
rna-XM_035822670.1	LOC118417211
rna-XM_035822737.1	LOC118417249
rna-XM_035822789.1	LOC118417273
rna-XM_035822780.1	LOC118417273
rna-XM_035822766.1	LOC118417260
rna-XM_035822748.1	LOC118417260
rna-XM_035822758.1	LOC118417260
rna-XM_035831605.1	LOC118423445
rna-XM_035832928.1	LOC118424374
rna-XM_035832935.1	LOC118424385
rna-XM_035839856.1	LOC118429373
rna-XM_035831912.1	LOC118423675
rna-XM_035832129.1	LOC118423837
rna-XM_035832121.1	LOC118423837
rna-XM_035832141.1	LOC118423850
rna-XM_035832099.1	LOC118423826
rna-XM_035832109.1	LOC118423826
rna-XM_035814208.1	LOC118411723
rna-XM_035814160.1	LOC118411674
rna-XM_035814154.1	LOC118411674
rna-XM_035814190.1	LOC118411674
rna-XM_035814175.1	LOC118411674
rna-XM_035814182.1	LOC118411674
rna-XM_035814167.1	LOC118411674
rna-XM_035814198.1	LOC118411674
rna-XM_035835304.1	LOC118426053
rna-XM_035835327.1	LOC118426069
rna-XM_035835350.1	LOC118426087
rna-XM_035835386.1	LOC118426123
rna-XM_035834222.1	LOC118425410
rna-XM_035834230.1	LOC118425410
rna-XM_035834238.1	LOC118425410
rna-XM_035834258.1	LOC118425435
rna-XM_035834249.1	LOC118425435
rna-XM_035823566.1	LOC118417819
rna-XM_035823579.1	LOC118417828
rna-XM_035832033.1	LOC118423795
rna-XM_035833496.1	LOC118424739
rna-XM_035833480.1	LOC118424739
rna-XM_035833488.1	LOC118424739
rna-XM_035833472.1	LOC118424739
rna-XM_035833506.1	LOC118424768
rna-XM_035833458.1	LOC118424728
rna-XM_035833450.1	LOC118424728
rna-XM_035810108.1	LOC118409239
rna-XM_035835749.1	LOC118426388
rna-XM_035819651.1	LOC118415234
rna-XM_035819662.1	LOC118415234
rna-XM_035819675.1	LOC118415238
rna-XM_035819638.1	LOC118415222
rna-XM_035819630.1	LOC118415222
rna-XM_035819687.1	LOC118415245
rna-XM_035821250.1	LOC118416160
rna-XM_035821242.1	LOC118416160
rna-XM_035840906.1	LOC118430193
rna-XM_035840917.1	LOC118430204
rna-XM_035836112.1	LOC118426606
rna-XM_035836104.1	LOC118426606
rna-XM_035836075.1	LOC118426575
rna-XM_035836067.1	LOC118426575
rna-XM_035836081.1	LOC118426575
rna-XM_035836146.1	LOC118426637
rna-XM_035836162.1	LOC118426637
rna-XM_035836154.1	LOC118426637
rna-XM_035836170.1	LOC118426637
rna-XM_035836186.1	LOC118426637
rna-XM_035836179.1	LOC118426637
rna-XM_035836124.1	LOC118426619
rna-XM_035836137.1	LOC118426626
rna-XM_035836057.1	LOC118426559
rna-XM_035836061.1	LOC118426559
rna-XM_035836091.1	LOC118426597
rna-XM_035840787.1	LOC118430075
rna-XM_035840795.1	LOC118430075
rna-XM_035840762.1	LOC118430052
rna-XM_035840769.1	LOC118430052
rna-XM_035840776.1	LOC118430052
rna-XM_035840742.1	LOC118430029
rna-XM_035840750.1	LOC118430029
rna-XM_035840735.1	LOC118430029
rna-XM_035820962.1	LOC118415964
rna-XM_035820945.1	LOC118415964
rna-XM_035820954.1	LOC118415964
rna-XM_035820986.1	LOC118415979
rna-XM_035820977.1	LOC118415979
rna-XM_035835788.1	LOC118426413
rna-XM_035831006.1	LOC118423068
rna-XM_035831017.1	LOC118423068
rna-XM_035825979.1	LOC118419543
rna-XM_035835838.1	LOC118426445
rna-XM_035839289.1	LOC118428962
rna-XM_035839277.1	LOC118428953
rna-XM_035835941.1	LOC118426495
rna-XM_035838399.1	LOC118428336
rna-XM_035823714.1	LOC118417947
rna-XM_035818391.1	LOC118412586
rna-XM_035819179.1	LOC118412586
rna-XM_035817542.1	LOC118412586
rna-XM_035815914.1	LOC118412586
rna-XM_035816735.1	LOC118412586
rna-XM_035821560.1	LOC118412586
rna-XM_035820792.1	LOC118412586
rna-XM_035819973.1	LOC118412586
rna-XM_035822324.1	LOC118412586
rna-XM_035813088.1	LOC118410836
rna-XM_035813913.1	LOC118410836
rna-XM_035814717.1	LOC118410836
rna-XM_035840723.1	LOC118430021
rna-XM_035836196.1	LOC118426672
rna-XM_035833903.1	LOC118425082
rna-XM_035833871.1	LOC118425045
rna-XM_035833864.1	LOC118425045
rna-XM_035833894.1	LOC118425045
rna-XM_035833879.1	LOC118425045
rna-XM_035833887.1	LOC118425045
rna-XM_035819150.1	LOC118414884
rna-XM_035837262.1	LOC118427451
rna-XM_035835338.1	LOC118426077
rna-XM_035810485.1	LOC118409449
rna-XM_035841250.1	LOC118430392
rna-XM_035841256.1	LOC118430392
rna-XM_035836341.1	LOC118426810
rna-XM_035836376.1	LOC118426828
rna-XM_035841265.1	LOC118430408
rna-XM_035841274.1	LOC118430408
rna-XM_035841189.1	LOC118430343
rna-XM_035841181.1	LOC118430343
rna-XM_035841197.1	LOC118430343
rna-XM_035841151.1	LOC118430330
rna-XM_035841161.1	LOC118430330
rna-XM_035841169.1	LOC118430330
rna-XM_035841139.1	LOC118430330
rna-XM_035841209.1	LOC118430362
rna-XM_035823115.1	LOC118417527
rna-XM_035823123.1	LOC118417527
rna-XM_035836812.1	LOC118427172
rna-XM_035829470.1	LOC118421964
rna-XM_035836890.1	LOC118427236
rna-XM_035834576.1	LOC118425613
rna-XM_035835316.1	LOC118426059
rna-XM_035828163.1	LOC118421020
rna-XM_035828175.1	LOC118421028
rna-XM_035810583.1	LOC118409507
rna-XM_035810601.1	LOC118409507
rna-XM_035810592.1	LOC118409507
rna-XM_035810575.1	LOC118409507
rna-XM_035810624.1	LOC118409526
rna-XM_035810614.1	LOC118409526
rna-XM_035810639.1	LOC118409534
rna-XM_035831338.1	LOC118423247
rna-XM_035831330.1	LOC118423247
rna-XM_035831347.1	LOC118423247
rna-XM_035831363.1	LOC118423269
rna-XM_035831388.1	LOC118423269
rna-XM_035831355.1	LOC118423269
rna-XM_035831371.1	LOC118423269
rna-XM_035831379.1	LOC118423269
rna-XM_035831400.1	LOC118423294
rna-XM_035831409.1	LOC118423294
rna-XM_035814393.1	LOC118411898
rna-XM_035832810.1	LOC118424263
rna-XM_035836993.1	LOC118427289
rna-XM_035829081.1	LOC118421650
rna-XM_035819193.1	LOC118414898
rna-XM_035819165.1	LOC118414886
rna-XM_035819174.1	LOC118414886
rna-XM_035819229.1	LOC118414915
rna-XM_035819245.1	LOC118414916
rna-XM_035819256.1	LOC118414916
rna-XM_035819213.1	LOC118414906
rna-XM_035819205.1	LOC118414906
rna-XM_035819266.1	LOC118414924
rna-XM_035819278.1	LOC118414936
rna-XM_035841474.1	LOC118430517
rna-XM_035842090.1	LOC118430999
rna-XM_035842211.1	LOC118431081
rna-XM_035837008.1	LOC118427296
rna-XM_035837035.1	LOC118427306
rna-XM_035842319.1	LOC118431164
rna-XM_035801685.1	LOC118403140
rna-XM_035843536.1	LOC118432017
rna-XM_035843649.1	LOC118432094
rna-XM_035843935.1	LOC118432290
rna-XM_035843866.1	LOC118432290
rna-XM_035843756.1	LOC118432189
rna-XM_035801443.1	LOC118432819
rna-XM_035801560.1	LOC118403076
rna-XM_035844362.1	LOC118432714
rna-XM_035843210.1	LOC118431802
rna-XM_035844051.1	LOC118432438
rna-XM_035843332.1	LOC118431876
rna-XM_035843412.1	LOC118431876
rna-XM_035844163.1	LOC118432521
rna-XM_035844271.1	LOC118432604
rna-XM_035841825.1	LOC118430767
rna-XM_035841902.1	LOC118430767
rna-XM_035841969.1	LOC118430767
rna-XM_035841711.1	LOC118430681
rna-XM_035843074.1	LOC118431632
rna-XM_035842910.1	LOC118431632
rna-XM_035842990.1	LOC118431632
rna-XM_035842405.1	LOC118431259
rna-XM_035842471.1	LOC118431259
rna-XM_035842656.1	LOC118431259
rna-XM_035842727.1	LOC118431259
rna-XM_035842799.1	LOC118431259
rna-XM_035842566.1	LOC118431259
rna-XM_035841595.1	LOC118430589
rna-XM_035840427.1	LOC118429789
rna-XM_035840433.1	LOC118429817
rna-XM_035840457.1	LOC118429833
rna-XM_035840448.1	LOC118429833
rna-XM_035840438.1	LOC118429833
rna-XM_035840466.1	LOC118429833
rna-XM_035840432.1	LOC118429801
rna-XM_035812076.1	LOC118410365
rna-XM_035812056.1	LOC118410365
rna-XM_035812064.1	LOC118410365
rna-XM_035812071.1	LOC118410365
rna-XM_035812109.1	LOC118410402
rna-XM_035812100.1	LOC118410402
rna-XM_035812088.1	LOC118410393
rna-XM_035826189.1	LOC118419671
rna-XM_035835230.1	LOC118425755
rna-XM_035836032.1	LOC118425755
rna-XM_035839965.1	LOC118429467
rna-XM_035839956.1	LOC118429467
rna-XM_035839973.1	LOC118429467
rna-XM_035839985.1	LOC118429486
rna-XM_035839993.1	LOC118429486
rna-XM_035823025.1	LOC118417457
rna-XM_035837060.1	LOC118427322
rna-XM_035837106.1	LOC118427356
rna-XM_035834943.1	LOC118425833
rna-XM_035814359.1	LOC118411853
rna-XM_035814344.1	LOC118411853
rna-XM_035814382.1	LOC118411853
rna-XM_035814352.1	LOC118411853
rna-XM_035814367.1	LOC118411853
rna-XM_035814375.1	LOC118411853
rna-XM_035837226.1	LOC118427423
rna-XM_035840002.1	LOC118429502
rna-XM_035822924.1	LOC118417367
rna-XM_035822856.1	LOC118417324
rna-XM_035822935.1	LOC118417379
rna-XM_035822913.1	LOC118417358
rna-XM_035822869.1	LOC118417329
rna-XM_035822894.1	LOC118417329
rna-XM_035822886.1	LOC118417329
rna-XM_035822878.1	LOC118417329
rna-XM_035822902.1	LOC118417329
rna-XM_035841340.1	LOC118430462
rna-XM_035818210.1	LOC118414278
rna-XM_035818224.1	LOC118414284
rna-XM_035811903.1	LOC118410313
rna-XM_035811894.1	LOC118410313
rna-XM_035811867.1	LOC118410299
rna-XM_035811883.1	LOC118410305
rna-XM_035811916.1	LOC118410326
rna-XM_035811927.1	LOC118410326
rna-XM_035817054.1	LOC118413528
rna-XM_035817066.1	LOC118413538
rna-XM_035817077.1	LOC118413548
rna-XM_035837235.1	LOC118427434
rna-XM_035816730.1	LOC118413372
rna-XM_035836387.1	LOC118426837
rna-XM_035837248.1	LOC118427443
rna-XM_035824008.1	LOC118418162
rna-XM_035824001.1	LOC118418162
rna-XM_035824015.1	LOC118418162
rna-XM_035829672.1	LOC118422138
rna-XM_035829657.1	LOC118422138
rna-XM_035829664.1	LOC118422138
rna-XM_035837274.1	LOC118427457
rna-XM_035817503.1	LOC118413894
rna-XM_035817430.1	LOC118413854
rna-XM_035817451.1	LOC118413859
rna-XM_035817471.1	LOC118413859
rna-XM_035817479.1	LOC118413859
rna-XM_035817484.1	LOC118413859
rna-XM_035817490.1	LOC118413859
rna-XM_035817443.1	LOC118413859
rna-XM_035817462.1	LOC118413859
rna-XM_035837298.1	LOC118427474
rna-XM_035809618.1	LOC118408736
rna-XM_035809686.1	LOC118408736
rna-XM_035814274.1	LOC118411764
rna-XM_035814268.1	LOC118411764
rna-XM_035814260.1	LOC118411764
rna-XM_035814252.1	LOC118411764
rna-XM_035822472.1	LOC118417078
rna-XM_035822462.1	LOC118417078
rna-XM_035838468.1	LOC118428414
rna-XM_035838481.1	LOC118428414
rna-XM_035838492.1	LOC118428430
rna-XM_035830809.1	LOC118422930
rna-XM_035827805.1	LOC118420792
rna-XM_035827789.1	LOC118420792
rna-XM_035827797.1	LOC118420792
rna-XM_035837308.1	LOC118427483
rna-XM_035831467.1	LOC118423353
rna-XM_035838480.1	LOC118428398
rna-XM_035810259.1	LOC118409315
rna-XM_035810269.1	LOC118409315
rna-XM_035810278.1	LOC118409325
rna-XM_035810287.1	LOC118409325
rna-XM_035810246.1	LOC118409308
rna-XM_035810300.1	LOC118409336
rna-XM_035810213.1	LOC118409295
rna-XM_035810223.1	LOC118409295
rna-XM_035810232.1	LOC118409295
rna-XM_035837352.1	LOC118427511
rna-XM_035822325.1	LOC118416996
rna-XM_035822317.1	LOC118416996
rna-XM_035822267.1	LOC118416937
rna-XM_035822256.1	LOC118416937
rna-XM_035822263.1	LOC118416937
rna-XM_035822268.1	LOC118416937
rna-XM_035822295.1	LOC118416985
rna-XM_035822285.1	LOC118416985
rna-XM_035822304.1	LOC118416985
rna-XM_035822365.1	LOC118417023
rna-XM_035822338.1	LOC118417011
rna-XM_035822379.1	LOC118417028
rna-XM_035822350.1	LOC118417019
rna-XM_035822271.1	LOC118416976
rna-XM_035811508.1	LOC118410034
rna-XM_035811499.1	LOC118410034
rna-XM_035811316.1	LOC118409922
rna-XM_035811335.1	LOC118409922
rna-XM_035811378.1	LOC118409922
rna-XM_035811383.1	LOC118409922
rna-XM_035811416.1	LOC118409922
rna-XM_035811426.1	LOC118409922
rna-XM_035811400.1	LOC118409922
rna-XM_035811343.1	LOC118409922
rna-XM_035811352.1	LOC118409922
rna-XM_035811361.1	LOC118409922
rna-XM_035811392.1	LOC118409922
rna-XM_035811408.1	LOC118409922
rna-XM_035811326.1	LOC118409922
rna-XM_035811435.1	LOC118409922
rna-XM_035811442.1	LOC118409922
rna-XM_035811369.1	LOC118409922
rna-XM_035811450.1	LOC118409922
rna-XM_035811689.1	LOC118410153
rna-XM_035811533.1	LOC118410052
rna-XM_035811586.1	LOC118410094
rna-XM_035811596.1	LOC118410094
rna-XM_035811462.1	LOC118410010
rna-XM_035811478.1	LOC118410010
rna-XM_035811469.1	LOC118410010
rna-XM_035811486.1	LOC118410010
rna-XM_035811712.1	LOC118410171
rna-XM_035811700.1	LOC118410164
rna-XM_035811631.1	LOC118410109
rna-XM_035811641.1	LOC118410109
rna-XM_035811623.1	LOC118410109
rna-XM_035811520.1	LOC118410046
rna-XM_035811559.1	LOC118410063
rna-XM_035811567.1	LOC118410063
rna-XM_035811545.1	LOC118410063
rna-XM_035811552.1	LOC118410063
rna-XM_035811577.1	LOC118410063
rna-XM_035811609.1	LOC118410104
rna-XM_035811662.1	LOC118410127
rna-XM_035811653.1	LOC118410127
rna-XM_035811672.1	LOC118410127
rna-XM_035811670.1	LOC118410127
rna-XM_035811679.1	LOC118410127
rna-XM_035811741.1	LOC118410181
rna-XM_035811724.1	LOC118410181
rna-XM_035811732.1	LOC118410181
rna-XM_035836362.1	LOC118426818
rna-XM_035836353.1	LOC118426818
rna-XM_035829407.1	LOC118421899
rna-XM_035829357.1	LOC118421852
rna-XM_035829379.1	LOC118421852
rna-XM_035829372.1	LOC118421852
rna-XM_035829386.1	LOC118421852
rna-XM_035829364.1	LOC118421852
rna-XM_035829396.1	LOC118421887
rna-XM_035838195.1	LOC118428193
rna-XM_035836401.1	LOC118426846
rna-XM_035838226.1	LOC118428214
rna-XM_035836555.1	LOC118426905
rna-XM_035836504.1	LOC118426905
rna-XM_035836532.1	LOC118426905
rna-XM_035836546.1	LOC118426905
rna-XM_035836523.1	LOC118426905
rna-XM_035836514.1	LOC118426905
rna-XM_035836537.1	LOC118426905
rna-XM_035836562.1	LOC118426905
rna-XM_035836412.1	LOC118426852
rna-XM_035836419.1	LOC118426852
rna-XM_035836428.1	LOC118426852
rna-XM_035836792.1	LOC118427151
rna-XM_035836679.1	LOC118427038
rna-XM_035836721.1	LOC118427081
rna-XM_035836690.1	LOC118427049
rna-XM_035836480.1	LOC118426888
rna-XM_035836743.1	LOC118427104
rna-XM_035836448.1	LOC118426870
rna-XM_035836466.1	LOC118426870
rna-XM_035836439.1	LOC118426870
rna-XM_035836456.1	LOC118426870
rna-XM_035836596.1	LOC118426954
rna-XM_035836589.1	LOC118426954
rna-XM_035836617.1	LOC118426954
rna-XM_035836625.1	LOC118426954
rna-XM_035836610.1	LOC118426954
rna-XM_035836602.1	LOC118426954
rna-XM_035836771.1	LOC118427115
rna-XM_035836754.1	LOC118427115
rna-XM_035836762.1	LOC118427115
rna-XM_035836491.1	LOC118426895
rna-XM_035836579.1	LOC118426938
rna-XM_035836573.1	LOC118426938
rna-XM_035836803.1	LOC118427162
rna-XM_035838365.1	LOC118428321
