Orthogroup	ORYLA	XENTR
OG0000077	ORYLA17450	XENTR04757
OG0000077	ORYLA17911, ORYLA04823	XENTR13588
OG0000078	ORYLA13083	XENTR05046
OG0000078	ORYLA13994, ORYLA10833	XENTR08953, XENTR08952
OG0000079	ORYLA09899	XENTR07112, XENTR07113, XENTR07163
OG0000079	ORYLA15778	XENTR03342
OG0000079	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	XENTR03648
OG0000079	ORYLA02351	XENTR08294
OG0000079	ORYLA01210, ORYLA04604	XENTR03649
OG0000079	ORYLA18726	XENTR01194
OG0000079	ORYLA13165	XENTR15371
OG0000080	ORYLA09642, ORYLA12801	XENTR15502, XENTR19201, XENTR02957, XENTR17777, XENTR19137, XENTR07861, XENTR08066
OG0000081	ORYLA17325	XENTR05089
OG0000081	ORYLA13622	XENTR04318
OG0000081	ORYLA12409	XENTR10285
OG0000081	ORYLA04160	XENTR00627
OG0000082	ORYLA02580	XENTR16096
OG0000082	ORYLA01470	XENTR01624, XENTR01625
OG0000082	ORYLA16249, ORYLA15676	XENTR10144, XENTR10158, XENTR12929
OG0000082	ORYLA03293	XENTR10095
OG0000082	ORYLA05560	XENTR10628
OG0000083	ORYLA04024	XENTR04370
OG0000083	ORYLA20424	XENTR05647
OG0000084	ORYLA03408, ORYLA10403	XENTR14395
OG0000084	ORYLA17750, ORYLA02676	XENTR14216, XENTR02688
OG0000084	ORYLA07195	XENTR03539
OG0000084	ORYLA01287	XENTR09724
OG0000084	ORYLA00399, ORYLA18720, ORYLA19616	XENTR05567
OG0000084	ORYLA17981, ORYLA02328	XENTR06450
OG0000085	ORYLA01683, ORYLA05503	XENTR01729
OG0000085	ORYLA09818	XENTR03138
OG0000085	ORYLA03740	XENTR04052
OG0000085	ORYLA02606	XENTR12507
OG0000085	ORYLA17874	XENTR00852
OG0000085	ORYLA06168	XENTR15005
OG0000085	ORYLA01458	XENTR14407
OG0000085	ORYLA09387	XENTR15163
OG0000085	ORYLA11376	XENTR04222
OG0000085	ORYLA17935	XENTR00809
OG0000085	ORYLA02607	XENTR12508
OG0000085	ORYLA03741	XENTR04053
OG0000085	ORYLA02243, ORYLA05178	XENTR12352, XENTR12351
OG0000087	ORYLA07293	XENTR17246
OG0000087	ORYLA15868, ORYLA15867	XENTR06016
OG0000088	ORYLA04999, ORYLA08099	XENTR13149
OG0000088	ORYLA12098	XENTR04460
OG0000088	ORYLA15363	XENTR16769
OG0000088	ORYLA09175	XENTR11326
OG0000088	ORYLA13524	XENTR09069
OG0000089	ORYLA11332	XENTR04109
OG0000090	ORYLA02080, ORYLA06082	XENTR11768
OG0000090	ORYLA01746	XENTR06545
OG0000091	ORYLA02531	XENTR08624
OG0000093	ORYLA18669	XENTR11592
OG0000093	ORYLA15023, ORYLA11108	XENTR02843
OG0000093	ORYLA13845	XENTR08380
OG0000094	ORYLA14179, ORYLA15729	XENTR15752
OG0000094	ORYLA11069	XENTR10717
OG0000094	ORYLA07022, ORYLA13648	XENTR09915
OG0000094	ORYLA16827	XENTR14788
OG0000094	ORYLA18149	XENTR17591
OG0000095	ORYLA20341, ORYLA20340	XENTR00743
OG0000095	ORYLA09081	XENTR06595
OG0000095	ORYLA08748	XENTR15088
OG0000095	ORYLA09168	XENTR09902, XENTR09903, XENTR09904
OG0000095	ORYLA08687	XENTR09412, XENTR09411, XENTR09413, XENTR09426
OG0000096	ORYLA01048	XENTR02028
OG0000096	ORYLA09916	XENTR07076
OG0000096	ORYLA06904	XENTR03113
OG0000096	ORYLA13956	XENTR02339
OG0000096	ORYLA11296	XENTR11518
OG0000096	ORYLA08870	XENTR01880
OG0000096	ORYLA15103	XENTR18353
OG0000096	ORYLA16842	XENTR11491
OG0000096	ORYLA19281	XENTR11633
OG0000096	ORYLA12353	XENTR16018
OG0000096	ORYLA17186	XENTR14119
OG0000096	ORYLA10017	XENTR17893
OG0000098	ORYLA17178, ORYLA07954	XENTR05433
OG0000098	ORYLA09777	XENTR18578, XENTR17176
OG0000098	ORYLA12605	XENTR13233
OG0000098	ORYLA14929, ORYLA14928, ORYLA12061	XENTR09318
OG0000098	ORYLA17722, ORYLA17721	XENTR06987
OG0000099	ORYLA20429	XENTR05643
OG0000099	ORYLA04253, ORYLA01278	XENTR00672
OG0000099	ORYLA03578, ORYLA04559	XENTR05782
OG0000099	ORYLA01343	XENTR15897, XENTR15898
OG0000099	ORYLA05907, ORYLA01597	XENTR08245
OG0000099	ORYLA03439	XENTR06050
OG0000099	ORYLA11498, ORYLA05408	XENTR16324
OG0000099	ORYLA05964	XENTR11719
OG0000099	ORYLA03167, ORYLA04063	XENTR12540
OG0000101	ORYLA12058	XENTR09885
OG0000101	ORYLA09166, ORYLA09165	XENTR10545
OG0000101	ORYLA09845	XENTR08772
OG0000101	ORYLA13979	XENTR05240
OG0000101	ORYLA09844, ORYLA08653, ORYLA08654	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423
OG0000102	ORYLA19358	XENTR10759
OG0000102	ORYLA00094	XENTR05530
OG0000102	ORYLA18027, ORYLA02390, ORYLA02592	XENTR17165
OG0000103	ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507	XENTR06370, XENTR18537, XENTR03858
OG0000103	ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406
OG0000103	ORYLA17049	XENTR09120
OG0000103	ORYLA00063, ORYLA17050	XENTR09119
OG0000103	ORYLA16263, ORYLA00786	XENTR01361
OG0000103	ORYLA17085, ORYLA00059	XENTR05614
OG0000104	ORYLA03680	XENTR05699
OG0000104	ORYLA06159	XENTR03188
OG0000104	ORYLA08226	XENTR10251
OG0000104	ORYLA03679	XENTR05698
OG0000104	ORYLA09408	XENTR07142
OG0000104	ORYLA14236	XENTR02594
OG0000104	ORYLA14756, ORYLA10856	XENTR10789
OG0000104	ORYLA20094	XENTR04181
OG0000106	ORYLA15151, ORYLA15152	XENTR07760
OG0000106	ORYLA06558, ORYLA09282	XENTR12551
OG0000106	ORYLA06794	XENTR07802
OG0000106	ORYLA03966, ORYLA04364	XENTR04047
OG0000106	ORYLA07953	XENTR14694
OG0000106	ORYLA05764	XENTR12158
OG0000106	ORYLA14913, ORYLA14914	XENTR05297
OG0000108	ORYLA09100	XENTR11663, XENTR11664
OG0000108	ORYLA03443, ORYLA03444	XENTR06039
OG0000108	ORYLA16484, ORYLA08061	XENTR06931
OG0000108	ORYLA07077	XENTR12385
OG0000108	ORYLA15731, ORYLA13754	XENTR06227
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052	XENTR04384
OG0000110	ORYLA03470	XENTR09458
OG0000111	ORYLA16810	XENTR01487
OG0000111	ORYLA16333, ORYLA00657	XENTR04814
OG0000111	ORYLA18197, ORYLA16684	XENTR07587
OG0000111	ORYLA01366	XENTR13395
OG0000111	ORYLA07106, ORYLA09236	XENTR04629
OG0000111	ORYLA01992	XENTR12868
OG0000111	ORYLA04883	XENTR04110
OG0000111	ORYLA16219	XENTR04628, XENTR18140
OG0000113	ORYLA17645, ORYLA13433	XENTR00307
OG0000113	ORYLA10928, ORYLA14685, ORYLA14684	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049, XENTR14052
OG0000113	ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	XENTR14043
OG0000114	ORYLA01884, ORYLA05836	XENTR15267
OG0000114	ORYLA14037, ORYLA20223	XENTR18851
OG0000114	ORYLA07424, ORYLA10203	XENTR00272
OG0000114	ORYLA00753, ORYLA04661	XENTR08858
OG0000114	ORYLA14079	XENTR12456
OG0000114	ORYLA02708	XENTR00845
OG0000114	ORYLA14069	XENTR00844
OG0000114	ORYLA20181	XENTR00843
OG0000114	ORYLA17626, ORYLA17625	XENTR01175
OG0000114	ORYLA15653	XENTR08055
OG0000115	ORYLA10019, ORYLA12386	XENTR10985
OG0000116	ORYLA09389	XENTR15162
OG0000116	ORYLA19541	XENTR12530
OG0000117	ORYLA13253	XENTR11526
OG0000117	ORYLA15132	XENTR09867
OG0000119	ORYLA06828, ORYLA09873	XENTR05393
OG0000119	ORYLA13916	XENTR05242
OG0000119	ORYLA07823	XENTR06871
OG0000119	ORYLA09647	XENTR00115
OG0000119	ORYLA14223, ORYLA16119	XENTR07107
OG0000119	ORYLA05654	XENTR12433
OG0000119	ORYLA09477	XENTR01125
OG0000119	ORYLA05169	XENTR14071
OG0000120	ORYLA02745, ORYLA18396	XENTR17173
OG0000120	ORYLA18874	XENTR14772
OG0000120	ORYLA01786, ORYLA01787	XENTR05369
OG0000121	ORYLA00510, ORYLA01379	XENTR04902
OG0000121	ORYLA07858	XENTR18080
OG0000121	ORYLA19087, ORYLA18511	XENTR04864
OG0000121	ORYLA06690	XENTR08396
OG0000121	ORYLA06688	XENTR08397
OG0000122	ORYLA07892, ORYLA16400	XENTR06907
OG0000122	ORYLA09254, ORYLA06471	XENTR17281
OG0000122	ORYLA17983	XENTR02708
OG0000122	ORYLA02410, ORYLA19820, ORYLA19819	XENTR14715
OG0000122	ORYLA01684, ORYLA06197	XENTR01730
OG0000122	ORYLA08626, ORYLA09819	XENTR03137
OG0000122	ORYLA20153	XENTR03802
OG0000123	ORYLA19007	XENTR09572
OG0000123	ORYLA01318, ORYLA03924	XENTR17140
OG0000123	ORYLA17749	XENTR02182
OG0000123	ORYLA18505	XENTR06889
OG0000123	ORYLA02793, ORYLA01508	XENTR13577
OG0000123	ORYLA04317, ORYLA01144	XENTR10906
OG0000124	ORYLA01264	XENTR05926
OG0000124	ORYLA16407	XENTR10247
OG0000124	ORYLA16733	XENTR00962
OG0000124	ORYLA07798	XENTR04813
OG0000124	ORYLA14227	XENTR09248
OG0000124	ORYLA14228, ORYLA16019	XENTR09249
OG0000124	ORYLA04689	XENTR01638
OG0000124	ORYLA11954	XENTR13084
OG0000124	ORYLA03395, ORYLA00019, ORYLA12516	XENTR11997
OG0000125	ORYLA06139	XENTR01739
OG0000125	ORYLA06133	XENTR01735
OG0000125	ORYLA07833	XENTR14091
OG0000125	ORYLA15765, ORYLA14368	XENTR08560
OG0000125	ORYLA01977	XENTR01738
OG0000125	ORYLA08228, ORYLA17147	XENTR14098
OG0000125	ORYLA12115	XENTR05425
OG0000125	ORYLA15093	XENTR08956
OG0000126	ORYLA10750	XENTR03459
OG0000126	ORYLA01228	XENTR13788
OG0000126	ORYLA13510	XENTR00416
OG0000126	ORYLA09545	XENTR02718
OG0000126	ORYLA01000	XENTR02062
OG0000126	ORYLA09118	XENTR14632
OG0000126	ORYLA02980	XENTR05061
OG0000126	ORYLA13012	XENTR11942
OG0000126	ORYLA19785	XENTR13975
OG0000126	ORYLA05724, ORYLA19714, ORYLA14802	XENTR08532
OG0000127	ORYLA09546	XENTR02720
OG0000127	ORYLA01017	XENTR03441
OG0000127	ORYLA13298	XENTR09025
OG0000127	ORYLA18247	XENTR10923
OG0000127	ORYLA09922	XENTR12718
OG0000127	ORYLA05476, ORYLA10382	XENTR18212
OG0000127	ORYLA11714	XENTR03639
OG0000127	ORYLA16210	XENTR18292
OG0000127	ORYLA09241	XENTR04635, XENTR04636, XENTR18893
OG0000127	ORYLA16687	XENTR01486
OG0000127	ORYLA17012	XENTR04784
OG0000127	ORYLA18446, ORYLA16683	XENTR07585
OG0000128	ORYLA17289	XENTR09496, XENTR10668
OG0000128	ORYLA03587	XENTR08486, XENTR08487
OG0000128	ORYLA06619, ORYLA09314	XENTR04418
OG0000129	ORYLA19656, ORYLA05200, ORYLA05199	XENTR13439
OG0000129	ORYLA05198, ORYLA07545	XENTR09476
OG0000129	ORYLA18786	XENTR00152
OG0000129	ORYLA11464, ORYLA10766	XENTR06673
OG0000129	ORYLA18999, ORYLA18998	XENTR11866, XENTR11868, XENTR11869
OG0000129	ORYLA04565, ORYLA03107	XENTR14278
OG0000129	ORYLA04189, ORYLA04190	XENTR11921, XENTR18992
OG0000129	ORYLA07452	XENTR15519
OG0000129	ORYLA06890	XENTR06232
OG0000130	ORYLA06999	XENTR04495
OG0000130	ORYLA11637	XENTR07613
OG0000130	ORYLA11367	XENTR03572
OG0000130	ORYLA18984	XENTR12880
OG0000130	ORYLA14309, ORYLA14308	XENTR09655
OG0000130	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896	XENTR07979
OG0000130	ORYLA04654	XENTR07151
OG0000130	ORYLA19050, ORYLA09312	XENTR03234
OG0000130	ORYLA09567, ORYLA01013	XENTR02051
OG0000130	ORYLA17513, ORYLA02633, ORYLA02632	XENTR08843
OG0000130	ORYLA08153, ORYLA04772	XENTR10120
OG0000131	ORYLA02651, ORYLA17218	XENTR10944
OG0000131	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254
OG0000131	ORYLA12828	XENTR03272
OG0000132	ORYLA08009	XENTR04795
OG0000136	ORYLA05588	XENTR15528
OG0000136	ORYLA07175, ORYLA19480	XENTR11845
OG0000137	ORYLA01561, ORYLA05405	XENTR10738
OG0000137	ORYLA11449	XENTR07993, XENTR07994
OG0000137	ORYLA20491	XENTR04900
OG0000137	ORYLA06196	XENTR11062
OG0000137	ORYLA16275	XENTR17418
OG0000137	ORYLA08706	XENTR10667
OG0000139	ORYLA03997	XENTR06324
OG0000140	ORYLA08885	XENTR17095
OG0000140	ORYLA14990	XENTR01606
OG0000140	ORYLA14844, ORYLA14843	XENTR08332, XENTR14015, XENTR14016, XENTR07655
OG0000140	ORYLA14846	XENTR07661, XENTR07660
OG0000140	ORYLA19052	XENTR01360, XENTR07654
OG0000140	ORYLA14994	XENTR00385
OG0000140	ORYLA19713	XENTR18191
OG0000141	ORYLA12784	XENTR03452
OG0000141	ORYLA10524	XENTR09008
OG0000141	ORYLA18451	XENTR08297, XENTR02739
OG0000141	ORYLA15273	XENTR13160
OG0000142	ORYLA08857	XENTR10224, XENTR10223, XENTR07681
OG0000142	ORYLA16620	XENTR15206
OG0000142	ORYLA01917, ORYLA05889	XENTR12932
OG0000142	ORYLA06988	XENTR08172
OG0000142	ORYLA13949	XENTR16130
OG0000145	ORYLA09628, ORYLA13269	XENTR18168, XENTR17882
OG0000147	ORYLA06944, ORYLA12833	XENTR03268
OG0000147	ORYLA15636	XENTR13018
OG0000147	ORYLA05633	XENTR02156
OG0000147	ORYLA11702, ORYLA12687, ORYLA12688	XENTR12287
OG0000147	ORYLA13100	XENTR01301
OG0000147	ORYLA13101	XENTR12003
OG0000147	ORYLA18182	XENTR00602
OG0000147	ORYLA10192	XENTR15311
OG0000148	ORYLA15726, ORYLA20251	XENTR10464
OG0000148	ORYLA14206, ORYLA15625	XENTR17112
OG0000148	ORYLA10888, ORYLA14723	XENTR02369
OG0000148	ORYLA14171	XENTR07951
OG0000148	ORYLA14204, ORYLA15626	XENTR11222
OG0000148	ORYLA03132	XENTR06966
OG0000148	ORYLA14172	XENTR07952
OG0000148	ORYLA10887, ORYLA14722	XENTR02368
OG0000149	ORYLA17290	XENTR03422
OG0000149	ORYLA17652	XENTR03423
OG0000149	ORYLA15235, ORYLA15236, ORYLA12701	XENTR01442
OG0000149	ORYLA20319	XENTR00579
OG0000149	ORYLA19729	XENTR04855
OG0000151	ORYLA02429	XENTR06165
OG0000151	ORYLA18300	XENTR12078
OG0000151	ORYLA01900, ORYLA08949	XENTR11745
OG0000151	ORYLA01789	XENTR14804
OG0000151	ORYLA08191, ORYLA17153	XENTR06918
OG0000151	ORYLA15978, ORYLA13920	XENTR07090
OG0000151	ORYLA08402, ORYLA09669	XENTR00143, XENTR00142
OG0000151	ORYLA02467, ORYLA17249	XENTR06824
OG0000151	ORYLA13261	XENTR00446, XENTR00447
OG0000151	ORYLA02929	XENTR18335
OG0000153	ORYLA07634, ORYLA07633, ORYLA07635, ORYLA07636	XENTR04393
OG0000153	ORYLA05578, ORYLA05577	XENTR14583, XENTR14584
OG0000153	ORYLA07896, ORYLA07897, ORYLA07844, ORYLA07894	XENTR14230
OG0000154	ORYLA04056	XENTR11406
OG0000154	ORYLA00974	XENTR12586
OG0000155	ORYLA11669, ORYLA10177, ORYLA11879	XENTR03823
OG0000155	ORYLA01962	XENTR18176
OG0000155	ORYLA05131	XENTR05745
OG0000157	ORYLA17521	XENTR09579
OG0000157	ORYLA13610, ORYLA10318, ORYLA10319	XENTR08086
OG0000157	ORYLA17522	XENTR09581, XENTR09580
OG0000157	ORYLA15668	XENTR02559
OG0000157	ORYLA19374	XENTR07059
OG0000157	ORYLA02711	XENTR00873
OG0000157	ORYLA13713	XENTR07056, XENTR07057
OG0000157	ORYLA11173	XENTR02846
OG0000157	ORYLA15669	XENTR02558
OG0000157	ORYLA12434	XENTR09559
OG0000158	ORYLA13317, ORYLA13316, ORYLA00712	XENTR11952
OG0000158	ORYLA13320, ORYLA06673	XENTR09918
OG0000158	ORYLA13322	XENTR04676
OG0000158	ORYLA13321	XENTR04675
OG0000158	ORYLA13315, ORYLA13314	XENTR11953
OG0000158	ORYLA06675	XENTR17680
OG0000158	ORYLA06677	XENTR15601
OG0000158	ORYLA16215	XENTR17930
OG0000158	ORYLA04882	XENTR04115
OG0000158	ORYLA09237, ORYLA07104	XENTR04631
OG0000159	ORYLA09075	XENTR09320, XENTR09321
OG0000159	ORYLA02062, ORYLA11501, ORYLA06048	XENTR09386
OG0000159	ORYLA02590, ORYLA18122	XENTR07751
OG0000160	ORYLA15840	XENTR02472
OG0000160	ORYLA02669, ORYLA17886	XENTR00861
OG0000160	ORYLA02668, ORYLA17884	XENTR00862
OG0000162	ORYLA08646	XENTR08764
OG0000162	ORYLA15709, ORYLA20151	XENTR03804
OG0000162	ORYLA06708, ORYLA08846	XENTR01873
OG0000162	ORYLA19262, ORYLA08212	XENTR02753
OG0000163	ORYLA00631	XENTR03897
OG0000163	ORYLA16749, ORYLA00152	XENTR06574
OG0000163	ORYLA08374, ORYLA16276	XENTR17419
OG0000163	ORYLA16748, ORYLA00153	XENTR06573
OG0000163	ORYLA16983, ORYLA16982	XENTR03895
OG0000163	ORYLA08243, ORYLA08244	XENTR10844
OG0000163	ORYLA05623, ORYLA01820	XENTR03341
OG0000164	ORYLA18109	XENTR17370
OG0000164	ORYLA02097, ORYLA18775	XENTR11443
OG0000164	ORYLA17709	XENTR03405
OG0000164	ORYLA13180	XENTR11930
OG0000165	ORYLA19750	XENTR15301
OG0000165	ORYLA01240, ORYLA03912	XENTR13043
OG0000165	ORYLA01443, ORYLA19505	XENTR16873, XENTR11658
OG0000165	ORYLA01245	XENTR00720
OG0000165	ORYLA12054	XENTR04481
OG0000165	ORYLA18161	XENTR04329
OG0000165	ORYLA12055	XENTR18883
OG0000165	ORYLA12173	XENTR08529
OG0000165	ORYLA02716, ORYLA17333, ORYLA17334	XENTR02768
OG0000165	ORYLA12984	XENTR13290, XENTR13289
OG0000165	ORYLA01002	XENTR02058
OG0000165	ORYLA01003	XENTR02059
OG0000165	ORYLA07278, ORYLA04321	XENTR19075
OG0000165	ORYLA06919	XENTR04395
OG0000165	ORYLA09488	XENTR09345
OG0000166	ORYLA16752	XENTR01839
OG0000166	ORYLA03503	XENTR14691
OG0000166	ORYLA02712, ORYLA02713	XENTR00874, XENTR00875
OG0000166	ORYLA12775	XENTR00043
OG0000166	ORYLA00549	XENTR01855
OG0000167	ORYLA20275	XENTR16865
OG0000167	ORYLA20276	XENTR16863
OG0000167	ORYLA15498	XENTR18214
OG0000167	ORYLA06766	XENTR04642, XENTR04643
OG0000167	ORYLA11713	XENTR03633
OG0000167	ORYLA10617	XENTR12761
OG0000167	ORYLA10277	XENTR09151
OG0000167	ORYLA02111	XENTR05471
OG0000167	ORYLA16156, ORYLA14005	XENTR02446
OG0000167	ORYLA07114	XENTR12175
OG0000167	ORYLA11938	XENTR11177
OG0000168	ORYLA16346	XENTR11485
OG0000168	ORYLA15128, ORYLA12100	XENTR09871
OG0000168	ORYLA13628	XENTR11542
OG0000168	ORYLA02944, ORYLA17507	XENTR17377
OG0000168	ORYLA06652, ORYLA13431	XENTR00071
OG0000168	ORYLA12906, ORYLA10223	XENTR05864
OG0000168	ORYLA07700	XENTR04725
OG0000168	ORYLA20030, ORYLA20029	XENTR00625
OG0000168	ORYLA03403	XENTR02065
OG0000169	ORYLA05027	XENTR07575
OG0000169	ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612	XENTR17682, XENTR17683, XENTR17684, XENTR17885
OG0000171	ORYLA08117	XENTR10513
OG0000171	ORYLA10775, ORYLA01499	XENTR07909
OG0000171	ORYLA03475	XENTR12901
OG0000171	ORYLA11273	XENTR11514
OG0000171	ORYLA07855	XENTR09537
OG0000171	ORYLA00842, ORYLA07412	XENTR13400, XENTR13399
OG0000171	ORYLA00507	XENTR05662
OG0000172	ORYLA14905	XENTR05272
OG0000172	ORYLA14355	XENTR03780
OG0000172	ORYLA08506, ORYLA09443, ORYLA09676	XENTR04175, XENTR04174, XENTR04177
OG0000172	ORYLA12248	XENTR16551
OG0000172	ORYLA14003	XENTR06583
OG0000173	ORYLA05837	XENTR18313
OG0000173	ORYLA04181	XENTR17877
OG0000173	ORYLA13115, ORYLA06590	XENTR06255
OG0000173	ORYLA06914	XENTR06090
OG0000173	ORYLA03510	XENTR08570
OG0000173	ORYLA06833	XENTR13645
OG0000173	ORYLA09725	XENTR00648
OG0000173	ORYLA09722, ORYLA12289	XENTR00654
OG0000173	ORYLA13837, ORYLA19372	XENTR17945
OG0000173	ORYLA02059	XENTR13599
OG0000173	ORYLA11932	XENTR05902
OG0000174	ORYLA18569, ORYLA09218	XENTR18562, XENTR12376
OG0000174	ORYLA19814	XENTR02208
OG0000174	ORYLA06450	XENTR06550
OG0000174	ORYLA09402	XENTR10386
OG0000175	ORYLA13694	XENTR03000
OG0000175	ORYLA09065	XENTR09335
OG0000175	ORYLA06318	XENTR04649
OG0000175	ORYLA14503, ORYLA14504	XENTR10033
OG0000176	ORYLA03588, ORYLA04239, ORYLA00196, ORYLA08550, ORYLA08498, ORYLA08497, ORYLA08457, ORYLA08495, ORYLA08573, ORYLA03094, ORYLA18040, ORYLA19872, ORYLA07246, ORYLA10799, ORYLA19556, ORYLA07215, ORYLA18039, ORYLA07245, ORYLA16293, ORYLA07233, ORYLA07210, ORYLA08878, ORYLA08570, ORYLA08160	XENTR05889, XENTR11057, XENTR18962, XENTR09701
OG0000179	ORYLA18117	XENTR01942
OG0000179	ORYLA18062, ORYLA18061	XENTR00560
OG0000179	ORYLA14649	XENTR12119
OG0000179	ORYLA20422	XENTR05649
OG0000179	ORYLA09852	XENTR05414
OG0000179	ORYLA09146	XENTR12627
OG0000180	ORYLA17830	XENTR01179
OG0000180	ORYLA10201	XENTR00269
OG0000180	ORYLA01448	XENTR14458
OG0000180	ORYLA01304, ORYLA04174	XENTR09734
OG0000180	ORYLA03933	XENTR05909
OG0000181	ORYLA13742, ORYLA15752	XENTR06217
OG0000181	ORYLA08335	XENTR02755
OG0000181	ORYLA19060	XENTR07239
OG0000181	ORYLA03346	XENTR03077
OG0000181	ORYLA11594	XENTR09033, XENTR12669
OG0000183	ORYLA03838	XENTR02086
OG0000183	ORYLA10707	XENTR13524
OG0000183	ORYLA07386	XENTR16217
OG0000183	ORYLA03426	XENTR02643
OG0000183	ORYLA09404	XENTR17355
OG0000183	ORYLA03815	XENTR02630
OG0000184	ORYLA13442, ORYLA13444, ORYLA13443	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	ORYLA15712, ORYLA15972	XENTR06208
OG0000185	ORYLA09436	XENTR17890
OG0000185	ORYLA13347, ORYLA06994, ORYLA13348	XENTR03388
OG0000185	ORYLA12658	XENTR09757
OG0000185	ORYLA02266	XENTR04609
OG0000185	ORYLA11753, ORYLA05335	XENTR12734
OG0000186	ORYLA10669	XENTR01631
OG0000188	ORYLA02679, ORYLA17741	XENTR02204
OG0000188	ORYLA00508	XENTR07576, XENTR05663
OG0000190	ORYLA06271	XENTR07782
OG0000190	ORYLA02455	XENTR06828, XENTR06827
OG0000190	ORYLA06273	XENTR07781
OG0000190	ORYLA02454	XENTR06829
OG0000191	ORYLA05227	XENTR05106
OG0000191	ORYLA11475	XENTR05167
OG0000191	ORYLA02113	XENTR13007
OG0000192	ORYLA09752	XENTR01061
OG0000192	ORYLA08947	XENTR03994
OG0000192	ORYLA20454, ORYLA00818	XENTR04308
OG0000192	ORYLA18141	XENTR16408
OG0000192	ORYLA16694	XENTR01771
OG0000193	ORYLA18753	XENTR04027
OG0000193	ORYLA17279	XENTR10942
OG0000193	ORYLA04135	XENTR14503, XENTR02647
OG0000193	ORYLA19839	XENTR19116
OG0000194	ORYLA03335	XENTR14824
OG0000194	ORYLA09317	XENTR18660, XENTR00280
OG0000195	ORYLA09172	XENTR11322, XENTR09909, XENTR17326
OG0000197	ORYLA01697, ORYLA05763	XENTR15908
OG0000197	ORYLA03794, ORYLA06819, ORYLA06817	XENTR03218
OG0000197	ORYLA06818	XENTR03217
OG0000197	ORYLA05867	XENTR15281
OG0000197	ORYLA02119	XENTR12861
OG0000197	ORYLA11398	XENTR09625
OG0000197	ORYLA10168, ORYLA05652	XENTR08202, XENTR08199, XENTR08201
OG0000198	ORYLA19780	XENTR01193, XENTR17668
OG0000198	ORYLA16521	XENTR06767, XENTR06766
OG0000199	ORYLA01155	XENTR07547
OG0000199	ORYLA01148	XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759
OG0000199	ORYLA01150, ORYLA01149, ORYLA01151	XENTR03657, XENTR03659, XENTR19107, XENTR13755, XENTR19071, XENTR19279, XENTR19212, XENTR13752, XENTR13754, XENTR13753
OG0000200	ORYLA18619, ORYLA08930, ORYLA08929	XENTR04983
OG0000200	ORYLA13330	XENTR04984
OG0000200	ORYLA13420	XENTR00101
OG0000200	ORYLA03633	XENTR00252
OG0000201	ORYLA16516, ORYLA00614	XENTR16600, XENTR16601
OG0000201	ORYLA00794	XENTR04781
OG0000201	ORYLA17554	XENTR04564
OG0000201	ORYLA04401	XENTR12187
OG0000201	ORYLA17966	XENTR00868
OG0000202	ORYLA07840, ORYLA16451	XENTR06926
OG0000202	ORYLA05710	XENTR12390
OG0000202	ORYLA09906, ORYLA09907	XENTR08208
OG0000202	ORYLA08109	XENTR10504
OG0000202	ORYLA18114	XENTR02700, XENTR02277
OG0000202	ORYLA17987	XENTR01975, XENTR01974, XENTR01976, XENTR01977
OG0000202	ORYLA07710	XENTR07918
OG0000202	ORYLA01328	XENTR13180
OG0000202	ORYLA04936, ORYLA08130	XENTR02012
OG0000202	ORYLA06184	XENTR17556
OG0000203	ORYLA19611	XENTR04908
OG0000203	ORYLA05651	XENTR08192
OG0000203	ORYLA03787	XENTR03226
OG0000203	ORYLA13132	XENTR09015
OG0000203	ORYLA15645	XENTR08065
OG0000203	ORYLA15587	XENTR04067
OG0000203	ORYLA01434, ORYLA01433	XENTR17118, XENTR17119
OG0000203	ORYLA15574, ORYLA15575	XENTR04083, XENTR08430, XENTR04082, XENTR08431
OG0000204	ORYLA14989	XENTR01607
OG0000204	ORYLA12052	XENTR04482
OG0000204	ORYLA14833, ORYLA12329	XENTR04113
OG0000204	ORYLA11040	XENTR02352
OG0000204	ORYLA14829	XENTR08334
OG0000205	ORYLA10735	XENTR12959
OG0000205	ORYLA04847	XENTR05519
