Orthogroup	ORYLA	SACKO_ok
OG0001469	ORYLA17794	SACKO_06864
OG0001469	ORYLA05419	SACKO_14829
OG0001470	ORYLA03759	SACKO_29094, SACKO_26935
OG0001472	ORYLA05712	SACKO_32963
OG0001472	ORYLA15948	SACKO_05324
OG0001473	ORYLA00647, ORYLA16961, ORYLA16960	SACKO_19103, SACKO_16082, SACKO_16044, SACKO_16047
OG0001474	ORYLA07769	SACKO_22047
OG0001475	ORYLA13842, ORYLA15634	SACKO_18688
OG0001476	ORYLA10593, ORYLA03172, ORYLA04062	SACKO_06016
OG0001478	ORYLA11904	SACKO_22168
OG0001478	ORYLA07755	SACKO_22673
OG0001479	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932	SACKO_02888
OG0001480	ORYLA01857, ORYLA05529, ORYLA05528	SACKO_24426
OG0001481	ORYLA11569, ORYLA10733, ORYLA11881	SACKO_31627
OG0001482	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390	SACKO_10214
OG0001484	ORYLA15816, ORYLA13829, ORYLA13710	SACKO_06239
OG0001485	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318	SACKO_29097, SACKO_18011
OG0001486	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057	SACKO_09648
OG0001487	ORYLA15269, ORYLA05370, ORYLA02156	SACKO_16382
OG0001489	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145	SACKO_14714, SACKO_26616
OG0001490	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495	SACKO_31213
OG0001491	ORYLA19762, ORYLA16648, ORYLA05791, ORYLA05790, ORYLA16773, ORYLA07789	SACKO_19740
OG0001492	ORYLA16834, ORYLA17613	SACKO_03265
OG0001493	ORYLA08069, ORYLA05112	SACKO_14767
OG0001495	ORYLA20241	SACKO_09788, SACKO_09799
OG0001496	ORYLA01505	SACKO_00443, SACKO_23322, SACKO_11691
OG0001498	ORYLA18106, ORYLA18108, ORYLA09403	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456, SACKO_23561
OG0001500	ORYLA07552, ORYLA09604	SACKO_17784
OG0001501	ORYLA10661, ORYLA10605	SACKO_17924
OG0001502	ORYLA17055	SACKO_22382
OG0001503	ORYLA13177	SACKO_02436
OG0001503	ORYLA17046, ORYLA17047	SACKO_18105
OG0001504	ORYLA15456	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647
OG0001505	ORYLA08833, ORYLA07422	SACKO_14128
OG0001506	ORYLA07141, ORYLA16222	SACKO_20284
OG0001507	ORYLA10103, ORYLA04138	SACKO_07854, SACKO_07882
OG0001508	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350	SACKO_27803, SACKO_27807
OG0001510	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247	SACKO_33627
OG0001511	ORYLA03620, ORYLA06342, ORYLA07444	SACKO_25814
OG0001515	ORYLA04533, ORYLA17572	SACKO_03778
OG0001516	ORYLA18645, ORYLA18644	SACKO_14946
OG0001517	ORYLA17447, ORYLA08991	SACKO_25454
OG0001520	ORYLA02116, ORYLA11477	SACKO_20861, SACKO_19292
OG0001521	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177	SACKO_17000
OG0001523	ORYLA11194, ORYLA15086	SACKO_23353
OG0001524	ORYLA00012, ORYLA05046	SACKO_26996
OG0001524	ORYLA12443	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	ORYLA17631	SACKO_22296
OG0001526	ORYLA17247, ORYLA02495, ORYLA16611	SACKO_27619
OG0001527	ORYLA02867	SACKO_08580
OG0001527	ORYLA20388, ORYLA20389	SACKO_08171
OG0001528	ORYLA07415, ORYLA09313, ORYLA06618	SACKO_09485
OG0001529	ORYLA13719, ORYLA14481	SACKO_06915
OG0001530	ORYLA05079, ORYLA18041	SACKO_32722
OG0001531	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926	SACKO_00106
OG0001532	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344	SACKO_29501
OG0001533	ORYLA09911, ORYLA08628, ORYLA09442	SACKO_04654, SACKO_27500, SACKO_27489, SACKO_04656
OG0001534	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726	SACKO_22035
OG0001536	ORYLA02265	SACKO_19636, SACKO_06074
OG0001538	ORYLA05212	SACKO_28388, SACKO_28412
OG0001545	ORYLA02532, ORYLA14957, ORYLA05722	SACKO_27960
OG0001546	ORYLA05229	SACKO_07294
OG0001549	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679	SACKO_15168, SACKO_15171
OG0001550	ORYLA06718, ORYLA09149	SACKO_11380
OG0001551	ORYLA10506, ORYLA10505	SACKO_14902
OG0001552	ORYLA13846	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830
OG0001553	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887	SACKO_14766
OG0001554	ORYLA04069, ORYLA07551	SACKO_27914
OG0001556	ORYLA11749, ORYLA12555, ORYLA11319, ORYLA10498, ORYLA04339	SACKO_31615
OG0001557	ORYLA12490	SACKO_08809
OG0001557	ORYLA14586	SACKO_23724
OG0001558	ORYLA02757, ORYLA18032, ORYLA19384	SACKO_25319
OG0001559	ORYLA05417	SACKO_32399
OG0001559	ORYLA10089, ORYLA11639, ORYLA04343	SACKO_09139
OG0001560	ORYLA18790, ORYLA13615, ORYLA18890	SACKO_24664
OG0001561	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938	SACKO_16712
OG0001562	ORYLA10013	SACKO_29425
OG0001564	ORYLA13495, ORYLA03594, ORYLA01019	SACKO_28888
OG0001565	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237	SACKO_32638
OG0001566	ORYLA11891, ORYLA13548	SACKO_19775
OG0001567	ORYLA13058, ORYLA06494	SACKO_01333, SACKO_23984
OG0001568	ORYLA17084	SACKO_33374
OG0001569	ORYLA12265, ORYLA09574, ORYLA00969	SACKO_29957, SACKO_29944
OG0001570	ORYLA03800	SACKO_25560
OG0001572	ORYLA04283	SACKO_31302
OG0001572	ORYLA15272	SACKO_30400
OG0001574	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807	SACKO_33352
OG0001575	ORYLA17836	SACKO_16093
OG0001576	ORYLA02374, ORYLA12205	SACKO_29281
OG0001578	ORYLA17727, ORYLA00011	SACKO_25675
OG0001580	ORYLA14282, ORYLA15951, ORYLA12668	SACKO_00171
OG0001581	ORYLA10772	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137
OG0001582	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772	SACKO_18815
OG0001583	ORYLA20413, ORYLA00738, ORYLA05062	SACKO_26995
OG0001584	ORYLA13120	SACKO_00066
OG0001589	ORYLA16530	SACKO_25592
OG0001590	ORYLA12337	SACKO_23759, SACKO_21309, SACKO_21282, SACKO_03473
OG0001591	ORYLA01533, ORYLA14099, ORYLA17531	SACKO_13264
OG0001592	ORYLA14815, ORYLA12423, ORYLA01973	SACKO_13065, SACKO_04278, SACKO_13049
OG0001593	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620	SACKO_13940
OG0001596	ORYLA16032	SACKO_27541
OG0001597	ORYLA18712	SACKO_02083
OG0001597	ORYLA20326	SACKO_32914
OG0001599	ORYLA16526, ORYLA16525, ORYLA16314	SACKO_01015
OG0001600	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480	SACKO_01633
OG0001603	ORYLA05894	SACKO_23077
OG0001604	ORYLA07645	SACKO_22259
OG0001604	ORYLA03242	SACKO_08859
OG0001605	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098	SACKO_00179
OG0001606	ORYLA02818, ORYLA02816	SACKO_11769
OG0001606	ORYLA08120	SACKO_12732
OG0001608	ORYLA06019, ORYLA15351	SACKO_01827, SACKO_24291, SACKO_05318, SACKO_28922, SACKO_05268, SACKO_05333
OG0001609	ORYLA09645	SACKO_20157
OG0001609	ORYLA14062	SACKO_20497
OG0001610	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728	SACKO_05583
OG0001611	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043	SACKO_32339
OG0001612	ORYLA05310	SACKO_08058
OG0001613	ORYLA04006, ORYLA00826	SACKO_14908
OG0001614	ORYLA06852	SACKO_12210
OG0001614	ORYLA00725	SACKO_22048
OG0001615	ORYLA15214, ORYLA11232	SACKO_32434
OG0001617	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860	SACKO_32773
OG0001620	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474	SACKO_08656
OG0001621	ORYLA16707, ORYLA16984, ORYLA07730	SACKO_33548
OG0001622	ORYLA04887, ORYLA04886, ORYLA17634	SACKO_24169
OG0001624	ORYLA16062, ORYLA11784, ORYLA15861	SACKO_23228
OG0001625	ORYLA12945, ORYLA00314, ORYLA07325	SACKO_05676
OG0001627	ORYLA03953, ORYLA10776	SACKO_16647
OG0001628	ORYLA04697	SACKO_17702
OG0001629	ORYLA13192, ORYLA18012	SACKO_28536
OG0001632	ORYLA13672, ORYLA19419, ORYLA19418	SACKO_01195
OG0001634	ORYLA02609	SACKO_16111
OG0001634	ORYLA12522, ORYLA03396	SACKO_04773
OG0001635	ORYLA01259, ORYLA08815	SACKO_16856, SACKO_33549
OG0001636	ORYLA19951	SACKO_16147
OG0001638	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381	SACKO_31247
OG0001639	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981	SACKO_26028
OG0001640	ORYLA14203	SACKO_01197
OG0001641	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223	SACKO_24443
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	SACKO_01281
OG0001643	ORYLA03825, ORYLA03280	SACKO_02624
OG0001644	ORYLA05371	SACKO_17026, SACKO_03857
OG0001646	ORYLA07909, ORYLA16380, ORYLA17337, ORYLA14117, ORYLA17976	SACKO_02716
OG0001651	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543	SACKO_21460
OG0001653	ORYLA17508, ORYLA02619	SACKO_07366
OG0001654	ORYLA05273, ORYLA18745	SACKO_11259, SACKO_11277
OG0001655	ORYLA07526, ORYLA08529, ORYLA07560	SACKO_11250
OG0001656	ORYLA16457	SACKO_26228
OG0001659	ORYLA05429, ORYLA10579	SACKO_30434
OG0001660	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222	SACKO_16124
OG0001661	ORYLA09181	SACKO_33933
OG0001662	ORYLA03581	SACKO_01828
OG0001662	ORYLA03609, ORYLA17855	SACKO_27332
OG0001663	ORYLA16035	SACKO_23924, SACKO_09786
OG0001665	ORYLA17183	SACKO_05684
OG0001665	ORYLA00789	SACKO_00376
OG0001666	ORYLA08798	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001667	ORYLA20066, ORYLA06157, ORYLA15447	SACKO_27275
OG0001668	ORYLA18819	SACKO_10356
OG0001669	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696	SACKO_28808, SACKO_18082, SACKO_32494
OG0001670	ORYLA07504, ORYLA00003, ORYLA06243	SACKO_07373
OG0001671	ORYLA14195, ORYLA15872	SACKO_16934, SACKO_16917
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	SACKO_00203
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	SACKO_02320
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	SACKO_13071
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	SACKO_13788, SACKO_12839
OG0001676	ORYLA18322	SACKO_27676
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	SACKO_06479
OG0001677	ORYLA17546	SACKO_02202
OG0001678	ORYLA06156, ORYLA02076, ORYLA20082	SACKO_16336
OG0001682	ORYLA08623	SACKO_16335
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	SACKO_25195
OG0001684	ORYLA06104, ORYLA13071	SACKO_17645
OG0001685	ORYLA01166, ORYLA00356	SACKO_33558
OG0001686	ORYLA00739	SACKO_16171
OG0001687	ORYLA04791, ORYLA04792	SACKO_08415, SACKO_00450, SACKO_08438
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	SACKO_29664
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	SACKO_29533
OG0001690	ORYLA06791	SACKO_24918
OG0001691	ORYLA08257	SACKO_07768
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	SACKO_27055
OG0001694	ORYLA18983, ORYLA20142, ORYLA13856	SACKO_09759
OG0001696	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974	SACKO_26560
OG0001698	ORYLA08427	SACKO_28895
OG0001703	ORYLA15210	SACKO_25670, SACKO_14068
OG0001704	ORYLA20149, ORYLA20150	SACKO_06839, SACKO_06782, SACKO_06808
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	SACKO_16140
OG0001707	ORYLA07066, ORYLA11811	SACKO_27712, SACKO_27719, SACKO_08114
OG0001708	ORYLA09131, ORYLA09132, ORYLA01086	SACKO_22651, SACKO_22657
OG0001709	ORYLA13292, ORYLA03908	SACKO_14450
OG0001711	ORYLA07542, ORYLA05249, ORYLA10094	SACKO_00222, SACKO_00220
OG0001712	ORYLA00426, ORYLA17941, ORYLA17942	SACKO_25937
OG0001713	ORYLA03803	SACKO_33794, SACKO_29813
OG0001713	ORYLA15056	SACKO_10739, SACKO_26830, SACKO_16172
OG0001714	ORYLA16824	SACKO_24475
OG0001714	ORYLA04974, ORYLA00085	SACKO_09358
OG0001716	ORYLA13966, ORYLA09032	SACKO_11923, SACKO_13388
OG0001717	ORYLA19882	SACKO_10127
OG0001718	ORYLA11821, ORYLA10066, ORYLA10678	SACKO_22232
OG0001720	ORYLA03696, ORYLA01111, ORYLA17602	SACKO_07137, SACKO_07098
OG0001721	ORYLA10588, ORYLA10236	SACKO_14258
OG0001723	ORYLA00996, ORYLA03930, ORYLA13525	SACKO_00445
OG0001724	ORYLA11809, ORYLA10380	SACKO_30787
OG0001725	ORYLA04457, ORYLA08083	SACKO_05161, SACKO_05996
OG0001726	ORYLA03053, ORYLA10084	SACKO_25741
OG0001727	ORYLA03405, ORYLA10153, ORYLA05228	SACKO_05239
OG0001728	ORYLA12189, ORYLA17408	SACKO_11865
OG0001729	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135	SACKO_16753
OG0001730	ORYLA13643, ORYLA07155, ORYLA12919	SACKO_21513
OG0001731	ORYLA14034, ORYLA15987, ORYLA11128	SACKO_18494
OG0001732	ORYLA09571	SACKO_08518
OG0001733	ORYLA07298, ORYLA10783	SACKO_19517, SACKO_19883
OG0001735	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851	SACKO_00648
OG0001736	ORYLA12393, ORYLA08854	SACKO_08177
OG0001737	ORYLA09096, ORYLA15864	SACKO_12586
OG0001737	ORYLA09451, ORYLA10634	SACKO_31409
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090	SACKO_08321
OG0001739	ORYLA10963, ORYLA18962	SACKO_05033
OG0001740	ORYLA15985, ORYLA12361, ORYLA10944	SACKO_22519
OG0001743	ORYLA02460, ORYLA18019	SACKO_16126
OG0001745	ORYLA05955	SACKO_10001
OG0001746	ORYLA19988, ORYLA14699	SACKO_29336
OG0001747	ORYLA08806, ORYLA03619	SACKO_10019
OG0001748	ORYLA17755	SACKO_21451
OG0001749	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258	SACKO_14507
OG0001751	ORYLA01215	SACKO_03749
OG0001752	ORYLA13620, ORYLA12406	SACKO_02923
OG0001754	ORYLA07269, ORYLA05313, ORYLA17472	SACKO_08958
OG0001755	ORYLA18581	SACKO_23376
OG0001755	ORYLA15127	SACKO_23371
OG0001756	ORYLA00755	SACKO_10270
OG0001756	ORYLA17359	SACKO_17493
OG0001757	ORYLA11442, ORYLA10659	SACKO_02314
OG0001759	ORYLA18126	SACKO_01076, SACKO_02292
OG0001760	ORYLA11294	SACKO_32048
OG0001768	ORYLA20282	SACKO_29830
OG0001768	ORYLA17484, ORYLA06842	SACKO_21321
OG0001769	ORYLA08055	SACKO_20080
OG0001769	ORYLA10120	SACKO_20662
OG0001770	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466	SACKO_19586
OG0001772	ORYLA10773	SACKO_12357, SACKO_12369
OG0001774	ORYLA14081	SACKO_02280
OG0001774	ORYLA16202, ORYLA15721	SACKO_26050
OG0001775	ORYLA13002, ORYLA06854	SACKO_29841
OG0001778	ORYLA07489, ORYLA06734	SACKO_04956
OG0001780	ORYLA17927	SACKO_02736, SACKO_09942
OG0001780	ORYLA04994	SACKO_03637
OG0001781	ORYLA08227	SACKO_15440
OG0001781	ORYLA06078	SACKO_18083
OG0001782	ORYLA18054	SACKO_00654
OG0001782	ORYLA19932	SACKO_00246
OG0001783	ORYLA07986, ORYLA00232	SACKO_04878
OG0001787	ORYLA19846, ORYLA10342, ORYLA10343	SACKO_25176
OG0001788	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732	SACKO_14730
OG0001789	ORYLA02324, ORYLA04307	SACKO_03274, SACKO_03284
OG0001792	ORYLA13176	SACKO_31467
OG0001793	ORYLA05421, ORYLA01681	SACKO_11163
OG0001794	ORYLA15320, ORYLA11150	SACKO_02618
OG0001796	ORYLA16176, ORYLA09059	SACKO_24611
OG0001797	ORYLA01495	SACKO_04549, SACKO_02288, SACKO_02272, SACKO_13551, SACKO_12481, SACKO_12463
OG0001798	ORYLA13003, ORYLA14657	SACKO_24715, SACKO_24082, SACKO_17775
OG0001799	ORYLA03255, ORYLA17548, ORYLA02347	SACKO_30705
OG0001800	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948	SACKO_21970
OG0001801	ORYLA16232	SACKO_29351, SACKO_07327
OG0001803	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796	SACKO_18900
OG0001804	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762	SACKO_03287
OG0001805	ORYLA10965, ORYLA12084	SACKO_31950
OG0001806	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682	SACKO_21995
OG0001807	ORYLA05933, ORYLA16459	SACKO_26234
OG0001808	ORYLA17292, ORYLA13236	SACKO_14879
OG0001809	ORYLA10311, ORYLA13183	SACKO_20099
OG0001810	ORYLA06154, ORYLA08632	SACKO_23080
OG0001811	ORYLA14363	SACKO_03576
OG0001812	ORYLA03723	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	SACKO_07916
OG0001816	ORYLA02394	SACKO_27609
OG0001817	ORYLA08003, ORYLA16327, ORYLA08302, ORYLA15458, ORYLA01870	SACKO_04229
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	SACKO_02318
OG0001819	ORYLA05649, ORYLA09809	SACKO_33357, SACKO_04722
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	SACKO_30132
OG0001821	ORYLA00628	SACKO_18447, SACKO_28189
OG0001822	ORYLA18184, ORYLA11193	SACKO_04572
OG0001823	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491	SACKO_14266
OG0001824	ORYLA10466	SACKO_20430
OG0001825	ORYLA02212, ORYLA05146	SACKO_25243
OG0001826	ORYLA03516, ORYLA06910, ORYLA01354	SACKO_26413
OG0001827	ORYLA02464	SACKO_20145, SACKO_22796
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	SACKO_14724, SACKO_16251, SACKO_16252
OG0001830	ORYLA07064, ORYLA11486, ORYLA10821	SACKO_21536
OG0001831	ORYLA08008, ORYLA00245, ORYLA16802	SACKO_24375
OG0001832	ORYLA07968	SACKO_10816
OG0001832	ORYLA14636	SACKO_11786
OG0001834	ORYLA08750, ORYLA09292	SACKO_01750
OG0001835	ORYLA15119	SACKO_08883, SACKO_30526, SACKO_23344
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	SACKO_34093
OG0001848	ORYLA08901	SACKO_27223
OG0001848	ORYLA07830	SACKO_27191
OG0001849	ORYLA14379	SACKO_11705, SACKO_00014
OG0001849	ORYLA16183	SACKO_22961
OG0001851	ORYLA01760	SACKO_19939
OG0001852	ORYLA18631, ORYLA13708	SACKO_23655, SACKO_00057
OG0001853	ORYLA05669, ORYLA16087	SACKO_15642
OG0001854	ORYLA16103	SACKO_33307
OG0001855	ORYLA07983, ORYLA16277	SACKO_19259
OG0001856	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796	SACKO_26262
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	SACKO_13794
OG0001858	ORYLA18116, ORYLA02339	SACKO_17888
OG0001858	ORYLA08078	SACKO_17877
OG0001859	ORYLA10626	SACKO_31768, SACKO_06022, SACKO_06019
OG0001861	ORYLA11459	SACKO_13153, SACKO_08805
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	SACKO_21316, SACKO_00851
OG0001863	ORYLA06538	SACKO_28231
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	SACKO_34085
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	SACKO_01946
OG0001866	ORYLA04054	SACKO_27773
OG0001867	ORYLA16710, ORYLA07816	SACKO_13015
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	SACKO_26839
OG0001869	ORYLA15633, ORYLA15632	SACKO_18426
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	SACKO_14244
OG0001871	ORYLA03159, ORYLA01450	SACKO_30122
OG0001873	ORYLA10266	SACKO_07283
OG0001874	ORYLA12280	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808
OG0001875	ORYLA06827	SACKO_05804
OG0001875	ORYLA10648	SACKO_22430
OG0001876	ORYLA11984, ORYLA10386	SACKO_24935
OG0001877	ORYLA10467, ORYLA19662, ORYLA05195, ORYLA11760	SACKO_33440
OG0001878	ORYLA03187, ORYLA04029, ORYLA00382	SACKO_20019
OG0001879	ORYLA17628	SACKO_33146
OG0001879	ORYLA07746, ORYLA16998	SACKO_00481
OG0001881	ORYLA10831, ORYLA14617, ORYLA12349, ORYLA14230	SACKO_12641
OG0001882	ORYLA16431, ORYLA07846, ORYLA12733	SACKO_02660
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	SACKO_02765
OG0001884	ORYLA09005, ORYLA16174	SACKO_23339
OG0001886	ORYLA02452, ORYLA13546	SACKO_09347
OG0001887	ORYLA01242, ORYLA03917, ORYLA03916, ORYLA09506, ORYLA12286, ORYLA01263	SACKO_01344
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	SACKO_12699
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	SACKO_13244
OG0001892	ORYLA18473	SACKO_31804, SACKO_02585
OG0001892	ORYLA09393, ORYLA18474	SACKO_03679, SACKO_31796, SACKO_03690
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	SACKO_22779
OG0001894	ORYLA00188, ORYLA04952	SACKO_20370, SACKO_07312, SACKO_18720
OG0001895	ORYLA06292	SACKO_15661
OG0001896	ORYLA02843, ORYLA13583	SACKO_23598
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	SACKO_29272
OG0001898	ORYLA10133	SACKO_32382
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	SACKO_31621
OG0001900	ORYLA03382	SACKO_05209
OG0001901	ORYLA04049, ORYLA03177	SACKO_08266
OG0001903	ORYLA12493	SACKO_11964
OG0001913	ORYLA14825	SACKO_20127, SACKO_20120
OG0001914	ORYLA18385	SACKO_00613
OG0001915	ORYLA08820	SACKO_14819
OG0001916	ORYLA10085	SACKO_03107
OG0001916	ORYLA03497	SACKO_15239
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173	SACKO_07185
OG0001918	ORYLA09784	SACKO_32481
OG0001918	ORYLA08701	SACKO_00624
OG0001919	ORYLA04980	SACKO_25940
OG0001920	ORYLA13168, ORYLA02407, ORYLA16555, ORYLA13250	SACKO_19326
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	SACKO_06225
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	SACKO_23146
OG0001926	ORYLA13070	SACKO_32724
OG0001927	ORYLA08938	SACKO_17851
OG0001928	ORYLA11732	SACKO_08806, SACKO_03226, SACKO_03225
OG0001930	ORYLA15114	SACKO_23877
OG0001930	ORYLA19965, ORYLA14923, ORYLA07161	SACKO_05118
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	SACKO_17814
OG0001933	ORYLA15209	SACKO_19015
OG0001934	ORYLA08036, ORYLA00282	SACKO_19626
OG0001935	ORYLA18787	SACKO_28402
OG0001935	ORYLA00761	SACKO_30912
OG0001936	ORYLA01273	SACKO_21379
OG0001937	ORYLA09440	SACKO_15791, SACKO_15800
OG0001938	ORYLA15232	SACKO_21139
OG0001940	ORYLA01114	SACKO_10213, SACKO_21954
OG0001941	ORYLA08692, ORYLA05645	SACKO_28144
OG0001942	ORYLA10739, ORYLA11423, ORYLA19309	SACKO_13864
OG0001943	ORYLA09186, ORYLA14459	SACKO_13918
OG0001944	ORYLA05202	SACKO_00981
OG0001945	ORYLA09525, ORYLA11810, ORYLA09524	SACKO_10355, SACKO_01672
OG0001946	ORYLA01190, ORYLA00388	SACKO_31503
OG0001947	ORYLA20143, ORYLA13857, ORYLA14712, ORYLA14713	SACKO_18526
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	SACKO_03120
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	SACKO_18277
OG0001950	ORYLA17110, ORYLA00253, ORYLA02809	SACKO_09549, SACKO_12565
OG0001951	ORYLA15974, ORYLA14012, ORYLA08588	SACKO_16941
OG0001952	ORYLA11490, ORYLA10687	SACKO_29969, SACKO_31296
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	SACKO_00378
OG0001956	ORYLA02986	SACKO_32159
OG0001957	ORYLA03697, ORYLA17589	SACKO_07125
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	SACKO_20147
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	SACKO_27137
OG0001962	ORYLA17817, ORYLA08696, ORYLA01938	SACKO_09403
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	SACKO_02456
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	SACKO_00446
OG0001966	ORYLA13409	SACKO_31571, SACKO_06264, SACKO_29900
OG0001967	ORYLA13240	SACKO_00495
OG0001968	ORYLA20184	SACKO_03965
OG0001969	ORYLA02957, ORYLA10224, ORYLA13366	SACKO_21189
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	SACKO_24553
OG0001972	ORYLA07140, ORYLA18968	SACKO_11329
OG0001974	ORYLA00129, ORYLA16894	SACKO_10619
OG0001976	ORYLA12324, ORYLA14826, ORYLA15800, ORYLA11146, ORYLA11147	SACKO_24696, SACKO_22126, SACKO_22775
OG0001985	ORYLA02342, ORYLA17543, ORYLA03606	SACKO_07585
OG0001986	ORYLA13061	SACKO_27015
