Orthogroup	AMPFI_ok	BRAFL
OG0000104	AMPFI_02710	bflo_09275
OG0000104	AMPFI_20370	bflo_06949
OG0000104	AMPFI_08614	bflo_11475
OG0000105	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	AMPFI_02407, AMPFI_14321	bflo_13906, bflo_13902, bflo_13905
OG0000106	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000108	AMPFI_03219, AMPFI_01846	bflo_02834, bflo_17543
OG0000108	AMPFI_19198	bflo_18071
OG0000108	AMPFI_21796, AMPFI_17500, AMPFI_00251, AMPFI_21770, AMPFI_12442, AMPFI_00608, AMPFI_24859, AMPFI_14656, AMPFI_01818, AMPFI_06648, AMPFI_19726, AMPFI_13596, AMPFI_03071	bflo_18310, bflo_21663
OG0000109	AMPFI_17889, AMPFI_14928	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814
OG0000110	AMPFI_04584, AMPFI_16212, AMPFI_03550	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	AMPFI_18622	bflo_23445, bflo_05644
OG0000110	AMPFI_10052	bflo_25083, bflo_24963
OG0000112	AMPFI_04343, AMPFI_07423, AMPFI_09097	bflo_17383
OG0000112	AMPFI_13924	bflo_22626, bflo_23508, bflo_22625, bflo_23530
OG0000112	AMPFI_10497, AMPFI_22890	bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300
OG0000113	AMPFI_03282	bflo_25033, bflo_24791
OG0000113	AMPFI_01561	bflo_24516
OG0000114	AMPFI_03529	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	AMPFI_19223, AMPFI_02007, AMPFI_06244	bflo_19523
OG0000116	AMPFI_12986	bflo_05410, bflo_25141
OG0000117	AMPFI_22119	bflo_08242
OG0000117	AMPFI_16640	bflo_23504
OG0000117	AMPFI_18184	bflo_27532
OG0000117	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466	bflo_02317, bflo_02296, bflo_27364, bflo_20757
OG0000117	AMPFI_16638	bflo_25353
OG0000117	AMPFI_06191, AMPFI_16639, AMPFI_21139, AMPFI_03902, AMPFI_06845	bflo_22010
OG0000117	AMPFI_00125	bflo_19046
OG0000117	AMPFI_16311	bflo_27311
OG0000118	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089
OG0000119	AMPFI_25431	bflo_07858, bflo_19358, bflo_19300
OG0000119	AMPFI_07345	bflo_19582
OG0000119	AMPFI_24152	bflo_18609
OG0000119	AMPFI_09636, AMPFI_09635	bflo_19352
OG0000121	AMPFI_02517, AMPFI_03634	bflo_13413
OG0000121	AMPFI_05928	bflo_24496, bflo_24584
OG0000121	AMPFI_04429	bflo_24507, bflo_19620, bflo_26028, bflo_24509, bflo_14403
OG0000121	AMPFI_13452, AMPFI_13451, AMPFI_13453	bflo_25107
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	bflo_02060, bflo_02098, bflo_02745
OG0000122	AMPFI_21733	bflo_02079
OG0000123	AMPFI_23454	bflo_09726
OG0000124	AMPFI_07499, AMPFI_07500	bflo_12150, bflo_12152, bflo_22917
OG0000124	AMPFI_02885	bflo_24557
OG0000124	AMPFI_01689	bflo_10478
OG0000125	AMPFI_03211	bflo_02146
OG0000125	AMPFI_16776	bflo_02145
OG0000125	AMPFI_12865	bflo_04110
OG0000126	AMPFI_13551	bflo_21252
OG0000126	AMPFI_06519	bflo_14089
OG0000126	AMPFI_19042	bflo_04718
OG0000127	AMPFI_23284	bflo_21614
OG0000127	AMPFI_11705	bflo_21827
OG0000127	AMPFI_13476	bflo_05798
OG0000127	AMPFI_18794	bflo_06367
OG0000128	AMPFI_00795	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518
OG0000128	AMPFI_13540, AMPFI_16784	bflo_10688
OG0000129	AMPFI_25119	bflo_20410
OG0000129	AMPFI_15379	bflo_24123
OG0000129	AMPFI_05870	bflo_21811
OG0000130	AMPFI_19706	bflo_09285, bflo_18165, bflo_10954
OG0000130	AMPFI_19363	bflo_24424
OG0000131	AMPFI_01527, AMPFI_14039, AMPFI_21381	bflo_09427
OG0000131	AMPFI_19747	bflo_00487
OG0000132	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	AMPFI_25895	bflo_23438
OG0000133	AMPFI_00173, AMPFI_13361, AMPFI_19958	bflo_10152, bflo_17277, bflo_17275, bflo_09185
OG0000133	AMPFI_22002	bflo_02730
OG0000134	AMPFI_02346	bflo_23108
OG0000134	AMPFI_23692	bflo_19006, bflo_25784
OG0000134	AMPFI_25323, AMPFI_25368, AMPFI_00120	bflo_03139
OG0000135	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257	bflo_24030
OG0000135	AMPFI_23824	bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758
OG0000136	AMPFI_08536	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000137	AMPFI_02989	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	AMPFI_12246	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000138	AMPFI_21172	bflo_03846
OG0000138	AMPFI_21294, AMPFI_05804, AMPFI_15150	bflo_13068, bflo_26542, bflo_05522, bflo_04480, bflo_15759
OG0000138	AMPFI_20553	bflo_18441, bflo_26543
OG0000138	AMPFI_25976, AMPFI_03416	bflo_03057, bflo_10895, bflo_15130, bflo_17867
OG0000138	AMPFI_19008, AMPFI_24504, AMPFI_22568	bflo_08630, bflo_06142, bflo_00254, bflo_01193, bflo_23725, bflo_19047, bflo_07752
OG0000139	AMPFI_03242	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007
OG0000139	AMPFI_01039	bflo_11679
OG0000141	AMPFI_07634, AMPFI_00765, AMPFI_18896	bflo_12983
OG0000142	AMPFI_12268, AMPFI_25838	bflo_03118
OG0000144	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193	bflo_06278, bflo_09394
OG0000145	AMPFI_23097	bflo_15644
OG0000145	AMPFI_16939	bflo_04131
OG0000146	AMPFI_24880	bflo_09531
OG0000146	AMPFI_00860	bflo_08964
OG0000146	AMPFI_14497	bflo_03699
OG0000146	AMPFI_23164	bflo_00486
OG0000147	AMPFI_00036, AMPFI_00137	bflo_01706
OG0000147	AMPFI_25058	bflo_26820, bflo_06307
OG0000147	AMPFI_22384	bflo_09430
OG0000148	AMPFI_23558	bflo_10991
OG0000148	AMPFI_06814	bflo_17467, bflo_17466
OG0000148	AMPFI_00060	bflo_17681
OG0000149	AMPFI_19578	bflo_07018
OG0000149	AMPFI_11805	bflo_07407
OG0000151	AMPFI_12292	bflo_05140, bflo_15697
OG0000151	AMPFI_07369, AMPFI_13120	bflo_26440
OG0000153	AMPFI_24594, AMPFI_03572	bflo_16858
OG0000153	AMPFI_16848	bflo_27514
OG0000153	AMPFI_17135	bflo_13548, bflo_13549
OG0000154	AMPFI_06415	bflo_25438, bflo_05058
OG0000157	AMPFI_25988	bflo_23373
OG0000157	AMPFI_18508	bflo_10928, bflo_12452
OG0000159	AMPFI_14640	bflo_01737
OG0000159	AMPFI_14271	bflo_03187
OG0000159	AMPFI_09235	bflo_18341
OG0000159	AMPFI_11148	bflo_10462, bflo_08858
OG0000160	AMPFI_10740	bflo_01705
OG0000162	AMPFI_02629	bflo_04273
OG0000163	AMPFI_03655	bflo_22675, bflo_22678, bflo_22689
OG0000163	AMPFI_26026	bflo_14028
OG0000163	AMPFI_15100	bflo_00524
OG0000164	AMPFI_22090, AMPFI_18801, AMPFI_07306	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036
OG0000164	AMPFI_18180, AMPFI_17239	bflo_06018
OG0000165	AMPFI_20099	bflo_14382, bflo_10979, bflo_10842, bflo_10750, bflo_15057, bflo_10390, bflo_06077
OG0000166	AMPFI_01469	bflo_06546
OG0000167	AMPFI_07356	bflo_06634
OG0000168	AMPFI_17580, AMPFI_14464	bflo_03282
OG0000168	AMPFI_03245, AMPFI_18586, AMPFI_18585	bflo_25648, bflo_06549, bflo_06560
OG0000169	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546	bflo_04857
OG0000169	AMPFI_08966, AMPFI_20922, AMPFI_20819	bflo_04863
OG0000171	AMPFI_04662	bflo_20303
OG0000171	AMPFI_21332, AMPFI_03812, AMPFI_02526	bflo_21876
OG0000171	AMPFI_16514	bflo_07453
OG0000172	AMPFI_03980, AMPFI_17322	bflo_18069, bflo_22959
OG0000172	AMPFI_14014	bflo_13057
OG0000173	AMPFI_14468	bflo_24130, bflo_24754
OG0000174	AMPFI_25103	bflo_06008, bflo_06009
OG0000175	AMPFI_13786	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	AMPFI_12504	bflo_08207, bflo_09019, bflo_09021
OG0000179	AMPFI_11913	bflo_13967
OG0000179	AMPFI_00481	bflo_24034, bflo_08042, bflo_08036, bflo_14243, bflo_00377
OG0000180	AMPFI_03804	bflo_24730
OG0000181	AMPFI_16526	bflo_08690
OG0000181	AMPFI_12882	bflo_05297
OG0000183	AMPFI_14083	bflo_07655
OG0000183	AMPFI_23760	bflo_23164
OG0000184	AMPFI_14819	bflo_15781
OG0000185	AMPFI_20184	bflo_19737
OG0000186	AMPFI_20239	bflo_02546
OG0000186	AMPFI_18026	bflo_17090, bflo_18489, bflo_18356
OG0000186	AMPFI_23623	bflo_07429, bflo_22026, bflo_22016, bflo_27377
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	bflo_02670
OG0000188	AMPFI_15240, AMPFI_02754	bflo_18432
OG0000188	AMPFI_01200, AMPFI_17264	bflo_22582, bflo_22586, bflo_06453
OG0000188	AMPFI_08253	bflo_06892
OG0000190	AMPFI_19831, AMPFI_15341, AMPFI_10426	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	AMPFI_23252	bflo_27021
OG0000190	AMPFI_22113	bflo_26696, bflo_17661, bflo_15879
OG0000192	AMPFI_10868	bflo_25238
OG0000192	AMPFI_05198	bflo_12888
OG0000192	AMPFI_03281	bflo_22744
OG0000193	AMPFI_04703, AMPFI_20306	bflo_20903
OG0000194	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	AMPFI_05326	bflo_12247, bflo_11387, bflo_11071
OG0000195	AMPFI_12345, AMPFI_10206, AMPFI_05107	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000196	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459	bflo_03206, bflo_20354
OG0000197	AMPFI_00635	bflo_01742, bflo_01741
OG0000197	AMPFI_18783, AMPFI_00480	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000197	AMPFI_14260	bflo_08557, bflo_01547
OG0000198	AMPFI_24261	bflo_19425, bflo_19422, bflo_19420, bflo_19423
OG0000198	AMPFI_07086	bflo_22535
OG0000198	AMPFI_22960	bflo_04528, bflo_27455
OG0000198	AMPFI_14393, AMPFI_20815, AMPFI_05491	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	AMPFI_05474	bflo_21843, bflo_00078
OG0000200	AMPFI_19553	bflo_15720, bflo_15718, bflo_16879
OG0000201	AMPFI_03122	bflo_22807
OG0000202	AMPFI_02277	bflo_08854, bflo_08853
OG0000203	AMPFI_10377, AMPFI_15263	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	AMPFI_16667	bflo_24561
OG0000204	AMPFI_18110	bflo_03487
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	bflo_03064
OG0000205	AMPFI_19091	bflo_02483
OG0000207	AMPFI_08635, AMPFI_15520	bflo_13202
OG0000208	AMPFI_25934, AMPFI_04187	bflo_20476
OG0000209	AMPFI_04944	bflo_11934, bflo_26977
OG0000209	AMPFI_10301, AMPFI_06041	bflo_22745, bflo_27395
OG0000209	AMPFI_13536	bflo_18365
OG0000209	AMPFI_11487	bflo_25492
OG0000209	AMPFI_01596, AMPFI_01277	bflo_27279
OG0000210	AMPFI_16256	bflo_26146
OG0000210	AMPFI_10745	bflo_25770
OG0000210	AMPFI_24350	bflo_26177, bflo_25940
OG0000210	AMPFI_22972	bflo_12303
OG0000210	AMPFI_21005	bflo_22179
OG0000211	AMPFI_10849	bflo_12798
OG0000211	AMPFI_05941	bflo_18019, bflo_09637
OG0000211	AMPFI_12814	bflo_25629
OG0000211	AMPFI_16753, AMPFI_21968	bflo_06787
OG0000214	AMPFI_13170	bflo_23081, bflo_16046, bflo_09926
OG0000215	AMPFI_23213	bflo_15298
OG0000216	AMPFI_00473	bflo_07012
OG0000216	AMPFI_02618	bflo_03579, bflo_03588, bflo_03580
OG0000218	AMPFI_08238	bflo_03730
OG0000218	AMPFI_04727	bflo_03990, bflo_03994
OG0000218	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871
OG0000218	AMPFI_17247, AMPFI_03024, AMPFI_13048	bflo_08530, bflo_09464
OG0000219	AMPFI_08805, AMPFI_24608	bflo_00476, bflo_01828, bflo_01829
OG0000220	AMPFI_11145	bflo_07899
OG0000220	AMPFI_09063	bflo_05704
OG0000220	AMPFI_12253	bflo_07651
OG0000221	AMPFI_07550	bflo_02108, bflo_18535, bflo_18534
OG0000221	AMPFI_18146, AMPFI_19059	bflo_00282
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	bflo_14099, bflo_07131, bflo_00039, bflo_14098, bflo_15183, bflo_14097, bflo_00040, bflo_14514, bflo_24486, bflo_24255, bflo_05542
OG0000223	AMPFI_09693	bflo_26185, bflo_06096
OG0000225	AMPFI_24201, AMPFI_00311	bflo_11467, bflo_12198
OG0000226	AMPFI_16446	bflo_00058
OG0000226	AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354	bflo_20217, bflo_01950, bflo_20215, bflo_20642, bflo_01174
OG0000227	AMPFI_17484	bflo_02314
OG0000227	AMPFI_12350	bflo_02307
OG0000227	AMPFI_07507	bflo_02636
OG0000228	AMPFI_21741	bflo_20305
OG0000228	AMPFI_10848, AMPFI_23893, AMPFI_01572, AMPFI_16459, AMPFI_17620	bflo_18790, bflo_01983
OG0000229	AMPFI_03165, AMPFI_19975	bflo_11188, bflo_26414, bflo_25647, bflo_26240
OG0000229	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	AMPFI_09954	bflo_26037
OG0000230	AMPFI_14811	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938
OG0000231	AMPFI_03284	bflo_20801
OG0000231	AMPFI_01759	bflo_05103
OG0000232	AMPFI_10141	bflo_09600
OG0000232	AMPFI_21061	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528
OG0000232	AMPFI_25054, AMPFI_06928, AMPFI_12303, AMPFI_23460	bflo_25827
OG0000233	AMPFI_06911	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	AMPFI_09748	bflo_07045
OG0000234	AMPFI_05768	bflo_04797
OG0000236	AMPFI_19570	bflo_16655
OG0000236	AMPFI_14068	bflo_17564
OG0000239	AMPFI_07816	bflo_02548
OG0000239	AMPFI_07246	bflo_05968
OG0000239	AMPFI_20472	bflo_02152
OG0000240	AMPFI_05219, AMPFI_05218	bflo_04930
OG0000241	AMPFI_23628, AMPFI_02964	bflo_24296, bflo_21466, bflo_11157
OG0000242	AMPFI_10835, AMPFI_24613	bflo_03394, bflo_03145, bflo_03738
OG0000242	AMPFI_05850	bflo_12023
OG0000242	AMPFI_21292, AMPFI_16757, AMPFI_04815	bflo_11849
OG0000245	AMPFI_10648	bflo_22692
OG0000245	AMPFI_02673	bflo_20961, bflo_20575
OG0000246	AMPFI_20200	bflo_17998
OG0000247	AMPFI_15518, AMPFI_25106, AMPFI_17137, AMPFI_18969, AMPFI_09495, AMPFI_03982, AMPFI_04710, AMPFI_04709, AMPFI_06598, AMPFI_07907, AMPFI_25828, AMPFI_18558, AMPFI_09795, AMPFI_23537, AMPFI_07195, AMPFI_07941, AMPFI_11058, AMPFI_17972, AMPFI_09794, AMPFI_04165, AMPFI_17004, AMPFI_13171, AMPFI_20102, AMPFI_23841, AMPFI_17410, AMPFI_21868, AMPFI_17385, AMPFI_23288, AMPFI_16388, AMPFI_19379, AMPFI_18341, AMPFI_20698, AMPFI_25166, AMPFI_04383, AMPFI_00624	bflo_26763
OG0000248	AMPFI_08134, AMPFI_21352	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000250	AMPFI_16594	bflo_18168, bflo_27471
OG0000250	AMPFI_05967	bflo_14740
OG0000250	AMPFI_19063	bflo_07487
OG0000250	AMPFI_12386	bflo_03907
OG0000251	AMPFI_03175	bflo_24803
OG0000251	AMPFI_12834	bflo_08452
OG0000252	AMPFI_12058	bflo_23743
OG0000252	AMPFI_04350	bflo_12877
OG0000252	AMPFI_16535, AMPFI_17415	bflo_12872
OG0000253	AMPFI_03341	bflo_10191, bflo_08674, bflo_09330, bflo_09332
OG0000254	AMPFI_22443	bflo_23500, bflo_19339
OG0000255	AMPFI_01606	bflo_20253
OG0000255	AMPFI_21142	bflo_25398, bflo_21759
OG0000255	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	AMPFI_08473	bflo_15939
OG0000256	AMPFI_07025, AMPFI_16869	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	AMPFI_24622	bflo_18300
OG0000257	AMPFI_01061	bflo_06543
OG0000258	AMPFI_21660	bflo_22962
OG0000258	AMPFI_11627	bflo_12243, bflo_27029
OG0000260	AMPFI_24181	bflo_11239
OG0000260	AMPFI_02009, AMPFI_19737, AMPFI_00148, AMPFI_22181	bflo_10598
OG0000265	AMPFI_11224	bflo_11416
OG0000268	AMPFI_23943	bflo_18613
OG0000269	AMPFI_19540, AMPFI_03078, AMPFI_00757	bflo_07605, bflo_07749, bflo_07444
OG0000269	AMPFI_17569	bflo_12947
OG0000270	AMPFI_19866	bflo_12661
OG0000270	AMPFI_18262	bflo_17964
OG0000271	AMPFI_02538	bflo_08829
OG0000271	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241, AMPFI_16165, AMPFI_13367	bflo_18719, bflo_05948, bflo_05145, bflo_03702
OG0000272	AMPFI_21855	bflo_20963
OG0000272	AMPFI_20114	bflo_01687
OG0000273	AMPFI_11471	bflo_25314
OG0000273	AMPFI_01958	bflo_23197
OG0000273	AMPFI_06629	bflo_20358
OG0000273	AMPFI_05763	bflo_01441, bflo_15082
OG0000274	AMPFI_21223	bflo_03639
OG0000274	AMPFI_18340	bflo_26555, bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210, bflo_03644, bflo_03640, bflo_03267, bflo_03269
OG0000275	AMPFI_19384	bflo_06993
OG0000276	AMPFI_01942	bflo_11757, bflo_11414
OG0000276	AMPFI_16676	bflo_05966
OG0000276	AMPFI_11454	bflo_17625
OG0000276	AMPFI_23250	bflo_07887
OG0000277	AMPFI_09153	bflo_21003
OG0000277	AMPFI_19405	bflo_08414, bflo_08390
OG0000278	AMPFI_20031	bflo_14386, bflo_05819
OG0000278	AMPFI_23155	bflo_14160
OG0000278	AMPFI_11370	bflo_07463
OG0000279	AMPFI_19291, AMPFI_02479, AMPFI_01990	bflo_26003, bflo_21263, bflo_14359, bflo_16130, bflo_06826, bflo_12106, bflo_11109
OG0000279	AMPFI_24541	bflo_07382
OG0000280	AMPFI_02568	bflo_17443, bflo_17444
OG0000282	AMPFI_11943	bflo_18668
OG0000282	AMPFI_16635	bflo_10082
OG0000282	AMPFI_18258	bflo_16486
OG0000282	AMPFI_00662	bflo_09504
OG0000284	AMPFI_25463	bflo_15835
OG0000284	AMPFI_11998	bflo_25543
OG0000285	AMPFI_04957	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356
OG0000285	AMPFI_19148	bflo_14693, bflo_09985
OG0000286	AMPFI_03455, AMPFI_19320, AMPFI_22609	bflo_01960, bflo_01290, bflo_12902, bflo_02311
OG0000287	AMPFI_15234, AMPFI_23843	bflo_15997
OG0000288	AMPFI_04129	bflo_01426
OG0000289	AMPFI_02929	bflo_25546
OG0000289	AMPFI_19548	bflo_09861
OG0000289	AMPFI_16478	bflo_09862
OG0000290	AMPFI_22162	bflo_23640, bflo_17941, bflo_22351, bflo_23549, bflo_10096, bflo_10031, bflo_23486, bflo_22187, bflo_09304, bflo_22140, bflo_11864, bflo_10124, bflo_09233, bflo_09966
OG0000291	AMPFI_25844	bflo_26634
OG0000292	AMPFI_01143	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206
OG0000294	AMPFI_16544, AMPFI_00615, AMPFI_12706	bflo_14349, bflo_20307, bflo_12846, bflo_10975
OG0000295	AMPFI_21638	bflo_12069
OG0000295	AMPFI_25336	bflo_21639
OG0000295	AMPFI_07689, AMPFI_07690	bflo_23384
OG0000296	AMPFI_07491	bflo_21806
OG0000296	AMPFI_21136	bflo_26263
OG0000296	AMPFI_13267	bflo_12924
OG0000297	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665	bflo_21703
OG0000298	AMPFI_05316, AMPFI_20740, AMPFI_23715, AMPFI_10104, AMPFI_02856	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983
OG0000299	AMPFI_23716	bflo_05834
OG0000300	AMPFI_08700	bflo_00967
OG0000301	AMPFI_01248	bflo_07441
OG0000301	AMPFI_07549	bflo_04893
OG0000301	AMPFI_06298	bflo_07443
OG0000302	AMPFI_16244, AMPFI_21244	bflo_24501, bflo_06288
OG0000303	AMPFI_04682	bflo_04190
OG0000303	AMPFI_15474, AMPFI_24726, AMPFI_06151	bflo_04181, bflo_19235, bflo_04687, bflo_14966, bflo_17048
OG0000303	AMPFI_25229	bflo_01113
OG0000305	AMPFI_03870	bflo_11095
OG0000305	AMPFI_02684	bflo_00776
OG0000306	AMPFI_01092, AMPFI_20442	bflo_26863, bflo_07664
OG0000307	AMPFI_24120, AMPFI_08307	bflo_11418
OG0000307	AMPFI_07163, AMPFI_16471, AMPFI_24673, AMPFI_17876	bflo_12444
OG0000308	AMPFI_19983	bflo_21090
OG0000308	AMPFI_01977	bflo_23683
OG0000308	AMPFI_20295	bflo_01607
OG0000308	AMPFI_18028	bflo_12857
OG0000310	AMPFI_23833	bflo_21828, bflo_21878, bflo_21890
OG0000310	AMPFI_23309, AMPFI_01493	bflo_21800, bflo_21316, bflo_21317
OG0000310	AMPFI_07855, AMPFI_05017	bflo_22698
