Orthogroup	AMPFI_ok	NEMVE
OG0001616	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250	NEMVE25070
OG0001617	AMPFI_25615	NEMVE00005
OG0001619	AMPFI_19326, AMPFI_13542, AMPFI_19358	NEMVE01019
OG0001619	AMPFI_08756	NEMVE00026
OG0001619	AMPFI_00612	NEMVE20965, NEMVE08428
OG0001620	AMPFI_12324	NEMVE05238, NEMVE07316
OG0001621	AMPFI_09527	NEMVE07688
OG0001623	AMPFI_14540, AMPFI_21345	NEMVE14145, NEMVE16772, NEMVE24030
OG0001624	AMPFI_12384	NEMVE20306, NEMVE10312
OG0001625	AMPFI_06515	NEMVE18968
OG0001626	AMPFI_08426	NEMVE19356, NEMVE25667
OG0001627	AMPFI_13242, AMPFI_22299	NEMVE04823
OG0001628	AMPFI_14676	NEMVE08310
OG0001628	AMPFI_12805	NEMVE19331
OG0001629	AMPFI_05227	NEMVE06795
OG0001630	AMPFI_09150	NEMVE22382
OG0001632	AMPFI_15399	NEMVE05187
OG0001633	AMPFI_10105	NEMVE04876
OG0001634	AMPFI_21874	NEMVE13518
OG0001634	AMPFI_22894	NEMVE22588
OG0001635	AMPFI_19476	NEMVE14440
OG0001636	AMPFI_05825	NEMVE10668
OG0001638	AMPFI_08503	NEMVE24596
OG0001639	AMPFI_08162	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	AMPFI_08722	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	AMPFI_15628	NEMVE25922
OG0001644	AMPFI_12516	NEMVE22640
OG0001651	AMPFI_03860	NEMVE10191, NEMVE06095
OG0001652	AMPFI_03475	NEMVE00956, NEMVE05109
OG0001653	AMPFI_18635	NEMVE00904
OG0001654	AMPFI_05689	NEMVE09044, NEMVE16312, NEMVE13324
OG0001655	AMPFI_16010	NEMVE19053
OG0001656	AMPFI_21429, AMPFI_09616	NEMVE04660
OG0001657	AMPFI_11506	NEMVE13455
OG0001658	AMPFI_21118, AMPFI_21173, AMPFI_00185	NEMVE17963
OG0001659	AMPFI_20084, AMPFI_10173	NEMVE11319
OG0001660	AMPFI_15599	NEMVE15239
OG0001661	AMPFI_17995, AMPFI_16309	NEMVE10092, NEMVE22246
OG0001661	AMPFI_24993, AMPFI_21610	NEMVE01351
OG0001662	AMPFI_25752	NEMVE11251
OG0001662	AMPFI_08109	NEMVE13811
OG0001663	AMPFI_14386	NEMVE21018, NEMVE23853
OG0001664	AMPFI_06252	NEMVE25426
OG0001665	AMPFI_22180	NEMVE09117
OG0001665	AMPFI_18705, AMPFI_12597	NEMVE05163
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	NEMVE25558
OG0001667	AMPFI_09938	NEMVE22928
OG0001668	AMPFI_06781, AMPFI_25005	NEMVE14155
OG0001670	AMPFI_03662, AMPFI_00129	NEMVE23427
OG0001671	AMPFI_08592, AMPFI_08591, AMPFI_15852, AMPFI_16125, AMPFI_09893	NEMVE21602, NEMVE24836
OG0001672	AMPFI_19341	NEMVE22147
OG0001673	AMPFI_18848	NEMVE07546
OG0001674	AMPFI_20075, AMPFI_01079	NEMVE25306
OG0001675	AMPFI_04125	NEMVE03414
OG0001676	AMPFI_10805	NEMVE17801
OG0001677	AMPFI_23211	NEMVE08811
OG0001679	AMPFI_09908, AMPFI_15820, AMPFI_01883	NEMVE06179
OG0001680	AMPFI_18352	NEMVE10805
OG0001682	AMPFI_17672, AMPFI_18771	NEMVE09695
OG0001682	AMPFI_18918, AMPFI_12014	NEMVE18688
OG0001682	AMPFI_22192	NEMVE25275
OG0001683	AMPFI_22061	NEMVE22487
OG0001685	AMPFI_05011	NEMVE22402
OG0001686	AMPFI_25112	NEMVE21686, NEMVE15921
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	NEMVE13557, NEMVE13398
OG0001687	AMPFI_25410	NEMVE20346
OG0001688	AMPFI_10724	NEMVE01983
OG0001689	AMPFI_23147, AMPFI_19247	NEMVE13426
OG0001690	AMPFI_20974, AMPFI_20761	NEMVE10364
OG0001691	AMPFI_08102	NEMVE08246
OG0001692	AMPFI_02593	NEMVE05217
OG0001694	AMPFI_10870	NEMVE06291
OG0001704	AMPFI_22958, AMPFI_17780	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	AMPFI_00734	NEMVE23731
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	NEMVE04981, NEMVE14075
OG0001708	AMPFI_10288, AMPFI_03554	NEMVE12748, NEMVE25417, NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	AMPFI_24047	NEMVE13278
OG0001710	AMPFI_18639, AMPFI_00172	NEMVE05195
OG0001711	AMPFI_23859	NEMVE10176
OG0001711	AMPFI_17093	NEMVE10178
OG0001712	AMPFI_03150, AMPFI_01037, AMPFI_08833	NEMVE01593
OG0001713	AMPFI_07986	NEMVE15326
OG0001714	AMPFI_05879	NEMVE20785, NEMVE14822
OG0001714	AMPFI_12759	NEMVE15425
OG0001715	AMPFI_00217, AMPFI_12497, AMPFI_16145, AMPFI_21196, AMPFI_04492, AMPFI_10404, AMPFI_25034, AMPFI_00798	NEMVE00409
OG0001716	AMPFI_13866	NEMVE24625
OG0001716	AMPFI_15456	NEMVE22409
OG0001718	AMPFI_15984	NEMVE25579
OG0001720	AMPFI_01920	NEMVE00978, NEMVE05172
OG0001721	AMPFI_11273	NEMVE14398
OG0001722	AMPFI_17549	NEMVE10043
OG0001724	AMPFI_12909	NEMVE13963
OG0001726	AMPFI_23403	NEMVE04744
OG0001726	AMPFI_15123	NEMVE09591
OG0001727	AMPFI_09267	NEMVE05094, NEMVE01092
OG0001728	AMPFI_01049	NEMVE16908
OG0001729	AMPFI_05820	NEMVE13833, NEMVE04729, NEMVE22386
OG0001730	AMPFI_09157	NEMVE00988
OG0001731	AMPFI_18090, AMPFI_24445	NEMVE14594
OG0001732	AMPFI_05707, AMPFI_19074	NEMVE08717
OG0001733	AMPFI_08124	NEMVE04835
OG0001735	AMPFI_02680	NEMVE08944, NEMVE20783
OG0001736	AMPFI_04077	NEMVE07797
OG0001736	AMPFI_10858	NEMVE14430
OG0001738	AMPFI_08169	NEMVE05920
OG0001739	AMPFI_18533	NEMVE22586, NEMVE20891
OG0001740	AMPFI_08487	NEMVE02279
OG0001741	AMPFI_01583, AMPFI_20292, AMPFI_03493	NEMVE21578, NEMVE02386
OG0001742	AMPFI_22432, AMPFI_13350, AMPFI_01817	NEMVE22258
OG0001743	AMPFI_21237	NEMVE08168
OG0001744	AMPFI_00412	NEMVE23885, NEMVE06480
OG0001744	AMPFI_19292	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001747	AMPFI_21460, AMPFI_03962	NEMVE09757
OG0001749	AMPFI_19296, AMPFI_24575, AMPFI_18873	NEMVE17331
OG0001750	AMPFI_12484	NEMVE21750
OG0001751	AMPFI_25042, AMPFI_24009	NEMVE13706
OG0001752	AMPFI_05645	NEMVE24646
OG0001753	AMPFI_03323, AMPFI_05717	NEMVE21210
OG0001755	AMPFI_06376	NEMVE00794
OG0001755	AMPFI_19529	NEMVE14907
OG0001756	AMPFI_19308	NEMVE14922
OG0001756	AMPFI_09088	NEMVE13947
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191	NEMVE22663
OG0001768	AMPFI_03119	NEMVE15136
OG0001768	AMPFI_02419	NEMVE06041
OG0001768	AMPFI_14756, AMPFI_14757	NEMVE13388
OG0001769	AMPFI_17583	NEMVE10615
OG0001769	AMPFI_24487	NEMVE24301
OG0001770	AMPFI_16335	NEMVE14281, NEMVE00088
OG0001772	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430	NEMVE05103
OG0001774	AMPFI_10680	NEMVE25139
OG0001775	AMPFI_09788, AMPFI_06264	NEMVE13368
OG0001775	AMPFI_09825	NEMVE02560, NEMVE03860
OG0001777	AMPFI_14080	NEMVE03411
OG0001777	AMPFI_10624	NEMVE21376
OG0001781	AMPFI_23560	NEMVE13106
OG0001783	AMPFI_24257, AMPFI_01182	NEMVE25002
OG0001784	AMPFI_18229, AMPFI_19940, AMPFI_00256, AMPFI_20847	NEMVE14470
OG0001784	AMPFI_20411, AMPFI_06559, AMPFI_14111, AMPFI_16428	NEMVE18556
OG0001787	AMPFI_25681	NEMVE06362
OG0001788	AMPFI_09753	NEMVE21541
OG0001789	AMPFI_24598	NEMVE02570
OG0001790	AMPFI_07074	NEMVE09592
OG0001792	AMPFI_21133	NEMVE17254
OG0001792	AMPFI_02745	NEMVE17256
OG0001793	AMPFI_08492	NEMVE22918
OG0001793	AMPFI_17091	NEMVE14464
OG0001795	AMPFI_25801, AMPFI_19728, AMPFI_11375, AMPFI_04397, AMPFI_00823, AMPFI_03762, AMPFI_01319, AMPFI_23754	NEMVE10742
OG0001795	AMPFI_13012	NEMVE11579
OG0001797	AMPFI_22232, AMPFI_16217, AMPFI_16614	NEMVE05370
OG0001798	AMPFI_13433	NEMVE07620
OG0001798	AMPFI_09922	NEMVE05525
OG0001800	AMPFI_11453	NEMVE12705, NEMVE21805
OG0001804	AMPFI_10708	NEMVE23206
OG0001805	AMPFI_11465	NEMVE14596
OG0001806	AMPFI_11361	NEMVE00143, NEMVE15014
OG0001807	AMPFI_13156	NEMVE03359, NEMVE21133
OG0001808	AMPFI_01463	NEMVE06614
OG0001808	AMPFI_10214	NEMVE13479
OG0001809	AMPFI_15697	NEMVE14997, NEMVE12260
OG0001810	AMPFI_19617	NEMVE21765
OG0001812	AMPFI_01183, AMPFI_00507, AMPFI_00810	NEMVE07410
OG0001814	AMPFI_09086	NEMVE08912, NEMVE24451
OG0001816	AMPFI_15030	NEMVE16539
OG0001818	AMPFI_13689	NEMVE14370
OG0001819	AMPFI_01254	NEMVE23893
OG0001820	AMPFI_19349	NEMVE14972
OG0001822	AMPFI_12887	NEMVE13743
OG0001823	AMPFI_19202	NEMVE12129, NEMVE07659
OG0001824	AMPFI_19143, AMPFI_18005, AMPFI_02433	NEMVE10882
OG0001825	AMPFI_16509	NEMVE05416, NEMVE05456
OG0001827	AMPFI_12500	NEMVE06953, NEMVE22019, NEMVE13541
OG0001828	AMPFI_14487	NEMVE13351
OG0001829	AMPFI_21635, AMPFI_14667	NEMVE10642
OG0001830	AMPFI_00628	NEMVE00966, NEMVE10828
OG0001832	AMPFI_01169	NEMVE03211, NEMVE02593
OG0001832	AMPFI_13912	NEMVE03259
OG0001834	AMPFI_07413	NEMVE20987, NEMVE01038
OG0001835	AMPFI_23564	NEMVE24254, NEMVE10604
OG0001846	AMPFI_05493	NEMVE11075, NEMVE11783
OG0001848	AMPFI_19061, AMPFI_12829	NEMVE22818
OG0001850	AMPFI_19567, AMPFI_02254	NEMVE05785
OG0001850	AMPFI_21066	NEMVE03645
OG0001851	AMPFI_25094	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	AMPFI_09915	NEMVE23749
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179	NEMVE07412
OG0001854	AMPFI_15993, AMPFI_13024	NEMVE17632
OG0001855	AMPFI_09460	NEMVE01193
OG0001857	AMPFI_05151	NEMVE23842
OG0001858	AMPFI_25738	NEMVE07711
OG0001859	AMPFI_09110, AMPFI_00003	NEMVE23690
OG0001860	AMPFI_06272	NEMVE22498
OG0001862	AMPFI_04345	NEMVE15658
OG0001862	AMPFI_00240	NEMVE05359
OG0001863	AMPFI_13121	NEMVE17199
OG0001863	AMPFI_08387	NEMVE04600
OG0001864	AMPFI_00388	NEMVE08923
OG0001865	AMPFI_08697	NEMVE22307
OG0001866	AMPFI_13351	NEMVE00845
OG0001867	AMPFI_05628	NEMVE05147
OG0001868	AMPFI_14717	NEMVE05764, NEMVE21462
OG0001870	AMPFI_13982	NEMVE21714
OG0001872	AMPFI_19147, AMPFI_00865, AMPFI_20670	NEMVE22458
OG0001873	AMPFI_03890	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	AMPFI_04167	NEMVE13467
OG0001875	AMPFI_06025	NEMVE24956
OG0001876	AMPFI_19823, AMPFI_19536, AMPFI_16540	NEMVE01630
OG0001878	AMPFI_00022	NEMVE04635
OG0001879	AMPFI_09991	NEMVE13735
OG0001879	AMPFI_07049	NEMVE13330, NEMVE07077
OG0001882	AMPFI_16163	NEMVE14336
OG0001883	AMPFI_12080, AMPFI_12079	NEMVE23661
OG0001884	AMPFI_08790	NEMVE05773
OG0001886	AMPFI_21596	NEMVE14073
OG0001888	AMPFI_13172, AMPFI_06802	NEMVE14388
OG0001889	AMPFI_19720, AMPFI_19857	NEMVE01910
OG0001890	AMPFI_12534	NEMVE04816
OG0001893	AMPFI_19478	NEMVE10940
OG0001894	AMPFI_23829	NEMVE14144
OG0001895	AMPFI_06234	NEMVE08995, NEMVE08991
OG0001896	AMPFI_00391	NEMVE13745
OG0001897	AMPFI_11385	NEMVE05902
OG0001898	AMPFI_19357, AMPFI_23331	NEMVE11971, NEMVE10699
OG0001899	AMPFI_14699	NEMVE00990
OG0001900	AMPFI_14979, AMPFI_14680	NEMVE02795
OG0001900	AMPFI_06753	NEMVE14738
OG0001901	AMPFI_16364	NEMVE04718
OG0001903	AMPFI_22480	NEMVE23014, NEMVE15464
OG0001913	AMPFI_20028	NEMVE05008
OG0001914	AMPFI_16420	NEMVE24283
OG0001914	AMPFI_23834, AMPFI_23742	NEMVE00127, NEMVE16870
OG0001915	AMPFI_24256	NEMVE01292, NEMVE15067
OG0001917	AMPFI_25940	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	AMPFI_18720	NEMVE04767, NEMVE20498
OG0001918	AMPFI_24620	NEMVE07952
OG0001919	AMPFI_00805, AMPFI_03044	NEMVE14664
OG0001919	AMPFI_20817	NEMVE06104
OG0001920	AMPFI_08261	NEMVE18406, NEMVE09356
OG0001923	AMPFI_05606	NEMVE13404
OG0001925	AMPFI_11073, AMPFI_16226	NEMVE08855
OG0001926	AMPFI_12255	NEMVE14562
OG0001927	AMPFI_08028	NEMVE05097, NEMVE10782
OG0001929	AMPFI_03571	NEMVE19355
OG0001930	AMPFI_11064	NEMVE13232
OG0001932	AMPFI_22509	NEMVE10249
OG0001933	AMPFI_06742	NEMVE02956
OG0001934	AMPFI_10308	NEMVE23059
OG0001935	AMPFI_16321	NEMVE13529
OG0001935	AMPFI_05252	NEMVE10442
OG0001936	AMPFI_09706	NEMVE06752
OG0001936	AMPFI_00163	NEMVE03209
OG0001936	AMPFI_20180	NEMVE13084
OG0001937	AMPFI_25708	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001938	AMPFI_24340	NEMVE14591
OG0001939	AMPFI_25514	NEMVE22666
OG0001940	AMPFI_23874	NEMVE13882
OG0001941	AMPFI_16836, AMPFI_00128, AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	NEMVE10103
OG0001942	AMPFI_08999	NEMVE17374
OG0001943	AMPFI_17954	NEMVE07567
OG0001945	AMPFI_00770	NEMVE08582
OG0001946	AMPFI_08294	NEMVE25577
OG0001947	AMPFI_19758	NEMVE14499
OG0001948	AMPFI_02982	NEMVE06973
OG0001949	AMPFI_14432	NEMVE23793
OG0001951	AMPFI_06568	NEMVE12966, NEMVE23680, NEMVE18054
OG0001953	AMPFI_16409	NEMVE09970
OG0001956	AMPFI_01860	NEMVE25992
OG0001956	AMPFI_00676	NEMVE20264, NEMVE01458
OG0001957	AMPFI_20892	NEMVE08808
OG0001958	AMPFI_00496	NEMVE06090
OG0001959	AMPFI_24539, AMPFI_19948	NEMVE14830
OG0001960	AMPFI_16239	NEMVE21849
OG0001961	AMPFI_18694	NEMVE05331
OG0001963	AMPFI_06610	NEMVE05900
OG0001964	AMPFI_15416	NEMVE13227
OG0001965	AMPFI_25846	NEMVE22556
OG0001966	AMPFI_23585, AMPFI_04379	NEMVE05589, NEMVE18674
OG0001967	AMPFI_04619	NEMVE23308
OG0001968	AMPFI_03626, AMPFI_02828	NEMVE00494
OG0001969	AMPFI_20288	NEMVE21988, NEMVE15841
OG0001970	AMPFI_00602	NEMVE13293
OG0001971	AMPFI_13714	NEMVE06261
OG0001972	AMPFI_15172	NEMVE06243, NEMVE11911
OG0001974	AMPFI_21573	NEMVE09975
OG0001975	AMPFI_25631, AMPFI_25519	NEMVE25587, NEMVE21055, NEMVE03035
OG0001985	AMPFI_00548	NEMVE09656
OG0001986	AMPFI_06341	NEMVE23620, NEMVE21250
OG0001987	AMPFI_15909	NEMVE13766
OG0001988	AMPFI_17891	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	AMPFI_13109	NEMVE06852
OG0001990	AMPFI_22626, AMPFI_02181	NEMVE09795
OG0001990	AMPFI_12158	NEMVE14755
OG0001992	AMPFI_09449	NEMVE10979
OG0001993	AMPFI_02374	NEMVE04996
OG0001994	AMPFI_17060	NEMVE05452
OG0001995	AMPFI_20262, AMPFI_23416, AMPFI_16632, AMPFI_16264, AMPFI_19775, AMPFI_06891, AMPFI_12847	NEMVE15892
OG0001996	AMPFI_15289	NEMVE11291
OG0001998	AMPFI_11941	NEMVE25642
OG0002000	AMPFI_07619, AMPFI_12151	NEMVE05625
OG0002001	AMPFI_02709	NEMVE14609
OG0002002	AMPFI_00081	NEMVE18499
OG0002003	AMPFI_24835	NEMVE13572
OG0002004	AMPFI_00749	NEMVE24875
OG0002005	AMPFI_08128	NEMVE15913
OG0002006	AMPFI_06516	NEMVE18013
OG0002007	AMPFI_11296	NEMVE10091
OG0002008	AMPFI_22453, AMPFI_06546	NEMVE21351, NEMVE07071
OG0002009	AMPFI_08474, AMPFI_11951	NEMVE16636
OG0002009	AMPFI_13652	NEMVE14215
OG0002010	AMPFI_25840	NEMVE20902
OG0002011	AMPFI_05538	NEMVE07404, NEMVE13629, NEMVE13630
OG0002012	AMPFI_22305	NEMVE23797
OG0002013	AMPFI_00191, AMPFI_10559, AMPFI_10560	NEMVE22426
OG0002014	AMPFI_21176, AMPFI_02559	NEMVE23062
OG0002015	AMPFI_07020	NEMVE22689
OG0002016	AMPFI_07033	NEMVE07667
OG0002017	AMPFI_20559	NEMVE13696
OG0002018	AMPFI_23650	NEMVE13280
OG0002019	AMPFI_11037	NEMVE13416
OG0002020	AMPFI_07498	NEMVE04992
OG0002022	AMPFI_16019	NEMVE11569, NEMVE23927
OG0002023	AMPFI_10310, AMPFI_25831	NEMVE10441, NEMVE18028
OG0002024	AMPFI_12404	NEMVE25593
OG0002025	AMPFI_15837	NEMVE09569
OG0002026	AMPFI_07639	NEMVE05540
OG0002027	AMPFI_12845	NEMVE24604
OG0002028	AMPFI_05317	NEMVE02830, NEMVE03002
OG0002029	AMPFI_14294	NEMVE16639
OG0002031	AMPFI_08223	NEMVE22573
OG0002032	AMPFI_07992	NEMVE22365
OG0002033	AMPFI_21670, AMPFI_03570	NEMVE18351
OG0002034	AMPFI_19989	NEMVE07403
OG0002034	AMPFI_00248, AMPFI_21516	NEMVE13257
OG0002035	AMPFI_01549	NEMVE02576
OG0002036	AMPFI_17675	NEMVE14928
OG0002039	AMPFI_17657, AMPFI_03294, AMPFI_21177	NEMVE03515
OG0002041	AMPFI_04840, AMPFI_12430, AMPFI_09300	NEMVE23015
OG0002042	AMPFI_06985	NEMVE22387
OG0002043	AMPFI_11574	NEMVE21953
OG0002044	AMPFI_12742, AMPFI_20577	NEMVE10543
OG0002057	AMPFI_07261, AMPFI_19509	NEMVE12053, NEMVE05212
OG0002059	AMPFI_12396	NEMVE14966
OG0002060	AMPFI_08802	NEMVE25745, NEMVE20567
OG0002062	AMPFI_20199	NEMVE07454
OG0002063	AMPFI_24725	NEMVE21994
OG0002063	AMPFI_08059	NEMVE13375
OG0002064	AMPFI_02057	NEMVE23001
OG0002064	AMPFI_04113	NEMVE11474, NEMVE17878
OG0002065	AMPFI_24189, AMPFI_25180	NEMVE18590, NEMVE21310
OG0002066	AMPFI_11746	NEMVE22624, NEMVE06128
OG0002068	AMPFI_21310	NEMVE21886
OG0002069	AMPFI_18734	NEMVE18129
OG0002072	AMPFI_20520	NEMVE02258
OG0002072	AMPFI_00894, AMPFI_22281	NEMVE14383
OG0002073	AMPFI_25365	NEMVE08047
OG0002074	AMPFI_01458	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976
OG0002074	AMPFI_04542	NEMVE09394
OG0002075	AMPFI_02738	NEMVE16708
OG0002076	AMPFI_24244	NEMVE01949
OG0002077	AMPFI_10995	NEMVE06634
OG0002079	AMPFI_23455	NEMVE21701
OG0002080	AMPFI_00131	NEMVE01454
OG0002080	AMPFI_15363	NEMVE01941
OG0002082	AMPFI_03177, AMPFI_10111, AMPFI_25993, AMPFI_17844, AMPFI_08277, AMPFI_14408, AMPFI_18231, AMPFI_23626, AMPFI_00363, AMPFI_13949, AMPFI_01717, AMPFI_25790	NEMVE04024, NEMVE16235, NEMVE21424, NEMVE05128, NEMVE07245
OG0002085	AMPFI_25343	NEMVE19065
OG0002086	AMPFI_18372, AMPFI_07571	NEMVE23568
OG0002087	AMPFI_07836	NEMVE06824
OG0002088	AMPFI_07147, AMPFI_24909	NEMVE22862
OG0002090	AMPFI_10383	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002091	AMPFI_11243	NEMVE08018
OG0002095	AMPFI_00396	NEMVE25728
OG0002096	AMPFI_21126	NEMVE06310, NEMVE04871
OG0002097	AMPFI_09945	NEMVE13006, NEMVE08209
OG0002098	AMPFI_07697	NEMVE22306
OG0002099	AMPFI_11854	NEMVE11724, NEMVE05667
OG0002100	AMPFI_02081, AMPFI_01467, AMPFI_20845	NEMVE05455
OG0002101	AMPFI_12592, AMPFI_10537	NEMVE18728
OG0002103	AMPFI_02167	NEMVE24638
OG0002104	AMPFI_09366, AMPFI_09367	NEMVE20826
OG0002105	AMPFI_11643	NEMVE05828
OG0002106	AMPFI_23682	NEMVE23849
OG0002107	AMPFI_02795	NEMVE13149
OG0002108	AMPFI_14729	NEMVE14269, NEMVE14369, NEMVE00973
OG0002110	AMPFI_17016	NEMVE19169
OG0002122	AMPFI_14982, AMPFI_20626	NEMVE24209
OG0002123	AMPFI_13795	NEMVE15053
OG0002124	AMPFI_11396, AMPFI_17930	NEMVE04865
OG0002125	AMPFI_19443, AMPFI_19550	NEMVE01005
OG0002126	AMPFI_20006	NEMVE24229
OG0002126	AMPFI_21002	NEMVE18715, NEMVE18716, NEMVE25559
OG0002127	AMPFI_02742, AMPFI_09138	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273
OG0002129	AMPFI_20343, AMPFI_19463	NEMVE23727
OG0002130	AMPFI_23788	NEMVE19758
OG0002131	AMPFI_22649	NEMVE04261
OG0002131	AMPFI_11577	NEMVE14040
OG0002132	AMPFI_02080, AMPFI_17747, AMPFI_15005, AMPFI_18706, AMPFI_14218, AMPFI_16887, AMPFI_25156, AMPFI_13709, AMPFI_19406, AMPFI_23129, AMPFI_00964, AMPFI_24868, AMPFI_01251	NEMVE15776
OG0002134	AMPFI_05803	NEMVE03152, NEMVE15719
OG0002135	AMPFI_21688	NEMVE08407, NEMVE00050
OG0002136	AMPFI_16197, AMPFI_16117	NEMVE23649
OG0002137	AMPFI_24466	NEMVE20092
OG0002137	AMPFI_14326	NEMVE08641
OG0002137	AMPFI_07582	NEMVE14838
OG0002138	AMPFI_24662	NEMVE07042
OG0002139	AMPFI_09567	NEMVE04928
OG0002140	AMPFI_07045	NEMVE22622
OG0002141	AMPFI_24291	NEMVE14733
OG0002142	AMPFI_05160	NEMVE23121
OG0002144	AMPFI_05043	NEMVE24612
OG0002145	AMPFI_10121	NEMVE22803
OG0002146	AMPFI_05844	NEMVE14303, NEMVE22492
OG0002147	AMPFI_12842, AMPFI_03644, AMPFI_12841	NEMVE14395
OG0002148	AMPFI_23168	NEMVE17376
OG0002148	AMPFI_13637	NEMVE13123
OG0002149	AMPFI_04102	NEMVE24016
OG0002150	AMPFI_16081, AMPFI_21448, AMPFI_15348	NEMVE13668
OG0002151	AMPFI_09038	NEMVE14212
OG0002152	AMPFI_09776	NEMVE13660
OG0002153	AMPFI_08033	NEMVE07373
OG0002154	AMPFI_08694	NEMVE01733, NEMVE06893, NEMVE18220
OG0002155	AMPFI_11503	NEMVE16600
OG0002155	AMPFI_20890	NEMVE14292
OG0002156	AMPFI_05384	NEMVE22212
OG0002157	AMPFI_16160	NEMVE05285
OG0002158	AMPFI_18914	NEMVE23716
OG0002159	AMPFI_24442	NEMVE22508
OG0002160	AMPFI_14776	NEMVE14377
OG0002161	AMPFI_11380, AMPFI_19022	NEMVE16936
OG0002164	AMPFI_09040	NEMVE17097, NEMVE07768
OG0002165	AMPFI_09337	NEMVE13553
OG0002166	AMPFI_10950	NEMVE07576
OG0002167	AMPFI_05378	NEMVE03075
OG0002168	AMPFI_24771	NEMVE23404
OG0002168	AMPFI_10928	NEMVE16843
OG0002169	AMPFI_21144	NEMVE25833
OG0002169	AMPFI_21299	NEMVE01480, NEMVE01816
OG0002170	AMPFI_23281, AMPFI_07669	NEMVE13172, NEMVE13595
OG0002171	AMPFI_09465	NEMVE18921
OG0002173	AMPFI_08338	NEMVE09938
OG0002174	AMPFI_13968	NEMVE20503, NEMVE05275
OG0002174	AMPFI_07751	NEMVE03693
OG0002175	AMPFI_25478, AMPFI_12062	NEMVE13452
OG0002176	AMPFI_13480, AMPFI_10909	NEMVE25148
OG0002177	AMPFI_19453, AMPFI_17863	NEMVE06715
OG0002178	AMPFI_03485	NEMVE08226
OG0002179	AMPFI_15916	NEMVE05933
OG0002182	AMPFI_12302	NEMVE24371
OG0002183	AMPFI_11345	NEMVE07187, NEMVE09088
OG0002184	AMPFI_11522	NEMVE24412
OG0002185	AMPFI_09801	NEMVE15000, NEMVE23238
OG0002187	AMPFI_09301	NEMVE22527
OG0002188	AMPFI_14506, AMPFI_19113	NEMVE13879
OG0002189	AMPFI_03764	NEMVE23618
OG0002189	AMPFI_22355	NEMVE19763
OG0002190	AMPFI_00222	NEMVE00300
OG0002191	AMPFI_24980	NEMVE25926, NEMVE16582
OG0002193	AMPFI_20760, AMPFI_03523	NEMVE14485, NEMVE13347
OG0002195	AMPFI_12301	NEMVE14518
OG0002196	AMPFI_14343	NEMVE19851
OG0002197	AMPFI_20061	NEMVE04375, NEMVE03943, NEMVE04423, NEMVE03828, NEMVE03829, NEMVE04296, NEMVE04414, NEMVE04421, NEMVE04491, NEMVE03936, NEMVE03865, NEMVE04482, NEMVE03863, NEMVE03862, NEMVE04406, NEMVE04420, NEMVE04404, NEMVE03929, NEMVE03935, NEMVE04440, NEMVE04426, NEMVE04444, NEMVE03974, NEMVE04436, NEMVE04408, NEMVE03931, NEMVE03942, NEMVE12831, NEMVE03831, NEMVE03830, NEMVE04374, NEMVE03952, NEMVE12920, NEMVE07381, NEMVE03833, NEMVE03971, NEMVE03858, NEMVE13035, NEMVE04417, NEMVE04425
OG0002199	AMPFI_25898	NEMVE16231, NEMVE17101, NEMVE04892, NEMVE17124, NEMVE04944, NEMVE00776, NEMVE17225, NEMVE10045, NEMVE16232, NEMVE17399, NEMVE16659, NEMVE17223, NEMVE16881
OG0002209	AMPFI_05256	NEMVE14444
OG0002211	AMPFI_25528	NEMVE18643
OG0002212	AMPFI_20056, AMPFI_04820, AMPFI_22757	NEMVE02224
OG0002213	AMPFI_10801, AMPFI_13684, AMPFI_08701	NEMVE01046
