Orthogroup	AMPFI_ok	CAEEL
OG0002152	AMPFI_09776	CAEEL00179
OG0002153	AMPFI_08033	CAEEL11458
OG0002154	AMPFI_08694	CAEEL18065
OG0002156	AMPFI_05384	CAEEL08424
OG0002157	AMPFI_16160	CAEEL10861
OG0002160	AMPFI_14776	CAEEL05075
OG0002164	AMPFI_09040	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	AMPFI_09337	CAEEL07004, CAEEL04348, CAEEL13880
OG0002166	AMPFI_10950	CAEEL06693, CAEEL06692
OG0002167	AMPFI_05378	CAEEL10771, CAEEL20502
OG0002168	AMPFI_24771, AMPFI_10928	CAEEL06529
OG0002169	AMPFI_21144	CAEEL19452
OG0002170	AMPFI_07669	CAEEL11886
OG0002171	AMPFI_09465	CAEEL09511
OG0002173	AMPFI_08338	CAEEL02072
OG0002175	AMPFI_25478, AMPFI_12062	CAEEL11081
OG0002177	AMPFI_19453, AMPFI_17863	CAEEL16080
OG0002179	AMPFI_15916	CAEEL17210, CAEEL19563
OG0002182	AMPFI_12302	CAEEL11866
OG0002184	AMPFI_11522	CAEEL06428
OG0002185	AMPFI_09801	CAEEL01312
OG0002187	AMPFI_09301	CAEEL05615
OG0002188	AMPFI_14506, AMPFI_19113	CAEEL10832
OG0002189	AMPFI_22355	CAEEL17261, CAEEL17762, CAEEL20687
OG0002190	AMPFI_00222, AMPFI_03087	CAEEL18099
OG0002191	AMPFI_22618, AMPFI_24980	CAEEL00670
OG0002211	AMPFI_04592	CAEEL08596
OG0002212	AMPFI_04820	CAEEL17949
OG0002213	AMPFI_10801, AMPFI_13684, AMPFI_08701	CAEEL09259
OG0002215	AMPFI_02971, AMPFI_13025, AMPFI_03746, AMPFI_19351, AMPFI_19527, AMPFI_13303, AMPFI_21109, AMPFI_06214, AMPFI_18027, AMPFI_18234, AMPFI_12836	CAEEL19732
OG0002216	AMPFI_02814, AMPFI_22578, AMPFI_22501, AMPFI_01725	CAEEL09929, CAEEL09930
OG0002217	AMPFI_19805	CAEEL18475, CAEEL05058
OG0002221	AMPFI_05388	CAEEL05780
OG0002224	AMPFI_12765	CAEEL10158
OG0002225	AMPFI_07786	CAEEL15252
OG0002226	AMPFI_09925	CAEEL04806
OG0002227	AMPFI_22780	CAEEL00491
OG0002228	AMPFI_01748	CAEEL05227
OG0002229	AMPFI_20801	CAEEL08325
OG0002236	AMPFI_07523	CAEEL18503
OG0002237	AMPFI_21143	CAEEL00004
OG0002239	AMPFI_09155	CAEEL05928
OG0002240	AMPFI_22996, AMPFI_00960, AMPFI_15717	CAEEL05366
OG0002241	AMPFI_14262	CAEEL07281
OG0002243	AMPFI_06850	CAEEL05910, CAEEL11717
OG0002244	AMPFI_08460, AMPFI_07452	CAEEL02764
OG0002246	AMPFI_20214, AMPFI_21351	CAEEL00010
OG0002248	AMPFI_13359	CAEEL09675
OG0002251	AMPFI_13110	CAEEL18329, CAEEL19690
OG0002252	AMPFI_05242	CAEEL18710
OG0002255	AMPFI_02651, AMPFI_19539	CAEEL01086
OG0002257	AMPFI_15547	CAEEL14323
OG0002258	AMPFI_23113, AMPFI_24977, AMPFI_22049	CAEEL10467
OG0002259	AMPFI_00984	CAEEL08231
OG0002260	AMPFI_17623	CAEEL08208
OG0002261	AMPFI_16530	CAEEL09054
OG0002262	AMPFI_26072	CAEEL07374
OG0002263	AMPFI_05699	CAEEL08085
OG0002264	AMPFI_24071	CAEEL01891
OG0002265	AMPFI_10078	CAEEL01664
OG0002266	AMPFI_04811, AMPFI_03178, AMPFI_18976	CAEEL18931
OG0002267	AMPFI_11862	CAEEL03658
OG0002272	AMPFI_08490	CAEEL00181
OG0002275	AMPFI_06140	CAEEL19733
OG0002277	AMPFI_07085	CAEEL12016
OG0002278	AMPFI_05248	CAEEL17984, CAEEL17983
OG0002280	AMPFI_10353, AMPFI_05978, AMPFI_14773, AMPFI_01513, AMPFI_01512, AMPFI_19916	CAEEL01565
OG0002282	AMPFI_20323	CAEEL05126
OG0002283	AMPFI_12764	CAEEL11974
OG0002284	AMPFI_07483	CAEEL09475
OG0002286	AMPFI_17604	CAEEL15075
OG0002287	AMPFI_22131, AMPFI_21836, AMPFI_22336	CAEEL00054
OG0002288	AMPFI_05968	CAEEL11923
OG0002289	AMPFI_18744	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	AMPFI_07370	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558
OG0002292	AMPFI_03614	CAEEL11264
OG0002293	AMPFI_05327, AMPFI_10685	CAEEL01475
OG0002294	AMPFI_12144	CAEEL03275, CAEEL03274
OG0002316	AMPFI_02237	CAEEL01858, CAEEL01859
OG0002317	AMPFI_23771	CAEEL13995
OG0002318	AMPFI_24462, AMPFI_08489, AMPFI_21799	CAEEL05991
OG0002321	AMPFI_00776, AMPFI_02703	CAEEL11607
OG0002322	AMPFI_21364	CAEEL12636, CAEEL12634
OG0002324	AMPFI_20398, AMPFI_07212, AMPFI_08976	CAEEL14861
OG0002325	AMPFI_05132	CAEEL12660
OG0002326	AMPFI_07885	CAEEL19309
OG0002327	AMPFI_07418	CAEEL11423
OG0002331	AMPFI_24199, AMPFI_19373, AMPFI_03306	CAEEL13492, CAEEL01768
OG0002332	AMPFI_17423	CAEEL07378
OG0002335	AMPFI_08485, AMPFI_01373	CAEEL02679, CAEEL02678
OG0002336	AMPFI_17565, AMPFI_03344, AMPFI_04477	CAEEL18832
OG0002340	AMPFI_06594	CAEEL00545
OG0002341	AMPFI_11181, AMPFI_23909	CAEEL07757
OG0002342	AMPFI_18562	CAEEL06352, CAEEL06355, CAEEL00891
OG0002344	AMPFI_13957	CAEEL07661
OG0002346	AMPFI_04693	CAEEL04391
OG0002348	AMPFI_04385	CAEEL12095
OG0002350	AMPFI_14981	CAEEL20154
OG0002352	AMPFI_04346	CAEEL04784
OG0002354	AMPFI_17029, AMPFI_11902	CAEEL09038
OG0002355	AMPFI_11767	CAEEL08630
OG0002356	AMPFI_16602	CAEEL17852
OG0002358	AMPFI_19693, AMPFI_06880, AMPFI_00703	CAEEL20542
OG0002359	AMPFI_10254	CAEEL10259
OG0002360	AMPFI_21407	CAEEL19089
OG0002361	AMPFI_10352	CAEEL16240, CAEEL14724
OG0002362	AMPFI_02961	CAEEL01494
OG0002363	AMPFI_16473	CAEEL18180
OG0002366	AMPFI_16566	CAEEL01476
OG0002367	AMPFI_07894	CAEEL02851
OG0002368	AMPFI_01085, AMPFI_17796, AMPFI_18726	CAEEL06921
OG0002369	AMPFI_19667, AMPFI_21321	CAEEL00665
OG0002370	AMPFI_08335	CAEEL06782
OG0002371	AMPFI_06562	CAEEL10782, CAEEL02897
OG0002374	AMPFI_05495	CAEEL00989, CAEEL03595
OG0002376	AMPFI_06717	CAEEL16557
OG0002377	AMPFI_08355	CAEEL14877
OG0002378	AMPFI_13507	CAEEL19717
OG0002379	AMPFI_05523	CAEEL20511
OG0002396	AMPFI_15085, AMPFI_01991	CAEEL15127
OG0002400	AMPFI_03091	CAEEL12685
OG0002402	AMPFI_08689	CAEEL07971
OG0002406	AMPFI_17696	CAEEL05272
OG0002407	AMPFI_21084	CAEEL11836
OG0002408	AMPFI_07804	CAEEL05340
OG0002409	AMPFI_23640	CAEEL12380
OG0002410	AMPFI_25695, AMPFI_14224	CAEEL06445
OG0002411	AMPFI_06324	CAEEL09509
OG0002413	AMPFI_15339	CAEEL05456
OG0002414	AMPFI_13659	CAEEL16542
OG0002415	AMPFI_02625, AMPFI_08209	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	AMPFI_17433, AMPFI_00279, AMPFI_20541, AMPFI_00862, AMPFI_20403	CAEEL00247
OG0002421	AMPFI_14396, AMPFI_06900	CAEEL09266
OG0002422	AMPFI_25635	CAEEL09220
OG0002424	AMPFI_08256	CAEEL18326
OG0002425	AMPFI_19580, AMPFI_21740	CAEEL00712
OG0002429	AMPFI_15368	CAEEL05601
OG0002433	AMPFI_10800	CAEEL18398
OG0002434	AMPFI_22945	CAEEL09324
OG0002439	AMPFI_15683	CAEEL06145, CAEEL06146
OG0002441	AMPFI_17008	CAEEL01735
OG0002442	AMPFI_12744	CAEEL00999
OG0002443	AMPFI_24450, AMPFI_15890, AMPFI_16326	CAEEL11867
OG0002444	AMPFI_09682	CAEEL11588
OG0002445	AMPFI_12457	CAEEL08003
OG0002446	AMPFI_09464	CAEEL01328
OG0002448	AMPFI_11264	CAEEL11664
OG0002450	AMPFI_10376	CAEEL02915
OG0002453	AMPFI_24853	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002456	AMPFI_05447	CAEEL19152, CAEEL02912
OG0002457	AMPFI_06106, AMPFI_15673	CAEEL08209
OG0002459	AMPFI_17049	CAEEL00771, CAEEL04852
OG0002461	AMPFI_20875	CAEEL07388
OG0002476	AMPFI_07173	CAEEL05868
OG0002476	AMPFI_08958	CAEEL00590
OG0002481	AMPFI_05604	CAEEL07210
OG0002486	AMPFI_16150	CAEEL00554
OG0002489	AMPFI_04686, AMPFI_01472, AMPFI_02560, AMPFI_19145	CAEEL20456
OG0002490	AMPFI_08236	CAEEL09795
OG0002491	AMPFI_23041, AMPFI_24193, AMPFI_22729, AMPFI_01127	CAEEL01502
OG0002492	AMPFI_22488	CAEEL07791
OG0002494	AMPFI_13852	CAEEL02924
OG0002495	AMPFI_25744	CAEEL05776
OG0002497	AMPFI_16261	CAEEL00487
OG0002500	AMPFI_06240	CAEEL00642
OG0002503	AMPFI_11268	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	AMPFI_08151	CAEEL06712, CAEEL09129
OG0002505	AMPFI_22720	CAEEL05922
OG0002507	AMPFI_06138	CAEEL03010
OG0002509	AMPFI_10128	CAEEL10641, CAEEL10642
OG0002510	AMPFI_23738, AMPFI_00498	CAEEL15444
OG0002511	AMPFI_24672	CAEEL03054
OG0002512	AMPFI_11186	CAEEL06721
OG0002516	AMPFI_07473	CAEEL07616
OG0002518	AMPFI_11837	CAEEL03272
OG0002519	AMPFI_19533, AMPFI_16079	CAEEL07683
OG0002520	AMPFI_01651	CAEEL11387
OG0002523	AMPFI_02042	CAEEL09506
OG0002524	AMPFI_09575	CAEEL07737
OG0002525	AMPFI_23315	CAEEL20729
OG0002527	AMPFI_15362	CAEEL00425, CAEEL00799
OG0002528	AMPFI_11923	CAEEL14274
OG0002529	AMPFI_14115	CAEEL18703, CAEEL04668
OG0002530	AMPFI_06014	CAEEL18169
OG0002532	AMPFI_02544	CAEEL00641
OG0002533	AMPFI_10313, AMPFI_11981	CAEEL08550
OG0002534	AMPFI_11146	CAEEL08629
OG0002537	AMPFI_17405, AMPFI_24055	CAEEL07418
OG0002541	AMPFI_23877	CAEEL09534
OG0002542	AMPFI_14378	CAEEL06956
OG0002543	AMPFI_05217	CAEEL07344
OG0002544	AMPFI_16443	CAEEL16419
OG0002545	AMPFI_06054	CAEEL12452
OG0002547	AMPFI_20544, AMPFI_04514	CAEEL02085
OG0002548	AMPFI_24571	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	AMPFI_04733	CAEEL18135
OG0002552	AMPFI_06043	CAEEL01916
OG0002555	AMPFI_12974	CAEEL12784
OG0002557	AMPFI_10804	CAEEL02904
OG0002558	AMPFI_18657	CAEEL18130
OG0002559	AMPFI_09876	CAEEL14654
OG0002561	AMPFI_16449, AMPFI_21135, AMPFI_22038	CAEEL13357
OG0002562	AMPFI_00756	CAEEL00489
OG0002563	AMPFI_07399	CAEEL08940
OG0002564	AMPFI_07937	CAEEL14884
OG0002565	AMPFI_01084	CAEEL01779, CAEEL19992
OG0002566	AMPFI_19206, AMPFI_20668, AMPFI_16864, AMPFI_03477	CAEEL18146
OG0002567	AMPFI_11979	CAEEL10185
OG0002569	AMPFI_25754, AMPFI_17829	CAEEL18770
OG0002569	AMPFI_02326	CAEEL15764, CAEEL01701, CAEEL04306, CAEEL15720
OG0002570	AMPFI_07846	CAEEL02126
OG0002571	AMPFI_00541	CAEEL01329, CAEEL00047
OG0002572	AMPFI_02464	CAEEL06422
OG0002574	AMPFI_24042	CAEEL13992
OG0002587	AMPFI_05490	CAEEL02535
OG0002593	AMPFI_21829	CAEEL06340, CAEEL06341
OG0002594	AMPFI_11935	CAEEL02859
OG0002598	AMPFI_08969	CAEEL04239
OG0002599	AMPFI_20120	CAEEL09489, CAEEL05240
OG0002600	AMPFI_23683, AMPFI_16466	CAEEL18751
OG0002601	AMPFI_11035, AMPFI_19350	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	AMPFI_11013	CAEEL19298
OG0002605	AMPFI_25285, AMPFI_01082, AMPFI_21170	CAEEL06425
OG0002608	AMPFI_24780	CAEEL20298
OG0002609	AMPFI_25165	CAEEL00486
OG0002610	AMPFI_08555	CAEEL00976
OG0002611	AMPFI_01205, AMPFI_20953	CAEEL00525
OG0002614	AMPFI_05665	CAEEL18150
OG0002617	AMPFI_20313	CAEEL08131
OG0002618	AMPFI_03389	CAEEL11865
OG0002620	AMPFI_10749	CAEEL18902
OG0002623	AMPFI_17681	CAEEL04862
OG0002624	AMPFI_18223, AMPFI_25596, AMPFI_02917, AMPFI_16642	CAEEL00996
OG0002628	AMPFI_00431, AMPFI_14305	CAEEL20832
OG0002630	AMPFI_20715	CAEEL00017
OG0002632	AMPFI_01287	CAEEL01456
OG0002633	AMPFI_16272	CAEEL13867
OG0002636	AMPFI_20833	CAEEL09021
OG0002637	AMPFI_04548	CAEEL07699
OG0002643	AMPFI_14666	CAEEL01960
OG0002645	AMPFI_11704, AMPFI_05004	CAEEL09814
OG0002646	AMPFI_08812	CAEEL10837
OG0002649	AMPFI_23498	CAEEL18434
OG0002651	AMPFI_05026, AMPFI_13681	CAEEL02017
OG0002651	AMPFI_05025	CAEEL08032
OG0002652	AMPFI_07946	CAEEL15940
OG0002652	AMPFI_07813	CAEEL15941
OG0002653	AMPFI_25956	CAEEL09022
OG0002655	AMPFI_06768	CAEEL10857
OG0002656	AMPFI_17717, AMPFI_03906	CAEEL06531
OG0002658	AMPFI_19684, AMPFI_09242	CAEEL08300
OG0002659	AMPFI_14143	CAEEL20147, CAEEL01412
OG0002660	AMPFI_19068, AMPFI_19929, AMPFI_19319, AMPFI_04319	CAEEL11563
OG0002661	AMPFI_13522	CAEEL19789
OG0002662	AMPFI_14924	CAEEL18190
OG0002663	AMPFI_06734, AMPFI_00147	CAEEL19742
OG0002665	AMPFI_08155	CAEEL08820
OG0002666	AMPFI_08951, AMPFI_17898	CAEEL11407
OG0002667	AMPFI_18477	CAEEL18607
OG0002668	AMPFI_12794	CAEEL02604
OG0002669	AMPFI_07128	CAEEL09214, CAEEL09178
OG0002670	AMPFI_12956	CAEEL15710
OG0002675	AMPFI_17774	CAEEL07843
OG0002677	AMPFI_08799	CAEEL10901
OG0002679	AMPFI_05657	CAEEL06006
OG0002681	AMPFI_19818	CAEEL13993
OG0002682	AMPFI_05616	CAEEL06028, CAEEL18330
OG0002683	AMPFI_05913	CAEEL05356
OG0002706	AMPFI_07417	CAEEL01248
OG0002707	AMPFI_21661	CAEEL14138
OG0002708	AMPFI_13987	CAEEL01926, CAEEL12503
OG0002710	AMPFI_00640	CAEEL00009
OG0002712	AMPFI_17857	CAEEL06583, CAEEL15212
OG0002715	AMPFI_12353	CAEEL09830
OG0002717	AMPFI_01161	CAEEL10017
OG0002718	AMPFI_12945	CAEEL00842
OG0002719	AMPFI_01275	CAEEL07694
OG0002720	AMPFI_06348	CAEEL01232
OG0002722	AMPFI_12652	CAEEL10808
OG0002726	AMPFI_01971	CAEEL11743
OG0002729	AMPFI_01288, AMPFI_15438	CAEEL07853
OG0002732	AMPFI_02794	CAEEL18402
OG0002736	AMPFI_10674	CAEEL02362
OG0002739	AMPFI_21137	CAEEL18472
OG0002740	AMPFI_07662	CAEEL08842
OG0002742	AMPFI_11508	CAEEL11403
OG0002743	AMPFI_20528	CAEEL15922, CAEEL10167
OG0002744	AMPFI_10831	CAEEL19735
OG0002745	AMPFI_03214	CAEEL19081
OG0002746	AMPFI_06320	CAEEL01862
OG0002747	AMPFI_02189	CAEEL02596
OG0002749	AMPFI_16192	CAEEL04068
OG0002750	AMPFI_04425, AMPFI_12572, AMPFI_03631, AMPFI_12923, AMPFI_13722, AMPFI_00301	CAEEL15826
OG0002752	AMPFI_05334	CAEEL08631
OG0002754	AMPFI_17705	CAEEL05821
OG0002756	AMPFI_23739, AMPFI_12587	CAEEL15160
OG0002757	AMPFI_21337	CAEEL10443, CAEEL10442
OG0002758	AMPFI_21608	CAEEL08816
OG0002760	AMPFI_07524, AMPFI_18680	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644
OG0002761	AMPFI_20467	CAEEL15590, CAEEL14895, CAEEL00850
OG0002762	AMPFI_07153, AMPFI_03541, AMPFI_19582	CAEEL09378
OG0002764	AMPFI_02962	CAEEL05636
OG0002765	AMPFI_23588	CAEEL02125
OG0002766	AMPFI_07357	CAEEL17597
OG0002767	AMPFI_06871	CAEEL07319
OG0002769	AMPFI_22349	CAEEL06751
OG0002771	AMPFI_13195	CAEEL08070
OG0002772	AMPFI_05332	CAEEL05686
OG0002773	AMPFI_13423	CAEEL08029
OG0002774	AMPFI_13370	CAEEL01682
OG0002776	AMPFI_10405	CAEEL10866
OG0002778	AMPFI_07383	CAEEL01937
OG0002779	AMPFI_15169	CAEEL04475
OG0002780	AMPFI_00723, AMPFI_15995, AMPFI_03828	CAEEL00693
OG0002781	AMPFI_24323	CAEEL07517
OG0002782	AMPFI_15604	CAEEL13024
OG0002785	AMPFI_09225	CAEEL04710
OG0002786	AMPFI_10570	CAEEL00215
OG0002787	AMPFI_17072	CAEEL00388
OG0002788	AMPFI_10049	CAEEL06416, CAEEL06417, CAEEL06418
OG0002790	AMPFI_23203, AMPFI_21538, AMPFI_20060	CAEEL07625
OG0002791	AMPFI_10851	CAEEL08790
OG0002793	AMPFI_15096	CAEEL00646
OG0002794	AMPFI_10094	CAEEL08878
OG0002795	AMPFI_11879	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352
OG0002799	AMPFI_18480	CAEEL06026
OG0002812	AMPFI_07144	CAEEL04925
OG0002813	AMPFI_02852	CAEEL12256
OG0002814	AMPFI_14721	CAEEL11682
OG0002817	AMPFI_09538	CAEEL16563
OG0002818	AMPFI_12743	CAEEL12185
OG0002824	AMPFI_07617	CAEEL09125
OG0002825	AMPFI_16668, AMPFI_07767, AMPFI_08434, AMPFI_16189	CAEEL11091
OG0002826	AMPFI_24284	CAEEL14759
OG0002830	AMPFI_03490, AMPFI_24789	CAEEL15477
OG0002832	AMPFI_17244	CAEEL09361
OG0002833	AMPFI_18453	CAEEL18192
OG0002835	AMPFI_09569	CAEEL11751
OG0002836	AMPFI_22190	CAEEL06399
OG0002837	AMPFI_19230	CAEEL08616
OG0002839	AMPFI_07109, AMPFI_07149	CAEEL19253, CAEEL00645
OG0002841	AMPFI_07580, AMPFI_19028	CAEEL12135, CAEEL12134
OG0002842	AMPFI_12776	CAEEL06196
OG0002844	AMPFI_20609, AMPFI_16356, AMPFI_16951	CAEEL10756
OG0002845	AMPFI_21727	CAEEL09656
OG0002847	AMPFI_22348	CAEEL06961
OG0002848	AMPFI_19569, AMPFI_03140	CAEEL07668
OG0002850	AMPFI_09530, AMPFI_05872	CAEEL15763
OG0002851	AMPFI_20208	CAEEL00708
OG0002854	AMPFI_25053	CAEEL10560
OG0002854	AMPFI_02822	CAEEL18825
OG0002855	AMPFI_20574, AMPFI_20480, AMPFI_17191, AMPFI_00554	CAEEL00030
OG0002856	AMPFI_07252	CAEEL01393
OG0002858	AMPFI_10012	CAEEL12093
OG0002859	AMPFI_02967	CAEEL19186
OG0002860	AMPFI_02972	CAEEL11643
OG0002866	AMPFI_10220	CAEEL03096
OG0002868	AMPFI_07069	CAEEL05539
OG0002873	AMPFI_19048, AMPFI_00955, AMPFI_20732	CAEEL07574
OG0002876	AMPFI_10499	CAEEL10277
OG0002877	AMPFI_08793, AMPFI_00713	CAEEL02920
OG0002880	AMPFI_25969	CAEEL11517
OG0002883	AMPFI_17094	CAEEL05948
OG0002884	AMPFI_23066, AMPFI_11571	CAEEL01828
OG0002887	AMPFI_00133	CAEEL06082, CAEEL06083
OG0002889	AMPFI_18322, AMPFI_06058, AMPFI_21584	CAEEL10804
OG0002891	AMPFI_04475	CAEEL04184, CAEEL01874
OG0002893	AMPFI_10355	CAEEL02075
OG0002894	AMPFI_06382	CAEEL14713
OG0002895	AMPFI_06498	CAEEL07602, CAEEL10533
OG0002896	AMPFI_16510	CAEEL18643
OG0002898	AMPFI_09550	CAEEL13137
OG0002899	AMPFI_14669	CAEEL01046
OG0002907	AMPFI_19275	CAEEL01271
OG0002909	AMPFI_05496	CAEEL11759
OG0002910	AMPFI_08873, AMPFI_10619	CAEEL04697
OG0002912	AMPFI_11212	CAEEL00640
OG0002913	AMPFI_19285	CAEEL02893
OG0002915	AMPFI_13472	CAEEL02902
OG0002916	AMPFI_06848	CAEEL04244
OG0002919	AMPFI_02349	CAEEL00259
OG0002921	AMPFI_10790, AMPFI_19297	CAEEL06148
OG0002925	AMPFI_19388	CAEEL01723, CAEEL07404
OG0002927	AMPFI_24232	CAEEL01626
OG0002944	AMPFI_19187	CAEEL11414
OG0002947	AMPFI_12962	CAEEL06268
OG0002949	AMPFI_25632, AMPFI_13293, AMPFI_13294	CAEEL05799
OG0002952	AMPFI_03711	CAEEL09036
OG0002953	AMPFI_18432	CAEEL11622
OG0002955	AMPFI_14821	CAEEL01420
OG0002957	AMPFI_00571	CAEEL02702
OG0002959	AMPFI_18590, AMPFI_24087	CAEEL12413, CAEEL12412
OG0002960	AMPFI_17548	CAEEL01541
OG0002961	AMPFI_15797, AMPFI_04166	CAEEL16453, CAEEL14328
OG0002962	AMPFI_14869	CAEEL20383
OG0002964	AMPFI_14124	CAEEL19811
OG0002965	AMPFI_07076	CAEEL01992
OG0002966	AMPFI_08237	CAEEL08468, CAEEL19347
OG0002967	AMPFI_11661	CAEEL20418, CAEEL02925
OG0002968	AMPFI_05414	CAEEL16136
OG0002973	AMPFI_13787	CAEEL09565
OG0002974	AMPFI_05909, AMPFI_12501	CAEEL01320
OG0002976	AMPFI_15200	CAEEL01120, CAEEL01119, CAEEL01121
OG0002977	AMPFI_22891	CAEEL07234, CAEEL07233
OG0002978	AMPFI_11885	CAEEL16463
OG0002982	AMPFI_02827	CAEEL01855
OG0002983	AMPFI_14269	CAEEL01433
OG0002985	AMPFI_17949	CAEEL08353
OG0002986	AMPFI_23973, AMPFI_17447, AMPFI_24866	CAEEL10835
OG0002987	AMPFI_13529	CAEEL17800, CAEEL18018
OG0002990	AMPFI_16222, AMPFI_17712	CAEEL08773
OG0002992	AMPFI_01367	CAEEL08299
OG0002995	AMPFI_11906	CAEEL07264
OG0002996	AMPFI_00900	CAEEL10716
OG0003001	AMPFI_06603	CAEEL10876
OG0003003	AMPFI_06580	CAEEL14387
OG0003004	AMPFI_06638	CAEEL15423
OG0003005	AMPFI_04141, AMPFI_25494	CAEEL16758
OG0003006	AMPFI_24175	CAEEL10145
OG0003008	AMPFI_17468	CAEEL20335
OG0003012	AMPFI_19750	CAEEL05983
OG0003013	AMPFI_21222	CAEEL00274, CAEEL13050, CAEEL13680
OG0003014	AMPFI_03270	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767
OG0003015	AMPFI_16720	CAEEL19016
OG0003016	AMPFI_01985, AMPFI_21862	CAEEL09225
OG0003017	AMPFI_05503, AMPFI_14328	CAEEL07049, CAEEL16441
OG0003018	AMPFI_00574	CAEEL08487
OG0003019	AMPFI_03647	CAEEL04592
OG0003024	AMPFI_06872	CAEEL13204, CAEEL13203
OG0003025	AMPFI_18961	CAEEL08836
OG0003026	AMPFI_09871	CAEEL10688, CAEEL12186
OG0003027	AMPFI_03279	CAEEL06663
OG0003028	AMPFI_20635	CAEEL02985
OG0003029	AMPFI_10314	CAEEL01558
OG0003030	AMPFI_09536	CAEEL11859
OG0003031	AMPFI_16204	CAEEL06431
OG0003033	AMPFI_17482	CAEEL00703
OG0003035	AMPFI_10841	CAEEL02722
OG0003036	AMPFI_06381	CAEEL01143
OG0003037	AMPFI_14719	CAEEL10736
OG0003038	AMPFI_00219	CAEEL20474
OG0003040	AMPFI_23093	CAEEL02041
OG0003042	AMPFI_08345	CAEEL04188
OG0003043	AMPFI_18326	CAEEL07390
OG0003044	AMPFI_04020	CAEEL07715
OG0003046	AMPFI_18791	CAEEL04364
OG0003049	AMPFI_20646, AMPFI_19686	CAEEL04812
OG0003054	AMPFI_22668	CAEEL04777
OG0003055	AMPFI_11766, AMPFI_11765	CAEEL14225
OG0003056	AMPFI_09035	CAEEL19070
OG0003059	AMPFI_15093	CAEEL09323
OG0003060	AMPFI_01289	CAEEL07468, CAEEL11354
OG0003062	AMPFI_05505	CAEEL00660
OG0003063	AMPFI_19748	CAEEL03076
OG0003065	AMPFI_15613	CAEEL18732
OG0003066	AMPFI_04842	CAEEL05161
OG0003072	AMPFI_06677	CAEEL04836
OG0003073	AMPFI_07918	CAEEL14099
OG0003079	AMPFI_20005	CAEEL00217
OG0003081	AMPFI_21993	CAEEL19809, CAEEL19806, CAEEL00079, CAEEL19807
OG0003104	AMPFI_15625	CAEEL07227
OG0003105	AMPFI_22515	CAEEL00818
OG0003107	AMPFI_06817	CAEEL20421, CAEEL01359
OG0003108	AMPFI_12830	CAEEL04120
OG0003110	AMPFI_05396	CAEEL17888
OG0003111	AMPFI_13874	CAEEL01566
OG0003112	AMPFI_09342, AMPFI_10797	CAEEL12136
OG0003113	AMPFI_10115	CAEEL16673, CAEEL01071
OG0003114	AMPFI_08644	CAEEL15726
OG0003115	AMPFI_12376	CAEEL00022
OG0003116	AMPFI_07231	CAEEL07734
OG0003118	AMPFI_05302	CAEEL08193, CAEEL08192
OG0003119	AMPFI_08478	CAEEL16382
OG0003121	AMPFI_05935	CAEEL00414
OG0003124	AMPFI_09122	CAEEL07676
OG0003126	AMPFI_01995	CAEEL04789, CAEEL04979
OG0003128	AMPFI_03704	CAEEL04713
OG0003130	AMPFI_14227	CAEEL08052
OG0003132	AMPFI_22325, AMPFI_20089	CAEEL15119
OG0003135	AMPFI_07186	CAEEL06638
OG0003136	AMPFI_10904	CAEEL10810
OG0003138	AMPFI_18700	CAEEL05894
OG0003141	AMPFI_11907	CAEEL03719, CAEEL03720
OG0003142	AMPFI_05828	CAEEL00482
OG0003143	AMPFI_15571	CAEEL11409
OG0003144	AMPFI_22743, AMPFI_06226	CAEEL01625
OG0003145	AMPFI_23822, AMPFI_00786, AMPFI_00787	CAEEL05190
OG0003146	AMPFI_23986	CAEEL20170
OG0003147	AMPFI_17466	CAEEL17136, CAEEL18421
OG0003147	AMPFI_01604	CAEEL15097
OG0003148	AMPFI_04210, AMPFI_01181	CAEEL16560
OG0003150	AMPFI_11497	CAEEL11024
OG0003151	AMPFI_17711	CAEEL04570, CAEEL14681, CAEEL04711
OG0003152	AMPFI_08619, AMPFI_15609	CAEEL20815, CAEEL20802, CAEEL20805
OG0003153	AMPFI_03883	CAEEL07561
OG0003154	AMPFI_15942	CAEEL15184
OG0003156	AMPFI_07675	CAEEL00516
OG0003157	AMPFI_06068	CAEEL07518, CAEEL07519
OG0003158	AMPFI_15277	CAEEL08310
OG0003160	AMPFI_09161	CAEEL18381, CAEEL02061
