Orthogroup	STRPU_ok	HUMAN
OG0008285	STRPU_25884	HUMAN11487, HUMAN14115, HUMAN14114
OG0008286	STRPU_25481	HUMAN18868
OG0008288	STRPU_10665	HUMAN00419
OG0008289	STRPU_23998	HUMAN29098
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	HUMAN04144, HUMAN04143
OG0008291	STRPU_08559	HUMAN12015
OG0008292	STRPU_26389	HUMAN09845
OG0008293	STRPU_27384	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964, HUMAN09961
OG0008294	STRPU_10355	HUMAN17187
OG0008295	STRPU_21349	HUMAN16821
OG0008297	STRPU_14567	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988
OG0008298	STRPU_10445	HUMAN00245, HUMAN00244
OG0008299	STRPU_21979	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019
OG0008300	STRPU_04816	HUMAN28700
OG0008301	STRPU_10433	HUMAN03697
OG0008303	STRPU_20774	HUMAN08938
OG0008304	STRPU_06126	HUMAN07647, HUMAN07648
OG0008305	STRPU_24911	HUMAN18436
OG0008306	STRPU_22535	HUMAN18178
OG0008307	STRPU_14474	HUMAN06155
OG0008308	STRPU_23004, STRPU_00879	HUMAN21349
OG0008309	STRPU_27303	HUMAN02301, HUMAN02300, HUMAN02302
OG0008311	STRPU_21084	HUMAN16796
OG0008312	STRPU_09184, STRPU_02153	HUMAN13487
OG0008313	STRPU_09450, STRPU_01512	HUMAN13284, HUMAN13283, HUMAN13285
OG0008314	STRPU_13492	HUMAN17568, HUMAN17569, HUMAN17566
OG0008315	STRPU_14415	HUMAN10956, HUMAN10955
OG0008317	STRPU_00799, STRPU_19770	HUMAN29465
OG0008318	STRPU_20156	HUMAN08273
OG0008319	STRPU_10660	HUMAN00373
OG0008320	STRPU_10342	HUMAN24159
OG0008323	STRPU_06817	HUMAN28595
OG0008324	STRPU_02507, STRPU_15127	HUMAN26458
OG0008325	STRPU_25839	HUMAN11481, HUMAN11480
OG0008327	STRPU_20125	HUMAN26707
OG0008328	STRPU_05804	HUMAN22301
OG0008329	STRPU_00446, STRPU_02376	HUMAN17963, HUMAN17962
OG0008331	STRPU_20497	HUMAN02484
OG0008333	STRPU_11315, STRPU_11297	HUMAN21893
OG0008334	STRPU_20359	HUMAN29152
OG0008335	STRPU_18525	HUMAN14533
OG0008336	STRPU_23707	HUMAN26835
OG0008337	STRPU_00405, STRPU_19281	HUMAN21223
OG0008338	STRPU_08070	HUMAN19122, HUMAN25617
OG0008339	STRPU_24301	HUMAN25678
OG0008340	STRPU_11747	HUMAN19688, HUMAN19686, HUMAN19687
OG0008341	STRPU_20751	HUMAN08398
OG0008343	STRPU_24543	HUMAN17178
OG0008345	STRPU_22028	HUMAN09403
OG0008346	STRPU_21445	HUMAN16797
OG0008347	STRPU_25038	HUMAN12793
OG0008348	STRPU_20322	HUMAN18638
OG0008349	STRPU_05495	HUMAN03709, HUMAN30461, HUMAN30460
OG0008350	STRPU_08341	HUMAN25937
OG0008352	STRPU_26393	HUMAN23735, HUMAN23734
OG0008353	STRPU_23329	HUMAN26897
OG0008354	STRPU_26363	HUMAN11991
OG0008355	STRPU_21625	HUMAN17063
OG0008356	STRPU_10846, STRPU_10866	HUMAN00269
OG0008357	STRPU_27377	HUMAN09661, HUMAN09662
OG0008358	STRPU_25317	HUMAN11319
OG0008359	STRPU_07674	HUMAN19022
OG0008360	STRPU_26028	HUMAN00749
OG0008361	STRPU_07167	HUMAN00580
OG0008363	STRPU_20468	HUMAN04961, HUMAN04960
OG0008364	STRPU_09334	HUMAN17125, HUMAN23879
OG0008365	STRPU_06534, STRPU_06566	HUMAN07831, HUMAN07830
OG0008367	STRPU_04677	HUMAN03243
OG0008368	STRPU_25002	HUMAN18450
OG0008369	STRPU_14528	HUMAN11855
OG0008370	STRPU_22866	HUMAN12794
OG0008371	STRPU_10307	HUMAN00911
OG0008373	STRPU_11652	HUMAN04211
OG0008374	STRPU_23293	HUMAN06241
OG0008376	STRPU_03467	HUMAN21289
OG0008377	STRPU_13157, STRPU_13135	HUMAN18042
OG0008378	STRPU_22091	HUMAN18118
OG0008379	STRPU_18971, STRPU_18958	HUMAN14930, HUMAN14931, HUMAN14929
OG0008380	STRPU_15975, STRPU_00534	HUMAN02642
OG0008381	STRPU_10051, STRPU_10124	HUMAN17143
OG0008382	STRPU_25953, STRPU_00214	HUMAN11290
OG0008383	STRPU_15386	HUMAN00264
OG0008384	STRPU_21170, STRPU_21161	HUMAN02514
OG0008386	STRPU_19149	HUMAN13311, HUMAN13310
OG0008387	STRPU_14436, STRPU_14453	HUMAN06320
OG0008388	STRPU_21467	HUMAN25138
OG0008392	STRPU_00951, STRPU_08870	HUMAN26623, HUMAN26617, HUMAN26622
OG0008395	STRPU_04818	HUMAN26076
OG0008396	STRPU_25821	HUMAN11557
OG0008399	STRPU_14733	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659
OG0008400	STRPU_19240	HUMAN14762
OG0008401	STRPU_21916	HUMAN02443
OG0008402	STRPU_24432	HUMAN25252
OG0008403	STRPU_01793, STRPU_18104	HUMAN00738
OG0008404	STRPU_19488	HUMAN29395, HUMAN29394
OG0008406	STRPU_18477, STRPU_18434	HUMAN00912
OG0008411	STRPU_02213, STRPU_15593	HUMAN13080, HUMAN13079
OG0008412	STRPU_27031	HUMAN01894, HUMAN01893
OG0008414	STRPU_15727	HUMAN01631
OG0008415	STRPU_04989	HUMAN22400, HUMAN22401
OG0008416	STRPU_26315	HUMAN08501
OG0008418	STRPU_16738, STRPU_01710	HUMAN02917, HUMAN02916
OG0008419	STRPU_20709, STRPU_20694	HUMAN16915, HUMAN16916
OG0008422	STRPU_20887, STRPU_20850	HUMAN04849
OG0008424	STRPU_26600	HUMAN23340
OG0008425	STRPU_00237, STRPU_00238, STRPU_00239	HUMAN28265, HUMAN28263, HUMAN28266
OG0008432	STRPU_05661	HUMAN21308
OG0008433	STRPU_05881, STRPU_05873, STRPU_05876, STRPU_05878	HUMAN04241, HUMAN04242, HUMAN04240, HUMAN04239
OG0008437	STRPU_11835	HUMAN05070, HUMAN05068, HUMAN05069
OG0008443	STRPU_17437	HUMAN25776, HUMAN25777
OG0008444	STRPU_20695	HUMAN04905, HUMAN04906
OG0008448	STRPU_20501	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261
OG0008453	STRPU_02351, STRPU_12764	HUMAN06041
OG0008507	STRPU_26599	HUMAN10030
OG0008509	STRPU_10672, STRPU_00568	HUMAN00348
OG0008513	STRPU_08668, STRPU_08666, STRPU_08667	HUMAN20254
OG0008514	STRPU_05238	HUMAN23059
OG0008516	STRPU_20906	HUMAN09260, HUMAN09259
OG0008522	STRPU_22951	HUMAN23516
OG0008524	STRPU_14658	HUMAN10821
OG0008526	STRPU_19221	HUMAN01035, HUMAN01036
OG0008527	STRPU_02036, STRPU_08031	HUMAN01947
OG0008528	STRPU_00053, STRPU_10856, STRPU_10837	HUMAN21693
OG0008530	STRPU_04864	HUMAN23105
OG0008531	STRPU_06353	HUMAN21761, HUMAN21764
OG0008532	STRPU_22676	HUMAN04907
OG0008533	STRPU_17230	HUMAN25516
OG0008534	STRPU_12965	HUMAN04235
OG0008535	STRPU_12636	HUMAN17191
OG0008536	STRPU_22250	HUMAN12783
OG0008538	STRPU_05701	HUMAN23914
OG0008539	STRPU_21589	HUMAN11116, HUMAN11117
OG0008540	STRPU_22614	HUMAN01647
OG0008541	STRPU_12522, STRPU_12493	HUMAN00437
OG0008542	STRPU_27159	HUMAN14336
OG0008544	STRPU_04610	HUMAN11249
OG0008545	STRPU_04609	HUMAN17171, HUMAN17170
OG0008546	STRPU_25412	HUMAN13748, HUMAN13749
OG0008550	STRPU_15900	HUMAN00201
OG0008551	STRPU_18055	HUMAN05297
OG0008555	STRPU_07891	HUMAN25239
OG0008556	STRPU_20940	HUMAN02568, HUMAN02571
OG0008557	STRPU_26886	HUMAN07933
OG0008558	STRPU_11675	HUMAN04702
OG0008559	STRPU_23791	HUMAN17851
OG0008560	STRPU_12182, STRPU_12139	HUMAN24915
OG0008561	STRPU_14330	HUMAN11692
OG0008562	STRPU_17513	HUMAN25387
OG0008563	STRPU_14810	HUMAN07276
OG0008565	STRPU_27027	HUMAN23706, HUMAN23705
OG0008566	STRPU_01511, STRPU_09451	HUMAN22117
OG0008567	STRPU_21574, STRPU_00280, STRPU_21575	HUMAN25871
OG0008570	STRPU_27052	HUMAN10481
OG0008571	STRPU_25293	HUMAN11507
OG0008572	STRPU_17074	HUMAN19525
OG0008573	STRPU_27209, STRPU_27193	HUMAN28622
OG0008574	STRPU_14649	HUMAN00525
OG0008575	STRPU_12684	HUMAN06154, HUMAN06153
OG0008576	STRPU_09300	HUMAN03809
OG0008577	STRPU_21335, STRPU_21336	HUMAN10533
OG0008579	STRPU_07369	HUMAN24553
OG0008583	STRPU_24015	HUMAN24564, HUMAN24563
OG0008587	STRPU_04458, STRPU_04459	HUMAN08581
OG0008588	STRPU_08136	HUMAN13418, HUMAN13417
OG0008590	STRPU_00624, STRPU_08924	HUMAN28355
OG0008591	STRPU_08776	HUMAN10263
OG0008592	STRPU_20422	HUMAN29113
OG0008593	STRPU_22826, STRPU_01987	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924
OG0008595	STRPU_17088	HUMAN25300
OG0008596	STRPU_13733	HUMAN25989
OG0008597	STRPU_05887	HUMAN23066
OG0008599	STRPU_15400, STRPU_15401	HUMAN25019
OG0008600	STRPU_09634	HUMAN03507, HUMAN03506
OG0008601	STRPU_05526, STRPU_05588	HUMAN23784
OG0008602	STRPU_21540	HUMAN16845
OG0008603	STRPU_25049	HUMAN14135
OG0008604	STRPU_08788	HUMAN10620, HUMAN10619
OG0008605	STRPU_10276	HUMAN17119, HUMAN17118
OG0008606	STRPU_26027	HUMAN26327
OG0008607	STRPU_20041	HUMAN02143
OG0008609	STRPU_08444	HUMAN26596
OG0008611	STRPU_20333	HUMAN02182
OG0008612	STRPU_19400	HUMAN02234, HUMAN02233
OG0008613	STRPU_22598	HUMAN26988
OG0008614	STRPU_05135, STRPU_05062	HUMAN04277
OG0008616	STRPU_26968	HUMAN01525
OG0008618	STRPU_23452, STRPU_00991	HUMAN20501
OG0008619	STRPU_20986	HUMAN08940
OG0008620	STRPU_27286	HUMAN28760
OG0008621	STRPU_05694, STRPU_05693	HUMAN22938
OG0008624	STRPU_01471, STRPU_08701	HUMAN20088, HUMAN20087
OG0008626	STRPU_12902	HUMAN08220
OG0008627	STRPU_05010	HUMAN23906, HUMAN23907
OG0008628	STRPU_05012	HUMAN07506
OG0008629	STRPU_26671	HUMAN13952
OG0008630	STRPU_14253	HUMAN12309
OG0008632	STRPU_13417	HUMAN12382
OG0008633	STRPU_21548	HUMAN16826
OG0008634	STRPU_16142, STRPU_16135	HUMAN02730
OG0008636	STRPU_11437	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631
OG0008637	STRPU_10966	HUMAN18364
OG0008638	STRPU_22854	HUMAN27334
OG0008639	STRPU_17687	HUMAN18858
OG0008640	STRPU_12278	HUMAN03588
OG0008641	STRPU_17461, STRPU_17477, STRPU_17462	HUMAN07240, HUMAN07241
OG0008642	STRPU_25902	HUMAN18819, HUMAN18822
OG0008644	STRPU_01537, STRPU_09422	HUMAN17256
OG0008645	STRPU_25488	HUMAN19088, HUMAN19089
OG0008646	STRPU_18038	HUMAN29726
OG0008647	STRPU_24268	HUMAN14129
OG0008648	STRPU_20706	HUMAN04803, HUMAN04802
OG0008649	STRPU_20786	HUMAN09255
OG0008651	STRPU_02997	HUMAN05633
OG0008653	STRPU_03813, STRPU_03830	HUMAN25948, HUMAN25947
OG0008655	STRPU_23670, STRPU_23645	HUMAN07047
OG0008656	STRPU_20539	HUMAN16932
OG0008657	STRPU_12812	HUMAN06883, HUMAN06882
OG0008658	STRPU_24474	HUMAN16693
OG0008659	STRPU_17964	HUMAN21365, HUMAN21364
OG0008660	STRPU_26727	HUMAN27232
OG0008661	STRPU_10321	HUMAN03784
OG0008662	STRPU_02682, STRPU_01683	HUMAN19725
OG0008665	STRPU_04286, STRPU_04316	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662
OG0008666	STRPU_02906	HUMAN02028
OG0008668	STRPU_10099, STRPU_10162	HUMAN08201, HUMAN08200
OG0008669	STRPU_13670, STRPU_02400	HUMAN02595
OG0008670	STRPU_13987, STRPU_13267	HUMAN30112, HUMAN29733
OG0008671	STRPU_21426	HUMAN08322
OG0008672	STRPU_27063	HUMAN23648
OG0008673	STRPU_20722	HUMAN25005
OG0008674	STRPU_05905	HUMAN23099
OG0008676	STRPU_15392	HUMAN22338
OG0008677	STRPU_24381	HUMAN20610
OG0008678	STRPU_15079	HUMAN20001, HUMAN20000, HUMAN19999
OG0008680	STRPU_10241	HUMAN24151
OG0008681	STRPU_24546	HUMAN07834
OG0008682	STRPU_07049	HUMAN25022, HUMAN25021
OG0008683	STRPU_10869	HUMAN21773
OG0008684	STRPU_23419, STRPU_01018	HUMAN17588, HUMAN17587
OG0008685	STRPU_20763	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461
OG0008693	STRPU_03638, STRPU_03656	HUMAN13384, HUMAN13383
OG0008696	STRPU_05417	HUMAN20255
OG0008753	STRPU_19694, STRPU_19621	HUMAN24847
OG0008757	STRPU_08681	HUMAN10545, HUMAN10544
OG0008758	STRPU_24386	HUMAN04318, HUMAN04319
OG0008760	STRPU_18381	HUMAN02596
OG0008763	STRPU_21819	HUMAN09215, HUMAN09214
OG0008765	STRPU_16849	HUMAN26189, HUMAN17949
OG0008766	STRPU_26399	HUMAN23680
OG0008770	STRPU_05440	HUMAN12967
OG0008772	STRPU_20561	HUMAN16985, HUMAN16984
OG0008775	STRPU_12800	HUMAN15953
OG0008778	STRPU_26797	HUMAN09671
OG0008782	STRPU_03227, STRPU_03212	HUMAN28152
OG0008784	STRPU_18552	HUMAN00844, HUMAN00843
OG0008785	STRPU_20337	HUMAN01164, HUMAN01165
OG0008786	STRPU_23971, STRPU_23947	HUMAN02896
OG0008790	STRPU_20948	HUMAN02547
OG0008796	STRPU_20633	HUMAN08149
OG0008797	STRPU_14529	HUMAN19977
OG0008798	STRPU_05768, STRPU_25397	HUMAN22931, HUMAN22932
OG0008799	STRPU_20418	HUMAN24720
OG0008802	STRPU_08536	HUMAN10633
OG0008804	STRPU_21216	HUMAN08314
OG0008805	STRPU_22199	HUMAN14943
OG0008806	STRPU_01591, STRPU_13572	HUMAN26308
OG0008809	STRPU_24430	HUMAN00811
OG0008810	STRPU_17255	HUMAN05442, HUMAN05443, HUMAN05444
OG0008811	STRPU_26070	HUMAN28053
OG0008812	STRPU_21752, STRPU_21687	HUMAN08515, HUMAN08514
OG0008814	STRPU_04275	HUMAN03230, HUMAN03231
OG0008816	STRPU_27134	HUMAN13931, HUMAN13932
OG0008817	STRPU_04638, STRPU_04670	HUMAN22799
OG0008818	STRPU_13112, STRPU_13113, STRPU_13088	HUMAN14082
OG0008820	STRPU_16565	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628
OG0008821	STRPU_17770	HUMAN00756
OG0008822	STRPU_08833	HUMAN10580
OG0008823	STRPU_14792	HUMAN12241
OG0008826	STRPU_18705	HUMAN14800
OG0008827	STRPU_08935	HUMAN25952, HUMAN25951
OG0008828	STRPU_25128	HUMAN21920
OG0008829	STRPU_21974	HUMAN23320
OG0008831	STRPU_10370	HUMAN29255, HUMAN29254
OG0008832	STRPU_11455	HUMAN00277
OG0008833	STRPU_20636	HUMAN16990
OG0008834	STRPU_07313	HUMAN28766, HUMAN28767
OG0008835	STRPU_06386	HUMAN22023
OG0008837	STRPU_15423	HUMAN12247
OG0008838	STRPU_24536	HUMAN07842
OG0008840	STRPU_26071	HUMAN18824
OG0008841	STRPU_09121, STRPU_02093	HUMAN10323, HUMAN10322
OG0008845	STRPU_04159	HUMAN30121
OG0008846	STRPU_05467, STRPU_05468	HUMAN22566, HUMAN22565
OG0008848	STRPU_21178	HUMAN23726
OG0008850	STRPU_09710, STRPU_09754	HUMAN24240
OG0008851	STRPU_19595	HUMAN14876
OG0008853	STRPU_10987, STRPU_00325	HUMAN00837
OG0008855	STRPU_09887	HUMAN03700
OG0008857	STRPU_11438	HUMAN21703, HUMAN21704, HUMAN21705
OG0008859	STRPU_09855	HUMAN18630
OG0008860	STRPU_26149	HUMAN18560
OG0008861	STRPU_25594	HUMAN24421
OG0008864	STRPU_22978	HUMAN20838
OG0008865	STRPU_09764, STRPU_09720	HUMAN23448
OG0008866	STRPU_06833	HUMAN07821
OG0008868	STRPU_02043, STRPU_09067	HUMAN26521
OG0008870	STRPU_14599	HUMAN07265, HUMAN07264, HUMAN07262
OG0008871	STRPU_18960, STRPU_18973	HUMAN29455
OG0008872	STRPU_18202, STRPU_01258	HUMAN01074
OG0008876	STRPU_04867	HUMAN03398
OG0008878	STRPU_23583	HUMAN21096, HUMAN21097, HUMAN21095
OG0008880	STRPU_17449, STRPU_17466	HUMAN05302
OG0008883	STRPU_14831	HUMAN10885
OG0008885	STRPU_23289	HUMAN26541
OG0008886	STRPU_12982	HUMAN04303
OG0008888	STRPU_20769	HUMAN02635
OG0008889	STRPU_00684	HUMAN14926
OG0008891	STRPU_09409, STRPU_01549	HUMAN25348, HUMAN25350, HUMAN25349
OG0008893	STRPU_10603	HUMAN11505, HUMAN11504
OG0008894	STRPU_21088	HUMAN16867
OG0008896	STRPU_25486	HUMAN11258, HUMAN11259
OG0008897	STRPU_14328	HUMAN07367
OG0008898	STRPU_22440	HUMAN12218
OG0008900	STRPU_21041	HUMAN25122
OG0008901	STRPU_23945	HUMAN02460
OG0008907	STRPU_08899, STRPU_00920	HUMAN10658, HUMAN10657
OG0008911	STRPU_23911	HUMAN20340, HUMAN20339
OG0008913	STRPU_07492	HUMAN19253, HUMAN19254, HUMAN19252
OG0008914	STRPU_05773	HUMAN05122, HUMAN05120, HUMAN05121
OG0008915	STRPU_09774, STRPU_09731	HUMAN22258
OG0008916	STRPU_17664, STRPU_02257	HUMAN07590
OG0008917	STRPU_14205, STRPU_00420	HUMAN07469
OG0008918	STRPU_26436	HUMAN01765
OG0008922	STRPU_12017	HUMAN27067
OG0008923	STRPU_10400	HUMAN16587
OG0008924	STRPU_01954, STRPU_22795	HUMAN30499, HUMAN30500
OG0008925	STRPU_06074	HUMAN28411
OG0008927	STRPU_19297, STRPU_01850	HUMAN23372
OG0008928	STRPU_24544	HUMAN26063
OG0008929	STRPU_21269	HUMAN09358
OG0008933	STRPU_27447	HUMAN29532
OG0008934	STRPU_21689, STRPU_21754	HUMAN16939
OG0008936	STRPU_27162	HUMAN10097
OG0008937	STRPU_17002	HUMAN17450
OG0008938	STRPU_10242	HUMAN17093
OG0008940	STRPU_02222, STRPU_15583, STRPU_15582	HUMAN05105, HUMAN05106, HUMAN05104
OG0008942	STRPU_00398, STRPU_19288	HUMAN00925
OG0008943	STRPU_27437	HUMAN29522
OG0008945	STRPU_14839	HUMAN19981
OG0008946	STRPU_04937	HUMAN07520
OG0008953	STRPU_16715	HUMAN11872, HUMAN11870
OG0008955	STRPU_09386	HUMAN18651
OG0008959	STRPU_10440	HUMAN00036
OG0008962	STRPU_21149	HUMAN08285, HUMAN21752
OG0008969	STRPU_25956, STRPU_00217	HUMAN20768
OG0008988	STRPU_04608	HUMAN22528, HUMAN17109, HUMAN17108
OG0008990	STRPU_24624	HUMAN26155
OG0009043	STRPU_26346	HUMAN23477, HUMAN23476
OG0009044	STRPU_26657	HUMAN23326
OG0009052	STRPU_06067	HUMAN26667, HUMAN26666
OG0009054	STRPU_05671	HUMAN05268, HUMAN05269
OG0009055	STRPU_06140	HUMAN30277
OG0009056	STRPU_21475	HUMAN17511
OG0009061	STRPU_21222	HUMAN08466
OG0009062	STRPU_17603	HUMAN28654
OG0009063	STRPU_09011	HUMAN18041, HUMAN18040
OG0009064	STRPU_10992, STRPU_00329	HUMAN21779
OG0009067	STRPU_22918	HUMAN27033
OG0009069	STRPU_20325	HUMAN24784, HUMAN24783
OG0009070	STRPU_24372	HUMAN16663
OG0009071	STRPU_18036	HUMAN25467
OG0009073	STRPU_16047, STRPU_02858, STRPU_16203, STRPU_15653, STRPU_02052, STRPU_01847	HUMAN28964, HUMAN28963
OG0009074	STRPU_03869, STRPU_03891	HUMAN02077
OG0009075	STRPU_27349	HUMAN23444
OG0009076	STRPU_21791	HUMAN04747, HUMAN04748
OG0009078	STRPU_17976	HUMAN14279
OG0009079	STRPU_05115	HUMAN19654, HUMAN28373
OG0009083	STRPU_07890	HUMAN25240
OG0009084	STRPU_23332	HUMAN26770
OG0009085	STRPU_11508	HUMAN00346
OG0009091	STRPU_08940	HUMAN12342
OG0009092	STRPU_18524	HUMAN14264, HUMAN14262, HUMAN14263
OG0009095	STRPU_25217	HUMAN11473, HUMAN11472
OG0009099	STRPU_19366	HUMAN08800
OG0009107	STRPU_09825	HUMAN22436
OG0009114	STRPU_17775	HUMAN30092
OG0009117	STRPU_21627	HUMAN08777
OG0009118	STRPU_18807, STRPU_00249	HUMAN22449, HUMAN22448
OG0009119	STRPU_25601	HUMAN23185
OG0009121	STRPU_21223	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552
OG0009123	STRPU_06302, STRPU_06258	HUMAN27618
OG0009125	STRPU_24283	HUMAN00648
OG0009127	STRPU_23222, STRPU_23214	HUMAN29781
OG0009128	STRPU_22817, STRPU_01976	HUMAN26962
OG0009129	STRPU_14382	HUMAN29358
OG0009131	STRPU_23350	HUMAN28869, HUMAN28868
OG0009133	STRPU_07168	HUMAN00488, HUMAN00489
OG0009135	STRPU_10851, STRPU_10832	HUMAN00403
OG0009136	STRPU_21366	HUMAN02702
OG0009137	STRPU_21381	HUMAN05705
OG0009140	STRPU_25868	HUMAN19169, HUMAN19168, HUMAN19170
OG0009143	STRPU_23160	HUMAN30526, HUMAN30527
OG0009145	STRPU_06095	HUMAN07765
OG0009147	STRPU_08123, STRPU_08110	HUMAN10274
OG0009148	STRPU_08038	HUMAN13843
OG0009149	STRPU_23294	HUMAN11382, HUMAN11381
OG0009150	STRPU_21775	HUMAN25866
OG0009151	STRPU_04151	HUMAN03544
OG0009152	STRPU_04452	HUMAN03240
OG0009153	STRPU_14202, STRPU_00427	HUMAN28969
OG0009156	STRPU_22824, STRPU_01985, STRPU_06641	HUMAN27434
OG0009157	STRPU_10287	HUMAN18633
OG0009158	STRPU_20536	HUMAN08639
OG0009163	STRPU_08561	HUMAN13548, HUMAN13547
OG0009164	STRPU_18496	HUMAN01105
OG0009167	STRPU_20374	HUMAN17514
OG0009168	STRPU_20117	HUMAN05895, HUMAN05896
OG0009169	STRPU_22980	HUMAN01327
OG0009170	STRPU_09777	HUMAN03764, HUMAN03762, HUMAN03763
OG0009172	STRPU_17594	HUMAN26535
OG0009175	STRPU_26390	HUMAN01750
OG0009176	STRPU_27434	HUMAN21877
OG0009178	STRPU_14671	HUMAN29830
OG0009179	STRPU_06403	HUMAN23667, HUMAN29631
OG0009180	STRPU_15450	HUMAN26436, HUMAN19971
OG0009181	STRPU_27212	HUMAN10048
OG0009182	STRPU_20222	HUMAN18573
OG0009183	STRPU_16143, STRPU_16136	HUMAN07352
OG0009185	STRPU_22244	HUMAN23403
OG0009190	STRPU_26013	HUMAN26231, HUMAN26230
OG0009193	STRPU_24699	HUMAN24917
OG0009194	STRPU_20966	HUMAN15508, HUMAN15507
OG0009195	STRPU_14531	HUMAN12083, HUMAN12086, HUMAN12084
OG0009196	STRPU_02615, STRPU_24046	HUMAN28955
OG0009203	STRPU_23886	HUMAN26873, HUMAN26872
OG0009207	STRPU_11510	HUMAN26812
OG0009231	STRPU_21036	HUMAN21309
OG0009232	STRPU_00346, STRPU_11006	HUMAN28638
OG0009292	STRPU_00413, STRPU_19274	HUMAN00958, HUMAN00957
OG0009293	STRPU_18158	HUMAN01076
OG0009299	STRPU_27247	HUMAN14385, HUMAN14384, HUMAN14383
OG0009301	STRPU_20775	HUMAN08831, HUMAN08830
OG0009305	STRPU_22422	HUMAN13963
OG0009310	STRPU_16756, STRPU_01731	HUMAN28488, HUMAN28487
OG0009311	STRPU_05758	HUMAN22391
OG0009313	STRPU_09063	HUMAN10196
OG0009320	STRPU_17186, STRPU_00185	HUMAN19432
OG0009322	STRPU_19356	HUMAN29447
OG0009325	STRPU_22844	HUMAN19698, HUMAN19699
OG0009328	STRPU_20611	HUMAN08719
OG0009330	STRPU_24360	HUMAN09763
OG0009335	STRPU_18515	HUMAN14794, HUMAN14793
OG0009337	STRPU_08010	HUMAN27421, HUMAN27420, HUMAN27419
OG0009339	STRPU_18632, STRPU_18613	HUMAN14499, HUMAN14500, HUMAN14502
OG0009340	STRPU_26745, STRPU_26760	HUMAN21178
OG0009344	STRPU_08941	HUMAN25894, HUMAN25893
OG0009345	STRPU_16504	HUMAN12760
OG0009347	STRPU_09882	HUMAN22124
OG0009349	STRPU_13386, STRPU_13366	HUMAN02959
OG0009350	STRPU_23605	HUMAN06148
OG0009352	STRPU_09317	HUMAN03728
OG0009356	STRPU_08218	HUMAN26604
OG0009369	STRPU_23892	HUMAN20894
OG0009371	STRPU_07889	HUMAN00769
OG0009378	STRPU_08959	HUMAN28434
OG0009380	STRPU_25365	HUMAN06842
OG0009382	STRPU_20072	HUMAN01229, HUMAN01228
OG0009383	STRPU_25276	HUMAN15231
OG0009393	STRPU_08626	HUMAN13032, HUMAN13033
OG0009398	STRPU_21601	HUMAN16971
OG0009399	STRPU_03730	HUMAN05461, HUMAN05460
OG0009403	STRPU_05854	HUMAN30002
OG0009404	STRPU_17290	HUMAN25847
OG0009405	STRPU_26841	HUMAN28685, HUMAN28686
OG0009407	STRPU_08684	HUMAN12145
OG0009409	STRPU_10435	HUMAN03173
OG0009410	STRPU_23978, STRPU_23955	HUMAN21467
OG0009415	STRPU_23546	HUMAN11766
OG0009419	STRPU_13653, STRPU_02413	HUMAN27298
OG0009423	STRPU_22542	HUMAN09958
OG0009424	STRPU_04613	HUMAN03371
OG0009425	STRPU_09568	HUMAN03182
OG0009426	STRPU_21270	HUMAN08999
OG0009427	STRPU_24851	HUMAN16872
OG0009430	STRPU_10107, STRPU_10170	HUMAN27763, HUMAN27762
OG0009436	STRPU_27432	HUMAN09830
OG0009440	STRPU_21565	HUMAN17072
OG0009443	STRPU_21055	HUMAN21100
OG0009446	STRPU_19483	HUMAN02050
OG0009448	STRPU_14414	HUMAN12096
OG0009449	STRPU_04994	HUMAN07754
OG0009452	STRPU_24431	HUMAN20517
OG0009544	STRPU_15500	HUMAN07362, HUMAN07363
OG0009548	STRPU_01524, STRPU_09436	HUMAN17249
OG0009552	STRPU_08094	HUMAN12429
OG0009554	STRPU_26348	HUMAN01655, HUMAN01654
OG0009562	STRPU_09241	HUMAN20206, HUMAN20205
OG0009566	STRPU_26352	HUMAN14366, HUMAN22450, HUMAN14365
OG0009575	STRPU_26360	HUMAN09606, HUMAN09603, HUMAN09604
OG0009585	STRPU_21656, STRPU_21721	HUMAN04733
OG0009586	STRPU_05393	HUMAN17473, HUMAN17474
OG0009590	STRPU_23755	HUMAN29800
OG0009592	STRPU_21966	HUMAN20825
OG0009595	STRPU_16476	HUMAN26019
OG0009598	STRPU_18816, STRPU_00241	HUMAN29036, HUMAN29037
OG0009607	STRPU_21841	HUMAN25120
OG0009617	STRPU_24964	HUMAN18060
OG0009620	STRPU_21369	HUMAN10039
OG0009622	STRPU_02303, STRPU_17618	HUMAN25829
OG0009627	STRPU_23048	HUMAN20543
OG0009630	STRPU_15429	HUMAN04554
OG0009640	STRPU_05757	HUMAN29612
