Orthogroup	STRPU_ok	SACKO_ok
OG0008260	STRPU_25766	SACKO_02102, SACKO_28251
OG0008261	STRPU_05899	SACKO_14482
OG0008262	STRPU_19539	SACKO_22769
OG0008263	STRPU_21353	SACKO_11998
OG0008264	STRPU_27244	SACKO_11849
OG0008265	STRPU_23499	SACKO_23421
OG0008266	STRPU_26018	SACKO_11268
OG0008267	STRPU_23302	SACKO_16208
OG0008268	STRPU_22864	SACKO_08079
OG0008269	STRPU_23379	SACKO_08080
OG0008270	STRPU_00220, STRPU_25959	SACKO_16397
OG0008271	STRPU_22100	SACKO_19679
OG0008272	STRPU_12792	SACKO_03563
OG0008273	STRPU_11363	SACKO_02139
OG0008274	STRPU_23528	SACKO_23409, SACKO_23459
OG0008275	STRPU_17151	SACKO_29518
OG0008277	STRPU_11820	SACKO_17393
OG0008278	STRPU_15382	SACKO_08579, SACKO_08569
OG0008279	STRPU_10645, STRPU_10653	SACKO_11351
OG0008280	STRPU_06804	SACKO_26138
OG0008281	STRPU_20708	SACKO_09080
OG0008282	STRPU_18517	SACKO_14719
OG0008283	STRPU_14385	SACKO_20114
OG0008284	STRPU_00433, STRPU_14196	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	STRPU_25884	SACKO_25777
OG0008286	STRPU_25481	SACKO_13441
OG0008288	STRPU_10665	SACKO_31093
OG0008289	STRPU_23998	SACKO_11740
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	SACKO_06339
OG0008291	STRPU_08559	SACKO_19274
OG0008292	STRPU_26389	SACKO_04504
OG0008293	STRPU_27384	SACKO_15843
OG0008294	STRPU_10355	SACKO_16631
OG0008295	STRPU_21349	SACKO_04016
OG0008296	STRPU_15507	SACKO_11128
OG0008297	STRPU_14567	SACKO_29550
OG0008299	STRPU_21979	SACKO_03025
OG0008300	STRPU_04816	SACKO_18567
OG0008301	STRPU_10433	SACKO_30269
OG0008303	STRPU_20774	SACKO_17946
OG0008304	STRPU_06126	SACKO_22118
OG0008305	STRPU_24911	SACKO_33157
OG0008306	STRPU_22535	SACKO_26684
OG0008307	STRPU_14474	SACKO_04416
OG0008308	STRPU_23004, STRPU_00879	SACKO_18532
OG0008309	STRPU_27303	SACKO_15838
OG0008310	STRPU_24967	SACKO_08669, SACKO_08674
OG0008311	STRPU_21084	SACKO_09160
OG0008312	STRPU_09184, STRPU_02153	SACKO_24913
OG0008313	STRPU_09450, STRPU_01512	SACKO_28750
OG0008314	STRPU_13492	SACKO_33386
OG0008316	STRPU_13342	SACKO_09926
OG0008317	STRPU_00799, STRPU_19770	SACKO_22799
OG0008318	STRPU_20156	SACKO_29977
OG0008319	STRPU_10660	SACKO_05521
OG0008320	STRPU_10342	SACKO_33638
OG0008321	STRPU_11909, STRPU_11872	SACKO_15627
OG0008321	STRPU_11093	SACKO_31079
OG0008322	STRPU_07155	SACKO_21256
OG0008323	STRPU_06817	SACKO_04576
OG0008324	STRPU_02507, STRPU_15127	SACKO_24513
OG0008325	STRPU_25839	SACKO_15873
OG0008326	STRPU_24796	SACKO_18259
OG0008327	STRPU_20125	SACKO_15296
OG0008328	STRPU_05805	SACKO_31694
OG0008328	STRPU_05804	SACKO_06809
OG0008329	STRPU_00446, STRPU_02376	SACKO_06647
OG0008330	STRPU_20578	SACKO_22204
OG0008331	STRPU_20497	SACKO_09134
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	SACKO_20532
OG0008333	STRPU_11315, STRPU_11297	SACKO_22323
OG0008334	STRPU_20359	SACKO_13414
OG0008335	STRPU_18525	SACKO_32723
OG0008336	STRPU_23707	SACKO_23716
OG0008337	STRPU_00405, STRPU_19281	SACKO_00845
OG0008339	STRPU_24301	SACKO_11311
OG0008340	STRPU_11747	SACKO_10853
OG0008341	STRPU_20751	SACKO_17044
OG0008343	STRPU_24543	SACKO_31714
OG0008345	STRPU_22028	SACKO_00206
OG0008346	STRPU_21445	SACKO_07850
OG0008347	STRPU_25038	SACKO_18606
OG0008348	STRPU_20322	SACKO_27591
OG0008349	STRPU_05495	SACKO_19789
OG0008350	STRPU_08341	SACKO_18100
OG0008352	STRPU_26393	SACKO_08714
OG0008353	STRPU_23329	SACKO_23423
OG0008354	STRPU_26363	SACKO_05543, SACKO_22015
OG0008355	STRPU_21625	SACKO_09388
OG0008356	STRPU_10846, STRPU_10866	SACKO_13482
OG0008357	STRPU_27377	SACKO_01851
OG0008358	STRPU_25317	SACKO_17400
OG0008359	STRPU_07674	SACKO_01677
OG0008360	STRPU_26028	SACKO_16409
OG0008361	STRPU_07167	SACKO_28899
OG0008363	STRPU_20468	SACKO_04760
OG0008364	STRPU_09334	SACKO_24113
OG0008365	STRPU_06534, STRPU_06566	SACKO_19452
OG0008366	STRPU_08713, STRPU_01461	SACKO_34076
OG0008367	STRPU_04677	SACKO_05986
OG0008368	STRPU_25002	SACKO_17270
OG0008369	STRPU_14528	SACKO_05405, SACKO_13146
OG0008370	STRPU_22866	SACKO_21037
OG0008371	STRPU_10307	SACKO_02279
OG0008373	STRPU_11652	SACKO_33144
OG0008374	STRPU_23293	SACKO_27538
OG0008376	STRPU_03467	SACKO_10675
OG0008377	STRPU_13157, STRPU_13135	SACKO_12918
OG0008378	STRPU_22091	SACKO_10377
OG0008380	STRPU_15975, STRPU_00534	SACKO_02033
OG0008381	STRPU_10051, STRPU_10124	SACKO_07159
OG0008382	STRPU_25953, STRPU_00214	SACKO_29648
OG0008383	STRPU_15386	SACKO_02076
OG0008384	STRPU_21170, STRPU_21161	SACKO_16265
OG0008386	STRPU_19149	SACKO_27472
OG0008387	STRPU_14436, STRPU_14453	SACKO_33021
OG0008388	STRPU_21467	SACKO_32385
OG0008389	STRPU_08916, STRPU_00614	SACKO_22079
OG0008390	STRPU_19113	SACKO_14959
OG0008391	STRPU_20392	SACKO_17634
OG0008392	STRPU_00951, STRPU_08870	SACKO_00948
OG0008396	STRPU_25821	SACKO_26838
OG0008398	STRPU_10625, STRPU_10626, STRPU_10624	SACKO_20280
OG0008399	STRPU_14733	SACKO_20170
OG0008400	STRPU_19240	SACKO_29258
OG0008401	STRPU_21916	SACKO_32056
OG0008402	STRPU_24432	SACKO_27897
OG0008403	STRPU_01793, STRPU_18104	SACKO_10358
OG0008404	STRPU_19488	SACKO_19494
OG0008406	STRPU_18477, STRPU_18434	SACKO_09774
OG0008410	STRPU_14127, STRPU_14111	SACKO_06644
OG0008411	STRPU_02213, STRPU_15593	SACKO_31238
OG0008412	STRPU_27031	SACKO_31465
OG0008414	STRPU_15727	SACKO_24605
OG0008415	STRPU_04989	SACKO_10605
OG0008416	STRPU_26315	SACKO_07981
OG0008417	STRPU_00327, STRPU_10989	SACKO_07461
OG0008418	STRPU_16738, STRPU_01710	SACKO_27284
OG0008419	STRPU_20709, STRPU_20694	SACKO_09089
OG0008422	STRPU_20887, STRPU_20850	SACKO_05233
OG0008423	STRPU_21901	SACKO_25879
OG0008424	STRPU_26600	SACKO_12089
OG0008425	STRPU_00237, STRPU_00238, STRPU_00239	SACKO_18969
OG0008432	STRPU_05661	SACKO_28234, SACKO_00092
OG0008437	STRPU_11835	SACKO_06418
OG0008443	STRPU_17437	SACKO_30306
OG0008444	STRPU_20695	SACKO_29560
OG0008446	STRPU_05833, STRPU_05834, STRPU_05843, STRPU_05835, STRPU_05845, STRPU_05832	SACKO_14990, SACKO_32364
OG0008448	STRPU_20501	SACKO_05222
OG0008453	STRPU_02351, STRPU_12764	SACKO_05043
OG0008507	STRPU_26599	SACKO_11856
OG0008509	STRPU_10672, STRPU_00568	SACKO_34165
OG0008512	STRPU_19586	SACKO_27473
OG0008513	STRPU_08668, STRPU_08666, STRPU_08667	SACKO_33349
OG0008514	STRPU_05238	SACKO_30655
OG0008516	STRPU_20906	SACKO_01041
OG0008519	STRPU_22938, STRPU_09704, STRPU_09749, STRPU_09350	SACKO_16908
OG0008522	STRPU_22951	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	STRPU_14658	SACKO_18249
OG0008526	STRPU_19221	SACKO_18162
OG0008528	STRPU_00053, STRPU_10856, STRPU_10837	SACKO_33117
OG0008529	STRPU_17306, STRPU_17296, STRPU_17315	SACKO_14807
OG0008530	STRPU_04864	SACKO_05849
OG0008531	STRPU_06353	SACKO_22344, SACKO_33747
OG0008532	STRPU_22676	SACKO_06309
OG0008533	STRPU_17230	SACKO_33065
OG0008534	STRPU_12965	SACKO_27269
OG0008535	STRPU_12636	SACKO_06283
OG0008536	STRPU_22250	SACKO_19691
OG0008537	STRPU_05335	SACKO_10411
OG0008538	STRPU_05701	SACKO_01909
OG0008539	STRPU_21589	SACKO_17926
OG0008540	STRPU_22614	SACKO_15517
OG0008541	STRPU_12522, STRPU_12493	SACKO_08299
OG0008542	STRPU_27159	SACKO_11862
OG0008543	STRPU_25000	SACKO_30176
OG0008544	STRPU_04610	SACKO_10542
OG0008545	STRPU_04609	SACKO_10539
OG0008546	STRPU_25412	SACKO_00283
OG0008547	STRPU_10629	SACKO_28850
OG0008550	STRPU_15900	SACKO_20311
OG0008551	STRPU_18055	SACKO_03644
OG0008552	STRPU_05614, STRPU_05556	SACKO_17324
OG0008555	STRPU_07891	SACKO_10140
OG0008556	STRPU_20940	SACKO_00676
OG0008557	STRPU_26886	SACKO_29463
OG0008558	STRPU_11675	SACKO_10704
OG0008560	STRPU_12182, STRPU_12139	SACKO_05726
OG0008561	STRPU_14330	SACKO_07140
OG0008562	STRPU_17513	SACKO_29519
OG0008563	STRPU_14810	SACKO_03275
OG0008564	STRPU_01030, STRPU_23408	SACKO_02849
OG0008565	STRPU_27027	SACKO_32260
OG0008567	STRPU_21574, STRPU_00280, STRPU_21575	SACKO_02264, SACKO_32409
OG0008569	STRPU_21276	SACKO_03846, SACKO_15981
OG0008570	STRPU_27052	SACKO_04501
OG0008571	STRPU_25293	SACKO_29016, SACKO_29012
OG0008572	STRPU_17074	SACKO_20783
OG0008573	STRPU_27209, STRPU_27193	SACKO_17995
OG0008574	STRPU_14649	SACKO_08771
OG0008575	STRPU_12684	SACKO_03588
OG0008576	STRPU_09300	SACKO_02684
OG0008578	STRPU_25527	SACKO_13387
OG0008579	STRPU_07369	SACKO_21530
OG0008580	STRPU_24353	SACKO_11490
OG0008582	STRPU_12911	SACKO_02654
OG0008583	STRPU_24015	SACKO_11273
OG0008586	STRPU_26796	SACKO_31443, SACKO_09697
OG0008587	STRPU_04458, STRPU_04459	SACKO_01377
OG0008588	STRPU_08136	SACKO_24478
OG0008589	STRPU_22301, STRPU_22300	SACKO_32031
OG0008590	STRPU_00624, STRPU_08924	SACKO_22045
OG0008591	STRPU_08776	SACKO_18101
OG0008592	STRPU_20422	SACKO_27409
OG0008593	STRPU_22826, STRPU_01987	SACKO_33732
OG0008594	STRPU_13513	SACKO_32447
OG0008595	STRPU_17088	SACKO_27336
OG0008596	STRPU_13733	SACKO_12881
OG0008597	STRPU_05887	SACKO_25079
OG0008599	STRPU_15400, STRPU_15401	SACKO_16573
OG0008600	STRPU_09634	SACKO_03734
OG0008601	STRPU_05526, STRPU_05588	SACKO_14552
OG0008602	STRPU_21540	SACKO_20442
OG0008603	STRPU_25049	SACKO_25142
OG0008604	STRPU_08788	SACKO_04230
OG0008605	STRPU_10276	SACKO_24073
OG0008607	STRPU_20041	SACKO_20106
OG0008608	STRPU_11166	SACKO_03816
OG0008609	STRPU_08444	SACKO_19619
OG0008610	STRPU_01572, STRPU_09385	SACKO_11397
OG0008611	STRPU_20333	SACKO_08832
OG0008612	STRPU_19400	SACKO_16021
OG0008613	STRPU_22598	SACKO_21870
OG0008614	STRPU_05135, STRPU_05062	SACKO_15340
OG0008616	STRPU_26968	SACKO_21303, SACKO_21299
OG0008617	STRPU_23150	SACKO_32528
OG0008618	STRPU_23452, STRPU_00991	SACKO_16210
OG0008620	STRPU_27286	SACKO_29275
OG0008624	STRPU_01471, STRPU_08701	SACKO_15588
OG0008625	STRPU_23219, STRPU_23229, STRPU_21955, STRPU_21944, STRPU_21961	SACKO_34203
OG0008626	STRPU_12902	SACKO_16384
OG0008627	STRPU_05010	SACKO_29662
OG0008628	STRPU_05012	SACKO_24939
OG0008629	STRPU_26671	SACKO_07818
OG0008630	STRPU_14253	SACKO_18262
OG0008632	STRPU_13417	SACKO_28486
OG0008634	STRPU_16142, STRPU_16135	SACKO_02168
OG0008636	STRPU_11437	SACKO_08691
OG0008637	STRPU_10966	SACKO_22322
OG0008638	STRPU_22854	SACKO_21588
OG0008639	STRPU_17687	SACKO_01769
OG0008640	STRPU_12278	SACKO_05721
OG0008641	STRPU_17461, STRPU_17477, STRPU_17462	SACKO_01332
OG0008642	STRPU_25902	SACKO_15690
OG0008643	STRPU_23699	SACKO_20513, SACKO_20505
OG0008644	STRPU_01537, STRPU_09422	SACKO_13739
OG0008645	STRPU_25488	SACKO_04910
OG0008646	STRPU_18038	SACKO_12266
OG0008647	STRPU_24268	SACKO_15173
OG0008648	STRPU_20706	SACKO_12351
OG0008649	STRPU_20786	SACKO_17681
OG0008651	STRPU_02997	SACKO_32611
OG0008653	STRPU_03813, STRPU_03830	SACKO_06618
OG0008654	STRPU_08923, STRPU_00623	SACKO_22072
OG0008655	STRPU_23670, STRPU_23645	SACKO_21958
OG0008656	STRPU_20539	SACKO_17690
OG0008657	STRPU_12812	SACKO_05034
OG0008658	STRPU_24474	SACKO_00090
OG0008659	STRPU_17964	SACKO_05281
OG0008660	STRPU_26727	SACKO_05153
OG0008661	STRPU_10321	SACKO_30201
OG0008662	STRPU_02682, STRPU_01683	SACKO_04904
OG0008663	STRPU_00292, STRPU_00291, STRPU_21638	SACKO_33994, SACKO_33998
OG0008665	STRPU_04286, STRPU_04316	SACKO_20629, SACKO_20072
OG0008666	STRPU_02906	SACKO_12533
OG0008667	STRPU_23908	SACKO_21986
OG0008668	STRPU_10099, STRPU_10162	SACKO_33597
OG0008669	STRPU_13670, STRPU_02400	SACKO_04190
OG0008671	STRPU_21426	SACKO_25722
OG0008672	STRPU_27063	SACKO_12296
OG0008673	STRPU_20722	SACKO_02317
OG0008674	STRPU_05905	SACKO_19515
OG0008675	STRPU_21091	SACKO_03146
OG0008676	STRPU_15392	SACKO_16294
OG0008677	STRPU_24381	SACKO_11484
OG0008678	STRPU_15079	SACKO_00719
OG0008680	STRPU_10241	SACKO_03155
OG0008681	STRPU_24546	SACKO_28392
OG0008682	STRPU_07049	SACKO_15483
OG0008683	STRPU_10869	SACKO_22641
OG0008684	STRPU_23419, STRPU_01018	SACKO_04824
OG0008685	STRPU_20763	SACKO_25773
OG0008693	STRPU_03638, STRPU_03656	SACKO_17790
OG0008694	STRPU_12216, STRPU_12215, STRPU_12212, STRPU_12213, STRPU_12028, STRPU_12027, STRPU_12029, STRPU_12211	SACKO_16237
OG0008695	STRPU_05702, STRPU_05184, STRPU_05104	SACKO_12998, SACKO_09003, SACKO_14456
OG0008696	STRPU_05417	SACKO_30577
OG0008753	STRPU_19694, STRPU_19621	SACKO_13660
OG0008757	STRPU_08681	SACKO_00615
OG0008760	STRPU_18381	SACKO_07012
OG0008763	STRPU_21819	SACKO_11369
OG0008765	STRPU_16849	SACKO_22622
OG0008767	STRPU_24969	SACKO_08111
OG0008769	STRPU_26531	SACKO_11868
OG0008770	STRPU_05440	SACKO_06205
OG0008772	STRPU_20561	SACKO_33428, SACKO_25990
OG0008773	STRPU_21458	SACKO_02170
OG0008775	STRPU_12800	SACKO_22658
OG0008778	STRPU_26797	SACKO_12202
OG0008779	STRPU_24671	SACKO_09527
OG0008781	STRPU_00643, STRPU_23057	SACKO_26600
OG0008782	STRPU_03227, STRPU_03212	SACKO_09882
OG0008784	STRPU_18552	SACKO_07353
OG0008786	STRPU_23971, STRPU_23947	SACKO_26459
OG0008789	STRPU_12679	SACKO_03607
OG0008790	STRPU_20948	SACKO_12000
OG0008792	STRPU_21947, STRPU_21935	SACKO_15515
OG0008793	STRPU_15657, STRPU_15674	SACKO_14265
OG0008794	STRPU_05853	SACKO_30610
OG0008795	STRPU_02860, STRPU_18137, STRPU_26228	SACKO_13201, SACKO_08698, SACKO_31253
OG0008796	STRPU_20633	SACKO_25740
OG0008797	STRPU_14529	SACKO_08874
OG0008798	STRPU_05768, STRPU_25397	SACKO_23285
OG0008799	STRPU_20418	SACKO_22782
OG0008801	STRPU_12218	SACKO_19151
OG0008802	STRPU_08536	SACKO_28656
OG0008804	STRPU_21216	SACKO_05230
OG0008806	STRPU_01591, STRPU_13572	SACKO_28459
OG0008809	STRPU_24430	SACKO_20719
OG0008810	STRPU_17255	SACKO_27356
OG0008811	STRPU_26070	SACKO_12240
OG0008812	STRPU_21752, STRPU_21687	SACKO_02313
OG0008813	STRPU_26496	SACKO_07497
OG0008814	STRPU_04275	SACKO_11500
OG0008816	STRPU_27134	SACKO_15820
OG0008817	STRPU_04638, STRPU_04670	SACKO_18550
OG0008819	STRPU_25763	SACKO_28258
OG0008820	STRPU_16565	SACKO_28470
OG0008821	STRPU_17770	SACKO_20754
OG0008822	STRPU_08833	SACKO_33376
OG0008823	STRPU_14792	SACKO_19084
OG0008825	STRPU_15117, STRPU_02496	SACKO_03788
OG0008826	STRPU_18705	SACKO_23205
OG0008827	STRPU_08935	SACKO_18069
OG0008828	STRPU_25128	SACKO_23059
OG0008829	STRPU_21974	SACKO_19900
OG0008831	STRPU_10370	SACKO_07053
OG0008832	STRPU_11455	SACKO_33791
OG0008833	STRPU_20636	SACKO_03143
OG0008834	STRPU_07313	SACKO_12589
OG0008835	STRPU_06386	SACKO_22088
OG0008836	STRPU_14337	SACKO_18823
OG0008837	STRPU_15423	SACKO_04349
OG0008838	STRPU_24536	SACKO_31711
OG0008840	STRPU_26071	SACKO_15658
OG0008841	STRPU_09121, STRPU_02093	SACKO_24893
OG0008842	STRPU_21141, STRPU_21140	SACKO_13860
OG0008845	STRPU_04159	SACKO_31278
OG0008846	STRPU_05467, STRPU_05468	SACKO_15198
OG0008847	STRPU_20994	SACKO_09948
OG0008848	STRPU_21178	SACKO_31485
OG0008850	STRPU_09710, STRPU_09754	SACKO_25688
OG0008851	STRPU_19595	SACKO_16117
OG0008853	STRPU_10987, STRPU_00325	SACKO_12581
OG0008854	STRPU_03699, STRPU_03429	SACKO_09015
OG0008855	STRPU_09887	SACKO_02603
OG0008857	STRPU_11438	SACKO_28817
OG0008858	STRPU_15322	SACKO_04544
OG0008859	STRPU_09855	SACKO_30273, SACKO_30277
OG0008860	STRPU_26149	SACKO_19945
OG0008861	STRPU_25594	SACKO_19967
OG0008862	STRPU_18795	SACKO_26624
OG0008863	STRPU_08297	SACKO_13432
OG0008864	STRPU_22978	SACKO_15974
OG0008865	STRPU_09764, STRPU_09720	SACKO_21673
OG0008866	STRPU_06833	SACKO_09229
OG0008868	STRPU_02043, STRPU_09067	SACKO_33364
OG0008870	STRPU_14599	SACKO_05458
OG0008871	STRPU_18960, STRPU_18973	SACKO_13541
OG0008872	STRPU_18202, STRPU_01258	SACKO_08646
OG0008875	STRPU_26432	SACKO_16520
OG0008876	STRPU_04867	SACKO_05846
OG0008877	STRPU_08151	SACKO_19989
OG0008878	STRPU_23583	SACKO_25447
OG0008879	STRPU_14314	SACKO_20201
OG0008880	STRPU_17449, STRPU_17466	SACKO_31304
OG0008881	STRPU_15817, STRPU_15864	SACKO_12896
OG0008882	STRPU_23617	SACKO_24854
OG0008883	STRPU_14831	SACKO_05755
OG0008885	STRPU_23289	SACKO_16310
OG0008886	STRPU_12982	SACKO_30524
OG0008887	STRPU_14581, STRPU_14580	SACKO_02745
OG0008888	STRPU_20769	SACKO_11941
OG0008889	STRPU_00684	SACKO_12794
OG0008890	STRPU_08608, STRPU_08609, STRPU_22901, STRPU_22888, STRPU_10765, STRPU_10764, STRPU_10763	SACKO_22288
OG0008891	STRPU_09409, STRPU_01549	SACKO_30271
OG0008892	STRPU_10390	SACKO_13718
OG0008893	STRPU_10603	SACKO_29444
OG0008894	STRPU_21088	SACKO_14899
OG0008896	STRPU_25486	SACKO_04877
OG0008897	STRPU_14328	SACKO_24526
OG0008898	STRPU_22440	SACKO_17097
OG0008900	STRPU_21041	SACKO_12348
OG0008901	STRPU_23945	SACKO_26444
OG0008904	STRPU_21433	SACKO_26416, SACKO_20580, SACKO_26415
OG0008907	STRPU_08899, STRPU_00920	SACKO_06714
OG0008912	STRPU_12055	SACKO_25976
OG0008913	STRPU_07492	SACKO_21481, SACKO_20693
OG0008914	STRPU_05773	SACKO_30633
OG0008915	STRPU_09774, STRPU_09731	SACKO_12458
OG0008916	STRPU_17664, STRPU_02257	SACKO_03649
OG0008917	STRPU_14205, STRPU_00420	SACKO_07586
OG0008918	STRPU_26436	SACKO_31464
OG0008919	STRPU_12695	SACKO_00956
OG0008921	STRPU_08604, STRPU_08603, STRPU_08599, STRPU_08601, STRPU_08600	SACKO_23057, SACKO_30466
OG0008922	STRPU_12017	SACKO_11579
OG0008923	STRPU_10400	SACKO_02295
OG0008924	STRPU_01954, STRPU_22795	SACKO_01132
OG0008925	STRPU_06074	SACKO_26439
OG0008926	STRPU_11477	SACKO_22900
OG0008926	STRPU_09811	SACKO_13713
OG0008927	STRPU_19297, STRPU_01850	SACKO_27085
OG0008928	STRPU_24544	SACKO_10573
OG0008929	STRPU_21269	SACKO_23134
OG0008934	STRPU_21689, STRPU_21754	SACKO_11364
OG0008935	STRPU_13014, STRPU_19184	SACKO_27308
OG0008936	STRPU_27162	SACKO_03468
OG0008937	STRPU_17002	SACKO_20759
OG0008939	STRPU_03055, STRPU_03052, STRPU_03049, STRPU_03051, STRPU_03046, STRPU_03056, STRPU_03054, STRPU_03044, STRPU_03043, STRPU_03045	SACKO_14792
OG0008940	STRPU_02222, STRPU_15583, STRPU_15582	SACKO_04439
OG0008941	STRPU_20017	SACKO_23587
OG0008942	STRPU_00398, STRPU_19288	SACKO_14733
OG0008945	STRPU_14839	SACKO_09664
OG0008946	STRPU_04937	SACKO_11586
OG0008947	STRPU_19927, STRPU_02600	SACKO_00152
OG0008952	STRPU_07047	SACKO_11042
OG0008953	STRPU_16715	SACKO_32913
OG0008955	STRPU_09386	SACKO_11388
OG0008959	STRPU_10440	SACKO_29424
OG0008962	STRPU_21149	SACKO_12361
OG0008969	STRPU_25956, STRPU_00217	SACKO_26759
OG0008990	STRPU_24624	SACKO_19986
OG0009043	STRPU_26346	SACKO_00849
OG0009044	STRPU_26657	SACKO_12054
OG0009047	STRPU_11122, STRPU_11143	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636
OG0009048	STRPU_20583	SACKO_09946, SACKO_09963
OG0009052	STRPU_06067	SACKO_18314
OG0009054	STRPU_05671	SACKO_30572
OG0009055	STRPU_06140	SACKO_27169
OG0009056	STRPU_21475	SACKO_03848
OG0009057	STRPU_19820, STRPU_19816	SACKO_22809
OG0009059	STRPU_26023	SACKO_12125
OG0009061	STRPU_21222	SACKO_04012
OG0009064	STRPU_10992, STRPU_00329	SACKO_07223
OG0009066	STRPU_14373	SACKO_08554
OG0009067	STRPU_22918	SACKO_22842
OG0009069	STRPU_20325	SACKO_22563
OG0009070	STRPU_24372	SACKO_14228
OG0009071	STRPU_18036	SACKO_17641
OG0009074	STRPU_03869, STRPU_03891	SACKO_07397
OG0009075	STRPU_27349	SACKO_08724
OG0009076	STRPU_21791	SACKO_27821
OG0009078	STRPU_17976	SACKO_08953
OG0009079	STRPU_05115	SACKO_16419
OG0009080	STRPU_19360	SACKO_10272
OG0009082	STRPU_16169, STRPU_02646	SACKO_18411
OG0009083	STRPU_07890	SACKO_10136
OG0009084	STRPU_23332	SACKO_23691
OG0009085	STRPU_11508	SACKO_09565
OG0009086	STRPU_00739, STRPU_04823	SACKO_21803
OG0009087	STRPU_23092	SACKO_17618
OG0009088	STRPU_06044	SACKO_26281
OG0009089	STRPU_04113	SACKO_05838
OG0009090	STRPU_21918	SACKO_30817
OG0009091	STRPU_08940	SACKO_28669
OG0009092	STRPU_18524	SACKO_07370
OG0009093	STRPU_02594, STRPU_19933	SACKO_08198
OG0009095	STRPU_25217	SACKO_26849
OG0009096	STRPU_10916	SACKO_31121
OG0009100	STRPU_15379	SACKO_04451
OG0009101	STRPU_15263, STRPU_15206	SACKO_29347
OG0009102	STRPU_13415, STRPU_13413	SACKO_19234
OG0009103	STRPU_00931, STRPU_08890	SACKO_28777
OG0009105	STRPU_20607	SACKO_20436
OG0009106	STRPU_26997, STRPU_26996	SACKO_05108
OG0009107	STRPU_09825	SACKO_10304
OG0009109	STRPU_05951	SACKO_08451
OG0009111	STRPU_12933	SACKO_08274
OG0009112	STRPU_11734, STRPU_11735	SACKO_10857
OG0009114	STRPU_17775	SACKO_10354
OG0009117	STRPU_21627	SACKO_27831
OG0009118	STRPU_18807, STRPU_00249	SACKO_14882
OG0009119	STRPU_25601	SACKO_10667
OG0009123	STRPU_06302, STRPU_06258	SACKO_16827
OG0009125	STRPU_24283	SACKO_33711
OG0009126	STRPU_23810, STRPU_23844, STRPU_23812, STRPU_23846	SACKO_01202, SACKO_17528
OG0009127	STRPU_23222, STRPU_23214	SACKO_32518
OG0009128	STRPU_22817, STRPU_01976	SACKO_08742
OG0009129	STRPU_14382	SACKO_25839
OG0009130	STRPU_08199	SACKO_33319
OG0009131	STRPU_23350	SACKO_30816
OG0009133	STRPU_07168	SACKO_13795
OG0009135	STRPU_10851, STRPU_10832	SACKO_20285
OG0009136	STRPU_21366	SACKO_03530
OG0009137	STRPU_21381	SACKO_12020
OG0009138	STRPU_12537	SACKO_00889
OG0009140	STRPU_25868	SACKO_11760
OG0009143	STRPU_23160	SACKO_12153
OG0009144	STRPU_09564, STRPU_09565	SACKO_03388
OG0009145	STRPU_06095	SACKO_17823
OG0009147	STRPU_08123, STRPU_08110	SACKO_18096
OG0009148	STRPU_08038	SACKO_15719
OG0009149	STRPU_23294	SACKO_27544
OG0009150	STRPU_21775	SACKO_11999
OG0009151	STRPU_04151	SACKO_01320
OG0009152	STRPU_04452	SACKO_14212
OG0009153	STRPU_14202, STRPU_00427	SACKO_03774
OG0009157	STRPU_10287	SACKO_07075
OG0009160	STRPU_01427, STRPU_08742	SACKO_25003
OG0009163	STRPU_08561	SACKO_24901
OG0009164	STRPU_18496	SACKO_27024
OG0009165	STRPU_05255, STRPU_05271	SACKO_30574
OG0009167	STRPU_20374	SACKO_00271
OG0009168	STRPU_20117	SACKO_32283
OG0009169	STRPU_22980	SACKO_30255
OG0009170	STRPU_09777	SACKO_21469
OG0009172	STRPU_17594	SACKO_22965
OG0009175	STRPU_26390	SACKO_24256
OG0009176	STRPU_27434	SACKO_24735
OG0009180	STRPU_15450	SACKO_04379
OG0009181	STRPU_27212	SACKO_21322
OG0009182	STRPU_20222	SACKO_27426
OG0009183	STRPU_16143, STRPU_16136	SACKO_00815
OG0009188	STRPU_23236, STRPU_00177, STRPU_23226	SACKO_24756
OG0009190	STRPU_26013	SACKO_28508
OG0009193	STRPU_24699	SACKO_18294
OG0009194	STRPU_20966	SACKO_15260
OG0009195	STRPU_14531	SACKO_29540
OG0009196	STRPU_02615, STRPU_24046	SACKO_10474
OG0009203	STRPU_23886	SACKO_26425
OG0009207	STRPU_11510	SACKO_20243
OG0009217	STRPU_02561, STRPU_14763	SACKO_24499
OG0009231	STRPU_21036	SACKO_07855
OG0009232	STRPU_00346, STRPU_11006	SACKO_11218
OG0009288	STRPU_24040, STRPU_02623	SACKO_03100, SACKO_03099
OG0009291	STRPU_02534, STRPU_15152	SACKO_20223
OG0009292	STRPU_00413, STRPU_19274	SACKO_20991
OG0009293	STRPU_18158	SACKO_20951
OG0009294	STRPU_19753, STRPU_19752, STRPU_19754	SACKO_32300
OG0009298	STRPU_17639, STRPU_02281	SACKO_20807
