Orthogroup	STRPU_ok	AENJA_ok
OG0000061	STRPU_13962	AENJA_07301
OG0000061	STRPU_02428, STRPU_13635	AENJA_07183
OG0000061	STRPU_13959, STRPU_13958	AENJA_26614, AENJA_08766
OG0000061	STRPU_13278, STRPU_13279	AENJA_06999
OG0000061	STRPU_13961	AENJA_07304
OG0000062	STRPU_12721, STRPU_24303, STRPU_12720	AENJA_09642
OG0000062	STRPU_12719, STRPU_26408	AENJA_22683
OG0000062	STRPU_08191	AENJA_08106, AENJA_05257, AENJA_04997, AENJA_21915, AENJA_04995
OG0000062	STRPU_19993, STRPU_19459, STRPU_19398	AENJA_03699
OG0000063	STRPU_18989	AENJA_20321
OG0000063	STRPU_23711	AENJA_03789
OG0000063	STRPU_19258, STRPU_01260, STRPU_18990, STRPU_18981, STRPU_07188, STRPU_19022, STRPU_00471, STRPU_18997	AENJA_04323
OG0000063	STRPU_18657	AENJA_26394
OG0000064	STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397	AENJA_16750
OG0000064	STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227	AENJA_12292
OG0000064	STRPU_12264	AENJA_15514
OG0000064	STRPU_13323	AENJA_02556
OG0000064	STRPU_13186, STRPU_15784, STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455, STRPU_13325, STRPU_13324	AENJA_02557
OG0000065	STRPU_23745, STRPU_05983, STRPU_26692, STRPU_05226, STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656, STRPU_15167, STRPU_15219, STRPU_14170, STRPU_21040, STRPU_13306, STRPU_06492, STRPU_06493, STRPU_00492, STRPU_15846, STRPU_15797, STRPU_15923, STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613, STRPU_24102, STRPU_26280, STRPU_00300, STRPU_08584, STRPU_22137	AENJA_08288
OG0000066	STRPU_07404	AENJA_19946
OG0000066	STRPU_19100	AENJA_12655, AENJA_09505
OG0000066	STRPU_10561, STRPU_10560, STRPU_10760, STRPU_11704	AENJA_22621
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	AENJA_21171
OG0000067	STRPU_24522, STRPU_10727, STRPU_10726	AENJA_21686
OG0000067	STRPU_11266, STRPU_11228	AENJA_02413
OG0000067	STRPU_00137	AENJA_17339, AENJA_11630
OG0000067	STRPU_11385	AENJA_04270
OG0000068	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541	AENJA_08649
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	AENJA_08644, AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902
OG0000068	STRPU_23285, STRPU_00704, STRPU_22720	AENJA_20175, AENJA_10908, AENJA_08647
OG0000069	STRPU_24462	AENJA_15982
OG0000070	STRPU_17447	AENJA_15427
OG0000070	STRPU_05505	AENJA_23180, AENJA_12319, AENJA_24460, AENJA_25453, AENJA_07501
OG0000070	STRPU_09262	AENJA_17946, AENJA_17947
OG0000070	STRPU_26424	AENJA_09128
OG0000070	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160	AENJA_05824
OG0000070	STRPU_26426	AENJA_17346
OG0000070	STRPU_26931	AENJA_12868
OG0000070	STRPU_26775, STRPU_26438	AENJA_23218
OG0000070	STRPU_26932	AENJA_23720, AENJA_23723
OG0000071	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834	AENJA_19944
OG0000071	STRPU_17182, STRPU_17159	AENJA_11228, AENJA_11157
OG0000071	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370	AENJA_21722, AENJA_10228, AENJA_19682
OG0000072	STRPU_05232	AENJA_14652
OG0000072	STRPU_05349	AENJA_13128
OG0000072	STRPU_05343	AENJA_02450
OG0000072	STRPU_04704, STRPU_04707	AENJA_25944, AENJA_05445, AENJA_05444
OG0000072	STRPU_04709, STRPU_04773	AENJA_24050, AENJA_00746
OG0000073	STRPU_08362	AENJA_02295
OG0000073	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427, STRPU_08683, STRPU_08955	AENJA_03975, AENJA_15428
OG0000074	STRPU_24425	AENJA_05555
OG0000074	STRPU_15226, STRPU_25840, STRPU_24424	AENJA_12312
OG0000074	STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237	AENJA_06058
OG0000074	STRPU_05573, STRPU_05632	AENJA_24714
OG0000074	STRPU_13956	AENJA_14253
OG0000074	STRPU_22802, STRPU_01961	AENJA_25976
OG0000075	STRPU_25005	AENJA_23745
OG0000075	STRPU_10595	AENJA_05831
OG0000075	STRPU_01897, STRPU_22743	AENJA_12918
OG0000075	STRPU_23991	AENJA_12839
OG0000076	STRPU_17367	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057
OG0000076	STRPU_01635	AENJA_24066, AENJA_24396
OG0000076	STRPU_01758	AENJA_19797, AENJA_00881
OG0000076	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815	AENJA_01380, AENJA_10172
OG0000076	STRPU_13965	AENJA_10025
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766	AENJA_21283
OG0000076	STRPU_24765, STRPU_06214	AENJA_12722
OG0000077	STRPU_09555	AENJA_13107
OG0000077	STRPU_10026	AENJA_00872, AENJA_20850
OG0000077	STRPU_10408	AENJA_07475
OG0000077	STRPU_09553	AENJA_08162
OG0000078	STRPU_07324	AENJA_06551
OG0000078	STRPU_08802	AENJA_16680
OG0000078	STRPU_23681, STRPU_23657	AENJA_06754
OG0000078	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337	AENJA_26733
OG0000078	STRPU_22246	AENJA_26653
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	AENJA_16186
OG0000079	STRPU_04091	AENJA_02482
OG0000079	STRPU_02493, STRPU_15115	AENJA_17442
OG0000079	STRPU_15116, STRPU_02495	AENJA_11789
OG0000079	STRPU_26495, STRPU_19060	AENJA_10507, AENJA_05095
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234	AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696
OG0000080	STRPU_19126, STRPU_12219	AENJA_24800, AENJA_00459
OG0000080	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545	AENJA_05027, AENJA_20662, AENJA_01319, AENJA_11587, AENJA_14545, AENJA_02324, AENJA_25850, AENJA_22994
OG0000080	STRPU_07970	AENJA_11606, AENJA_05579, AENJA_03015, AENJA_09784, AENJA_24069, AENJA_12439
OG0000081	STRPU_10387, STRPU_19245, STRPU_19246	AENJA_04625, AENJA_04630, AENJA_04629
OG0000081	STRPU_18403, STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383, STRPU_09550, STRPU_09551, STRPU_09549, STRPU_09548, STRPU_09531, STRPU_09530, STRPU_09547	AENJA_04623
OG0000082	STRPU_09694, STRPU_09737	AENJA_25747
OG0000082	STRPU_18951	AENJA_11460
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479	AENJA_21795
OG0000083	STRPU_03616, STRPU_17233	AENJA_03464
OG0000083	STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441	AENJA_09136
OG0000083	STRPU_24279	AENJA_12490
OG0000084	STRPU_10120, STRPU_10047	AENJA_24814
OG0000084	STRPU_09358	AENJA_24184
OG0000084	STRPU_04407, STRPU_04408	AENJA_02486
OG0000084	STRPU_04595	AENJA_16500
OG0000084	STRPU_04404	AENJA_23710
OG0000085	STRPU_09804	AENJA_11709
OG0000085	STRPU_24977	AENJA_05556
OG0000085	STRPU_15094	AENJA_06487
OG0000085	STRPU_25637	AENJA_24493
OG0000085	STRPU_14802	AENJA_20539
OG0000085	STRPU_14879	AENJA_06382
OG0000085	STRPU_17832	AENJA_08917
OG0000086	STRPU_25446	AENJA_05350
OG0000086	STRPU_03247, STRPU_09734	AENJA_13798
OG0000086	STRPU_23339, STRPU_18724	AENJA_17133
OG0000086	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844	AENJA_15274
OG0000087	STRPU_06300, STRPU_06346	AENJA_23251
OG0000087	STRPU_20681	AENJA_19109
OG0000087	STRPU_22865	AENJA_08976
OG0000087	STRPU_08915, STRPU_00613	AENJA_19775
OG0000087	STRPU_25132	AENJA_03163
OG0000087	STRPU_23330	AENJA_19935
OG0000087	STRPU_23053, STRPU_00641	AENJA_13117
OG0000087	STRPU_08212	AENJA_04374, AENJA_10299
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	STRPU_06425	AENJA_11026
OG0000088	STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792	AENJA_11029
OG0000088	STRPU_04079, STRPU_04080	AENJA_13877
OG0000088	STRPU_26089	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884, STRPU_24895, STRPU_24715, STRPU_10589	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	STRPU_08016, STRPU_25351	AENJA_01807
OG0000090	STRPU_20197	AENJA_16163
OG0000090	STRPU_24722, STRPU_07521, STRPU_07520	AENJA_17985
OG0000090	STRPU_20024, STRPU_20023	AENJA_10145
OG0000090	STRPU_05600, STRPU_05540	AENJA_19633
OG0000090	STRPU_02923	AENJA_26164
OG0000090	STRPU_05470	AENJA_06259
OG0000090	STRPU_15706	AENJA_01954
OG0000091	STRPU_17342	AENJA_01383, AENJA_01384, AENJA_01385
OG0000091	STRPU_09275	AENJA_01389
OG0000093	STRPU_08252	AENJA_09135
OG0000093	STRPU_07636, STRPU_15195	AENJA_04649, AENJA_22923
OG0000094	STRPU_22767, STRPU_01923	AENJA_14582
OG0000094	STRPU_19407	AENJA_26553
OG0000095	STRPU_00722	AENJA_19114
OG0000095	STRPU_15590, STRPU_02216	AENJA_16573
OG0000095	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	STRPU_15048, STRPU_02486, STRPU_24542	AENJA_25126
OG0000096	STRPU_06019	AENJA_25727
OG0000096	STRPU_27319	AENJA_21947
OG0000096	STRPU_15853, STRPU_15805	AENJA_08423
OG0000096	STRPU_11677	AENJA_09240
OG0000096	STRPU_13124, STRPU_02569	AENJA_14053
OG0000097	STRPU_11799	AENJA_16144
OG0000097	STRPU_23889	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	AENJA_10136, AENJA_10137
OG0000098	STRPU_26921	AENJA_22563
OG0000098	STRPU_27157	AENJA_15215
OG0000098	STRPU_09382, STRPU_01574	AENJA_03419, AENJA_23542, AENJA_23540
OG0000099	STRPU_15397	AENJA_17408
OG0000099	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604	AENJA_19631
OG0000099	STRPU_16997, STRPU_16998	AENJA_07638, AENJA_14869
OG0000100	STRPU_11396	AENJA_20876
OG0000100	STRPU_03239	AENJA_12266, AENJA_21578, AENJA_13838, AENJA_20340
OG0000100	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270	AENJA_00956, AENJA_05837, AENJA_07310
OG0000100	STRPU_15606	AENJA_13839, AENJA_05294
OG0000100	STRPU_19107, STRPU_03000, STRPU_09843	AENJA_10755
OG0000101	STRPU_12617	AENJA_26592
OG0000101	STRPU_17410	AENJA_26594
OG0000101	STRPU_17399, STRPU_17409	AENJA_06142
OG0000101	STRPU_00056, STRPU_00044	AENJA_14914
OG0000101	STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	AENJA_21479
OG0000102	STRPU_21344	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	STRPU_20134, STRPU_20130	AENJA_05324
OG0000102	STRPU_00098	AENJA_06075
OG0000103	STRPU_08665	AENJA_10812
OG0000103	STRPU_08161	AENJA_14367
OG0000104	STRPU_03670, STRPU_03681	AENJA_04107
OG0000104	STRPU_22118	AENJA_02684
OG0000104	STRPU_03686	AENJA_26666
OG0000105	STRPU_13782	AENJA_18029
OG0000105	STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	STRPU_25282	AENJA_21591
OG0000106	STRPU_25442	AENJA_13743
OG0000106	STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313	AENJA_24394, AENJA_24395
OG0000108	STRPU_13718	AENJA_21690
OG0000108	STRPU_12724	AENJA_21287
OG0000109	STRPU_19169, STRPU_19175, STRPU_19174	AENJA_23715, AENJA_15408
OG0000109	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270
OG0000109	STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346	AENJA_04502, AENJA_24882
OG0000109	STRPU_01138, STRPU_18307	AENJA_01688
OG0000110	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812	AENJA_16216
OG0000110	STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	STRPU_20491	AENJA_19995
OG0000110	STRPU_21462, STRPU_21461, STRPU_24363	AENJA_08732
OG0000111	STRPU_08159	AENJA_04205
OG0000111	STRPU_27221	AENJA_23685
OG0000112	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866	AENJA_03899, AENJA_13242
OG0000113	STRPU_25041, STRPU_04494, STRPU_04495	AENJA_14458
OG0000114	STRPU_11248, STRPU_11209	AENJA_23406
OG0000114	STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	STRPU_01437, STRPU_08184	AENJA_22451, AENJA_15043, AENJA_24779, AENJA_13990
OG0000115	STRPU_08853, STRPU_00969	AENJA_13552, AENJA_13554
OG0000115	STRPU_19917, STRPU_19921	AENJA_02773
OG0000116	STRPU_21801, STRPU_21802, STRPU_09077, STRPU_09080, STRPU_13829, STRPU_13825, STRPU_17201, STRPU_25904, STRPU_25997, STRPU_10975, STRPU_09078, STRPU_09079, STRPU_02054, STRPU_02053, STRPU_09081, STRPU_09691, STRPU_09735, STRPU_09690, STRPU_14606, STRPU_14624, STRPU_14626, STRPU_14607, STRPU_25751, STRPU_25353	AENJA_23563, AENJA_23564
OG0000116	STRPU_14625	AENJA_17822
OG0000117	STRPU_16027	AENJA_02548
OG0000117	STRPU_25061, STRPU_13011	AENJA_08111
OG0000118	STRPU_16916, STRPU_16907, STRPU_16930, STRPU_16922, STRPU_16913, STRPU_16910, STRPU_16933, STRPU_17553, STRPU_17732, STRPU_17558, STRPU_09706, STRPU_17148, STRPU_17691, STRPU_17971, STRPU_09702, STRPU_09748, STRPU_17735, STRPU_16923, STRPU_16920, STRPU_16906, STRPU_16940, STRPU_16927, STRPU_16914, STRPU_17733, STRPU_17689, STRPU_17532, STRPU_06168, STRPU_12948, STRPU_12960, STRPU_12947, STRPU_12949, STRPU_12958, STRPU_12575, STRPU_11123, STRPU_13009	AENJA_22041
OG0000118	STRPU_05686, STRPU_04482	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	STRPU_13902	AENJA_18357, AENJA_20512
OG0000119	STRPU_13805	AENJA_08115
OG0000119	STRPU_13905	AENJA_08491
OG0000120	STRPU_25147	AENJA_09034
OG0000121	STRPU_17646, STRPU_02277	AENJA_09065
OG0000121	STRPU_04552	AENJA_15702
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	AENJA_15894, AENJA_19956, AENJA_09165
OG0000122	STRPU_24150	AENJA_09263
OG0000122	STRPU_24593, STRPU_24582	AENJA_14198, AENJA_09459
OG0000122	STRPU_24583, STRPU_24594	AENJA_22788
OG0000123	STRPU_09375, STRPU_09613	AENJA_13105
OG0000123	STRPU_09939	AENJA_11261
OG0000123	STRPU_01514, STRPU_09445	AENJA_22182
OG0000123	STRPU_09807	AENJA_08155
OG0000123	STRPU_21429	AENJA_01277
OG0000123	STRPU_05815	AENJA_12299
OG0000123	STRPU_04928, STRPU_04927, STRPU_09938	AENJA_26530
OG0000123	STRPU_09515	AENJA_11939, AENJA_11934
OG0000123	STRPU_06249	AENJA_04063
OG0000124	STRPU_06709	AENJA_03116, AENJA_25792
OG0000124	STRPU_09291	AENJA_04495
OG0000124	STRPU_09293	AENJA_04496
OG0000124	STRPU_10604	AENJA_09769
OG0000124	STRPU_21471	AENJA_05859
OG0000125	STRPU_12461	AENJA_02605
OG0000125	STRPU_14800	AENJA_16597
OG0000125	STRPU_25037	AENJA_18946
OG0000125	STRPU_25182	AENJA_04836
OG0000125	STRPU_11727	AENJA_07272
OG0000126	STRPU_06870	AENJA_24273
OG0000126	STRPU_26672	AENJA_07507
OG0000127	STRPU_06620	AENJA_11132
OG0000127	STRPU_06619	AENJA_20308
OG0000127	STRPU_07791	AENJA_04153
OG0000127	STRPU_07458	AENJA_17569
OG0000127	STRPU_08311	AENJA_00497
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	AENJA_22594
OG0000128	STRPU_24545	AENJA_07850, AENJA_17413, AENJA_26743
OG0000128	STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000128	STRPU_05989	AENJA_21735
OG0000129	STRPU_21106, STRPU_21101	AENJA_11469
OG0000129	STRPU_06625	AENJA_21737
OG0000130	STRPU_26036, STRPU_26037	AENJA_15966
OG0000131	STRPU_11503, STRPU_11441, STRPU_21320	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	STRPU_05461	AENJA_24734
OG0000131	STRPU_21319	AENJA_23277
OG0000134	STRPU_15609, STRPU_07963	AENJA_21791
OG0000135	STRPU_16686	AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053
OG0000136	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224	AENJA_13535, AENJA_13533
OG0000136	STRPU_07622	AENJA_20044
OG0000137	STRPU_07118	AENJA_26083
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	AENJA_11173
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	AENJA_09533
OG0000138	STRPU_20304	AENJA_24347
OG0000138	STRPU_13120, STRPU_21256, STRPU_00194	AENJA_08482, AENJA_03330
OG0000139	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087	AENJA_07668
OG0000140	STRPU_13790, STRPU_13789	AENJA_01263
OG0000140	STRPU_13447	AENJA_16090, AENJA_05474
OG0000140	STRPU_24900, STRPU_24348	AENJA_08529
OG0000140	STRPU_13451	AENJA_05753
OG0000141	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	STRPU_19456	AENJA_15985, AENJA_19700
OG0000141	STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289	AENJA_22297, AENJA_26376
OG0000141	STRPU_25290	AENJA_05407
OG0000144	STRPU_02627, STRPU_24036, STRPU_24002, STRPU_24003	AENJA_06711, AENJA_06204
OG0000144	STRPU_24470	AENJA_19808, AENJA_26481, AENJA_24600, AENJA_26483, AENJA_21272, AENJA_26488, AENJA_26482, AENJA_26487, AENJA_01559, AENJA_00939, AENJA_11012, AENJA_01029, AENJA_14736, AENJA_10274, AENJA_24601, AENJA_23803, AENJA_18958, AENJA_13844, AENJA_03097, AENJA_24094, AENJA_23805, AENJA_11522, AENJA_25228, AENJA_06450, AENJA_18960, AENJA_06995
OG0000146	STRPU_10059, STRPU_07143, STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370	AENJA_11735
OG0000146	STRPU_02618, STRPU_22627, STRPU_08171	AENJA_09402
OG0000146	STRPU_10450	AENJA_24548
OG0000146	STRPU_06972, STRPU_06970	AENJA_11048
OG0000147	STRPU_10707	AENJA_03761
OG0000147	STRPU_24812	AENJA_12275
OG0000147	STRPU_19988	AENJA_03922
OG0000147	STRPU_20621	AENJA_10787
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	AENJA_21220
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	AENJA_12114
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185	AENJA_12111
OG0000149	STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	AENJA_03471, AENJA_12512
OG0000149	STRPU_04830, STRPU_00746	AENJA_18447
OG0000151	STRPU_19851	AENJA_13408
OG0000151	STRPU_20407	AENJA_03698
OG0000152	STRPU_09019	AENJA_04313
OG0000152	STRPU_04764	AENJA_11964
OG0000152	STRPU_02882, STRPU_00201, STRPU_16309, STRPU_06988, STRPU_13891, STRPU_13895, STRPU_16828, STRPU_08709, STRPU_11592, STRPU_25942, STRPU_16364, STRPU_15744, STRPU_07779, STRPU_07757, STRPU_03117, STRPU_16140, STRPU_16917, STRPU_07997	AENJA_13976, AENJA_18206
OG0000152	STRPU_09044	AENJA_21209, AENJA_20261
OG0000152	STRPU_16503	AENJA_03918
OG0000152	STRPU_20908, STRPU_21015, STRPU_14604	AENJA_24211, AENJA_01273, AENJA_12261
OG0000152	STRPU_03607, STRPU_21797, STRPU_26782, STRPU_09056, STRPU_09031	AENJA_18205, AENJA_05427
OG0000152	STRPU_12268, STRPU_12152, STRPU_01840, STRPU_24058, STRPU_24387, STRPU_19367, STRPU_20531, STRPU_21117, STRPU_01209, STRPU_26845, STRPU_27318	AENJA_20816
OG0000152	STRPU_03010, STRPU_13605, STRPU_16797, STRPU_03009, STRPU_16898	AENJA_04484, AENJA_24114
