Orthogroup	HELIO_ok	SCHMD
OG0000477	HELIO_12771	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000479	HELIO_08760	SCHMD10108
OG0000479	HELIO_02948	SCHMD14823, SCHMD04174
OG0000480	HELIO_08413	SCHMD19204, SCHMD14582
OG0000481	HELIO_12216	SCHMD12328
OG0000481	HELIO_11178	SCHMD11352, SCHMD11001
OG0000481	HELIO_09259	SCHMD06297, SCHMD10940
OG0000482	HELIO_10091	SCHMD06210, SCHMD03012
OG0000482	HELIO_06713	SCHMD06212
OG0000484	HELIO_05916	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110
OG0000485	HELIO_07054	SCHMD16799
OG0000486	HELIO_10558, HELIO_11461	SCHMD19250
OG0000487	HELIO_07290	SCHMD20744
OG0000488	HELIO_02611	SCHMD01306, SCHMD17798, SCHMD16340
OG0000490	HELIO_06690	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871
OG0000491	HELIO_02841, HELIO_11924	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998
OG0000494	HELIO_07387	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	HELIO_11493	SCHMD08379, SCHMD27172
OG0000497	HELIO_03655	SCHMD07173
OG0000503	HELIO_03761, HELIO_01577	SCHMD01390, SCHMD06719
OG0000503	HELIO_01283	SCHMD20959
OG0000505	HELIO_05319	SCHMD10454
OG0000506	HELIO_11106	SCHMD05024
OG0000514	HELIO_07204	SCHMD15950, SCHMD28993
OG0000519	HELIO_03762, HELIO_07021, HELIO_05761, HELIO_00935	SCHMD19355, SCHMD25526
OG0000520	HELIO_02641	SCHMD05956
OG0000520	HELIO_10311	SCHMD27845
OG0000521	HELIO_07126	SCHMD05167, SCHMD05164
OG0000523	HELIO_12547, HELIO_01413	SCHMD13520
OG0000524	HELIO_03929	SCHMD01087, SCHMD12691
OG0000525	HELIO_03718	SCHMD04369
OG0000525	HELIO_00389	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000527	HELIO_07197	SCHMD20940, SCHMD24670
OG0000528	HELIO_11004	SCHMD03822
OG0000528	HELIO_07368	SCHMD02315, SCHMD09612
OG0000530	HELIO_07741, HELIO_07742	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000532	HELIO_04439, HELIO_05643, HELIO_00054	SCHMD07765
OG0000534	HELIO_09230	SCHMD09514
OG0000534	HELIO_12243	SCHMD04872
OG0000537	HELIO_02446	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	HELIO_11897, HELIO_11896	SCHMD23313
OG0000542	HELIO_02332	SCHMD05340, SCHMD05911, SCHMD06819
OG0000544	HELIO_09959	SCHMD08368
OG0000545	HELIO_00292	SCHMD07786, SCHMD20709
OG0000545	HELIO_03093	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257
OG0000548	HELIO_10743	SCHMD11369
OG0000548	HELIO_10294	SCHMD02725, SCHMD00205
OG0000550	HELIO_06574	SCHMD04376, SCHMD04379, SCHMD24742
OG0000551	HELIO_05085	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979
OG0000552	HELIO_04288	SCHMD16245, SCHMD21874
OG0000552	HELIO_02628	SCHMD13011
OG0000553	HELIO_00012	SCHMD06981
OG0000560	HELIO_06436, HELIO_09240, HELIO_05887	SCHMD12681, SCHMD24482
OG0000562	HELIO_07448	SCHMD10851
OG0000566	HELIO_06134, HELIO_05991	SCHMD24931, SCHMD26489
OG0000567	HELIO_10257, HELIO_10335	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	HELIO_10328	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000572	HELIO_10250, HELIO_10251	SCHMD10816
OG0000573	HELIO_11819	SCHMD01043, SCHMD15213, SCHMD24610
OG0000573	HELIO_09237	SCHMD16187
OG0000574	HELIO_05765	SCHMD00489
OG0000575	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888	SCHMD10050, SCHMD14865
OG0000576	HELIO_04420	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	HELIO_04018	SCHMD00300, SCHMD17617
OG0000579	HELIO_08075	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000580	HELIO_00767	SCHMD20629, SCHMD23259, SCHMD23258, SCHMD14664, SCHMD05333
OG0000581	HELIO_07650	SCHMD10093, SCHMD11595, SCHMD08712
OG0000581	HELIO_00377	SCHMD03457
OG0000582	HELIO_05267	SCHMD16063, SCHMD04882
OG0000583	HELIO_06801	SCHMD01121
OG0000584	HELIO_06413, HELIO_12134	SCHMD07152
OG0000586	HELIO_10402	SCHMD16050, SCHMD19532
OG0000587	HELIO_08335	SCHMD03879, SCHMD05571
OG0000588	HELIO_06031	SCHMD01542
OG0000588	HELIO_08850	SCHMD07022
OG0000589	HELIO_05352	SCHMD15105, SCHMD03706, SCHMD08912
OG0000590	HELIO_04845	SCHMD08634
OG0000590	HELIO_05331	SCHMD18326
OG0000591	HELIO_00717	SCHMD10835
OG0000592	HELIO_11966, HELIO_10886	SCHMD11895, SCHMD04777
OG0000594	HELIO_10206, HELIO_10013, HELIO_09059	SCHMD01864
OG0000597	HELIO_02513	SCHMD00271
OG0000602	HELIO_08958, HELIO_03692	SCHMD08918, SCHMD16862
OG0000603	HELIO_08442	SCHMD15890
OG0000604	HELIO_10843, HELIO_10844	SCHMD27467, SCHMD15254, SCHMD15897
OG0000609	HELIO_01095	SCHMD17568
OG0000611	HELIO_03068	SCHMD07468
OG0000611	HELIO_06952	SCHMD10118
OG0000612	HELIO_12611	SCHMD04363, SCHMD09119
OG0000612	HELIO_04425	SCHMD12368
OG0000613	HELIO_03222	SCHMD19801, SCHMD26357, SCHMD15315
OG0000614	HELIO_11672	SCHMD14215, SCHMD02001
OG0000615	HELIO_02362	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476
OG0000618	HELIO_09707	SCHMD22958, SCHMD13178, SCHMD12905, SCHMD16442, SCHMD16441, SCHMD12906
OG0000623	HELIO_01153	SCHMD06017, SCHMD06018
OG0000623	HELIO_01575	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	HELIO_12110, HELIO_04396, HELIO_02075	SCHMD01951
OG0000626	HELIO_08657, HELIO_08658	SCHMD22993, SCHMD02730, SCHMD02477
OG0000628	HELIO_07284	SCHMD24762, SCHMD25901
OG0000634	HELIO_04856	SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845
OG0000635	HELIO_12781	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798
OG0000636	HELIO_06623, HELIO_05388	SCHMD23842, SCHMD07652, SCHMD03198
OG0000637	HELIO_11151	SCHMD24038
OG0000639	HELIO_03049, HELIO_03048	SCHMD15823
OG0000642	HELIO_06112, HELIO_06155	SCHMD07724
OG0000646	HELIO_00539	SCHMD24176
OG0000646	HELIO_03107	SCHMD25176, SCHMD22477
OG0000647	HELIO_01252, HELIO_01414	SCHMD29494
OG0000648	HELIO_02387	SCHMD18065
OG0000651	HELIO_06636	SCHMD02428
OG0000654	HELIO_03848	SCHMD01650, SCHMD19469
OG0000657	HELIO_00368	SCHMD14158
OG0000657	HELIO_10387	SCHMD18210
OG0000660	HELIO_01158	SCHMD02770
OG0000660	HELIO_12701	SCHMD20422, SCHMD27193
OG0000663	HELIO_07980	SCHMD28509, SCHMD28508, SCHMD08739
OG0000664	HELIO_01686	SCHMD04491, SCHMD14555
OG0000664	HELIO_03266	SCHMD04182
OG0000665	HELIO_07542	SCHMD09294
OG0000670	HELIO_05028	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100
OG0000672	HELIO_02468	SCHMD03901
OG0000674	HELIO_04125	SCHMD14256
OG0000674	HELIO_00323	SCHMD27363, SCHMD28202
OG0000676	HELIO_04321	SCHMD08131
OG0000678	HELIO_03849, HELIO_07287	SCHMD28149, SCHMD21688
OG0000680	HELIO_05397	SCHMD17558
OG0000680	HELIO_06924, HELIO_00172, HELIO_00682	SCHMD25925
OG0000681	HELIO_09932	SCHMD26784, SCHMD03976
OG0000682	HELIO_03672	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512
OG0000683	HELIO_12315	SCHMD21601
OG0000683	HELIO_10017	SCHMD28199, SCHMD24958
OG0000684	HELIO_08779	SCHMD07403
OG0000685	HELIO_04662	SCHMD02797, SCHMD09882
OG0000685	HELIO_03080, HELIO_03079	SCHMD09879, SCHMD09881
OG0000688	HELIO_10605	SCHMD21111, SCHMD10955
OG0000690	HELIO_00922	SCHMD24354
OG0000690	HELIO_02624	SCHMD17313, SCHMD21259, SCHMD18093
OG0000692	HELIO_12014	SCHMD11826
OG0000694	HELIO_05625	SCHMD02121, SCHMD02119
OG0000696	HELIO_04265	SCHMD17223, SCHMD17224, SCHMD29303
OG0000696	HELIO_08090	SCHMD10590
OG0000702	HELIO_09403	SCHMD21765, SCHMD21766
OG0000703	HELIO_02836	SCHMD03880
OG0000706	HELIO_02299	SCHMD26259, SCHMD27843
OG0000708	HELIO_04126	SCHMD25653
OG0000709	HELIO_07079	SCHMD18124
OG0000709	HELIO_05292	SCHMD20599, SCHMD21920
OG0000711	HELIO_01631	SCHMD16082
OG0000711	HELIO_03110	SCHMD02785
OG0000713	HELIO_07275, HELIO_11463, HELIO_06463, HELIO_00543, HELIO_02508	SCHMD17095
OG0000716	HELIO_06181, HELIO_07464	SCHMD04462, SCHMD22884, SCHMD19144, SCHMD07207, SCHMD17723
OG0000717	HELIO_06882	SCHMD26760, SCHMD12553
OG0000718	HELIO_08422	SCHMD24218
OG0000721	HELIO_03399, HELIO_06261	SCHMD15260, SCHMD29752, SCHMD09543
OG0000722	HELIO_05630	SCHMD24922, SCHMD24923, SCHMD24635, SCHMD22124, SCHMD23554, SCHMD18534, SCHMD17531, SCHMD00837, SCHMD05194, SCHMD15343, SCHMD28550
OG0000724	HELIO_09105	SCHMD07525, SCHMD08666
OG0000725	HELIO_00657	SCHMD11698
OG0000725	HELIO_12643	SCHMD14819, SCHMD12919
OG0000731	HELIO_11029	SCHMD03063
OG0000732	HELIO_08995	SCHMD09651
OG0000732	HELIO_10738	SCHMD05249
OG0000733	HELIO_03055	SCHMD28225, SCHMD15626
OG0000733	HELIO_00314	SCHMD13904, SCHMD02163
OG0000734	HELIO_05137	SCHMD11583, SCHMD14768, SCHMD09332, SCHMD02937, SCHMD07242, SCHMD04118, SCHMD01513, SCHMD07878, SCHMD24039, SCHMD13942, SCHMD22315, SCHMD14455, SCHMD27004, SCHMD20850, SCHMD13509, SCHMD10084, SCHMD08723, SCHMD14485, SCHMD25295, SCHMD26519, SCHMD04103, SCHMD26949, SCHMD09270, SCHMD20387, SCHMD03648, SCHMD09683, SCHMD10543, SCHMD08018, SCHMD27636, SCHMD18698, SCHMD07342, SCHMD09685, SCHMD09684, SCHMD15319, SCHMD24961, SCHMD26040, SCHMD09274, SCHMD04119
OG0000735	HELIO_11007	SCHMD07620
OG0000748	HELIO_03440	SCHMD06828, SCHMD06887, SCHMD11059, SCHMD09770
OG0000751	HELIO_11590	SCHMD12293, SCHMD13329, SCHMD18701, SCHMD04693, SCHMD17218, SCHMD17217, SCHMD03838, SCHMD03689, SCHMD13065, SCHMD14600, SCHMD18030, SCHMD13408
OG0000752	HELIO_01912	SCHMD03946
OG0000752	HELIO_05368	SCHMD12645
OG0000753	HELIO_08985, HELIO_08986	SCHMD14739
OG0000753	HELIO_11488	SCHMD19308, SCHMD17874, SCHMD17873, SCHMD19309
OG0000757	HELIO_03294	SCHMD13979, SCHMD10753, SCHMD18486
OG0000758	HELIO_08482, HELIO_08479	SCHMD07281
OG0000759	HELIO_08744	SCHMD21958
OG0000762	HELIO_04358	SCHMD18828
OG0000763	HELIO_12574	SCHMD22978, SCHMD08138
OG0000764	HELIO_05877	SCHMD16330
OG0000765	HELIO_01379	SCHMD21723, SCHMD22880
OG0000766	HELIO_09234, HELIO_02323, HELIO_06179	SCHMD07087
OG0000768	HELIO_00359	SCHMD13165, SCHMD22067
OG0000772	HELIO_08462	SCHMD07550, SCHMD11404
OG0000772	HELIO_06060, HELIO_07606, HELIO_02715	SCHMD29807
OG0000774	HELIO_08849	SCHMD13406
OG0000774	HELIO_08272	SCHMD04364
OG0000776	HELIO_04225, HELIO_09018	SCHMD10487
OG0000777	HELIO_01199	SCHMD04489
OG0000777	HELIO_06142	SCHMD17125
OG0000778	HELIO_07926	SCHMD17919, SCHMD25026, SCHMD16452, SCHMD20513
OG0000780	HELIO_08617	SCHMD13998, SCHMD18889
OG0000780	HELIO_08643	SCHMD10386
OG0000781	HELIO_04968, HELIO_03850	SCHMD16494
OG0000782	HELIO_03195	SCHMD01655, SCHMD14818
OG0000787	HELIO_09002	SCHMD22606, SCHMD20069, SCHMD13786
OG0000788	HELIO_09954	SCHMD11830, SCHMD18844
OG0000788	HELIO_02295	SCHMD06628
OG0000791	HELIO_07748	SCHMD12437
OG0000794	HELIO_08580, HELIO_07646	SCHMD10042
OG0000799	HELIO_12010	SCHMD17640
OG0000802	HELIO_00036	SCHMD10199
OG0000809	HELIO_01972	SCHMD21850, SCHMD00682
OG0000810	HELIO_02012	SCHMD03195, SCHMD03113
OG0000810	HELIO_12250	SCHMD06140, SCHMD03114
OG0000814	HELIO_06788	SCHMD03060, SCHMD13676
OG0000814	HELIO_00245, HELIO_05814	SCHMD07352
OG0000817	HELIO_02523	SCHMD22983
OG0000819	HELIO_01104	SCHMD03878
OG0000819	HELIO_09273	SCHMD26932, SCHMD11456, SCHMD22577, SCHMD16618
OG0000820	HELIO_08795	SCHMD19766
OG0000824	HELIO_00999	SCHMD07823, SCHMD24327, SCHMD27575, SCHMD22375
OG0000826	HELIO_04619	SCHMD01695, SCHMD01697, SCHMD12736, SCHMD10190, SCHMD02301, SCHMD07205, SCHMD20648, SCHMD19536, SCHMD29770
OG0000828	HELIO_02812	SCHMD08298
OG0000828	HELIO_08756	SCHMD08624
OG0000833	HELIO_03677, HELIO_04782	SCHMD13529, SCHMD19078, SCHMD01603, SCHMD13070
OG0000834	HELIO_06529	SCHMD11223, SCHMD19332, SCHMD16052
OG0000836	HELIO_03410	SCHMD23242
OG0000837	HELIO_06103	SCHMD09523, SCHMD05554, SCHMD04696, SCHMD00842, SCHMD03083
OG0000842	HELIO_07760	SCHMD01343
OG0000844	HELIO_12719	SCHMD01709
OG0000847	HELIO_07547	SCHMD03587
OG0000848	HELIO_03626	SCHMD03599
OG0000848	HELIO_01690	SCHMD06160
OG0000850	HELIO_06017	SCHMD26000, SCHMD27633
OG0000851	HELIO_11326	SCHMD21876, SCHMD17205
OG0000855	HELIO_00071, HELIO_07301	SCHMD29481, SCHMD01902, SCHMD15557
OG0000858	HELIO_11496	SCHMD08601
OG0000858	HELIO_09884	SCHMD23221, SCHMD20483, SCHMD08351
OG0000858	HELIO_10581	SCHMD22095, SCHMD27060
OG0000860	HELIO_06728, HELIO_10827, HELIO_04489	SCHMD05987
OG0000868	HELIO_01384	SCHMD05358
OG0000869	HELIO_12015, HELIO_00917	SCHMD07449
OG0000871	HELIO_09841	SCHMD06938
OG0000872	HELIO_10138	SCHMD07553
OG0000873	HELIO_12140	SCHMD02655, SCHMD05829
OG0000875	HELIO_11887	SCHMD10815
OG0000876	HELIO_09814	SCHMD01529
OG0000879	HELIO_12212, HELIO_12213	SCHMD10640
OG0000880	HELIO_01486	SCHMD03718
OG0000881	HELIO_08698	SCHMD04314, SCHMD09365, SCHMD01117, SCHMD08924
OG0000881	HELIO_01944	SCHMD20926, SCHMD25363
OG0000887	HELIO_10045	SCHMD27495
OG0000888	HELIO_05889	SCHMD01724
OG0000889	HELIO_04264, HELIO_00210	SCHMD00830, SCHMD04643
OG0000890	HELIO_03516	SCHMD09911
OG0000894	HELIO_06317	SCHMD05374
OG0000894	HELIO_06932	SCHMD11594, SCHMD05061
OG0000896	HELIO_12759	SCHMD08034
OG0000896	HELIO_06843	SCHMD03189
OG0000897	HELIO_09055	SCHMD05382
OG0000899	HELIO_09464	SCHMD22285, SCHMD13459
OG0000905	HELIO_07570	SCHMD01394, SCHMD17642, SCHMD19023
OG0000907	HELIO_12545	SCHMD03616
OG0000908	HELIO_00145	SCHMD03334, SCHMD11293
OG0000908	HELIO_00194	SCHMD14013, SCHMD11292
OG0000909	HELIO_00246	SCHMD05694, SCHMD03729
OG0000913	HELIO_06048	SCHMD10820, SCHMD18663
OG0000914	HELIO_08250	SCHMD13079, SCHMD10834
OG0000915	HELIO_03730	SCHMD14220
OG0000921	HELIO_03668	SCHMD16275
OG0000925	HELIO_09608	SCHMD01205, SCHMD18689
OG0000925	HELIO_02417	SCHMD00501, SCHMD05937
OG0000926	HELIO_12722	SCHMD06558
OG0000926	HELIO_00674, HELIO_04672	SCHMD06554, SCHMD17036, SCHMD13546, SCHMD25813
OG0000929	HELIO_11222, HELIO_11603, HELIO_11221	SCHMD00375, SCHMD08839
OG0000931	HELIO_09729	SCHMD02356
OG0000932	HELIO_12492	SCHMD13730
OG0000934	HELIO_01254	SCHMD07111, SCHMD08216
OG0000935	HELIO_05900	SCHMD18664
OG0000943	HELIO_08389, HELIO_02640	SCHMD19076
OG0000944	HELIO_00838, HELIO_00839	SCHMD15750
OG0000945	HELIO_09173	SCHMD15214, SCHMD06612, SCHMD06319
OG0000947	HELIO_05356, HELIO_05079	SCHMD24447
OG0000949	HELIO_03725	SCHMD10151, SCHMD29084, SCHMD29079, SCHMD02016
OG0000951	HELIO_12483	SCHMD20855, SCHMD20207
OG0000951	HELIO_09646, HELIO_09647	SCHMD20208
OG0000954	HELIO_08553	SCHMD05029, SCHMD08968, SCHMD13763
OG0000954	HELIO_10186	SCHMD05469, SCHMD02974
OG0000955	HELIO_03286	SCHMD06645, SCHMD03890, SCHMD04591
OG0000957	HELIO_09500	SCHMD18023
OG0000960	HELIO_04120	SCHMD05680, SCHMD08670, SCHMD05681, SCHMD12110
OG0000963	HELIO_01247	SCHMD22298, SCHMD11708
OG0000963	HELIO_02112	SCHMD04476
OG0000965	HELIO_02543	SCHMD22316, SCHMD15133, SCHMD13697, SCHMD12517
OG0000966	HELIO_12553	SCHMD00065
OG0000967	HELIO_05380	SCHMD11342, SCHMD26265
OG0000967	HELIO_03536, HELIO_01717	SCHMD05844, SCHMD03950
OG0000972	HELIO_10088, HELIO_10089	SCHMD05471
OG0000974	HELIO_11927, HELIO_03653, HELIO_04736	SCHMD24665, SCHMD24853, SCHMD26881
OG0000977	HELIO_05595	SCHMD03392
OG0000978	HELIO_07153	SCHMD15268, SCHMD25301, SCHMD25194
OG0000979	HELIO_10893, HELIO_10640, HELIO_04188	SCHMD24204, SCHMD01421
OG0000981	HELIO_10861	SCHMD13908
OG0000982	HELIO_07584	SCHMD08717
OG0000986	HELIO_03699	SCHMD25195, SCHMD27305, SCHMD22933
OG0000988	HELIO_06322	SCHMD00928
OG0000992	HELIO_10125, HELIO_02780	SCHMD08111
OG0000994	HELIO_02373	SCHMD16610, SCHMD07202, SCHMD11541, SCHMD07203
OG0000994	HELIO_07661	SCHMD16602, SCHMD10604
OG0000998	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576	SCHMD08664
OG0000999	HELIO_05906	SCHMD16857, SCHMD24576, SCHMD11146, SCHMD08208
OG0001000	HELIO_11748	SCHMD22725
OG0001001	HELIO_03180, HELIO_03179	SCHMD07356
OG0001002	HELIO_11589	SCHMD17610
OG0001002	HELIO_11592	SCHMD07769, SCHMD07768, SCHMD11688
OG0001003	HELIO_03157, HELIO_03158	SCHMD21687, SCHMD24830
OG0001006	HELIO_12602	SCHMD17048, SCHMD11571
OG0001007	HELIO_09775	SCHMD05810
OG0001009	HELIO_00710, HELIO_05419	SCHMD19415
OG0001015	HELIO_11230	SCHMD07353
OG0001016	HELIO_06921	SCHMD23273, SCHMD15080
OG0001016	HELIO_03156	SCHMD25548, SCHMD21254
OG0001017	HELIO_05638	SCHMD04416, SCHMD11368
OG0001017	HELIO_05629	SCHMD16755, SCHMD16754
OG0001018	HELIO_02325	SCHMD08153
OG0001019	HELIO_09832, HELIO_08139, HELIO_05304	SCHMD01848, SCHMD05447
OG0001023	HELIO_03660	SCHMD07708, SCHMD18630, SCHMD28291, SCHMD19902
OG0001029	HELIO_12058	SCHMD04839, SCHMD00804, SCHMD00805
OG0001030	HELIO_10962	SCHMD08464
OG0001031	HELIO_05592	SCHMD14040, SCHMD09371, SCHMD16991, SCHMD19644
OG0001032	HELIO_01696	SCHMD15671, SCHMD16553, SCHMD24305, SCHMD20230, SCHMD05282
OG0001033	HELIO_09215	SCHMD11399, SCHMD23908
OG0001033	HELIO_06818	SCHMD10492
OG0001036	HELIO_01681	SCHMD20768, SCHMD09235
OG0001037	HELIO_10784	SCHMD23424, SCHMD16427, SCHMD02530, SCHMD07259
OG0001039	HELIO_06687	SCHMD01765
OG0001042	HELIO_08977	SCHMD11839
OG0001043	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111, HELIO_11763, HELIO_09025, HELIO_12512, HELIO_07857	SCHMD02174, SCHMD16603, SCHMD02028, SCHMD17894
OG0001046	HELIO_07188	SCHMD05104, SCHMD02045, SCHMD11124
OG0001047	HELIO_10070, HELIO_09414	SCHMD28420
OG0001048	HELIO_00893, HELIO_12024	SCHMD12160
OG0001049	HELIO_09140	SCHMD16614
OG0001050	HELIO_07822	SCHMD03458
OG0001053	HELIO_00232	SCHMD25503, SCHMD22630
OG0001056	HELIO_03441, HELIO_00262	SCHMD02897
OG0001059	HELIO_11528	SCHMD17881, SCHMD18020, SCHMD18021
OG0001060	HELIO_04663	SCHMD12337, SCHMD14762, SCHMD05051
OG0001062	HELIO_10831	SCHMD24440, SCHMD23600, SCHMD17910
OG0001063	HELIO_01134	SCHMD00703
OG0001064	HELIO_06789	SCHMD00355, SCHMD00354
OG0001066	HELIO_06550	SCHMD24046, SCHMD10767
OG0001072	HELIO_02051, HELIO_11812	SCHMD24459, SCHMD27893
OG0001073	HELIO_10163	SCHMD00478
OG0001075	HELIO_03042	SCHMD13181, SCHMD04392, SCHMD00196, SCHMD16771
OG0001076	HELIO_10241	SCHMD07131
OG0001078	HELIO_05283	SCHMD20731, SCHMD25766
OG0001079	HELIO_01927	SCHMD27223
OG0001080	HELIO_05367	SCHMD08586
OG0001080	HELIO_07062	SCHMD15438, SCHMD19176
OG0001081	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737	SCHMD05425
OG0001084	HELIO_02656	SCHMD10718
OG0001085	HELIO_07664	SCHMD03894
OG0001086	HELIO_00354	SCHMD14120
OG0001086	HELIO_03188	SCHMD22447, SCHMD28850, SCHMD24214
OG0001087	HELIO_00979	SCHMD17869
OG0001089	HELIO_12254	SCHMD10517
OG0001090	HELIO_04216	SCHMD03349, SCHMD20311, SCHMD27970, SCHMD02491, SCHMD22171, SCHMD15052, SCHMD14871, SCHMD23868, SCHMD00934, SCHMD02957, SCHMD02170, SCHMD23588, SCHMD18161, SCHMD24510, SCHMD25428, SCHMD28135, SCHMD05847, SCHMD13313, SCHMD09556, SCHMD06679, SCHMD00092, SCHMD03303, SCHMD27352, SCHMD03833, SCHMD14325, SCHMD12843, SCHMD25555, SCHMD14278, SCHMD22966, SCHMD27178, SCHMD23857
OG0001091	HELIO_12660, HELIO_12659	SCHMD13206, SCHMD15908
OG0001092	HELIO_09889	SCHMD17999
OG0001092	HELIO_09890	SCHMD18945
OG0001096	HELIO_10964, HELIO_06053, HELIO_11485	SCHMD11467, SCHMD14874
OG0001101	HELIO_11659	SCHMD06917, SCHMD18684, SCHMD23170, SCHMD18685
OG0001102	HELIO_10839	SCHMD06311
OG0001103	HELIO_09466	SCHMD19689
OG0001103	HELIO_09522	SCHMD10595
OG0001106	HELIO_05464	SCHMD22581
OG0001108	HELIO_00460, HELIO_08728	SCHMD08133
OG0001112	HELIO_11241	SCHMD26529, SCHMD08447
OG0001113	HELIO_11363	SCHMD04717
OG0001114	HELIO_01619	SCHMD27710, SCHMD15592, SCHMD14156
OG0001116	HELIO_11648	SCHMD19491
OG0001118	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000	SCHMD16905, SCHMD07256, SCHMD20803
OG0001121	HELIO_02833, HELIO_04338	SCHMD18066, SCHMD06995, SCHMD25343, SCHMD23015, SCHMD06994
OG0001123	HELIO_05833	SCHMD02756
OG0001124	HELIO_05892, HELIO_11497	SCHMD24013
OG0001126	HELIO_07432	SCHMD17193, SCHMD24674
OG0001126	HELIO_08150	SCHMD17192
OG0001128	HELIO_07418	SCHMD08323
OG0001129	HELIO_05218	SCHMD15504, SCHMD18282, SCHMD05846
OG0001130	HELIO_08960, HELIO_05662	SCHMD04030
OG0001130	HELIO_00771	SCHMD13287, SCHMD04031
OG0001133	HELIO_03341	SCHMD18643
OG0001133	HELIO_10368	SCHMD29299, SCHMD19714
OG0001135	HELIO_07754	SCHMD28946, SCHMD01011, SCHMD22792
OG0001137	HELIO_03163	SCHMD17448, SCHMD26312, SCHMD05464, SCHMD01243
OG0001138	HELIO_09443	SCHMD00170
OG0001139	HELIO_04488	SCHMD00334
OG0001140	HELIO_00781	SCHMD22679, SCHMD17712, SCHMD14631, SCHMD02111, SCHMD16673, SCHMD18031, SCHMD24981, SCHMD17350, SCHMD11695, SCHMD21848, SCHMD22963, SCHMD14630, SCHMD17713, SCHMD26239, SCHMD04472
OG0001141	HELIO_08701, HELIO_05429, HELIO_04831	SCHMD02981, SCHMD09902, SCHMD11211, SCHMD15344, SCHMD18658
OG0001142	HELIO_04691, HELIO_05081	SCHMD12785, SCHMD19807, SCHMD09379
OG0001143	HELIO_02868	SCHMD05178
OG0001146	HELIO_04581	SCHMD06189
OG0001149	HELIO_07596	SCHMD16336, SCHMD29633
OG0001156	HELIO_05032	SCHMD11390
OG0001159	HELIO_09181	SCHMD15611, SCHMD21936
OG0001160	HELIO_10702	SCHMD20666
OG0001162	HELIO_09342, HELIO_11797	SCHMD04355, SCHMD04356
OG0001164	HELIO_09308, HELIO_08913	SCHMD22065
OG0001165	HELIO_08812	SCHMD11819
OG0001165	HELIO_00728	SCHMD12131
OG0001167	HELIO_08270	SCHMD08043, SCHMD04406
OG0001168	HELIO_00913	SCHMD13073
OG0001172	HELIO_12376	SCHMD19335
OG0001172	HELIO_03682	SCHMD00291
OG0001175	HELIO_11278	SCHMD18473
OG0001178	HELIO_07560, HELIO_03485	SCHMD07684
OG0001178	HELIO_05752	SCHMD13713
