Orthogroup	HELIO_ok	AENJA_ok
OG0001378	HELIO_02964	AENJA_22766
OG0001379	HELIO_04200	AENJA_23248
OG0001380	HELIO_01850	AENJA_23604
OG0001381	HELIO_03557	AENJA_23800
OG0001382	HELIO_05363	AENJA_23995
OG0001383	HELIO_10404, HELIO_09985	AENJA_25087
OG0001384	HELIO_01654	AENJA_25726
OG0001386	HELIO_05642, HELIO_02823, HELIO_05955	AENJA_26718
OG0001394	HELIO_10885	AENJA_00558
OG0001395	HELIO_02673	AENJA_00590
OG0001396	HELIO_00889	AENJA_00954, AENJA_00955, AENJA_08736
OG0001397	HELIO_01273	AENJA_05269
OG0001397	HELIO_04122	AENJA_01101
OG0001398	HELIO_00222	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	HELIO_05014	AENJA_19357
OG0001399	HELIO_08757	AENJA_02205
OG0001400	HELIO_09621	AENJA_02507
OG0001401	HELIO_05514, HELIO_00801	AENJA_02695
OG0001401	HELIO_10489	AENJA_12112
OG0001402	HELIO_06192	AENJA_02809
OG0001403	HELIO_08199	AENJA_03318
OG0001403	HELIO_07385	AENJA_22706, AENJA_22705, AENJA_03342
OG0001404	HELIO_08622	AENJA_03877
OG0001404	HELIO_06483	AENJA_05828
OG0001405	HELIO_01612	AENJA_03978
OG0001405	HELIO_02155	AENJA_13814
OG0001406	HELIO_05795	AENJA_04091
OG0001408	HELIO_02887	AENJA_05533
OG0001409	HELIO_05260	AENJA_06247
OG0001410	HELIO_07114	AENJA_18215
OG0001410	HELIO_01417	AENJA_06436
OG0001411	HELIO_03361	AENJA_06963, AENJA_10958
OG0001412	HELIO_06209	AENJA_07170
OG0001413	HELIO_11436	AENJA_07474
OG0001413	HELIO_10258	AENJA_17343
OG0001414	HELIO_00745	AENJA_08160
OG0001415	HELIO_07046	AENJA_09149, AENJA_15367
OG0001415	HELIO_06445	AENJA_17665
OG0001417	HELIO_07751	AENJA_10714
OG0001417	HELIO_00311	AENJA_11502
OG0001418	HELIO_09143	AENJA_10983
OG0001420	HELIO_10002	AENJA_13248
OG0001421	HELIO_02587	AENJA_13339
OG0001422	HELIO_00344	AENJA_14173
OG0001423	HELIO_03132	AENJA_14934
OG0001424	HELIO_00747	AENJA_15682
OG0001424	HELIO_01935	AENJA_17237
OG0001425	HELIO_01653	AENJA_15774
OG0001426	HELIO_02149	AENJA_16043
OG0001428	HELIO_11579	AENJA_18858
OG0001429	HELIO_04397	AENJA_19059
OG0001430	HELIO_08384	AENJA_19108
OG0001431	HELIO_00600	AENJA_23459
OG0001432	HELIO_11010, HELIO_11878	AENJA_25391
OG0001439	HELIO_02716	AENJA_00145
OG0001440	HELIO_03196	AENJA_03160, AENJA_00153
OG0001441	HELIO_03652	AENJA_00362
OG0001442	HELIO_02245	AENJA_00506
OG0001445	HELIO_12183	AENJA_02385
OG0001446	HELIO_05230	AENJA_02687, AENJA_10576
OG0001447	HELIO_04829	AENJA_03127
OG0001448	HELIO_02926	AENJA_19963
OG0001449	HELIO_03720	AENJA_04181
OG0001449	HELIO_09662	AENJA_05517
OG0001450	HELIO_10816	AENJA_12377, AENJA_13317
OG0001451	HELIO_05972	AENJA_16142
OG0001452	HELIO_09077, HELIO_09076	AENJA_05087
OG0001453	HELIO_11229, HELIO_03802, HELIO_09980	AENJA_05598, AENJA_07667
OG0001454	HELIO_04552	AENJA_06306
OG0001455	HELIO_05822	AENJA_06571
OG0001456	HELIO_09922	AENJA_07027
OG0001457	HELIO_08835	AENJA_07426
OG0001459	HELIO_08961	AENJA_18303, AENJA_08470
OG0001460	HELIO_12669	AENJA_09064
OG0001461	HELIO_04207	AENJA_09214
OG0001462	HELIO_04040, HELIO_04329	AENJA_23566
OG0001462	HELIO_03160	AENJA_09362
OG0001463	HELIO_02919, HELIO_06206	AENJA_09831
OG0001464	HELIO_00437	AENJA_09857
OG0001465	HELIO_09508	AENJA_10007
OG0001466	HELIO_09852	AENJA_17986
OG0001466	HELIO_00231	AENJA_10074
OG0001467	HELIO_11527	AENJA_26730
OG0001468	HELIO_09103	AENJA_10995
OG0001469	HELIO_10093	AENJA_20582
OG0001469	HELIO_12462	AENJA_11151
OG0001470	HELIO_04948	AENJA_11625
OG0001472	HELIO_05084	AENJA_12236
OG0001472	HELIO_09162	AENJA_13235
OG0001473	HELIO_01497, HELIO_06355, HELIO_01429	AENJA_13618
OG0001474	HELIO_08603	AENJA_14700
OG0001474	HELIO_05046	AENJA_24781
OG0001475	HELIO_12116, HELIO_06079	AENJA_14793
OG0001476	HELIO_08408	AENJA_14828
OG0001477	HELIO_11351	AENJA_15225
OG0001478	HELIO_10243	AENJA_19708
OG0001479	HELIO_00677	AENJA_16158
OG0001480	HELIO_03092	AENJA_16776
OG0001481	HELIO_00125, HELIO_06832	AENJA_17029
OG0001482	HELIO_08972	AENJA_18749
OG0001483	HELIO_02368	AENJA_19356
OG0001484	HELIO_03855	AENJA_21194
OG0001485	HELIO_08845	AENJA_21469
OG0001486	HELIO_11744	AENJA_21858
OG0001487	HELIO_05287	AENJA_23839, AENJA_23840
OG0001488	HELIO_06877, HELIO_00238	AENJA_24153
OG0001489	HELIO_12039	AENJA_24467
OG0001490	HELIO_10701	AENJA_25216
OG0001491	HELIO_08105, HELIO_08104	AENJA_25283
OG0001492	HELIO_09966	AENJA_25544
OG0001493	HELIO_12365	AENJA_26227
OG0001500	HELIO_03279	AENJA_01887
OG0001501	HELIO_09204	AENJA_02988
OG0001502	HELIO_00925	AENJA_03421
OG0001503	HELIO_00871	AENJA_23557
OG0001503	HELIO_00967	AENJA_03755
OG0001504	HELIO_02828, HELIO_12551	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001505	HELIO_01480	AENJA_04619
OG0001506	HELIO_05280	AENJA_05938
OG0001507	HELIO_11605	AENJA_06136
OG0001508	HELIO_05840	AENJA_06316
OG0001509	HELIO_11798	AENJA_07590
OG0001510	HELIO_10061	AENJA_08660
OG0001511	HELIO_10472	AENJA_08942
OG0001512	HELIO_06404	AENJA_09698
OG0001514	HELIO_10777	AENJA_10133
OG0001515	HELIO_11317	AENJA_10215
OG0001516	HELIO_05144	AENJA_10243
OG0001517	HELIO_02409	AENJA_10361
OG0001518	HELIO_03202	AENJA_11024
OG0001519	HELIO_09436	AENJA_11205
OG0001521	HELIO_00932	AENJA_13001
OG0001522	HELIO_00391	AENJA_14026
OG0001523	HELIO_04060	AENJA_14135
OG0001524	HELIO_05163	AENJA_19275
OG0001524	HELIO_01459	AENJA_15536
OG0001526	HELIO_03062	AENJA_16663
OG0001527	HELIO_10434	AENJA_16808
OG0001528	HELIO_02093	AENJA_17449
OG0001530	HELIO_09208	AENJA_19473
OG0001531	HELIO_03563	AENJA_20341
OG0001532	HELIO_07182	AENJA_20708
OG0001533	HELIO_12019	AENJA_20965
OG0001534	HELIO_02863	AENJA_21491
OG0001535	HELIO_00025, HELIO_00763	AENJA_22631
OG0001536	HELIO_00034	AENJA_25332, AENJA_25327
OG0001545	HELIO_02222	AENJA_00995
OG0001546	HELIO_10092	AENJA_02497
OG0001549	HELIO_10410	AENJA_04459
OG0001550	HELIO_08048	AENJA_05035
OG0001551	HELIO_02886	AENJA_05503
OG0001552	HELIO_00983	AENJA_06118
OG0001553	HELIO_04975	AENJA_06179
OG0001554	HELIO_02815	AENJA_07567
OG0001555	HELIO_06994	AENJA_07655
OG0001556	HELIO_02204	AENJA_07803
OG0001557	HELIO_05083	AENJA_13295
OG0001557	HELIO_06596	AENJA_23342, AENJA_08073
OG0001558	HELIO_02760	AENJA_08311
OG0001559	HELIO_06123	AENJA_08667
OG0001561	HELIO_08393	AENJA_09420
OG0001562	HELIO_06572	AENJA_25099
OG0001563	HELIO_06290, HELIO_06516	AENJA_12465, AENJA_21948, AENJA_11347
OG0001564	HELIO_01962	AENJA_11930
OG0001565	HELIO_12328	AENJA_12372
OG0001566	HELIO_11200, HELIO_02258	AENJA_12513
OG0001568	HELIO_05132	AENJA_13880
OG0001569	HELIO_09196	AENJA_14238
OG0001570	HELIO_02540	AENJA_19842
OG0001570	HELIO_05222	AENJA_24461
OG0001571	HELIO_11750	AENJA_17758
OG0001572	HELIO_04693	AENJA_22665
OG0001573	HELIO_02265	AENJA_19183
OG0001574	HELIO_05607	AENJA_21910
OG0001575	HELIO_05293	AENJA_21919
OG0001576	HELIO_11858	AENJA_23479
OG0001577	HELIO_03678	AENJA_24178
OG0001578	HELIO_08790, HELIO_08789	AENJA_24180
OG0001580	HELIO_11365	AENJA_25168
OG0001581	HELIO_05221, HELIO_07860	AENJA_26171
OG0001582	HELIO_04387	AENJA_26338
OG0001583	HELIO_12114	AENJA_26528
OG0001584	HELIO_10513, HELIO_05589	AENJA_26828
OG0001588	HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024	AENJA_10785
OG0001589	HELIO_12278	AENJA_25068
OG0001590	HELIO_11606	AENJA_00406
OG0001590	HELIO_02516	AENJA_14826, AENJA_14823
OG0001591	HELIO_11360	AENJA_00990
OG0001592	HELIO_10882	AENJA_17749
OG0001592	HELIO_11034	AENJA_01022, AENJA_25249
OG0001593	HELIO_04977	AENJA_01627
OG0001594	HELIO_11160	AENJA_16970, AENJA_01665, AENJA_04700
OG0001595	HELIO_03439	AENJA_07444
OG0001596	HELIO_12698	AENJA_08460
OG0001597	HELIO_04679, HELIO_01769	AENJA_17835, AENJA_03457
OG0001599	HELIO_02009	AENJA_04501
OG0001600	HELIO_00399	AENJA_04862
OG0001602	HELIO_08752, HELIO_08751, HELIO_08750, HELIO_08749	AENJA_05150
OG0001603	HELIO_02249	AENJA_05288
OG0001604	HELIO_12168	AENJA_11253
OG0001605	HELIO_09701, HELIO_00110	AENJA_06440
OG0001606	HELIO_11612	AENJA_06477
OG0001608	HELIO_09014, HELIO_09013	AENJA_08413, AENJA_07328
OG0001609	HELIO_04479	AENJA_08323
OG0001609	HELIO_00769	AENJA_19787
OG0001610	HELIO_06066	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	HELIO_10992	AENJA_08569
OG0001612	HELIO_09022	AENJA_09589
OG0001614	HELIO_09695	AENJA_17703
OG0001614	HELIO_09277	AENJA_10096
OG0001615	HELIO_04146	AENJA_10716
OG0001617	HELIO_06430	AENJA_12188
OG0001618	HELIO_07548	AENJA_12993, AENJA_12996
OG0001620	HELIO_04031	AENJA_13924
OG0001621	HELIO_05621, HELIO_05048	AENJA_13994, AENJA_13992
OG0001622	HELIO_02684	AENJA_14211
OG0001623	HELIO_12088	AENJA_18499, AENJA_25583, AENJA_14562
OG0001624	HELIO_06828	AENJA_14605
OG0001625	HELIO_03741	AENJA_14706
OG0001626	HELIO_03887	AENJA_14807
OG0001627	HELIO_03358	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284
OG0001628	HELIO_11311	AENJA_16821, AENJA_21898, AENJA_21897
OG0001628	HELIO_03654	AENJA_25488
OG0001629	HELIO_11337	AENJA_16897
OG0001630	HELIO_11857	AENJA_17020
OG0001632	HELIO_03908	AENJA_18126
OG0001633	HELIO_09239	AENJA_21539
OG0001635	HELIO_00639	AENJA_18913
OG0001636	HELIO_06373	AENJA_19487
OG0001637	HELIO_00689	AENJA_19510
OG0001638	HELIO_10751	AENJA_20882
OG0001639	HELIO_03546	AENJA_22054
OG0001642	HELIO_00859, HELIO_00858	AENJA_23879
OG0001643	HELIO_03459	AENJA_24340
OG0001644	HELIO_10610	AENJA_26289
OG0001651	HELIO_08544	AENJA_00391
OG0001652	HELIO_06903	AENJA_22805, AENJA_00850
OG0001653	HELIO_02536	AENJA_21125
OG0001654	HELIO_00734, HELIO_02525	AENJA_02592
OG0001655	HELIO_08331	AENJA_03001
OG0001656	HELIO_09773	AENJA_03159
OG0001657	HELIO_09713	AENJA_03268
OG0001658	HELIO_10076	AENJA_05073
OG0001659	HELIO_01989	AENJA_04668
OG0001660	HELIO_04664	AENJA_04731
OG0001661	HELIO_12135	AENJA_05905
OG0001661	HELIO_07195	AENJA_05238
OG0001662	HELIO_07941	AENJA_07124
OG0001662	HELIO_12598	AENJA_05672
OG0001663	HELIO_06205, HELIO_04184	AENJA_06086
OG0001664	HELIO_08200	AENJA_06183
OG0001665	HELIO_08876	AENJA_11003
OG0001665	HELIO_01144	AENJA_06300
OG0001666	HELIO_07524, HELIO_03742	AENJA_07102
OG0001667	HELIO_04686, HELIO_06712	AENJA_07191
OG0001668	HELIO_03082	AENJA_07885
OG0001670	HELIO_10177	AENJA_08987
OG0001670	HELIO_03065	AENJA_13957
OG0001671	HELIO_08248	AENJA_18353
OG0001671	HELIO_08266	AENJA_09175
OG0001672	HELIO_11405	AENJA_09939
OG0001673	HELIO_05452	AENJA_11329
OG0001675	HELIO_05454	AENJA_11671
OG0001676	HELIO_09572	AENJA_26746
OG0001676	HELIO_09106	AENJA_11724
OG0001677	HELIO_10400	AENJA_11807
OG0001678	HELIO_09807	AENJA_18698
OG0001678	HELIO_09288	AENJA_11849
OG0001679	HELIO_08774, HELIO_10789, HELIO_00740	AENJA_16799, AENJA_17425
OG0001680	HELIO_00317	AENJA_16822
OG0001681	HELIO_06634, HELIO_12298, HELIO_05401	AENJA_26431, AENJA_16861
OG0001683	HELIO_10892	AENJA_18304
OG0001684	HELIO_11576	AENJA_18312
OG0001685	HELIO_02127	AENJA_18914
OG0001687	HELIO_06212	AENJA_20311
OG0001688	HELIO_04799	AENJA_20867, AENJA_20868
OG0001689	HELIO_04701	AENJA_21847
OG0001690	HELIO_12652	AENJA_22959
OG0001691	HELIO_03141	AENJA_24035
OG0001692	HELIO_03302	AENJA_24257
OG0001703	HELIO_06858	AENJA_18887, AENJA_19782
OG0001703	HELIO_11018	AENJA_00606
OG0001704	HELIO_11078	AENJA_00857
OG0001706	HELIO_03225	AENJA_00912
OG0001707	HELIO_04517	AENJA_00981, AENJA_25581
OG0001708	HELIO_01586	AENJA_01039
OG0001710	HELIO_01243	AENJA_24366
OG0001711	HELIO_09636	AENJA_11819, AENJA_01555
OG0001712	HELIO_09358, HELIO_09359	AENJA_02081
OG0001714	HELIO_10062	AENJA_02224
OG0001714	HELIO_01478	AENJA_13337
OG0001715	HELIO_11827	AENJA_16266
OG0001716	HELIO_07127	AENJA_02720
OG0001718	HELIO_08374	AENJA_02907
OG0001719	HELIO_08265	AENJA_03256
OG0001719	HELIO_09477, HELIO_06146, HELIO_06608, HELIO_06011	AENJA_25838
OG0001720	HELIO_01666	AENJA_03434
OG0001721	HELIO_04710	AENJA_03497
OG0001722	HELIO_03016	AENJA_03878
OG0001723	HELIO_03904	AENJA_12578
OG0001724	HELIO_09512	AENJA_04715, AENJA_04714
OG0001725	HELIO_04079, HELIO_11065	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893
OG0001726	HELIO_12477	AENJA_06017
OG0001726	HELIO_10937	AENJA_11860
OG0001727	HELIO_00379	AENJA_06020
OG0001728	HELIO_06859	AENJA_08879
OG0001728	HELIO_02961	AENJA_09822
OG0001729	HELIO_07800	AENJA_08928
OG0001730	HELIO_09660	AENJA_09007
OG0001731	HELIO_04109	AENJA_09521
OG0001732	HELIO_08312	AENJA_11224
OG0001733	HELIO_06708, HELIO_05078	AENJA_11585
OG0001734	HELIO_04822	AENJA_19799
OG0001735	HELIO_08576	AENJA_13640, AENJA_13638
OG0001736	HELIO_04175	AENJA_14070
OG0001738	HELIO_00898	AENJA_15108
OG0001739	HELIO_08138	AENJA_15111
OG0001740	HELIO_06383	AENJA_15168
OG0001741	HELIO_09141	AENJA_15790
OG0001742	HELIO_03873	AENJA_25787
OG0001742	HELIO_02031	AENJA_16071
OG0001743	HELIO_12557	AENJA_16159
OG0001744	HELIO_00852	AENJA_17309
OG0001746	HELIO_10565	AENJA_19060
OG0001747	HELIO_09412	AENJA_20575
OG0001749	HELIO_08042	AENJA_22441
OG0001750	HELIO_09724	AENJA_22826
OG0001751	HELIO_11274	AENJA_23225
OG0001752	HELIO_07873	AENJA_23699
OG0001754	HELIO_12416	AENJA_24677
OG0001755	HELIO_08464	AENJA_24912
OG0001756	HELIO_00970	AENJA_25749
OG0001756	HELIO_03773	AENJA_25480
OG0001757	HELIO_06531	AENJA_25965
OG0001768	HELIO_00339	AENJA_26065
OG0001769	HELIO_00478	AENJA_00392
OG0001769	HELIO_05705	AENJA_14833
OG0001770	HELIO_10082	AENJA_00514
OG0001772	HELIO_01523	AENJA_00723
OG0001774	HELIO_11501	AENJA_01099
OG0001774	HELIO_04350	AENJA_09499
OG0001775	HELIO_07189	AENJA_01192
OG0001776	HELIO_07496	AENJA_01582
OG0001777	HELIO_09390	AENJA_06312
OG0001777	HELIO_04368	AENJA_26326
OG0001777	HELIO_00426	AENJA_02190
OG0001778	HELIO_09235, HELIO_06485	AENJA_03170
OG0001779	HELIO_06492	AENJA_13620
OG0001779	HELIO_05156	AENJA_05068, AENJA_03226
OG0001780	HELIO_10081	AENJA_03267
OG0001781	HELIO_09978	AENJA_25405
OG0001781	HELIO_01738	AENJA_03406
OG0001782	HELIO_11232	AENJA_04195
OG0001782	HELIO_12571	AENJA_22157
OG0001783	HELIO_02058	AENJA_04445
OG0001785	HELIO_10072	AENJA_04786
OG0001786	HELIO_06139	AENJA_15473
OG0001786	HELIO_11267	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017
OG0001787	HELIO_11607	AENJA_05662
OG0001789	HELIO_10048, HELIO_10049	AENJA_06214
OG0001790	HELIO_00309	AENJA_17848, AENJA_24055, AENJA_11320
OG0001790	HELIO_10737	AENJA_06251
OG0001792	HELIO_03262	AENJA_06373
OG0001793	HELIO_05244	AENJA_07131
OG0001794	HELIO_08343, HELIO_00138	AENJA_07515, AENJA_16390
OG0001796	HELIO_04269	AENJA_24046, AENJA_08003
OG0001797	HELIO_04449, HELIO_00752	AENJA_08186
OG0001798	HELIO_12260	AENJA_08367
OG0001798	HELIO_02273	AENJA_24416
OG0001799	HELIO_09682	AENJA_08605
OG0001800	HELIO_04276	AENJA_09181
OG0001801	HELIO_02228	AENJA_09455
OG0001802	HELIO_06473	AENJA_09560, AENJA_23064
OG0001803	HELIO_00855	AENJA_09994
OG0001804	HELIO_02895	AENJA_10202
OG0001805	HELIO_06016	AENJA_10542
OG0001806	HELIO_02144	AENJA_10903
OG0001807	HELIO_02837	AENJA_12201
OG0001808	HELIO_02461	AENJA_13026
OG0001809	HELIO_10155	AENJA_13412
OG0001810	HELIO_10709	AENJA_13786
OG0001812	HELIO_02079, HELIO_09113	AENJA_14467, AENJA_14466, AENJA_14468
OG0001813	HELIO_07910, HELIO_03145	AENJA_14824
OG0001814	HELIO_03706	AENJA_26556
OG0001815	HELIO_00089	AENJA_15476
OG0001816	HELIO_05248	AENJA_15931
OG0001818	HELIO_10184	AENJA_18459
OG0001819	HELIO_03116	AENJA_19342
OG0001820	HELIO_08557, HELIO_09627	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	HELIO_08607	AENJA_21035
OG0001822	HELIO_05027	AENJA_21678
OG0001823	HELIO_12209	AENJA_22880
OG0001824	HELIO_03287	AENJA_22935
OG0001825	HELIO_02386	AENJA_23001
OG0001826	HELIO_08793	AENJA_23249
OG0001827	HELIO_08093	AENJA_23535
OG0001828	HELIO_08349	AENJA_23757
OG0001829	HELIO_08800	AENJA_24206
OG0001830	HELIO_10008	AENJA_25556
OG0001831	HELIO_06925	AENJA_25733
OG0001846	HELIO_07000	AENJA_23250, AENJA_00173
OG0001848	HELIO_08439	AENJA_12672
OG0001848	HELIO_01077	AENJA_19651
OG0001849	HELIO_12087	AENJA_00715
OG0001851	HELIO_10531	AENJA_18108
OG0001852	HELIO_00847	AENJA_01522, AENJA_13282, AENJA_18334
OG0001853	HELIO_01954	AENJA_03214
OG0001853	HELIO_07750	AENJA_13354
OG0001854	HELIO_02443	AENJA_20502, AENJA_08051
OG0001856	HELIO_11776	AENJA_04493
OG0001857	HELIO_11313	AENJA_04553
OG0001858	HELIO_10444	AENJA_04702
OG0001859	HELIO_00529	AENJA_08247
OG0001860	HELIO_02411	AENJA_05152
OG0001861	HELIO_11038	AENJA_25398, AENJA_11706, AENJA_05340
OG0001862	HELIO_03770	AENJA_06207
OG0001863	HELIO_05463	AENJA_14971
OG0001863	HELIO_10538	AENJA_06983
OG0001864	HELIO_11876	AENJA_07207
OG0001865	HELIO_11843	AENJA_07271
OG0001867	HELIO_02515	AENJA_07397
OG0001868	HELIO_06158	AENJA_07733
OG0001869	HELIO_04326	AENJA_07813
OG0001870	HELIO_11367	AENJA_07921
OG0001871	HELIO_03804	AENJA_07935, AENJA_18281
OG0001872	HELIO_12105	AENJA_08322
OG0001873	HELIO_07677, HELIO_06086	AENJA_24095
OG0001874	HELIO_01670	AENJA_08461
OG0001875	HELIO_10950	AENJA_09123
OG0001876	HELIO_04432, HELIO_01518	AENJA_09312
OG0001877	HELIO_09122	AENJA_09356
OG0001878	HELIO_05924	AENJA_09652
OG0001881	HELIO_11210	AENJA_11391
OG0001883	HELIO_04758	AENJA_14004
OG0001884	HELIO_09046	AENJA_14156
OG0001886	HELIO_07679	AENJA_14779
OG0001887	HELIO_12128	AENJA_15098
OG0001889	HELIO_09642	AENJA_16220
OG0001890	HELIO_02855	AENJA_16222
OG0001892	HELIO_06517	AENJA_17692
OG0001893	HELIO_11263	AENJA_19715
OG0001894	HELIO_04194	AENJA_21040
OG0001895	HELIO_02660	AENJA_22777
OG0001896	HELIO_02398, HELIO_02399	AENJA_22934
OG0001897	HELIO_10470, HELIO_10469	AENJA_24823
OG0001898	HELIO_04077, HELIO_12763	AENJA_25485
OG0001899	HELIO_05952	AENJA_25912
OG0001913	HELIO_10845	AENJA_00224
OG0001914	HELIO_12364	AENJA_20686
OG0001914	HELIO_08172	AENJA_00249
OG0001915	HELIO_02308	AENJA_00588
OG0001916	HELIO_08357	AENJA_00736
OG0001917	HELIO_00213	AENJA_01170
OG0001918	HELIO_07821	AENJA_08485
OG0001919	HELIO_06163	AENJA_02076
OG0001920	HELIO_09697	AENJA_02163, AENJA_26833
OG0001921	HELIO_01016	AENJA_02808, AENJA_04886
OG0001922	HELIO_03786	AENJA_04277, AENJA_03251, AENJA_04276
OG0001923	HELIO_01788	AENJA_03271
OG0001925	HELIO_10825	AENJA_04307
OG0001926	HELIO_02998	AENJA_04624
OG0001927	HELIO_04718	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	HELIO_00908	AENJA_05549
OG0001929	HELIO_05265	AENJA_05832
OG0001930	HELIO_07719	AENJA_06548
OG0001931	HELIO_10060	AENJA_07029
OG0001932	HELIO_03170	AENJA_07865
OG0001933	HELIO_09564	AENJA_07871
OG0001934	HELIO_02521	AENJA_08721
OG0001935	HELIO_05458	AENJA_16826
OG0001935	HELIO_02583	AENJA_08803
OG0001936	HELIO_10872	AENJA_09069
OG0001937	HELIO_04900, HELIO_06992	AENJA_09118
OG0001938	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479	AENJA_09456
OG0001940	HELIO_03882	AENJA_10312
OG0001941	HELIO_08395	AENJA_10713
OG0001943	HELIO_10645	AENJA_12411
OG0001944	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218	AENJA_12452
OG0001945	HELIO_03288	AENJA_12644, AENJA_24575
OG0001946	HELIO_08201	AENJA_12969
OG0001947	HELIO_03774	AENJA_13122
OG0001948	HELIO_09808	AENJA_17928
OG0001949	HELIO_12106	AENJA_14418
OG0001950	HELIO_09752	AENJA_14901
OG0001951	HELIO_04565	AENJA_15959
OG0001952	HELIO_06639	AENJA_19250
OG0001952	HELIO_02821	AENJA_16307
OG0001953	HELIO_05793	AENJA_16686
OG0001954	HELIO_06220	AENJA_16816, AENJA_25537
OG0001956	HELIO_08427	AENJA_17146
OG0001957	HELIO_11767	AENJA_17381
OG0001958	HELIO_07906	AENJA_17819
OG0001959	HELIO_08251, HELIO_08252	AENJA_18014
OG0001960	HELIO_12360	AENJA_18081
OG0001961	HELIO_03253	AENJA_18261
OG0001962	HELIO_05917	AENJA_18299
OG0001963	HELIO_02883	AENJA_18795
OG0001964	HELIO_02293	AENJA_20596
OG0001965	HELIO_01378	AENJA_21031, AENJA_26304
OG0001966	HELIO_12247, HELIO_05868	AENJA_21166
OG0001967	HELIO_10256	AENJA_22714
OG0001968	HELIO_11042, HELIO_10670	AENJA_22770
OG0001970	HELIO_11641	AENJA_24796
OG0001971	HELIO_09862	AENJA_26115
OG0001972	HELIO_04798	AENJA_26436
OG0001985	HELIO_03642	AENJA_00265
OG0001986	HELIO_07313	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684
OG0001987	HELIO_11331, HELIO_11332	AENJA_00303
OG0001988	HELIO_07776	AENJA_00356
OG0001989	HELIO_03695	AENJA_01331
OG0001990	HELIO_00537	AENJA_09415
OG0001990	HELIO_04294	AENJA_02634
OG0001991	HELIO_03684	AENJA_22287
OG0001992	HELIO_10036	AENJA_04726, AENJA_03071
OG0001993	HELIO_10948	AENJA_03401
OG0001994	HELIO_02654, HELIO_02655	AENJA_03430
OG0001995	HELIO_06178	AENJA_22581, AENJA_04924
OG0001996	HELIO_03603	AENJA_04084, AENJA_22457, AENJA_04070
OG0001997	HELIO_06947	AENJA_08405
OG0001998	HELIO_01282	AENJA_04890
OG0001999	HELIO_09986	AENJA_14288
OG0001999	HELIO_06267	AENJA_06057
OG0002000	HELIO_05949	AENJA_06674
OG0002000	HELIO_07944	AENJA_09407
OG0002001	HELIO_11853	AENJA_07130
OG0002001	HELIO_12151	AENJA_13848
OG0002002	HELIO_00088	AENJA_09337
OG0002002	HELIO_11800	AENJA_07305
OG0002003	HELIO_03803	AENJA_16965
OG0002005	HELIO_12220	AENJA_08069
OG0002006	HELIO_12425, HELIO_07537	AENJA_08834
OG0002007	HELIO_10090	AENJA_08990
OG0002008	HELIO_10242, HELIO_04821	AENJA_09596
OG0002009	HELIO_12665	AENJA_11028
OG0002010	HELIO_12490	AENJA_11279
OG0002011	HELIO_09289	AENJA_11419
OG0002012	HELIO_08085	AENJA_11623
OG0002013	HELIO_06898	AENJA_12704, AENJA_12703
OG0002014	HELIO_10467	AENJA_13118
OG0002015	HELIO_05227	AENJA_13757
OG0002016	HELIO_11944	AENJA_13775
OG0002017	HELIO_02990	AENJA_13858
OG0002018	HELIO_08541	AENJA_13942
OG0002019	HELIO_02028, HELIO_02029	AENJA_14020
OG0002020	HELIO_12230	AENJA_14430
OG0002021	HELIO_05311	AENJA_14939
OG0002022	HELIO_04450, HELIO_11525, HELIO_03064	AENJA_24175, AENJA_16609
OG0002023	HELIO_02236	AENJA_16732
OG0002024	HELIO_08970, HELIO_08969	AENJA_16927
OG0002025	HELIO_05658	AENJA_16933
OG0002026	HELIO_08421	AENJA_17399
OG0002026	HELIO_11050	AENJA_20637
OG0002027	HELIO_00634	AENJA_17663
OG0002028	HELIO_04604	AENJA_17773
OG0002029	HELIO_05876	AENJA_23173
OG0002030	HELIO_11005	AENJA_19423
OG0002031	HELIO_07245	AENJA_20118
OG0002032	HELIO_01093	AENJA_20630
OG0002033	HELIO_00178	AENJA_21656
