Orthogroup	HELIO_ok	APOSC_ok
OG0006880	HELIO_05383	APOSC_03709
OG0006881	HELIO_09282, HELIO_09283	APOSC_09150
OG0006882	HELIO_00837	APOSC_06091
OG0006883	HELIO_10209	APOSC_17580, APOSC_17579
OG0006884	HELIO_08370	APOSC_28319
OG0006885	HELIO_07678	APOSC_22492
OG0006886	HELIO_01710	APOSC_04387
OG0006887	HELIO_00170	APOSC_00826
OG0006888	HELIO_11291	APOSC_22590
OG0006889	HELIO_07081	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552
OG0006890	HELIO_01755	APOSC_27999
OG0006891	HELIO_06848	APOSC_00967
OG0006892	HELIO_10025	APOSC_26125
OG0006893	HELIO_02287	APOSC_22113
OG0006894	HELIO_01525	APOSC_04510
OG0006895	HELIO_00885	APOSC_20287
OG0006896	HELIO_11058, HELIO_11057	APOSC_23139
OG0006897	HELIO_06557	APOSC_06582
OG0006899	HELIO_06042	APOSC_17275
OG0006900	HELIO_06595	APOSC_15970
OG0006901	HELIO_03815	APOSC_25494
OG0006902	HELIO_01197	APOSC_16017
OG0006903	HELIO_08134	APOSC_06899
OG0006904	HELIO_03416	APOSC_20807
OG0006905	HELIO_02801	APOSC_11319
OG0006906	HELIO_04811	APOSC_00341
OG0006907	HELIO_02666	APOSC_05174, APOSC_05175
OG0006908	HELIO_08017	APOSC_26806, APOSC_26807
OG0006909	HELIO_01498	APOSC_00946
OG0006911	HELIO_04412	APOSC_23502
OG0006912	HELIO_01132	APOSC_10167
OG0006913	HELIO_09871, HELIO_09872	APOSC_21485
OG0006914	HELIO_07176	APOSC_17323
OG0006915	HELIO_09309	APOSC_26464
OG0006916	HELIO_11109	APOSC_04270
OG0006917	HELIO_00862	APOSC_21814, APOSC_21813
OG0006918	HELIO_00387	APOSC_14855
OG0006919	HELIO_12526	APOSC_28693
OG0006921	HELIO_03601	APOSC_26990
OG0006923	HELIO_08623	APOSC_09975
OG0006924	HELIO_10197	APOSC_17355
OG0006925	HELIO_06577	APOSC_12360
OG0006926	HELIO_01892	APOSC_23235
OG0006927	HELIO_01236	APOSC_12997
OG0006928	HELIO_10460, HELIO_10461	APOSC_13798
OG0006929	HELIO_05023	APOSC_15538
OG0006931	HELIO_10024	APOSC_23620, APOSC_23621, APOSC_23622
OG0006932	HELIO_03552	APOSC_14195
OG0006933	HELIO_07703, HELIO_07830	APOSC_13271
OG0006934	HELIO_02300	APOSC_15892
OG0006935	HELIO_02305	APOSC_24367
OG0006936	HELIO_01325	APOSC_23709
OG0006937	HELIO_10195	APOSC_10533
OG0006939	HELIO_09910	APOSC_21829
OG0006940	HELIO_02426	APOSC_26678
OG0006941	HELIO_00376, HELIO_00193	APOSC_07180
OG0006943	HELIO_00593	APOSC_02744
OG0006944	HELIO_10544	APOSC_23707
OG0006946	HELIO_08697	APOSC_14039
OG0006949	HELIO_00053	APOSC_17697
OG0006950	HELIO_05600, HELIO_10183, HELIO_00396	APOSC_15827
OG0006951	HELIO_06091	APOSC_23643
OG0006954	HELIO_00977	APOSC_10218
OG0006955	HELIO_06102	APOSC_17210
OG0006956	HELIO_03837	APOSC_19164
OG0006957	HELIO_09843	APOSC_00100
OG0006958	HELIO_03705	APOSC_25823
OG0006959	HELIO_03367	APOSC_20494
OG0006960	HELIO_11955	APOSC_19583
OG0006962	HELIO_04139	APOSC_03262, APOSC_03263
OG0006964	HELIO_05324	APOSC_10222
OG0006965	HELIO_01499	APOSC_18545
OG0006966	HELIO_00843	APOSC_26275
OG0006967	HELIO_03858	APOSC_12955
OG0006968	HELIO_10124	APOSC_00698
OG0006969	HELIO_04692	APOSC_07170
OG0006970	HELIO_03853	APOSC_09941
OG0006971	HELIO_04205	APOSC_04252
OG0006972	HELIO_12289	APOSC_09617
OG0006973	HELIO_05811	APOSC_26245
OG0006975	HELIO_00766	APOSC_15520
OG0006976	HELIO_09447	APOSC_01644, APOSC_01645
OG0006977	HELIO_03745	APOSC_15264
OG0006979	HELIO_08949	APOSC_22138
OG0006980	HELIO_06927	APOSC_11757
OG0006981	HELIO_10873	APOSC_04390
OG0006982	HELIO_09182	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	HELIO_09699	APOSC_00534
OG0006985	HELIO_08249	APOSC_21926
OG0006988	HELIO_01745	APOSC_00895
OG0006989	HELIO_01925	APOSC_01479
OG0006990	HELIO_06240	APOSC_13593, APOSC_13594
OG0006991	HELIO_08801	APOSC_01763
OG0006992	HELIO_03687	APOSC_25456
OG0006993	HELIO_04356	APOSC_04772
OG0006994	HELIO_10742	APOSC_08742
OG0006995	HELIO_00974	APOSC_00344
OG0006996	HELIO_00464	APOSC_22452
OG0006997	HELIO_04050	APOSC_28149
OG0006998	HELIO_01286	APOSC_22383
OG0006999	HELIO_01742	APOSC_09100
OG0007000	HELIO_00263	APOSC_20337
OG0007001	HELIO_09912	APOSC_08849
OG0007002	HELIO_00186	APOSC_27671
OG0007003	HELIO_03021	APOSC_26380
OG0007004	HELIO_03743	APOSC_13857
OG0007006	HELIO_05841	APOSC_28366
OG0007007	HELIO_04354	APOSC_10435
OG0007008	HELIO_04065	APOSC_18746
OG0007009	HELIO_10006	APOSC_07119
OG0007010	HELIO_01679	APOSC_12136
OG0007011	HELIO_12793	APOSC_20429
OG0007012	HELIO_04259	APOSC_15867
OG0007013	HELIO_10913	APOSC_09730
OG0007014	HELIO_00547	APOSC_16895
OG0007015	HELIO_01841	APOSC_28647
OG0007016	HELIO_09219	APOSC_25603
OG0007018	HELIO_07831	APOSC_00713
OG0007020	HELIO_10783	APOSC_18999
OG0007022	HELIO_00686	APOSC_24349
OG0007023	HELIO_05749	APOSC_14309
OG0007024	HELIO_03505	APOSC_27246
OG0007025	HELIO_12627	APOSC_12694
OG0007026	HELIO_11609, HELIO_11608	APOSC_28712, APOSC_21089
OG0007028	HELIO_09657	APOSC_23530
OG0007030	HELIO_05278	APOSC_08778
OG0007031	HELIO_11089	APOSC_13081, APOSC_13080
OG0007032	HELIO_10519	APOSC_12833, APOSC_09407
OG0007033	HELIO_06756	APOSC_24322
OG0007034	HELIO_05240	APOSC_19528
OG0007035	HELIO_05074	APOSC_17691
OG0007036	HELIO_08854	APOSC_03069
OG0007037	HELIO_03215	APOSC_01629
OG0007038	HELIO_07154	APOSC_21427
OG0007039	HELIO_03673	APOSC_01662
OG0007040	HELIO_09696	APOSC_25165, APOSC_25164
OG0007041	HELIO_00355	APOSC_28485
OG0007042	HELIO_08465	APOSC_10292
OG0007043	HELIO_10787	APOSC_28626
OG0007044	HELIO_03336	APOSC_05977
OG0007045	HELIO_03028	APOSC_16504
OG0007046	HELIO_06285	APOSC_23056
OG0007047	HELIO_01873	APOSC_10550
OG0007048	HELIO_01435	APOSC_00169, APOSC_00168, APOSC_25307
OG0007049	HELIO_01113	APOSC_08006
OG0007050	HELIO_10158	APOSC_16824
OG0007052	HELIO_03698	APOSC_12402
OG0007053	HELIO_01740	APOSC_04174
OG0007054	HELIO_03935	APOSC_27121, APOSC_27122
OG0007055	HELIO_05430	APOSC_28893
OG0007056	HELIO_04173	APOSC_16544
OG0007058	HELIO_12181	APOSC_07588
OG0007059	HELIO_11121	APOSC_01188
OG0007061	HELIO_03172	APOSC_14209
OG0007062	HELIO_03299	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	HELIO_02537	APOSC_13274
OG0007064	HELIO_02033	APOSC_02456
OG0007066	HELIO_08282	APOSC_08408, APOSC_08407, APOSC_08406
OG0007067	HELIO_06171	APOSC_24526, APOSC_07802, APOSC_07803
OG0007068	HELIO_11494	APOSC_27141
OG0007069	HELIO_10927	APOSC_05193
OG0007071	HELIO_10140	APOSC_27041
OG0007072	HELIO_09568	APOSC_14835
OG0007073	HELIO_12235	APOSC_00327
OG0007074	HELIO_10084	APOSC_19473
OG0007075	HELIO_12580	APOSC_03866
OG0007076	HELIO_04699	APOSC_05680, APOSC_05681
OG0007077	HELIO_03036	APOSC_28490
OG0007078	HELIO_12420	APOSC_08234
OG0007079	HELIO_12708	APOSC_23613
OG0007080	HELIO_10930	APOSC_29043
OG0007081	HELIO_01321	APOSC_19187
OG0007082	HELIO_01470	APOSC_05786
OG0007083	HELIO_01256	APOSC_23920
OG0007084	HELIO_06919	APOSC_07815
OG0007085	HELIO_09227, HELIO_06691, HELIO_06359	APOSC_12901
OG0007086	HELIO_09327	APOSC_01919
OG0007087	HELIO_06229	APOSC_20929
OG0007088	HELIO_10934	APOSC_03055
OG0007089	HELIO_01728	APOSC_22753
OG0007090	HELIO_02778	APOSC_18836
OG0007091	HELIO_05646	APOSC_23447
OG0007093	HELIO_04228	APOSC_27296
OG0007094	HELIO_03665	APOSC_17231
OG0007095	HELIO_05715	APOSC_12306
OG0007096	HELIO_05063	APOSC_21381
OG0007098	HELIO_07500	APOSC_27550
OG0007099	HELIO_11777	APOSC_13497
OG0007100	HELIO_02603	APOSC_06224
OG0007103	HELIO_04990	APOSC_20501
OG0007104	HELIO_08624	APOSC_20485
OG0007105	HELIO_06453	APOSC_00982
OG0007106	HELIO_08071	APOSC_15406
OG0007107	HELIO_08096	APOSC_13860
OG0007108	HELIO_10721	APOSC_08652
OG0007109	HELIO_10230	APOSC_15205
OG0007110	HELIO_08670	APOSC_01936, APOSC_21030, APOSC_01935
OG0007111	HELIO_07676	APOSC_24673
OG0007112	HELIO_05754	APOSC_07955
OG0007113	HELIO_02963	APOSC_26888
OG0007114	HELIO_02430	APOSC_24702
OG0007116	HELIO_09537, HELIO_03595	APOSC_21841
OG0007117	HELIO_10452	APOSC_03236, APOSC_03235
OG0007118	HELIO_00216	APOSC_04848
OG0007119	HELIO_03351	APOSC_26478
OG0007120	HELIO_08636	APOSC_09342
OG0007121	HELIO_08982	APOSC_06429, APOSC_06430
OG0007122	HELIO_01530	APOSC_21045
OG0007124	HELIO_03243	APOSC_18196
OG0007126	HELIO_07784	APOSC_04894
OG0007127	HELIO_02372	APOSC_05902
OG0007128	HELIO_07471	APOSC_24957
OG0007130	HELIO_08635, HELIO_08634	APOSC_03999
OG0007131	HELIO_04431	APOSC_10588
OG0007132	HELIO_12686	APOSC_16704
OG0007133	HELIO_05837	APOSC_06050
OG0007134	HELIO_02796	APOSC_24007
OG0007135	HELIO_03512	APOSC_09007
OG0007136	HELIO_11083	APOSC_19499
OG0007137	HELIO_01264	APOSC_15395, APOSC_28875
OG0007138	HELIO_11268	APOSC_25998
OG0007139	HELIO_03311	APOSC_13534
OG0007140	HELIO_09262	APOSC_28245
OG0007141	HELIO_02202	APOSC_12832
OG0007142	HELIO_09138	APOSC_05928
OG0007143	HELIO_02069	APOSC_09027
OG0007144	HELIO_02773	APOSC_18396
OG0007145	HELIO_02042	APOSC_05978
OG0007146	HELIO_08477	APOSC_01991
OG0007148	HELIO_11799	APOSC_24246
OG0007151	HELIO_01847	APOSC_16201
OG0007152	HELIO_07347	APOSC_26651, APOSC_26652
OG0007153	HELIO_04064	APOSC_21808, APOSC_21809
OG0007154	HELIO_05052	APOSC_09623
OG0007155	HELIO_12399	APOSC_11682
OG0007156	HELIO_08121, HELIO_11707	APOSC_07980
OG0007158	HELIO_04172	APOSC_06197, APOSC_06198
OG0007159	HELIO_10350	APOSC_03068
OG0007160	HELIO_04515	APOSC_27732
OG0007161	HELIO_03043	APOSC_15986
OG0007162	HELIO_11780	APOSC_06296
OG0007164	HELIO_04104	APOSC_03942
OG0007165	HELIO_07174	APOSC_07907
OG0007168	HELIO_01974	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706
OG0007170	HELIO_06125	APOSC_09859
OG0007170	HELIO_00758	APOSC_03867
OG0007173	HELIO_07975	APOSC_26787
OG0007174	HELIO_10174	APOSC_10018
OG0007175	HELIO_01496	APOSC_18003
OG0007176	HELIO_09685	APOSC_24850
OG0007177	HELIO_09991	APOSC_15721, APOSC_15720
OG0007178	HELIO_08375	APOSC_26910
OG0007179	HELIO_01221	APOSC_05209
OG0007180	HELIO_05806	APOSC_09778
OG0007181	HELIO_00946	APOSC_25559
OG0007182	HELIO_05171	APOSC_09478
OG0007183	HELIO_10857	APOSC_18541
OG0007187	HELIO_08131	APOSC_08009
OG0007188	HELIO_00663	APOSC_25381
OG0007191	HELIO_12367	APOSC_12579
OG0007192	HELIO_11714	APOSC_09506
OG0007198	HELIO_12458	APOSC_09976
OG0007200	HELIO_01173	APOSC_12718
OG0007248	HELIO_03566	APOSC_03737, APOSC_03736
OG0007250	HELIO_11796	APOSC_24667
OG0007251	HELIO_11645	APOSC_28896
OG0007252	HELIO_11869	APOSC_19542
OG0007253	HELIO_05519	APOSC_09890
OG0007254	HELIO_04453	APOSC_05593
OG0007255	HELIO_05330	APOSC_02937
OG0007256	HELIO_08417	APOSC_13604
OG0007258	HELIO_08742	APOSC_09346
OG0007260	HELIO_06588	APOSC_02101, APOSC_02137
OG0007261	HELIO_02263	APOSC_15857
OG0007264	HELIO_05781	APOSC_03686
OG0007266	HELIO_07853	APOSC_11708
OG0007267	HELIO_10107	APOSC_12090
OG0007268	HELIO_01343	APOSC_14984
OG0007270	HELIO_02939	APOSC_12135
OG0007271	HELIO_05682	APOSC_24548
OG0007272	HELIO_10735	APOSC_03969
OG0007273	HELIO_09450	APOSC_01670
OG0007275	HELIO_03674	APOSC_04072
OG0007276	HELIO_06599	APOSC_28587
OG0007277	HELIO_09947	APOSC_08684
OG0007278	HELIO_08519	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028
OG0007279	HELIO_03749	APOSC_06293, APOSC_26833
OG0007280	HELIO_00512	APOSC_05359
OG0007281	HELIO_07427	APOSC_24565
OG0007282	HELIO_12150	APOSC_22102
OG0007283	HELIO_09223	APOSC_17484
OG0007285	HELIO_10649	APOSC_09662
OG0007288	HELIO_09454	APOSC_01075, APOSC_25609
OG0007289	HELIO_09914	APOSC_19502
OG0007290	HELIO_02482	APOSC_09809
OG0007291	HELIO_12578	APOSC_20720, APOSC_20719
OG0007292	HELIO_01083	APOSC_15788
OG0007295	HELIO_00595	APOSC_20953, APOSC_20952
OG0007296	HELIO_03612	APOSC_15801
OG0007297	HELIO_08956	APOSC_18063
OG0007298	HELIO_08869	APOSC_22995
OG0007299	HELIO_08694	APOSC_14198
OG0007300	HELIO_02004	APOSC_25712
OG0007301	HELIO_00411	APOSC_25373
OG0007302	HELIO_02030	APOSC_29071
OG0007304	HELIO_12205	APOSC_17074
OG0007305	HELIO_03112	APOSC_13539
OG0007307	HELIO_05717	APOSC_26088
OG0007308	HELIO_09689	APOSC_03628, APOSC_03629
OG0007309	HELIO_10219	APOSC_15232
OG0007310	HELIO_05771	APOSC_26420
OG0007312	HELIO_09830	APOSC_28830
OG0007313	HELIO_04919	APOSC_14585, APOSC_16230
OG0007314	HELIO_12687	APOSC_00085
OG0007316	HELIO_07362	APOSC_20938
OG0007317	HELIO_09791	APOSC_09236
OG0007318	HELIO_03980	APOSC_27333
OG0007319	HELIO_07489	APOSC_28563
OG0007320	HELIO_09747	APOSC_09070
OG0007321	HELIO_04170	APOSC_08246
OG0007322	HELIO_07072	APOSC_15004
OG0007324	HELIO_12544, HELIO_06541	APOSC_20832
OG0007325	HELIO_09200	APOSC_16460
OG0007326	HELIO_09034	APOSC_06448
OG0007327	HELIO_05229	APOSC_00135
OG0007328	HELIO_09442	APOSC_01312
OG0007329	HELIO_09968, HELIO_09969	APOSC_17623
OG0007330	HELIO_04133	APOSC_23615
OG0007331	HELIO_08039	APOSC_06014
OG0007332	HELIO_04769	APOSC_06770
OG0007333	HELIO_07199	APOSC_01580
OG0007334	HELIO_03472	APOSC_17842
OG0007335	HELIO_11949	APOSC_14641
OG0007336	HELIO_06667	APOSC_00569
OG0007337	HELIO_10954	APOSC_02309
OG0007338	HELIO_10759	APOSC_05870
OG0007339	HELIO_09640	APOSC_03135
OG0007341	HELIO_11684	APOSC_24434
OG0007343	HELIO_03412	APOSC_25429
OG0007344	HELIO_08609	APOSC_25620
OG0007345	HELIO_06260	APOSC_24827
OG0007347	HELIO_09177	APOSC_08865
OG0007348	HELIO_09120	APOSC_20245
OG0007349	HELIO_06468	APOSC_23223
OG0007350	HELIO_12583	APOSC_11465
OG0007351	HELIO_08688	APOSC_10204
OG0007352	HELIO_08083	APOSC_08520
OG0007353	HELIO_01295	APOSC_26202
OG0007354	HELIO_02659	APOSC_14859
OG0007355	HELIO_04351	APOSC_15367
OG0007356	HELIO_07064	APOSC_03184
OG0007357	HELIO_06223	APOSC_21551
OG0007358	HELIO_03013	APOSC_06636
OG0007359	HELIO_11166	APOSC_02421
OG0007360	HELIO_05459	APOSC_08047
OG0007361	HELIO_01627	APOSC_07077
OG0007363	HELIO_01853	APOSC_09409
OG0007364	HELIO_03012	APOSC_17982
OG0007365	HELIO_09060	APOSC_27987
OG0007366	HELIO_05623	APOSC_07261
OG0007367	HELIO_11916	APOSC_14422
OG0007368	HELIO_09902	APOSC_00449
OG0007369	HELIO_07842	APOSC_21876
OG0007370	HELIO_02554	APOSC_07343
OG0007371	HELIO_02928	APOSC_05073, APOSC_05074
OG0007372	HELIO_05741	APOSC_14301
OG0007373	HELIO_10252	APOSC_14544
OG0007375	HELIO_06007	APOSC_08016
OG0007377	HELIO_08244	APOSC_24138
OG0007378	HELIO_05336	APOSC_02419, APOSC_02420
OG0007379	HELIO_03559	APOSC_16042
OG0007380	HELIO_02244, HELIO_04235	APOSC_13102
OG0007381	HELIO_07625	APOSC_27746, APOSC_27745
OG0007383	HELIO_08619, HELIO_08621	APOSC_03806
OG0007384	HELIO_05152	APOSC_20809
OG0007385	HELIO_03304	APOSC_03876
OG0007386	HELIO_09551	APOSC_04054
OG0007387	HELIO_09254	APOSC_06916
OG0007388	HELIO_11355	APOSC_17547
OG0007389	HELIO_03631	APOSC_03633
OG0007390	HELIO_04593	APOSC_09958
OG0007391	HELIO_09468	APOSC_00054
OG0007392	HELIO_06732	APOSC_20092
OG0007393	HELIO_09515	APOSC_12259
OG0007395	HELIO_10203	APOSC_23644
OG0007396	HELIO_00896	APOSC_12497
OG0007397	HELIO_06855	APOSC_04277
OG0007398	HELIO_03797	APOSC_28385, APOSC_01969
OG0007398	HELIO_05415	APOSC_13659
OG0007399	HELIO_10834	APOSC_10673
OG0007400	HELIO_02129	APOSC_25122
OG0007402	HELIO_00636	APOSC_00968
OG0007403	HELIO_01171	APOSC_28964
OG0007404	HELIO_08307	APOSC_11329, APOSC_11328
OG0007405	HELIO_03624	APOSC_09312
OG0007406	HELIO_00793	APOSC_15372
OG0007407	HELIO_01901	APOSC_10545
OG0007408	HELIO_09431	APOSC_27587
OG0007409	HELIO_06116	APOSC_14637
OG0007410	HELIO_07916	APOSC_13940
OG0007411	HELIO_05076	APOSC_14970
OG0007412	HELIO_02238	APOSC_03576
OG0007413	HELIO_09705	APOSC_08895
OG0007414	HELIO_08640	APOSC_19745
OG0007415	HELIO_02421	APOSC_03560
OG0007416	HELIO_02849	APOSC_12793
OG0007417	HELIO_08832	APOSC_21158
OG0007418	HELIO_11504	APOSC_05342
OG0007419	HELIO_03480	APOSC_03939
OG0007420	HELIO_09281	APOSC_07817, APOSC_19151, APOSC_07816
OG0007421	HELIO_09011	APOSC_01857
OG0007422	HELIO_02252	APOSC_09386
OG0007423	HELIO_11673	APOSC_13864
OG0007424	HELIO_07951	APOSC_14283
OG0007425	HELIO_11448	APOSC_10510
OG0007426	HELIO_05054	APOSC_28103
OG0007427	HELIO_07421	APOSC_17844
OG0007428	HELIO_08646	APOSC_18209
OG0007429	HELIO_00502, HELIO_04959	APOSC_15937, APOSC_15938
OG0007430	HELIO_03736	APOSC_07726
OG0007432	HELIO_05478	APOSC_27468
OG0007433	HELIO_09161	APOSC_15519
OG0007434	HELIO_06087	APOSC_05301, APOSC_15399
OG0007435	HELIO_03578	APOSC_02032
OG0007437	HELIO_01196	APOSC_08991
OG0007438	HELIO_06570	APOSC_24617
OG0007439	HELIO_07267	APOSC_15942
OG0007440	HELIO_03640	APOSC_25156
OG0007441	HELIO_06686	APOSC_09470
OG0007442	HELIO_05360	APOSC_05686
OG0007443	HELIO_11491	APOSC_06512
OG0007445	HELIO_06761	APOSC_27335
OG0007446	HELIO_07395	APOSC_06202
OG0007447	HELIO_12442	APOSC_04248
OG0007448	HELIO_10085	APOSC_21259
OG0007449	HELIO_12368	APOSC_27147
OG0007450	HELIO_00508	APOSC_24868
OG0007451	HELIO_04606	APOSC_03436
OG0007452	HELIO_07764	APOSC_13061
OG0007453	HELIO_06244	APOSC_11031
OG0007454	HELIO_11972	APOSC_23331
OG0007455	HELIO_12355	APOSC_14525
OG0007456	HELIO_09549	APOSC_27800
OG0007458	HELIO_09868	APOSC_00473
OG0007459	HELIO_01507	APOSC_03345
OG0007460	HELIO_08692	APOSC_13905
OG0007461	HELIO_01865	APOSC_28835
OG0007463	HELIO_00691	APOSC_09528
OG0007464	HELIO_11577	APOSC_25571, APOSC_25570
OG0007465	HELIO_12224	APOSC_11740
OG0007466	HELIO_11051	APOSC_17418
OG0007467	HELIO_08827	APOSC_13611
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	APOSC_12434
OG0007469	HELIO_07789	APOSC_17847
OG0007471	HELIO_09730	APOSC_14448
OG0007472	HELIO_11248	APOSC_01349
OG0007474	HELIO_11271	APOSC_06877
OG0007475	HELIO_09366	APOSC_11169
OG0007476	HELIO_04585	APOSC_12767
OG0007477	HELIO_10040	APOSC_11620
OG0007478	HELIO_04114	APOSC_00149
OG0007479	HELIO_09941	APOSC_05417
OG0007480	HELIO_07958	APOSC_16083
OG0007481	HELIO_12489	APOSC_11072
OG0007482	HELIO_12170	APOSC_11382
OG0007483	HELIO_09027	APOSC_19340
OG0007484	HELIO_06327	APOSC_03384, APOSC_10885
OG0007485	HELIO_11680	APOSC_01104, APOSC_01105
OG0007486	HELIO_11596	APOSC_15650
OG0007487	HELIO_02561	APOSC_28323
OG0007488	HELIO_09301	APOSC_10046
OG0007490	HELIO_03991	APOSC_06228
OG0007491	HELIO_08829	APOSC_20172
OG0007492	HELIO_02672	APOSC_19304, APOSC_19305
OG0007494	HELIO_12427	APOSC_05908
OG0007495	HELIO_09614	APOSC_17790, APOSC_05318
OG0007496	HELIO_05033	APOSC_07260, APOSC_23340
OG0007497	HELIO_04536	APOSC_08478
OG0007498	HELIO_11706	APOSC_08188
OG0007499	HELIO_04404	APOSC_16910, APOSC_16911
OG0007500	HELIO_05327	APOSC_21410
OG0007501	HELIO_06537	APOSC_28090, APOSC_28089
OG0007503	HELIO_10821	APOSC_15711
OG0007504	HELIO_07294	APOSC_22782
OG0007506	HELIO_00968	APOSC_09382
OG0007507	HELIO_05954	APOSC_18497, APOSC_18498
OG0007508	HELIO_01803	APOSC_13088
OG0007509	HELIO_08680	APOSC_28922
OG0007510	HELIO_08253	APOSC_02927
OG0007513	HELIO_03291	APOSC_24535
OG0007514	HELIO_08449	APOSC_03963
OG0007515	HELIO_02726	APOSC_21428
OG0007517	HELIO_00725	APOSC_06793
OG0007518	HELIO_10823	APOSC_11498
OG0007519	HELIO_05000	APOSC_16685
OG0007520	HELIO_01165	APOSC_15336
OG0007525	HELIO_06830	APOSC_09924
OG0007527	HELIO_08185	APOSC_24874
OG0007528	HELIO_01539	APOSC_26491, APOSC_26492
OG0007529	HELIO_11571	APOSC_12650
OG0007531	HELIO_12240	APOSC_03072
OG0007533	HELIO_06152	APOSC_01449
OG0007537	HELIO_00900, HELIO_02060	APOSC_14943, APOSC_14944
OG0007538	HELIO_06051	APOSC_15101
OG0007539	HELIO_06056	APOSC_15823
OG0007582	HELIO_04559	APOSC_22783
OG0007583	HELIO_07177	APOSC_01595, APOSC_14627
OG0007584	HELIO_07569	APOSC_04466, APOSC_04467
OG0007586	HELIO_01877	APOSC_20350
OG0007587	HELIO_10037	APOSC_15890
OG0007588	HELIO_09210	APOSC_12209
OG0007589	HELIO_07736	APOSC_12502
OG0007591	HELIO_10985	APOSC_10553
OG0007594	HELIO_06012	APOSC_11239
OG0007595	HELIO_10971	APOSC_13562
OG0007596	HELIO_01608	APOSC_16569, APOSC_00032
OG0007597	HELIO_09185	APOSC_05814, APOSC_05815
OG0007598	HELIO_02686	APOSC_26583
OG0007600	HELIO_09160	APOSC_26819
OG0007601	HELIO_11037	APOSC_27809
OG0007602	HELIO_07630	APOSC_06477
OG0007603	HELIO_01392	APOSC_24609
OG0007604	HELIO_03238	APOSC_23480
OG0007605	HELIO_08599	APOSC_17292
OG0007606	HELIO_07848	APOSC_26148
OG0007607	HELIO_03875	APOSC_11532
OG0007609	HELIO_10263	APOSC_27864
OG0007610	HELIO_03990	APOSC_24658
OG0007611	HELIO_01122	APOSC_23742
OG0007612	HELIO_09265	APOSC_26052, APOSC_26051
OG0007614	HELIO_12418	APOSC_11198, APOSC_11199
OG0007616	HELIO_00580	APOSC_02217
OG0007617	HELIO_01514	APOSC_22847
OG0007618	HELIO_11433	APOSC_20263, APOSC_20264
OG0007619	HELIO_00818	APOSC_14017
OG0007622	HELIO_08743	APOSC_09858
OG0007623	HELIO_00485	APOSC_28837, APOSC_01924, APOSC_01923
OG0007624	HELIO_03334	APOSC_27965
OG0007626	HELIO_06920	APOSC_06523
OG0007628	HELIO_12259	APOSC_19416
OG0007629	HELIO_03806	APOSC_19061
OG0007631	HELIO_09565	APOSC_07643
OG0007632	HELIO_08772	APOSC_20965
OG0007633	HELIO_01601, HELIO_04618	APOSC_19734
OG0007634	HELIO_08632	APOSC_23117
OG0007635	HELIO_11841	APOSC_18622
OG0007636	HELIO_00299	APOSC_09919, APOSC_27375
OG0007637	HELIO_09043	APOSC_04953
OG0007638	HELIO_04448	APOSC_28435
OG0007639	HELIO_03757	APOSC_17528
OG0007640	HELIO_01947	APOSC_13852
OG0007641	HELIO_06504	APOSC_25347, APOSC_25346, APOSC_25348
OG0007642	HELIO_09919	APOSC_00752
OG0007643	HELIO_05958	APOSC_15984
OG0007645	HELIO_08180	APOSC_22609
OG0007646	HELIO_09428	APOSC_17349
OG0007647	HELIO_06564	APOSC_14665
OG0007648	HELIO_11122	APOSC_18620
OG0007649	HELIO_02723	APOSC_15988
OG0007650	HELIO_07386	APOSC_01972
OG0007651	HELIO_02073	APOSC_17594
OG0007652	HELIO_06613, HELIO_09950	APOSC_12442
OG0007656	HELIO_03326	APOSC_03159
OG0007657	HELIO_09924	APOSC_01993
OG0007658	HELIO_08545	APOSC_17037
OG0007659	HELIO_12061	APOSC_09490
OG0007660	HELIO_04891	APOSC_28292
OG0007661	HELIO_08189, HELIO_08192	APOSC_12631
OG0007662	HELIO_05739	APOSC_20466
OG0007663	HELIO_09052	APOSC_02728
OG0007664	HELIO_04897	APOSC_02524
OG0007665	HELIO_01351	APOSC_24468
OG0007667	HELIO_04334	APOSC_10901
OG0007668	HELIO_03931	APOSC_19055
OG0007670	HELIO_10218	APOSC_19925
OG0007671	HELIO_05540	APOSC_20704
OG0007672	HELIO_09341	APOSC_28764
OG0007673	HELIO_12156	APOSC_27200
OG0007675	HELIO_03407	APOSC_17091
OG0007676	HELIO_07836	APOSC_05879
OG0007679	HELIO_00757	APOSC_28369, APOSC_08460
OG0007680	HELIO_05007	APOSC_28293
OG0007681	HELIO_11068	APOSC_17846
OG0007683	HELIO_01510	APOSC_22433
OG0007684	HELIO_08826	APOSC_25918
OG0007686	HELIO_07993	APOSC_16986, APOSC_16987
OG0007687	HELIO_01462	APOSC_20932
OG0007689	HELIO_05912	APOSC_00574
OG0007690	HELIO_01667	APOSC_18618
OG0007691	HELIO_10851	APOSC_18370
OG0007692	HELIO_12083	APOSC_16094
OG0007694	HELIO_10450	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
